Orthogroup	Syaa	Syad
OG0001105	Syaa.g_01137	Syad.g_01907
OG0001106	Syaa.g_01372	Syad.g_01771
OG0001107	Syaa.g_01359	Syad.g_01759
OG0001108	Syaa.g_01350	Syad.g_01744
OG0001109	Syaa.g_01349	Syad.g_01739
OG0001110	Syaa.g_01347	Syad.g_01737
OG0001111	Syaa.g_01345	Syad.g_01735
OG0001112	Syaa.g_01343	Syad.g_01733
OG0001113	Syaa.g_01342	Syad.g_01732
OG0001114	Syaa.g_01341	Syad.g_01731
OG0001115	Syaa.g_01337	Syad.g_01727
OG0001116	Syaa.g_01335	Syad.g_01725
OG0001117	Syaa.g_01334	Syad.g_01724
OG0001118	Syaa.g_01333	Syad.g_01723
OG0001119	Syaa.g_01331	Syad.g_01721
OG0001120	Syaa.g_01328	Syad.g_01717
OG0001121	Syaa.g_01125	Syad.g_01503
OG0001122	Syaa.g_01301	Syad.g_01689
OG0001123	Syaa.g_01294	Syad.g_01682
OG0001124	Syaa.g_01292	Syad.g_01680
OG0001125	Syaa.g_01290	Syad.g_01678
OG0001126	Syaa.g_00864	Syad.g_01276
OG0001127	Syaa.g_00865	Syad.g_01277
OG0001128	Syaa.g_00868	Syad.g_01280
OG0001129	Syaa.g_00870	Syad.g_01282
OG0001130	Syaa.g_00871	Syad.g_01283
OG0001131	Syaa.g_01108	Syad.g_01953
OG0001132	Syaa.g_01468	Syad.g_02038
OG0001133	Syaa.g_01656	Syad.g_02172
OG0001134	Syaa.g_01028	Syad.g_01527
OG0001135	Syaa.g_01030	Syad.g_01529
OG0001136	Syaa.g_00767	Syad.g_01150
OG0001137	Syaa.g_00786	Syad.g_01169
OG0001138	Syaa.g_01002	Syad.g_01493
OG0001139	Syaa.g_01000	Syad.g_01491
OG0001140	Syaa.g_00999	Syad.g_01490
OG0001141	Syaa.g_00998	Syad.g_01489
OG0001142	Syaa.g_00997	Syad.g_01488
OG0001143	Syaa.g_00987	Syad.g_01473
OG0001144	Syaa.g_00978	Syad.g_01457
OG0001145	Syaa.g_00748	Syad.g_01112
OG0001146	Syaa.g_00729	Syad.g_02412
OG0001147	Syaa.g_01837	Syad.g_02349
OG0001148	Syaa.g_02061	Syad.g_00889
OG0001149	Syaa.g_02062	Syad.g_00888
OG0001150	Syaa.g_02063	Syad.g_00887
OG0001151	Syaa.g_02076	Syad.g_00875
OG0001152	Syaa.g_02077	Syad.g_00872
OG0001153	Syaa.g_01811	Syad.g_02318
OG0001154	Syaa.g_01812	Syad.g_02319
OG0001156	Syaa.g_00623	Syad.g_02543
OG0001157	Syaa.g_00622	Syad.g_02544
OG0001158	Syaa.g_00619	Syad.g_02546
OG0001159	Syaa.g_00618	Syad.g_02547
OG0001160	Syaa.g_00574	Syad.g_02595
OG0001161	Syaa.g_02620	Syad.g_00026
OG0001162	Syaa.g_01203	Syad.g_01844
OG0001163	Syaa.g_00566	Syad.g_02610
OG0001164	Syaa.g_00560	Syad.g_02616
OG0001165	Syaa.g_00555	Syad.g_02621
OG0001166	Syaa.g_00527	Syad.g_02647
OG0001167	Syaa.g_00673	Syad.g_02486
OG0001168	Syaa.g_00672	Syad.g_02488
OG0001169	Syaa.g_00670	Syad.g_02490
OG0001170	Syaa.g_00668	Syad.g_02492
OG0001171	Syaa.g_00655	Syad.g_02503
OG0001172	Syaa.g_02347	Syad.g_00594
OG0001173	Syaa.g_02346	Syad.g_00595
OG0001174	Syaa.g_02338	Syad.g_00603
OG0001175	Syaa.g_02337	Syad.g_00604
OG0001176	Syaa.g_02314	Syad.g_00644
OG0001177	Syaa.g_02316	Syad.g_00641
OG0001178	Syaa.g_00546	Syad.g_02629
OG0001179	Syaa.g_02268	Syad.g_00675
OG0001180	Syaa.g_02243	Syad.g_00700
OG0001181	Syaa.g_02239	Syad.g_00704
OG0001182	Syaa.g_02230	Syad.g_00712
OG0001183	Syaa.g_02224	Syad.g_00717
OG0001184	Syaa.g_00151	Syad.g_00378
OG0001186	Syaa.g_00081	Syad.g_00247
OG0001187	Syaa.g_00082	Syad.g_00245
OG0001188	Syaa.g_00075	Syad.g_00238
OG0001189	Syaa.g_00057	Syad.g_00217
OG0001190	Syaa.g_02592	Syad.g_03034
OG0001192	Syaa.g_02612	Syad.g_00013
OG0001193	Syaa.g_02658	Syad.g_00072
OG0001194	Syaa.g_02660	Syad.g_00075
OG0001195	Syaa.g_02661	Syad.g_00076
OG0001196	Syaa.g_02741	Syad.g_00144
OG0001197	Syaa.g_02743	Syad.g_00146
OG0001198	Syaa.g_02755	Syad.g_00159
OG0001199	Syaa.g_00347	Syad.g_02735
OG0001200	Syaa.g_00345	Syad.g_02737
OG0001201	Syaa.g_02381	Syad.g_02802
OG0001202	Syaa.g_02528	Syad.g_02945
OG0001203	Syaa.g_02106	Syad.g_00821
OG0001204	Syaa.g_00316	Syad.g_00577
OG0001205	Syaa.g_00713	Syad.g_02440
OG0001206	Syaa.g_01855	Syad.g_02385
OG0001207	Syaa.g_02058	Syad.g_00893
OG0001208	Syaa.g_02049	Syad.g_00906
OG0001209	Syaa.g_01977	Syad.g_00980
OG0001210	Syaa.g_01967	Syad.g_00993
OG0001212	Syaa.g_01892	Syad.g_01082
OG0001213	Syaa.g_01646	Syad.g_02163
OG0001214	Syaa.g_01631	Syad.g_02150
OG0001215	Syaa.g_00914	Syad.g_01366
OG0001216	Syaa.g_01238	Syad.g_01816
OG0001218	Syaa.g_01820	Syad.g_02328
OG0001219	Syaa.g_01404	Syad.g_01653
OG0001220	Syaa.g_00812	Syad.g_01195
OG0001221	Syaa.g_01111	Syad.g_01950
OG0001222	Syaa.g_01371	Syad.g_01770
OG0001223	Syaa.g_01326	Syad.g_01715
OG0001224	Syaa.g_00874	Syad.g_01286
OG0001225	Syaa.g_00876	Syad.g_01288
OG0001226	Syaa.g_01579	Syad.g_02100
OG0001227	Syaa.g_02622	Syad.g_00029
OG0001228	Syaa.g_00695	Syad.g_02460
OG0001229	Syaa.g_00899	Syad.g_01314
OG0001231	Syaa.g_00017	Syad.g_00179
OG0001232	Syaa.g_00508	Syad.g_02658
OG0001233	Syaa.g_00667	Syad.g_02493
OG0001234	Syaa.g_02333	Syad.g_00608
OG0001235	Syaa.g_02323	Syad.g_00633
OG0001236	Syaa.g_00154	Syad.g_00412
OG0001238	Syaa.g_02607	Syad.g_00007
OG0001239	Syaa.g_00350	Syad.g_02732
OG0001240	Syaa.g_02364	Syad.g_02785
OG0001241	Syaa.g_02374	Syad.g_02795
OG0001242	Syaa.g_02407	Syad.g_02827
OG0001243	Syaa.g_02415	Syad.g_02841
OG0001244	Syaa.g_02445	Syad.g_02873
OG0001245	Syaa.g_01492	Syad.g_02223
OG0001246	Syaa.g_02023	Syad.g_00933
OG0001247	Syaa.g_01207	Syad.g_01837
OG0001248	Syaa.g_01204	Syad.g_01843
OG0001250	Syaa.g_00832	Syad.g_01227
OG0001251	Syaa.g_02667	Syad.g_00083
OG0001252	Syaa.g_00867	Syad.g_01279
OG0001253	Syaa.g_01467	Syad.g_02037
OG0001254	Syaa.g_01029	Syad.g_01528
OG0001255	Syaa.g_01696	Syad.g_02224
OG0001256	Syaa.g_00567	Syad.g_02609
OG0001257	Syaa.g_01418, Syaa.g_00405	Syad.g_02210
OG0001258	Syaa.g_00557	Syad.g_02619
OG0001260	Syaa.g_00642	Syad.g_02514
OG0001261	Syaa.g_02259	Syad.g_00684
OG0001262	Syaa.g_00059	Syad.g_00219
OG0001263	Syaa.g_02418	Syad.g_02844
OG0001265	Syaa.g_02405	Syad.g_02825
OG0001266	Syaa.g_02532	Syad.g_02949
OG0001267	Syaa.g_00262	Syad.g_00523
OG0001268	Syaa.g_02176	Syad.g_00767
OG0001270	Syaa.g_00701	Syad.g_02453
OG0001271	Syaa.g_01845	Syad.g_02356
OG0001272	Syaa.g_02045	Syad.g_00910
OG0001273	Syaa.g_01639	Syad.g_02157
OG0001274	Syaa.g_02563	Syad.g_02988
OG0001275	Syaa.g_01311	Syad.g_01699
OG0001276	Syaa.g_01295	Syad.g_01683
OG0001277	Syaa.g_02724	Syad.g_00127
OG0001278	Syaa.g_00966	Syad.g_01445
OG0001279	Syaa.g_01749	Syad.g_02248
OG0001280	Syaa.g_00738	Syad.g_02402
OG0001281	Syaa.g_00728	Syad.g_02413
OG0001282	Syaa.g_02060	Syad.g_00890
OG0001283	Syaa.g_02734	Syad.g_00138
OG0001284	Syaa.g_00583	Syad.g_02585
OG0001286	Syaa.g_02245	Syad.g_00698
OG0001287	Syaa.g_00121	Syad.g_00346
OG0001289	Syaa.g_00327	Syad.g_02767
OG0001290	Syaa.g_02373	Syad.g_02794
OG0001291	Syaa.g_02428	Syad.g_02854
OG0001292	Syaa.g_00310	Syad.g_00572
OG0001293	Syaa.g_00288	Syad.g_00549
OG0001294	Syaa.g_01076	Syad.g_01597
OG0001295	Syaa.g_01964	Syad.g_00997
OG0001296	Syaa.g_02017	Syad.g_00939
OG0001297	Syaa.g_02013	Syad.g_00943
OG0001298	Syaa.g_01913	Syad.g_01055
OG0001299	Syaa.g_01070	Syad.g_01591
OG0001300	Syaa.g_00905	Syad.g_01339
OG0001301	Syaa.g_00891	Syad.g_01303
OG0001302	Syaa.g_01600	Syad.g_02123
OG0001303	Syaa.g_01402	Syad.g_01655
OG0001304	Syaa.g_01281	Syad.g_01669
OG0001305	Syaa.g_00885	Syad.g_01296
OG0001306	Syaa.g_00753	Syad.g_01119
OG0001309	Syaa.g_02005	Syad.g_00950
OG0001310	Syaa.g_00535	Syad.g_02638
OG0001311	Syaa.g_01293	Syad.g_01681
OG0001312	Syaa.g_01391	Syad.g_01788
OG0001315	Syaa.g_02226	Syad.g_00715
OG0001316	Syaa.g_02434	Syad.g_02861
OG0001317	Syaa.g_02112	Syad.g_00814
OG0001318	Syaa.g_00296	Syad.g_00557
OG0001321	Syaa.g_00719	Syad.g_02423
OG0001322	Syaa.g_00720	Syad.g_02422
OG0001323	Syaa.g_02002	Syad.g_00953
OG0001324	Syaa.g_00904	Syad.g_01338
OG0001325	Syaa.g_01243	Syad.g_01811
OG0001326	Syaa.g_00396, Syaa.g_02672	Syad.g_00092
OG0001327	Syaa.g_01083	Syad.g_01605
OG0001328	Syaa.g_01104	Syad.g_01638
OG0001330	Syaa.g_00746	Syad.g_02395
OG0001334	Syaa.g_02216	Syad.g_00725
OG0001335	Syaa.g_02215	Syad.g_00726
OG0001336	Syaa.g_02735	Syad.g_00139
OG0001337	Syaa.g_02219	Syad.g_00750
OG0001337	Syaa.g_02200	Syad.g_00741
OG0001338	Syaa.g_02206	Syad.g_00735
OG0001338	Syaa.g_02184	Syad.g_00722
OG0001338	Syaa.g_02195	Syad.g_00745
OG0001339	Syaa.g_02376	Syad.g_02797
OG0001340	Syaa.g_02199	Syad.g_00742
OG0001341	Syaa.g_00897	Syad.g_01312
OG0001343	Syaa.g_02664	Syad.g_00079
OG0001344	Syaa.g_00775	Syad.g_01157
OG0001345	Syaa.g_00803	Syad.g_01188
OG0001346	Syaa.g_00734	Syad.g_02406
OG0001347	Syaa.g_00195	Syad.g_00454
OG0001347	Syaa.g_00445	Syad.g_00308
OG0001348	Syaa.g_00847	Syad.g_01250
OG0001349	Syaa.g_00437	Syad.g_02663
OG0001350	Syaa.g_02107	Syad.g_00820
OG0001352	Syaa.g_01987	Syad.g_00969
OG0001353	Syaa.g_00841	Syad.g_01244
OG0001354	Syaa.g_01338	Syad.g_01728
OG0001355	Syaa.g_01524	Syad.g_02116
OG0001356	Syaa.g_00848	Syad.g_01251
OG0001357	Syaa.g_02307	Syad.g_01502
OG0001358	Syaa.g_01663	Syad.g_02179
OG0001359	Syaa.g_02663	Syad.g_00078
OG0001360	Syaa.g_00805	Syad.g_01191
OG0001361	Syaa.g_00800	Syad.g_01185
OG0001362	Syaa.g_01789	Syad.g_02294
OG0001363	Syaa.g_01791	Syad.g_02296
OG0001364	Syaa.g_00171	Syad.g_00431
OG0001366	Syaa.g_00524	Syad.g_02650
OG0001368	Syaa.g_00317	Syad.g_00578
OG0001369	Syaa.g_02363	Syad.g_02784
OG0001370	Syaa.g_02140	Syad.g_02045
OG0001370	Syaa.g_02680	Syad.g_02124
OG0001373	Syaa.g_02671	Syad.g_00091
OG0001374	Syaa.g_02679	Syad.g_00099
OG0001375	Syaa.g_02665	Syad.g_00080
OG0001376	Syaa.g_02614	Syad.g_00015
OG0001377	Syaa.g_02613	Syad.g_00014
OG0001378	Syaa.g_00700	Syad.g_02454
OG0001379	Syaa.g_00744	Syad.g_02397
OG0001383	Syaa.g_02101	Syad.g_00827
OG0001385	Syaa.g_02668	Syad.g_00088
OG0001386	Syaa.g_02669	Syad.g_00089
OG0001387	Syaa.g_02670	Syad.g_00090
OG0001388	Syaa.g_02673	Syad.g_00093
OG0001389	Syaa.g_02674	Syad.g_00094
OG0001390	Syaa.g_02675	Syad.g_00095
OG0001391	Syaa.g_02676	Syad.g_00096
OG0001392	Syaa.g_02677	Syad.g_00097
OG0001393	Syaa.g_02678	Syad.g_00098
OG0001394	Syaa.g_01118	Syad.g_01920
OG0001395	Syaa.g_01267	Syad.g_01792
OG0001396	Syaa.g_00444	Syad.g_00309
OG0001396	Syaa.g_00196	Syad.g_00455
OG0001398	Syaa.g_01424	Syad.g_01977
OG0001401	Syaa.g_00837	Syad.g_01233
OG0001402	Syaa.g_01658	Syad.g_02174
OG0001404	Syaa.g_00355	Syad.g_02727
OG0001405	Syaa.g_02213	Syad.g_00728
OG0001407	Syaa.g_01986	Syad.g_00970
OG0001408	Syaa.g_00953	Syad.g_01431
OG0001411	Syaa.g_00457	Syad.g_00372
OG0001412	Syaa.g_00442	Syad.g_00307
OG0001412	Syaa.g_00194	Syad.g_00453
OG0001413	Syaa.g_01590	Syad.g_02113
OG0001416	Syaa.g_00731	Syad.g_02410
OG0001417	Syaa.g_01339	Syad.g_01729
OG0001419	Syaa.g_01985	Syad.g_00971
OG0001420	Syaa.g_01991	Syad.g_00963
OG0001421	Syaa.g_01583	Syad.g_02105
OG0001421	Syaa.g_01469	Syad.g_02039
OG0001426	Syaa.g_02303	Syad.g_02235
OG0001427	Syaa.g_01702	Syad.g_01412, Syad.g_02339, Syad.g_01325, Syad.g_01943, Syad.g_00407, Syad.g_01322, Syad.g_01326, Syad.g_01330, Syad.g_01321, Syad.g_01329, Syad.g_01333, Syad.g_01944, Syad.g_02342, Syad.g_00045, Syad.g_00403, Syad.g_02773
OG0001427	Syaa.g_00945, Syaa.g_01713, Syaa.g_01715, Syaa.g_00381, Syaa.g_01720	Syad.g_02257
OG0001428	Syaa.g_02481	Syad.g_02906
OG0001430	Syaa.g_02584	Syad.g_03026
OG0001432	Syaa.g_00930	Syad.g_01382
OG0001433	Syaa.g_00849	Syad.g_01253, Syad.g_01252
OG0001434	Syaa.g_01123	Syad.g_01916
OG0001435	Syaa.g_01090	Syad.g_01612
OG0001438	Syaa.g_00247	Syad.g_00507
OG0001439	Syaa.g_00221	Syad.g_00476
OG0001442	Syaa.g_01138	Syad.g_01906
OG0001443	Syaa.g_02617	Syad.g_00023
OG0001444	Syaa.g_02357	Syad.g_02779
OG0001447	Syaa.g_02416	Syad.g_02842
OG0001448	Syaa.g_00423	Syad.g_02723
OG0001449	Syaa.g_02098, Syaa.g_01042	Syad.g_00583
OG0001452	Syaa.g_00301	Syad.g_00563
OG0001453	Syaa.g_01319	Syad.g_01709
OG0001454	Syaa.g_01580	Syad.g_02101
OG0001456	Syaa.g_02687	Syad.g_00101
OG0001457	Syaa.g_02688	Syad.g_00102
OG0001458	Syaa.g_02689	Syad.g_00103
OG0001459	Syaa.g_01040	Syad.g_01550
OG0001460	Syaa.g_00850	Syad.g_01254
OG0001461	Syaa.g_02328	Syad.g_02162
OG0001465	Syaa.g_01211	Syad.g_01830
OG0001470	Syaa.g_00693	Syad.g_02462
OG0001471	Syaa.g_00226	Syad.g_00484
OG0001473	Syaa.g_01603	Syad.g_02127
OG0001474	Syaa.g_02175	Syad.g_00768
OG0001475	Syaa.g_00691	Syad.g_02464
OG0001477	Syaa.g_00893	Syad.g_01307
OG0001479	Syaa.g_02178	Syad.g_00765
OG0001480	Syaa.g_00810	Syad.g_01194
OG0001482	Syaa.g_01329	Syad.g_01719
OG0001487	Syaa.g_01819	Syad.g_02327
OG0001488	Syaa.g_00791	Syad.g_00051, Syad.g_01175
OG0001489	Syaa.g_02234	Syad.g_00709
OG0001492	Syaa.g_00969	Syad.g_01448
OG0001493	Syaa.g_00961	Syad.g_01439
OG0001494	Syaa.g_00483	Syad.g_00267
OG0001494	Syaa.g_00427	Syad.g_02673
OG0001496	Syaa.g_00895	Syad.g_01309
OG0001497	Syaa.g_00894	Syad.g_01308
OG0001498	Syaa.g_02148	Syad.g_00786
OG0001502	Syaa.g_00819	Syad.g_01202
OG0001504	Syaa.g_01039	Syad.g_01535
OG0001508	Syaa.g_00694	Syad.g_02461
OG0001509	Syaa.g_00085	Syad.g_00302
OG0001509	Syaa.g_00440	Syad.g_00256
OG0001509	Syaa.g_00197	Syad.g_00456
OG0001510	Syaa.g_00116	Syad.g_00342
OG0001511	Syaa.g_02389	Syad.g_02810
OG0001512	Syaa.g_02105	Syad.g_00822
OG0001513	Syaa.g_00150	Syad.g_00377
OG0001514	Syaa.g_00896	Syad.g_01310
OG0001515	Syaa.g_00909	Syad.g_01343
OG0001516	Syaa.g_01067	Syad.g_01588
OG0001517	Syaa.g_02181	Syad.g_00762
OG0001518	Syaa.g_02609	Syad.g_00009
OG0001519	Syaa.g_02619	Syad.g_00025
OG0001520	Syaa.g_01929	Syad.g_01039
OG0001527	Syaa.g_01936	Syad.g_01030
OG0001528	Syaa.g_00692	Syad.g_02463
OG0001529	Syaa.g_00050	Syad.g_00210
OG0001530	Syaa.g_02387	Syad.g_02808
OG0001531	Syaa.g_02104	Syad.g_00823
OG0001532	Syaa.g_01001	Syad.g_01492
OG0001533	Syaa.g_01857	Syad.g_02388
OG0001534	Syaa.g_01280	Syad.g_01668
OG0001535	Syaa.g_01297	Syad.g_01685
OG0001536	Syaa.g_01362	Syad.g_01762
OG0001537	Syaa.g_01112	Syad.g_01949
OG0001538	Syaa.g_01159	Syad.g_01884
OG0001539	Syaa.g_01085	Syad.g_01607
OG0001540	Syaa.g_02420	Syad.g_02846
OG0001541	Syaa.g_02490	Syad.g_02915
OG0001542	Syaa.g_02499	Syad.g_02924
OG0001543	Syaa.g_02547	Syad.g_02969
OG0001544	Syaa.g_02618	Syad.g_00024
OG0001545	Syaa.g_02723	Syad.g_00126
OG0001547	Syaa.g_01420	Syad.g_01963
OG0001548	Syaa.g_01573	Syad.g_02092
OG0001551	Syaa.g_00853	Syad.g_01256
OG0001554	Syaa.g_02590	Syad.g_03031
OG0001556	Syaa.g_01008	Syad.g_01509
OG0001558	Syaa.g_00022	Syad.g_00182
OG0001559	Syaa.g_02386	Syad.g_02807
OG0001560	Syaa.g_02372	Syad.g_02793
OG0001561	Syaa.g_01291	Syad.g_01679
OG0001562	Syaa.g_01305	Syad.g_01693
OG0001563	Syaa.g_02250	Syad.g_00693
OG0001564	Syaa.g_02683	Syad.g_01539
OG0001567	Syaa.g_01421	Syad.g_01965
OG0001568	Syaa.g_01416	Syad.g_01961
OG0001570	Syaa.g_01693	Syad.g_01985
OG0001573	Syaa.g_00198	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566
OG0001573	Syaa.g_01013	Syad.g_01423
OG0001574	Syaa.g_01938	Syad.g_01028
OG0001575	Syaa.g_01933	Syad.g_01033
OG0001577	Syaa.g_00765	Syad.g_01148
OG0001578	Syaa.g_01036	Syad.g_01534
OG0001579	Syaa.g_02207	Syad.g_00732
OG0001580	Syaa.g_02580	Syad.g_03020
OG0001582	Syaa.g_01746	Syad.g_02086
OG0001586	Syaa.g_00431	Syad.g_02669
OG0001588	Syaa.g_00168	Syad.g_00428
OG0001589	Syaa.g_00664	Syad.g_02495
OG0001590	Syaa.g_01640	Syad.g_02158
OG0001591	Syaa.g_01078	Syad.g_01599
OG0001592	Syaa.g_02581	Syad.g_03021
OG0001593	Syaa.g_00942, Syaa.g_01127	Syad.g_00404
OG0001594	Syaa.g_01755	Syad.g_01570, Syad.g_02252, Syad.g_02832
OG0001602	Syaa.g_01210	Syad.g_01831
OG0001614	Syaa.g_00130	Syad.g_00356
OG0001615	Syaa.g_01958	Syad.g_01002
OG0001616	Syaa.g_01024	Syad.g_01515
OG0001617	Syaa.g_00901	Syad.g_01335
OG0001618	Syaa.g_01254	Syad.g_01805
OG0001619	Syaa.g_01374	Syad.g_01773
OG0001620	Syaa.g_02169	Syad.g_00774
OG0001621	Syaa.g_00300	Syad.g_00562
OG0001622	Syaa.g_02733	Syad.g_00137
OG0001623	Syaa.g_02194	Syad.g_00746
OG0001624	Syaa.g_01587	Syad.g_02110
OG0001624	Syaa.g_02623	Syad.g_00031
OG0001625	Syaa.g_00294	Syad.g_00555
OG0001634	Syaa.g_01073	Syad.g_01594
OG0001635	Syaa.g_00094	Syad.g_00322
OG0001636	Syaa.g_00043	Syad.g_00203
OG0001637	Syaa.g_00650, Syaa.g_00649	Syad.g_02508
OG0001637	Syaa.g_00651	Syad.g_02507
OG0001638	Syaa.g_00538	Syad.g_02636
OG0001639	Syaa.g_00626	Syad.g_02539
OG0001640	Syaa.g_00862	Syad.g_01274
OG0001641	Syaa.g_01321	Syad.g_01711
OG0001642	Syaa.g_00814	Syad.g_01197
OG0001643	Syaa.g_01628	Syad.g_02147
OG0001644	Syaa.g_01263	Syad.g_01799
OG0001646	Syaa.g_02625	Syad.g_01392
OG0001647	Syaa.g_00271	Syad.g_00531
OG0001652	Syaa.g_00018	Syad.g_00180
OG0001653	Syaa.g_02360	Syad.g_02782
OG0001654	Syaa.g_00628	Syad.g_02537
OG0001655	Syaa.g_01723	Syad.g_02108
OG0001656	Syaa.g_02209	Syad.g_00731
OG0001657	Syaa.g_02464	Syad.g_02889
OG0001658	Syaa.g_02591	Syad.g_03033
OG0001659	Syaa.g_01006	Syad.g_01507
OG0001660	Syaa.g_02158	Syad.g_02816
OG0001660	Syaa.g_02395	Syad.g_02816
OG0001666	Syaa.g_01506, Syaa.g_00399	Syad.g_01536
OG0001671	Syaa.g_02552	Syad.g_02974
OG0001672	Syaa.g_00339	Syad.g_02743
OG0001673	Syaa.g_02114	Syad.g_00812
OG0001675	Syaa.g_01307	Syad.g_01695
OG0001677	Syaa.g_02223	Syad.g_00718
OG0001677	Syaa.g_01003	Syad.g_01497
OG0001678	Syaa.g_02348	Syad.g_00593
OG0001680	Syaa.g_00788	Syad.g_01171
OG0001681	Syaa.g_00384, Syaa.g_00412	Syad.g_00837
OG0001682	Syaa.g_01581	Syad.g_02102
OG0001682	Syaa.g_01247	Syad.g_01807
OG0001691	Syaa.g_01665	Syad.g_02182
OG0001692	Syaa.g_01769	Syad.g_02271
OG0001693	Syaa.g_00880	Syad.g_01291
OG0001694	Syaa.g_00260	Syad.g_00521
OG0001695	Syaa.g_02708	Syad.g_00123
OG0001700	Syaa.g_01423	Syad.g_01976
OG0001702	Syaa.g_00322	Syad.g_02772
OG0001703	Syaa.g_02057	Syad.g_00894
OG0001713	Syaa.g_00783	Syad.g_01164
OG0001714	Syaa.g_00425	Syad.g_02675
OG0001715	Syaa.g_01563	Syad.g_02084
OG0001716	Syaa.g_00817	Syad.g_01200
OG0001717	Syaa.g_02476	Syad.g_02901
OG0001729	Syaa.g_02100	Syad.g_00828
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syad.g_00832
OG0001731	Syaa.g_00599	Syad.g_02563
OG0001732	Syaa.g_00984	Syad.g_01464
OG0001733	Syaa.g_01080	Syad.g_01602
OG0001735	Syaa.g_01060	Syad.g_01573
OG0001736	Syaa.g_00191	Syad.g_00450
OG0001737	Syaa.g_00241	Syad.g_00501
OG0001738	Syaa.g_00204	Syad.g_00462
OG0001739	Syaa.g_02706	Syad.g_00122
OG0001740	Syaa.g_02720	Syad.g_00124
OG0001741	Syaa.g_01565	Syad.g_02682
OG0001747	Syaa.g_02442	Syad.g_02871
OG0001749	Syaa.g_00186	Syad.g_00446
OG0001750	Syaa.g_02358	Syad.g_02780
OG0001751	Syaa.g_02115	Syad.g_00811
OG0001752	Syaa.g_00639	Syad.g_02518
OG0001753	Syaa.g_00646	Syad.g_02511
OG0001754	Syaa.g_00647	Syad.g_02510
OG0001755	Syaa.g_02006	Syad.g_00949
OG0001759	Syaa.g_01505	Syad.g_02069
OG0001760	Syaa.g_01500	Syad.g_02961
OG0001761	Syaa.g_01679	Syad.g_02198
OG0001762	Syaa.g_01314	Syad.g_01704
OG0001763	Syaa.g_01327	Syad.g_01716
OG0001764	Syaa.g_01412	Syad.g_01642
OG0001765	Syaa.g_01041	Syad.g_01545
OG0001766	Syaa.g_00230	Syad.g_00489
OG0001767	Syaa.g_00179	Syad.g_00438
OG0001768	Syaa.g_02505	Syad.g_02931
OG0001769	Syaa.g_01614	Syad.g_02133
OG0001771	Syaa.g_01514	Syad.g_02075
OG0001783	Syaa.g_00126	Syad.g_00351
OG0001784	Syaa.g_02354	Syad.g_02774
OG0001785	Syaa.g_00648	Syad.g_02509
OG0001786	Syaa.g_00581	Syad.g_02588
OG0001787	Syaa.g_01981	Syad.g_00976
OG0001788	Syaa.g_01978	Syad.g_00979
OG0001789	Syaa.g_00736	Syad.g_02404
OG0001790	Syaa.g_00760	Syad.g_01126
OG0001792	Syaa.g_00977	Syad.g_01456
OG0001794	Syaa.g_01283	Syad.g_01671
OG0001796	Syaa.g_01303	Syad.g_01691
OG0001797	Syaa.g_01382	Syad.g_01781
OG0001798	Syaa.g_01655	Syad.g_02171
OG0001799	Syaa.g_01617	Syad.g_02136
OG0001800	Syaa.g_01750	Syad.g_02249
OG0001801	Syaa.g_01759	Syad.g_02258
OG0001803	Syaa.g_00709	Syad.g_02444
OG0001804	Syaa.g_02147	Syad.g_00787
OG0001805	Syaa.g_00305	Syad.g_00567
OG0001806	Syaa.g_00272	Syad.g_00532
OG0001807	Syaa.g_00176	Syad.g_00435
OG0001808	Syaa.g_00163	Syad.g_00422
OG0001810	Syaa.g_02432	Syad.g_02859
OG0001811	Syaa.g_02497	Syad.g_02922
OG0001812	Syaa.g_02582	Syad.g_03022
OG0001813	Syaa.g_02646	Syad.g_00060
OG0001814	Syaa.g_02744	Syad.g_00147
OG0001815	Syaa.g_02753	Syad.g_00157
OG0001816	Syaa.g_01082	Syad.g_01604
OG0001817	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714	Syad.g_02089
OG0001838	Syaa.g_00008	Syad.g_00170
OG0001839	Syaa.g_00039	Syad.g_00199
OG0001840	Syaa.g_00056	Syad.g_00216
OG0001841	Syaa.g_00063	Syad.g_00223
OG0001842	Syaa.g_00634	Syad.g_02522
OG0001843	Syaa.g_00131	Syad.g_00357
OG0001844	Syaa.g_00132	Syad.g_00358
OG0001845	Syaa.g_00133	Syad.g_00359
OG0001846	Syaa.g_02408	Syad.g_02828
OG0001847	Syaa.g_02406	Syad.g_02826
OG0001848	Syaa.g_02402	Syad.g_02822
OG0001849	Syaa.g_00328	Syad.g_02766
OG0001850	Syaa.g_00337	Syad.g_02756
OG0001851	Syaa.g_00343	Syad.g_02739
OG0001852	Syaa.g_00344	Syad.g_02738
OG0001853	Syaa.g_00351	Syad.g_02731
OG0001854	Syaa.g_02109	Syad.g_00818
OG0001856	Syaa.g_00575	Syad.g_02594
OG0001857	Syaa.g_00578	Syad.g_02591
OG0001858	Syaa.g_00606	Syad.g_02554
OG0001859	Syaa.g_02069	Syad.g_00882
OG0001860	Syaa.g_02055	Syad.g_00896
OG0001861	Syaa.g_02044	Syad.g_00911
OG0001862	Syaa.g_02033	Syad.g_00922
