Orthogroup	Syaa	Syab
OG0001116	Syaa.g_01335	Syab.g_01355
OG0001117	Syaa.g_01334	Syab.g_01354
OG0001118	Syaa.g_01333	Syab.g_01353
OG0001119	Syaa.g_01331	Syab.g_01351
OG0001120	Syaa.g_01328	Syab.g_01347
OG0001121	Syaa.g_01125	Syab.g_02159
OG0001122	Syaa.g_01301	Syab.g_01320
OG0001123	Syaa.g_01294	Syab.g_01312
OG0001124	Syaa.g_01292	Syab.g_01310
OG0001125	Syaa.g_01290	Syab.g_01308
OG0001126	Syaa.g_00864	Syab.g_01231
OG0001127	Syaa.g_00865	Syab.g_01230
OG0001128	Syaa.g_00868	Syab.g_01227
OG0001129	Syaa.g_00870	Syab.g_01225
OG0001130	Syaa.g_00871	Syab.g_01224
OG0001131	Syaa.g_01108	Syab.g_01609
OG0001132	Syaa.g_01468	Syab.g_01790
OG0001133	Syaa.g_01656	Syab.g_01895
OG0001134	Syaa.g_01028	Syab.g_01748
OG0001135	Syaa.g_01030	Syab.g_01747
OG0001136	Syaa.g_00767	Syab.g_00966
OG0001137	Syaa.g_00786	Syab.g_00990
OG0001138	Syaa.g_01002	Syab.g_01023
OG0001139	Syaa.g_01000	Syab.g_01025
OG0001140	Syaa.g_00999	Syab.g_01026, Syab.g_00642
OG0001141	Syaa.g_00998	Syab.g_01027
OG0001142	Syaa.g_00997	Syab.g_01028
OG0001143	Syaa.g_00987	Syab.g_01037
OG0001144	Syaa.g_00978	Syab.g_01052
OG0001145	Syaa.g_00748	Syab.g_00928
OG0001146	Syaa.g_00729	Syab.g_00907
OG0001147	Syaa.g_01837	Syab.g_00716
OG0001148	Syaa.g_02061	Syab.g_02085
OG0001149	Syaa.g_02062	Syab.g_02084
OG0001150	Syaa.g_02063	Syab.g_02083
OG0001151	Syaa.g_02076	Syab.g_02070
OG0001152	Syaa.g_02077	Syab.g_02069
OG0001153	Syaa.g_01811	Syab.g_00731
OG0001154	Syaa.g_01812	Syab.g_00730
OG0001156	Syaa.g_00623	Syab.g_02174
OG0001157	Syaa.g_00622	Syab.g_02175
OG0001158	Syaa.g_00619	Syab.g_02176
OG0001159	Syaa.g_00618	Syab.g_02177
OG0001160	Syaa.g_00574	Syab.g_02231
OG0001161	Syaa.g_02620	Syab.g_02797
OG0001162	Syaa.g_01203	Syab.g_00893
OG0001163	Syaa.g_00566	Syab.g_02241
OG0001164	Syaa.g_00560	Syab.g_02247
OG0001165	Syaa.g_00555	Syab.g_02252
OG0001166	Syaa.g_00527	Syab.g_02296
OG0001167	Syaa.g_00673	Syab.g_02322
OG0001168	Syaa.g_00672	Syab.g_02324
OG0001169	Syaa.g_00670	Syab.g_02326
OG0001170	Syaa.g_00668	Syab.g_02328
OG0001171	Syaa.g_00655	Syab.g_02339
OG0001172	Syaa.g_02347	Syab.g_00371
OG0001173	Syaa.g_02346	Syab.g_00372
OG0001174	Syaa.g_02338	Syab.g_00380
OG0001175	Syaa.g_02337	Syab.g_00381
OG0001176	Syaa.g_02314	Syab.g_00398
OG0001177	Syaa.g_02316	Syab.g_00396
OG0001178	Syaa.g_00546	Syab.g_02263
OG0001179	Syaa.g_02268	Syab.g_00427
OG0001180	Syaa.g_02243	Syab.g_00453
OG0001181	Syaa.g_02239	Syab.g_00457
OG0001182	Syaa.g_02230	Syab.g_00467
OG0001183	Syaa.g_02224	Syab.g_00474
OG0001184	Syaa.g_00151	Syab.g_00196
OG0001186	Syaa.g_00081	Syab.g_00085
OG0001187	Syaa.g_00082	Syab.g_00081
OG0001188	Syaa.g_00075	Syab.g_00079
OG0001189	Syaa.g_00057	Syab.g_00058
OG0001190	Syaa.g_02592	Syab.g_02755
OG0001191	Syaa.g_02605	Syab.g_02771
OG0001192	Syaa.g_02612	Syab.g_02778
OG0001193	Syaa.g_02658	Syab.g_02827
OG0001194	Syaa.g_02660	Syab.g_02833
OG0001195	Syaa.g_02661	Syab.g_02834
OG0001196	Syaa.g_02741	Syab.g_02896
OG0001197	Syaa.g_02743	Syab.g_02898
OG0001198	Syaa.g_02755	Syab.g_02911
OG0001199	Syaa.g_00347	Syab.g_02440
OG0001200	Syaa.g_00345	Syab.g_02442
OG0001201	Syaa.g_02381	Syab.g_02501
OG0001202	Syaa.g_02528	Syab.g_02635
OG0001203	Syaa.g_02106	Syab.g_02369
OG0001204	Syaa.g_00316	Syab.g_00353
OG0001205	Syaa.g_00713	Syab.g_00593
OG0001206	Syaa.g_01855	Syab.g_00641
OG0001207	Syaa.g_02058	Syab.g_02088
OG0001208	Syaa.g_02049	Syab.g_02098
OG0001209	Syaa.g_01977	Syab.g_02038
OG0001210	Syaa.g_01967	Syab.g_02030
OG0001211	Syaa.g_01950	Syab.g_02013
OG0001212	Syaa.g_01892	Syab.g_01955
OG0001213	Syaa.g_01646	Syab.g_01886
OG0001214	Syaa.g_01631	Syab.g_01872
OG0001215	Syaa.g_00914	Syab.g_01171
OG0001216	Syaa.g_01238	Syab.g_01269
OG0001217	Syaa.g_01559	Syab.g_01464
OG0001218	Syaa.g_01820	Syab.g_00723
OG0001220	Syaa.g_00812	Syab.g_01737
OG0001221	Syaa.g_01111	Syab.g_01607
OG0001222	Syaa.g_01371	Syab.g_01396
OG0001223	Syaa.g_01326	Syab.g_01345
OG0001224	Syaa.g_00874	Syab.g_01214
OG0001225	Syaa.g_00876	Syab.g_01212
OG0001226	Syaa.g_01579	Syab.g_02450
OG0001227	Syaa.g_02622	Syab.g_00891
OG0001228	Syaa.g_00695	Syab.g_01697
OG0001229	Syaa.g_00899	Syab.g_01184
OG0001230	Syaa.g_01764	Syab.g_00791
OG0001231	Syaa.g_00017	Syab.g_00017
OG0001232	Syaa.g_00508	Syab.g_02306
OG0001233	Syaa.g_00667	Syab.g_02329
OG0001234	Syaa.g_02333	Syab.g_00385
OG0001235	Syaa.g_02323	Syab.g_00391
OG0001236	Syaa.g_00154	Syab.g_00200
OG0001238	Syaa.g_02607	Syab.g_02773
OG0001239	Syaa.g_00350	Syab.g_02437
OG0001240	Syaa.g_02364	Syab.g_02484
OG0001241	Syaa.g_02374	Syab.g_02494
OG0001242	Syaa.g_02407	Syab.g_02525
OG0001243	Syaa.g_02415	Syab.g_02533
OG0001244	Syaa.g_02445	Syab.g_02561
OG0001245	Syaa.g_01492	Syab.g_01762
OG0001246	Syaa.g_02023	Syab.g_02126
OG0001247	Syaa.g_01207	Syab.g_02825
OG0001248	Syaa.g_01204	Syab.g_01163
OG0001250	Syaa.g_00832	Syab.g_01714
OG0001251	Syaa.g_02667	Syab.g_01816
OG0001252	Syaa.g_00867	Syab.g_01228
OG0001253	Syaa.g_01467	Syab.g_01761
OG0001254	Syaa.g_01029	Syab.g_01749
OG0001255	Syaa.g_01696	Syab.g_01846
OG0001256	Syaa.g_00567	Syab.g_02238
OG0001257	Syaa.g_00405	Syab.g_01610
OG0001258	Syaa.g_00557	Syab.g_02250
OG0001259	Syaa.g_00669	Syab.g_02327
OG0001260	Syaa.g_00642	Syab.g_02350
OG0001261	Syaa.g_02259	Syab.g_00436
OG0001262	Syaa.g_00059	Syab.g_00060
OG0001263	Syaa.g_02418	Syab.g_02536
OG0001265	Syaa.g_02405	Syab.g_02523
OG0001266	Syaa.g_02532	Syab.g_02639
OG0001267	Syaa.g_00262	Syab.g_00295
OG0001268	Syaa.g_02176	Syab.g_00529
OG0001269	Syaa.g_01499	Syab.g_01809
OG0001270	Syaa.g_00701	Syab.g_00579
OG0001271	Syaa.g_01845	Syab.g_00694
OG0001272	Syaa.g_02045	Syab.g_02102
OG0001273	Syaa.g_01639	Syab.g_01878
OG0001274	Syaa.g_02563	Syab.g_02706
OG0001275	Syaa.g_01311	Syab.g_01330
OG0001276	Syaa.g_01295	Syab.g_01313
OG0001277	Syaa.g_02724	Syab.g_02163
OG0001278	Syaa.g_00966	Syab.g_01152
OG0001279	Syaa.g_01749	Syab.g_01807
OG0001280	Syaa.g_00738	Syab.g_00918
OG0001281	Syaa.g_00728	Syab.g_00906
OG0001282	Syaa.g_02060	Syab.g_02086
OG0001283	Syaa.g_02734	Syab.g_02885
OG0001284	Syaa.g_00583	Syab.g_02211
OG0001286	Syaa.g_02245	Syab.g_00451
OG0001287	Syaa.g_00121	Syab.g_00111
OG0001289	Syaa.g_00327	Syab.g_02465
OG0001290	Syaa.g_02373	Syab.g_02493
OG0001291	Syaa.g_02428	Syab.g_02546
OG0001292	Syaa.g_00310	Syab.g_00348
OG0001293	Syaa.g_00288	Syab.g_00322
OG0001294	Syaa.g_01076	Syab.g_01564
OG0001295	Syaa.g_01964	Syab.g_01215
OG0001296	Syaa.g_02017	Syab.g_02132
OG0001297	Syaa.g_02013	Syab.g_02136
OG0001298	Syaa.g_01913	Syab.g_01980
OG0001299	Syaa.g_01070	Syab.g_01557
OG0001300	Syaa.g_00905	Syab.g_01180
OG0001301	Syaa.g_00891	Syab.g_01197
OG0001302	Syaa.g_01600	Syab.g_01844
OG0001303	Syaa.g_01402	Syab.g_01424
OG0001304	Syaa.g_01281	Syab.g_01298
OG0001305	Syaa.g_00885	Syab.g_01204
OG0001306	Syaa.g_00753	Syab.g_00941
OG0001309	Syaa.g_02005	Syab.g_02142
OG0001310	Syaa.g_00535	Syab.g_02288
OG0001311	Syaa.g_01293	Syab.g_01311
OG0001312	Syaa.g_01391	Syab.g_01414
OG0001315	Syaa.g_02226	Syab.g_00472
OG0001316	Syaa.g_02434	Syab.g_02552
OG0001317	Syaa.g_02112	Syab.g_02373
OG0001318	Syaa.g_00296	Syab.g_00333
OG0001319	Syaa.g_00273	Syab.g_00306
OG0001321	Syaa.g_00719	Syab.g_00616
OG0001322	Syaa.g_00720	Syab.g_00617
OG0001323	Syaa.g_02002	Syab.g_02145
OG0001324	Syaa.g_00904	Syab.g_01181
OG0001325	Syaa.g_01243	Syab.g_01273
OG0001326	Syaa.g_00396, Syaa.g_02672	Syab.g_02841
OG0001327	Syaa.g_01083	Syab.g_01643
OG0001328	Syaa.g_01104	Syab.g_01616
OG0001330	Syaa.g_00746	Syab.g_00925
OG0001331	Syaa.g_02065	Syab.g_02081
OG0001334	Syaa.g_02216	Syab.g_00483
OG0001335	Syaa.g_02215	Syab.g_00484
OG0001336	Syaa.g_02735	Syab.g_02886
OG0001337	Syaa.g_02219	Syab.g_00480
OG0001337	Syaa.g_02200	Syab.g_00502
OG0001338	Syaa.g_02206	Syab.g_00495
OG0001338	Syaa.g_02184	Syab.g_00509
OG0001338	Syaa.g_02195	Syab.g_00505
OG0001339	Syaa.g_02376	Syab.g_02496
OG0001340	Syaa.g_02199	Syab.g_00503
OG0001341	Syaa.g_00897	Syab.g_01779
OG0001343	Syaa.g_02664	Syab.g_00359
OG0001344	Syaa.g_00775	Syab.g_00974
OG0001345	Syaa.g_00803	Syab.g_01008
OG0001346	Syaa.g_00734	Syab.g_00914
OG0001347	Syaa.g_00195	Syab.g_02830
OG0001348	Syaa.g_00847	Syab.g_01258
OG0001349	Syaa.g_00437	Syab.g_00150
OG0001351	Syaa.g_01863	Syab.g_00625
OG0001353	Syaa.g_00841	Syab.g_01702
OG0001354	Syaa.g_01338	Syab.g_01358
OG0001357	Syaa.g_02307	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001358	Syaa.g_01663	Syab.g_01900
OG0001359	Syaa.g_02663	Syab.g_00360
OG0001360	Syaa.g_00805	Syab.g_01010
OG0001361	Syaa.g_00800	Syab.g_00154, Syab.g_01005
OG0001362	Syaa.g_01789	Syab.g_00754
OG0001363	Syaa.g_01791	Syab.g_00752
OG0001364	Syaa.g_00171	Syab.g_00211
OG0001366	Syaa.g_00524	Syab.g_02299
OG0001369	Syaa.g_02363	Syab.g_02483
OG0001370	Syaa.g_01218	Syab.g_01831
OG0001373	Syaa.g_02671	Syab.g_02840
OG0001374	Syaa.g_02679	Syab.g_02848
OG0001375	Syaa.g_02665	Syab.g_00358
OG0001376	Syaa.g_02614	Syab.g_02782
OG0001377	Syaa.g_02613	Syab.g_02781
OG0001378	Syaa.g_00700	Syab.g_00578
OG0001379	Syaa.g_00744	Syab.g_00923
OG0001382	Syaa.g_01866	Syab.g_00393
OG0001383	Syaa.g_02101	Syab.g_02363
OG0001385	Syaa.g_02668	Syab.g_02837
OG0001386	Syaa.g_02669	Syab.g_02838
OG0001387	Syaa.g_02670	Syab.g_02839
OG0001388	Syaa.g_02673	Syab.g_02842
OG0001389	Syaa.g_02674	Syab.g_02843
OG0001390	Syaa.g_02675	Syab.g_02844
OG0001391	Syaa.g_02676	Syab.g_02845
OG0001392	Syaa.g_02677	Syab.g_02846
OG0001393	Syaa.g_02678	Syab.g_02847
OG0001394	Syaa.g_01118	Syab.g_01599
OG0001396	Syaa.g_00196	Syab.g_02831
OG0001398	Syaa.g_01424	Syab.g_02457
OG0001401	Syaa.g_00837	Syab.g_01708
OG0001402	Syaa.g_01658	Syab.g_01896
OG0001404	Syaa.g_00355	Syab.g_02433
OG0001405	Syaa.g_02213	Syab.g_00486
OG0001406	Syaa.g_02615	Syab.g_02783
OG0001407	Syaa.g_01986	Syab.g_01158
OG0001408	Syaa.g_00953	Syab.g_01826
OG0001411	Syaa.g_00457	Syab.g_00147
OG0001413	Syaa.g_01590	Syab.g_01904
OG0001416	Syaa.g_00731	Syab.g_00909
OG0001417	Syaa.g_01339	Syab.g_01359
OG0001419	Syaa.g_01985	Syab.g_01159
OG0001420	Syaa.g_01991	Syab.g_02155
OG0001426	Syaa.g_00419, Syaa.g_02303	Syab.g_02380
OG0001426	Syaa.g_01744	Syab.g_01135, Syab.g_00836, Syab.g_01126
OG0001428	Syaa.g_02481	Syab.g_02594
OG0001430	Syaa.g_02584	Syab.g_02743
OG0001432	Syaa.g_00930	Syab.g_01818
OG0001434	Syaa.g_01123	Syab.g_01594
OG0001435	Syaa.g_01090	Syab.g_01637
OG0001438	Syaa.g_00247	Syab.g_00280
OG0001439	Syaa.g_00221	Syab.g_00248
OG0001442	Syaa.g_01138	Syab.g_01583
OG0001443	Syaa.g_02617	Syab.g_02794
OG0001444	Syaa.g_02357	Syab.g_02479
OG0001447	Syaa.g_02416	Syab.g_02534
OG0001448	Syaa.g_00423	Syab.g_01789
OG0001449	Syaa.g_02098, Syaa.g_01042	Syab.g_00357
OG0001452	Syaa.g_00301	Syab.g_00338
OG0001454	Syaa.g_01580	Syab.g_01808
OG0001456	Syaa.g_02687	Syab.g_02850
OG0001457	Syaa.g_02688	Syab.g_02851
OG0001458	Syaa.g_02689	Syab.g_02852
OG0001461	Syaa.g_02328	Syab.g_01754
OG0001467	Syaa.g_01601	Syab.g_00805
OG0001471	Syaa.g_00226	Syab.g_00253
OG0001473	Syaa.g_01603	Syab.g_01813
OG0001477	Syaa.g_00893	Syab.g_01191
OG0001479	Syaa.g_02178	Syab.g_00527
OG0001480	Syaa.g_00810	Syab.g_01836
OG0001482	Syaa.g_01329	Syab.g_01349
OG0001486	Syaa.g_00768	Syab.g_00967
OG0001488	Syaa.g_00791	Syab.g_00994
OG0001489	Syaa.g_02234	Syab.g_00462
OG0001492	Syaa.g_00969	Syab.g_01155
OG0001493	Syaa.g_00961	Syab.g_01147
OG0001494	Syaa.g_00483	Syab.g_00180
OG0001494	Syaa.g_00427	Syab.g_00173
OG0001496	Syaa.g_00895	Syab.g_01188
OG0001497	Syaa.g_00894	Syab.g_01190
OG0001498	Syaa.g_02148	Syab.g_00552
OG0001499	Syaa.g_01698	Syab.g_01112
OG0001502	Syaa.g_00819	Syab.g_01733
OG0001505	Syaa.g_00495	Syab.g_00189
OG0001510	Syaa.g_00116	Syab.g_00103
OG0001511	Syaa.g_02389	Syab.g_02509
OG0001512	Syaa.g_02105	Syab.g_02368
OG0001513	Syaa.g_00150	Syab.g_00193
OG0001514	Syaa.g_00896	Syab.g_01187
OG0001515	Syaa.g_00909	Syab.g_01176
OG0001516	Syaa.g_01067	Syab.g_01554
OG0001517	Syaa.g_02181	Syab.g_00524
OG0001518	Syaa.g_02609	Syab.g_02775
OG0001519	Syaa.g_02619	Syab.g_02796
OG0001520	Syaa.g_01929	Syab.g_01992
OG0001527	Syaa.g_01936	Syab.g_01998
OG0001529	Syaa.g_00050	Syab.g_00051
OG0001530	Syaa.g_02387	Syab.g_02507
OG0001531	Syaa.g_02104	Syab.g_02367
OG0001532	Syaa.g_01001	Syab.g_01024
OG0001533	Syaa.g_01857	Syab.g_00636
OG0001533	Syaa.g_01868	Syab.g_00576
OG0001534	Syaa.g_01280	Syab.g_01297
OG0001535	Syaa.g_01297	Syab.g_01316
OG0001536	Syaa.g_01362	Syab.g_01388
OG0001537	Syaa.g_01112	Syab.g_01606
OG0001538	Syaa.g_01159	Syab.g_01278
OG0001539	Syaa.g_01085	Syab.g_01641
OG0001540	Syaa.g_02420	Syab.g_02538
OG0001541	Syaa.g_02490	Syab.g_02603
OG0001542	Syaa.g_02499	Syab.g_02614
OG0001543	Syaa.g_02547	Syab.g_02686
OG0001544	Syaa.g_02618	Syab.g_02795
OG0001545	Syaa.g_02723	Syab.g_02874
OG0001546	Syaa.g_01997	Syab.g_02150
OG0001547	Syaa.g_01420	Syab.g_01440
OG0001551	Syaa.g_00853	Syab.g_01166
OG0001554	Syaa.g_02590	Syab.g_02753
OG0001557	Syaa.g_01119	Syab.g_01598
OG0001558	Syaa.g_00022	Syab.g_00021
OG0001559	Syaa.g_02386	Syab.g_02506
OG0001560	Syaa.g_02372	Syab.g_02492
OG0001561	Syaa.g_01291	Syab.g_01309
OG0001562	Syaa.g_01305	Syab.g_01324
OG0001564	Syaa.g_02683	Syab.g_00177
OG0001567	Syaa.g_01421	Syab.g_01441
OG0001568	Syaa.g_01416	Syab.g_01439
OG0001570	Syaa.g_01693	Syab.g_01443
OG0001572	Syaa.g_01180	Syab.g_02215
OG0001573	Syaa.g_01013	Syab.g_01264, Syab.g_00018
OG0001574	Syaa.g_01938	Syab.g_02000
OG0001575	Syaa.g_01933	Syab.g_01995
OG0001577	Syaa.g_00765	Syab.g_00964
OG0001579	Syaa.g_02207	Syab.g_00494
OG0001580	Syaa.g_02580	Syab.g_02740
OG0001582	Syaa.g_01746	Syab.g_01881
OG0001586	Syaa.g_00479	Syab.g_00181
OG0001589	Syaa.g_00664	Syab.g_02331
OG0001590	Syaa.g_01640	Syab.g_01879
OG0001591	Syaa.g_01078	Syab.g_01566
OG0001592	Syaa.g_02581	Syab.g_02741
OG0001593	Syaa.g_00942, Syaa.g_01127	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830
OG0001594	Syaa.g_01755	Syab.g_00807
OG0001614	Syaa.g_00130	Syab.g_00121
OG0001615	Syaa.g_01958	Syab.g_02023
OG0001616	Syaa.g_01024	Syab.g_01013
OG0001617	Syaa.g_00901	Syab.g_01183
OG0001618	Syaa.g_01254	Syab.g_01665
OG0001619	Syaa.g_01374	Syab.g_01399
OG0001620	Syaa.g_02169	Syab.g_00535
OG0001621	Syaa.g_00300	Syab.g_00337
OG0001622	Syaa.g_02733	Syab.g_02884
OG0001623	Syaa.g_02194	Syab.g_00506
OG0001624	Syaa.g_01587	Syab.g_02162
OG0001624	Syaa.g_02623	Syab.g_01843
OG0001625	Syaa.g_00294	Syab.g_00328
OG0001627	Syaa.g_00629	Syab.g_02167
OG0001634	Syaa.g_01073	Syab.g_01560
OG0001635	Syaa.g_00094	Syab.g_00090
OG0001636	Syaa.g_00043	Syab.g_00041
OG0001637	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651	Syab.g_02344
OG0001638	Syaa.g_00538	Syab.g_02270
OG0001639	Syaa.g_00626	Syab.g_02170
OG0001640	Syaa.g_00862	Syab.g_01233
OG0001641	Syaa.g_01321	Syab.g_01341
OG0001642	Syaa.g_00814	Syab.g_02027
OG0001643	Syaa.g_01628	Syab.g_01869
OG0001644	Syaa.g_01263	Syab.g_01672
OG0001645	Syaa.g_01965	Syab.g_02029
OG0001645	Syaa.g_00938	Syab.g_02814
OG0001647	Syaa.g_00271	Syab.g_00304
OG0001652	Syaa.g_00018	Syab.g_00019
OG0001653	Syaa.g_02360	Syab.g_02482
OG0001654	Syaa.g_00628	Syab.g_02168
OG0001655	Syaa.g_01223	Syab.g_02056
OG0001655	Syaa.g_01723	Syab.g_02672
OG0001656	Syaa.g_02209	Syab.g_00493
OG0001657	Syaa.g_02464	Syab.g_02575
OG0001658	Syaa.g_02591	Syab.g_02754
OG0001659	Syaa.g_01006	Syab.g_01020
OG0001666	Syaa.g_01506	Syab.g_01471
OG0001671	Syaa.g_02552	Syab.g_02691
OG0001672	Syaa.g_00339	Syab.g_02448
OG0001673	Syaa.g_02114	Syab.g_02375
OG0001675	Syaa.g_01307	Syab.g_01326
OG0001677	Syaa.g_02223, Syaa.g_01003	Syab.g_00475
OG0001678	Syaa.g_02348	Syab.g_00370
OG0001680	Syaa.g_00533	Syab.g_02290
OG0001681	Syaa.g_00384, Syaa.g_00412	Syab.g_01245
OG0001682	Syaa.g_01581	Syab.g_01647
OG0001692	Syaa.g_01769	Syab.g_00782
OG0001693	Syaa.g_00880	Syab.g_01209
OG0001694	Syaa.g_00260	Syab.g_00293
OG0001695	Syaa.g_02708	Syab.g_02869
OG0001702	Syaa.g_00322	Syab.g_02470
OG0001703	Syaa.g_02057	Syab.g_02089
OG0001709	Syaa.g_00453	Syab.g_00162
OG0001712	Syaa.g_01487	Syab.g_01764
OG0001713	Syaa.g_00783	Syab.g_00985
OG0001715	Syaa.g_01563	Syab.g_01788
OG0001716	Syaa.g_00817	Syab.g_01734
OG0001717	Syaa.g_02476	Syab.g_02588
OG0001729	Syaa.g_02100	Syab.g_02362
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syab.g_02358
OG0001731	Syaa.g_00599	Syab.g_02188
OG0001732	Syaa.g_00984	Syab.g_01045
OG0001734	Syaa.g_00816	Syab.g_01735
OG0001735	Syaa.g_01060	Syab.g_01535
OG0001737	Syaa.g_00241	Syab.g_00274
OG0001738	Syaa.g_00204	Syab.g_00233
OG0001739	Syaa.g_02706	Syab.g_02867
OG0001740	Syaa.g_02720	Syab.g_02871
OG0001741	Syaa.g_01565	Syab.g_01067
OG0001747	Syaa.g_02442	Syab.g_02559
OG0001750	Syaa.g_02358	Syab.g_02480
OG0001751	Syaa.g_02115	Syab.g_02376
OG0001752	Syaa.g_00639	Syab.g_02354
OG0001753	Syaa.g_00646	Syab.g_02347
OG0001754	Syaa.g_00647	Syab.g_02346
OG0001755	Syaa.g_02006	Syab.g_02141
OG0001759	Syaa.g_01505	Syab.g_00572, Syab.g_01121
OG0001761	Syaa.g_01679	Syab.g_01920
OG0001762	Syaa.g_01314	Syab.g_01333
OG0001763	Syaa.g_01327	Syab.g_01346
OG0001764	Syaa.g_01412	Syab.g_01436
OG0001766	Syaa.g_00230	Syab.g_00263
OG0001767	Syaa.g_00179	Syab.g_00218
OG0001768	Syaa.g_02505	Syab.g_02620
OG0001770	Syaa.g_00115	Syab.g_01743
OG0001783	Syaa.g_00126	Syab.g_00116
OG0001784	Syaa.g_02354	Syab.g_02474, Syab.g_02476
OG0001785	Syaa.g_00648	Syab.g_02345
OG0001786	Syaa.g_00581	Syab.g_02213
OG0001787	Syaa.g_01981	Syab.g_02042
OG0001788	Syaa.g_01978	Syab.g_02039
OG0001789	Syaa.g_00736	Syab.g_00916
OG0001790	Syaa.g_00760	Syab.g_00948
OG0001792	Syaa.g_00977	Syab.g_01053
OG0001794	Syaa.g_01283	Syab.g_01301, Syab.g_01300
OG0001796	Syaa.g_01303	Syab.g_01322
OG0001797	Syaa.g_01382	Syab.g_01407
OG0001798	Syaa.g_01655	Syab.g_01894
OG0001799	Syaa.g_01617	Syab.g_01854
OG0001800	Syaa.g_01750	Syab.g_00819
OG0001801	Syaa.g_01759	Syab.g_00804
OG0001803	Syaa.g_00709	Syab.g_00589
OG0001804	Syaa.g_02147	Syab.g_00553
OG0001805	Syaa.g_00305	Syab.g_00342
OG0001806	Syaa.g_00272	Syab.g_00305
OG0001807	Syaa.g_00176	Syab.g_00215
OG0001808	Syaa.g_00163	Syab.g_00209
OG0001811	Syaa.g_02497	Syab.g_02612
OG0001812	Syaa.g_02582	Syab.g_02742
OG0001813	Syaa.g_02646	Syab.g_02810
OG0001814	Syaa.g_02744	Syab.g_02899
OG0001815	Syaa.g_02753	Syab.g_02909
OG0001816	Syaa.g_01082	Syab.g_01644
OG0001817	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714	Syab.g_01777
OG0001838	Syaa.g_00008	Syab.g_00008
OG0001839	Syaa.g_00039	Syab.g_00037
OG0001840	Syaa.g_00056	Syab.g_00057
OG0001841	Syaa.g_00063	Syab.g_00064
OG0001843	Syaa.g_00131	Syab.g_00122
OG0001844	Syaa.g_00132	Syab.g_00123
OG0001845	Syaa.g_00133	Syab.g_00124
OG0001846	Syaa.g_02408	Syab.g_02526
OG0001847	Syaa.g_02406	Syab.g_02524
OG0001848	Syaa.g_02402	Syab.g_02520
OG0001849	Syaa.g_00328	Syab.g_02464
OG0001850	Syaa.g_00337	Syab.g_02451
OG0001851	Syaa.g_00343	Syab.g_02444
OG0001852	Syaa.g_00344	Syab.g_02443
OG0001853	Syaa.g_00351	Syab.g_02436
OG0001854	Syaa.g_02109	Syab.g_02371
OG0001856	Syaa.g_00575	Syab.g_02228
OG0001857	Syaa.g_00578	Syab.g_02225
OG0001858	Syaa.g_00606	Syab.g_02183
OG0001859	Syaa.g_02069	Syab.g_02077
OG0001860	Syaa.g_02055	Syab.g_02091
OG0001861	Syaa.g_02044	Syab.g_02103
OG0001862	Syaa.g_02033	Syab.g_02115
OG0001863	Syaa.g_02028	Syab.g_02121
OG0001864	Syaa.g_01969	Syab.g_02032
OG0001865	Syaa.g_01901	Syab.g_01801
OG0001866	Syaa.g_01878	Syab.g_01933
OG0001867	Syaa.g_01681	Syab.g_01922
OG0001868	Syaa.g_00732	Syab.g_00910
OG0001869	Syaa.g_00764	Syab.g_00963
OG0001870	Syaa.g_00773	Syab.g_00972
OG0001871	Syaa.g_00778	Syab.g_00977
OG0001872	Syaa.g_00970	Syab.g_01058
OG0001873	Syaa.g_01023	Syab.g_01014
OG0001874	Syaa.g_01026	Syab.g_01011
OG0001877	Syaa.g_00908	Syab.g_01177
OG0001878	Syaa.g_01310	Syab.g_01329
OG0001879	Syaa.g_01316	Syab.g_01336
OG0001880	Syaa.g_01352	Syab.g_01379
OG0001881	Syaa.g_01354	Syab.g_01380
OG0001882	Syaa.g_01379	Syab.g_01404
OG0001883	Syaa.g_01384	Syab.g_01408
OG0001884	Syaa.g_01393	Syab.g_01805
OG0001885	Syaa.g_01407	Syab.g_01431
OG0001886	Syaa.g_01411	Syab.g_01435
OG0001887	Syaa.g_01103	Syab.g_01617
OG0001888	Syaa.g_01131	Syab.g_01592
OG0001889	Syaa.g_01186	Syab.g_01288
OG0001890	Syaa.g_00825	Syab.g_01721
OG0001891	Syaa.g_00821	Syab.g_01725
OG0001892	Syaa.g_00809	Syab.g_01838
OG0001893	Syaa.g_01654	Syab.g_01893
OG0001894	Syaa.g_01634, Syaa.g_01635	Syab.g_01874
OG0001895	Syaa.g_01756	Syab.g_00813
OG0001896	Syaa.g_00697	Syab.g_00574
OG0001897	Syaa.g_02172	Syab.g_00532
OG0001898	Syaa.g_02188	Syab.g_00513
OG0001899	Syaa.g_02261	Syab.g_00434
OG0001900	Syaa.g_00287	Syab.g_00320
OG0001901	Syaa.g_00286	Syab.g_00319
OG0001902	Syaa.g_00255	Syab.g_00288
OG0001903	Syaa.g_00246	Syab.g_00279
OG0001904	Syaa.g_00173	Syab.g_00213
OG0001905	Syaa.g_00161	Syab.g_00206
OG0001906	Syaa.g_02421	Syab.g_02539
