Orthogroup	Syaa	Praj
OG0001117	Syaa.g_01334	Praj.g_00959
OG0001118	Syaa.g_01333	Praj.g_00960
OG0001119	Syaa.g_01331	Praj.g_00961
OG0001120	Syaa.g_01328	Praj.g_00963
OG0001121	Syaa.g_01125	Praj.g_01563
OG0001122	Syaa.g_01301	Praj.g_00993
OG0001123	Syaa.g_01294	Praj.g_00997
OG0001124	Syaa.g_01292	Praj.g_00999
OG0001125	Syaa.g_01290	Praj.g_01001
OG0001126	Syaa.g_00864	Praj.g_01012
OG0001127	Syaa.g_00865	Praj.g_01013
OG0001128	Syaa.g_00868	Praj.g_01016
OG0001129	Syaa.g_00870	Praj.g_01017
OG0001130	Syaa.g_00871	Praj.g_01018
OG0001131	Syaa.g_01108	Praj.g_00852
OG0001132	Syaa.g_01468	Praj.g_01063
OG0001133	Syaa.g_01656	Praj.g_01040
OG0001134	Syaa.g_01028	Praj.g_01832
OG0001135	Syaa.g_01030	Praj.g_01835
OG0001136	Syaa.g_00767	Praj.g_01463
OG0001137	Syaa.g_00786	Praj.g_01452
OG0001138	Syaa.g_01002	Praj.g_01432
OG0001139	Syaa.g_01000	Praj.g_01430
OG0001140	Syaa.g_00999	Praj.g_01429
OG0001141	Syaa.g_00998	Praj.g_01428
OG0001142	Syaa.g_00997	Praj.g_01427
OG0001143	Syaa.g_00987	Praj.g_01420
OG0001144	Syaa.g_00978	Praj.g_01415
OG0001145	Syaa.g_00748	Praj.g_01520
OG0001146	Syaa.g_00729	Praj.g_01532
OG0001147	Syaa.g_01837	Praj.g_01550
OG0001148	Syaa.g_02061	Praj.g_01577
OG0001149	Syaa.g_02062	Praj.g_01578
OG0001150	Syaa.g_02063	Praj.g_01579
OG0001151	Syaa.g_02076	Praj.g_01590
OG0001152	Syaa.g_02077	Praj.g_01591
OG0001153	Syaa.g_01811	Praj.g_01662
OG0001154	Syaa.g_01812	Praj.g_01663
OG0001156	Syaa.g_00623	Praj.g_01682
OG0001157	Syaa.g_00622	Praj.g_01683
OG0001158	Syaa.g_00619	Praj.g_01684
OG0001159	Syaa.g_00618	Praj.g_01685
OG0001160	Syaa.g_00574	Praj.g_01711
OG0001161	Syaa.g_02620	Praj.g_01499
OG0001162	Syaa.g_01203	Praj.g_01723
OG0001163	Syaa.g_00566	Praj.g_01761
OG0001164	Syaa.g_00560	Praj.g_01765
OG0001165	Syaa.g_00555	Praj.g_01767
OG0001166	Syaa.g_00527	Praj.g_01785
OG0001167	Syaa.g_00673	Praj.g_01803
OG0001168	Syaa.g_00672	Praj.g_01804
OG0001169	Syaa.g_00670	Praj.g_01806
OG0001170	Syaa.g_00668	Praj.g_01808
OG0001171	Syaa.g_00655	Praj.g_01818
OG0001172	Syaa.g_02347	Praj.g_01872
OG0001173	Syaa.g_02346	Praj.g_01873
OG0001174	Syaa.g_02338	Praj.g_01881
OG0001175	Syaa.g_02337	Praj.g_01882
OG0001176	Syaa.g_02314	Praj.g_01893
OG0001177	Syaa.g_02316	Praj.g_01891
OG0001178	Syaa.g_00546	Praj.g_01236
OG0001179	Syaa.g_02268	Praj.g_01935
OG0001180	Syaa.g_02243	Praj.g_01958
OG0001181	Syaa.g_02239	Praj.g_01962
OG0001182	Syaa.g_02230	Praj.g_01970
OG0001183	Syaa.g_02224	Praj.g_01976
OG0001184	Syaa.g_00151	Praj.g_01992
OG0001186	Syaa.g_00081	Praj.g_02046
OG0001187	Syaa.g_00082	Praj.g_02060
OG0001188	Syaa.g_00075	Praj.g_02062
OG0001189	Syaa.g_00057	Praj.g_02079
OG0001190	Syaa.g_02592	Praj.g_02084
OG0001191	Syaa.g_02605	Praj.g_02094
OG0001192	Syaa.g_02612	Praj.g_02099
OG0001193	Syaa.g_02658	Praj.g_02112
OG0001194	Syaa.g_02660	Praj.g_02113
OG0001195	Syaa.g_02661	Praj.g_02114
OG0001196	Syaa.g_02741	Praj.g_02136
OG0001197	Syaa.g_02743	Praj.g_02138
OG0001198	Syaa.g_02755	Praj.g_02146
OG0001199	Syaa.g_00347	Praj.g_00112
OG0001200	Syaa.g_00345	Praj.g_00114
OG0001201	Syaa.g_02381	Praj.g_00146
OG0001202	Syaa.g_02528	Praj.g_00239
OG0001203	Syaa.g_02106	Praj.g_00278
OG0001204	Syaa.g_00316	Praj.g_00284
OG0001205	Syaa.g_00713	Praj.g_00439
OG0001206	Syaa.g_01855	Praj.g_00458
OG0001207	Syaa.g_02058	Praj.g_00469
OG0001208	Syaa.g_02049	Praj.g_00475
OG0001209	Syaa.g_01977	Praj.g_00526
OG0001210	Syaa.g_01967	Praj.g_00531
OG0001211	Syaa.g_01950	Praj.g_00541
OG0001212	Syaa.g_01892	Praj.g_00583
OG0001213	Syaa.g_01646	Praj.g_00617
OG0001214	Syaa.g_01631	Praj.g_00625
OG0001215	Syaa.g_00914	Praj.g_00683
OG0001216	Syaa.g_01238	Praj.g_00700
OG0001217	Syaa.g_01559	Praj.g_00091
OG0001218	Syaa.g_01820	Praj.g_00740
OG0001219	Syaa.g_01404	Praj.g_00915
OG0001220	Syaa.g_00812	Praj.g_00825
OG0001221	Syaa.g_01111	Praj.g_00899
OG0001222	Syaa.g_01371	Praj.g_00847
OG0001223	Syaa.g_01326	Praj.g_00964
OG0001224	Syaa.g_00874	Praj.g_01020
OG0001225	Syaa.g_00876	Praj.g_01022
OG0001227	Syaa.g_02622	Praj.g_01045
OG0001228	Syaa.g_00695	Praj.g_01411
OG0001229	Syaa.g_00899	Praj.g_01160
OG0001230	Syaa.g_01764	Praj.g_01623
OG0001231	Syaa.g_00017	Praj.g_00744
OG0001232	Syaa.g_00508	Praj.g_01789
OG0001233	Syaa.g_00667	Praj.g_01809
OG0001234	Syaa.g_02333	Praj.g_01884
OG0001235	Syaa.g_02323	Praj.g_01888
OG0001236	Syaa.g_00154	Praj.g_01989
OG0001238	Syaa.g_02607	Praj.g_02095
OG0001239	Syaa.g_00350	Praj.g_00109
OG0001240	Syaa.g_02364	Praj.g_00131
OG0001241	Syaa.g_02374	Praj.g_00140
OG0001242	Syaa.g_02407	Praj.g_00159
OG0001243	Syaa.g_02415	Praj.g_00166
OG0001244	Syaa.g_02445	Praj.g_00182
OG0001245	Syaa.g_01492	Praj.g_01244
OG0001246	Syaa.g_02023	Praj.g_00496
OG0001247	Syaa.g_01207	Praj.g_00676
OG0001248	Syaa.g_01204	Praj.g_00678
OG0001251	Syaa.g_02667	Praj.g_01858
OG0001252	Syaa.g_00867	Praj.g_01015
OG0001253	Syaa.g_01467	Praj.g_01728
OG0001254	Syaa.g_01029	Praj.g_01834
OG0001255	Syaa.g_01696	Praj.g_01477
OG0001256	Syaa.g_00567	Praj.g_01719
OG0001257	Syaa.g_01418, Syaa.g_00405	Praj.g_01724
OG0001259	Syaa.g_00669	Praj.g_01807
OG0001260	Syaa.g_00642	Praj.g_01824
OG0001261	Syaa.g_02259	Praj.g_01943
OG0001262	Syaa.g_00059	Praj.g_02077
OG0001263	Syaa.g_02418	Praj.g_00169
OG0001269	Syaa.g_01499	Praj.g_00824
OG0001273	Syaa.g_01639	Praj.g_00619
OG0001277	Syaa.g_02724	Praj.g_02123
OG0001279	Syaa.g_01749	Praj.g_01155
OG0001280	Syaa.g_00738	Praj.g_01527
OG0001281	Syaa.g_00728	Praj.g_01533
OG0001282	Syaa.g_02060	Praj.g_01576
OG0001283	Syaa.g_02734	Praj.g_02132
OG0001284	Syaa.g_00583	Praj.g_01705
OG0001286	Syaa.g_02245	Praj.g_01956
OG0001287	Syaa.g_00121	Praj.g_02014
OG0001289	Syaa.g_00327	Praj.g_00125
OG0001290	Syaa.g_02373	Praj.g_00139
OG0001294	Syaa.g_01076	Praj.g_01497, Praj.g_01564
OG0001295	Syaa.g_01964	Praj.g_01485
OG0001296	Syaa.g_02017	Praj.g_00501
OG0001297	Syaa.g_02013	Praj.g_00506
OG0001299	Syaa.g_01070	Praj.g_00655
OG0001300	Syaa.g_00905	Praj.g_00687
OG0001301	Syaa.g_00891	Praj.g_00689
OG0001302	Syaa.g_01600	Praj.g_00913
OG0001303	Syaa.g_01402	Praj.g_01344
OG0001304	Syaa.g_01281	Praj.g_01006
OG0001305	Syaa.g_00885	Praj.g_00842
OG0001306	Syaa.g_00753	Praj.g_01475
OG0001309	Syaa.g_02005	Praj.g_00510
OG0001310	Syaa.g_00535	Praj.g_01779
OG0001311	Syaa.g_01293	Praj.g_00998
OG0001312	Syaa.g_01391	Praj.g_00924
OG0001315	Syaa.g_02226	Praj.g_01974
OG0001316	Syaa.g_02434	Praj.g_00180
OG0001317	Syaa.g_02112	Praj.g_00274
OG0001318	Syaa.g_00296	Praj.g_00295
OG0001321	Syaa.g_00719	Praj.g_00445
OG0001322	Syaa.g_00720	Praj.g_00446
OG0001324	Syaa.g_00904	Praj.g_00688
OG0001325	Syaa.g_01243	Praj.g_00703
OG0001326	Syaa.g_00396, Syaa.g_02672	Praj.g_01850
OG0001327	Syaa.g_01083	Praj.g_00876
OG0001328	Syaa.g_01104	Praj.g_00895
OG0001330	Syaa.g_00746	Praj.g_01521
OG0001331	Syaa.g_02065	Praj.g_01581
OG0001334	Syaa.g_02216	Praj.g_01979
OG0001335	Syaa.g_02215	Praj.g_01980
OG0001336	Syaa.g_02735	Praj.g_02133
OG0001337	Syaa.g_02219, Syaa.g_02200	Praj.g_00367
OG0001339	Syaa.g_02376	Praj.g_00142
OG0001340	Syaa.g_02199	Praj.g_00368
OG0001341	Syaa.g_00897	Praj.g_00069
OG0001343	Syaa.g_02664	Praj.g_00867
OG0001344	Syaa.g_00775	Praj.g_01457
OG0001345	Syaa.g_00803	Praj.g_01441
OG0001346	Syaa.g_00734	Praj.g_01529
OG0001347	Syaa.g_00195	Praj.g_02039
OG0001348	Syaa.g_00847	Praj.g_01082
OG0001350	Syaa.g_02107	Praj.g_00277
OG0001351	Syaa.g_01863	Praj.g_00448
OG0001352	Syaa.g_01987	Praj.g_00672
OG0001354	Syaa.g_01338	Praj.g_00956
OG0001355	Syaa.g_01524	Praj.g_01726
OG0001356	Syaa.g_00848	Praj.g_01119
OG0001357	Syaa.g_02307	Praj.g_01222
OG0001358	Syaa.g_01663	Praj.g_00608
OG0001359	Syaa.g_02663	Praj.g_00868
OG0001360	Syaa.g_00805	Praj.g_01439
OG0001362	Syaa.g_01789	Praj.g_01646
OG0001363	Syaa.g_01791	Praj.g_00454
OG0001366	Syaa.g_01369	Praj.g_01565, Praj.g_00037, Praj.g_01597
OG0001368	Syaa.g_00317	Praj.g_01171, Praj.g_01152
OG0001369	Syaa.g_02363	Praj.g_00130
OG0001370	Syaa.g_01218, Syaa.g_02140, Syaa.g_02680	Praj.g_01193
OG0001373	Syaa.g_02671	Praj.g_01849
OG0001374	Syaa.g_02679	Praj.g_01857
OG0001375	Syaa.g_02665	Praj.g_00866
OG0001376	Syaa.g_02614	Praj.g_00854
OG0001377	Syaa.g_02613	Praj.g_00855
OG0001378	Syaa.g_00700	Praj.g_00428
OG0001385	Syaa.g_02668	Praj.g_01846
OG0001386	Syaa.g_02669	Praj.g_01847
OG0001387	Syaa.g_02670	Praj.g_01848
OG0001388	Syaa.g_02673	Praj.g_01851
OG0001389	Syaa.g_02674	Praj.g_01852
OG0001390	Syaa.g_02675	Praj.g_01853
OG0001391	Syaa.g_02676	Praj.g_01854
OG0001392	Syaa.g_02677	Praj.g_01855
OG0001393	Syaa.g_02678	Praj.g_01856
OG0001394	Syaa.g_01118	Praj.g_00903
OG0001395	Syaa.g_01267	Praj.g_01009
OG0001396	Syaa.g_00444, Syaa.g_00196, Syaa.g_01018	Praj.g_02040
OG0001398	Syaa.g_01424	Praj.g_00717
OG0001401	Syaa.g_00837	Praj.g_00807
OG0001402	Syaa.g_01658	Praj.g_00612
OG0001404	Syaa.g_00355	Praj.g_00106
OG0001405	Syaa.g_02213	Praj.g_00361
OG0001406	Syaa.g_02615	Praj.g_00853
OG0001407	Syaa.g_01986	Praj.g_00858
OG0001408	Syaa.g_00953	Praj.g_00082
OG0001412	Syaa.g_00442	Praj.g_02038
OG0001413	Syaa.g_01590	Praj.g_00745
OG0001417	Syaa.g_01339	Praj.g_01496
OG0001419	Syaa.g_01985	Praj.g_00736
OG0001420	Syaa.g_01991	Praj.g_01142
OG0001421	Syaa.g_01583, Syaa.g_01469	Praj.g_01720
OG0001422	Syaa.g_00743	Praj.g_01041
OG0001423	Syaa.g_00365	Praj.g_01598
OG0001430	Syaa.g_02584	Praj.g_00856
OG0001432	Syaa.g_00930	Praj.g_00988
OG0001433	Syaa.g_00849	Praj.g_01118
OG0001434	Syaa.g_01123	Praj.g_00908
OG0001435	Syaa.g_01090	Praj.g_00883
OG0001439	Syaa.g_00221	Praj.g_00342
OG0001441	Syaa.g_02000	Praj.g_00513
OG0001442	Syaa.g_01138	Praj.g_01612
OG0001443	Syaa.g_02617	Praj.g_01841
OG0001447	Syaa.g_02416	Praj.g_00167
OG0001453	Syaa.g_01319	Praj.g_00967
OG0001454	Syaa.g_01580	Praj.g_01237
OG0001456	Syaa.g_02687	Praj.g_01503
OG0001457	Syaa.g_02688	Praj.g_01502
OG0001458	Syaa.g_02689	Praj.g_01501
OG0001459	Syaa.g_01040	Praj.g_01123
OG0001460	Syaa.g_00850	Praj.g_01117
OG0001461	Syaa.g_02328	Praj.g_01381
OG0001467	Syaa.g_01601	Praj.g_00098
OG0001468	Syaa.g_01597	Praj.g_00865
OG0001470	Syaa.g_00693	Praj.g_02057
OG0001471	Syaa.g_00226	Praj.g_01498
OG0001473	Syaa.g_01603	Praj.g_01560
OG0001474	Syaa.g_02175	Praj.g_00385
OG0001475	Syaa.g_00691	Praj.g_02052
OG0001477	Syaa.g_00893	Praj.g_01370
OG0001480	Syaa.g_00810	Praj.g_01173
OG0001482	Syaa.g_01329	Praj.g_01044
OG0001487	Syaa.g_01819	Praj.g_01670
OG0001488	Syaa.g_00791	Praj.g_01448
OG0001489	Syaa.g_02234	Praj.g_01967
OG0001495	Syaa.g_02317	Praj.g_01890
OG0001496	Syaa.g_00895	Praj.g_01368
OG0001497	Syaa.g_00894	Praj.g_01369
OG0001498	Syaa.g_02148	Praj.g_00404
OG0001499	Syaa.g_01698	Praj.g_00093
OG0001504	Syaa.g_01039	Praj.g_01124
OG0001507	Syaa.g_02137	Praj.g_01140
OG0001508	Syaa.g_00694	Praj.g_02053
OG0001510	Syaa.g_00116	Praj.g_02018
OG0001511	Syaa.g_02389	Praj.g_00150
OG0001512	Syaa.g_02105	Praj.g_01746
OG0001513	Syaa.g_00150	Praj.g_00041
OG0001514	Syaa.g_00896	Praj.g_01367
OG0001515	Syaa.g_00909	Praj.g_00685
OG0001516	Syaa.g_01067	Praj.g_00652
OG0001517	Syaa.g_02181	Praj.g_00381
OG0001518	Syaa.g_02609	Praj.g_02097
OG0001519	Syaa.g_02619	Praj.g_02102
OG0001523	Syaa.g_02713	Praj.g_01837
OG0001524	Syaa.g_02714	Praj.g_01838
OG0001528	Syaa.g_00692	Praj.g_02056
OG0001529	Syaa.g_00050	Praj.g_00045
OG0001530	Syaa.g_02387	Praj.g_00149
OG0001531	Syaa.g_02104	Praj.g_00279
OG0001532	Syaa.g_01001	Praj.g_01431
OG0001534	Syaa.g_01280	Praj.g_01007
OG0001535	Syaa.g_01297	Praj.g_00996
OG0001536	Syaa.g_01362	Praj.g_00942
OG0001537	Syaa.g_01112	Praj.g_00900
OG0001538	Syaa.g_01159	Praj.g_00774
OG0001539	Syaa.g_01085	Praj.g_00878
OG0001540	Syaa.g_02420	Praj.g_00171
OG0001541	Syaa.g_02490	Praj.g_00219
OG0001542	Syaa.g_02499	Praj.g_00225
OG0001543	Syaa.g_02547	Praj.g_00850
OG0001544	Syaa.g_02618	Praj.g_02101
OG0001545	Syaa.g_02723	Praj.g_02122
OG0001548	Syaa.g_01573	Praj.g_01061
OG0001549	Syaa.g_00806	Praj.g_00834
OG0001551	Syaa.g_00853	Praj.g_01843
OG0001552	Syaa.g_01229	Praj.g_01840
OG0001556	Syaa.g_01008	Praj.g_01109
OG0001557	Syaa.g_01119	Praj.g_00904
OG0001559	Syaa.g_02386	Praj.g_00148
OG0001560	Syaa.g_02372	Praj.g_00138
OG0001561	Syaa.g_01291	Praj.g_01000
OG0001562	Syaa.g_01305	Praj.g_00990
OG0001563	Syaa.g_02250	Praj.g_01951
OG0001570	Syaa.g_01693	Praj.g_01284
OG0001575	Syaa.g_01933	Praj.g_00556
OG0001577	Syaa.g_00765	Praj.g_01465
OG0001578	Syaa.g_00369, Syaa.g_01036, Syaa.g_01576	Praj.g_01362
OG0001579	Syaa.g_02207	Praj.g_00365
OG0001582	Syaa.g_01746	Praj.g_01494
OG0001589	Syaa.g_00664	Praj.g_01811
OG0001591	Syaa.g_01078	Praj.g_00662
OG0001607	Syaa.g_01519	Praj.g_01181
OG0001613	Syaa.g_02227	Praj.g_01973
OG0001623	Syaa.g_02194	Praj.g_00369
OG0001633	Syaa.g_00855	Praj.g_01866
OG0001634	Syaa.g_01073	Praj.g_00658
OG0001642	Syaa.g_00814	Praj.g_01558
OG0001644	Syaa.g_01263	Praj.g_00713
OG0001656	Syaa.g_02209	Praj.g_00364
OG0001659	Syaa.g_01006	Praj.g_01435
OG0001666	Syaa.g_01506, Syaa.g_00399	Praj.g_01122
OG0001667	Syaa.g_01129	Praj.g_01164
OG0001673	Syaa.g_02114	Praj.g_00272
OG0001691	Syaa.g_01665	Praj.g_01010
OG0001692	Syaa.g_01769	Praj.g_01627
OG0001694	Syaa.g_00260	Praj.g_00317
OG0001695	Syaa.g_02708	Praj.g_02118
OG0001700	Syaa.g_01423	Praj.g_01116
OG0001703	Syaa.g_02057	Praj.g_00470
OG0001713	Syaa.g_00783	Praj.g_01088
OG0001715	Syaa.g_01563	Praj.g_01177
OG0001718	Syaa.g_00941	Praj.g_01095
OG0001733	Syaa.g_01080	Praj.g_01107
OG0001738	Syaa.g_00204	Praj.g_00355
OG0001739	Syaa.g_02706	Praj.g_02117
OG0001740	Syaa.g_02720	Praj.g_02121
OG0001769	Syaa.g_01614	Praj.g_01387
OG0001810	Syaa.g_02432	Praj.g_00694
OG0001816	Syaa.g_01082	Praj.g_00875
OG0001907	Syaa.g_02441	Praj.g_00181
OG0001915	Syaa.g_02750	Praj.g_02140
OG0001916	Syaa.g_02034	Praj.g_00488
OG0001954	Syaa.g_01438	Praj.g_01167
OG0001990	Syaa.g_02721	Praj.g_00066
OG0001991	Syaa.g_01102	Praj.g_01120
OG0002227	Syaa.g_02611	Praj.g_01111
OG0002344	Syaa.g_02159, Syaa.g_02396	Praj.g_00398
OG0002347	Syaa.g_00512	Praj.g_01795
OG0002374	Syaa.g_00991	Praj.g_01114
OG0002381	Syaa.g_02454	Praj.g_01551
OG0002506	Syaa.g_00878	Praj.g_00861
OG0002507	Syaa.g_00939	Praj.g_01343, Praj.g_00980
OG0002585	Syaa.g_02154, Syaa.g_02391	Praj.g_00401
OG0002808	Syaa.g_00044	Praj.g_00033
