Orthogroup	Syaa	Syam
OG0001106	Syaa.g_01372	Syam.g_01110
OG0001107	Syaa.g_01359	Syam.g_01122
OG0001108	Syaa.g_01350	Syam.g_01132
OG0001109	Syaa.g_01349	Syam.g_01134
OG0001110	Syaa.g_01347	Syam.g_01136
OG0001111	Syaa.g_01345	Syam.g_01138
OG0001112	Syaa.g_01343	Syam.g_01140
OG0001113	Syaa.g_01342	Syam.g_01141
OG0001114	Syaa.g_01341	Syam.g_01142
OG0001115	Syaa.g_01337	Syam.g_01146
OG0001116	Syaa.g_01335	Syam.g_01148
OG0001117	Syaa.g_01334	Syam.g_01149
OG0001118	Syaa.g_01333	Syam.g_01150
OG0001119	Syaa.g_01331	Syam.g_01152
OG0001120	Syaa.g_01328	Syam.g_01156
OG0001121	Syaa.g_01125	Syam.g_00970
OG0001122	Syaa.g_01301	Syam.g_01184
OG0001123	Syaa.g_01294	Syam.g_01191
OG0001124	Syaa.g_01292	Syam.g_01194
OG0001125	Syaa.g_01290	Syam.g_01196
OG0001126	Syaa.g_00864	Syam.g_00757
OG0001127	Syaa.g_00865	Syam.g_00758
OG0001128	Syaa.g_00868	Syam.g_00764
OG0001129	Syaa.g_00870	Syam.g_00766
OG0001130	Syaa.g_00871	Syam.g_00767
OG0001131	Syaa.g_01108	Syam.g_01337
OG0001132	Syaa.g_01468	Syam.g_01020
OG0001134	Syaa.g_01028	Syam.g_00915
OG0001135	Syaa.g_01030	Syam.g_00917
OG0001136	Syaa.g_00767	Syam.g_01797
OG0001137	Syaa.g_00786	Syam.g_01780
OG0001138	Syaa.g_01002	Syam.g_00898
OG0001139	Syaa.g_01000	Syam.g_00896
OG0001140	Syaa.g_00999	Syam.g_00895
OG0001141	Syaa.g_00998	Syam.g_00894
OG0001142	Syaa.g_00997	Syam.g_00892
OG0001143	Syaa.g_00987	Syam.g_00883
OG0001144	Syaa.g_00978	Syam.g_00873
OG0001145	Syaa.g_00748	Syam.g_01817
OG0001146	Syaa.g_00729	Syam.g_01836
OG0001147	Syaa.g_01837	Syam.g_01665
OG0001148	Syaa.g_02061	Syam.g_00573
OG0001149	Syaa.g_02062	Syam.g_00572
OG0001150	Syaa.g_02063	Syam.g_00571
OG0001151	Syaa.g_02076	Syam.g_00558
OG0001152	Syaa.g_02077	Syam.g_00557
OG0001153	Syaa.g_01811	Syam.g_01652
OG0001154	Syaa.g_01812	Syam.g_01654
OG0001156	Syaa.g_00623	Syam.g_01928
OG0001157	Syaa.g_00622	Syam.g_01929
OG0001158	Syaa.g_00619	Syam.g_01930
OG0001159	Syaa.g_00618	Syam.g_01931
OG0001160	Syaa.g_00574	Syam.g_01969
OG0001161	Syaa.g_02620	Syam.g_02338
OG0001162	Syaa.g_01203	Syam.g_01257
OG0001163	Syaa.g_00566	Syam.g_01977
OG0001164	Syaa.g_00560	Syam.g_01983
OG0001165	Syaa.g_00555	Syam.g_01988
OG0001166	Syaa.g_00527	Syam.g_02011
OG0001167	Syaa.g_00673	Syam.g_01888
OG0001168	Syaa.g_00672	Syam.g_01890
OG0001169	Syaa.g_00670	Syam.g_01892
OG0001170	Syaa.g_00668	Syam.g_01894
OG0001171	Syaa.g_00655	Syam.g_01904
OG0001172	Syaa.g_02347	Syam.g_00292
OG0001173	Syaa.g_02346	Syam.g_00293
OG0001174	Syaa.g_02338	Syam.g_00301
OG0001175	Syaa.g_02337	Syam.g_00302
OG0001176	Syaa.g_02314	Syam.g_00321
OG0001177	Syaa.g_02316	Syam.g_00319
OG0001178	Syaa.g_00546	Syam.g_01995
OG0001179	Syaa.g_02268	Syam.g_00351
OG0001180	Syaa.g_02243	Syam.g_00378
OG0001181	Syaa.g_02239	Syam.g_00382
OG0001182	Syaa.g_02230	Syam.g_00391
OG0001183	Syaa.g_02224	Syam.g_00396
OG0001184	Syaa.g_00151	Syam.g_00143
OG0001186	Syaa.g_00081	Syam.g_00076
OG0001187	Syaa.g_00082	Syam.g_00073
OG0001188	Syaa.g_00075	Syam.g_00070
OG0001189	Syaa.g_00057	Syam.g_00054
OG0001190	Syaa.g_02592	Syam.g_02313
OG0001191	Syaa.g_02605	Syam.g_02324
OG0001192	Syaa.g_02612	Syam.g_02330
OG0001193	Syaa.g_02658	Syam.g_02355
OG0001194	Syaa.g_02660	Syam.g_02357
OG0001195	Syaa.g_02661	Syam.g_02358
OG0001196	Syaa.g_02741	Syam.g_02429
OG0001197	Syaa.g_02743	Syam.g_02431
OG0001198	Syaa.g_02755	Syam.g_02443
OG0001199	Syaa.g_00347	Syam.g_02068
OG0001200	Syaa.g_00345	Syam.g_02070
OG0001201	Syaa.g_02381	Syam.g_02122
OG0001202	Syaa.g_02528	Syam.g_02255
OG0001203	Syaa.g_02106	Syam.g_00511
OG0001204	Syaa.g_00316	Syam.g_00282
OG0001205	Syaa.g_00713	Syam.g_01852
OG0001206	Syaa.g_01855	Syam.g_01680
OG0001208	Syaa.g_02049	Syam.g_00585
OG0001209	Syaa.g_01977	Syam.g_00654
OG0001210	Syaa.g_01967	Syam.g_00663
OG0001211	Syaa.g_01950	Syam.g_00678
OG0001212	Syaa.g_01892	Syam.g_01717
OG0001213	Syaa.g_01646	Syam.g_01479
OG0001214	Syaa.g_01631	Syam.g_01466
OG0001215	Syaa.g_00914	Syam.g_00808
OG0001216	Syaa.g_01238	Syam.g_01245
OG0001217	Syaa.g_01559	Syam.g_01403
OG0001218	Syaa.g_01820	Syam.g_01662
OG0001219	Syaa.g_01404	Syam.g_01080
OG0001220	Syaa.g_00812	Syam.g_01754
OG0001221	Syaa.g_01111	Syam.g_01334
OG0001222	Syaa.g_01371	Syam.g_01111
OG0001224	Syaa.g_00874	Syam.g_00770
OG0001225	Syaa.g_00876	Syam.g_00772
OG0001226	Syaa.g_01579	Syam.g_01425
OG0001227	Syaa.g_02622	Syam.g_02340
OG0001228	Syaa.g_00695	Syam.g_01858
OG0001229	Syaa.g_00899	Syam.g_00796
OG0001230	Syaa.g_01764	Syam.g_01603
OG0001231	Syaa.g_00017	Syam.g_00017
OG0001232	Syaa.g_00508	Syam.g_02022
OG0001233	Syaa.g_00667	Syam.g_01895
OG0001234	Syaa.g_02333	Syam.g_00306
OG0001235	Syaa.g_02323	Syam.g_00313
OG0001236	Syaa.g_00154	Syam.g_00146
OG0001238	Syaa.g_02607	Syam.g_02326
OG0001239	Syaa.g_00350	Syam.g_02065
OG0001240	Syaa.g_02364	Syam.g_02105
OG0001241	Syaa.g_02374	Syam.g_02115
OG0001242	Syaa.g_02407	Syam.g_02145
OG0001244	Syaa.g_02445	Syam.g_02188
OG0001245	Syaa.g_01492	Syam.g_01057
OG0001246	Syaa.g_02023	Syam.g_00611
OG0001247	Syaa.g_01207	Syam.g_01253
OG0001248	Syaa.g_01204	Syam.g_01256
OG0001250	Syaa.g_00832	Syam.g_00731
OG0001251	Syaa.g_02667	Syam.g_02365
OG0001252	Syaa.g_00867	Syam.g_00763
OG0001253	Syaa.g_01467	Syam.g_01021
OG0001254	Syaa.g_01029	Syam.g_00916
OG0001255	Syaa.g_01696	Syam.g_01056
OG0001256	Syaa.g_00567	Syam.g_01976
OG0001257	Syaa.g_01418	Syam.g_01683
OG0001258	Syaa.g_00557	Syam.g_01986
OG0001259	Syaa.g_00669	Syam.g_01893
OG0001260	Syaa.g_00642	Syam.g_01912
OG0001261	Syaa.g_02259	Syam.g_00360
OG0001262	Syaa.g_00059	Syam.g_00056
OG0001263	Syaa.g_02418	Syam.g_02159
OG0001265	Syaa.g_02405	Syam.g_02143
OG0001266	Syaa.g_02532	Syam.g_02259
OG0001267	Syaa.g_00262	Syam.g_00230
OG0001268	Syaa.g_02176	Syam.g_00463
OG0001269	Syaa.g_01499	Syam.g_00956
OG0001270	Syaa.g_00701	Syam.g_01871
OG0001271	Syaa.g_01845	Syam.g_01671
OG0001272	Syaa.g_02045	Syam.g_00589
OG0001273	Syaa.g_01639	Syam.g_01472
OG0001274	Syaa.g_02563	Syam.g_02285
OG0001275	Syaa.g_01311	Syam.g_01174
OG0001276	Syaa.g_01295	Syam.g_01190
OG0001277	Syaa.g_02724	Syam.g_02415
OG0001278	Syaa.g_00966	Syam.g_00862
OG0001279	Syaa.g_01749	Syam.g_01590
OG0001280	Syaa.g_00738	Syam.g_01827
OG0001281	Syaa.g_00728	Syam.g_01837
OG0001282	Syaa.g_02060	Syam.g_00574
OG0001283	Syaa.g_02734	Syam.g_02424
OG0001284	Syaa.g_00583	Syam.g_01960
OG0001286	Syaa.g_02245	Syam.g_00376
OG0001287	Syaa.g_00121	Syam.g_00113
OG0001289	Syaa.g_00327	Syam.g_02089
OG0001290	Syaa.g_02373	Syam.g_02114
OG0001291	Syaa.g_02428	Syam.g_02170
OG0001292	Syaa.g_00310	Syam.g_00276
OG0001293	Syaa.g_00288	Syam.g_00256
OG0001294	Syaa.g_01076	Syam.g_01365
OG0001295	Syaa.g_01964	Syam.g_00665
OG0001296	Syaa.g_02017	Syam.g_00617
OG0001297	Syaa.g_02013	Syam.g_00621
OG0001298	Syaa.g_01913	Syam.g_01738
OG0001299	Syaa.g_01070	Syam.g_01371
OG0001300	Syaa.g_00905	Syam.g_00800
OG0001301	Syaa.g_00891	Syam.g_00786
OG0001302	Syaa.g_01600	Syam.g_01437
OG0001303	Syaa.g_01402	Syam.g_01082
OG0001304	Syaa.g_01281	Syam.g_01204
OG0001305	Syaa.g_00885	Syam.g_00780
OG0001306	Syaa.g_00753	Syam.g_01811
OG0001309	Syaa.g_02005	Syam.g_00628
OG0001311	Syaa.g_01293	Syam.g_01192
OG0001312	Syaa.g_01391	Syam.g_01092
OG0001314	Syaa.g_01225	Syam.g_00540, Syam.g_01569
OG0001315	Syaa.g_02226	Syam.g_00394
OG0001316	Syaa.g_02434	Syam.g_02176
OG0001317	Syaa.g_02112	Syam.g_00505
OG0001319	Syaa.g_00273	Syam.g_00241
OG0001321	Syaa.g_00719	Syam.g_01846
OG0001322	Syaa.g_00720	Syam.g_01845
OG0001323	Syaa.g_02002	Syam.g_00631
OG0001324	Syaa.g_00904	Syam.g_00799
OG0001325	Syaa.g_01243	Syam.g_01241
OG0001326	Syaa.g_00396, Syaa.g_02672	Syam.g_02370
OG0001327	Syaa.g_01083	Syam.g_01359
OG0001328	Syaa.g_01104	Syam.g_01340
OG0001330	Syaa.g_00746	Syam.g_01819
OG0001331	Syaa.g_02065	Syam.g_00569
OG0001334	Syaa.g_02216	Syam.g_00405
OG0001335	Syaa.g_02215	Syam.g_00406
OG0001336	Syaa.g_02735	Syam.g_02425
OG0001337	Syaa.g_02219	Syam.g_00402
OG0001337	Syaa.g_02200	Syam.g_00424
OG0001338	Syaa.g_02206	Syam.g_00419
OG0001338	Syaa.g_02184	Syam.g_00985
OG0001338	Syaa.g_02195	Syam.g_00428
OG0001339	Syaa.g_02376	Syam.g_02117
OG0001340	Syaa.g_02199	Syam.g_00425
OG0001341	Syaa.g_00897	Syam.g_00795
OG0001343	Syaa.g_02664	Syam.g_02361
OG0001344	Syaa.g_00775	Syam.g_01790
OG0001345	Syaa.g_00803	Syam.g_01764
OG0001346	Syaa.g_00734	Syam.g_01831
OG0001347	Syaa.g_00195	Syam.g_00081
OG0001348	Syaa.g_00847	Syam.g_00750
OG0001350	Syaa.g_02107	Syam.g_00510
OG0001351	Syaa.g_01863	Syam.g_01695
OG0001352	Syaa.g_01987	Syam.g_00644
OG0001353	Syaa.g_00841	Syam.g_00742
OG0001354	Syaa.g_01338	Syam.g_01145
OG0001355	Syaa.g_01524	Syam.g_00957
OG0001356	Syaa.g_00848	Syam.g_00751
OG0001357	Syaa.g_02307	Syam.g_00449
OG0001358	Syaa.g_01663	Syam.g_01495
OG0001359	Syaa.g_02663	Syam.g_02360
OG0001360	Syaa.g_00805	Syam.g_01762
OG0001361	Syaa.g_00800	Syam.g_01767
OG0001362	Syaa.g_01789	Syam.g_01628
OG0001363	Syaa.g_01791	Syam.g_01630
OG0001364	Syaa.g_00171	Syam.g_00158
OG0001366	Syaa.g_00524	Syam.g_02014
OG0001368	Syaa.g_00317	Syam.g_00283
OG0001370	Syaa.g_01218	Syam.g_01536, Syam.g_01942
OG0001370	Syaa.g_02140	Syam.g_02033
OG0001370	Syaa.g_02680	Syam.g_02379
OG0001373	Syaa.g_02671	Syam.g_02369
OG0001374	Syaa.g_02679	Syam.g_02377
OG0001375	Syaa.g_02665	Syam.g_02362
OG0001376	Syaa.g_02614	Syam.g_02332
OG0001377	Syaa.g_02613	Syam.g_02331
OG0001378	Syaa.g_00700	Syam.g_01872
OG0001379	Syaa.g_00744	Syam.g_01821
OG0001382	Syaa.g_01866	Syam.g_01557
OG0001385	Syaa.g_02668	Syam.g_02366
OG0001386	Syaa.g_02669	Syam.g_02367
OG0001387	Syaa.g_02670	Syam.g_02368
OG0001388	Syaa.g_02673	Syam.g_02371
OG0001389	Syaa.g_02674	Syam.g_02372
OG0001390	Syaa.g_02675	Syam.g_02373
OG0001391	Syaa.g_02676	Syam.g_02374
OG0001392	Syaa.g_02677	Syam.g_02375
OG0001393	Syaa.g_02678	Syam.g_02376
OG0001394	Syaa.g_01118	Syam.g_01321
OG0001395	Syaa.g_01267	Syam.g_01225
OG0001396	Syaa.g_00196	Syam.g_00080
OG0001398	Syaa.g_01424	Syam.g_01052
OG0001401	Syaa.g_00837	Syam.g_00738, Syam.g_00737
OG0001402	Syaa.g_01658	Syam.g_01490
OG0001404	Syaa.g_00355	Syam.g_02061
OG0001405	Syaa.g_02213	Syam.g_00408
OG0001406	Syaa.g_02615	Syam.g_02333
OG0001407	Syaa.g_01986	Syam.g_00645
OG0001408	Syaa.g_00953	Syam.g_00848
OG0001412	Syaa.g_00194	Syam.g_00082
OG0001413	Syaa.g_01590	Syam.g_01430
OG0001416	Syaa.g_00731	Syam.g_01834
OG0001417	Syaa.g_01339	Syam.g_01144
OG0001419	Syaa.g_01985	Syam.g_00646
OG0001420	Syaa.g_01991	Syam.g_00642
OG0001421	Syaa.g_01469	Syam.g_01019
OG0001422	Syaa.g_00743	Syam.g_01822
OG0001428	Syaa.g_02481	Syam.g_02220
OG0001430	Syaa.g_02584	Syam.g_02305
OG0001432	Syaa.g_00930	Syam.g_00822
OG0001433	Syaa.g_00849	Syam.g_00752
OG0001434	Syaa.g_01123	Syam.g_01316
OG0001435	Syaa.g_01090	Syam.g_01353
OG0001438	Syaa.g_00247	Syam.g_00215
OG0001439	Syaa.g_00221	Syam.g_00190
OG0001441	Syaa.g_02000	Syam.g_00633
OG0001442	Syaa.g_01138	Syam.g_01306
OG0001443	Syaa.g_02617	Syam.g_02335
OG0001444	Syaa.g_02357	Syam.g_02100
OG0001447	Syaa.g_02416	Syam.g_02152
OG0001448	Syaa.g_00423	Syam.g_02342
OG0001449	Syaa.g_02098, Syaa.g_01042	Syam.g_00285
OG0001452	Syaa.g_00301	Syam.g_00268
OG0001453	Syaa.g_01319	Syam.g_01166
OG0001454	Syaa.g_01580	Syam.g_01426
OG0001456	Syaa.g_02687	Syam.g_02387
OG0001457	Syaa.g_02688	Syam.g_02388
OG0001458	Syaa.g_02689	Syam.g_02389
OG0001459	Syaa.g_01040	Syam.g_00949
OG0001460	Syaa.g_00850	Syam.g_00753
OG0001461	Syaa.g_02328	Syam.g_00928
OG0001465	Syaa.g_01211	Syam.g_01250
OG0001467	Syaa.g_01601	Syam.g_01438
OG0001468	Syaa.g_01597	Syam.g_01435
OG0001470	Syaa.g_00693	Syam.g_01874
OG0001471	Syaa.g_00226	Syam.g_00195
OG0001473	Syaa.g_01603	Syam.g_01440
OG0001474	Syaa.g_02175	Syam.g_00464
OG0001475	Syaa.g_00691	Syam.g_01876
OG0001477	Syaa.g_00893	Syam.g_00789
OG0001479	Syaa.g_02178	Syam.g_00461
OG0001480	Syaa.g_00810	Syam.g_01755
OG0001482	Syaa.g_01329	Syam.g_01154
OG0001487	Syaa.g_01819	Syam.g_01661
OG0001488	Syaa.g_00791	Syam.g_01774
OG0001489	Syaa.g_02234	Syam.g_00387
OG0001492	Syaa.g_00969	Syam.g_00865
OG0001493	Syaa.g_00961	Syam.g_00857
OG0001495	Syaa.g_02317	Syam.g_00318
OG0001496	Syaa.g_00895	Syam.g_00791
OG0001497	Syaa.g_00894	Syam.g_00790
OG0001498	Syaa.g_02148	Syam.g_00490
OG0001499	Syaa.g_01698	Syam.g_02154
OG0001502	Syaa.g_00819	Syam.g_00705
OG0001504	Syaa.g_01039	Syam.g_00948
OG0001507	Syaa.g_02137	Syam.g_00975
OG0001508	Syaa.g_00694	Syam.g_01873
OG0001509	Syaa.g_00085, Syaa.g_00440, Syaa.g_00197	Syam.g_00091
OG0001510	Syaa.g_00116	Syam.g_00109
OG0001511	Syaa.g_02389	Syam.g_02129
OG0001512	Syaa.g_02105	Syam.g_00512
OG0001513	Syaa.g_00150	Syam.g_00142
OG0001514	Syaa.g_00896	Syam.g_00792
OG0001515	Syaa.g_00909	Syam.g_00804
OG0001516	Syaa.g_01067	Syam.g_01374
OG0001517	Syaa.g_02181	Syam.g_00458
OG0001518	Syaa.g_02609	Syam.g_02328
OG0001519	Syaa.g_02619	Syam.g_02337
OG0001520	Syaa.g_01929	Syam.g_01752
OG0001527	Syaa.g_01936	Syam.g_00693
OG0001528	Syaa.g_00692	Syam.g_01875
OG0001529	Syaa.g_00050	Syam.g_00047
OG0001530	Syaa.g_02387	Syam.g_02127
OG0001531	Syaa.g_02104	Syam.g_00513
OG0001532	Syaa.g_01001	Syam.g_00897
OG0001533	Syaa.g_01868	Syam.g_01697
OG0001534	Syaa.g_01280	Syam.g_01205
OG0001535	Syaa.g_01297	Syam.g_01188
OG0001536	Syaa.g_01362	Syam.g_01119
OG0001537	Syaa.g_01112	Syam.g_01333
OG0001538	Syaa.g_01159	Syam.g_01285
OG0001539	Syaa.g_01085	Syam.g_01357
OG0001540	Syaa.g_02420	Syam.g_02161
OG0001541	Syaa.g_02490	Syam.g_02229
OG0001542	Syaa.g_02499	Syam.g_02238
OG0001543	Syaa.g_02547	Syam.g_02271
OG0001544	Syaa.g_02618	Syam.g_02336
OG0001545	Syaa.g_02723	Syam.g_02414
OG0001546	Syaa.g_01997	Syam.g_00636
OG0001547	Syaa.g_01420	Syam.g_01059
OG0001548	Syaa.g_01573	Syam.g_01420
OG0001549	Syaa.g_00806	Syam.g_01761
OG0001551	Syaa.g_00853	Syam.g_00755
OG0001554	Syaa.g_02590	Syam.g_02311
OG0001556	Syaa.g_01008	Syam.g_00903
OG0001557	Syaa.g_01119	Syam.g_01320
OG0001558	Syaa.g_00022	Syam.g_00019
OG0001559	Syaa.g_02386	Syam.g_02126
OG0001560	Syaa.g_02372	Syam.g_02113
OG0001561	Syaa.g_01291	Syam.g_01195
OG0001562	Syaa.g_01305	Syam.g_01180
OG0001563	Syaa.g_02250	Syam.g_00370
OG0001564	Syaa.g_02683	Syam.g_02383
OG0001567	Syaa.g_01421	Syam.g_01058
OG0001568	Syaa.g_01416	Syam.g_01061
OG0001572	Syaa.g_01180	Syam.g_00531
OG0001574	Syaa.g_01938	Syam.g_00691
OG0001575	Syaa.g_01933	Syam.g_00696
OG0001577	Syaa.g_00765	Syam.g_01799
OG0001578	Syaa.g_00369	Syam.g_00825
OG0001578	Syaa.g_01036	Syam.g_00924
OG0001578	Syaa.g_01576	Syam.g_01423
OG0001579	Syaa.g_02207	Syam.g_00418
OG0001580	Syaa.g_02580	Syam.g_02300
OG0001582	Syaa.g_01746	Syam.g_01128
OG0001589	Syaa.g_00664	Syam.g_01897
OG0001590	Syaa.g_01640	Syam.g_01473
OG0001591	Syaa.g_01078	Syam.g_01363
OG0001592	Syaa.g_02581	Syam.g_02301
OG0001594	Syaa.g_01755	Syam.g_01593
OG0001602	Syaa.g_01210	Syam.g_01251
OG0001614	Syaa.g_00130	Syam.g_00123
OG0001615	Syaa.g_01958	Syam.g_00669
OG0001616	Syaa.g_01024	Syam.g_00909
OG0001617	Syaa.g_00901	Syam.g_00797
OG0001619	Syaa.g_01374	Syam.g_01108
OG0001620	Syaa.g_02169	Syam.g_00470
OG0001621	Syaa.g_00300	Syam.g_00267
OG0001622	Syaa.g_02733	Syam.g_02423
OG0001623	Syaa.g_02194	Syam.g_00429
OG0001624	Syaa.g_02623	Syam.g_02341
OG0001625	Syaa.g_00294	Syam.g_00262
OG0001627	Syaa.g_00629	Syam.g_01921
OG0001633	Syaa.g_00855	Syam.g_01586
OG0001634	Syaa.g_01073	Syam.g_01368
OG0001636	Syaa.g_00043	Syam.g_00040
OG0001637	Syaa.g_00650, Syaa.g_00649	Syam.g_01909, Syam.g_01908
OG0001638	Syaa.g_00538	Syam.g_02001
OG0001639	Syaa.g_00626	Syam.g_01924
OG0001640	Syaa.g_00862	Syam.g_00756
OG0001641	Syaa.g_01321	Syam.g_01164
OG0001643	Syaa.g_01628	Syam.g_01463
OG0001644	Syaa.g_01263	Syam.g_01229
OG0001645	Syaa.g_01491	Syam.g_01534
OG0001646	Syaa.g_01520	Syam.g_01002
OG0001646	Syaa.g_01561	Syam.g_01408
OG0001647	Syaa.g_00271	Syam.g_00239
OG0001652	Syaa.g_00018	Syam.g_00018
OG0001653	Syaa.g_02360	Syam.g_02103, Syam.g_02438
OG0001654	Syaa.g_00628	Syam.g_01922
OG0001655	Syaa.g_01223	Syam.g_01691
OG0001655	Syaa.g_01723	Syam.g_00838
OG0001656	Syaa.g_02209	Syam.g_00413
OG0001657	Syaa.g_02464	Syam.g_02202
OG0001658	Syaa.g_02591	Syam.g_02312
OG0001659	Syaa.g_01006	Syam.g_00901
OG0001660	Syaa.g_02158	Syam.g_00480
OG0001660	Syaa.g_02158	Syam.g_02134
OG0001660	Syaa.g_02395	Syam.g_00480
OG0001660	Syaa.g_02395	Syam.g_02134
OG0001667	Syaa.g_01129	Syam.g_00840
OG0001672	Syaa.g_00339	Syam.g_02076
OG0001673	Syaa.g_02114	Syam.g_00503
OG0001675	Syaa.g_01307	Syam.g_01178
OG0001677	Syaa.g_02223	Syam.g_00397
OG0001678	Syaa.g_02348	Syam.g_00291
OG0001680	Syaa.g_00788	Syam.g_01778, Syam.g_01777
OG0001680	Syaa.g_00533	Syam.g_02005
OG0001681	Syaa.g_00384, Syaa.g_00412	Syam.g_01653
OG0001682	Syaa.g_01581	Syam.g_01427
OG0001682	Syaa.g_01247	Syam.g_01237
OG0001691	Syaa.g_01665	Syam.g_01497
OG0001692	Syaa.g_01769	Syam.g_01608
OG0001693	Syaa.g_00880	Syam.g_00775
OG0001694	Syaa.g_00260	Syam.g_00228
OG0001695	Syaa.g_02708	Syam.g_02408
OG0001700	Syaa.g_01423	Syam.g_01388
OG0001702	Syaa.g_00322	Syam.g_02094, Syam.g_02095
OG0001703	Syaa.g_02057	Syam.g_00577
OG0001712	Syaa.g_01487	Syam.g_01009
OG0001713	Syaa.g_00783	Syam.g_01783
OG0001715	Syaa.g_01563	Syam.g_01411
OG0001716	Syaa.g_00817	Syam.g_00703
OG0001717	Syaa.g_02476	Syam.g_02215
OG0001718	Syaa.g_00941	Syam.g_01501
OG0001729	Syaa.g_02100	Syam.g_00516
OG0001730	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092	Syam.g_00519
OG0001732	Syaa.g_00984	Syam.g_00880
OG0001733	Syaa.g_01080	Syam.g_01219
OG0001734	Syaa.g_00816	Syam.g_00702
OG0001735	Syaa.g_01060	Syam.g_01381, Syam.g_01382
OG0001736	Syaa.g_00191	Syam.g_00166, Syam.g_00167
OG0001737	Syaa.g_00241	Syam.g_00209
OG0001738	Syaa.g_00204	Syam.g_00175
OG0001739	Syaa.g_02706	Syam.g_02406
OG0001740	Syaa.g_02720	Syam.g_02411
OG0001741	Syaa.g_01565	Syam.g_01537, Syam.g_01560
OG0001750	Syaa.g_02358	Syam.g_02101
OG0001751	Syaa.g_02115	Syam.g_00502, Syam.g_01063
OG0001752	Syaa.g_00639	Syam.g_01914
OG0001755	Syaa.g_02006	Syam.g_00627
OG0001761	Syaa.g_01679	Syam.g_01505
OG0001762	Syaa.g_01314	Syam.g_01171
OG0001763	Syaa.g_01327	Syam.g_01158, Syam.g_01157
OG0001764	Syaa.g_01412	Syam.g_01068
OG0001765	Syaa.g_01041	Syam.g_00950
OG0001766	Syaa.g_00230	Syam.g_00199
OG0001769	Syaa.g_01614	Syam.g_01449
OG0001771	Syaa.g_01514	Syam.g_00958
OG0001783	Syaa.g_00126	Syam.g_00118
OG0001784	Syaa.g_02354	Syam.g_02096
OG0001786	Syaa.g_00581	Syam.g_01962
OG0001787	Syaa.g_01981	Syam.g_00650
OG0001788	Syaa.g_01978	Syam.g_00653
OG0001789	Syaa.g_00736	Syam.g_01829
OG0001790	Syaa.g_00760	Syam.g_01804
OG0001792	Syaa.g_00977	Syam.g_00872
OG0001794	Syaa.g_01283	Syam.g_01202
OG0001796	Syaa.g_01303	Syam.g_01182
OG0001797	Syaa.g_01382	Syam.g_01100
OG0001798	Syaa.g_01655	Syam.g_01487
OG0001799	Syaa.g_01617	Syam.g_01452
OG0001801	Syaa.g_01759	Syam.g_01598
OG0001803	Syaa.g_00709	Syam.g_01856
OG0001804	Syaa.g_02147	Syam.g_00491
OG0001805	Syaa.g_00305	Syam.g_00272
OG0001806	Syaa.g_00272	Syam.g_00240
OG0001808	Syaa.g_00163	Syam.g_00154
OG0001810	Syaa.g_02432	Syam.g_02174
OG0001811	Syaa.g_02497	Syam.g_02235
OG0001812	Syaa.g_02582	Syam.g_02302
OG0001813	Syaa.g_02646	Syam.g_02345
OG0001814	Syaa.g_02744	Syam.g_02432
OG0001815	Syaa.g_02753	Syam.g_02441
OG0001816	Syaa.g_01082	Syam.g_01360
OG0001817	Syaa.g_00409, Syaa.g_01714	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827
OG0001838	Syaa.g_00008	Syam.g_00008
OG0001839	Syaa.g_00039	Syam.g_00036
OG0001840	Syaa.g_00056	Syam.g_00053
OG0001841	Syaa.g_00063	Syam.g_00060
OG0001843	Syaa.g_00131	Syam.g_00124
OG0001844	Syaa.g_00132	Syam.g_00125
OG0001845	Syaa.g_00133	Syam.g_00126
OG0001846	Syaa.g_02408	Syam.g_02146
OG0001847	Syaa.g_02406	Syam.g_02144
OG0001848	Syaa.g_02402	Syam.g_02140
OG0001849	Syaa.g_00328	Syam.g_02088
OG0001850	Syaa.g_00337	Syam.g_02078
OG0001851	Syaa.g_00343	Syam.g_02072
OG0001852	Syaa.g_00344	Syam.g_02071
OG0001853	Syaa.g_00351	Syam.g_02064
OG0001854	Syaa.g_02109	Syam.g_00507
OG0001856	Syaa.g_00575	Syam.g_01968
OG0001857	Syaa.g_00578	Syam.g_01965
OG0001858	Syaa.g_00606	Syam.g_01935
OG0001859	Syaa.g_02069	Syam.g_00565
OG0001860	Syaa.g_02055	Syam.g_00579
OG0001861	Syaa.g_02044	Syam.g_00590
OG0001862	Syaa.g_02033	Syam.g_00601
OG0001863	Syaa.g_02028	Syam.g_00606
OG0001864	Syaa.g_01969	Syam.g_00661
OG0001865	Syaa.g_01901	Syam.g_01726
OG0001866	Syaa.g_01878	Syam.g_01703
OG0001867	Syaa.g_01681	Syam.g_01507
OG0001868	Syaa.g_00732	Syam.g_01833
OG0001869	Syaa.g_00764	Syam.g_01800
OG0001870	Syaa.g_00773	Syam.g_01792
OG0001871	Syaa.g_00778	Syam.g_01787
OG0001872	Syaa.g_00970	Syam.g_00866
OG0001873	Syaa.g_01023	Syam.g_00908
OG0001874	Syaa.g_01026	Syam.g_00911
OG0001877	Syaa.g_00908	Syam.g_00803
OG0001878	Syaa.g_01310	Syam.g_01175
OG0001879	Syaa.g_01316	Syam.g_01169
OG0001880	Syaa.g_01352	Syam.g_01130
