Orthogroup	Prbi	Prbj
OG0001089	Prbi.g_01896	Prbj.g_01025
OG0001090	Prbi.g_01898	Prbj.g_01023
OG0001091	Prbi.g_01899	Prbj.g_01022
OG0001092	Prbi.g_01900	Prbj.g_01021
OG0001093	Prbi.g_01901	Prbj.g_01020
OG0001094	Prbi.g_01902	Prbj.g_01019
OG0001095	Prbi.g_01903	Prbj.g_01018
OG0001096	Prbi.g_01904	Prbj.g_01017
OG0001097	Prbi.g_01905	Prbj.g_01016
OG0001098	Prbi.g_01906	Prbj.g_01015
OG0001099	Prbi.g_01907	Prbj.g_01014
OG0001100	Prbi.g_01908	Prbj.g_01013
OG0001101	Prbi.g_01909	Prbj.g_01012
OG0001102	Prbi.g_01910	Prbj.g_01011
OG0001103	Prbi.g_01911	Prbj.g_01010
OG0001104	Prbi.g_01912	Prbj.g_01009
OG0001105	Prbi.g_01913	Prbj.g_01008
OG0001106	Prbi.g_01914	Prbj.g_01007
OG0001107	Prbi.g_01915	Prbj.g_01006
OG0001108	Prbi.g_01916	Prbj.g_01005
OG0001109	Prbi.g_01917	Prbj.g_01004
OG0001110	Prbi.g_01918	Prbj.g_01003
OG0001111	Prbi.g_01919	Prbj.g_01002
OG0001112	Prbi.g_01920	Prbj.g_01001
OG0001113	Prbi.g_01921	Prbj.g_01000
OG0001114	Prbi.g_01922	Prbj.g_00999
OG0001115	Prbi.g_01923	Prbj.g_00998
OG0001116	Prbi.g_01924	Prbj.g_00997
OG0001117	Prbi.g_01925	Prbj.g_00996
OG0001118	Prbi.g_01926	Prbj.g_00995
OG0001119	Prbi.g_01927	Prbj.g_00994
OG0001120	Prbi.g_01928	Prbj.g_00993
OG0001121	Prbi.g_01930	Prbj.g_00990
OG0001122	Prbi.g_01931	Prbj.g_00989
OG0001123	Prbi.g_01932	Prbj.g_00988
OG0001124	Prbi.g_01934	Prbj.g_00986
OG0001125	Prbi.g_01936	Prbj.g_00984
OG0001126	Prbi.g_01937	Prbj.g_00983
OG0001127	Prbi.g_01939	Prbj.g_00414
OG0001128	Prbi.g_01940	Prbj.g_00413
OG0001129	Prbi.g_01941	Prbj.g_00410
OG0001130	Prbi.g_01944	Prbj.g_00407
OG0001131	Prbi.g_01945	Prbj.g_00406
OG0001132	Prbi.g_01946	Prbj.g_00405
OG0001133	Prbi.g_01947	Prbj.g_00404
OG0001134	Prbi.g_01948	Prbj.g_00403
OG0001135	Prbi.g_01949	Prbj.g_00402
OG0001136	Prbi.g_01950	Prbj.g_00401
OG0001137	Prbi.g_01951	Prbj.g_00400
OG0001138	Prbi.g_01952	Prbj.g_00399
OG0001139	Prbi.g_01953	Prbj.g_00397
OG0001140	Prbi.g_01954	Prbj.g_00395
OG0001141	Prbi.g_01955	Prbj.g_00394
OG0001142	Prbi.g_01958	Prbj.g_00368
OG0001143	Prbi.g_01959	Prbj.g_00367
OG0001144	Prbi.g_01960	Prbj.g_00365
OG0001145	Prbi.g_01961	Prbj.g_00364
OG0001146	Prbi.g_01962	Prbj.g_00363
OG0001147	Prbi.g_01963	Prbj.g_00362
OG0001148	Prbi.g_01964	Prbj.g_00361
OG0001149	Prbi.g_01966	Prbj.g_01494
OG0001150	Prbi.g_01967	Prbj.g_01498
OG0001151	Prbi.g_01969	Prbj.g_01501
OG0001152	Prbi.g_01970	Prbj.g_01502
OG0001153	Prbi.g_01971	Prbj.g_01504
OG0001154	Prbi.g_01973	Prbj.g_01506
OG0001155	Prbi.g_01975	Prbj.g_01509
OG0001156	Prbi.g_01977	Prbj.g_01513
OG0001157	Prbi.g_01978	Prbj.g_01515
OG0001158	Prbi.g_01980	Prbj.g_01517
OG0001159	Prbi.g_01981	Prbj.g_01518
OG0001160	Prbi.g_01982	Prbj.g_01519
OG0001161	Prbi.g_01983	Prbj.g_01576
OG0001162	Prbi.g_01984	Prbj.g_01577
OG0001163	Prbi.g_01985	Prbj.g_01578
OG0001164	Prbi.g_01986	Prbj.g_01579
OG0001165	Prbi.g_01987	Prbj.g_01580
OG0001166	Prbi.g_01988	Prbj.g_01581
OG0001167	Prbi.g_01989	Prbj.g_01592
OG0001168	Prbi.g_01990	Prbj.g_01593
OG0001169	Prbi.g_01991	Prbj.g_01594
OG0001170	Prbi.g_01992	Prbj.g_01596
OG0001171	Prbi.g_01993	Prbj.g_01597
OG0001172	Prbi.g_01995	Prbj.g_01599
OG0001173	Prbi.g_01997	Prbj.g_01821
OG0001174	Prbi.g_01998	Prbj.g_01820
OG0001175	Prbi.g_01999	Prbj.g_01819
OG0001176	Prbi.g_02000	Prbj.g_01809
OG0001177	Prbi.g_02002	Prbj.g_01290
OG0001178	Prbi.g_02005	Prbj.g_01286
OG0001179	Prbi.g_02006	Prbj.g_01285
OG0001180	Prbi.g_02007	Prbj.g_01284
OG0001181	Prbi.g_02008	Prbj.g_01283
OG0001182	Prbi.g_02009	Prbj.g_01282
OG0001183	Prbi.g_02010	Prbj.g_01281
OG0001184	Prbi.g_02012	Prbj.g_01253
OG0001185	Prbi.g_02027	Prbj.g_01250
OG0001186	Prbi.g_02028	Prbj.g_01249
OG0001187	Prbi.g_02030	Prbj.g_01248
OG0001188	Prbi.g_02031	Prbj.g_01245
OG0001189	Prbi.g_02032	Prbj.g_01244
OG0001190	Prbi.g_02033	Prbj.g_01243
OG0001191	Prbi.g_02034	Prbj.g_01241
OG0001192	Prbi.g_02035	Prbj.g_01239
OG0001193	Prbi.g_02036	Prbj.g_01238
OG0001194	Prbi.g_02037	Prbj.g_01236
OG0001195	Prbi.g_02038	Prbj.g_01235
OG0001196	Prbi.g_02039	Prbj.g_01234
OG0001197	Prbi.g_02040	Prbj.g_01233
OG0001198	Prbi.g_02041	Prbj.g_01232
OG0001199	Prbi.g_02042	Prbj.g_01231
OG0001200	Prbi.g_02043	Prbj.g_01229
OG0001201	Prbi.g_02044	Prbj.g_01228
OG0001202	Prbi.g_02045	Prbj.g_01227
OG0001203	Prbi.g_02047	Prbj.g_01225
OG0001204	Prbi.g_02049	Prbj.g_01221
OG0001205	Prbi.g_02050	Prbj.g_01219
OG0001206	Prbi.g_02051	Prbj.g_01218
OG0001207	Prbi.g_02052	Prbj.g_01955
OG0001208	Prbi.g_02053	Prbj.g_01956
OG0001209	Prbi.g_02054	Prbj.g_01957
OG0001210	Prbi.g_02055	Prbj.g_01958
OG0001211	Prbi.g_02056	Prbj.g_01960
OG0001212	Prbi.g_02057	Prbj.g_01961
OG0001213	Prbi.g_02058	Prbj.g_01962
OG0001214	Prbi.g_02060	Prbj.g_01964
OG0001215	Prbi.g_02061	Prbj.g_01966
OG0001216	Prbi.g_02062	Prbj.g_01968
OG0001217	Prbi.g_02063	Prbj.g_01969
OG0001218	Prbi.g_02064	Prbj.g_01970
OG0001219	Prbi.g_02067	Prbj.g_01975
OG0001220	Prbi.g_02068	Prbj.g_01980
OG0001221	Prbi.g_02071	Prbj.g_02002
OG0001222	Prbi.g_02072	Prbj.g_02005
OG0001223	Prbi.g_02073	Prbj.g_02006
OG0001224	Prbi.g_02074	Prbj.g_02008
OG0001225	Prbi.g_02075	Prbj.g_02009
OG0001226	Prbi.g_02076	Prbj.g_02012
OG0001227	Prbi.g_02077	Prbj.g_02013
OG0001228	Prbi.g_02078	Prbj.g_02019
OG0001229	Prbi.g_02079	Prbj.g_02020
OG0001230	Prbi.g_02080	Prbj.g_02021
OG0001231	Prbi.g_02081	Prbj.g_02034
OG0001232	Prbi.g_02082	Prbj.g_02043
OG0001233	Prbi.g_02083	Prbj.g_02044
OG0001234	Prbi.g_02084	Prbj.g_02045
OG0001235	Prbi.g_02085	Prbj.g_02046
OG0001236	Prbi.g_02087	Prbj.g_02048
OG0001237	Prbi.g_02088	Prbj.g_02049
OG0001238	Prbi.g_02090	Prbj.g_02053
OG0001239	Prbi.g_02091	Prbj.g_02055
OG0001240	Prbi.g_02092	Prbj.g_02056
OG0001241	Prbi.g_02094	Prbj.g_02060
OG0001242	Prbi.g_02095	Prbj.g_02062
OG0001243	Prbi.g_02096	Prbj.g_02063
OG0001244	Prbi.g_02097	Prbj.g_02065
OG0001245	Prbi.g_02098	Prbj.g_02067
OG0001246	Prbi.g_02099	Prbj.g_02069
OG0001247	Prbi.g_02100	Prbj.g_02070
OG0001248	Prbi.g_02101	Prbj.g_02071
OG0001249	Prbi.g_02102	Prbj.g_02072
OG0001250	Prbi.g_02103	Prbj.g_02073
OG0001251	Prbi.g_01522	Prbj.g_00603
OG0001252	Prbi.g_00146	Prbj.g_01545
OG0001253	Prbi.g_00174	Prbj.g_00538
OG0001254	Prbi.g_00305	Prbj.g_01406
OG0001255	Prbi.g_00357	Prbj.g_00342
OG0001256	Prbi.g_00426	Prbj.g_00897
OG0001257	Prbi.g_00485	Prbj.g_01628
OG0001258	Prbi.g_00501	Prbj.g_01609
OG0001259	Prbi.g_00592	Prbj.g_01782
OG0001261	Prbi.g_00882	Prbj.g_02475
OG0001262	Prbi.g_00898	Prbj.g_02498
OG0001264	Prbi.g_00950	Prbj.g_02339
OG0001265	Prbi.g_01062	Prbj.g_02209
OG0001266	Prbi.g_01111	Prbj.g_00678
OG0001267	Prbi.g_01191	Prbj.g_00769
OG0001268	Prbi.g_01204	Prbj.g_00969
OG0001269	Prbi.g_01422	Prbj.g_00670
OG0001270	Prbi.g_01630	Prbj.g_02627
OG0001271	Prbi.g_01641	Prbj.g_01691
OG0001272	Prbi.g_01683	Prbj.g_00907
OG0001273	Prbi.g_01684	Prbj.g_02106
OG0001274	Prbi.g_01689	Prbj.g_00780
OG0001275	Prbi.g_01705	Prbj.g_00158
OG0001276	Prbi.g_01724	Prbj.g_02368
OG0001278	Prbi.g_01779	Prbj.g_00870
OG0001279	Prbi.g_01783	Prbj.g_00865
OG0001281	Prbi.g_01851	Prbj.g_02653
OG0001282	Prbi.g_01877	Prbj.g_00851
OG0001283	Prbi.g_01976	Prbj.g_01512
OG0001284	Prbi.g_02004	Prbj.g_01287
OG0001285	Prbi.g_02048	Prbj.g_01223
OG0001286	Prbi.g_02093	Prbj.g_02058
OG0001288	Prbi.g_00438	Prbj.g_00101
OG0001290	Prbi.g_00030	Prbj.g_01203
OG0001291	Prbi.g_00078	Prbj.g_00567
OG0001292	Prbi.g_00081	Prbj.g_00570
OG0001293	Prbi.g_00083	Prbj.g_00572
OG0001294	Prbi.g_00100	Prbj.g_00604
OG0001295	Prbi.g_00127	Prbj.g_01560
OG0001296	Prbi.g_00133	Prbj.g_01529
OG0001297	Prbi.g_00223	Prbj.g_01164
OG0001298	Prbi.g_00267	Prbj.g_01340
OG0001299	Prbi.g_00276	Prbj.g_01353
OG0001300	Prbi.g_00397	Prbj.g_01896
OG0001301	Prbi.g_00640	Prbj.g_02575
OG0001303	Prbi.g_00800	Prbj.g_00663
OG0001304	Prbi.g_01077	Prbj.g_01847
OG0001305	Prbi.g_01082	Prbj.g_01842
OG0001306	Prbi.g_01119	Prbj.g_02042
OG0001307	Prbi.g_01129	Prbj.g_02357
OG0001308	Prbi.g_01153	Prbj.g_00046
OG0001309	Prbi.g_01155	Prbj.g_01220
OG0001310	Prbi.g_01166	Prbj.g_00688
OG0001311	Prbi.g_01235	Prbj.g_00007
OG0001312	Prbi.g_01423	Prbj.g_00671
OG0001313	Prbi.g_01687	Prbj.g_01184
OG0001314	Prbi.g_01810	Prbj.g_00477
OG0001315	Prbi.g_01844	Prbj.g_00426
OG0001316	Prbi.g_01972	Prbj.g_01505
OG0001319	Prbi.g_00262	Prbj.g_02610
OG0001320	Prbi.g_00469	Prbj.g_02145
OG0001324	Prbi.g_01137	Prbj.g_02632
OG0001326	Prbi.g_01360	Prbj.g_00731
OG0001327	Prbi.g_01362	Prbj.g_01718
OG0001328	Prbi.g_01396	Prbj.g_01734
OG0001329	Prbi.g_01459	Prbj.g_02051
OG0001331	Prbi.g_01784	Prbj.g_00864
OG0001332	Prbi.g_01833	Prbj.g_00450
OG0001333	Prbi.g_01942	Prbj.g_00409
OG0001335	Prbi.g_02046	Prbj.g_01226
OG0001336	Prbi.g_00136	Prbj.g_01531
OG0001337	Prbi.g_00126	Prbj.g_01558
OG0001339	Prbi.g_00227	Prbj.g_01168
OG0001340	Prbi.g_00272	Prbj.g_01346
OG0001341	Prbi.g_00285	Prbj.g_01369
OG0001342	Prbi.g_00304	Prbj.g_01405
OG0001343	Prbi.g_00363	Prbj.g_00335
OG0001344	Prbi.g_00402	Prbj.g_00826
OG0001345	Prbi.g_00435	Prbj.g_00098
OG0001346	Prbi.g_00475	Prbj.g_00131
OG0001347	Prbi.g_00489	Prbj.g_01624
OG0001348	Prbi.g_00507	Prbj.g_02091
OG0001350	Prbi.g_00517	Prbj.g_02100
OG0001351	Prbi.g_00579	Prbj.g_01797
OG0001353	Prbi.g_00707	Prbj.g_00269
OG0001355	Prbi.g_00888	Prbj.g_02482
OG0001357	Prbi.g_01037	Prbj.g_02227
OG0001358	Prbi.g_01061	Prbj.g_02210
OG0001361	Prbi.g_01257	Prbj.g_02165
OG0001362	Prbi.g_01332	Prbj.g_01299
OG0001366	Prbi.g_01824	Prbj.g_00460
OG0001367	Prbi.g_00155, Prbi.g_00722, Prbi.g_01866	Prbj.g_00377, Prbj.g_00390
OG0001368	Prbi.g_02003	Prbj.g_01288
OG0001369	Prbi.g_01063	Prbj.g_02208
OG0001375	Prbi.g_00143	Prbj.g_01541
OG0001378	Prbi.g_00296	Prbj.g_01395
OG0001380	Prbi.g_00427	Prbj.g_00951
OG0001381	Prbi.g_00455	Prbj.g_01893
OG0001384	Prbi.g_00522	Prbj.g_02109
OG0001396	Prbi.g_01041	Prbj.g_02309
OG0001410	Prbi.g_01707	Prbj.g_00249
OG0001412	Prbi.g_00990	Prbj.g_02298
OG0001413	Prbi.g_01760	Prbj.g_00194, Prbj.g_02695, Prbj.g_01330, Prbj.g_00726
OG0001415	Prbi.g_00350	Prbj.g_00360
OG0001416	Prbi.g_00524	Prbj.g_02111
OG0001425	Prbi.g_01699	Prbj.g_02174
OG0001426	Prbi.g_02089	Prbj.g_02052
OG0001429	Prbi.g_01019	Prbj.g_02252
OG0001430	Prbi.g_01054	Prbj.g_00038
OG0001436	Prbi.g_01301	Prbj.g_01986
OG0001438	Prbi.g_00622	Prbj.g_02549
OG0001439	Prbi.g_00879	Prbj.g_02473
OG0001442	Prbi.g_01169	Prbj.g_00043
OG0001451	Prbi.g_02024, Prbi.g_01567	Prbj.g_01102, Prbj.g_02711
OG0001452	Prbi.g_02066	Prbj.g_01972
OG0001456	Prbi.g_00591	Prbj.g_01783
OG0001466	Prbi.g_01369	Prbj.g_02172
OG0001467	Prbi.g_01586	Prbj.g_01053
OG0001470	Prbi.g_00344	Prbj.g_01457
OG0001472	Prbi.g_00909	Prbj.g_00920
OG0001474	Prbi.g_00919	Prbj.g_02022
OG0001475	Prbi.g_01095	Prbj.g_01979
OG0001476	Prbi.g_01096	Prbj.g_01978
OG0001477	Prbi.g_01097	Prbj.g_01977
OG0001478	Prbi.g_01103	Prbj.g_00764
OG0001479	Prbi.g_01132	Prbj.g_00018
OG0001480	Prbi.g_01141	Prbj.g_00091
OG0001481	Prbi.g_01223	Prbj.g_00309
OG0001483	Prbi.g_01385	Prbj.g_01720
OG0001487	Prbi.g_00808	Prbj.g_02554
OG0001489	Prbi.g_00399	Prbj.g_00378
OG0001493	Prbi.g_00920	Prbj.g_02023
OG0001494	Prbi.g_00921	Prbj.g_02024
OG0001495	Prbi.g_00922	Prbj.g_02025
OG0001496	Prbi.g_00923	Prbj.g_02026
OG0001497	Prbi.g_00924	Prbj.g_02027
OG0001498	Prbi.g_00925	Prbj.g_02028
OG0001499	Prbi.g_00926	Prbj.g_02029
OG0001500	Prbi.g_00927	Prbj.g_02030
OG0001501	Prbi.g_00928	Prbj.g_02031
OG0001502	Prbi.g_00929	Prbj.g_02032
OG0001503	Prbi.g_00930	Prbj.g_02033
OG0001504	Prbi.g_00966	Prbj.g_02381
OG0001513	Prbi.g_00112	Prbj.g_00618, Prbj.g_01300
OG0001525	Prbi.g_00460	Prbj.g_01731
OG0001532	Prbi.g_00034	Prbj.g_01210
OG0001542	Prbi.g_01695	Prbj.g_01316
OG0001545	Prbi.g_00947	Prbj.g_02336
OG0001574	Prbi.g_01326	Prbj.g_00213
OG0001587	Prbi.g_01545	Prbj.g_01889
OG0001590	Prbi.g_00317	Prbj.g_01420
OG0001592	Prbi.g_00421	Prbj.g_01327
OG0001593	Prbi.g_00461	Prbj.g_02460
OG0001596	Prbi.g_00797	Prbj.g_01682
OG0001605	Prbi.g_01871	Prbj.g_01031
OG0001606	Prbi.g_00364	Prbj.g_00334
OG0001620	Prbi.g_01480	Prbj.g_01124
OG0001621	Prbi.g_00806	Prbj.g_00379
OG0001623	Prbi.g_00361	Prbj.g_00337
OG0001695	Prbi.g_01472	Prbj.g_01257
OG0001713	Prbi.g_01473	Prbj.g_01254
OG0001800	Prbi.g_01761	Prbj.g_00676
OG0001888	Prbi.g_01529	Prbj.g_00708
OG0001969	Prbi.g_00771	Prbj.g_00053, Prbj.g_00302
OG0002005	Prbi.g_01550, Prbi.g_01299	Prbj.g_02036
OG0002006	Prbi.g_01551, Prbi.g_01298	Prbj.g_02039
OG0002215	Prbi.g_01717	Prbj.g_01521
OG0002405	Prbi.g_01538	Prbj.g_02501
