Orthogroup	Prbi	Prav
OG0001107	Prbi.g_01915	Prav.g_00609
OG0001108	Prbi.g_01916	Prav.g_00610
OG0001109	Prbi.g_01917	Prav.g_00611
OG0001110	Prbi.g_01918	Prav.g_00612
OG0001111	Prbi.g_01919	Prav.g_00613
OG0001112	Prbi.g_01920	Prav.g_00614
OG0001113	Prbi.g_01921	Prav.g_00615
OG0001114	Prbi.g_01922	Prav.g_00616
OG0001115	Prbi.g_01923	Prav.g_00617
OG0001116	Prbi.g_01924	Prav.g_00618
OG0001117	Prbi.g_01925	Prav.g_00619
OG0001118	Prbi.g_01926	Prav.g_00620
OG0001119	Prbi.g_01927	Prav.g_00621
OG0001120	Prbi.g_01928	Prav.g_00622
OG0001121	Prbi.g_01930	Prav.g_00624
OG0001122	Prbi.g_01931	Prav.g_00625
OG0001123	Prbi.g_01932	Prav.g_00626
OG0001124	Prbi.g_01934	Prav.g_00628
OG0001125	Prbi.g_01936	Prav.g_00630
OG0001126	Prbi.g_01937	Prav.g_00631
OG0001127	Prbi.g_01939	Prav.g_00633
OG0001128	Prbi.g_01940	Prav.g_00634
OG0001129	Prbi.g_01941	Prav.g_00635
OG0001130	Prbi.g_01944	Prav.g_00638
OG0001131	Prbi.g_01945	Prav.g_00639
OG0001132	Prbi.g_01946	Prav.g_00640
OG0001133	Prbi.g_01947	Prav.g_00641
OG0001134	Prbi.g_01948	Prav.g_00642
OG0001135	Prbi.g_01949	Prav.g_00643
OG0001136	Prbi.g_01950	Prav.g_00644
OG0001137	Prbi.g_01951	Prav.g_00645
OG0001138	Prbi.g_01952	Prav.g_00646
OG0001139	Prbi.g_01953	Prav.g_00647
OG0001140	Prbi.g_01954	Prav.g_00648
OG0001141	Prbi.g_01955	Prav.g_00649
OG0001142	Prbi.g_01958	Prav.g_00653
OG0001143	Prbi.g_01959	Prav.g_00654
OG0001144	Prbi.g_01960	Prav.g_00655
OG0001145	Prbi.g_01961	Prav.g_00656
OG0001146	Prbi.g_01962	Prav.g_00657
OG0001147	Prbi.g_01963	Prav.g_00658
OG0001148	Prbi.g_01964	Prav.g_00659
OG0001149	Prbi.g_01966	Prav.g_00661
OG0001150	Prbi.g_01967	Prav.g_00662
OG0001151	Prbi.g_01969	Prav.g_00664
OG0001152	Prbi.g_01970	Prav.g_00665
OG0001153	Prbi.g_01971	Prav.g_00666
OG0001154	Prbi.g_01973	Prav.g_00668
OG0001155	Prbi.g_01975	Prav.g_00670
OG0001156	Prbi.g_01977	Prav.g_00672
OG0001157	Prbi.g_01978	Prav.g_00673
OG0001158	Prbi.g_01980	Prav.g_00675
OG0001159	Prbi.g_01981	Prav.g_00676
OG0001160	Prbi.g_01982	Prav.g_00677
OG0001161	Prbi.g_01983	Prav.g_00678
OG0001162	Prbi.g_01984	Prav.g_00679
OG0001163	Prbi.g_01985	Prav.g_00680
OG0001164	Prbi.g_01986	Prav.g_00681
OG0001165	Prbi.g_01987	Prav.g_00682
OG0001166	Prbi.g_01988	Prav.g_00683
OG0001167	Prbi.g_01989	Prav.g_00684
OG0001168	Prbi.g_01990	Prav.g_00685
OG0001169	Prbi.g_01991	Prav.g_00686
OG0001170	Prbi.g_01992	Prav.g_00687
OG0001171	Prbi.g_01993	Prav.g_00688
OG0001172	Prbi.g_01995	Prav.g_00690
OG0001173	Prbi.g_01997	Prav.g_00692
OG0001174	Prbi.g_01998	Prav.g_00693
OG0001175	Prbi.g_01999	Prav.g_00694
OG0001176	Prbi.g_02000	Prav.g_00695
OG0001177	Prbi.g_02002	Prav.g_00697
OG0001178	Prbi.g_02005	Prav.g_00700
OG0001179	Prbi.g_02006	Prav.g_00701
OG0001180	Prbi.g_02007	Prav.g_00702
OG0001181	Prbi.g_02008	Prav.g_00703
OG0001182	Prbi.g_02009	Prav.g_00704
OG0001183	Prbi.g_02010	Prav.g_00705
OG0001184	Prbi.g_02012	Prav.g_00707
OG0001185	Prbi.g_02027	Prav.g_00710
OG0001186	Prbi.g_02028	Prav.g_00711
OG0001187	Prbi.g_02030	Prav.g_00712
OG0001188	Prbi.g_02031	Prav.g_00713
OG0001189	Prbi.g_02032	Prav.g_00714
OG0001190	Prbi.g_02033	Prav.g_00715
OG0001191	Prbi.g_02034	Prav.g_00716
OG0001192	Prbi.g_02035	Prav.g_00717
OG0001193	Prbi.g_02036	Prav.g_00718
OG0001194	Prbi.g_02037	Prav.g_00719
OG0001195	Prbi.g_02038	Prav.g_00720
OG0001196	Prbi.g_02039	Prav.g_00721
OG0001197	Prbi.g_02040	Prav.g_00722
OG0001198	Prbi.g_02041	Prav.g_00723
OG0001199	Prbi.g_02042	Prav.g_00724
OG0001200	Prbi.g_02043	Prav.g_00725
OG0001201	Prbi.g_02044	Prav.g_00726
OG0001202	Prbi.g_02045	Prav.g_00727
OG0001203	Prbi.g_02047	Prav.g_00729
OG0001204	Prbi.g_02049	Prav.g_00731
OG0001205	Prbi.g_02050	Prav.g_00732
OG0001206	Prbi.g_02051	Prav.g_00733
OG0001207	Prbi.g_02052	Prav.g_00734
OG0001208	Prbi.g_02053	Prav.g_00735
OG0001209	Prbi.g_02054	Prav.g_00736
OG0001210	Prbi.g_02055	Prav.g_00737
OG0001211	Prbi.g_02056	Prav.g_00738
OG0001212	Prbi.g_02057	Prav.g_00739
OG0001213	Prbi.g_02058	Prav.g_00740
OG0001214	Prbi.g_02060	Prav.g_00742
OG0001215	Prbi.g_02061	Prav.g_00743
OG0001216	Prbi.g_02062	Prav.g_00744
OG0001217	Prbi.g_02063	Prav.g_00745
OG0001218	Prbi.g_02064	Prav.g_00746
OG0001219	Prbi.g_02067	Prav.g_00749
OG0001220	Prbi.g_02068	Prav.g_00750
OG0001221	Prbi.g_02071	Prav.g_00753
OG0001222	Prbi.g_02072	Prav.g_00754
OG0001223	Prbi.g_02073	Prav.g_00755
OG0001224	Prbi.g_02074	Prav.g_00756
OG0001225	Prbi.g_02075	Prav.g_00757
OG0001226	Prbi.g_02076	Prav.g_00758
OG0001227	Prbi.g_02077	Prav.g_00759
OG0001228	Prbi.g_02078	Prav.g_00760
OG0001229	Prbi.g_02079	Prav.g_00761
OG0001230	Prbi.g_02080	Prav.g_00762
OG0001231	Prbi.g_02081	Prav.g_00763
OG0001232	Prbi.g_02082	Prav.g_00764
OG0001233	Prbi.g_02083	Prav.g_00765
OG0001234	Prbi.g_02084	Prav.g_00766
OG0001235	Prbi.g_02085	Prav.g_00767
OG0001236	Prbi.g_02087	Prav.g_00769
OG0001237	Prbi.g_02088	Prav.g_00770
OG0001238	Prbi.g_02090	Prav.g_00772
OG0001239	Prbi.g_02091	Prav.g_00773
OG0001240	Prbi.g_02092	Prav.g_00774
OG0001241	Prbi.g_02094	Prav.g_00776
OG0001242	Prbi.g_02095	Prav.g_00778
OG0001243	Prbi.g_02096	Prav.g_00779
OG0001244	Prbi.g_02097	Prav.g_00780
OG0001245	Prbi.g_02098	Prav.g_00781
OG0001246	Prbi.g_02099	Prav.g_00782
OG0001247	Prbi.g_02100	Prav.g_00783
OG0001248	Prbi.g_02101	Prav.g_00784
OG0001249	Prbi.g_02102	Prav.g_00785
OG0001250	Prbi.g_02103	Prav.g_00786
OG0001251	Prbi.g_00099	Prav.g_00157
OG0001252	Prbi.g_00146	Prav.g_00203
OG0001254	Prbi.g_00305	Prav.g_01927
OG0001255	Prbi.g_00357	Prav.g_01979
OG0001256	Prbi.g_01361	Prav.g_01407
OG0001257	Prbi.g_00485	Prav.g_01080
OG0001258	Prbi.g_00501	Prav.g_01096
OG0001259	Prbi.g_00592	Prav.g_01186
OG0001260	Prbi.g_00791	Prav.g_00345
OG0001261	Prbi.g_00882	Prav.g_00431
OG0001262	Prbi.g_00898	Prav.g_00447
OG0001263	Prbi.g_00918	Prav.g_00467
OG0001264	Prbi.g_00950	Prav.g_00498
OG0001265	Prbi.g_01062	Prav.g_00909
OG0001266	Prbi.g_01111	Prav.g_00236
OG0001267	Prbi.g_01191	Prav.g_00049
OG0001268	Prbi.g_01204	Prav.g_00062
OG0001269	Prbi.g_01422	Prav.g_01456
OG0001270	Prbi.g_01630	Prav.g_01618
OG0001271	Prbi.g_01641	Prav.g_01629
OG0001272	Prbi.g_01683	Prav.g_01669
OG0001273	Prbi.g_01684	Prav.g_01670
OG0001274	Prbi.g_01689	Prav.g_01675
OG0001276	Prbi.g_01724	Prav.g_01704
OG0001277	Prbi.g_01738	Prav.g_01720
OG0001278	Prbi.g_01779	Prav.g_01753
OG0001279	Prbi.g_01783	Prav.g_01757
OG0001281	Prbi.g_01851	Prav.g_00271
OG0001282	Prbi.g_01877	Prav.g_00296
OG0001283	Prbi.g_01976	Prav.g_00671
OG0001284	Prbi.g_02004	Prav.g_00699
OG0001285	Prbi.g_02048	Prav.g_00730
OG0001286	Prbi.g_02093	Prav.g_00775
OG0001288	Prbi.g_00438	Prav.g_01036
OG0001290	Prbi.g_00030	Prav.g_00098
OG0001291	Prbi.g_00078	Prav.g_00136
OG0001292	Prbi.g_00081	Prav.g_00139
OG0001293	Prbi.g_00083	Prav.g_00141
OG0001294	Prbi.g_00100	Prav.g_00158
OG0001295	Prbi.g_00127	Prav.g_00184
OG0001296	Prbi.g_00133	Prav.g_00190
OG0001297	Prbi.g_00223	Prav.g_00839
OG0001298	Prbi.g_00267	Prav.g_01890
OG0001299	Prbi.g_00276	Prav.g_01899
OG0001300	Prbi.g_00397	Prav.g_00992
OG0001301	Prbi.g_00640	Prav.g_01235
OG0001302	Prbi.g_00796	Prav.g_00350
OG0001303	Prbi.g_00800	Prav.g_00355
OG0001304	Prbi.g_01077	Prav.g_00924
OG0001305	Prbi.g_01082	Prav.g_00929
OG0001306	Prbi.g_01119	Prav.g_00244
OG0001307	Prbi.g_01129	Prav.g_00254
OG0001308	Prbi.g_01153	Prav.g_00014
OG0001309	Prbi.g_01155	Prav.g_00016
OG0001310	Prbi.g_01166	Prav.g_00024
OG0001311	Prbi.g_01235	Prav.g_01853
OG0001312	Prbi.g_01423	Prav.g_01457
OG0001313	Prbi.g_01687	Prav.g_01673
OG0001314	Prbi.g_01810	Prav.g_01784
OG0001315	Prbi.g_01844	Prav.g_01819
OG0001316	Prbi.g_01972	Prav.g_00667
OG0001318	Prbi.g_00149	Prav.g_00206
OG0001319	Prbi.g_00262	Prav.g_00800
OG0001320	Prbi.g_00469	Prav.g_01065
OG0001321	Prbi.g_00802	Prav.g_00357
OG0001322	Prbi.g_00828	Prav.g_00376
OG0001323	Prbi.g_01102	Prav.g_00227
OG0001324	Prbi.g_01137	Prav.g_00262
OG0001325	Prbi.g_01159	Prav.g_00017
OG0001326	Prbi.g_01360	Prav.g_01406
OG0001327	Prbi.g_01362	Prav.g_01408
OG0001328	Prbi.g_01396	Prav.g_01443
OG0001329	Prbi.g_01459	Prav.g_01493
OG0001330	Prbi.g_01680	Prav.g_01666
OG0001331	Prbi.g_01784	Prav.g_01758
OG0001332	Prbi.g_01833	Prav.g_01808
OG0001333	Prbi.g_01942	Prav.g_00636
OG0001334	Prbi.g_01996	Prav.g_00691
OG0001335	Prbi.g_02046	Prav.g_00728
OG0001336	Prbi.g_00136	Prav.g_00193
OG0001337	Prbi.g_00126	Prav.g_00183
OG0001338	Prbi.g_00168	Prav.g_00211
OG0001339	Prbi.g_00227	Prav.g_00835
OG0001340	Prbi.g_00272	Prav.g_01895
OG0001341	Prbi.g_00285	Prav.g_01908
OG0001342	Prbi.g_00304	Prav.g_01926
OG0001343	Prbi.g_00363	Prav.g_01985
OG0001344	Prbi.g_00402	Prav.g_00995
OG0001345	Prbi.g_00435	Prav.g_01033
OG0001346	Prbi.g_00475	Prav.g_01070
OG0001347	Prbi.g_00489	Prav.g_01084
OG0001348	Prbi.g_00507	Prav.g_01102
OG0001349	Prbi.g_00512	Prav.g_01107
OG0001350	Prbi.g_00517	Prav.g_01112
OG0001351	Prbi.g_00579	Prav.g_01174
OG0001352	Prbi.g_00685	Prav.g_01280
OG0001353	Prbi.g_00707	Prav.g_01311
OG0001354	Prbi.g_00831	Prav.g_00380
OG0001355	Prbi.g_00888	Prav.g_00437
OG0001356	Prbi.g_00932	Prav.g_00481
OG0001357	Prbi.g_01037	Prav.g_00584
OG0001358	Prbi.g_01061	Prav.g_00908
OG0001359	Prbi.g_01178	Prav.g_00037
OG0001360	Prbi.g_01179	Prav.g_00038
OG0001361	Prbi.g_01257	Prav.g_01831
OG0001362	Prbi.g_01332	Prav.g_01392
OG0001363	Prbi.g_01490	Prav.g_01506
OG0001364	Prbi.g_01660	Prav.g_01648
OG0001365	Prbi.g_01278	Prav.g_01504
OG0001366	Prbi.g_01824	Prav.g_01798
OG0001367	Prbi.g_01866	Prav.g_00285
OG0001368	Prbi.g_02003	Prav.g_00698
OG0001369	Prbi.g_01063	Prav.g_00910
OG0001371	Prbi.g_00074	Prav.g_00132
OG0001372	Prbi.g_00075	Prav.g_00133
OG0001373	Prbi.g_00082	Prav.g_00140
OG0001374	Prbi.g_00094	Prav.g_00152
OG0001375	Prbi.g_00143	Prav.g_00200
OG0001376	Prbi.g_00258	Prav.g_00804
OG0001377	Prbi.g_00280	Prav.g_01903
OG0001378	Prbi.g_00296	Prav.g_01919
OG0001379	Prbi.g_00386	Prav.g_00981
OG0001380	Prbi.g_00427	Prav.g_01383
OG0001382	Prbi.g_00462	Prav.g_01058
OG0001383	Prbi.g_00514	Prav.g_01109
OG0001384	Prbi.g_00522	Prav.g_01117
OG0001385	Prbi.g_00669	Prav.g_01264
OG0001386	Prbi.g_00677	Prav.g_01272
OG0001387	Prbi.g_00679	Prav.g_01274
OG0001388	Prbi.g_00689	Prav.g_01284
OG0001389	Prbi.g_00750	Prav.g_00311
OG0001390	Prbi.g_00790	Prav.g_00344
OG0001391	Prbi.g_00833	Prav.g_00382
OG0001392	Prbi.g_00931	Prav.g_00480
OG0001393	Prbi.g_00933	Prav.g_00482
OG0001394	Prbi.g_00956	Prav.g_00504
OG0001395	Prbi.g_00959	Prav.g_00507
OG0001396	Prbi.g_01041	Prav.g_00946
OG0001397	Prbi.g_01071	Prav.g_00918
OG0001398	Prbi.g_01090	Prav.g_00937
OG0001399	Prbi.g_01100	Prav.g_00225
OG0001400	Prbi.g_01109	Prav.g_00234
OG0001401	Prbi.g_01116	Prav.g_00241
OG0001402	Prbi.g_01193	Prav.g_00051
OG0001403	Prbi.g_01392	Prav.g_01439
OG0001404	Prbi.g_01430	Prav.g_01464
OG0001405	Prbi.g_01440	Prav.g_01474
OG0001406	Prbi.g_01629	Prav.g_01617
OG0001407	Prbi.g_01632	Prav.g_01620
OG0001408	Prbi.g_01681	Prav.g_01667
OG0001409	Prbi.g_01693	Prav.g_01680
OG0001410	Prbi.g_01707	Prav.g_01693
OG0001411	Prbi.g_01726	Prav.g_01707
OG0001414	Prbi.g_00068	Prav.g_00126
OG0001415	Prbi.g_00350	Prav.g_01972
OG0001416	Prbi.g_00524	Prav.g_01119
OG0001417	Prbi.g_00678	Prav.g_01273
OG0001418	Prbi.g_00803	Prav.g_00358
OG0001419	Prbi.g_00836	Prav.g_00386
OG0001420	Prbi.g_00935	Prav.g_00484
OG0001421	Prbi.g_00940	Prav.g_00488
OG0001422	Prbi.g_01105	Prav.g_00231
OG0001424	Prbi.g_01271	Prav.g_02005
OG0001425	Prbi.g_01699	Prav.g_01686
OG0001426	Prbi.g_02089	Prav.g_00771
OG0001427	Prbi.g_00396	Prav.g_00991
OG0001429	Prbi.g_01019	Prav.g_00566
OG0001430	Prbi.g_01054	Prav.g_00901
OG0001431	Prbi.g_01107	Prav.g_00232
OG0001432	Prbi.g_01110	Prav.g_00235
OG0001433	Prbi.g_01335	Prav.g_01394
OG0001434	Prbi.g_01407	Prav.g_01717
OG0001435	Prbi.g_01691	Prav.g_01679
OG0001436	Prbi.g_01301	Prav.g_00957
OG0001438	Prbi.g_00622	Prav.g_01218
OG0001439	Prbi.g_00879	Prav.g_00429
OG0001440	Prbi.g_01065	Prav.g_00912
OG0001441	Prbi.g_01147	Prav.g_00009
OG0001442	Prbi.g_01169	Prav.g_00026
OG0001443	Prbi.g_01190	Prav.g_00048
OG0001444	Prbi.g_01226	Prav.g_01862
OG0001445	Prbi.g_01770, Prbi.g_01317	Prav.g_01882
OG0001446	Prbi.g_01768, Prbi.g_01319	Prav.g_01885
OG0001447	Prbi.g_01767, Prbi.g_01320	Prav.g_01886
OG0001449	Prbi.g_01590	Prav.g_01558
OG0001450	Prbi.g_01543, Prbi.g_01762	Prav.g_01747
OG0001452	Prbi.g_02066	Prav.g_00748
OG0001454	Prbi.g_00391	Prav.g_00986
OG0001457	Prbi.g_00706	Prav.g_01300
OG0001459	Prbi.g_00826	Prav.g_00374
OG0001460	Prbi.g_00910	Prav.g_00459
OG0001462	Prbi.g_01053	Prav.g_00900
OG0001463	Prbi.g_01099	Prav.g_00223
OG0001464	Prbi.g_01104	Prav.g_00230
OG0001465	Prbi.g_01356	Prav.g_01403
OG0001467	Prbi.g_01586	Prav.g_01575
OG0001468	Prbi.g_01965	Prav.g_00660
OG0001469	Prbi.g_01205	Prav.g_00063
OG0001470	Prbi.g_00344	Prav.g_01966
OG0001472	Prbi.g_00909	Prav.g_00458
OG0001474	Prbi.g_00919	Prav.g_00468
OG0001475	Prbi.g_01095	Prav.g_00219
OG0001476	Prbi.g_01096	Prav.g_00220
OG0001477	Prbi.g_01097	Prav.g_00221
OG0001478	Prbi.g_01103	Prav.g_00228
OG0001479	Prbi.g_01132	Prav.g_00257
OG0001480	Prbi.g_01141	Prav.g_00003
OG0001481	Prbi.g_01223	Prav.g_01865
OG0001483	Prbi.g_01385	Prav.g_01432
OG0001484	Prbi.g_01491	Prav.g_01507
OG0001485	Prbi.g_01846	Prav.g_00265
OG0001487	Prbi.g_00808	Prav.g_01328
OG0001488	Prbi.g_00196	Prav.g_00866
OG0001490	Prbi.g_00422	Prav.g_01011
OG0001491	Prbi.g_00823	Prav.g_00371
OG0001493	Prbi.g_00920	Prav.g_00469
OG0001494	Prbi.g_00921	Prav.g_00470
OG0001495	Prbi.g_00922	Prav.g_00471
OG0001496	Prbi.g_00923	Prav.g_00472
OG0001497	Prbi.g_00924	Prav.g_00473
OG0001498	Prbi.g_00925	Prav.g_00474
OG0001499	Prbi.g_00926	Prav.g_00475
OG0001500	Prbi.g_00927	Prav.g_00476
OG0001501	Prbi.g_00928	Prav.g_00477
OG0001502	Prbi.g_00929	Prav.g_00478
OG0001503	Prbi.g_00930	Prav.g_00479
OG0001505	Prbi.g_01044	Prav.g_00891
OG0001506	Prbi.g_01124	Prav.g_00249
OG0001507	Prbi.g_01189	Prav.g_00047
OG0001509	Prbi.g_01867	Prav.g_00286
OG0001510	Prbi.g_01957	Prav.g_00652
OG0001512	Prbi.g_01300, Prbi.g_01549	Prav.g_00965
OG0001513	Prbi.g_00112	Prav.g_00170
OG0001514	Prbi.g_01372	Prav.g_01414
OG0001515	Prbi.g_00794	Prav.g_00348
OG0001516	Prbi.g_01031	Prav.g_00578
OG0001517	Prbi.g_01114	Prav.g_00239
OG0001518	Prbi.g_01548	Prav.g_01716
OG0001520	Prbi.g_01302	Prav.g_00958
OG0001521	Prbi.g_01279	Prav.g_00267
OG0001523	Prbi.g_00067	Prav.g_00125
OG0001524	Prbi.g_00400	Prav.g_00994
OG0001525	Prbi.g_00460	Prav.g_01057
OG0001526	Prbi.g_00938	Prav.g_00486
OG0001527	Prbi.g_01145	Prav.g_00007
OG0001528	Prbi.g_01333	Prav.g_01393
OG0001529	Prbi.g_01336	Prav.g_01395
OG0001530	Prbi.g_01303	Prav.g_00959
OG0001532	Prbi.g_00034	Prav.g_00102
OG0001533	Prbi.g_00423	Prav.g_01012
OG0001536	Prbi.g_01143	Prav.g_00005
OG0001538	Prbi.g_01359	Prav.g_01405
OG0001539	Prbi.g_01377	Prav.g_01419
OG0001540	Prbi.g_01378	Prav.g_01420
OG0001541	Prbi.g_01509	Prav.g_01548
OG0001542	Prbi.g_01695	Prav.g_01683
OG0001543	Prbi.g_01706	Prav.g_01692
OG0001545	Prbi.g_00947	Prav.g_00495
OG0001549	Prbi.g_00134	Prav.g_00191
OG0001550	Prbi.g_00331	Prav.g_01953
OG0001551	Prbi.g_00355	Prav.g_01977
OG0001552	Prbi.g_00393	Prav.g_00988
OG0001553	Prbi.g_00414	Prav.g_01004
OG0001554	Prbi.g_00415	Prav.g_01005
OG0001555	Prbi.g_00458	Prav.g_01055
OG0001556	Prbi.g_00471	Prav.g_01067
OG0001557	Prbi.g_00680	Prav.g_01275
OG0001558	Prbi.g_01328	Prav.g_01381
OG0001559	Prbi.g_00795	Prav.g_00349
OG0001560	Prbi.g_00815	Prav.g_00368
OG0001561	Prbi.g_00911	Prav.g_00460
OG0001562	Prbi.g_01052	Prav.g_00899
OG0001563	Prbi.g_01112	Prav.g_00237
OG0001564	Prbi.g_01113	Prav.g_00238
OG0001565	Prbi.g_01115	Prav.g_00240
OG0001566	Prbi.g_01118	Prav.g_00243
OG0001567	Prbi.g_01125	Prav.g_00250
OG0001568	Prbi.g_01140	Prav.g_00002
OG0001569	Prbi.g_01144	Prav.g_00006
OG0001570	Prbi.g_01150	Prav.g_00012
OG0001571	Prbi.g_01162	Prav.g_00020
OG0001572	Prbi.g_01170	Prav.g_00029
OG0001573	Prbi.g_01173	Prav.g_00032
OG0001575	Prbi.g_01353	Prav.g_01401
OG0001576	Prbi.g_01365	Prav.g_01411
OG0001577	Prbi.g_01436	Prav.g_01470
OG0001578	Prbi.g_01438	Prav.g_01472
OG0001579	Prbi.g_01498	Prav.g_01559
OG0001580	Prbi.g_01469	Prav.g_01517
OG0001581	Prbi.g_01471	Prav.g_01515
OG0001582	Prbi.g_01673	Prav.g_01661
OG0001583	Prbi.g_01675	Prav.g_01662
OG0001584	Prbi.g_01676	Prav.g_01663
OG0001585	Prbi.g_01686	Prav.g_01672
OG0001586	Prbi.g_02013	Prav.g_00708
OG0001590	Prbi.g_00317	Prav.g_01939
OG0001591	Prbi.g_00387	Prav.g_00982
OG0001592	Prbi.g_00421	Prav.g_01010
OG0001594	Prbi.g_00470	Prav.g_01066
OG0001596	Prbi.g_00797	Prav.g_00351
OG0001597	Prbi.g_00913	Prav.g_00462
OG0001598	Prbi.g_00937	Prav.g_00485
OG0001599	Prbi.g_01183	Prav.g_00041
OG0001600	Prbi.g_01184	Prav.g_00042
OG0001601	Prbi.g_01185	Prav.g_00043
OG0001602	Prbi.g_01186	Prav.g_00044
OG0001603	Prbi.g_01739	Prav.g_01722
OG0001604	Prbi.g_01800	Prav.g_01774
OG0001605	Prbi.g_01871	Prav.g_00290
OG0001606	Prbi.g_00364	Prav.g_01986
OG0001609	Prbi.g_00392	Prav.g_00987
OG0001610	Prbi.g_00705	Prav.g_01299
OG0001611	Prbi.g_00776	Prav.g_00331
OG0001612	Prbi.g_00824	Prav.g_00372
OG0001613	Prbi.g_00917	Prav.g_00466
OG0001614	Prbi.g_01035	Prav.g_00582
OG0001616	Prbi.g_01349	Prav.g_01332
OG0001616	Prbi.g_02016	Prav.g_01751
OG0001619	Prbi.g_01428	Prav.g_01462
OG0001620	Prbi.g_01480, Prbi.g_01512	Prav.g_01553
OG0001621	Prbi.g_00806	Prav.g_00361
OG0001623	Prbi.g_00361	Prav.g_01983
OG0001624	Prbi.g_00915	Prav.g_00464
OG0001625	Prbi.g_01047	Prav.g_00894
OG0001626	Prbi.g_01345	Prav.g_01378
OG0001627	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409	Prav.g_00941
OG0001628	Prbi.g_01723	Prav.g_01703
OG0001629	Prbi.g_01410, Prbi.g_00152	Prav.g_00942
OG0001630	Prbi.g_00739	Prav.g_01425
OG0001631	Prbi.g_01265	Prav.g_01823
OG0001639	Prbi.g_00117	Prav.g_00175
OG0001640	Prbi.g_00204	Prav.g_00858
OG0001641	Prbi.g_00388	Prav.g_00983
OG0001642	Prbi.g_00390	Prav.g_00985
OG0001643	Prbi.g_00417	Prav.g_01006
OG0001644	Prbi.g_00418	Prav.g_01007
OG0001645	Prbi.g_00420	Prav.g_01009
OG0001647	Prbi.g_00468	Prav.g_01064
OG0001648	Prbi.g_00562	Prav.g_01157
OG0001649	Prbi.g_00568	Prav.g_01163
OG0001650	Prbi.g_00744	Prav.g_00305
OG0001651	Prbi.g_00785	Prav.g_00340
OG0001652	Prbi.g_00787	Prav.g_00342
OG0001653	Prbi.g_00816	Prav.g_00369
OG0001654	Prbi.g_00822	Prav.g_00370
OG0001655	Prbi.g_00830	Prav.g_00379
OG0001656	Prbi.g_00852	Prav.g_00402
OG0001657	Prbi.g_00904	Prav.g_00453
OG0001658	Prbi.g_00916	Prav.g_00465
OG0001659	Prbi.g_00963	Prav.g_00511
OG0001660	Prbi.g_01048	Prav.g_00895
OG0001661	Prbi.g_01051	Prav.g_00898
OG0001662	Prbi.g_01056	Prav.g_00903
OG0001663	Prbi.g_01073	Prav.g_00920
OG0001664	Prbi.g_01074	Prav.g_00921
OG0001665	Prbi.g_01094	Prav.g_00218
OG0001666	Prbi.g_01098	Prav.g_00222
OG0001667	Prbi.g_01101	Prav.g_00226
OG0001668	Prbi.g_01108	Prav.g_00233
OG0001669	Prbi.g_01120	Prav.g_00245
OG0001670	Prbi.g_01121	Prav.g_00246
OG0001671	Prbi.g_01128	Prav.g_00253
OG0001672	Prbi.g_01133	Prav.g_00258
OG0001673	Prbi.g_01134	Prav.g_00259
OG0001674	Prbi.g_01135	Prav.g_00260
OG0001675	Prbi.g_01160	Prav.g_00018
OG0001676	Prbi.g_01165	Prav.g_00023
OG0001677	Prbi.g_01182	Prav.g_00040
OG0001678	Prbi.g_01254	Prav.g_01834
OG0001679	Prbi.g_01262	Prav.g_01826
OG0001680	Prbi.g_01327	Prav.g_01382
OG0001681	Prbi.g_01366	Prav.g_01412
OG0001682	Prbi.g_01375	Prav.g_01417
OG0001684	Prbi.g_01672	Prav.g_01660
OG0001685	Prbi.g_01679	Prav.g_01665
OG0001686	Prbi.g_01682	Prav.g_01668
OG0001687	Prbi.g_01688	Prav.g_01674
OG0001688	Prbi.g_01690	Prav.g_01677
OG0001689	Prbi.g_01694	Prav.g_01682
OG0001690	Prbi.g_01696	Prav.g_01684
OG0001691	Prbi.g_01698	Prav.g_01685
OG0001692	Prbi.g_01792	Prav.g_01766
OG0001693	Prbi.g_02065	Prav.g_00747
OG0001695	Prbi.g_01472	Prav.g_01511
OG0001698	Prbi.g_00499	Prav.g_01094
OG0001699	Prbi.g_00711	Prav.g_01314
OG0001700	Prbi.g_00779	Prav.g_00334
OG0001701	Prbi.g_00781	Prav.g_00337
OG0001702	Prbi.g_00801	Prav.g_00356
OG0001704	Prbi.g_01049	Prav.g_00896
OG0001706	Prbi.g_01164	Prav.g_00022
OG0001707	Prbi.g_01187	Prav.g_00045
OG0001710	Prbi.g_01050	Prav.g_00897
OG0001713	Prbi.g_01473	Prav.g_01508
OG0001722	Prbi.g_00777	Prav.g_00332
OG0001723	Prbi.g_01323, Prbi.g_00784	Prav.g_00339
OG0001725	Prbi.g_00912	Prav.g_00461
OG0001726	Prbi.g_01149	Prav.g_00011
OG0001728	Prbi.g_01376	Prav.g_01418
OG0001733	Prbi.g_00411	Prav.g_01002
OG0001734	Prbi.g_00743	Prav.g_00304
OG0001783	Prbi.g_00050	Prav.g_00112
OG0001784	Prbi.g_00527	Prav.g_01122
OG0001785	Prbi.g_00798	Prav.g_00352
OG0001786	Prbi.g_00876	Prav.g_00426
OG0001787	Prbi.g_01168	Prav.g_00025
OG0001788	Prbi.g_01318, Prbi.g_01769	Prav.g_01884
OG0001790	Prbi.g_01348	Prav.g_01398
OG0001791	Prbi.g_01350	Prav.g_01399
OG0001794	Prbi.g_01732	Prav.g_01709
