Orthogroup	Prbi	Prbd
OG0001063	Prbi.g_01843	Prbd.g_01468
OG0001064	Prbi.g_01845	Prbd.g_01466
OG0001065	Prbi.g_01848	Prbd.g_01463
OG0001066	Prbi.g_01849	Prbd.g_01462
OG0001067	Prbi.g_01850	Prbd.g_01461
OG0001068	Prbi.g_01852	Prbd.g_01459
OG0001069	Prbi.g_01853	Prbd.g_01458
OG0001070	Prbi.g_01854	Prbd.g_01457
OG0001071	Prbi.g_01855	Prbd.g_01456
OG0001072	Prbi.g_01856	Prbd.g_01455
OG0001073	Prbi.g_01857	Prbd.g_01454
OG0001074	Prbi.g_01858	Prbd.g_01453
OG0001075	Prbi.g_01859	Prbd.g_01452
OG0001076	Prbi.g_01860	Prbd.g_01451
OG0001077	Prbi.g_01861	Prbd.g_01450
OG0001078	Prbi.g_01863	Prbd.g_01449
OG0001079	Prbi.g_01864	Prbd.g_01448
OG0001080	Prbi.g_01865	Prbd.g_01447
OG0001081	Prbi.g_01868	Prbd.g_01444
OG0001082	Prbi.g_01869	Prbd.g_01443
OG0001083	Prbi.g_01870	Prbd.g_01442
OG0001084	Prbi.g_01872	Prbd.g_01440
OG0001085	Prbi.g_01873	Prbd.g_01439
OG0001086	Prbi.g_01874	Prbd.g_01438
OG0001087	Prbi.g_01875	Prbd.g_01437
OG0001088	Prbi.g_01876	Prbd.g_01436
OG0001089	Prbi.g_01896	Prbd.g_01433
OG0001090	Prbi.g_01898	Prbd.g_01431
OG0001091	Prbi.g_01899	Prbd.g_01430
OG0001092	Prbi.g_01900	Prbd.g_01429
OG0001093	Prbi.g_01901	Prbd.g_01428
OG0001094	Prbi.g_01902	Prbd.g_01427
OG0001095	Prbi.g_01903	Prbd.g_01426
OG0001096	Prbi.g_01904	Prbd.g_01425
OG0001097	Prbi.g_01905	Prbd.g_01424
OG0001098	Prbi.g_01906	Prbd.g_01423
OG0001099	Prbi.g_01907	Prbd.g_01422
OG0001100	Prbi.g_01908	Prbd.g_01421
OG0001101	Prbi.g_01909	Prbd.g_01420
OG0001102	Prbi.g_01910	Prbd.g_01419
OG0001103	Prbi.g_01911	Prbd.g_01418
OG0001104	Prbi.g_01912	Prbd.g_01417
OG0001105	Prbi.g_01913	Prbd.g_01416
OG0001106	Prbi.g_01914	Prbd.g_01415
OG0001107	Prbi.g_01915	Prbd.g_01414
OG0001108	Prbi.g_01916	Prbd.g_01413
OG0001109	Prbi.g_01917	Prbd.g_01412
OG0001110	Prbi.g_01918	Prbd.g_01411
OG0001111	Prbi.g_01919	Prbd.g_01410
OG0001112	Prbi.g_01920	Prbd.g_01409
OG0001113	Prbi.g_01921	Prbd.g_01408
OG0001114	Prbi.g_01922	Prbd.g_01407
OG0001115	Prbi.g_01923	Prbd.g_01406
OG0001116	Prbi.g_01924	Prbd.g_01405
OG0001117	Prbi.g_01925	Prbd.g_01404
OG0001118	Prbi.g_01926	Prbd.g_01403
OG0001119	Prbi.g_01927	Prbd.g_01402
OG0001120	Prbi.g_01928	Prbd.g_01401
OG0001121	Prbi.g_01930	Prbd.g_01399
OG0001122	Prbi.g_01931	Prbd.g_01398
OG0001123	Prbi.g_01932	Prbd.g_01397
OG0001124	Prbi.g_01934	Prbd.g_01395
OG0001125	Prbi.g_01936	Prbd.g_01393
OG0001126	Prbi.g_01937	Prbd.g_01392
OG0001127	Prbi.g_01939	Prbd.g_01390
OG0001128	Prbi.g_01940	Prbd.g_01389
OG0001129	Prbi.g_01941	Prbd.g_01388
OG0001130	Prbi.g_01944	Prbd.g_01385
OG0001131	Prbi.g_01945	Prbd.g_01384
OG0001132	Prbi.g_01946	Prbd.g_01383
OG0001133	Prbi.g_01947	Prbd.g_01382
OG0001134	Prbi.g_01948	Prbd.g_01381
OG0001135	Prbi.g_01949	Prbd.g_01380
OG0001136	Prbi.g_01950	Prbd.g_01379
OG0001137	Prbi.g_01951	Prbd.g_01378
OG0001138	Prbi.g_01952	Prbd.g_01377
OG0001139	Prbi.g_01953	Prbd.g_01376
OG0001140	Prbi.g_01954	Prbd.g_01375
OG0001141	Prbi.g_01955	Prbd.g_01374
OG0001142	Prbi.g_01958	Prbd.g_01371
OG0001143	Prbi.g_01959	Prbd.g_01370
OG0001144	Prbi.g_01960	Prbd.g_01369
OG0001145	Prbi.g_01961	Prbd.g_01368
OG0001146	Prbi.g_01962	Prbd.g_01367
OG0001147	Prbi.g_01963	Prbd.g_01366
OG0001148	Prbi.g_01964	Prbd.g_01365
OG0001149	Prbi.g_01966	Prbd.g_01363
OG0001150	Prbi.g_01967	Prbd.g_01362
OG0001151	Prbi.g_01969	Prbd.g_01360
OG0001152	Prbi.g_01970	Prbd.g_01359
OG0001153	Prbi.g_01971	Prbd.g_01358
OG0001154	Prbi.g_01973	Prbd.g_01356
OG0001155	Prbi.g_01975	Prbd.g_01354
OG0001156	Prbi.g_01977	Prbd.g_01352
OG0001157	Prbi.g_01978	Prbd.g_01351
OG0001158	Prbi.g_01980	Prbd.g_01349
OG0001159	Prbi.g_01981	Prbd.g_01348
OG0001160	Prbi.g_01982	Prbd.g_01347
OG0001161	Prbi.g_01983	Prbd.g_01346
OG0001162	Prbi.g_01984	Prbd.g_01345
OG0001163	Prbi.g_01985	Prbd.g_01344
OG0001164	Prbi.g_01986	Prbd.g_01343
OG0001165	Prbi.g_01987	Prbd.g_01342
OG0001166	Prbi.g_01988	Prbd.g_01341
OG0001167	Prbi.g_01989	Prbd.g_01340
OG0001168	Prbi.g_01990	Prbd.g_01339
OG0001169	Prbi.g_01991	Prbd.g_01338
OG0001170	Prbi.g_01992	Prbd.g_01337
OG0001171	Prbi.g_01993	Prbd.g_01336
OG0001172	Prbi.g_01995	Prbd.g_01334
OG0001173	Prbi.g_01997	Prbd.g_01332
OG0001174	Prbi.g_01998	Prbd.g_01331
OG0001175	Prbi.g_01999	Prbd.g_01330
OG0001176	Prbi.g_02000	Prbd.g_01329
OG0001177	Prbi.g_02002	Prbd.g_01327
OG0001178	Prbi.g_02005	Prbd.g_01324
OG0001179	Prbi.g_02006	Prbd.g_01323
OG0001180	Prbi.g_02007	Prbd.g_01321
OG0001181	Prbi.g_02008	Prbd.g_01320
OG0001182	Prbi.g_02009	Prbd.g_01319
OG0001183	Prbi.g_02010	Prbd.g_01318
OG0001184	Prbi.g_02012	Prbd.g_01316
OG0001185	Prbi.g_02027	Prbd.g_01312
OG0001186	Prbi.g_02028	Prbd.g_01311
OG0001187	Prbi.g_02030	Prbd.g_01310
OG0001188	Prbi.g_02031	Prbd.g_01309
OG0001189	Prbi.g_02032	Prbd.g_01308
OG0001190	Prbi.g_02033	Prbd.g_01307
OG0001191	Prbi.g_02034	Prbd.g_01306
OG0001192	Prbi.g_02035	Prbd.g_01305
OG0001193	Prbi.g_02036	Prbd.g_01304
OG0001194	Prbi.g_02037	Prbd.g_01303
OG0001195	Prbi.g_02038	Prbd.g_01302
OG0001196	Prbi.g_02039	Prbd.g_01301
OG0001197	Prbi.g_02040	Prbd.g_01300
OG0001198	Prbi.g_02041	Prbd.g_01299
OG0001199	Prbi.g_02042	Prbd.g_01298
OG0001200	Prbi.g_02043	Prbd.g_01297
OG0001201	Prbi.g_02044	Prbd.g_01296
OG0001202	Prbi.g_02045	Prbd.g_01295
OG0001203	Prbi.g_02047	Prbd.g_01293
OG0001204	Prbi.g_02049	Prbd.g_01291
OG0001205	Prbi.g_02050	Prbd.g_01290
OG0001206	Prbi.g_02051	Prbd.g_01289
OG0001207	Prbi.g_02052	Prbd.g_01288
OG0001208	Prbi.g_02053	Prbd.g_01287
OG0001209	Prbi.g_02054	Prbd.g_01286
OG0001210	Prbi.g_02055	Prbd.g_01285
OG0001211	Prbi.g_02056	Prbd.g_01284
OG0001212	Prbi.g_02057	Prbd.g_01283
OG0001213	Prbi.g_02058	Prbd.g_01282
OG0001214	Prbi.g_02060	Prbd.g_01280
OG0001215	Prbi.g_02061	Prbd.g_01279
OG0001216	Prbi.g_02062	Prbd.g_01278
OG0001217	Prbi.g_02063	Prbd.g_01277
OG0001218	Prbi.g_02064	Prbd.g_01276
OG0001219	Prbi.g_02067	Prbd.g_01274
OG0001220	Prbi.g_02068	Prbd.g_01273
OG0001221	Prbi.g_02071	Prbd.g_01270
OG0001222	Prbi.g_02072	Prbd.g_01269
OG0001223	Prbi.g_02073	Prbd.g_01268
OG0001224	Prbi.g_02074	Prbd.g_01267
OG0001225	Prbi.g_02075	Prbd.g_01266
OG0001226	Prbi.g_02076	Prbd.g_01265
OG0001227	Prbi.g_02077	Prbd.g_01264
OG0001228	Prbi.g_02078	Prbd.g_01263
OG0001229	Prbi.g_02079	Prbd.g_01262
OG0001230	Prbi.g_02080	Prbd.g_01261
OG0001231	Prbi.g_02081	Prbd.g_01260
OG0001232	Prbi.g_02082	Prbd.g_01259
OG0001233	Prbi.g_02083	Prbd.g_01258
OG0001234	Prbi.g_02084	Prbd.g_01257
OG0001235	Prbi.g_02085	Prbd.g_01256
OG0001236	Prbi.g_02087	Prbd.g_01254
OG0001237	Prbi.g_02088	Prbd.g_01253
OG0001238	Prbi.g_02090	Prbd.g_01251
OG0001239	Prbi.g_02091	Prbd.g_01250
OG0001240	Prbi.g_02092	Prbd.g_01249
OG0001241	Prbi.g_02094	Prbd.g_01247
OG0001242	Prbi.g_02095	Prbd.g_01245
OG0001243	Prbi.g_02096	Prbd.g_01244
OG0001244	Prbi.g_02097	Prbd.g_01243
OG0001245	Prbi.g_02098	Prbd.g_01242
OG0001246	Prbi.g_02099	Prbd.g_01241
OG0001247	Prbi.g_02100	Prbd.g_01240
OG0001248	Prbi.g_02101	Prbd.g_01239
OG0001249	Prbi.g_02102	Prbd.g_01238
OG0001250	Prbi.g_02103	Prbd.g_01237
OG0001251	Prbi.g_00099	Prbd.g_01152
OG0001252	Prbi.g_00146	Prbd.g_01105
OG0001253	Prbi.g_00174	Prbd.g_01090
OG0001254	Prbi.g_00305	Prbd.g_00958
OG0001255	Prbi.g_00357	Prbd.g_00906
OG0001256	Prbi.g_01361	Prbd.g_01859
OG0001256	Prbi.g_00426	Prbd.g_00836
OG0001257	Prbi.g_00485	Prbd.g_00760
OG0001258	Prbi.g_00501	Prbd.g_00744
OG0001259	Prbi.g_00592	Prbd.g_00654
OG0001260	Prbi.g_00791	Prbd.g_00048
OG0001261	Prbi.g_00882	Prbd.g_00137
OG0001262	Prbi.g_00898	Prbd.g_00153
OG0001263	Prbi.g_00918	Prbd.g_00174
OG0001264	Prbi.g_00950	Prbd.g_00205
OG0001265	Prbi.g_01062	Prbd.g_00316
OG0001266	Prbi.g_01111	Prbd.g_00364
OG0001267	Prbi.g_01191	Prbd.g_00452
OG0001268	Prbi.g_01204	Prbd.g_00465
OG0001269	Prbi.g_01422	Prbd.g_01781
OG0001270	Prbi.g_01630	Prbd.g_01649
OG0001271	Prbi.g_01641	Prbd.g_01638
OG0001272	Prbi.g_01683	Prbd.g_01595
OG0001273	Prbi.g_01684	Prbd.g_01594
OG0001274	Prbi.g_01689	Prbd.g_01589
OG0001275	Prbi.g_01705	Prbd.g_01572
OG0001277	Prbi.g_01738	Prbd.g_01550
OG0001278	Prbi.g_01779	Prbd.g_01533
OG0001279	Prbi.g_01783	Prbd.g_01529
OG0001281	Prbi.g_01851	Prbd.g_01460
OG0001282	Prbi.g_01877	Prbd.g_01435
OG0001283	Prbi.g_01976	Prbd.g_01353
OG0001284	Prbi.g_02004	Prbd.g_01325
OG0001285	Prbi.g_02048	Prbd.g_01292
OG0001286	Prbi.g_02093	Prbd.g_01248
OG0001288	Prbi.g_00438	Prbd.g_00805
OG0001290	Prbi.g_00030	Prbd.g_01207
OG0001291	Prbi.g_00078	Prbd.g_01173
OG0001292	Prbi.g_00081	Prbd.g_01170
OG0001293	Prbi.g_00083	Prbd.g_01168
OG0001294	Prbi.g_00100	Prbd.g_01151
OG0001295	Prbi.g_00127	Prbd.g_01124
OG0001296	Prbi.g_00133	Prbd.g_01118
OG0001297	Prbi.g_00223	Prbd.g_01041
OG0001298	Prbi.g_00267	Prbd.g_00996
OG0001299	Prbi.g_00276	Prbd.g_00987
OG0001300	Prbi.g_00397	Prbd.g_00865
OG0001301	Prbi.g_00640	Prbd.g_00607
OG0001302	Prbi.g_00796	Prbd.g_00052
OG0001303	Prbi.g_00800	Prbd.g_00056
OG0001304	Prbi.g_01077	Prbd.g_00331
OG0001305	Prbi.g_01082	Prbd.g_00336
OG0001306	Prbi.g_01119	Prbd.g_00372
OG0001307	Prbi.g_01129	Prbd.g_00382
OG0001308	Prbi.g_01153	Prbd.g_00406
OG0001309	Prbi.g_01155	Prbd.g_00408
OG0001310	Prbi.g_01166	Prbd.g_00418
OG0001311	Prbi.g_01235	Prbd.g_00496
OG0001312	Prbi.g_01423	Prbd.g_01780
OG0001313	Prbi.g_01687	Prbd.g_01591
OG0001314	Prbi.g_01810	Prbd.g_01502
OG0001315	Prbi.g_01844	Prbd.g_01467
OG0001316	Prbi.g_01972	Prbd.g_01357
OG0001318	Prbi.g_00149	Prbd.g_01101
OG0001319	Prbi.g_00262	Prbd.g_01001
OG0001320	Prbi.g_00469	Prbd.g_00775
OG0001321	Prbi.g_00802	Prbd.g_00058
OG0001322	Prbi.g_00828	Prbd.g_00083
OG0001323	Prbi.g_01102	Prbd.g_00356
OG0001324	Prbi.g_01137	Prbd.g_00390
OG0001325	Prbi.g_01159	Prbd.g_00412
OG0001326	Prbi.g_01360	Prbd.g_01860
OG0001328	Prbi.g_01396	Prbd.g_01796
OG0001329	Prbi.g_01459	Prbd.g_01744
OG0001330	Prbi.g_01680	Prbd.g_01598
OG0001331	Prbi.g_01784	Prbd.g_01528
OG0001332	Prbi.g_01833	Prbd.g_01478
OG0001333	Prbi.g_01942	Prbd.g_01387
OG0001334	Prbi.g_01996	Prbd.g_01333
OG0001335	Prbi.g_02046	Prbd.g_01294
OG0001336	Prbi.g_00136	Prbd.g_01115
OG0001337	Prbi.g_00126	Prbd.g_01125
OG0001338	Prbi.g_00168	Prbd.g_01096
OG0001339	Prbi.g_00227	Prbd.g_01037
OG0001340	Prbi.g_00272	Prbd.g_00991
OG0001341	Prbi.g_00285	Prbd.g_00978
OG0001342	Prbi.g_00304	Prbd.g_00959
OG0001343	Prbi.g_00363	Prbd.g_00900
OG0001344	Prbi.g_00402	Prbd.g_00860
OG0001345	Prbi.g_00435	Prbd.g_00808
OG0001346	Prbi.g_00475	Prbd.g_00770
OG0001347	Prbi.g_00489	Prbd.g_00756
OG0001348	Prbi.g_00507	Prbd.g_00738
OG0001349	Prbi.g_00512	Prbd.g_00733
OG0001350	Prbi.g_00517	Prbd.g_00728
OG0001351	Prbi.g_00579	Prbd.g_00666
OG0001352	Prbi.g_00685	Prbd.g_00562
OG0001353	Prbi.g_00707	Prbd.g_00541
OG0001354	Prbi.g_00831	Prbd.g_00086
OG0001355	Prbi.g_00888	Prbd.g_00143
OG0001356	Prbi.g_00932	Prbd.g_00188
OG0001357	Prbi.g_01037	Prbd.g_00292
OG0001358	Prbi.g_01061	Prbd.g_00315
OG0001359	Prbi.g_01178	Prbd.g_00431
OG0001360	Prbi.g_01179	Prbd.g_00432
OG0001361	Prbi.g_01257	Prbd.g_00518
OG0001362	Prbi.g_01332	Prbd.g_01893
OG0001363	Prbi.g_01490	Prbd.g_01735
OG0001364	Prbi.g_01660	Prbd.g_01618
OG0001366	Prbi.g_01824	Prbd.g_01488
OG0001367	Prbi.g_01866	Prbd.g_01446
OG0001368	Prbi.g_02003	Prbd.g_01326
OG0001369	Prbi.g_01063	Prbd.g_00317
OG0001371	Prbi.g_00074	Prbd.g_01177
OG0001372	Prbi.g_00075	Prbd.g_01176
OG0001373	Prbi.g_00082	Prbd.g_01169
OG0001374	Prbi.g_00094	Prbd.g_01157
OG0001375	Prbi.g_00143	Prbd.g_01108
OG0001376	Prbi.g_00258	Prbd.g_01005
OG0001377	Prbi.g_00280	Prbd.g_00983
OG0001378	Prbi.g_00296	Prbd.g_00967
OG0001379	Prbi.g_00386	Prbd.g_00877
OG0001380	Prbi.g_00427	Prbd.g_00835
OG0001381	Prbi.g_00455	Prbd.g_00788
OG0001382	Prbi.g_00462	Prbd.g_00782
OG0001383	Prbi.g_00514	Prbd.g_00731
OG0001384	Prbi.g_00522	Prbd.g_00723
OG0001385	Prbi.g_00669	Prbd.g_00578
OG0001386	Prbi.g_00677	Prbd.g_00570
OG0001387	Prbi.g_00679	Prbd.g_00568
OG0001388	Prbi.g_00689	Prbd.g_00558
OG0001389	Prbi.g_00750	Prbd.g_00012
OG0001390	Prbi.g_00790	Prbd.g_00047
OG0001391	Prbi.g_00833	Prbd.g_00088
OG0001392	Prbi.g_00931	Prbd.g_00187
OG0001393	Prbi.g_00933	Prbd.g_00189
OG0001394	Prbi.g_00956	Prbd.g_00211
OG0001395	Prbi.g_00959	Prbd.g_00214
OG0001396	Prbi.g_01041	Prbd.g_00296
OG0001397	Prbi.g_01071	Prbd.g_00325
OG0001398	Prbi.g_01090	Prbd.g_00344
OG0001399	Prbi.g_01100	Prbd.g_00354
OG0001400	Prbi.g_01109	Prbd.g_00362
OG0001401	Prbi.g_01116	Prbd.g_00369
OG0001402	Prbi.g_01193	Prbd.g_00454
OG0001403	Prbi.g_01392	Prbd.g_01800
OG0001404	Prbi.g_01430	Prbd.g_01773
OG0001405	Prbi.g_01440	Prbd.g_01763
OG0001406	Prbi.g_01629	Prbd.g_01650
OG0001407	Prbi.g_01632	Prbd.g_01647
OG0001408	Prbi.g_01681	Prbd.g_01597
OG0001409	Prbi.g_01693	Prbd.g_01584
OG0001410	Prbi.g_01707	Prbd.g_01570
OG0001411	Prbi.g_01726	Prbd.g_01900
OG0001412	Prbi.g_00990	Prbd.g_00245
OG0001414	Prbi.g_00068	Prbd.g_01182
OG0001415	Prbi.g_00350	Prbd.g_00913
OG0001416	Prbi.g_00524	Prbd.g_00721
OG0001417	Prbi.g_00678	Prbd.g_00569
OG0001418	Prbi.g_00803	Prbd.g_00059
OG0001419	Prbi.g_00836	Prbd.g_00092
OG0001420	Prbi.g_00935	Prbd.g_00191
OG0001421	Prbi.g_00940	Prbd.g_00195
OG0001422	Prbi.g_01105	Prbd.g_00359
OG0001423	Prbi.g_01180	Prbd.g_00433
OG0001424	Prbi.g_01271	Prbd.g_01922
OG0001425	Prbi.g_01699	Prbd.g_01578
OG0001426	Prbi.g_02089	Prbd.g_01252
OG0001427	Prbi.g_00396	Prbd.g_00866
OG0001428	Prbi.g_00410	Prbd.g_01731
OG0001429	Prbi.g_01019	Prbd.g_00274
OG0001430	Prbi.g_01054	Prbd.g_00308
OG0001431	Prbi.g_01107	Prbd.g_00360
OG0001432	Prbi.g_01110	Prbd.g_00363
OG0001433	Prbi.g_01335	Prbd.g_01890
OG0001434	Prbi.g_01407	Prbd.g_01784
OG0001435	Prbi.g_01691	Prbd.g_01585
OG0001436	Prbi.g_01301	Prbd.g_00830
OG0001438	Prbi.g_00622	Prbd.g_00624
OG0001439	Prbi.g_00879	Prbd.g_00134
OG0001440	Prbi.g_01065	Prbd.g_00319
OG0001441	Prbi.g_01147	Prbd.g_00400
OG0001442	Prbi.g_01169	Prbd.g_00421
OG0001443	Prbi.g_01190	Prbd.g_00451
OG0001444	Prbi.g_01226	Prbd.g_00487
OG0001445	Prbi.g_01770, Prbi.g_01317	Prbd.g_01866
OG0001446	Prbi.g_01319	Prbd.g_01864
OG0001447	Prbi.g_01767, Prbi.g_01320	Prbd.g_01863
OG0001449	Prbi.g_01590	Prbd.g_01719
OG0001451	Prbi.g_02024, Prbi.g_01567	Prbd.g_00832
OG0001454	Prbi.g_00391	Prbd.g_00872
OG0001457	Prbi.g_00706	Prbd.g_00542
OG0001458	Prbi.g_00789	Prbd.g_00046
OG0001459	Prbi.g_00826	Prbd.g_00081
OG0001460	Prbi.g_00910	Prbd.g_00165
OG0001461	Prbi.g_00982	Prbd.g_00237
OG0001462	Prbi.g_01053	Prbd.g_00307
OG0001463	Prbi.g_01099	Prbd.g_00353
OG0001464	Prbi.g_01104	Prbd.g_00358
OG0001466	Prbi.g_01369	Prbd.g_01837
OG0001467	Prbi.g_01586	Prbd.g_01692
OG0001468	Prbi.g_01965	Prbd.g_01364
OG0001469	Prbi.g_01205	Prbd.g_00466
OG0001470	Prbi.g_00344	Prbd.g_00919
OG0001472	Prbi.g_00909	Prbd.g_00164
OG0001474	Prbi.g_00919	Prbd.g_00175
OG0001475	Prbi.g_01095	Prbd.g_00349
OG0001476	Prbi.g_01096	Prbd.g_00350
OG0001477	Prbi.g_01097	Prbd.g_00351
OG0001478	Prbi.g_01103	Prbd.g_00357
OG0001479	Prbi.g_01132	Prbd.g_00385
OG0001480	Prbi.g_01141	Prbd.g_00394
OG0001481	Prbi.g_01223	Prbd.g_00484
OG0001483	Prbi.g_01385	Prbd.g_01807
OG0001484	Prbi.g_01491	Prbd.g_01732
OG0001485	Prbi.g_01846	Prbd.g_01465
OG0001487	Prbi.g_00808	Prbd.g_00063
OG0001488	Prbi.g_00196	Prbd.g_01068
OG0001489	Prbi.g_00399	Prbd.g_00863
OG0001490	Prbi.g_00422	Prbd.g_00840
OG0001491	Prbi.g_00823	Prbd.g_00078
OG0001492	Prbi.g_00880	Prbd.g_00135
OG0001493	Prbi.g_00920	Prbd.g_00176
OG0001494	Prbi.g_00921	Prbd.g_00177
OG0001495	Prbi.g_00922	Prbd.g_00178
OG0001496	Prbi.g_00923	Prbd.g_00179
OG0001497	Prbi.g_00924	Prbd.g_00180
OG0001498	Prbi.g_00925	Prbd.g_00181
OG0001499	Prbi.g_00926	Prbd.g_00182
OG0001500	Prbi.g_00927	Prbd.g_00183
OG0001501	Prbi.g_00928	Prbd.g_00184
OG0001502	Prbi.g_00929	Prbd.g_00185
OG0001503	Prbi.g_00930	Prbd.g_00186
OG0001504	Prbi.g_00966	Prbd.g_00221
OG0001505	Prbi.g_01044	Prbd.g_01901
OG0001506	Prbi.g_01124	Prbd.g_00377
OG0001507	Prbi.g_01189	Prbd.g_00450
OG0001509	Prbi.g_01867	Prbd.g_01445
OG0001510	Prbi.g_01957	Prbd.g_01372
OG0001511	Prbi.g_00157	Prbd.g_00004
OG0001513	Prbi.g_00112	Prbd.g_01139
OG0001514	Prbi.g_01372	Prbd.g_01834
OG0001515	Prbi.g_00794	Prbd.g_00050
OG0001516	Prbi.g_01031	Prbd.g_00286
OG0001517	Prbi.g_01114	Prbd.g_00367
OG0001519	Prbi.g_00413	Prbd.g_00850
OG0001520	Prbi.g_01302	Prbd.g_00829
OG0001523	Prbi.g_00067	Prbd.g_01183
OG0001524	Prbi.g_00400	Prbd.g_00862
OG0001525	Prbi.g_00460	Prbd.g_00783
OG0001527	Prbi.g_01145	Prbd.g_00398
OG0001528	Prbi.g_01333	Prbd.g_01892
OG0001529	Prbi.g_01336	Prbd.g_01889
OG0001530	Prbi.g_01303	Prbd.g_00828
OG0001532	Prbi.g_00034	Prbd.g_01203
OG0001533	Prbi.g_00423	Prbd.g_00839
OG0001534	Prbi.g_01697	Prbd.g_01580
OG0001536	Prbi.g_01143	Prbd.g_00396
OG0001537	Prbi.g_01337	Prbd.g_01888
OG0001538	Prbi.g_01359	Prbd.g_01861
OG0001539	Prbi.g_01377	Prbd.g_01829
OG0001540	Prbi.g_01378	Prbd.g_01828
OG0001542	Prbi.g_01695	Prbd.g_01582
OG0001543	Prbi.g_01706	Prbd.g_01571
OG0001545	Prbi.g_00947	Prbd.g_00202
OG0001549	Prbi.g_00134	Prbd.g_01117
OG0001550	Prbi.g_00331	Prbd.g_00932
OG0001551	Prbi.g_00355	Prbd.g_00908
OG0001552	Prbi.g_00393	Prbd.g_00870
OG0001553	Prbi.g_00414	Prbd.g_00848
OG0001554	Prbi.g_00415	Prbd.g_00847
OG0001555	Prbi.g_00458	Prbd.g_00785
OG0001556	Prbi.g_00471	Prbd.g_00773
OG0001557	Prbi.g_00680	Prbd.g_00567
OG0001558	Prbi.g_01328	Prbd.g_01896
OG0001559	Prbi.g_00795	Prbd.g_00051
OG0001560	Prbi.g_00815	Prbd.g_00070
OG0001561	Prbi.g_00911	Prbd.g_00166
OG0001562	Prbi.g_01052	Prbd.g_00306
OG0001563	Prbi.g_01112	Prbd.g_00365
OG0001564	Prbi.g_01113	Prbd.g_00366
OG0001565	Prbi.g_01115	Prbd.g_00368
OG0001566	Prbi.g_01118	Prbd.g_00371
OG0001567	Prbi.g_01125	Prbd.g_00378
OG0001568	Prbi.g_01140	Prbd.g_00393
OG0001569	Prbi.g_01144	Prbd.g_00397
OG0001570	Prbi.g_01150	Prbd.g_00403
OG0001571	Prbi.g_01162	Prbd.g_00415
OG0001572	Prbi.g_01170	Prbd.g_00423
OG0001573	Prbi.g_01173	Prbd.g_00426
OG0001574	Prbi.g_01326	Prbd.g_00003
OG0001575	Prbi.g_01353	Prbd.g_01869
OG0001576	Prbi.g_01365	Prbd.g_01857
OG0001577	Prbi.g_01436	Prbd.g_01767
OG0001578	Prbi.g_01438	Prbd.g_01765
OG0001582	Prbi.g_01673	Prbd.g_01605
OG0001583	Prbi.g_01675	Prbd.g_01603
OG0001584	Prbi.g_01676	Prbd.g_01602
OG0001585	Prbi.g_01686	Prbd.g_01592
OG0001586	Prbi.g_02013	Prbd.g_01315
OG0001587	Prbi.g_01545	Prbd.g_00823
OG0001590	Prbi.g_00317	Prbd.g_00946
OG0001591	Prbi.g_00387	Prbd.g_00876
OG0001592	Prbi.g_00421	Prbd.g_00841
OG0001594	Prbi.g_00470	Prbd.g_00774
OG0001595	Prbi.g_00710	Prbd.g_00538
OG0001596	Prbi.g_00797	Prbd.g_00053
OG0001597	Prbi.g_00913	Prbd.g_00168
OG0001598	Prbi.g_00937	Prbd.g_00193
OG0001599	Prbi.g_01183	Prbd.g_00444
OG0001600	Prbi.g_01184	Prbd.g_00445
OG0001601	Prbi.g_01185	Prbd.g_00446
OG0001602	Prbi.g_01186	Prbd.g_00447
OG0001603	Prbi.g_01739	Prbd.g_01549
OG0001604	Prbi.g_01800	Prbd.g_01512
OG0001605	Prbi.g_01871	Prbd.g_01441
OG0001606	Prbi.g_00364	Prbd.g_00899
OG0001609	Prbi.g_00392	Prbd.g_00871
OG0001610	Prbi.g_00705	Prbd.g_00543
OG0001611	Prbi.g_00776	Prbd.g_00032
OG0001612	Prbi.g_00824	Prbd.g_00079
OG0001613	Prbi.g_00917	Prbd.g_00172
OG0001614	Prbi.g_01035	Prbd.g_00290
OG0001615	Prbi.g_01344	Prbd.g_01879
OG0001616	Prbi.g_01349	Prbd.g_01874
OG0001619	Prbi.g_01428	Prbd.g_01775
OG0001623	Prbi.g_00361	Prbd.g_00902
OG0001624	Prbi.g_00915	Prbd.g_00170
OG0001625	Prbi.g_01047	Prbd.g_00301
OG0001626	Prbi.g_01345	Prbd.g_01878
OG0001628	Prbi.g_01723	Prbd.g_01563
OG0001631	Prbi.g_01265	Prbd.g_00526
OG0001637	Prbi.g_00783	Prbd.g_00039
OG0001639	Prbi.g_00117	Prbd.g_01134
OG0001640	Prbi.g_00204	Prbd.g_01060
OG0001641	Prbi.g_00388	Prbd.g_00875
OG0001642	Prbi.g_00390	Prbd.g_00873
OG0001643	Prbi.g_00417	Prbd.g_00845
OG0001644	Prbi.g_00418	Prbd.g_00844
OG0001645	Prbi.g_00420	Prbd.g_00842
OG0001647	Prbi.g_00468	Prbd.g_00776
OG0001648	Prbi.g_00562	Prbd.g_00683
OG0001649	Prbi.g_00568	Prbd.g_00677
OG0001650	Prbi.g_00744	Prbd.g_00006
OG0001651	Prbi.g_00785	Prbd.g_00042
OG0001652	Prbi.g_00787	Prbd.g_00044
OG0001653	Prbi.g_00816	Prbd.g_00071
OG0001654	Prbi.g_00822	Prbd.g_00077
