Orthogroup	Prbi	Prae
OG0001106	Prbi.g_01914	Prae.g_01734
OG0001107	Prbi.g_01915	Prae.g_01735
OG0001108	Prbi.g_01916	Prae.g_01736
OG0001109	Prbi.g_01917	Prae.g_01737
OG0001110	Prbi.g_01918	Prae.g_01738
OG0001111	Prbi.g_01919	Prae.g_01739
OG0001112	Prbi.g_01920	Prae.g_01740
OG0001113	Prbi.g_01921	Prae.g_01741
OG0001114	Prbi.g_01922	Prae.g_01742
OG0001115	Prbi.g_01923	Prae.g_01743
OG0001116	Prbi.g_01924	Prae.g_01744
OG0001117	Prbi.g_01925	Prae.g_01745
OG0001118	Prbi.g_01926	Prae.g_01746
OG0001119	Prbi.g_01927	Prae.g_01747
OG0001120	Prbi.g_01928	Prae.g_01748
OG0001121	Prbi.g_01930	Prae.g_01750
OG0001122	Prbi.g_01931	Prae.g_01751
OG0001123	Prbi.g_01932	Prae.g_01752
OG0001124	Prbi.g_01934	Prae.g_01754
OG0001125	Prbi.g_01936	Prae.g_01756
OG0001126	Prbi.g_01937	Prae.g_01757
OG0001127	Prbi.g_01939	Prae.g_01759
OG0001128	Prbi.g_01940	Prae.g_01760
OG0001129	Prbi.g_01941	Prae.g_01761
OG0001130	Prbi.g_01944	Prae.g_01765
OG0001131	Prbi.g_01945	Prae.g_01766
OG0001132	Prbi.g_01946	Prae.g_01767
OG0001133	Prbi.g_01947	Prae.g_01768
OG0001134	Prbi.g_01948	Prae.g_01769
OG0001135	Prbi.g_01949	Prae.g_01770
OG0001136	Prbi.g_01950	Prae.g_01771
OG0001137	Prbi.g_01951	Prae.g_01772
OG0001138	Prbi.g_01952	Prae.g_01773
OG0001139	Prbi.g_01953	Prae.g_01774
OG0001140	Prbi.g_01954	Prae.g_01775
OG0001141	Prbi.g_01955	Prae.g_01776
OG0001142	Prbi.g_01958	Prae.g_01779
OG0001143	Prbi.g_01959	Prae.g_01780
OG0001144	Prbi.g_01960	Prae.g_01781
OG0001145	Prbi.g_01961	Prae.g_01782
OG0001146	Prbi.g_01962	Prae.g_01783
OG0001147	Prbi.g_01963	Prae.g_01784
OG0001148	Prbi.g_01964	Prae.g_01785
OG0001149	Prbi.g_01966	Prae.g_01787
OG0001150	Prbi.g_01967	Prae.g_01788
OG0001151	Prbi.g_01969	Prae.g_01790
OG0001152	Prbi.g_01970	Prae.g_01791
OG0001153	Prbi.g_01971	Prae.g_01792
OG0001154	Prbi.g_01973	Prae.g_01794
OG0001155	Prbi.g_01975	Prae.g_01796
OG0001156	Prbi.g_01977	Prae.g_01798
OG0001157	Prbi.g_01978	Prae.g_01799
OG0001158	Prbi.g_01980	Prae.g_01801
OG0001159	Prbi.g_01981	Prae.g_01802
OG0001160	Prbi.g_01982	Prae.g_01803
OG0001161	Prbi.g_01983	Prae.g_01804
OG0001162	Prbi.g_01984	Prae.g_01805
OG0001163	Prbi.g_01985	Prae.g_01806
OG0001164	Prbi.g_01986	Prae.g_01807
OG0001165	Prbi.g_01987	Prae.g_01808
OG0001166	Prbi.g_01988	Prae.g_01809
OG0001167	Prbi.g_01989	Prae.g_01810
OG0001168	Prbi.g_01990	Prae.g_01811
OG0001169	Prbi.g_01991	Prae.g_01812
OG0001170	Prbi.g_01992	Prae.g_01813
OG0001171	Prbi.g_01993	Prae.g_01814
OG0001172	Prbi.g_01995	Prae.g_01816
OG0001173	Prbi.g_01997	Prae.g_01818
OG0001174	Prbi.g_01998	Prae.g_01819
OG0001175	Prbi.g_01999	Prae.g_01820
OG0001176	Prbi.g_02000	Prae.g_01821
OG0001177	Prbi.g_02002	Prae.g_01823
OG0001178	Prbi.g_02005	Prae.g_01826
OG0001179	Prbi.g_02006	Prae.g_01827
OG0001180	Prbi.g_02007	Prae.g_01828
OG0001181	Prbi.g_02008	Prae.g_01829
OG0001182	Prbi.g_02009	Prae.g_01830
OG0001183	Prbi.g_02010	Prae.g_01831
OG0001184	Prbi.g_02012	Prae.g_01833
OG0001185	Prbi.g_02027	Prae.g_01836
OG0001186	Prbi.g_02028	Prae.g_01837
OG0001187	Prbi.g_02030	Prae.g_01838
OG0001188	Prbi.g_02031	Prae.g_01839
OG0001189	Prbi.g_02032	Prae.g_01840
OG0001190	Prbi.g_02033	Prae.g_01841
OG0001191	Prbi.g_02034	Prae.g_01842
OG0001192	Prbi.g_02035	Prae.g_01843
OG0001193	Prbi.g_02036	Prae.g_01844
OG0001194	Prbi.g_02037	Prae.g_01845
OG0001195	Prbi.g_02038	Prae.g_01846
OG0001196	Prbi.g_02039	Prae.g_01847
OG0001197	Prbi.g_02040	Prae.g_01848
OG0001198	Prbi.g_02041	Prae.g_01849
OG0001199	Prbi.g_02042	Prae.g_01850
OG0001200	Prbi.g_02043	Prae.g_01851
OG0001201	Prbi.g_02044	Prae.g_01852
OG0001202	Prbi.g_02045	Prae.g_01853
OG0001203	Prbi.g_02047	Prae.g_01855
OG0001204	Prbi.g_02049	Prae.g_01857
OG0001205	Prbi.g_02050	Prae.g_01858
OG0001206	Prbi.g_02051	Prae.g_01859
OG0001207	Prbi.g_02052	Prae.g_01860
OG0001208	Prbi.g_02053	Prae.g_01861
OG0001209	Prbi.g_02054	Prae.g_01862
OG0001210	Prbi.g_02055	Prae.g_01863
OG0001211	Prbi.g_02056	Prae.g_01864
OG0001212	Prbi.g_02057	Prae.g_01865
OG0001213	Prbi.g_02058	Prae.g_01866
OG0001214	Prbi.g_02060	Prae.g_01868
OG0001215	Prbi.g_02061	Prae.g_01869
OG0001216	Prbi.g_02062	Prae.g_01870
OG0001217	Prbi.g_02063	Prae.g_01871
OG0001218	Prbi.g_02064	Prae.g_01872
OG0001219	Prbi.g_02067	Prae.g_01875
OG0001220	Prbi.g_02068	Prae.g_01876
OG0001221	Prbi.g_02071	Prae.g_01879
OG0001222	Prbi.g_02072	Prae.g_01880
OG0001223	Prbi.g_02073	Prae.g_01881
OG0001224	Prbi.g_02074	Prae.g_01882
OG0001225	Prbi.g_02075	Prae.g_01883
OG0001226	Prbi.g_02076	Prae.g_01884
OG0001227	Prbi.g_02077	Prae.g_01885
OG0001228	Prbi.g_02078	Prae.g_01886
OG0001229	Prbi.g_02079	Prae.g_01887
OG0001230	Prbi.g_02080	Prae.g_01888
OG0001231	Prbi.g_02081	Prae.g_01889
OG0001232	Prbi.g_02082	Prae.g_01890
OG0001233	Prbi.g_02083	Prae.g_01891
OG0001234	Prbi.g_02084	Prae.g_01892
OG0001235	Prbi.g_02085	Prae.g_01893
OG0001236	Prbi.g_02087	Prae.g_01895
OG0001237	Prbi.g_02088	Prae.g_01896
OG0001238	Prbi.g_02090	Prae.g_01898
OG0001239	Prbi.g_02091	Prae.g_01899
OG0001240	Prbi.g_02092	Prae.g_01900
OG0001241	Prbi.g_02094	Prae.g_01902
OG0001242	Prbi.g_02095	Prae.g_01903
OG0001243	Prbi.g_02096	Prae.g_01904
OG0001244	Prbi.g_02097	Prae.g_01905
OG0001245	Prbi.g_02098	Prae.g_01906
OG0001246	Prbi.g_02099	Prae.g_01907
OG0001247	Prbi.g_02100	Prae.g_01908
OG0001248	Prbi.g_02101	Prae.g_01909
OG0001249	Prbi.g_02102	Prae.g_01910
OG0001250	Prbi.g_02103	Prae.g_01911
OG0001251	Prbi.g_00099	Prae.g_00092
OG0001252	Prbi.g_00146	Prae.g_00138
OG0001253	Prbi.g_00174	Prae.g_00153
OG0001254	Prbi.g_00305	Prae.g_00282
OG0001255	Prbi.g_00357	Prae.g_00334
OG0001256	Prbi.g_01361	Prae.g_01291
OG0001256	Prbi.g_00426	Prae.g_00398
OG0001257	Prbi.g_00485	Prae.g_00456
OG0001258	Prbi.g_00501	Prae.g_00472
OG0001259	Prbi.g_00592	Prae.g_00564
OG0001260	Prbi.g_00791	Prae.g_00751
OG0001261	Prbi.g_00882	Prae.g_00840
OG0001262	Prbi.g_00898	Prae.g_00856
OG0001263	Prbi.g_00918	Prae.g_00876
OG0001264	Prbi.g_00950	Prae.g_00907
OG0001265	Prbi.g_01062	Prae.g_01016
OG0001266	Prbi.g_01111	Prae.g_01066
OG0001267	Prbi.g_01191	Prae.g_01147
OG0001268	Prbi.g_01204	Prae.g_01160
OG0001269	Prbi.g_01422	Prae.g_01351
OG0001270	Prbi.g_01630	Prae.g_01499
OG0001271	Prbi.g_01641	Prae.g_01510
OG0001272	Prbi.g_01683	Prae.g_01552
OG0001273	Prbi.g_01684	Prae.g_01553
OG0001274	Prbi.g_01689	Prae.g_01558
OG0001275	Prbi.g_01705	Prae.g_01576
OG0001277	Prbi.g_01738	Prae.g_01597
OG0001278	Prbi.g_01779	Prae.g_01615
OG0001279	Prbi.g_01783	Prae.g_01619
OG0001281	Prbi.g_01851	Prae.g_01689
OG0001282	Prbi.g_01877	Prae.g_01714
OG0001283	Prbi.g_01976	Prae.g_01797
OG0001284	Prbi.g_02004	Prae.g_01825
OG0001285	Prbi.g_02048	Prae.g_01856
OG0001286	Prbi.g_02093	Prae.g_01901
OG0001288	Prbi.g_00438	Prae.g_00411
OG0001290	Prbi.g_00030	Prae.g_00030
OG0001291	Prbi.g_00078	Prae.g_00071
OG0001292	Prbi.g_00081	Prae.g_00074
OG0001293	Prbi.g_00083	Prae.g_00076
OG0001294	Prbi.g_00100	Prae.g_00093
OG0001295	Prbi.g_00127	Prae.g_00119
OG0001296	Prbi.g_00133	Prae.g_00125
OG0001297	Prbi.g_00223	Prae.g_00202
OG0001298	Prbi.g_00267	Prae.g_00246
OG0001299	Prbi.g_00276	Prae.g_00255
OG0001300	Prbi.g_00397	Prae.g_00373
OG0001301	Prbi.g_00640	Prae.g_00611
OG0001302	Prbi.g_00796	Prae.g_00755
OG0001303	Prbi.g_00800	Prae.g_00759
OG0001304	Prbi.g_01077	Prae.g_01031
OG0001305	Prbi.g_01082	Prae.g_01036
OG0001306	Prbi.g_01119	Prae.g_01074
OG0001307	Prbi.g_01129	Prae.g_01083
OG0001308	Prbi.g_01153	Prae.g_01107
OG0001309	Prbi.g_01155	Prae.g_01109
OG0001310	Prbi.g_01166	Prae.g_01119
OG0001311	Prbi.g_01235	Prae.g_01191
OG0001312	Prbi.g_01423	Prae.g_01352
OG0001313	Prbi.g_01687	Prae.g_01556
OG0001314	Prbi.g_01810	Prae.g_01646
OG0001315	Prbi.g_01844	Prae.g_01680
OG0001316	Prbi.g_01972	Prae.g_01793
OG0001318	Prbi.g_00149	Prae.g_00141
OG0001319	Prbi.g_00262	Prae.g_00241
OG0001320	Prbi.g_00469	Prae.g_00441
OG0001321	Prbi.g_00802	Prae.g_00761
OG0001322	Prbi.g_00828	Prae.g_00787
OG0001323	Prbi.g_01102	Prae.g_01057
OG0001324	Prbi.g_01137	Prae.g_01091
OG0001325	Prbi.g_01159	Prae.g_01113
OG0001326	Prbi.g_01360	Prae.g_01290
OG0001327	Prbi.g_01362	Prae.g_01292
OG0001328	Prbi.g_01396	Prae.g_01334
OG0001329	Prbi.g_01459	Prae.g_01388
OG0001330	Prbi.g_01680	Prae.g_01549
OG0001331	Prbi.g_01784	Prae.g_01620
OG0001332	Prbi.g_01833	Prae.g_01669
OG0001333	Prbi.g_01942	Prae.g_01762
OG0001334	Prbi.g_01996	Prae.g_01817
OG0001335	Prbi.g_02046	Prae.g_01854
OG0001336	Prbi.g_00136	Prae.g_00128
OG0001337	Prbi.g_00126	Prae.g_00118
OG0001338	Prbi.g_00168	Prae.g_00147
OG0001339	Prbi.g_00227	Prae.g_00206
OG0001340	Prbi.g_00272	Prae.g_00251
OG0001341	Prbi.g_00285	Prae.g_00264
OG0001342	Prbi.g_00304	Prae.g_00281
OG0001343	Prbi.g_00363	Prae.g_00339
OG0001344	Prbi.g_00402	Prae.g_00378
OG0001345	Prbi.g_00435	Prae.g_00408
OG0001346	Prbi.g_00475	Prae.g_00446
OG0001347	Prbi.g_00489	Prae.g_00460
OG0001348	Prbi.g_00507	Prae.g_00478
OG0001349	Prbi.g_00512	Prae.g_00483
OG0001350	Prbi.g_00517	Prae.g_00488
OG0001351	Prbi.g_00579	Prae.g_00551
OG0001352	Prbi.g_00685	Prae.g_00656
OG0001353	Prbi.g_00707	Prae.g_00677
OG0001354	Prbi.g_00831	Prae.g_00790
OG0001355	Prbi.g_00888	Prae.g_00846
OG0001356	Prbi.g_00932	Prae.g_00890
OG0001357	Prbi.g_01037	Prae.g_00992
OG0001358	Prbi.g_01061	Prae.g_01015
OG0001359	Prbi.g_01178	Prae.g_01134
OG0001360	Prbi.g_01179	Prae.g_01135
OG0001361	Prbi.g_01257	Prae.g_01213
OG0001362	Prbi.g_01332	Prae.g_01265
OG0001363	Prbi.g_01490	Prae.g_01438
OG0001364	Prbi.g_01660	Prae.g_01529
OG0001365	Prbi.g_01278	Prae.g_01684
OG0001366	Prbi.g_01824	Prae.g_01660
OG0001367	Prbi.g_01866	Prae.g_01703
OG0001368	Prbi.g_02003	Prae.g_01824
OG0001369	Prbi.g_01063	Prae.g_01017
OG0001371	Prbi.g_00074	Prae.g_00067
OG0001372	Prbi.g_00075	Prae.g_00068
OG0001373	Prbi.g_00082	Prae.g_00075
OG0001374	Prbi.g_00094	Prae.g_00087
OG0001375	Prbi.g_00143	Prae.g_00135
OG0001376	Prbi.g_00258	Prae.g_00237
OG0001377	Prbi.g_00280	Prae.g_00259
OG0001378	Prbi.g_00296	Prae.g_00275
OG0001379	Prbi.g_00386	Prae.g_00361
OG0001380	Prbi.g_00427	Prae.g_00399
OG0001381	Prbi.g_00455	Prae.g_00428
OG0001382	Prbi.g_00462	Prae.g_00434
OG0001383	Prbi.g_00514	Prae.g_00485
OG0001384	Prbi.g_00522	Prae.g_00493
OG0001385	Prbi.g_00669	Prae.g_00640
OG0001386	Prbi.g_00677	Prae.g_00648
OG0001387	Prbi.g_00679	Prae.g_00650
OG0001388	Prbi.g_00689	Prae.g_00660
OG0001389	Prbi.g_00750	Prae.g_00716
OG0001390	Prbi.g_00790	Prae.g_00750
OG0001391	Prbi.g_00833	Prae.g_00792
OG0001392	Prbi.g_00931	Prae.g_00889
OG0001393	Prbi.g_00933	Prae.g_00891
OG0001394	Prbi.g_00956	Prae.g_00913
OG0001395	Prbi.g_00959	Prae.g_00916
OG0001396	Prbi.g_01041	Prae.g_00996
OG0001397	Prbi.g_01071	Prae.g_01025
OG0001398	Prbi.g_01090	Prae.g_01044
OG0001399	Prbi.g_01100	Prae.g_01054
OG0001400	Prbi.g_01109	Prae.g_01064
OG0001401	Prbi.g_01116	Prae.g_01071
OG0001402	Prbi.g_01193	Prae.g_01149
OG0001403	Prbi.g_01392	Prae.g_01330
OG0001404	Prbi.g_01430	Prae.g_01359
OG0001405	Prbi.g_01440	Prae.g_01369
OG0001406	Prbi.g_01629	Prae.g_01498
OG0001407	Prbi.g_01632	Prae.g_01501
OG0001408	Prbi.g_01681	Prae.g_01550
OG0001409	Prbi.g_01693	Prae.g_01564
OG0001410	Prbi.g_01707	Prae.g_01578
OG0001411	Prbi.g_01726	Prae.g_01590
OG0001414	Prbi.g_00068	Prae.g_00061
OG0001415	Prbi.g_00350	Prae.g_00327
OG0001416	Prbi.g_00524	Prae.g_00495
OG0001417	Prbi.g_00678	Prae.g_00649
OG0001418	Prbi.g_00803	Prae.g_00762
OG0001419	Prbi.g_00836	Prae.g_00795
OG0001420	Prbi.g_00935	Prae.g_00893
OG0001421	Prbi.g_00940	Prae.g_00898
OG0001422	Prbi.g_01105	Prae.g_01060
OG0001423	Prbi.g_01180	Prae.g_01136
OG0001424	Prbi.g_01271	Prae.g_01225
OG0001425	Prbi.g_01699	Prae.g_01570
OG0001426	Prbi.g_02089	Prae.g_01897
OG0001427	Prbi.g_00396	Prae.g_00372
OG0001429	Prbi.g_01019	Prae.g_00974
OG0001430	Prbi.g_01054	Prae.g_01008
OG0001431	Prbi.g_01107	Prae.g_01062
OG0001432	Prbi.g_01110	Prae.g_01065
OG0001433	Prbi.g_01335	Prae.g_01267
OG0001435	Prbi.g_01691	Prae.g_01562
OG0001436	Prbi.g_01301	Prae.g_01231
OG0001438	Prbi.g_00622	Prae.g_00594
OG0001439	Prbi.g_00879	Prae.g_00838
OG0001440	Prbi.g_01065	Prae.g_01019
OG0001441	Prbi.g_01147	Prae.g_01101
OG0001442	Prbi.g_01169	Prae.g_01122
OG0001443	Prbi.g_01190	Prae.g_01146
OG0001444	Prbi.g_01226	Prae.g_01182
OG0001452	Prbi.g_02066	Prae.g_01874
OG0001454	Prbi.g_00391	Prae.g_00366
OG0001456	Prbi.g_00591	Prae.g_00563
OG0001457	Prbi.g_00706	Prae.g_00676
OG0001458	Prbi.g_00789	Prae.g_00749
OG0001459	Prbi.g_00826	Prae.g_00785
OG0001460	Prbi.g_00910	Prae.g_00868
OG0001462	Prbi.g_01053	Prae.g_01007
OG0001463	Prbi.g_01099	Prae.g_01053
OG0001464	Prbi.g_01104	Prae.g_01059
OG0001465	Prbi.g_01356	Prae.g_01287
OG0001466	Prbi.g_01369	Prae.g_01299
OG0001467	Prbi.g_01586	Prae.g_01456
OG0001468	Prbi.g_01965	Prae.g_01786
OG0001469	Prbi.g_01205	Prae.g_01161
OG0001470	Prbi.g_00344	Prae.g_00321
OG0001472	Prbi.g_00909	Prae.g_00867
OG0001474	Prbi.g_00919	Prae.g_00877
OG0001475	Prbi.g_01095	Prae.g_01049
OG0001476	Prbi.g_01096	Prae.g_01050
OG0001477	Prbi.g_01097	Prae.g_01051
OG0001478	Prbi.g_01103	Prae.g_01058
OG0001479	Prbi.g_01132	Prae.g_01086
OG0001480	Prbi.g_01141	Prae.g_01095
OG0001481	Prbi.g_01223	Prae.g_01179
OG0001483	Prbi.g_01385	Prae.g_01323
OG0001484	Prbi.g_01491	Prae.g_01439
OG0001485	Prbi.g_01846	Prae.g_01682
OG0001487	Prbi.g_00808	Prae.g_00767
OG0001488	Prbi.g_00196	Prae.g_00175
OG0001489	Prbi.g_00399	Prae.g_00375
OG0001490	Prbi.g_00422	Prae.g_00395
OG0001491	Prbi.g_00823	Prae.g_00782
OG0001493	Prbi.g_00920	Prae.g_00878
OG0001494	Prbi.g_00921	Prae.g_00879
OG0001495	Prbi.g_00922	Prae.g_00880
OG0001496	Prbi.g_00923	Prae.g_00881
OG0001497	Prbi.g_00924	Prae.g_00882
OG0001498	Prbi.g_00925	Prae.g_00883
OG0001499	Prbi.g_00926	Prae.g_00884
OG0001500	Prbi.g_00927	Prae.g_00885
OG0001501	Prbi.g_00928	Prae.g_00886
OG0001502	Prbi.g_00929	Prae.g_00887
OG0001503	Prbi.g_00930	Prae.g_00888
OG0001505	Prbi.g_01044	Prae.g_00999
OG0001506	Prbi.g_01124	Prae.g_01078
OG0001507	Prbi.g_01189	Prae.g_01145
OG0001509	Prbi.g_01867	Prae.g_01704
OG0001510	Prbi.g_01957	Prae.g_01778
OG0001514	Prbi.g_01372	Prae.g_01309
OG0001515	Prbi.g_00794	Prae.g_00753
OG0001516	Prbi.g_01031	Prae.g_00986
OG0001517	Prbi.g_01114	Prae.g_01069
OG0001518	Prbi.g_01548	Prae.g_01599
OG0001520	Prbi.g_01302	Prae.g_01232
OG0001521	Prbi.g_01279	Prae.g_01685
OG0001523	Prbi.g_00067	Prae.g_00060
OG0001524	Prbi.g_00400	Prae.g_00376
OG0001525	Prbi.g_00460	Prae.g_00433
OG0001526	Prbi.g_00938	Prae.g_00896
OG0001527	Prbi.g_01145	Prae.g_01099
OG0001528	Prbi.g_01333	Prae.g_01266
OG0001529	Prbi.g_01336	Prae.g_01269
OG0001530	Prbi.g_01303	Prae.g_01233
OG0001532	Prbi.g_00034	Prae.g_00034
OG0001534	Prbi.g_01697	Prae.g_01568
OG0001536	Prbi.g_01143	Prae.g_01097
OG0001537	Prbi.g_01337	Prae.g_01256
OG0001538	Prbi.g_01359	Prae.g_01289
OG0001539	Prbi.g_01377	Prae.g_01314
OG0001540	Prbi.g_01378	Prae.g_01315
OG0001541	Prbi.g_01509	Prae.g_01421
OG0001542	Prbi.g_01695	Prae.g_01566
OG0001543	Prbi.g_01706	Prae.g_01577
OG0001549	Prbi.g_00134	Prae.g_00126
OG0001550	Prbi.g_00331	Prae.g_00308
OG0001551	Prbi.g_00355	Prae.g_00332
OG0001552	Prbi.g_00393	Prae.g_00368
OG0001553	Prbi.g_00414	Prae.g_00387
OG0001554	Prbi.g_00415	Prae.g_00388
OG0001555	Prbi.g_00458	Prae.g_00431
OG0001556	Prbi.g_00471	Prae.g_00443
OG0001557	Prbi.g_00680	Prae.g_00651
OG0001559	Prbi.g_00795	Prae.g_00754
OG0001560	Prbi.g_00815	Prae.g_00774
OG0001561	Prbi.g_00911	Prae.g_00869
OG0001562	Prbi.g_01052	Prae.g_01006
OG0001563	Prbi.g_01112	Prae.g_01067
OG0001564	Prbi.g_01113	Prae.g_01068
OG0001565	Prbi.g_01115	Prae.g_01070
OG0001566	Prbi.g_01118	Prae.g_01073
OG0001567	Prbi.g_01125	Prae.g_01079
OG0001568	Prbi.g_01140	Prae.g_01094
OG0001569	Prbi.g_01144	Prae.g_01098
OG0001570	Prbi.g_01150	Prae.g_01104
OG0001571	Prbi.g_01162	Prae.g_01116
OG0001572	Prbi.g_01170	Prae.g_01125
OG0001573	Prbi.g_01173	Prae.g_01129
OG0001575	Prbi.g_01353	Prae.g_01284
OG0001576	Prbi.g_01365	Prae.g_01295
OG0001577	Prbi.g_01436	Prae.g_01365
OG0001578	Prbi.g_01438	Prae.g_01367
OG0001582	Prbi.g_01673	Prae.g_01542
OG0001583	Prbi.g_01675	Prae.g_01544
OG0001584	Prbi.g_01676	Prae.g_01545
OG0001585	Prbi.g_01686	Prae.g_01555
OG0001586	Prbi.g_02013	Prae.g_01834
OG0001587	Prbi.g_01545	Prae.g_01228
OG0001590	Prbi.g_00317	Prae.g_00294
OG0001591	Prbi.g_00387	Prae.g_00362
OG0001592	Prbi.g_00421	Prae.g_00394
OG0001594	Prbi.g_00470	Prae.g_00442
OG0001595	Prbi.g_00710	Prae.g_00680
OG0001596	Prbi.g_00797	Prae.g_00756
OG0001597	Prbi.g_00913	Prae.g_00871
OG0001598	Prbi.g_00937	Prae.g_00895
OG0001599	Prbi.g_01183	Prae.g_01139
OG0001600	Prbi.g_01184	Prae.g_01140
OG0001601	Prbi.g_01185	Prae.g_01141
OG0001602	Prbi.g_01186	Prae.g_01142
OG0001604	Prbi.g_01800	Prae.g_01636
OG0001605	Prbi.g_01871	Prae.g_01708
OG0001606	Prbi.g_00364	Prae.g_00340
OG0001609	Prbi.g_00392	Prae.g_00367
OG0001610	Prbi.g_00705	Prae.g_00675
OG0001611	Prbi.g_00776	Prae.g_00736
OG0001612	Prbi.g_00824	Prae.g_00783
OG0001613	Prbi.g_00917	Prae.g_00875
OG0001614	Prbi.g_01035	Prae.g_00990
OG0001615	Prbi.g_01344	Prae.g_01277
OG0001616	Prbi.g_01349	Prae.g_01243
OG0001619	Prbi.g_01428	Prae.g_01357
OG0001620	Prbi.g_01480, Prbi.g_01512	Prae.g_01399
OG0001621	Prbi.g_00806	Prae.g_00765
OG0001624	Prbi.g_00915	Prae.g_00873
OG0001625	Prbi.g_01047	Prae.g_01001
OG0001626	Prbi.g_01345	Prae.g_01278
OG0001627	Prbi.g_00153, Prbi.g_01409	Prae.g_01347
OG0001628	Prbi.g_01723	Prae.g_01586
OG0001629	Prbi.g_01410, Prbi.g_00152	Prae.g_01348
OG0001639	Prbi.g_00117	Prae.g_00109
OG0001640	Prbi.g_00204	Prae.g_00183
OG0001641	Prbi.g_00388	Prae.g_00363
OG0001642	Prbi.g_00390	Prae.g_00365
OG0001643	Prbi.g_00417	Prae.g_00390
OG0001644	Prbi.g_00418	Prae.g_00391
OG0001645	Prbi.g_00420	Prae.g_00393
OG0001647	Prbi.g_00468	Prae.g_00440
OG0001648	Prbi.g_00562	Prae.g_00534
OG0001649	Prbi.g_00568	Prae.g_00540
OG0001650	Prbi.g_00744	Prae.g_00710
OG0001651	Prbi.g_00785	Prae.g_00745
OG0001652	Prbi.g_00787	Prae.g_00747
OG0001653	Prbi.g_00816	Prae.g_00775
OG0001654	Prbi.g_00822	Prae.g_00781
OG0001655	Prbi.g_00830	Prae.g_00789
OG0001656	Prbi.g_00852	Prae.g_00811
OG0001657	Prbi.g_00904	Prae.g_00862
OG0001658	Prbi.g_00916	Prae.g_00874
OG0001659	Prbi.g_00963	Prae.g_00920
OG0001660	Prbi.g_01048	Prae.g_01002
OG0001661	Prbi.g_01051	Prae.g_01005
OG0001662	Prbi.g_01056	Prae.g_01010
OG0001663	Prbi.g_01073	Prae.g_01027
OG0001664	Prbi.g_01074	Prae.g_01028
OG0001665	Prbi.g_01094	Prae.g_01048
OG0001666	Prbi.g_01098	Prae.g_01052
OG0001667	Prbi.g_01101	Prae.g_01056
OG0001668	Prbi.g_01108	Prae.g_01063
OG0001669	Prbi.g_01120	Prae.g_01075
OG0001670	Prbi.g_01121	Prae.g_01076
OG0001671	Prbi.g_01128	Prae.g_01082
OG0001672	Prbi.g_01133	Prae.g_01087
OG0001673	Prbi.g_01134	Prae.g_01088
OG0001674	Prbi.g_01135	Prae.g_01089
OG0001675	Prbi.g_01160	Prae.g_01114
OG0001676	Prbi.g_01165	Prae.g_01118
OG0001677	Prbi.g_01182	Prae.g_01138
OG0001678	Prbi.g_01254	Prae.g_01210
OG0001679	Prbi.g_01262	Prae.g_01218
OG0001680	Prbi.g_01327	Prae.g_01262
OG0001681	Prbi.g_01366	Prae.g_01296
OG0001682	Prbi.g_01375	Prae.g_01312
OG0001684	Prbi.g_01672	Prae.g_01541
OG0001685	Prbi.g_01679	Prae.g_01548
OG0001686	Prbi.g_01682	Prae.g_01551
OG0001687	Prbi.g_01688	Prae.g_01557
OG0001688	Prbi.g_01690	Prae.g_01560
OG0001689	Prbi.g_01694	Prae.g_01565
OG0001690	Prbi.g_01696	Prae.g_01567
OG0001691	Prbi.g_01698	Prae.g_01569
OG0001692	Prbi.g_01792	Prae.g_01628
OG0001693	Prbi.g_02065	Prae.g_01873
OG0001698	Prbi.g_00499	Prae.g_00470
OG0001699	Prbi.g_00711	Prae.g_00681
OG0001700	Prbi.g_00779	Prae.g_00739
OG0001701	Prbi.g_00781	Prae.g_00741
OG0001702	Prbi.g_00801	Prae.g_00760
OG0001703	Prbi.g_00817	Prae.g_00776
OG0001704	Prbi.g_01049	Prae.g_01003
OG0001705	Prbi.g_01152	Prae.g_01106
OG0001706	Prbi.g_01164	Prae.g_01117
OG0001707	Prbi.g_01187	Prae.g_01143
OG0001708	Prbi.g_01355	Prae.g_01286
OG0001710	Prbi.g_01050	Prae.g_01004
OG0001722	Prbi.g_00777	Prae.g_00737
OG0001723	Prbi.g_00784	Prae.g_00743
OG0001725	Prbi.g_00912	Prae.g_00870
OG0001726	Prbi.g_01149	Prae.g_01103
OG0001727	Prbi.g_01342	Prae.g_01273
OG0001728	Prbi.g_01376	Prae.g_01313
OG0001729	Prbi.g_01464	Prae.g_01404, Prae.g_01412
OG0001731	Prbi.g_01703	Prae.g_01574
OG0001732	Prbi.g_01734	Prae.g_01596
OG0001733	Prbi.g_00411	Prae.g_00386
OG0001734	Prbi.g_00743	Prae.g_00709
OG0001783	Prbi.g_00050	Prae.g_00043
OG0001784	Prbi.g_00527	Prae.g_00498
OG0001785	Prbi.g_00798	Prae.g_00757
OG0001786	Prbi.g_00876	Prae.g_00835
OG0001787	Prbi.g_01168	Prae.g_01121
OG0001789	Prbi.g_01346	Prae.g_01279
OG0001790	Prbi.g_01348	Prae.g_01281
OG0001791	Prbi.g_01350	Prae.g_01282
OG0001806	Prbi.g_00401	Prae.g_00377
OG0001807	Prbi.g_00416	Prae.g_00389
OG0001808	Prbi.g_00428	Prae.g_00400
OG0001809	Prbi.g_00804	Prae.g_00763
