Orthogroup	Prbi	Prad
OG0001106	Prbi.g_01914	Prad.g_00831
OG0001107	Prbi.g_01915	Prad.g_00830
OG0001108	Prbi.g_01916	Prad.g_00829
OG0001109	Prbi.g_01917	Prad.g_00828
OG0001110	Prbi.g_01918	Prad.g_00827
OG0001111	Prbi.g_01919	Prad.g_00826
OG0001112	Prbi.g_01920	Prad.g_00825
OG0001113	Prbi.g_01921	Prad.g_00824
OG0001114	Prbi.g_01922	Prad.g_00823
OG0001115	Prbi.g_01923	Prad.g_00822
OG0001116	Prbi.g_01924	Prad.g_00821
OG0001117	Prbi.g_01925	Prad.g_00820
OG0001118	Prbi.g_01926	Prad.g_00819
OG0001119	Prbi.g_01927	Prad.g_00818
OG0001120	Prbi.g_01928	Prad.g_00817
OG0001121	Prbi.g_01930	Prad.g_00815
OG0001122	Prbi.g_01931	Prad.g_00814
OG0001123	Prbi.g_01932	Prad.g_00813
OG0001124	Prbi.g_01934	Prad.g_00811
OG0001125	Prbi.g_01936	Prad.g_00809
OG0001126	Prbi.g_01937	Prad.g_00808
OG0001127	Prbi.g_01939	Prad.g_00806
OG0001128	Prbi.g_01940	Prad.g_00805
OG0001129	Prbi.g_01941	Prad.g_00804
OG0001130	Prbi.g_01944	Prad.g_00801
OG0001131	Prbi.g_01945	Prad.g_00800
OG0001132	Prbi.g_01946	Prad.g_00799
OG0001133	Prbi.g_01947	Prad.g_00798
OG0001134	Prbi.g_01948	Prad.g_00797
OG0001135	Prbi.g_01949	Prad.g_00796
OG0001136	Prbi.g_01950	Prad.g_00795
OG0001137	Prbi.g_01951	Prad.g_00794
OG0001138	Prbi.g_01952	Prad.g_00793
OG0001139	Prbi.g_01953	Prad.g_00792
OG0001140	Prbi.g_01954	Prad.g_00791
OG0001141	Prbi.g_01955	Prad.g_00790
OG0001142	Prbi.g_01958	Prad.g_00787
OG0001143	Prbi.g_01959	Prad.g_00786
OG0001144	Prbi.g_01960	Prad.g_00785
OG0001145	Prbi.g_01961	Prad.g_00784
OG0001146	Prbi.g_01962	Prad.g_00783
OG0001147	Prbi.g_01963	Prad.g_00782
OG0001148	Prbi.g_01964	Prad.g_00781
OG0001149	Prbi.g_01966	Prad.g_00779
OG0001150	Prbi.g_01967	Prad.g_00778
OG0001151	Prbi.g_01969	Prad.g_00776
OG0001152	Prbi.g_01970	Prad.g_00775
OG0001153	Prbi.g_01971	Prad.g_00774
OG0001154	Prbi.g_01973	Prad.g_00772
OG0001155	Prbi.g_01975	Prad.g_00770
OG0001156	Prbi.g_01977	Prad.g_00768
OG0001157	Prbi.g_01978	Prad.g_00767
OG0001158	Prbi.g_01980	Prad.g_00765
OG0001159	Prbi.g_01981	Prad.g_00764
OG0001160	Prbi.g_01982	Prad.g_00763
OG0001161	Prbi.g_01983	Prad.g_00762
OG0001162	Prbi.g_01984	Prad.g_01641
OG0001163	Prbi.g_01985	Prad.g_01640
OG0001164	Prbi.g_01986	Prad.g_01639
OG0001165	Prbi.g_01987	Prad.g_01638
OG0001166	Prbi.g_01988	Prad.g_01637
OG0001167	Prbi.g_01989	Prad.g_01636
OG0001168	Prbi.g_01990	Prad.g_01635
OG0001169	Prbi.g_01991	Prad.g_01634
OG0001170	Prbi.g_01992	Prad.g_01633
OG0001171	Prbi.g_01993	Prad.g_01632
OG0001172	Prbi.g_01995	Prad.g_01630
OG0001173	Prbi.g_01997	Prad.g_01628
OG0001174	Prbi.g_01998	Prad.g_01627
OG0001175	Prbi.g_01999	Prad.g_01626
OG0001176	Prbi.g_02000	Prad.g_01625
OG0001177	Prbi.g_02002	Prad.g_01623
OG0001178	Prbi.g_02005	Prad.g_01621
OG0001179	Prbi.g_02006	Prad.g_01620
OG0001180	Prbi.g_02007	Prad.g_01619
OG0001181	Prbi.g_02008	Prad.g_01618
OG0001182	Prbi.g_02009	Prad.g_01617
OG0001183	Prbi.g_02010	Prad.g_01616
OG0001184	Prbi.g_02012	Prad.g_01614
OG0001185	Prbi.g_02027	Prad.g_01611
OG0001186	Prbi.g_02028	Prad.g_01610
OG0001187	Prbi.g_02030	Prad.g_01609
OG0001188	Prbi.g_02031	Prad.g_01608
OG0001189	Prbi.g_02032	Prad.g_01607
OG0001190	Prbi.g_02033	Prad.g_01606
OG0001191	Prbi.g_02034	Prad.g_01605
OG0001192	Prbi.g_02035	Prad.g_01604
OG0001193	Prbi.g_02036	Prad.g_01603
OG0001194	Prbi.g_02037	Prad.g_01602
OG0001195	Prbi.g_02038	Prad.g_01601
OG0001196	Prbi.g_02039	Prad.g_01600
OG0001197	Prbi.g_02040	Prad.g_01599
OG0001198	Prbi.g_02041	Prad.g_01598
OG0001199	Prbi.g_02042	Prad.g_01597
OG0001200	Prbi.g_02043	Prad.g_01596
OG0001201	Prbi.g_02044	Prad.g_01595
OG0001202	Prbi.g_02045	Prad.g_01594
OG0001203	Prbi.g_02047	Prad.g_01592
OG0001204	Prbi.g_02049	Prad.g_01590
OG0001205	Prbi.g_02050	Prad.g_01589
OG0001206	Prbi.g_02051	Prad.g_01588
OG0001207	Prbi.g_02052	Prad.g_01587
OG0001208	Prbi.g_02053	Prad.g_01586
OG0001209	Prbi.g_02054	Prad.g_01585
OG0001210	Prbi.g_02055	Prad.g_01584
OG0001211	Prbi.g_02056	Prad.g_01583
OG0001212	Prbi.g_02057	Prad.g_01582
OG0001213	Prbi.g_02058	Prad.g_01581
OG0001214	Prbi.g_02060	Prad.g_01579
OG0001215	Prbi.g_02061	Prad.g_01578
OG0001216	Prbi.g_02062	Prad.g_01577
OG0001217	Prbi.g_02063	Prad.g_01576
OG0001218	Prbi.g_02064	Prad.g_01575
OG0001219	Prbi.g_02067	Prad.g_01572
OG0001220	Prbi.g_02068	Prad.g_01571
OG0001221	Prbi.g_02071	Prad.g_01568
OG0001222	Prbi.g_02072	Prad.g_01567
OG0001223	Prbi.g_02073	Prad.g_01566
OG0001224	Prbi.g_02074	Prad.g_01565
OG0001225	Prbi.g_02075	Prad.g_01564
OG0001226	Prbi.g_02076	Prad.g_01563
OG0001227	Prbi.g_02077	Prad.g_01562
OG0001228	Prbi.g_02078	Prad.g_01561
OG0001229	Prbi.g_02079	Prad.g_01560
OG0001230	Prbi.g_02080	Prad.g_01559
OG0001231	Prbi.g_02081	Prad.g_01558
OG0001232	Prbi.g_02082	Prad.g_01557
OG0001233	Prbi.g_02083	Prad.g_01556
OG0001234	Prbi.g_02084	Prad.g_01555
OG0001235	Prbi.g_02085	Prad.g_01554
OG0001236	Prbi.g_02087	Prad.g_01552
OG0001237	Prbi.g_02088	Prad.g_01551
OG0001238	Prbi.g_02090	Prad.g_01549
OG0001239	Prbi.g_02091	Prad.g_01548
OG0001240	Prbi.g_02092	Prad.g_01547
OG0001241	Prbi.g_02094	Prad.g_01545
OG0001242	Prbi.g_02095	Prad.g_01544
OG0001243	Prbi.g_02096	Prad.g_01543
OG0001244	Prbi.g_02097	Prad.g_01542
OG0001245	Prbi.g_02098	Prad.g_01541
OG0001246	Prbi.g_02099	Prad.g_01540
OG0001247	Prbi.g_02100	Prad.g_01539
OG0001248	Prbi.g_02101	Prad.g_01538
OG0001249	Prbi.g_02102	Prad.g_01537
OG0001250	Prbi.g_02103	Prad.g_01536
OG0001251	Prbi.g_00099	Prad.g_01901
OG0001252	Prbi.g_00146	Prad.g_01855
OG0001253	Prbi.g_00174	Prad.g_01841
OG0001254	Prbi.g_00305	Prad.g_01710
OG0001255	Prbi.g_00357	Prad.g_01658
OG0001256	Prbi.g_01361	Prad.g_00339
OG0001257	Prbi.g_00485	Prad.g_00025
OG0001258	Prbi.g_00501	Prad.g_00131
OG0001259	Prbi.g_00592	Prad.g_01379
OG0001260	Prbi.g_00791	Prad.g_01091
OG0001261	Prbi.g_00882	Prad.g_01181
OG0001262	Prbi.g_00898	Prad.g_00297
OG0001263	Prbi.g_00918	Prad.g_00276
OG0001264	Prbi.g_00950	Prad.g_00246
OG0001265	Prbi.g_01062	Prad.g_00137
OG0001266	Prbi.g_01111	Prad.g_00995
OG0001267	Prbi.g_01191	Prad.g_01512
OG0001268	Prbi.g_01204	Prad.g_01499
OG0001269	Prbi.g_01422	Prad.g_00611
OG0001270	Prbi.g_01630	Prad.g_00474
OG0001271	Prbi.g_01641	Prad.g_00463
OG0001272	Prbi.g_01683	Prad.g_00421
OG0001273	Prbi.g_01684	Prad.g_00420
OG0001274	Prbi.g_01689	Prad.g_00415
OG0001276	Prbi.g_01724	Prad.g_00384
OG0001277	Prbi.g_01738	Prad.g_00369
OG0001278	Prbi.g_01779	Prad.g_00949
OG0001279	Prbi.g_01783	Prad.g_00945
OG0001281	Prbi.g_01851	Prad.g_00876
OG0001282	Prbi.g_01877	Prad.g_00851
OG0001283	Prbi.g_01976	Prad.g_00769
OG0001285	Prbi.g_02048	Prad.g_01591
OG0001286	Prbi.g_02093	Prad.g_01546
OG0001288	Prbi.g_00438	Prad.g_00070
OG0001290	Prbi.g_00030	Prad.g_01956
OG0001291	Prbi.g_00078	Prad.g_01922
OG0001292	Prbi.g_00081	Prad.g_01919
OG0001293	Prbi.g_00083	Prad.g_01917
OG0001294	Prbi.g_00100	Prad.g_01900
OG0001295	Prbi.g_00127	Prad.g_01874
OG0001296	Prbi.g_00133	Prad.g_01868
OG0001297	Prbi.g_00223	Prad.g_01792
OG0001298	Prbi.g_00267	Prad.g_01748
OG0001299	Prbi.g_00276	Prad.g_01739
OG0001300	Prbi.g_00397	Prad.g_00736
OG0001301	Prbi.g_00640	Prad.g_01426
OG0001302	Prbi.g_00796	Prad.g_01096
OG0001303	Prbi.g_00800	Prad.g_01100
OG0001304	Prbi.g_01077	Prad.g_01027
OG0001305	Prbi.g_01082	Prad.g_01022
OG0001306	Prbi.g_01119	Prad.g_00988
OG0001307	Prbi.g_01129	Prad.g_00979
OG0001308	Prbi.g_01153	Prad.g_00647
OG0001309	Prbi.g_01155	Prad.g_00649
OG0001310	Prbi.g_01166	Prad.g_00660
OG0001311	Prbi.g_01235	Prad.g_01467
OG0001312	Prbi.g_01423	Prad.g_00610
OG0001313	Prbi.g_01687	Prad.g_00417
OG0001314	Prbi.g_01810	Prad.g_00918
OG0001315	Prbi.g_01844	Prad.g_00883
OG0001316	Prbi.g_01972	Prad.g_00773
OG0001318	Prbi.g_00149	Prad.g_01852
OG0001319	Prbi.g_00262	Prad.g_01753
OG0001320	Prbi.g_00469	Prad.g_00039
OG0001321	Prbi.g_00802	Prad.g_01102
OG0001322	Prbi.g_00828	Prad.g_01126
OG0001323	Prbi.g_01102	Prad.g_01003
OG0001324	Prbi.g_01137	Prad.g_00971
OG0001325	Prbi.g_01159	Prad.g_00653
OG0001326	Prbi.g_01360	Prad.g_00338
OG0001327	Prbi.g_01362	Prad.g_00340
OG0001328	Prbi.g_01396	Prad.g_00623
OG0001329	Prbi.g_01459	Prad.g_00574
OG0001330	Prbi.g_01680	Prad.g_00424
OG0001331	Prbi.g_01784	Prad.g_00944
OG0001332	Prbi.g_01833	Prad.g_00894
OG0001333	Prbi.g_01942	Prad.g_00803
OG0001334	Prbi.g_01996	Prad.g_01629
OG0001335	Prbi.g_02046	Prad.g_01593
OG0001336	Prbi.g_00136	Prad.g_01865
OG0001337	Prbi.g_00126	Prad.g_01875
OG0001338	Prbi.g_00168	Prad.g_01847
OG0001339	Prbi.g_00227	Prad.g_01788
OG0001340	Prbi.g_00272	Prad.g_01743
OG0001341	Prbi.g_00285	Prad.g_01730
OG0001342	Prbi.g_00304	Prad.g_01711
OG0001343	Prbi.g_00363	Prad.g_01652
OG0001344	Prbi.g_00402	Prad.g_00731
OG0001345	Prbi.g_00435	Prad.g_00668
OG0001346	Prbi.g_00475	Prad.g_00035
OG0001347	Prbi.g_00489	Prad.g_00021
OG0001348	Prbi.g_00507	Prad.g_00125
OG0001349	Prbi.g_00512	Prad.g_00120
OG0001350	Prbi.g_00517	Prad.g_00115
OG0001351	Prbi.g_00579	Prad.g_01366
OG0001352	Prbi.g_00685	Prad.g_01256
OG0001353	Prbi.g_00707	Prad.g_01277
OG0001354	Prbi.g_00831	Prad.g_01129
OG0001355	Prbi.g_00888	Prad.g_00307
OG0001356	Prbi.g_00932	Prad.g_00262
OG0001357	Prbi.g_01037	Prad.g_00158
OG0001358	Prbi.g_01061	Prad.g_00138
OG0001359	Prbi.g_01178	Prad.g_01525
OG0001360	Prbi.g_01179	Prad.g_01524
OG0001361	Prbi.g_01257	Prad.g_01445
OG0001362	Prbi.g_01332	Prad.g_01216
OG0001363	Prbi.g_01490	Prad.g_00563
OG0001364	Prbi.g_01660	Prad.g_00444
OG0001365	Prbi.g_01278	Prad.g_00376
OG0001366	Prbi.g_01824	Prad.g_00904
OG0001367	Prbi.g_00155, Prbi.g_00722, Prbi.g_01866	Prad.g_00862
OG0001368	Prbi.g_02003	Prad.g_01622
OG0001371	Prbi.g_00074	Prad.g_01926
OG0001372	Prbi.g_00075	Prad.g_01925
OG0001373	Prbi.g_00082	Prad.g_01918
OG0001374	Prbi.g_00094	Prad.g_01906
OG0001375	Prbi.g_00143	Prad.g_01858
OG0001376	Prbi.g_00258	Prad.g_01757
OG0001377	Prbi.g_00280	Prad.g_01735
OG0001378	Prbi.g_00296	Prad.g_01719
OG0001379	Prbi.g_00386	Prad.g_00748
OG0001381	Prbi.g_00455	Prad.g_00053
OG0001382	Prbi.g_00462	Prad.g_00046
OG0001383	Prbi.g_00514	Prad.g_00118
OG0001384	Prbi.g_00522	Prad.g_00110
OG0001385	Prbi.g_00669	Prad.g_01240
OG0001386	Prbi.g_00677	Prad.g_01248
OG0001387	Prbi.g_00679	Prad.g_01250
OG0001388	Prbi.g_00689	Prad.g_01260
OG0001389	Prbi.g_00750	Prad.g_01054
OG0001390	Prbi.g_00790	Prad.g_01090
OG0001391	Prbi.g_00833	Prad.g_01131
OG0001392	Prbi.g_00931	Prad.g_00263
OG0001393	Prbi.g_00933	Prad.g_00261
OG0001394	Prbi.g_00956	Prad.g_00240
OG0001395	Prbi.g_00959	Prad.g_00237
OG0001396	Prbi.g_01041	Prad.g_00154
OG0001397	Prbi.g_01071	Prad.g_01034
OG0001398	Prbi.g_01090	Prad.g_01014
OG0001399	Prbi.g_01100	Prad.g_01005
OG0001400	Prbi.g_01109	Prad.g_00997
OG0001401	Prbi.g_01116	Prad.g_01320
OG0001402	Prbi.g_01193	Prad.g_01510
OG0001403	Prbi.g_01392	Prad.g_00627
OG0001404	Prbi.g_01430	Prad.g_00603
OG0001405	Prbi.g_01440	Prad.g_00593
OG0001406	Prbi.g_01629	Prad.g_00475
OG0001407	Prbi.g_01632	Prad.g_00472
OG0001408	Prbi.g_01681	Prad.g_00423
OG0001409	Prbi.g_01693	Prad.g_00409
OG0001410	Prbi.g_01707	Prad.g_00395
OG0001411	Prbi.g_01726	Prad.g_01187
OG0001412	Prbi.g_00990	Prad.g_00205
OG0001413	Prbi.g_01760	Prad.g_01213
OG0001414	Prbi.g_00068	Prad.g_01932
OG0001415	Prbi.g_00350	Prad.g_01665
OG0001416	Prbi.g_00524	Prad.g_00108
OG0001417	Prbi.g_00678	Prad.g_01249
OG0001418	Prbi.g_00803	Prad.g_01103
OG0001419	Prbi.g_00836	Prad.g_01135
OG0001420	Prbi.g_00935	Prad.g_00259
OG0001421	Prbi.g_00940	Prad.g_00255
OG0001422	Prbi.g_01105	Prad.g_01000
OG0001423	Prbi.g_01180	Prad.g_01523
OG0001424	Prbi.g_01271	Prad.g_00074
OG0001425	Prbi.g_01699	Prad.g_00403
OG0001426	Prbi.g_02089	Prad.g_01550
OG0001427	Prbi.g_00396	Prad.g_00737
OG0001428	Prbi.g_00410	Prad.g_00560
OG0001430	Prbi.g_01054	Prad.g_00145
OG0001431	Prbi.g_01107	Prad.g_00999
OG0001432	Prbi.g_01110	Prad.g_00996
OG0001433	Prbi.g_01335	Prad.g_00312
OG0001435	Prbi.g_01691	Prad.g_00411
OG0001438	Prbi.g_00622	Prad.g_01409
OG0001439	Prbi.g_00879	Prad.g_01178
OG0001440	Prbi.g_01065	Prad.g_00134
OG0001441	Prbi.g_01147	Prad.g_00640
OG0001442	Prbi.g_01169	Prad.g_00663
OG0001443	Prbi.g_01190	Prad.g_01513
OG0001444	Prbi.g_01226	Prad.g_01477
OG0001445	Prbi.g_01770, Prbi.g_01317	Prad.g_01202
OG0001446	Prbi.g_01319	Prad.g_01204
OG0001447	Prbi.g_01767, Prbi.g_01320	Prad.g_01205
OG0001449	Prbi.g_01590	Prad.g_00536
OG0001451	Prbi.g_02024, Prbi.g_01567	Prad.g_00546
OG0001452	Prbi.g_02066	Prad.g_01573
OG0001454	Prbi.g_00391	Prad.g_00743
OG0001456	Prbi.g_00591	Prad.g_01378
OG0001457	Prbi.g_00706	Prad.g_01276
OG0001458	Prbi.g_00789	Prad.g_01089
OG0001459	Prbi.g_00826	Prad.g_01124
OG0001460	Prbi.g_00910	Prad.g_00285
OG0001461	Prbi.g_00982	Prad.g_00213
OG0001462	Prbi.g_01053	Prad.g_00146
OG0001463	Prbi.g_01099	Prad.g_01006
OG0001464	Prbi.g_01104	Prad.g_01001
OG0001465	Prbi.g_01356	Prad.g_00334
OG0001466	Prbi.g_01369	Prad.g_00348
OG0001467	Prbi.g_01586	Prad.g_00518
OG0001468	Prbi.g_01965	Prad.g_00780
OG0001469	Prbi.g_01205	Prad.g_01498
OG0001470	Prbi.g_00344	Prad.g_01671
OG0001472	Prbi.g_00909	Prad.g_00286
OG0001474	Prbi.g_00919	Prad.g_00275
OG0001475	Prbi.g_01095	Prad.g_01010
OG0001476	Prbi.g_01096	Prad.g_01009
OG0001477	Prbi.g_01097	Prad.g_01008
OG0001478	Prbi.g_01103	Prad.g_01002
OG0001479	Prbi.g_01132	Prad.g_00976
OG0001480	Prbi.g_01141	Prad.g_00634
OG0001481	Prbi.g_01223	Prad.g_01480
OG0001483	Prbi.g_01385	Prad.g_00364
OG0001484	Prbi.g_01491	Prad.g_00562
OG0001485	Prbi.g_01846	Prad.g_00881
OG0001488	Prbi.g_00196	Prad.g_01819
OG0001489	Prbi.g_00399	Prad.g_00734
OG0001490	Prbi.g_00422	Prad.g_00701
OG0001491	Prbi.g_00823	Prad.g_01121
OG0001492	Prbi.g_00880	Prad.g_01179
OG0001493	Prbi.g_00920	Prad.g_00274
OG0001494	Prbi.g_00921	Prad.g_00273
OG0001495	Prbi.g_00922	Prad.g_00272
OG0001496	Prbi.g_00923	Prad.g_00271
OG0001497	Prbi.g_00924	Prad.g_00270
OG0001498	Prbi.g_00925	Prad.g_00269
OG0001499	Prbi.g_00926	Prad.g_00268
OG0001500	Prbi.g_00927	Prad.g_00267
OG0001501	Prbi.g_00928	Prad.g_00266
OG0001502	Prbi.g_00929	Prad.g_00265
OG0001503	Prbi.g_00930	Prad.g_00264
OG0001504	Prbi.g_00966	Prad.g_00230
OG0001505	Prbi.g_01044	Prad.g_01189
OG0001506	Prbi.g_01124	Prad.g_00984
OG0001507	Prbi.g_01189	Prad.g_01514
OG0001509	Prbi.g_01867	Prad.g_00861
OG0001510	Prbi.g_01957	Prad.g_00788
OG0001511	Prbi.g_01325	Prad.g_00955
OG0001513	Prbi.g_00112	Prad.g_01888
OG0001514	Prbi.g_01372	Prad.g_00351
OG0001515	Prbi.g_00794	Prad.g_01094
OG0001516	Prbi.g_01031	Prad.g_00164
OG0001517	Prbi.g_01114	Prad.g_00992
OG0001518	Prbi.g_01548	Prad.g_01194
OG0001519	Prbi.g_00413	Prad.g_00722
OG0001521	Prbi.g_01279	Prad.g_00375
OG0001522	Prbi.g_01751	Prad.g_00075, Prad.g_00962
OG0001523	Prbi.g_00067	Prad.g_01933
OG0001524	Prbi.g_00400	Prad.g_00733
OG0001525	Prbi.g_00460	Prad.g_00048
OG0001527	Prbi.g_01145	Prad.g_00638
OG0001528	Prbi.g_01333	Prad.g_01217
OG0001529	Prbi.g_01336	Prad.g_00316
OG0001532	Prbi.g_00034	Prad.g_01952
OG0001533	Prbi.g_00423	Prad.g_00700
OG0001534	Prbi.g_01697	Prad.g_00405
OG0001536	Prbi.g_01143	Prad.g_00636
OG0001538	Prbi.g_01359	Prad.g_00337
OG0001539	Prbi.g_01377	Prad.g_00356
OG0001540	Prbi.g_01378	Prad.g_00357
OG0001542	Prbi.g_01695	Prad.g_00407
OG0001543	Prbi.g_01706	Prad.g_00396
OG0001549	Prbi.g_00134	Prad.g_01867
OG0001550	Prbi.g_00331	Prad.g_01684
OG0001551	Prbi.g_00355	Prad.g_01660
OG0001552	Prbi.g_00393	Prad.g_00741
OG0001553	Prbi.g_00414	Prad.g_00720
OG0001554	Prbi.g_00415	Prad.g_00712
OG0001555	Prbi.g_00458	Prad.g_00050
OG0001556	Prbi.g_00471	Prad.g_00037
OG0001557	Prbi.g_00680	Prad.g_01251
OG0001558	Prbi.g_01328	Prad.g_01073
OG0001559	Prbi.g_00795	Prad.g_01095
OG0001560	Prbi.g_00815	Prad.g_01113
OG0001561	Prbi.g_00911	Prad.g_00284
OG0001562	Prbi.g_01052	Prad.g_00147
OG0001563	Prbi.g_01112	Prad.g_00994
OG0001564	Prbi.g_01113	Prad.g_00993
OG0001565	Prbi.g_01115	Prad.g_00991
OG0001566	Prbi.g_01118	Prad.g_00989
OG0001567	Prbi.g_01125	Prad.g_00983
OG0001568	Prbi.g_01140	Prad.g_00633
OG0001569	Prbi.g_01144	Prad.g_00637
OG0001570	Prbi.g_01150	Prad.g_00643
OG0001571	Prbi.g_01162	Prad.g_00656
OG0001572	Prbi.g_01170	Prad.g_01993
OG0001573	Prbi.g_01173	Prad.g_01990
OG0001574	Prbi.g_01326	Prad.g_00315
OG0001575	Prbi.g_01353	Prad.g_00331
OG0001576	Prbi.g_01365	Prad.g_00343
OG0001577	Prbi.g_01436	Prad.g_00597
OG0001578	Prbi.g_01438	Prad.g_00595
OG0001579	Prbi.g_01498	Prad.g_00535
OG0001582	Prbi.g_01673	Prad.g_00431
OG0001583	Prbi.g_01675	Prad.g_00429
OG0001584	Prbi.g_01676	Prad.g_00428
OG0001585	Prbi.g_01686	Prad.g_00418
OG0001586	Prbi.g_02013	Prad.g_01613
OG0001590	Prbi.g_00317	Prad.g_01698
OG0001591	Prbi.g_00387	Prad.g_00747
OG0001592	Prbi.g_00421	Prad.g_00702
OG0001593	Prbi.g_00461	Prad.g_00047
OG0001594	Prbi.g_00470	Prad.g_00038
OG0001595	Prbi.g_00710	Prad.g_01280
OG0001596	Prbi.g_00797	Prad.g_01097
OG0001597	Prbi.g_00913	Prad.g_00282
OG0001598	Prbi.g_00937	Prad.g_00257
OG0001599	Prbi.g_01183	Prad.g_01520
OG0001600	Prbi.g_01184	Prad.g_01519
OG0001601	Prbi.g_01185	Prad.g_01518
OG0001602	Prbi.g_01186	Prad.g_01517
OG0001603	Prbi.g_01739	Prad.g_00368
OG0001604	Prbi.g_01800	Prad.g_00928
OG0001605	Prbi.g_01871	Prad.g_00857
OG0001606	Prbi.g_00364	Prad.g_01651
OG0001609	Prbi.g_00392	Prad.g_00742
OG0001610	Prbi.g_00705	Prad.g_01275
OG0001611	Prbi.g_00776	Prad.g_01076
OG0001612	Prbi.g_00824	Prad.g_01122
OG0001613	Prbi.g_00917	Prad.g_00278
OG0001614	Prbi.g_01035	Prad.g_00160
OG0001615	Prbi.g_01344	Prad.g_00323
OG0001616	Prbi.g_01349	Prad.g_00328
OG0001619	Prbi.g_01428	Prad.g_00605
OG0001621	Prbi.g_00806	Prad.g_01106
OG0001623	Prbi.g_00361	Prad.g_01654
OG0001624	Prbi.g_00915	Prad.g_00280
OG0001625	Prbi.g_01047	Prad.g_00152
OG0001626	Prbi.g_01345	Prad.g_00324
OG0001627	Prbi.g_01409	Prad.g_01192
OG0001628	Prbi.g_01723	Prad.g_00385
OG0001631	Prbi.g_01265	Prad.g_01437
OG0001639	Prbi.g_00117	Prad.g_01883
OG0001640	Prbi.g_00204	Prad.g_01811
OG0001641	Prbi.g_00388	Prad.g_00746
OG0001642	Prbi.g_00390	Prad.g_00744
OG0001643	Prbi.g_00417	Prad.g_00706
OG0001644	Prbi.g_00418	Prad.g_00705
OG0001645	Prbi.g_00420	Prad.g_00703
OG0001646	Prbi.g_01754	Prad.g_00695
OG0001647	Prbi.g_00468	Prad.g_00040
OG0001648	Prbi.g_00562	Prad.g_01349
OG0001649	Prbi.g_00568	Prad.g_01355
OG0001650	Prbi.g_00744	Prad.g_01048
OG0001651	Prbi.g_00785	Prad.g_01085
OG0001652	Prbi.g_00787	Prad.g_01087
OG0001653	Prbi.g_00816	Prad.g_01114
OG0001654	Prbi.g_00822	Prad.g_01120
OG0001655	Prbi.g_00830	Prad.g_01128
OG0001656	Prbi.g_00852	Prad.g_01151
OG0001657	Prbi.g_00904	Prad.g_00291
OG0001658	Prbi.g_00916	Prad.g_00279
OG0001659	Prbi.g_00963	Prad.g_00233
OG0001660	Prbi.g_01048	Prad.g_00151
OG0001661	Prbi.g_01051	Prad.g_00148
OG0001662	Prbi.g_01056	Prad.g_00143
OG0001663	Prbi.g_01073	Prad.g_01032
OG0001664	Prbi.g_01074	Prad.g_01031
OG0001665	Prbi.g_01094	Prad.g_01011
OG0001666	Prbi.g_01098	Prad.g_01007
OG0001667	Prbi.g_01101	Prad.g_01004
OG0001668	Prbi.g_01108	Prad.g_00998
OG0001669	Prbi.g_01120	Prad.g_00987
OG0001670	Prbi.g_01121	Prad.g_00986
OG0001671	Prbi.g_01128	Prad.g_00980
OG0001672	Prbi.g_01133	Prad.g_00975
OG0001673	Prbi.g_01134	Prad.g_00974
OG0001674	Prbi.g_01135	Prad.g_00973
OG0001675	Prbi.g_01160	Prad.g_00654
OG0001676	Prbi.g_01165	Prad.g_00659
OG0001677	Prbi.g_01182	Prad.g_01521
OG0001678	Prbi.g_01254	Prad.g_01448
OG0001679	Prbi.g_01262	Prad.g_01440
OG0001680	Prbi.g_01327	Prad.g_01074
OG0001681	Prbi.g_01366	Prad.g_00344
OG0001682	Prbi.g_01375	Prad.g_00354
OG0001684	Prbi.g_01672	Prad.g_00432
OG0001685	Prbi.g_01679	Prad.g_00425
OG0001686	Prbi.g_01682	Prad.g_00422
OG0001687	Prbi.g_01688	Prad.g_00416
OG0001688	Prbi.g_01690	Prad.g_00413
OG0001689	Prbi.g_01694	Prad.g_00408
OG0001690	Prbi.g_01696	Prad.g_00406
OG0001691	Prbi.g_01698	Prad.g_00404
OG0001692	Prbi.g_01792	Prad.g_00936
OG0001693	Prbi.g_02065	Prad.g_01574
OG0001698	Prbi.g_00499	Prad.g_00133
OG0001699	Prbi.g_00711	Prad.g_01281
OG0001700	Prbi.g_00779	Prad.g_01079
OG0001701	Prbi.g_00781	Prad.g_01081
OG0001702	Prbi.g_00801	Prad.g_01101
OG0001703	Prbi.g_00817	Prad.g_01115
OG0001704	Prbi.g_01049	Prad.g_00150
OG0001705	Prbi.g_01152	Prad.g_00646
OG0001706	Prbi.g_01164	Prad.g_00658
OG0001707	Prbi.g_01187	Prad.g_01516
OG0001708	Prbi.g_01355	Prad.g_00333
OG0001710	Prbi.g_01050	Prad.g_00149
OG0001722	Prbi.g_00777	Prad.g_01077
OG0001723	Prbi.g_00784	Prad.g_01083
OG0001725	Prbi.g_00912	Prad.g_00283
OG0001726	Prbi.g_01149	Prad.g_00642
OG0001727	Prbi.g_01342	Prad.g_00321
OG0001731	Prbi.g_01703	Prad.g_00399
OG0001732	Prbi.g_01734	Prad.g_00379
OG0001733	Prbi.g_00411	Prad.g_00723
OG0001734	Prbi.g_00743	Prad.g_01047
OG0001736	Prbi.g_00967	Prad.g_00229
OG0001783	Prbi.g_00050	Prad.g_01946
OG0001784	Prbi.g_00527	Prad.g_00105
OG0001785	Prbi.g_00798	Prad.g_01098
OG0001786	Prbi.g_00876	Prad.g_01175
