Orthogroup	Syai	Syal
OG0001155	Syai.g_02298	Syal.g_02969
OG0001156	Syai.g_02301	Syal.g_02972
OG0001157	Syai.g_02302	Syal.g_02973
OG0001158	Syai.g_02303	Syal.g_02974
OG0001159	Syai.g_02304	Syal.g_02975
OG0001160	Syai.g_02355	Syal.g_00564
OG0001161	Syai.g_02803	Syal.g_01104
OG0001162	Syai.g_01374	Syal.g_01577
OG0001163	Syai.g_02363	Syal.g_00573
OG0001164	Syai.g_02369	Syal.g_00579
OG0001165	Syai.g_02374	Syal.g_00584
OG0001166	Syai.g_02400	Syal.g_00613
OG0001167	Syai.g_02254	Syal.g_00638
OG0001168	Syai.g_02256	Syal.g_00640
OG0001169	Syai.g_02258	Syal.g_00642
OG0001170	Syai.g_02260	Syal.g_00644
OG0001172	Syai.g_00323	Syal.g_00198
OG0001173	Syai.g_00324	Syal.g_00199
OG0001174	Syai.g_00332	Syal.g_00207
OG0001175	Syai.g_00333	Syal.g_00208
OG0001176	Syai.g_00352	Syal.g_00226
OG0001177	Syai.g_00350	Syal.g_00224
OG0001178	Syai.g_02383	Syal.g_00592
OG0001179	Syai.g_00385	Syal.g_00256
OG0001180	Syai.g_00410	Syal.g_00282
OG0001182	Syai.g_00423	Syal.g_00295
OG0001183	Syai.g_00429	Syal.g_00302
OG0001184	Syai.g_00156	Syal.g_01359
OG0001185	Syai.g_00117	Syal.g_01453
OG0001186	Syai.g_00084	Syal.g_00179
OG0001187	Syai.g_00081	Syal.g_00175
OG0001188	Syai.g_00078	Syal.g_00172
OG0001189	Syai.g_00061	Syal.g_00152
OG0001190	Syai.g_02776	Syal.g_01067
OG0001191	Syai.g_02788	Syal.g_01083
OG0001192	Syai.g_02793	Syal.g_01090
OG0001193	Syai.g_02835	Syal.g_01128
OG0001194	Syai.g_02838	Syal.g_01130
OG0001195	Syai.g_02839	Syal.g_01131
OG0001196	Syai.g_02913	Syal.g_00078
OG0001197	Syai.g_02915	Syal.g_00080
OG0001198	Syai.g_02930	Syal.g_00093
OG0001199	Syai.g_02480	Syal.g_00757
OG0001200	Syai.g_02482	Syal.g_00759
OG0001202	Syai.g_02674	Syal.g_00956
OG0001203	Syai.g_00540	Syal.g_00683
OG0001204	Syai.g_00312	Syal.g_01201
OG0001205	Syai.g_02212	Syal.g_00515
OG0001206	Syai.g_00853	Syal.g_00490
OG0001207	Syai.g_00629	Syal.g_02889
OG0001208	Syai.g_00640	Syal.g_02899
OG0001209	Syai.g_00711	Syal.g_02835
OG0001210	Syai.g_00720	Syal.g_02827
OG0001211	Syai.g_00735	Syal.g_02811
OG0001212	Syai.g_00799	Syal.g_02754
OG0001213	Syai.g_01082	Syal.g_02701
OG0001214	Syai.g_01106	Syal.g_02634
OG0001215	Syai.g_01958	Syal.g_01786
OG0001216	Syai.g_01388	Syal.g_01861
OG0001217	Syai.g_01185	Syal.g_02067
OG0001218	Syai.g_00893	Syal.g_00429
OG0001219	Syai.g_01561	Syal.g_02036
OG0001220	Syai.g_02087	Syal.g_02494
OG0001221	Syai.g_01284	Syal.g_02258
OG0001222	Syai.g_01516	Syal.g_02006
OG0001223	Syai.g_01463	Syal.g_01960
OG0001224	Syai.g_02011	Syal.g_01827
OG0001225	Syai.g_02009	Syal.g_01825
OG0001226	Syai.g_01154	Syal.g_00767
OG0001227	Syai.g_02806	Syal.g_01575
OG0001228	Syai.g_02218	Syal.g_02451
OG0001229	Syai.g_01986	Syal.g_01801
OG0001230	Syai.g_00964	Syal.g_00029
OG0001231	Syai.g_00017	Syal.g_00114
OG0001232	Syai.g_02410	Syal.g_00622
OG0001233	Syai.g_02261	Syal.g_00645
OG0001234	Syai.g_00337	Syal.g_00212
OG0001236	Syai.g_00159	Syal.g_01352
OG0001237	Syai.g_00137	Syal.g_01362
OG0001238	Syai.g_02789	Syal.g_01085
OG0001239	Syai.g_02477	Syal.g_00754
OG0001240	Syai.g_02527	Syal.g_00804
OG0001241	Syai.g_02537	Syal.g_00814
OG0001242	Syai.g_02566	Syal.g_00844
OG0001243	Syai.g_02573	Syal.g_00852
OG0001244	Syai.g_02605	Syal.g_00882
OG0001245	Syai.g_02091	Syal.g_02522
OG0001246	Syai.g_00666	Syal.g_02927
OG0001247	Syai.g_01380	Syal.g_01126
OG0001248	Syai.g_01377	Syal.g_01778
OG0001249	Syai.g_00464	Syal.g_00337
OG0001250	Syai.g_02053	Syal.g_02469
OG0001251	Syai.g_02845	Syal.g_02576
OG0001252	Syai.g_02018	Syal.g_01834
OG0001254	Syai.g_01744	Syal.g_02507
OG0001255	Syai.g_01915	Syal.g_02609
OG0001256	Syai.g_02362	Syal.g_00571
OG0001257	Syai.g_00848	Syal.g_02262
OG0001258	Syai.g_02372	Syal.g_00582
OG0001259	Syai.g_02259	Syal.g_00643
OG0001260	Syai.g_02281	Syal.g_00665
OG0001261	Syai.g_00394	Syal.g_00265
OG0001262	Syai.g_00063	Syal.g_00154
OG0001263	Syai.g_02576	Syal.g_00856
OG0001265	Syai.g_02563	Syal.g_00842
OG0001266	Syai.g_02679	Syal.g_00960
OG0001267	Syai.g_00259	Syal.g_01263
OG0001268	Syai.g_00492	Syal.g_00353
OG0001269	Syai.g_01699	Syal.g_02567
OG0001270	Syai.g_02231	Syal.g_00528
OG0001271	Syai.g_00862	Syal.g_00466
OG0001272	Syai.g_00644	Syal.g_02903
OG0001273	Syai.g_01099	Syal.g_02641
OG0001274	Syai.g_02706	Syal.g_01007
OG0001275	Syai.g_01447	Syal.g_01932
OG0001276	Syai.g_01431	Syal.g_01914
OG0001277	Syai.g_02899	Syal.g_02963
OG0001278	Syai.g_01799	Syal.g_01766
OG0001279	Syai.g_00991	Syal.g_02565
OG0001280	Syai.g_02176	Syal.g_01604
OG0001281	Syai.g_02186	Syal.g_01592
OG0001282	Syai.g_00627	Syal.g_02887
OG0001283	Syai.g_02908	Syal.g_01179
OG0001284	Syai.g_02338	Syal.g_03007
OG0001285	Syai.g_02866	Syal.g_00625
OG0001286	Syai.g_00408	Syal.g_00280
OG0001287	Syai.g_00109	Syal.g_01461
OG0001289	Syai.g_02504	Syal.g_00781
OG0001290	Syai.g_02536	Syal.g_00813
OG0001291	Syai.g_02587	Syal.g_00866
OG0001292	Syai.g_00306	Syal.g_01206
OG0001293	Syai.g_00285	Syal.g_01236
OG0001294	Syai.g_01242	Syal.g_02207
OG0001295	Syai.g_00722	Syal.g_01828
OG0001296	Syai.g_00672	Syal.g_02933
OG0001298	Syai.g_00773	Syal.g_02777
OG0001299	Syai.g_01236	Syal.g_02200
OG0001300	Syai.g_01982	Syal.g_01795
OG0001301	Syai.g_01995	Syal.g_01941, Syal.g_01810
OG0001302	Syai.g_01142	Syal.g_02607
OG0001303	Syai.g_01559	Syal.g_02033
OG0001304	Syai.g_01418	Syal.g_01899
OG0001305	Syai.g_02001	Syal.g_01817
OG0001306	Syai.g_02160	Syal.g_01626
OG0001307	Syai.g_01717	Syal.g_02195
OG0001308	Syai.g_00943	Syal.g_00392
OG0001309	Syai.g_00682	Syal.g_02943
OG0001311	Syai.g_01429	Syal.g_01912
OG0001312	Syai.g_01549	Syal.g_02024
OG0001315	Syai.g_00427	Syal.g_00300
OG0001316	Syai.g_02593	Syal.g_00872
OG0001317	Syai.g_00534	Syal.g_00687
OG0001318	Syai.g_00293	Syal.g_01228
OG0001319	Syai.g_00270	Syal.g_01252
OG0001321	Syai.g_02195	Syal.g_00508
OG0001322	Syai.g_02194	Syal.g_00507
OG0001323	Syai.g_00685	Syal.g_02946
OG0001324	Syai.g_01983	Syal.g_01796
OG0001325	Syai.g_01392	Syal.g_01865
OG0001326	Syai.g_02856	Syal.g_01138, Syal.g_02405
OG0001327	Syai.g_01250	Syal.g_02296
OG0001328	Syai.g_01278	Syal.g_02266
OG0001330	Syai.g_02167	Syal.g_01611
OG0001332	Syai.g_02293	Syal.g_02965
OG0001333	Syai.g_02255	Syal.g_00639
OG0001334	Syai.g_00438	Syal.g_00311
OG0001335	Syai.g_00439	Syal.g_00312
OG0001336	Syai.g_02909	Syal.g_01180
OG0001337	Syai.g_00434	Syal.g_00308
OG0001337	Syai.g_00452	Syal.g_00327
OG0001338	Syai.g_00456	Syal.g_00330
OG0001339	Syai.g_02539	Syal.g_00816
OG0001340	Syai.g_00453	Syal.g_00328
OG0001343	Syai.g_02842	Syal.g_01190
OG0001344	Syai.g_02139	Syal.g_01658
OG0001345	Syai.g_02110	Syal.g_01694
OG0001346	Syai.g_02180	Syal.g_01600
OG0001347	Syai.g_02766	Syal.g_01531
OG0001348	Syai.g_02033	Syal.g_01849
OG0001349	Syai.g_02417	Syal.g_01426
OG0001351	Syai.g_00843	Syal.g_00501
OG0001353	Syai.g_02042	Syal.g_02457
OG0001354	Syai.g_01477	Syal.g_01973
OG0001357	Syai.g_00918, Syai.g_01612	Syal.g_00433, Syal.g_02584
OG0001359	Syai.g_02841	Syal.g_01189
OG0001360	Syai.g_02107	Syal.g_01696
OG0001361	Syai.g_02113	Syal.g_01691
OG0001362	Syai.g_00938	Syal.g_00397
OG0001363	Syai.g_00936	Syal.g_00399
OG0001364	Syai.g_00173	Syal.g_01342
OG0001366	Syai.g_02403	Syal.g_00616
OG0001368	Syai.g_00313	Syal.g_01200
OG0001373	Syai.g_02855	Syal.g_01137
OG0001374	Syai.g_02863	Syal.g_01145
OG0001375	Syai.g_02843	Syal.g_01191
OG0001376	Syai.g_02795	Syal.g_01095
OG0001377	Syai.g_02794	Syal.g_01094
OG0001378	Syai.g_02232	Syal.g_00529
OG0001379	Syai.g_02169	Syal.g_01609
OG0001383	Syai.g_02731	Syal.g_01023
OG0001385	Syai.g_02852	Syal.g_01134
OG0001386	Syai.g_02853	Syal.g_01135
OG0001387	Syai.g_02854	Syal.g_01136
OG0001388	Syai.g_02857	Syal.g_01139
OG0001389	Syai.g_02858	Syal.g_01140
OG0001390	Syai.g_02859	Syal.g_01141
OG0001391	Syai.g_02860	Syal.g_01142
OG0001392	Syai.g_02861	Syal.g_01143
OG0001393	Syai.g_02862	Syal.g_01144
OG0001394	Syai.g_01290	Syal.g_02250
OG0001395	Syai.g_01410	Syal.g_02432
OG0001396	Syai.g_02765	Syal.g_01532
OG0001397	Syai.g_00937	Syal.g_00398
OG0001398	Syai.g_01587	Syal.g_00774
OG0001400	Syai.g_02602, Syai.g_01928	Syal.g_00877
OG0001401	Syai.g_02046, Syai.g_02047	Syal.g_02463
OG0001402	Syai.g_01070	Syal.g_02711
OG0001404	Syai.g_02473	Syal.g_00750
OG0001405	Syai.g_00441	Syal.g_00314
OG0001406	Syai.g_02796	Syal.g_01096
OG0001407	Syai.g_00701	Syal.g_01774
OG0001408	Syai.g_01831	Syal.g_02589
OG0001412	Syai.g_02767	Syal.g_01530
OG0001413	Syai.g_01148	Syal.g_02570
OG0001416	Syai.g_02183	Syal.g_01595
OG0001417	Syai.g_01478	Syal.g_01974
OG0001419	Syai.g_00702	Syal.g_01775
OG0001420	Syai.g_00697	Syal.g_02955
OG0001423	Syai.g_02822	Syal.g_00726
OG0001425	Syai.g_02792	Syal.g_01089
OG0001426	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693	Syal.g_00694
OG0001428	Syai.g_02637	Syal.g_00915
OG0001430	Syai.g_02768	Syal.g_01055
OG0001432	Syai.g_01943	Syal.g_02578
OG0001433	Syai.g_02031	Syal.g_02212
OG0001435	Syai.g_01256	Syal.g_02290
OG0001436	Syai.g_00179	Syal.g_01335
OG0001436	Syai.g_00178	Syal.g_01336
OG0001438	Syai.g_00244	Syal.g_01278
OG0001439	Syai.g_00219	Syal.g_01306
OG0001442	Syai.g_01305	Syal.g_02234
OG0001443	Syai.g_02800	Syal.g_01101
OG0001444	Syai.g_02521	Syal.g_00798
OG0001447	Syai.g_02574	Syal.g_00853
OG0001448	Syai.g_02808	Syal.g_02552
OG0001449	Syai.g_00315	Syal.g_01198
OG0001452	Syai.g_00298	Syal.g_01223
OG0001454	Syai.g_01153	Syal.g_02566
OG0001456	Syai.g_02873	Syal.g_01146
OG0001457	Syai.g_02874	Syal.g_01147
OG0001458	Syai.g_02875	Syal.g_01148
OG0001459	Syai.g_01712	Syal.g_01493, Syal.g_02104
OG0001460	Syai.g_02030	Syal.g_02211
OG0001461	Syai.g_01730	Syal.g_02091
OG0001462	Syai.g_00045	Syal.g_00138
OG0001470	Syai.g_02235	Syal.g_00181
OG0001471	Syai.g_00224	Syal.g_01301
OG0001473	Syai.g_01130	Syal.g_02571
OG0001474	Syai.g_00493	Syal.g_00354
OG0001475	Syai.g_02237	Syal.g_00184
OG0001476	Syai.g_02131	Syal.g_01667
OG0001477	Syai.g_01992	Syal.g_01807
OG0001479	Syai.g_00490	Syal.g_00351
OG0001480	Syai.g_02088	Syal.g_02599
OG0001482	Syai.g_01468	Syal.g_01964
OG0001488	Syai.g_02121	Syal.g_01677
OG0001489	Syai.g_00419	Syal.g_00291
OG0001492	Syai.g_01796	Syal.g_01769
OG0001493	Syai.g_01820	Syal.g_01760
OG0001495	Syai.g_00349	Syal.g_00223
OG0001496	Syai.g_01990	Syal.g_01804
OG0001497	Syai.g_01991	Syal.g_01806
OG0001498	Syai.g_00518	Syal.g_00554
OG0001499	Syai.g_00831, Syai.g_01189	Syal.g_00086
OG0001502	Syai.g_02079	Syal.g_02489
OG0001504	Syai.g_01713	Syal.g_02103, Syal.g_01492
OG0001507	Syai.g_01671	Syal.g_02094
OG0001508	Syai.g_02234	Syal.g_00180
OG0001510	Syai.g_00105	Syal.g_01489
OG0001511	Syai.g_02549	Syal.g_00829
OG0001512	Syai.g_00541	Syal.g_00682
OG0001513	Syai.g_00138	Syal.g_01361
OG0001514	Syai.g_01989	Syal.g_01803
OG0001515	Syai.g_01978	Syal.g_01791
OG0001516	Syai.g_01233	Syal.g_02197
OG0001517	Syai.g_00487	Syal.g_00348
OG0001518	Syai.g_02791	Syal.g_01087, Syal.g_02309
OG0001519	Syai.g_02802	Syal.g_01103
OG0001520	Syai.g_00757	Syal.g_02790
OG0001527	Syai.g_00749	Syal.g_02796
OG0001528	Syai.g_02236	Syal.g_00182
OG0001529	Syai.g_00054	Syal.g_00145
OG0001530	Syai.g_02547	Syal.g_00827
OG0001531	Syai.g_00542	Syal.g_00681
OG0001532	Syai.g_01764	Syal.g_01710
OG0001533	Syai.g_00821	Syal.g_00533
OG0001533	Syai.g_00849	Syal.g_00494
OG0001534	Syai.g_01417	Syal.g_01898
OG0001535	Syai.g_01433	Syal.g_01917
OG0001536	Syai.g_01508	Syal.g_01996
OG0001537	Syai.g_01285	Syal.g_02257
OG0001538	Syai.g_01326	Syal.g_01870
OG0001539	Syai.g_01252	Syal.g_02294
OG0001540	Syai.g_02578	Syal.g_00858
OG0001541	Syai.g_02646	Syal.g_00924
OG0001542	Syai.g_02655	Syal.g_00935
OG0001543	Syai.g_02692	Syal.g_00988
OG0001544	Syai.g_02801	Syal.g_01102
OG0001545	Syai.g_02898	Syal.g_01170
OG0001546	Syai.g_00690	Syal.g_02950
OG0001547	Syai.g_01580	Syal.g_02050
OG0001551	Syai.g_02028	Syal.g_01781
OG0001554	Syai.g_02774	Syal.g_01065
OG0001555	Syai.g_01645	Syal.g_02484
OG0001557	Syai.g_01291	Syal.g_02249
OG0001558	Syai.g_00020, Syai.g_00021	Syal.g_00117
OG0001559	Syai.g_02546	Syal.g_00826
OG0001560	Syai.g_02535	Syal.g_00812
OG0001561	Syai.g_01427	Syal.g_01910
OG0001562	Syai.g_01441	Syal.g_01926
OG0001563	Syai.g_00403	Syal.g_00274
OG0001567	Syai.g_01581	Syal.g_02051
OG0001568	Syai.g_01578	Syal.g_02049
OG0001572	Syai.g_00564	Syal.g_03017
OG0001574	Syai.g_00747	Syal.g_02798
OG0001575	Syai.g_00752	Syal.g_02793
OG0001576	Syai.g_00817	Syal.g_01582
OG0001577	Syai.g_02148	Syal.g_01648
OG0001579	Syai.g_00447	Syal.g_00318
OG0001580	Syai.g_02758	Syal.g_01052
OG0001582	Syai.g_01500	Syal.g_02644
OG0001585	Syai.g_01635	Syal.g_00712
OG0001589	Syai.g_02263	Syal.g_00647
OG0001590	Syai.g_01098	Syal.g_02642
OG0001591	Syai.g_01244	Syal.g_02209
OG0001592	Syai.g_02760	Syal.g_01053
OG0001593	Syai.g_01846, Syai.g_01909, Syai.g_01907, Syai.g_02100	Syal.g_02118
OG0001614	Syai.g_00119	Syal.g_01451
OG0001615	Syai.g_00727	Syal.g_02820
OG0001616	Syai.g_01751	Syal.g_01699
OG0001617	Syai.g_01985	Syal.g_01800
OG0001618	Syai.g_01399	Syal.g_02420
OG0001619	Syai.g_01519	Syal.g_02009
OG0001620	Syai.g_00499	Syal.g_00360
OG0001621	Syai.g_00297	Syal.g_01224
OG0001622	Syai.g_02907	Syal.g_01178
OG0001623	Syai.g_00457	Syal.g_00331
OG0001624	Syai.g_02807	Syal.g_02606
OG0001625	Syai.g_00291	Syal.g_01230
OG0001634	Syai.g_01239	Syal.g_02203
OG0001635	Syai.g_00091	Syal.g_01517
OG0001637	Syai.g_02274	Syal.g_00659
OG0001638	Syai.g_02390	Syal.g_00599
OG0001639	Syai.g_02297	Syal.g_02968
OG0001640	Syai.g_02022	Syal.g_01839
OG0001641	Syai.g_01457	Syal.g_01955
OG0001643	Syai.g_01109	Syal.g_02631
OG0001644	Syai.g_01406	Syal.g_02426
OG0001647	Syai.g_00268	Syal.g_01254
OG0001652	Syai.g_00018	Syal.g_00115
OG0001653	Syai.g_02924	Syal.g_00801
OG0001654	Syai.g_02295	Syal.g_02966
OG0001655	Syai.g_01926	Syal.g_00703
OG0001655	Syai.g_02094	Syal.g_02854
OG0001656	Syai.g_00445	Syal.g_00317
OG0001657	Syai.g_02619	Syal.g_00897
OG0001658	Syai.g_02775	Syal.g_01066
OG0001659	Syai.g_01759	Syal.g_01706
OG0001667	Syai.g_01923	Syal.g_02863
OG0001672	Syai.g_02488, Syai.g_02489	Syal.g_00765
OG0001673	Syai.g_00532	Syal.g_00689
OG0001674	Syai.g_00975, Syai.g_00974	Syal.g_00044
OG0001674	Syai.g_00976	Syal.g_00045
OG0001675	Syai.g_01443	Syal.g_01928
OG0001676	Syai.g_00444	Syal.g_00320
OG0001677	Syai.g_00430	Syal.g_00303
OG0001678	Syai.g_00322	Syal.g_00197
OG0001679	Syai.g_00756	Syal.g_00794
OG0001680	Syai.g_02394	Syal.g_00607
OG0001682	Syai.g_01152	Syal.g_02407
OG0001692	Syai.g_00959	Syal.g_00024
OG0001694	Syai.g_00257	Syal.g_01265
OG0001695	Syai.g_02894	Syal.g_01165
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syal.g_00786
OG0001703	Syai.g_00630	Syal.g_02890
OG0001712	Syai.g_01634	Syal.g_02524
OG0001713	Syai.g_02130	Syal.g_01668
OG0001715	Syai.g_01166	Syal.g_02550
OG0001716	Syai.g_02081, Syai.g_02082	Syal.g_02491, Syal.g_01503
OG0001717	Syai.g_02632	Syal.g_00910
OG0001726	Syai.g_01593, Syai.g_01594	Syal.g_00536
OG0001729	Syai.g_00545	Syal.g_00676
OG0001730	Syai.g_00552	Syal.g_00672
OG0001731	Syai.g_02315	Syal.g_02986
OG0001732	Syai.g_01781	Syal.g_01730
OG0001733	Syai.g_01247	Syal.g_02213
OG0001735	Syai.g_02925, Syai.g_01226	Syal.g_02179
OG0001737	Syai.g_00238	Syal.g_01284
OG0001738	Syai.g_00204	Syal.g_01320
OG0001739	Syai.g_02892	Syal.g_01163
OG0001740	Syai.g_02896	Syal.g_01167
OG0001741	Syai.g_01677	Syal.g_00708, Syal.g_02278
OG0001741	Syai.g_01165	Syal.g_02961
OG0001750	Syai.g_02522	Syal.g_00799
OG0001751	Syai.g_00531, Syai.g_01577	Syal.g_00690
OG0001752	Syai.g_02283	Syal.g_00669
OG0001753	Syai.g_02277	Syal.g_00662
OG0001754	Syai.g_02276	Syal.g_00661
OG0001755	Syai.g_00681	Syal.g_02942
OG0001756	Syai.g_02799	Syal.g_01093
OG0001759	Syai.g_01659, Syai.g_01660	Syal.g_02108
OG0001761	Syai.g_01050	Syal.g_02727
OG0001762	Syai.g_01450	Syal.g_01947
OG0001763	Syai.g_01464, Syai.g_01465	Syal.g_01961
OG0001764	Syai.g_01572	Syal.g_02046
OG0001765	Syai.g_01711	Syal.g_02105
OG0001765	Syai.g_01026	Syal.g_01106, Syal.g_01854
OG0001766	Syai.g_00228	Syal.g_01296
OG0001767	Syai.g_00180	Syal.g_01334
OG0001768	Syai.g_02661	Syal.g_00941
OG0001783	Syai.g_00114	Syal.g_01456
OG0001784	Syai.g_02513	Syal.g_00795
OG0001785	Syai.g_02275	Syal.g_00660
OG0001786	Syai.g_02340	Syal.g_03009
OG0001787	Syai.g_00706	Syal.g_02839
OG0001788	Syai.g_00710, Syai.g_00709	Syal.g_02836
OG0001789	Syai.g_02178	Syal.g_01602
OG0001790	Syai.g_02153	Syal.g_01633
OG0001791	Syai.g_02129	Syal.g_01669
OG0001792	Syai.g_01789	Syal.g_01737
OG0001794	Syai.g_01420	Syal.g_01902
OG0001796	Syai.g_01439	Syal.g_01923
OG0001797	Syai.g_01541	Syal.g_02017
OG0001798	Syai.g_01073	Syal.g_02709
OG0001799	Syai.g_01120	Syal.g_02616
OG0001800	Syai.g_00990	Syal.g_01539
OG0001801	Syai.g_00982	Syal.g_00038
OG0001803	Syai.g_02216	Syal.g_00519
OG0001804	Syai.g_00519	Syal.g_00553
OG0001805	Syai.g_00302	Syal.g_01211
OG0001806	Syai.g_00269	Syal.g_01253
OG0001807	Syai.g_00177	Syal.g_01337
OG0001808	Syai.g_00167	Syal.g_01344
OG0001810	Syai.g_02591	Syal.g_00878
OG0001811	Syai.g_02652	Syal.g_00933
OG0001812	Syai.g_02761	Syal.g_01054
OG0001813	Syai.g_02824	Syal.g_01117
OG0001814	Syai.g_02917, Syai.g_02916	Syal.g_00081
OG0001815	Syai.g_02928	Syal.g_00091
OG0001816	Syai.g_01249	Syal.g_02297
OG0001817	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489	Syal.g_02537
OG0001835	Syai.g_00585, Syai.g_01690	Syal.g_00713
OG0001838	Syai.g_00008	Syal.g_00105
OG0001839	Syai.g_00039	Syal.g_00133
OG0001840	Syai.g_00060	Syal.g_00151
OG0001841	Syai.g_00068	Syal.g_00158
OG0001843	Syai.g_00120	Syal.g_01450
OG0001844	Syai.g_00121	Syal.g_01449
OG0001845	Syai.g_00122	Syal.g_01448
OG0001846	Syai.g_02567	Syal.g_00845
OG0001847	Syai.g_02564, Syai.g_02565	Syal.g_00843
OG0001848	Syai.g_02560	Syal.g_00839
OG0001849	Syai.g_02503	Syal.g_00780
OG0001850	Syai.g_02491	Syal.g_00768
OG0001851	Syai.g_02484	Syal.g_00761
OG0001852	Syai.g_02483	Syal.g_00760
OG0001853	Syai.g_02476	Syal.g_00753
OG0001854	Syai.g_00536	Syal.g_00685
OG0001855	Syai.g_00889	Syal.g_00050
OG0001856	Syai.g_02354	Syal.g_00563
OG0001857	Syai.g_02351	Syal.g_00560
OG0001858	Syai.g_02309	Syal.g_02981
OG0001859	Syai.g_00618	Syal.g_02879
OG0001860	Syai.g_00632	Syal.g_02892
OG0001861	Syai.g_00645	Syal.g_02904
OG0001862	Syai.g_00656	Syal.g_02916
OG0001863	Syai.g_00661	Syal.g_02922
OG0001864	Syai.g_00718	Syal.g_02829
OG0001865	Syai.g_00785	Syal.g_02562
OG0001866	Syai.g_00813	Syal.g_02740
OG0001867	Syai.g_01048	Syal.g_02729
OG0001868	Syai.g_02182	Syal.g_01596
OG0001869	Syai.g_02149	Syal.g_01647
OG0001870	Syai.g_02141	Syal.g_01656
OG0001871	Syai.g_02136	Syal.g_01661
OG0001872	Syai.g_01795	Syal.g_01742
OG0001873	Syai.g_01752	Syal.g_01700
OG0001874	Syai.g_01749	Syal.g_01697
OG0001877	Syai.g_01979	Syal.g_01792
OG0001878	Syai.g_01446	Syal.g_01931
OG0001879	Syai.g_01452	Syal.g_01950
OG0001880	Syai.g_01498	Syal.g_01987
OG0001881	Syai.g_01501	Syal.g_01988
OG0001882	Syai.g_01524	Syal.g_02014
OG0001883	Syai.g_01542	Syal.g_02018
OG0001884	Syai.g_01551	Syal.g_02564
OG0001885	Syai.g_01567	Syal.g_02041
OG0001886	Syai.g_01571	Syal.g_02045
OG0001887	Syai.g_01277	Syal.g_02267
OG0001888	Syai.g_01298	Syal.g_02243
OG0001889	Syai.g_01354	Syal.g_01880
OG0001890	Syai.g_02060	Syal.g_02476
OG0001891	Syai.g_02064	Syal.g_02480
OG0001892	Syai.g_02089	Syal.g_02601
OG0001893	Syai.g_01074	Syal.g_02708
OG0001894	Syai.g_01103	Syal.g_02637
OG0001895	Syai.g_00986	Syal.g_00063
OG0001896	Syai.g_02222	Syal.g_00535
OG0001897	Syai.g_00496	Syal.g_00357
OG0001898	Syai.g_00463	Syal.g_00336
OG0001899	Syai.g_00392	Syal.g_00263
OG0001900	Syai.g_00284	Syal.g_01238
OG0001901	Syai.g_00283	Syal.g_01239
OG0001902	Syai.g_00252	Syal.g_01270
OG0001903	Syai.g_00243	Syal.g_01279
OG0001904	Syai.g_00175	Syal.g_01340
OG0001905	Syai.g_00165	Syal.g_01346
OG0001906	Syai.g_02579	Syal.g_00859
OG0001908	Syai.g_02648	Syal.g_00926
OG0001909	Syai.g_02659	Syal.g_00939
OG0001910	Syai.g_02698	Syal.g_00999
OG0001912	Syai.g_02785	Syal.g_01077
OG0001913	Syai.g_02787	Syal.g_01081
OG0001914	Syai.g_01739	Syal.g_02509
OG0001915	Syai.g_02922	Syal.g_00088
OG0001924	Syai.g_01058	Syal.g_02722
OG0001925	Syai.g_01057	Syal.g_02723
OG0001926	Syai.g_01056	Syal.g_02724
OG0001927	Syai.g_01055	Syal.g_02725
OG0001929	Syai.g_00075	Syal.g_00165
OG0001932	Syai.g_00118	Syal.g_01452
OG0001933	Syai.g_02543	Syal.g_00823
OG0001934	Syai.g_02531	Syal.g_00808
OG0001936	Syai.g_01653	Syal.g_02069
OG0001937	Syai.g_02329	Syal.g_02994
OG0001938	Syai.g_00634	Syal.g_02894
OG0001939	Syai.g_01960	Syal.g_02608
OG0001940	Syai.g_00771	Syal.g_02778
OG0001941	Syai.g_02187	Syal.g_01591
OG0001943	Syai.g_01920	Syal.g_01670
OG0001944	Syai.g_01932	Syal.g_02052
OG0001946	Syai.g_01980	Syal.g_01793
OG0001947	Syai.g_02024	Syal.g_01841
OG0001948	Syai.g_01462	Syal.g_01959
OG0001949	Syai.g_01483	Syal.g_01978
OG0001950	Syai.g_01485	Syal.g_01980
OG0001951	Syai.g_01502	Syal.g_01989
OG0001952	Syai.g_01525	Syal.g_02015
OG0001953	Syai.g_01526	Syal.g_02016
OG0001954	Syai.g_01600	Syal.g_02517
OG0001957	Syai.g_01079	Syal.g_02703
OG0001958	Syai.g_01228	Syal.g_02181
OG0001961	Syai.g_00860	Syal.g_00468
OG0001962	Syai.g_01809	Syal.g_01012
OG0001964	Syai.g_00335	Syal.g_00210
OG0001965	Syai.g_01131	Syal.g_02842
OG0001966	Syai.g_00289	Syal.g_01232
OG0001967	Syai.g_00287	Syal.g_01234
OG0001968	Syai.g_00286	Syal.g_01235
OG0001969	Syai.g_00222	Syal.g_01303
OG0001970	Syai.g_02581	Syal.g_00861
OG0001971	Syai.g_02657	Syal.g_00937
OG0001972	Syai.g_02710	Syal.g_01011
OG0001974	Syai.g_02772	Syal.g_01063
OG0001975	Syai.g_01740	Syal.g_02508
OG0001976	Syai.g_01738	Syal.g_02510
OG0001979	Syai.g_01961	Syal.g_01777
