Orthogroup	Syai	Syap
OG0001439	Syai.g_00219	Syap.g_01674
OG0001441	Syai.g_00687	Syap.g_02749
OG0001443	Syai.g_02800	Syap.g_01006
OG0001447	Syai.g_02574	Syap.g_02218
OG0001452	Syai.g_00298	Syap.g_01590
OG0001453	Syai.g_01455	Syap.g_02687
OG0001456	Syai.g_02873	Syap.g_01828
OG0001457	Syai.g_02874	Syap.g_01826
OG0001458	Syai.g_02875	Syap.g_01825
OG0001459	Syai.g_01712	Syap.g_00351
OG0001460	Syai.g_02030	Syap.g_00789
OG0001461	Syai.g_01730	Syap.g_02707
OG0001474	Syai.g_00493	Syap.g_00562
OG0001475	Syai.g_02237	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001479	Syai.g_00490	Syap.g_00565
OG0001487	Syai.g_00894	Syap.g_00699
OG0001488	Syai.g_02121	Syap.g_00209
OG0001489	Syai.g_00419	Syap.g_00603
OG0001492	Syai.g_01796	Syap.g_02441
OG0001493	Syai.g_01820	Syap.g_02433
OG0001495	Syai.g_00349	Syap.g_01921
OG0001498	Syai.g_00518	Syap.g_02044, Syap.g_02043
OG0001502	Syai.g_02079	Syap.g_00833
OG0001504	Syai.g_01713	Syap.g_00350
OG0001507	Syai.g_01671	Syap.g_00227
OG0001508	Syai.g_02234	Syap.g_00808, Syap.g_01139
OG0001510	Syai.g_00105	Syap.g_01117
OG0001511	Syai.g_02549	Syap.g_02629, Syap.g_02676
OG0001512	Syai.g_00541	Syap.g_01151, Syap.g_01152
OG0001515	Syai.g_01978	Syap.g_00906
OG0001516	Syai.g_01233	Syap.g_01964
OG0001517	Syai.g_00487	Syap.g_00568
OG0001518	Syai.g_02791	Syap.g_01026
OG0001519	Syai.g_02802	Syap.g_02079
OG0001527	Syai.g_00749	Syap.g_00287, Syap.g_00292
OG0001528	Syai.g_02236	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Syai.g_00054	Syap.g_01809
OG0001530	Syai.g_02547	Syap.g_02627
OG0001531	Syai.g_00542	Syap.g_01150
OG0001533	Syai.g_00849	Syap.g_02326
OG0001534	Syai.g_01417	Syap.g_00534
OG0001535	Syai.g_01433	Syap.g_01875
OG0001536	Syai.g_01508	Syap.g_02018
OG0001537	Syai.g_01285	Syap.g_00153
OG0001538	Syai.g_01326	Syap.g_00199
OG0001539	Syai.g_01252	Syap.g_02370
OG0001540	Syai.g_02578	Syap.g_02214
OG0001541	Syai.g_02646	Syap.g_01187
OG0001542	Syai.g_02655	Syap.g_01177
OG0001543	Syai.g_02692	Syap.g_01417, Syap.g_01416
OG0001547	Syai.g_01580	Syap.g_00840, Syap.g_00839
OG0001556	Syai.g_01757	Syap.g_00041, Syap.g_00411
OG0001557	Syai.g_01291	Syap.g_00162
OG0001558	Syai.g_00020, Syai.g_00021	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Syai.g_01441	Syap.g_02700
OG0001563	Syai.g_00403	Syap.g_00473
OG0001564	Syai.g_02869	Syap.g_00876
OG0001567	Syai.g_01581	Syap.g_00838
OG0001568	Syai.g_01578	Syap.g_00842
OG0001574	Syai.g_00747	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Syai.g_02148	Syap.g_00232
OG0001578	Syai.g_01886, Syai.g_01155, Syai.g_01734	Syap.g_01818
OG0001580	Syai.g_02758	Syap.g_01340, Syap.g_01341
OG0001590	Syai.g_01098	Syap.g_00889
OG0001592	Syai.g_02760	Syap.g_01342
OG0001614	Syai.g_00119	Syap.g_01101
OG0001616	Syai.g_01751	Syap.g_01884
OG0001618	Syai.g_01399	Syap.g_00518
OG0001619	Syai.g_01519	Syap.g_01752
OG0001620	Syai.g_00499	Syap.g_00557
OG0001621	Syai.g_00297	Syap.g_01592
OG0001622	Syai.g_02907	Syap.g_02601
OG0001623	Syai.g_00457	Syap.g_00582, Syap.g_00585
OG0001624	Syai.g_02807	Syap.g_02494
OG0001634	Syai.g_01239	Syap.g_01956
OG0001635	Syai.g_00091	Syap.g_01127
OG0001637	Syai.g_02274	Syap.g_01945, Syap.g_01946
OG0001639	Syai.g_02297	Syap.g_00751
OG0001641	Syai.g_01457	Syap.g_02685
OG0001642	Syai.g_02085	Syap.g_00530
OG0001643	Syai.g_01109	Syap.g_00902
OG0001644	Syai.g_01406	Syap.g_00346
OG0001645	Syai.g_01682	Syap.g_00668
OG0001647	Syai.g_00268	Syap.g_01370
OG0001652	Syai.g_00018	Syap.g_02634
OG0001654	Syai.g_02295	Syap.g_00753
OG0001657	Syai.g_02619	Syap.g_02175
OG0001658	Syai.g_02775	Syap.g_00131
OG0001659	Syai.g_01759	Syap.g_01892
OG0001660	Syai.g_00509, Syai.g_02554	Syap.g_02148, Syap.g_02632, Syap.g_02673
OG0001672	Syai.g_02488, Syai.g_02489	Syap.g_02553, Syap.g_02554
OG0001673	Syai.g_00532	Syap.g_01163
OG0001675	Syai.g_01443	Syap.g_02698
OG0001677	Syai.g_00430, Syai.g_01762	Syap.g_00592
OG0001678	Syai.g_00322	Syap.g_02678
OG0001679	Syai.g_00756	Syap.g_02521
OG0001680	Syai.g_02124, Syai.g_02394	Syap.g_01772
OG0001682	Syai.g_01152, Syai.g_01396	Syap.g_00516
OG0001692	Syai.g_00959	Syap.g_02120
OG0001694	Syai.g_00257	Syap.g_01358
OG0001700	Syai.g_01204	Syap.g_00975
OG0001713	Syai.g_02130	Syap.g_00349
OG0001715	Syai.g_01166	Syap.g_00665
OG0001717	Syai.g_02632	Syap.g_01200
OG0001729	Syai.g_00545	Syap.g_02666
OG0001730	Syai.g_00552	Syap.g_00770
OG0001731	Syai.g_02315	Syap.g_00029
OG0001732	Syai.g_01781	Syap.g_02315
OG0001733	Syai.g_01247	Syap.g_00794
OG0001735	Syai.g_02925, Syai.g_01226	Syap.g_00095
OG0001737	Syai.g_00238	Syap.g_01637
OG0001738	Syai.g_00204	Syap.g_01657
OG0001739	Syai.g_02892	Syap.g_01815, Syap.g_01816
OG0001741	Syai.g_01677, Syai.g_01165	Syap.g_02493
OG0001749	Syai.g_00148, Syai.g_00188	Syap.g_02067
OG0001750	Syai.g_02522	Syap.g_00764
OG0001751	Syai.g_00531, Syai.g_01577	Syap.g_01164
OG0001752	Syai.g_02283	Syap.g_02670
OG0001754	Syai.g_02276	Syap.g_01949, Syap.g_01948
OG0001755	Syai.g_00681	Syap.g_00250
OG0001762	Syai.g_01450	Syap.g_02692
OG0001764	Syai.g_01572	Syap.g_02336
OG0001766	Syai.g_00228	Syap.g_01328
OG0001767	Syai.g_00180	Syap.g_00863, Syap.g_01036
OG0001768	Syai.g_02661	Syap.g_00610
OG0001769	Syai.g_01123	Syap.g_00643
OG0001771	Syai.g_01697, Syai.g_01134	Syap.g_00329
OG0001783	Syai.g_00114	Syap.g_01108, Syap.g_01471
OG0001786	Syai.g_02340	Syap.g_00311, Syap.g_01210
OG0001787	Syai.g_00706	Syap.g_01454
OG0001788	Syai.g_00710, Syai.g_00709	Syap.g_01449
OG0001789	Syai.g_02178	Syap.g_01482, Syap.g_01481
OG0001790	Syai.g_02153	Syap.g_00238
OG0001796	Syai.g_01439	Syap.g_01850, Syap.g_01852
OG0001797	Syai.g_01541	Syap.g_00947
OG0001798	Syai.g_01073	Syap.g_01291
OG0001800	Syai.g_00990	Syap.g_00771
OG0001801	Syai.g_00982	Syap.g_02110
OG0001804	Syai.g_00519	Syap.g_02045, Syap.g_02046
OG0001806	Syai.g_00269	Syap.g_02337
OG0001808	Syai.g_00167	Syap.g_01055
OG0001811	Syai.g_02652	Syap.g_01180
OG0001812	Syai.g_02761	Syap.g_01343
OG0001813	Syai.g_02824	Syap.g_02086
OG0001814	Syai.g_02917, Syai.g_02916	Syap.g_01166, Syap.g_00125
OG0001815	Syai.g_02928	Syap.g_01801
OG0001838	Syai.g_00008	Syap.g_00064, Syap.g_00537
OG0001839	Syai.g_00039	Syap.g_01794
OG0001840	Syai.g_00060	Syap.g_00978
OG0001841	Syai.g_00068	Syap.g_00987
OG0001842	Syai.g_02289	Syap.g_00147, Syap.g_00146
OG0001843	Syai.g_00120	Syap.g_01100
OG0001844	Syai.g_00121	Syap.g_01099
OG0001845	Syai.g_00122	Syap.g_01094
OG0001846	Syai.g_02567	Syap.g_02228, Syap.g_02226
OG0001847	Syai.g_02564, Syai.g_02565	Syap.g_02230
OG0001848	Syai.g_02560	Syap.g_02236
OG0001849	Syai.g_02503	Syap.g_02364
OG0001850	Syai.g_02491	Syap.g_02550
OG0001851	Syai.g_02484	Syap.g_01700
OG0001852	Syai.g_02483	Syap.g_01699
OG0001853	Syai.g_02476	Syap.g_01691
OG0001854	Syai.g_00536	Syap.g_01157
OG0001855	Syai.g_00889	Syap.g_01462
OG0001856	Syai.g_02354	Syap.g_01216
OG0001857	Syai.g_02351	Syap.g_01212
OG0001858	Syai.g_02309	Syap.g_00025
OG0001859	Syai.g_00618	Syap.g_02516
OG0001860	Syai.g_00632	Syap.g_02262
OG0001861	Syai.g_00645	Syap.g_02248
OG0001862	Syai.g_00656	Syap.g_00276
OG0001863	Syai.g_00661	Syap.g_00272
OG0001864	Syai.g_00718	Syap.g_01974
OG0001865	Syai.g_00785	Syap.g_00651
OG0001866	Syai.g_00813	Syap.g_01522
OG0001867	Syai.g_01048	Syap.g_01524
OG0001868	Syai.g_02182	Syap.g_01495
OG0001869	Syai.g_02149	Syap.g_00233
OG0001870	Syai.g_02141	Syap.g_00224
OG0001871	Syai.g_02136	Syap.g_00217
OG0001872	Syai.g_01795	Syap.g_02442
OG0001873	Syai.g_01752	Syap.g_01885
OG0001874	Syai.g_01749	Syap.g_01882
OG0001877	Syai.g_01979	Syap.g_00905
OG0001878	Syai.g_01446	Syap.g_02695
OG0001879	Syai.g_01452	Syap.g_02690
OG0001883	Syai.g_01542	Syap.g_01741
OG0001884	Syai.g_01551	Syap.g_01733
OG0001885	Syai.g_01567	Syap.g_02792
OG0001886	Syai.g_01571	Syap.g_02335
OG0001887	Syai.g_01277	Syap.g_01245
OG0001888	Syai.g_01298	Syap.g_00168
OG0001889	Syai.g_01354	Syap.g_02724
OG0001890	Syai.g_02060	Syap.g_00825
OG0001891	Syai.g_02064	Syap.g_00832
OG0001893	Syai.g_01074	Syap.g_01290
OG0001894	Syai.g_01103	Syap.g_00893
OG0001895	Syai.g_00986	Syap.g_02658
OG0001896	Syai.g_02222	Syap.g_02053
OG0001897	Syai.g_00496	Syap.g_00559
OG0001898	Syai.g_00463	Syap.g_00577
OG0001899	Syai.g_00392	Syap.g_00484
OG0001900	Syai.g_00284	Syap.g_02355
OG0001901	Syai.g_00283	Syap.g_02354
OG0001902	Syai.g_00252	Syap.g_01354
OG0001903	Syai.g_00243	Syap.g_01631
OG0001904	Syai.g_00175	Syap.g_02063
OG0001905	Syai.g_00165	Syap.g_01060
OG0001906	Syai.g_02579	Syap.g_02213
OG0001908	Syai.g_02648	Syap.g_01185
OG0001909	Syai.g_02659	Syap.g_02279
OG0001910	Syai.g_02698	Syap.g_01907
OG0001912	Syai.g_02785	Syap.g_01042
OG0001913	Syai.g_02787	Syap.g_01032
OG0001915	Syai.g_02922	Syap.g_02313
OG0001924	Syai.g_01058	Syap.g_00381
OG0001925	Syai.g_01057	Syap.g_00382
OG0001926	Syai.g_01056	Syap.g_00383
OG0001927	Syai.g_01055	Syap.g_00384
OG0001929	Syai.g_00075	Syap.g_00994
OG0001930	Syai.g_02290	Syap.g_00148
OG0001931	Syai.g_02291	Syap.g_00149
OG0001932	Syai.g_00118	Syap.g_01102
OG0001935	Syai.g_02481	Syap.g_01697
OG0001937	Syai.g_02329	Syap.g_00037
OG0001938	Syai.g_00634	Syap.g_00731, Syap.g_02259
OG0001943	Syai.g_01920	Syap.g_00645
OG0001944	Syai.g_01932	Syap.g_02662
OG0001946	Syai.g_01980	Syap.g_01058
OG0001970	Syai.g_02581	Syap.g_02212
OG0001973	Syai.g_02753	Syap.g_01332
OG0001979	Syai.g_01961	Syap.g_00834, Syap.g_00662
OG0001994	Syai.g_01059	Syap.g_00380
OG0002002	Syai.g_01794	Syap.g_02443
OG0002006	Syai.g_02025	Syap.g_01384, Syap.g_01413
OG0002009	Syai.g_01287	Syap.g_00155
OG0002010	Syai.g_00912	Syap.g_00002
OG0002013	Syai.g_00515	Syap.g_02542
OG0002015	Syai.g_00183, Syai.g_00146	Syap.g_02069
OG0002017	Syai.g_02832	Syap.g_02099
OG0002020	Syai.g_02890	Syap.g_02581
OG0002021	Syai.g_02888	Syap.g_02584
OG0002022	Syai.g_02885	Syap.g_02585
OG0002023	Syai.g_02884	Syap.g_02588
OG0002039	Syai.g_02120	Syap.g_00208
OG0002047	Syai.g_00514	Syap.g_02039, Syap.g_02154
OG0002048	Syai.g_00426	Syap.g_00598
OG0002049	Syai.g_00341	Syap.g_01926
OG0002053	Syai.g_02804	Syap.g_00836
OG0002056	Syai.g_00242	Syap.g_01633, Syap.g_01632
OG0002107	Syai.g_01173	Syap.g_00420
OG0002113	Syai.g_00040	Syap.g_01795
OG0002114	Syai.g_00979, Syai.g_00968	Syap.g_01982
OG0002116	Syai.g_02334	Syap.g_00044
OG0002129	Syai.g_00940	Syap.g_02529
OG0002130	Syai.g_02177	Syap.g_01480
OG0002131	Syai.g_02889	Syap.g_02582
OG0002134	Syai.g_00128	Syap.g_01088, Syap.g_01087
OG0002135	Syai.g_02407	Syap.g_01395, Syap.g_01402
OG0002136	Syai.g_02406	Syap.g_01396, Syap.g_01403
OG0002139	Syai.g_01827	Syap.g_02429
OG0002142	Syai.g_00981	Syap.g_02112, Syap.g_02111
OG0002143	Syai.g_00522	Syap.g_02578
OG0002144	Syai.g_00347	Syap.g_00772, Syap.g_00773
OG0002156	Syai.g_00984	Syap.g_01621
OG0002160	Syai.g_01950	Syap.g_01501
OG0002167	Syai.g_00715	Syap.g_01318
OG0002168	Syai.g_02023	Syap.g_01411
OG0002169	Syai.g_00513	Syap.g_02038, Syap.g_02152
OG0002170	Syai.g_00482	Syap.g_00573
OG0002171	Syai.g_00145, Syai.g_00191	Syap.g_02070
OG0002174	Syai.g_02833	Syap.g_02100
OG0002179	Syai.g_00162	Syap.g_01062
OG0002180	Syai.g_00251	Syap.g_01353
OG0002181	Syai.g_00281	Syap.g_02350
OG0002182	Syai.g_00299	Syap.g_00309
OG0002184	Syai.g_02502	Syap.g_02363
OG0002185	Syai.g_02492	Syap.g_02549
OG0002186	Syai.g_02405	Syap.g_01404
OG0002187	Syai.g_02404	Syap.g_01398
OG0002188	Syai.g_02371	Syap.g_00616
OG0002189	Syai.g_02370	Syap.g_00615
OG0002190	Syai.g_02314	Syap.g_00028
OG0002191	Syai.g_00850	Syap.g_02327, Syap.g_02329
OG0002192	Syai.g_02118	Syap.g_00207
OG0002194	Syai.g_01821	Syap.g_02432
OG0002196	Syai.g_01308	Syap.g_00179
OG0002197	Syai.g_01458	Syap.g_02684
OG0002198	Syai.g_01124	Syap.g_00644, Syap.g_00405
OG0002199	Syai.g_01119	Syap.g_00637
OG0002200	Syai.g_00954	Syap.g_02466
OG0002201	Syai.g_00811	Syap.g_01520
OG0002202	Syai.g_00810	Syap.g_01519
OG0002203	Syai.g_00809	Syap.g_01518
OG0002204	Syai.g_00787	Syap.g_00440
OG0002205	Syai.g_00768	Syap.g_01315
OG0002206	Syai.g_00755	Syap.g_01301
OG0002207	Syai.g_00745	Syap.g_00297
OG0002208	Syai.g_00631	Syap.g_02263
OG0002209	Syai.g_00494	Syap.g_00561
OG0002210	Syai.g_00433	Syap.g_00588
OG0002211	Syai.g_00396	Syap.g_00480
OG0002212	Syai.g_02757	Syap.g_01338
OG0002214	Syai.g_02910	Syap.g_02604
OG0002225	Syai.g_01174	Syap.g_00419
OG0002236	Syai.g_01715	Syap.g_02346
OG0002242	Syai.g_00190	Syap.g_02068
OG0002247	Syai.g_00761	Syap.g_01305
OG0002257	Syai.g_01149	Syap.g_00660
OG0002260	Syai.g_01828	Syap.g_02428
OG0002296	Syai.g_00917	Syap.g_02008
OG0002301	Syai.g_01080	Syap.g_00675
OG0002302	Syai.g_00616	Syap.g_02512
OG0002306	Syai.g_02883	Syap.g_02088
OG0002309	Syai.g_02048	Syap.g_01843
OG0002329	Syai.g_02836	Syap.g_01423
OG0002341	Syai.g_02754	Syap.g_01330
OG0002343	Syai.g_00308	Syap.g_01581
OG0002352	Syai.g_02133	Syap.g_00801
OG0002353	Syai.g_01351	Syap.g_02729
OG0002355	Syai.g_01917	Syap.g_02330
OG0002357	Syai.g_02837	Syap.g_01434, Syap.g_01433
OG0002358	Syai.g_02230	Syap.g_02358
OG0002359	Syai.g_00909	Syap.g_00006
OG0002389	Syai.g_00424	Syap.g_00600
OG0002396	Syai.g_00369	Syap.g_00507
OG0002404	Syai.g_01400	Syap.g_01585
OG0002406	Syai.g_01186	Syap.g_00435
OG0002409	Syai.g_02829	Syap.g_02093
OG0002410	Syai.g_01167	Syap.g_02593
OG0002411	Syai.g_02036	Syap.g_02704
OG0002464	Syai.g_02490	Syap.g_02552
OG0002474	Syai.g_00345	Syap.g_01855, Syap.g_02768
OG0002475	Syai.g_00910	Syap.g_00005
OG0002525	Syai.g_01607	Syap.g_02158, Syap.g_01008
OG0002537	Syai.g_02664	Syap.g_02270
OG0002547	Syai.g_00851	Syap.g_00837
OG0002598	Syai.g_01592	Syap.g_02388
OG0002675	Syai.g_00344	Syap.g_01751
OG0002736	Syai.g_02415, Syai.g_02414	Syap.g_01708
OG0002761	Syai.g_00189	Syap.g_00388
OG0002762	Syai.g_02748, Syai.g_02749	Syap.g_01536
OG0002872	Syai.g_02665	Syap.g_02269
OG0002916	Syai.g_02746	Syap.g_00866
OG0002994	Syai.g_02070	Syap.g_00676
OG0003093	Syai.g_02461	Syap.g_01680
OG0003315	Syai.g_00929	Syap.g_02426
OG0003939	Syai.g_01083	Syap.g_02508
OG0004407	Syai.g_02343	Syap.g_00386, Syap.g_02575
OG0005168	Syai.g_01574	Syap.g_00849
