Orthogroup	Syai	Syar
OG0001169	Syai.g_02258	Syar.g_02985
OG0001170	Syai.g_02260	Syar.g_02987
OG0001171	Syai.g_02270	Syar.g_02999
OG0001172	Syai.g_00323	Syar.g_00143
OG0001173	Syai.g_00324	Syar.g_00142
OG0001174	Syai.g_00332	Syar.g_00134
OG0001175	Syai.g_00333	Syar.g_00133
OG0001176	Syai.g_00352	Syar.g_01025
OG0001177	Syai.g_00350	Syar.g_01023
OG0001178	Syai.g_02383	Syar.g_02943
OG0001179	Syai.g_00385	Syar.g_01055
OG0001181	Syai.g_00414	Syar.g_01082
OG0001182	Syai.g_00423	Syar.g_01090
OG0001183	Syai.g_00429	Syar.g_01096
OG0001184	Syai.g_00156	Syar.g_00653
OG0001185	Syai.g_00117	Syar.g_00614
OG0001186	Syai.g_00084	Syar.g_00562
OG0001187	Syai.g_00081	Syar.g_00548
OG0001188	Syai.g_00078	Syar.g_00546
OG0001189	Syai.g_00061	Syar.g_00525
OG0001190	Syai.g_02776	Syar.g_00330
OG0001191	Syai.g_02788	Syar.g_00349
OG0001192	Syai.g_02793	Syar.g_00356
OG0001193	Syai.g_02835	Syar.g_00711
OG0001194	Syai.g_02838	Syar.g_00622
OG0001195	Syai.g_02839	Syar.g_00623
OG0001196	Syai.g_02913	Syar.g_00453
OG0001197	Syai.g_02915	Syar.g_00455
OG0001198	Syai.g_02930	Syar.g_00467
OG0001199	Syai.g_02480	Syar.g_03045
OG0001200	Syai.g_02482	Syar.g_03047
OG0001202	Syai.g_02674	Syar.g_00991
OG0001203	Syai.g_00540	Syar.g_03021
OG0001204	Syai.g_00312	Syar.g_00154
OG0001205	Syai.g_02212	Syar.g_02869
OG0001207	Syai.g_00629	Syar.g_01462
OG0001208	Syai.g_00640	Syar.g_01471
OG0001211	Syai.g_00735	Syar.g_02323
OG0001212	Syai.g_00799	Syar.g_02027
OG0001213	Syai.g_01082	Syar.g_02239
OG0001214	Syai.g_01106	Syar.g_02420
OG0001215	Syai.g_01958	Syar.g_00965
OG0001216	Syai.g_01388	Syar.g_01909
OG0001217	Syai.g_01185	Syar.g_02852
OG0001218	Syai.g_00893	Syar.g_01388
OG0001219	Syai.g_01561	Syar.g_02585
OG0001222	Syai.g_01516	Syar.g_02552
OG0001223	Syai.g_01463	Syar.g_02505
OG0001224	Syai.g_02011	Syar.g_01361
OG0001225	Syai.g_02009	Syar.g_01929
OG0001226	Syai.g_01154	Syar.g_03054
OG0001227	Syai.g_02806	Syar.g_02213
OG0001230	Syai.g_00964	Syar.g_02816
OG0001231	Syai.g_00017	Syar.g_00485
OG0001232	Syai.g_02410	Syar.g_02968
OG0001233	Syai.g_02261	Syar.g_02988
OG0001235	Syai.g_00343	Syar.g_01019
OG0001236	Syai.g_00159	Syar.g_00657
OG0001237	Syai.g_00137	Syar.g_00652
OG0001238	Syai.g_02789	Syar.g_00351
OG0001239	Syai.g_02477	Syar.g_03043
OG0001240	Syai.g_02527	Syar.g_03101
OG0001241	Syai.g_02537	Syar.g_03112
OG0001242	Syai.g_02566	Syar.g_00043
OG0001243	Syai.g_02573	Syar.g_00051
OG0001244	Syai.g_02605	Syar.g_00075
OG0001245	Syai.g_02091	Syar.g_00999
OG0001246	Syai.g_00666	Syar.g_01910
OG0001247	Syai.g_01380	Syar.g_02024
OG0001248	Syai.g_01377	Syar.g_02059
OG0001249	Syai.g_00464	Syar.g_01113
OG0001250	Syai.g_02053	Syar.g_01819, Syar.g_03240
OG0001251	Syai.g_02845	Syar.g_02575
OG0001252	Syai.g_02018	Syar.g_01372
OG0001254	Syai.g_01744	Syar.g_02233
OG0001255	Syai.g_01915	Syar.g_01746
OG0001256	Syai.g_02362	Syar.g_02915
OG0001257	Syai.g_00848	Syar.g_00807
OG0001258	Syai.g_02372	Syar.g_02925
OG0001259	Syai.g_02259	Syar.g_02986
OG0001260	Syai.g_02281	Syar.g_03007
OG0001262	Syai.g_00063	Syar.g_00527
OG0001263	Syai.g_02576	Syar.g_00054
OG0001265	Syai.g_02563	Syar.g_00041
OG0001266	Syai.g_02679	Syar.g_00987
OG0001267	Syai.g_00259	Syar.g_00225
OG0001268	Syai.g_00492	Syar.g_01124
OG0001269	Syai.g_01699	Syar.g_00688
OG0001270	Syai.g_02231	Syar.g_01175
OG0001271	Syai.g_00862	Syar.g_01270
OG0001272	Syai.g_00644	Syar.g_01475
OG0001273	Syai.g_01099	Syar.g_02413
OG0001274	Syai.g_02706	Syar.g_00929
OG0001275	Syai.g_01447	Syar.g_02490
OG0001276	Syai.g_01431	Syar.g_01797
OG0001277	Syai.g_02899	Syar.g_02250
OG0001278	Syai.g_01799	Syar.g_01720
OG0001279	Syai.g_00991	Syar.g_02841
OG0001280	Syai.g_02176	Syar.g_03317
OG0001281	Syai.g_02186	Syar.g_02783
OG0001282	Syai.g_00627	Syar.g_01460, Syar.g_01351
OG0001283	Syai.g_02908	Syar.g_00447
OG0001284	Syai.g_02338	Syar.g_02900
OG0001285	Syai.g_02866	Syar.g_02972
OG0001286	Syai.g_00408	Syar.g_01077
OG0001287	Syai.g_00109	Syar.g_00606
OG0001289	Syai.g_02504	Syar.g_03080
OG0001290	Syai.g_02536	Syar.g_03111
OG0001291	Syai.g_02587	Syar.g_00064
OG0001292	Syai.g_00306	Syar.g_00160
OG0001293	Syai.g_00285	Syar.g_00198
OG0001294	Syai.g_01242	Syar.g_01687
OG0001295	Syai.g_00722	Syar.g_00693
OG0001296	Syai.g_00672	Syar.g_01506
OG0001297	Syai.g_00676	Syar.g_01510
OG0001298	Syai.g_00773	Syar.g_02210
OG0001299	Syai.g_01236	Syar.g_01915
OG0001303	Syai.g_01559	Syar.g_02583
OG0001304	Syai.g_01418	Syar.g_01557
OG0001305	Syai.g_02001	Syar.g_01937
OG0001306	Syai.g_02160	Syar.g_01521
OG0001307	Syai.g_01717	Syar.g_02591
OG0001308	Syai.g_00943	Syar.g_02798
OG0001309	Syai.g_00682	Syar.g_00360
OG0001311	Syai.g_01429	Syar.g_01795
OG0001312	Syai.g_01549	Syar.g_02569
OG0001315	Syai.g_00427	Syar.g_01094
OG0001317	Syai.g_00534	Syar.g_03025
OG0001318	Syai.g_00293	Syar.g_00186
OG0001319	Syai.g_00270	Syar.g_00215
OG0001325	Syai.g_01392	Syar.g_01577
OG0001326	Syai.g_02856	Syar.g_00632
OG0001327	Syai.g_01250	Syar.g_01674
OG0001331	Syai.g_00622	Syar.g_01455
OG0001334	Syai.g_00438	Syar.g_03166
OG0001336	Syai.g_02909	Syar.g_00448
OG0001337	Syai.g_00434, Syai.g_00452	Syar.g_01112
OG0001338	Syai.g_00448, Syai.g_01658, Syai.g_00456	Syar.g_03232
OG0001339	Syai.g_02539	Syar.g_03114
OG0001343	Syai.g_02842	Syar.g_03210
OG0001345	Syai.g_02110	Syar.g_01958
OG0001346	Syai.g_02180	Syar.g_02778
OG0001347	Syai.g_02766	Syar.g_00565
OG0001348	Syai.g_02033	Syar.g_02259
OG0001349	Syai.g_02417	Syar.g_02764
OG0001351	Syai.g_00843	Syar.g_01420
OG0001353	Syai.g_02042	Syar.g_01809
OG0001354	Syai.g_01477	Syar.g_02520
OG0001355	Syai.g_01698	Syar.g_01912
OG0001359	Syai.g_02841	Syar.g_03211
OG0001360	Syai.g_02107	Syar.g_01961
OG0001361	Syai.g_02113	Syar.g_01955
OG0001364	Syai.g_00173	Syar.g_00284
OG0001366	Syai.g_02512, Syai.g_02403	Syar.g_02962
OG0001370	Syai.g_02317, Syai.g_02865	Syar.g_00013
OG0001373	Syai.g_02855	Syar.g_00631
OG0001374	Syai.g_02863	Syar.g_00642
OG0001376	Syai.g_02795	Syar.g_02600
OG0001377	Syai.g_02794	Syar.g_02599
OG0001378	Syai.g_02232	Syar.g_01174
OG0001379	Syai.g_02169	Syar.g_02772
OG0001385	Syai.g_02852	Syar.g_00628
OG0001386	Syai.g_02853	Syar.g_00629
OG0001387	Syai.g_02854	Syar.g_00630
OG0001388	Syai.g_02857	Syar.g_00635
OG0001389	Syai.g_02858	Syar.g_00636
OG0001390	Syai.g_02859	Syar.g_00637
OG0001391	Syai.g_02860	Syar.g_00638
OG0001392	Syai.g_02861	Syar.g_00640
OG0001393	Syai.g_02862	Syar.g_00641
OG0001394	Syai.g_01290	Syar.g_02608
OG0001395	Syai.g_01410	Syar.g_01561
OG0001396	Syai.g_02765	Syar.g_00566
OG0001401	Syai.g_02046, Syai.g_02047	Syar.g_01813
OG0001402	Syai.g_01070	Syar.g_02252
OG0001406	Syai.g_02796	Syar.g_02601
OG0001408	Syai.g_01831	Syar.g_02042
OG0001412	Syai.g_02767	Syar.g_00564
OG0001413	Syai.g_01148	Syar.g_02063
OG0001416	Syai.g_02183	Syar.g_00433
OG0001417	Syai.g_01478	Syar.g_01885
OG0001420	Syai.g_00697	Syar.g_02680
OG0001428	Syai.g_02637	Syar.g_00108
OG0001430	Syai.g_02768	Syar.g_03306
OG0001432	Syai.g_01943	Syar.g_02064, Syar.g_02123
OG0001433	Syai.g_02031	Syar.g_00173
OG0001435	Syai.g_01256	Syar.g_01621
OG0001436	Syai.g_00178	Syar.g_03234
OG0001438	Syai.g_00244	Syar.g_00240
OG0001439	Syai.g_00219	Syar.g_00824
OG0001441	Syai.g_00687	Syar.g_02691
OG0001442	Syai.g_01305	Syar.g_02622
OG0001443	Syai.g_02800	Syar.g_00378
OG0001444	Syai.g_02521	Syar.g_03096
OG0001447	Syai.g_02574	Syar.g_00052
OG0001449	Syai.g_00315	Syar.g_01897
OG0001452	Syai.g_00298	Syar.g_00167
OG0001453	Syai.g_01455	Syar.g_02498
OG0001454	Syai.g_01153	Syar.g_02065, Syar.g_02122
OG0001456	Syai.g_02873	Syar.g_00643
OG0001457	Syai.g_02874	Syar.g_00644
OG0001458	Syai.g_02875	Syar.g_00645
OG0001459	Syai.g_01712	Syar.g_00418, Syar.g_02047
OG0001460	Syai.g_02030	Syar.g_00172
OG0001461	Syai.g_01730	Syar.g_02478
OG0001462	Syai.g_00045	Syar.g_00511
OG0001467	Syai.g_01141	Syar.g_01745
OG0001470	Syai.g_02235	Syar.g_02358, Syar.g_02369
OG0001471	Syai.g_00224	Syar.g_00830
OG0001474	Syai.g_00493	Syar.g_01125
OG0001475	Syai.g_02237	Syar.g_02370
OG0001476	Syai.g_02131	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Syai.g_01992	Syar.g_02277
OG0001479	Syai.g_00490	Syar.g_01122
OG0001480	Syai.g_02088	Syar.g_02013
OG0001482	Syai.g_01468	Syar.g_02511
OG0001487	Syai.g_00894	Syar.g_01389
OG0001488	Syai.g_02121	Syar.g_01948
OG0001489	Syai.g_00419	Syar.g_01087
OG0001492	Syai.g_01796	Syar.g_01717
OG0001493	Syai.g_01820	Syar.g_01725
OG0001495	Syai.g_00349	Syar.g_01022
OG0001496	Syai.g_01990	Syar.g_02279
OG0001497	Syai.g_01991	Syar.g_02278
OG0001498	Syai.g_00518	Syar.g_01163
OG0001502	Syai.g_02079	Syar.g_01840
OG0001504	Syai.g_01713	Syar.g_02046
OG0001507	Syai.g_01671	Syar.g_03257, Syar.g_01540
OG0001508	Syai.g_02234	Syar.g_02372
OG0001510	Syai.g_00105	Syar.g_00601
OG0001511	Syai.g_02549	Syar.g_03129
OG0001512	Syai.g_00541	Syar.g_03020
OG0001513	Syai.g_00138	Syar.g_00995
OG0001514	Syai.g_01989	Syar.g_02280
OG0001515	Syai.g_01978	Syar.g_02594
OG0001516	Syai.g_01233	Syar.g_01918
OG0001517	Syai.g_00487	Syar.g_01119
OG0001518	Syai.g_02791	Syar.g_00353
OG0001519	Syai.g_02802	Syar.g_00380, Syar.g_00002
OG0001520	Syai.g_00757	Syar.g_02053
OG0001527	Syai.g_00749	Syar.g_02309
OG0001528	Syai.g_02236	Syar.g_02371
OG0001529	Syai.g_00054	Syar.g_00518
OG0001530	Syai.g_02547	Syar.g_03127
OG0001531	Syai.g_00542	Syar.g_03019
OG0001532	Syai.g_01764	Syar.g_01978
OG0001533	Syai.g_00821, Syai.g_00849	Syar.g_01173
OG0001534	Syai.g_01417	Syar.g_01558
OG0001535	Syai.g_01433	Syar.g_01799
OG0001536	Syai.g_01508	Syar.g_02544
OG0001537	Syai.g_01285	Syar.g_02602
OG0001538	Syai.g_01326	Syar.g_02644
OG0001539	Syai.g_01252	Syar.g_01626
OG0001540	Syai.g_02578	Syar.g_00056
OG0001541	Syai.g_02646	Syar.g_00117
OG0001542	Syai.g_02655	Syar.g_00128
OG0001543	Syai.g_02692	Syar.g_00949
OG0001544	Syai.g_02801	Syar.g_00379, Syar.g_00001
OG0001545	Syai.g_02898	Syar.g_00865
OG0001546	Syai.g_00690	Syar.g_03276
OG0001547	Syai.g_01580	Syar.g_01855
OG0001549	Syai.g_02106	Syar.g_02838
OG0001554	Syai.g_02774	Syar.g_00327
OG0001555	Syai.g_01645	Syar.g_01689
OG0001556	Syai.g_01757	Syar.g_00177
OG0001557	Syai.g_01291	Syar.g_02609
OG0001558	Syai.g_00020, Syai.g_00021	Syar.g_00488
OG0001559	Syai.g_02546	Syar.g_03126
OG0001560	Syai.g_02535	Syar.g_03110
OG0001561	Syai.g_01427	Syar.g_01792
OG0001562	Syai.g_01441	Syar.g_02484
OG0001563	Syai.g_00403	Syar.g_01072
OG0001567	Syai.g_01581	Syar.g_01847
OG0001568	Syai.g_01578	Syar.g_01866
OG0001574	Syai.g_00747	Syar.g_02311
OG0001575	Syai.g_00752	Syar.g_02306
OG0001576	Syai.g_00817	Syar.g_02794
OG0001577	Syai.g_02148	Syar.g_01534
OG0001578	Syai.g_01886, Syai.g_01155, Syai.g_01734	Syar.g_00863
OG0001580	Syai.g_02758	Syar.g_00895
OG0001590	Syai.g_01098	Syar.g_02412
OG0001591	Syai.g_01244	Syar.g_01685
OG0001592	Syai.g_02760	Syar.g_00310
OG0001594	Syai.g_02783	Syar.g_03217
OG0001614	Syai.g_00119	Syar.g_00617
OG0001616	Syai.g_01751	Syar.g_01964
OG0001617	Syai.g_01985	Syar.g_01972
OG0001618	Syai.g_01399	Syar.g_01571
OG0001619	Syai.g_01519	Syar.g_02556
OG0001620	Syai.g_00499	Syar.g_01131
OG0001621	Syai.g_00297	Syar.g_00169
OG0001622	Syai.g_02907	Syar.g_00446
OG0001623	Syai.g_00457	Syar.g_01694, Syar.g_01104
OG0001624	Syai.g_01930	Syar.g_02145
OG0001624	Syai.g_02807	Syar.g_01312, Syar.g_02156
OG0001625	Syai.g_00291	Syar.g_00192
OG0001634	Syai.g_01239	Syar.g_01691
OG0001637	Syai.g_02274	Syar.g_00971, Syar.g_02007
OG0001638	Syai.g_02390	Syar.g_03132
OG0001639	Syai.g_02297	Syar.g_01212
OG0001640	Syai.g_02022	Syar.g_01377
OG0001641	Syai.g_01457	Syar.g_02500
OG0001642	Syai.g_02085	Syar.g_01387
OG0001643	Syai.g_01109	Syar.g_02423
OG0001644	Syai.g_01406	Syar.g_01876
OG0001645	Syai.g_01682	Syar.g_00803
OG0001647	Syai.g_00268	Syar.g_00217
OG0001652	Syai.g_00018	Syar.g_00486
OG0001653	Syai.g_02524, Syai.g_02924	Syar.g_03099
OG0001654	Syai.g_02295	Syar.g_01214
OG0001657	Syai.g_02619	Syar.g_00089
OG0001658	Syai.g_02775	Syar.g_00329
OG0001659	Syai.g_01759	Syar.g_01973
OG0001660	Syai.g_00509, Syai.g_02554	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001672	Syai.g_02488, Syai.g_02489	Syar.g_03053
OG0001673	Syai.g_00532	Syar.g_03028
OG0001674	Syai.g_00975, Syai.g_00974, Syai.g_00976	Syar.g_02089
OG0001675	Syai.g_01443	Syar.g_02486
OG0001677	Syai.g_00430, Syai.g_01762	Syar.g_01097
OG0001678	Syai.g_00322	Syar.g_00144
OG0001679	Syai.g_00756	Syar.g_00032
OG0001680	Syai.g_02124, Syai.g_02394	Syar.g_02953
OG0001682	Syai.g_01152, Syai.g_01396	Syar.g_01573
OG0001692	Syai.g_00959	Syar.g_02812
OG0001694	Syai.g_00257	Syar.g_00227
OG0001695	Syai.g_02894	Syar.g_00864
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syar.g_03087
OG0001703	Syai.g_00630	Syar.g_01463
OG0001712	Syai.g_01634	Syar.g_01846
OG0001713	Syai.g_02130	Syar.g_02147
OG0001715	Syai.g_01166	Syar.g_00804
OG0001716	Syai.g_02081, Syai.g_02082	Syar.g_01642, Syar.g_00805
OG0001717	Syai.g_02632	Syar.g_00103
OG0001726	Syai.g_01593, Syai.g_01594	Syar.g_01863
OG0001729	Syai.g_00545	Syar.g_03015
OG0001730	Syai.g_00552	Syar.g_00837, Syar.g_00806
OG0001731	Syai.g_02315	Syar.g_02884
OG0001732	Syai.g_01781	Syar.g_00464, Syar.g_01702
OG0001733	Syai.g_01247	Syar.g_00179
OG0001735	Syai.g_02925, Syai.g_01226	Syar.g_02469
OG0001737	Syai.g_00238	Syar.g_00855
OG0001738	Syai.g_00204	Syar.g_00717
OG0001739	Syai.g_02892	Syar.g_00862
OG0001741	Syai.g_01677, Syai.g_01165	Syar.g_01311, Syar.g_02155
OG0001749	Syai.g_00148, Syai.g_00188	Syar.g_00264
OG0001750	Syai.g_02522	Syar.g_03097, Syar.g_01648
OG0001751	Syai.g_00531, Syai.g_01577	Syar.g_03029
OG0001752	Syai.g_02283	Syar.g_03009
OG0001754	Syai.g_02276	Syar.g_00973
OG0001755	Syai.g_00681	Syar.g_01515
OG0001756	Syai.g_02799	Syar.g_00840, Syar.g_01320
OG0001761	Syai.g_01050	Syar.g_01703, Syar.g_00182
OG0001762	Syai.g_01450	Syar.g_02493
OG0001763	Syai.g_01464, Syai.g_01465	Syar.g_02506
OG0001764	Syai.g_01572	Syar.g_01870
OG0001766	Syai.g_00228	Syar.g_00902
OG0001767	Syai.g_00180	Syar.g_02733
OG0001768	Syai.g_02661	Syar.g_02918
OG0001769	Syai.g_01123	Syar.g_02437
OG0001771	Syai.g_01697, Syai.g_01134	Syar.g_02677
OG0001783	Syai.g_00114	Syar.g_00611
OG0001784	Syai.g_02513	Syar.g_03090
OG0001786	Syai.g_02340	Syar.g_02903
OG0001787	Syai.g_00706	Syar.g_01927
OG0001788	Syai.g_00710, Syai.g_00709	Syar.g_02351
OG0001789	Syai.g_02178	Syar.g_02776
OG0001790	Syai.g_02153	Syar.g_01528
OG0001792	Syai.g_01789	Syar.g_01708
OG0001796	Syai.g_01439	Syar.g_01808
OG0001797	Syai.g_01541	Syar.g_00681
OG0001798	Syai.g_01073	Syar.g_02248
OG0001799	Syai.g_01120	Syar.g_02434
OG0001800	Syai.g_00990	Syar.g_02840
OG0001801	Syai.g_00982	Syar.g_02821
OG0001803	Syai.g_02216	Syar.g_02873
OG0001804	Syai.g_00519	Syar.g_01164
OG0001805	Syai.g_00302	Syar.g_00927
OG0001806	Syai.g_00269	Syar.g_00216
OG0001808	Syai.g_00167	Syar.g_00286
OG0001810	Syai.g_02591	Syar.g_00071
OG0001811	Syai.g_02652	Syar.g_00125, Syar.g_02050
OG0001812	Syai.g_02761	Syar.g_00311
OG0001813	Syai.g_02824	Syar.g_00696
OG0001814	Syai.g_02917, Syai.g_02916	Syar.g_00456
OG0001815	Syai.g_02928	Syar.g_00465
OG0001816	Syai.g_01249	Syar.g_01675
OG0001817	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489	Syar.g_00012
OG0001838	Syai.g_00008	Syar.g_00478
OG0001839	Syai.g_00039	Syar.g_00506
OG0001840	Syai.g_00060	Syar.g_00524
OG0001841	Syai.g_00068	Syar.g_00531
OG0001842	Syai.g_02289	Syar.g_02270
OG0001843	Syai.g_00120	Syar.g_00618
OG0001844	Syai.g_00121	Syar.g_00619
OG0001845	Syai.g_00122	Syar.g_00621
OG0001846	Syai.g_02567	Syar.g_00044
OG0001847	Syai.g_02564, Syai.g_02565	Syar.g_00042
OG0001848	Syai.g_02560	Syar.g_00037
OG0001849	Syai.g_02503	Syar.g_03079
OG0001850	Syai.g_02491	Syar.g_03055
OG0001851	Syai.g_02484	Syar.g_03049
OG0001852	Syai.g_02483	Syar.g_03048
OG0001853	Syai.g_02476	Syar.g_03042
OG0001854	Syai.g_00536	Syar.g_03023
OG0001855	Syai.g_00889	Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922
OG0001856	Syai.g_02354	Syar.g_02907
OG0001857	Syai.g_02351	Syar.g_02904
OG0001858	Syai.g_02309	Syar.g_02339
OG0001859	Syai.g_00618	Syar.g_01451
OG0001860	Syai.g_00632	Syar.g_01465
OG0001861	Syai.g_00645	Syar.g_01476
OG0001862	Syai.g_00656	Syar.g_01488
OG0001863	Syai.g_00661	Syar.g_01495
OG0001864	Syai.g_00718	Syar.g_02227
OG0001865	Syai.g_00785	Syar.g_02198
OG0001866	Syai.g_00813	Syar.g_02174
OG0001867	Syai.g_01048	Syar.g_02172
OG0001868	Syai.g_02182	Syar.g_02780
OG0001869	Syai.g_02149	Syar.g_01533
OG0001870	Syai.g_02141	Syar.g_01543
OG0001871	Syai.g_02136	Syar.g_01552
OG0001872	Syai.g_01795	Syar.g_01715
OG0001873	Syai.g_01752	Syar.g_01965
OG0001874	Syai.g_01749	Syar.g_01962
OG0001877	Syai.g_01979	Syar.g_02593
OG0001878	Syai.g_01446	Syar.g_02489
OG0001879	Syai.g_01452	Syar.g_02495
OG0001880	Syai.g_01498	Syar.g_02535
OG0001881	Syai.g_01501	Syar.g_02536
OG0001882	Syai.g_01524	Syar.g_00678
OG0001883	Syai.g_01542	Syar.g_02561
OG0001884	Syai.g_01551	Syar.g_02571
OG0001885	Syai.g_01567	Syar.g_02587
OG0001886	Syai.g_01571	Syar.g_01871
OG0001887	Syai.g_01277	Syar.g_01971
OG0001888	Syai.g_01298	Syar.g_02614
OG0001889	Syai.g_01354	Syar.g_02654
OG0001890	Syai.g_02060	Syar.g_01831
OG0001891	Syai.g_02064	Syar.g_01839
OG0001892	Syai.g_02089	Syar.g_03139, Syar.g_02837
OG0001893	Syai.g_01074	Syar.g_02247
OG0001894	Syai.g_01103	Syar.g_02417
OG0001895	Syai.g_00986	Syar.g_02824
OG0001896	Syai.g_02222	Syar.g_01171
OG0001897	Syai.g_00496	Syar.g_01128
OG0001898	Syai.g_00463	Syar.g_01110
OG0001899	Syai.g_00392	Syar.g_01062
OG0001900	Syai.g_00284	Syar.g_00200
OG0001901	Syai.g_00283	Syar.g_00201
OG0001902	Syai.g_00252	Syar.g_00232
OG0001903	Syai.g_00243	Syar.g_00241
OG0001904	Syai.g_00175	Syar.g_00282
OG0001905	Syai.g_00165	Syar.g_00288
OG0001906	Syai.g_02579	Syar.g_00057
OG0001907	Syai.g_02597	Syar.g_00072
OG0001908	Syai.g_02648	Syar.g_00119
OG0001909	Syai.g_02659	Syar.g_01010
OG0001910	Syai.g_02698	Syar.g_00937
OG0001912	Syai.g_02785	Syar.g_00345
OG0001913	Syai.g_02787	Syar.g_00347
OG0001914	Syai.g_01739	Syar.g_02237
OG0001915	Syai.g_02922	Syar.g_00462
OG0001917	Syai.g_01432	Syar.g_01798
OG0001918	Syai.g_02887	Syar.g_00735
OG0001924	Syai.g_01058	Syar.g_02672
OG0001925	Syai.g_01057	Syar.g_02671
OG0001926	Syai.g_01056	Syar.g_02669
OG0001927	Syai.g_01055	Syar.g_02668
OG0001929	Syai.g_00075	Syar.g_00538
OG0001930	Syai.g_02290	Syar.g_02271
OG0001931	Syai.g_02291	Syar.g_02272
OG0001932	Syai.g_00118	Syar.g_00616
OG0001933	Syai.g_02543	Syar.g_03122
OG0001934	Syai.g_02531	Syar.g_03106
OG0001935	Syai.g_02481	Syar.g_03046
OG0001936	Syai.g_01653	Syar.g_02054
OG0001937	Syai.g_02329	Syar.g_02892
OG0001938	Syai.g_00634	Syar.g_01467
OG0001939	Syai.g_01960	Syar.g_00339
OG0001940	Syai.g_00771	Syar.g_02211
OG0001941	Syai.g_02187	Syar.g_02784
OG0001943	Syai.g_01920	Syar.g_01382
OG0001944	Syai.g_01932	Syar.g_02836
OG0001946	Syai.g_01980	Syar.g_02597
OG0001947	Syai.g_02024	Syar.g_01379
OG0001948	Syai.g_01462	Syar.g_02504
OG0001949	Syai.g_01483	Syar.g_02524
OG0001950	Syai.g_01485	Syar.g_02526
OG0001951	Syai.g_01502	Syar.g_02537
OG0001952	Syai.g_01525	Syar.g_00679
OG0001953	Syai.g_01526	Syar.g_00680
OG0001954	Syai.g_01600	Syar.g_02066
OG0001957	Syai.g_01079	Syar.g_02242
OG0001958	Syai.g_01228	Syar.g_02471
OG0001961	Syai.g_00860	Syar.g_01268
OG0001964	Syai.g_00335	Syar.g_00131
OG0001966	Syai.g_00289	Syar.g_00194
OG0001967	Syai.g_00287	Syar.g_00196
OG0001968	Syai.g_00286	Syar.g_00197
OG0001969	Syai.g_00222	Syar.g_00827
OG0001970	Syai.g_02581	Syar.g_00059
OG0001971	Syai.g_02657	Syar.g_01012
OG0001972	Syai.g_02710	Syar.g_00916
OG0001973	Syai.g_02753	Syar.g_00908
OG0001974	Syai.g_02772	Syar.g_00325
OG0001975	Syai.g_01740	Syar.g_02236
OG0001976	Syai.g_01738	Syar.g_02238
OG0001979	Syai.g_01961	Syar.g_01841, Syar.g_00404
OG0001980	Syai.g_00459	Syar.g_01111
OG0001991	Syai.g_01203	Syar.g_01636
OG0001993	Syai.g_01060	Syar.g_02674
OG0001994	Syai.g_01059	Syar.g_02673
OG0001995	Syai.g_01948	Syar.g_02034
OG0001996	Syai.g_00036	Syar.g_00502
OG0001997	Syai.g_02520	Syar.g_03095
OG0001998	Syai.g_00971	Syar.g_00016
OG0002002	Syai.g_01794	Syar.g_01714
OG0002006	Syai.g_02025	Syar.g_01380
OG0002007	Syai.g_02026	Syar.g_01994, Syar.g_01381
OG0002008	Syai.g_01448	Syar.g_02491
OG0002009	Syai.g_01287	Syar.g_02604
OG0002010	Syai.g_00912	Syar.g_01406
OG0002011	Syai.g_00525	Syar.g_00966
OG0002013	Syai.g_00515	Syar.g_03062
OG0002015	Syai.g_00183, Syai.g_00146	Syar.g_00280
OG0002017	Syai.g_02832	Syar.g_00706
OG0002020	Syai.g_02890	Syar.g_00892
OG0002021	Syai.g_02888	Syar.g_00425
OG0002022	Syai.g_02885	Syar.g_00426
OG0002023	Syai.g_02884	Syar.g_00427
OG0002024	Syai.g_02878	Syar.g_00875
OG0002038	Syai.g_02134	Syar.g_02839
OG0002039	Syai.g_02120	Syar.g_03221
OG0002041	Syai.g_01467	Syar.g_02508
OG0002042	Syai.g_01495	Syar.g_02530
OG0002043	Syai.g_01558	Syar.g_02580
OG0002045	Syai.g_00857	Syar.g_01265
OG0002047	Syai.g_00514	Syar.g_01160
OG0002048	Syai.g_00426	Syar.g_01092
OG0002049	Syai.g_00341	Syar.g_01016
OG0002051	Syai.g_02645	Syar.g_00116
OG0002053	Syai.g_02804	Syar.g_01842
OG0002054	Syai.g_02877	Syar.g_00876
OG0002055	Syai.g_02880	Syar.g_00872
OG0002056	Syai.g_00242	Syar.g_00243, Syar.g_00242
OG0002107	Syai.g_01173	Syar.g_00670
OG0002113	Syai.g_00040	Syar.g_00507
OG0002114	Syai.g_00979, Syai.g_00968	Syar.g_00920, Syar.g_01908
OG0002116	Syai.g_02334	Syar.g_02897
OG0002119	Syai.g_02691	Syar.g_00950
OG0002120	Syai.g_01602	Syar.g_01671
OG0002121	Syai.g_01194	Syar.g_01318
OG0002123	Syai.g_01390	Syar.g_01489, Syar.g_01579
OG0002126	Syai.g_00147, Syai.g_00187	Syar.g_00271
OG0002127	Syai.g_02601	Syar.g_00073
