Orthogroup	Syai	Prbk
OG0001126	Syai.g_02021	Prbk.g_00068
OG0001127	Syai.g_02020	Prbk.g_00067
OG0001128	Syai.g_02017	Prbk.g_00064
OG0001129	Syai.g_02015	Prbk.g_00063
OG0001130	Syai.g_02014	Prbk.g_00062
OG0001131	Syai.g_01281	Prbk.g_00627
OG0001132	Syai.g_01620	Prbk.g_02595
OG0001133	Syai.g_01072	Prbk.g_02613
OG0001134	Syai.g_01745	Prbk.g_02195
OG0001135	Syai.g_01742	Prbk.g_02197
OG0001136	Syai.g_02146	Prbk.g_01021
OG0001137	Syai.g_02126	Prbk.g_00155
OG0001138	Syai.g_01763	Prbk.g_00137
OG0001139	Syai.g_01765	Prbk.g_00135
OG0001140	Syai.g_01766	Prbk.g_00134
OG0001141	Syai.g_01767	Prbk.g_00133
OG0001142	Syai.g_01768	Prbk.g_00132
OG0001143	Syai.g_01778	Prbk.g_01504
OG0001144	Syai.g_01788	Prbk.g_00188
OG0001145	Syai.g_02165	Prbk.g_01194
OG0001146	Syai.g_02185	Prbk.g_01178
OG0001147	Syai.g_00869	Prbk.g_02120
OG0001148	Syai.g_00626	Prbk.g_02051
OG0001149	Syai.g_00625	Prbk.g_02050
OG0001150	Syai.g_00624	Prbk.g_02049
OG0001151	Syai.g_00611	Prbk.g_02037
OG0001152	Syai.g_00610	Prbk.g_02036
OG0001153	Syai.g_00903	Prbk.g_01217
OG0001154	Syai.g_00901	Prbk.g_01216
OG0001155	Syai.g_02298	Prbk.g_02004
OG0001156	Syai.g_02301	Prbk.g_02001
OG0001157	Syai.g_02302	Prbk.g_02596
OG0001158	Syai.g_02303	Prbk.g_02000
OG0001159	Syai.g_02304	Prbk.g_01999
OG0001160	Syai.g_02355	Prbk.g_00934
OG0001161	Syai.g_02803	Prbk.g_02593
OG0001162	Syai.g_01374	Prbk.g_01788
OG0001163	Syai.g_02363	Prbk.g_00920
OG0001164	Syai.g_02369	Prbk.g_00915
OG0001165	Syai.g_02374	Prbk.g_00912
OG0001166	Syai.g_02400	Prbk.g_01438
OG0001167	Syai.g_02254	Prbk.g_01417
OG0001168	Syai.g_02256	Prbk.g_01415
OG0001169	Syai.g_02258	Prbk.g_01413
OG0001170	Syai.g_02260	Prbk.g_01411
OG0001171	Syai.g_02270	Prbk.g_01401
OG0001172	Syai.g_00323	Prbk.g_01908
OG0001173	Syai.g_00324	Prbk.g_01909
OG0001174	Syai.g_00332	Prbk.g_01917
OG0001175	Syai.g_00333	Prbk.g_01918
OG0001176	Syai.g_00352	Prbk.g_00991
OG0001177	Syai.g_00350	Prbk.g_00993
OG0001178	Syai.g_02383	Prbk.g_00901
OG0001179	Syai.g_00385	Prbk.g_00962
OG0001180	Syai.g_00410	Prbk.g_00804
OG0001181	Syai.g_00414	Prbk.g_00808
OG0001182	Syai.g_00423	Prbk.g_00817
OG0001183	Syai.g_00429	Prbk.g_00845
OG0001184	Syai.g_00156	Prbk.g_00521
OG0001185	Syai.g_00117	Prbk.g_00231
OG0001186	Syai.g_00084	Prbk.g_01568
OG0001187	Syai.g_00081	Prbk.g_01572
OG0001188	Syai.g_00078	Prbk.g_01576
OG0001189	Syai.g_00061	Prbk.g_01598
OG0001190	Syai.g_02776	Prbk.g_02160
OG0001191	Syai.g_02788	Prbk.g_02173
OG0001192	Syai.g_02793	Prbk.g_02180
OG0001193	Syai.g_02835	Prbk.g_02218
OG0001194	Syai.g_02838	Prbk.g_02224
OG0001195	Syai.g_02839	Prbk.g_02225
OG0001196	Syai.g_02913	Prbk.g_02261
OG0001197	Syai.g_02915	Prbk.g_02263
OG0001198	Syai.g_02930	Prbk.g_02275
OG0001199	Syai.g_02480	Prbk.g_01314
OG0001200	Syai.g_02482	Prbk.g_01312
OG0001202	Syai.g_02674	Prbk.g_01254
OG0001203	Syai.g_00540	Prbk.g_01519
OG0001204	Syai.g_00312	Prbk.g_01013
OG0001205	Syai.g_02212	Prbk.g_00318
OG0001206	Syai.g_00853	Prbk.g_02089
OG0001207	Syai.g_00629	Prbk.g_02053
OG0001208	Syai.g_00640	Prbk.g_02063
OG0001209	Syai.g_00711	Prbk.g_01083
OG0001210	Syai.g_00720	Prbk.g_01095
OG0001211	Syai.g_00735	Prbk.g_01892
OG0001212	Syai.g_00799	Prbk.g_01140
OG0001213	Syai.g_01082	Prbk.g_02623
OG0001214	Syai.g_01106	Prbk.g_02633
OG0001215	Syai.g_01958	Prbk.g_01816
OG0001216	Syai.g_01388	Prbk.g_00616
OG0001217	Syai.g_01185	Prbk.g_01872
OG0001218	Syai.g_00893	Prbk.g_01205
OG0001219	Syai.g_01561	Prbk.g_02367
OG0001220	Syai.g_02087	Prbk.g_02559
OG0001221	Syai.g_01284	Prbk.g_02420
OG0001222	Syai.g_01516	Prbk.g_02189
OG0001223	Syai.g_01463	Prbk.g_02299
OG0001224	Syai.g_02011	Prbk.g_00060
OG0001225	Syai.g_02009	Prbk.g_00058
OG0001226	Syai.g_01154	Prbk.g_01682
OG0001227	Syai.g_02806	Prbk.g_02022
OG0001228	Syai.g_02218	Prbk.g_00183
OG0001229	Syai.g_01986	Prbk.g_00923
OG0001230	Syai.g_00964	Prbk.g_00249
OG0001231	Syai.g_00017	Prbk.g_01637
OG0001232	Syai.g_02410	Prbk.g_01433
OG0001233	Syai.g_02261	Prbk.g_01410
OG0001234	Syai.g_00337	Prbk.g_01921
OG0001235	Syai.g_00343	Prbk.g_00996
OG0001236	Syai.g_00159	Prbk.g_00517
OG0001237	Syai.g_00137	Prbk.g_00524
OG0001238	Syai.g_02789	Prbk.g_02174
OG0001239	Syai.g_02477	Prbk.g_01317
OG0001240	Syai.g_02527	Prbk.g_00027
OG0001241	Syai.g_02537	Prbk.g_00017
OG0001242	Syai.g_02566	Prbk.g_00200
OG0001243	Syai.g_02573	Prbk.g_00541
OG0001245	Syai.g_02091	Prbk.g_01693
OG0001246	Syai.g_00666	Prbk.g_01044
OG0001247	Syai.g_01380	Prbk.g_02509
OG0001248	Syai.g_01377	Prbk.g_01805
OG0001249	Syai.g_00464	Prbk.g_00865
OG0001250	Syai.g_02053	Prbk.g_02538
OG0001252	Syai.g_02018	Prbk.g_00065
OG0001254	Syai.g_01744	Prbk.g_02196
OG0001255	Syai.g_01915	Prbk.g_01776
OG0001258	Syai.g_02372	Prbk.g_00914
OG0001259	Syai.g_02259	Prbk.g_01412
OG0001260	Syai.g_02281	Prbk.g_01382
OG0001261	Syai.g_00394	Prbk.g_00953
OG0001262	Syai.g_00063	Prbk.g_01595
OG0001263	Syai.g_02576	Prbk.g_00543
OG0001265	Syai.g_02563	Prbk.g_00198
OG0001266	Syai.g_02679	Prbk.g_01250
OG0001267	Syai.g_00259	Prbk.g_00417
OG0001268	Syai.g_00492	Prbk.g_00877
OG0001269	Syai.g_01699	Prbk.g_02556
OG0001270	Syai.g_02231	Prbk.g_00330
OG0001271	Syai.g_00862	Prbk.g_02110
OG0001272	Syai.g_00644	Prbk.g_02067
OG0001273	Syai.g_01099	Prbk.g_02626
OG0001274	Syai.g_02706	Prbk.g_00651
OG0001275	Syai.g_01447	Prbk.g_00570
OG0001276	Syai.g_01431	Prbk.g_00587
OG0001277	Syai.g_02899	Prbk.g_02247
OG0001278	Syai.g_01799	Prbk.g_00176
OG0001279	Syai.g_00991	Prbk.g_01933
OG0001280	Syai.g_02176	Prbk.g_01186
OG0001281	Syai.g_02186	Prbk.g_01177
OG0001283	Syai.g_02908	Prbk.g_02256
OG0001285	Syai.g_02866	Prbk.g_01429
OG0001286	Syai.g_00408	Prbk.g_00802
OG0001290	Syai.g_02536	Prbk.g_00018
OG0001291	Syai.g_02587	Prbk.g_00553
OG0001292	Syai.g_00306	Prbk.g_01007
OG0001293	Syai.g_00285	Prbk.g_00381
OG0001294	Syai.g_01242	Prbk.g_00707
OG0001295	Syai.g_00722	Prbk.g_01098
OG0001297	Syai.g_00676	Prbk.g_01053
OG0001298	Syai.g_00773	Prbk.g_01114
OG0001300	Syai.g_01982	Prbk.g_01801
OG0001301	Syai.g_01995	Prbk.g_01761
OG0001302	Syai.g_01142	Prbk.g_01455
OG0001303	Syai.g_01559	Prbk.g_02365
OG0001307	Syai.g_01717	Prbk.g_01198
OG0001308	Syai.g_00943	Prbk.g_00277
OG0001309	Syai.g_00682	Prbk.g_01059
OG0001311	Syai.g_01429	Prbk.g_00589
OG0001312	Syai.g_01549	Prbk.g_02354
OG0001316	Syai.g_02593	Prbk.g_00560
OG0001319	Syai.g_00270	Prbk.g_00407
OG0001321	Syai.g_02195	Prbk.g_00309
OG0001322	Syai.g_02194	Prbk.g_00308
OG0001323	Syai.g_00685	Prbk.g_01062
OG0001324	Syai.g_01983	Prbk.g_01800
OG0001326	Syai.g_02856	Prbk.g_02231
OG0001328	Syai.g_01278	Prbk.g_02413
OG0001330	Syai.g_02167	Prbk.g_01193
OG0001331	Syai.g_00622	Prbk.g_02047
OG0001332	Syai.g_02293	Prbk.g_02016
OG0001333	Syai.g_02255	Prbk.g_01416
OG0001334	Syai.g_00438	Prbk.g_00849
OG0001335	Syai.g_00439	Prbk.g_00850
OG0001336	Syai.g_02909	Prbk.g_02257
OG0001337	Syai.g_00434, Syai.g_00452	Prbk.g_00859
OG0001339	Syai.g_02539	Prbk.g_00015
OG0001340	Syai.g_00453	Prbk.g_00860
OG0001344	Syai.g_02139	Prbk.g_00142
OG0001347	Syai.g_02766	Prbk.g_01542
OG0001348	Syai.g_02033	Prbk.g_00671
OG0001351	Syai.g_00843	Prbk.g_00300
OG0001352	Syai.g_00700	Prbk.g_01767
OG0001353	Syai.g_02042	Prbk.g_02529
OG0001354	Syai.g_01477	Prbk.g_02308
OG0001355	Syai.g_01698	Prbk.g_02424
OG0001356	Syai.g_02032	Prbk.g_02191
OG0001357	Syai.g_00918, Syai.g_01612	Prbk.g_00304, Prbk.g_00355, Prbk.g_01701
OG0001360	Syai.g_02107	Prbk.g_00123
OG0001361	Syai.g_02113	Prbk.g_00102
OG0001362	Syai.g_00938	Prbk.g_00281
OG0001363	Syai.g_00936	Prbk.g_00283
OG0001366	Syai.g_02512	Prbk.g_02671
OG0001370	Syai.g_02317	Prbk.g_02516
OG0001373	Syai.g_02855	Prbk.g_02230
OG0001374	Syai.g_02863	Prbk.g_02238
OG0001376	Syai.g_02795	Prbk.g_02183
OG0001377	Syai.g_02794	Prbk.g_02182
OG0001378	Syai.g_02232	Prbk.g_00337
OG0001379	Syai.g_02169	Prbk.g_01191
OG0001380	Syai.g_01168	Prbk.g_02564
OG0001381	Syai.g_02819, Syai.g_01723	Prbk.g_00629
OG0001385	Syai.g_02852	Prbk.g_02227
OG0001386	Syai.g_02853	Prbk.g_02228
OG0001387	Syai.g_02854	Prbk.g_02229
OG0001388	Syai.g_02857	Prbk.g_02232
OG0001389	Syai.g_02858	Prbk.g_02233
OG0001390	Syai.g_02859	Prbk.g_02234
OG0001391	Syai.g_02860	Prbk.g_02235
OG0001392	Syai.g_02861	Prbk.g_02236
OG0001393	Syai.g_02862	Prbk.g_02237
OG0001394	Syai.g_01290	Prbk.g_02437
OG0001395	Syai.g_01410	Prbk.g_00600
OG0001396	Syai.g_02765	Prbk.g_01543
OG0001397	Syai.g_00937	Prbk.g_00282
OG0001398	Syai.g_01587	Prbk.g_01694
OG0001400	Syai.g_02602, Syai.g_01928	Prbk.g_00747
OG0001401	Syai.g_02046, Syai.g_02047	Prbk.g_02533
OG0001402	Syai.g_01070	Prbk.g_02612
OG0001405	Syai.g_00441	Prbk.g_00852
OG0001406	Syai.g_02796	Prbk.g_02184
OG0001412	Syai.g_02767	Prbk.g_01541
OG0001414	Syai.g_01722	Prbk.g_01364
OG0001416	Syai.g_02183	Prbk.g_01180
OG0001422	Syai.g_02171	Prbk.g_02082
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Prbk.g_02679, Prbk.g_01945
OG0001425	Syai.g_02792	Prbk.g_02177
OG0001435	Syai.g_01256	Prbk.g_02392
OG0001436	Syai.g_00179	Prbk.g_00496
OG0001436	Syai.g_00178	Prbk.g_00497
OG0001438	Syai.g_00244	Prbk.g_00432
OG0001441	Syai.g_00687	Prbk.g_01064
OG0001442	Syai.g_01305	Prbk.g_02445
OG0001443	Syai.g_02800	Prbk.g_00922
OG0001444	Syai.g_02521	Prbk.g_00033
OG0001446	Syai.g_00832	Prbk.g_01665
OG0001449	Syai.g_00315	Prbk.g_01465
OG0001461	Syai.g_01730	Prbk.g_00296
OG0001462	Syai.g_00045	Prbk.g_01611
OG0001470	Syai.g_02235	Prbk.g_01566
OG0001472	Syai.g_01931	Prbk.g_01841
OG0001474	Syai.g_00493	Prbk.g_00878
OG0001475	Syai.g_02237	Prbk.g_01564
OG0001476	Syai.g_02131	Prbk.g_00148
OG0001477	Syai.g_01992	Prbk.g_01756
OG0001479	Syai.g_00490	Prbk.g_00875
OG0001484	Syai.g_02864	Prbk.g_00625
OG0001487	Syai.g_00894	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syai.g_02121	Prbk.g_00159
OG0001489	Syai.g_00419	Prbk.g_00813
OG0001495	Syai.g_00349	Prbk.g_00994
OG0001496	Syai.g_01990	Prbk.g_01752
OG0001497	Syai.g_01991	Prbk.g_01755
OG0001498	Syai.g_00518	Prbk.g_00363
OG0001508	Syai.g_02234	Prbk.g_01567
OG0001510	Syai.g_00105	Prbk.g_01485
OG0001511	Syai.g_02549	Prbk.g_00003
OG0001512	Syai.g_00541	Prbk.g_01517
OG0001514	Syai.g_01989	Prbk.g_01751
OG0001515	Syai.g_01978	Prbk.g_01809
OG0001516	Syai.g_01233	Prbk.g_00716
OG0001517	Syai.g_00487	Prbk.g_00872
OG0001518	Syai.g_02791	Prbk.g_02176
OG0001519	Syai.g_02802	Prbk.g_02187
OG0001527	Syai.g_00749	Prbk.g_01878
OG0001528	Syai.g_02236	Prbk.g_01570
OG0001529	Syai.g_00054	Prbk.g_01605
OG0001530	Syai.g_02547	Prbk.g_00005
OG0001531	Syai.g_00542	Prbk.g_01516
OG0001532	Syai.g_01764	Prbk.g_00136
OG0001533	Syai.g_00821	Prbk.g_00338
OG0001533	Syai.g_00849	Prbk.g_01687
OG0001534	Syai.g_01417	Prbk.g_00597
OG0001535	Syai.g_01433	Prbk.g_00585
OG0001536	Syai.g_01508	Prbk.g_02328
OG0001537	Syai.g_01285	Prbk.g_02428
OG0001538	Syai.g_01326	Prbk.g_02473
OG0001539	Syai.g_01252	Prbk.g_02579
OG0001540	Syai.g_02578	Prbk.g_00545
OG0001541	Syai.g_02646	Prbk.g_00787
OG0001542	Syai.g_02655	Prbk.g_01276
OG0001543	Syai.g_02692	Prbk.g_00673
OG0001544	Syai.g_02801	Prbk.g_02186
OG0001545	Syai.g_02898	Prbk.g_02246
OG0001555	Syai.g_01645	Prbk.g_01476
OG0001558	Syai.g_00020, Syai.g_00021	Prbk.g_01634
OG0001559	Syai.g_02546	Prbk.g_00006
OG0001560	Syai.g_02535	Prbk.g_00019
OG0001561	Syai.g_01427	Prbk.g_00591
OG0001562	Syai.g_01441	Prbk.g_00577
OG0001563	Syai.g_00403	Prbk.g_00945
OG0001572	Syai.g_00564	Prbk.g_01332
OG0001574	Syai.g_00747	Prbk.g_01880
OG0001575	Syai.g_00752	Prbk.g_01875
OG0001576	Syai.g_00817	Prbk.g_01168
OG0001577	Syai.g_02148	Prbk.g_01023
OG0001579	Syai.g_00447	Prbk.g_00856
OG0001580	Syai.g_02758	Prbk.g_02149
OG0001588	Syai.g_00170	Prbk.g_00504
OG0001589	Syai.g_02263	Prbk.g_01408
OG0001591	Syai.g_01244	Prbk.g_02583
OG0001592	Syai.g_02760	Prbk.g_02150
OG0001614	Syai.g_00119	Prbk.g_00229
OG0001616	Syai.g_01751	Prbk.g_01500
OG0001617	Syai.g_01985	Prbk.g_01955
OG0001618	Syai.g_01399	Prbk.g_00609
OG0001619	Syai.g_01519	Prbk.g_02338
OG0001620	Syai.g_00499	Prbk.g_00886
OG0001621	Syai.g_00297	Prbk.g_00370
OG0001622	Syai.g_02907	Prbk.g_02255
OG0001634	Syai.g_01239	Prbk.g_00710
OG0001635	Syai.g_00091	Prbk.g_02658
OG0001637	Syai.g_02274	Prbk.g_01392
OG0001638	Syai.g_02390	Prbk.g_01446
OG0001639	Syai.g_02297	Prbk.g_02005
OG0001640	Syai.g_02022	Prbk.g_00069
OG0001641	Syai.g_01457	Prbk.g_02294
OG0001642	Syai.g_02085	Prbk.g_02555
OG0001643	Syai.g_01109	Prbk.g_02636
OG0001652	Syai.g_00018	Prbk.g_01636
OG0001653	Syai.g_02524, Syai.g_02924	Prbk.g_00030
OG0001654	Syai.g_02295	Prbk.g_02007
OG0001655	Syai.g_01926, Syai.g_02094	Prbk.g_00692, Prbk.g_00356
OG0001656	Syai.g_00445	Prbk.g_00855
OG0001657	Syai.g_02619	Prbk.g_00762
OG0001658	Syai.g_02775	Prbk.g_02159
OG0001672	Syai.g_02488, Syai.g_02489	Prbk.g_01306
OG0001673	Syai.g_00532	Prbk.g_01367
OG0001674	Syai.g_00975, Syai.g_00974	Prbk.g_01388
OG0001674	Syai.g_00976	Prbk.g_01387
OG0001675	Syai.g_01443	Prbk.g_00574, Prbk.g_00576
OG0001676	Syai.g_00444	Prbk.g_00858
OG0001677	Syai.g_00430, Syai.g_01762	Prbk.g_00846
OG0001680	Syai.g_02124	Prbk.g_00385
OG0001691	Syai.g_01064	Prbk.g_02381
OG0001692	Syai.g_00959	Prbk.g_00254
OG0001694	Syai.g_00257	Prbk.g_00419
OG0001695	Syai.g_02894	Prbk.g_02241
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Prbk.g_01293
OG0001703	Syai.g_00630	Prbk.g_02054
OG0001712	Syai.g_01634	Prbk.g_02521
OG0001715	Syai.g_01166	Prbk.g_01712
OG0001716	Syai.g_02081, Syai.g_02082	Prbk.g_02551
OG0001726	Syai.g_01593, Syai.g_01594	Prbk.g_02377
OG0001729	Syai.g_00545	Prbk.g_01511
OG0001730	Syai.g_00552	Prbk.g_01377
OG0001731	Syai.g_02315	Prbk.g_01992
OG0001732	Syai.g_01781	Prbk.g_01507
OG0001735	Syai.g_01226	Prbk.g_00724
OG0001736	Syai.g_00193	Prbk.g_00482
OG0001737	Syai.g_00238	Prbk.g_00437
OG0001738	Syai.g_00204	Prbk.g_00470
OG0001740	Syai.g_02896	Prbk.g_02244
OG0001747	Syai.g_02600	Prbk.g_00745
OG0001749	Syai.g_00148, Syai.g_00188	Prbk.g_00487
OG0001750	Syai.g_02522	Prbk.g_00032
OG0001751	Syai.g_00531, Syai.g_01577	Prbk.g_01366
OG0001752	Syai.g_02283	Prbk.g_01380
OG0001753	Syai.g_02277	Prbk.g_01386
OG0001754	Syai.g_02276	Prbk.g_01389
OG0001755	Syai.g_00681	Prbk.g_01058
OG0001759	Syai.g_01659, Syai.g_01660	Prbk.g_01973
OG0001761	Syai.g_01050	Prbk.g_01847
OG0001762	Syai.g_01450	Prbk.g_00567
OG0001763	Syai.g_01464, Syai.g_01465	Prbk.g_02300
OG0001764	Syai.g_01572	Prbk.g_02374
OG0001765	Syai.g_01711, Syai.g_01026	Prbk.g_02590
OG0001766	Syai.g_00228	Prbk.g_00447
OG0001767	Syai.g_00180	Prbk.g_00495
OG0001783	Syai.g_00114	Prbk.g_00234
OG0001784	Syai.g_02513	Prbk.g_00037
OG0001785	Syai.g_02275	Prbk.g_01390
OG0001786	Syai.g_02340	Prbk.g_01976
OG0001787	Syai.g_00706	Prbk.g_01079
OG0001788	Syai.g_00710, Syai.g_00709	Prbk.g_01082
OG0001789	Syai.g_02178	Prbk.g_01184
OG0001790	Syai.g_02153	Prbk.g_01030
OG0001791	Syai.g_02129	Prbk.g_00150
OG0001792	Syai.g_01789	Prbk.g_00187
OG0001794	Syai.g_01420	Prbk.g_01724
OG0001796	Syai.g_01439	Prbk.g_00579
OG0001797	Syai.g_01541	Prbk.g_02345
OG0001798	Syai.g_01073	Prbk.g_02614
OG0001799	Syai.g_01120	Prbk.g_02653
OG0001800	Syai.g_00990	Prbk.g_01936
OG0001801	Syai.g_00982	Prbk.g_00245
OG0001803	Syai.g_02216	Prbk.g_00322
OG0001804	Syai.g_00519	Prbk.g_00362
OG0001805	Syai.g_00302	Prbk.g_01002
OG0001806	Syai.g_00269	Prbk.g_00408
OG0001807	Syai.g_00177	Prbk.g_00498
OG0001808	Syai.g_00167	Prbk.g_00509
OG0001810	Syai.g_02591	Prbk.g_00558
OG0001811	Syai.g_02652	Prbk.g_01279
OG0001812	Syai.g_02761	Prbk.g_02151
OG0001813	Syai.g_02824	Prbk.g_02206
OG0001814	Syai.g_02917, Syai.g_02916	Prbk.g_02264
OG0001815	Syai.g_02928	Prbk.g_02273
OG0001835	Syai.g_00585, Syai.g_01690	Prbk.g_01759
OG0001838	Syai.g_00008	Prbk.g_02286
OG0001839	Syai.g_00039	Prbk.g_01616
OG0001840	Syai.g_00060	Prbk.g_01599
OG0001841	Syai.g_00068	Prbk.g_01591
OG0001842	Syai.g_02289	Prbk.g_01491
OG0001843	Syai.g_00120	Prbk.g_00228
OG0001844	Syai.g_00121	Prbk.g_00227
OG0001845	Syai.g_00122	Prbk.g_00221
OG0001846	Syai.g_02567	Prbk.g_00201
OG0001847	Syai.g_02564, Syai.g_02565	Prbk.g_00199
OG0001848	Syai.g_02560	Prbk.g_00195
OG0001849	Syai.g_02503	Prbk.g_01298
OG0001850	Syai.g_02491	Prbk.g_01305
OG0001851	Syai.g_02484	Prbk.g_01310
OG0001852	Syai.g_02483	Prbk.g_01311
OG0001853	Syai.g_02476	Prbk.g_01318
OG0001854	Syai.g_00536	Prbk.g_01370
OG0001855	Syai.g_00889	Prbk.g_01393
OG0001856	Syai.g_02354	Prbk.g_00935
OG0001857	Syai.g_02351	Prbk.g_00938
OG0001858	Syai.g_02309	Prbk.g_01995
OG0001859	Syai.g_00618	Prbk.g_02043
OG0001860	Syai.g_00632	Prbk.g_02055
OG0001861	Syai.g_00645	Prbk.g_02068
OG0001862	Syai.g_00656	Prbk.g_02080
OG0001863	Syai.g_00661	Prbk.g_01864
OG0001864	Syai.g_00718	Prbk.g_01093
OG0001865	Syai.g_00785	Prbk.g_01127
OG0001866	Syai.g_00813	Prbk.g_01152
OG0001867	Syai.g_01048	Prbk.g_01162
OG0001868	Syai.g_02182	Prbk.g_01181
OG0001869	Syai.g_02149	Prbk.g_01024
OG0001870	Syai.g_02141	Prbk.g_01016
OG0001871	Syai.g_02136	Prbk.g_00145
OG0001872	Syai.g_01795	Prbk.g_00180
OG0001873	Syai.g_01752	Prbk.g_01499
OG0001874	Syai.g_01749	Prbk.g_00124
OG0001877	Syai.g_01979	Prbk.g_01808
OG0001878	Syai.g_01446	Prbk.g_00571
OG0001879	Syai.g_01452	Prbk.g_00563
OG0001880	Syai.g_01498	Prbk.g_02321
OG0001881	Syai.g_01501	Prbk.g_02322
OG0001882	Syai.g_01524	Prbk.g_02342
OG0001883	Syai.g_01542	Prbk.g_02347
OG0001884	Syai.g_01551	Prbk.g_02356
OG0001885	Syai.g_01567	Prbk.g_02369
OG0001886	Syai.g_01571	Prbk.g_02373
OG0001887	Syai.g_01277	Prbk.g_02412
OG0001888	Syai.g_01298	Prbk.g_02454
OG0001889	Syai.g_01354	Prbk.g_02482
OG0001890	Syai.g_02060	Prbk.g_02545
OG0001891	Syai.g_02064	Prbk.g_02549
OG0001892	Syai.g_02089	Prbk.g_02562
OG0001893	Syai.g_01074	Prbk.g_02615
OG0001894	Syai.g_01103	Prbk.g_02630
OG0001895	Syai.g_00986	Prbk.g_01939
OG0001896	Syai.g_02222	Prbk.g_00340
OG0001897	Syai.g_00496	Prbk.g_00880
OG0001898	Syai.g_00463	Prbk.g_00863
OG0001899	Syai.g_00392	Prbk.g_00955
OG0001900	Syai.g_00284	Prbk.g_00382
OG0001901	Syai.g_00283	Prbk.g_00383
OG0001902	Syai.g_00252	Prbk.g_00424
OG0001903	Syai.g_00243	Prbk.g_00433
OG0001904	Syai.g_00175	Prbk.g_00501
OG0001905	Syai.g_00165	Prbk.g_00511
OG0001906	Syai.g_02579	Prbk.g_00546
OG0001907	Syai.g_02597	Prbk.g_00743
OG0001908	Syai.g_02648	Prbk.g_00788
OG0001909	Syai.g_02659	Prbk.g_01271
OG0001910	Syai.g_02698	Prbk.g_00660
OG0001912	Syai.g_02785	Prbk.g_02170
OG0001913	Syai.g_02787	Prbk.g_02172
OG0001914	Syai.g_01739	Prbk.g_02200
OG0001929	Syai.g_00075	Prbk.g_01584
OG0001930	Syai.g_02290	Prbk.g_01490
OG0001931	Syai.g_02291	Prbk.g_01489
OG0001932	Syai.g_00118	Prbk.g_00230
OG0001933	Syai.g_02543	Prbk.g_00008
OG0001934	Syai.g_02531	Prbk.g_00023
OG0001935	Syai.g_02481	Prbk.g_01313
OG0001936	Syai.g_01653	Prbk.g_01469
OG0001937	Syai.g_02329	Prbk.g_01984
OG0001938	Syai.g_00634	Prbk.g_02057
OG0001939	Syai.g_01960	Prbk.g_02683
OG0001940	Syai.g_00771	Prbk.g_01113
OG0001941	Syai.g_02187	Prbk.g_01176
OG0001943	Syai.g_01920	Prbk.g_00151
OG0001944	Syai.g_01932	Prbk.g_01669
OG0001946	Syai.g_01980	Prbk.g_01803
OG0001947	Syai.g_02024	Prbk.g_00071
OG0001948	Syai.g_01462	Prbk.g_02298
OG0001949	Syai.g_01483	Prbk.g_02312
OG0001950	Syai.g_01485	Prbk.g_02314
OG0001951	Syai.g_01502	Prbk.g_02323
OG0001952	Syai.g_01525	Prbk.g_02343
OG0001953	Syai.g_01526	Prbk.g_02344
OG0001954	Syai.g_01600	Prbk.g_02508
OG0001957	Syai.g_01079	Prbk.g_02620
OG0001958	Syai.g_01228	Prbk.g_00721
OG0001961	Syai.g_00860	Prbk.g_02108
OG0001962	Syai.g_01809	Prbk.g_00698
OG0001964	Syai.g_00335	Prbk.g_01919
OG0001965	Syai.g_01131	Prbk.g_00369
OG0001966	Syai.g_00289	Prbk.g_00377
OG0001967	Syai.g_00287	Prbk.g_00379
OG0001968	Syai.g_00286	Prbk.g_00380
OG0001969	Syai.g_00222	Prbk.g_00452
OG0001970	Syai.g_02581	Prbk.g_00548
OG0001971	Syai.g_02657	Prbk.g_01273
OG0001972	Syai.g_02710	Prbk.g_00647
OG0001973	Syai.g_02753	Prbk.g_02131, Prbk.g_02143
OG0001974	Syai.g_02772	Prbk.g_02157
OG0001975	Syai.g_01740	Prbk.g_02199
OG0001976	Syai.g_01738	Prbk.g_02201
OG0001995	Syai.g_01948	Prbk.g_01089
OG0001996	Syai.g_00036	Prbk.g_01620
OG0001997	Syai.g_02520	Prbk.g_00034
OG0002000	Syai.g_00683	Prbk.g_01060
OG0002001	Syai.g_01964	Prbk.g_01670, Prbk.g_00108
OG0002002	Syai.g_01794	Prbk.g_00181
OG0002004	Syai.g_02496	Prbk.g_01826
OG0002006	Syai.g_02025	Prbk.g_00072
OG0002007	Syai.g_02026	Prbk.g_00073
OG0002008	Syai.g_01448	Prbk.g_00569
OG0002009	Syai.g_01287	Prbk.g_02431
OG0002010	Syai.g_00912	Prbk.g_01224
OG0002011	Syai.g_00525	Prbk.g_00359
OG0002012	Syai.g_01589	Prbk.g_00306, Prbk.g_00830
OG0002013	Syai.g_00515	Prbk.g_00474
OG0002014	Syai.g_00182	Prbk.g_00486
OG0002015	Syai.g_00183, Syai.g_00146	Prbk.g_00490
OG0002017	Syai.g_02832	Prbk.g_02215
OG0002018	Syai.g_02895	Prbk.g_02243
OG0002035	Syai.g_00973, Syai.g_00972, Syai.g_00592, Syai.g_01220	Prbk.g_01741
OG0002037	Syai.g_00636	Prbk.g_02059
