Orthogroup	Syai	Prag
OG0001173	Syai.g_00324	Prag.g_01736
OG0001174	Syai.g_00332	Prag.g_01744
OG0001175	Syai.g_00333	Prag.g_01745
OG0001176	Syai.g_00352	Prag.g_01752
OG0001177	Syai.g_00350	Prag.g_01754
OG0001178	Syai.g_02383	Prag.g_01759
OG0001179	Syai.g_00385	Prag.g_01788
OG0001180	Syai.g_00410	Prag.g_01810
OG0001181	Syai.g_00414	Prag.g_01814
OG0001182	Syai.g_00423	Prag.g_01821
OG0001183	Syai.g_00429	Prag.g_01825
OG0001184	Syai.g_00156	Prag.g_01841
OG0001185	Syai.g_00117	Prag.g_01855
OG0001186	Syai.g_00084	Prag.g_01879
OG0001187	Syai.g_00081	Prag.g_01883
OG0001188	Syai.g_00078	Prag.g_01885
OG0001189	Syai.g_00061	Prag.g_01902
OG0001190	Syai.g_02776	Prag.g_01906
OG0001191	Syai.g_02788	Prag.g_01916
OG0001192	Syai.g_02793	Prag.g_01921
OG0001193	Syai.g_02835	Prag.g_01931
OG0001194	Syai.g_02838	Prag.g_01932
OG0001195	Syai.g_02839	Prag.g_01933
OG0001196	Syai.g_02913	Prag.g_01946
OG0001197	Syai.g_02915	Prag.g_01947
OG0001198	Syai.g_02930	Prag.g_01954
OG0001199	Syai.g_02480	Prag.g_00068
OG0001200	Syai.g_02482	Prag.g_00070
OG0001202	Syai.g_02674	Prag.g_00192
OG0001203	Syai.g_00540	Prag.g_00231
OG0001204	Syai.g_00312	Prag.g_00236
OG0001205	Syai.g_02212	Prag.g_00424
OG0001206	Syai.g_00853	Prag.g_00441
OG0001207	Syai.g_00629	Prag.g_00456
OG0001208	Syai.g_00640	Prag.g_00461
OG0001209	Syai.g_00711	Prag.g_00514
OG0001210	Syai.g_00720	Prag.g_00519
OG0001211	Syai.g_00735	Prag.g_00529
OG0001212	Syai.g_00799	Prag.g_00574
OG0001213	Syai.g_01082	Prag.g_00607
OG0001214	Syai.g_01106	Prag.g_00615
OG0001215	Syai.g_01958	Prag.g_00668
OG0001216	Syai.g_01388	Prag.g_00694
OG0001217	Syai.g_01185	Prag.g_00744
OG0001218	Syai.g_00893	Prag.g_00752
OG0001219	Syai.g_01561	Prag.g_00795
OG0001220	Syai.g_02087	Prag.g_00856
OG0001221	Syai.g_01284	Prag.g_00917
OG0001222	Syai.g_01516	Prag.g_00956
OG0001223	Syai.g_01463	Prag.g_00982
OG0001224	Syai.g_02011	Prag.g_01032
OG0001225	Syai.g_02009	Prag.g_01034
OG0001226	Syai.g_01154	Prag.g_01060
OG0001227	Syai.g_02806	Prag.g_01079
OG0001228	Syai.g_02218	Prag.g_01198
OG0001229	Syai.g_01986	Prag.g_01387
OG0001230	Syai.g_00964	Prag.g_01480
OG0001231	Syai.g_00017	Prag.g_01585
OG0001232	Syai.g_02410	Prag.g_01692
OG0001233	Syai.g_02261	Prag.g_01712
OG0001234	Syai.g_00337	Prag.g_01747
OG0001235	Syai.g_00343	Prag.g_01756
OG0001236	Syai.g_00159	Prag.g_01838
OG0001237	Syai.g_00137	Prag.g_01842
OG0001238	Syai.g_02789	Prag.g_01917
OG0001239	Syai.g_02477	Prag.g_00065
OG0001241	Syai.g_02537	Prag.g_00094
OG0001242	Syai.g_02566	Prag.g_00112
OG0001243	Syai.g_02573	Prag.g_00118
OG0001244	Syai.g_02605	Prag.g_00134
OG0001245	Syai.g_02091	Prag.g_00373
OG0001246	Syai.g_00666	Prag.g_00483
OG0001247	Syai.g_01380	Prag.g_00661
OG0001248	Syai.g_01377	Prag.g_00663
OG0001249	Syai.g_00464	Prag.g_00784
OG0001250	Syai.g_02053	Prag.g_00845
OG0001251	Syai.g_02845	Prag.g_00893
OG0001252	Syai.g_02018	Prag.g_01027
OG0001254	Syai.g_01744	Prag.g_01122
OG0001255	Syai.g_01915	Prag.g_01137
OG0001256	Syai.g_02362	Prag.g_01578
OG0001257	Syai.g_00848	Prag.g_01584
OG0001258	Syai.g_02372	Prag.g_01666
OG0001259	Syai.g_02259	Prag.g_01710
OG0001260	Syai.g_02281	Prag.g_01727
OG0001261	Syai.g_00394	Prag.g_01796
OG0001262	Syai.g_00063	Prag.g_01900
OG0001263	Syai.g_02576	Prag.g_00121
OG0001265	Syai.g_02563	Prag.g_00111
OG0001266	Syai.g_02679	Prag.g_00196
OG0001267	Syai.g_00259	Prag.g_00271
OG0001268	Syai.g_00492	Prag.g_00334
OG0001269	Syai.g_01699	Prag.g_00353
OG0001270	Syai.g_02231	Prag.g_00413
OG0001271	Syai.g_00862	Prag.g_00451
OG0001272	Syai.g_00644	Prag.g_00465
OG0001273	Syai.g_01099	Prag.g_00609
OG0001274	Syai.g_02706	Prag.g_00681
OG0001275	Syai.g_01447	Prag.g_00992
OG0001276	Syai.g_01431	Prag.g_01011
OG0001277	Syai.g_02899	Prag.g_01068
OG0001278	Syai.g_01799	Prag.g_01203
OG0001279	Syai.g_00991	Prag.g_01302
OG0001280	Syai.g_02176	Prag.g_01354
OG0001281	Syai.g_02186	Prag.g_01360
OG0001282	Syai.g_00627	Prag.g_01390
OG0001284	Syai.g_02338	Prag.g_01560
OG0001285	Syai.g_02866	Prag.g_01695
OG0001286	Syai.g_00408	Prag.g_01808
OG0001287	Syai.g_00109	Prag.g_01863
OG0001289	Syai.g_02504	Prag.g_00081
OG0001290	Syai.g_02536	Prag.g_00093
OG0001291	Syai.g_02587	Prag.g_00128
OG0001292	Syai.g_00306	Prag.g_00241
OG0001293	Syai.g_00285	Prag.g_00252
OG0001294	Syai.g_01242	Prag.g_00371
OG0001295	Syai.g_00722	Prag.g_00446
OG0001296	Syai.g_00672	Prag.g_00488
OG0001297	Syai.g_00676	Prag.g_00493
OG0001298	Syai.g_00773	Prag.g_00555
OG0001299	Syai.g_01236	Prag.g_00644
OG0001300	Syai.g_01982	Prag.g_00671
OG0001301	Syai.g_01995	Prag.g_00674
OG0001302	Syai.g_01142	Prag.g_00793
OG0001303	Syai.g_01559	Prag.g_00996
OG0001304	Syai.g_01418	Prag.g_01021
OG0001305	Syai.g_02001	Prag.g_01040
OG0001306	Syai.g_02160	Prag.g_01139
OG0001307	Syai.g_01717	Prag.g_01372
OG0001308	Syai.g_00943	Prag.g_01500
OG0001309	Syai.g_00682	Prag.g_01582
OG0001312	Syai.g_01549	Prag.g_00945
OG0001314	Syai.g_01341, Syai.g_01810	Prag.g_00735
OG0001315	Syai.g_00427	Prag.g_00055
OG0001316	Syai.g_02593	Prag.g_00133
OG0001317	Syai.g_00534	Prag.g_00227
OG0001318	Syai.g_00293	Prag.g_00248
OG0001319	Syai.g_00270	Prag.g_00263
OG0001321	Syai.g_02195	Prag.g_00430
OG0001322	Syai.g_02194	Prag.g_00431
OG0001323	Syai.g_00685	Prag.g_00498
OG0001324	Syai.g_01983	Prag.g_00672
OG0001325	Syai.g_01392	Prag.g_00697
OG0001326	Syai.g_02856	Prag.g_00881
OG0001327	Syai.g_01250	Prag.g_01051
OG0001328	Syai.g_01278	Prag.g_01078
OG0001330	Syai.g_02167	Prag.g_01327
OG0001331	Syai.g_00622	Prag.g_01395
OG0001332	Syai.g_02293	Prag.g_01533
OG0001333	Syai.g_02255	Prag.g_01706
OG0001334	Syai.g_00438	Prag.g_01828
OG0001335	Syai.g_00439	Prag.g_01829
OG0001336	Syai.g_02909	Prag.g_01943
OG0001339	Syai.g_02539	Prag.g_00096
OG0001340	Syai.g_00453	Prag.g_00319
OG0001343	Syai.g_02842	Prag.g_00890
OG0001344	Syai.g_02139	Prag.g_01157
OG0001345	Syai.g_02110	Prag.g_01172
OG0001346	Syai.g_02180	Prag.g_01356
OG0001348	Syai.g_02033	Prag.g_01606
OG0001349	Syai.g_02417	Prag.g_01489
OG0001351	Syai.g_00843	Prag.g_00433
OG0001352	Syai.g_00700	Prag.g_00658
OG0001353	Syai.g_02042	Prag.g_00837
OG0001354	Syai.g_01477	Prag.g_00974
OG0001355	Syai.g_01698	Prag.g_01616
OG0001356	Syai.g_02032	Prag.g_00769
OG0001359	Syai.g_02841	Prag.g_00891
OG0001360	Syai.g_02107	Prag.g_01081
OG0001361	Syai.g_02113	Prag.g_01169
OG0001362	Syai.g_00938	Prag.g_01504
OG0001363	Syai.g_00936	Prag.g_01506
OG0001364	Syai.g_00173	Prag.g_01831
OG0001373	Syai.g_02855	Prag.g_00880
OG0001374	Syai.g_02863	Prag.g_00888
OG0001375	Syai.g_02843	Prag.g_00889
OG0001376	Syai.g_02795	Prag.g_01045
OG0001377	Syai.g_02794	Prag.g_01046
OG0001378	Syai.g_02232	Prag.g_01090
OG0001379	Syai.g_02169	Prag.g_01349
OG0001380	Syai.g_01168	Prag.g_01377
OG0001381	Syai.g_02819, Syai.g_01723	Prag.g_01383
OG0001385	Syai.g_02852	Prag.g_00877
OG0001386	Syai.g_02853	Prag.g_00878
OG0001387	Syai.g_02854	Prag.g_00879
OG0001388	Syai.g_02857	Prag.g_00882
OG0001389	Syai.g_02858	Prag.g_00883
OG0001390	Syai.g_02859	Prag.g_00884
OG0001391	Syai.g_02860	Prag.g_00885
OG0001392	Syai.g_02861	Prag.g_00886
OG0001393	Syai.g_02862	Prag.g_00887
OG0001395	Syai.g_01410	Prag.g_01023
OG0001397	Syai.g_00937	Prag.g_01505
OG0001398	Syai.g_01587	Prag.g_01612
OG0001401	Syai.g_02046, Syai.g_02047	Prag.g_01280
OG0001402	Syai.g_01070	Prag.g_00759
OG0001404	Syai.g_02473	Prag.g_00062
OG0001405	Syai.g_00441	Prag.g_00317
OG0001406	Syai.g_02796	Prag.g_01044
OG0001407	Syai.g_00701	Prag.g_01058
OG0001408	Syai.g_01831	Prag.g_01063
OG0001413	Syai.g_01148	Prag.g_01574
OG0001414	Syai.g_01722	Prag.g_00222
OG0001416	Syai.g_02183	Prag.g_00438
OG0001417	Syai.g_01478	Prag.g_00448
OG0001419	Syai.g_00702	Prag.g_01059
OG0001420	Syai.g_00697	Prag.g_01098
OG0001421	Syai.g_01621	Prag.g_01579
OG0001422	Syai.g_02171	Prag.g_01604
OG0001425	Syai.g_02792	Prag.g_01920
OG0001428	Syai.g_02637	Prag.g_00165
OG0001430	Syai.g_02768	Prag.g_01322
OG0001432	Syai.g_01943	Prag.g_01573
OG0001433	Syai.g_02031	Prag.g_00768
OG0001438	Syai.g_00244	Prag.g_00284
OG0001439	Syai.g_00219	Prag.g_00298
OG0001441	Syai.g_00687	Prag.g_00500
OG0001442	Syai.g_01305	Prag.g_00733
OG0001443	Syai.g_02800	Prag.g_01652
OG0001446	Syai.g_00832	Prag.g_00073
OG0001447	Syai.g_02574	Prag.g_00119
OG0001448	Syai.g_02808	Prag.g_00361
OG0001449	Syai.g_00315	Prag.g_00388
OG0001452	Syai.g_00298	Prag.g_00894
OG0001453	Syai.g_01455	Prag.g_00986
OG0001454	Syai.g_01153	Prag.g_01074
OG0001456	Syai.g_02873	Prag.g_01130
OG0001457	Syai.g_02874	Prag.g_01131
OG0001458	Syai.g_02875	Prag.g_01132
OG0001459	Syai.g_01712	Prag.g_01312
OG0001460	Syai.g_02030	Prag.g_00767
OG0001462	Syai.g_00045	Prag.g_00034
OG0001465	Syai.g_01384	Prag.g_00680
OG0001467	Syai.g_01141	Prag.g_00785
OG0001468	Syai.g_01144	Prag.g_01049
OG0001471	Syai.g_00224	Prag.g_01575
OG0001472	Syai.g_01931	Prag.g_01581
OG0001473	Syai.g_01130	Prag.g_01880
OG0001474	Syai.g_00493	Prag.g_00335
OG0001477	Syai.g_01992	Prag.g_01256
OG0001479	Syai.g_00490	Prag.g_00332
OG0001480	Syai.g_02088	Prag.g_00363
OG0001482	Syai.g_01468	Prag.g_00436
OG0001492	Syai.g_01796	Prag.g_01200
OG0001493	Syai.g_01820	Prag.g_01208
OG0001496	Syai.g_01990	Prag.g_01254
OG0001497	Syai.g_01991	Prag.g_01255
OG0001499	Syai.g_00831, Syai.g_01189	Prag.g_00054
OG0001502	Syai.g_02079	Prag.g_00776
OG0001504	Syai.g_01713	Prag.g_01313, Prag.g_01639
OG0001507	Syai.g_01671	Prag.g_01632
OG0001514	Syai.g_01989	Prag.g_01253
OG0001546	Syai.g_00690	Prag.g_00503
OG0001547	Syai.g_01580	Prag.g_00778
OG0001548	Syai.g_01157	Prag.g_00782
OG0001549	Syai.g_02106	Prag.g_00863
OG0001551	Syai.g_02028	Prag.g_01129
OG0001552	Syai.g_01018	Prag.g_01217
OG0001554	Syai.g_02774	Prag.g_01580
OG0001555	Syai.g_01645	Prag.g_01595
OG0001556	Syai.g_01757	Prag.g_00761
OG0001558	Syai.g_00020, Syai.g_00021	Prag.g_01283
OG0001564	Syai.g_02869	Prag.g_01435
OG0001567	Syai.g_01581	Prag.g_00777
OG0001568	Syai.g_01578	Prag.g_00779
OG0001582	Syai.g_01500	Prag.g_00447
OG0001585	Syai.g_01635	Prag.g_01307
OG0001586	Syai.g_02424, Syai.g_02464	Prag.g_01463
OG0001602	Syai.g_01383	Prag.g_00679
OG0001633	Syai.g_00995	Prag.g_01386
OG0001635	Syai.g_00091	Prag.g_01634
OG0001647	Syai.g_00268	Prag.g_00264
OG0001652	Syai.g_00018	Prag.g_01281
OG0001667	Syai.g_01923	Prag.g_01330
OG0001700	Syai.g_01204	Prag.g_00766
OG0001792	Syai.g_01789	Prag.g_01441
OG0002244	Syai.g_01672	Prag.g_01631
OG0002291	Syai.g_02653	Prag.g_01299
OG0002293	Syai.g_00879	Prag.g_01260
OG0002329	Syai.g_02836	Prag.g_01279
OG0002416	Syai.g_01181	Prag.g_01214
OG0004591	Syai.g_00355	Prag.g_01439
