Orthogroup	Syai	Syaq
OG0001126	Syai.g_02021	Syaq.g_02693
OG0001127	Syai.g_02020	Syaq.g_02692
OG0001128	Syai.g_02017	Syaq.g_02689
OG0001129	Syai.g_02015	Syaq.g_02687
OG0001130	Syai.g_02014	Syaq.g_02686
OG0001131	Syai.g_01281	Syaq.g_02284
OG0001132	Syai.g_01620	Syaq.g_01872
OG0001133	Syai.g_01072	Syaq.g_02063
OG0001134	Syai.g_01745	Syaq.g_02213
OG0001135	Syai.g_01742	Syaq.g_02212
OG0001136	Syai.g_02146	Syaq.g_00252
OG0001137	Syai.g_02126	Syaq.g_00228
OG0001138	Syai.g_01763	Syaq.g_00196
OG0001139	Syai.g_01765	Syaq.g_00194
OG0001140	Syai.g_01766	Syaq.g_00193
OG0001141	Syai.g_01767	Syaq.g_00192
OG0001142	Syai.g_01768	Syaq.g_00191
OG0001143	Syai.g_01778	Syaq.g_00182
OG0001144	Syai.g_01788	Syaq.g_00166
OG0001145	Syai.g_02165	Syaq.g_00284
OG0001146	Syai.g_02185	Syaq.g_00305
OG0001147	Syai.g_00869	Syaq.g_00438
OG0001148	Syai.g_00626	Syaq.g_01761
OG0001149	Syai.g_00625	Syaq.g_01760
OG0001150	Syai.g_00624	Syaq.g_01759
OG0001151	Syai.g_00611	Syaq.g_01746
OG0001152	Syai.g_00610	Syaq.g_01745
OG0001153	Syai.g_00903	Syaq.g_00413
OG0001154	Syai.g_00901	Syaq.g_00414
OG0001155	Syai.g_02298	Syaq.g_01739
OG0001156	Syai.g_02301	Syaq.g_01729
OG0001157	Syai.g_02302	Syaq.g_01728
OG0001158	Syai.g_02303	Syaq.g_01727
OG0001159	Syai.g_02304	Syaq.g_01726
OG0001160	Syai.g_02355	Syaq.g_01693
OG0001161	Syai.g_02803	Syaq.g_01233
OG0001162	Syai.g_01374	Syaq.g_00331
OG0001163	Syai.g_02363	Syaq.g_01685
OG0001164	Syai.g_02369	Syaq.g_01679
OG0001165	Syai.g_02374	Syaq.g_01674
OG0001166	Syai.g_02400	Syaq.g_01652
OG0001167	Syai.g_02254	Syaq.g_01039
OG0001169	Syai.g_02258	Syaq.g_01620
OG0001170	Syai.g_02260	Syaq.g_01618
OG0001171	Syai.g_02270	Syaq.g_01607
OG0001172	Syai.g_00323	Syaq.g_00690
OG0001173	Syai.g_00324	Syaq.g_00689
OG0001174	Syai.g_00332	Syaq.g_00681
OG0001175	Syai.g_00333	Syaq.g_00680
OG0001176	Syai.g_00352	Syaq.g_00656
OG0001177	Syai.g_00350	Syaq.g_00658
OG0001178	Syai.g_02383	Syaq.g_01667
OG0001179	Syai.g_00385	Syaq.g_00626
OG0001180	Syai.g_00410	Syaq.g_00600
OG0001181	Syai.g_00414	Syaq.g_00596
OG0001182	Syai.g_00423	Syaq.g_00587
OG0001183	Syai.g_00429	Syaq.g_00579
OG0001184	Syai.g_00156	Syaq.g_00995
OG0001185	Syai.g_00117	Syaq.g_01022
OG0001186	Syai.g_00084	Syaq.g_01058
OG0001187	Syai.g_00081	Syaq.g_01061
OG0001188	Syai.g_00078	Syaq.g_01065
OG0001189	Syai.g_00061	Syaq.g_01095
OG0001190	Syai.g_02776	Syaq.g_01264
OG0001191	Syai.g_02788	Syaq.g_01248
OG0001192	Syai.g_02793	Syaq.g_01242
OG0001193	Syai.g_02835	Syaq.g_01217
OG0001194	Syai.g_02838	Syaq.g_01214
OG0001195	Syai.g_02839	Syaq.g_01213
OG0001196	Syai.g_02913	Syaq.g_01169
OG0001197	Syai.g_02915	Syaq.g_01167
OG0001198	Syai.g_02930	Syaq.g_01153
OG0001199	Syai.g_02480	Syaq.g_01553
OG0001200	Syai.g_02482	Syaq.g_01551
OG0001202	Syai.g_02674	Syaq.g_01358
OG0001203	Syai.g_00540	Syaq.g_01581
OG0001204	Syai.g_00312	Syaq.g_00709
OG0001205	Syai.g_02212	Syaq.g_00491
OG0001206	Syai.g_00853	Syaq.g_00468
OG0001207	Syai.g_00629	Syaq.g_01764
OG0001208	Syai.g_00640	Syaq.g_01774
OG0001209	Syai.g_00711	Syaq.g_01841
OG0001210	Syai.g_00720	Syaq.g_01852
OG0001211	Syai.g_00735	Syaq.g_01932
OG0001212	Syai.g_00799	Syaq.g_01990
OG0001213	Syai.g_01082	Syaq.g_02072
OG0001214	Syai.g_01106	Syaq.g_02084
OG0001215	Syai.g_01958	Syaq.g_02580
OG0001216	Syai.g_01388	Syaq.g_00026
OG0001217	Syai.g_01185	Syaq.g_01885
OG0001218	Syai.g_00893	Syaq.g_00423
OG0001219	Syai.g_01561	Syaq.g_02434
OG0001220	Syai.g_02087	Syaq.g_02412
OG0001221	Syai.g_01284	Syaq.g_02300
OG0001222	Syai.g_01516	Syaq.g_02472
OG0001223	Syai.g_01463	Syaq.g_02516
OG0001224	Syai.g_02011	Syaq.g_02683
OG0001225	Syai.g_02009	Syaq.g_02681
OG0001226	Syai.g_01154	Syaq.g_01543
OG0001227	Syai.g_02806	Syaq.g_00333
OG0001230	Syai.g_00964	Syaq.g_00361
OG0001231	Syai.g_00017	Syaq.g_01133
OG0001232	Syai.g_02410	Syaq.g_01643
OG0001233	Syai.g_02261	Syaq.g_01617
OG0001234	Syai.g_00337	Syaq.g_00676
OG0001235	Syai.g_00343	Syaq.g_00665
OG0001236	Syai.g_00159	Syaq.g_00990
OG0001237	Syai.g_00137	Syaq.g_00999
OG0001238	Syai.g_02789	Syaq.g_01246
OG0001239	Syai.g_02477	Syaq.g_01556
OG0001240	Syai.g_02527	Syaq.g_01502
OG0001241	Syai.g_02537	Syaq.g_01492
OG0001243	Syai.g_02573	Syaq.g_01457
OG0001244	Syai.g_02605	Syaq.g_01430
OG0001245	Syai.g_02091	Syaq.g_01916
OG0001246	Syai.g_00666	Syaq.g_01802
OG0001248	Syai.g_01377	Syaq.g_01891
OG0001249	Syai.g_00464	Syaq.g_00563
OG0001250	Syai.g_02053	Syaq.g_02389
OG0001251	Syai.g_02845	Syaq.g_02135
OG0001252	Syai.g_02018	Syaq.g_02690
OG0001254	Syai.g_01744	Syaq.g_02214
OG0001255	Syai.g_01915	Syaq.g_02111
OG0001256	Syai.g_02362	Syaq.g_01686
OG0001258	Syai.g_02372	Syaq.g_01676
OG0001259	Syai.g_02259	Syaq.g_01619
OG0001260	Syai.g_02281	Syaq.g_01595
OG0001261	Syai.g_00394	Syaq.g_00617
OG0001262	Syai.g_00063	Syaq.g_01093
OG0001263	Syai.g_02576	Syaq.g_01454
OG0001265	Syai.g_02563	Syaq.g_01466
OG0001266	Syai.g_02679	Syaq.g_01354
OG0001267	Syai.g_00259	Syaq.g_00763
OG0001268	Syai.g_00492	Syaq.g_00553
OG0001269	Syai.g_01699	Syaq.g_01866
OG0001270	Syai.g_02231	Syaq.g_00504
OG0001271	Syai.g_00862	Syaq.g_00445
OG0001272	Syai.g_00644	Syaq.g_01778
OG0001273	Syai.g_01099	Syaq.g_02077
OG0001274	Syai.g_02706	Syaq.g_01303
OG0001275	Syai.g_01447	Syaq.g_02531
OG0001276	Syai.g_01431	Syaq.g_00062
OG0001278	Syai.g_01799	Syaq.g_00155
OG0001279	Syai.g_00991	Syaq.g_01867
OG0001280	Syai.g_02176	Syaq.g_00294
OG0001281	Syai.g_02186	Syaq.g_00306
OG0001282	Syai.g_00627	Syaq.g_01762
OG0001283	Syai.g_02908	Syaq.g_01175
OG0001284	Syai.g_02338	Syaq.g_01700
OG0001285	Syai.g_02866	Syaq.g_01639
OG0001286	Syai.g_00408	Syaq.g_00602
OG0001287	Syai.g_00109	Syaq.g_01030
OG0001289	Syai.g_02504	Syaq.g_01528
OG0001290	Syai.g_02536	Syaq.g_01493
OG0001291	Syai.g_02587	Syaq.g_01444
OG0001293	Syai.g_00285	Syaq.g_00736
OG0001294	Syai.g_01242	Syaq.g_02252
OG0001296	Syai.g_00672	Syaq.g_01808
OG0001297	Syai.g_00676	Syaq.g_01812
OG0001298	Syai.g_00773	Syaq.g_01967
OG0001299	Syai.g_01236	Syaq.g_02246
OG0001300	Syai.g_01982	Syaq.g_02589
OG0001301	Syai.g_01995	Syaq.g_02602
OG0001302	Syai.g_01142	Syaq.g_02115
OG0001303	Syai.g_01559	Syaq.g_02437
OG0001304	Syai.g_01418	Syaq.g_00049
OG0001305	Syai.g_02001	Syaq.g_02673
OG0001306	Syai.g_02160	Syaq.g_00267
OG0001308	Syai.g_00943	Syaq.g_00385
OG0001312	Syai.g_01549	Syaq.g_02449
OG0001314	Syai.g_01341, Syai.g_01810	Syaq.g_00826
OG0001315	Syai.g_00427	Syaq.g_00581
OG0001316	Syai.g_02593	Syaq.g_01437
OG0001317	Syai.g_00534	Syaq.g_01576
OG0001318	Syai.g_00293	Syaq.g_00728
OG0001319	Syai.g_00270	Syaq.g_00751
OG0001321	Syai.g_02195	Syaq.g_00483
OG0001322	Syai.g_02194	Syaq.g_00482
OG0001323	Syai.g_00685	Syaq.g_01820
OG0001324	Syai.g_01983	Syaq.g_02590
OG0001325	Syai.g_01392	Syaq.g_00030
OG0001326	Syai.g_02856	Syaq.g_01205
OG0001327	Syai.g_01250	Syaq.g_02259
OG0001328	Syai.g_01278	Syaq.g_02280
OG0001330	Syai.g_02167	Syaq.g_00287
OG0001331	Syai.g_00622	Syaq.g_01757
OG0001333	Syai.g_02255	Syaq.g_01622
OG0001336	Syai.g_02909	Syaq.g_01174
OG0001337	Syai.g_00434, Syai.g_00452	Syaq.g_00564
OG0001343	Syai.g_02842	Syaq.g_00700
OG0001345	Syai.g_02110	Syaq.g_00213
OG0001346	Syai.g_02180	Syaq.g_00298
OG0001347	Syai.g_02766	Syaq.g_01063
OG0001348	Syai.g_02033	Syaq.g_02703
OG0001349	Syai.g_02417	Syaq.g_00942
OG0001350	Syai.g_00539	Syaq.g_01580
OG0001351	Syai.g_00843	Syaq.g_00476
OG0001352	Syai.g_00700	Syaq.g_01904
OG0001353	Syai.g_02042	Syaq.g_02379
OG0001354	Syai.g_01477	Syaq.g_02503
OG0001355	Syai.g_01698	Syaq.g_00797
OG0001356	Syai.g_02032	Syaq.g_02555
OG0001357	Syai.g_00918, Syai.g_01612	Syaq.g_02130
OG0001359	Syai.g_02841	Syaq.g_00699
OG0001360	Syai.g_02107	Syaq.g_00211
OG0001361	Syai.g_02113	Syaq.g_00216
OG0001364	Syai.g_00173	Syaq.g_00972
OG0001366	Syai.g_02403	Syaq.g_01649
OG0001368	Syai.g_00313	Syaq.g_00708
OG0001373	Syai.g_02855	Syaq.g_01206
OG0001374	Syai.g_02863	Syaq.g_01198
OG0001375	Syai.g_02843	Syaq.g_00701
OG0001378	Syai.g_02232	Syaq.g_00506
OG0001379	Syai.g_02169	Syaq.g_00289
OG0001380	Syai.g_01168	Syaq.g_01915
OG0001383	Syai.g_02731	Syaq.g_01292
OG0001385	Syai.g_02852	Syaq.g_01209
OG0001386	Syai.g_02853	Syaq.g_01208
OG0001387	Syai.g_02854	Syaq.g_01207
OG0001388	Syai.g_02857	Syaq.g_01204
OG0001389	Syai.g_02858	Syaq.g_01203
OG0001390	Syai.g_02859	Syaq.g_01202
OG0001391	Syai.g_02860	Syaq.g_01201
OG0001392	Syai.g_02861	Syaq.g_01200
OG0001393	Syai.g_02862	Syaq.g_01199
OG0001394	Syai.g_01290	Syaq.g_02307
OG0001395	Syai.g_01410	Syaq.g_00045
OG0001396	Syai.g_02765	Syaq.g_01064
OG0001401	Syai.g_02046, Syai.g_02047	Syaq.g_02383
OG0001402	Syai.g_01070	Syaq.g_02061
OG0001408	Syai.g_01831	Syaq.g_02125
OG0001412	Syai.g_02767	Syaq.g_01062
OG0001413	Syai.g_01148	Syaq.g_00139
OG0001416	Syai.g_02183	Syaq.g_00303
OG0001417	Syai.g_01478	Syaq.g_02502
OG0001420	Syai.g_00697	Syaq.g_01833
OG0001428	Syai.g_02637	Syaq.g_01396
OG0001430	Syai.g_02768	Syaq.g_01271
OG0001432	Syai.g_01943	Syaq.g_01862
OG0001433	Syai.g_02031	Syaq.g_00128
OG0001435	Syai.g_01256	Syaq.g_02265
OG0001436	Syai.g_00179	Syaq.g_00966
OG0001436	Syai.g_00178	Syaq.g_00967
OG0001438	Syai.g_00244	Syaq.g_00778
OG0001439	Syai.g_00219	Syaq.g_00863
OG0001441	Syai.g_00687	Syaq.g_01822
OG0001442	Syai.g_01305	Syaq.g_02322
OG0001443	Syai.g_02800	Syaq.g_01236
OG0001444	Syai.g_02521	Syaq.g_01508
OG0001447	Syai.g_02574	Syaq.g_01456
OG0001448	Syai.g_02808	Syaq.g_01873
OG0001449	Syai.g_00315	Syaq.g_00698
OG0001452	Syai.g_00298	Syaq.g_00723
OG0001453	Syai.g_01455	Syaq.g_02522
OG0001454	Syai.g_01153	Syaq.g_01917
OG0001456	Syai.g_02873	Syaq.g_01196
OG0001457	Syai.g_02874	Syaq.g_01195
OG0001458	Syai.g_02875	Syaq.g_01194
OG0001460	Syai.g_02030	Syaq.g_00129
OG0001461	Syai.g_01730	Syaq.g_02163
OG0001462	Syai.g_00045	Syaq.g_01108
OG0001465	Syai.g_01384	Syaq.g_02704
OG0001467	Syai.g_01141	Syaq.g_00354
OG0001470	Syai.g_02235	Syaq.g_00903
OG0001471	Syai.g_00224	Syaq.g_00859
OG0001473	Syai.g_01130	Syaq.g_02134
OG0001474	Syai.g_00493	Syaq.g_00552
OG0001475	Syai.g_02237	Syaq.g_00905
OG0001476	Syai.g_02131	Syaq.g_00233
OG0001477	Syai.g_01992	Syaq.g_02599
OG0001479	Syai.g_00490	Syaq.g_00555
OG0001480	Syai.g_02088	Syaq.g_02121
OG0001482	Syai.g_01468	Syaq.g_02512
OG0001484	Syai.g_02864	Syaq.g_02628
OG0001487	Syai.g_00894	Syaq.g_00422
OG0001488	Syai.g_02121	Syaq.g_00224
OG0001489	Syai.g_00419	Syaq.g_00591
OG0001492	Syai.g_01796	Syaq.g_00158
OG0001493	Syai.g_01820	Syaq.g_00150
OG0001495	Syai.g_00349	Syaq.g_00659
OG0001496	Syai.g_01990	Syaq.g_02596
OG0001497	Syai.g_01991	Syaq.g_02598
OG0001498	Syai.g_00518	Syaq.g_00528
OG0001502	Syai.g_02079	Syaq.g_02407
OG0001508	Syai.g_02234	Syaq.g_00902
OG0001510	Syai.g_00105	Syaq.g_01034
OG0001511	Syai.g_02549	Syaq.g_01478
OG0001512	Syai.g_00541	Syaq.g_01583
OG0001513	Syai.g_00138	Syaq.g_00998
OG0001514	Syai.g_01989	Syaq.g_02595
OG0001515	Syai.g_01978	Syaq.g_02585
OG0001516	Syai.g_01233	Syaq.g_02243
OG0001517	Syai.g_00487	Syaq.g_00558
OG0001518	Syai.g_02791	Syaq.g_01244
OG0001519	Syai.g_02802	Syaq.g_01234
OG0001520	Syai.g_00757	Syaq.g_01953
OG0001527	Syai.g_00749	Syaq.g_01946
OG0001528	Syai.g_02236	Syaq.g_00904
OG0001529	Syai.g_00054	Syaq.g_01102
OG0001530	Syai.g_02547	Syaq.g_01480
OG0001531	Syai.g_00542	Syaq.g_01584
OG0001532	Syai.g_01764	Syaq.g_00195
OG0001533	Syai.g_00821	Syaq.g_00508
OG0001533	Syai.g_00849	Syaq.g_00470
OG0001534	Syai.g_01417	Syaq.g_00048
OG0001535	Syai.g_01433	Syaq.g_00065
OG0001536	Syai.g_01508	Syaq.g_02480
OG0001537	Syai.g_01285	Syaq.g_02301
OG0001538	Syai.g_01326	Syaq.g_02345
OG0001539	Syai.g_01252	Syaq.g_02261
OG0001540	Syai.g_02578	Syaq.g_01452
OG0001541	Syai.g_02646	Syaq.g_01387
OG0001542	Syai.g_02655	Syaq.g_01379
OG0001544	Syai.g_02801	Syaq.g_01235
OG0001545	Syai.g_02898	Syaq.g_01185
OG0001546	Syai.g_00690	Syaq.g_01825
OG0001547	Syai.g_01580	Syaq.g_02422
OG0001549	Syai.g_02106	Syaq.g_02416
OG0001551	Syai.g_02028	Syaq.g_02572
OG0001554	Syai.g_02774	Syaq.g_01266
OG0001556	Syai.g_01757	Syaq.g_00202
OG0001557	Syai.g_01291	Syaq.g_02308
OG0001558	Syai.g_00020, Syai.g_00021	Syaq.g_01130
OG0001559	Syai.g_02546	Syaq.g_01481
OG0001560	Syai.g_02535	Syaq.g_01494
OG0001561	Syai.g_01427	Syaq.g_00059
OG0001562	Syai.g_01441	Syaq.g_00073
OG0001563	Syai.g_00403	Syaq.g_00608
OG0001564	Syai.g_02869	Syaq.g_02158
OG0001567	Syai.g_01581	Syaq.g_02421
OG0001568	Syai.g_01578	Syaq.g_02424
OG0001573	Syai.g_02762	Syaq.g_02189
OG0001574	Syai.g_00747	Syaq.g_01944
OG0001575	Syai.g_00752	Syaq.g_01949
OG0001576	Syai.g_00817	Syaq.g_00326
OG0001577	Syai.g_02148	Syaq.g_00254
OG0001580	Syai.g_02758	Syaq.g_01275
OG0001588	Syai.g_00170	Syaq.g_00974
OG0001590	Syai.g_01098	Syaq.g_02076
OG0001591	Syai.g_01244	Syaq.g_02254
OG0001592	Syai.g_02760	Syaq.g_01274
OG0001602	Syai.g_01383	Syaq.g_02705
OG0001614	Syai.g_00119	Syaq.g_01020
OG0001615	Syai.g_00727	Syaq.g_01923
OG0001616	Syai.g_01751	Syaq.g_00208
OG0001617	Syai.g_01985	Syaq.g_02593
OG0001618	Syai.g_01399	Syaq.g_00036
OG0001619	Syai.g_01519	Syaq.g_02469
OG0001620	Syai.g_00499	Syaq.g_00546
OG0001621	Syai.g_00297	Syaq.g_00724
OG0001622	Syai.g_02907	Syaq.g_01176
OG0001623	Syai.g_00457	Syaq.g_00571
OG0001624	Syai.g_02807	Syaq.g_02116
OG0001625	Syai.g_00291	Syaq.g_00730
OG0001634	Syai.g_01239	Syaq.g_02249
OG0001637	Syai.g_02274	Syaq.g_01603
OG0001638	Syai.g_02390	Syaq.g_01660
OG0001639	Syai.g_02297	Syaq.g_01738
OG0001640	Syai.g_02022	Syaq.g_02695
OG0001641	Syai.g_01457	Syaq.g_02520
OG0001642	Syai.g_02085	Syaq.g_02411
OG0001643	Syai.g_01109	Syaq.g_02087
OG0001646	Syai.g_01180	Syaq.g_01883
OG0001647	Syai.g_00268	Syaq.g_00753
OG0001652	Syai.g_00018	Syaq.g_01132
OG0001653	Syai.g_02924	Syaq.g_01505
OG0001654	Syai.g_02295	Syaq.g_01736
OG0001657	Syai.g_02619	Syaq.g_01413
OG0001658	Syai.g_02775	Syaq.g_01265
OG0001659	Syai.g_01759	Syaq.g_00199
OG0001672	Syai.g_02488, Syai.g_02489	Syaq.g_01545
OG0001673	Syai.g_00532	Syaq.g_01569
OG0001675	Syai.g_01443	Syaq.g_02535
OG0001677	Syai.g_00430, Syai.g_01762	Syaq.g_00578
OG0001678	Syai.g_00322	Syaq.g_00691
OG0001682	Syai.g_01152, Syai.g_01396	Syaq.g_00034
OG0001692	Syai.g_00959	Syaq.g_00366
OG0001694	Syai.g_00257	Syaq.g_00765
OG0001695	Syai.g_02894	Syaq.g_01191
OG0001700	Syai.g_01204	Syaq.g_02420
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syaq.g_01523
OG0001703	Syai.g_00630	Syaq.g_01765
OG0001713	Syai.g_02130	Syaq.g_00232
OG0001715	Syai.g_01166	Syaq.g_01875
OG0001716	Syai.g_02081, Syai.g_02082	Syaq.g_02409, Syaq.g_01334
OG0001726	Syai.g_01593, Syai.g_01594	Syaq.g_02419
OG0001729	Syai.g_00545	Syaq.g_01589
OG0001730	Syai.g_00552	Syaq.g_01591
OG0001731	Syai.g_02315	Syaq.g_01717
OG0001732	Syai.g_01781	Syaq.g_00173
OG0001733	Syai.g_01247	Syaq.g_02256
OG0001735	Syai.g_02925, Syai.g_01226	Syaq.g_02236
OG0001736	Syai.g_00193	Syaq.g_00952
OG0001737	Syai.g_00238	Syaq.g_00843
OG0001738	Syai.g_00204	Syaq.g_00879
OG0001739	Syai.g_02892	Syaq.g_01192
OG0001740	Syai.g_02896	Syaq.g_01188
OG0001747	Syai.g_02600	Syaq.g_01432
OG0001749	Syai.g_00148, Syai.g_00188	Syaq.g_00959
OG0001750	Syai.g_02522	Syaq.g_01507
OG0001751	Syai.g_00531, Syai.g_01577	Syaq.g_01568
OG0001752	Syai.g_02283	Syaq.g_01593
OG0001753	Syai.g_02277	Syaq.g_00238
OG0001754	Syai.g_02276	Syaq.g_01598
OG0001755	Syai.g_00681	Syaq.g_01817
OG0001759	Syai.g_01659, Syai.g_01660	Syaq.g_00114
OG0001761	Syai.g_01050	Syaq.g_02021
OG0001762	Syai.g_01450	Syaq.g_02528
OG0001763	Syai.g_01464, Syai.g_01465	Syaq.g_02515
OG0001764	Syai.g_01572	Syaq.g_02427
OG0001765	Syai.g_01711, Syai.g_01026	Syaq.g_02655
OG0001766	Syai.g_00228	Syaq.g_00854
OG0001767	Syai.g_00180	Syaq.g_00965
OG0001768	Syai.g_02661	Syaq.g_01373
OG0001783	Syai.g_00114	Syaq.g_01025
OG0001784	Syai.g_02513	Syaq.g_01512
OG0001785	Syai.g_02275	Syaq.g_01602
OG0001786	Syai.g_02340	Syaq.g_01698
OG0001787	Syai.g_00706	Syaq.g_01837
OG0001788	Syai.g_00710, Syai.g_00709	Syaq.g_01840
OG0001789	Syai.g_02178	Syaq.g_00296
OG0001790	Syai.g_02153	Syaq.g_00260
OG0001791	Syai.g_02129	Syaq.g_00231
OG0001792	Syai.g_01789	Syaq.g_00165
OG0001794	Syai.g_01420	Syaq.g_00051
OG0001796	Syai.g_01439	Syaq.g_00071
OG0001797	Syai.g_01541	Syaq.g_02461
OG0001798	Syai.g_01073	Syaq.g_02064
OG0001799	Syai.g_01120	Syaq.g_02103
OG0001800	Syai.g_00990	Syaq.g_00346
OG0001801	Syai.g_00982	Syaq.g_00356
OG0001803	Syai.g_02216	Syaq.g_00495
OG0001804	Syai.g_00519	Syaq.g_00527
OG0001805	Syai.g_00302	Syaq.g_00719
OG0001806	Syai.g_00269	Syaq.g_00752
OG0001807	Syai.g_00177	Syaq.g_00968
OG0001808	Syai.g_00167	Syaq.g_00979
OG0001810	Syai.g_02591	Syaq.g_01439
OG0001811	Syai.g_02652	Syaq.g_01381
OG0001812	Syai.g_02761	Syaq.g_01273
OG0001813	Syai.g_02824	Syaq.g_01230
OG0001814	Syai.g_02917, Syai.g_02916	Syaq.g_01166
OG0001815	Syai.g_02928	Syaq.g_01155
OG0001816	Syai.g_01249	Syaq.g_02258
OG0001817	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489	Syaq.g_00076
OG0001838	Syai.g_00008	Syaq.g_01142
OG0001839	Syai.g_00039	Syaq.g_01113
OG0001840	Syai.g_00060	Syaq.g_01096
OG0001841	Syai.g_00068	Syaq.g_01087
OG0001843	Syai.g_00120	Syaq.g_01019
OG0001844	Syai.g_00121	Syaq.g_01018
OG0001845	Syai.g_00122	Syaq.g_01017
OG0001846	Syai.g_02567	Syaq.g_01464
OG0001847	Syai.g_02564, Syai.g_02565	Syaq.g_01465
OG0001848	Syai.g_02560	Syaq.g_01469
OG0001849	Syai.g_02503	Syaq.g_01529
OG0001850	Syai.g_02491	Syaq.g_01542
OG0001851	Syai.g_02484	Syaq.g_01549
OG0001852	Syai.g_02483	Syaq.g_01550
OG0001853	Syai.g_02476	Syaq.g_01557
OG0001854	Syai.g_00536	Syaq.g_01578
OG0001856	Syai.g_02354	Syaq.g_01694
OG0001857	Syai.g_02351	Syaq.g_01697
OG0001858	Syai.g_02309	Syaq.g_01722
OG0001859	Syai.g_00618	Syaq.g_01753
OG0001860	Syai.g_00632	Syaq.g_01767
OG0001861	Syai.g_00645	Syaq.g_01779
OG0001862	Syai.g_00656	Syaq.g_01791
OG0001863	Syai.g_00661	Syaq.g_01797
OG0001864	Syai.g_00718	Syaq.g_01850
OG0001866	Syai.g_00813	Syaq.g_02004
OG0001867	Syai.g_01048	Syaq.g_02019
OG0001868	Syai.g_02182	Syaq.g_00302
OG0001869	Syai.g_02149	Syaq.g_00255
OG0001870	Syai.g_02141	Syaq.g_00246
OG0001871	Syai.g_02136	Syaq.g_00240
OG0001872	Syai.g_01795	Syaq.g_00160
OG0001873	Syai.g_01752	Syaq.g_00207
OG0001874	Syai.g_01749	Syaq.g_00210
OG0001877	Syai.g_01979	Syaq.g_02586
OG0001878	Syai.g_01446	Syaq.g_02532
OG0001879	Syai.g_01452	Syaq.g_02525
OG0001880	Syai.g_01498	Syaq.g_02489
OG0001881	Syai.g_01501	Syaq.g_02488
OG0001882	Syai.g_01524	Syaq.g_02464
OG0001883	Syai.g_01542	Syaq.g_02455
OG0001884	Syai.g_01551	Syaq.g_01869
OG0001885	Syai.g_01567	Syaq.g_02432
OG0001886	Syai.g_01571	Syaq.g_02428
OG0001887	Syai.g_01277	Syaq.g_02279
OG0001888	Syai.g_01298	Syaq.g_02314
OG0001889	Syai.g_01354	Syaq.g_02355
OG0001890	Syai.g_02060	Syaq.g_02396
OG0001891	Syai.g_02064	Syaq.g_02402
OG0001892	Syai.g_02089	Syaq.g_02119
OG0001893	Syai.g_01074	Syaq.g_02065
OG0001894	Syai.g_01103	Syaq.g_02081
OG0001895	Syai.g_00986	Syaq.g_00351
OG0001896	Syai.g_02222	Syaq.g_00511
OG0001897	Syai.g_00496	Syaq.g_00549
OG0001898	Syai.g_00463	Syaq.g_00566
OG0001899	Syai.g_00392	Syaq.g_00619
OG0001900	Syai.g_00284	Syaq.g_00737
OG0001901	Syai.g_00283	Syaq.g_00738
OG0001902	Syai.g_00252	Syaq.g_00770
OG0001903	Syai.g_00243	Syaq.g_00779
OG0001904	Syai.g_00175	Syaq.g_00970
OG0001905	Syai.g_00165	Syaq.g_00982
OG0001906	Syai.g_02579	Syaq.g_01451
OG0001907	Syai.g_02597	Syaq.g_01433
OG0001908	Syai.g_02648	Syaq.g_01385
OG0001909	Syai.g_02659	Syaq.g_01375
OG0001910	Syai.g_02698	Syaq.g_01311
OG0001912	Syai.g_02785	Syaq.g_01252
OG0001913	Syai.g_02787	Syaq.g_01250
OG0001914	Syai.g_01739	Syaq.g_02168
OG0001915	Syai.g_02922	Syaq.g_01158
OG0001916	Syai.g_00655	Syaq.g_01790
OG0001917	Syai.g_01432	Syaq.g_00063
OG0001924	Syai.g_01058	Syaq.g_02038
OG0001925	Syai.g_01057	Syaq.g_02037
OG0001926	Syai.g_01056	Syaq.g_02036
OG0001927	Syai.g_01055	Syaq.g_02035
OG0001929	Syai.g_00075	Syaq.g_01080
OG0001932	Syai.g_00118	Syaq.g_01021
OG0001933	Syai.g_02543	Syaq.g_01484
OG0001934	Syai.g_02531	Syaq.g_01498
OG0001935	Syai.g_02481	Syaq.g_01552
OG0001937	Syai.g_02329	Syaq.g_01709
OG0001938	Syai.g_00634	Syaq.g_01769
OG0001939	Syai.g_01960	Syaq.g_02112
OG0001940	Syai.g_00771	Syaq.g_01966
OG0001941	Syai.g_02187	Syaq.g_00307
OG0001943	Syai.g_01920	Syaq.g_00230
OG0001944	Syai.g_01932	Syaq.g_02418
OG0001946	Syai.g_01980	Syaq.g_02587
OG0001947	Syai.g_02024	Syaq.g_02697
OG0001948	Syai.g_01462	Syaq.g_02517
OG0001949	Syai.g_01483	Syaq.g_02498
OG0001950	Syai.g_01485	Syaq.g_02496
OG0001951	Syai.g_01502	Syaq.g_02487
OG0001952	Syai.g_01525	Syaq.g_02463
OG0001953	Syai.g_01526	Syaq.g_02462
OG0001954	Syai.g_01600	Syaq.g_02716
OG0001957	Syai.g_01079	Syaq.g_02070
OG0001958	Syai.g_01228	Syaq.g_02238
OG0001961	Syai.g_00860	Syaq.g_00447
OG0001964	Syai.g_00335	Syaq.g_00678
OG0001966	Syai.g_00289	Syaq.g_00732
