Orthogroup	Syai	Prao
OG0001180	Syai.g_00410	Prao.g_01693
OG0001181	Syai.g_00414	Prao.g_01697
OG0001182	Syai.g_00423	Prao.g_01704
OG0001183	Syai.g_00429	Prao.g_01708
OG0001184	Syai.g_00156	Prao.g_01724
OG0001185	Syai.g_00117	Prao.g_01738
OG0001186	Syai.g_00084	Prao.g_01761
OG0001187	Syai.g_00081	Prao.g_01765
OG0001188	Syai.g_00078	Prao.g_01768
OG0001189	Syai.g_00061	Prao.g_01785
OG0001190	Syai.g_02776	Prao.g_01789
OG0001191	Syai.g_02788	Prao.g_01799
OG0001192	Syai.g_02793	Prao.g_01804
OG0001193	Syai.g_02835	Prao.g_01814
OG0001194	Syai.g_02838	Prao.g_01815
OG0001195	Syai.g_02839	Prao.g_01816
OG0001196	Syai.g_02913	Prao.g_01829
OG0001197	Syai.g_02915	Prao.g_01830
OG0001198	Syai.g_02930	Prao.g_01838
OG0001199	Syai.g_02480	Prao.g_00213
OG0001200	Syai.g_02482	Prao.g_00215
OG0001202	Syai.g_02674	Prao.g_00337
OG0001203	Syai.g_00540	Prao.g_00376
OG0001204	Syai.g_00312	Prao.g_00381
OG0001205	Syai.g_02212	Prao.g_00549
OG0001206	Syai.g_00853	Prao.g_00568
OG0001207	Syai.g_00629	Prao.g_00583
OG0001208	Syai.g_00640	Prao.g_00588
OG0001209	Syai.g_00711	Prao.g_01856
OG0001210	Syai.g_00720	Prao.g_01159
OG0001211	Syai.g_00735	Prao.g_01169
OG0001212	Syai.g_00799	Prao.g_00034
OG0001213	Syai.g_01082	Prao.g_00068
OG0001214	Syai.g_01106	Prao.g_00076
OG0001215	Syai.g_01958	Prao.g_00128
OG0001216	Syai.g_01388	Prao.g_00650
OG0001217	Syai.g_01185	Prao.g_00687
OG0001218	Syai.g_00893	Prao.g_00694
OG0001219	Syai.g_01561	Prao.g_00729
OG0001220	Syai.g_02087	Prao.g_00793
OG0001221	Syai.g_01284	Prao.g_00856
OG0001222	Syai.g_01516	Prao.g_00894
OG0001223	Syai.g_01463	Prao.g_00920
OG0001224	Syai.g_02011	Prao.g_00970
OG0001225	Syai.g_02009	Prao.g_00972
OG0001226	Syai.g_01154	Prao.g_01001
OG0001227	Syai.g_02806	Prao.g_01019
OG0001228	Syai.g_02218	Prao.g_01044
OG0001229	Syai.g_01986	Prao.g_01241
OG0001230	Syai.g_00964	Prao.g_01389
OG0001231	Syai.g_00017	Prao.g_01493
OG0001232	Syai.g_02410	Prao.g_01575
OG0001233	Syai.g_02261	Prao.g_01595
OG0001234	Syai.g_00337	Prao.g_01630
OG0001235	Syai.g_00343	Prao.g_01640
OG0001236	Syai.g_00159	Prao.g_01721
OG0001238	Syai.g_02789	Prao.g_01800
OG0001239	Syai.g_02477	Prao.g_00210
OG0001240	Syai.g_02527	Prao.g_00232
OG0001241	Syai.g_02537	Prao.g_00240
OG0001242	Syai.g_02566	Prao.g_00258
OG0001243	Syai.g_02573	Prao.g_00264
OG0001244	Syai.g_02605	Prao.g_00279
OG0001245	Syai.g_02091	Prao.g_00514
OG0001246	Syai.g_00666	Prao.g_00610
OG0001247	Syai.g_01380	Prao.g_00121
OG0001248	Syai.g_01377	Prao.g_00123
OG0001249	Syai.g_00464	Prao.g_00718
OG0001250	Syai.g_02053	Prao.g_00782
OG0001251	Syai.g_02845	Prao.g_00830
OG0001252	Syai.g_02018	Prao.g_00965
OG0001254	Syai.g_01744	Prao.g_01120
OG0001255	Syai.g_01915	Prao.g_01105
OG0001256	Syai.g_02362	Prao.g_01486
OG0001257	Syai.g_00848	Prao.g_01492
OG0001258	Syai.g_02372	Prao.g_01549
OG0001259	Syai.g_02259	Prao.g_01593
OG0001260	Syai.g_02281	Prao.g_01609
OG0001261	Syai.g_00394	Prao.g_01679
OG0001262	Syai.g_00063	Prao.g_01783
OG0001263	Syai.g_02576	Prao.g_00267
OG0001265	Syai.g_02563	Prao.g_00257
OG0001266	Syai.g_02679	Prao.g_00341
OG0001267	Syai.g_00259	Prao.g_00417
OG0001268	Syai.g_00492	Prao.g_00475
OG0001269	Syai.g_01699	Prao.g_00493
OG0001270	Syai.g_02231	Prao.g_00538
OG0001271	Syai.g_00862	Prao.g_00578
OG0001272	Syai.g_00644	Prao.g_00592
OG0001273	Syai.g_01099	Prao.g_00070
OG0001274	Syai.g_02706	Prao.g_00141
OG0001275	Syai.g_01447	Prao.g_00930
OG0001276	Syai.g_01431	Prao.g_00949
OG0001277	Syai.g_02899	Prao.g_01009
OG0001278	Syai.g_01799	Prao.g_01039
OG0001280	Syai.g_02176	Prao.g_01277
OG0001281	Syai.g_02186	Prao.g_01271
OG0001282	Syai.g_00627	Prao.g_01238
OG0001283	Syai.g_02908	Prao.g_01216
OG0001284	Syai.g_02338	Prao.g_01466
OG0001285	Syai.g_02866	Prao.g_01578
OG0001286	Syai.g_00408	Prao.g_01691
OG0001287	Syai.g_00109	Prao.g_01745
OG0001289	Syai.g_02504	Prao.g_00226
OG0001290	Syai.g_02536	Prao.g_00239
OG0001292	Syai.g_00306	Prao.g_00386
OG0001293	Syai.g_00285	Prao.g_00399
OG0001294	Syai.g_01242	Prao.g_00512
OG0001295	Syai.g_00722	Prao.g_00573
OG0001296	Syai.g_00672	Prao.g_00615
OG0001297	Syai.g_00676	Prao.g_00620
OG0001298	Syai.g_00773	Prao.g_01869
OG0001299	Syai.g_01236	Prao.g_00105
OG0001300	Syai.g_01982	Prao.g_00131
OG0001301	Syai.g_01995	Prao.g_00134
OG0001302	Syai.g_01142	Prao.g_00727
OG0001304	Syai.g_01418	Prao.g_00959
OG0001305	Syai.g_02001	Prao.g_00978
OG0001306	Syai.g_02160	Prao.g_01103
OG0001307	Syai.g_01717	Prao.g_01256
OG0001308	Syai.g_00943	Prao.g_01407
OG0001309	Syai.g_00682	Prao.g_01490
OG0001311	Syai.g_01429	Prao.g_00951
OG0001312	Syai.g_01549	Prao.g_00883
OG0001315	Syai.g_00427	Prao.g_00200
OG0001316	Syai.g_02593	Prao.g_00278
OG0001317	Syai.g_00534	Prao.g_00372
OG0001318	Syai.g_00293	Prao.g_00394
OG0001319	Syai.g_00270	Prao.g_00410
OG0001321	Syai.g_02195	Prao.g_00555
OG0001322	Syai.g_02194	Prao.g_00556
OG0001323	Syai.g_00685	Prao.g_00625
OG0001324	Syai.g_01983	Prao.g_00132
OG0001325	Syai.g_01392	Prao.g_00653
OG0001326	Syai.g_02856	Prao.g_00817
OG0001327	Syai.g_01250	Prao.g_00993
OG0001328	Syai.g_01278	Prao.g_01018
OG0001330	Syai.g_02167	Prao.g_01306
OG0001331	Syai.g_00622	Prao.g_01233
OG0001332	Syai.g_02293	Prao.g_01439
OG0001333	Syai.g_02255	Prao.g_01589
OG0001334	Syai.g_00438	Prao.g_01711
OG0001335	Syai.g_00439	Prao.g_01712
OG0001336	Syai.g_02909	Prao.g_01826
OG0001339	Syai.g_02539	Prao.g_00242
OG0001340	Syai.g_00453	Prao.g_00464
OG0001343	Syai.g_02842	Prao.g_00826, Prao.g_00827
OG0001344	Syai.g_02139	Prao.g_01085
OG0001345	Syai.g_02110	Prao.g_01070
OG0001346	Syai.g_02180	Prao.g_01275
OG0001349	Syai.g_02417	Prao.g_01360
OG0001350	Syai.g_00539	Prao.g_01537
OG0001351	Syai.g_00843	Prao.g_00558
OG0001352	Syai.g_00700	Prao.g_00118
OG0001353	Syai.g_02042	Prao.g_00773
OG0001354	Syai.g_01477	Prao.g_00912
OG0001355	Syai.g_01698	Prao.g_01521
OG0001359	Syai.g_02841	Prao.g_00828
OG0001360	Syai.g_02107	Prao.g_01021
OG0001361	Syai.g_02113	Prao.g_01073
OG0001362	Syai.g_00938	Prao.g_01411
OG0001363	Syai.g_00936	Prao.g_01413
OG0001364	Syai.g_00173	Prao.g_01714
OG0001373	Syai.g_02855	Prao.g_00816
OG0001374	Syai.g_02863	Prao.g_00824
OG0001375	Syai.g_02843	Prao.g_00825
OG0001376	Syai.g_02795	Prao.g_00987
OG0001377	Syai.g_02794	Prao.g_00988
OG0001378	Syai.g_02232	Prao.g_01157
OG0001379	Syai.g_02169	Prao.g_01282
OG0001380	Syai.g_01168	Prao.g_01251
OG0001381	Syai.g_02819, Syai.g_01723	Prao.g_01245
OG0001385	Syai.g_02852	Prao.g_00813
OG0001386	Syai.g_02853	Prao.g_00814
OG0001387	Syai.g_02854	Prao.g_00815
OG0001388	Syai.g_02857	Prao.g_00818
OG0001389	Syai.g_02858	Prao.g_00819
OG0001390	Syai.g_02859	Prao.g_00820
OG0001391	Syai.g_02860	Prao.g_00821
OG0001392	Syai.g_02861	Prao.g_00822
OG0001393	Syai.g_02862	Prao.g_00823
OG0001395	Syai.g_01410	Prao.g_00961
OG0001396	Syai.g_02765	Prao.g_01188
OG0001397	Syai.g_00937	Prao.g_01412
OG0001401	Syai.g_02046, Syai.g_02047	Prao.g_00642
OG0001402	Syai.g_01070	Prao.g_00702
OG0001404	Syai.g_02473	Prao.g_00207
OG0001405	Syai.g_00441	Prao.g_00462
OG0001406	Syai.g_02796	Prao.g_00986
OG0001407	Syai.g_00701	Prao.g_00999
OG0001408	Syai.g_01831	Prao.g_01005
OG0001413	Syai.g_01148	Prao.g_01481
OG0001414	Syai.g_01722	Prao.g_00367
OG0001416	Syai.g_02183	Prao.g_00565
OG0001417	Syai.g_01478	Prao.g_00575
OG0001419	Syai.g_00702	Prao.g_01000
OG0001420	Syai.g_00697	Prao.g_01148
OG0001421	Syai.g_01621	Prao.g_01487
OG0001422	Syai.g_02171	Prao.g_01511
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Prao.g_01368
OG0001425	Syai.g_02792	Prao.g_01803
OG0001428	Syai.g_02637	Prao.g_00310
OG0001430	Syai.g_02768	Prao.g_01312
OG0001432	Syai.g_01943	Prao.g_01479
OG0001438	Syai.g_00244	Prao.g_00430
OG0001439	Syai.g_00219	Prao.g_00443
OG0001441	Syai.g_00687	Prao.g_00627
OG0001442	Syai.g_01305	Prao.g_00678
OG0001446	Syai.g_00832	Prao.g_00218
OG0001447	Syai.g_02574	Prao.g_00265
OG0001448	Syai.g_02808	Prao.g_00502
OG0001449	Syai.g_00315	Prao.g_00527
OG0001452	Syai.g_00298	Prao.g_00832
OG0001453	Syai.g_01455	Prao.g_00924
OG0001454	Syai.g_01153	Prao.g_01014
OG0001456	Syai.g_02873	Prao.g_01112
OG0001457	Syai.g_02874	Prao.g_01111
OG0001458	Syai.g_02875	Prao.g_01110
OG0001459	Syai.g_01712	Prao.g_01323
OG0001462	Syai.g_00045	Prao.g_00180
OG0001465	Syai.g_01384	Prao.g_00140
OG0001467	Syai.g_01141	Prao.g_00719
OG0001468	Syai.g_01144	Prao.g_00991
OG0001471	Syai.g_00224	Prao.g_01482
OG0001472	Syai.g_01931	Prao.g_01489
OG0001473	Syai.g_01130	Prao.g_01762
OG0001477	Syai.g_01992	Prao.g_00006
OG0001479	Syai.g_00490	Prao.g_00473
OG0001480	Syai.g_02088	Prao.g_00504
OG0001482	Syai.g_01468	Prao.g_00561
OG0001484	Syai.g_02864	Prao.g_01298
OG0001492	Syai.g_01796	Prao.g_01042
OG0001493	Syai.g_01820	Prao.g_01034
OG0001495	Syai.g_00349	Prao.g_01637
OG0001496	Syai.g_01990	Prao.g_00008
OG0001497	Syai.g_01991	Prao.g_00007
OG0001499	Syai.g_00831, Syai.g_01189	Prao.g_00199
OG0001502	Syai.g_02079	Prao.g_00710
OG0001504	Syai.g_01713	Prao.g_01322
OG0001507	Syai.g_01671	Prao.g_01532
OG0001514	Syai.g_01989	Prao.g_00009
OG0001520	Syai.g_00757	Prao.g_00522
OG0001546	Syai.g_00690	Prao.g_00630
OG0001547	Syai.g_01580	Prao.g_00712
OG0001548	Syai.g_01157	Prao.g_00716
OG0001549	Syai.g_02106	Prao.g_00800
OG0001551	Syai.g_02028	Prao.g_01113
OG0001552	Syai.g_01018	Prao.g_00016
OG0001554	Syai.g_02774	Prao.g_01488
OG0001555	Syai.g_01645	Prao.g_01501
OG0001558	Syai.g_00020, Syai.g_00021	Prao.g_00638
OG0001564	Syai.g_02869	Prao.g_01209
OG0001567	Syai.g_01581	Prao.g_00711
OG0001568	Syai.g_01578	Prao.g_00713
OG0001573	Syai.g_02762	Prao.g_01352
OG0001582	Syai.g_01500	Prao.g_00574
OG0001585	Syai.g_01635	Prao.g_01329
OG0001602	Syai.g_01383	Prao.g_00139
OG0001625	Syai.g_00291	Prao.g_00396
OG0001633	Syai.g_00995	Prao.g_01242
OG0001641	Syai.g_01457	Prao.g_01200
OG0001647	Syai.g_00268	Prao.g_00411
OG0001652	Syai.g_00018	Prao.g_00636
OG0001667	Syai.g_01923	Prao.g_01303
OG0001758	Syai.g_01708	Prao.g_01541
OG0001875	Syai.g_01707	Prao.g_01542
OG0001876	Syai.g_01706	Prao.g_01543
OG0001928	Syai.g_02348	Prao.g_01376
OG0001991	Syai.g_01203	Prao.g_00562
OG0002399	Syai.g_02812	Prao.g_01374
OG0002416	Syai.g_01181	Prao.g_01028
OG0002732	Syai.g_00103	Prao.g_00644
OG0002916	Syai.g_02746	Prao.g_01259
OG0002932	Syai.g_00102	Prao.g_00645
OG0002933	Syai.g_00101	Prao.g_00646
OG0004661	Syai.g_01565	Prao.g_00672
