Orthogroup	Syai	Prbm
OG0001123	Syai.g_01430	Prbm.g_01037
OG0001124	Syai.g_01428	Prbm.g_01039
OG0001125	Syai.g_01426	Prbm.g_01041
OG0001126	Syai.g_02021	Prbm.g_01052
OG0001127	Syai.g_02020	Prbm.g_01053
OG0001128	Syai.g_02017	Prbm.g_01056
OG0001129	Syai.g_02015	Prbm.g_01057
OG0001130	Syai.g_02014	Prbm.g_01058
OG0001131	Syai.g_01281	Prbm.g_00894
OG0001132	Syai.g_01620	Prbm.g_01103
OG0001133	Syai.g_01072	Prbm.g_01079
OG0001134	Syai.g_01745	Prbm.g_01910
OG0001136	Syai.g_02146	Prbm.g_01552
OG0001137	Syai.g_02126	Prbm.g_01539
OG0001138	Syai.g_01763	Prbm.g_01518
OG0001139	Syai.g_01765	Prbm.g_01516
OG0001140	Syai.g_01766	Prbm.g_01515
OG0001141	Syai.g_01767	Prbm.g_01514
OG0001142	Syai.g_01768	Prbm.g_01513
OG0001143	Syai.g_01778	Prbm.g_01506
OG0001144	Syai.g_01788	Prbm.g_01501
OG0001145	Syai.g_02165	Prbm.g_01603
OG0001146	Syai.g_02185	Prbm.g_01615
OG0001147	Syai.g_00869	Prbm.g_01634
OG0001148	Syai.g_00626	Prbm.g_01662
OG0001149	Syai.g_00625	Prbm.g_01663
OG0001150	Syai.g_00624	Prbm.g_01664
OG0001151	Syai.g_00611	Prbm.g_01675
OG0001152	Syai.g_00610	Prbm.g_01676
OG0001153	Syai.g_00903	Prbm.g_01740
OG0001154	Syai.g_00901	Prbm.g_01741
OG0001155	Syai.g_02298	Prbm.g_01757
OG0001156	Syai.g_02301	Prbm.g_01760
OG0001157	Syai.g_02302	Prbm.g_01761
OG0001158	Syai.g_02303	Prbm.g_01762
OG0001159	Syai.g_02304	Prbm.g_01763
OG0001160	Syai.g_02355	Prbm.g_01789
OG0001161	Syai.g_02803	Prbm.g_01586
OG0001162	Syai.g_01374	Prbm.g_01801
OG0001163	Syai.g_02363	Prbm.g_01833
OG0001164	Syai.g_02369	Prbm.g_01837
OG0001165	Syai.g_02374	Prbm.g_01840
OG0001166	Syai.g_02400	Prbm.g_01858
OG0001167	Syai.g_02254	Prbm.g_01876
OG0001168	Syai.g_02256	Prbm.g_01877
OG0001169	Syai.g_02258	Prbm.g_01879
OG0001170	Syai.g_02260	Prbm.g_01881
OG0001171	Syai.g_02270	Prbm.g_01891
OG0001172	Syai.g_00323	Prbm.g_01952
OG0001173	Syai.g_00324	Prbm.g_01953
OG0001174	Syai.g_00332	Prbm.g_01961
OG0001175	Syai.g_00333	Prbm.g_01962
OG0001176	Syai.g_00352	Prbm.g_01974
OG0001177	Syai.g_00350	Prbm.g_01972
OG0001178	Syai.g_02383	Prbm.g_01345
OG0001179	Syai.g_00385	Prbm.g_02016
OG0001180	Syai.g_00410	Prbm.g_02039
OG0001181	Syai.g_00414	Prbm.g_02043
OG0001182	Syai.g_00423	Prbm.g_02052
OG0001183	Syai.g_00429	Prbm.g_02058
OG0001184	Syai.g_00156	Prbm.g_02074
OG0001185	Syai.g_00117	Prbm.g_02089
OG0001186	Syai.g_00084	Prbm.g_02140
OG0001187	Syai.g_00081	Prbm.g_02145
OG0001188	Syai.g_00078	Prbm.g_02147
OG0001189	Syai.g_00061	Prbm.g_02164
OG0001190	Syai.g_02776	Prbm.g_02169
OG0001191	Syai.g_02788	Prbm.g_02179
OG0001192	Syai.g_02793	Prbm.g_02184
OG0001193	Syai.g_02835	Prbm.g_02197
OG0001194	Syai.g_02838	Prbm.g_02198
OG0001195	Syai.g_02839	Prbm.g_02199
OG0001196	Syai.g_02913	Prbm.g_02219
OG0001197	Syai.g_02915	Prbm.g_02221
OG0001198	Syai.g_02930	Prbm.g_02230
OG0001199	Syai.g_02480	Prbm.g_00131
OG0001200	Syai.g_02482	Prbm.g_00133
OG0001202	Syai.g_02674	Prbm.g_00259
OG0001203	Syai.g_00540	Prbm.g_00298
OG0001204	Syai.g_00312	Prbm.g_00304
OG0001205	Syai.g_02212	Prbm.g_00455
OG0001206	Syai.g_00853	Prbm.g_00491
OG0001207	Syai.g_00629	Prbm.g_00502
OG0001208	Syai.g_00640	Prbm.g_00508
OG0001209	Syai.g_00711	Prbm.g_00568
OG0001210	Syai.g_00720	Prbm.g_00573
OG0001211	Syai.g_00735	Prbm.g_00583
OG0001212	Syai.g_00799	Prbm.g_00626
OG0001213	Syai.g_01082	Prbm.g_00660
OG0001214	Syai.g_01106	Prbm.g_00668
OG0001215	Syai.g_01958	Prbm.g_00727
OG0001216	Syai.g_01388	Prbm.g_00744
OG0001217	Syai.g_01185	Prbm.g_00111
OG0001218	Syai.g_00893	Prbm.g_00785
OG0001219	Syai.g_01561	Prbm.g_00957
OG0001220	Syai.g_02087	Prbm.g_00867
OG0001221	Syai.g_01284	Prbm.g_00941
OG0001222	Syai.g_01516	Prbm.g_00889
OG0001223	Syai.g_01463	Prbm.g_01005
OG0001224	Syai.g_02011	Prbm.g_01060
OG0001225	Syai.g_02009	Prbm.g_01062
OG0001226	Syai.g_01154	Prbm.g_01945
OG0001227	Syai.g_02806	Prbm.g_01085
OG0001228	Syai.g_02218	Prbm.g_01498
OG0001229	Syai.g_01986	Prbm.g_01176
OG0001230	Syai.g_00964	Prbm.g_01701
OG0001231	Syai.g_00017	Prbm.g_00789
OG0001232	Syai.g_02410	Prbm.g_01862
OG0001233	Syai.g_02261	Prbm.g_01882
OG0001234	Syai.g_00337	Prbm.g_01964
OG0001235	Syai.g_00343	Prbm.g_01968
OG0001236	Syai.g_00159	Prbm.g_02071
OG0001237	Syai.g_00137	Prbm.g_02075
OG0001238	Syai.g_02789	Prbm.g_02180
OG0001239	Syai.g_02477	Prbm.g_00128
OG0001240	Syai.g_02527	Prbm.g_00150
OG0001241	Syai.g_02537	Prbm.g_00159
OG0001242	Syai.g_02566	Prbm.g_00178
OG0001243	Syai.g_02573	Prbm.g_00185
OG0001244	Syai.g_02605	Prbm.g_00201
OG0001245	Syai.g_02091	Prbm.g_01353
OG0001246	Syai.g_00666	Prbm.g_00538
OG0001247	Syai.g_01380	Prbm.g_00719
OG0001248	Syai.g_01377	Prbm.g_00722
OG0001249	Syai.g_00464	Prbm.g_00395
OG0001251	Syai.g_02845	Prbm.g_01937
OG0001252	Syai.g_02018	Prbm.g_01055
OG0001254	Syai.g_01744	Prbm.g_01912
OG0001255	Syai.g_01915	Prbm.g_01566
OG0001256	Syai.g_02362	Prbm.g_01797
OG0001257	Syai.g_00848	Prbm.g_01802
OG0001258	Syai.g_02372	Prbm.g_01838
OG0001259	Syai.g_02259	Prbm.g_01880
OG0001260	Syai.g_02281	Prbm.g_01897
OG0001261	Syai.g_00394	Prbm.g_02024
OG0001262	Syai.g_00063	Prbm.g_02162
OG0001263	Syai.g_02576	Prbm.g_00188
OG0001269	Syai.g_01699	Prbm.g_00866
OG0001273	Syai.g_01099	Prbm.g_00662
OG0001277	Syai.g_02899	Prbm.g_02207
OG0001279	Syai.g_00991	Prbm.g_01171
OG0001280	Syai.g_02176	Prbm.g_01610
OG0001282	Syai.g_00627	Prbm.g_01661
OG0001283	Syai.g_02908	Prbm.g_02215
OG0001284	Syai.g_02338	Prbm.g_01783
OG0001285	Syai.g_02866	Prbm.g_01865
OG0001286	Syai.g_00408	Prbm.g_02037
OG0001287	Syai.g_00109	Prbm.g_02096
OG0001289	Syai.g_02504	Prbm.g_00144
OG0001290	Syai.g_02536	Prbm.g_00158
OG0001294	Syai.g_01242	Prbm.g_01649, Prbm.g_01584
OG0001295	Syai.g_00722	Prbm.g_01574
OG0001296	Syai.g_00672	Prbm.g_00543
OG0001297	Syai.g_00676	Prbm.g_00548
OG0001299	Syai.g_01236	Prbm.g_00698
OG0001300	Syai.g_01982	Prbm.g_00731
OG0001301	Syai.g_01995	Prbm.g_00733
OG0001302	Syai.g_01142	Prbm.g_00955
OG0001303	Syai.g_01559	Prbm.g_01273
OG0001304	Syai.g_01418	Prbm.g_01046
OG0001305	Syai.g_02001	Prbm.g_00884
OG0001306	Syai.g_02160	Prbm.g_01564
OG0001307	Syai.g_01717	Prbm.g_01594, Prbm.g_01631
OG0001308	Syai.g_00943	Prbm.g_01720
OG0001309	Syai.g_00682	Prbm.g_00552
OG0001311	Syai.g_01429	Prbm.g_01038
OG0001312	Syai.g_01549	Prbm.g_00966
OG0001314	Syai.g_01341, Syai.g_01810	Prbm.g_01169
OG0001315	Syai.g_00427	Prbm.g_02056
OG0001316	Syai.g_02593	Prbm.g_00199
OG0001317	Syai.g_00534	Prbm.g_00294
OG0001318	Syai.g_00293	Prbm.g_00316
OG0001321	Syai.g_02195	Prbm.g_00461
OG0001322	Syai.g_02194	Prbm.g_00462
OG0001324	Syai.g_01983	Prbm.g_00732
OG0001325	Syai.g_01392	Prbm.g_00747
OG0001326	Syai.g_02856	Prbm.g_01929
OG0001327	Syai.g_01250	Prbm.g_00918
OG0001328	Syai.g_01278	Prbm.g_00937
OG0001330	Syai.g_02167	Prbm.g_01604
OG0001331	Syai.g_00622	Prbm.g_01666
OG0001332	Syai.g_02293	Prbm.g_01755
OG0001334	Syai.g_00438	Prbm.g_02061
OG0001335	Syai.g_00439	Prbm.g_02062
OG0001336	Syai.g_02909	Prbm.g_02216
OG0001337	Syai.g_00434, Syai.g_00452	Prbm.g_00387
OG0001339	Syai.g_02539	Prbm.g_00161
OG0001340	Syai.g_00453	Prbm.g_00388
OG0001343	Syai.g_02842	Prbm.g_00909
OG0001344	Syai.g_02139	Prbm.g_01544
OG0001345	Syai.g_02110	Prbm.g_01528
OG0001346	Syai.g_02180	Prbm.g_01612
OG0001347	Syai.g_02766	Prbm.g_02118
OG0001348	Syai.g_02033	Prbm.g_01122
OG0001351	Syai.g_00843	Prbm.g_00481
OG0001352	Syai.g_00700	Prbm.g_00714
OG0001354	Syai.g_01477	Prbm.g_00998
OG0001355	Syai.g_01698	Prbm.g_01804
OG0001356	Syai.g_02032	Prbm.g_01145, Prbm.g_01433
OG0001357	Syai.g_00918, Syai.g_01612	Prbm.g_00463
OG0001359	Syai.g_02841	Prbm.g_00910
OG0001360	Syai.g_02107	Prbm.g_01526
OG0001362	Syai.g_00938	Prbm.g_01724
OG0001363	Syai.g_00936	Prbm.g_00487
OG0001366	Syai.g_02512	Prbm.g_00039
OG0001368	Syai.g_00313	Prbm.g_01187, Prbm.g_01168
OG0001370	Syai.g_02317	Prbm.g_01208
OG0001373	Syai.g_02855	Prbm.g_01928
OG0001374	Syai.g_02863	Prbm.g_01936
OG0001375	Syai.g_02843	Prbm.g_00908
OG0001376	Syai.g_02795	Prbm.g_00896
OG0001377	Syai.g_02794	Prbm.g_00897
OG0001378	Syai.g_02232	Prbm.g_00443
OG0001380	Syai.g_01168	Prbm.g_01573
OG0001381	Syai.g_02819, Syai.g_01723	Prbm.g_01658
OG0001385	Syai.g_02852	Prbm.g_01925
OG0001386	Syai.g_02853	Prbm.g_01926
OG0001387	Syai.g_02854	Prbm.g_01927
OG0001388	Syai.g_02857	Prbm.g_01930
OG0001389	Syai.g_02858	Prbm.g_01931
OG0001390	Syai.g_02859	Prbm.g_01932
OG0001391	Syai.g_02860	Prbm.g_01933
OG0001392	Syai.g_02861	Prbm.g_01934
OG0001393	Syai.g_02862	Prbm.g_01935
OG0001394	Syai.g_01290	Prbm.g_00945
OG0001395	Syai.g_01410	Prbm.g_01049
OG0001397	Syai.g_00937	Prbm.g_01725
OG0001398	Syai.g_01587	Prbm.g_00761
OG0001401	Syai.g_02046, Syai.g_02047	Prbm.g_01225, Prbm.g_00851
OG0001402	Syai.g_01070	Prbm.g_00655
OG0001404	Syai.g_02473	Prbm.g_00125
OG0001405	Syai.g_00441	Prbm.g_00381
OG0001406	Syai.g_02796	Prbm.g_00895
OG0001407	Syai.g_00701	Prbm.g_00900
OG0001408	Syai.g_01831	Prbm.g_00104
OG0001413	Syai.g_01148	Prbm.g_00790
OG0001414	Syai.g_01722	Prbm.g_00288
OG0001417	Syai.g_01478	Prbm.g_01583
OG0001419	Syai.g_00702	Prbm.g_00781
OG0001420	Syai.g_00697	Prbm.g_01159
OG0001421	Syai.g_01621	Prbm.g_01798
OG0001422	Syai.g_02171	Prbm.g_01080
OG0001425	Syai.g_02792	Prbm.g_02183
OG0001428	Syai.g_02637	Prbm.g_00231
OG0001430	Syai.g_02768	Prbm.g_00898
OG0001432	Syai.g_01943	Prbm.g_01027
OG0001433	Syai.g_02031	Prbm.g_01146, Prbm.g_01432
OG0001435	Syai.g_01256	Prbm.g_00925
OG0001439	Syai.g_00219	Prbm.g_00363
OG0001441	Syai.g_00687	Prbm.g_00555
OG0001442	Syai.g_01305	Prbm.g_01690
OG0001443	Syai.g_02800	Prbm.g_01919
OG0001446	Syai.g_00832	Prbm.g_00136
OG0001447	Syai.g_02574	Prbm.g_00186
OG0001453	Syai.g_01455	Prbm.g_01008
OG0001454	Syai.g_01153	Prbm.g_01346
OG0001456	Syai.g_02873	Prbm.g_01592
OG0001457	Syai.g_02874	Prbm.g_01591
OG0001458	Syai.g_02875	Prbm.g_01590
OG0001459	Syai.g_01712	Prbm.g_01438
OG0001460	Syai.g_02030	Prbm.g_01431, Prbm.g_01147
OG0001461	Syai.g_01730	Prbm.g_00071
OG0001467	Syai.g_01141	Prbm.g_00117
OG0001468	Syai.g_01144	Prbm.g_00907
OG0001470	Syai.g_02235	Prbm.g_02138
OG0001471	Syai.g_00224	Prbm.g_01585
OG0001472	Syai.g_01931	Prbm.g_00893
OG0001473	Syai.g_01130	Prbm.g_01645
OG0001474	Syai.g_00493	Prbm.g_00405
OG0001475	Syai.g_02237	Prbm.g_02136
OG0001476	Syai.g_02131	Prbm.g_01541
OG0001477	Syai.g_01992	Prbm.g_01829
OG0001480	Syai.g_02088	Prbm.g_01189
OG0001482	Syai.g_01468	Prbm.g_01083
OG0001484	Syai.g_02864	Prbm.g_01315
OG0001487	Syai.g_00894	Prbm.g_01748
OG0001488	Syai.g_02121	Prbm.g_01535
OG0001489	Syai.g_00419	Prbm.g_02049
OG0001495	Syai.g_00349	Prbm.g_01971
OG0001496	Syai.g_01990	Prbm.g_01831
OG0001497	Syai.g_01991	Prbm.g_01830
OG0001498	Syai.g_00518	Prbm.g_00424
OG0001499	Syai.g_00831, Syai.g_01189	Prbm.g_00113
OG0001504	Syai.g_01713	Prbm.g_01439
OG0001507	Syai.g_01671	Prbm.g_01157
OG0001508	Syai.g_02234	Prbm.g_02139
OG0001510	Syai.g_00105	Prbm.g_02100
OG0001511	Syai.g_02549	Prbm.g_00169
OG0001512	Syai.g_00541	Prbm.g_01824
OG0001514	Syai.g_01989	Prbm.g_01832
OG0001515	Syai.g_01978	Prbm.g_00729
OG0001516	Syai.g_01233	Prbm.g_00695
OG0001517	Syai.g_00487	Prbm.g_00401
OG0001518	Syai.g_02791	Prbm.g_02182
OG0001519	Syai.g_02802	Prbm.g_02187
OG0001520	Syai.g_00757	Prbm.g_00467
OG0001528	Syai.g_02236	Prbm.g_02137
OG0001529	Syai.g_00054	Prbm.g_00050
OG0001530	Syai.g_02547	Prbm.g_00168
OG0001531	Syai.g_00542	Prbm.g_00299
OG0001532	Syai.g_01764	Prbm.g_01517
OG0001534	Syai.g_01417	Prbm.g_01047
OG0001535	Syai.g_01433	Prbm.g_01036
OG0001536	Syai.g_01508	Prbm.g_00984
OG0001537	Syai.g_01285	Prbm.g_00942
OG0001538	Syai.g_01326	Prbm.g_00819
OG0001539	Syai.g_01252	Prbm.g_00920
OG0001540	Syai.g_02578	Prbm.g_00190
OG0001541	Syai.g_02646	Prbm.g_00239
OG0001542	Syai.g_02655	Prbm.g_00245
OG0001543	Syai.g_02692	Prbm.g_00892
OG0001544	Syai.g_02801	Prbm.g_02186
OG0001545	Syai.g_02898	Prbm.g_02206
OG0001548	Syai.g_01157	Prbm.g_01100
OG0001549	Syai.g_02106	Prbm.g_00876
OG0001551	Syai.g_02028	Prbm.g_01922
OG0001552	Syai.g_01018	Prbm.g_01918
OG0001555	Syai.g_01645	Prbm.g_01826
OG0001556	Syai.g_01757	Prbm.g_01423
OG0001558	Syai.g_00020, Syai.g_00021	Prbm.g_01221, Prbm.g_01282
OG0001559	Syai.g_02546	Prbm.g_00167
OG0001560	Syai.g_02535	Prbm.g_00157
OG0001561	Syai.g_01427	Prbm.g_01040
OG0001562	Syai.g_01441	Prbm.g_01030
OG0001563	Syai.g_00403	Prbm.g_02032
OG0001564	Syai.g_02869	Prbm.g_02124
OG0001575	Syai.g_00752	Prbm.g_00598
OG0001576	Syai.g_00817	Prbm.g_01623
OG0001577	Syai.g_02148	Prbm.g_01554
OG0001578	Syai.g_01155	Prbm.g_01294
OG0001579	Syai.g_00447	Prbm.g_00385
OG0001585	Syai.g_01635	Prbm.g_01458, Prbm.g_01370
OG0001589	Syai.g_02263	Prbm.g_01884
OG0001591	Syai.g_01244	Prbm.g_00705
OG0001623	Syai.g_00457	Prbm.g_00389
OG0001633	Syai.g_00995	Prbm.g_01946
OG0001634	Syai.g_01239	Prbm.g_00701
OG0001642	Syai.g_02085	Prbm.g_01643
OG0001644	Syai.g_01406	Prbm.g_00757
OG0001652	Syai.g_00018	Prbm.g_01219
OG0001656	Syai.g_00445	Prbm.g_00384
OG0001659	Syai.g_01759	Prbm.g_01521
OG0001667	Syai.g_01923	Prbm.g_01180
OG0001673	Syai.g_00532	Prbm.g_00292
OG0001676	Syai.g_00444	Prbm.g_00386
OG0001691	Syai.g_01064	Prbm.g_01050
OG0001692	Syai.g_00959	Prbm.g_01705
OG0001694	Syai.g_00257	Prbm.g_00338
OG0001695	Syai.g_02894	Prbm.g_02203
OG0001700	Syai.g_01204	Prbm.g_01430
OG0001703	Syai.g_00630	Prbm.g_00503
OG0001713	Syai.g_02130	Prbm.g_01128
OG0001715	Syai.g_01166	Prbm.g_01192
OG0001733	Syai.g_01247	Prbm.g_01421
OG0001739	Syai.g_02892	Prbm.g_02202
OG0001740	Syai.g_02896	Prbm.g_02205
OG0001758	Syai.g_01708	Prbm.g_01903
OG0001769	Syai.g_01123	Prbm.g_01474
OG0001810	Syai.g_02591	Prbm.g_00738
OG0001816	Syai.g_01249	Prbm.g_00917
OG0001835	Syai.g_00585, Syai.g_01690	Prbm.g_01306
OG0001875	Syai.g_01707	Prbm.g_01902
OG0001876	Syai.g_01706	Prbm.g_01901
OG0001907	Syai.g_02597	Prbm.g_00200
OG0001915	Syai.g_02922	Prbm.g_02223
OG0001916	Syai.g_00655	Prbm.g_00521
OG0001954	Syai.g_01600	Prbm.g_01183
OG0001962	Syai.g_01809	Prbm.g_00084, Prbm.g_00083, Prbm.g_00085
OG0001990	Syai.g_02897	Prbm.g_00069
OG0001991	Syai.g_01203	Prbm.g_01434
OG0002018	Syai.g_02895	Prbm.g_02204
OG0002063	Syai.g_01856, Syai.g_01833	Prbm.g_01468
OG0002177	Syai.g_01182	Prbm.g_01487
OG0002249	Syai.g_01012, Syai.g_01003, Syai.g_01002, Syai.g_01013	Prbm.g_01466
OG0002293	Syai.g_00879	Prbm.g_01073
OG0002380	Syai.g_00478	Prbm.g_01309
OG0002384	Syai.g_00598	Prbm.g_01372
OG0002399	Syai.g_02812	Prbm.g_01448
OG0002507	Syai.g_01683	Prbm.g_01270, Prbm.g_01021
OG0002585	Syai.g_00512, Syai.g_02551	Prbm.g_00421
OG0002591	Syai.g_01187	Prbm.g_01920
OG0002664	Syai.g_01838, Syai.g_02462	Prbm.g_01449
OG0002813	Syai.g_02436	Prbm.g_01333, Prbm.g_01308
OG0002841	Syai.g_01007, Syai.g_00599, Syai.g_01017	Prbm.g_01451
