Orthogroup	Syai	Prae
OG0001177	Syai.g_00350	Prae.g_01709
OG0001178	Syai.g_02383	Prae.g_01714
OG0001179	Syai.g_00385	Prae.g_01742
OG0001180	Syai.g_00410	Prae.g_01765
OG0001181	Syai.g_00414	Prae.g_01769
OG0001182	Syai.g_00423	Prae.g_01776
OG0001183	Syai.g_00429	Prae.g_01780
OG0001184	Syai.g_00156	Prae.g_01796
OG0001185	Syai.g_00117	Prae.g_01810
OG0001186	Syai.g_00084	Prae.g_01833
OG0001187	Syai.g_00081	Prae.g_01837
OG0001188	Syai.g_00078	Prae.g_01839
OG0001189	Syai.g_00061	Prae.g_01856
OG0001190	Syai.g_02776	Prae.g_01860
OG0001191	Syai.g_02788	Prae.g_01870
OG0001192	Syai.g_02793	Prae.g_01875
OG0001193	Syai.g_02835	Prae.g_01885
OG0001194	Syai.g_02838	Prae.g_01886
OG0001195	Syai.g_02839	Prae.g_01887
OG0001196	Syai.g_02913	Prae.g_01900
OG0001197	Syai.g_02915	Prae.g_01901
OG0001198	Syai.g_02930	Prae.g_01908
OG0001199	Syai.g_02480	Prae.g_00074
OG0001200	Syai.g_02482	Prae.g_00076
OG0001202	Syai.g_02674	Prae.g_00202
OG0001203	Syai.g_00540	Prae.g_00241
OG0001204	Syai.g_00312	Prae.g_00246
OG0001205	Syai.g_02212	Prae.g_00419
OG0001206	Syai.g_00853	Prae.g_00436
OG0001207	Syai.g_00629	Prae.g_00451
OG0001208	Syai.g_00640	Prae.g_00456
OG0001209	Syai.g_00711	Prae.g_00510
OG0001210	Syai.g_00720	Prae.g_00515
OG0001211	Syai.g_00735	Prae.g_00525
OG0001212	Syai.g_00799	Prae.g_00570
OG0001213	Syai.g_01082	Prae.g_00603
OG0001214	Syai.g_01106	Prae.g_00611
OG0001215	Syai.g_01958	Prae.g_00664
OG0001216	Syai.g_01388	Prae.g_00713
OG0001217	Syai.g_01185	Prae.g_00752
OG0001218	Syai.g_00893	Prae.g_00759
OG0001219	Syai.g_01561	Prae.g_00794
OG0001220	Syai.g_02087	Prae.g_00857
OG0001221	Syai.g_01284	Prae.g_00919
OG0001222	Syai.g_01516	Prae.g_00956
OG0001223	Syai.g_01463	Prae.g_00982
OG0001224	Syai.g_02011	Prae.g_01036
OG0001225	Syai.g_02009	Prae.g_01038
OG0001226	Syai.g_01154	Prae.g_01066
OG0001227	Syai.g_02806	Prae.g_01084
OG0001228	Syai.g_02218	Prae.g_01208
OG0001229	Syai.g_01986	Prae.g_01366
OG0001230	Syai.g_00964	Prae.g_01451
OG0001231	Syai.g_00017	Prae.g_01556
OG0001232	Syai.g_02410	Prae.g_01646
OG0001233	Syai.g_02261	Prae.g_01666
OG0001234	Syai.g_00337	Prae.g_01701
OG0001235	Syai.g_00343	Prae.g_01711
OG0001236	Syai.g_00159	Prae.g_01793
OG0001237	Syai.g_00137	Prae.g_01797
OG0001238	Syai.g_02789	Prae.g_01871
OG0001239	Syai.g_02477	Prae.g_00071
OG0001240	Syai.g_02527	Prae.g_00093
OG0001241	Syai.g_02537	Prae.g_00101
OG0001242	Syai.g_02566	Prae.g_00119
OG0001243	Syai.g_02573	Prae.g_00125
OG0001244	Syai.g_02605	Prae.g_00141
OG0001245	Syai.g_02091	Prae.g_00380
OG0001246	Syai.g_00666	Prae.g_00478
OG0001247	Syai.g_01380	Prae.g_00657
OG0001248	Syai.g_01377	Prae.g_00659
OG0001249	Syai.g_00464	Prae.g_00784
OG0001250	Syai.g_02053	Prae.g_00846
OG0001251	Syai.g_02845	Prae.g_00893
OG0001252	Syai.g_02018	Prae.g_01031
OG0001254	Syai.g_01744	Prae.g_01132
OG0001255	Syai.g_01915	Prae.g_01147
OG0001256	Syai.g_02362	Prae.g_01549
OG0001257	Syai.g_00848	Prae.g_01555
OG0001258	Syai.g_02372	Prae.g_01620
OG0001259	Syai.g_02259	Prae.g_01664
OG0001260	Syai.g_02281	Prae.g_01680
OG0001261	Syai.g_00394	Prae.g_01750
OG0001262	Syai.g_00063	Prae.g_01854
OG0001263	Syai.g_02576	Prae.g_00128
OG0001265	Syai.g_02563	Prae.g_00118
OG0001266	Syai.g_02679	Prae.g_00206
OG0001267	Syai.g_00259	Prae.g_00281
OG0001268	Syai.g_00492	Prae.g_00339
OG0001269	Syai.g_01699	Prae.g_00358
OG0001270	Syai.g_02231	Prae.g_00408
OG0001271	Syai.g_00862	Prae.g_00446
OG0001272	Syai.g_00644	Prae.g_00460
OG0001273	Syai.g_01099	Prae.g_00605
OG0001274	Syai.g_02706	Prae.g_00677
OG0001275	Syai.g_01447	Prae.g_00992
OG0001276	Syai.g_01431	Prae.g_01015
OG0001277	Syai.g_02899	Prae.g_01074
OG0001278	Syai.g_01799	Prae.g_01213
OG0001279	Syai.g_00991	Prae.g_01265
OG0001280	Syai.g_02176	Prae.g_01328
OG0001281	Syai.g_02186	Prae.g_01334
OG0001282	Syai.g_00627	Prae.g_01369
OG0001283	Syai.g_02908	Prae.g_01388
OG0001284	Syai.g_02338	Prae.g_01529
OG0001285	Syai.g_02866	Prae.g_01649
OG0001286	Syai.g_00408	Prae.g_01762
OG0001287	Syai.g_00109	Prae.g_01817
OG0001289	Syai.g_02504	Prae.g_00087
OG0001290	Syai.g_02536	Prae.g_00100
OG0001291	Syai.g_02587	Prae.g_00135
OG0001292	Syai.g_00306	Prae.g_00251
OG0001293	Syai.g_00285	Prae.g_00264
OG0001294	Syai.g_01242	Prae.g_00378
OG0001295	Syai.g_00722	Prae.g_00441
OG0001296	Syai.g_00672	Prae.g_00483
OG0001297	Syai.g_00676	Prae.g_00488
OG0001298	Syai.g_00773	Prae.g_00551
OG0001299	Syai.g_01236	Prae.g_00640
OG0001300	Syai.g_01982	Prae.g_00667
OG0001301	Syai.g_01995	Prae.g_00670
OG0001302	Syai.g_01142	Prae.g_00793
OG0001303	Syai.g_01559	Prae.g_00996
OG0001304	Syai.g_01418	Prae.g_01025
OG0001305	Syai.g_02001	Prae.g_01044
OG0001306	Syai.g_02160	Prae.g_01149
OG0001307	Syai.g_01717	Prae.g_01351
OG0001308	Syai.g_00943	Prae.g_01469
OG0001309	Syai.g_00682	Prae.g_01553
OG0001311	Syai.g_01429	Prae.g_01017
OG0001315	Syai.g_00427	Prae.g_00061
OG0001316	Syai.g_02593	Prae.g_00140
OG0001317	Syai.g_00534	Prae.g_00237
OG0001318	Syai.g_00293	Prae.g_00259
OG0001319	Syai.g_00270	Prae.g_00275
OG0001321	Syai.g_02195	Prae.g_00425
OG0001322	Syai.g_02194	Prae.g_00426
OG0001323	Syai.g_00685	Prae.g_00493
OG0001324	Syai.g_01983	Prae.g_00668
OG0001325	Syai.g_01392	Prae.g_00716
OG0001326	Syai.g_02856	Prae.g_00881
OG0001327	Syai.g_01250	Prae.g_01057
OG0001328	Syai.g_01278	Prae.g_01083
OG0001330	Syai.g_02167	Prae.g_01292
OG0001331	Syai.g_00622	Prae.g_01374
OG0001332	Syai.g_02293	Prae.g_01502
OG0001333	Syai.g_02255	Prae.g_01660
OG0001334	Syai.g_00438	Prae.g_01783
OG0001335	Syai.g_00439	Prae.g_01784
OG0001336	Syai.g_02909	Prae.g_01897
OG0001339	Syai.g_02539	Prae.g_00103
OG0001340	Syai.g_00453	Prae.g_00329
OG0001343	Syai.g_02842	Prae.g_00890
OG0001344	Syai.g_02139	Prae.g_01167
OG0001345	Syai.g_02110	Prae.g_01182
OG0001346	Syai.g_02180	Prae.g_01330
OG0001348	Syai.g_02033	Prae.g_01578
OG0001351	Syai.g_00843	Prae.g_00428
OG0001352	Syai.g_00700	Prae.g_00654
OG0001353	Syai.g_02042	Prae.g_00838
OG0001354	Syai.g_01477	Prae.g_00974
OG0001356	Syai.g_02032	Prae.g_01231
OG0001359	Syai.g_02841	Prae.g_00891
OG0001360	Syai.g_02107	Prae.g_01086
OG0001361	Syai.g_02113	Prae.g_01179
OG0001362	Syai.g_00938	Prae.g_01473
OG0001363	Syai.g_00936	Prae.g_01475
OG0001364	Syai.g_00173	Prae.g_01786
OG0001373	Syai.g_02855	Prae.g_00880
OG0001374	Syai.g_02863	Prae.g_00888
OG0001375	Syai.g_02843	Prae.g_00889
OG0001376	Syai.g_02795	Prae.g_01050
OG0001377	Syai.g_02794	Prae.g_01051
OG0001378	Syai.g_02232	Prae.g_01095
OG0001379	Syai.g_02169	Prae.g_01323
OG0001380	Syai.g_01168	Prae.g_01356
OG0001381	Syai.g_02819, Syai.g_01723	Prae.g_01362
OG0001385	Syai.g_02852	Prae.g_00877
OG0001386	Syai.g_02853	Prae.g_00878
OG0001387	Syai.g_02854	Prae.g_00879
OG0001388	Syai.g_02857	Prae.g_00882
OG0001389	Syai.g_02858	Prae.g_00883
OG0001390	Syai.g_02859	Prae.g_00884
OG0001391	Syai.g_02860	Prae.g_00885
OG0001392	Syai.g_02861	Prae.g_00886
OG0001393	Syai.g_02862	Prae.g_00887
OG0001395	Syai.g_01410	Prae.g_01027
OG0001397	Syai.g_00937	Prae.g_01474
OG0001398	Syai.g_01587	Prae.g_01583
OG0001401	Syai.g_02046, Syai.g_02047	Prae.g_00687
OG0001402	Syai.g_01070	Prae.g_00767
OG0001404	Syai.g_02473	Prae.g_00068
OG0001405	Syai.g_00441	Prae.g_00327
OG0001406	Syai.g_02796	Prae.g_01049
OG0001407	Syai.g_00701	Prae.g_01064
OG0001408	Syai.g_01831	Prae.g_01069
OG0001413	Syai.g_01148	Prae.g_01544
OG0001414	Syai.g_01722	Prae.g_00232
OG0001416	Syai.g_02183	Prae.g_00433
OG0001417	Syai.g_01478	Prae.g_00443
OG0001419	Syai.g_00702	Prae.g_01065
OG0001420	Syai.g_00697	Prae.g_01104
OG0001421	Syai.g_01621	Prae.g_01550
OG0001422	Syai.g_02171	Prae.g_01576
OG0001425	Syai.g_02792	Prae.g_01874
OG0001428	Syai.g_02637	Prae.g_00175
OG0001430	Syai.g_02768	Prae.g_01287
OG0001432	Syai.g_01943	Prae.g_01542
OG0001433	Syai.g_02031	Prae.g_01232
OG0001436	Syai.g_00179, Syai.g_00178	Prae.g_01418
OG0001438	Syai.g_00244	Prae.g_00294
OG0001439	Syai.g_00219	Prae.g_00308
OG0001441	Syai.g_00687	Prae.g_00495
OG0001442	Syai.g_01305	Prae.g_00741
OG0001446	Syai.g_00832	Prae.g_00079
OG0001447	Syai.g_02574	Prae.g_00126
OG0001448	Syai.g_02808	Prae.g_00366
OG0001449	Syai.g_00315	Prae.g_00394
OG0001452	Syai.g_00298	Prae.g_00895
OG0001453	Syai.g_01455	Prae.g_00986
OG0001454	Syai.g_01153	Prae.g_01079
OG0001456	Syai.g_02873	Prae.g_01140
OG0001457	Syai.g_02874	Prae.g_01141
OG0001458	Syai.g_02875	Prae.g_01142
OG0001459	Syai.g_01712	Prae.g_01277
OG0001460	Syai.g_02030	Prae.g_01233
OG0001461	Syai.g_01730	Prae.g_01228
OG0001462	Syai.g_00045	Prae.g_00034
OG0001465	Syai.g_01384	Prae.g_00676
OG0001467	Syai.g_01141	Prae.g_00785
OG0001468	Syai.g_01144	Prae.g_01054
OG0001471	Syai.g_00224	Prae.g_01545
OG0001472	Syai.g_01931	Prae.g_01552
OG0001473	Syai.g_01130	Prae.g_01834
OG0001474	Syai.g_00493	Prae.g_00340
OG0001480	Syai.g_02088	Prae.g_00368
OG0001482	Syai.g_01468	Prae.g_00431
OG0001484	Syai.g_02864	Prae.g_01299
OG0001492	Syai.g_01796	Prae.g_01210
OG0001493	Syai.g_01820	Prae.g_01218
OG0001495	Syai.g_00349	Prae.g_01708
OG0001499	Syai.g_00831, Syai.g_01189	Prae.g_00060
OG0001502	Syai.g_02079	Prae.g_00776
OG0001504	Syai.g_01713	Prae.g_01278
OG0001520	Syai.g_00757	Prae.g_00389
OG0001546	Syai.g_00690	Prae.g_00498
OG0001547	Syai.g_01580	Prae.g_00778
OG0001548	Syai.g_01157	Prae.g_00782
OG0001549	Syai.g_02106	Prae.g_00864
OG0001551	Syai.g_02028	Prae.g_01139
OG0001552	Syai.g_01018	Prae.g_01225
OG0001554	Syai.g_02774	Prae.g_01551
OG0001555	Syai.g_01645	Prae.g_01566
OG0001556	Syai.g_01757	Prae.g_01237
OG0001558	Syai.g_00020, Syai.g_00021	Prae.g_00690
OG0001567	Syai.g_01581	Prae.g_00777
OG0001568	Syai.g_01578	Prae.g_00779
OG0001582	Syai.g_01500	Prae.g_00442
OG0001585	Syai.g_01635	Prae.g_01269
OG0001586	Syai.g_02464	Prae.g_01412
OG0001602	Syai.g_01383	Prae.g_00675
OG0001625	Syai.g_00291	Prae.g_00261
OG0001633	Syai.g_00995	Prae.g_01365
OG0001635	Syai.g_00091	Prae.g_01601
OG0001652	Syai.g_00018	Prae.g_00688
OG0001667	Syai.g_01923	Prae.g_01295
OG0001700	Syai.g_01204	Prae.g_01234
OG0001991	Syai.g_01203	Prae.g_01254
OG0001995	Syai.g_01948	Prae.g_01259
OG0002380	Syai.g_00478	Prae.g_00397
OG0002487	Syai.g_01842	Prae.g_01603
OG0002488	Syai.g_00172	Prae.g_01435
OG0002692	Syai.g_01618	Prae.g_01585
OG0002787	Syai.g_01207	Prae.g_01301
OG0002788	Syai.g_01208	Prae.g_01302
OG0002789	Syai.g_01209	Prae.g_01303
OG0002790	Syai.g_01210	Prae.g_01304
OG0002791	Syai.g_01211	Prae.g_01305
OG0002792	Syai.g_01212	Prae.g_01306
OG0002793	Syai.g_01213	Prae.g_01307
OG0003373	Syai.g_01199	Prae.g_01246
OG0003664	Syai.g_01198	Prae.g_01247
