Orthogroup	Syai	Syas
OG0001209	Syai.g_00711	Syas.g_00065
OG0001210	Syai.g_00720	Syas.g_00761
OG0001211	Syai.g_00735	Syas.g_00788
OG0001212	Syai.g_00799	Syas.g_00847
OG0001213	Syai.g_01082	Syas.g_00100
OG0001214	Syai.g_01106	Syas.g_00744
OG0001215	Syai.g_01958	Syas.g_02245
OG0001217	Syai.g_01185	Syas.g_01397
OG0001218	Syai.g_00893	Syas.g_01309
OG0001219	Syai.g_01561	Syas.g_00399
OG0001220	Syai.g_02087	Syas.g_02447
OG0001221	Syai.g_01284	Syas.g_02669
OG0001222	Syai.g_01516	Syas.g_00448
OG0001223	Syai.g_01463	Syas.g_00541
OG0001224	Syai.g_02011	Syas.g_01015
OG0001225	Syai.g_02009	Syas.g_01017
OG0001226	Syai.g_01154	Syas.g_02506
OG0001227	Syai.g_02806	Syas.g_00824
OG0001228	Syai.g_02218	Syas.g_02195
OG0001229	Syai.g_01986	Syas.g_00285
OG0001230	Syai.g_00964	Syas.g_02806
OG0001231	Syai.g_00017	Syas.g_02050
OG0001232	Syai.g_02410	Syas.g_02649
OG0001233	Syai.g_02261	Syas.g_02592
OG0001234	Syai.g_00337	Syas.g_01310
OG0001235	Syai.g_00343	Syas.g_01646
OG0001236	Syai.g_00159	Syas.g_02191
OG0001237	Syai.g_00137	Syas.g_02187
OG0001238	Syai.g_02789	Syas.g_01901
OG0001239	Syai.g_02477	Syas.g_02519
OG0001240	Syai.g_02527	Syas.g_02435
OG0001241	Syai.g_02537	Syas.g_02427
OG0001242	Syai.g_02566	Syas.g_02398
OG0001243	Syai.g_02573	Syas.g_02391
OG0001244	Syai.g_02605	Syas.g_02370
OG0001245	Syai.g_02091	Syas.g_00524
OG0001246	Syai.g_00666	Syas.g_01224, Syas.g_01829
OG0001249	Syai.g_00464	Syas.g_01547
OG0001250	Syai.g_02053	Syas.g_00239
OG0001251	Syai.g_02845	Syas.g_00516, Syas.g_00408
OG0001252	Syai.g_02018	Syas.g_00994
OG0001255	Syai.g_01915	Syas.g_00492
OG0001256	Syai.g_02362	Syas.g_02698
OG0001257	Syai.g_00848	Syas.g_01407
OG0001258	Syai.g_02372	Syas.g_02688
OG0001259	Syai.g_02259	Syas.g_02594
OG0001260	Syai.g_02281	Syas.g_02572
OG0001261	Syai.g_00394	Syas.g_01599
OG0001262	Syai.g_00063	Syas.g_02091
OG0001263	Syai.g_02576	Syas.g_02388
OG0001265	Syai.g_02563	Syas.g_02399
OG0001266	Syai.g_02679	Syas.g_02266
OG0001267	Syai.g_00259	Syas.g_01753
OG0001268	Syai.g_00492	Syas.g_01535
OG0001269	Syai.g_01699	Syas.g_00510
OG0001270	Syai.g_02231	Syas.g_01499
OG0001271	Syai.g_00862	Syas.g_01336
OG0001272	Syai.g_00644	Syas.g_01247
OG0001273	Syai.g_01099	Syas.g_00751
OG0001274	Syai.g_02706	Syas.g_01849
OG0001275	Syai.g_01447	Syas.g_00554
OG0001276	Syai.g_01431	Syas.g_00215
OG0001277	Syai.g_02899	Syas.g_00110
OG0001278	Syai.g_01799	Syas.g_01074
OG0001279	Syai.g_00991	Syas.g_02792
OG0001280	Syai.g_02176	Syas.g_01095
OG0001281	Syai.g_02186	Syas.g_02845
OG0001282	Syai.g_00627	Syas.g_01262
OG0001284	Syai.g_02338	Syas.g_02713
OG0001286	Syai.g_00408	Syas.g_01585
OG0001287	Syai.g_00109	Syas.g_00136
OG0001289	Syai.g_02504	Syas.g_02474
OG0001290	Syai.g_02536	Syas.g_02428
OG0001291	Syai.g_02587	Syas.g_02378
OG0001292	Syai.g_00306	Syas.g_01693
OG0001293	Syai.g_00285	Syas.g_01720
OG0001294	Syai.g_01242	Syas.g_00692
OG0001295	Syai.g_00722	Syas.g_00770
OG0001296	Syai.g_00672	Syas.g_01217
OG0001297	Syai.g_00676	Syas.g_01213
OG0001298	Syai.g_00773	Syas.g_00829
OG0001299	Syai.g_01236	Syas.g_00700
OG0001303	Syai.g_01559	Syas.g_00400
OG0001304	Syai.g_01418	Syas.g_00199
OG0001305	Syai.g_02001	Syas.g_01027
OG0001306	Syai.g_02160	Syas.g_01202
OG0001307	Syai.g_01717	Syas.g_01923
OG0001308	Syai.g_00943	Syas.g_02830
OG0001309	Syai.g_00682	Syas.g_00003
OG0001311	Syai.g_01429	Syas.g_00213
OG0001312	Syai.g_01549	Syas.g_00414
OG0001314	Syai.g_01341, Syai.g_01810	Syas.g_01925
OG0001315	Syai.g_00427	Syas.g_01566
OG0001317	Syai.g_00534	Syas.g_02553
OG0001318	Syai.g_00293	Syas.g_01706
OG0001319	Syai.g_00270	Syas.g_01736
OG0001323	Syai.g_00685	Syas.g_00006
OG0001325	Syai.g_01392	Syas.g_00179
OG0001326	Syai.g_02856	Syas.g_01960, Syas.g_01961
OG0001327	Syai.g_01250	Syas.g_00687
OG0001330	Syai.g_02167	Syas.g_02865
OG0001331	Syai.g_00622	Syas.g_01267
OG0001333	Syai.g_02255	Syas.g_02598
OG0001336	Syai.g_02909	Syas.g_02003
OG0001337	Syai.g_00434, Syai.g_00452	Syas.g_01548
OG0001339	Syai.g_02539	Syas.g_02425
OG0001345	Syai.g_02110	Syas.g_01132
OG0001346	Syai.g_02180	Syas.g_02853
OG0001347	Syai.g_02766	Syas.g_01950
OG0001348	Syai.g_02033	Syas.g_00119
OG0001349	Syai.g_02417	Syas.g_02643
OG0001351	Syai.g_00843	Syas.g_01280
OG0001353	Syai.g_02042	Syas.g_00228
OG0001354	Syai.g_01477	Syas.g_00526
OG0001355	Syai.g_01698	Syas.g_01057
OG0001356	Syai.g_02032	Syas.g_01715
OG0001360	Syai.g_02107	Syas.g_01130
OG0001361	Syai.g_02113	Syas.g_01135
OG0001364	Syai.g_00173	Syas.g_02212
OG0001366	Syai.g_02512, Syai.g_02403	Syas.g_02655
OG0001373	Syai.g_02855	Syas.g_01959
OG0001374	Syai.g_02863	Syas.g_01968
OG0001376	Syai.g_02795	Syas.g_00468
OG0001377	Syai.g_02794	Syas.g_00467
OG0001378	Syai.g_02232	Syas.g_01500
OG0001379	Syai.g_02169	Syas.g_02861
OG0001380	Syai.g_01168	Syas.g_00126
OG0001383	Syai.g_02731	Syas.g_02563
OG0001385	Syai.g_02852	Syas.g_01956
OG0001386	Syai.g_02853	Syas.g_01957
OG0001387	Syai.g_02854	Syas.g_01958
OG0001388	Syai.g_02857	Syas.g_01962
OG0001389	Syai.g_02858	Syas.g_01963
OG0001390	Syai.g_02859	Syas.g_01964
OG0001391	Syai.g_02860	Syas.g_01965
OG0001392	Syai.g_02861	Syas.g_01966
OG0001393	Syai.g_02862	Syas.g_01967
OG0001394	Syai.g_01290	Syas.g_00627
OG0001395	Syai.g_01410	Syas.g_00195
OG0001396	Syai.g_02765	Syas.g_01949
OG0001398	Syai.g_01587	Syas.g_02481
OG0001401	Syai.g_02046, Syai.g_02047	Syas.g_00233
OG0001402	Syai.g_01070	Syas.g_00112
OG0001406	Syai.g_02796	Syas.g_00469
OG0001408	Syai.g_01831	Syas.g_00142
OG0001412	Syai.g_02767	Syas.g_01951
OG0001413	Syai.g_01148	Syas.g_01481
OG0001416	Syai.g_02183	Syas.g_01061
OG0001417	Syai.g_01478	Syas.g_00507
OG0001420	Syai.g_00697	Syas.g_00017
OG0001423	Syai.g_02446, Syai.g_02822, Syai.g_02466	Syas.g_02532
OG0001428	Syai.g_02637	Syas.g_02325
OG0001432	Syai.g_01943	Syas.g_01484
OG0001433	Syai.g_02031	Syas.g_01398
OG0001435	Syai.g_01256	Syas.g_00678
OG0001438	Syai.g_00244	Syas.g_01767
OG0001439	Syai.g_00219	Syas.g_01809
OG0001441	Syai.g_00687	Syas.g_00008
OG0001443	Syai.g_02800	Syas.g_01910
OG0001444	Syai.g_02521	Syas.g_02439
OG0001447	Syai.g_02574	Syas.g_02390
OG0001449	Syai.g_00315	Syas.g_02567
OG0001452	Syai.g_00298	Syas.g_01700
OG0001453	Syai.g_01455	Syas.g_00547
OG0001454	Syai.g_01153	Syas.g_01483
OG0001456	Syai.g_02873	Syas.g_01969
OG0001457	Syai.g_02874	Syas.g_01970
OG0001458	Syai.g_02875	Syas.g_01971
OG0001459	Syai.g_01712	Syas.g_02778
OG0001460	Syai.g_02030	Syas.g_01399
OG0001461	Syai.g_01730	Syas.g_00566
OG0001471	Syai.g_00224	Syas.g_01819
OG0001473	Syai.g_01130	Syas.g_00323
OG0001474	Syai.g_00493	Syas.g_01534
OG0001475	Syai.g_02237	Syas.g_02120
OG0001476	Syai.g_02131	Syas.g_00155
OG0001477	Syai.g_01992	Syas.g_00934
OG0001479	Syai.g_00490	Syas.g_01537
OG0001480	Syai.g_02088	Syas.g_00771
OG0001482	Syai.g_01468	Syas.g_00535
OG0001484	Syai.g_02864	Syas.g_00166, Syas.g_00167
OG0001488	Syai.g_02121	Syas.g_01142
OG0001489	Syai.g_00419	Syas.g_01574
OG0001492	Syai.g_01796	Syas.g_01077
OG0001493	Syai.g_01820	Syas.g_01069
OG0001494	Syai.g_02428	Syas.g_02633
OG0001495	Syai.g_00349	Syas.g_01641
OG0001496	Syai.g_01990	Syas.g_00936
OG0001497	Syai.g_01991	Syas.g_00935
OG0001498	Syai.g_00518	Syas.g_01511
OG0001502	Syai.g_02079	Syas.g_00290
OG0001504	Syai.g_01713	Syas.g_02777
OG0001507	Syai.g_01671	Syas.g_01183
OG0001508	Syai.g_02234	Syas.g_02114
OG0001510	Syai.g_00105	Syas.g_02151
OG0001511	Syai.g_02549	Syas.g_02413
OG0001512	Syai.g_00541	Syas.g_02559
OG0001514	Syai.g_01989	Syas.g_00937
OG0001515	Syai.g_01978	Syas.g_00734
OG0001516	Syai.g_01233	Syas.g_00703
OG0001517	Syai.g_00487	Syas.g_01540
OG0001518	Syai.g_02791	Syas.g_01903
OG0001519	Syai.g_02802	Syas.g_01912
OG0001520	Syai.g_00757	Syas.g_00828
OG0001527	Syai.g_00749	Syas.g_00803
OG0001528	Syai.g_02236	Syas.g_02116
OG0001529	Syai.g_00054	Syas.g_02082
OG0001530	Syai.g_02547	Syas.g_02415
OG0001531	Syai.g_00542	Syas.g_02560
OG0001532	Syai.g_01764	Syas.g_01113
OG0001533	Syai.g_00849	Syas.g_00476
OG0001534	Syai.g_01417	Syas.g_00198
OG0001535	Syai.g_01433	Syas.g_00218
OG0001536	Syai.g_01508	Syas.g_00456
OG0001537	Syai.g_01285	Syas.g_00651
OG0001538	Syai.g_01326	Syas.g_00591
OG0001539	Syai.g_01252	Syas.g_00683
OG0001540	Syai.g_02578	Syas.g_02386
OG0001541	Syai.g_02646	Syas.g_02316
OG0001542	Syai.g_02655	Syas.g_02294
OG0001543	Syai.g_02692	Syas.g_02230
OG0001544	Syai.g_02801	Syas.g_01911
OG0001545	Syai.g_02898	Syas.g_01982
OG0001547	Syai.g_01580	Syas.g_00300
OG0001549	Syai.g_02106	Syas.g_00482
OG0001554	Syai.g_02774	Syas.g_00153
OG0001555	Syai.g_01645	Syas.g_00654
OG0001556	Syai.g_01757	Syas.g_01679
OG0001557	Syai.g_01291	Syas.g_00626
OG0001558	Syai.g_00020, Syai.g_00021	Syas.g_02053
OG0001559	Syai.g_02546	Syas.g_02416
OG0001560	Syai.g_02535	Syas.g_02429
OG0001561	Syai.g_01427	Syas.g_00211
OG0001562	Syai.g_01441	Syas.g_00560
OG0001563	Syai.g_00403	Syas.g_01590
OG0001564	Syai.g_02869	Syas.g_01034
OG0001567	Syai.g_01581	Syas.g_00294
OG0001568	Syai.g_01578	Syas.g_00368
OG0001573	Syai.g_02762	Syas.g_02025
OG0001574	Syai.g_00747	Syas.g_00801
OG0001575	Syai.g_00752	Syas.g_00806
OG0001576	Syai.g_00817	Syas.g_02834
OG0001577	Syai.g_02148	Syas.g_01189
OG0001578	Syai.g_01886, Syai.g_01155, Syai.g_01734	Syas.g_01979
OG0001580	Syai.g_02758	Syas.g_01875
OG0001586	Syai.g_02424, Syai.g_02464	Syas.g_02637
OG0001589	Syai.g_02263	Syas.g_02589
OG0001590	Syai.g_01098	Syas.g_00752
OG0001591	Syai.g_01244	Syas.g_00690
OG0001592	Syai.g_02760	Syas.g_01877
OG0001614	Syai.g_00119	Syas.g_02165
OG0001616	Syai.g_01751	Syas.g_01127
OG0001617	Syai.g_01985	Syas.g_00076
OG0001618	Syai.g_01399	Syas.g_00185
OG0001619	Syai.g_01519	Syas.g_00445
OG0001620	Syai.g_00499	Syas.g_01528
OG0001621	Syai.g_00297	Syas.g_01702
OG0001622	Syai.g_02907	Syas.g_02002
OG0001623	Syai.g_00457	Syas.g_00977, Syas.g_01554
OG0001624	Syai.g_02807	Syas.g_01926
OG0001625	Syai.g_00291	Syas.g_01708
OG0001634	Syai.g_01239	Syas.g_00697
OG0001635	Syai.g_00091	Syas.g_02140
OG0001637	Syai.g_02274	Syas.g_02242, Syas.g_02547
OG0001639	Syai.g_02297	Syas.g_01477
OG0001640	Syai.g_02022	Syas.g_00989
OG0001641	Syai.g_01457	Syas.g_00545
OG0001643	Syai.g_01109	Syas.g_00741
OG0001644	Syai.g_01406	Syas.g_00921, Syas.g_00767
OG0001645	Syai.g_01682	Syas.g_01410
OG0001647	Syai.g_00268	Syas.g_01738
OG0001652	Syai.g_00018	Syas.g_02051
OG0001653	Syai.g_02524, Syai.g_02924	Syas.g_02436
OG0001654	Syai.g_02295	Syas.g_01475
OG0001655	Syai.g_01926, Syai.g_02094	Syas.g_01854
OG0001657	Syai.g_02619	Syas.g_02355
OG0001659	Syai.g_01759	Syas.g_01118
OG0001660	Syai.g_00509, Syai.g_02554	Syas.g_02409, Syas.g_02868
OG0001672	Syai.g_02488, Syai.g_02489	Syas.g_02508
OG0001673	Syai.g_00532	Syas.g_02551
OG0001674	Syai.g_00975, Syai.g_00974, Syai.g_00976	Syas.g_01745, Syas.g_01744, Syas.g_02533
OG0001675	Syai.g_01443	Syas.g_00558
OG0001677	Syai.g_00430, Syai.g_01762	Syas.g_01563
OG0001678	Syai.g_00322	Syas.g_01666
OG0001679	Syai.g_00756	Syas.g_02407
OG0001680	Syai.g_02124, Syai.g_02394	Syas.g_02664
OG0001682	Syai.g_01152, Syai.g_01396	Syas.g_00183
OG0001692	Syai.g_00959	Syas.g_02810
OG0001694	Syai.g_00257	Syas.g_01755
OG0001695	Syai.g_02894	Syas.g_01980
OG0001700	Syai.g_01204	Syas.g_01390, Syas.g_01391
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syas.g_02448, Syas.g_02468
OG0001703	Syai.g_00630	Syas.g_01259
OG0001715	Syai.g_01166	Syas.g_01409
OG0001716	Syai.g_02081, Syai.g_02082	Syas.g_00512, Syas.g_01406
OG0001717	Syai.g_02632	Syas.g_02330
OG0001726	Syai.g_01593, Syai.g_01594	Syas.g_00337
OG0001729	Syai.g_00545	Syas.g_02564
OG0001730	Syai.g_00552	Syas.g_00954
OG0001731	Syai.g_02315	Syas.g_02729
OG0001732	Syai.g_01781	Syas.g_02021, Syas.g_01088
OG0001733	Syai.g_01247	Syas.g_00974
OG0001735	Syai.g_02925, Syai.g_01226	Syas.g_00711
OG0001736	Syai.g_00193	Syas.g_00737
OG0001737	Syai.g_00238	Syas.g_01777
OG0001738	Syai.g_00204	Syas.g_01792
OG0001739	Syai.g_02892	Syas.g_01978
OG0001741	Syai.g_01677, Syai.g_01165	Syas.g_01927
OG0001749	Syai.g_00148, Syai.g_00188	Syas.g_02217
OG0001750	Syai.g_02522	Syas.g_02438
OG0001751	Syai.g_00531, Syai.g_01577	Syas.g_02550
OG0001752	Syai.g_02283	Syas.g_02570
OG0001753	Syai.g_02277	Syas.g_00364
OG0001754	Syai.g_02276	Syas.g_02545, Syas.g_02244
OG0001755	Syai.g_00681	Syas.g_01208
OG0001756	Syai.g_02799	Syas.g_01905
OG0001761	Syai.g_01050	Syas.g_01040
OG0001762	Syai.g_01450	Syas.g_00552
OG0001763	Syai.g_01464, Syai.g_01465	Syas.g_00540
OG0001764	Syai.g_01572	Syas.g_00374
OG0001765	Syai.g_01711, Syai.g_01026	Syas.g_00314
OG0001766	Syai.g_00228	Syas.g_01870
OG0001768	Syai.g_02661	Syas.g_02696
OG0001769	Syai.g_01123	Syas.g_00723
OG0001771	Syai.g_01697, Syai.g_01134	Syas.g_00034
OG0001783	Syai.g_00114	Syas.g_02159
OG0001784	Syai.g_02513	Syas.g_02445
OG0001786	Syai.g_02340	Syas.g_02710
OG0001787	Syai.g_00706	Syas.g_00060
OG0001788	Syai.g_00710, Syai.g_00709	Syas.g_00064
OG0001789	Syai.g_02178	Syas.g_02855
OG0001790	Syai.g_02153	Syas.g_01195
OG0001792	Syai.g_01789	Syas.g_01083
OG0001794	Syai.g_01420	Syas.g_00201
OG0001796	Syai.g_01439	Syas.g_00227
OG0001797	Syai.g_01541	Syas.g_02249
OG0001798	Syai.g_01073	Syas.g_00108
OG0001800	Syai.g_00990	Syas.g_00955
OG0001801	Syai.g_00982	Syas.g_02801
OG0001803	Syai.g_02216	Syas.g_02741
OG0001804	Syai.g_00519	Syas.g_01510
OG0001805	Syai.g_00302	Syas.g_00304
OG0001806	Syai.g_00269	Syas.g_01737
OG0001808	Syai.g_00167	Syas.g_02210
OG0001811	Syai.g_02652	Syas.g_02297
OG0001812	Syai.g_02761	Syas.g_01878
OG0001813	Syai.g_02824	Syas.g_01936
OG0001814	Syai.g_02917, Syai.g_02916	Syas.g_02013
OG0001815	Syai.g_02928	Syas.g_02022
OG0001816	Syai.g_01249	Syas.g_00688
OG0001838	Syai.g_00008	Syas.g_02042
OG0001839	Syai.g_00039	Syas.g_02071
OG0001840	Syai.g_00060	Syas.g_02088
OG0001841	Syai.g_00068	Syas.g_02095
OG0001842	Syai.g_02289	Syas.g_00658
OG0001843	Syai.g_00120	Syas.g_02166
OG0001844	Syai.g_00121	Syas.g_02167
OG0001845	Syai.g_00122	Syas.g_02169
OG0001846	Syai.g_02567	Syas.g_02397
OG0001848	Syai.g_02560	Syas.g_02402
OG0001849	Syai.g_02503	Syas.g_02475
OG0001850	Syai.g_02491	Syas.g_02505
OG0001851	Syai.g_02484	Syas.g_02512
OG0001852	Syai.g_02483	Syas.g_02513
OG0001853	Syai.g_02476	Syas.g_02520
OG0001854	Syai.g_00536	Syas.g_02555
OG0001855	Syai.g_00889	Syas.g_00256, Syas.g_01747
OG0001856	Syai.g_02354	Syas.g_02706
OG0001857	Syai.g_02351	Syas.g_02709
OG0001858	Syai.g_02309	Syas.g_02734
OG0001859	Syai.g_00618	Syas.g_01271
OG0001860	Syai.g_00632	Syas.g_01257
OG0001861	Syai.g_00645	Syas.g_01246
OG0001862	Syai.g_00656	Syas.g_01233
OG0001863	Syai.g_00661	Syas.g_01229
OG0001864	Syai.g_00718	Syas.g_00092
OG0001866	Syai.g_00813	Syas.g_00862
OG0001867	Syai.g_01048	Syas.g_00866
OG0001868	Syai.g_02182	Syas.g_02851
OG0001869	Syai.g_02149	Syas.g_01190
OG0001870	Syai.g_02141	Syas.g_01180
OG0001871	Syai.g_02136	Syas.g_01173
OG0001872	Syai.g_01795	Syas.g_01078
OG0001873	Syai.g_01752	Syas.g_01126
OG0001874	Syai.g_01749	Syas.g_01129
OG0001877	Syai.g_01979	Syas.g_00735
OG0001878	Syai.g_01446	Syas.g_00555
OG0001879	Syai.g_01452	Syas.g_00550
OG0001880	Syai.g_01498	Syas.g_00465
OG0001881	Syai.g_01501	Syas.g_00464
OG0001882	Syai.g_01524	Syas.g_02252
OG0001883	Syai.g_01542	Syas.g_00423
OG0001884	Syai.g_01551	Syas.g_00412
OG0001885	Syai.g_01567	Syas.g_00395
OG0001886	Syai.g_01571	Syas.g_00375
OG0001887	Syai.g_01277	Syas.g_00661, Syas.g_00664
OG0001888	Syai.g_01298	Syas.g_00622
OG0001889	Syai.g_01354	Syas.g_00581
OG0001890	Syai.g_02060	Syas.g_00283
OG0001891	Syai.g_02064	Syas.g_00289
OG0001892	Syai.g_02089	Syas.g_00422
OG0001893	Syai.g_01074	Syas.g_00863, Syas.g_00107
OG0001894	Syai.g_01103	Syas.g_00747
OG0001895	Syai.g_00986	Syas.g_02798
OG0001896	Syai.g_02222	Syas.g_01502
OG0001897	Syai.g_00496	Syas.g_01531
OG0001898	Syai.g_00463	Syas.g_01549
OG0001899	Syai.g_00392	Syas.g_01601
OG0001900	Syai.g_00284	Syas.g_01722
OG0001901	Syai.g_00283	Syas.g_01723
OG0001902	Syai.g_00252	Syas.g_01759
OG0001903	Syai.g_00243	Syas.g_01768
OG0001904	Syai.g_00175	Syas.g_02214
OG0001905	Syai.g_00165	Syas.g_02198
OG0001906	Syai.g_02579	Syas.g_02385
OG0001908	Syai.g_02648	Syas.g_02314
OG0001909	Syai.g_02659	Syas.g_02289
OG0001910	Syai.g_02698	Syas.g_01836
OG0001912	Syai.g_02785	Syas.g_01895
OG0001913	Syai.g_02787	Syas.g_01898
OG0001914	Syai.g_01739	Syas.g_00098
OG0001915	Syai.g_02922	Syas.g_02019
OG0001917	Syai.g_01432	Syas.g_00216
OG0001918	Syai.g_01623, Syai.g_02887	Syas.g_00759
OG0001924	Syai.g_01058	Syas.g_00040
OG0001925	Syai.g_01057	Syas.g_00041
OG0001926	Syai.g_01056	Syas.g_00042
OG0001927	Syai.g_01055	Syas.g_00043
OG0001928	Syai.g_02810, Syai.g_01031, Syai.g_01009, Syai.g_01033, Syai.g_02348	Syas.g_02787
OG0001929	Syai.g_00075	Syas.g_02102
OG0001930	Syai.g_02290	Syas.g_00657
OG0001931	Syai.g_02291	Syas.g_00656
OG0001932	Syai.g_00118	Syas.g_02164
OG0001933	Syai.g_02543	Syas.g_02418
OG0001934	Syai.g_02531	Syas.g_02430
OG0001935	Syai.g_02481	Syas.g_02515
OG0001936	Syai.g_01653	Syas.g_00945
OG0001937	Syai.g_02329	Syas.g_02721
OG0001938	Syai.g_00634	Syas.g_01255
OG0001939	Syai.g_01960	Syas.g_01526
OG0001940	Syai.g_00771	Syas.g_00826
OG0001941	Syai.g_02187	Syas.g_02844
OG0001943	Syai.g_01920	Syas.g_00388
OG0001944	Syai.g_01932	Syas.g_02794
OG0001946	Syai.g_01980	Syas.g_00928
OG0001948	Syai.g_01462	Syas.g_00542
OG0001949	Syai.g_01483	Syas.g_00502
OG0001950	Syai.g_01485	Syas.g_00499
OG0001951	Syai.g_01502	Syas.g_00463
OG0001952	Syai.g_01525	Syas.g_02251
OG0001953	Syai.g_01526	Syas.g_02250
OG0001954	Syai.g_01600	Syas.g_01433
OG0001957	Syai.g_01079	Syas.g_00102
OG0001958	Syai.g_01228	Syas.g_00709
OG0001960	Syai.g_00870	Syas.g_01327
OG0001961	Syai.g_00860	Syas.g_01338
OG0001964	Syai.g_00335	Syas.g_01653
OG0001966	Syai.g_00289	Syas.g_01710
OG0001967	Syai.g_00287	Syas.g_01712
OG0001968	Syai.g_00286	Syas.g_01713
OG0001969	Syai.g_00222	Syas.g_01818
OG0001970	Syai.g_02581	Syas.g_02383
OG0001971	Syai.g_02657	Syas.g_02291
OG0001972	Syai.g_02710	Syas.g_01853
OG0001973	Syai.g_02753	Syas.g_01862, Syas.g_01864
OG0001975	Syai.g_01740	Syas.g_00097
OG0001976	Syai.g_01738	Syas.g_00099
OG0001979	Syai.g_01961	Syas.g_01412
OG0001980	Syai.g_00459	Syas.g_01045
OG0001990	Syai.g_02897	Syas.g_01973
OG0001993	Syai.g_01060	Syas.g_00038
OG0001994	Syai.g_01059	Syas.g_00039
OG0001995	Syai.g_01948	Syas.g_00916
OG0001996	Syai.g_00036	Syas.g_02067
OG0001997	Syai.g_02520	Syas.g_02440
OG0001998	Syai.g_00971	Syas.g_00371
OG0002000	Syai.g_00683	Syas.g_00004
OG0002002	Syai.g_01794	Syas.g_01079
OG0002006	Syai.g_02025	Syas.g_00171
OG0002007	Syai.g_02026	Syas.g_00988
OG0002009	Syai.g_01287	Syas.g_00631
OG0002010	Syai.g_00912	Syas.g_01293
OG0002013	Syai.g_00515	Syas.g_02488
OG0002015	Syai.g_00183, Syai.g_00146	Syas.g_02219
OG0002017	Syai.g_02832	Syas.g_01946
OG0002018	Syai.g_02895	Syas.g_01974
OG0002020	Syai.g_02890	Syas.g_01987
OG0002021	Syai.g_02888	Syas.g_01989
OG0002022	Syai.g_02885	Syas.g_01990
OG0002023	Syai.g_02884	Syas.g_01991
OG0002024	Syai.g_02878	Syas.g_01985
OG0002038	Syai.g_02134	Syas.g_02793
OG0002039	Syai.g_02120	Syas.g_01141
OG0002041	Syai.g_01467	Syas.g_00538
OG0002042	Syai.g_01495	Syas.g_00495
OG0002043	Syai.g_01558	Syas.g_00404
OG0002045	Syai.g_00857	Syas.g_01341
OG0002047	Syai.g_00514	Syas.g_01514
OG0002048	Syai.g_00426	Syas.g_01567
OG0002049	Syai.g_00341	Syas.g_01648
OG0002051	Syai.g_02645	Syas.g_02317
OG0002053	Syai.g_02804	Syas.g_00291
OG0002054	Syai.g_02877	Syas.g_01986
OG0002055	Syai.g_02880	Syas.g_01983
OG0002056	Syai.g_00242	Syas.g_01769
OG0002107	Syai.g_01173	Syas.g_00272
OG0002113	Syai.g_00040	Syas.g_02072
OG0002114	Syai.g_00979, Syai.g_00968	Syas.g_00085
OG0002116	Syai.g_02334	Syas.g_02716
OG0002117	Syai.g_02128	Syas.g_02864
OG0002119	Syai.g_02691	Syas.g_00170
OG0002120	Syai.g_01602	Syas.g_00127
OG0002121	Syai.g_01194	Syas.g_02491
OG0002123	Syai.g_01390	Syas.g_00177
OG0002129	Syai.g_00940	Syas.g_02752
OG0002130	Syai.g_02177	Syas.g_02856
OG0002131	Syai.g_02889	Syas.g_01988
OG0002133	Syai.g_02879	Syas.g_01984
OG0002134	Syai.g_00128	Syas.g_02175
OG0002135	Syai.g_02407	Syas.g_02651
OG0002136	Syai.g_02406	Syas.g_02652
OG0002138	Syai.g_01959	Syas.g_00386
OG0002139	Syai.g_01827	Syas.g_01065
OG0002142	Syai.g_00981	Syas.g_02802
OG0002143	Syai.g_00522	Syas.g_02248
OG0002144	Syai.g_00347	Syas.g_00956
OG0002160	Syai.g_01950	Syas.g_02576
OG0002163	Syai.g_02798	Syas.g_01913
OG0002167	Syai.g_00715	Syas.g_00168
OG0002169	Syai.g_00513	Syas.g_01515
OG0002170	Syai.g_00482	Syas.g_01545
OG0002171	Syai.g_00145, Syai.g_00191	Syas.g_02220
OG0002174	Syai.g_02833	Syas.g_01947
OG0002178	Syai.g_02882	Syas.g_01981
OG0002179	Syai.g_00162	Syas.g_02196
OG0002180	Syai.g_00251	Syas.g_01760
OG0002181	Syai.g_00281	Syas.g_01726
OG0002182	Syai.g_00299	Syas.g_02712
OG0002183	Syai.g_02505	Syas.g_02472
OG0002184	Syai.g_02502	Syas.g_02476
OG0002185	Syai.g_02492	Syas.g_02504
OG0002186	Syai.g_02405	Syas.g_02653
OG0002187	Syai.g_02404	Syas.g_02654
OG0002188	Syai.g_02371	Syas.g_02689
OG0002189	Syai.g_02370	Syas.g_02690
OG0002190	Syai.g_02314	Syas.g_02730
OG0002191	Syai.g_00850	Syas.g_00477
OG0002192	Syai.g_02118	Syas.g_01140
OG0002194	Syai.g_01821	Syas.g_01068
OG0002196	Syai.g_01308	Syas.g_00611
OG0002197	Syai.g_01458	Syas.g_00544
OG0002198	Syai.g_01124	Syas.g_00722
OG0002199	Syai.g_01119	Syas.g_00728
OG0002200	Syai.g_00954	Syas.g_02819
OG0002201	Syai.g_00811	Syas.g_00860
OG0002202	Syai.g_00810	Syas.g_00859
OG0002203	Syai.g_00809	Syas.g_00858
OG0002204	Syai.g_00787	Syas.g_00843
OG0002205	Syai.g_00768	Syas.g_00820
OG0002206	Syai.g_00755	Syas.g_00809, Syas.g_02759
