Orthogroup	Syai	Syat
OG0001203	Syai.g_00540	Syat.g_01447
OG0001204	Syai.g_00312	Syat.g_01867
OG0001205	Syai.g_02212	Syat.g_01287
OG0001206	Syai.g_00853	Syat.g_03268
OG0001207	Syai.g_00629	Syat.g_03162
OG0001208	Syai.g_00640	Syat.g_03172
OG0001209	Syai.g_00711	Syat.g_03273
OG0001210	Syai.g_00720	Syat.g_00103
OG0001211	Syai.g_00735	Syat.g_00078
OG0001213	Syai.g_01082	Syat.g_03289
OG0001214	Syai.g_01106	Syat.g_00128
OG0001216	Syai.g_01388	Syat.g_00660
OG0001217	Syai.g_01185	Syat.g_02587
OG0001218	Syai.g_00893	Syat.g_01356
OG0001219	Syai.g_01561	Syat.g_00629
OG0001220	Syai.g_02087	Syat.g_01534
OG0001222	Syai.g_01516	Syat.g_00597
OG0001223	Syai.g_01463	Syat.g_00544
OG0001224	Syai.g_02011	Syat.g_00804
OG0001225	Syai.g_02009	Syat.g_00806
OG0001226	Syai.g_01154	Syat.g_01485
OG0001228	Syai.g_02218	Syat.g_00938
OG0001229	Syai.g_01986	Syat.g_00981
OG0001230	Syai.g_00964	Syat.g_01235
OG0001231	Syai.g_00017	Syat.g_02327
OG0001232	Syai.g_02410	Syat.g_03041
OG0001233	Syai.g_02261	Syat.g_03012
OG0001234	Syai.g_00337	Syat.g_02092
OG0001235	Syai.g_00343	Syat.g_01838
OG0001236	Syai.g_00159	Syat.g_02156
OG0001237	Syai.g_00137	Syat.g_02161
OG0001238	Syai.g_02789	Syat.g_02673
OG0001239	Syai.g_02477	Syat.g_01472
OG0001240	Syai.g_02527	Syat.g_01554
OG0001241	Syai.g_02537	Syat.g_01564
OG0001242	Syai.g_02566	Syat.g_02936
OG0001243	Syai.g_02573	Syat.g_02928
OG0001244	Syai.g_02605	Syat.g_02901
OG0001245	Syai.g_02091	Syat.g_00212
OG0001246	Syai.g_00666	Syat.g_03209
OG0001247	Syai.g_01380	Syat.g_01019
OG0001248	Syai.g_01377	Syat.g_03159
OG0001249	Syai.g_00464	Syat.g_01620
OG0001250	Syai.g_02053	Syat.g_00739
OG0001251	Syai.g_02845	Syat.g_00963, Syat.g_00621
OG0001252	Syai.g_02018	Syat.g_00787
OG0001255	Syai.g_01915	Syat.g_00843
OG0001256	Syai.g_02362	Syat.g_03111
OG0001257	Syai.g_00848	Syat.g_01716
OG0001258	Syai.g_02372	Syat.g_03119
OG0001259	Syai.g_02259	Syat.g_03014
OG0001261	Syai.g_00394	Syat.g_01791
OG0001262	Syai.g_00063	Syat.g_02285
OG0001263	Syai.g_02576	Syat.g_02926
OG0001265	Syai.g_02563	Syat.g_02938
OG0001266	Syai.g_02679	Syat.g_02808
OG0001267	Syai.g_00259	Syat.g_02060
OG0001268	Syai.g_00492	Syat.g_01608
OG0001269	Syai.g_01699	Syat.g_02369
OG0001270	Syai.g_02231	Syat.g_02968
OG0001271	Syai.g_00862	Syat.g_01374
OG0001272	Syai.g_00644	Syat.g_03176
OG0001274	Syai.g_02706	Syat.g_02727
OG0001275	Syai.g_01447	Syat.g_00529
OG0001276	Syai.g_01431	Syat.g_00705
OG0001277	Syai.g_02899	Syat.g_03312
OG0001278	Syai.g_01799	Syat.g_00895
OG0001279	Syai.g_00991	Syat.g_01252
OG0001281	Syai.g_02186	Syat.g_01159
OG0001282	Syai.g_00627	Syat.g_02780
OG0001283	Syai.g_02908	Syat.g_02403
OG0001286	Syai.g_00408	Syat.g_01656
OG0001287	Syai.g_00109	Syat.g_02208
OG0001289	Syai.g_02504	Syat.g_01527
OG0001290	Syai.g_02536	Syat.g_01563
OG0001291	Syai.g_02587	Syat.g_02916
OG0001292	Syai.g_00306	Syat.g_01873
OG0001293	Syai.g_00285	Syat.g_01995
OG0001294	Syai.g_01242	Syat.g_00409
OG0001295	Syai.g_00722	Syat.g_00945
OG0001296	Syai.g_00672	Syat.g_03217
OG0001297	Syai.g_00676	Syat.g_03221
OG0001298	Syai.g_00773	Syat.g_00043
OG0001299	Syai.g_01236	Syat.g_00401
OG0001300	Syai.g_01982	Syat.g_01025
OG0001303	Syai.g_01559	Syat.g_00628
OG0001304	Syai.g_01418	Syat.g_00690
OG0001305	Syai.g_02001	Syat.g_00813
OG0001306	Syai.g_02160	Syat.g_03234
OG0001307	Syai.g_01717	Syat.g_02082
OG0001308	Syai.g_00943	Syat.g_01176
OG0001309	Syai.g_00682	Syat.g_01113
OG0001311	Syai.g_01429	Syat.g_00703
OG0001312	Syai.g_01549	Syat.g_00615
OG0001314	Syai.g_01341, Syai.g_01810	Syat.g_00839, Syat.g_00137
OG0001315	Syai.g_00427	Syat.g_01634
OG0001317	Syai.g_00534	Syat.g_01451
OG0001318	Syai.g_00293	Syat.g_01888
OG0001319	Syai.g_00270	Syat.g_02048
OG0001323	Syai.g_00685	Syat.g_01111
OG0001325	Syai.g_01392	Syat.g_00664
OG0001326	Syai.g_02856	Syat.g_02525
OG0001327	Syai.g_01250	Syat.g_00414
OG0001331	Syai.g_00622	Syat.g_01301
OG0001333	Syai.g_02255	Syat.g_03018
OG0001336	Syai.g_02909	Syat.g_02402
OG0001337	Syai.g_00434, Syai.g_00452	Syat.g_01621
OG0001345	Syai.g_02110	Syat.g_00290
OG0001347	Syai.g_02766	Syat.g_02666
OG0001348	Syai.g_02033	Syat.g_03316
OG0001349	Syai.g_02417	Syat.g_01220
OG0001351	Syai.g_00843	Syat.g_01318
OG0001353	Syai.g_02042	Syat.g_00717
OG0001354	Syai.g_01477	Syat.g_00558
OG0001355	Syai.g_01698	Syat.g_02589
OG0001356	Syai.g_02032	Syat.g_01035
OG0001360	Syai.g_02107	Syat.g_00256
OG0001361	Syai.g_02113	Syat.g_00293
OG0001364	Syai.g_00173	Syat.g_02143
OG0001366	Syai.g_02512, Syai.g_02403	Syat.g_03047
OG0001373	Syai.g_02855	Syat.g_02524
OG0001374	Syai.g_02863	Syat.g_02541
OG0001376	Syai.g_02795	Syat.g_00841
OG0001377	Syai.g_02794	Syat.g_00842
OG0001378	Syai.g_02232	Syat.g_02967
OG0001379	Syai.g_02169	Syat.g_01147
OG0001385	Syai.g_02852	Syat.g_02521
OG0001386	Syai.g_02853	Syat.g_02522
OG0001387	Syai.g_02854	Syat.g_02523
OG0001388	Syai.g_02857	Syat.g_02526
OG0001389	Syai.g_02858	Syat.g_02531
OG0001390	Syai.g_02859	Syat.g_02532
OG0001391	Syai.g_02860	Syat.g_02533
OG0001392	Syai.g_02861	Syat.g_02539
OG0001393	Syai.g_02862	Syat.g_02540
OG0001394	Syai.g_01290	Syat.g_00450
OG0001401	Syai.g_02046, Syai.g_02047	Syat.g_00721
OG0001402	Syai.g_01070	Syat.g_03314
OG0001406	Syai.g_02796	Syat.g_00840
OG0001408	Syai.g_01831	Syat.g_00211
OG0001412	Syai.g_02767	Syat.g_02667
OG0001413	Syai.g_01148	Syat.g_00853
OG0001416	Syai.g_02183	Syat.g_02491
OG0001417	Syai.g_01478	Syat.g_01705
OG0001420	Syai.g_00697	Syat.g_01099
OG0001421	Syai.g_01621	Syat.g_03056
OG0001430	Syai.g_02768	Syat.g_03343
OG0001432	Syai.g_01943	Syat.g_00846
OG0001433	Syai.g_02031	Syat.g_01429
OG0001435	Syai.g_01256	Syat.g_00422
OG0001438	Syai.g_00244	Syat.g_02076
OG0001439	Syai.g_00219	Syat.g_02105
OG0001441	Syai.g_00687	Syat.g_01109
OG0001443	Syai.g_02800	Syat.g_02649
OG0001449	Syai.g_00315	Syat.g_00800
OG0001452	Syai.g_00298	Syat.g_01881
OG0001453	Syai.g_01455	Syat.g_00538
OG0001454	Syai.g_01153	Syat.g_00189
OG0001456	Syai.g_02873	Syat.g_02545
OG0001457	Syai.g_02874	Syat.g_02546
OG0001458	Syai.g_02875	Syat.g_02547
OG0001459	Syai.g_01712	Syat.g_03357, Syat.g_03358
OG0001460	Syai.g_02030	Syat.g_01430
OG0001461	Syai.g_01730	Syat.g_01945
OG0001462	Syai.g_00045	Syat.g_02301
OG0001467	Syai.g_01141	Syat.g_02457
OG0001470	Syai.g_02235	Syat.g_02257
OG0001473	Syai.g_01130	Syat.g_00190
OG0001474	Syai.g_00493	Syat.g_01607
OG0001475	Syai.g_02237	Syat.g_01116
OG0001476	Syai.g_02131	Syat.g_02579, Syat.g_01012
OG0001477	Syai.g_01992	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001479	Syai.g_00490	Syat.g_01610
OG0001480	Syai.g_02088	Syat.g_00100
OG0001482	Syai.g_01468	Syat.g_00549
OG0001484	Syai.g_02864	Syat.g_02443
OG0001487	Syai.g_00894	Syat.g_01355
OG0001488	Syai.g_02121	Syat.g_00301
OG0001489	Syai.g_00419	Syat.g_01645
OG0001492	Syai.g_01796	Syat.g_00898
OG0001493	Syai.g_01820	Syat.g_00890
OG0001495	Syai.g_00349	Syat.g_01833
OG0001496	Syai.g_01990	Syat.g_00316
OG0001497	Syai.g_01991	Syat.g_00317
OG0001498	Syai.g_00518	Syat.g_02954
OG0001502	Syai.g_02079	Syat.g_00757
OG0001504	Syai.g_01713	Syat.g_03356
OG0001507	Syai.g_01671	Syat.g_03261
OG0001508	Syai.g_02234	Syat.g_02258
OG0001510	Syai.g_00105	Syat.g_02214
OG0001511	Syai.g_02549	Syat.g_01580
OG0001512	Syai.g_00541	Syat.g_01445
OG0001513	Syai.g_00138	Syat.g_01083
OG0001514	Syai.g_01989	Syat.g_00315
OG0001515	Syai.g_01978	Syat.g_00927
OG0001516	Syai.g_01233	Syat.g_00398
OG0001517	Syai.g_00487	Syat.g_01613
OG0001518	Syai.g_02791	Syat.g_02671
OG0001519	Syai.g_02802	Syat.g_02646
OG0001520	Syai.g_00757	Syat.g_00852
OG0001527	Syai.g_00749	Syat.g_00064
OG0001528	Syai.g_02236	Syat.g_01115
OG0001529	Syai.g_00054	Syat.g_02294
OG0001530	Syai.g_02547	Syat.g_01578
OG0001531	Syai.g_00542	Syat.g_01444
OG0001532	Syai.g_01764	Syat.g_00213
OG0001533	Syai.g_00821	Syat.g_02966
OG0001533	Syai.g_00849	Syat.g_02786
OG0001534	Syai.g_01417	Syat.g_00689
OG0001535	Syai.g_01433	Syat.g_00707
OG0001536	Syai.g_01508	Syat.g_00589
OG0001537	Syai.g_01285	Syat.g_00441
OG0001538	Syai.g_01326	Syat.g_00484
OG0001539	Syai.g_01252	Syat.g_00417
OG0001540	Syai.g_02578	Syat.g_02924
OG0001541	Syai.g_02646	Syat.g_02847
OG0001542	Syai.g_02655	Syat.g_02837
OG0001543	Syai.g_02692	Syat.g_03229
OG0001544	Syai.g_02801	Syat.g_02647
OG0001545	Syai.g_02898	Syat.g_02444, Syat.g_02433
OG0001547	Syai.g_01580	Syat.g_00645
OG0001549	Syai.g_02106	Syat.g_00799
OG0001554	Syai.g_02774	Syat.g_01005
OG0001556	Syai.g_01757	Syat.g_03334, Syat.g_03147
OG0001557	Syai.g_01291	Syat.g_00451
OG0001558	Syai.g_00020, Syai.g_00021	Syat.g_02323
OG0001559	Syai.g_02546	Syat.g_01577
OG0001560	Syai.g_02535	Syat.g_01562
OG0001561	Syai.g_01427	Syat.g_00701
OG0001562	Syai.g_01441	Syat.g_00523
OG0001563	Syai.g_00403	Syat.g_01662
OG0001564	Syai.g_02869	Syat.g_01209
OG0001567	Syai.g_01581	Syat.g_00651
OG0001568	Syai.g_01578	Syat.g_00643
OG0001573	Syai.g_02762	Syat.g_01835
OG0001574	Syai.g_00747	Syat.g_00066
OG0001575	Syai.g_00752	Syat.g_00061
OG0001576	Syai.g_00817	Syat.g_01169
OG0001577	Syai.g_02148	Syat.g_03255
OG0001578	Syai.g_01886, Syai.g_01155, Syai.g_01734	Syat.g_00192
OG0001580	Syai.g_02758	Syat.g_02701
OG0001588	Syai.g_00170	Syat.g_03195, Syat.g_02169
OG0001590	Syai.g_01098	Syat.g_00112
OG0001591	Syai.g_01244	Syat.g_00411
OG0001592	Syai.g_02760	Syat.g_02699
OG0001594	Syai.g_00987, Syai.g_02783	Syat.g_01365
OG0001614	Syai.g_00119	Syat.g_02197
OG0001616	Syai.g_01751	Syat.g_00249
OG0001617	Syai.g_01985	Syat.g_03212, Syat.g_03299
OG0001618	Syai.g_01399	Syat.g_02510, Syat.g_00670
OG0001619	Syai.g_01519	Syat.g_00600
OG0001620	Syai.g_00499	Syat.g_01601
OG0001621	Syai.g_00297	Syat.g_01883
OG0001622	Syai.g_02907	Syat.g_02404
OG0001623	Syai.g_00457	Syat.g_01666
OG0001624	Syai.g_02807	Syat.g_00188
OG0001625	Syai.g_00291	Syat.g_01938
OG0001634	Syai.g_01239	Syat.g_00404
OG0001635	Syai.g_00091	Syat.g_02229, Syat.g_01993
OG0001637	Syai.g_02274	Syat.g_02788
OG0001639	Syai.g_02297	Syat.g_02981
OG0001640	Syai.g_02022	Syat.g_00792
OG0001641	Syai.g_01457	Syat.g_00540
OG0001642	Syai.g_02085	Syat.g_00676
OG0001643	Syai.g_01109	Syat.g_00131
OG0001644	Syai.g_01406	Syat.g_00844
OG0001645	Syai.g_01682	Syat.g_01719
OG0001647	Syai.g_00268	Syat.g_02051
OG0001652	Syai.g_00018	Syat.g_02326
OG0001653	Syai.g_02524, Syai.g_02924	Syat.g_01553
OG0001654	Syai.g_02295	Syat.g_02983
OG0001657	Syai.g_02619	Syat.g_02887
OG0001659	Syai.g_01759	Syat.g_00219
OG0001660	Syai.g_00509, Syai.g_02554	Syat.g_01585, Syat.g_02948
OG0001672	Syai.g_02488, Syai.g_02489	Syat.g_01483
OG0001673	Syai.g_00532	Syat.g_01454
OG0001675	Syai.g_01443	Syat.g_00525
OG0001677	Syai.g_00430, Syai.g_01762	Syat.g_01631
OG0001678	Syai.g_00322	Syat.g_01859
OG0001679	Syai.g_00756	Syat.g_02946
OG0001680	Syai.g_02124, Syai.g_02394	Syat.g_03064
OG0001682	Syai.g_01152, Syai.g_01396	Syat.g_00668
OG0001692	Syai.g_00959	Syat.g_01231
OG0001694	Syai.g_00257	Syat.g_02062
OG0001695	Syai.g_02894	Syat.g_02434
OG0001700	Syai.g_01204	Syat.g_01074
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syat.g_01533
OG0001703	Syai.g_00630	Syat.g_03164
OG0001715	Syai.g_01166	Syat.g_01717
OG0001716	Syai.g_02081, Syai.g_02082	Syat.g_02002
OG0001717	Syai.g_02632	Syat.g_02860
OG0001726	Syai.g_01593, Syai.g_01594	Syat.g_02003
OG0001729	Syai.g_00545	Syat.g_01440
OG0001730	Syai.g_00552	Syat.g_01676
OG0001731	Syai.g_02315	Syat.g_03081
OG0001732	Syai.g_01781	Syat.g_02387, Syat.g_00911
OG0001733	Syai.g_01247	Syat.g_01048
OG0001735	Syai.g_02925, Syai.g_01226	Syat.g_00345
OG0001736	Syai.g_00193	Syat.g_01254
OG0001737	Syai.g_00238	Syat.g_02084
OG0001738	Syai.g_00204	Syat.g_02127
OG0001739	Syai.g_02892	Syat.g_02435, Syat.g_02445
OG0001750	Syai.g_02522	Syat.g_01551
OG0001751	Syai.g_00531, Syai.g_01577	Syat.g_01455
OG0001752	Syai.g_02283	Syat.g_02991
OG0001754	Syai.g_02276	Syat.g_02790
OG0001755	Syai.g_00681	Syat.g_03226
OG0001756	Syai.g_02799	Syat.g_01277, Syat.g_00731
OG0001759	Syai.g_01659, Syai.g_01660	Syat.g_02466
OG0001761	Syai.g_01050	Syat.g_00819
OG0001762	Syai.g_01450	Syat.g_00531
OG0001763	Syai.g_01464, Syai.g_01465	Syat.g_00545
OG0001764	Syai.g_01572	Syat.g_00639
OG0001766	Syai.g_00228	Syat.g_02711
OG0001767	Syai.g_00180	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syai.g_02661	Syat.g_02831
OG0001769	Syai.g_01123	Syat.g_00373
OG0001771	Syai.g_01697, Syai.g_01134	Syat.g_01094
OG0001783	Syai.g_00114	Syat.g_02203
OG0001784	Syai.g_02513	Syat.g_01536
OG0001786	Syai.g_02340	Syat.g_03099
OG0001787	Syai.g_00706	Syat.g_01076
OG0001788	Syai.g_00710, Syai.g_00709	Syat.g_03272
OG0001789	Syai.g_02178	Syat.g_01152
OG0001790	Syai.g_02153	Syat.g_03249
OG0001792	Syai.g_01789	Syat.g_00905
OG0001796	Syai.g_01439	Syat.g_00716
OG0001797	Syai.g_01541	Syat.g_00605, Syat.g_01062
OG0001798	Syai.g_01073	Syat.g_03310
OG0001800	Syai.g_00990	Syat.g_01091, Syat.g_01660
OG0001801	Syai.g_00982	Syat.g_01240
OG0001803	Syai.g_02216	Syat.g_01291
OG0001804	Syai.g_00519	Syat.g_02955
OG0001805	Syai.g_00302	Syat.g_02770, Syat.g_01090
OG0001806	Syai.g_00269	Syat.g_02050, Syat.g_02049
OG0001807	Syai.g_00177	Syat.g_02090
OG0001808	Syai.g_00167	Syat.g_02145
OG0001811	Syai.g_02652	Syat.g_02839
OG0001812	Syai.g_02761	Syat.g_02698
OG0001813	Syai.g_02824	Syat.g_02490
OG0001814	Syai.g_02917, Syai.g_02916	Syat.g_02395
OG0001815	Syai.g_02928	Syat.g_01886, Syat.g_00954
OG0001816	Syai.g_01249	Syat.g_00413
OG0001839	Syai.g_00039	Syat.g_02305
OG0001840	Syai.g_00060	Syat.g_02288
OG0001841	Syai.g_00068	Syat.g_02280
OG0001842	Syai.g_02289	Syat.g_02421
OG0001843	Syai.g_00120	Syat.g_02196
OG0001844	Syai.g_00121	Syat.g_02195
OG0001845	Syai.g_00122	Syat.g_02193
OG0001846	Syai.g_02567	Syat.g_03123, Syat.g_02935
OG0001847	Syai.g_02564, Syai.g_02565	Syat.g_02937
OG0001848	Syai.g_02560	Syat.g_02941
OG0001849	Syai.g_02503	Syat.g_01526
OG0001850	Syai.g_02491	Syat.g_01486
OG0001851	Syai.g_02484	Syat.g_01479
OG0001852	Syai.g_02483	Syat.g_01478
OG0001853	Syai.g_02476	Syat.g_01471
OG0001854	Syai.g_00536	Syat.g_01449
OG0001855	Syai.g_00889	Syat.g_01273
OG0001856	Syai.g_02354	Syat.g_03103
OG0001857	Syai.g_02351	Syat.g_03100
OG0001858	Syai.g_02309	Syat.g_03076
OG0001859	Syai.g_00618	Syat.g_01305
OG0001860	Syai.g_00632	Syat.g_03166
OG0001861	Syai.g_00645	Syat.g_03177
OG0001862	Syai.g_00656	Syat.g_03190
OG0001863	Syai.g_00661	Syat.g_03203
OG0001864	Syai.g_00718	Syat.g_03282
OG0001866	Syai.g_00813	Syat.g_00002
OG0001867	Syai.g_01048	Syat.g_03410
OG0001868	Syai.g_02182	Syat.g_01156
OG0001869	Syai.g_02149	Syat.g_03254
OG0001870	Syai.g_02141	Syat.g_03264
OG0001871	Syai.g_02136	Syat.g_00312
OG0001872	Syai.g_01795	Syat.g_00899
OG0001873	Syai.g_01752	Syat.g_00228
OG0001874	Syai.g_01749	Syat.g_00251
OG0001877	Syai.g_01979	Syat.g_00926
OG0001878	Syai.g_01446	Syat.g_00528
OG0001879	Syai.g_01452	Syat.g_00533
OG0001880	Syai.g_01498	Syat.g_00574
OG0001881	Syai.g_01501	Syat.g_00575
OG0001882	Syai.g_01524	Syat.g_00602
OG0001883	Syai.g_01542	Syat.g_00608
OG0001884	Syai.g_01551	Syat.g_00617
OG0001885	Syai.g_01567	Syat.g_00632
OG0001886	Syai.g_01571	Syat.g_00638
OG0001888	Syai.g_01298	Syat.g_00456
OG0001889	Syai.g_01354	Syat.g_00498
OG0001890	Syai.g_02060	Syat.g_00748
OG0001891	Syai.g_02064	Syat.g_00756
OG0001892	Syai.g_02089	Syat.g_00982
OG0001893	Syai.g_01074	Syat.g_03309
OG0001894	Syai.g_01103	Syat.g_00116
OG0001895	Syai.g_00986	Syat.g_01244
OG0001896	Syai.g_02222	Syat.g_02964
OG0001897	Syai.g_00496	Syat.g_01604
OG0001898	Syai.g_00463	Syat.g_01622
OG0001899	Syai.g_00392	Syat.g_01793
OG0001900	Syai.g_00284	Syat.g_01997
OG0001901	Syai.g_00283	Syat.g_01998
OG0001902	Syai.g_00252	Syat.g_02068
OG0001903	Syai.g_00243	Syat.g_02077
OG0001904	Syai.g_00175	Syat.g_02141
OG0001905	Syai.g_00165	Syat.g_02147
OG0001906	Syai.g_02579	Syat.g_02923
OG0001908	Syai.g_02648	Syat.g_02845
OG0001909	Syai.g_02659	Syat.g_02833
OG0001910	Syai.g_02698	Syat.g_02736
OG0001912	Syai.g_02785	Syat.g_02679
OG0001913	Syai.g_02787	Syat.g_02677
OG0001914	Syai.g_01739	Syat.g_03287
OG0001915	Syai.g_02922	Syat.g_02389
OG0001924	Syai.g_01058	Syat.g_02767
OG0001925	Syai.g_01057	Syat.g_02766
OG0001926	Syai.g_01056	Syat.g_02765
OG0001927	Syai.g_01055	Syat.g_02764
OG0001929	Syai.g_00075	Syat.g_02273
OG0001930	Syai.g_02290	Syat.g_02422
OG0001931	Syai.g_02291	Syat.g_02424
OG0001932	Syai.g_00118	Syat.g_02198
OG0001933	Syai.g_02543	Syat.g_01573
OG0001934	Syai.g_02531	Syat.g_01559
OG0001935	Syai.g_02481	Syat.g_01476
OG0001936	Syai.g_01653	Syat.g_00178
OG0001937	Syai.g_02329	Syat.g_03089
OG0001938	Syai.g_00634	Syat.g_03168
OG0001940	Syai.g_00771	Syat.g_00044
OG0001941	Syai.g_02187	Syat.g_01160
OG0001943	Syai.g_01920	Syat.g_00405
OG0001944	Syai.g_01932	Syat.g_01250
OG0001946	Syai.g_01980	Syat.g_00972
OG0001948	Syai.g_01462	Syat.g_00543
OG0001949	Syai.g_01483	Syat.g_00563
OG0001950	Syai.g_01485	Syat.g_00565
OG0001951	Syai.g_01502	Syat.g_00576
OG0001952	Syai.g_01525	Syat.g_00603
OG0001953	Syai.g_01526	Syat.g_00604
OG0001957	Syai.g_01079	Syat.g_03304
OG0001958	Syai.g_01228	Syat.g_00343
OG0001961	Syai.g_00860	Syat.g_01376
OG0001964	Syai.g_00335	Syat.g_01846
OG0001966	Syai.g_00289	Syat.g_01940
OG0001967	Syai.g_00287	Syat.g_01942
OG0001968	Syai.g_00286	Syat.g_01943
OG0001969	Syai.g_00222	Syat.g_02102
OG0001970	Syai.g_02581	Syat.g_02921
OG0001971	Syai.g_02657	Syat.g_02835
OG0001972	Syai.g_02710	Syat.g_02723
OG0001973	Syai.g_02753	Syat.g_02714, Syat.g_02718
OG0001975	Syai.g_01740	Syat.g_03286
OG0001976	Syai.g_01738	Syat.g_03288
OG0001979	Syai.g_01961	Syat.g_03155
OG0001980	Syai.g_00459	Syat.g_00836
OG0001991	Syai.g_01203	Syat.g_01679
OG0001993	Syai.g_01060	Syat.g_02769
OG0001995	Syai.g_01948	Syat.g_02221
OG0001996	Syai.g_00036	Syat.g_02309
OG0001997	Syai.g_02520	Syat.g_01549
OG0002000	Syai.g_00683	Syat.g_01112
OG0002002	Syai.g_01794	Syat.g_00900
OG0002004	Syai.g_02496	Syat.g_02268
OG0002006	Syai.g_02025	Syat.g_02751
OG0002007	Syai.g_02026	Syat.g_00984
OG0002008	Syai.g_01448	Syat.g_03284
OG0002009	Syai.g_01287	Syat.g_00446
OG0002010	Syai.g_00912	Syat.g_01337
OG0002013	Syai.g_00515	Syat.g_01504
OG0002020	Syai.g_02890	Syat.g_02597
OG0002021	Syai.g_02888	Syat.g_02450
OG0002022	Syai.g_02885	Syat.g_02448
OG0002023	Syai.g_02884	Syat.g_02447
OG0002024	Syai.g_02878	Syat.g_02554
OG0002037	Syai.g_00636	Syat.g_01293
OG0002038	Syai.g_02134	Syat.g_01251
OG0002039	Syai.g_02120	Syat.g_00299
OG0002041	Syai.g_01467	Syat.g_00547
OG0002042	Syai.g_01495	Syat.g_00569
OG0002043	Syai.g_01558	Syat.g_00625
OG0002045	Syai.g_00857	Syat.g_01381
OG0002047	Syai.g_00514	Syat.g_02951
OG0002048	Syai.g_00426	Syat.g_01636
OG0002049	Syai.g_00341	Syat.g_01840
OG0002050	Syai.g_00278	Syat.g_02040
OG0002051	Syai.g_02645	Syat.g_02848
OG0002054	Syai.g_02877	Syat.g_02555
OG0002055	Syai.g_02880	Syat.g_02428
OG0002056	Syai.g_00242	Syat.g_02078
OG0002107	Syai.g_01173	Syat.g_02014, Syat.g_03230, Syat.g_00994
OG0002114	Syai.g_00979, Syai.g_00968	Syat.g_01366
OG0002116	Syai.g_02334	Syat.g_03094
OG0002119	Syai.g_02691	Syat.g_02752
OG0002120	Syai.g_01602	Syat.g_02459
OG0002123	Syai.g_01390	Syat.g_00662
OG0002129	Syai.g_00940	Syat.g_01280
OG0002131	Syai.g_02889	Syat.g_02451
OG0002132	Syai.g_02881	Syat.g_02553
OG0002134	Syai.g_00128	Syat.g_02186
OG0002135	Syai.g_02407	Syat.g_03043
OG0002136	Syai.g_02406	Syat.g_03044
OG0002138	Syai.g_01959	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syai.g_01827	Syat.g_00884
OG0002142	Syai.g_00981	Syat.g_01239
OG0002143	Syai.g_00522	Syat.g_00973
OG0002144	Syai.g_00347	Syat.g_03389
OG0002154	Syai.g_02598	Syat.g_00084
OG0002160	Syai.g_01950	Syat.g_02996
OG0002163	Syai.g_02798	Syat.g_02644
OG0002167	Syai.g_00715	Syat.g_01778
OG0002170	Syai.g_00482	Syat.g_01618
OG0002174	Syai.g_02833	Syat.g_02511
OG0002175	Syai.g_02738	Syat.g_00267
OG0002179	Syai.g_00162	Syat.g_02153
OG0002180	Syai.g_00251	Syat.g_02069
OG0002181	Syai.g_00281	Syat.g_02001
OG0002182	Syai.g_00299	Syat.g_03097
OG0002183	Syai.g_02505	Syat.g_01529
OG0002184	Syai.g_02502	Syat.g_01525
OG0002185	Syai.g_02492	Syat.g_01487
OG0002186	Syai.g_02405	Syat.g_03045
OG0002187	Syai.g_02404	Syat.g_03046
OG0002188	Syai.g_02371	Syat.g_03118
OG0002189	Syai.g_02370	Syat.g_03117
OG0002190	Syai.g_02314	Syat.g_03080
OG0002191	Syai.g_00850	Syat.g_02668, Syat.g_01001
OG0002192	Syai.g_02118	Syat.g_00298
OG0002194	Syai.g_01821	Syat.g_00889
OG0002196	Syai.g_01308	Syat.g_00464
OG0002197	Syai.g_01458	Syat.g_00541
OG0002198	Syai.g_01124	Syat.g_02588
OG0002199	Syai.g_01119	Syat.g_00393
OG0002200	Syai.g_00954	Syat.g_01225
OG0002201	Syai.g_00811	Syat.g_00004
OG0002202	Syai.g_00810	Syat.g_00005
OG0002203	Syai.g_00809	Syat.g_00006
OG0002204	Syai.g_00787	Syat.g_00029
OG0002205	Syai.g_00768	Syat.g_00047
OG0002206	Syai.g_00755	Syat.g_00058, Syat.g_01056
OG0002207	Syai.g_00745	Syat.g_00068
OG0002208	Syai.g_00631	Syat.g_03165
OG0002209	Syai.g_00494	Syat.g_01606
OG0002210	Syai.g_00433	Syat.g_01627
OG0002211	Syai.g_00396	Syat.g_01789
OG0002212	Syai.g_02757	Syat.g_02702
OG0002213	Syai.g_02764	Syat.g_02697
OG0002214	Syai.g_02910	Syat.g_02401
OG0002225	Syai.g_01174	Syat.g_00993
OG0002239	Syai.g_01737	Syat.g_01095
OG0002243	Syai.g_02752	Syat.g_02803
OG0002244	Syai.g_01672	Syat.g_00744
OG0002247	Syai.g_00761	Syat.g_00054
OG0002248	Syai.g_01984	Syat.g_00837
OG0002249	Syai.g_01012, Syai.g_01003, Syai.g_01002, Syai.g_01013	Syat.g_01310
OG0002250	Syai.g_02506	Syat.g_01530
OG0002251	Syai.g_02311	Syat.g_03077
OG0002252	Syai.g_02249	Syat.g_02625
OG0002253	Syai.g_02166	Syat.g_01145
OG0002254	Syai.g_01419	Syat.g_00691
