Orthogroup	Syai	Syab
OG0001152	Syai.g_00610	Syab.g_02069
OG0001153	Syai.g_00903	Syab.g_00731
OG0001154	Syai.g_00901	Syab.g_00730
OG0001155	Syai.g_02298	Syab.g_02171
OG0001156	Syai.g_02301	Syab.g_02174
OG0001157	Syai.g_02302	Syab.g_02175
OG0001158	Syai.g_02303	Syab.g_02176
OG0001159	Syai.g_02304	Syab.g_02177
OG0001160	Syai.g_02355	Syab.g_02231
OG0001161	Syai.g_02803	Syab.g_02797
OG0001162	Syai.g_01374	Syab.g_00893
OG0001163	Syai.g_02363	Syab.g_02241
OG0001164	Syai.g_02369	Syab.g_02247
OG0001165	Syai.g_02374	Syab.g_02252
OG0001166	Syai.g_02400	Syab.g_02296
OG0001167	Syai.g_02254	Syab.g_02322
OG0001168	Syai.g_02256	Syab.g_02324
OG0001169	Syai.g_02258	Syab.g_02326
OG0001170	Syai.g_02260	Syab.g_02328
OG0001171	Syai.g_02270	Syab.g_02339
OG0001172	Syai.g_00323	Syab.g_00371
OG0001173	Syai.g_00324	Syab.g_00372
OG0001174	Syai.g_00332	Syab.g_00380
OG0001175	Syai.g_00333	Syab.g_00381
OG0001176	Syai.g_00352	Syab.g_00398
OG0001177	Syai.g_00350	Syab.g_00396
OG0001178	Syai.g_02383	Syab.g_02263
OG0001179	Syai.g_00385	Syab.g_00427
OG0001180	Syai.g_00410	Syab.g_00453
OG0001181	Syai.g_00414	Syab.g_00457
OG0001182	Syai.g_00423	Syab.g_00467
OG0001183	Syai.g_00429	Syab.g_00474
OG0001184	Syai.g_00156	Syab.g_00196
OG0001185	Syai.g_00117	Syab.g_00119
OG0001186	Syai.g_00084	Syab.g_00085
OG0001187	Syai.g_00081	Syab.g_00081
OG0001188	Syai.g_00078	Syab.g_00079
OG0001189	Syai.g_00061	Syab.g_00058
OG0001190	Syai.g_02776	Syab.g_02755
OG0001191	Syai.g_02788	Syab.g_02771
OG0001192	Syai.g_02793	Syab.g_02778
OG0001193	Syai.g_02835	Syab.g_02827
OG0001194	Syai.g_02838	Syab.g_02833
OG0001195	Syai.g_02839	Syab.g_02834
OG0001196	Syai.g_02913	Syab.g_02896
OG0001197	Syai.g_02915	Syab.g_02898
OG0001198	Syai.g_02930	Syab.g_02911
OG0001199	Syai.g_02480	Syab.g_02440
OG0001200	Syai.g_02482	Syab.g_02442
OG0001202	Syai.g_02674	Syab.g_02635
OG0001203	Syai.g_00540	Syab.g_02369
OG0001204	Syai.g_00312	Syab.g_00353
OG0001205	Syai.g_02212	Syab.g_00593
OG0001206	Syai.g_00853	Syab.g_00641
OG0001207	Syai.g_00629	Syab.g_02088
OG0001208	Syai.g_00640	Syab.g_02098
OG0001209	Syai.g_00711	Syab.g_02038
OG0001210	Syai.g_00720	Syab.g_02030
OG0001211	Syai.g_00735	Syab.g_02013
OG0001212	Syai.g_00799	Syab.g_01955
OG0001213	Syai.g_01082	Syab.g_01886
OG0001214	Syai.g_01106	Syab.g_01872
OG0001215	Syai.g_01958	Syab.g_01171
OG0001216	Syai.g_01388	Syab.g_01269
OG0001217	Syai.g_01185	Syab.g_01464
OG0001218	Syai.g_00893	Syab.g_00723
OG0001220	Syai.g_02087	Syab.g_01737
OG0001221	Syai.g_01284	Syab.g_01607
OG0001222	Syai.g_01516	Syab.g_01396
OG0001223	Syai.g_01463	Syab.g_01345
OG0001224	Syai.g_02011	Syab.g_01214
OG0001225	Syai.g_02009	Syab.g_01212
OG0001226	Syai.g_01154	Syab.g_02450
OG0001227	Syai.g_02806	Syab.g_00891
OG0001228	Syai.g_02218	Syab.g_01697
OG0001229	Syai.g_01986	Syab.g_01184
OG0001230	Syai.g_00964	Syab.g_00791
OG0001231	Syai.g_00017	Syab.g_00017
OG0001232	Syai.g_02410	Syab.g_02306
OG0001233	Syai.g_02261	Syab.g_02329
OG0001234	Syai.g_00337	Syab.g_00385
OG0001235	Syai.g_00343	Syab.g_00391
OG0001236	Syai.g_00159	Syab.g_00200
OG0001237	Syai.g_00137	Syab.g_00192
OG0001238	Syai.g_02789	Syab.g_02773
OG0001239	Syai.g_02477	Syab.g_02437
OG0001240	Syai.g_02527	Syab.g_02484
OG0001241	Syai.g_02537	Syab.g_02494
OG0001242	Syai.g_02566	Syab.g_02525
OG0001243	Syai.g_02573	Syab.g_02533
OG0001244	Syai.g_02605	Syab.g_02561
OG0001245	Syai.g_02091	Syab.g_01762
OG0001246	Syai.g_00666	Syab.g_02126
OG0001247	Syai.g_01380	Syab.g_02825
OG0001248	Syai.g_01377	Syab.g_01163
OG0001249	Syai.g_00464	Syab.g_00514
OG0001250	Syai.g_02053	Syab.g_01714
OG0001251	Syai.g_02845	Syab.g_01816
OG0001252	Syai.g_02018	Syab.g_01228
OG0001254	Syai.g_01744	Syab.g_01749
OG0001255	Syai.g_01915	Syab.g_01846
OG0001256	Syai.g_02362	Syab.g_02238
OG0001257	Syai.g_00848	Syab.g_01610
OG0001258	Syai.g_02372	Syab.g_02250
OG0001259	Syai.g_02259	Syab.g_02327
OG0001260	Syai.g_02281	Syab.g_02350
OG0001261	Syai.g_00394	Syab.g_00436
OG0001262	Syai.g_00063	Syab.g_00060
OG0001263	Syai.g_02576	Syab.g_02536
OG0001265	Syai.g_02563	Syab.g_02523
OG0001266	Syai.g_02679	Syab.g_02639
OG0001267	Syai.g_00259	Syab.g_00295
OG0001268	Syai.g_00492	Syab.g_00529
OG0001269	Syai.g_01699	Syab.g_01809
OG0001270	Syai.g_02231	Syab.g_00579
OG0001271	Syai.g_00862	Syab.g_00694
OG0001272	Syai.g_00644	Syab.g_02102
OG0001273	Syai.g_01099	Syab.g_01878
OG0001274	Syai.g_02706	Syab.g_02706
OG0001275	Syai.g_01447	Syab.g_01330
OG0001276	Syai.g_01431	Syab.g_01313
OG0001277	Syai.g_02899	Syab.g_02163
OG0001278	Syai.g_01799	Syab.g_01152
OG0001279	Syai.g_00991	Syab.g_01807
OG0001280	Syai.g_02176	Syab.g_00918
OG0001281	Syai.g_02186	Syab.g_00906
OG0001282	Syai.g_00627	Syab.g_02086
OG0001283	Syai.g_02908	Syab.g_02885
OG0001284	Syai.g_02338	Syab.g_02211
OG0001285	Syai.g_02866	Syab.g_02309
OG0001286	Syai.g_00408	Syab.g_00451
OG0001287	Syai.g_00109	Syab.g_00111
OG0001289	Syai.g_02504	Syab.g_02465
OG0001290	Syai.g_02536	Syab.g_02493
OG0001291	Syai.g_02587	Syab.g_02546
OG0001292	Syai.g_00306	Syab.g_00348
OG0001293	Syai.g_00285	Syab.g_00322
OG0001294	Syai.g_01242	Syab.g_01564
OG0001295	Syai.g_00722	Syab.g_01215
OG0001296	Syai.g_00672	Syab.g_02132
OG0001297	Syai.g_00676	Syab.g_02136
OG0001298	Syai.g_00773	Syab.g_01980
OG0001299	Syai.g_01236	Syab.g_01557
OG0001300	Syai.g_01982	Syab.g_01180
OG0001301	Syai.g_01995	Syab.g_01197
OG0001302	Syai.g_01142	Syab.g_01844
OG0001303	Syai.g_01559	Syab.g_01424
OG0001304	Syai.g_01418	Syab.g_01298
OG0001305	Syai.g_02001	Syab.g_01204
OG0001306	Syai.g_02160	Syab.g_00941
OG0001307	Syai.g_01717	Syab.g_01552
OG0001308	Syai.g_00943	Syab.g_00759
OG0001309	Syai.g_00682	Syab.g_02142
OG0001311	Syai.g_01429	Syab.g_01311
OG0001312	Syai.g_01549	Syab.g_01414
OG0001315	Syai.g_00427	Syab.g_00472
OG0001316	Syai.g_02593	Syab.g_02552
OG0001317	Syai.g_00534	Syab.g_02373
OG0001318	Syai.g_00293	Syab.g_00333
OG0001319	Syai.g_00270	Syab.g_00306
OG0001321	Syai.g_02195	Syab.g_00616
OG0001322	Syai.g_02194	Syab.g_00617
OG0001323	Syai.g_00685	Syab.g_02145
OG0001324	Syai.g_01983	Syab.g_01181
OG0001325	Syai.g_01392	Syab.g_01273
OG0001326	Syai.g_02856	Syab.g_02841
OG0001327	Syai.g_01250	Syab.g_01643
OG0001328	Syai.g_01278	Syab.g_01616
OG0001330	Syai.g_02167	Syab.g_00925
OG0001331	Syai.g_00622	Syab.g_02081
OG0001332	Syai.g_02293	Syab.g_02165
OG0001333	Syai.g_02255	Syab.g_02323
OG0001334	Syai.g_00438	Syab.g_00483
OG0001335	Syai.g_00439	Syab.g_00484
OG0001336	Syai.g_02909	Syab.g_02886
OG0001337	Syai.g_00434	Syab.g_00480
OG0001337	Syai.g_00452	Syab.g_00502
OG0001338	Syai.g_01658	Syab.g_00509
OG0001338	Syai.g_00456	Syab.g_00505
OG0001339	Syai.g_02539	Syab.g_02496
OG0001340	Syai.g_00453	Syab.g_00503
OG0001343	Syai.g_02842	Syab.g_00359
OG0001344	Syai.g_02139	Syab.g_00974
OG0001345	Syai.g_02110	Syab.g_01008
OG0001346	Syai.g_02180	Syab.g_00914
OG0001347	Syai.g_02766	Syab.g_02830
OG0001348	Syai.g_02033	Syab.g_01258
OG0001349	Syai.g_02417	Syab.g_00150
OG0001351	Syai.g_00843	Syab.g_00625
OG0001353	Syai.g_02042	Syab.g_01702
OG0001354	Syai.g_01477	Syab.g_01358
OG0001357	Syai.g_00918, Syai.g_01612	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001359	Syai.g_02841	Syab.g_00360
OG0001360	Syai.g_02107	Syab.g_01010
OG0001361	Syai.g_02113	Syab.g_00154, Syab.g_01005
OG0001362	Syai.g_00938	Syab.g_00754
OG0001363	Syai.g_00936	Syab.g_00752
OG0001364	Syai.g_00173	Syab.g_00211
OG0001366	Syai.g_02403	Syab.g_02299
OG0001370	Syai.g_02317	Syab.g_01831
OG0001373	Syai.g_02855	Syab.g_02840
OG0001374	Syai.g_02863	Syab.g_02848
OG0001375	Syai.g_02843	Syab.g_00358
OG0001376	Syai.g_02795	Syab.g_02782
OG0001377	Syai.g_02794	Syab.g_02781
OG0001378	Syai.g_02232	Syab.g_00578
OG0001379	Syai.g_02169	Syab.g_00923
OG0001381	Syai.g_02819, Syai.g_01723	Syab.g_01937
OG0001383	Syai.g_02731	Syab.g_02713, Syab.g_02727, Syab.g_02733
OG0001385	Syai.g_02852	Syab.g_02837
OG0001386	Syai.g_02853	Syab.g_02838
OG0001387	Syai.g_02854	Syab.g_02839
OG0001388	Syai.g_02857	Syab.g_02842
OG0001389	Syai.g_02858	Syab.g_02843
OG0001390	Syai.g_02859	Syab.g_02844
OG0001391	Syai.g_02860	Syab.g_02845
OG0001392	Syai.g_02861	Syab.g_02846
OG0001393	Syai.g_02862	Syab.g_02847
OG0001394	Syai.g_01290	Syab.g_01599
OG0001396	Syai.g_02765	Syab.g_02831
OG0001397	Syai.g_00937	Syab.g_00753
OG0001398	Syai.g_01587	Syab.g_02457
OG0001400	Syai.g_02602, Syai.g_01928	Syab.g_02557
OG0001401	Syai.g_02046, Syai.g_02047	Syab.g_01708
OG0001402	Syai.g_01070	Syab.g_01896
OG0001404	Syai.g_02473	Syab.g_02433
OG0001405	Syai.g_00441	Syab.g_00486
OG0001406	Syai.g_02796	Syab.g_02783
OG0001407	Syai.g_00701	Syab.g_01158
OG0001408	Syai.g_01831	Syab.g_01826
OG0001413	Syai.g_01148	Syab.g_01812
OG0001414	Syai.g_01722	Syab.g_01938
OG0001416	Syai.g_02183	Syab.g_00909
OG0001417	Syai.g_01478	Syab.g_01359
OG0001419	Syai.g_00702	Syab.g_01159
OG0001420	Syai.g_00697	Syab.g_02155
OG0001425	Syai.g_02792	Syab.g_02777
OG0001426	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693	Syab.g_02380
OG0001428	Syai.g_02637	Syab.g_02594
OG0001430	Syai.g_02768	Syab.g_02743
OG0001432	Syai.g_01943	Syab.g_01818
OG0001435	Syai.g_01256	Syab.g_01637
OG0001436	Syai.g_00179	Syab.g_00217
OG0001436	Syai.g_00178	Syab.g_00216
OG0001438	Syai.g_00244	Syab.g_00280
OG0001439	Syai.g_00219	Syab.g_00248
OG0001442	Syai.g_01305	Syab.g_01583
OG0001443	Syai.g_02800	Syab.g_02794
OG0001444	Syai.g_02521	Syab.g_02479
OG0001447	Syai.g_02574	Syab.g_02534
OG0001448	Syai.g_02808	Syab.g_01789
OG0001449	Syai.g_00315	Syab.g_00357
OG0001452	Syai.g_00298	Syab.g_00338
OG0001454	Syai.g_01153	Syab.g_01808
OG0001456	Syai.g_02873	Syab.g_02850
OG0001457	Syai.g_02874	Syab.g_02851
OG0001458	Syai.g_02875	Syab.g_02852
OG0001461	Syai.g_01730	Syab.g_01754
OG0001462	Syai.g_00045	Syab.g_00042
OG0001467	Syai.g_01141	Syab.g_00805
OG0001471	Syai.g_00224	Syab.g_00253
OG0001472	Syai.g_01931	Syab.g_01800
OG0001473	Syai.g_01130	Syab.g_01813
OG0001476	Syai.g_02131	Syab.g_00984
OG0001477	Syai.g_01992	Syab.g_01191
OG0001479	Syai.g_00490	Syab.g_00527
OG0001480	Syai.g_02088	Syab.g_01836
OG0001482	Syai.g_01468	Syab.g_01349
OG0001484	Syai.g_02864	Syab.g_02849
OG0001488	Syai.g_02121	Syab.g_00994
OG0001489	Syai.g_00419	Syab.g_00462
OG0001492	Syai.g_01796	Syab.g_01155
OG0001493	Syai.g_01820	Syab.g_01147
OG0001496	Syai.g_01990	Syab.g_01188
OG0001497	Syai.g_01991	Syab.g_01190
OG0001498	Syai.g_00518	Syab.g_00552
OG0001499	Syai.g_00831, Syai.g_01189	Syab.g_01112
OG0001502	Syai.g_02079	Syab.g_01733
OG0001510	Syai.g_00105	Syab.g_00103
OG0001511	Syai.g_02549	Syab.g_02509
OG0001512	Syai.g_00541	Syab.g_02368
OG0001513	Syai.g_00138	Syab.g_00193
OG0001514	Syai.g_01989	Syab.g_01187
OG0001515	Syai.g_01978	Syab.g_01176
OG0001516	Syai.g_01233	Syab.g_01554
OG0001517	Syai.g_00487	Syab.g_00524
OG0001518	Syai.g_02791	Syab.g_02775
OG0001519	Syai.g_02802	Syab.g_02796
OG0001520	Syai.g_00757	Syab.g_01992
OG0001527	Syai.g_00749	Syab.g_01998
OG0001529	Syai.g_00054	Syab.g_00051
OG0001530	Syai.g_02547	Syab.g_02507
OG0001531	Syai.g_00542	Syab.g_02367
OG0001532	Syai.g_01764	Syab.g_01024
OG0001533	Syai.g_00821	Syab.g_00576
OG0001533	Syai.g_00849	Syab.g_00636
OG0001534	Syai.g_01417	Syab.g_01297
OG0001535	Syai.g_01433	Syab.g_01316
OG0001536	Syai.g_01508	Syab.g_01388
OG0001537	Syai.g_01285	Syab.g_01606
OG0001538	Syai.g_01326	Syab.g_01278
OG0001539	Syai.g_01252	Syab.g_01641
OG0001540	Syai.g_02578	Syab.g_02538
OG0001541	Syai.g_02646	Syab.g_02603
OG0001542	Syai.g_02655	Syab.g_02614
OG0001543	Syai.g_02692	Syab.g_02686
OG0001544	Syai.g_02801	Syab.g_02795
OG0001545	Syai.g_02898	Syab.g_02874
OG0001546	Syai.g_00690	Syab.g_02150
OG0001547	Syai.g_01580	Syab.g_01440
OG0001551	Syai.g_02028	Syab.g_01166
OG0001554	Syai.g_02774	Syab.g_02753
OG0001555	Syai.g_01645	Syab.g_02418
OG0001557	Syai.g_01291	Syab.g_01598
OG0001558	Syai.g_00020, Syai.g_00021	Syab.g_00021
OG0001559	Syai.g_02546	Syab.g_02506
OG0001560	Syai.g_02535	Syab.g_02492
OG0001561	Syai.g_01427	Syab.g_01309
OG0001562	Syai.g_01441	Syab.g_01324
OG0001564	Syai.g_02869	Syab.g_00177
OG0001567	Syai.g_01581	Syab.g_01441
OG0001568	Syai.g_01578	Syab.g_01439
OG0001572	Syai.g_00564	Syab.g_02215
OG0001574	Syai.g_00747	Syab.g_02000
OG0001575	Syai.g_00752	Syab.g_01995
OG0001576	Syai.g_00817	Syab.g_00896
OG0001577	Syai.g_02148	Syab.g_00964
OG0001579	Syai.g_00447	Syab.g_00494
OG0001580	Syai.g_02758	Syab.g_02740
OG0001582	Syai.g_01500	Syab.g_01881
OG0001586	Syai.g_02464	Syab.g_00169
OG0001589	Syai.g_02263	Syab.g_02331
OG0001590	Syai.g_01098	Syab.g_01879
OG0001591	Syai.g_01244	Syab.g_01566
OG0001592	Syai.g_02760	Syab.g_02741
OG0001593	Syai.g_01846, Syai.g_01909, Syai.g_01907, Syai.g_02100	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830
OG0001594	Syai.g_02783	Syab.g_00887
OG0001614	Syai.g_00119	Syab.g_00121
OG0001615	Syai.g_00727	Syab.g_02023
OG0001616	Syai.g_01751	Syab.g_01013
OG0001617	Syai.g_01985	Syab.g_01183
OG0001618	Syai.g_01399	Syab.g_01665
OG0001619	Syai.g_01519	Syab.g_01399
OG0001620	Syai.g_00499	Syab.g_00535
OG0001621	Syai.g_00297	Syab.g_00337
OG0001622	Syai.g_02907	Syab.g_02884
OG0001623	Syai.g_00457	Syab.g_00506
OG0001624	Syai.g_01930	Syab.g_02417
OG0001624	Syai.g_02807	Syab.g_01843
OG0001625	Syai.g_00291	Syab.g_00328
OG0001634	Syai.g_01239	Syab.g_01560
OG0001635	Syai.g_00091	Syab.g_00090
OG0001637	Syai.g_02274	Syab.g_02344
OG0001638	Syai.g_02390	Syab.g_02270
OG0001639	Syai.g_02297	Syab.g_02170
OG0001640	Syai.g_02022	Syab.g_01233
OG0001641	Syai.g_01457	Syab.g_01341
OG0001642	Syai.g_02085	Syab.g_02027
OG0001643	Syai.g_01109	Syab.g_01869
OG0001644	Syai.g_01406	Syab.g_01672
OG0001645	Syai.g_01682	Syab.g_02814
OG0001647	Syai.g_00268	Syab.g_00304
OG0001652	Syai.g_00018	Syab.g_00019
OG0001653	Syai.g_02924	Syab.g_02482
OG0001654	Syai.g_02295	Syab.g_02168
OG0001655	Syai.g_02094	Syab.g_02056
OG0001656	Syai.g_00445	Syab.g_00493
OG0001657	Syai.g_02619	Syab.g_02575
OG0001658	Syai.g_02775	Syab.g_02754
OG0001659	Syai.g_01759	Syab.g_01020
OG0001672	Syai.g_02488, Syai.g_02489	Syab.g_02448
OG0001673	Syai.g_00532	Syab.g_02375
OG0001674	Syai.g_00975, Syai.g_00974	Syab.g_01525
OG0001675	Syai.g_01443	Syab.g_01326
OG0001676	Syai.g_00444	Syab.g_00492
OG0001677	Syai.g_00430	Syab.g_00475
OG0001678	Syai.g_00322	Syab.g_00370
OG0001679	Syai.g_00756	Syab.g_02475
OG0001680	Syai.g_02394	Syab.g_02290
OG0001681	Syai.g_00902	Syab.g_01245
OG0001682	Syai.g_01152	Syab.g_01647
OG0001692	Syai.g_00959	Syab.g_00782
OG0001694	Syai.g_00257	Syab.g_00293
OG0001695	Syai.g_02894	Syab.g_02869
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syab.g_02470
OG0001703	Syai.g_00630	Syab.g_02089
OG0001712	Syai.g_01634	Syab.g_01764
OG0001713	Syai.g_02130	Syab.g_00985
OG0001715	Syai.g_01166	Syab.g_01788
OG0001716	Syai.g_02081, Syai.g_02082	Syab.g_01734
OG0001717	Syai.g_02632	Syab.g_02588
OG0001726	Syai.g_01593, Syai.g_01594	Syab.g_01087
OG0001729	Syai.g_00545	Syab.g_02362
OG0001730	Syai.g_00552	Syab.g_02358
OG0001731	Syai.g_02315	Syab.g_02188
OG0001732	Syai.g_01781	Syab.g_01045
OG0001735	Syai.g_02925, Syai.g_01226	Syab.g_01535
OG0001737	Syai.g_00238	Syab.g_00274
OG0001738	Syai.g_00204	Syab.g_00233
OG0001739	Syai.g_02892	Syab.g_02867
OG0001740	Syai.g_02896	Syab.g_02871
OG0001741	Syai.g_01677	Syab.g_01067
OG0001741	Syai.g_01165	Syab.g_02161
OG0001747	Syai.g_02600	Syab.g_02559
OG0001750	Syai.g_02522	Syab.g_02480
OG0001751	Syai.g_00531, Syai.g_01577	Syab.g_02376
OG0001752	Syai.g_02283	Syab.g_02354
OG0001753	Syai.g_02277	Syab.g_02347
OG0001754	Syai.g_02276	Syab.g_02346
OG0001755	Syai.g_00681	Syab.g_02141
OG0001756	Syai.g_02799	Syab.g_02780
OG0001758	Syai.g_01708	Syab.g_01483
OG0001759	Syai.g_01659, Syai.g_01660	Syab.g_00572, Syab.g_01121
OG0001761	Syai.g_01050	Syab.g_01920
OG0001762	Syai.g_01450	Syab.g_01333
OG0001763	Syai.g_01464, Syai.g_01465	Syab.g_01346
OG0001764	Syai.g_01572	Syab.g_01436
OG0001765	Syai.g_01026	Syab.g_02799, Syab.g_01263
OG0001766	Syai.g_00228	Syab.g_00263
OG0001767	Syai.g_00180	Syab.g_00218
OG0001768	Syai.g_02661	Syab.g_02620
OG0001783	Syai.g_00114	Syab.g_00116
OG0001784	Syai.g_02513	Syab.g_02474, Syab.g_02476
OG0001785	Syai.g_02275	Syab.g_02345
OG0001786	Syai.g_02340	Syab.g_02213
OG0001787	Syai.g_00706	Syab.g_02042
OG0001788	Syai.g_00710, Syai.g_00709	Syab.g_02039
OG0001789	Syai.g_02178	Syab.g_00916
OG0001790	Syai.g_02153	Syab.g_00948
OG0001791	Syai.g_02129	Syab.g_00986
OG0001792	Syai.g_01789	Syab.g_01053
OG0001794	Syai.g_01420	Syab.g_01301
OG0001796	Syai.g_01439	Syab.g_01322
OG0001797	Syai.g_01541	Syab.g_01407
OG0001798	Syai.g_01073	Syab.g_01894
OG0001799	Syai.g_01120	Syab.g_01854
OG0001800	Syai.g_00990	Syab.g_00819
OG0001801	Syai.g_00982	Syab.g_00804
OG0001803	Syai.g_02216	Syab.g_00589
OG0001804	Syai.g_00519	Syab.g_00553
OG0001805	Syai.g_00302	Syab.g_00342
OG0001806	Syai.g_00269	Syab.g_00305
OG0001807	Syai.g_00177	Syab.g_00215
OG0001808	Syai.g_00167	Syab.g_00209
OG0001811	Syai.g_02652	Syab.g_02612
OG0001812	Syai.g_02761	Syab.g_02742
OG0001813	Syai.g_02824	Syab.g_02810
OG0001814	Syai.g_02917, Syai.g_02916	Syab.g_02899
OG0001815	Syai.g_02928	Syab.g_02909
OG0001816	Syai.g_01249	Syab.g_01644
OG0001817	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489	Syab.g_01777
OG0001835	Syai.g_00585, Syai.g_01690	Syab.g_01059
OG0001838	Syai.g_00008	Syab.g_00008
OG0001839	Syai.g_00039	Syab.g_00037
OG0001840	Syai.g_00060	Syab.g_00057
OG0001841	Syai.g_00068	Syab.g_00064
OG0001843	Syai.g_00120	Syab.g_00122
OG0001844	Syai.g_00121	Syab.g_00123
OG0001845	Syai.g_00122	Syab.g_00124
OG0001846	Syai.g_02567	Syab.g_02526
OG0001847	Syai.g_02564, Syai.g_02565	Syab.g_02524
OG0001848	Syai.g_02560	Syab.g_02520
OG0001849	Syai.g_02503	Syab.g_02464
OG0001850	Syai.g_02491	Syab.g_02451
OG0001851	Syai.g_02484	Syab.g_02444
OG0001852	Syai.g_02483	Syab.g_02443
OG0001853	Syai.g_02476	Syab.g_02436
OG0001854	Syai.g_00536	Syab.g_02371
OG0001856	Syai.g_02354	Syab.g_02228
OG0001857	Syai.g_02351	Syab.g_02225
OG0001858	Syai.g_02309	Syab.g_02183
OG0001859	Syai.g_00618	Syab.g_02077
OG0001860	Syai.g_00632	Syab.g_02091
OG0001861	Syai.g_00645	Syab.g_02103
OG0001862	Syai.g_00656	Syab.g_02115
OG0001863	Syai.g_00661	Syab.g_02121
OG0001864	Syai.g_00718	Syab.g_02032
OG0001865	Syai.g_00785	Syab.g_01801
OG0001866	Syai.g_00813	Syab.g_01933
OG0001867	Syai.g_01048	Syab.g_01922
OG0001868	Syai.g_02182	Syab.g_00910
OG0001869	Syai.g_02149	Syab.g_00963
OG0001870	Syai.g_02141	Syab.g_00972
OG0001871	Syai.g_02136	Syab.g_00977
OG0001872	Syai.g_01795	Syab.g_01058
OG0001873	Syai.g_01752	Syab.g_01014
OG0001874	Syai.g_01749	Syab.g_01011
OG0001875	Syai.g_01707	Syab.g_01493
OG0001876	Syai.g_01706	Syab.g_01494
OG0001877	Syai.g_01979	Syab.g_01177
OG0001878	Syai.g_01446	Syab.g_01329
OG0001879	Syai.g_01452	Syab.g_01336
OG0001880	Syai.g_01498	Syab.g_01379
OG0001881	Syai.g_01501	Syab.g_01380
OG0001882	Syai.g_01524	Syab.g_01404
OG0001883	Syai.g_01542	Syab.g_01408
OG0001884	Syai.g_01551	Syab.g_01805
OG0001885	Syai.g_01567	Syab.g_01431
OG0001886	Syai.g_01571	Syab.g_01435
OG0001887	Syai.g_01277	Syab.g_01617
OG0001888	Syai.g_01298	Syab.g_01592
OG0001889	Syai.g_01354	Syab.g_01288
OG0001890	Syai.g_02060	Syab.g_01721
OG0001891	Syai.g_02064	Syab.g_01725
OG0001892	Syai.g_02089	Syab.g_01838
OG0001893	Syai.g_01074	Syab.g_01893
OG0001894	Syai.g_01103	Syab.g_01874
OG0001895	Syai.g_00986	Syab.g_00813
OG0001896	Syai.g_02222	Syab.g_00574
OG0001897	Syai.g_00496	Syab.g_00532
OG0001898	Syai.g_00463	Syab.g_00513
OG0001899	Syai.g_00392	Syab.g_00434
OG0001900	Syai.g_00284	Syab.g_00320
OG0001901	Syai.g_00283	Syab.g_00319
OG0001902	Syai.g_00252	Syab.g_00288
OG0001903	Syai.g_00243	Syab.g_00279
OG0001904	Syai.g_00175	Syab.g_00213
OG0001905	Syai.g_00165	Syab.g_00206
OG0001906	Syai.g_02579	Syab.g_02539
OG0001908	Syai.g_02648	Syab.g_02605
OG0001909	Syai.g_02659	Syab.g_02618
OG0001910	Syai.g_02698	Syab.g_02697
OG0001912	Syai.g_02785	Syab.g_02765
OG0001913	Syai.g_02787	Syab.g_02769
OG0001914	Syai.g_01739	Syab.g_01751
OG0001915	Syai.g_02922	Syab.g_02906
OG0001917	Syai.g_01432	Syab.g_01314
OG0001924	Syai.g_01058	Syab.g_01915
OG0001925	Syai.g_01057	Syab.g_01916
OG0001926	Syai.g_01056	Syab.g_01917
OG0001927	Syai.g_01055	Syab.g_01918
OG0001929	Syai.g_00075	Syab.g_00071
OG0001932	Syai.g_00118	Syab.g_00120
OG0001933	Syai.g_02543	Syab.g_02503
OG0001934	Syai.g_02531	Syab.g_02488
OG0001935	Syai.g_02481	Syab.g_02441
OG0001936	Syai.g_01653	Syab.g_01467
OG0001937	Syai.g_02329	Syab.g_02196
OG0001938	Syai.g_00634	Syab.g_02093
OG0001939	Syai.g_01960	Syab.g_01845
OG0001940	Syai.g_00771	Syab.g_01981
OG0001941	Syai.g_02187	Syab.g_00905
OG0001943	Syai.g_01920	Syab.g_00987
OG0001944	Syai.g_01932	Syab.g_01442
OG0001946	Syai.g_01980	Syab.g_01178
OG0001947	Syai.g_02024	Syab.g_01235
OG0001948	Syai.g_01462	Syab.g_01344
OG0001949	Syai.g_01483	Syab.g_01363
OG0001950	Syai.g_01485	Syab.g_01365
OG0001951	Syai.g_01502	Syab.g_01381
OG0001952	Syai.g_01525	Syab.g_01405
OG0001953	Syai.g_01526	Syab.g_01406
OG0001957	Syai.g_01079	Syab.g_01888
OG0001958	Syai.g_01228	Syab.g_01537
OG0001961	Syai.g_00860	Syab.g_00692
OG0001964	Syai.g_00335	Syab.g_00383
OG0001965	Syai.g_01131	Syab.g_02045
OG0001966	Syai.g_00289	Syab.g_00326
OG0001967	Syai.g_00287	Syab.g_00324
OG0001968	Syai.g_00286	Syab.g_00323
OG0001969	Syai.g_00222	Syab.g_00251
OG0001970	Syai.g_02581	Syab.g_02541
OG0001971	Syai.g_02657	Syab.g_02616
OG0001972	Syai.g_02710	Syab.g_02710
OG0001973	Syai.g_02753	Syab.g_02720
