Orthogroup	Syai	Prat
OG0001171	Syai.g_02270	Prat.g_01645
OG0001172	Syai.g_00323	Prat.g_01660
OG0001173	Syai.g_00324	Prat.g_01661
OG0001174	Syai.g_00332	Prat.g_01669
OG0001175	Syai.g_00333	Prat.g_01670
OG0001176	Syai.g_00352	Prat.g_01678
OG0001177	Syai.g_00350	Prat.g_01680
OG0001178	Syai.g_02383	Prat.g_01597
OG0001179	Syai.g_00385	Prat.g_01710
OG0001180	Syai.g_00410	Prat.g_01732
OG0001181	Syai.g_00414	Prat.g_01736
OG0001182	Syai.g_00423	Prat.g_01745
OG0001183	Syai.g_00429	Prat.g_01749
OG0001184	Syai.g_00156	Prat.g_01766
OG0001185	Syai.g_00117	Prat.g_01783
OG0001186	Syai.g_00084	Prat.g_01807
OG0001187	Syai.g_00081	Prat.g_01810
OG0001188	Syai.g_00078	Prat.g_01812
OG0001189	Syai.g_00061	Prat.g_01829
OG0001190	Syai.g_02776	Prat.g_01834
OG0001191	Syai.g_02788	Prat.g_01844
OG0001192	Syai.g_02793	Prat.g_01849
OG0001193	Syai.g_02835	Prat.g_01863
OG0001194	Syai.g_02838	Prat.g_01864
OG0001195	Syai.g_02839	Prat.g_01865
OG0001196	Syai.g_02913	Prat.g_01881
OG0001197	Syai.g_02915	Prat.g_01883
OG0001198	Syai.g_02930	Prat.g_01890
OG0001200	Syai.g_02482	Prat.g_00073
OG0001202	Syai.g_02674	Prat.g_00201
OG0001203	Syai.g_00540	Prat.g_00243
OG0001205	Syai.g_02212	Prat.g_00406
OG0001206	Syai.g_00853	Prat.g_00425
OG0001207	Syai.g_00629	Prat.g_00436
OG0001208	Syai.g_00640	Prat.g_00442
OG0001209	Syai.g_00711	Prat.g_00497
OG0001210	Syai.g_00720	Prat.g_00501
OG0001211	Syai.g_00735	Prat.g_00511
OG0001212	Syai.g_00799	Prat.g_00558
OG0001213	Syai.g_01082	Prat.g_00593
OG0001214	Syai.g_01106	Prat.g_01088
OG0001215	Syai.g_01958	Prat.g_00764
OG0001216	Syai.g_01388	Prat.g_00790
OG0001217	Syai.g_01185	Prat.g_01486
OG0001218	Syai.g_00893	Prat.g_01217
OG0001219	Syai.g_01561	Prat.g_00863
OG0001220	Syai.g_02087	Prat.g_00984
OG0001221	Syai.g_01284	Prat.g_00728
OG0001222	Syai.g_01516	Prat.g_00944
OG0001223	Syai.g_01463	Prat.g_00914
OG0001224	Syai.g_02011	Prat.g_00961
OG0001225	Syai.g_02009	Prat.g_00963
OG0001226	Syai.g_01154	Prat.g_00078
OG0001227	Syai.g_02806	Prat.g_01197
OG0001228	Syai.g_02218	Prat.g_01106
OG0001229	Syai.g_01986	Prat.g_01228
OG0001230	Syai.g_00964	Prat.g_01343
OG0001232	Syai.g_02410	Prat.g_01614
OG0001233	Syai.g_02261	Prat.g_01635
OG0001234	Syai.g_00337	Prat.g_01672
OG0001235	Syai.g_00343	Prat.g_01676
OG0001236	Syai.g_00159	Prat.g_01763
OG0001237	Syai.g_00137	Prat.g_01767
OG0001238	Syai.g_02789	Prat.g_01845
OG0001239	Syai.g_02477	Prat.g_00068
OG0001240	Syai.g_02527	Prat.g_00090
OG0001241	Syai.g_02537	Prat.g_00099
OG0001243	Syai.g_02573	Prat.g_00125
OG0001244	Syai.g_02605	Prat.g_00140
OG0001245	Syai.g_02091	Prat.g_00671
OG0001246	Syai.g_00666	Prat.g_01485, Prat.g_00467
OG0001247	Syai.g_01380	Prat.g_00757
OG0001248	Syai.g_01377	Prat.g_00759
OG0001249	Syai.g_00464	Prat.g_00345
OG0001250	Syai.g_02053	Prat.g_00997
OG0001251	Syai.g_02845	Prat.g_00695
OG0001254	Syai.g_01744	Prat.g_01559
OG0001255	Syai.g_01915	Prat.g_01172
OG0001256	Syai.g_02362	Prat.g_01446
OG0001258	Syai.g_02372	Prat.g_01588
OG0001259	Syai.g_02259	Prat.g_01633
OG0001260	Syai.g_02281	Prat.g_01651
OG0001261	Syai.g_00394	Prat.g_01717
OG0001262	Syai.g_00063	Prat.g_01827
OG0001263	Syai.g_02576	Prat.g_00127
OG0001265	Syai.g_02563	Prat.g_00117
OG0001266	Syai.g_02679	Prat.g_00205
OG0001267	Syai.g_00259	Prat.g_00287
OG0001268	Syai.g_00492	Prat.g_00353
OG0001269	Syai.g_01699	Prat.g_00985
OG0001270	Syai.g_02231	Prat.g_00394
OG0001271	Syai.g_00862	Prat.g_00431
OG0001272	Syai.g_00644	Prat.g_00446
OG0001273	Syai.g_01099	Prat.g_01095
OG0001274	Syai.g_02706	Prat.g_00228
OG0001275	Syai.g_01447	Prat.g_00922
OG0001276	Syai.g_01431	Prat.g_00936
OG0001277	Syai.g_02899	Prat.g_00817
OG0001278	Syai.g_01799	Prat.g_01102
OG0001279	Syai.g_00991	Prat.g_00828
OG0001280	Syai.g_02176	Prat.g_01248
OG0001281	Syai.g_02186	Prat.g_01254
OG0001282	Syai.g_00627	Prat.g_01292
OG0001283	Syai.g_02908	Prat.g_01877
OG0001284	Syai.g_02338	Prat.g_01433
OG0001285	Syai.g_02866	Prat.g_01617
OG0001286	Syai.g_00408	Prat.g_01730
OG0001287	Syai.g_00109	Prat.g_01790
OG0001289	Syai.g_02504	Prat.g_00085
OG0001290	Syai.g_02536	Prat.g_00098
OG0001291	Syai.g_02587	Prat.g_00135
OG0001292	Syai.g_00306	Prat.g_00254
OG0001293	Syai.g_00285	Prat.g_00268
OG0001294	Syai.g_01242	Prat.g_01546
OG0001295	Syai.g_00722	Prat.g_01215
OG0001296	Syai.g_00672	Prat.g_00472
OG0001297	Syai.g_00676	Prat.g_00477
OG0001298	Syai.g_00773	Prat.g_00541
OG0001299	Syai.g_01236	Prat.g_01057
OG0001300	Syai.g_01982	Prat.g_00768
OG0001301	Syai.g_01995	Prat.g_00773
OG0001302	Syai.g_01142	Prat.g_00859
OG0001303	Syai.g_01559	Prat.g_01550
OG0001304	Syai.g_01418	Prat.g_00949
OG0001305	Syai.g_02001	Prat.g_00969
OG0001306	Syai.g_02160	Prat.g_01170
OG0001307	Syai.g_01717	Prat.g_01283
OG0001308	Syai.g_00943	Prat.g_01363
OG0001309	Syai.g_00682	Prat.g_00481
OG0001311	Syai.g_01429	Prat.g_00938
OG0001312	Syai.g_01549	Prat.g_00872
OG0001316	Syai.g_02593	Prat.g_00139
OG0001317	Syai.g_00534	Prat.g_00239
OG0001318	Syai.g_00293	Prat.g_00263
OG0001319	Syai.g_00270	Prat.g_00280
OG0001321	Syai.g_02195	Prat.g_00413
OG0001322	Syai.g_02194	Prat.g_00414
OG0001324	Syai.g_01983	Prat.g_00769
OG0001325	Syai.g_01392	Prat.g_00793
OG0001327	Syai.g_01250	Prat.g_00704
OG0001330	Syai.g_02167	Prat.g_01468
OG0001331	Syai.g_00622	Prat.g_01297
OG0001332	Syai.g_02293	Prat.g_01403
OG0001333	Syai.g_02255	Prat.g_01629
OG0001334	Syai.g_00438	Prat.g_01752
OG0001335	Syai.g_00439	Prat.g_01753
OG0001336	Syai.g_02909	Prat.g_01878
OG0001337	Syai.g_00434, Syai.g_00452	Prat.g_00339
OG0001338	Syai.g_00448, Syai.g_01658, Syai.g_00456	Prat.g_00342
OG0001339	Syai.g_02539	Prat.g_00101
OG0001340	Syai.g_00453	Prat.g_00340
OG0001343	Syai.g_02842	Prat.g_00692
OG0001344	Syai.g_02139	Prat.g_01152
OG0001346	Syai.g_02180	Prat.g_01250
OG0001348	Syai.g_02033	Prat.g_00827
OG0001351	Syai.g_00843	Prat.g_00416
OG0001352	Syai.g_00700	Prat.g_00753
OG0001353	Syai.g_02042	Prat.g_01005
OG0001354	Syai.g_01477	Prat.g_00906
OG0001359	Syai.g_02841	Prat.g_00693
OG0001361	Syai.g_02113	Prat.g_01138
OG0001362	Syai.g_00938	Prat.g_01367
OG0001363	Syai.g_00936	Prat.g_01369
OG0001364	Syai.g_00173	Prat.g_01755
OG0001368	Syai.g_00313	Prat.g_00632, Prat.g_00818
OG0001370	Syai.g_02317	Prat.g_00422
OG0001375	Syai.g_02843	Prat.g_00691
OG0001379	Syai.g_02169	Prat.g_01243
OG0001380	Syai.g_01168	Prat.g_01178
OG0001381	Syai.g_02819, Syai.g_01723	Prat.g_01181
OG0001394	Syai.g_01290	Prat.g_00732
OG0001397	Syai.g_00937	Prat.g_01368
OG0001398	Syai.g_01587	Prat.g_00810
OG0001400	Syai.g_02602, Syai.g_01928	Prat.g_01458
OG0001401	Syai.g_02046, Syai.g_02047	Prat.g_00850
OG0001402	Syai.g_01070	Prat.g_00588
OG0001404	Syai.g_02473	Prat.g_00065
OG0001405	Syai.g_00441	Prat.g_00333
OG0001407	Syai.g_00701	Prat.g_01521
OG0001414	Syai.g_01722	Prat.g_00233
OG0001416	Syai.g_02183	Prat.g_00421
OG0001419	Syai.g_00702	Prat.g_01522
OG0001421	Syai.g_01621	Prat.g_01447
OG0001422	Syai.g_02171	Prat.g_00660, Prat.g_00659
OG0001425	Syai.g_02792	Prat.g_01848
OG0001428	Syai.g_02637	Prat.g_00173
OG0001430	Syai.g_02768	Prat.g_01216
OG0001435	Syai.g_01256	Prat.g_00711
OG0001438	Syai.g_00244	Prat.g_00301
OG0001441	Syai.g_00687	Prat.g_00484
OG0001443	Syai.g_02800	Prat.g_01227
OG0001446	Syai.g_00832	Prat.g_01504
OG0001448	Syai.g_02808	Prat.g_00658
OG0001452	Syai.g_00298	Prat.g_00697
OG0001461	Syai.g_01730	Prat.g_00378
OG0001465	Syai.g_01384	Prat.g_00779
OG0001467	Syai.g_01141	Prat.g_01290
OG0001468	Syai.g_01144	Prat.g_00679
OG0001477	Syai.g_01992	Prat.g_01514, Prat.g_01515
OG0001484	Syai.g_02864	Prat.g_00635
OG0001487	Syai.g_00894	Prat.g_01395
OG0001488	Syai.g_02121	Prat.g_01143
OG0001489	Syai.g_00419	Prat.g_01741
OG0001495	Syai.g_00349	Prat.g_01681
OG0001496	Syai.g_01990	Prat.g_01512
OG0001497	Syai.g_01991	Prat.g_01513
OG0001498	Syai.g_00518	Prat.g_00371
OG0001499	Syai.g_00831, Syai.g_01189	Prat.g_00667
OG0001510	Syai.g_00105	Prat.g_01794
OG0001511	Syai.g_02549	Prat.g_00109
OG0001512	Syai.g_00541	Prat.g_01231
OG0001514	Syai.g_01989	Prat.g_01511
OG0001515	Syai.g_01978	Prat.g_00766
OG0001516	Syai.g_01233	Prat.g_01060
OG0001517	Syai.g_00487	Prat.g_01328, Prat.g_00349
OG0001518	Syai.g_02791	Prat.g_01847
OG0001519	Syai.g_02802	Prat.g_01852
OG0001527	Syai.g_00749	Prat.g_00526
OG0001529	Syai.g_00054	Prat.g_00043
OG0001530	Syai.g_02547	Prat.g_00108
OG0001531	Syai.g_00542	Prat.g_00244
OG0001532	Syai.g_01764	Prat.g_01125
OG0001534	Syai.g_01417	Prat.g_00950
OG0001535	Syai.g_01433	Prat.g_00935
OG0001536	Syai.g_01508	Prat.g_00892
OG0001537	Syai.g_01285	Prat.g_00729
OG0001538	Syai.g_01326	Prat.g_01032
OG0001539	Syai.g_01252	Prat.g_00706
OG0001540	Syai.g_02578	Prat.g_00129
OG0001541	Syai.g_02646	Prat.g_00181
OG0001542	Syai.g_02655	Prat.g_00187
OG0001543	Syai.g_02692	Prat.g_01221
OG0001544	Syai.g_02801	Prat.g_01851
OG0001545	Syai.g_02898	Prat.g_01868
OG0001548	Syai.g_01157	Prat.g_00643
OG0001549	Syai.g_02106	Prat.g_00975
OG0001552	Syai.g_01018	Prat.g_01449
OG0001557	Syai.g_01291	Prat.g_00733
OG0001558	Syai.g_00020, Syai.g_00021	Prat.g_00846
OG0001559	Syai.g_02546	Prat.g_00107
OG0001560	Syai.g_02535	Prat.g_00097
OG0001561	Syai.g_01427	Prat.g_00940
OG0001562	Syai.g_01441	Prat.g_00927
OG0001563	Syai.g_00403	Prat.g_01725
OG0001574	Syai.g_00747	Prat.g_00524
OG0001575	Syai.g_00752	Prat.g_00529
OG0001576	Syai.g_00817	Prat.g_01262
OG0001577	Syai.g_02148	Prat.g_01160
OG0001579	Syai.g_00447	Prat.g_00337
OG0001580	Syai.g_02758	Prat.g_00050
OG0001586	Syai.g_02464	Prat.g_01268
OG0001589	Syai.g_02263	Prat.g_01638
OG0001591	Syai.g_01244	Prat.g_00746
OG0001592	Syai.g_02760	Prat.g_00049
OG0001602	Syai.g_01383	Prat.g_00778
OG0001614	Syai.g_00119	Prat.g_01782
OG0001616	Syai.g_01751	Prat.g_01133
OG0001617	Syai.g_01985	Prat.g_00770
OG0001619	Syai.g_01519	Prat.g_00882
OG0001620	Syai.g_00499	Prat.g_00357
OG0001621	Syai.g_00297	Prat.g_00259
OG0001622	Syai.g_02907	Prat.g_01876
OG0001625	Syai.g_00291	Prat.g_00265
OG0001639	Syai.g_02297	Prat.g_01406
OG0001640	Syai.g_02022	Prat.g_00954
OG0001642	Syai.g_02085	Prat.g_00986
OG0001643	Syai.g_01109	Prat.g_01085
OG0001644	Syai.g_01406	Prat.g_00806
OG0001652	Syai.g_00018	Prat.g_00844
OG0001654	Syai.g_02295	Prat.g_01404
OG0001655	Syai.g_01926, Syai.g_02094	Prat.g_01230
OG0001656	Syai.g_00445	Prat.g_00336
OG0001657	Syai.g_02619	Prat.g_00155
OG0001658	Syai.g_02775	Prat.g_00045
OG0001673	Syai.g_00532	Prat.g_00237
OG0001676	Syai.g_00444	Prat.g_00338
OG0001678	Syai.g_00322	Prat.g_01659
OG0001679	Syai.g_00756	Prat.g_00343
OG0001691	Syai.g_01064	Prat.g_00952
OG0001692	Syai.g_00959	Prat.g_01347
OG0001694	Syai.g_00257	Prat.g_00289
OG0001703	Syai.g_00630	Prat.g_00437
OG0001713	Syai.g_02130	Prat.g_01149
OG0001717	Syai.g_02632	Prat.g_00168
OG0001729	Syai.g_00545	Prat.g_00247
OG0001731	Syai.g_02315	Prat.g_01419
OG0001737	Syai.g_00238	Prat.g_00836
OG0001752	Syai.g_02283	Prat.g_01653
OG0001761	Syai.g_01050	Prat.g_00578
OG0001769	Syai.g_01123	Prat.g_01222
OG0001771	Syai.g_01697	Prat.g_01576
OG0001803	Syai.g_02216	Prat.g_00402
OG0001810	Syai.g_02591	Prat.g_00832
OG0001813	Syai.g_02824	Prat.g_01855
OG0001816	Syai.g_01249	Prat.g_00703
OG0001835	Syai.g_00585, Syai.g_01690	Prat.g_01543
OG0001907	Syai.g_02597	Prat.g_01459
OG0001916	Syai.g_00655	Prat.g_00457
OG0001974	Syai.g_02772	Prat.g_01491
OG0001996	Syai.g_00036	Prat.g_00030
OG0002001	Syai.g_01964	Prat.g_01568
OG0002154	Syai.g_02598	Prat.g_01289
OG0002177	Syai.g_01182	Prat.g_00598
OG0002237	Syai.g_01097	Prat.g_01096
OG0002247	Syai.g_00761	Prat.g_00535
OG0002285	Syai.g_01546	Prat.g_00875
OG0002293	Syai.g_00879	Prat.g_00780
OG0002296	Syai.g_00917	Prat.g_01377
OG0002348	Syai.g_01637	Prat.g_01518
OG0002579	Syai.g_02599	Prat.g_01288
OG0002927	Syai.g_00581	Prat.g_00860
