Orthogroup	Syai	Syaa
OG0001103	Syai.g_01260	Syaa.g_01093
OG0001104	Syai.g_01300	Syaa.g_01133
OG0001105	Syai.g_01304	Syaa.g_01137
OG0001106	Syai.g_01517	Syaa.g_01372
OG0001107	Syai.g_01505	Syaa.g_01359
OG0001108	Syai.g_01496	Syaa.g_01350
OG0001109	Syai.g_01488	Syaa.g_01349
OG0001110	Syai.g_01486	Syaa.g_01347
OG0001111	Syai.g_01484	Syaa.g_01345
OG0001112	Syai.g_01482	Syaa.g_01343
OG0001113	Syai.g_01481	Syaa.g_01342
OG0001114	Syai.g_01480	Syaa.g_01341
OG0001115	Syai.g_01476	Syaa.g_01337
OG0001116	Syai.g_01474	Syaa.g_01335
OG0001117	Syai.g_01473	Syaa.g_01334
OG0001118	Syai.g_01472	Syaa.g_01333
OG0001119	Syai.g_01470	Syaa.g_01331
OG0001120	Syai.g_01466	Syaa.g_01328
OG0001121	Syai.g_01676	Syaa.g_01125
OG0001122	Syai.g_01437	Syaa.g_01301
OG0001123	Syai.g_01430	Syaa.g_01294
OG0001124	Syai.g_01428	Syaa.g_01292
OG0001125	Syai.g_01426	Syaa.g_01290
OG0001126	Syai.g_02021	Syaa.g_00864
OG0001127	Syai.g_02020	Syaa.g_00865
OG0001128	Syai.g_02017	Syaa.g_00868
OG0001129	Syai.g_02015	Syaa.g_00870
OG0001130	Syai.g_02014	Syaa.g_00871
OG0001131	Syai.g_01281	Syaa.g_01108
OG0001132	Syai.g_01620	Syaa.g_01468
OG0001133	Syai.g_01072	Syaa.g_01656
OG0001134	Syai.g_01745	Syaa.g_01028
OG0001135	Syai.g_01742	Syaa.g_01030
OG0001136	Syai.g_02146	Syaa.g_00767
OG0001137	Syai.g_02126	Syaa.g_00786
OG0001138	Syai.g_01763	Syaa.g_01002
OG0001139	Syai.g_01765	Syaa.g_01000
OG0001140	Syai.g_01766	Syaa.g_00999
OG0001141	Syai.g_01767	Syaa.g_00998
OG0001142	Syai.g_01768	Syaa.g_00997
OG0001143	Syai.g_01778	Syaa.g_00987
OG0001144	Syai.g_01788	Syaa.g_00978
OG0001145	Syai.g_02165	Syaa.g_00748
OG0001146	Syai.g_02185	Syaa.g_00729
OG0001147	Syai.g_00869	Syaa.g_01837
OG0001148	Syai.g_00626	Syaa.g_02061
OG0001149	Syai.g_00625	Syaa.g_02062
OG0001150	Syai.g_00624	Syaa.g_02063
OG0001151	Syai.g_00611	Syaa.g_02076
OG0001152	Syai.g_00610	Syaa.g_02077
OG0001153	Syai.g_00903	Syaa.g_01811
OG0001154	Syai.g_00901	Syaa.g_01812
OG0001156	Syai.g_02301	Syaa.g_00623
OG0001157	Syai.g_02302	Syaa.g_00622
OG0001158	Syai.g_02303	Syaa.g_00619
OG0001159	Syai.g_02304	Syaa.g_00618
OG0001160	Syai.g_02355	Syaa.g_00574
OG0001161	Syai.g_02803	Syaa.g_02620
OG0001162	Syai.g_01374	Syaa.g_01203
OG0001163	Syai.g_02363	Syaa.g_00566
OG0001164	Syai.g_02369	Syaa.g_00560
OG0001165	Syai.g_02374	Syaa.g_00555
OG0001166	Syai.g_02400	Syaa.g_00527
OG0001167	Syai.g_02254	Syaa.g_00673
OG0001168	Syai.g_02256	Syaa.g_00672
OG0001169	Syai.g_02258	Syaa.g_00670
OG0001170	Syai.g_02260	Syaa.g_00668
OG0001171	Syai.g_02270	Syaa.g_00655
OG0001172	Syai.g_00323	Syaa.g_02347
OG0001173	Syai.g_00324	Syaa.g_02346
OG0001174	Syai.g_00332	Syaa.g_02338
OG0001175	Syai.g_00333	Syaa.g_02337
OG0001176	Syai.g_00352	Syaa.g_02314
OG0001177	Syai.g_00350	Syaa.g_02316
OG0001178	Syai.g_02383	Syaa.g_00546
OG0001179	Syai.g_00385	Syaa.g_02268
OG0001180	Syai.g_00410	Syaa.g_02243
OG0001181	Syai.g_00414	Syaa.g_02239
OG0001182	Syai.g_00423	Syaa.g_02230
OG0001183	Syai.g_00429	Syaa.g_02224
OG0001184	Syai.g_00156	Syaa.g_00151
OG0001186	Syai.g_00084	Syaa.g_00081
OG0001187	Syai.g_00081	Syaa.g_00082
OG0001188	Syai.g_00078	Syaa.g_00075
OG0001189	Syai.g_00061	Syaa.g_00057
OG0001190	Syai.g_02776	Syaa.g_02592
OG0001191	Syai.g_02788	Syaa.g_02605
OG0001192	Syai.g_02793	Syaa.g_02612
OG0001193	Syai.g_02835	Syaa.g_02658
OG0001194	Syai.g_02838	Syaa.g_02660
OG0001195	Syai.g_02839	Syaa.g_02661
OG0001196	Syai.g_02913	Syaa.g_02741
OG0001197	Syai.g_02915	Syaa.g_02743
OG0001198	Syai.g_02930	Syaa.g_02755
OG0001199	Syai.g_02480	Syaa.g_00347
OG0001200	Syai.g_02482	Syaa.g_00345
OG0001202	Syai.g_02674	Syaa.g_02528
OG0001203	Syai.g_00540	Syaa.g_02106
OG0001204	Syai.g_00312	Syaa.g_00316
OG0001205	Syai.g_02212	Syaa.g_00713
OG0001206	Syai.g_00853	Syaa.g_01855
OG0001207	Syai.g_00629	Syaa.g_02058
OG0001208	Syai.g_00640	Syaa.g_02049
OG0001209	Syai.g_00711	Syaa.g_01977
OG0001210	Syai.g_00720	Syaa.g_01967
OG0001211	Syai.g_00735	Syaa.g_01950
OG0001212	Syai.g_00799	Syaa.g_01892
OG0001213	Syai.g_01082	Syaa.g_01646
OG0001214	Syai.g_01106	Syaa.g_01631
OG0001215	Syai.g_01958	Syaa.g_00914
OG0001216	Syai.g_01388	Syaa.g_01238
OG0001217	Syai.g_01185	Syaa.g_01559
OG0001218	Syai.g_00893	Syaa.g_01820
OG0001219	Syai.g_01561	Syaa.g_01404
OG0001220	Syai.g_02087	Syaa.g_00812
OG0001221	Syai.g_01284	Syaa.g_01111
OG0001222	Syai.g_01516	Syaa.g_01371
OG0001223	Syai.g_01463	Syaa.g_01326
OG0001224	Syai.g_02011	Syaa.g_00874
OG0001225	Syai.g_02009	Syaa.g_00876
OG0001226	Syai.g_01154	Syaa.g_01579
OG0001227	Syai.g_02806	Syaa.g_02622
OG0001228	Syai.g_02218	Syaa.g_00695
OG0001229	Syai.g_01986	Syaa.g_00899
OG0001230	Syai.g_00964	Syaa.g_01764
OG0001231	Syai.g_00017	Syaa.g_00017
OG0001232	Syai.g_02410	Syaa.g_00508
OG0001233	Syai.g_02261	Syaa.g_00667
OG0001234	Syai.g_00337	Syaa.g_02333
OG0001235	Syai.g_00343	Syaa.g_02323
OG0001236	Syai.g_00159	Syaa.g_00154
OG0001238	Syai.g_02789	Syaa.g_02607
OG0001239	Syai.g_02477	Syaa.g_00350
OG0001240	Syai.g_02527	Syaa.g_02364
OG0001241	Syai.g_02537	Syaa.g_02374
OG0001242	Syai.g_02566	Syaa.g_02407
OG0001243	Syai.g_02573	Syaa.g_02415
OG0001244	Syai.g_02605	Syaa.g_02445
OG0001245	Syai.g_02091	Syaa.g_01492
OG0001246	Syai.g_00666	Syaa.g_02023
OG0001247	Syai.g_01380	Syaa.g_01207
OG0001248	Syai.g_01377	Syaa.g_01204
OG0001250	Syai.g_02053	Syaa.g_00832
OG0001251	Syai.g_02845	Syaa.g_02667
OG0001252	Syai.g_02018	Syaa.g_00867
OG0001254	Syai.g_01744	Syaa.g_01029
OG0001255	Syai.g_01915	Syaa.g_01696
OG0001256	Syai.g_02362	Syaa.g_00567
OG0001257	Syai.g_00848	Syaa.g_01418
OG0001258	Syai.g_02372	Syaa.g_00557
OG0001259	Syai.g_02259	Syaa.g_00669
OG0001260	Syai.g_02281	Syaa.g_00642
OG0001261	Syai.g_00394	Syaa.g_02259
OG0001262	Syai.g_00063	Syaa.g_00059
OG0001263	Syai.g_02576	Syaa.g_02418
OG0001265	Syai.g_02563	Syaa.g_02405
OG0001266	Syai.g_02679	Syaa.g_02532
OG0001267	Syai.g_00259	Syaa.g_00262
OG0001268	Syai.g_00492	Syaa.g_02176
OG0001269	Syai.g_01699	Syaa.g_01499
OG0001270	Syai.g_02231	Syaa.g_00701
OG0001271	Syai.g_00862	Syaa.g_01845
OG0001272	Syai.g_00644	Syaa.g_02045
OG0001273	Syai.g_01099	Syaa.g_01639
OG0001274	Syai.g_02706	Syaa.g_02563
OG0001275	Syai.g_01447	Syaa.g_01311
OG0001276	Syai.g_01431	Syaa.g_01295
OG0001277	Syai.g_02899	Syaa.g_02724
OG0001278	Syai.g_01799	Syaa.g_00966
OG0001279	Syai.g_00991	Syaa.g_01749
OG0001280	Syai.g_02176	Syaa.g_00738
OG0001281	Syai.g_02186	Syaa.g_00728
OG0001282	Syai.g_00627	Syaa.g_02060
OG0001283	Syai.g_02908	Syaa.g_02734
OG0001284	Syai.g_02338	Syaa.g_00583
OG0001286	Syai.g_00408	Syaa.g_02245
OG0001287	Syai.g_00109	Syaa.g_00121
OG0001289	Syai.g_02504	Syaa.g_00327
OG0001290	Syai.g_02536	Syaa.g_02373
OG0001291	Syai.g_02587	Syaa.g_02428
OG0001292	Syai.g_00306	Syaa.g_00310
OG0001293	Syai.g_00285	Syaa.g_00288
OG0001294	Syai.g_01242	Syaa.g_01076
OG0001295	Syai.g_00722	Syaa.g_01964
OG0001296	Syai.g_00672	Syaa.g_02017
OG0001297	Syai.g_00676	Syaa.g_02013
OG0001298	Syai.g_00773	Syaa.g_01913
OG0001299	Syai.g_01236	Syaa.g_01070
OG0001300	Syai.g_01982	Syaa.g_00905
OG0001301	Syai.g_01995	Syaa.g_00891
OG0001302	Syai.g_01142	Syaa.g_01600
OG0001303	Syai.g_01559	Syaa.g_01402
OG0001304	Syai.g_01418	Syaa.g_01281
OG0001305	Syai.g_02001	Syaa.g_00885
OG0001306	Syai.g_02160	Syaa.g_00753
OG0001309	Syai.g_00682	Syaa.g_02005
OG0001311	Syai.g_01429	Syaa.g_01293
OG0001312	Syai.g_01549	Syaa.g_01391
OG0001314	Syai.g_01341, Syai.g_01810	Syaa.g_01225
OG0001315	Syai.g_00427	Syaa.g_02226
OG0001316	Syai.g_02593	Syaa.g_02434
OG0001317	Syai.g_00534	Syaa.g_02112
OG0001318	Syai.g_00293	Syaa.g_00296
OG0001319	Syai.g_00270	Syaa.g_00273
OG0001321	Syai.g_02195	Syaa.g_00719
OG0001322	Syai.g_02194	Syaa.g_00720
OG0001323	Syai.g_00685	Syaa.g_02002
OG0001324	Syai.g_01983	Syaa.g_00904
OG0001325	Syai.g_01392	Syaa.g_01243
OG0001326	Syai.g_02856	Syaa.g_00396, Syaa.g_02672
OG0001327	Syai.g_01250	Syaa.g_01083
OG0001328	Syai.g_01278	Syaa.g_01104
OG0001330	Syai.g_02167	Syaa.g_00746
OG0001331	Syai.g_00622	Syaa.g_02065
OG0001334	Syai.g_00438	Syaa.g_02216
OG0001335	Syai.g_00439	Syaa.g_02215
OG0001336	Syai.g_02909	Syaa.g_02735
OG0001337	Syai.g_00434	Syaa.g_02219
OG0001337	Syai.g_00452	Syaa.g_02200
OG0001338	Syai.g_00448	Syaa.g_02206
OG0001338	Syai.g_01658	Syaa.g_02184
OG0001338	Syai.g_00456	Syaa.g_02195
OG0001339	Syai.g_02539	Syaa.g_02376
OG0001340	Syai.g_00453	Syaa.g_02199
OG0001343	Syai.g_02842	Syaa.g_02664
OG0001344	Syai.g_02139	Syaa.g_00775
OG0001345	Syai.g_02110	Syaa.g_00803
OG0001346	Syai.g_02180	Syaa.g_00734
OG0001347	Syai.g_02766	Syaa.g_00195
OG0001348	Syai.g_02033	Syaa.g_00847
OG0001349	Syai.g_02417	Syaa.g_00437
OG0001350	Syai.g_00539	Syaa.g_02107
OG0001351	Syai.g_00843	Syaa.g_01863
OG0001352	Syai.g_00700	Syaa.g_01987
OG0001353	Syai.g_02042	Syaa.g_00841
OG0001354	Syai.g_01477	Syaa.g_01338
OG0001355	Syai.g_01698	Syaa.g_01524
OG0001356	Syai.g_02032	Syaa.g_00848
OG0001357	Syai.g_00918, Syai.g_01612	Syaa.g_02307
OG0001359	Syai.g_02841	Syaa.g_02663
OG0001360	Syai.g_02107	Syaa.g_00805
OG0001361	Syai.g_02113	Syaa.g_00800
OG0001362	Syai.g_00938	Syaa.g_01789
OG0001363	Syai.g_00936	Syaa.g_01791
OG0001364	Syai.g_00173	Syaa.g_00171
OG0001366	Syai.g_02512	Syaa.g_01369
OG0001366	Syai.g_02403	Syaa.g_00524
OG0001368	Syai.g_00313	Syaa.g_00317
OG0001370	Syai.g_02317	Syaa.g_01218
OG0001370	Syai.g_02865	Syaa.g_02680
OG0001373	Syai.g_02855	Syaa.g_02671
OG0001374	Syai.g_02863	Syaa.g_02679
OG0001375	Syai.g_02843	Syaa.g_02665
OG0001376	Syai.g_02795	Syaa.g_02614
OG0001377	Syai.g_02794	Syaa.g_02613
OG0001378	Syai.g_02232	Syaa.g_00700
OG0001379	Syai.g_02169	Syaa.g_00744
OG0001385	Syai.g_02852	Syaa.g_02668
OG0001386	Syai.g_02853	Syaa.g_02669
OG0001387	Syai.g_02854	Syaa.g_02670
OG0001388	Syai.g_02857	Syaa.g_02673
OG0001389	Syai.g_02858	Syaa.g_02674
OG0001390	Syai.g_02859	Syaa.g_02675
OG0001391	Syai.g_02860	Syaa.g_02676
OG0001392	Syai.g_02861	Syaa.g_02677
OG0001393	Syai.g_02862	Syaa.g_02678
OG0001394	Syai.g_01290	Syaa.g_01118
OG0001395	Syai.g_01410	Syaa.g_01267
OG0001396	Syai.g_02765	Syaa.g_00196
OG0001398	Syai.g_01587	Syaa.g_01424
OG0001401	Syai.g_02046, Syai.g_02047	Syaa.g_00837
OG0001402	Syai.g_01070	Syaa.g_01658
OG0001404	Syai.g_02473	Syaa.g_00355
OG0001405	Syai.g_00441	Syaa.g_02213
OG0001406	Syai.g_02796	Syaa.g_02615
OG0001407	Syai.g_00701	Syaa.g_01986
OG0001408	Syai.g_01831	Syaa.g_00953
OG0001412	Syai.g_02767	Syaa.g_00194
OG0001413	Syai.g_01148	Syaa.g_01590
OG0001416	Syai.g_02183	Syaa.g_00731
OG0001417	Syai.g_01478	Syaa.g_01339
OG0001419	Syai.g_00702	Syaa.g_01985
OG0001420	Syai.g_00697	Syaa.g_01991
OG0001421	Syai.g_01621	Syaa.g_01469
OG0001422	Syai.g_02171	Syaa.g_00743
OG0001423	Syai.g_02446	Syaa.g_00365
OG0001428	Syai.g_02637	Syaa.g_02481
OG0001430	Syai.g_02768	Syaa.g_02584
OG0001432	Syai.g_01943	Syaa.g_00930
OG0001433	Syai.g_02031	Syaa.g_00849
OG0001435	Syai.g_01256	Syaa.g_01090
OG0001438	Syai.g_00244	Syaa.g_00247
OG0001439	Syai.g_00219	Syaa.g_00221
OG0001441	Syai.g_00687	Syaa.g_02000
OG0001442	Syai.g_01305	Syaa.g_01138
OG0001443	Syai.g_02800	Syaa.g_02617
OG0001444	Syai.g_02521	Syaa.g_02357
OG0001447	Syai.g_02574	Syaa.g_02416
OG0001448	Syai.g_02808	Syaa.g_00423
OG0001449	Syai.g_00315	Syaa.g_02098, Syaa.g_01042
OG0001452	Syai.g_00298	Syaa.g_00301
OG0001453	Syai.g_01455	Syaa.g_01319
OG0001454	Syai.g_01153	Syaa.g_01580
OG0001456	Syai.g_02873	Syaa.g_02687
OG0001457	Syai.g_02874	Syaa.g_02688
OG0001458	Syai.g_02875	Syaa.g_02689
OG0001459	Syai.g_01712	Syaa.g_01040
OG0001460	Syai.g_02030	Syaa.g_00850
OG0001461	Syai.g_01730	Syaa.g_02328
OG0001465	Syai.g_01384	Syaa.g_01211
OG0001467	Syai.g_01141	Syaa.g_01601
OG0001468	Syai.g_01144	Syaa.g_01597
OG0001470	Syai.g_02235	Syaa.g_00693
OG0001471	Syai.g_00224	Syaa.g_00226
OG0001473	Syai.g_01130	Syaa.g_01603
OG0001474	Syai.g_00493	Syaa.g_02175
OG0001475	Syai.g_02237	Syaa.g_00691
OG0001477	Syai.g_01992	Syaa.g_00893
OG0001479	Syai.g_00490	Syaa.g_02178
OG0001480	Syai.g_02088	Syaa.g_00810
OG0001482	Syai.g_01468	Syaa.g_01329
OG0001487	Syai.g_00894	Syaa.g_01819
OG0001488	Syai.g_02121	Syaa.g_00791
OG0001489	Syai.g_00419	Syaa.g_02234
OG0001492	Syai.g_01796	Syaa.g_00969
OG0001493	Syai.g_01820	Syaa.g_00961
OG0001494	Syai.g_02428	Syaa.g_00427
OG0001495	Syai.g_00349	Syaa.g_02317
OG0001496	Syai.g_01990	Syaa.g_00895
OG0001497	Syai.g_01991	Syaa.g_00894
OG0001498	Syai.g_00518	Syaa.g_02148
OG0001499	Syai.g_00831	Syaa.g_01698
OG0001502	Syai.g_02079	Syaa.g_00819
OG0001504	Syai.g_01713	Syaa.g_01039
OG0001507	Syai.g_01671	Syaa.g_02137
OG0001508	Syai.g_02234	Syaa.g_00694
OG0001510	Syai.g_00105	Syaa.g_00116
OG0001511	Syai.g_02549	Syaa.g_02389
OG0001512	Syai.g_00541	Syaa.g_02105
OG0001513	Syai.g_00138	Syaa.g_00150
OG0001514	Syai.g_01989	Syaa.g_00896
OG0001515	Syai.g_01978	Syaa.g_00909
OG0001516	Syai.g_01233	Syaa.g_01067
OG0001517	Syai.g_00487	Syaa.g_02181
OG0001518	Syai.g_02791	Syaa.g_02609
OG0001519	Syai.g_02802	Syaa.g_02619
OG0001520	Syai.g_00757	Syaa.g_01929
OG0001527	Syai.g_00749	Syaa.g_01936
OG0001528	Syai.g_02236	Syaa.g_00692
OG0001529	Syai.g_00054	Syaa.g_00050
OG0001530	Syai.g_02547	Syaa.g_02387
OG0001531	Syai.g_00542	Syaa.g_02104
OG0001532	Syai.g_01764	Syaa.g_01001
OG0001533	Syai.g_00821	Syaa.g_01868
OG0001533	Syai.g_00849	Syaa.g_01857
OG0001534	Syai.g_01417	Syaa.g_01280
OG0001535	Syai.g_01433	Syaa.g_01297
OG0001536	Syai.g_01508	Syaa.g_01362
OG0001537	Syai.g_01285	Syaa.g_01112
OG0001538	Syai.g_01326	Syaa.g_01159
OG0001539	Syai.g_01252	Syaa.g_01085
OG0001540	Syai.g_02578	Syaa.g_02420
OG0001541	Syai.g_02646	Syaa.g_02490
OG0001542	Syai.g_02655	Syaa.g_02499
OG0001543	Syai.g_02692	Syaa.g_02547
OG0001544	Syai.g_02801	Syaa.g_02618
OG0001545	Syai.g_02898	Syaa.g_02723
OG0001546	Syai.g_00690	Syaa.g_01997
OG0001547	Syai.g_01580	Syaa.g_01420
OG0001548	Syai.g_01157	Syaa.g_01573
OG0001549	Syai.g_02106	Syaa.g_00806
OG0001551	Syai.g_02028	Syaa.g_00853
OG0001552	Syai.g_01018	Syaa.g_01229
OG0001554	Syai.g_02774	Syaa.g_02590
OG0001556	Syai.g_01757	Syaa.g_01008
OG0001557	Syai.g_01291	Syaa.g_01119
OG0001558	Syai.g_00020, Syai.g_00021	Syaa.g_00022
OG0001559	Syai.g_02546	Syaa.g_02386
OG0001560	Syai.g_02535	Syaa.g_02372
OG0001561	Syai.g_01427	Syaa.g_01291
OG0001562	Syai.g_01441	Syaa.g_01305
OG0001563	Syai.g_00403	Syaa.g_02250
OG0001564	Syai.g_02869	Syaa.g_02683
OG0001567	Syai.g_01581	Syaa.g_01421
OG0001568	Syai.g_01578	Syaa.g_01416
OG0001572	Syai.g_00564	Syaa.g_01180
OG0001573	Syai.g_02762	Syaa.g_00198
OG0001574	Syai.g_00747	Syaa.g_01938
OG0001575	Syai.g_00752	Syaa.g_01933
OG0001577	Syai.g_02148	Syaa.g_00765
OG0001578	Syai.g_01886	Syaa.g_00369
OG0001578	Syai.g_01155	Syaa.g_01576
OG0001578	Syai.g_01734	Syaa.g_01036
OG0001579	Syai.g_00447	Syaa.g_02207
OG0001580	Syai.g_02758	Syaa.g_02580
OG0001582	Syai.g_01500	Syaa.g_01746
OG0001586	Syai.g_02424	Syaa.g_00431
OG0001588	Syai.g_00170	Syaa.g_00168
OG0001589	Syai.g_02263	Syaa.g_00664
OG0001590	Syai.g_01098	Syaa.g_01640
OG0001591	Syai.g_01244	Syaa.g_01078
OG0001592	Syai.g_02760	Syaa.g_02581
OG0001593	Syai.g_01846	Syaa.g_00942, Syaa.g_01127
OG0001594	Syai.g_00987	Syaa.g_01755
OG0001602	Syai.g_01383	Syaa.g_01210
OG0001614	Syai.g_00119	Syaa.g_00130
OG0001615	Syai.g_00727	Syaa.g_01958
OG0001616	Syai.g_01751	Syaa.g_01024
OG0001617	Syai.g_01985	Syaa.g_00901
OG0001618	Syai.g_01399	Syaa.g_01254
OG0001619	Syai.g_01519	Syaa.g_01374
OG0001620	Syai.g_00499	Syaa.g_02169
OG0001621	Syai.g_00297	Syaa.g_00300
OG0001622	Syai.g_02907	Syaa.g_02733
OG0001623	Syai.g_00457	Syaa.g_02194
OG0001624	Syai.g_02807	Syaa.g_02623
OG0001625	Syai.g_00291	Syaa.g_00294
OG0001633	Syai.g_00995	Syaa.g_00855
OG0001634	Syai.g_01239	Syaa.g_01073
OG0001635	Syai.g_00091	Syaa.g_00094
OG0001637	Syai.g_02274	Syaa.g_00650, Syaa.g_00649
OG0001638	Syai.g_02390	Syaa.g_00538
OG0001639	Syai.g_02297	Syaa.g_00626
OG0001640	Syai.g_02022	Syaa.g_00862
OG0001641	Syai.g_01457	Syaa.g_01321
OG0001642	Syai.g_02085	Syaa.g_00814
OG0001643	Syai.g_01109	Syaa.g_01628
OG0001644	Syai.g_01406	Syaa.g_01263
OG0001645	Syai.g_01682	Syaa.g_00938
OG0001646	Syai.g_00584, Syai.g_01940	Syaa.g_02625
OG0001646	Syai.g_01641	Syaa.g_01520
OG0001646	Syai.g_01180	Syaa.g_01561
OG0001647	Syai.g_00268	Syaa.g_00271
OG0001652	Syai.g_00018	Syaa.g_00018
OG0001653	Syai.g_02524, Syai.g_02924	Syaa.g_02360
OG0001654	Syai.g_02295	Syaa.g_00628
OG0001655	Syai.g_01926	Syaa.g_01723
OG0001655	Syai.g_02094	Syaa.g_01223
OG0001656	Syai.g_00445	Syaa.g_02209
OG0001657	Syai.g_02619	Syaa.g_02464
OG0001658	Syai.g_02775	Syaa.g_02591
OG0001659	Syai.g_01759	Syaa.g_01006
OG0001660	Syai.g_00509	Syaa.g_02158
OG0001660	Syai.g_02554	Syaa.g_02158
OG0001660	Syai.g_00509	Syaa.g_02395
OG0001660	Syai.g_02554	Syaa.g_02395
OG0001667	Syai.g_01923	Syaa.g_01129
OG0001672	Syai.g_02488, Syai.g_02489	Syaa.g_00339
OG0001673	Syai.g_00532	Syaa.g_02114
OG0001675	Syai.g_01443	Syaa.g_01307
OG0001677	Syai.g_00430	Syaa.g_02223
OG0001677	Syai.g_01762	Syaa.g_01003
OG0001678	Syai.g_00322	Syaa.g_02348
OG0001680	Syai.g_02124	Syaa.g_00788
OG0001680	Syai.g_02394	Syaa.g_00533
OG0001681	Syai.g_00902	Syaa.g_00384, Syaa.g_00412
OG0001682	Syai.g_01152	Syaa.g_01581
OG0001682	Syai.g_01396	Syaa.g_01247
OG0001691	Syai.g_01064	Syaa.g_01665
OG0001692	Syai.g_00959	Syaa.g_01769
OG0001694	Syai.g_00257	Syaa.g_00260
OG0001695	Syai.g_02894	Syaa.g_02708
OG0001700	Syai.g_01204	Syaa.g_01423
OG0001702	Syai.g_02511, Syai.g_02510, Syai.g_02509	Syaa.g_00322
OG0001703	Syai.g_00630	Syaa.g_02057
OG0001712	Syai.g_01634	Syaa.g_01487
OG0001713	Syai.g_02130	Syaa.g_00783
OG0001715	Syai.g_01166	Syaa.g_01563
OG0001716	Syai.g_02081, Syai.g_02082	Syaa.g_00817
OG0001717	Syai.g_02632	Syaa.g_02476
OG0001729	Syai.g_00545	Syaa.g_02100
OG0001730	Syai.g_00552	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syai.g_02315	Syaa.g_00599
OG0001732	Syai.g_01781	Syaa.g_00984
OG0001733	Syai.g_01247	Syaa.g_01080
OG0001735	Syai.g_01226	Syaa.g_01060
OG0001736	Syai.g_00193	Syaa.g_00191
OG0001737	Syai.g_00238	Syaa.g_00241
OG0001738	Syai.g_00204	Syaa.g_00204
OG0001739	Syai.g_02892	Syaa.g_02706
OG0001740	Syai.g_02896	Syaa.g_02720
OG0001741	Syai.g_01677	Syaa.g_01565
OG0001747	Syai.g_02600	Syaa.g_02442
OG0001749	Syai.g_00148, Syai.g_00188	Syaa.g_00186
OG0001750	Syai.g_02522	Syaa.g_02358
OG0001751	Syai.g_00531, Syai.g_01577	Syaa.g_02115
OG0001752	Syai.g_02283	Syaa.g_00639
OG0001753	Syai.g_02277	Syaa.g_00646
OG0001754	Syai.g_02276	Syaa.g_00647
OG0001755	Syai.g_00681	Syaa.g_02006
OG0001761	Syai.g_01050	Syaa.g_01679
OG0001762	Syai.g_01450	Syaa.g_01314
OG0001763	Syai.g_01464, Syai.g_01465	Syaa.g_01327
OG0001764	Syai.g_01572	Syaa.g_01412
OG0001765	Syai.g_01711	Syaa.g_01041
OG0001766	Syai.g_00228	Syaa.g_00230
OG0001767	Syai.g_00180	Syaa.g_00179
OG0001768	Syai.g_02661	Syaa.g_02505
OG0001769	Syai.g_01123	Syaa.g_01614
OG0001771	Syai.g_01697	Syaa.g_01514
OG0001783	Syai.g_00114	Syaa.g_00126
OG0001784	Syai.g_02513	Syaa.g_02354
OG0001785	Syai.g_02275	Syaa.g_00648
OG0001786	Syai.g_02340	Syaa.g_00581
OG0001787	Syai.g_00706	Syaa.g_01981
OG0001788	Syai.g_00710, Syai.g_00709	Syaa.g_01978
OG0001789	Syai.g_02178	Syaa.g_00736
OG0001790	Syai.g_02153	Syaa.g_00760
OG0001792	Syai.g_01789	Syaa.g_00977
OG0001794	Syai.g_01420	Syaa.g_01283
OG0001796	Syai.g_01439	Syaa.g_01303
OG0001797	Syai.g_01541	Syaa.g_01382
OG0001798	Syai.g_01073	Syaa.g_01655
OG0001799	Syai.g_01120	Syaa.g_01617
OG0001800	Syai.g_00990	Syaa.g_01750
OG0001801	Syai.g_00982	Syaa.g_01759
OG0001803	Syai.g_02216	Syaa.g_00709
OG0001804	Syai.g_00519	Syaa.g_02147
OG0001805	Syai.g_00302	Syaa.g_00305
OG0001806	Syai.g_00269	Syaa.g_00272
OG0001807	Syai.g_00177	Syaa.g_00176
OG0001808	Syai.g_00167	Syaa.g_00163
OG0001810	Syai.g_02591	Syaa.g_02432
OG0001811	Syai.g_02652	Syaa.g_02497
OG0001812	Syai.g_02761	Syaa.g_02582
OG0001813	Syai.g_02824	Syaa.g_02646
OG0001814	Syai.g_02917, Syai.g_02916	Syaa.g_02744
OG0001815	Syai.g_02928	Syaa.g_02753
OG0001816	Syai.g_01249	Syaa.g_01082
OG0001817	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489	Syaa.g_00409, Syaa.g_01714
OG0001838	Syai.g_00008	Syaa.g_00008
OG0001839	Syai.g_00039	Syaa.g_00039
OG0001840	Syai.g_00060	Syaa.g_00056
OG0001841	Syai.g_00068	Syaa.g_00063
OG0001842	Syai.g_02289	Syaa.g_00634
OG0001843	Syai.g_00120	Syaa.g_00131
OG0001844	Syai.g_00121	Syaa.g_00132
OG0001845	Syai.g_00122	Syaa.g_00133
OG0001846	Syai.g_02567	Syaa.g_02408
OG0001847	Syai.g_02564, Syai.g_02565	Syaa.g_02406
OG0001848	Syai.g_02560	Syaa.g_02402
OG0001849	Syai.g_02503	Syaa.g_00328
OG0001850	Syai.g_02491	Syaa.g_00337
OG0001851	Syai.g_02484	Syaa.g_00343
OG0001852	Syai.g_02483	Syaa.g_00344
OG0001853	Syai.g_02476	Syaa.g_00351
OG0001854	Syai.g_00536	Syaa.g_02109
OG0001856	Syai.g_02354	Syaa.g_00575
