Orthogroup	Prag	Praa
OG0001152	Prag.g_01836	Praa.g_01808
OG0001153	Prag.g_01837	Praa.g_01809
OG0001154	Prag.g_01839	Praa.g_01811
OG0001155	Prag.g_01841	Praa.g_01813
OG0001156	Prag.g_01843	Praa.g_01815
OG0001157	Prag.g_01844	Praa.g_01816
OG0001158	Prag.g_01846	Praa.g_01818
OG0001159	Prag.g_01847	Praa.g_01819
OG0001160	Prag.g_01848	Praa.g_01820
OG0001161	Prag.g_01849	Praa.g_01821
OG0001162	Prag.g_01850	Praa.g_01822
OG0001163	Prag.g_01851	Praa.g_01823
OG0001164	Prag.g_01852	Praa.g_01824
OG0001165	Prag.g_01853	Praa.g_01825
OG0001166	Prag.g_01854	Praa.g_01826
OG0001167	Prag.g_01855	Praa.g_01827
OG0001168	Prag.g_01856	Praa.g_01828
OG0001169	Prag.g_01857	Praa.g_01829
OG0001170	Prag.g_01859	Praa.g_01830
OG0001171	Prag.g_01860	Praa.g_01831
OG0001172	Prag.g_01862	Praa.g_01833
OG0001173	Prag.g_01864	Praa.g_01835
OG0001174	Prag.g_01865	Praa.g_01836
OG0001175	Prag.g_01866	Praa.g_01837
OG0001176	Prag.g_01867	Praa.g_01838
OG0001177	Prag.g_01869	Praa.g_01840
OG0001178	Prag.g_01872	Praa.g_01843
OG0001179	Prag.g_01873	Praa.g_01844
OG0001180	Prag.g_01874	Praa.g_01845
OG0001181	Prag.g_01875	Praa.g_01846
OG0001182	Prag.g_01876	Praa.g_01847
OG0001183	Prag.g_01877	Praa.g_01848
OG0001184	Prag.g_01879	Praa.g_01850
OG0001185	Prag.g_01882	Praa.g_01853
OG0001186	Prag.g_01883	Praa.g_01854
OG0001187	Prag.g_01884	Praa.g_01856
OG0001188	Prag.g_01885	Praa.g_01857
OG0001189	Prag.g_01886	Praa.g_01858
OG0001190	Prag.g_01887	Praa.g_01859
OG0001191	Prag.g_01888	Praa.g_01860
OG0001192	Prag.g_01889	Praa.g_01861
OG0001193	Prag.g_01890	Praa.g_01862
OG0001194	Prag.g_01891	Praa.g_01863
OG0001195	Prag.g_01892	Praa.g_01864
OG0001196	Prag.g_01893	Praa.g_01865
OG0001197	Prag.g_01894	Praa.g_01866
OG0001198	Prag.g_01895	Praa.g_01867
OG0001199	Prag.g_01896	Praa.g_01868
OG0001200	Prag.g_01897	Praa.g_01869
OG0001201	Prag.g_01898	Praa.g_01870
OG0001202	Prag.g_01899	Praa.g_01871
OG0001203	Prag.g_01901	Praa.g_01873
OG0001204	Prag.g_01903	Praa.g_01875
OG0001205	Prag.g_01904	Praa.g_01876
OG0001206	Prag.g_01905	Praa.g_01877
OG0001207	Prag.g_01906	Praa.g_01878
OG0001208	Prag.g_01907	Praa.g_01879
OG0001209	Prag.g_01908	Praa.g_01880
OG0001210	Prag.g_01909	Praa.g_01881
OG0001211	Prag.g_01910	Praa.g_01882
OG0001212	Prag.g_01911	Praa.g_01883
OG0001213	Prag.g_01912	Praa.g_01884
OG0001214	Prag.g_01914	Praa.g_01886
OG0001215	Prag.g_01915	Praa.g_01887
OG0001216	Prag.g_01916	Praa.g_01888
OG0001217	Prag.g_01917	Praa.g_01889
OG0001218	Prag.g_01918	Praa.g_01890
OG0001219	Prag.g_01921	Praa.g_01892
OG0001220	Prag.g_01922	Praa.g_01893
OG0001221	Prag.g_01925	Praa.g_01896
OG0001222	Prag.g_01926	Praa.g_01897
OG0001223	Prag.g_01927	Praa.g_01898
OG0001224	Prag.g_01928	Praa.g_01899
OG0001225	Prag.g_01929	Praa.g_01900
OG0001226	Prag.g_01930	Praa.g_01901
OG0001227	Prag.g_01931	Praa.g_01902
OG0001228	Prag.g_01932	Praa.g_01903
OG0001229	Prag.g_01933	Praa.g_01904
OG0001230	Prag.g_01934	Praa.g_01905
OG0001231	Prag.g_01935	Praa.g_01906
OG0001232	Prag.g_01936	Praa.g_01907
OG0001233	Prag.g_01937	Praa.g_01908
OG0001234	Prag.g_01938	Praa.g_01909
OG0001235	Prag.g_01939	Praa.g_01910
OG0001236	Prag.g_01941	Praa.g_01912
OG0001237	Prag.g_01942	Praa.g_01913
OG0001238	Prag.g_01944	Praa.g_01915
OG0001239	Prag.g_01945	Praa.g_01916
OG0001240	Prag.g_01946	Praa.g_01917
OG0001241	Prag.g_01948	Praa.g_01919
OG0001242	Prag.g_01949	Praa.g_01920
OG0001243	Prag.g_01950	Praa.g_01921
OG0001244	Prag.g_01951	Praa.g_01922
OG0001245	Prag.g_01952	Praa.g_01923
OG0001246	Prag.g_01953	Praa.g_01924
OG0001247	Prag.g_01954	Praa.g_01925
OG0001248	Prag.g_01955	Praa.g_01926
OG0001249	Prag.g_01956	Praa.g_01927
OG0001250	Prag.g_01957	Praa.g_01928
OG0001251	Prag.g_00086	Praa.g_00092
OG0001252	Prag.g_00131	Praa.g_00138
OG0001253	Prag.g_00143	Praa.g_00150
OG0001254	Prag.g_00272	Praa.g_00281
OG0001255	Prag.g_00328	Praa.g_00333
OG0001256	Prag.g_01326	Praa.g_01288
OG0001257	Prag.g_00461	Praa.g_00482
OG0001258	Prag.g_00477	Praa.g_00498
OG0001259	Prag.g_00568	Praa.g_00590
OG0001260	Prag.g_00743	Praa.g_00750
OG0001261	Prag.g_00839	Praa.g_00839
OG0001262	Prag.g_00855	Praa.g_00855
OG0001263	Prag.g_00876	Praa.g_00876
OG0001264	Prag.g_00905	Praa.g_00906
OG0001265	Prag.g_01012	Praa.g_01015
OG0001266	Prag.g_01060	Praa.g_01064
OG0001267	Prag.g_01137	Praa.g_01144
OG0001268	Prag.g_01150	Praa.g_01157
OG0001269	Prag.g_01372	Praa.g_01349
OG0001270	Prag.g_01530	Praa.g_01516
OG0001271	Prag.g_01541	Praa.g_01527
OG0001272	Prag.g_01581	Praa.g_01570
OG0001273	Prag.g_01582	Praa.g_01571
OG0001274	Prag.g_01587	Praa.g_01576
OG0001276	Prag.g_01616	Praa.g_01605
OG0001277	Prag.g_01630	Praa.g_01618
OG0001278	Prag.g_01661	Praa.g_01627
OG0001279	Prag.g_01665	Praa.g_01631
OG0001280	Prag.g_01668	Praa.g_01634
OG0001281	Prag.g_01735	Praa.g_01702
OG0001282	Prag.g_01759	Praa.g_01727
OG0001283	Prag.g_01842	Praa.g_01814
OG0001284	Prag.g_01871	Praa.g_01842
OG0001285	Prag.g_01902	Praa.g_01874
OG0001286	Prag.g_01947	Praa.g_01918
OG0001290	Prag.g_00030	Praa.g_00030
OG0001291	Prag.g_00065	Praa.g_00071
OG0001292	Prag.g_00068	Praa.g_00074
OG0001293	Prag.g_00070	Praa.g_00076
OG0001295	Prag.g_00112	Praa.g_00119
OG0001296	Prag.g_00118	Praa.g_00125
OG0001297	Prag.g_00192	Praa.g_00199
OG0001298	Prag.g_00236	Praa.g_00243
OG0001300	Prag.g_00367	Praa.g_00372
OG0001301	Prag.g_00615	Praa.g_00637
OG0001302	Prag.g_00748	Praa.g_00754
OG0001303	Prag.g_00752	Praa.g_00758
OG0001304	Prag.g_01027	Praa.g_01030
OG0001305	Prag.g_01032	Praa.g_01035
OG0001306	Prag.g_01068	Praa.g_01072
OG0001307	Prag.g_01078	Praa.g_01082
OG0001308	Prag.g_01100	Praa.g_01107
OG0001309	Prag.g_01102	Praa.g_01109
OG0001310	Prag.g_01111	Praa.g_01120
OG0001311	Prag.g_01181	Praa.g_01187
OG0001312	Prag.g_01373	Praa.g_01350
OG0001313	Prag.g_01585	Praa.g_01574
OG0001314	Prag.g_01692	Praa.g_01658
OG0001315	Prag.g_01727	Praa.g_01694
OG0001316	Prag.g_01838	Praa.g_01810
OG0001318	Prag.g_00134	Praa.g_00141
OG0001319	Prag.g_00231	Praa.g_00238
OG0001320	Prag.g_00446	Praa.g_00467
OG0001321	Prag.g_00754	Praa.g_00760
OG0001322	Prag.g_00787	Praa.g_00783
OG0001323	Prag.g_01051	Praa.g_01055
OG0001324	Prag.g_01086	Praa.g_01090
OG0001325	Prag.g_01104	Praa.g_01113
OG0001326	Prag.g_01325	Praa.g_01287
OG0001327	Prag.g_01327	Praa.g_01289
OG0001328	Prag.g_01360	Praa.g_01323
OG0001330	Prag.g_01578	Praa.g_01567
OG0001331	Prag.g_01666	Praa.g_01632
OG0001332	Prag.g_01716	Praa.g_01683
OG0001333	Prag.g_01808	Praa.g_01779
OG0001334	Prag.g_01863	Praa.g_01834
OG0001335	Prag.g_01900	Praa.g_01872
OG0001337	Prag.g_00111	Praa.g_00118
OG0001338	Prag.g_00137	Praa.g_00144
OG0001339	Prag.g_00196	Praa.g_00203
OG0001340	Prag.g_00241	Praa.g_00248
OG0001341	Prag.g_00252	Praa.g_00261
OG0001342	Prag.g_00271	Praa.g_00280
OG0001343	Prag.g_00334	Praa.g_00339
OG0001344	Prag.g_00371	Praa.g_00377
OG0001345	Prag.g_00413	Praa.g_00434
OG0001346	Prag.g_00451	Praa.g_00472
OG0001347	Prag.g_00465	Praa.g_00486
OG0001348	Prag.g_00483	Praa.g_00504
OG0001349	Prag.g_00488	Praa.g_00509
OG0001350	Prag.g_00493	Praa.g_00514
OG0001351	Prag.g_00555	Praa.g_00577
OG0001352	Prag.g_00660	Praa.g_00682
OG0001353	Prag.g_00681	Praa.g_00703
OG0001354	Prag.g_00790	Praa.g_00786
OG0001355	Prag.g_00845	Praa.g_00845
OG0001356	Prag.g_00890	Praa.g_00890
OG0001357	Prag.g_00992	Praa.g_00992
OG0001358	Prag.g_01011	Praa.g_01014
OG0001359	Prag.g_01124	Praa.g_01131
OG0001360	Prag.g_01125	Praa.g_01132
OG0001361	Prag.g_01203	Praa.g_01209
OG0001362	Prag.g_01302	Praa.g_01257
OG0001363	Prag.g_01427	Praa.g_01396
OG0001364	Prag.g_01560	Praa.g_01547
OG0001365	Prag.g_01422	Praa.g_01698, Praa.g_01611
OG0001366	Prag.g_01706	Praa.g_01673
OG0001367	Prag.g_01749	Praa.g_01716
OG0001368	Prag.g_01870	Praa.g_01841
OG0001371	Prag.g_00061	Praa.g_00067
OG0001372	Prag.g_00062	Praa.g_00068
OG0001373	Prag.g_00069	Praa.g_00075
OG0001374	Prag.g_00081	Praa.g_00087
OG0001375	Prag.g_00128	Praa.g_00135
OG0001376	Prag.g_00227	Praa.g_00234
OG0001377	Prag.g_00248	Praa.g_00256
OG0001378	Prag.g_00263	Praa.g_00272
OG0001379	Prag.g_00356	Praa.g_00361
OG0001380	Prag.g_01272	Praa.g_00397
OG0001381	Prag.g_00433	Praa.g_00453
OG0001382	Prag.g_00439	Praa.g_00460
OG0001383	Prag.g_00490	Praa.g_00511
OG0001384	Prag.g_00498	Praa.g_00519
OG0001385	Prag.g_00644	Praa.g_00666
OG0001386	Prag.g_00652	Praa.g_00674
OG0001387	Prag.g_00654	Praa.g_00676
OG0001388	Prag.g_00664	Praa.g_00686
OG0001389	Prag.g_00697	Praa.g_00716
OG0001390	Prag.g_00742	Praa.g_00749
OG0001391	Prag.g_00792	Praa.g_00788
OG0001392	Prag.g_00889	Praa.g_00889
OG0001393	Prag.g_00891	Praa.g_00891
OG0001394	Prag.g_00911	Praa.g_00912
OG0001395	Prag.g_00914	Praa.g_00915
OG0001396	Prag.g_00996	Praa.g_00996
OG0001397	Prag.g_01021	Praa.g_01024
OG0001398	Prag.g_01040	Praa.g_01043
OG0001399	Prag.g_01049	Praa.g_01053
OG0001400	Prag.g_01058	Praa.g_01062
OG0001401	Prag.g_01065	Praa.g_01069
OG0001402	Prag.g_01139	Praa.g_01146
OG0001403	Prag.g_01356	Praa.g_01319
OG0001404	Prag.g_01380	Praa.g_01357
OG0001405	Prag.g_01390	Praa.g_01367
OG0001406	Prag.g_01529	Praa.g_01515
OG0001407	Prag.g_01532	Praa.g_01518
OG0001408	Prag.g_01579	Praa.g_01568
OG0001409	Prag.g_01592	Praa.g_01581
OG0001410	Prag.g_01606	Praa.g_01595
OG0001411	Prag.g_01618	Praa.g_01607
OG0001414	Prag.g_00055	Praa.g_00062
OG0001415	Prag.g_00317	Praa.g_00326
OG0001416	Prag.g_00500	Praa.g_00521
OG0001417	Prag.g_00653	Praa.g_00675
OG0001418	Prag.g_00755	Praa.g_00761
OG0001419	Prag.g_00796	Praa.g_00792
OG0001420	Prag.g_00893	Praa.g_00893
OG0001421	Prag.g_00896	Praa.g_00897
OG0001422	Prag.g_01054	Praa.g_01058
OG0001423	Prag.g_01126	Praa.g_01133
OG0001424	Prag.g_01217	Praa.g_01223
OG0001425	Prag.g_01599	Praa.g_01587
OG0001426	Prag.g_01943	Praa.g_01914
OG0001427	Prag.g_00366	Praa.g_00371
OG0001429	Prag.g_00974	Praa.g_00974
OG0001430	Prag.g_01004	Praa.g_01007
OG0001431	Prag.g_01056	Praa.g_01060
OG0001432	Prag.g_01059	Praa.g_01063
OG0001433	Prag.g_01304	Praa.g_01260
OG0001434	Prag.g_01628	Praa.g_01342
OG0001435	Prag.g_01590	Praa.g_01580
OG0001438	Prag.g_00598	Praa.g_00620
OG0001439	Prag.g_00837	Praa.g_00836
OG0001440	Prag.g_01015	Praa.g_01018
OG0001441	Prag.g_01096	Praa.g_01100
OG0001442	Prag.g_01113	Praa.g_01123
OG0001443	Prag.g_01136	Praa.g_01143
OG0001444	Prag.g_01172	Praa.g_01178
OG0001445	Prag.g_01268	Praa.g_01246
OG0001447	Prag.g_01271	Praa.g_01249
OG0001448	Prag.g_01612	Praa.g_01601
OG0001449	Prag.g_01489	Praa.g_01624, Praa.g_01794
OG0001450	Prag.g_01244	Praa.g_01625
OG0001454	Prag.g_00361	Praa.g_00366
OG0001456	Prag.g_00567	Praa.g_00589
OG0001457	Prag.g_00680	Praa.g_00702
OG0001458	Prag.g_00741	Praa.g_00748
OG0001459	Prag.g_00785	Praa.g_00781
OG0001460	Prag.g_00867	Praa.g_00867
OG0001462	Prag.g_01003	Praa.g_01006
OG0001463	Prag.g_01048	Praa.g_01052
OG0001464	Prag.g_01053	Praa.g_01057
OG0001465	Prag.g_01322	Praa.g_01284
OG0001467	Prag.g_01485	Praa.g_01473
OG0001468	Prag.g_01831	Praa.g_01803
OG0001470	Prag.g_00311	Praa.g_00320
OG0001471	Prag.g_00395	Praa.g_00416
OG0001472	Prag.g_00866	Praa.g_00866
OG0001473	Prag.g_00875	Praa.g_00875
OG0001474	Prag.g_00877	Praa.g_00877
OG0001475	Prag.g_01044	Praa.g_01048
OG0001476	Prag.g_01045	Praa.g_01049
OG0001477	Prag.g_01046	Praa.g_01050
OG0001478	Prag.g_01052	Praa.g_01056
OG0001479	Prag.g_01081	Praa.g_01085
OG0001480	Prag.g_01090	Praa.g_01094
OG0001481	Prag.g_01169	Praa.g_01175
OG0001483	Prag.g_01349	Praa.g_01312
OG0001484	Prag.g_01426	Praa.g_01397
OG0001485	Prag.g_01729	Praa.g_01696
OG0001488	Prag.g_00165	Praa.g_00172
OG0001490	Prag.g_00389	Praa.g_00394
OG0001491	Prag.g_00782	Praa.g_00778
OG0001493	Prag.g_00878	Praa.g_00878
OG0001494	Prag.g_00879	Praa.g_00879
OG0001495	Prag.g_00880	Praa.g_00880
OG0001496	Prag.g_00881	Praa.g_00881
OG0001497	Prag.g_00882	Praa.g_00882
OG0001498	Prag.g_00883	Praa.g_00883
OG0001499	Prag.g_00884	Praa.g_00884
OG0001500	Prag.g_00885	Praa.g_00885
OG0001501	Prag.g_00886	Praa.g_00886
OG0001502	Prag.g_00887	Praa.g_00887
OG0001503	Prag.g_00888	Praa.g_00888
OG0001505	Prag.g_00716	Praa.g_00998
OG0001506	Prag.g_01073	Praa.g_01077
OG0001507	Prag.g_01135	Praa.g_01142
OG0001508	Prag.g_01589	Praa.g_01579
OG0001509	Prag.g_01750	Praa.g_01717
OG0001510	Prag.g_01823	Praa.g_01795
OG0001513	Prag.g_00098	Praa.g_00105
OG0001514	Prag.g_01334	Praa.g_01299
OG0001515	Prag.g_00746	Praa.g_00752
OG0001516	Prag.g_00986	Praa.g_00986
OG0001517	Prag.g_01063	Praa.g_01067
OG0001523	Prag.g_00054	Praa.g_00061
OG0001524	Prag.g_00369	Praa.g_00375
OG0001525	Prag.g_00438	Praa.g_00458
OG0001527	Prag.g_01094	Praa.g_01098
OG0001528	Prag.g_01303	Praa.g_01258
OG0001529	Prag.g_01307	Praa.g_01262
OG0001532	Prag.g_00034	Praa.g_00034
OG0001533	Prag.g_00390	Praa.g_00395
OG0001534	Prag.g_00718	Praa.g_00411
OG0001534	Prag.g_01597	Praa.g_01585
OG0001535	Prag.g_00863	Praa.g_00863
OG0001536	Prag.g_01092	Praa.g_01096
OG0001538	Prag.g_01324	Praa.g_01286
OG0001539	Prag.g_01339	Praa.g_01304
OG0001540	Prag.g_01340	Praa.g_01305
OG0001541	Prag.g_01417	Praa.g_01411
OG0001542	Prag.g_01595	Praa.g_01583
OG0001543	Prag.g_01605	Praa.g_01594
OG0001549	Prag.g_00119	Praa.g_00126
OG0001550	Prag.g_00298	Praa.g_00307
OG0001551	Prag.g_00322	Praa.g_00331
OG0001552	Prag.g_00363	Praa.g_00368
OG0001553	Prag.g_00382	Praa.g_00386
OG0001554	Prag.g_00383	Praa.g_00387
OG0001555	Prag.g_00436	Praa.g_00456
OG0001556	Prag.g_00448	Praa.g_00469
OG0001557	Prag.g_00655	Praa.g_00677
OG0001559	Prag.g_00747	Praa.g_00753
OG0001560	Prag.g_00774	Praa.g_00770
OG0001561	Prag.g_00868	Praa.g_00868
OG0001562	Prag.g_01002	Praa.g_01005
OG0001563	Prag.g_01061	Praa.g_01065
OG0001564	Prag.g_01062	Praa.g_01066
OG0001565	Prag.g_01064	Praa.g_01068
OG0001566	Prag.g_01067	Praa.g_01071
OG0001567	Prag.g_01074	Praa.g_01078
OG0001568	Prag.g_01089	Praa.g_01093
OG0001569	Prag.g_01093	Praa.g_01097
OG0001570	Prag.g_01098	Praa.g_01103
OG0001571	Prag.g_01107	Praa.g_01116
OG0001572	Prag.g_01116	Praa.g_01124
OG0001573	Prag.g_01119	Praa.g_01126
OG0001575	Prag.g_01320	Praa.g_01281
OG0001576	Prag.g_01330	Praa.g_01292
OG0001577	Prag.g_01386	Praa.g_01363
OG0001578	Prag.g_01388	Praa.g_01365
OG0001579	Prag.g_01469	Praa.g_01398
OG0001580	Prag.g_01447	Praa.g_01436
OG0001581	Prag.g_01461, Prag.g_01449	Praa.g_01438
OG0001582	Prag.g_01573	Praa.g_01560
OG0001583	Prag.g_01574	Praa.g_01562
OG0001584	Prag.g_01575	Praa.g_01563
OG0001585	Prag.g_01584	Praa.g_01573
OG0001586	Prag.g_01880	Praa.g_01851
OG0001590	Prag.g_00284	Praa.g_00293
OG0001591	Prag.g_00357	Praa.g_00362
OG0001592	Prag.g_00388	Praa.g_00393
OG0001594	Prag.g_00447	Praa.g_00468
OG0001595	Prag.g_00684	Praa.g_00706
OG0001596	Prag.g_00749	Praa.g_00755
OG0001597	Prag.g_00870	Praa.g_00870
OG0001598	Prag.g_00894	Praa.g_00894
OG0001599	Prag.g_01129	Praa.g_01136
OG0001600	Prag.g_01130	Praa.g_01137
OG0001601	Prag.g_01131	Praa.g_01138
OG0001602	Prag.g_01132	Praa.g_01139
OG0001603	Prag.g_01632	Praa.g_01619
OG0001604	Prag.g_01682	Praa.g_01648
OG0001609	Prag.g_00362	Praa.g_00367
OG0001610	Prag.g_00679	Praa.g_00701
OG0001611	Prag.g_00727	Praa.g_00736
OG0001612	Prag.g_00783	Praa.g_00779
OG0001613	Prag.g_00874	Praa.g_00874
OG0001614	Prag.g_00990	Praa.g_00990
OG0001615	Prag.g_01312	Praa.g_01273
OG0001616	Prag.g_01317	Praa.g_01278
OG0001619	Prag.g_01378	Praa.g_01355
OG0001623	Prag.g_00332	Praa.g_00337
OG0001624	Prag.g_00872	Praa.g_00872
OG0001625	Prag.g_00997	Praa.g_01001
OG0001626	Prag.g_01313	Praa.g_01274
OG0001627	Prag.g_00725	Praa.g_01343
OG0001628	Prag.g_01615	Praa.g_01604
OG0001639	Prag.g_00103	Praa.g_00110
OG0001640	Prag.g_00173	Praa.g_00180
OG0001641	Prag.g_00358	Praa.g_00363
OG0001642	Prag.g_00360	Praa.g_00365
OG0001643	Prag.g_00384	Praa.g_00389
OG0001644	Prag.g_00385	Praa.g_00390
OG0001645	Prag.g_00387	Praa.g_00392
OG0001647	Prag.g_00445	Praa.g_00466
OG0001648	Prag.g_00538	Praa.g_00560
OG0001649	Prag.g_00544	Praa.g_00566
OG0001650	Prag.g_00691	Praa.g_00710
OG0001651	Prag.g_00737	Praa.g_00745
OG0001652	Prag.g_00739	Praa.g_00746
OG0001653	Prag.g_00775	Praa.g_00771
OG0001654	Prag.g_00781	Praa.g_00777
OG0001655	Prag.g_00789	Praa.g_00785
OG0001656	Prag.g_00811	Praa.g_00808
OG0001657	Prag.g_00861	Praa.g_00861
OG0001658	Prag.g_00873	Praa.g_00873
OG0001659	Prag.g_00918	Praa.g_00919
OG0001660	Prag.g_00998	Praa.g_01002
OG0001661	Prag.g_01001	Praa.g_01004
OG0001662	Prag.g_01006	Praa.g_01009
OG0001663	Prag.g_01023	Praa.g_01026
OG0001664	Prag.g_01024	Praa.g_01027
OG0001665	Prag.g_01043	Praa.g_01047
OG0001666	Prag.g_01047	Praa.g_01051
OG0001667	Prag.g_01050	Praa.g_01054
OG0001668	Prag.g_01057	Praa.g_01061
OG0001669	Prag.g_01069	Praa.g_01073
OG0001670	Prag.g_01070	Praa.g_01074
OG0001671	Prag.g_01077	Praa.g_01081
OG0001672	Prag.g_01082	Praa.g_01086
OG0001673	Prag.g_01083	Praa.g_01087
OG0001674	Prag.g_01084	Praa.g_01088
OG0001675	Prag.g_01105	Praa.g_01114
OG0001676	Prag.g_01110	Praa.g_01119
OG0001677	Prag.g_01128	Praa.g_01135
OG0001678	Prag.g_01200	Praa.g_01206
OG0001679	Prag.g_01208	Praa.g_01214
OG0001680	Prag.g_01265	Praa.g_01253
OG0001681	Prag.g_01331	Praa.g_01293
OG0001682	Prag.g_01337	Praa.g_01302
OG0001683	Prag.g_01276	Praa.g_01429
OG0001684	Prag.g_01572	Praa.g_01559
OG0001685	Prag.g_01577	Praa.g_01566
OG0001686	Prag.g_01580	Praa.g_01569
OG0001687	Prag.g_01586	Praa.g_01575
OG0001688	Prag.g_01588	Praa.g_01578
OG0001689	Prag.g_01594	Praa.g_01582
OG0001690	Prag.g_01596	Praa.g_01584
OG0001691	Prag.g_01598	Praa.g_01586
OG0001692	Prag.g_01674	Praa.g_01640
OG0001693	Prag.g_01919	Praa.g_01891
OG0001698	Prag.g_00475	Praa.g_00496
OG0001700	Prag.g_00731	Praa.g_00739
OG0001701	Prag.g_00733	Praa.g_00741
OG0001702	Prag.g_00753	Praa.g_00759
OG0001703	Prag.g_00776	Praa.g_00772
OG0001704	Prag.g_00999	Praa.g_01003
OG0001706	Prag.g_01109	Praa.g_01118
OG0001707	Prag.g_01133	Praa.g_01140
OG0001708	Prag.g_01321	Praa.g_01283
OG0001722	Prag.g_00728	Praa.g_00737
OG0001723	Prag.g_00736	Praa.g_00743
OG0001724	Prag.g_00794	Praa.g_00790
OG0001725	Prag.g_00869	Praa.g_00869
OG0001727	Prag.g_01309	Praa.g_01269
OG0001728	Prag.g_01338	Praa.g_01303
OG0001731	Prag.g_01602	Praa.g_01591
OG0001732	Prag.g_01622	Praa.g_01615
OG0001783	Prag.g_00041	Praa.g_00041
OG0001784	Prag.g_00503	Praa.g_00524
OG0001785	Prag.g_00750	Praa.g_00756
OG0001787	Prag.g_01112	Praa.g_01122
OG0001788	Prag.g_01269	Praa.g_01247
OG0001789	Prag.g_01314	Praa.g_01275
OG0001790	Prag.g_01316	Praa.g_01277
OG0001791	Prag.g_01318	Praa.g_01279
OG0001793	Prag.g_01277	Praa.g_01430
OG0001794	Prag.g_01620	Praa.g_01613
OG0001806	Prag.g_00370	Praa.g_00376
OG0001808	Prag.g_01305	Praa.g_00398
OG0001809	Prag.g_00756	Praa.g_00762
OG0001810	Prag.g_00777	Praa.g_00773
OG0001811	Prag.g_00778	Praa.g_00774
OG0001812	Prag.g_00779	Praa.g_00775
OG0001813	Prag.g_00780	Praa.g_00776
OG0001814	Prag.g_00871	Praa.g_00871
OG0001817	Prag.g_01099	Praa.g_01105
OG0001818	Prag.g_01101	Praa.g_01108
OG0001820	Prag.g_01323	Praa.g_01285
OG0001822	Prag.g_01430	Praa.g_01393
OG0001825	Prag.g_01613	Praa.g_01602
OG0001826	Prag.g_01629	Praa.g_01617
OG0001838	Prag.g_00386	Praa.g_00391
OG0001840	Prag.g_01310	Praa.g_01270
OG0001842	Prag.g_01341	Praa.g_01306
OG0001848	Prag.g_01619	Praa.g_01610
OG0001860	Prag.g_00407	Praa.g_00428
OG0001864	Prag.g_01258	Praa.g_01240
OG0001865	Prag.g_01263	Praa.g_01250
OG0001867	Prag.g_01311	Praa.g_01272
OG0001868	Prag.g_01315	Praa.g_01276
OG0001906	Prag.g_00264	Praa.g_00273
OG0001949	Prag.g_00394	Praa.g_00415
OG0001950	Prag.g_01088	Praa.g_01092
OG0002172	Prag.g_00397	Praa.g_00418
OG0002174	Prag.g_01468	Praa.g_01252
OG0002179	Prag.g_01621	Praa.g_01614
OG0002240	Prag.g_01411	Praa.g_01408
OG0002246	Prag.g_01714	Praa.g_01681
OG0002342	Prag.g_00406	Praa.g_00427
OG0002344	Prag.g_01214	Praa.g_01219
OG0002346	Prag.g_01409	Praa.g_01410
OG0002511	Prag.g_00403	Praa.g_00424
OG0002512	Prag.g_00404	Praa.g_00425
OG0002513	Prag.g_00405	Praa.g_00426
OG0002515	Prag.g_01055	Praa.g_01059
OG0003048	Prag.g_00393	Praa.g_00414
OG0003049	Prag.g_00398	Praa.g_00419
OG0003050	Prag.g_00399	Praa.g_00420
OG0003051	Prag.g_00400	Praa.g_00421
OG0003052	Prag.g_00401	Praa.g_00422
OG0003053	Prag.g_00402	Praa.g_00423
OG0003054	Prag.g_01013	Praa.g_01016
