Orthogroup	Prag	Prar
OG0001155	Prag.g_01841	Prar.g_00634
OG0001156	Prag.g_01843	Prar.g_00636
OG0001157	Prag.g_01844	Prar.g_00637
OG0001158	Prag.g_01846	Prar.g_00639
OG0001159	Prag.g_01847	Prar.g_00640
OG0001160	Prag.g_01848	Prar.g_00641
OG0001161	Prag.g_01849	Prar.g_00642
OG0001162	Prag.g_01850	Prar.g_00643
OG0001163	Prag.g_01851	Prar.g_00644
OG0001164	Prag.g_01852	Prar.g_00645
OG0001165	Prag.g_01853	Prar.g_00646
OG0001166	Prag.g_01854	Prar.g_00647
OG0001167	Prag.g_01855	Prar.g_00648
OG0001168	Prag.g_01856	Prar.g_00649
OG0001169	Prag.g_01857	Prar.g_00650
OG0001170	Prag.g_01859	Prar.g_00651
OG0001171	Prag.g_01860	Prar.g_00652
OG0001172	Prag.g_01862	Prar.g_00654
OG0001173	Prag.g_01864	Prar.g_00656
OG0001174	Prag.g_01865	Prar.g_00657
OG0001175	Prag.g_01866	Prar.g_00658
OG0001176	Prag.g_01867	Prar.g_00659
OG0001177	Prag.g_01869	Prar.g_00661
OG0001178	Prag.g_01872	Prar.g_00663
OG0001179	Prag.g_01873	Prar.g_00664
OG0001180	Prag.g_01874	Prar.g_00665
OG0001181	Prag.g_01875	Prar.g_00666
OG0001182	Prag.g_01876	Prar.g_00667
OG0001183	Prag.g_01877	Prar.g_00668
OG0001184	Prag.g_01879	Prar.g_00670
OG0001185	Prag.g_01882	Prar.g_00673
OG0001186	Prag.g_01883	Prar.g_00674
OG0001187	Prag.g_01884	Prar.g_00675
OG0001188	Prag.g_01885	Prar.g_00676
OG0001189	Prag.g_01886	Prar.g_00677
OG0001190	Prag.g_01887	Prar.g_00678
OG0001191	Prag.g_01888	Prar.g_00679
OG0001192	Prag.g_01889	Prar.g_00680
OG0001193	Prag.g_01890	Prar.g_00681
OG0001194	Prag.g_01891	Prar.g_00682
OG0001195	Prag.g_01892	Prar.g_00683
OG0001196	Prag.g_01893	Prar.g_00684
OG0001197	Prag.g_01894	Prar.g_00685
OG0001198	Prag.g_01895	Prar.g_00686
OG0001199	Prag.g_01896	Prar.g_00687
OG0001200	Prag.g_01897	Prar.g_00688
OG0001201	Prag.g_01898	Prar.g_00689
OG0001202	Prag.g_01899	Prar.g_00690
OG0001203	Prag.g_01901	Prar.g_00692
OG0001204	Prag.g_01903	Prar.g_00694
OG0001205	Prag.g_01904	Prar.g_00695
OG0001206	Prag.g_01905	Prar.g_00696
OG0001207	Prag.g_01906	Prar.g_00697
OG0001208	Prag.g_01907	Prar.g_00698
OG0001209	Prag.g_01908	Prar.g_00699
OG0001210	Prag.g_01909	Prar.g_00700
OG0001211	Prag.g_01910	Prar.g_00701
OG0001212	Prag.g_01911	Prar.g_00702
OG0001213	Prag.g_01912	Prar.g_00703
OG0001214	Prag.g_01914	Prar.g_00705
OG0001215	Prag.g_01915	Prar.g_00706
OG0001216	Prag.g_01916	Prar.g_00707
OG0001217	Prag.g_01917	Prar.g_00708
OG0001218	Prag.g_01918	Prar.g_00709
OG0001219	Prag.g_01921	Prar.g_00074
OG0001220	Prag.g_01922	Prar.g_00073
OG0001221	Prag.g_01925	Prar.g_00070
OG0001222	Prag.g_01926	Prar.g_00069
OG0001223	Prag.g_01927	Prar.g_00068
OG0001224	Prag.g_01928	Prar.g_00067
OG0001225	Prag.g_01929	Prar.g_00066
OG0001226	Prag.g_01930	Prar.g_00065
OG0001227	Prag.g_01931	Prar.g_00064
OG0001228	Prag.g_01932	Prar.g_00063
OG0001229	Prag.g_01933	Prar.g_00062
OG0001230	Prag.g_01934	Prar.g_00061
OG0001231	Prag.g_01935	Prar.g_00060
OG0001232	Prag.g_01936	Prar.g_00059
OG0001233	Prag.g_01937	Prar.g_00058
OG0001234	Prag.g_01938	Prar.g_00057
OG0001235	Prag.g_01939	Prar.g_00056
OG0001236	Prag.g_01941	Prar.g_00054
OG0001237	Prag.g_01942	Prar.g_00053
OG0001238	Prag.g_01944	Prar.g_00051
OG0001239	Prag.g_01945	Prar.g_00050
OG0001240	Prag.g_01946	Prar.g_00049
OG0001241	Prag.g_01948	Prar.g_00047
OG0001242	Prag.g_01949	Prar.g_00046
OG0001243	Prag.g_01950	Prar.g_00045
OG0001244	Prag.g_01951	Prar.g_00044
OG0001245	Prag.g_01952	Prar.g_00043
OG0001246	Prag.g_01953	Prar.g_00042
OG0001247	Prag.g_01954	Prar.g_00041
OG0001248	Prag.g_01955	Prar.g_00040
OG0001249	Prag.g_01956	Prar.g_00039
OG0001250	Prag.g_01957	Prar.g_00038
OG0001251	Prag.g_00086	Prar.g_00236
OG0001252	Prag.g_00131	Prar.g_00190
OG0001253	Prag.g_00143	Prar.g_00177
OG0001254	Prag.g_00272	Prar.g_00306
OG0001255	Prag.g_00328	Prar.g_00393
OG0001257	Prag.g_00461	Prar.g_00532
OG0001258	Prag.g_00477	Prar.g_01329
OG0001259	Prag.g_00568	Prar.g_01419
OG0001260	Prag.g_00743	Prar.g_01637
OG0001261	Prag.g_00839	Prar.g_01718
OG0001262	Prag.g_00855	Prar.g_01734
OG0001263	Prag.g_00876	Prar.g_01755
OG0001264	Prag.g_00905	Prar.g_01775
OG0001265	Prag.g_01012	Prar.g_01880
OG0001266	Prag.g_01060	Prar.g_01928
OG0001267	Prag.g_01137	Prar.g_01279
OG0001268	Prag.g_01150	Prar.g_01266
OG0001269	Prag.g_01372	Prar.g_00928
OG0001270	Prag.g_01530	Prar.g_00807
OG0001271	Prag.g_01541	Prar.g_00796
OG0001272	Prag.g_01581	Prar.g_00755
OG0001273	Prag.g_01582	Prar.g_00754
OG0001274	Prag.g_01587	Prar.g_00749
OG0001275	Prag.g_01604	Prar.g_00734
OG0001276	Prag.g_01616	Prar.g_00722
OG0001277	Prag.g_01630	Prar.g_00715
OG0001278	Prag.g_01661	Prar.g_01151
OG0001279	Prag.g_01665	Prar.g_01147
OG0001280	Prag.g_01668	Prar.g_01144
OG0001281	Prag.g_01735	Prar.g_01111
OG0001282	Prag.g_01759	Prar.g_01086
OG0001283	Prag.g_01842	Prar.g_00635
OG0001284	Prag.g_01871	Prar.g_00662
OG0001285	Prag.g_01902	Prar.g_00693
OG0001286	Prag.g_01947	Prar.g_00048
OG0001287	Prag.g_01637	Prar.g_01007, Prar.g_01155, Prar.g_01561
OG0001288	Prag.g_00416	Prar.g_00485
OG0001290	Prag.g_00030	Prar.g_00008
OG0001291	Prag.g_00065	Prar.g_00547
OG0001292	Prag.g_00068	Prar.g_00254
OG0001293	Prag.g_00070	Prar.g_00252
OG0001295	Prag.g_00112	Prar.g_00209
OG0001296	Prag.g_00118	Prar.g_00203
OG0001297	Prag.g_00192	Prar.g_00128
OG0001298	Prag.g_00236	Prar.g_00084
OG0001300	Prag.g_00367	Prar.g_00434
OG0001301	Prag.g_00615	Prar.g_01467
OG0001304	Prag.g_01027	Prar.g_01895
OG0001305	Prag.g_01032	Prar.g_01900
OG0001306	Prag.g_01068	Prar.g_01937
OG0001307	Prag.g_01078	Prar.g_01946
OG0001308	Prag.g_01100	Prar.g_01315
OG0001309	Prag.g_01102	Prar.g_01314
OG0001310	Prag.g_01111	Prar.g_01304
OG0001311	Prag.g_01181	Prar.g_01235
OG0001312	Prag.g_01373	Prar.g_00927
OG0001313	Prag.g_01585	Prar.g_00751
OG0001314	Prag.g_01692	Prar.g_01120
OG0001315	Prag.g_01727	Prar.g_00613
OG0001316	Prag.g_01838	Prar.g_00631
OG0001318	Prag.g_00134	Prar.g_00187
OG0001319	Prag.g_00231	Prar.g_00089
OG0001320	Prag.g_00446	Prar.g_00516
OG0001321	Prag.g_00754	Prar.g_01646
OG0001322	Prag.g_00787	Prar.g_01664
OG0001323	Prag.g_01051	Prar.g_01920
OG0001324	Prag.g_01086	Prar.g_01954
OG0001325	Prag.g_01104	Prar.g_01311
OG0001326	Prag.g_01325	Prar.g_00979
OG0001327	Prag.g_01327	Prar.g_00977
OG0001328	Prag.g_01360	Prar.g_00950
OG0001330	Prag.g_01578	Prar.g_00758
OG0001331	Prag.g_01666	Prar.g_01146
OG0001332	Prag.g_01716	Prar.g_00602
OG0001334	Prag.g_01863	Prar.g_00655
OG0001335	Prag.g_01900	Prar.g_00691
OG0001336	Prag.g_00121	Prar.g_00200
OG0001337	Prag.g_00111	Prar.g_00210
OG0001338	Prag.g_00137	Prar.g_00183
OG0001339	Prag.g_00196	Prar.g_00124
OG0001340	Prag.g_00241	Prar.g_00079
OG0001341	Prag.g_00252	Prar.g_00326
OG0001342	Prag.g_00271	Prar.g_00307
OG0001343	Prag.g_00334	Prar.g_00399
OG0001344	Prag.g_00371	Prar.g_00439
OG0001345	Prag.g_00413	Prar.g_00482
OG0001346	Prag.g_00451	Prar.g_00522
OG0001347	Prag.g_00465	Prar.g_00536
OG0001348	Prag.g_00483	Prar.g_01335
OG0001349	Prag.g_00488	Prar.g_01340
OG0001351	Prag.g_00555	Prar.g_01406
OG0001352	Prag.g_00660	Prar.g_01512
OG0001353	Prag.g_00681	Prar.g_01533
OG0001354	Prag.g_00790	Prar.g_01667
OG0001355	Prag.g_00845	Prar.g_01724
OG0001356	Prag.g_00890	Prar.g_01757
OG0001357	Prag.g_00992	Prar.g_01860
OG0001358	Prag.g_01011	Prar.g_01879
OG0001359	Prag.g_01124	Prar.g_01292
OG0001360	Prag.g_01125	Prar.g_01291
OG0001361	Prag.g_01203	Prar.g_01213
OG0001363	Prag.g_01427	Prar.g_00871
OG0001364	Prag.g_01560	Prar.g_00777
OG0001365	Prag.g_01422	Prar.g_01116
OG0001366	Prag.g_01706	Prar.g_01958
OG0001367	Prag.g_01749	Prar.g_01097
OG0001371	Prag.g_00061	Prar.g_00551
OG0001372	Prag.g_00062	Prar.g_00550
OG0001373	Prag.g_00069	Prar.g_00253
OG0001374	Prag.g_00081	Prar.g_00241
OG0001375	Prag.g_00128	Prar.g_00193
OG0001376	Prag.g_00227	Prar.g_00093
OG0001377	Prag.g_00248	Prar.g_00331
OG0001378	Prag.g_00263	Prar.g_00315
OG0001379	Prag.g_00356	Prar.g_00422
OG0001381	Prag.g_00433	Prar.g_00502
OG0001382	Prag.g_00439	Prar.g_00509
OG0001383	Prag.g_00490	Prar.g_01342
OG0001384	Prag.g_00498	Prar.g_01349
OG0001385	Prag.g_00644	Prar.g_01496
OG0001386	Prag.g_00652	Prar.g_01504
OG0001387	Prag.g_00654	Prar.g_01506
OG0001388	Prag.g_00664	Prar.g_01516
OG0001389	Prag.g_00697	Prar.g_01604
OG0001390	Prag.g_00742	Prar.g_01636
OG0001391	Prag.g_00792	Prar.g_01669
OG0001392	Prag.g_00889	Prar.g_01756
OG0001393	Prag.g_00891	Prar.g_01758
OG0001394	Prag.g_00911	Prar.g_01781
OG0001395	Prag.g_00914	Prar.g_01784
OG0001396	Prag.g_00996	Prar.g_01864
OG0001397	Prag.g_01021	Prar.g_01889
OG0001398	Prag.g_01040	Prar.g_01908
OG0001399	Prag.g_01049	Prar.g_01918
OG0001400	Prag.g_01058	Prar.g_01926
OG0001401	Prag.g_01065	Prar.g_01934
OG0001402	Prag.g_01139	Prar.g_01277
OG0001403	Prag.g_01356	Prar.g_00954
OG0001404	Prag.g_01380	Prar.g_00920
OG0001405	Prag.g_01390	Prar.g_00910
OG0001406	Prag.g_01529	Prar.g_00808
OG0001407	Prag.g_01532	Prar.g_00805
OG0001408	Prag.g_01579	Prar.g_00757
OG0001409	Prag.g_01592	Prar.g_00744
OG0001410	Prag.g_01606	Prar.g_00732
OG0001412	Prag.g_00945	Prar.g_01814
OG0001414	Prag.g_00055	Prar.g_00556
OG0001415	Prag.g_00317	Prar.g_00261
OG0001416	Prag.g_00500	Prar.g_01351
OG0001417	Prag.g_00653	Prar.g_01505
OG0001418	Prag.g_00755	Prar.g_01647
OG0001419	Prag.g_00796	Prar.g_01673
OG0001420	Prag.g_00893	Prar.g_01760
OG0001421	Prag.g_00896	Prar.g_01765
OG0001422	Prag.g_01054	Prar.g_01923
OG0001423	Prag.g_01126	Prar.g_01290
OG0001424	Prag.g_01217	Prar.g_01201
OG0001425	Prag.g_01599	Prar.g_00738
OG0001426	Prag.g_01943	Prar.g_00052
OG0001427	Prag.g_00366	Prar.g_00433
OG0001430	Prag.g_01004	Prar.g_01872
OG0001431	Prag.g_01056	Prar.g_01924
OG0001432	Prag.g_01059	Prar.g_01927
OG0001433	Prag.g_01625, Prag.g_01304	Prar.g_01000
OG0001434	Prag.g_01628	Prar.g_00934
OG0001435	Prag.g_01590	Prar.g_00746
OG0001436	Prag.g_00769	Prar.g_01181
OG0001438	Prag.g_00598	Prar.g_01450
OG0001440	Prag.g_01015	Prar.g_01883
OG0001441	Prag.g_01096	Prar.g_01319
OG0001442	Prag.g_01113	Prar.g_01302
OG0001443	Prag.g_01136	Prar.g_01280
OG0001444	Prag.g_01172	Prar.g_01244
OG0001445	Prag.g_01268	Prar.g_00987
OG0001446	Prag.g_01270	Prar.g_00985
OG0001447	Prag.g_01271	Prar.g_00984
OG0001449	Prag.g_01489	Prar.g_00867
OG0001453	Prag.g_01623	Prar.g_00718
OG0001454	Prag.g_00361	Prar.g_00427
OG0001456	Prag.g_00567	Prar.g_01418
OG0001457	Prag.g_00680	Prar.g_01532
OG0001458	Prag.g_00741	Prar.g_01635
OG0001459	Prag.g_00785	Prar.g_01662
OG0001460	Prag.g_00867	Prar.g_01747
OG0001462	Prag.g_01003	Prar.g_01871
OG0001463	Prag.g_01048	Prar.g_01917
OG0001464	Prag.g_01053	Prar.g_01922
OG0001465	Prag.g_01322	Prar.g_00982
OG0001467	Prag.g_01485	Prar.g_00342
OG0001468	Prag.g_01831	Prar.g_00624
OG0001469	Prag.g_01151	Prar.g_01265
OG0001470	Prag.g_00311	Prar.g_00267
OG0001471	Prag.g_00395	Prar.g_00475
OG0001472	Prag.g_00866	Prar.g_01746
OG0001473	Prag.g_00875	Prar.g_01754
OG0001474	Prag.g_00877	Prar.g_01551
OG0001475	Prag.g_01044	Prar.g_01913
OG0001476	Prag.g_01045	Prar.g_01914
OG0001477	Prag.g_01046	Prar.g_01915
OG0001478	Prag.g_01052	Prar.g_01921
OG0001479	Prag.g_01081	Prar.g_01949
OG0001480	Prag.g_01090	Prar.g_01325
OG0001481	Prag.g_01169	Prar.g_01247
OG0001484	Prag.g_01426	Prar.g_00869
OG0001485	Prag.g_01729	Prar.g_01118
OG0001488	Prag.g_00165	Prar.g_00155
OG0001490	Prag.g_00389	Prar.g_00463
OG0001491	Prag.g_00782	Prar.g_01659
OG0001493	Prag.g_00878	Prar.g_01550
OG0001494	Prag.g_00879	Prar.g_01549
OG0001495	Prag.g_00880	Prar.g_01548
OG0001496	Prag.g_00881	Prar.g_01547
OG0001497	Prag.g_00882	Prar.g_01546
OG0001498	Prag.g_00883	Prar.g_01545
OG0001499	Prag.g_00884	Prar.g_01544
OG0001500	Prag.g_00885	Prar.g_01543
OG0001501	Prag.g_00886	Prar.g_01542
OG0001502	Prag.g_00887	Prar.g_01541
OG0001503	Prag.g_00888	Prar.g_01540
OG0001505	Prag.g_00716	Prar.g_01196
OG0001506	Prag.g_01073	Prar.g_01941
OG0001507	Prag.g_01135	Prar.g_01281
OG0001509	Prag.g_01750	Prar.g_01096
OG0001510	Prag.g_01823	Prar.g_00616
OG0001513	Prag.g_00098	Prar.g_00223
OG0001514	Prag.g_01334	Prar.g_00972
OG0001515	Prag.g_00746	Prar.g_01641
OG0001516	Prag.g_00986	Prar.g_01854
OG0001517	Prag.g_01063	Prar.g_01931
OG0001519	Prag.g_00381	Prar.g_00449
OG0001520	Prag.g_00768	Prar.g_01180
OG0001521	Prag.g_01731	Prar.g_01115
OG0001523	Prag.g_00054	Prar.g_00557
OG0001524	Prag.g_00369	Prar.g_00437
OG0001525	Prag.g_00438	Prar.g_00507
OG0001527	Prag.g_01094	Prar.g_01321
OG0001528	Prag.g_01303	Prar.g_01001
OG0001529	Prag.g_01307	Prar.g_00998
OG0001532	Prag.g_00034	Prar.g_00003
OG0001533	Prag.g_00390	Prar.g_01552
OG0001534	Prag.g_01597	Prar.g_00740
OG0001536	Prag.g_01092	Prar.g_01323
OG0001538	Prag.g_01324	Prar.g_00980
OG0001539	Prag.g_01339	Prar.g_00968
OG0001540	Prag.g_01340	Prar.g_00967
OG0001542	Prag.g_01595	Prar.g_00742
OG0001543	Prag.g_01605	Prar.g_00733
OG0001549	Prag.g_00119	Prar.g_00202
OG0001550	Prag.g_00298	Prar.g_00280
OG0001551	Prag.g_00322	Prar.g_00256
OG0001552	Prag.g_00363	Prar.g_00429
OG0001553	Prag.g_00382	Prar.g_00451
OG0001554	Prag.g_00383	Prar.g_00452
OG0001555	Prag.g_00436	Prar.g_00505
OG0001556	Prag.g_00448	Prar.g_00519
OG0001557	Prag.g_00655	Prar.g_01507
OG0001559	Prag.g_00747	Prar.g_01642
OG0001560	Prag.g_00774	Prar.g_01655
OG0001561	Prag.g_00868	Prar.g_01748
OG0001562	Prag.g_01002	Prar.g_01870
OG0001563	Prag.g_01061	Prar.g_01929
OG0001564	Prag.g_01062	Prar.g_01930
OG0001565	Prag.g_01064	Prar.g_01933
OG0001566	Prag.g_01067	Prar.g_01936
OG0001567	Prag.g_01074	Prar.g_01942
OG0001568	Prag.g_01089	Prar.g_01326
OG0001569	Prag.g_01093	Prar.g_01322
OG0001570	Prag.g_01098	Prar.g_01316
OG0001571	Prag.g_01107	Prar.g_01308
OG0001572	Prag.g_01116	Prar.g_01300
OG0001573	Prag.g_01119	Prar.g_01297
OG0001575	Prag.g_01320	Prar.g_00990
OG0001576	Prag.g_01330	Prar.g_00975
OG0001577	Prag.g_01386	Prar.g_00914
OG0001578	Prag.g_01388	Prar.g_00912
OG0001579	Prag.g_01469	Prar.g_00868
OG0001580	Prag.g_01447	Prar.g_00864
OG0001581	Prag.g_01461, Prag.g_01449	Prar.g_00860
OG0001582	Prag.g_01573	Prar.g_00764
OG0001583	Prag.g_01574	Prar.g_00763
OG0001584	Prag.g_01575	Prar.g_00762
OG0001585	Prag.g_01584	Prar.g_00752
OG0001586	Prag.g_01880	Prar.g_00671
OG0001589	Prag.g_01218	Prar.g_01199
OG0001589	Prag.g_00686	Prar.g_00724
OG0001590	Prag.g_00284	Prar.g_00294
OG0001591	Prag.g_00357	Prar.g_00423
OG0001594	Prag.g_00447	Prar.g_00517
OG0001595	Prag.g_00684	Prar.g_01536
OG0001596	Prag.g_00749	Prar.g_01643
OG0001597	Prag.g_00870	Prar.g_01750
OG0001598	Prag.g_00894	Prar.g_01762
OG0001599	Prag.g_01129	Prar.g_01287
OG0001600	Prag.g_01130	Prar.g_01286
OG0001601	Prag.g_01131	Prar.g_01285
OG0001602	Prag.g_01132	Prar.g_01284
OG0001603	Prag.g_01632	Prar.g_00714
OG0001604	Prag.g_01682	Prar.g_01130
OG0001606	Prag.g_00335	Prar.g_00400
OG0001607	Prag.g_01274	Prar.g_01167
OG0001609	Prag.g_00362	Prar.g_00428
OG0001610	Prag.g_00679	Prar.g_01531
OG0001611	Prag.g_00727	Prar.g_01624
OG0001612	Prag.g_00783	Prar.g_01660
OG0001613	Prag.g_00874	Prar.g_01753
OG0001614	Prag.g_00990	Prar.g_01858
OG0001615	Prag.g_01312	Prar.g_00996
OG0001616	Prag.g_01317	Prar.g_00993
OG0001619	Prag.g_01378	Prar.g_00922
OG0001620	Prag.g_01460	Prar.g_00381
OG0001623	Prag.g_00332	Prar.g_00397
OG0001624	Prag.g_00872	Prar.g_01751
OG0001625	Prag.g_00997	Prar.g_01865
OG0001626	Prag.g_01313, Prag.g_01639	Prar.g_00995
OG0001628	Prag.g_01615	Prar.g_00723
OG0001639	Prag.g_00103	Prar.g_00218
OG0001640	Prag.g_00173	Prar.g_00147
OG0001641	Prag.g_00358	Prar.g_00424
OG0001642	Prag.g_00360	Prar.g_00426
OG0001643	Prag.g_00384	Prar.g_00460
OG0001644	Prag.g_00385	Prar.g_00461
OG0001645	Prag.g_00387	Prar.g_00462
OG0001647	Prag.g_00445	Prar.g_00515
OG0001648	Prag.g_00538	Prar.g_01389
OG0001649	Prag.g_00544	Prar.g_01395
OG0001650	Prag.g_00691	Prar.g_01598
OG0001651	Prag.g_00737	Prar.g_01631
OG0001652	Prag.g_00739	Prar.g_01633
OG0001653	Prag.g_00775	Prar.g_01656
OG0001654	Prag.g_00781	Prar.g_01658
OG0001655	Prag.g_00789	Prar.g_01666
OG0001656	Prag.g_00811	Prar.g_01689
OG0001657	Prag.g_00861	Prar.g_01741
OG0001658	Prag.g_00873	Prar.g_01752
OG0001659	Prag.g_00918	Prar.g_01788
OG0001660	Prag.g_00998	Prar.g_01866
OG0001661	Prag.g_01001	Prar.g_01869
OG0001662	Prag.g_01006	Prar.g_01874
OG0001663	Prag.g_01023	Prar.g_01891
OG0001664	Prag.g_01024	Prar.g_01892
OG0001665	Prag.g_01043	Prar.g_01912
OG0001666	Prag.g_01047	Prar.g_01916
OG0001667	Prag.g_01050	Prar.g_01919
OG0001668	Prag.g_01057	Prar.g_01925
OG0001669	Prag.g_01069	Prar.g_01938
OG0001670	Prag.g_01070	Prar.g_01939
OG0001671	Prag.g_01077	Prar.g_01945
OG0001672	Prag.g_01082	Prar.g_01950
OG0001673	Prag.g_01083	Prar.g_01951
OG0001674	Prag.g_01084	Prar.g_01952
OG0001675	Prag.g_01105	Prar.g_01310
OG0001676	Prag.g_01110	Prar.g_01305
OG0001677	Prag.g_01128	Prar.g_01288
OG0001678	Prag.g_01200	Prar.g_01216
OG0001679	Prag.g_01208	Prar.g_01208
OG0001680	Prag.g_01265	Prar.g_01159
OG0001681	Prag.g_01331	Prar.g_00974
OG0001682	Prag.g_01337	Prar.g_00970
OG0001684	Prag.g_01572	Prar.g_00765
OG0001685	Prag.g_01577	Prar.g_00759
OG0001686	Prag.g_01580	Prar.g_00756
OG0001687	Prag.g_01586	Prar.g_00750
OG0001688	Prag.g_01588	Prar.g_00747
OG0001689	Prag.g_01594	Prar.g_00743
OG0001690	Prag.g_01596	Prar.g_00741
OG0001691	Prag.g_01598	Prar.g_00739
OG0001692	Prag.g_01674	Prar.g_01138
OG0001693	Prag.g_01919	Prar.g_00075
OG0001698	Prag.g_00475	Prar.g_01327
OG0001700	Prag.g_00731	Prar.g_01627
OG0001701	Prag.g_00733	Prar.g_01629
OG0001702	Prag.g_00753	Prar.g_01645
OG0001703	Prag.g_00776	Prar.g_01657
OG0001704	Prag.g_00999	Prar.g_01867
OG0001706	Prag.g_01109	Prar.g_01306
OG0001707	Prag.g_01133	Prar.g_01283
OG0001708	Prag.g_01321	Prar.g_00983
OG0001710	Prag.g_01000	Prar.g_01868
OG0001722	Prag.g_00728	Prar.g_01625
OG0001724	Prag.g_00794	Prar.g_01671
OG0001725	Prag.g_00869	Prar.g_01749
OG0001728	Prag.g_01338	Prar.g_00969
OG0001732	Prag.g_01622	Prar.g_00720
OG0001733	Prag.g_00379	Prar.g_00447
OG0001734	Prag.g_00690	Prar.g_01597
OG0001783	Prag.g_00041	Prar.g_00579
OG0001784	Prag.g_00503	Prar.g_01354
OG0001787	Prag.g_01112	Prar.g_01303
OG0001788	Prag.g_01269	Prar.g_00986
OG0001790	Prag.g_01316	Prar.g_00994
OG0001791	Prag.g_01318	Prar.g_00992
OG0001796	Prag.g_01115	Prar.g_01301
OG0001798	Prag.g_01233	Prar.g_01152
OG0001806	Prag.g_00370	Prar.g_00438
OG0001808	Prag.g_01305	Prar.g_00999
OG0001809	Prag.g_00756	Prar.g_01648
OG0001820	Prag.g_01323	Prar.g_00981
OG0001822	Prag.g_01430	Prar.g_00866
OG0001826	Prag.g_01629	Prar.g_00716
OG0001828	Prag.g_00717	Prar.g_01176
OG0001849	Prag.g_01603	Prar.g_00735
OG0001850	Prag.g_01117	Prar.g_01299
OG0001871	Prag.g_01249	Prar.g_01178
OG0001872	Prag.g_01609	Prar.g_00728
OG0001873	Prag.g_01273	Prar.g_01168
OG0001874	Prag.g_01347	Prar.g_01177
OG0001906	Prag.g_00264	Prar.g_00314
OG0001956	Prag.g_00738	Prar.g_01632
OG0001966	Prag.g_01266	Prar.g_00561
OG0002027	Prag.g_01591	Prar.g_00745
OG0002030	Prag.g_00921	Prar.g_01791
OG0002055	Prag.g_01246	Prar.g_01005
OG0002057	Prag.g_01466	Prar.g_00379
OG0002138	Prag.g_00745	Prar.g_01639
OG0002172	Prag.g_00397	Prar.g_00563
OG0002190	Prag.g_01429	Prar.g_00855
OG0002365	Prag.g_00723	Prar.g_01175
OG0002366	Prag.g_00392	Prar.g_01195
OG0003091	Prag.g_00685	Prar.g_01537
OG0003185	Prag.g_00380	Prar.g_00448
