Orthogroup	Prao	Syan
OG0001191	Prao.g_01799	Syan.g_01578
OG0001192	Prao.g_01804	Syan.g_01585
OG0001193	Prao.g_01814	Syan.g_01626
OG0001194	Prao.g_01815	Syan.g_01627
OG0001195	Prao.g_01816	Syan.g_01628
OG0001196	Prao.g_01829	Syan.g_01693
OG0001197	Prao.g_01830	Syan.g_01695
OG0001198	Prao.g_01838	Syan.g_01793
OG0001199	Prao.g_00213	Syan.g_02913
OG0001200	Prao.g_00215	Syan.g_02915
OG0001201	Prao.g_00246	Syan.g_02975
OG0001202	Prao.g_00337	Syan.g_03084
OG0001203	Prao.g_00376	Syan.g_02426
OG0001204	Prao.g_00381	Syan.g_02097
OG0001205	Prao.g_00549	Syan.g_01337
OG0001206	Prao.g_00568	Syan.g_02880
OG0001207	Prao.g_00583	Syan.g_02772
OG0001208	Prao.g_00588	Syan.g_02762
OG0001209	Prao.g_01856	Syan.g_01163
OG0001210	Prao.g_01159	Syan.g_00830
OG0001211	Prao.g_01169	Syan.g_00852
OG0001212	Prao.g_00034	Syan.g_01002
OG0001213	Prao.g_00068	Syan.g_01141
OG0001214	Prao.g_00076	Syan.g_00814
OG0001215	Prao.g_00128	Syan.g_00539
OG0001216	Prao.g_00650	Syan.g_00319
OG0001217	Prao.g_00687	Syan.g_00617
OG0001218	Prao.g_00694	Syan.g_02837
OG0001219	Prao.g_00729	Syan.g_00477
OG0001220	Prao.g_00793	Syan.g_00203
OG0001221	Prao.g_00856	Syan.g_01446
OG0001222	Prao.g_00894	Syan.g_00552
OG0001223	Prao.g_00920	Syan.g_00599
OG0001224	Prao.g_00970	Syan.g_00294
OG0001225	Prao.g_00972	Syan.g_00292
OG0001226	Prao.g_01001	Syan.g_02922
OG0001227	Prao.g_01019	Syan.g_00940
OG0001228	Prao.g_01044	Syan.g_01938
OG0001229	Prao.g_01241	Syan.g_02631
OG0001230	Prao.g_01389	Syan.g_01288
OG0001231	Prao.g_01493	Syan.g_01764
OG0001232	Prao.g_01575	Syan.g_01439
OG0001233	Prao.g_01595	Syan.g_01461
OG0001234	Prao.g_01630	Syan.g_01995
OG0001235	Prao.g_01640	Syan.g_02130
OG0001236	Prao.g_01721	Syan.g_01933
OG0001239	Prao.g_00210	Syan.g_02910
OG0001240	Prao.g_00232	Syan.g_02963
OG0001242	Prao.g_00258	Syan.g_02297
OG0001243	Prao.g_00264	Syan.g_02289
OG0001244	Prao.g_00279	Syan.g_03004
OG0001245	Prao.g_00514	Syan.g_00179
OG0001246	Prao.g_00610	Syan.g_02734
OG0001247	Prao.g_00121	Syan.g_00199
OG0001249	Prao.g_00718	Syan.g_02150
OG0001250	Prao.g_00782	Syan.g_00382
OG0001251	Prao.g_00830	Syan.g_00490
OG0001252	Prao.g_00965	Syan.g_00304
OG0001253	Prao.g_01020	Syan.g_00099
OG0001254	Prao.g_01120	Syan.g_01148
OG0001256	Prao.g_01486	Syan.g_01384
OG0001258	Prao.g_01549	Syan.g_01395
OG0001259	Prao.g_01593	Syan.g_01459
OG0001260	Prao.g_01609	Syan.g_01478
OG0001261	Prao.g_01679	Syan.g_02209
OG0001262	Prao.g_01783	Syan.g_01721
OG0001263	Prao.g_00267	Syan.g_02286
OG0001264	Prao.g_00015	Syan.g_02949
OG0001265	Prao.g_00257	Syan.g_02299
OG0001266	Prao.g_00341	Syan.g_03088
OG0001267	Prao.g_00417	Syan.g_02023
OG0001268	Prao.g_00475	Syan.g_02138
OG0001270	Prao.g_00538	Syan.g_02393
OG0001271	Prao.g_00578	Syan.g_02849
OG0001272	Prao.g_00592	Syan.g_02758
OG0001274	Prao.g_00141	Syan.g_01528
OG0001275	Prao.g_00930	Syan.g_00628
OG0001276	Prao.g_00949	Syan.g_00360
OG0001277	Prao.g_01009	Syan.g_00007
OG0001278	Prao.g_01039	Syan.g_02585
OG0001281	Prao.g_01271	Syan.g_01220
OG0001282	Prao.g_01238	Syan.g_02774
OG0001283	Prao.g_01216	Syan.g_01687
OG0001284	Prao.g_01466	Syan.g_01369
OG0001285	Prao.g_01578	Syan.g_00977
OG0001286	Prao.g_01691	Syan.g_02193
OG0001287	Prao.g_01745	Syan.g_01894
OG0001289	Prao.g_00226	Syan.g_02942
OG0001292	Prao.g_00386	Syan.g_02091
OG0001293	Prao.g_00399	Syan.g_02051
OG0001294	Prao.g_00512	Syan.g_00758
OG0001295	Prao.g_00573	Syan.g_00836
OG0001296	Prao.g_00615	Syan.g_02728
OG0001297	Prao.g_00620	Syan.g_02724
OG0001298	Prao.g_01869	Syan.g_00944
OG0001299	Prao.g_00105	Syan.g_00764
OG0001304	Prao.g_00959	Syan.g_00345
OG0001305	Prao.g_00978	Syan.g_00191
OG0001306	Prao.g_01103	Syan.g_02714
OG0001308	Prao.g_01407	Syan.g_01248
OG0001309	Prao.g_01490	Syan.g_01196
OG0001310	Prao.g_01564	Syan.g_01422
OG0001311	Prao.g_00951	Syan.g_00358
OG0001312	Prao.g_00883	Syan.g_00496
OG0001313	Prao.g_00641	Syan.g_02860
OG0001315	Prao.g_00200	Syan.g_02168
OG0001317	Prao.g_00372	Syan.g_02422
OG0001318	Prao.g_00394	Syan.g_02060
OG0001319	Prao.g_00410	Syan.g_02034
OG0001323	Prao.g_00625	Syan.g_01193
OG0001325	Prao.g_00653	Syan.g_00323
OG0001326	Prao.g_00817	Syan.g_01636
OG0001327	Prao.g_00993	Syan.g_00753
OG0001328	Prao.g_01018	Syan.g_02675
OG0001329	Prao.g_01129	Syan.g_00838
OG0001330	Prao.g_01306	Syan.g_01202
OG0001331	Prao.g_01233	Syan.g_02779
OG0001332	Prao.g_01439	Syan.g_00412
OG0001333	Prao.g_01589	Syan.g_01455
OG0001336	Prao.g_01826	Syan.g_01688
OG0001341	Prao.g_00685	Syan.g_00524
OG0001345	Prao.g_01070	Syan.g_02655
OG0001346	Prao.g_01275	Syan.g_01214
OG0001349	Prao.g_01360	Syan.g_01131
OG0001351	Prao.g_00558	Syan.g_02804
OG0001353	Prao.g_00773	Syan.g_00372
OG0001354	Prao.g_00912	Syan.g_00585
OG0001358	Prao.g_00059	Syan.g_00017
OG0001360	Prao.g_01021	Syan.g_02653
OG0001361	Prao.g_01073	Syan.g_02658
OG0001364	Prao.g_01714	Syan.g_01950
OG0001365	Prao.g_01793	Syan.g_01570
OG0001369	Prao.g_00231	Syan.g_02962
OG0001371	Prao.g_00117	Syan.g_02927, Syan.g_02928
OG0001373	Prao.g_00816	Syan.g_01635
OG0001374	Prao.g_00824	Syan.g_01644
OG0001376	Prao.g_00987	Syan.g_00511
OG0001377	Prao.g_00988	Syan.g_00510
OG0001378	Prao.g_01157	Syan.g_02392
OG0001379	Prao.g_01282	Syan.g_01206
OG0001380	Prao.g_01251	Syan.g_00442
OG0001382	Prao.g_01505	Syan.g_00680
OG0001385	Prao.g_00813	Syan.g_01632
OG0001386	Prao.g_00814	Syan.g_01633
OG0001387	Prao.g_00815	Syan.g_01634
OG0001388	Prao.g_00818	Syan.g_01637
OG0001389	Prao.g_00819	Syan.g_01639
OG0001390	Prao.g_00820	Syan.g_01640
OG0001391	Prao.g_00821	Syan.g_01641
OG0001392	Prao.g_00822	Syan.g_01642
OG0001393	Prao.g_00823	Syan.g_01643
OG0001395	Prao.g_00961	Syan.g_00340
OG0001396	Prao.g_01188	Syan.g_01851
OG0001399	Prao.g_01632	Syan.g_02175
OG0001400	Prao.g_00057	Syan.g_02263
OG0001401	Prao.g_00642	Syan.g_00376
OG0001402	Prao.g_00702	Syan.g_00011
OG0001404	Prao.g_00207	Syan.g_00343
OG0001406	Prao.g_00986	Syan.g_00512
OG0001407	Prao.g_00999	Syan.g_00455
OG0001408	Prao.g_01005	Syan.g_00073
OG0001409	Prao.g_01082	Syan.g_00284
OG0001411	Prao.g_01218	Syan.g_01125
OG0001415	Prao.g_00369	Syan.g_01004
OG0001416	Prao.g_00565	Syan.g_00103
OG0001417	Prao.g_00575	Syan.g_00583
OG0001418	Prao.g_00122	Syan.g_02689
OG0001419	Prao.g_01000	Syan.g_00454
OG0001420	Prao.g_01148	Syan.g_01180
OG0001422	Prao.g_01511	Syan.g_00645
OG0001423	Prao.g_01368	Syan.g_01318
OG0001425	Prao.g_01803	Syan.g_01584
OG0001428	Prao.g_00310	Syan.g_03039
OG0001429	Prao.g_00730	Syan.g_00480
OG0001432	Prao.g_01479	Syan.g_00092
OG0001437	Prao.g_00368	Syan.g_01005
OG0001438	Prao.g_00430	Syan.g_02009
OG0001439	Prao.g_00443	Syan.g_01986
OG0001441	Prao.g_00627	Syan.g_01191
OG0001442	Prao.g_00678	Syan.g_00709
OG0001447	Prao.g_00265	Syan.g_02288
OG0001449	Prao.g_00527	Syan.g_02058
OG0001452	Prao.g_00832	Syan.g_02066
OG0001453	Prao.g_00924	Syan.g_00608
OG0001454	Prao.g_01014	Syan.g_00418
OG0001456	Prao.g_01112	Syan.g_01646
OG0001457	Prao.g_01111	Syan.g_01647
OG0001458	Prao.g_01110	Syan.g_01648
OG0001459	Prao.g_01323	Syan.g_02343
OG0001462	Prao.g_00180	Syan.g_01737
OG0001467	Prao.g_00719	Syan.g_00107
OG0001471	Prao.g_01482	Syan.g_01991
OG0001473	Prao.g_01762	Syan.g_00133
OG0001479	Prao.g_00473	Syan.g_02140
OG0001480	Prao.g_00504	Syan.g_00072
OG0001486	Prao.g_01091	Syan.g_02698
OG0001492	Prao.g_01042	Syan.g_02588
OG0001493	Prao.g_01034	Syan.g_02578
OG0001495	Prao.g_01637	Syan.g_02257
OG0001496	Prao.g_00008	Syan.g_01154
OG0001497	Prao.g_00007	Syan.g_01155
OG0001502	Prao.g_00710	Syan.g_00401
OG0001504	Prao.g_01322	Syan.g_02344
OG0001507	Prao.g_01532	Syan.g_02695
OG0001520	Prao.g_00522	Syan.g_00943
OG0001522	Prao.g_00774	Syan.g_00464
OG0001546	Prao.g_00630	Syan.g_01188
OG0001547	Prao.g_00712	Syan.g_00462
OG0001549	Prao.g_00800	Syan.g_00077
OG0001553	Prao.g_01394	Syan.g_01282
OG0001554	Prao.g_01488	Syan.g_00282
OG0001558	Prao.g_00638	Syan.g_01760
OG0001564	Prao.g_01209	Syan.g_00082
OG0001566	Prao.g_00115	Syan.g_01072
OG0001567	Prao.g_00711	Syan.g_00461
OG0001568	Prao.g_00713	Syan.g_00463
OG0001570	Prao.g_01146	Syan.g_00636
OG0001584	Prao.g_00875	Syan.g_00701
OG0001587	Prao.g_01611	Syan.g_01482
OG0001625	Prao.g_00396	Syan.g_02057
OG0001627	Prao.g_00691	Syan.g_02410
OG0001641	Prao.g_01200	Syan.g_00606
OG0001647	Prao.g_00411	Syan.g_02032
OG0001652	Prao.g_00636	Syan.g_01762
OG0001666	Prao.g_01324	Syan.g_02339
OG0001669	Prao.g_00184	Syan.g_02176
OG0001671	Prao.g_00151	Syan.g_03115, Syan.g_01514
OG0001748	Prao.g_00152	Syan.g_01516
OG0001837	Prao.g_00153	Syan.g_01515
OG0001919	Prao.g_00524	Syan.g_00078
OG0002029	Prao.g_01325	Syan.g_02340
OG0002364	Prao.g_00731	Syan.g_00481
OG0002375	Prao.g_01361	Syan.g_01122
OG0002399	Prao.g_01374	Syan.g_01314
OG0002416	Prao.g_01028	Syan.g_00137
OG0002562	Prao.g_01365	Syan.g_01321
OG0002731	Prao.g_00643	Syan.g_00342
OG0003086	Prao.g_01373	Syan.g_01315
OG0003809	Prao.g_01363	Syan.g_01096
