Orthogroup	Prao	Pral
OG0001173	Prao.g_01619	Pral.g_00176
OG0001174	Prao.g_01627	Pral.g_00184
OG0001175	Prao.g_01628	Pral.g_00185
OG0001176	Prao.g_01635	Pral.g_00194
OG0001177	Prao.g_01638	Pral.g_00196
OG0001178	Prao.g_01643	Pral.g_00112
OG0001179	Prao.g_01671	Pral.g_00226
OG0001180	Prao.g_01693	Pral.g_00249
OG0001181	Prao.g_01697	Pral.g_00253
OG0001182	Prao.g_01704	Pral.g_00261
OG0001183	Prao.g_01708	Pral.g_00267
OG0001184	Prao.g_01724	Pral.g_00284
OG0001185	Prao.g_01738	Pral.g_00300
OG0001186	Prao.g_01761	Pral.g_00324
OG0001187	Prao.g_01765	Pral.g_00327
OG0001188	Prao.g_01768	Pral.g_00329
OG0001189	Prao.g_01785	Pral.g_00346
OG0001190	Prao.g_01789	Pral.g_00351
OG0001191	Prao.g_01799	Pral.g_00361
OG0001192	Prao.g_01804	Pral.g_00366
OG0001193	Prao.g_01814	Pral.g_00380
OG0001194	Prao.g_01815	Pral.g_00381
OG0001195	Prao.g_01816	Pral.g_00382
OG0001196	Prao.g_01829	Pral.g_00398
OG0001197	Prao.g_01830	Pral.g_00400
OG0001198	Prao.g_01838	Pral.g_00407
OG0001200	Prao.g_00215	Pral.g_00971
OG0001201	Prao.g_00246	Pral.g_00939
OG0001203	Prao.g_00376	Pral.g_00802
OG0001205	Prao.g_00549	Pral.g_00648
OG0001206	Prao.g_00568	Pral.g_00626
OG0001207	Prao.g_00583	Pral.g_00615
OG0001208	Prao.g_00588	Pral.g_00609
OG0001209	Prao.g_01856	Pral.g_00555
OG0001210	Prao.g_01159	Pral.g_00550
OG0001211	Prao.g_01169	Pral.g_00540
OG0001212	Prao.g_00034	Pral.g_00493
OG0001213	Prao.g_00068	Pral.g_00458
OG0001214	Prao.g_00076	Pral.g_01438
OG0001215	Prao.g_00128	Pral.g_01751
OG0001216	Prao.g_00650	Pral.g_01727
OG0001217	Prao.g_00687	Pral.g_00023
OG0001218	Prao.g_00694	Pral.g_01308
OG0001219	Prao.g_00729	Pral.g_01660
OG0001220	Prao.g_00793	Pral.g_01542
OG0001221	Prao.g_00856	Pral.g_01788
OG0001222	Prao.g_00894	Pral.g_01605
OG0001223	Prao.g_00920	Pral.g_01610
OG0001224	Prao.g_00970	Pral.g_01565
OG0001225	Prao.g_00972	Pral.g_01563
OG0001226	Prao.g_01001	Pral.g_01320, Pral.g_00967
OG0001227	Prao.g_01019	Pral.g_01327
OG0001228	Prao.g_01044	Pral.g_01421
OG0001229	Prao.g_01241	Pral.g_01299
OG0001230	Prao.g_01389	Pral.g_01174
OG0001232	Prao.g_01575	Pral.g_00130
OG0001233	Prao.g_01595	Pral.g_00150
OG0001234	Prao.g_01630	Pral.g_00188
OG0001235	Prao.g_01640	Pral.g_00192
OG0001236	Prao.g_01721	Pral.g_00281
OG0001238	Prao.g_01800	Pral.g_00362
OG0001239	Prao.g_00210	Pral.g_00976
OG0001240	Prao.g_00232	Pral.g_00954
OG0001241	Prao.g_00240	Pral.g_00945
OG0001242	Prao.g_00258	Pral.g_00926
OG0001243	Prao.g_00264	Pral.g_00919
OG0001244	Prao.g_00279	Pral.g_00904
OG0001245	Prao.g_00514	Pral.g_01840
OG0001246	Prao.g_00610	Pral.g_00016, Pral.g_00586
OG0001247	Prao.g_00121	Pral.g_01758
OG0001248	Prao.g_00123	Pral.g_01756
OG0001249	Prao.g_00718	Pral.g_00701
OG0001250	Prao.g_00782	Pral.g_01529
OG0001251	Prao.g_00830	Pral.g_01819
OG0001253	Prao.g_01020	Pral.g_01032
OG0001254	Prao.g_01120	Pral.g_00076
OG0001256	Prao.g_01486	Pral.g_01069
OG0001258	Prao.g_01549	Pral.g_00103
OG0001259	Prao.g_01593	Pral.g_00148
OG0001260	Prao.g_01609	Pral.g_00166
OG0001261	Prao.g_01679	Pral.g_00234
OG0001262	Prao.g_01783	Pral.g_00344
OG0001263	Prao.g_00267	Pral.g_00917
OG0001264	Prao.g_00015	Pral.g_01006
OG0001265	Prao.g_00257	Pral.g_00927
OG0001266	Prao.g_00341	Pral.g_00841
OG0001267	Prao.g_00417	Pral.g_00759
OG0001268	Prao.g_00475	Pral.g_00693
OG0001269	Prao.g_00493	Pral.g_01541
OG0001270	Prao.g_00538	Pral.g_00660
OG0001271	Prao.g_00578	Pral.g_00620
OG0001272	Prao.g_00592	Pral.g_00605
OG0001273	Prao.g_00070	Pral.g_01432
OG0001274	Prao.g_00141	Pral.g_00818
OG0001275	Prao.g_00930	Pral.g_01585
OG0001276	Prao.g_00949	Pral.g_01597
OG0001277	Prao.g_01009	Pral.g_01703
OG0001278	Prao.g_01039	Pral.g_01425
OG0001280	Prao.g_01277	Pral.g_01282
OG0001281	Prao.g_01271	Pral.g_01276
OG0001282	Prao.g_01238	Pral.g_01221
OG0001283	Prao.g_01216	Pral.g_00394
OG0001284	Prao.g_01466	Pral.g_01082
OG0001285	Prao.g_01578	Pral.g_00133
OG0001286	Prao.g_01691	Pral.g_00247
OG0001287	Prao.g_01745	Pral.g_00307
OG0001288	Prao.g_01754	Pral.g_00317
OG0001289	Prao.g_00226	Pral.g_00960
OG0001290	Prao.g_00239	Pral.g_00946
OG0001292	Prao.g_00386	Pral.g_00791
OG0001293	Prao.g_00399	Pral.g_00778
OG0001294	Prao.g_00512	Pral.g_00025
OG0001296	Prao.g_00615	Pral.g_00581
OG0001297	Prao.g_00620	Pral.g_00576
OG0001298	Prao.g_01869	Pral.g_00511
OG0001299	Prao.g_00105	Pral.g_01468
OG0001300	Prao.g_00131	Pral.g_01747
OG0001301	Prao.g_00134	Pral.g_01742
OG0001302	Prao.g_00727	Pral.g_01663
OG0001304	Prao.g_00959	Pral.g_01577
OG0001305	Prao.g_00978	Pral.g_01557
OG0001306	Prao.g_01103	Pral.g_01352
OG0001307	Prao.g_01256	Pral.g_01238
OG0001308	Prao.g_01407	Pral.g_01151
OG0001309	Prao.g_01490	Pral.g_00572
OG0001310	Prao.g_01564	Pral.g_00120
OG0001311	Prao.g_00951	Pral.g_01599
OG0001312	Prao.g_00883	Pral.g_01651
OG0001313	Prao.g_00641	Pral.g_01673
OG0001315	Prao.g_00200	Pral.g_01326
OG0001316	Prao.g_00278	Pral.g_00905
OG0001317	Prao.g_00372	Pral.g_00806
OG0001318	Prao.g_00394	Pral.g_00782
OG0001319	Prao.g_00410	Pral.g_00766
OG0001320	Prao.g_00515	Pral.g_01887, Pral.g_00062
OG0001321	Prao.g_00555	Pral.g_00642
OG0001322	Prao.g_00556	Pral.g_00641
OG0001323	Prao.g_00625	Pral.g_00570
OG0001324	Prao.g_00132	Pral.g_01746
OG0001325	Prao.g_00653	Pral.g_01724
OG0001327	Prao.g_00993	Pral.g_01810
OG0001330	Prao.g_01306	Pral.g_01047
OG0001331	Prao.g_01233	Pral.g_01216
OG0001332	Prao.g_01439	Pral.g_01112
OG0001333	Prao.g_01589	Pral.g_00144
OG0001334	Prao.g_01711	Pral.g_00270
OG0001335	Prao.g_01712	Pral.g_00271
OG0001336	Prao.g_01826	Pral.g_00395
OG0001339	Prao.g_00242	Pral.g_00943
OG0001340	Prao.g_00464	Pral.g_00706
OG0001341	Prao.g_00685	Pral.g_01304
OG0001342	Prao.g_00722	Pral.g_00090
OG0001343	Prao.g_00826, Prao.g_00827	Pral.g_01822
OG0001344	Prao.g_01085	Pral.g_01371
OG0001345	Prao.g_01070	Pral.g_01389
OG0001346	Prao.g_01275	Pral.g_01280
OG0001350	Prao.g_00375	Pral.g_00803
OG0001351	Prao.g_00558	Pral.g_00634
OG0001352	Prao.g_00118	Pral.g_01762
OG0001353	Prao.g_00773	Pral.g_01520
OG0001354	Prao.g_00912	Pral.g_01617
OG0001355	Prao.g_01521	Pral.g_01040
OG0001358	Prao.g_00059	Pral.g_00467
OG0001359	Prao.g_00828	Pral.g_01821
OG0001361	Prao.g_01073	Pral.g_01386
OG0001362	Prao.g_01411	Pral.g_01147
OG0001363	Prao.g_01413	Pral.g_01145
OG0001364	Prao.g_01714	Pral.g_00273
OG0001365	Prao.g_01793	Pral.g_00355
OG0001369	Prao.g_00231	Pral.g_00955
OG0001371	Prao.g_00117	Pral.g_01763
OG0001372	Prao.g_00693	Pral.g_00043
OG0001375	Prao.g_00825	Pral.g_01823
OG0001379	Prao.g_01282	Pral.g_01287
OG0001380	Prao.g_01251	Pral.g_01345
OG0001381	Prao.g_01245	Pral.g_01343
OG0001397	Prao.g_01412	Pral.g_01146
OG0001400	Prao.g_00057	Pral.g_01057
OG0001401	Prao.g_00642	Pral.g_01672
OG0001402	Prao.g_00702	Pral.g_00463
OG0001404	Prao.g_00207	Pral.g_00979
OG0001405	Prao.g_00462	Pral.g_00713
OG0001407	Prao.g_00999	Pral.g_00051
OG0001409	Prao.g_01082	Pral.g_01376
OG0001410	Prao.g_01255	Pral.g_01237
OG0001411	Prao.g_01218	Pral.g_01264
OG0001414	Prao.g_00367	Pral.g_00812
OG0001415	Prao.g_00369	Pral.g_00810
OG0001418	Prao.g_00122	Pral.g_01757
OG0001419	Prao.g_01000	Pral.g_00052
OG0001421	Prao.g_01487	Pral.g_01068
OG0001424	Prao.g_01015	Pral.g_01853
OG0001425	Prao.g_01803	Pral.g_00365
OG0001429	Prao.g_00730	Pral.g_01659
OG0001430	Prao.g_01312	Pral.g_01309
OG0001431	Prao.g_01308	Pral.g_00046
OG0001437	Prao.g_00368	Pral.g_00811
OG0001438	Prao.g_00430	Pral.g_00745
OG0001441	Prao.g_00627	Pral.g_00568
OG0001446	Prao.g_00218	Pral.g_00048
OG0001448	Prao.g_00502	Pral.g_01851
OG0001450	Prao.g_00125	Pral.g_01754
OG0001451	Prao.g_00802	Pral.g_01553
OG0001452	Prao.g_00832	Pral.g_01817
OG0001453	Prao.g_00924	Pral.g_00989
OG0001455	Prao.g_01135	Pral.g_00019
OG0001463	Prao.g_00423	Pral.g_00752
OG0001464	Prao.g_00465	Pral.g_00705
OG0001465	Prao.g_00140	Pral.g_01735
OG0001466	Prao.g_01340, Prao.g_00677	Pral.g_00445
OG0001467	Prao.g_00719	Pral.g_01223
OG0001468	Prao.g_00991	Pral.g_01834
OG0001481	Prao.g_00508	Pral.g_00671
OG0001484	Prao.g_01298	Pral.g_01053
OG0001485	Prao.g_01522	Pral.g_00065
OG0001486	Prao.g_01091	Pral.g_01365
OG0001490	Prao.g_00185	Pral.g_01886
OG0001491	Prao.g_00725	Pral.g_01665
OG0001495	Prao.g_01637	Pral.g_00197
OG0001499	Prao.g_00199	Pral.g_01846
OG0001500	Prao.g_00401	Pral.g_00776
OG0001501	Prao.g_00143	Pral.g_01691
OG0001503	Prao.g_01115	Pral.g_01902
OG0001505	Prao.g_01205	Pral.g_00638
OG0001506	Prao.g_01437	Pral.g_01115
OG0001521	Prao.g_00686	Pral.g_01689
OG0001522	Prao.g_00774	Pral.g_01521
OG0001523	Prao.g_01118	Pral.g_00073
OG0001524	Prao.g_01117	Pral.g_00072
OG0001548	Prao.g_00716	Pral.g_01858
OG0001550	Prao.g_01132	Pral.g_01701
OG0001552	Prao.g_00016	Pral.g_01067
OG0001553	Prao.g_01394	Pral.g_01168
OG0001558	Prao.g_00638	Pral.g_00667, Pral.g_01676
OG0001566	Prao.g_00115	Pral.g_01767
OG0001571	Prao.g_01139	Pral.g_00034
OG0001581	Prao.g_00282	Pral.g_00670
OG0001583	Prao.g_00724	Pral.g_01666
OG0001584	Prao.g_00875	Pral.g_01478
OG0001587	Prao.g_01611	Pral.g_00168
OG0001595	Prao.g_00206	Pral.g_00981
OG0001596	Prao.g_00214	Pral.g_00972
OG0001597	Prao.g_00497	Pral.g_01119
OG0001599	Prao.g_00566	Pral.g_00628
OG0001600	Prao.g_00617	Pral.g_00579
OG0001601	Prao.g_00113	Pral.g_01768
OG0001602	Prao.g_00139	Pral.g_01736
OG0001603	Prao.g_00726	Pral.g_01664
OG0001604	Prao.g_00853	Pral.g_01791
OG0001605	Prao.g_00942	Pral.g_01844
OG0001606	Prao.g_01336	Pral.g_01855
OG0001607	Prao.g_01116	Pral.g_01892
OG0001608	Prao.g_01248	Pral.g_01693
OG0001609	Prao.g_01435	Pral.g_01117
OG0001610	Prao.g_01438	Pral.g_01113
OG0001611	Prao.g_01499	Pral.g_01862
OG0001612	Prao.g_00004	Pral.g_00063
OG0001613	Prao.g_01706	Pral.g_00265
OG0001628	Prao.g_00696	Pral.g_00451
OG0001630	Prao.g_00835	Pral.g_01814
OG0001632	Prao.g_01330	Pral.g_01843
OG0001648	Prao.g_00507	Pral.g_00087, Pral.g_01294
OG0001651	Prao.g_01498	Pral.g_01863
OG0001652	Prao.g_00636	Pral.g_01678
OG0001662	Prao.g_01151	Pral.g_00426
OG0001663	Prao.g_01106	Pral.g_01349
OG0001664	Prao.g_01350	Pral.g_00054
OG0001665	Prao.g_01347	Pral.g_01329
OG0001670	Prao.g_01526	Pral.g_00070
OG0001671	Prao.g_00151	Pral.g_01685
OG0001685	Prao.g_00804	Pral.g_00448
OG0001686	Prao.g_00941	Pral.g_01330
OG0001687	Prao.g_00990	Pral.g_00630
OG0001688	Prao.g_00995	Pral.g_00428
OG0001689	Prao.g_01752	Pral.g_00315
OG0001706	Prao.g_00005	Pral.g_00425
OG0001707	Prao.g_01013	Pral.g_01325
OG0001708	Prao.g_01107	Pral.g_01348
OG0001722	Prao.g_00833	Pral.g_01816
OG0001723	Prao.g_01334	Pral.g_01690
OG0001742	Prao.g_00511	Pral.g_01880
OG0001743	Prao.g_01153	Pral.g_00047
OG0001748	Prao.g_00152	Pral.g_01684
OG0001778	Prao.g_01309	Pral.g_01866
OG0001837	Prao.g_00153	Pral.g_01683
OG0001985	Prao.g_00810	Pral.g_01061
OG0001986	Prao.g_00928	Pral.g_01583
OG0002089	Prao.g_01138	Pral.g_00017
OG0002316	Prao.g_00984	Pral.g_01831
OG0002490	Prao.g_01206	Pral.g_00640
OG0002915	Prao.g_01370	Pral.g_01889
OG0003340	Prao.g_01212	Pral.g_00263
OG0003370	Prao.g_00639	Pral.g_01675
OG0003371	Prao.g_00154	Pral.g_01682
OG0003372	Prao.g_00156	Pral.g_01680
OG0003659	Prao.g_00640	Pral.g_01674
OG0003660	Prao.g_00155	Pral.g_01681
