Orthogroup	Prao	Prax
OG0001148	Prao.g_01237	Prax.g_01861
OG0001149	Prao.g_01236	Prax.g_01860
OG0001150	Prao.g_01235	Prax.g_01859
OG0001151	Prao.g_01224	Prax.g_01848
OG0001152	Prao.g_01223	Prax.g_01847
OG0001153	Prao.g_01428	Prax.g_01696
OG0001154	Prao.g_01429	Prax.g_01695
OG0001155	Prao.g_01441	Prax.g_01683
OG0001156	Prao.g_01444	Prax.g_01680
OG0001157	Prao.g_01445	Prax.g_01679
OG0001158	Prao.g_01446	Prax.g_01678
OG0001159	Prao.g_01447	Prax.g_01677
OG0001160	Prao.g_01471	Prax.g_01653
OG0001161	Prao.g_01484	Prax.g_01640
OG0001162	Prao.g_01495	Prax.g_01629
OG0001163	Prao.g_01544	Prax.g_01567
OG0001164	Prao.g_01548	Prax.g_01563
OG0001165	Prao.g_01551	Prax.g_01560
OG0001166	Prao.g_01571	Prax.g_01540
OG0001167	Prao.g_01588	Prax.g_01523
OG0001168	Prao.g_01590	Prax.g_01521
OG0001169	Prao.g_01592	Prax.g_01519
OG0001170	Prao.g_01594	Prax.g_01517
OG0001171	Prao.g_01603	Prax.g_01507
OG0001172	Prao.g_01618	Prax.g_01265
OG0001173	Prao.g_01619	Prax.g_01266
OG0001174	Prao.g_01627	Prax.g_01274
OG0001175	Prao.g_01628	Prax.g_01275
OG0001176	Prao.g_01635	Prax.g_01282
OG0001177	Prao.g_01638	Prax.g_01285
OG0001178	Prao.g_01643	Prax.g_01290
OG0001179	Prao.g_01671	Prax.g_01322
OG0001180	Prao.g_01693	Prax.g_01344
OG0001181	Prao.g_01697	Prax.g_01348
OG0001182	Prao.g_01704	Prax.g_01355
OG0001183	Prao.g_01708	Prax.g_01359
OG0001184	Prao.g_01724	Prax.g_01375
OG0001185	Prao.g_01738	Prax.g_01389
OG0001186	Prao.g_01761	Prax.g_01412
OG0001187	Prao.g_01765	Prax.g_01416
OG0001188	Prao.g_01768	Prax.g_01419
OG0001189	Prao.g_01785	Prax.g_01436
OG0001190	Prao.g_01789	Prax.g_01440
OG0001191	Prao.g_01799	Prax.g_01450
OG0001192	Prao.g_01804	Prax.g_01454
OG0001193	Prao.g_01814	Prax.g_01464
OG0001194	Prao.g_01815	Prax.g_01465
OG0001195	Prao.g_01816	Prax.g_01466
OG0001196	Prao.g_01829	Prax.g_01479
OG0001197	Prao.g_01830	Prax.g_01480
OG0001198	Prao.g_01838	Prax.g_01487
OG0001199	Prao.g_00213	Prax.g_00645
OG0001200	Prao.g_00215	Prax.g_00647
OG0001201	Prao.g_00246	Prax.g_01111
OG0001202	Prao.g_00337	Prax.g_01019
OG0001203	Prao.g_00376	Prax.g_00980
OG0001204	Prao.g_00381	Prax.g_00932
OG0001205	Prao.g_00549	Prax.g_00755
OG0001206	Prao.g_00568	Prax.g_00739
OG0001207	Prao.g_00583	Prax.g_00725
OG0001208	Prao.g_00588	Prax.g_00720
OG0001209	Prao.g_01856	Prax.g_00666
OG0001210	Prao.g_01159	Prax.g_00001
OG0001211	Prao.g_01169	Prax.g_00011
OG0001212	Prao.g_00034	Prax.g_00055
OG0001213	Prao.g_00068	Prax.g_00088
OG0001214	Prao.g_00076	Prax.g_00096
OG0001215	Prao.g_00128	Prax.g_00952
OG0001216	Prao.g_00650	Prax.g_00483
OG0001217	Prao.g_00687	Prax.g_00428
OG0001218	Prao.g_00694	Prax.g_00420
OG0001219	Prao.g_00729	Prax.g_00384
OG0001220	Prao.g_00793	Prax.g_00321
OG0001221	Prao.g_00856	Prax.g_00572
OG0001222	Prao.g_00894	Prax.g_00612
OG0001223	Prao.g_00920	Prax.g_01147
OG0001224	Prao.g_00970	Prax.g_01200
OG0001225	Prao.g_00972	Prax.g_01202
OG0001226	Prao.g_01001	Prax.g_01229
OG0001227	Prao.g_01019	Prax.g_01248
OG0001228	Prao.g_01044	Prax.g_00245
OG0001229	Prao.g_01241	Prax.g_01865
OG0001230	Prao.g_01389	Prax.g_01741
OG0001231	Prao.g_01493	Prax.g_01631
OG0001232	Prao.g_01575	Prax.g_01536
OG0001233	Prao.g_01595	Prax.g_01516
OG0001234	Prao.g_01630	Prax.g_01277
OG0001235	Prao.g_01640	Prax.g_01287
OG0001236	Prao.g_01721	Prax.g_01372
OG0001238	Prao.g_01800	Prax.g_01451
OG0001239	Prao.g_00210	Prax.g_00642
OG0001240	Prao.g_00232	Prax.g_01125
OG0001241	Prao.g_00240	Prax.g_01117
OG0001242	Prao.g_00258	Prax.g_01099
OG0001243	Prao.g_00264	Prax.g_01093
OG0001244	Prao.g_00279	Prax.g_01077
OG0001245	Prao.g_00514	Prax.g_00794
OG0001246	Prao.g_00610	Prax.g_00697
OG0001247	Prao.g_00121	Prax.g_00959
OG0001248	Prao.g_00123	Prax.g_00957
OG0001249	Prao.g_00718	Prax.g_00395
OG0001250	Prao.g_00782	Prax.g_00332
OG0001251	Prao.g_00830	Prax.g_00547
OG0001252	Prao.g_00965	Prax.g_01195
OG0001253	Prao.g_01020	Prax.g_01249
OG0001254	Prao.g_01120	Prax.g_00163
OG0001255	Prao.g_01105	Prax.g_00184
OG0001256	Prao.g_01486	Prax.g_01638
OG0001257	Prao.g_01492	Prax.g_01632
OG0001258	Prao.g_01549	Prax.g_01562
OG0001259	Prao.g_01593	Prax.g_01518
OG0001260	Prao.g_01609	Prax.g_01501
OG0001261	Prao.g_01679	Prax.g_01330
OG0001262	Prao.g_01783	Prax.g_01434
OG0001263	Prao.g_00267	Prax.g_01090
OG0001264	Prao.g_00015	Prax.g_01976
OG0001265	Prao.g_00257	Prax.g_01100
OG0001266	Prao.g_00341	Prax.g_01015
OG0001267	Prao.g_00417	Prax.g_00895
OG0001268	Prao.g_00475	Prax.g_00834
OG0001269	Prao.g_00493	Prax.g_00814
OG0001270	Prao.g_00538	Prax.g_00766
OG0001271	Prao.g_00578	Prax.g_00730
OG0001272	Prao.g_00592	Prax.g_00716
OG0001273	Prao.g_00070	Prax.g_00090
OG0001274	Prao.g_00141	Prax.g_00939
OG0001275	Prao.g_00930	Prax.g_01157
OG0001276	Prao.g_00949	Prax.g_01179
OG0001277	Prao.g_01009	Prax.g_01237
OG0001278	Prao.g_01039	Prax.g_00250
OG0001280	Prao.g_01277	Prax.g_01900
OG0001281	Prao.g_01271	Prax.g_01894
OG0001282	Prao.g_01238	Prax.g_01862
OG0001283	Prao.g_01216	Prax.g_01843
OG0001284	Prao.g_01466	Prax.g_01658
OG0001285	Prao.g_01578	Prax.g_01533
OG0001286	Prao.g_01691	Prax.g_01342
OG0001287	Prao.g_01745	Prax.g_01396
OG0001288	Prao.g_01754	Prax.g_01405
OG0001289	Prao.g_00226	Prax.g_00658
OG0001290	Prao.g_00239	Prax.g_01118
OG0001292	Prao.g_00386	Prax.g_00927
OG0001293	Prao.g_00399	Prax.g_00914
OG0001294	Prao.g_00512	Prax.g_00796
OG0001295	Prao.g_00573	Prax.g_00734
OG0001296	Prao.g_00615	Prax.g_00692
OG0001297	Prao.g_00620	Prax.g_00687
OG0001298	Prao.g_01869	Prax.g_00037
OG0001299	Prao.g_00105	Prax.g_00976
OG0001300	Prao.g_00131	Prax.g_00949
OG0001301	Prao.g_00134	Prax.g_00946
OG0001302	Prao.g_00727	Prax.g_00386
OG0001304	Prao.g_00959	Prax.g_01189
OG0001305	Prao.g_00978	Prax.g_01208
OG0001306	Prao.g_01103	Prax.g_00186
OG0001307	Prao.g_01256	Prax.g_01880
OG0001308	Prao.g_01407	Prax.g_01718
OG0001309	Prao.g_01490	Prax.g_01634
OG0001310	Prao.g_01564	Prax.g_01547
OG0001311	Prao.g_00951	Prax.g_01181
OG0001312	Prao.g_00883	Prax.g_00601
OG0001315	Prao.g_00200	Prax.g_00633
OG0001316	Prao.g_00278	Prax.g_01078
OG0001317	Prao.g_00372	Prax.g_00984
OG0001318	Prao.g_00394	Prax.g_00919
OG0001319	Prao.g_00410	Prax.g_00903
OG0001320	Prao.g_00515	Prax.g_00793
OG0001321	Prao.g_00555	Prax.g_00749
OG0001322	Prao.g_00556	Prax.g_00748
OG0001323	Prao.g_00625	Prax.g_00682
OG0001324	Prao.g_00132	Prax.g_00948
OG0001325	Prao.g_00653	Prax.g_00480
OG0001326	Prao.g_00817	Prax.g_00535
OG0001327	Prao.g_00993	Prax.g_01221
OG0001328	Prao.g_01018	Prax.g_01247
OG0001329	Prao.g_01129	Prax.g_00154
OG0001330	Prao.g_01306	Prax.g_01929
OG0001331	Prao.g_01233	Prax.g_01857
OG0001332	Prao.g_01439	Prax.g_01685
OG0001333	Prao.g_01589	Prax.g_01522
OG0001334	Prao.g_01711	Prax.g_01362
OG0001335	Prao.g_01712	Prax.g_01363
OG0001336	Prao.g_01826	Prax.g_01476
OG0001339	Prao.g_00242	Prax.g_01115
OG0001340	Prao.g_00464	Prax.g_00845
OG0001341	Prao.g_00685	Prax.g_00430
OG0001342	Prao.g_00722	Prax.g_00391
OG0001343	Prao.g_00826, Prao.g_00827	Prax.g_00544
OG0001344	Prao.g_01085	Prax.g_00204
OG0001345	Prao.g_01070	Prax.g_00219
OG0001346	Prao.g_01275	Prax.g_01898
OG0001349	Prao.g_01360	Prax.g_01820
OG0001350	Prao.g_00375	Prax.g_00981
OG0001350	Prao.g_01537	Prax.g_01581
OG0001352	Prao.g_00118	Prax.g_00962
OG0001353	Prao.g_00773	Prax.g_00341
OG0001354	Prao.g_00912	Prax.g_01139
OG0001358	Prao.g_00059	Prax.g_00079
OG0001359	Prao.g_00828	Prax.g_00545
OG0001360	Prao.g_01021	Prax.g_01250
OG0001361	Prao.g_01073	Prax.g_00216
OG0001362	Prao.g_01411	Prax.g_01714
OG0001363	Prao.g_01413	Prax.g_01712
OG0001364	Prao.g_01714	Prax.g_01365
OG0001365	Prao.g_01793	Prax.g_01444
OG0001369	Prao.g_00231	Prax.g_01126
OG0001371	Prao.g_00117	Prax.g_00963
OG0001372	Prao.g_00693	Prax.g_00421
OG0001373	Prao.g_00816	Prax.g_00534
OG0001374	Prao.g_00824	Prax.g_00542
OG0001375	Prao.g_00825	Prax.g_00543
OG0001376	Prao.g_00987	Prax.g_01214
OG0001377	Prao.g_00988	Prax.g_01215
OG0001378	Prao.g_01157	Prax.g_00125
OG0001379	Prao.g_01282	Prax.g_01905
OG0001380	Prao.g_01251	Prax.g_01875
OG0001381	Prao.g_01245	Prax.g_01869
OG0001382	Prao.g_01505	Prax.g_01618
OG0001384	Prao.g_00675	Prax.g_00441
OG0001384	Prao.g_01483	Prax.g_01641
OG0001385	Prao.g_00813	Prax.g_00531
OG0001386	Prao.g_00814	Prax.g_00532
OG0001387	Prao.g_00815	Prax.g_00533
OG0001388	Prao.g_00818	Prax.g_00536
OG0001389	Prao.g_00819	Prax.g_00537
OG0001390	Prao.g_00820	Prax.g_00538
OG0001391	Prao.g_00821	Prax.g_00539
OG0001392	Prao.g_00822	Prax.g_00540
OG0001393	Prao.g_00823	Prax.g_00541
OG0001395	Prao.g_00961	Prax.g_01191
OG0001397	Prao.g_01412	Prax.g_01713
OG0001399	Prao.g_01632	Prax.g_01279
OG0001402	Prao.g_00702	Prax.g_00412
OG0001404	Prao.g_00207	Prax.g_00639
OG0001405	Prao.g_00462	Prax.g_00847
OG0001406	Prao.g_00986	Prax.g_01213
OG0001407	Prao.g_00999	Prax.g_01227
OG0001409	Prao.g_01082	Prax.g_00207
OG0001410	Prao.g_01255	Prax.g_01879
OG0001411	Prao.g_01218	Prax.g_01822
OG0001413	Prao.g_01481	Prax.g_01643
OG0001414	Prao.g_00367	Prax.g_00989
OG0001415	Prao.g_00369	Prax.g_00987
OG0001416	Prao.g_00565	Prax.g_00742
OG0001417	Prao.g_00575	Prax.g_00732
OG0001418	Prao.g_00122	Prax.g_00958
OG0001419	Prao.g_01000	Prax.g_01228
OG0001420	Prao.g_01148	Prax.g_00134
OG0001421	Prao.g_01487	Prax.g_01637
OG0001422	Prao.g_01511	Prax.g_01613
OG0001424	Prao.g_01015	Prax.g_01244
OG0001428	Prao.g_00310	Prax.g_01046
OG0001429	Prao.g_00730	Prax.g_00383
OG0001431	Prao.g_01308	Prax.g_01931
OG0001432	Prao.g_01479	Prax.g_01645
OG0001437	Prao.g_00368	Prax.g_00988
OG0001438	Prao.g_00430	Prax.g_00882
OG0001439	Prao.g_00443	Prax.g_00868
OG0001440	Prao.g_00532	Prax.g_00772
OG0001441	Prao.g_00627	Prax.g_00680
OG0001442	Prao.g_00678	Prax.g_00438
OG0001446	Prao.g_00218	Prax.g_00650
OG0001447	Prao.g_00265	Prax.g_01092
OG0001448	Prao.g_00502	Prax.g_00806
OG0001449	Prao.g_00527	Prax.g_00779
OG0001450	Prao.g_00125	Prax.g_00955
OG0001451	Prao.g_00802	Prax.g_00312
OG0001452	Prao.g_00832	Prax.g_00548
OG0001453	Prao.g_00924	Prax.g_01151
OG0001454	Prao.g_01014	Prax.g_01243
OG0001455	Prao.g_01135	Prax.g_00148
OG0001456	Prao.g_01112	Prax.g_00177
OG0001457	Prao.g_01111	Prax.g_00178
OG0001458	Prao.g_01110	Prax.g_00179
OG0001459	Prao.g_01323	Prax.g_01943
OG0001462	Prao.g_00180	Prax.g_00279
OG0001463	Prao.g_00423	Prax.g_00889
OG0001464	Prao.g_00465	Prax.g_00844
OG0001465	Prao.g_00140	Prax.g_00940
OG0001466	Prao.g_00677	Prax.g_00439
OG0001467	Prao.g_00719	Prax.g_00394
OG0001468	Prao.g_00991	Prax.g_01218
OG0001469	Prao.g_01327	Prax.g_01948
OG0001469	Prao.g_01538	Prax.g_01580
OG0001471	Prao.g_01482	Prax.g_01642
OG0001472	Prao.g_01489	Prax.g_01635
OG0001473	Prao.g_01762	Prax.g_01413
OG0001479	Prao.g_00473	Prax.g_00836
OG0001480	Prao.g_00504	Prax.g_00804
OG0001481	Prao.g_00508	Prax.g_00800
OG0001482	Prao.g_00561	Prax.g_00744
OG0001484	Prao.g_01298	Prax.g_01921
OG0001485	Prao.g_01522	Prax.g_01600
OG0001486	Prao.g_01091	Prax.g_00198
OG0001490	Prao.g_00185	Prax.g_00274
OG0001491	Prao.g_00725	Prax.g_00388
OG0001492	Prao.g_01042	Prax.g_00247
OG0001493	Prao.g_01034	Prax.g_00255
OG0001495	Prao.g_01637	Prax.g_01284
OG0001499	Prao.g_00199	Prax.g_00632
OG0001500	Prao.g_00401	Prax.g_00912
OG0001501	Prao.g_00143	Prax.g_00937
OG0001502	Prao.g_00710	Prax.g_00403
OG0001503	Prao.g_01115	Prax.g_00168
OG0001504	Prao.g_01322	Prax.g_01942
OG0001506	Prao.g_01437	Prax.g_01687
OG0001507	Prao.g_01532	Prax.g_01590
OG0001520	Prao.g_00522	Prax.g_00784
OG0001521	Prao.g_00686	Prax.g_00429
OG0001522	Prao.g_00774	Prax.g_00340
OG0001523	Prao.g_01118	Prax.g_00165
OG0001524	Prao.g_01117	Prax.g_00166
OG0001526	Prao.g_01613	Prax.g_01260
OG0001546	Prao.g_00630	Prax.g_00677
OG0001547	Prao.g_00712	Prax.g_00401
OG0001548	Prao.g_00716	Prax.g_00397
OG0001550	Prao.g_01132	Prax.g_00151
OG0001551	Prao.g_01113	Prax.g_00176
OG0001553	Prao.g_01394	Prax.g_01736
OG0001554	Prao.g_01488	Prax.g_01636
OG0001555	Prao.g_01501	Prax.g_01622
OG0001564	Prao.g_01209	Prax.g_00489
OG0001566	Prao.g_00115	Prax.g_00966
OG0001567	Prao.g_00711	Prax.g_00402
OG0001568	Prao.g_00713	Prax.g_00400
OG0001569	Prao.g_01026	Prax.g_01255
OG0001570	Prao.g_01146	Prax.g_00137
OG0001571	Prao.g_01139	Prax.g_00144
OG0001581	Prao.g_00282	Prax.g_01074
OG0001582	Prao.g_00574	Prax.g_00733
OG0001583	Prao.g_00724	Prax.g_00389
OG0001584	Prao.g_00875	Prax.g_00593
OG0001585	Prao.g_01329	Prax.g_01952
OG0001587	Prao.g_01611	Prax.g_01258
OG0001595	Prao.g_00206	Prax.g_00638
OG0001596	Prao.g_00214	Prax.g_00646
OG0001597	Prao.g_00497	Prax.g_00811
OG0001599	Prao.g_00566	Prax.g_00741
OG0001600	Prao.g_00617	Prax.g_00690
OG0001601	Prao.g_00113	Prax.g_00968
OG0001602	Prao.g_00139	Prax.g_00941
OG0001603	Prao.g_00726	Prax.g_00387
OG0001604	Prao.g_00853	Prax.g_00569
OG0001605	Prao.g_00942	Prax.g_01172
OG0001606	Prao.g_01336	Prax.g_01234
OG0001607	Prao.g_01116	Prax.g_00167
OG0001608	Prao.g_01248	Prax.g_01872
OG0001609	Prao.g_01435	Prax.g_01689
OG0001610	Prao.g_01438	Prax.g_01686
OG0001611	Prao.g_01499	Prax.g_01624
OG0001612	Prao.g_00004	Prax.g_01599
OG0001613	Prao.g_01706	Prax.g_01357
OG0001625	Prao.g_00396	Prax.g_00917
OG0001626	Prao.g_00684	Prax.g_00431
OG0001627	Prao.g_00691	Prax.g_00424
OG0001628	Prao.g_00696	Prax.g_00418
OG0001629	Prao.g_00697	Prax.g_00417
OG0001630	Prao.g_00835	Prax.g_00551
OG0001631	Prao.g_00996	Prax.g_01224
OG0001632	Prao.g_01330	Prax.g_01954
OG0001633	Prao.g_01242	Prax.g_01866
OG0001647	Prao.g_00411	Prax.g_00902
OG0001648	Prao.g_00507	Prax.g_00801
OG0001649	Prao.g_00997	Prax.g_01225
OG0001651	Prao.g_01498	Prax.g_01625
OG0001662	Prao.g_01151	Prax.g_00131
OG0001663	Prao.g_01106	Prax.g_00183
OG0001666	Prao.g_01324	Prax.g_01944
OG0001667	Prao.g_01303	Prax.g_01926
OG0001685	Prao.g_00804	Prax.g_00310
OG0001686	Prao.g_00941	Prax.g_01171
OG0001687	Prao.g_00990	Prax.g_01217
OG0001688	Prao.g_00995	Prax.g_01223
OG0001689	Prao.g_01752	Prax.g_01403
OG0001696	Prao.g_00803	Prax.g_00311
OG0001697	Prao.g_00811	Prax.g_00302
OG0001698	Prao.g_00994	Prax.g_01222
OG0001701	Prao.g_01614	Prax.g_01261
OG0001705	Prao.g_00528	Prax.g_00778
OG0001706	Prao.g_00005	Prax.g_01163
OG0001707	Prao.g_01013	Prax.g_01242
OG0001708	Prao.g_01107	Prax.g_00182
OG0001709	Prao.g_01196	Prax.g_01821
OG0001710	Prao.g_01633	Prax.g_01280
OG0001711	Prao.g_01535	Prax.g_01571
OG0001718	Prao.g_00498	Prax.g_00810
OG0001719	Prao.g_00520	Prax.g_00786
OG0001720	Prao.g_01295	Prax.g_01918
OG0001721	Prao.g_00688	Prax.g_00427
OG0001722	Prao.g_00833	Prax.g_00549
OG0001723	Prao.g_01334	Prax.g_01956
OG0001742	Prao.g_00511	Prax.g_00797
OG0001743	Prao.g_01153	Prax.g_00129
OG0001744	Prao.g_01290	Prax.g_01913
OG0001745	Prao.g_01478	Prax.g_01646
OG0001773	Prao.g_01503	Prax.g_01620
OG0001775	Prao.g_01002	Prax.g_01230
OG0001776	Prao.g_01155	Prax.g_00127
OG0001777	Prao.g_01337	Prax.g_01951
OG0001778	Prao.g_01309	Prax.g_01932
OG0001779	Prao.g_01289	Prax.g_01912
OG0001781	Prao.g_01512	Prax.g_01612
OG0001819	Prao.g_00521	Prax.g_00785
OG0001821	Prao.g_00689	Prax.g_00426
OG0001822	Prao.g_00708	Prax.g_00405
OG0001823	Prao.g_00805	Prax.g_00309
OG0001824	Prao.g_00940	Prax.g_01170
OG0001825	Prao.g_01004	Prax.g_01231
OG0001826	Prao.g_01006	Prax.g_01233
OG0001827	Prao.g_01008	Prax.g_01236
OG0001828	Prao.g_01158	Prax.g_00124
OG0001829	Prao.g_01154	Prax.g_00128
OG0001830	Prao.g_01136	Prax.g_00147
OG0001831	Prao.g_01123	Prax.g_00160
OG0001832	Prao.g_01315	Prax.g_01935
OG0001833	Prao.g_01240	Prax.g_01864
OG0001919	Prao.g_00524	Prax.g_00782
OG0001920	Prao.g_00144	Prax.g_00936
OG0001921	Prao.g_00806	Prax.g_00307
OG0001959	Prao.g_01345	Prax.g_01963
OG0001982	Prao.g_00503	Prax.g_00805
OG0001983	Prao.g_00674	Prax.g_00443
OG0001984	Prao.g_00717	Prax.g_00396
OG0001985	Prao.g_00810	Prax.g_00303
OG0001986	Prao.g_00928	Prax.g_01155
OG0001989	Prao.g_01250	Prax.g_01874
OG0001992	Prao.g_00700	Prax.g_00414
OG0002026	Prao.g_00523	Prax.g_00783
OG0002027	Prao.g_00808	Prax.g_00305
OG0002028	Prao.g_00935	Prax.g_01166
OG0002029	Prao.g_01325	Prax.g_01945
OG0002031	Prao.g_01520	Prax.g_01602
OG0002032	Prao.g_01802	Prax.g_01453
OG0002057	Prao.g_00248	Prax.g_01109
OG0002058	Prao.g_00318	Prax.g_01038
OG0002059	Prao.g_00499	Prax.g_00809
OG0002060	Prao.g_00501	Prax.g_00807
OG0002061	Prao.g_00526	Prax.g_00780
OG0002064	Prao.g_00572	Prax.g_00735
OG0002065	Prao.g_01178	Prax.g_00020
OG0002066	Prao.g_01184	Prax.g_00026
OG0002067	Prao.g_00647	Prax.g_00486
OG0002068	Prao.g_00681	Prax.g_00434
OG0002069	Prao.g_00682	Prax.g_00433
OG0002070	Prao.g_00709	Prax.g_00404
OG0002071	Prao.g_00715	Prax.g_00398
OG0002072	Prao.g_00723	Prax.g_00390
OG0002073	Prao.g_00746	Prax.g_00368
OG0002074	Prao.g_00798	Prax.g_00316
OG0002075	Prao.g_00809	Prax.g_00304
OG0002076	Prao.g_00857	Prax.g_00573
OG0002077	Prao.g_00936	Prax.g_01167
OG0002078	Prao.g_00939	Prax.g_01169
OG0002079	Prao.g_00944	Prax.g_01174
OG0002080	Prao.g_00962	Prax.g_01192
OG0002081	Prao.g_00989	Prax.g_01216
OG0002082	Prao.g_00998	Prax.g_01226
OG0002083	Prao.g_01010	Prax.g_01238
OG0002084	Prao.g_01011	Prax.g_01239
OG0002085	Prao.g_01017	Prax.g_01246
OG0002086	Prao.g_01022	Prax.g_01251
OG0002087	Prao.g_01023	Prax.g_01252
OG0002088	Prao.g_01024	Prax.g_01253
OG0002089	Prao.g_01138	Prax.g_00145
OG0002090	Prao.g_01133	Prax.g_00150
OG0002091	Prao.g_01114	Prax.g_00175
OG0002093	Prao.g_00981	Prax.g_01962
OG0002094	Prao.g_01302	Prax.g_01925
OG0002095	Prao.g_01292	Prax.g_01915
OG0002099	Prao.g_01485	Prax.g_01639
OG0002100	Prao.g_01494	Prax.g_01630
OG0002101	Prao.g_01497	Prax.g_01627
OG0002102	Prao.g_01500	Prax.g_01623
OG0002103	Prao.g_01502	Prax.g_01621
OG0002104	Prao.g_01504	Prax.g_01619
OG0002105	Prao.g_01557	Prax.g_01554
OG0002146	Prao.g_00602	Prax.g_00705
OG0002148	Prao.g_00676	Prax.g_00440
OG0002149	Prao.g_00695	Prax.g_00419
OG0002151	Prao.g_01134	Prax.g_00149
OG0002152	Prao.g_01313	Prax.g_01933
OG0002153	Prao.g_00938	Prax.g_01168
OG0002216	Prao.g_00680	Prax.g_00436
OG0002217	Prao.g_00728	Prax.g_00385
OG0002219	Prao.g_01149	Prax.g_00133
OG0002220	Prao.g_01341	Prax.g_01947
OG0002221	Prao.g_01291	Prax.g_01914
OG0002222	Prao.g_01509	Prax.g_01615
OG0002223	Prao.g_01525	Prax.g_01593
OG0002224	Prao.g_00519	Prax.g_00789
OG0002226	Prao.g_00149	Prax.g_00487
OG0002262	Prao.g_00187	Prax.g_00272
OG0002263	Prao.g_00692	Prax.g_00423
OG0002264	Prao.g_00770	Prax.g_00344
OG0002265	Prao.g_01130	Prax.g_00153
OG0002267	Prao.g_01321	Prax.g_01941
OG0002268	Prao.g_01319	Prax.g_01940
OG0002269	Prao.g_01318	Prax.g_01938
OG0002272	Prao.g_01127	Prax.g_00156
OG0002275	Prao.g_01339	Prax.g_01574
OG0002311	Prao.g_00530	Prax.g_00774
OG0002312	Prao.g_00698	Prax.g_00416
OG0002313	Prao.g_00714	Prax.g_00399
OG0002314	Prao.g_00807	Prax.g_00306
OG0002316	Prao.g_00984	Prax.g_01211
OG0002317	Prao.g_01147	Prax.g_00136
OG0002318	Prao.g_01144	Prax.g_00139
OG0002322	Prao.g_01496	Prax.g_01628
OG0002325	Prao.g_01300	Prax.g_01923
OG0002362	Prao.g_00525	Prax.g_00781
OG0002366	Prao.g_01326	Prax.g_01946
OG0002367	Prao.g_01314	Prax.g_01934
OG0002368	Prao.g_01288	Prax.g_01911
OG0002371	Prao.g_01480	Prax.g_01644
OG0002376	Prao.g_01510	Prax.g_01614
OG0002378	Prao.g_01125	Prax.g_00158
OG0002413	Prao.g_01141	Prax.g_00142
OG0002414	Prao.g_01140	Prax.g_00143
OG0002415	Prao.g_01131	Prax.g_00152
OG0002416	Prao.g_01028	Prax.g_00260
OG0002417	Prao.g_01533	Prax.g_00506
OG0002418	Prao.g_00002	Prax.g_01966
OG0002420	Prao.g_01299	Prax.g_01922
OG0002424	Prao.g_01517	Prax.g_01607
OG0002479	Prao.g_01343	Prax.g_01968
OG0002555	Prao.g_01128	Prax.g_00155
OG0002561	Prao.g_01344	Prax.g_00629
OG0002619	Prao.g_00934	Prax.g_01164
OG0002626	Prao.g_01540	Prax.g_01577
OG0002691	Prao.g_01328	Prax.g_01949
OG0002693	Prao.g_00010	Prax.g_00631
OG0002768	Prao.g_00707	Prax.g_00406
OG0002889	Prao.g_01766	Prax.g_01417
OG0002904	Prao.g_01261	Prax.g_01883
OG0003016	Prao.g_00531	Prax.g_00773
OG0003164	Prao.g_01524	Prax.g_01597
OG0003344	Prao.g_00563	Prax.g_00509
OG0003349	Prao.g_01536	Prax.g_01582
OG0003369	Prao.g_01539	Prax.g_01579
OG0003640	Prao.g_01354	Prax.g_01834
OG0003644	Prao.g_01202	Prax.g_01794
OG0003658	Prao.g_01534, Prao.g_00003	Prax.g_01969
OG0003661	Prao.g_00253	Prax.g_01104
OG0004261	Prao.g_01317	Prax.g_01937
