Orthogroup	Prao	Prad
OG0001147	Prao.g_01253	Prad.g_00608
OG0001148	Prao.g_01237	Prad.g_00592
OG0001149	Prao.g_01236	Prad.g_00591
OG0001150	Prao.g_01235	Prad.g_00590
OG0001151	Prao.g_01224	Prad.g_00579
OG0001152	Prao.g_01223	Prad.g_00578
OG0001153	Prao.g_01428	Prad.g_00482
OG0001154	Prao.g_01429	Prad.g_00481
OG0001155	Prao.g_01441	Prad.g_00469
OG0001156	Prao.g_01444	Prad.g_00466
OG0001157	Prao.g_01445	Prad.g_00465
OG0001158	Prao.g_01446	Prad.g_00464
OG0001159	Prao.g_01447	Prad.g_00463
OG0001160	Prao.g_01471	Prad.g_00439
OG0001161	Prao.g_01484	Prad.g_00426
OG0001162	Prao.g_01495	Prad.g_00415
OG0001163	Prao.g_01544	Prad.g_00949
OG0001164	Prao.g_01548	Prad.g_00945
OG0001165	Prao.g_01551	Prad.g_00942
OG0001166	Prao.g_01571	Prad.g_00922
OG0001167	Prao.g_01588	Prad.g_00905
OG0001168	Prao.g_01590	Prad.g_00903
OG0001169	Prao.g_01592	Prad.g_00901
OG0001170	Prao.g_01594	Prad.g_00899
OG0001171	Prao.g_01603	Prad.g_00889
OG0001172	Prao.g_01618	Prad.g_00876
OG0001173	Prao.g_01619	Prad.g_00875
OG0001174	Prao.g_01627	Prad.g_00867
OG0001175	Prao.g_01628	Prad.g_00866
OG0001176	Prao.g_01635	Prad.g_00859
OG0001177	Prao.g_01638	Prad.g_00856
OG0001178	Prao.g_01643	Prad.g_00851
OG0001179	Prao.g_01671	Prad.g_00823
OG0001180	Prao.g_01693	Prad.g_00801
OG0001181	Prao.g_01697	Prad.g_00797
OG0001182	Prao.g_01704	Prad.g_00790
OG0001183	Prao.g_01708	Prad.g_00786
OG0001184	Prao.g_01724	Prad.g_00770
OG0001185	Prao.g_01738	Prad.g_01636
OG0001186	Prao.g_01761	Prad.g_01614
OG0001187	Prao.g_01765	Prad.g_01610
OG0001188	Prao.g_01768	Prad.g_01608
OG0001189	Prao.g_01785	Prad.g_01591
OG0001190	Prao.g_01789	Prad.g_01587
OG0001191	Prao.g_01799	Prad.g_01577
OG0001192	Prao.g_01804	Prad.g_01572
OG0001193	Prao.g_01814	Prad.g_01562
OG0001194	Prao.g_01815	Prad.g_01561
OG0001195	Prao.g_01816	Prad.g_01560
OG0001196	Prao.g_01829	Prad.g_01547
OG0001197	Prao.g_01830	Prad.g_01546
OG0001198	Prao.g_01838	Prad.g_01539
OG0001199	Prao.g_00213	Prad.g_01919
OG0001200	Prao.g_00215	Prad.g_01917
OG0001201	Prao.g_00246	Prad.g_01885
OG0001202	Prao.g_00337	Prad.g_01792
OG0001203	Prao.g_00376	Prad.g_01753
OG0001204	Prao.g_00381	Prad.g_01748
OG0001205	Prao.g_00549	Prad.g_00062
OG0001206	Prao.g_00568	Prad.g_00044
OG0001207	Prao.g_00583	Prad.g_00030
OG0001208	Prao.g_00588	Prad.g_00025
OG0001209	Prao.g_01856	Prad.g_00094
OG0001210	Prao.g_01159	Prad.g_01330
OG0001211	Prao.g_01169	Prad.g_01340
OG0001212	Prao.g_00034	Prad.g_01385
OG0001213	Prao.g_00068	Prad.g_01418
OG0001214	Prao.g_00076	Prad.g_01426
OG0001215	Prao.g_00128	Prad.g_01264
OG0001216	Prao.g_00650	Prad.g_01051
OG0001217	Prao.g_00687	Prad.g_01092
OG0001218	Prao.g_00694	Prad.g_01100
OG0001219	Prao.g_00729	Prad.g_01134
OG0001220	Prao.g_00793	Prad.g_00296
OG0001221	Prao.g_00856	Prad.g_00234
OG0001222	Prao.g_00894	Prad.g_00194
OG0001223	Prao.g_00920	Prad.g_00168
OG0001224	Prao.g_00970	Prad.g_01022
OG0001225	Prao.g_00972	Prad.g_01020
OG0001226	Prao.g_01001	Prad.g_00995
OG0001227	Prao.g_01019	Prad.g_00978
OG0001228	Prao.g_01044	Prad.g_01450
OG0001229	Prao.g_01241	Prad.g_00596
OG0001230	Prao.g_01389	Prad.g_00523
OG0001231	Prao.g_01493	Prad.g_00417
OG0001232	Prao.g_01575	Prad.g_00918
OG0001233	Prao.g_01595	Prad.g_00898
OG0001234	Prao.g_01630	Prad.g_00864
OG0001235	Prao.g_01640	Prad.g_00854
OG0001236	Prao.g_01721	Prad.g_00773
OG0001238	Prao.g_01800	Prad.g_01576
OG0001239	Prao.g_00210	Prad.g_01922
OG0001240	Prao.g_00232	Prad.g_01900
OG0001241	Prao.g_00240	Prad.g_01892
OG0001242	Prao.g_00258	Prad.g_01874
OG0001243	Prao.g_00264	Prad.g_01868
OG0001244	Prao.g_00279	Prad.g_01852
OG0001245	Prao.g_00514	Prad.g_00729
OG0001246	Prao.g_00610	Prad.g_00125
OG0001247	Prao.g_00121	Prad.g_01257
OG0001248	Prao.g_00123	Prad.g_01259
OG0001249	Prao.g_00718	Prad.g_01123
OG0001250	Prao.g_00782	Prad.g_00307
OG0001251	Prao.g_00830	Prad.g_00259
OG0001252	Prao.g_00965	Prad.g_01027
OG0001253	Prao.g_01020	Prad.g_00977
OG0001254	Prao.g_01120	Prad.g_01987
OG0001255	Prao.g_01105	Prad.g_01512
OG0001256	Prao.g_01486	Prad.g_00424
OG0001257	Prao.g_01492	Prad.g_00418
OG0001258	Prao.g_01549	Prad.g_00944
OG0001259	Prao.g_01593	Prad.g_00900
OG0001260	Prao.g_01609	Prad.g_00883
OG0001261	Prao.g_01679	Prad.g_00815
OG0001262	Prao.g_01783	Prad.g_01593
OG0001263	Prao.g_00267	Prad.g_01865
OG0001264	Prao.g_00015	Prad.g_01995
OG0001265	Prao.g_00257	Prad.g_01875
OG0001266	Prao.g_00341	Prad.g_01788
OG0001267	Prao.g_00417	Prad.g_01711
OG0001268	Prao.g_00475	Prad.g_01652
OG0001269	Prao.g_00493	Prad.g_00752
OG0001270	Prao.g_00538	Prad.g_00668
OG0001271	Prao.g_00578	Prad.g_00035
OG0001272	Prao.g_00592	Prad.g_00021
OG0001273	Prao.g_00070	Prad.g_01420
OG0001274	Prao.g_00141	Prad.g_01277
OG0001275	Prao.g_00930	Prad.g_00158
OG0001276	Prao.g_00949	Prad.g_00138
OG0001277	Prao.g_01009	Prad.g_00988
OG0001278	Prao.g_01039	Prad.g_01445
OG0001280	Prao.g_01277	Prad.g_00629
OG0001281	Prao.g_01271	Prad.g_00623
OG0001282	Prao.g_01238	Prad.g_00593
OG0001283	Prao.g_01216	Prad.g_00574
OG0001284	Prao.g_01466	Prad.g_00444
OG0001285	Prao.g_01578	Prad.g_00915
OG0001286	Prao.g_01691	Prad.g_00803
OG0001287	Prao.g_01745	Prad.g_01629
OG0001288	Prao.g_01754	Prad.g_01621
OG0001289	Prao.g_00226	Prad.g_01906
OG0001290	Prao.g_00239	Prad.g_01893
OG0001292	Prao.g_00386	Prad.g_01743
OG0001293	Prao.g_00399	Prad.g_01730
OG0001294	Prao.g_00512	Prad.g_00731
OG0001295	Prao.g_00573	Prad.g_00039
OG0001296	Prao.g_00615	Prad.g_00120
OG0001297	Prao.g_00620	Prad.g_00115
OG0001298	Prao.g_01869	Prad.g_01366
OG0001299	Prao.g_00105	Prad.g_01240
OG0001300	Prao.g_00131	Prad.g_01267
OG0001301	Prao.g_00134	Prad.g_01270
OG0001302	Prao.g_00727	Prad.g_01132
OG0001304	Prao.g_00959	Prad.g_01034
OG0001305	Prao.g_00978	Prad.g_01014
OG0001306	Prao.g_01103	Prad.g_01510
OG0001307	Prao.g_01256	Prad.g_00611
OG0001308	Prao.g_01407	Prad.g_00505
OG0001309	Prao.g_01490	Prad.g_00420
OG0001310	Prao.g_01564	Prad.g_00929
OG0001312	Prao.g_00883	Prad.g_00205
OG0001313	Prao.g_00641	Prad.g_01045
OG0001315	Prao.g_00200	Prad.g_01932
OG0001316	Prao.g_00278	Prad.g_01853
OG0001317	Prao.g_00372	Prad.g_01757
OG0001318	Prao.g_00394	Prad.g_01735
OG0001319	Prao.g_00410	Prad.g_01719
OG0001320	Prao.g_00515	Prad.g_00728
OG0001321	Prao.g_00555	Prad.g_00056
OG0001322	Prao.g_00556	Prad.g_00055
OG0001323	Prao.g_00625	Prad.g_00110
OG0001324	Prao.g_00132	Prad.g_01268
OG0001325	Prao.g_00653	Prad.g_01054
OG0001326	Prao.g_00817	Prad.g_00271
OG0001327	Prao.g_00993	Prad.g_01003
OG0001328	Prao.g_01018	Prad.g_00979
OG0001329	Prao.g_01129	Prad.g_00663
OG0001330	Prao.g_01306	Prad.g_00340
OG0001331	Prao.g_01233	Prad.g_00588
OG0001332	Prao.g_01439	Prad.g_00471
OG0001333	Prao.g_01589	Prad.g_00904
OG0001334	Prao.g_01711	Prad.g_00783
OG0001335	Prao.g_01712	Prad.g_00782
OG0001336	Prao.g_01826	Prad.g_01550
OG0001339	Prao.g_00242	Prad.g_01890
OG0001340	Prao.g_00464	Prad.g_01663
OG0001341	Prao.g_00685	Prad.g_01090
OG0001342	Prao.g_00722	Prad.g_01127
OG0001343	Prao.g_00826, Prao.g_00827	Prad.g_00262
OG0001344	Prao.g_01085	Prad.g_01492
OG0001345	Prao.g_01070	Prad.g_01477
OG0001346	Prao.g_01275	Prad.g_00627
OG0001347	Prao.g_01189	Prad.g_01978
OG0001349	Prao.g_01360	Prad.g_00536
OG0001350	Prao.g_00375	Prad.g_01754
OG0001350	Prao.g_01537	Prad.g_00965
OG0001351	Prao.g_00558	Prad.g_00053
OG0001352	Prao.g_00118	Prad.g_01254
OG0001353	Prao.g_00773	Prad.g_01178
OG0001355	Prao.g_01521	Prad.g_00384
OG0001358	Prao.g_00059	Prad.g_01409
OG0001359	Prao.g_00828	Prad.g_00261
OG0001360	Prao.g_01021	Prad.g_00976
OG0001361	Prao.g_01073	Prad.g_01480
OG0001362	Prao.g_01411	Prad.g_00501
OG0001363	Prao.g_01413	Prad.g_00499
OG0001364	Prao.g_01714	Prad.g_00780
OG0001365	Prao.g_01793	Prad.g_01583
OG0001369	Prao.g_00231	Prad.g_01901
OG0001371	Prao.g_00117	Prad.g_01253
OG0001372	Prao.g_00693	Prad.g_01099
OG0001373	Prao.g_00816	Prad.g_00272
OG0001374	Prao.g_00824	Prad.g_00264
OG0001375	Prao.g_00825	Prad.g_00263
OG0001376	Prao.g_00987	Prad.g_01009
OG0001377	Prao.g_00988	Prad.g_01008
OG0001378	Prao.g_01157	Prad.g_00634
OG0001379	Prao.g_01282	Prad.g_00364
OG0001380	Prao.g_01251	Prad.g_00606
OG0001381	Prao.g_01245	Prad.g_00600
OG0001382	Prao.g_01505	Prad.g_00403
OG0001384	Prao.g_00675	Prad.g_01078
OG0001384	Prao.g_01483	Prad.g_00427
OG0001385	Prao.g_00813	Prad.g_00275
OG0001386	Prao.g_00814	Prad.g_00274
OG0001387	Prao.g_00815	Prad.g_00273
OG0001388	Prao.g_00818	Prad.g_00270
OG0001389	Prao.g_00819	Prad.g_00269
OG0001390	Prao.g_00820	Prad.g_00268
OG0001391	Prao.g_00821	Prad.g_00267
OG0001392	Prao.g_00822	Prad.g_00266
OG0001393	Prao.g_00823	Prad.g_00265
OG0001395	Prao.g_00961	Prad.g_01032
OG0001396	Prao.g_01188	Prad.g_01977
OG0001397	Prao.g_01412	Prad.g_00500
OG0001399	Prao.g_01632	Prad.g_00862
OG0001400	Prao.g_00057	Prad.g_00387
OG0001401	Prao.g_00642	Prad.g_01046
OG0001404	Prao.g_00207	Prad.g_01925
OG0001405	Prao.g_00462	Prad.g_01665
OG0001406	Prao.g_00986	Prad.g_01010
OG0001407	Prao.g_00999	Prad.g_00997
OG0001408	Prao.g_01005	Prad.g_00992
OG0001409	Prao.g_01082	Prad.g_01489
OG0001410	Prao.g_01255	Prad.g_00610
OG0001411	Prao.g_01218	Prad.g_00562
OG0001412	Prao.g_01190	Prad.g_01979
OG0001413	Prao.g_01481	Prad.g_00429
OG0001414	Prao.g_00367	Prad.g_01762
OG0001415	Prao.g_00369	Prad.g_01760
OG0001416	Prao.g_00565	Prad.g_00048
OG0001417	Prao.g_00575	Prad.g_00037
OG0001418	Prao.g_00122	Prad.g_01258
OG0001419	Prao.g_01000	Prad.g_00996
OG0001420	Prao.g_01148	Prad.g_00643
OG0001421	Prao.g_01487	Prad.g_00423
OG0001422	Prao.g_01511	Prad.g_00397
OG0001423	Prao.g_01368	Prad.g_00546
OG0001424	Prao.g_00831	Prad.g_00258
OG0001425	Prao.g_01803	Prad.g_01573
OG0001428	Prao.g_00310	Prad.g_01819
OG0001429	Prao.g_00730	Prad.g_01135
OG0001430	Prao.g_01312	Prad.g_00334
OG0001431	Prao.g_01308	Prad.g_00338
OG0001432	Prao.g_01479	Prad.g_00431
OG0001437	Prao.g_00368	Prad.g_01761
OG0001438	Prao.g_00430	Prad.g_01698
OG0001439	Prao.g_00443	Prad.g_01684
OG0001440	Prao.g_00532	Prad.g_00697
OG0001441	Prao.g_00627	Prad.g_00108
OG0001442	Prao.g_00678	Prad.g_01081
OG0001446	Prao.g_00218	Prad.g_01914
OG0001447	Prao.g_00265	Prad.g_01867
OG0001448	Prao.g_00502	Prad.g_00743
OG0001449	Prao.g_00527	Prad.g_00702
OG0001450	Prao.g_00125	Prad.g_01261
OG0001451	Prao.g_00802	Prad.g_00287
OG0001452	Prao.g_00832	Prad.g_00257
OG0001453	Prao.g_00924	Prad.g_00164
OG0001454	Prao.g_01014	Prad.g_00983
OG0001455	Prao.g_01135	Prad.g_00657
OG0001456	Prao.g_01112	Prad.g_01519
OG0001457	Prao.g_01111	Prad.g_01518
OG0001458	Prao.g_01110	Prad.g_01517
OG0001459	Prao.g_01323	Prad.g_00323
OG0001462	Prao.g_00180	Prad.g_01952
OG0001463	Prao.g_00423	Prad.g_01705
OG0001464	Prao.g_00465	Prad.g_01662
OG0001465	Prao.g_00140	Prad.g_01276
OG0001466	Prao.g_01340	Prad.g_01300
OG0001466	Prao.g_00677	Prad.g_01080
OG0001467	Prao.g_00719	Prad.g_01124
OG0001468	Prao.g_00991	Prad.g_01005
OG0001469	Prao.g_01327	Prad.g_00320
OG0001469	Prao.g_01538	Prad.g_00964
OG0001471	Prao.g_01482	Prad.g_00428
OG0001472	Prao.g_01489	Prad.g_00421
OG0001473	Prao.g_01762	Prad.g_01613
OG0001479	Prao.g_00473	Prad.g_01654
OG0001480	Prao.g_00504	Prad.g_00741
OG0001481	Prao.g_00508	Prad.g_00736
OG0001482	Prao.g_00561	Prad.g_00050
OG0001484	Prao.g_01298	Prad.g_00348
OG0001485	Prao.g_01522	Prad.g_00383
OG0001486	Prao.g_01091	Prad.g_01498
OG0001490	Prao.g_00185	Prad.g_01948
OG0001491	Prao.g_00725	Prad.g_01130
OG0001492	Prao.g_01042	Prad.g_01448
OG0001493	Prao.g_01034	Prad.g_01440
OG0001495	Prao.g_01637	Prad.g_00857
OG0001499	Prao.g_00199	Prad.g_01933
OG0001500	Prao.g_00401	Prad.g_01728
OG0001501	Prao.g_00143	Prad.g_01279
OG0001502	Prao.g_00710	Prad.g_01115
OG0001503	Prao.g_01115	Prad.g_01522
OG0001504	Prao.g_01322	Prad.g_00324
OG0001506	Prao.g_01437	Prad.g_00473
OG0001507	Prao.g_01532	Prad.g_00368
OG0001520	Prao.g_00522	Prad.g_00710
OG0001521	Prao.g_00686	Prad.g_01091
OG0001522	Prao.g_00774	Prad.g_01179
OG0001523	Prao.g_01118	Prad.g_01525
OG0001524	Prao.g_01117	Prad.g_01524
OG0001526	Prao.g_01613	Prad.g_00376
OG0001546	Prao.g_00630	Prad.g_00105
OG0001547	Prao.g_00712	Prad.g_01117
OG0001548	Prao.g_00716	Prad.g_01121
OG0001550	Prao.g_01132	Prad.g_00660
OG0001551	Prao.g_01113	Prad.g_01520
OG0001552	Prao.g_00016	Prad.g_00074
OG0001553	Prao.g_01394	Prad.g_00518
OG0001554	Prao.g_01488	Prad.g_00422
OG0001555	Prao.g_01501	Prad.g_00407
OG0001558	Prao.g_00638	Prad.g_01042
OG0001566	Prao.g_00115	Prad.g_01250
OG0001567	Prao.g_00711	Prad.g_01116
OG0001568	Prao.g_00713	Prad.g_01118
OG0001569	Prao.g_01026	Prad.g_00971
OG0001570	Prao.g_01146	Prad.g_00646
OG0001571	Prao.g_01139	Prad.g_00653
OG0001581	Prao.g_00282	Prad.g_01847
OG0001582	Prao.g_00574	Prad.g_00038
OG0001583	Prao.g_00724	Prad.g_01129
OG0001584	Prao.g_00875	Prad.g_00213
OG0001585	Prao.g_01329	Prad.g_00316
OG0001587	Prao.g_01611	Prad.g_00881
OG0001595	Prao.g_00206	Prad.g_01926
OG0001596	Prao.g_00214	Prad.g_01918
OG0001597	Prao.g_00497	Prad.g_00748
OG0001599	Prao.g_00566	Prad.g_00046
OG0001600	Prao.g_00617	Prad.g_00118
OG0001601	Prao.g_00113	Prad.g_01248
OG0001602	Prao.g_00139	Prad.g_01275
OG0001603	Prao.g_00726	Prad.g_01131
OG0001604	Prao.g_00853	Prad.g_00237
OG0001605	Prao.g_00942	Prad.g_00145
OG0001606	Prao.g_01336	Prad.g_01320
OG0001607	Prao.g_01116	Prad.g_01523
OG0001608	Prao.g_01248	Prad.g_00603
OG0001609	Prao.g_01435	Prad.g_00475
OG0001610	Prao.g_01438	Prad.g_00472
OG0001611	Prao.g_01499	Prad.g_00409
OG0001612	Prao.g_00004	Prad.g_01187
OG0001613	Prao.g_01706	Prad.g_00788
OG0001625	Prao.g_00396	Prad.g_01733
OG0001626	Prao.g_00684	Prad.g_01089
OG0001627	Prao.g_00691	Prad.g_01097
OG0001628	Prao.g_00696	Prad.g_01102
OG0001629	Prao.g_00697	Prad.g_01103
OG0001630	Prao.g_00835	Prad.g_00255
OG0001631	Prao.g_00996	Prad.g_01000
OG0001632	Prao.g_01330	Prad.g_00312
OG0001633	Prao.g_01242	Prad.g_00597
OG0001647	Prao.g_00411	Prad.g_01718
OG0001648	Prao.g_00507	Prad.g_00737
OG0001649	Prao.g_00997	Prad.g_00999
OG0001651	Prao.g_01498	Prad.g_00411
OG0001652	Prao.g_00636	Prad.g_01040
OG0001662	Prao.g_01151	Prad.g_00640
OG0001663	Prao.g_01106	Prad.g_01513
OG0001664	Prao.g_01350	Prad.g_01202
OG0001665	Prao.g_01347	Prad.g_01205
OG0001667	Prao.g_01303	Prad.g_00343
OG0001670	Prao.g_01526	Prad.g_00378
OG0001671	Prao.g_00151	Prad.g_01322
OG0001685	Prao.g_00804	Prad.g_00285
OG0001686	Prao.g_00941	Prad.g_00146
OG0001687	Prao.g_00990	Prad.g_01006
OG0001688	Prao.g_00995	Prad.g_01001
OG0001689	Prao.g_01752	Prad.g_01622
OG0001696	Prao.g_00803	Prad.g_00286
OG0001697	Prao.g_00811	Prad.g_00277
OG0001698	Prao.g_00994	Prad.g_01002
OG0001701	Prao.g_01614	Prad.g_00375
OG0001705	Prao.g_00528	Prad.g_00701
OG0001706	Prao.g_00005	Prad.g_01189
OG0001707	Prao.g_01013	Prad.g_00984
OG0001708	Prao.g_01107	Prad.g_01514
OG0001709	Prao.g_01196	Prad.g_00535
OG0001710	Prao.g_01633	Prad.g_00861
OG0001711	Prao.g_01535	Prad.g_00950
OG0001718	Prao.g_00498	Prad.g_00747
OG0001719	Prao.g_00520	Prad.g_00720
OG0001720	Prao.g_01295	Prad.g_00351
OG0001721	Prao.g_00688	Prad.g_01094
OG0001723	Prao.g_01334	Prad.g_01217
OG0001742	Prao.g_00511	Prad.g_00733
OG0001743	Prao.g_01153	Prad.g_00638
OG0001744	Prao.g_01290	Prad.g_00356
OG0001745	Prao.g_01478	Prad.g_00432
OG0001748	Prao.g_00152	Prad.g_01323
OG0001773	Prao.g_01503	Prad.g_00405
OG0001775	Prao.g_01002	Prad.g_00994
OG0001776	Prao.g_01155	Prad.g_00636
OG0001777	Prao.g_01337	Prad.g_01198, Prad.g_00541
OG0001778	Prao.g_01309	Prad.g_00337
OG0001779	Prao.g_01289	Prad.g_00357
OG0001781	Prao.g_01512	Prad.g_00396
OG0001819	Prao.g_00521	Prad.g_00712
OG0001821	Prao.g_00689	Prad.g_01095
OG0001822	Prao.g_00708	Prad.g_01113
OG0001823	Prao.g_00805	Prad.g_00284
OG0001824	Prao.g_00940	Prad.g_00147
OG0001825	Prao.g_01004	Prad.g_00993
OG0001826	Prao.g_01006	Prad.g_00991
OG0001827	Prao.g_01008	Prad.g_00989
OG0001828	Prao.g_01158	Prad.g_00633
OG0001829	Prao.g_01154	Prad.g_00637
OG0001830	Prao.g_01136	Prad.g_00656
OG0001831	Prao.g_01123	Prad.g_01990
OG0001832	Prao.g_01315	Prad.g_00331
OG0001833	Prao.g_01240	Prad.g_00595
OG0001837	Prao.g_00153	Prad.g_01324
OG0001919	Prao.g_00524	Prad.g_00705
OG0001920	Prao.g_00144	Prad.g_01280
OG0001921	Prao.g_00806	Prad.g_00282
OG0001928	Prao.g_01376	Prad.g_00538
OG0001982	Prao.g_00503	Prad.g_00742
OG0001983	Prao.g_00674	Prad.g_01076
OG0001984	Prao.g_00717	Prad.g_01122
OG0001985	Prao.g_00810	Prad.g_00278
OG0001986	Prao.g_00928	Prad.g_00160
OG0001989	Prao.g_01250	Prad.g_00605
OG0001992	Prao.g_00700	Prad.g_01106
OG0002026	Prao.g_00523	Prad.g_00706
OG0002027	Prao.g_00808	Prad.g_00280
OG0002028	Prao.g_00935	Prad.g_00152
OG0002031	Prao.g_01520	Prad.g_00385
OG0002032	Prao.g_01802	Prad.g_01574
OG0002034	Prao.g_01031	Prad.g_01437
OG0002057	Prao.g_00248	Prad.g_01883
OG0002058	Prao.g_00318	Prad.g_01811
OG0002059	Prao.g_00499	Prad.g_00746
OG0002060	Prao.g_00501	Prad.g_00744
OG0002061	Prao.g_00526	Prad.g_00703
OG0002064	Prao.g_00572	Prad.g_00040
OG0002065	Prao.g_01178	Prad.g_01349
OG0002066	Prao.g_01184	Prad.g_01355
OG0002067	Prao.g_00647	Prad.g_01048
OG0002068	Prao.g_00681	Prad.g_01085
OG0002069	Prao.g_00682	Prad.g_01087
OG0002070	Prao.g_00709	Prad.g_01114
OG0002071	Prao.g_00715	Prad.g_01120
OG0002072	Prao.g_00723	Prad.g_01128
OG0002073	Prao.g_00746	Prad.g_01151
OG0002074	Prao.g_00798	Prad.g_00291
OG0002075	Prao.g_00809	Prad.g_00279
OG0002076	Prao.g_00857	Prad.g_00233
OG0002077	Prao.g_00936	Prad.g_00151
OG0002078	Prao.g_00939	Prad.g_00148
OG0002079	Prao.g_00944	Prad.g_00143
OG0002080	Prao.g_00962	Prad.g_01031
OG0002081	Prao.g_00989	Prad.g_01007
OG0002082	Prao.g_00998	Prad.g_00998
OG0002083	Prao.g_01010	Prad.g_00987
OG0002084	Prao.g_01011	Prad.g_00986
OG0002085	Prao.g_01017	Prad.g_00980
OG0002086	Prao.g_01022	Prad.g_00975
OG0002087	Prao.g_01023	Prad.g_00974
OG0002088	Prao.g_01024	Prad.g_00973
OG0002089	Prao.g_01138	Prad.g_00654
OG0002090	Prao.g_01133	Prad.g_00659
OG0002091	Prao.g_01114	Prad.g_01521
OG0002093	Prao.g_00981	Prad.g_01074
OG0002094	Prao.g_01302	Prad.g_00344
OG0002095	Prao.g_01292	Prad.g_00354
OG0002098	Prao.g_01357	Prad.g_00553
OG0002099	Prao.g_01485	Prad.g_00425
OG0002100	Prao.g_01494	Prad.g_00416
OG0002101	Prao.g_01497	Prad.g_00413
OG0002102	Prao.g_01500	Prad.g_00408
OG0002103	Prao.g_01502	Prad.g_00406
OG0002104	Prao.g_01504	Prad.g_00404
OG0002105	Prao.g_01557	Prad.g_00936
OG0002146	Prao.g_00602	Prad.g_00133
OG0002147	Prao.g_00145	Prad.g_01281
OG0002148	Prao.g_00676	Prad.g_01079
OG0002149	Prao.g_00695	Prad.g_01101
OG0002150	Prao.g_00937	Prad.g_00150
OG0002151	Prao.g_01134	Prad.g_00658
OG0002152	Prao.g_01313	Prad.g_00333
OG0002153	Prao.g_00938	Prad.g_00149
OG0002216	Prao.g_00680	Prad.g_01083
OG0002217	Prao.g_00728	Prad.g_01133
OG0002219	Prao.g_01149	Prad.g_00642
OG0002220	Prao.g_01341	Prad.g_00321
OG0002222	Prao.g_01509	Prad.g_00399
OG0002223	Prao.g_01525	Prad.g_00379
OG0002224	Prao.g_00519	Prad.g_00723
OG0002226	Prao.g_00149	Prad.g_01047
OG0002262	Prao.g_00187	Prad.g_01946
OG0002263	Prao.g_00692	Prad.g_01098
OG0002264	Prao.g_00770	Prad.g_01175
OG0002265	Prao.g_01130	Prad.g_00662
OG0002266	Prao.g_01349	Prad.g_01203
OG0002267	Prao.g_01321	Prad.g_00325
OG0002268	Prao.g_01319	Prad.g_00327
OG0002269	Prao.g_01318	Prad.g_00329
OG0002272	Prao.g_01127	Prad.g_00665
OG0002311	Prao.g_00530	Prad.g_00699
OG0002312	Prao.g_00698	Prad.g_01104
OG0002313	Prao.g_00714	Prad.g_01119
OG0002314	Prao.g_00807	Prad.g_00281
OG0002317	Prao.g_01147	Prad.g_00645
OG0002318	Prao.g_01144	Prad.g_00648
OG0002319	Prao.g_01338	Prad.g_00684
OG0002320	Prao.g_01310	Prad.g_00336
OG0002322	Prao.g_01496	Prad.g_00414
OG0002324	Prao.g_01530	Prad.g_00370
OG0002325	Prao.g_01300	Prad.g_00346
OG0002327	Prao.g_01523	Prad.g_00382
OG0002362	Prao.g_00525	Prad.g_00704
OG0002364	Prao.g_00731	Prad.g_01136
OG0002366	Prao.g_01326	Prad.g_00322
OG0002367	Prao.g_01314	Prad.g_00332
OG0002368	Prao.g_01288	Prad.g_00358
OG0002371	Prao.g_01480	Prad.g_00430
OG0002372	Prao.g_01506	Prad.g_00402
OG0002378	Prao.g_01125	Prad.g_01992
OG0002413	Prao.g_01141	Prad.g_00651
OG0002414	Prao.g_01140	Prad.g_00652
OG0002415	Prao.g_01131	Prad.g_00661
OG0002417	Prao.g_01533	Prad.g_00956
OG0002418	Prao.g_00002	Prad.g_01199
OG0002419	Prao.g_01320	Prad.g_00326
OG0002420	Prao.g_01299	Prad.g_00347
OG0002424	Prao.g_01517	Prad.g_00390
OG0002479	Prao.g_01343	Prad.g_01197
OG0002552	Prao.g_00201	Prad.g_01931
OG0002555	Prao.g_01128	Prad.g_00664
OG0002561	Prao.g_01344	Prad.g_01848, Prad.g_01196
OG0002562	Prao.g_01365	Prad.g_00548
OG0002617	Prao.g_00495	Prad.g_00750
OG0002619	Prao.g_00934	Prad.g_00153
OG0002626	Prao.g_01540	Prad.g_00961
OG0002691	Prao.g_01328	Prad.g_00319
OG0002699	Prao.g_01356	Prad.g_00551
OG0002768	Prao.g_00707	Prad.g_01112
OG0002901	Prao.g_01527	Prad.g_00373
OG0003016	Prao.g_00531	Prad.g_00698
OG0003032	Prao.g_01516	Prad.g_00391
OG0003341	Prao.g_01513	Prad.g_00394
OG0003349	Prao.g_01536	Prad.g_00966
OG0003368	Prao.g_00017, Prao.g_01351	Prad.g_01996, Prad.g_00072
OG0003369	Prao.g_01539	Prad.g_00963
OG0003370	Prao.g_00639	Prad.g_01043
OG0003371	Prao.g_00154	Prad.g_01325
OG0003372	Prao.g_00156	Prad.g_01327
OG0003658	Prao.g_01534, Prao.g_00003	Prad.g_00957
OG0003659	Prao.g_00640	Prad.g_01044
OG0003660	Prao.g_00155	Prad.g_01326
OG0004043	Prao.g_01367	Prad.g_00547
OG0004553	Prao.g_01311	Prad.g_00335
OG0004558	Prao.g_00496	Prad.g_00749
