Orthogroup	Prao	Syak
OG0001186	Prao.g_01761	Syak.g_01709
OG0001187	Prao.g_01765	Syak.g_01712
OG0001188	Prao.g_01768	Syak.g_01714
OG0001189	Prao.g_01785	Syak.g_01736
OG0001190	Prao.g_01789	Syak.g_01942
OG0001191	Prao.g_01799	Syak.g_01928
OG0001192	Prao.g_01804	Syak.g_01921
OG0001193	Prao.g_01814	Syak.g_01888
OG0001194	Prao.g_01815	Syak.g_01882
OG0001195	Prao.g_01816	Syak.g_01881
OG0001196	Prao.g_01829	Syak.g_01811
OG0001197	Prao.g_01830	Syak.g_01809
OG0001198	Prao.g_01838	Syak.g_01798
OG0001199	Prao.g_00213	Syak.g_02249
OG0001200	Prao.g_00215	Syak.g_02247
OG0001201	Prao.g_00246	Syak.g_02191
OG0001202	Prao.g_00337	Syak.g_02061
OG0001203	Prao.g_00376	Syak.g_02307
OG0001204	Prao.g_00381	Syak.g_01404
OG0001205	Prao.g_00549	Syak.g_01181
OG0001206	Prao.g_00568	Syak.g_01148
OG0001207	Prao.g_00583	Syak.g_02566
OG0001208	Prao.g_00588	Syak.g_02576
OG0001209	Prao.g_01856	Syak.g_02643
OG0001210	Prao.g_01159	Syak.g_02654
OG0001211	Prao.g_01169	Syak.g_02669
OG0001212	Prao.g_00034	Syak.g_02728
OG0001213	Prao.g_00068	Syak.g_00025
OG0001214	Prao.g_00076	Syak.g_00037
OG0001215	Prao.g_00128	Syak.g_00697
OG0001216	Prao.g_00650	Syak.g_00805
OG0001217	Prao.g_00687	Syak.g_00138
OG0001218	Prao.g_00694	Syak.g_01093
OG0001219	Prao.g_00729	Syak.g_00551
OG0001220	Prao.g_00793	Syak.g_00580
OG0001221	Prao.g_00856	Syak.g_00390
OG0001222	Prao.g_00894	Syak.g_00517
OG0001223	Prao.g_00920	Syak.g_00472
OG0001224	Prao.g_00970	Syak.g_00739
OG0001226	Prao.g_01001	Syak.g_02239
OG0001227	Prao.g_01019	Syak.g_00963
OG0001228	Prao.g_01044	Syak.g_00619
OG0001229	Prao.g_01241	Syak.g_00711
OG0001230	Prao.g_01389	Syak.g_01030
OG0001231	Prao.g_01493	Syak.g_01777
OG0001232	Prao.g_01575	Syak.g_02385
OG0001233	Prao.g_01595	Syak.g_02359
OG0001234	Prao.g_01630	Syak.g_01374
OG0001235	Prao.g_01640	Syak.g_01362
OG0001236	Prao.g_01721	Syak.g_01568
OG0001238	Prao.g_01800	Syak.g_01926
OG0001239	Prao.g_00210	Syak.g_02252
OG0001240	Prao.g_00232	Syak.g_02206
OG0001241	Prao.g_00240	Syak.g_02197
OG0001242	Prao.g_00258	Syak.g_02168
OG0001243	Prao.g_00264	Syak.g_02160
OG0001244	Prao.g_00279	Syak.g_02132
OG0001245	Prao.g_00514	Syak.g_00248
OG0001246	Prao.g_00610	Syak.g_02604
OG0001247	Prao.g_00121	Syak.g_00618
OG0001248	Prao.g_00123	Syak.g_00147
OG0001249	Prao.g_00718	Syak.g_01251
OG0001250	Prao.g_00782	Syak.g_00602
OG0001251	Prao.g_00830	Syak.g_01875
OG0001252	Prao.g_00965	Syak.g_00754
OG0001253	Prao.g_01020	Syak.g_00250
OG0001254	Prao.g_01120	Syak.g_00272
OG0001255	Prao.g_01105	Syak.g_00066
OG0001256	Prao.g_01486	Syak.g_02430
OG0001257	Prao.g_01492	Syak.g_02502
OG0001258	Prao.g_01549	Syak.g_02420
OG0001259	Prao.g_01593	Syak.g_02361
OG0001260	Prao.g_01609	Syak.g_02332
OG0001261	Prao.g_01679	Syak.g_01315
OG0001262	Prao.g_01783	Syak.g_01734
OG0001263	Prao.g_00267	Syak.g_02157
OG0001265	Prao.g_00257	Syak.g_02170
OG0001266	Prao.g_00341	Syak.g_02057
OG0001267	Prao.g_00417	Syak.g_01459
OG0001268	Prao.g_00475	Syak.g_01240
OG0001269	Prao.g_00493	Syak.g_02323
OG0001270	Prao.g_00538	Syak.g_01194
OG0001271	Prao.g_00578	Syak.g_01121
OG0001272	Prao.g_00592	Syak.g_02580
OG0001273	Prao.g_00070	Syak.g_00030
OG0001274	Prao.g_00141	Syak.g_01988
OG0001275	Prao.g_00930	Syak.g_00633
OG0001276	Prao.g_00949	Syak.g_00649
OG0001277	Prao.g_01009	Syak.g_01829
OG0001278	Prao.g_01039	Syak.g_00671
OG0001280	Prao.g_01277	Syak.g_00933
OG0001281	Prao.g_01271	Syak.g_00944
OG0001282	Prao.g_01238	Syak.g_02564
OG0001283	Prao.g_01216	Syak.g_01818
OG0001284	Prao.g_01466	Syak.g_02446
OG0001285	Prao.g_01578	Syak.g_02381
OG0001286	Prao.g_01691	Syak.g_01301
OG0001287	Prao.g_01745	Syak.g_01652
OG0001288	Prao.g_01754	Syak.g_01686
OG0001289	Prao.g_00226	Syak.g_02222
OG0001290	Prao.g_00239	Syak.g_02198
OG0001292	Prao.g_00386	Syak.g_01410
OG0001293	Prao.g_00399	Syak.g_01432
OG0001294	Prao.g_00512	Syak.g_00355
OG0001295	Prao.g_00573	Syak.g_00740
OG0001296	Prao.g_00615	Syak.g_02610
OG0001297	Prao.g_00620	Syak.g_02614
OG0001298	Prao.g_01869	Syak.g_02703
OG0001299	Prao.g_00105	Syak.g_00349
OG0001300	Prao.g_00131	Syak.g_00706
OG0001301	Prao.g_00134	Syak.g_00721
OG0001302	Prao.g_00727	Syak.g_00068
OG0001304	Prao.g_00959	Syak.g_00664
OG0001305	Prao.g_00978	Syak.g_00728
OG0001306	Prao.g_01103	Syak.g_00915
OG0001307	Prao.g_01256	Syak.g_00344
OG0001308	Prao.g_01407	Syak.g_01054
OG0001309	Prao.g_01490	Syak.g_02620
OG0001311	Prao.g_00951	Syak.g_00651
OG0001312	Prao.g_00883	Syak.g_00537
OG0001313	Prao.g_00641	Syak.g_01140
OG0001315	Prao.g_00200	Syak.g_01284
OG0001316	Prao.g_00278	Syak.g_02140
OG0001317	Prao.g_00372	Syak.g_02302
OG0001318	Prao.g_00394	Syak.g_01424
OG0001319	Prao.g_00410	Syak.g_01448
OG0001321	Prao.g_00555	Syak.g_01172
OG0001322	Prao.g_00556	Syak.g_01171
OG0001323	Prao.g_00625	Syak.g_02623
OG0001324	Prao.g_00132	Syak.g_00707
OG0001325	Prao.g_00653	Syak.g_00800
OG0001326	Prao.g_00817	Syak.g_01870
OG0001327	Prao.g_00993	Syak.g_00362
OG0001328	Prao.g_01018	Syak.g_00383
OG0001329	Prao.g_01129	Syak.g_00280
OG0001330	Prao.g_01306	Syak.g_00925
OG0001331	Prao.g_01233	Syak.g_02559
OG0001332	Prao.g_01439	Syak.g_02485
OG0001333	Prao.g_01589	Syak.g_02365
OG0001334	Prao.g_01711	Syak.g_01274
OG0001335	Prao.g_01712	Syak.g_01273
OG0001336	Prao.g_01826	Syak.g_01817
OG0001340	Prao.g_00464	Syak.g_01261
OG0001343	Prao.g_00826, Prao.g_00827	Syak.g_01877
OG0001344	Prao.g_01085	Syak.g_00893
OG0001345	Prao.g_01070	Syak.g_00856
OG0001346	Prao.g_01275	Syak.g_00937
OG0001347	Prao.g_01189	Syak.g_01622
OG0001350	Prao.g_00375, Prao.g_01537	Syak.g_02306
OG0001351	Prao.g_00558	Syak.g_01164
OG0001352	Prao.g_00118	Syak.g_00764
OG0001353	Prao.g_00773	Syak.g_00612
OG0001354	Prao.g_00912	Syak.g_00485
OG0001355	Prao.g_01521	Syak.g_00144
OG0001358	Prao.g_00059	Syak.g_00007
OG0001359	Prao.g_00828	Syak.g_01878
OG0001360	Prao.g_01021	Syak.g_00854
OG0001361	Prao.g_01073	Syak.g_00859
OG0001364	Prao.g_01714	Syak.g_01552
OG0001365	Prao.g_01793	Syak.g_01937
OG0001369	Prao.g_00231	Syak.g_02207
OG0001371	Prao.g_00117	Syak.g_02231
OG0001373	Prao.g_00816	Syak.g_01871
OG0001374	Prao.g_00824	Syak.g_01863
OG0001375	Prao.g_00825	Syak.g_01876
OG0001376	Prao.g_00987	Syak.g_01916
OG0001377	Prao.g_00988	Syak.g_01917
OG0001378	Prao.g_01157	Syak.g_01196
OG0001379	Prao.g_01282	Syak.g_00927
OG0001380	Prao.g_01251	Syak.g_00237
OG0001382	Prao.g_01505	Syak.g_01169
OG0001385	Prao.g_00813	Syak.g_01874
OG0001386	Prao.g_00814	Syak.g_01873
OG0001387	Prao.g_00815	Syak.g_01872
OG0001388	Prao.g_00818	Syak.g_01869
OG0001389	Prao.g_00819	Syak.g_01868
OG0001390	Prao.g_00820	Syak.g_01867
OG0001391	Prao.g_00821	Syak.g_01866
OG0001392	Prao.g_00822	Syak.g_01865
OG0001393	Prao.g_00823	Syak.g_01864
OG0001395	Prao.g_00961	Syak.g_00789
OG0001396	Prao.g_01188	Syak.g_01884
OG0001399	Prao.g_01632	Syak.g_01977, Syak.g_01103
OG0001401	Prao.g_00642	Syak.g_00608
OG0001402	Prao.g_00702	Syak.g_00012
OG0001405	Prao.g_00462	Syak.g_01271
OG0001406	Prao.g_00986	Syak.g_01915
OG0001408	Prao.g_01005	Syak.g_00087
OG0001409	Prao.g_01082	Syak.g_00878
OG0001410	Prao.g_01255	Syak.g_00343
OG0001411	Prao.g_01218	Syak.g_01581
OG0001412	Prao.g_01190	Syak.g_01886
OG0001413	Prao.g_01481	Syak.g_00103
OG0001416	Prao.g_00565	Syak.g_00941
OG0001417	Prao.g_00575	Syak.g_00486
OG0001420	Prao.g_01148	Syak.g_00997, Syak.g_02635
OG0001422	Prao.g_01511	Syak.g_00928
OG0001425	Prao.g_01803	Syak.g_01922
OG0001429	Prao.g_00730	Syak.g_00547
OG0001430	Prao.g_01312	Syak.g_01949, Syak.g_00314
OG0001432	Prao.g_01479	Syak.g_00095
OG0001438	Prao.g_00430	Syak.g_01475
OG0001439	Prao.g_00443	Syak.g_01506
OG0001442	Prao.g_00678	Syak.g_00415
OG0001447	Prao.g_00265	Syak.g_02159
OG0001448	Prao.g_00502	Syak.g_00121
OG0001449	Prao.g_00527	Syak.g_01401
OG0001452	Prao.g_00832	Syak.g_01419
OG0001453	Prao.g_00924	Syak.g_00465
OG0001454	Prao.g_01014	Syak.g_00249
OG0001456	Prao.g_01112	Syak.g_01855
OG0001457	Prao.g_01111	Syak.g_01854
OG0001458	Prao.g_01110	Syak.g_01853
OG0001459	Prao.g_01323	Syak.g_00311
OG0001462	Prao.g_00180	Syak.g_01750
OG0001464	Prao.g_00465	Syak.g_01260
OG0001465	Prao.g_00140	Syak.g_00775
OG0001467	Prao.g_00719	Syak.g_01022
OG0001471	Prao.g_01482	Syak.g_01501
OG0001473	Prao.g_01762	Syak.g_00102
OG0001477	Prao.g_00006	Syak.g_00718
OG0001479	Prao.g_00473	Syak.g_01242
OG0001480	Prao.g_00504	Syak.g_00084
OG0001482	Prao.g_00561	Syak.g_00476
OG0001486	Prao.g_01091	Syak.g_00900
OG0001492	Prao.g_01042	Syak.g_00668
OG0001493	Prao.g_01034	Syak.g_00676
OG0001495	Prao.g_01637	Syak.g_01357
OG0001496	Prao.g_00008	Syak.g_00715
OG0001497	Prao.g_00007	Syak.g_00717
OG0001502	Prao.g_00710	Syak.g_00586
OG0001504	Prao.g_01322	Syak.g_00310
OG0001514	Prao.g_00009	Syak.g_00714
OG0001520	Prao.g_00522	Syak.g_02689
OG0001546	Prao.g_00630	Syak.g_02627
OG0001547	Prao.g_00712	Syak.g_00564
OG0001549	Prao.g_00800	Syak.g_00577
OG0001551	Prao.g_01113	Syak.g_00689
OG0001553	Prao.g_01394	Syak.g_01037
OG0001554	Prao.g_01488	Syak.g_01945
OG0001558	Prao.g_00638	Syak.g_01774
OG0001564	Prao.g_01209	Syak.g_01860
OG0001567	Prao.g_00711	Syak.g_00565
OG0001568	Prao.g_00713	Syak.g_00562
OG0001570	Prao.g_01146	Syak.g_00574
OG0001573	Prao.g_01352	Syak.g_01697, Syak.g_01819, Syak.g_00978
OG0001582	Prao.g_00574	Syak.g_00231
OG0001602	Prao.g_00139	Syak.g_00776
OG0001625	Prao.g_00396	Syak.g_01426
OG0001633	Prao.g_01242	Syak.g_00662
OG0001641	Prao.g_01200	Syak.g_00467
OG0001647	Prao.g_00411	Syak.g_01450
OG0001652	Prao.g_00636	Syak.g_01776
OG0001666	Prao.g_01324	Syak.g_00212
OG0001671	Prao.g_00151	Syak.g_02002
OG0001745	Prao.g_01478	Syak.g_00281
OG0001748	Prao.g_00152	Syak.g_02000
OG0001758	Prao.g_01541	Syak.g_00292
OG0001837	Prao.g_00153	Syak.g_02001
OG0001875	Prao.g_01542	Syak.g_00293
OG0001876	Prao.g_01543	Syak.g_00294
OG0001959	Prao.g_01345	Syak.g_02031
OG0001991	Prao.g_00562	Syak.g_00381
OG0002029	Prao.g_01325	Syak.g_01128
OG0002731	Prao.g_00643	Syak.g_02036
