Orthogroup	Prao	Syai
OG0001180	Prao.g_01693	Syai.g_00410
OG0001181	Prao.g_01697	Syai.g_00414
OG0001182	Prao.g_01704	Syai.g_00423
OG0001183	Prao.g_01708	Syai.g_00429
OG0001184	Prao.g_01724	Syai.g_00156
OG0001185	Prao.g_01738	Syai.g_00117
OG0001186	Prao.g_01761	Syai.g_00084
OG0001187	Prao.g_01765	Syai.g_00081
OG0001188	Prao.g_01768	Syai.g_00078
OG0001189	Prao.g_01785	Syai.g_00061
OG0001190	Prao.g_01789	Syai.g_02776
OG0001191	Prao.g_01799	Syai.g_02788
OG0001192	Prao.g_01804	Syai.g_02793
OG0001193	Prao.g_01814	Syai.g_02835
OG0001194	Prao.g_01815	Syai.g_02838
OG0001195	Prao.g_01816	Syai.g_02839
OG0001196	Prao.g_01829	Syai.g_02913
OG0001197	Prao.g_01830	Syai.g_02915
OG0001198	Prao.g_01838	Syai.g_02930
OG0001199	Prao.g_00213	Syai.g_02480
OG0001200	Prao.g_00215	Syai.g_02482
OG0001202	Prao.g_00337	Syai.g_02674
OG0001203	Prao.g_00376	Syai.g_00540
OG0001204	Prao.g_00381	Syai.g_00312
OG0001205	Prao.g_00549	Syai.g_02212
OG0001206	Prao.g_00568	Syai.g_00853
OG0001207	Prao.g_00583	Syai.g_00629
OG0001208	Prao.g_00588	Syai.g_00640
OG0001209	Prao.g_01856	Syai.g_00711
OG0001210	Prao.g_01159	Syai.g_00720
OG0001211	Prao.g_01169	Syai.g_00735
OG0001212	Prao.g_00034	Syai.g_00799
OG0001213	Prao.g_00068	Syai.g_01082
OG0001214	Prao.g_00076	Syai.g_01106
OG0001215	Prao.g_00128	Syai.g_01958
OG0001216	Prao.g_00650	Syai.g_01388
OG0001217	Prao.g_00687	Syai.g_01185
OG0001218	Prao.g_00694	Syai.g_00893
OG0001219	Prao.g_00729	Syai.g_01561
OG0001220	Prao.g_00793	Syai.g_02087
OG0001221	Prao.g_00856	Syai.g_01284
OG0001222	Prao.g_00894	Syai.g_01516
OG0001223	Prao.g_00920	Syai.g_01463
OG0001224	Prao.g_00970	Syai.g_02011
OG0001225	Prao.g_00972	Syai.g_02009
OG0001226	Prao.g_01001	Syai.g_01154
OG0001227	Prao.g_01019	Syai.g_02806
OG0001228	Prao.g_01044	Syai.g_02218
OG0001229	Prao.g_01241	Syai.g_01986
OG0001230	Prao.g_01389	Syai.g_00964
OG0001231	Prao.g_01493	Syai.g_00017
OG0001232	Prao.g_01575	Syai.g_02410
OG0001233	Prao.g_01595	Syai.g_02261
OG0001234	Prao.g_01630	Syai.g_00337
OG0001235	Prao.g_01640	Syai.g_00343
OG0001236	Prao.g_01721	Syai.g_00159
OG0001238	Prao.g_01800	Syai.g_02789
OG0001239	Prao.g_00210	Syai.g_02477
OG0001240	Prao.g_00232	Syai.g_02527
OG0001241	Prao.g_00240	Syai.g_02537
OG0001242	Prao.g_00258	Syai.g_02566
OG0001243	Prao.g_00264	Syai.g_02573
OG0001244	Prao.g_00279	Syai.g_02605
OG0001245	Prao.g_00514	Syai.g_02091
OG0001246	Prao.g_00610	Syai.g_00666
OG0001247	Prao.g_00121	Syai.g_01380
OG0001248	Prao.g_00123	Syai.g_01377
OG0001249	Prao.g_00718	Syai.g_00464
OG0001250	Prao.g_00782	Syai.g_02053
OG0001251	Prao.g_00830	Syai.g_02845
OG0001252	Prao.g_00965	Syai.g_02018
OG0001254	Prao.g_01120	Syai.g_01744
OG0001255	Prao.g_01105	Syai.g_01915
OG0001256	Prao.g_01486	Syai.g_02362
OG0001257	Prao.g_01492	Syai.g_00848
OG0001258	Prao.g_01549	Syai.g_02372
OG0001259	Prao.g_01593	Syai.g_02259
OG0001260	Prao.g_01609	Syai.g_02281
OG0001261	Prao.g_01679	Syai.g_00394
OG0001262	Prao.g_01783	Syai.g_00063
OG0001263	Prao.g_00267	Syai.g_02576
OG0001265	Prao.g_00257	Syai.g_02563
OG0001266	Prao.g_00341	Syai.g_02679
OG0001267	Prao.g_00417	Syai.g_00259
OG0001268	Prao.g_00475	Syai.g_00492
OG0001269	Prao.g_00493	Syai.g_01699
OG0001270	Prao.g_00538	Syai.g_02231
OG0001271	Prao.g_00578	Syai.g_00862
OG0001272	Prao.g_00592	Syai.g_00644
OG0001273	Prao.g_00070	Syai.g_01099
OG0001274	Prao.g_00141	Syai.g_02706
OG0001275	Prao.g_00930	Syai.g_01447
OG0001276	Prao.g_00949	Syai.g_01431
OG0001277	Prao.g_01009	Syai.g_02899
OG0001278	Prao.g_01039	Syai.g_01799
OG0001280	Prao.g_01277	Syai.g_02176
OG0001281	Prao.g_01271	Syai.g_02186
OG0001282	Prao.g_01238	Syai.g_00627
OG0001283	Prao.g_01216	Syai.g_02908
OG0001284	Prao.g_01466	Syai.g_02338
OG0001285	Prao.g_01578	Syai.g_02866
OG0001286	Prao.g_01691	Syai.g_00408
OG0001287	Prao.g_01745	Syai.g_00109
OG0001289	Prao.g_00226	Syai.g_02504
OG0001290	Prao.g_00239	Syai.g_02536
OG0001292	Prao.g_00386	Syai.g_00306
OG0001293	Prao.g_00399	Syai.g_00285
OG0001294	Prao.g_00512	Syai.g_01242
OG0001295	Prao.g_00573	Syai.g_00722
OG0001296	Prao.g_00615	Syai.g_00672
OG0001297	Prao.g_00620	Syai.g_00676
OG0001298	Prao.g_01869	Syai.g_00773
OG0001299	Prao.g_00105	Syai.g_01236
OG0001300	Prao.g_00131	Syai.g_01982
OG0001301	Prao.g_00134	Syai.g_01995
OG0001302	Prao.g_00727	Syai.g_01142
OG0001304	Prao.g_00959	Syai.g_01418
OG0001305	Prao.g_00978	Syai.g_02001
OG0001306	Prao.g_01103	Syai.g_02160
OG0001307	Prao.g_01256	Syai.g_01717
OG0001308	Prao.g_01407	Syai.g_00943
OG0001309	Prao.g_01490	Syai.g_00682
OG0001311	Prao.g_00951	Syai.g_01429
OG0001312	Prao.g_00883	Syai.g_01549
OG0001315	Prao.g_00200	Syai.g_00427
OG0001316	Prao.g_00278	Syai.g_02593
OG0001317	Prao.g_00372	Syai.g_00534
OG0001318	Prao.g_00394	Syai.g_00293
OG0001319	Prao.g_00410	Syai.g_00270
OG0001321	Prao.g_00555	Syai.g_02195
OG0001322	Prao.g_00556	Syai.g_02194
OG0001323	Prao.g_00625	Syai.g_00685
OG0001324	Prao.g_00132	Syai.g_01983
OG0001325	Prao.g_00653	Syai.g_01392
OG0001326	Prao.g_00817	Syai.g_02856
OG0001327	Prao.g_00993	Syai.g_01250
OG0001328	Prao.g_01018	Syai.g_01278
OG0001330	Prao.g_01306	Syai.g_02167
OG0001331	Prao.g_01233	Syai.g_00622
OG0001332	Prao.g_01439	Syai.g_02293
OG0001333	Prao.g_01589	Syai.g_02255
OG0001334	Prao.g_01711	Syai.g_00438
OG0001335	Prao.g_01712	Syai.g_00439
OG0001336	Prao.g_01826	Syai.g_02909
OG0001339	Prao.g_00242	Syai.g_02539
OG0001340	Prao.g_00464	Syai.g_00453
OG0001343	Prao.g_00826, Prao.g_00827	Syai.g_02842
OG0001344	Prao.g_01085	Syai.g_02139
OG0001345	Prao.g_01070	Syai.g_02110
OG0001346	Prao.g_01275	Syai.g_02180
OG0001349	Prao.g_01360	Syai.g_02417
OG0001350	Prao.g_01537	Syai.g_00539
OG0001351	Prao.g_00558	Syai.g_00843
OG0001352	Prao.g_00118	Syai.g_00700
OG0001353	Prao.g_00773	Syai.g_02042
OG0001354	Prao.g_00912	Syai.g_01477
OG0001355	Prao.g_01521	Syai.g_01698
OG0001359	Prao.g_00828	Syai.g_02841
OG0001360	Prao.g_01021	Syai.g_02107
OG0001361	Prao.g_01073	Syai.g_02113
OG0001362	Prao.g_01411	Syai.g_00938
OG0001363	Prao.g_01413	Syai.g_00936
OG0001364	Prao.g_01714	Syai.g_00173
OG0001373	Prao.g_00816	Syai.g_02855
OG0001374	Prao.g_00824	Syai.g_02863
OG0001375	Prao.g_00825	Syai.g_02843
OG0001376	Prao.g_00987	Syai.g_02795
OG0001377	Prao.g_00988	Syai.g_02794
OG0001378	Prao.g_01157	Syai.g_02232
OG0001379	Prao.g_01282	Syai.g_02169
OG0001380	Prao.g_01251	Syai.g_01168
OG0001381	Prao.g_01245	Syai.g_02819, Syai.g_01723
OG0001385	Prao.g_00813	Syai.g_02852
OG0001386	Prao.g_00814	Syai.g_02853
OG0001387	Prao.g_00815	Syai.g_02854
OG0001388	Prao.g_00818	Syai.g_02857
OG0001389	Prao.g_00819	Syai.g_02858
OG0001390	Prao.g_00820	Syai.g_02859
OG0001391	Prao.g_00821	Syai.g_02860
OG0001392	Prao.g_00822	Syai.g_02861
OG0001393	Prao.g_00823	Syai.g_02862
OG0001395	Prao.g_00961	Syai.g_01410
OG0001396	Prao.g_01188	Syai.g_02765
OG0001397	Prao.g_01412	Syai.g_00937
OG0001401	Prao.g_00642	Syai.g_02046, Syai.g_02047
OG0001402	Prao.g_00702	Syai.g_01070
OG0001404	Prao.g_00207	Syai.g_02473
OG0001405	Prao.g_00462	Syai.g_00441
OG0001406	Prao.g_00986	Syai.g_02796
OG0001407	Prao.g_00999	Syai.g_00701
OG0001408	Prao.g_01005	Syai.g_01831
OG0001413	Prao.g_01481	Syai.g_01148
OG0001414	Prao.g_00367	Syai.g_01722
OG0001416	Prao.g_00565	Syai.g_02183
OG0001417	Prao.g_00575	Syai.g_01478
OG0001419	Prao.g_01000	Syai.g_00702
OG0001420	Prao.g_01148	Syai.g_00697
OG0001421	Prao.g_01487	Syai.g_01621
OG0001422	Prao.g_01511	Syai.g_02171
OG0001423	Prao.g_01368	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Prao.g_01803	Syai.g_02792
OG0001428	Prao.g_00310	Syai.g_02637
OG0001430	Prao.g_01312	Syai.g_02768
OG0001432	Prao.g_01479	Syai.g_01943
OG0001438	Prao.g_00430	Syai.g_00244
OG0001439	Prao.g_00443	Syai.g_00219
OG0001441	Prao.g_00627	Syai.g_00687
OG0001442	Prao.g_00678	Syai.g_01305
OG0001446	Prao.g_00218	Syai.g_00832
OG0001447	Prao.g_00265	Syai.g_02574
OG0001448	Prao.g_00502	Syai.g_02808
OG0001449	Prao.g_00527	Syai.g_00315
OG0001452	Prao.g_00832	Syai.g_00298
OG0001453	Prao.g_00924	Syai.g_01455
OG0001454	Prao.g_01014	Syai.g_01153
OG0001456	Prao.g_01112	Syai.g_02873
OG0001457	Prao.g_01111	Syai.g_02874
OG0001458	Prao.g_01110	Syai.g_02875
OG0001459	Prao.g_01323	Syai.g_01712
OG0001462	Prao.g_00180	Syai.g_00045
OG0001465	Prao.g_00140	Syai.g_01384
OG0001467	Prao.g_00719	Syai.g_01141
OG0001468	Prao.g_00991	Syai.g_01144
OG0001471	Prao.g_01482	Syai.g_00224
OG0001472	Prao.g_01489	Syai.g_01931
OG0001473	Prao.g_01762	Syai.g_01130
OG0001477	Prao.g_00006	Syai.g_01992
OG0001479	Prao.g_00473	Syai.g_00490
OG0001480	Prao.g_00504	Syai.g_02088
OG0001482	Prao.g_00561	Syai.g_01468
OG0001484	Prao.g_01298	Syai.g_02864
OG0001492	Prao.g_01042	Syai.g_01796
OG0001493	Prao.g_01034	Syai.g_01820
OG0001495	Prao.g_01637	Syai.g_00349
OG0001496	Prao.g_00008	Syai.g_01990
OG0001497	Prao.g_00007	Syai.g_01991
OG0001499	Prao.g_00199	Syai.g_00831, Syai.g_01189
OG0001502	Prao.g_00710	Syai.g_02079
OG0001504	Prao.g_01322	Syai.g_01713
OG0001507	Prao.g_01532	Syai.g_01671
OG0001514	Prao.g_00009	Syai.g_01989
OG0001520	Prao.g_00522	Syai.g_00757
OG0001546	Prao.g_00630	Syai.g_00690
OG0001547	Prao.g_00712	Syai.g_01580
OG0001548	Prao.g_00716	Syai.g_01157
OG0001549	Prao.g_00800	Syai.g_02106
OG0001551	Prao.g_01113	Syai.g_02028
OG0001552	Prao.g_00016	Syai.g_01018
OG0001554	Prao.g_01488	Syai.g_02774
OG0001555	Prao.g_01501	Syai.g_01645
OG0001558	Prao.g_00638	Syai.g_00020, Syai.g_00021
OG0001564	Prao.g_01209	Syai.g_02869
OG0001567	Prao.g_00711	Syai.g_01581
OG0001568	Prao.g_00713	Syai.g_01578
OG0001573	Prao.g_01352	Syai.g_02762
OG0001582	Prao.g_00574	Syai.g_01500
OG0001585	Prao.g_01329	Syai.g_01635
OG0001602	Prao.g_00139	Syai.g_01383
OG0001625	Prao.g_00396	Syai.g_00291
OG0001633	Prao.g_01242	Syai.g_00995
OG0001641	Prao.g_01200	Syai.g_01457
OG0001647	Prao.g_00411	Syai.g_00268
OG0001652	Prao.g_00636	Syai.g_00018
OG0001667	Prao.g_01303	Syai.g_01923
OG0001758	Prao.g_01541	Syai.g_01708
OG0001875	Prao.g_01542	Syai.g_01707
OG0001876	Prao.g_01543	Syai.g_01706
OG0001928	Prao.g_01376	Syai.g_02348
OG0001991	Prao.g_00562	Syai.g_01203
OG0002399	Prao.g_01374	Syai.g_02812
OG0002416	Prao.g_01028	Syai.g_01181
OG0002732	Prao.g_00644	Syai.g_00103
OG0002916	Prao.g_01259	Syai.g_02746
OG0002932	Prao.g_00645	Syai.g_00102
OG0002933	Prao.g_00646	Syai.g_00101
OG0004661	Prao.g_00672	Syai.g_01565
