Orthogroup	Praw	Prbg
OG0001123	Praw.g_00102	Prbg.g_01778
OG0001124	Praw.g_00100	Prbg.g_01780
OG0001125	Praw.g_00098	Prbg.g_01782
OG0001126	Praw.g_00097	Prbg.g_01783
OG0001127	Praw.g_00095	Prbg.g_01786
OG0001128	Praw.g_00094	Prbg.g_01787
OG0001129	Praw.g_00093	Prbg.g_01788
OG0001130	Praw.g_00090	Prbg.g_01791
OG0001131	Praw.g_00089	Prbg.g_01792
OG0001132	Praw.g_00088	Prbg.g_01793
OG0001133	Praw.g_00087	Prbg.g_01794
OG0001134	Praw.g_00086	Prbg.g_01795
OG0001135	Praw.g_00085	Prbg.g_01796
OG0001136	Praw.g_00084	Prbg.g_01797
OG0001137	Praw.g_00083	Prbg.g_01798
OG0001138	Praw.g_00082	Prbg.g_01799
OG0001139	Praw.g_00081	Prbg.g_01801
OG0001140	Praw.g_00080	Prbg.g_01802
OG0001141	Praw.g_00079	Prbg.g_01803
OG0001142	Praw.g_00076	Prbg.g_01807
OG0001143	Praw.g_00075	Prbg.g_01808
OG0001144	Praw.g_00074	Prbg.g_01809
OG0001145	Praw.g_00073	Prbg.g_01810
OG0001146	Praw.g_00072	Prbg.g_01811
OG0001147	Praw.g_00071	Prbg.g_01812
OG0001148	Praw.g_00070	Prbg.g_01813
OG0001149	Praw.g_00068	Prbg.g_01815
OG0001150	Praw.g_00067	Prbg.g_01816
OG0001151	Praw.g_00065	Prbg.g_01820
OG0001152	Praw.g_00064	Prbg.g_01821
OG0001153	Praw.g_00063	Prbg.g_01822
OG0001154	Praw.g_00061	Prbg.g_01824
OG0001155	Praw.g_00059	Prbg.g_01826
OG0001156	Praw.g_00057	Prbg.g_01828
OG0001157	Praw.g_00056	Prbg.g_01830
OG0001158	Praw.g_00054	Prbg.g_01832
OG0001159	Praw.g_00053	Prbg.g_01833
OG0001160	Praw.g_00052	Prbg.g_01834
OG0001161	Praw.g_00051	Prbg.g_01835
OG0001162	Praw.g_00050	Prbg.g_01836
OG0001163	Praw.g_00049	Prbg.g_01837
OG0001164	Praw.g_00048	Prbg.g_01838
OG0001165	Praw.g_00047	Prbg.g_01839
OG0001166	Praw.g_00046	Prbg.g_01840
OG0001167	Praw.g_00045	Prbg.g_01842
OG0001168	Praw.g_00044	Prbg.g_01843
OG0001169	Praw.g_00043	Prbg.g_01844
OG0001170	Praw.g_00041	Prbg.g_01845
OG0001171	Praw.g_00040	Prbg.g_01846
OG0001172	Praw.g_00038	Prbg.g_01848
OG0001173	Praw.g_00036	Prbg.g_01850
OG0001174	Praw.g_00035	Prbg.g_01851
OG0001175	Praw.g_00034	Prbg.g_01852
OG0001176	Praw.g_00033	Prbg.g_01854
OG0001177	Praw.g_00031	Prbg.g_01856
OG0001178	Praw.g_00028	Prbg.g_01859
OG0001179	Praw.g_00027	Prbg.g_01860
OG0001180	Praw.g_00026	Prbg.g_01861
OG0001181	Praw.g_00025	Prbg.g_01862
OG0001182	Praw.g_00024	Prbg.g_01863
OG0001183	Praw.g_00023	Prbg.g_01864
OG0001184	Praw.g_00021	Prbg.g_01866
OG0001185	Praw.g_00018	Prbg.g_01868
OG0001186	Praw.g_00017	Prbg.g_01869
OG0001187	Praw.g_00016	Prbg.g_01870
OG0001188	Praw.g_00015	Prbg.g_01871
OG0001189	Praw.g_00014	Prbg.g_01872
OG0001190	Praw.g_00013	Prbg.g_01873
OG0001191	Praw.g_00012	Prbg.g_01874
OG0001192	Praw.g_00011	Prbg.g_01875
OG0001193	Praw.g_00010	Prbg.g_01876
OG0001194	Praw.g_00009	Prbg.g_01877
OG0001195	Praw.g_00008	Prbg.g_01878
OG0001196	Praw.g_00007	Prbg.g_01879
OG0001197	Praw.g_00006	Prbg.g_01880
OG0001198	Praw.g_00005	Prbg.g_01881
OG0001199	Praw.g_00004	Prbg.g_01882
OG0001200	Praw.g_00003	Prbg.g_01883
OG0001201	Praw.g_00002	Prbg.g_01884
OG0001202	Praw.g_00001	Prbg.g_01885
OG0001203	Praw.g_01192	Prbg.g_01887
OG0001204	Praw.g_01190	Prbg.g_01889
OG0001205	Praw.g_01189	Prbg.g_01891
OG0001206	Praw.g_01188	Prbg.g_01892
OG0001207	Praw.g_01187	Prbg.g_01893
OG0001208	Praw.g_01186	Prbg.g_01894
OG0001209	Praw.g_01185	Prbg.g_01895
OG0001210	Praw.g_01184	Prbg.g_01896
OG0001211	Praw.g_01183	Prbg.g_01897
OG0001212	Praw.g_01182	Prbg.g_01898
OG0001213	Praw.g_01181	Prbg.g_01899
OG0001214	Praw.g_01179	Prbg.g_01901
OG0001215	Praw.g_01178	Prbg.g_01902
OG0001216	Praw.g_01177	Prbg.g_01903
OG0001217	Praw.g_01176	Prbg.g_01904
OG0001218	Praw.g_01175	Prbg.g_01905
OG0001219	Praw.g_01172	Prbg.g_01908
OG0001220	Praw.g_01171	Prbg.g_01909
OG0001221	Praw.g_01168	Prbg.g_01913
OG0001222	Praw.g_01167	Prbg.g_01914
OG0001223	Praw.g_01166	Prbg.g_01915
OG0001224	Praw.g_01165	Prbg.g_01917
OG0001225	Praw.g_01164	Prbg.g_01918
OG0001226	Praw.g_01163	Prbg.g_01919
OG0001227	Praw.g_01162	Prbg.g_01920
OG0001228	Praw.g_01161	Prbg.g_01921
OG0001229	Praw.g_01160	Prbg.g_01922
OG0001230	Praw.g_01159	Prbg.g_01923
OG0001231	Praw.g_01158	Prbg.g_01924
OG0001232	Praw.g_01157	Prbg.g_01927
OG0001233	Praw.g_01156	Prbg.g_01928
OG0001234	Praw.g_01155	Prbg.g_01929
OG0001235	Praw.g_01154	Prbg.g_01930
OG0001236	Praw.g_01152	Prbg.g_01932
OG0001237	Praw.g_01151	Prbg.g_01933
OG0001238	Praw.g_01149	Prbg.g_01936
OG0001239	Praw.g_01148	Prbg.g_01937
OG0001240	Praw.g_01147	Prbg.g_01938
OG0001241	Praw.g_01145	Prbg.g_00758
OG0001242	Praw.g_01144	Prbg.g_00759
OG0001243	Praw.g_01143	Prbg.g_00760
OG0001244	Praw.g_01142	Prbg.g_00761
OG0001245	Praw.g_01141	Prbg.g_00762
OG0001246	Praw.g_01140	Prbg.g_00763
OG0001247	Praw.g_01139	Prbg.g_00764
OG0001248	Praw.g_01138	Prbg.g_00765
OG0001249	Praw.g_01137	Prbg.g_00766
OG0001250	Praw.g_01136	Prbg.g_00767
OG0001251	Praw.g_01342	Prbg.g_00862
OG0001252	Praw.g_01297	Prbg.g_00912
OG0001253	Praw.g_01285	Prbg.g_00927
OG0001254	Praw.g_00853	Prbg.g_00060
OG0001255	Praw.g_00797	Prbg.g_00116
OG0001258	Praw.g_00650	Prbg.g_00217
OG0001260	Praw.g_01760	Prbg.g_01249
OG0001261	Praw.g_01664	Prbg.g_01195
OG0001262	Praw.g_01648	Prbg.g_01212
OG0001263	Praw.g_01627	Prbg.g_01507
OG0001264	Praw.g_01598	Prbg.g_01083
OG0001265	Praw.g_01491	Prbg.g_01330
OG0001266	Praw.g_01443	Prbg.g_00358
OG0001267	Praw.g_00218	Prbg.g_01504
OG0001268	Praw.g_00231	Prbg.g_01489
OG0001269	Praw.g_00998	Prbg.g_00504
OG0001270	Praw.g_00377	Prbg.g_00634
OG0001271	Praw.g_00388	Prbg.g_00647
OG0001272	Praw.g_00428	Prbg.g_00367
OG0001273	Praw.g_00429	Prbg.g_00708
OG0001274	Praw.g_00434	Prbg.g_00726
OG0001275	Praw.g_00451	Prbg.g_01561
OG0001276	Praw.g_00463	Prbg.g_01351
OG0001277	Praw.g_00476	Prbg.g_01609
OG0001278	Praw.g_00507	Prbg.g_01641
OG0001279	Praw.g_00511	Prbg.g_01645
OG0001280	Praw.g_00514	Prbg.g_01648
OG0001281	Praw.g_01914	Prbg.g_01718
OG0001282	Praw.g_01890	Prbg.g_01655
OG0001283	Praw.g_00058	Prbg.g_01827
OG0001284	Praw.g_00029	Prbg.g_01858
OG0001285	Praw.g_01191	Prbg.g_01888
OG0001286	Praw.g_01146	Prbg.g_01940
OG0001287	Praw.g_00483	Prbg.g_00727
OG0001288	Praw.g_00710	Prbg.g_00157
OG0001290	Praw.g_01398	Prbg.g_00843
OG0001291	Praw.g_01363	Prbg.g_00798
OG0001292	Praw.g_01360	Prbg.g_00795
OG0001293	Praw.g_01358	Prbg.g_00793
OG0001295	Praw.g_01316	Prbg.g_00893
OG0001296	Praw.g_01310	Prbg.g_00900
OG0001297	Praw.g_01236	Prbg.g_00978
OG0001298	Praw.g_00890	Prbg.g_01026
OG0001300	Praw.g_00759	Prbg.g_00457
OG0001301	Praw.g_01885	Prbg.g_01420
OG0001302	Praw.g_01755	Prbg.g_00734, Prbg.g_01581
OG0001303	Praw.g_01751	Prbg.g_01549
OG0001304	Praw.g_01476	Prbg.g_01243
OG0001305	Praw.g_01471	Prbg.g_01238
OG0001306	Praw.g_01435	Prbg.g_01926
OG0001307	Praw.g_01425	Prbg.g_00458
OG0001308	Praw.g_00181	Prbg.g_00698
OG0001309	Praw.g_00183	Prbg.g_01890
OG0001310	Praw.g_00192	Prbg.g_00007
OG0001311	Praw.g_00262	Prbg.g_01453
OG0001312	Praw.g_00999	Prbg.g_00503
OG0001313	Praw.g_00432	Prbg.g_00142
OG0001314	Praw.g_00538	Prbg.g_01673
OG0001315	Praw.g_00573	Prbg.g_01708
OG0001316	Praw.g_00062	Prbg.g_01823
OG0001318	Praw.g_01294	Prbg.g_00915
OG0001319	Praw.g_01197	Prbg.g_01020
OG0001320	Praw.g_00680	Prbg.g_00714
OG0001321	Praw.g_01749	Prbg.g_00357
OG0001322	Praw.g_01716	Prbg.g_01535
OG0001323	Praw.g_01452	Prbg.g_01072
OG0001324	Praw.g_01417	Prbg.g_00442
OG0001325	Praw.g_00185	Prbg.g_00404
OG0001326	Praw.g_00951	Prbg.g_00722
OG0001327	Praw.g_00953	Prbg.g_00697
OG0001328	Praw.g_00986	Prbg.g_00482
OG0001330	Praw.g_00425	Prbg.g_00680
OG0001331	Praw.g_00512	Prbg.g_01646
OG0001332	Praw.g_00562	Prbg.g_01697
OG0001333	Praw.g_00092	Prbg.g_01789
OG0001334	Praw.g_00037	Prbg.g_01849
OG0001335	Praw.g_01193	Prbg.g_01886
OG0001336	Praw.g_01307	Prbg.g_00902
OG0001337	Praw.g_01317	Prbg.g_00892
OG0001338	Praw.g_01291	Prbg.g_00496
OG0001339	Praw.g_01232	Prbg.g_00982
OG0001340	Praw.g_00885	Prbg.g_01031
OG0001341	Praw.g_00873	Prbg.g_01044
OG0001342	Praw.g_00854	Prbg.g_00059
OG0001343	Praw.g_00791	Prbg.g_00122
OG0001345	Praw.g_00713	Prbg.g_00154
OG0001346	Praw.g_00675	Prbg.g_00191
OG0001347	Praw.g_00662	Prbg.g_00205
OG0001349	Praw.g_00639	Prbg.g_00228
OG0001350	Praw.g_00634	Prbg.g_00233
OG0001351	Praw.g_01924	Prbg.g_00295
OG0001352	Praw.g_01840	Prbg.g_01123
OG0001353	Praw.g_01819	Prbg.g_01006
OG0001355	Praw.g_01658	Prbg.g_01202
OG0001356	Praw.g_01613	Prbg.g_01060
OG0001357	Praw.g_01511	Prbg.g_01315
OG0001358	Praw.g_01492	Prbg.g_01329
OG0001359	Praw.g_00205	Prbg.g_00754
OG0001360	Praw.g_00206	Prbg.g_00755
OG0001361	Praw.g_00284	Prbg.g_01432
OG0001362	Praw.g_00930	Prbg.g_00407
OG0001363	Praw.g_01054	Prbg.g_00809
OG0001364	Praw.g_00407	Prbg.g_00666
OG0001365	Praw.g_01049	Prbg.g_00813
OG0001366	Praw.g_00552	Prbg.g_01687
OG0001368	Praw.g_00030	Prbg.g_01857
OG0001369	Praw.g_01490	Prbg.g_01331
OG0001371	Praw.g_01367	Prbg.g_00803
OG0001372	Praw.g_01366	Prbg.g_00801
OG0001373	Praw.g_01359	Prbg.g_00794
OG0001374	Praw.g_01347	Prbg.g_00783
OG0001375	Praw.g_01300	Prbg.g_00910
OG0001376	Praw.g_01201	Prbg.g_01016
OG0001377	Praw.g_00877	Prbg.g_01040
OG0001378	Praw.g_00862	Prbg.g_00052
OG0001379	Praw.g_00770	Prbg.g_00632
OG0001380	Praw.g_00336, Praw.g_00486	Prbg.g_01139
OG0001381	Praw.g_00693	Prbg.g_00177
OG0001382	Praw.g_00687	Prbg.g_00183
OG0001383	Praw.g_00637	Prbg.g_00230
OG0001384	Praw.g_00629	Prbg.g_00238
OG0001385	Praw.g_01856	Prbg.g_01389
OG0001386	Praw.g_01848	Prbg.g_01115
OG0001387	Praw.g_01846	Prbg.g_01117
OG0001388	Praw.g_01836	Prbg.g_01128
OG0001389	Praw.g_01804	Prbg.g_01372
OG0001390	Praw.g_01761	Prbg.g_01541
OG0001391	Praw.g_01711	Prbg.g_01253
OG0001392	Praw.g_01614	Prbg.g_01059
OG0001393	Praw.g_01612	Prbg.g_01061
OG0001394	Praw.g_01592	Prbg.g_01089
OG0001395	Praw.g_01589	Prbg.g_01092
OG0001396	Praw.g_01507	Prbg.g_01612
OG0001397	Praw.g_01482	Prbg.g_01342
OG0001398	Praw.g_01463	Prbg.g_01230
OG0001399	Praw.g_01454	Prbg.g_01051
OG0001400	Praw.g_01445	Prbg.g_01558
OG0001401	Praw.g_01438	Prbg.g_00002
OG0001402	Praw.g_00220	Prbg.g_01501
OG0001403	Praw.g_00982	Prbg.g_00478
OG0001404	Praw.g_01007	Prbg.g_01345
OG0001405	Praw.g_01017	Prbg.g_00530
OG0001406	Praw.g_00376	Prbg.g_00633
OG0001407	Praw.g_00379	Prbg.g_00636
OG0001408	Praw.g_00426	Prbg.g_00681
OG0001409	Praw.g_00438	Prbg.g_01571
OG0001410	Praw.g_00453	Prbg.g_00712
OG0001412	Praw.g_01558	Prbg.g_01267
OG0001414	Praw.g_01373	Prbg.g_01539
OG0001417	Praw.g_01847	Prbg.g_01116
OG0001418	Praw.g_01748	Prbg.g_00395
OG0001419	Praw.g_01707	Prbg.g_01259
OG0001420	Praw.g_01610	Prbg.g_01063
OG0001421	Praw.g_01607	Prbg.g_01068
OG0001422	Praw.g_01449	Prbg.g_00412
OG0001423	Praw.g_00207	Prbg.g_00416
OG0001424	Praw.g_00906	Prbg.g_00684
OG0001425	Praw.g_00445	Prbg.g_01554
OG0001427	Praw.g_00760	Prbg.g_01586
OG0001429	Praw.g_01529	Prbg.g_01297
OG0001430	Praw.g_01499	Prbg.g_00012
OG0001431	Praw.g_01447	Prbg.g_00004
OG0001432	Praw.g_01444	Prbg.g_01557
OG0001434	Praw.g_00474	Prbg.g_01610, Prbg.g_00719
OG0001435	Praw.g_00437	Prbg.g_01522
OG0001436	Praw.g_01734	Prbg.g_01638
OG0001439	Praw.g_01666	Prbg.g_01192
OG0001440	Praw.g_01488	Prbg.g_01334
OG0001443	Praw.g_00217	Prbg.g_01505
OG0001444	Praw.g_00253	Prbg.g_01466
OG0001445	Praw.g_00332	Prbg.g_00742
OG0001446	Praw.g_00334	Prbg.g_00743
OG0001447	Praw.g_00335	Prbg.g_01512
OG0001448	Praw.g_00459	Prbg.g_00737
OG0001449	Praw.g_01082	Prbg.g_00553
OG0001450	Praw.g_00499, Praw.g_00308	Prbg.g_01574, Prbg.g_01604
OG0001452	Praw.g_01173	Prbg.g_01907
OG0001454	Praw.g_00765	Prbg.g_00175
OG0001456	Praw.g_01936	Prbg.g_00308
OG0001457	Praw.g_01820	Prbg.g_01148
OG0001458	Praw.g_01762	Prbg.g_00421
OG0001459	Praw.g_01718	Prbg.g_00524
OG0001460	Praw.g_01636	Prbg.g_00362
OG0001462	Praw.g_01500	Prbg.g_01526
OG0001463	Praw.g_01455	Prbg.g_00181
OG0001465	Praw.g_00948	Prbg.g_01550
OG0001468	Praw.g_00069	Prbg.g_01814
OG0001469	Praw.g_00232	Prbg.g_01488
OG0001471	Praw.g_00731	Prbg.g_00432
OG0001473	Praw.g_01628	Prbg.g_01252
OG0001483	Praw.g_00975	Prbg.g_00471
OG0001484	Praw.g_01053	Prbg.g_00808
OG0001485	Praw.g_01920	Prbg.g_01710
OG0001486	Praw.g_01578	Prbg.g_01104
OG0001487	Praw.g_01744	Prbg.g_00344
OG0001488	Praw.g_01263	Prbg.g_00950
OG0001490	Praw.g_00737	Prbg.g_01712
OG0001505	Praw.g_01785	Prbg.g_00732
OG0001506	Praw.g_01430	Prbg.g_01533
OG0001508	Praw.g_00436	Prbg.g_01615
OG0001509	Praw.g_01899	Prbg.g_00375
OG0001519	Praw.g_00745	Prbg.g_00728
OG0001520	Praw.g_01735	Prbg.g_01637
OG0001521	Praw.g_01918	Prbg.g_00812
OG0001530	Praw.g_01736	Prbg.g_01636
OG0001535	Praw.g_01640	Prbg.g_01224
OG0001541	Praw.g_01044	Prbg.g_00039
OG0001546	Praw.g_00908	Prbg.g_01197
OG0001579	Praw.g_01102	Prbg.g_00567
OG0001580	Praw.g_01074	Prbg.g_00555
OG0001581	Praw.g_01110, Praw.g_01122	Prbg.g_00558
OG0001588	Praw.g_00498	Prbg.g_01547
OG0001607	Praw.g_00902	Prbg.g_00526
OG0001607	Praw.g_00338	Prbg.g_00525
OG0001608	Praw.g_00488	Prbg.g_00700
OG0001622	Praw.g_00317	Prbg.g_00387
OG0001627	Praw.g_01776	Prbg.g_01563
OG0001631	Praw.g_00292	Prbg.g_00353
OG0001632	Praw.g_00489	Prbg.g_00691
OG0001634	Praw.g_00318	Prbg.g_00386
OG0001635	Praw.g_00319	Prbg.g_00385
OG0001636	Praw.g_00320	Prbg.g_00384
OG0001637	Praw.g_01768	Prbg.g_00439
OG0001720	Praw.g_01062	Prbg.g_00814
OG0001798	Praw.g_00297	Prbg.g_01620
OG0001828	Praw.g_01784	Prbg.g_01587
OG0001834	Praw.g_00324	Prbg.g_00401
OG0001873	Praw.g_00337	Prbg.g_00527
OG0001924	Praw.g_00490	Prbg.g_00701
OG0002080	Praw.g_00325	Prbg.g_00427
OG0002209	Praw.g_00301	Prbg.g_00381
OG0002210	Praw.g_00302	Prbg.g_00380
OG0002211	Praw.g_00303	Prbg.g_00379
