Orthogroup	Praw	Pran
OG0001147	Praw.g_00071	Pran.g_01130
OG0001148	Praw.g_00070	Pran.g_01131
OG0001149	Praw.g_00068	Pran.g_01133
OG0001150	Praw.g_00067	Pran.g_01134
OG0001151	Praw.g_00065	Pran.g_01136
OG0001152	Praw.g_00064	Pran.g_01137
OG0001153	Praw.g_00063	Pran.g_01138
OG0001154	Praw.g_00061	Pran.g_01139
OG0001155	Praw.g_00059	Pran.g_01141
OG0001156	Praw.g_00057	Pran.g_01143
OG0001157	Praw.g_00056	Pran.g_01144
OG0001158	Praw.g_00054	Pran.g_01146
OG0001159	Praw.g_00053	Pran.g_01147
OG0001160	Praw.g_00052	Pran.g_01148
OG0001161	Praw.g_00051	Pran.g_01149
OG0001162	Praw.g_00050	Pran.g_01150
OG0001163	Praw.g_00049	Pran.g_01151
OG0001164	Praw.g_00048	Pran.g_01152
OG0001165	Praw.g_00047	Pran.g_01153
OG0001166	Praw.g_00046	Pran.g_01154
OG0001167	Praw.g_00045	Pran.g_01155
OG0001168	Praw.g_00044	Pran.g_01156
OG0001169	Praw.g_00043	Pran.g_01157
OG0001170	Praw.g_00041	Pran.g_01158
OG0001171	Praw.g_00040	Pran.g_01159
OG0001172	Praw.g_00038	Pran.g_01161
OG0001173	Praw.g_00036	Pran.g_01163
OG0001174	Praw.g_00035	Pran.g_01164
OG0001175	Praw.g_00034	Pran.g_01165
OG0001176	Praw.g_00033	Pran.g_01166
OG0001177	Praw.g_00031	Pran.g_01168
OG0001178	Praw.g_00028	Pran.g_01171
OG0001179	Praw.g_00027	Pran.g_01172
OG0001180	Praw.g_00026	Pran.g_01173
OG0001181	Praw.g_00025	Pran.g_01174
OG0001182	Praw.g_00024	Pran.g_01175
OG0001183	Praw.g_00023	Pran.g_01176
OG0001184	Praw.g_00021	Pran.g_01178
OG0001185	Praw.g_00018	Pran.g_01182
OG0001186	Praw.g_00017	Pran.g_01183
OG0001187	Praw.g_00016	Pran.g_01184
OG0001188	Praw.g_00015	Pran.g_01185
OG0001189	Praw.g_00014	Pran.g_01186
OG0001190	Praw.g_00013	Pran.g_01187
OG0001191	Praw.g_00012	Pran.g_01188
OG0001192	Praw.g_00011	Pran.g_01189
OG0001193	Praw.g_00010	Pran.g_01190
OG0001194	Praw.g_00009	Pran.g_01191
OG0001195	Praw.g_00008	Pran.g_01192
OG0001196	Praw.g_00007	Pran.g_01193
OG0001197	Praw.g_00006	Pran.g_01194
OG0001198	Praw.g_00005	Pran.g_01195
OG0001199	Praw.g_00004	Pran.g_01196
OG0001200	Praw.g_00003	Pran.g_01197
OG0001201	Praw.g_00002	Pran.g_01198
OG0001202	Praw.g_00001	Pran.g_01199
OG0001203	Praw.g_01192	Pran.g_01201
OG0001204	Praw.g_01190	Pran.g_01202
OG0001205	Praw.g_01189	Pran.g_01203
OG0001206	Praw.g_01188	Pran.g_01204
OG0001207	Praw.g_01187	Pran.g_01205
OG0001208	Praw.g_01186	Pran.g_01206
OG0001209	Praw.g_01185	Pran.g_01207
OG0001210	Praw.g_01184	Pran.g_01208
OG0001211	Praw.g_01183	Pran.g_01209
OG0001212	Praw.g_01182	Pran.g_01210
OG0001213	Praw.g_01181	Pran.g_01211
OG0001214	Praw.g_01179	Pran.g_01213
OG0001215	Praw.g_01178	Pran.g_01214
OG0001216	Praw.g_01177	Pran.g_01215
OG0001217	Praw.g_01176	Pran.g_01216
OG0001218	Praw.g_01175	Pran.g_01217
OG0001219	Praw.g_01172	Pran.g_01220
OG0001220	Praw.g_01171	Pran.g_01221
OG0001221	Praw.g_01168	Pran.g_01224
OG0001222	Praw.g_01167	Pran.g_01225
OG0001223	Praw.g_01166	Pran.g_01226
OG0001224	Praw.g_01165	Pran.g_01227
OG0001225	Praw.g_01164	Pran.g_01228
OG0001226	Praw.g_01163	Pran.g_01229
OG0001227	Praw.g_01162	Pran.g_01230
OG0001228	Praw.g_01161	Pran.g_01231
OG0001229	Praw.g_01160	Pran.g_01232
OG0001230	Praw.g_01159	Pran.g_01233
OG0001231	Praw.g_01158	Pran.g_01234
OG0001232	Praw.g_01157	Pran.g_01235
OG0001233	Praw.g_01156	Pran.g_01236
OG0001234	Praw.g_01155	Pran.g_01237
OG0001235	Praw.g_01154	Pran.g_01238
OG0001236	Praw.g_01152	Pran.g_01240
OG0001237	Praw.g_01151	Pran.g_01241
OG0001238	Praw.g_01149	Pran.g_01243
OG0001239	Praw.g_01148	Pran.g_01244
OG0001240	Praw.g_01147	Pran.g_01245
OG0001241	Praw.g_01145	Pran.g_01247
OG0001242	Praw.g_01144	Pran.g_01249
OG0001243	Praw.g_01143	Pran.g_01250
OG0001244	Praw.g_01142	Pran.g_01251
OG0001245	Praw.g_01141	Pran.g_01252
OG0001246	Praw.g_01140	Pran.g_01253
OG0001247	Praw.g_01139	Pran.g_01254
OG0001248	Praw.g_01138	Pran.g_01255
OG0001249	Praw.g_01137	Pran.g_01256
OG0001250	Praw.g_01136	Pran.g_01257
OG0001252	Praw.g_01297	Pran.g_00296
OG0001253	Praw.g_01285	Pran.g_00282
OG0001254	Praw.g_00853	Pran.g_01913
OG0001255	Praw.g_00797	Pran.g_01861
OG0001256	Praw.g_00952	Pran.g_00925
OG0001258	Praw.g_00650	Pran.g_01680
OG0001260	Praw.g_01760	Pran.g_01417
OG0001261	Praw.g_01664	Pran.g_01309
OG0001262	Praw.g_01648	Pran.g_01293
OG0001263	Praw.g_01627	Pran.g_00179
OG0001264	Praw.g_01598	Pran.g_00428
OG0001265	Praw.g_01491	Pran.g_00544
OG0001266	Praw.g_01443	Pran.g_00159
OG0001267	Praw.g_00218	Pran.g_00076
OG0001268	Praw.g_00231	Pran.g_00063
OG0001270	Praw.g_00377	Pran.g_00693
OG0001271	Praw.g_00388	Pran.g_00682
OG0001272	Praw.g_00428	Pran.g_00638
OG0001273	Praw.g_00429	Pran.g_00637
OG0001274	Praw.g_00434	Pran.g_00632
OG0001275	Praw.g_00451	Pran.g_00607
OG0001277	Praw.g_00476	Pran.g_00923
OG0001278	Praw.g_00507	Pran.g_00962
OG0001279	Praw.g_00511	Pran.g_00966
OG0001280	Praw.g_00514	Pran.g_00969
OG0001281	Praw.g_01914	Pran.g_01035
OG0001282	Praw.g_01890	Pran.g_01060
OG0001283	Praw.g_00058	Pran.g_01142
OG0001284	Praw.g_00029	Pran.g_01170
OG0001286	Praw.g_01146	Pran.g_01246
OG0001287	Praw.g_00483	Pran.g_01804
OG0001288	Praw.g_00710	Pran.g_01743
OG0001290	Praw.g_01398	Pran.g_00394
OG0001291	Praw.g_01363	Pran.g_00361
OG0001292	Praw.g_01360	Pran.g_00358
OG0001293	Praw.g_01358	Pran.g_00356
OG0001295	Praw.g_01316	Pran.g_00314
OG0001297	Praw.g_01236	Pran.g_00233
OG0001298	Praw.g_00890	Pran.g_01949
OG0001300	Praw.g_00759	Pran.g_01821
OG0001301	Praw.g_01885	Pran.g_01541
OG0001302	Praw.g_01755	Pran.g_01410
OG0001303	Praw.g_01751	Pran.g_01407
OG0001304	Praw.g_01476	Pran.g_00559
OG0001306	Praw.g_01435	Pran.g_00152
OG0001307	Praw.g_01425	Pran.g_00142
OG0001308	Praw.g_00181	Pran.g_00117
OG0001309	Praw.g_00183	Pran.g_00115
OG0001310	Praw.g_00192	Pran.g_00105
OG0001311	Praw.g_00262	Pran.g_00032
OG0001313	Praw.g_00432	Pran.g_00634
OG0001314	Praw.g_00538	Pran.g_00993
OG0001315	Praw.g_00573	Pran.g_01027
OG0001318	Praw.g_01294	Pran.g_00293
OG0001320	Praw.g_00680	Pran.g_01711
OG0001321	Praw.g_01749	Pran.g_01763, Pran.g_01405
OG0001322	Praw.g_01716	Pran.g_01362
OG0001323	Praw.g_01452	Pran.g_00167
OG0001324	Praw.g_01417	Pran.g_00134
OG0001325	Praw.g_00185	Pran.g_00112
OG0001328	Praw.g_00986	Pran.g_00871
OG0001330	Praw.g_00425	Pran.g_00641
OG0001331	Praw.g_00512	Pran.g_00967
OG0001332	Praw.g_00562	Pran.g_01016
OG0001333	Praw.g_00092	Pran.g_01109
OG0001334	Praw.g_00037	Pran.g_01162
OG0001335	Praw.g_01193	Pran.g_01200
OG0001337	Praw.g_01317	Pran.g_00315
OG0001338	Praw.g_01291	Pran.g_00289
OG0001339	Praw.g_01232	Pran.g_00229
OG0001340	Praw.g_00885	Pran.g_01944
OG0001341	Praw.g_00873	Pran.g_01932
OG0001342	Praw.g_00854	Pran.g_01914
OG0001343	Praw.g_00791	Pran.g_01856
OG0001344	Praw.g_00755	Pran.g_01817
OG0001345	Praw.g_00713	Pran.g_01746
OG0001346	Praw.g_00675	Pran.g_01706
OG0001347	Praw.g_00662	Pran.g_01692
OG0001348	Praw.g_00644	Pran.g_01674
OG0001349	Praw.g_00639	Pran.g_01669
OG0001350	Praw.g_00634	Pran.g_01664
OG0001351	Praw.g_01924	Pran.g_01601
OG0001352	Praw.g_01840	Pran.g_01496
OG0001353	Praw.g_01819	Pran.g_01473
OG0001354	Praw.g_01713	Pran.g_01359
OG0001355	Praw.g_01658	Pran.g_01303
OG0001356	Praw.g_01613	Pran.g_00411
OG0001357	Praw.g_01511	Pran.g_00515
OG0001358	Praw.g_01492	Pran.g_00543
OG0001359	Praw.g_00205	Pran.g_00089
OG0001360	Praw.g_00206	Pran.g_00088
OG0001361	Praw.g_00284	Pran.g_00010
OG0001362	Praw.g_00930	Pran.g_00609
OG0001363	Praw.g_01054	Pran.g_00808
OG0001364	Praw.g_00407	Pran.g_00663
OG0001365	Praw.g_01049	Pran.g_01030
OG0001366	Praw.g_00552	Pran.g_01007
OG0001367	Praw.g_01900	Pran.g_01050
OG0001368	Praw.g_00030	Pran.g_01169
OG0001369	Praw.g_01490	Pran.g_00545
OG0001371	Praw.g_01367	Pran.g_00365
OG0001372	Praw.g_01366	Pran.g_00364
OG0001373	Praw.g_01359	Pran.g_00357
OG0001374	Praw.g_01347	Pran.g_00345
OG0001375	Praw.g_01300	Pran.g_00299
OG0001376	Praw.g_01201	Pran.g_00198
OG0001377	Praw.g_00877	Pran.g_01936
OG0001378	Praw.g_00862	Pran.g_01921
OG0001379	Praw.g_00770	Pran.g_01832
OG0001380	Praw.g_00336, Praw.g_00486	Pran.g_00927
OG0001382	Praw.g_00687	Pran.g_01718
OG0001383	Praw.g_00637	Pran.g_01667
OG0001384	Praw.g_00629	Pran.g_01659
OG0001385	Praw.g_01856	Pran.g_01512
OG0001386	Praw.g_01848	Pran.g_01504
OG0001387	Praw.g_01846	Pran.g_01502
OG0001388	Praw.g_01836	Pran.g_01492
OG0001389	Praw.g_01804	Pran.g_01455
OG0001390	Praw.g_01761	Pran.g_01418
OG0001391	Praw.g_01711	Pran.g_01357
OG0001392	Praw.g_01614	Pran.g_00192
OG0001393	Praw.g_01612	Pran.g_00412
OG0001394	Praw.g_01592	Pran.g_00434
OG0001395	Praw.g_01589	Pran.g_00437
OG0001396	Praw.g_01507	Pran.g_01434
OG0001397	Praw.g_01482	Pran.g_00553
OG0001398	Praw.g_01463	Pran.g_00572
OG0001399	Praw.g_01454	Pran.g_00169
OG0001400	Praw.g_01445	Pran.g_00161
OG0001401	Praw.g_01438	Pran.g_00904
OG0001402	Praw.g_00220	Pran.g_00074
OG0001403	Praw.g_00982	Pran.g_00875
OG0001404	Praw.g_01007	Pran.g_00849
OG0001405	Praw.g_01017	Pran.g_00840
OG0001406	Praw.g_00376	Pran.g_00694
OG0001407	Praw.g_00379	Pran.g_00691
OG0001408	Praw.g_00426	Pran.g_00640
OG0001409	Praw.g_00438	Pran.g_00626
OG0001410	Praw.g_00453	Pran.g_00604
OG0001411	Praw.g_00465	Pran.g_01428
OG0001412	Praw.g_01558	Pran.g_00468
OG0001414	Praw.g_01373	Pran.g_00371
OG0001415	Praw.g_00808	Pran.g_01868
OG0001416	Praw.g_00627	Pran.g_01657
OG0001417	Praw.g_01847	Pran.g_01503
OG0001418	Praw.g_01748	Pran.g_01404
OG0001419	Praw.g_01707	Pran.g_01353
OG0001420	Praw.g_01610	Pran.g_00414
OG0001421	Praw.g_01607	Pran.g_00419
OG0001422	Praw.g_01449	Pran.g_00164
OG0001423	Praw.g_00207	Pran.g_00087
OG0001424	Praw.g_00906	Pran.g_00920
OG0001425	Praw.g_00445	Pran.g_00618
OG0001426	Praw.g_01150	Pran.g_01242
OG0001427	Praw.g_00760	Pran.g_01822
OG0001429	Praw.g_01529	Pran.g_00497
OG0001430	Praw.g_01499	Pran.g_00536
OG0001431	Praw.g_01447	Pran.g_00163
OG0001432	Praw.g_01444	Pran.g_00160
OG0001433	Praw.g_00471	Pran.g_00520
OG0001435	Praw.g_00437	Pran.g_00628
OG0001436	Praw.g_01734	Pran.g_01390
OG0001438	Praw.g_00156	Pran.g_01558
OG0001439	Praw.g_01666	Pran.g_01311
OG0001440	Praw.g_01488	Pran.g_00547
OG0001441	Praw.g_00177	Pran.g_00124
OG0001442	Praw.g_00194	Pran.g_00101
OG0001444	Praw.g_00253	Pran.g_00041
OG0001448	Praw.g_00459	Pran.g_00596
OG0001449	Praw.g_01082	Pran.g_00805, Pran.g_00792
OG0001450	Praw.g_00308	Pran.g_00592
OG0001452	Praw.g_01173	Pran.g_01219
OG0001454	Praw.g_00765	Pran.g_01827
OG0001456	Praw.g_01936	Pran.g_01589
OG0001457	Praw.g_01820	Pran.g_01476
OG0001458	Praw.g_01762	Pran.g_01419
OG0001460	Praw.g_01636	Pran.g_01281
OG0001462	Praw.g_01500	Pran.g_00535
OG0001463	Praw.g_01455	Pran.g_00170
OG0001464	Praw.g_01450	Pran.g_00165
OG0001467	Praw.g_01086	Pran.g_00736
OG0001468	Praw.g_00069	Pran.g_01132
OG0001469	Praw.g_00232	Pran.g_00062
OG0001470	Praw.g_00814	Pran.g_01874
OG0001471	Praw.g_00731	Pran.g_01757
OG0001473	Praw.g_01628	Pran.g_00178
OG0001474	Praw.g_01626	Pran.g_00180
OG0001475	Praw.g_01459	Pran.g_00174
OG0001476	Praw.g_01458	Pran.g_00173
OG0001477	Praw.g_01457	Pran.g_00172
OG0001478	Praw.g_01451	Pran.g_00166
OG0001479	Praw.g_01422	Pran.g_00139
OG0001480	Praw.g_00171	Pran.g_00130
OG0001481	Praw.g_00250	Pran.g_00044
OG0001483	Praw.g_00975	Pran.g_00882
OG0001484	Praw.g_01053	Pran.g_00809
OG0001485	Praw.g_01920	Pran.g_01029
OG0001486	Praw.g_01578	Pran.g_00448
OG0001488	Praw.g_01263	Pran.g_00260
OG0001490	Praw.g_00737	Pran.g_01793
OG0001491	Praw.g_01721	Pran.g_01367
OG0001493	Praw.g_01625	Pran.g_00181
OG0001494	Praw.g_01624	Pran.g_00182
OG0001495	Praw.g_01623	Pran.g_00183
OG0001496	Praw.g_01622	Pran.g_00184
OG0001497	Praw.g_01621	Pran.g_00185
OG0001498	Praw.g_01620	Pran.g_00186
OG0001499	Praw.g_01619	Pran.g_00187
OG0001500	Praw.g_01618	Pran.g_00188
OG0001501	Praw.g_01617	Pran.g_00189
OG0001502	Praw.g_01616	Pran.g_00190
OG0001503	Praw.g_01615	Pran.g_00191
OG0001506	Praw.g_01430	Pran.g_00147
OG0001507	Praw.g_00216	Pran.g_00077
OG0001508	Praw.g_00436	Pran.g_00629
OG0001509	Praw.g_01899	Pran.g_01051
OG0001510	Praw.g_00077	Pran.g_01124
OG0001513	Praw.g_01330	Pran.g_00328
OG0001515	Praw.g_01757	Pran.g_01412
OG0001516	Praw.g_01517	Pran.g_00509
OG0001517	Praw.g_01440	Pran.g_00156
OG0001518	Praw.g_00473	Pran.g_01425
OG0001519	Praw.g_00745	Pran.g_01803
OG0001520	Praw.g_01735	Pran.g_01391
OG0001521	Praw.g_01918	Pran.g_01031
OG0001523	Praw.g_01374	Pran.g_00372
OG0001524	Praw.g_00757	Pran.g_01819
OG0001525	Praw.g_00688	Pran.g_01719
OG0001527	Praw.g_00175	Pran.g_00126
OG0001528	Praw.g_00931	Pran.g_00525
OG0001529	Praw.g_00934	Pran.g_01784
OG0001530	Praw.g_01736	Pran.g_01392
OG0001532	Praw.g_01394	Pran.g_00390
OG0001533	Praw.g_00736	Pran.g_01790, Pran.g_00929
OG0001534	Praw.g_01783	Pran.g_00622
OG0001536	Praw.g_00173	Pran.g_00128
OG0001539	Praw.g_00965	Pran.g_00890
OG0001540	Praw.g_00966	Pran.g_01432, Pran.g_00889
OG0001542	Praw.g_00441	Pran.g_00624
OG0001543	Praw.g_00452	Pran.g_00606
OG0001549	Praw.g_01309	Pran.g_00308
OG0001550	Praw.g_00827	Pran.g_01887
OG0001551	Praw.g_00803	Pran.g_01863
OG0001552	Praw.g_00763	Pran.g_01826
OG0001553	Praw.g_00744	Pran.g_01801
OG0001554	Praw.g_00743	Pran.g_01800
OG0001555	Praw.g_00690	Pran.g_01721
OG0001556	Praw.g_00678	Pran.g_01709
OG0001557	Praw.g_01845	Pran.g_01501
OG0001559	Praw.g_01756	Pran.g_01411
OG0001560	Praw.g_01729	Pran.g_01375
OG0001561	Praw.g_01635	Pran.g_01280
OG0001562	Praw.g_01501	Pran.g_00534
OG0001563	Praw.g_01442	Pran.g_00158
OG0001564	Praw.g_01441	Pran.g_00157
OG0001565	Praw.g_01439	Pran.g_00155
OG0001566	Praw.g_01436	Pran.g_00153
OG0001567	Praw.g_01429	Pran.g_00146
OG0001568	Praw.g_00170	Pran.g_00131
OG0001569	Praw.g_00174	Pran.g_00127
OG0001570	Praw.g_00179	Pran.g_00121
OG0001571	Praw.g_00188	Pran.g_00109
OG0001572	Praw.g_00197	Pran.g_00097
OG0001573	Praw.g_00200	Pran.g_00094
OG0001575	Praw.g_00946	Pran.g_01468
OG0001576	Praw.g_00956	Pran.g_00897
OG0001577	Praw.g_01013	Pran.g_00844
OG0001578	Praw.g_01015	Pran.g_00842
OG0001580	Praw.g_01074	Pran.g_00802
OG0001581	Praw.g_01110, Praw.g_01122	Pran.g_00799
OG0001582	Praw.g_00420	Pran.g_00650
OG0001583	Praw.g_00421	Pran.g_00648
OG0001584	Praw.g_00422	Pran.g_00647
OG0001585	Praw.g_00431	Pran.g_00635
OG0001586	Praw.g_00020	Pran.g_01180
OG0001588	Praw.g_00498	Pran.g_00595
OG0001590	Praw.g_00841	Pran.g_01901
OG0001591	Praw.g_00769	Pran.g_01831
OG0001592	Praw.g_00738	Pran.g_01794
OG0001594	Praw.g_00679	Pran.g_01710
OG0001595	Praw.g_01816	Pran.g_01470
OG0001597	Praw.g_01633	Pran.g_01278
OG0001598	Praw.g_01609	Pran.g_00416
OG0001599	Praw.g_00210	Pran.g_00083
OG0001600	Praw.g_00211	Pran.g_00082
OG0001601	Praw.g_00212	Pran.g_00081
OG0001602	Praw.g_00213	Pran.g_00080
OG0001603	Praw.g_00478	Pran.g_00613
OG0001604	Praw.g_00528	Pran.g_00983
OG0001610	Praw.g_01821	Pran.g_01477
OG0001611	Praw.g_01774	Pran.g_01435, Pran.g_00577
OG0001612	Praw.g_01720	Pran.g_01366
OG0001613	Praw.g_01629	Pran.g_00177
OG0001614	Praw.g_01513	Pran.g_00513
OG0001615	Praw.g_00939	Pran.g_00954, Pran.g_00642
OG0001619	Praw.g_01004	Pran.g_00851
OG0001624	Praw.g_01631	Pran.g_01275
OG0001625	Praw.g_01506	Pran.g_00529
OG0001626	Praw.g_00940, Praw.g_00485	Pran.g_00953
OG0001628	Praw.g_00462	Pran.g_00590
OG0001630	Praw.g_00799	Pran.g_00763
OG0001639	Praw.g_01325	Pran.g_00323
OG0001640	Praw.g_01255	Pran.g_00252
OG0001641	Praw.g_00768	Pran.g_01830
OG0001642	Praw.g_00766	Pran.g_01828
OG0001643	Praw.g_00742	Pran.g_01799
OG0001644	Praw.g_00741	Pran.g_01798
OG0001645	Praw.g_00739	Pran.g_01796
OG0001647	Praw.g_00681	Pran.g_01712
OG0001648	Praw.g_00589	Pran.g_01619
OG0001649	Praw.g_00583	Pran.g_01612
OG0001650	Praw.g_01810	Pran.g_01461
OG0001651	Praw.g_01766	Pran.g_01424
OG0001652	Praw.g_01764	Pran.g_01421
OG0001653	Praw.g_01728	Pran.g_01374
OG0001654	Praw.g_01722	Pran.g_01368
OG0001655	Praw.g_01714	Pran.g_01360
OG0001656	Praw.g_01692	Pran.g_01338
OG0001657	Praw.g_01642	Pran.g_01286
OG0001658	Praw.g_01630	Pran.g_01274
OG0001659	Praw.g_01585	Pran.g_00441
OG0001660	Praw.g_01505	Pran.g_00530
OG0001661	Praw.g_01502	Pran.g_00533
OG0001662	Praw.g_01497	Pran.g_00538
OG0001663	Praw.g_01480	Pran.g_00555
OG0001664	Praw.g_01479	Pran.g_00556
OG0001665	Praw.g_01460	Pran.g_00175
OG0001666	Praw.g_01456	Pran.g_00171
OG0001667	Praw.g_01453	Pran.g_00168
OG0001668	Praw.g_01446	Pran.g_00162
OG0001669	Praw.g_01434	Pran.g_00151
OG0001670	Praw.g_01433	Pran.g_00150
OG0001671	Praw.g_01426	Pran.g_00143
OG0001672	Praw.g_01421	Pran.g_00138
OG0001673	Praw.g_01420	Pran.g_00137
OG0001674	Praw.g_01419	Pran.g_00136
OG0001675	Praw.g_00186	Pran.g_00111
OG0001676	Praw.g_00191	Pran.g_00106
OG0001677	Praw.g_00209	Pran.g_00084
OG0001678	Praw.g_00281	Pran.g_00013
OG0001679	Praw.g_00289	Pran.g_00005
OG0001680	Praw.g_00329	Pran.g_00907
OG0001681	Praw.g_00957	Pran.g_00896
OG0001682	Praw.g_00963	Pran.g_00893
OG0001684	Praw.g_00419	Pran.g_00651
OG0001685	Praw.g_00424	Pran.g_00645
OG0001686	Praw.g_00427	Pran.g_00639
OG0001687	Praw.g_00433	Pran.g_00633
OG0001688	Praw.g_00435	Pran.g_00630
OG0001689	Praw.g_00440	Pran.g_00625
OG0001690	Praw.g_00442	Pran.g_00623
OG0001691	Praw.g_00444	Pran.g_00621
OG0001692	Praw.g_00520	Pran.g_00975
OG0001693	Praw.g_01174	Pran.g_01218
OG0001698	Praw.g_00652	Pran.g_01682
OG0001699	Praw.g_01815	Pran.g_01469
OG0001700	Praw.g_01772	Pran.g_01426
OG0001701	Praw.g_01770	Pran.g_01431
OG0001702	Praw.g_01750	Pran.g_01406
OG0001703	Praw.g_01727	Pran.g_01373
OG0001704	Praw.g_01504	Pran.g_01427
OG0001706	Praw.g_00190	Pran.g_00107
OG0001707	Praw.g_00214	Pran.g_00079
OG0001708	Praw.g_00947	Pran.g_00902
OG0001709	Praw.g_01743	Pran.g_01399
OG0001710	Praw.g_01503	Pran.g_00531
OG0001723	Praw.g_01767	Pran.g_00900
OG0001724	Praw.g_01709	Pran.g_01355
OG0001725	Praw.g_01634	Pran.g_01279
OG0001727	Praw.g_00936	Pran.g_01433
OG0001728	Praw.g_00964	Pran.g_00892
OG0001731	Praw.g_00449	Pran.g_00612
OG0001732	Praw.g_00468	Pran.g_00527
OG0001733	Praw.g_00747	Pran.g_01805
OG0001784	Praw.g_00624	Pran.g_01654
OG0001785	Praw.g_01753	Pran.g_01409
OG0001789	Praw.g_00941	Pran.g_00597
OG0001794	Praw.g_00467	Pran.g_01430
OG0001796	Praw.g_00196	Pran.g_00098
OG0001798	Praw.g_00297	Pran.g_00934
OG0001806	Praw.g_00756	Pran.g_01818
OG0001808	Praw.g_00933	Pran.g_01782
OG0001809	Praw.g_01747	Pran.g_01402
OG0001810	Praw.g_01726	Pran.g_01372
OG0001811	Praw.g_01725	Pran.g_01371
OG0001812	Praw.g_01724	Pran.g_01370
OG0001813	Praw.g_01723	Pran.g_01369
OG0001814	Praw.g_01632	Pran.g_01276
OG0001815	Praw.g_00481	Pran.g_00523
OG0001817	Praw.g_00180	Pran.g_00119
OG0001818	Praw.g_00182	Pran.g_00116
OG0001822	Praw.g_01057	Pran.g_00789
OG0001825	Praw.g_00460	Pran.g_00594
OG0001826	Praw.g_00475	Pran.g_00924
OG0001828	Praw.g_01784	Pran.g_00086
OG0001838	Praw.g_00740	Pran.g_01797
OG0001840	Praw.g_00937	Pran.g_00957
OG0001842	Praw.g_00967	Pran.g_00888
OG0001847	Praw.g_00446	Pran.g_00617
OG0001848	Praw.g_00466	Pran.g_00099
OG0001849	Praw.g_00450	Pran.g_00611
OG0001864	Praw.g_00322	Pran.g_00943
OG0001865	Praw.g_00327	Pran.g_01761
OG0001867	Praw.g_00938	Pran.g_00955
OG0001871	Praw.g_00313	Pran.g_01272
OG0001913	Praw.g_01742	Pran.g_01398
OG0001953	Praw.g_01372	Pran.g_00370
OG0001954	Praw.g_00749	Pran.g_01810
OG0001956	Praw.g_01765	Pran.g_01422
OG0001957	Praw.g_01733	Pran.g_01389
OG0001958	Praw.g_00195	Pran.g_00100
OG0001991	Praw.g_01737	Pran.g_01393
OG0001993	Praw.g_00800	Pran.g_00764
OG0002055	Praw.g_00310	Pran.g_01467
OG0002134	Praw.g_00801	Pran.g_00771
OG0002183	Praw.g_01741	Pran.g_01397
OG0002184	Praw.g_01740	Pran.g_01396
OG0002187	Praw.g_00894	Pran.g_01273
OG0002247	Praw.g_00300	Pran.g_01791
OG0002249	Praw.g_00506	Pran.g_01381
OG0003070	Praw.g_00895	Pran.g_00950
