Orthogroup	Syap	Syak
OG0001389	Syap.g_02644	Syak.g_01868
OG0001390	Syap.g_02643	Syak.g_01867
OG0001391	Syap.g_01833	Syak.g_01866
OG0001392	Syap.g_01832	Syak.g_01865
OG0001393	Syap.g_01831	Syak.g_01864
OG0001394	Syap.g_00159	Syak.g_00399
OG0001395	Syap.g_00531	Syak.g_00789
OG0001396	Syap.g_02537	Syak.g_01884, Syak.g_01623
OG0001398	Syap.g_02356	Syak.g_00571
OG0001401	Syap.g_01844	Syak.g_00608
OG0001406	Syap.g_01989	Syak.g_01915
OG0001408	Syap.g_01862	Syak.g_00087
OG0001411	Syap.g_00853	Syak.g_01581
OG0001412	Syap.g_02535	Syak.g_01621, Syak.g_01886
OG0001420	Syap.g_02736	Syak.g_00997, Syak.g_02635
OG0001422	Syap.g_01682	Syak.g_00928
OG0001425	Syap.g_01024	Syak.g_01922
OG0001432	Syap.g_01967	Syak.g_00095
OG0001433	Syap.g_00790	Syak.g_00771
OG0001434	Syap.g_00167	Syak.g_00404
OG0001435	Syap.g_01259	Syak.g_00369
OG0001436	Syap.g_01711	Syak.g_01547
OG0001438	Syap.g_01346, Syap.g_01630	Syak.g_01475
OG0001439	Syap.g_01674	Syak.g_01506
OG0001443	Syap.g_01006	Syak.g_01909
OG0001444	Syap.g_00761	Syak.g_01678
OG0001447	Syap.g_02218	Syak.g_02159
OG0001452	Syap.g_01590	Syak.g_01419
OG0001453	Syap.g_02687	Syak.g_00465
OG0001456	Syap.g_01828	Syak.g_01855
OG0001457	Syap.g_01826	Syak.g_01854
OG0001458	Syap.g_01825	Syak.g_01853
OG0001459	Syap.g_00351	Syak.g_00311
OG0001460	Syap.g_00789	Syak.g_00770
OG0001461	Syap.g_02707	Syak.g_00276
OG0001474	Syap.g_00562	Syak.g_01239
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syak.g_01594
OG0001478	Syap.g_01790	Syak.g_01496, Syak.g_01139, Syak.g_01133
OG0001479	Syap.g_00565	Syak.g_01242
OG0001488	Syap.g_00209	Syak.g_00872
OG0001489	Syap.g_00603	Syak.g_00278, Syak.g_01291
OG0001492	Syap.g_02441	Syak.g_00668
OG0001493	Syap.g_02433	Syak.g_00676
OG0001495	Syap.g_01921	Syak.g_01357
OG0001498	Syap.g_02044, Syap.g_02043	Syak.g_01214
OG0001502	Syap.g_00833	Syak.g_00586
OG0001504	Syap.g_00350	Syak.g_00310
OG0001508	Syap.g_00808, Syap.g_01139	Syak.g_01591
OG0001510	Syap.g_01117	Syak.g_01662
OG0001511	Syap.g_02629, Syap.g_02676	Syak.g_02183
OG0001512	Syap.g_01151, Syap.g_01152	Syak.g_02308
OG0001515	Syap.g_00906	Syak.g_00701
OG0001516	Syap.g_01964	Syak.g_00346
OG0001517	Syap.g_00568	Syak.g_01245
OG0001518	Syap.g_01026	Syak.g_01924
OG0001519	Syap.g_02079	Syak.g_01907
OG0001527	Syap.g_00287, Syap.g_00292	Syak.g_02682
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syak.g_01593
OG0001529	Syap.g_01809	Syak.g_01743
OG0001530	Syap.g_02627	Syak.g_02185
OG0001531	Syap.g_01150	Syak.g_02309
OG0001533	Syap.g_02326	Syak.g_01155
OG0001534	Syap.g_00534	Syak.g_00665
OG0001535	Syap.g_01875	Syak.g_00646
OG0001536	Syap.g_02018	Syak.g_00508
OG0001537	Syap.g_00153	Syak.g_00392
OG0001538	Syap.g_00199	Syak.g_00439
OG0001539	Syap.g_02370	Syak.g_00364
OG0001540	Syap.g_02214	Syak.g_02155
OG0001541	Syap.g_01187	Syak.g_02089
OG0001542	Syap.g_01177	Syak.g_02080
OG0001543	Syap.g_01417, Syap.g_01416	Syak.g_02007
OG0001546	Syap.g_02745	Syak.g_02627
OG0001547	Syap.g_00840, Syap.g_00839	Syak.g_00564
OG0001553	Syap.g_02121	Syak.g_01037
OG0001556	Syap.g_00041, Syap.g_00411	Syak.g_00845
OG0001557	Syap.g_00162	Syak.g_00400
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syak.g_01774
OG0001562	Syap.g_02700	Syak.g_00639
OG0001563	Syap.g_00473	Syak.g_01306
OG0001564	Syap.g_00876	Syak.g_01860
OG0001567	Syap.g_00838	Syak.g_00565
OG0001568	Syap.g_00842	Syak.g_00562
OG0001570	Syap.g_00438	Syak.g_00574
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syak.g_02680
OG0001577	Syap.g_00232	Syak.g_00903
OG0001578	Syap.g_01818	Syak.g_00229
OG0001580	Syap.g_01340, Syap.g_01341	Syak.g_01953
OG0001590	Syap.g_00889	Syak.g_00325, Syak.g_00268, Syak.g_00029
OG0001592	Syap.g_01342	Syak.g_01952
OG0001614	Syap.g_01101	Syak.g_01641
OG0001615	Syap.g_01937	Syak.g_00589
OG0001616	Syap.g_01884	Syak.g_00851
OG0001618	Syap.g_00518	Syak.g_00793
OG0001619	Syap.g_01752	Syak.g_00520
OG0001620	Syap.g_00557	Syak.g_01233
OG0001621	Syap.g_01592	Syak.g_01420
OG0001622	Syap.g_02601	Syak.g_01820
OG0001623	Syap.g_00582, Syap.g_00585	Syak.g_01257
OG0001624	Syap.g_02494	Syak.g_00077
OG0001634	Syap.g_01956	Syak.g_00352
OG0001635	Syap.g_01127	Syak.g_01690
OG0001636	Syap.g_01797	Syak.g_01751
OG0001637	Syap.g_01945, Syap.g_01946	Syak.g_02340, Syak.g_02337
OG0001638	Syap.g_01778	Syak.g_02404
OG0001639	Syap.g_00751	Syak.g_02481
OG0001641	Syap.g_02685	Syak.g_00467
OG0001642	Syap.g_00530	Syak.g_00581
OG0001643	Syap.g_00902	Syak.g_00040
OG0001644	Syap.g_00346	Syak.g_00783
OG0001645	Syap.g_00668	Syak.g_00575
OG0001647	Syap.g_01370	Syak.g_01450
OG0001652	Syap.g_02634	Syak.g_01776
OG0001654	Syap.g_00753	Syak.g_02483
OG0001657	Syap.g_02175	Syak.g_02117
OG0001658	Syap.g_00131	Syak.g_01943
OG0001659	Syap.g_01892	Syak.g_00842
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syak.g_01223, Syak.g_02179
OG0001672	Syap.g_02553, Syap.g_02554	Syak.g_02241
OG0001673	Syap.g_01163	Syak.g_02299
OG0001675	Syap.g_02698	Syak.g_00637
OG0001677	Syap.g_00592	Syak.g_01281
OG0001678	Syap.g_02678	Syak.g_01389
OG0001679	Syap.g_02521	Syak.g_00549
OG0001680	Syap.g_01772	Syak.g_02400
OG0001682	Syap.g_00516	Syak.g_00287, Syak.g_00795
OG0001690	Syap.g_00647	Syak.g_02027
OG0001692	Syap.g_02120	Syak.g_01035
OG0001694	Syap.g_01358	Syak.g_01461
OG0001700	Syap.g_00975	Syak.g_00320, Syak.g_00570
OG0001713	Syap.g_00349	Syak.g_00881
OG0001714	Syap.g_01040	Syak.g_01615
OG0001715	Syap.g_00665	Syak.g_00122
OG0001717	Syap.g_01200	Syak.g_02104
OG0001729	Syap.g_02666	Syak.g_02314
OG0001730	Syap.g_00770	Syak.g_02326
OG0001731	Syap.g_00029	Syak.g_02463
OG0001732	Syap.g_02315	Syak.g_00822
OG0001733	Syap.g_00794	Syak.g_00359
OG0001735	Syap.g_00095	Syak.g_00331
OG0001737	Syap.g_01637	Syak.g_01481
OG0001738	Syap.g_01657	Syak.g_01523
OG0001739	Syap.g_01815, Syap.g_01816	Syak.g_01838
OG0001741	Syap.g_02493	Syak.g_00283
OG0001745	Syap.g_02401	Syak.g_00281
OG0001748	Syap.g_01911	Syak.g_02000
OG0001749	Syap.g_02067	Syak.g_01539
OG0001750	Syap.g_00764	Syak.g_02211
OG0001751	Syap.g_01164	Syak.g_02298
OG0001752	Syap.g_02670	Syak.g_02328
OG0001754	Syap.g_01949, Syap.g_01948	Syak.g_02335
OG0001755	Syap.g_00250	Syak.g_02619
OG0001760	Syap.g_02651	Syak.g_02319
OG0001762	Syap.g_02692	Syak.g_00630
OG0001764	Syap.g_02336	Syak.g_00559
OG0001766	Syap.g_01328	Syak.g_01491
OG0001767	Syap.g_00863	Syak.g_01545
OG0001768	Syap.g_00610, Syap.g_02273, Syap.g_02275	Syak.g_02074
OG0001769	Syap.g_00643	Syak.g_00972
OG0001771	Syap.g_00329	Syak.g_00145
OG0001783	Syap.g_01108, Syap.g_01471	Syak.g_01647
OG0001786	Syap.g_00311, Syap.g_01210	Syak.g_02444
OG0001787	Syap.g_01454	Syak.g_02639
OG0001788	Syap.g_01449	Syak.g_02642
OG0001789	Syap.g_01482, Syap.g_01481	Syak.g_00935
OG0001790	Syap.g_00238	Syak.g_00908
OG0001796	Syap.g_01850, Syap.g_01852	Syak.g_00641
OG0001797	Syap.g_00947	Syak.g_00528
OG0001798	Syap.g_01291	Syak.g_00015
OG0001800	Syap.g_00771	Syak.g_00993, Syak.g_00992
OG0001801	Syap.g_02110	Syak.g_01024
OG0001804	Syap.g_02045, Syap.g_02046	Syak.g_01213
OG0001806	Syap.g_02337	Syak.g_01449
OG0001808	Syap.g_01055	Syak.g_01557
OG0001811	Syap.g_01180	Syak.g_02082
OG0001812	Syap.g_01343	Syak.g_01951
OG0001813	Syap.g_02086	Syak.g_01901
OG0001814	Syap.g_01166, Syap.g_00125	Syak.g_01808
OG0001815	Syap.g_01801	Syak.g_01800
OG0001838	Syap.g_00064, Syap.g_00537	Syak.g_01786
OG0001839	Syap.g_01794	Syak.g_01755
OG0001840	Syap.g_00978	Syak.g_01737
OG0001841	Syap.g_00987	Syak.g_01730
OG0001843	Syap.g_01100	Syak.g_01640
OG0001844	Syap.g_01099	Syak.g_01639
OG0001845	Syap.g_01094	Syak.g_01638
OG0001846	Syap.g_02228, Syap.g_02226	Syak.g_02167
OG0001847	Syap.g_02230	Syak.g_02169
OG0001848	Syap.g_02236	Syak.g_02173
OG0001849	Syap.g_02364	Syak.g_02223
OG0001850	Syap.g_02550	Syak.g_02238
OG0001851	Syap.g_01700	Syak.g_02245
OG0001852	Syap.g_01699	Syak.g_02246
OG0001853	Syap.g_01691	Syak.g_02253
OG0001854	Syap.g_01157	Syak.g_02304
OG0001855	Syap.g_01462	Syak.g_01013
OG0001856	Syap.g_01216	Syak.g_02438
OG0001857	Syap.g_01212	Syak.g_02441
OG0001858	Syap.g_00025	Syak.g_02468
OG0001859	Syap.g_02516	Syak.g_02555
OG0001860	Syap.g_02262	Syak.g_02569
OG0001861	Syap.g_02248	Syak.g_02581
OG0001862	Syap.g_00276	Syak.g_02593
OG0001863	Syap.g_00272	Syak.g_02599
OG0001864	Syap.g_01974	Syak.g_02652
OG0001865	Syap.g_00651	Syak.g_02716
OG0001866	Syap.g_01522	Syak.g_02743
OG0001867	Syap.g_01524	Syak.g_02755
OG0001868	Syap.g_01495	Syak.g_00940
OG0001869	Syap.g_00233	Syak.g_00904
OG0001870	Syap.g_00224	Syak.g_00895
OG0001871	Syap.g_00217	Syak.g_00890
OG0001872	Syap.g_02442	Syak.g_00809
OG0001873	Syap.g_01885	Syak.g_00850
OG0001874	Syap.g_01882	Syak.g_00853
OG0001877	Syap.g_00905	Syak.g_00702
OG0001878	Syap.g_02695	Syak.g_00634
OG0001879	Syap.g_02690	Syak.g_00627
OG0001883	Syap.g_01741	Syak.g_00531
OG0001884	Syap.g_01733	Syak.g_00113
OG0001885	Syap.g_02792	Syak.g_00553
OG0001886	Syap.g_02335	Syak.g_00557
OG0001887	Syap.g_01245	Syak.g_00382
OG0001888	Syap.g_00168	Syak.g_00408
OG0001889	Syap.g_02724	Syak.g_00449
OG0001890	Syap.g_00825	Syak.g_00595
OG0001891	Syap.g_00832	Syak.g_00591
OG0001893	Syap.g_01290	Syak.g_00016
OG0001894	Syap.g_00893	Syak.g_00034
OG0001895	Syap.g_02658	Syak.g_00998
OG0001896	Syap.g_02053	Syak.g_01200
OG0001897	Syap.g_00559	Syak.g_01236
OG0001898	Syap.g_00577	Syak.g_01252
OG0001899	Syap.g_00484	Syak.g_01317
OG0001900	Syap.g_02355	Syak.g_01434
OG0001901	Syap.g_02354	Syak.g_01435
OG0001902	Syap.g_01354	Syak.g_01466
OG0001903	Syap.g_01631	Syak.g_01476
OG0001904	Syap.g_02063	Syak.g_01550
OG0001905	Syap.g_01060	Syak.g_01559
OG0001906	Syap.g_02213	Syak.g_02154
OG0001908	Syap.g_01185	Syak.g_02087
OG0001909	Syap.g_02279	Syak.g_02076
OG0001910	Syap.g_01907	Syak.g_01996
OG0001912	Syap.g_01042	Syak.g_01932
OG0001913	Syap.g_01032	Syak.g_01930
OG0001915	Syap.g_02313	Syak.g_01803
OG0001924	Syap.g_00381	Syak.g_02769
OG0001925	Syap.g_00382	Syak.g_02768
OG0001926	Syap.g_00383	Syak.g_02767
OG0001927	Syap.g_00384	Syak.g_02766
OG0001929	Syap.g_00994	Syak.g_01723
OG0001932	Syap.g_01102	Syak.g_01642
OG0001935	Syap.g_01697	Syak.g_02248
OG0001937	Syap.g_00037	Syak.g_02455
OG0001938	Syap.g_00731, Syap.g_02259	Syak.g_02571
OG0001942	Syap.g_00831	Syak.g_00916
OG0001943	Syap.g_00645	Syak.g_00879
OG0001944	Syap.g_02662	Syak.g_00573
OG0001946	Syap.g_01058	Syak.g_00703
OG0001947	Syap.g_01412	Syak.g_01494
OG0001959	Syap.g_02163	Syak.g_02031
OG0001970	Syap.g_02212	Syak.g_02152
OG0001973	Syap.g_01332	Syak.g_01958
OG0001994	Syap.g_00380	Syak.g_02770
OG0001998	Syap.g_00747	Syak.g_01005
OG0001998	Syap.g_00748	Syak.g_02034
OG0001999	Syap.g_01375	Syak.g_02368
OG0002002	Syap.g_02443	Syak.g_00810
OG0002005	Syap.g_02284	Syak.g_00952
OG0002006	Syap.g_01384, Syap.g_01413	Syak.g_00762
OG0002009	Syap.g_00155	Syak.g_00395
OG0002010	Syap.g_00002	Syak.g_01075
OG0002013	Syap.g_02542	Syak.g_02232
OG0002015	Syap.g_02069	Syak.g_01541
OG0002016	Syap.g_00102	Syak.g_02003
OG0002017	Syap.g_02099	Syak.g_01891
OG0002020	Syap.g_02581	Syak.g_01840
OG0002021	Syap.g_02584	Syak.g_01842
OG0002022	Syap.g_02585	Syak.g_01843
OG0002023	Syap.g_02588	Syak.g_01844
OG0002029	Syap.g_00356	Syak.g_01128
OG0002039	Syap.g_00208	Syak.g_00866
OG0002046	Syap.g_02164	Syak.g_01134
OG0002047	Syap.g_02039, Syap.g_02154, Syap.g_02153	Syak.g_01217
OG0002048	Syap.g_00598	Syak.g_01285
OG0002049	Syap.g_01926	Syak.g_01365
OG0002053	Syap.g_00835	Syak.g_02277
OG0002056	Syap.g_01633, Syap.g_01632	Syak.g_01477
OG0002113	Syap.g_01795	Syak.g_01754
OG0002114	Syap.g_01982	Syak.g_01014
OG0002116	Syap.g_00044	Syak.g_02450
OG0002122	Syap.g_01294	Syak.g_00699
OG0002129	Syap.g_02529	Syak.g_01057
OG0002130	Syap.g_01480	Syak.g_00934
OG0002131	Syap.g_02582	Syak.g_01841
OG0002134	Syap.g_01088, Syap.g_01087	Syak.g_01632
OG0002135	Syap.g_01395, Syap.g_01402	Syak.g_02387
OG0002136	Syap.g_01396, Syap.g_01403	Syak.g_02388
OG0002139	Syap.g_02429	Syak.g_00681
OG0002142	Syap.g_02112, Syap.g_02111	Syak.g_01025
OG0002143	Syap.g_02578	Syak.g_01210
OG0002144	Syap.g_00772, Syap.g_00773	Syak.g_01359
OG0002145	Syap.g_02737	Syak.g_00123
OG0002156	Syap.g_01621	Syak.g_01003
OG0002160	Syap.g_01501	Syak.g_00690
OG0002161	Syap.g_00649	Syak.g_01007
OG0002161	Syap.g_01463	Syak.g_01006
OG0002167	Syap.g_01318	Syak.g_00060
OG0002168	Syap.g_01411	Syak.g_00760
OG0002169	Syap.g_02038, Syap.g_02152	Syak.g_01218
OG0002170	Syap.g_00573	Syak.g_01249
OG0002171	Syap.g_02070	Syak.g_01534
OG0002172	Syap.g_01910	Syak.g_01999
OG0002173	Syap.g_01420	Syak.g_02014
OG0002174	Syap.g_02100	Syak.g_01890
OG0002179	Syap.g_01062	Syak.g_01563
OG0002180	Syap.g_01353	Syak.g_01467
OG0002181	Syap.g_02350	Syak.g_01437
OG0002182	Syap.g_00309	Syak.g_01418
OG0002184	Syap.g_02363	Syak.g_02225
OG0002185	Syap.g_02549	Syak.g_02237
OG0002186	Syap.g_01404	Syak.g_02389
OG0002187	Syap.g_01398	Syak.g_02390
OG0002188	Syap.g_00616	Syak.g_02421
OG0002189	Syap.g_00615	Syak.g_02422
OG0002190	Syap.g_00028	Syak.g_02464
OG0002191	Syap.g_02327, Syap.g_02329	Syak.g_01197
OG0002192	Syap.g_00207	Syak.g_00864
OG0002194	Syap.g_02432	Syak.g_00677
OG0002195	Syap.g_01249	Syak.g_00378
OG0002196	Syap.g_00179	Syak.g_00420
OG0002197	Syap.g_02684	Syak.g_00468
OG0002198	Syap.g_00644, Syap.g_00405	Syak.g_00055
OG0002199	Syap.g_00637	Syak.g_00050
OG0002200	Syap.g_02466	Syak.g_01042
OG0002201	Syap.g_01520	Syak.g_02741
OG0002202	Syap.g_01519	Syak.g_02740
OG0002203	Syap.g_01518	Syak.g_02739
OG0002204	Syap.g_00440	Syak.g_02720
OG0002205	Syap.g_01315	Syak.g_02700
OG0002206	Syap.g_01301	Syak.g_02688
OG0002207	Syap.g_00297	Syak.g_02678
OG0002208	Syap.g_02263	Syak.g_02568
OG0002209	Syap.g_00561	Syak.g_01238
OG0002210	Syap.g_00588	Syak.g_01277
OG0002211	Syap.g_00480	Syak.g_01313
OG0002212	Syap.g_01338	Syak.g_01954
OG0002214	Syap.g_02604	Syak.g_01815
OG0002229	Syap.g_00858	Syak.g_01705
OG0002238	Syap.g_02235, Syap.g_02000	Syak.g_00285
OG0002241	Syap.g_02165	Syak.g_01135
OG0002242	Syap.g_02068	Syak.g_01535
OG0002247	Syap.g_01305	Syak.g_02693
OG0002257	Syap.g_00660	Syak.g_00104
OG0002260	Syap.g_02428	Syak.g_00682
OG0002277	Syap.g_00997	Syak.g_01720
OG0002292	Syap.g_02266	Syak.g_02069
OG0002296	Syap.g_02008	Syak.g_01070
OG0002301	Syap.g_00675	Syak.g_00023
OG0002302	Syap.g_02512	Syak.g_02553
OG0002308	Syap.g_00624	Syak.g_00425
OG0002309	Syap.g_01843	Syak.g_00607
OG0002335	Syap.g_01161	Syak.g_02647
OG0002341	Syap.g_01330	Syak.g_01957
OG0002343	Syap.g_01581	Syak.g_01408
OG0002347	Syap.g_01387	Syak.g_02378
OG0002349	Syap.g_01515	Syak.g_02357
OG0002353	Syap.g_02729	Syak.g_00446
OG0002355	Syap.g_02330	Syak.g_00244
OG0002357	Syap.g_01434, Syap.g_01433	Syak.g_00100
OG0002358	Syap.g_02358	Syak.g_01193
OG0002359	Syap.g_00006	Syak.g_01078
OG0002382	Syap.g_02246	Syak.g_02583
OG0002391	Syap.g_02223	Syak.g_02164
OG0002396	Syap.g_00507	Syak.g_01340
OG0002404	Syap.g_01585	Syak.g_01497
OG0002406	Syap.g_00435	Syak.g_00139
OG0002409	Syap.g_02093	Syak.g_01894
OG0002410	Syap.g_02593	Syak.g_01824
OG0002411	Syap.g_02704	Syak.g_00617
OG0002431	Syap.g_02126	Syak.g_02633
OG0002440	Syap.g_01874	Syak.g_00647
OG0002443	Syap.g_01627	Syak.g_02039
OG0002444	Syap.g_01983	Syak.g_01010
OG0002464	Syap.g_02552	Syak.g_02240
OG0002466	Syap.g_01500	Syak.g_02338
OG0002473	Syap.g_01119	Syak.g_02085
OG0002474	Syap.g_01855, Syap.g_02768	Syak.g_01361
OG0002475	Syap.g_00005	Syak.g_01077
OG0002519	Syap.g_00778	Syak.g_01567
OG0002527	Syap.g_02372	Syak.g_00222
OG0002528	Syap.g_02374	Syak.g_00220
OG0002537	Syap.g_02270	Syak.g_00051
OG0002539	Syap.g_01029	Syak.g_01927
OG0002541	Syap.g_00589	Syak.g_01278
OG0002543	Syap.g_01031	Syak.g_01929
OG0002570	Syap.g_02566	Syak.g_01400
OG0002573	Syap.g_01984	Syak.g_01009
OG0002580	Syap.g_02394, Syap.g_02538	Syak.g_01883
OG0002592	Syap.g_01327	Syak.g_01960
OG0002593	Syap.g_00754	Syak.g_02486
OG0002598	Syap.g_02388	Syak.g_00099
OG0002601	Syap.g_02373	Syak.g_00221
OG0002611	Syap.g_01065	Syak.g_01565
OG0002678	Syap.g_00151	Syak.g_00058
OG0002683	Syap.g_02139, Syap.g_02140	Syak.g_01141
OG0002731	Syap.g_00533	Syak.g_02036
OG0002734	Syap.g_00718	Syak.g_01693
OG0002736	Syap.g_01708	Syak.g_01708
OG0002737	Syap.g_01374	Syak.g_02367
OG0002743	Syap.g_00782	Syak.g_00530
OG0002753	Syap.g_00775	Syak.g_02316
OG0002755	Syap.g_01980	Syak.g_01001
OG0002760	Syap.g_01472, Syap.g_01529	Syak.g_02751
OG0002761	Syap.g_00388	Syak.g_00064
OG0002763	Syap.g_00366, Syap.g_01973	Syak.g_01096
OG0002765	Syap.g_00352	Syak.g_00312
OG0002844	Syap.g_01000, Syap.g_00861	Syak.g_01528
OG0002855	Syap.g_00780	Syak.g_00543
OG0002868	Syap.g_01625	Syak.g_02040
OG0002870	Syap.g_02543	Syak.g_02233
OG0002879	Syap.g_02107	Syak.g_00191
OG0002940	Syap.g_00368, Syap.g_00369	Syak.g_02011
OG0002994	Syap.g_00676	Syak.g_00239
OG0002996	Syap.g_00104	Syak.g_00218
OG0002997	Syap.g_00339	Syak.g_00198
OG0002999	Syap.g_01886	Syak.g_00849
OG0003000	Syap.g_02532	Syak.g_01059
OG0003002	Syap.g_02302	Syak.g_00190
OG0003090	Syap.g_01712	Syak.g_01745
OG0003091	Syap.g_00367	Syak.g_02012
OG0003093	Syap.g_01680	Syak.g_02268
OG0003128	Syap.g_00177	Syak.g_00417
OG0003134	Syap.g_02357	Syak.g_02230
OG0003135	Syap.g_02267	Syak.g_02070
OG0003146	Syap.g_01985	Syak.g_01008
OG0003252	Syap.g_01001, Syap.g_01704	Syak.g_01703
OG0003293	Syap.g_00847	Syak.g_01152
OG0003303	Syap.g_01950	Syak.g_01049
OG0003316	Syap.g_02301	Syak.g_00189
OG0003318	Syap.g_01951	Syak.g_01655
OG0003319	Syap.g_00214	Syak.g_02052
OG0003506	Syap.g_01004	Syak.g_01702
OG0003549	Syap.g_00524, Syap.g_00525	Syak.g_01150, Syak.g_01669
OG0003932	Syap.g_01435	Syak.g_00170
OG0004410	Syap.g_02285	Syak.g_00953
OG0005124	Syap.g_02292	Syak.g_00238
OG0005180	Syap.g_02580	Syak.g_02487
OG0006164	Syap.g_01427	Syak.g_02028
