Orthogroup	Syap	Syao
OG0001392	Syap.g_01832	Syao.g_02298
OG0001393	Syap.g_01831	Syao.g_02299
OG0001394	Syap.g_00159	Syao.g_00983
OG0001395	Syap.g_00531	Syao.g_00470
OG0001396	Syap.g_02537	Syao.g_02726
OG0001398	Syap.g_02356	Syao.g_02641
OG0001401	Syap.g_01844	Syao.g_00434
OG0001406	Syap.g_01989	Syao.g_00616
OG0001408	Syap.g_01862	Syao.g_01384
OG0001411	Syap.g_00853	Syao.g_02007
OG0001412	Syap.g_02535	Syao.g_02122
OG0001415	Syap.g_00447, Syap.g_00446	Syao.g_00999
OG0001418	Syap.g_00221	Syao.g_00212
OG0001420	Syap.g_02736	Syao.g_01403
OG0001422	Syap.g_01682	Syao.g_00284
OG0001425	Syap.g_01024	Syao.g_02366
OG0001432	Syap.g_01967	Syao.g_01219
OG0001433	Syap.g_00790	Syao.g_00300
OG0001434	Syap.g_00167	Syao.g_00988
OG0001435	Syap.g_01259	Syao.g_00961
OG0001436	Syap.g_01711	Syao.g_01990
OG0001436	Syap.g_01703	Syao.g_01102
OG0001437	Syap.g_00448	Syao.g_00998
OG0001438	Syap.g_01346, Syap.g_01630	Syao.g_02049
OG0001439	Syap.g_01674	Syao.g_02026
OG0001441	Syap.g_02749	Syao.g_01394
OG0001443	Syap.g_01006	Syao.g_02369
OG0001444	Syap.g_00761	Syao.g_02664
OG0001447	Syap.g_02218	Syao.g_02585
OG0001452	Syap.g_01590	Syao.g_02104
OG0001453	Syap.g_02687	Syao.g_00814
OG0001456	Syap.g_01828	Syao.g_00708
OG0001457	Syap.g_01826	Syao.g_00709
OG0001458	Syap.g_01825	Syao.g_00710
OG0001459	Syap.g_00351	Syao.g_00583
OG0001460	Syap.g_00789	Syao.g_00299
OG0001461	Syap.g_02707	Syao.g_00788
OG0001470	Syap.g_01138	Syao.g_02175
OG0001474	Syap.g_00562	Syao.g_01870
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syao.g_02177
OG0001479	Syap.g_00565	Syao.g_01873
OG0001487	Syap.g_00699	Syao.g_00091
OG0001488	Syap.g_00209	Syao.g_00190
OG0001489	Syap.g_00603	Syao.g_01823
OG0001492	Syap.g_02441	Syao.g_00268
OG0001493	Syap.g_02433	Syao.g_00260
OG0001495	Syap.g_01921	Syao.g_01803
OG0001498	Syap.g_02044, Syap.g_02043	Syao.g_01717
OG0001502	Syap.g_00833	Syao.g_00526
OG0001507	Syap.g_00227	Syao.g_00874
OG0001508	Syap.g_00808	Syao.g_02174
OG0001510	Syap.g_01117	Syao.g_01944
OG0001511	Syap.g_02629, Syap.g_02676	Syao.g_02593
OG0001512	Syap.g_01151, Syap.g_01152	Syao.g_01707
OG0001515	Syap.g_00906	Syao.g_00626
OG0001516	Syap.g_01964	Syao.g_00939
OG0001517	Syap.g_00568	Syao.g_01876
OG0001518	Syap.g_01026	Syao.g_02365
OG0001519	Syap.g_02079	Syao.g_02371
OG0001527	Syap.g_00287, Syap.g_00292	Syao.g_00846
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syao.g_02176
OG0001529	Syap.g_01809	Syao.g_02222
OG0001530	Syap.g_02627	Syao.g_02591
OG0001533	Syap.g_02326	Syao.g_01731
OG0001534	Syap.g_00534	Syao.g_00467
OG0001535	Syap.g_01875	Syao.g_00448
OG0001536	Syap.g_02018	Syao.g_00679
OG0001537	Syap.g_00153	Syao.g_00977
OG0001538	Syap.g_00199	Syao.g_00761
OG0001539	Syap.g_02370	Syao.g_00956
OG0001540	Syap.g_02214	Syao.g_02543
OG0001541	Syap.g_01187	Syao.g_02518
OG0001542	Syap.g_01177	Syao.g_02527
OG0001543	Syap.g_01417, Syap.g_01416	Syao.g_02382
OG0001546	Syap.g_02745	Syao.g_01397
OG0001547	Syap.g_00840, Syap.g_00839	Syao.g_00570
OG0001553	Syap.g_02121	Syao.g_01510
OG0001557	Syap.g_00162	Syao.g_00984
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syao.g_02251
OG0001562	Syap.g_02700	Syao.g_00795
OG0001563	Syap.g_00473	Syao.g_01841
OG0001564	Syap.g_00876	Syao.g_00883
OG0001567	Syap.g_00838	Syao.g_00571
OG0001568	Syap.g_00842	Syao.g_00569
OG0001570	Syap.g_00438	Syao.g_00286
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syao.g_00848
OG0001577	Syap.g_00232	Syao.g_00128
OG0001578	Syap.g_01818	Syao.g_02304
OG0001580	Syap.g_01340, Syap.g_01341	Syao.g_02425
OG0001584	Syap.g_00183	Syao.g_00746
OG0001587	Syap.g_02669	Syao.g_01693
OG0001590	Syap.g_00889	Syao.g_00889
OG0001592	Syap.g_01342	Syao.g_02426
OG0001613	Syap.g_00597	Syao.g_01854
OG0001614	Syap.g_01101	Syao.g_02144
OG0001616	Syap.g_01884	Syao.g_00174
OG0001618	Syap.g_00518	Syao.g_00481
OG0001619	Syap.g_01752	Syao.g_00690
OG0001620	Syap.g_00557	Syao.g_01864
OG0001621	Syap.g_01592	Syao.g_02103
OG0001622	Syap.g_02601	Syao.g_02334
OG0001624	Syap.g_02494	Syao.g_01257
OG0001634	Syap.g_01956	Syao.g_00945
OG0001635	Syap.g_01127	Syao.g_02183
OG0001636	Syap.g_01797	Syao.g_02229
OG0001637	Syap.g_01945, Syap.g_01946	Syao.g_01361
OG0001638	Syap.g_01778	Syao.g_01684
OG0001641	Syap.g_02685	Syao.g_00816
OG0001642	Syap.g_00530	Syao.g_00233
OG0001643	Syap.g_00902	Syao.g_00899
OG0001644	Syap.g_00346	Syao.g_00474
OG0001645	Syap.g_00668	Syao.g_01270
OG0001647	Syap.g_01370	Syao.g_02073
OG0001652	Syap.g_02634	Syao.g_02253
OG0001654	Syap.g_00753	Syao.g_01697
OG0001657	Syap.g_02175	Syao.g_02491
OG0001658	Syap.g_00131	Syao.g_02435
OG0001659	Syap.g_01892	Syao.g_00020
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syao.g_02724
OG0001669	Syap.g_01283	Syao.g_01817
OG0001672	Syap.g_02553, Syap.g_02554	Syao.g_02631
OG0001673	Syap.g_01163	Syao.g_02713
OG0001675	Syap.g_02698	Syao.g_00802, Syao.g_01175
OG0001677	Syap.g_00592	Syao.g_01850
OG0001678	Syap.g_02678	Syao.g_01938
OG0001679	Syap.g_02521	Syao.g_02566, Syao.g_02565
OG0001680	Syap.g_01772	Syao.g_01679
OG0001682	Syap.g_00516	Syao.g_00483
OG0001692	Syap.g_02120	Syao.g_01508
OG0001694	Syap.g_01358	Syao.g_02061
OG0001700	Syap.g_00975	Syao.g_00307
OG0001714	Syap.g_01040	Syao.g_01099
OG0001715	Syap.g_00665	Syao.g_00278
OG0001717	Syap.g_01200	Syao.g_02505
OG0001729	Syap.g_02666	Syao.g_01711
OG0001730	Syap.g_00770	Syao.g_01008
OG0001731	Syap.g_00029	Syao.g_01603
OG0001732	Syap.g_02315	Syao.g_02197
OG0001733	Syap.g_00794	Syao.g_00310
OG0001735	Syap.g_00095	Syao.g_00929
OG0001737	Syap.g_01637	Syao.g_02042
OG0001738	Syap.g_01657	Syao.g_02011
OG0001739	Syap.g_01815, Syap.g_01816	Syao.g_02306
OG0001741	Syap.g_02493	Syao.g_01258
OG0001748	Syap.g_01911	Syao.g_02389
OG0001750	Syap.g_00764	Syao.g_01324
OG0001751	Syap.g_01164	Syao.g_02714
OG0001752	Syap.g_02670	Syao.g_01694
OG0001753	Syap.g_02534	Syao.g_02301
OG0001754	Syap.g_01949, Syap.g_01948	Syao.g_01363
OG0001755	Syap.g_00250	Syao.g_00153
OG0001760	Syap.g_02651	Syao.g_00294
OG0001762	Syap.g_02692	Syao.g_00809
OG0001764	Syap.g_02336	Syao.g_00565
OG0001766	Syap.g_01328	Syao.g_02036
OG0001767	Syap.g_01036	Syao.g_01100
OG0001768	Syap.g_02275	Syao.g_02533
OG0001769	Syap.g_00643	Syao.g_00916
OG0001771	Syap.g_00329	Syao.g_01406
OG0001783	Syap.g_01108, Syap.g_01471	Syao.g_01952
OG0001786	Syap.g_00311, Syap.g_01210	Syao.g_01584
OG0001787	Syap.g_01454	Syao.g_01411
OG0001788	Syap.g_01449	Syao.g_01414
OG0001789	Syap.g_01482, Syap.g_01481	Syao.g_01434
OG0001790	Syap.g_00238	Syao.g_00134
OG0001796	Syap.g_01850, Syap.g_01852	Syao.g_00440
OG0001797	Syap.g_00947	Syao.g_00698
OG0001798	Syap.g_01291	Syao.g_01332
OG0001799	Syap.g_00638	Syao.g_00913
OG0001800	Syap.g_00771	Syao.g_01529
OG0001801	Syap.g_02110	Syao.g_01535
OG0001804	Syap.g_02045, Syap.g_02046	Syao.g_01718
OG0001806	Syap.g_02337	Syao.g_02074
OG0001808	Syap.g_01055	Syao.g_01964
OG0001809	Syap.g_01685	Syao.g_02614
OG0001811	Syap.g_01180	Syao.g_02525
OG0001812	Syap.g_01343	Syao.g_02427
OG0001813	Syap.g_02086	Syao.g_02360
OG0001814	Syap.g_01166, Syap.g_00125	Syao.g_02344
OG0001815	Syap.g_01801	Syao.g_00732
OG0001838	Syap.g_00064, Syap.g_00537	Syao.g_02153
OG0001839	Syap.g_01794	Syao.g_02233
OG0001840	Syap.g_00978	Syao.g_02216
OG0001841	Syap.g_00987	Syao.g_02209
OG0001843	Syap.g_01100	Syao.g_02143
OG0001844	Syap.g_01099	Syao.g_02142
OG0001845	Syap.g_01094	Syao.g_02140
OG0001846	Syap.g_02226	Syao.g_02577
OG0001847	Syap.g_02230	Syao.g_02575
OG0001848	Syap.g_02236	Syao.g_02571
OG0001849	Syap.g_02364	Syao.g_02648
OG0001850	Syap.g_02550	Syao.g_02634
OG0001851	Syap.g_01700	Syao.g_02627
OG0001852	Syap.g_01699	Syao.g_02626
OG0001853	Syap.g_01691	Syao.g_02619
OG0001854	Syap.g_01157	Syao.g_01703
OG0001856	Syap.g_01216	Syao.g_01580
OG0001857	Syap.g_01212	Syao.g_01583
OG0001858	Syap.g_00025	Syao.g_01608
OG0001859	Syap.g_02516	Syao.g_00046
OG0001860	Syap.g_02262	Syao.g_00032
OG0001861	Syap.g_02248	Syao.g_00119
OG0001862	Syap.g_00276	Syao.g_00107
OG0001863	Syap.g_00272	Syao.g_00101
OG0001864	Syap.g_01974	Syao.g_01420
OG0001865	Syap.g_00651	Syao.g_01030
OG0001866	Syap.g_01522	Syao.g_01058
OG0001867	Syap.g_01524	Syao.g_01056
OG0001868	Syap.g_01495	Syao.g_01468
OG0001869	Syap.g_00233	Syao.g_00129
OG0001870	Syap.g_00224	Syao.g_00215
OG0001871	Syap.g_00217	Syao.g_00207
OG0001872	Syap.g_02442	Syao.g_00269
OG0001873	Syap.g_01885	Syao.g_00173
OG0001874	Syap.g_01882	Syao.g_00176
OG0001877	Syap.g_00905	Syao.g_00627
OG0001878	Syap.g_02695	Syao.g_00805
OG0001879	Syap.g_02690	Syao.g_00811
OG0001883	Syap.g_01741	Syao.g_00713
OG0001884	Syap.g_01733	Syao.g_00637
OG0001885	Syap.g_02792	Syao.g_00586
OG0001886	Syap.g_02335	Syao.g_00564
OG0001887	Syap.g_01245	Syao.g_00200
OG0001888	Syap.g_00168	Syao.g_00989
OG0001889	Syap.g_02724	Syao.g_00772
OG0001890	Syap.g_00825	Syao.g_00533
OG0001891	Syap.g_00832	Syao.g_00528
OG0001893	Syap.g_01290	Syao.g_01331
OG0001894	Syap.g_00893	Syao.g_00893
OG0001895	Syap.g_02658	Syao.g_01532
OG0001896	Syap.g_02053	Syao.g_01729
OG0001897	Syap.g_00559	Syao.g_01867
OG0001898	Syap.g_00577	Syao.g_01883
OG0001899	Syap.g_00484	Syao.g_01816
OG0001900	Syap.g_02355	Syao.g_02090
OG0001901	Syap.g_02354	Syao.g_02089
OG0001902	Syap.g_01354	Syao.g_02057
OG0001903	Syap.g_01631	Syao.g_02048
OG0001904	Syap.g_02063	Syao.g_01971
OG0001905	Syap.g_01060	Syao.g_01961
OG0001906	Syap.g_02213	Syao.g_02544
OG0001908	Syap.g_01185	Syao.g_02521
OG0001909	Syap.g_02279	Syao.g_02531
OG0001910	Syap.g_01907	Syao.g_02393
OG0001912	Syap.g_01042	Syao.g_02446
OG0001913	Syap.g_01032	Syao.g_02448
OG0001915	Syap.g_02313	Syao.g_02195
OG0001924	Syap.g_00381	Syao.g_01347
OG0001925	Syap.g_00382	Syao.g_01348
OG0001926	Syap.g_00383	Syao.g_01349
OG0001927	Syap.g_00384	Syao.g_01350
OG0001929	Syap.g_00994	Syao.g_02202
OG0001932	Syap.g_01102	Syao.g_02145
OG0001935	Syap.g_01697	Syao.g_02624
OG0001937	Syap.g_00037	Syao.g_01595
OG0001938	Syap.g_00731, Syap.g_02259	Syao.g_00030
OG0001942	Syap.g_00831	Syao.g_00531
OG0001943	Syap.g_00645	Syao.g_00219
OG0001944	Syap.g_02662	Syao.g_00203
OG0001946	Syap.g_01058	Syao.g_00622
OG0001947	Syap.g_01412	Syao.g_02380
OG0001956	Syap.g_01978	Syao.g_01376
OG0001970	Syap.g_02212	Syao.g_02546
OG0001979	Syap.g_00834	Syao.g_00525
OG0001994	Syap.g_00380	Syao.g_01346
OG0001998	Syap.g_00747	Syao.g_01370
OG0001999	Syap.g_01375	Syao.g_01650
OG0002002	Syap.g_02443	Syao.g_00270
OG0002009	Syap.g_00155	Syao.g_00980
OG0002010	Syap.g_00002	Syao.g_00074
OG0002011	Syap.g_02399	Syao.g_00258
OG0002013	Syap.g_02542	Syao.g_02640
OG0002015	Syap.g_02069	Syao.g_01091
OG0002016	Syap.g_00102	Syao.g_02386
OG0002017	Syap.g_02099	Syao.g_02281
OG0002019	Syap.g_01103	Syao.g_02146
OG0002020	Syap.g_02581	Syao.g_02320
OG0002021	Syap.g_02584	Syao.g_02322
OG0002022	Syap.g_02585	Syao.g_02323
OG0002023	Syap.g_02588	Syao.g_02324
OG0002039	Syap.g_00208	Syao.g_00189
OG0002046	Syap.g_02164	Syao.g_02693
OG0002047	Syap.g_02039, Syap.g_02154	Syao.g_01714
OG0002048	Syap.g_00598	Syao.g_01855
OG0002049	Syap.g_01926	Syao.g_01932
OG0002056	Syap.g_01633, Syap.g_01632	Syao.g_02046
OG0002107	Syap.g_00420	Syao.g_00544
OG0002113	Syap.g_01795	Syao.g_02232
OG0002114	Syap.g_01982	Syao.g_01360
OG0002116	Syap.g_00044	Syao.g_01590
OG0002122	Syap.g_01294	Syao.g_01336
OG0002129	Syap.g_02529	Syao.g_01516
OG0002130	Syap.g_01480	Syao.g_01435
OG0002131	Syap.g_02582	Syao.g_02321
OG0002134	Syap.g_01088, Syap.g_01087	Syao.g_02134
OG0002135	Syap.g_01395, Syap.g_01402	Syao.g_01666
OG0002136	Syap.g_01396, Syap.g_01403	Syao.g_01667
OG0002139	Syap.g_02429	Syao.g_00289
OG0002142	Syap.g_02112, Syap.g_02111	Syao.g_01536
OG0002143	Syap.g_02578	Syao.g_00701
OG0002144	Syap.g_00772, Syap.g_00773	Syao.g_01325
OG0002156	Syap.g_01621	Syao.g_01358
OG0002160	Syap.g_01501	Syao.g_01628
OG0002168	Syap.g_01411	Syao.g_02381
OG0002169	Syap.g_02038, Syap.g_02152	Syao.g_01713
OG0002172	Syap.g_01910	Syao.g_02390
OG0002173	Syap.g_01420	Syao.g_02475
OG0002174	Syap.g_02100	Syao.g_02282
OG0002179	Syap.g_01062	Syao.g_01956
OG0002180	Syap.g_01353	Syao.g_02056
OG0002181	Syap.g_02350	Syao.g_02086
OG0002182	Syap.g_00309	Syao.g_01586
OG0002184	Syap.g_02363	Syao.g_02647
OG0002185	Syap.g_02549	Syao.g_02635
OG0002186	Syap.g_01404	Syao.g_01668
OG0002187	Syap.g_01398	Syao.g_01669
OG0002188	Syap.g_00616	Syao.g_01562
OG0002189	Syap.g_00615	Syao.g_01563
OG0002190	Syap.g_00028	Syao.g_01604
OG0002192	Syap.g_00207	Syao.g_00188
OG0002194	Syap.g_02432	Syao.g_00259
OG0002195	Syap.g_01249	Syao.g_00970
OG0002196	Syap.g_00179	Syao.g_00742
OG0002197	Syap.g_02684	Syao.g_00817
OG0002198	Syap.g_00644, Syap.g_00405	Syao.g_00917
OG0002199	Syap.g_00637	Syao.g_00912
OG0002200	Syap.g_02466	Syao.g_01487
OG0002201	Syap.g_01520	Syao.g_01060
OG0002202	Syap.g_01519	Syao.g_01061
OG0002203	Syap.g_01518	Syao.g_01062
OG0002204	Syap.g_00440	Syao.g_01028
OG0002205	Syap.g_01315	Syao.g_01049
OG0002206	Syap.g_01301	Syao.g_00840
OG0002207	Syap.g_00297	Syao.g_00850
OG0002208	Syap.g_02263	Syao.g_00033
OG0002209	Syap.g_00561	Syao.g_01869
OG0002210	Syap.g_00588	Syao.g_01846
OG0002211	Syap.g_00480	Syao.g_01812
OG0002212	Syap.g_01338	Syao.g_02424
OG0002214	Syap.g_02604	Syao.g_02337
OG0002225	Syap.g_00419	Syao.g_00543
OG0002229	Syap.g_00858	Syao.g_02126
OG0002235	Syap.g_00176	Syao.g_00737
OG0002241	Syap.g_02165	Syao.g_02694
OG0002247	Syap.g_01305	Syao.g_00836
OG0002257	Syap.g_00660	Syao.g_01262
OG0002260	Syap.g_02428	Syao.g_00288
OG0002292	Syap.g_02266	Syao.g_02539
OG0002296	Syap.g_02008	Syao.g_00069
OG0002301	Syap.g_00675	Syao.g_00358
OG0002302	Syap.g_02512	Syao.g_00048
OG0002308	Syap.g_00624	Syao.g_01549
OG0002309	Syap.g_01843	Syao.g_00562
OG0002341	Syap.g_01330	Syao.g_02416
OG0002343	Syap.g_01581	Syao.g_02113
OG0002347	Syap.g_01387	Syao.g_01659
OG0002349	Syap.g_01515	Syao.g_01641
OG0002353	Syap.g_02729	Syao.g_00769
OG0002355	Syap.g_02330	Syao.g_00396
OG0002357	Syap.g_01434, Syap.g_01433	Syao.g_01568
OG0002358	Syap.g_02358	Syao.g_01734
OG0002359	Syap.g_00006	Syao.g_00077
OG0002360	Syap.g_01823	Syao.g_00430
OG0002375	Syap.g_00880	Syao.g_01082
OG0002382	Syap.g_02246	Syao.g_00117
OG0002389	Syap.g_00600	Syao.g_01819
OG0002391	Syap.g_02223	Syao.g_02580
OG0002396	Syap.g_00507	Syao.g_01785
OG0002404	Syap.g_01585	Syao.g_02109
OG0002406	Syap.g_00435	Syao.g_00462
OG0002409	Syap.g_02093	Syao.g_02278
OG0002410	Syap.g_02593	Syao.g_02330
OG0002411	Syap.g_02704	Syao.g_00790
OG0002430	Syap.g_00317	Syao.g_01485
OG0002431	Syap.g_02126	Syao.g_01484
OG0002440	Syap.g_01874	Syao.g_01351
OG0002443	Syap.g_01627	Syao.g_00395
OG0002464	Syap.g_02552	Syao.g_02632
OG0002466	Syap.g_01500	Syao.g_01627
OG0002474	Syap.g_01855, Syap.g_02768	Syao.g_00443
OG0002475	Syap.g_00005	Syao.g_00076
OG0002506	Syap.g_01555	Syao.g_00332
OG0002519	Syap.g_00778	Syao.g_02260
OG0002527	Syap.g_02372	Syao.g_01306
OG0002528	Syap.g_02374	Syao.g_01304
OG0002537	Syap.g_02270	Syao.g_02536
OG0002539	Syap.g_01029	Syao.g_02450
OG0002541	Syap.g_00589	Syao.g_01847
OG0002545	Syap.g_01546	Syao.g_02422
OG0002547	Syap.g_00837	Syao.g_00524
OG0002548	Syap.g_00409	Syao.g_00326
OG0002588	Syap.g_02162	Syao.g_01115
OG0002592	Syap.g_01327	Syao.g_02412
OG0002593	Syap.g_00754	Syao.g_01699
OG0002601	Syap.g_02373	Syao.g_01305
OG0002611	Syap.g_01065	Syao.g_02258
OG0002615	Syap.g_00714, Syap.g_00695, Syap.g_00713	Syao.g_01318
OG0002628	Syap.g_01081	Syao.g_01958
OG0002634	Syap.g_01153	Syao.g_01706
OG0002645	Syap.g_01443	Syao.g_00904
OG0002648	Syap.g_01456	Syao.g_01409
OG0002649	Syap.g_01457	Syao.g_01408
OG0002650	Syap.g_01458	Syao.g_01407
OG0002668	Syap.g_01445	Syao.g_01807, Syao.g_01365
OG0002670	Syap.g_02305	Syao.g_01942
OG0002675	Syap.g_01751	Syao.g_00692
OG0002678	Syap.g_00151	Syao.g_00221
OG0002684	Syap.g_02123	Syao.g_02372
OG0002687	Syap.g_02131	Syao.g_01104
OG0002699	Syap.g_01710	Syao.g_02002
OG0002722	Syap.g_01285	Syao.g_01112, Syao.g_01111, Syao.g_01996, Syao.g_01986
OG0002723	Syap.g_01265	Syao.g_01078
OG0002731	Syap.g_00533	Syao.g_00468
OG0002744	Syap.g_00841	Syao.g_01241
OG0002753	Syap.g_00775	Syao.g_00614
OG0002760	Syap.g_01472, Syap.g_01529	Syao.g_01207
OG0002762	Syap.g_01536	Syao.g_02411
OG0002763	Syap.g_00366, Syap.g_01973	Syao.g_01421
OG0002764	Syap.g_01993	Syao.g_00613
OG0002766	Syap.g_00627	Syao.g_01095
OG0002797	Syap.g_01788	Syao.g_00380
OG0002844	Syap.g_01000, Syap.g_00861	Syao.g_01987
OG0002855	Syap.g_00780	Syao.g_00306
OG0002870	Syap.g_02543	Syao.g_02639
OG0002872	Syap.g_02269	Syao.g_02537
OG0002881	Syap.g_02062	Syao.g_01094
OG0002882	Syap.g_02400	Syao.g_01167, Syao.g_01071
OG0002996	Syap.g_00104	Syao.g_02470
OG0002997	Syap.g_00339	Syao.g_01177
OG0002999	Syap.g_01886	Syao.g_00172
OG0003000	Syap.g_02532	Syao.g_01514
OG0003007	Syap.g_00777	Syao.g_00321
OG0003010	Syap.g_00868	Syao.g_01980
OG0003067	Syap.g_01865	Syao.g_01557
OG0003128	Syap.g_00177	Syao.g_00740
OG0003134	Syap.g_02357	Syao.g_02642
OG0003146	Syap.g_01985	Syao.g_00244
OG0003149	Syap.g_01943	Syao.g_01480
OG0003150	Syap.g_01944	Syao.g_01479
OG0003216	Syap.g_00855	Syao.g_02127
OG0003222	Syap.g_01282	Syao.g_01114
OG0003223	Syap.g_01709	Syao.g_02001
OG0003319	Syap.g_00214	Syao.g_00402
OG0003322	Syap.g_00783	Syao.g_00309
OG0003323	Syap.g_01851, Syap.g_01853	Syao.g_00441
OG0003324	Syap.g_01317	Syao.g_00348
OG0003329	Syap.g_00123, Syap.g_02309	Syao.g_02346
OG0003330	Syap.g_01057	Syao.g_01963
OG0003332	Syap.g_00237	Syao.g_00133
OG0003407	Syap.g_01273, Syap.g_00726	Syao.g_01124
OG0003418	Syap.g_00873	Syao.g_02125
OG0003579	Syap.g_01854	Syao.g_00442
OG0003580	Syap.g_00816	Syao.g_00550
OG0003581	Syap.g_00817	Syao.g_00549
OG0003582	Syap.g_00818	Syao.g_00548
OG0003583	Syap.g_01965	Syao.g_00938
OG0003584	Syap.g_00887	Syao.g_00886
OG0003585	Syap.g_01935	Syao.g_00872
OG0003586	Syap.g_00298	Syao.g_00851
OG0003587	Syap.g_01312	Syao.g_01052
OG0003589	Syap.g_01431	Syao.g_00415
OG0003590	Syap.g_00918, Syap.g_00956	Syao.g_01014
OG0003591	Syap.g_01517	Syao.g_01063
OG0003597	Syap.g_01096	Syao.g_02141
OG0003598	Syap.g_02353	Syao.g_02088
OG0003602	Syap.g_02622	Syao.g_00240
OG0003603	Syap.g_00223	Syao.g_00214
OG0003604	Syap.g_00246	Syao.g_00142
OG0003605	Syap.g_02762	Syao.g_02673
OG0003786	Syap.g_01281	Syao.g_01119
OG0003793	Syap.g_01702	Syao.g_01103
OG0003956	Syap.g_01863	Syao.g_00607
OG0003970	Syap.g_00799, Syap.g_00798	Syao.g_00001
OG0003971	Syap.g_00804	Syao.g_00003
OG0003974	Syap.g_00625	Syao.g_01548
OG0003975	Syap.g_00626	Syao.g_01547
OG0003983	Syap.g_00216	Syao.g_00205
OG0003987	Syap.g_00948, Syap.g_00911	Syao.g_02675
OG0004407	Syap.g_00386, Syap.g_02575	Syao.g_00403
OG0004410	Syap.g_02285	Syao.g_01476
OG0004416	Syap.g_00659	Syao.g_00595
OG0004431	Syap.g_00395	Syao.g_00628
OG0004976	Syap.g_02677	Syao.g_01940
OG0005202	Syap.g_00522	Syao.g_00477
OG0005207	Syap.g_00323	Syao.g_00730
OG0005209	Syap.g_01743	Syao.g_00707
OG0005248	Syap.g_00396, Syap.g_00321	Syao.g_01383
