Orthogroup	Syap	Syaq
OG0001323	Syap.g_00757	Syaq.g_01820
OG0001326	Syap.g_02646	Syaq.g_01205
OG0001333	Syap.g_01373	Syaq.g_01622
OG0001336	Syap.g_02602	Syaq.g_01174
OG0001337	Syap.g_00576	Syaq.g_00564
OG0001345	Syap.g_01877, Syap.g_02776	Syaq.g_00213
OG0001346	Syap.g_01484	Syaq.g_00298
OG0001347	Syap.g_02536	Syaq.g_01063
OG0001348	Syap.g_00938	Syaq.g_02703
OG0001349	Syap.g_01264, Syap.g_00851	Syaq.g_00942
OG0001351	Syap.g_01996	Syaq.g_00476
OG0001353	Syap.g_01849	Syaq.g_02379
OG0001358	Syap.g_00942	Syaq.g_02056
OG0001360	Syap.g_01881, Syap.g_02778	Syaq.g_00211
OG0001361	Syap.g_01792	Syaq.g_00216
OG0001364	Syap.g_01052	Syaq.g_00972
OG0001365	Syap.g_00138	Syaq.g_01259
OG0001366	Syap.g_01399	Syaq.g_01649
OG0001368	Syap.g_01576	Syaq.g_00708
OG0001373	Syap.g_02647	Syaq.g_01206
OG0001374	Syap.g_01829, Syap.g_01830	Syaq.g_01198
OG0001378	Syap.g_02055	Syaq.g_00506
OG0001379	Syap.g_01474	Syaq.g_00289
OG0001382	Syap.g_00677	Syaq.g_00662
OG0001383	Syap.g_02665	Syaq.g_01587
OG0001385	Syap.g_02650	Syaq.g_01209
OG0001386	Syap.g_02649	Syaq.g_01208
OG0001387	Syap.g_02648	Syaq.g_01207
OG0001388	Syap.g_02645	Syaq.g_01204
OG0001389	Syap.g_02644	Syaq.g_01203
OG0001390	Syap.g_02643	Syaq.g_01202
OG0001391	Syap.g_01833	Syaq.g_01201
OG0001392	Syap.g_01832	Syaq.g_01200
OG0001393	Syap.g_01831	Syaq.g_01199
OG0001394	Syap.g_00159	Syaq.g_02307
OG0001395	Syap.g_00531	Syaq.g_00045
OG0001396	Syap.g_02537	Syaq.g_01064
OG0001401	Syap.g_01844	Syaq.g_02383
OG0001408	Syap.g_01862	Syaq.g_02125
OG0001412	Syap.g_02535	Syaq.g_01062
OG0001418	Syap.g_00221	Syaq.g_00243
OG0001420	Syap.g_02736	Syaq.g_01833
OG0001428	Syap.g_01196	Syaq.g_01396
OG0001432	Syap.g_01967	Syaq.g_01862
OG0001433	Syap.g_00790	Syaq.g_00128
OG0001434	Syap.g_00167	Syaq.g_02312
OG0001435	Syap.g_01259	Syaq.g_02265
OG0001436	Syap.g_01711	Syaq.g_00967
OG0001438	Syap.g_01346, Syap.g_01630	Syaq.g_00778
OG0001439	Syap.g_01674	Syaq.g_00863
OG0001441	Syap.g_02749	Syaq.g_01822
OG0001443	Syap.g_01006	Syaq.g_01236
OG0001444	Syap.g_00761	Syaq.g_01042
OG0001447	Syap.g_02218	Syaq.g_01456
OG0001452	Syap.g_01590	Syaq.g_00723
OG0001453	Syap.g_02687	Syaq.g_02522
OG0001456	Syap.g_01828	Syaq.g_01196
OG0001457	Syap.g_01826	Syaq.g_01195
OG0001458	Syap.g_01825	Syaq.g_01194
OG0001460	Syap.g_00789	Syaq.g_00129
OG0001461	Syap.g_02707	Syaq.g_02163
OG0001474	Syap.g_00562	Syaq.g_00552
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syaq.g_00905
OG0001478	Syap.g_01790	Syaq.g_00457, Syaq.g_00451
OG0001479	Syap.g_00565	Syaq.g_00555
OG0001487	Syap.g_00699	Syaq.g_00422
OG0001488	Syap.g_00209	Syaq.g_00224
OG0001489	Syap.g_00603	Syaq.g_02565, Syaq.g_00591
OG0001492	Syap.g_02441	Syaq.g_00158
OG0001493	Syap.g_02433	Syaq.g_00150
OG0001495	Syap.g_01921	Syaq.g_00659
OG0001498	Syap.g_02044, Syap.g_02043	Syaq.g_00528
OG0001502	Syap.g_00833	Syaq.g_02407
OG0001508	Syap.g_00808, Syap.g_01139	Syaq.g_00902
OG0001510	Syap.g_01117	Syaq.g_01034
OG0001511	Syap.g_02629, Syap.g_02676	Syaq.g_01478
OG0001512	Syap.g_01151, Syap.g_01152	Syaq.g_01583
OG0001515	Syap.g_00906	Syaq.g_02585
OG0001516	Syap.g_01964	Syaq.g_02243
OG0001517	Syap.g_00568	Syaq.g_00558
OG0001518	Syap.g_01026	Syaq.g_01244
OG0001519	Syap.g_02079	Syaq.g_01234
OG0001527	Syap.g_00287, Syap.g_00292	Syaq.g_01946
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syaq.g_00904
OG0001529	Syap.g_01809	Syaq.g_01102
OG0001530	Syap.g_02627	Syaq.g_01480
OG0001531	Syap.g_01150	Syaq.g_01584
OG0001533	Syap.g_02326	Syaq.g_00470
OG0001534	Syap.g_00534	Syaq.g_00048
OG0001535	Syap.g_01875	Syaq.g_00065
OG0001536	Syap.g_02018	Syaq.g_02480
OG0001537	Syap.g_00153	Syaq.g_02301
OG0001538	Syap.g_00199	Syaq.g_02345
OG0001539	Syap.g_02370	Syaq.g_02261
OG0001540	Syap.g_02214	Syaq.g_01452
OG0001541	Syap.g_01187	Syaq.g_01387
OG0001542	Syap.g_01177	Syaq.g_01379
OG0001546	Syap.g_02745	Syaq.g_01825
OG0001547	Syap.g_00840, Syap.g_00839	Syaq.g_02422
OG0001553	Syap.g_02121	Syaq.g_00368
OG0001556	Syap.g_00041, Syap.g_00411	Syaq.g_00202
OG0001557	Syap.g_00162	Syaq.g_02308
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syaq.g_01130
OG0001562	Syap.g_02700	Syaq.g_00073
OG0001563	Syap.g_00473	Syaq.g_00608
OG0001564	Syap.g_00876	Syaq.g_02158
OG0001567	Syap.g_00838	Syaq.g_02421
OG0001568	Syap.g_00842	Syaq.g_02424
OG0001570	Syap.g_00438	Syaq.g_02417
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syaq.g_01944
OG0001577	Syap.g_00232	Syaq.g_00254
OG0001580	Syap.g_01340, Syap.g_01341	Syaq.g_01275
OG0001590	Syap.g_00889	Syaq.g_02166, Syaq.g_02177, Syaq.g_02076
OG0001592	Syap.g_01342	Syaq.g_01274
OG0001613	Syap.g_00597	Syaq.g_00582
OG0001614	Syap.g_01101	Syaq.g_01020
OG0001615	Syap.g_01937	Syaq.g_02404
OG0001616	Syap.g_01884	Syaq.g_00208
OG0001618	Syap.g_00518	Syaq.g_00036
OG0001619	Syap.g_01752	Syaq.g_02469
OG0001620	Syap.g_00557	Syaq.g_00546
OG0001621	Syap.g_01592	Syaq.g_00724
OG0001622	Syap.g_02601	Syaq.g_01176
OG0001623	Syap.g_00578	Syaq.g_00567
OG0001623	Syap.g_00582, Syap.g_00585	Syaq.g_00571
OG0001624	Syap.g_02494	Syaq.g_02116
OG0001634	Syap.g_01956	Syaq.g_02249
OG0001636	Syap.g_01797	Syaq.g_01109
OG0001637	Syap.g_01945, Syap.g_01946	Syaq.g_01603
OG0001638	Syap.g_01778	Syaq.g_01660
OG0001639	Syap.g_00751	Syaq.g_01738
OG0001641	Syap.g_02685	Syaq.g_02520
OG0001642	Syap.g_00530	Syaq.g_02411
OG0001643	Syap.g_00902	Syaq.g_02087
OG0001647	Syap.g_01370	Syaq.g_00753
OG0001652	Syap.g_02634	Syaq.g_01132
OG0001654	Syap.g_00753	Syaq.g_01736
OG0001657	Syap.g_02175	Syaq.g_01413
OG0001658	Syap.g_00131	Syaq.g_01265
OG0001659	Syap.g_01892	Syaq.g_00199
OG0001672	Syap.g_02553, Syap.g_02554	Syaq.g_01545
OG0001673	Syap.g_01163	Syaq.g_01569
OG0001675	Syap.g_02698	Syaq.g_02535
OG0001677	Syap.g_00592	Syaq.g_00578
OG0001678	Syap.g_02678	Syaq.g_00691
OG0001679	Syap.g_02521	Syaq.g_02436
OG0001682	Syap.g_00516	Syaq.g_00034
OG0001683	Syap.g_00702	Syaq.g_00923, Syaq.g_01636, Syaq.g_00117, Syaq.g_00125, Syaq.g_00787, Syaq.g_00927, Syaq.g_02006, Syaq.g_02218
OG0001690	Syap.g_00647	Syaq.g_01514
OG0001692	Syap.g_02120	Syaq.g_00366
OG0001694	Syap.g_01358	Syaq.g_00765
OG0001700	Syap.g_00975	Syaq.g_02420
OG0001713	Syap.g_00349	Syaq.g_00232
OG0001715	Syap.g_00665	Syaq.g_01875
OG0001729	Syap.g_02666	Syaq.g_01589
OG0001730	Syap.g_00770	Syaq.g_01591
OG0001731	Syap.g_00029	Syaq.g_01717
OG0001732	Syap.g_02315	Syaq.g_00173
OG0001733	Syap.g_00794	Syaq.g_02256
OG0001735	Syap.g_00095	Syaq.g_02236
OG0001737	Syap.g_01637	Syaq.g_00843
OG0001738	Syap.g_01657	Syaq.g_00879
OG0001739	Syap.g_01815, Syap.g_01816	Syaq.g_01192
OG0001748	Syap.g_01911	Syaq.g_01314
OG0001749	Syap.g_02067	Syaq.g_00959
OG0001750	Syap.g_00764	Syaq.g_01507
OG0001751	Syap.g_01164	Syaq.g_01568
OG0001752	Syap.g_02670	Syaq.g_01593
OG0001753	Syap.g_02534	Syaq.g_00080
OG0001754	Syap.g_01949, Syap.g_01948	Syaq.g_01598
OG0001755	Syap.g_00250	Syaq.g_01817
OG0001762	Syap.g_02692	Syaq.g_02528
OG0001764	Syap.g_02336	Syaq.g_02427
OG0001766	Syap.g_01328	Syaq.g_00854
OG0001767	Syap.g_00863	Syaq.g_00965
OG0001768	Syap.g_00610, Syap.g_02273, Syap.g_02275	Syaq.g_01373
OG0001783	Syap.g_01108, Syap.g_01471	Syaq.g_01025
OG0001786	Syap.g_00311, Syap.g_01210	Syaq.g_01698
OG0001787	Syap.g_01454	Syaq.g_01837
OG0001788	Syap.g_01449	Syaq.g_01840
OG0001789	Syap.g_01482, Syap.g_01481	Syaq.g_00296
OG0001790	Syap.g_00238	Syaq.g_00260
OG0001796	Syap.g_01850, Syap.g_01852	Syaq.g_00071
OG0001797	Syap.g_00947	Syaq.g_02461
OG0001798	Syap.g_01291	Syaq.g_02064
OG0001800	Syap.g_00771	Syaq.g_00346
OG0001801	Syap.g_02110	Syaq.g_00356
OG0001804	Syap.g_02045, Syap.g_02046	Syaq.g_00527
OG0001806	Syap.g_02337	Syaq.g_00752
OG0001808	Syap.g_01055	Syaq.g_00979
OG0001809	Syap.g_01685	Syaq.g_01562
OG0001811	Syap.g_01180	Syaq.g_01381
OG0001812	Syap.g_01343	Syaq.g_01273
OG0001813	Syap.g_02086	Syaq.g_01230
OG0001814	Syap.g_01166, Syap.g_00125	Syaq.g_01166
OG0001815	Syap.g_01801	Syaq.g_01155
OG0001818	Syap.g_00703	Syaq.g_00922, Syaq.g_01635, Syaq.g_00116, Syaq.g_00124, Syaq.g_00788, Syaq.g_00928, Syaq.g_02007, Syaq.g_02219, Syaq.g_00835, Syaq.g_01426, Syaq.g_01896, Syaq.g_02190
OG0001838	Syap.g_00064, Syap.g_00537	Syaq.g_01142
OG0001839	Syap.g_01794	Syaq.g_01113
OG0001840	Syap.g_00978	Syaq.g_01096
OG0001841	Syap.g_00987	Syaq.g_01087
OG0001843	Syap.g_01100	Syaq.g_01019
OG0001844	Syap.g_01099	Syaq.g_01018
OG0001845	Syap.g_01094	Syaq.g_01017
OG0001846	Syap.g_02228, Syap.g_02226	Syaq.g_01464
OG0001847	Syap.g_02230	Syaq.g_01465
OG0001848	Syap.g_02236	Syaq.g_01469
OG0001849	Syap.g_02364	Syaq.g_01529
OG0001850	Syap.g_02550	Syaq.g_01542
OG0001851	Syap.g_01700	Syaq.g_01549
OG0001852	Syap.g_01699	Syaq.g_01550
OG0001853	Syap.g_01691	Syaq.g_01557
OG0001854	Syap.g_01157	Syaq.g_01578
OG0001856	Syap.g_01216	Syaq.g_01694
OG0001857	Syap.g_01212	Syaq.g_01697
OG0001858	Syap.g_00025	Syaq.g_01722
OG0001859	Syap.g_02516	Syaq.g_01753
OG0001860	Syap.g_02262	Syaq.g_01767
OG0001861	Syap.g_02248	Syaq.g_01779
OG0001862	Syap.g_00276	Syaq.g_01791
OG0001863	Syap.g_00272	Syaq.g_01797
OG0001864	Syap.g_01974	Syaq.g_01850
OG0001865	Syap.g_00651	Syaq.g_01980
OG0001866	Syap.g_01522	Syaq.g_02004
OG0001867	Syap.g_01524	Syaq.g_02019
OG0001868	Syap.g_01495	Syaq.g_00302
OG0001869	Syap.g_00233	Syaq.g_00255
OG0001870	Syap.g_00224	Syaq.g_00246
OG0001871	Syap.g_00217	Syaq.g_00240
OG0001872	Syap.g_02442	Syaq.g_00160
OG0001873	Syap.g_01885	Syaq.g_00207
OG0001874	Syap.g_01882	Syaq.g_00210
OG0001877	Syap.g_00905	Syaq.g_02586
OG0001878	Syap.g_02695	Syaq.g_02532
OG0001879	Syap.g_02690	Syaq.g_02525
OG0001883	Syap.g_01741	Syaq.g_02455
OG0001884	Syap.g_01733	Syaq.g_01869
OG0001885	Syap.g_02792	Syaq.g_02432
OG0001886	Syap.g_02335	Syaq.g_02428
OG0001887	Syap.g_01245	Syaq.g_02279
OG0001888	Syap.g_00168	Syaq.g_02314
OG0001889	Syap.g_02724	Syaq.g_02355
OG0001890	Syap.g_00825	Syaq.g_02396
OG0001891	Syap.g_00832	Syaq.g_02402
OG0001893	Syap.g_01290	Syaq.g_02065
OG0001894	Syap.g_00893	Syaq.g_02081
OG0001895	Syap.g_02658	Syaq.g_00351
OG0001896	Syap.g_02053	Syaq.g_00511
OG0001897	Syap.g_00559	Syaq.g_00549
OG0001898	Syap.g_00577	Syaq.g_00566
OG0001899	Syap.g_00484	Syaq.g_00619
OG0001900	Syap.g_02355	Syaq.g_00737
OG0001901	Syap.g_02354	Syaq.g_00738
OG0001902	Syap.g_01354	Syaq.g_00770
OG0001903	Syap.g_01631	Syaq.g_00779
OG0001904	Syap.g_02063	Syaq.g_00970
OG0001905	Syap.g_01060	Syaq.g_00982
OG0001906	Syap.g_02213	Syaq.g_01451
OG0001908	Syap.g_01185	Syaq.g_01385
OG0001909	Syap.g_02279	Syaq.g_01375
OG0001910	Syap.g_01907	Syaq.g_01311
OG0001912	Syap.g_01042	Syaq.g_01252
OG0001913	Syap.g_01032	Syaq.g_01250
OG0001915	Syap.g_02313	Syaq.g_01158
OG0001924	Syap.g_00381	Syaq.g_02038
OG0001925	Syap.g_00382	Syaq.g_02037
OG0001926	Syap.g_00383	Syaq.g_02036
OG0001927	Syap.g_00384	Syaq.g_02035
OG0001929	Syap.g_00994	Syaq.g_01080
OG0001932	Syap.g_01102	Syaq.g_01021
OG0001935	Syap.g_01697	Syaq.g_01552
OG0001937	Syap.g_00037	Syaq.g_01709
OG0001938	Syap.g_00731, Syap.g_02259	Syaq.g_01769
OG0001942	Syap.g_00831	Syaq.g_00280
OG0001943	Syap.g_00645	Syaq.g_00230
OG0001944	Syap.g_02662	Syaq.g_02418
OG0001946	Syap.g_01058	Syaq.g_02587
OG0001970	Syap.g_02212	Syaq.g_01449
OG0001979	Syap.g_00834, Syap.g_00662	Syaq.g_02581
OG0001991	Syap.g_00791	Syaq.g_00126
OG0001994	Syap.g_00380	Syaq.g_02039
OG0001999	Syap.g_01375	Syaq.g_01624
OG0002002	Syap.g_02443	Syaq.g_00161
OG0002005	Syap.g_02284, Syap.g_02283	Syaq.g_00321
OG0002006	Syap.g_01384, Syap.g_01413	Syaq.g_02698
OG0002009	Syap.g_00155	Syaq.g_02303
OG0002010	Syap.g_00002	Syaq.g_00404
OG0002011	Syap.g_02399	Syaq.g_01903
OG0002013	Syap.g_02542	Syaq.g_01537
OG0002015	Syap.g_02069	Syaq.g_00961
OG0002016	Syap.g_00102	Syaq.g_01317
OG0002019	Syap.g_01103	Syaq.g_00994
OG0002025	Syap.g_02468	Syaq.g_00348
OG0002029	Syap.g_00356	Syaq.g_02609, Syaq.g_02652
OG0002039	Syap.g_00208	Syaq.g_00223
OG0002046	Syap.g_02164	Syaq.g_00452
OG0002047	Syap.g_02039, Syap.g_02154	Syaq.g_00532
OG0002048	Syap.g_00598	Syaq.g_00583
OG0002049	Syap.g_01926	Syaq.g_00668
OG0002053	Syap.g_00835, Syap.g_00836	Syaq.g_02548
OG0002056	Syap.g_01633, Syap.g_01632	Syaq.g_00780
OG0002113	Syap.g_01795	Syaq.g_01112
OG0002116	Syap.g_00044	Syaq.g_01704
OG0002122	Syap.g_01294	Syaq.g_02583
OG0002129	Syap.g_02529	Syaq.g_00388
OG0002130	Syap.g_01480	Syaq.g_00295
OG0002134	Syap.g_01088, Syap.g_01087	Syaq.g_01011
OG0002135	Syap.g_01395, Syap.g_01402	Syaq.g_01645
OG0002136	Syap.g_01396, Syap.g_01403	Syaq.g_01646
OG0002137	Syap.g_02467	Syaq.g_00349
OG0002139	Syap.g_02429	Syaq.g_00145
OG0002142	Syap.g_02112, Syap.g_02111	Syaq.g_00357
OG0002143	Syap.g_02578	Syaq.g_00524
OG0002144	Syap.g_00772, Syap.g_00773	Syaq.g_00661
OG0002160	Syap.g_01501	Syaq.g_02573
OG0002167	Syap.g_01318	Syaq.g_01536
OG0002168	Syap.g_01411	Syaq.g_02696
OG0002169	Syap.g_02038, Syap.g_02152	Syaq.g_00533
OG0002171	Syap.g_02070	Syaq.g_00956
OG0002173	Syap.g_01420	Syaq.g_01331
OG0002174	Syap.g_02100	Syaq.g_01219
OG0002179	Syap.g_01062	Syaq.g_00985
OG0002180	Syap.g_01353	Syaq.g_00771
OG0002181	Syap.g_02350	Syaq.g_00740
OG0002182	Syap.g_00309	Syaq.g_00722
OG0002184	Syap.g_02363	Syaq.g_01531
OG0002185	Syap.g_02549	Syaq.g_01541
OG0002186	Syap.g_01404	Syaq.g_01647
OG0002187	Syap.g_01398	Syaq.g_01648
OG0002188	Syap.g_00616	Syaq.g_01677
OG0002189	Syap.g_00615	Syaq.g_01678
OG0002190	Syap.g_00028	Syaq.g_01718
OG0002191	Syap.g_02327, Syap.g_02329	Syaq.g_00507
OG0002192	Syap.g_00207	Syaq.g_00221
OG0002194	Syap.g_02432	Syaq.g_00149
OG0002195	Syap.g_01249	Syaq.g_02274
OG0002196	Syap.g_00179	Syaq.g_02326
OG0002197	Syap.g_02684	Syaq.g_02519
OG0002198	Syap.g_00644, Syap.g_00405	Syaq.g_02106
OG0002199	Syap.g_00637	Syaq.g_02101
OG0002200	Syap.g_02466	Syaq.g_00373
OG0002201	Syap.g_01520	Syaq.g_02002
OG0002202	Syap.g_01519	Syaq.g_02001
OG0002203	Syap.g_01518	Syaq.g_02000
OG0002204	Syap.g_00440	Syaq.g_01982
OG0002205	Syap.g_01315	Syaq.g_01964
OG0002206	Syap.g_01301	Syaq.g_01952
OG0002207	Syap.g_00297	Syaq.g_01942
OG0002208	Syap.g_02263	Syaq.g_01766
OG0002209	Syap.g_00561	Syaq.g_00551
OG0002210	Syap.g_00588	Syaq.g_00574
OG0002211	Syap.g_00480	Syaq.g_00615
OG0002212	Syap.g_01338	Syaq.g_01276
OG0002214	Syap.g_02604	Syaq.g_01173
OG0002235	Syap.g_00176	Syaq.g_02321
OG0002236	Syap.g_02346	Syaq.g_02225
OG0002238	Syap.g_02235, Syap.g_02000	Syaq.g_00135
OG0002241	Syap.g_02165	Syaq.g_00453
OG0002242	Syap.g_02068	Syaq.g_00957
OG0002247	Syap.g_01305	Syaq.g_01957
OG0002257	Syap.g_00660	Syaq.g_02136
OG0002260	Syap.g_02428	Syaq.g_00144
OG0002277	Syap.g_00997	Syaq.g_01075
OG0002292	Syap.g_02266	Syaq.g_01366
OG0002296	Syap.g_02008	Syaq.g_00399
OG0002301	Syap.g_00675	Syaq.g_01888
OG0002302	Syap.g_02512	Syaq.g_01751
OG0002306	Syap.g_02088	Syaq.g_01210
OG0002308	Syap.g_00624	Syaq.g_02331
OG0002309	Syap.g_01843	Syaq.g_02384
OG0002335	Syap.g_01161	Syaq.g_00377, Syaq.g_00120, Syaq.g_01845
OG0002343	Syap.g_01581	Syaq.g_00713
OG0002349	Syap.g_01515	Syaq.g_01615
OG0002352	Syap.g_00801	Syaq.g_00235
OG0002353	Syap.g_02729	Syaq.g_02352
OG0002357	Syap.g_01434, Syap.g_01433	Syaq.g_02133
OG0002358	Syap.g_02358	Syaq.g_00503
OG0002359	Syap.g_00006	Syaq.g_00407
OG0002360	Syap.g_01823	Syaq.g_02684
OG0002369	Syap.g_00708, Syap.g_00707, Syap.g_00730	Syaq.g_00913
OG0002375	Syap.g_00880	Syaq.g_00479
OG0002382	Syap.g_02246	Syaq.g_01781
OG0002389	Syap.g_00600	Syaq.g_00586
OG0002390	Syap.g_02274	Syaq.g_01371, Syaq.g_01372
OG0002391	Syap.g_02223	Syaq.g_01461
OG0002394	Syap.g_02490, Syap.g_01329	Syaq.g_01285
OG0002396	Syap.g_00507	Syaq.g_00642
OG0002406	Syap.g_00435	Syaq.g_01886
OG0002409	Syap.g_02093	Syaq.g_01223
OG0002410	Syap.g_02593	Syaq.g_01180
OG0002411	Syap.g_02704	Syaq.g_02375
OG0002412	Syap.g_01488, Syap.g_00686, Syap.g_02484, Syap.g_01719, Syap.g_01755, Syap.g_01756, Syap.g_00092, Syap.g_01718, Syap.g_01757, Syap.g_01869, Syap.g_00358, Syap.g_00312, Syap.g_01211	Syaq.g_00936
OG0002431	Syap.g_02126	Syaq.g_01831
OG0002432	Syap.g_01335	Syaq.g_01282, Syaq.g_00276
OG0002440	Syap.g_01874	Syaq.g_00064
OG0002464	Syap.g_02552	Syaq.g_01544
OG0002466	Syap.g_01500	Syaq.g_01599
OG0002474	Syap.g_01855, Syap.g_02768	Syaq.g_00663
OG0002475	Syap.g_00005	Syaq.g_00406
OG0002492	Syap.g_01333	Syaq.g_01284
OG0002506	Syap.g_01555	Syaq.g_00278
OG0002519	Syap.g_00778	Syaq.g_00989
OG0002527	Syap.g_02372	Syaq.g_00133
OG0002528	Syap.g_02374	Syaq.g_00131
OG0002537	Syap.g_02270	Syaq.g_02102
OG0002539	Syap.g_01029	Syaq.g_01247
OG0002541	Syap.g_00589	Syaq.g_00575
OG0002543	Syap.g_01031	Syaq.g_01249
OG0002548	Syap.g_00409	Syaq.g_00758
OG0002570	Syap.g_02566	Syaq.g_00706
OG0002573	Syap.g_01984	Syaq.g_01897
OG0002580	Syap.g_02394, Syap.g_02538	Syaq.g_01215
OG0002592	Syap.g_01327	Syaq.g_01279
OG0002593	Syap.g_00754	Syaq.g_01732
OG0002611	Syap.g_01065	Syaq.g_00987
OG0002612	Syap.g_00353	Syaq.g_02650
OG0002614	Syap.g_01487	Syaq.g_00829, Syaq.g_02642, Syaq.g_02670, Syaq.g_00812
OG0002632	Syap.g_01334	Syaq.g_01283
OG0002634	Syap.g_01153	Syaq.g_01582
OG0002638	Syap.g_00768, Syap.g_00769	Syaq.g_02592
OG0002643	Syap.g_00320	Syaq.g_00106
OG0002645	Syap.g_01443	Syaq.g_02092
OG0002669	Syap.g_02105, Syap.g_02106	Syaq.g_00895, Syaq.g_01069
OG0002670	Syap.g_02305	Syaq.g_00141, Syaq.g_02620
OG0002675	Syap.g_01751	Syaq.g_00664
OG0002684	Syap.g_02123	Syaq.g_01340
OG0002687	Syap.g_02131	Syaq.g_01240
OG0002723	Syap.g_01265	Syaq.g_00480
OG0002733	Syap.g_01679	Syaq.g_00011
OG0002735	Syap.g_00781	Syaq.g_02458
OG0002736	Syap.g_01708	Syaq.g_00893
OG0002737	Syap.g_01374	Syaq.g_01623
OG0002743	Syap.g_00782	Syaq.g_00130, Syaq.g_02457
OG0002760	Syap.g_01472, Syap.g_01529	Syaq.g_02015
OG0002761	Syap.g_00388	Syaq.g_02110
OG0002763	Syap.g_00366, Syap.g_01973	Syaq.g_02164
OG0002764	Syap.g_01993	Syaq.g_02607
OG0002766	Syap.g_00627	Syaq.g_00921
OG0002771	Syap.g_00878	Syaq.g_00910
OG0002838	Syap.g_00629	Syaq.g_00929, Syaq.g_01634, Syaq.g_02008
OG0002842	Syap.g_01336	Syaq.g_01281
OG0002855	Syap.g_00780	Syaq.g_02443
OG0002868	Syap.g_01625	Syaq.g_01346
OG0002870	Syap.g_02543	Syaq.g_01538
OG0002879	Syap.g_02107	Syaq.g_02291
OG0002880	Syap.g_00685	Syaq.g_01326
OG0002881	Syap.g_02062	Syaq.g_00924
OG0002882	Syap.g_02400	Syaq.g_00798, Syaq.g_02663, Syaq.g_00091, Syaq.g_02636
OG0002935	Syap.g_00811	Syaq.g_00884
OG0002994	Syap.g_00676	Syaq.g_01882
OG0002996	Syap.g_00104	Syaq.g_01912
OG0002999	Syap.g_01886	Syaq.g_00206
OG0003000	Syap.g_02532	Syaq.g_00390
OG0003002	Syap.g_02302	Syaq.g_02664
OG0003004	Syap.g_00746, Syap.g_02485	Syaq.g_02285
OG0003005	Syap.g_00684	Syaq.g_01325
OG0003007	Syap.g_00777	Syaq.g_02568
OG0003033	Syap.g_01263	Syaq.g_00945
OG0003102	Syap.g_00884	Syaq.g_00881
OG0003127	Syap.g_01447	Syaq.g_00081
OG0003128	Syap.g_00177	Syaq.g_02324
OG0003141	Syap.g_01453, Syap.g_01452	Syaq.g_01197
OG0003149	Syap.g_01943	Syaq.g_00318
OG0003150	Syap.g_01944	Syaq.g_00319
OG0003154	Syap.g_02299, Syap.g_02303	Syaq.g_02290
OG0003257	Syap.g_00706, Syap.g_00728	Syaq.g_02739
OG0003260	Syap.g_02297, Syap.g_02559	Syaq.g_00101
OG0003263	Syap.g_02132	Syaq.g_00996
OG0003316	Syap.g_02301	Syaq.g_02297
OG0003321	Syap.g_00944	Syaq.g_02631, Syaq.g_02611, Syaq.g_02656
OG0003322	Syap.g_00783	Syaq.g_02456
OG0003325	Syap.g_00819	Syaq.g_02149
OG0003327	Syap.g_02540	Syaq.g_01053
OG0003332	Syap.g_00237	Syaq.g_00259
OG0003593	Syap.g_02282	Syaq.g_00320
OG0003599	Syap.g_00579	Syaq.g_00568
OG0003608	Syap.g_02396	Syaq.g_00813
OG0003987	Syap.g_00948, Syap.g_00911	Syaq.g_02226
OG0003993	Syap.g_02127	Syaq.g_01521
OG0003994	Syap.g_02306	Syaq.g_02715, Syaq.g_00327
OG0003995	Syap.g_02325	Syaq.g_01874
OG0003996	Syap.g_02405, Syap.g_02404	Syaq.g_00793
OG0004296	Syap.g_02104	Syaq.g_01068
OG0004429	Syap.g_00347	Syaq.g_00092
OG0004467	Syap.g_00379	Syaq.g_02197
OG0004472	Syap.g_00701, Syap.g_00693, Syap.g_01721	Syaq.g_02625
OG0004485	Syap.g_01486	Syaq.g_00810, Syaq.g_02668
OG0004486	Syap.g_01513	Syaq.g_01614
OG0004490	Syap.g_02407	Syaq.g_00003, Syaq.g_00791
OG0004491	Syap.g_02410	Syaq.g_00006, Syaq.g_00785
OG0004492	Syap.g_02411	Syaq.g_00784, Syaq.g_00007
OG0005270	Syap.g_02102	Syaq.g_02205
OG0005271	Syap.g_02103	Syaq.g_02204
OG0005272	Syap.g_02128	Syaq.g_01522
OG0005273	Syap.g_02298	Syaq.g_00100
OG0005274	Syap.g_02385	Syaq.g_00801
OG0005275	Syap.g_02386	Syaq.g_00800
OG0005276	Syap.g_02387	Syaq.g_00799
OG0005278	Syap.g_02402	Syaq.g_00794
OG0005279	Syap.g_02406	Syaq.g_00792
OG0005280	Syap.g_02422	Syaq.g_00017
OG0005281	Syap.g_02424	Syaq.g_00019
OG0005282	Syap.g_02541	Syaq.g_02622
OG0006310	Syap.g_00694	Syaq.g_02627
OG0006354	Syap.g_02379	Syaq.g_00804
OG0006355	Syap.g_02383	Syaq.g_00802
OG0006357	Syap.g_02397	Syaq.g_02730
OG0006358	Syap.g_02398	Syaq.g_02729
