Orthogroup	Syap	Syam
OG0001441	Syap.g_02749	Syam.g_00633
OG0001443	Syap.g_01006	Syam.g_02335
OG0001447	Syap.g_02218	Syam.g_02152
OG0001452	Syap.g_01590	Syam.g_00268
OG0001453	Syap.g_02687	Syam.g_01166
OG0001456	Syap.g_01828	Syam.g_02387
OG0001457	Syap.g_01826	Syam.g_02388
OG0001458	Syap.g_01825	Syam.g_02389
OG0001459	Syap.g_00351	Syam.g_00949
OG0001460	Syap.g_00789	Syam.g_00753
OG0001461	Syap.g_02707	Syam.g_00928
OG0001474	Syap.g_00562	Syam.g_00464
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syam.g_01876
OG0001479	Syap.g_00565	Syam.g_00461
OG0001487	Syap.g_00699	Syam.g_01661
OG0001488	Syap.g_00209	Syam.g_01774
OG0001489	Syap.g_00603	Syam.g_00387
OG0001492	Syap.g_02441	Syam.g_00865
OG0001493	Syap.g_02433	Syam.g_00857
OG0001495	Syap.g_01921	Syam.g_00318
OG0001498	Syap.g_02044, Syap.g_02043	Syam.g_00490
OG0001502	Syap.g_00833	Syam.g_00705
OG0001504	Syap.g_00350	Syam.g_00948
OG0001507	Syap.g_00227	Syam.g_00975
OG0001508	Syap.g_00808, Syap.g_01139	Syam.g_01873
OG0001510	Syap.g_01117	Syam.g_00109
OG0001511	Syap.g_02629, Syap.g_02676	Syam.g_02129
OG0001512	Syap.g_01151, Syap.g_01152	Syam.g_00512
OG0001515	Syap.g_00906	Syam.g_00804
OG0001516	Syap.g_01964	Syam.g_01374
OG0001517	Syap.g_00568	Syam.g_00458
OG0001518	Syap.g_01026	Syam.g_02328
OG0001519	Syap.g_02079	Syam.g_02337
OG0001527	Syap.g_00287, Syap.g_00292	Syam.g_00693
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syam.g_01875
OG0001529	Syap.g_01809	Syam.g_00047
OG0001530	Syap.g_02627	Syam.g_02127
OG0001531	Syap.g_01150	Syam.g_00513
OG0001534	Syap.g_00534	Syam.g_01205
OG0001535	Syap.g_01875	Syam.g_01188
OG0001536	Syap.g_02018	Syam.g_01119
OG0001537	Syap.g_00153	Syam.g_01333
OG0001538	Syap.g_00199	Syam.g_01285
OG0001539	Syap.g_02370	Syam.g_01357
OG0001540	Syap.g_02214	Syam.g_02161
OG0001541	Syap.g_01187	Syam.g_02229
OG0001542	Syap.g_01177	Syam.g_02238
OG0001543	Syap.g_01417, Syap.g_01416	Syam.g_02271
OG0001547	Syap.g_00840, Syap.g_00839	Syam.g_01059
OG0001556	Syap.g_00041, Syap.g_00411	Syam.g_00903
OG0001557	Syap.g_00162	Syam.g_01320
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syam.g_00019
OG0001562	Syap.g_02700	Syam.g_01180
OG0001563	Syap.g_00473	Syam.g_00370
OG0001564	Syap.g_00876	Syam.g_02383
OG0001567	Syap.g_00838	Syam.g_01058
OG0001568	Syap.g_00842	Syam.g_01061
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syam.g_00691
OG0001577	Syap.g_00232	Syam.g_01799
OG0001578	Syap.g_01818	Syam.g_00825, Syam.g_01423, Syam.g_00924
OG0001580	Syap.g_01340, Syap.g_01341	Syam.g_02300
OG0001590	Syap.g_00889	Syam.g_01473
OG0001592	Syap.g_01342	Syam.g_02301
OG0001614	Syap.g_01101	Syam.g_00123
OG0001616	Syap.g_01884	Syam.g_00909
OG0001619	Syap.g_01752	Syam.g_01108
OG0001620	Syap.g_00557	Syam.g_00470
OG0001621	Syap.g_01592	Syam.g_00267
OG0001622	Syap.g_02601	Syam.g_02423
OG0001623	Syap.g_00582, Syap.g_00585	Syam.g_00429
OG0001624	Syap.g_02494	Syam.g_02341
OG0001634	Syap.g_01956	Syam.g_01368
OG0001636	Syap.g_01797	Syam.g_00040
OG0001637	Syap.g_01945, Syap.g_01946	Syam.g_01909, Syam.g_01908
OG0001639	Syap.g_00751	Syam.g_01924
OG0001641	Syap.g_02685	Syam.g_01164
OG0001643	Syap.g_00902	Syam.g_01463
OG0001644	Syap.g_00346	Syam.g_01229
OG0001645	Syap.g_00668	Syam.g_01062, Syam.g_01534
OG0001647	Syap.g_01370	Syam.g_00239
OG0001652	Syap.g_02634	Syam.g_00018
OG0001654	Syap.g_00753	Syam.g_01922
OG0001657	Syap.g_02175	Syam.g_02202
OG0001658	Syap.g_00131	Syam.g_02312
OG0001659	Syap.g_01892	Syam.g_00901
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syam.g_00480, Syam.g_02134
OG0001669	Syap.g_01283	Syam.g_00088
OG0001672	Syap.g_02553, Syap.g_02554	Syam.g_02076
OG0001673	Syap.g_01163	Syam.g_00503
OG0001675	Syap.g_02698	Syam.g_01178
OG0001677	Syap.g_00592	Syam.g_00397
OG0001678	Syap.g_02678	Syam.g_00291
OG0001680	Syap.g_01772	Syam.g_01778, Syam.g_01777, Syam.g_02005
OG0001682	Syap.g_00516	Syam.g_01427, Syam.g_01237
OG0001690	Syap.g_00647	Syam.g_02157, Syam.g_00372, Syam.g_02290, Syam.g_02036, Syam.g_00968, Syam.g_01546, Syam.g_01581, Syam.g_00538
OG0001692	Syap.g_02120	Syam.g_01608
OG0001694	Syap.g_01358	Syam.g_00228
OG0001700	Syap.g_00975	Syam.g_01388
OG0001713	Syap.g_00349	Syam.g_01783
OG0001715	Syap.g_00665	Syam.g_01411
OG0001717	Syap.g_01200	Syam.g_02215
OG0001729	Syap.g_02666	Syam.g_00516
OG0001730	Syap.g_00770	Syam.g_00519
OG0001732	Syap.g_02315	Syam.g_00880
OG0001733	Syap.g_00794	Syam.g_01219
OG0001735	Syap.g_00095	Syam.g_01381, Syam.g_01382
OG0001737	Syap.g_01637	Syam.g_00209
OG0001738	Syap.g_01657	Syam.g_00175
OG0001739	Syap.g_01815, Syap.g_01816	Syam.g_02406
OG0001741	Syap.g_02493	Syam.g_01537, Syam.g_01560, Syam.g_01412
OG0001750	Syap.g_00764	Syam.g_02101
OG0001751	Syap.g_01164	Syam.g_00502, Syam.g_01063
OG0001752	Syap.g_02670	Syam.g_01914
OG0001755	Syap.g_00250	Syam.g_00627
OG0001762	Syap.g_02692	Syam.g_01171
OG0001764	Syap.g_02336	Syam.g_01068
OG0001766	Syap.g_01328	Syam.g_00199
OG0001769	Syap.g_00643	Syam.g_01449
OG0001771	Syap.g_00329	Syam.g_00958
OG0001783	Syap.g_01108, Syap.g_01471	Syam.g_00118
OG0001786	Syap.g_00311, Syap.g_01210	Syam.g_01962
OG0001787	Syap.g_01454	Syam.g_00650
OG0001788	Syap.g_01449	Syam.g_00653
OG0001789	Syap.g_01482, Syap.g_01481	Syam.g_01829
OG0001790	Syap.g_00238	Syam.g_01804
OG0001796	Syap.g_01850, Syap.g_01852	Syam.g_01182
OG0001797	Syap.g_00947	Syam.g_01100
OG0001798	Syap.g_01291	Syam.g_01487
OG0001801	Syap.g_02110	Syam.g_01598
OG0001804	Syap.g_02045, Syap.g_02046	Syam.g_00491
OG0001806	Syap.g_02337	Syam.g_00240
OG0001808	Syap.g_01055	Syam.g_00154
OG0001811	Syap.g_01180	Syam.g_02235
OG0001812	Syap.g_01343	Syam.g_02302
OG0001813	Syap.g_02086	Syam.g_02345
OG0001814	Syap.g_01166, Syap.g_00125	Syam.g_02432
OG0001815	Syap.g_01801	Syam.g_02441
OG0001838	Syap.g_00064, Syap.g_00537	Syam.g_00008
OG0001839	Syap.g_01794	Syam.g_00036
OG0001840	Syap.g_00978	Syam.g_00053
OG0001841	Syap.g_00987	Syam.g_00060
OG0001843	Syap.g_01100	Syam.g_00124
OG0001844	Syap.g_01099	Syam.g_00125
OG0001845	Syap.g_01094	Syam.g_00126
OG0001846	Syap.g_02228, Syap.g_02226	Syam.g_02146
OG0001847	Syap.g_02230	Syam.g_02144
OG0001848	Syap.g_02236	Syam.g_02140
OG0001849	Syap.g_02364	Syam.g_02088
OG0001850	Syap.g_02550	Syam.g_02078
OG0001851	Syap.g_01700	Syam.g_02072
OG0001852	Syap.g_01699	Syam.g_02071
OG0001853	Syap.g_01691	Syam.g_02064
OG0001854	Syap.g_01157	Syam.g_00507
OG0001856	Syap.g_01216	Syam.g_01968
OG0001857	Syap.g_01212	Syam.g_01965
OG0001858	Syap.g_00025	Syam.g_01935
OG0001859	Syap.g_02516	Syam.g_00565
OG0001860	Syap.g_02262	Syam.g_00579
OG0001861	Syap.g_02248	Syam.g_00590
OG0001862	Syap.g_00276	Syam.g_00601
OG0001863	Syap.g_00272	Syam.g_00606
OG0001864	Syap.g_01974	Syam.g_00661
OG0001865	Syap.g_00651	Syam.g_01726
OG0001866	Syap.g_01522	Syam.g_01703
OG0001867	Syap.g_01524	Syam.g_01507
OG0001868	Syap.g_01495	Syam.g_01833
OG0001869	Syap.g_00233	Syam.g_01800
OG0001870	Syap.g_00224	Syam.g_01792
OG0001871	Syap.g_00217	Syam.g_01787
OG0001872	Syap.g_02442	Syam.g_00866
OG0001873	Syap.g_01885	Syam.g_00908
OG0001874	Syap.g_01882	Syam.g_00911
OG0001877	Syap.g_00905	Syam.g_00803
OG0001878	Syap.g_02695	Syam.g_01175
OG0001879	Syap.g_02690	Syam.g_01169
OG0001883	Syap.g_01741	Syam.g_01099
OG0001884	Syap.g_01733	Syam.g_01090
OG0001885	Syap.g_02792	Syam.g_01073
OG0001886	Syap.g_02335	Syam.g_01069
OG0001887	Syap.g_01245	Syam.g_01341
OG0001888	Syap.g_00168	Syam.g_01313
OG0001889	Syap.g_02724	Syam.g_01275
OG0001890	Syap.g_00825	Syam.g_00724
OG0001891	Syap.g_00832	Syam.g_00720
OG0001895	Syap.g_02658	Syam.g_01594
OG0001896	Syap.g_02053	Syam.g_01861
OG0001898	Syap.g_00577	Syam.g_00435
OG0001899	Syap.g_00484	Syam.g_00358
OG0001900	Syap.g_02355	Syam.g_00255
OG0001901	Syap.g_02354	Syam.g_00254
OG0001902	Syap.g_01354	Syam.g_00223
OG0001903	Syap.g_01631	Syam.g_00214
OG0001904	Syap.g_02063	Syam.g_00160
OG0001905	Syap.g_01060	Syam.g_00152
OG0001906	Syap.g_02213	Syam.g_02162
OG0001908	Syap.g_01185	Syam.g_02231
OG0001909	Syap.g_02279	Syam.g_02242
OG0001910	Syap.g_01907	Syam.g_02277
OG0001912	Syap.g_01042	Syam.g_02321
OG0001913	Syap.g_01032	Syam.g_02323
OG0001915	Syap.g_02313	Syam.g_02437
OG0001929	Syap.g_00994	Syam.g_00067
OG0001932	Syap.g_01102	Syam.g_00122
OG0001935	Syap.g_01697	Syam.g_02069
OG0001937	Syap.g_00037	Syam.g_01952
OG0001943	Syap.g_00645	Syam.g_00842
OG0001946	Syap.g_01058	Syam.g_00802
OG0001979	Syap.g_00834, Syap.g_00662	Syam.g_00806
OG0001999	Syap.g_01375	Syam.g_01886
OG0002010	Syap.g_00002	Syam.g_01643
OG0002013	Syap.g_02542	Syam.g_00487
OG0002017	Syap.g_02099	Syam.g_02353
OG0002020	Syap.g_02581	Syam.g_02404
OG0002021	Syap.g_02584	Syam.g_02402
OG0002022	Syap.g_02585	Syam.g_02399
OG0002023	Syap.g_02588	Syam.g_02398
OG0002047	Syap.g_02039, Syap.g_02154	Syam.g_00486
OG0002048	Syap.g_00598	Syam.g_00393
OG0002049	Syap.g_01926	Syam.g_00310
OG0002056	Syap.g_01633, Syap.g_01632	Syam.g_00213
OG0002113	Syap.g_01795	Syam.g_00037
OG0002116	Syap.g_00044	Syam.g_01957
OG0002129	Syap.g_02529	Syam.g_01626
OG0002130	Syap.g_01480	Syam.g_01828
OG0002131	Syap.g_02582	Syam.g_02403
OG0002134	Syap.g_01088, Syap.g_01087	Syam.g_00132
OG0002135	Syap.g_01395, Syap.g_01402	Syam.g_02018
OG0002136	Syap.g_01396, Syap.g_01403	Syam.g_02017
OG0002139	Syap.g_02429	Syam.g_00852
OG0002142	Syap.g_02112, Syap.g_02111	Syam.g_01599
OG0002143	Syap.g_02578	Syam.g_00494
OG0002144	Syap.g_00772, Syap.g_00773	Syam.g_00316
OG0002156	Syap.g_01621	Syam.g_01596
OG0002160	Syap.g_01501	Syam.g_00816
OG0002167	Syap.g_01318	Syam.g_00658
OG0002169	Syap.g_02038, Syap.g_02152	Syam.g_00485
OG0002170	Syap.g_00573	Syam.g_00453
OG0002174	Syap.g_02100	Syam.g_01565
OG0002179	Syap.g_01062	Syam.g_00149
OG0002180	Syap.g_01353	Syam.g_00222
OG0002181	Syap.g_02350	Syam.g_00252
OG0002182	Syap.g_00309	Syam.g_00269
OG0002184	Syap.g_02363	Syam.g_02087
OG0002185	Syap.g_02549	Syam.g_02079
OG0002186	Syap.g_01404	Syam.g_02016
OG0002187	Syap.g_01398	Syam.g_02015
OG0002188	Syap.g_00616	Syam.g_01985
OG0002189	Syap.g_00615	Syam.g_01984
OG0002190	Syap.g_00028	Syam.g_01939
OG0002192	Syap.g_00207	Syam.g_01772
OG0002194	Syap.g_02432	Syam.g_00856
OG0002196	Syap.g_00179	Syam.g_01303
OG0002197	Syap.g_02684	Syam.g_01163
OG0002198	Syap.g_00644, Syap.g_00405	Syam.g_01448
OG0002199	Syap.g_00637	Syam.g_01453
OG0002200	Syap.g_02466	Syam.g_01613
OG0002201	Syap.g_01520	Syam.g_01705
OG0002202	Syap.g_01519	Syam.g_01706
OG0002203	Syap.g_01518	Syam.g_01707
OG0002204	Syap.g_00440	Syam.g_01724
OG0002205	Syap.g_01315	Syam.g_01741
OG0002206	Syap.g_01301	Syam.g_00699
OG0002207	Syap.g_00297	Syam.g_00689
OG0002208	Syap.g_02263	Syam.g_00578
OG0002209	Syap.g_00561	Syam.g_00465
OG0002210	Syap.g_00588	Syam.g_00401
OG0002211	Syap.g_00480	Syam.g_00362
OG0002212	Syap.g_01338	Syam.g_02299
OG0002214	Syap.g_02604	Syam.g_02426
OG0002229	Syap.g_00858	Syam.g_00094
OG0002236	Syap.g_02346	Syam.g_00947
OG0002247	Syap.g_01305	Syam.g_01748
OG0002257	Syap.g_00660	Syam.g_01429
OG0002260	Syap.g_02428	Syam.g_00851
OG0002292	Syap.g_02266	Syam.g_02247
OG0002296	Syap.g_02008	Syam.g_01638
OG0002301	Syap.g_00675	Syam.g_01481
OG0002302	Syap.g_02512	Syam.g_00563
OG0002306	Syap.g_02088	Syam.g_02397
OG0002309	Syap.g_01843	Syam.g_00736
OG0002329	Syap.g_01423	Syam.g_01519
OG0002343	Syap.g_01581	Syam.g_00278
OG0002347	Syap.g_01387	Syam.g_02020
OG0002352	Syap.g_00801	Syam.g_01786
OG0002353	Syap.g_02729	Syam.g_01278
OG0002357	Syap.g_01434, Syap.g_01433	Syam.g_02356
OG0002358	Syap.g_02358	Syam.g_01870, Syam.g_01869
OG0002359	Syap.g_00006	Syam.g_01646
OG0002396	Syap.g_00507	Syam.g_00335
OG0002404	Syap.g_01585	Syam.g_01235
OG0002406	Syap.g_00435	Syam.g_01402
OG0002409	Syap.g_02093	Syam.g_02350
OG0002410	Syap.g_02593	Syam.g_01410
OG0002411	Syap.g_02704	Syam.g_00747
OG0002464	Syap.g_02552	Syam.g_02077
OG0002474	Syap.g_01855, Syap.g_02768	Syam.g_00315
OG0002475	Syap.g_00005	Syam.g_01645
OG0002525	Syap.g_02158, Syap.g_01008	Syam.g_01033
OG0002539	Syap.g_01029	Syam.g_02325
OG0002541	Syap.g_00589	Syam.g_00400
OG0002547	Syap.g_00837	Syam.g_01682
OG0002598	Syap.g_02388	Syam.g_01047
OG0002675	Syap.g_01751	Syam.g_00314
OG0002737	Syap.g_01374	Syam.g_01887
OG0002744	Syap.g_00841	Syam.g_01025
OG0002994	Syap.g_00676	Syam.g_00714
OG0003216	Syap.g_00855	Syam.g_00095
OG0005168	Syap.g_00849	Syam.g_01066
