Orthogroup	Syap	Syat
OG0001377	Syap.g_01992	Syat.g_00842
OG0001378	Syap.g_02055	Syat.g_02967
OG0001379	Syap.g_01474	Syat.g_01147
OG0001382	Syap.g_00677	Syat.g_00101
OG0001383	Syap.g_02665	Syat.g_01092
OG0001385	Syap.g_02650	Syat.g_02521
OG0001386	Syap.g_02649	Syat.g_02522
OG0001387	Syap.g_02648	Syat.g_02523
OG0001388	Syap.g_02645	Syat.g_02526
OG0001389	Syap.g_02644	Syat.g_02531
OG0001390	Syap.g_02643	Syat.g_02532
OG0001391	Syap.g_01833	Syat.g_02533
OG0001392	Syap.g_01832	Syat.g_02539
OG0001393	Syap.g_01831	Syat.g_02540
OG0001394	Syap.g_00159	Syat.g_00450
OG0001396	Syap.g_02537	Syat.g_02665, Syat.g_01137
OG0001401	Syap.g_01844	Syat.g_00721
OG0001406	Syap.g_01989	Syat.g_00840
OG0001408	Syap.g_01862	Syat.g_00211
OG0001412	Syap.g_02535	Syat.g_00584, Syat.g_01135, Syat.g_02667
OG0001415	Syap.g_00447, Syap.g_00446	Syat.g_00017
OG0001418	Syap.g_00221	Syat.g_03267
OG0001420	Syap.g_02736	Syat.g_01099
OG0001432	Syap.g_01967	Syat.g_00846
OG0001433	Syap.g_00790	Syat.g_01429
OG0001434	Syap.g_00167	Syat.g_00455
OG0001435	Syap.g_01259	Syat.g_00422
OG0001437	Syap.g_00448	Syat.g_00016
OG0001438	Syap.g_01346, Syap.g_01630	Syat.g_02076
OG0001439	Syap.g_01674	Syat.g_02105
OG0001441	Syap.g_02749	Syat.g_01109
OG0001443	Syap.g_01006	Syat.g_02649
OG0001444	Syap.g_00761	Syat.g_01547
OG0001452	Syap.g_01590	Syat.g_01881
OG0001453	Syap.g_02687	Syat.g_00538
OG0001456	Syap.g_01828	Syat.g_02545
OG0001457	Syap.g_01826	Syat.g_02546
OG0001458	Syap.g_01825	Syat.g_02547
OG0001459	Syap.g_00351	Syat.g_03357, Syat.g_03358
OG0001460	Syap.g_00789	Syat.g_01430
OG0001461	Syap.g_02707	Syat.g_01945
OG0001470	Syap.g_00709	Syat.g_02252
OG0001474	Syap.g_00562	Syat.g_01607
OG0001475	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463	Syat.g_01116
OG0001478	Syap.g_01790	Syat.g_01385
OG0001479	Syap.g_00565	Syat.g_01610
OG0001487	Syap.g_00699	Syat.g_01355
OG0001488	Syap.g_00209	Syat.g_00301
OG0001489	Syap.g_00603	Syat.g_01645
OG0001492	Syap.g_02441	Syat.g_00898
OG0001493	Syap.g_02433	Syat.g_00890
OG0001495	Syap.g_01921	Syat.g_01833
OG0001498	Syap.g_02044, Syap.g_02043	Syat.g_02954
OG0001502	Syap.g_00833	Syat.g_00757
OG0001504	Syap.g_00350	Syat.g_03356
OG0001507	Syap.g_00227	Syat.g_03261
OG0001508	Syap.g_00808	Syat.g_02258
OG0001510	Syap.g_01117	Syat.g_02214
OG0001511	Syap.g_02629, Syap.g_02676	Syat.g_01580
OG0001512	Syap.g_01151, Syap.g_01152	Syat.g_01445
OG0001515	Syap.g_00906	Syat.g_00927
OG0001516	Syap.g_01964	Syat.g_00398
OG0001517	Syap.g_00568	Syat.g_01613
OG0001518	Syap.g_01026	Syat.g_02671
OG0001519	Syap.g_02079	Syat.g_02646
OG0001527	Syap.g_00287, Syap.g_00292	Syat.g_00064
OG0001528	Syap.g_00806, Syap.g_01137, Syap.g_02464	Syat.g_01115
OG0001529	Syap.g_01809	Syat.g_02294
OG0001530	Syap.g_02627	Syat.g_01578
OG0001531	Syap.g_01150	Syat.g_01444
OG0001533	Syap.g_02326	Syat.g_02786
OG0001534	Syap.g_00534	Syat.g_00689
OG0001535	Syap.g_01875	Syat.g_00707
OG0001536	Syap.g_02018	Syat.g_00589
OG0001537	Syap.g_00153	Syat.g_00441
OG0001538	Syap.g_00199	Syat.g_00484
OG0001539	Syap.g_02370	Syat.g_00417
OG0001540	Syap.g_02214	Syat.g_02924
OG0001541	Syap.g_01187	Syat.g_02847
OG0001542	Syap.g_01177	Syat.g_02837
OG0001543	Syap.g_01416	Syat.g_03229
OG0001546	Syap.g_02745	Syat.g_01106
OG0001547	Syap.g_00840, Syap.g_00839	Syat.g_00645
OG0001553	Syap.g_02121	Syat.g_01230
OG0001556	Syap.g_00796	Syat.g_01046
OG0001556	Syap.g_00041	Syat.g_03334
OG0001557	Syap.g_00162	Syat.g_00451
OG0001558	Syap.g_00076, Syap.g_02636, Syap.g_02637	Syat.g_02323
OG0001562	Syap.g_02700	Syat.g_00523
OG0001563	Syap.g_00473	Syat.g_01662
OG0001564	Syap.g_00876	Syat.g_01209
OG0001567	Syap.g_00838	Syat.g_00651
OG0001568	Syap.g_00842	Syat.g_00643
OG0001570	Syap.g_00438	Syat.g_03269
OG0001574	Syap.g_00295, Syap.g_00289, Syap.g_00294	Syat.g_00066
OG0001577	Syap.g_00232	Syat.g_03255
OG0001578	Syap.g_01818	Syat.g_00192
OG0001580	Syap.g_01340, Syap.g_01341	Syat.g_02701
OG0001584	Syap.g_00183	Syat.g_00468
OG0001587	Syap.g_02669	Syat.g_02990
OG0001590	Syap.g_00889	Syat.g_00112
OG0001592	Syap.g_01342	Syat.g_02699
OG0001613	Syap.g_00597	Syat.g_01635
OG0001614	Syap.g_01101	Syat.g_02197
OG0001615	Syap.g_01937	Syat.g_00091
OG0001616	Syap.g_01884	Syat.g_00249
OG0001618	Syap.g_00518	Syat.g_02510, Syat.g_00670
OG0001619	Syap.g_01752	Syat.g_00600
OG0001620	Syap.g_00557	Syat.g_01601
OG0001621	Syap.g_01592	Syat.g_01883
OG0001622	Syap.g_02601	Syat.g_02404
OG0001623	Syap.g_00578	Syat.g_01623
OG0001624	Syap.g_02494	Syat.g_00188
OG0001634	Syap.g_01956	Syat.g_00404
OG0001635	Syap.g_01127	Syat.g_02229, Syat.g_01993
OG0001636	Syap.g_01797	Syat.g_02302
OG0001637	Syap.g_01945	Syat.g_02788
OG0001638	Syap.g_01778	Syat.g_03143
OG0001639	Syap.g_00751	Syat.g_02981
OG0001641	Syap.g_02685	Syat.g_00540
OG0001642	Syap.g_00530	Syat.g_00676
OG0001643	Syap.g_00902	Syat.g_00131
OG0001644	Syap.g_00346	Syat.g_00844
OG0001645	Syap.g_00668	Syat.g_01719
OG0001647	Syap.g_01370	Syat.g_02051
OG0001652	Syap.g_02634	Syat.g_02326
OG0001654	Syap.g_00753	Syat.g_02983
OG0001657	Syap.g_02175	Syat.g_02887
OG0001659	Syap.g_01892	Syat.g_00219
OG0001660	Syap.g_02148, Syap.g_02632, Syap.g_02673	Syat.g_01585, Syat.g_02948
OG0001669	Syap.g_01283	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151
OG0001672	Syap.g_02553, Syap.g_02554	Syat.g_01483
OG0001673	Syap.g_01163	Syat.g_01454
OG0001675	Syap.g_02698	Syat.g_00525
OG0001677	Syap.g_00592	Syat.g_01631
OG0001678	Syap.g_02678	Syat.g_01859
OG0001679	Syap.g_02521	Syat.g_02946
OG0001680	Syap.g_01772	Syat.g_03064
OG0001682	Syap.g_00516	Syat.g_00668
OG0001683	Syap.g_00702	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615
OG0001692	Syap.g_02120	Syat.g_01231
OG0001694	Syap.g_01358	Syat.g_02062
OG0001700	Syap.g_00975	Syat.g_01074
OG0001715	Syap.g_00665	Syat.g_01717
OG0001717	Syap.g_01200	Syat.g_02860
OG0001729	Syap.g_02666	Syat.g_01440
OG0001730	Syap.g_00770	Syat.g_01676
OG0001731	Syap.g_00029	Syat.g_03081
OG0001732	Syap.g_02315	Syat.g_02387
OG0001733	Syap.g_00794	Syat.g_01048
OG0001735	Syap.g_00095	Syat.g_00345
OG0001737	Syap.g_01637	Syat.g_02084
OG0001738	Syap.g_01657	Syat.g_02127
OG0001739	Syap.g_01815	Syat.g_02435
OG0001739	Syap.g_01816	Syat.g_02445
OG0001745	Syap.g_02401	Syat.g_00971
OG0001748	Syap.g_01911	Syat.g_02740
OG0001750	Syap.g_00764	Syat.g_01551
OG0001751	Syap.g_01164	Syat.g_01455
OG0001752	Syap.g_02670	Syat.g_02991
OG0001753	Syap.g_02534	Syat.g_01542, Syat.g_01710
OG0001754	Syap.g_01948	Syat.g_02790
OG0001755	Syap.g_00250	Syat.g_03226
OG0001760	Syap.g_02651	Syat.g_02005, Syat.g_00880
OG0001762	Syap.g_02692	Syat.g_00531
OG0001764	Syap.g_02336	Syat.g_00639
OG0001766	Syap.g_01328	Syat.g_02711
OG0001767	Syap.g_01036	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syap.g_00610	Syat.g_02831
OG0001768	Syap.g_02273	Syat.g_03145
OG0001769	Syap.g_00643	Syat.g_00373
OG0001771	Syap.g_00329	Syat.g_01094
OG0001783	Syap.g_01108, Syap.g_01471	Syat.g_02203
OG0001786	Syap.g_00311, Syap.g_01210	Syat.g_03099
OG0001787	Syap.g_01454	Syat.g_01076
OG0001788	Syap.g_01449	Syat.g_03272
OG0001789	Syap.g_01482, Syap.g_01481	Syat.g_01152
OG0001790	Syap.g_00238	Syat.g_03249
OG0001796	Syap.g_01850, Syap.g_01852	Syat.g_00716
OG0001797	Syap.g_00947	Syat.g_00605, Syat.g_01062
OG0001798	Syap.g_01291	Syat.g_03310
OG0001799	Syap.g_00638	Syat.g_00376
OG0001800	Syap.g_00771	Syat.g_01091, Syat.g_01660
OG0001801	Syap.g_02110	Syat.g_01240
OG0001804	Syap.g_02045, Syap.g_02046	Syat.g_02955
OG0001806	Syap.g_02337	Syat.g_02050, Syat.g_02049
OG0001808	Syap.g_01055	Syat.g_02145
OG0001809	Syap.g_00322, Syap.g_01685	Syat.g_00435
OG0001811	Syap.g_01180	Syat.g_02839
OG0001812	Syap.g_01343	Syat.g_02698
OG0001813	Syap.g_02086	Syat.g_02490
OG0001814	Syap.g_01166, Syap.g_00125	Syat.g_02395
OG0001815	Syap.g_01801	Syat.g_01886, Syat.g_00954
OG0001818	Syap.g_00703	Syat.g_00170, Syat.g_01900, Syat.g_01909, Syat.g_02611, Syat.g_00153, Syat.g_00276, Syat.g_00320
OG0001839	Syap.g_01794	Syat.g_02305
OG0001840	Syap.g_00978	Syat.g_02288
OG0001841	Syap.g_00987	Syat.g_02280
OG0001842	Syap.g_00147, Syap.g_00146	Syat.g_02421
OG0001843	Syap.g_01100	Syat.g_02196
OG0001844	Syap.g_01099	Syat.g_02195
OG0001845	Syap.g_01094	Syat.g_02193
OG0001846	Syap.g_02228	Syat.g_03123
OG0001846	Syap.g_02226	Syat.g_02935
OG0001847	Syap.g_02230	Syat.g_02937
OG0001848	Syap.g_02236	Syat.g_02941
OG0001849	Syap.g_02364	Syat.g_01526
OG0001850	Syap.g_02550	Syat.g_01486
OG0001851	Syap.g_01700	Syat.g_01479
OG0001852	Syap.g_01699	Syat.g_01478
OG0001853	Syap.g_01691	Syat.g_01471
OG0001854	Syap.g_01157	Syat.g_01449
OG0001855	Syap.g_01462	Syat.g_01273
OG0001855	Syap.g_01986	Syat.g_01363
OG0001856	Syap.g_01216	Syat.g_03103
OG0001857	Syap.g_01212	Syat.g_03100
OG0001858	Syap.g_00025	Syat.g_03076
OG0001859	Syap.g_02516	Syat.g_01305
OG0001860	Syap.g_02262	Syat.g_03166
OG0001861	Syap.g_02248	Syat.g_03177
OG0001862	Syap.g_00276	Syat.g_03190
OG0001863	Syap.g_00272	Syat.g_03203
OG0001864	Syap.g_01974	Syat.g_03282
OG0001866	Syap.g_01522	Syat.g_00002
OG0001867	Syap.g_01524	Syat.g_03410
OG0001868	Syap.g_01495	Syat.g_01156
OG0001869	Syap.g_00233	Syat.g_03254
OG0001870	Syap.g_00224	Syat.g_03264
OG0001871	Syap.g_00217	Syat.g_00312
OG0001872	Syap.g_02442	Syat.g_00899
OG0001873	Syap.g_01885	Syat.g_00228
OG0001874	Syap.g_01882	Syat.g_00251
OG0001877	Syap.g_00905	Syat.g_00926
OG0001878	Syap.g_02695	Syat.g_00528
OG0001879	Syap.g_02690	Syat.g_00533
OG0001883	Syap.g_01741	Syat.g_00608
OG0001884	Syap.g_01733	Syat.g_00617
OG0001885	Syap.g_02792	Syat.g_00632
OG0001886	Syap.g_02335	Syat.g_00638
OG0001888	Syap.g_00168	Syat.g_00456
OG0001889	Syap.g_02724	Syat.g_00498
OG0001890	Syap.g_00825	Syat.g_00748
OG0001891	Syap.g_00832	Syat.g_00756
OG0001893	Syap.g_01290	Syat.g_03309
OG0001894	Syap.g_00893	Syat.g_00116
OG0001895	Syap.g_02658	Syat.g_01244
OG0001896	Syap.g_02053	Syat.g_02964
OG0001897	Syap.g_00559	Syat.g_01604
OG0001898	Syap.g_00577	Syat.g_01622
OG0001899	Syap.g_00484	Syat.g_01793
OG0001900	Syap.g_02355	Syat.g_01997
OG0001901	Syap.g_02354	Syat.g_01998
OG0001902	Syap.g_01354	Syat.g_02068
OG0001903	Syap.g_01631	Syat.g_02077
OG0001904	Syap.g_02063	Syat.g_02141
OG0001905	Syap.g_01060	Syat.g_02147
OG0001906	Syap.g_02213	Syat.g_02923
OG0001908	Syap.g_01185	Syat.g_02845
OG0001909	Syap.g_02279	Syat.g_02833
OG0001910	Syap.g_01907	Syat.g_02736
OG0001912	Syap.g_01042	Syat.g_02679
OG0001913	Syap.g_01032	Syat.g_02677
OG0001915	Syap.g_02313	Syat.g_02389
OG0001924	Syap.g_00381	Syat.g_02767
OG0001925	Syap.g_00382	Syat.g_02766
OG0001926	Syap.g_00383	Syat.g_02765
OG0001927	Syap.g_00384	Syat.g_02764
OG0001929	Syap.g_00994	Syat.g_02273
OG0001930	Syap.g_00148	Syat.g_02422
OG0001931	Syap.g_00149	Syat.g_02424
OG0001932	Syap.g_01102	Syat.g_02198
OG0001935	Syap.g_01697	Syat.g_01476
OG0001937	Syap.g_00037	Syat.g_03089
OG0001938	Syap.g_00731, Syap.g_02259	Syat.g_03168
OG0001942	Syap.g_00831	Syat.g_02534
OG0001943	Syap.g_00645	Syat.g_00405
OG0001944	Syap.g_02662	Syat.g_01250
OG0001946	Syap.g_01058	Syat.g_00972
OG0001947	Syap.g_01412	Syat.g_02750
OG0001956	Syap.g_01978	Syat.g_00959
OG0001970	Syap.g_02212	Syat.g_02921
OG0001973	Syap.g_01332	Syat.g_02714, Syat.g_02718
OG0001977	Syap.g_02094	Syat.g_02506
OG0001979	Syap.g_00662	Syat.g_03155
OG0001991	Syap.g_00791	Syat.g_01679
OG0001999	Syap.g_01375	Syat.g_03020
OG0002002	Syap.g_02443	Syat.g_00900
OG0002005	Syap.g_02284	Syat.g_01992
OG0002005	Syap.g_02283	Syat.g_02596
OG0002006	Syap.g_01413	Syat.g_02751
OG0002009	Syap.g_00155	Syat.g_00446
OG0002010	Syap.g_00002	Syat.g_01337
OG0002011	Syap.g_02399	Syat.g_00868, Syat.g_01912
OG0002013	Syap.g_02542	Syat.g_01504
OG0002016	Syap.g_00102	Syat.g_02743
OG0002019	Syap.g_01103	Syat.g_02199
OG0002020	Syap.g_02581	Syat.g_02597
OG0002021	Syap.g_02584	Syat.g_02450
OG0002022	Syap.g_02585	Syat.g_02448
OG0002023	Syap.g_02588	Syat.g_02447
OG0002025	Syap.g_02468	Syat.g_02463
OG0002029	Syap.g_00356	Syat.g_03352
OG0002039	Syap.g_00208	Syat.g_00299
OG0002046	Syap.g_02164	Syat.g_01397
OG0002047	Syap.g_02039, Syap.g_02154	Syat.g_02951
OG0002048	Syap.g_00598	Syat.g_01636
OG0002049	Syap.g_01926	Syat.g_01840
OG0002056	Syap.g_01633, Syap.g_01632	Syat.g_02078
OG0002097	Syap.g_00711	Syat.g_02176
OG0002107	Syap.g_00420	Syat.g_00953, Syat.g_02429, Syat.g_02014, Syat.g_03230, Syat.g_00994
OG0002110	Syap.g_00363	Syat.g_02552
OG0002114	Syap.g_01982	Syat.g_01366
OG0002116	Syap.g_00044	Syat.g_03094
OG0002129	Syap.g_02529	Syat.g_01280
OG0002131	Syap.g_02582	Syat.g_02451
OG0002134	Syap.g_01088, Syap.g_01087	Syat.g_02186
OG0002135	Syap.g_01395, Syap.g_01402	Syat.g_03043
OG0002136	Syap.g_01396, Syap.g_01403	Syat.g_03044
OG0002137	Syap.g_02467	Syat.g_02464
OG0002139	Syap.g_02429	Syat.g_00884
OG0002142	Syap.g_02112, Syap.g_02111	Syat.g_01239
OG0002143	Syap.g_02578	Syat.g_00973
OG0002144	Syap.g_00772, Syap.g_00773	Syat.g_03389
OG0002145	Syap.g_02737, Syap.g_01981	Syat.g_00826
OG0002160	Syap.g_01501	Syat.g_02996
OG0002161	Syap.g_00649	Syat.g_02653
OG0002161	Syap.g_01463	Syat.g_01272
OG0002167	Syap.g_01318	Syat.g_01778
OG0002170	Syap.g_00573	Syat.g_01618
OG0002172	Syap.g_01910	Syat.g_02739
OG0002173	Syap.g_01420	Syat.g_02754
OG0002174	Syap.g_02100	Syat.g_02511
OG0002179	Syap.g_01062	Syat.g_02153
OG0002180	Syap.g_01353	Syat.g_02069
OG0002181	Syap.g_02350	Syat.g_02001
OG0002182	Syap.g_00309	Syat.g_03097
OG0002184	Syap.g_02363	Syat.g_01525
OG0002185	Syap.g_02549	Syat.g_01487
OG0002186	Syap.g_01404	Syat.g_03045
OG0002187	Syap.g_01398	Syat.g_03046
OG0002188	Syap.g_00616	Syat.g_03118
OG0002189	Syap.g_00615	Syat.g_03117
OG0002190	Syap.g_00028	Syat.g_03080
OG0002191	Syap.g_02327, Syap.g_02329	Syat.g_01001
OG0002192	Syap.g_00207	Syat.g_00298
OG0002194	Syap.g_02432	Syat.g_00889
OG0002195	Syap.g_01249	Syat.g_00434
OG0002196	Syap.g_00179	Syat.g_00464
OG0002197	Syap.g_02684	Syat.g_00541
OG0002198	Syap.g_00644, Syap.g_00405	Syat.g_02588
OG0002199	Syap.g_00637	Syat.g_00393
OG0002200	Syap.g_02466	Syat.g_01225
OG0002201	Syap.g_01520	Syat.g_00004
OG0002202	Syap.g_01519	Syat.g_00005
OG0002203	Syap.g_01518	Syat.g_00006
OG0002204	Syap.g_00440	Syat.g_00029
OG0002205	Syap.g_01315	Syat.g_00047
OG0002206	Syap.g_01301	Syat.g_00058, Syat.g_01056
OG0002207	Syap.g_00297	Syat.g_00068
OG0002208	Syap.g_02263	Syat.g_03165
OG0002209	Syap.g_00561	Syat.g_01606
OG0002210	Syap.g_00588	Syat.g_01627
OG0002211	Syap.g_00480	Syat.g_01789
OG0002212	Syap.g_01338	Syat.g_02702
OG0002214	Syap.g_02604	Syat.g_02401
OG0002225	Syap.g_00419	Syat.g_00950, Syat.g_02431, Syat.g_00993
OG0002229	Syap.g_00858	Syat.g_02254
OG0002235	Syap.g_00176	Syat.g_00462
OG0002238	Syap.g_02235, Syap.g_02000	Syat.g_00491
OG0002241	Syap.g_02165	Syat.g_01398
OG0002247	Syap.g_01305	Syat.g_00054
OG0002257	Syap.g_00660	Syat.g_01714
OG0002260	Syap.g_02428	Syat.g_00883
OG0002261	Syap.g_01766, Syap.g_02565	Syat.g_01405, Syat.g_00127, Syat.g_02119
OG0002274	Syap.g_00710	Syat.g_02175
OG0002277	Syap.g_00997	Syat.g_02270
OG0002292	Syap.g_02266	Syat.g_02822
OG0002296	Syap.g_02008	Syat.g_01332
OG0002302	Syap.g_02512	Syat.g_01307
OG0002306	Syap.g_02088	Syat.g_02502
OG0002308	Syap.g_00624	Syat.g_03129
OG0002309	Syap.g_01843	Syat.g_00722
OG0002329	Syap.g_01423	Syat.g_01096
OG0002335	Syap.g_01161	Syat.g_02353, Syat.g_02025
OG0002341	Syap.g_01330	Syat.g_02712, Syat.g_02713
OG0002343	Syap.g_01581	Syat.g_01871
OG0002347	Syap.g_01387	Syat.g_03036
OG0002349	Syap.g_01515	Syat.g_03010
OG0002352	Syap.g_00801	Syat.g_02986
OG0002355	Syap.g_02330	Syat.g_01013
OG0002357	Syap.g_01434, Syap.g_01433	Syat.g_02661
OG0002358	Syap.g_02358	Syat.g_01520
OG0002359	Syap.g_00006	Syat.g_01340
OG0002360	Syap.g_01823	Syat.g_02460
OG0002369	Syap.g_00708, Syap.g_00707, Syap.g_00730	Syat.g_02251
OG0002375	Syap.g_00880	Syat.g_01219
OG0002382	Syap.g_02246	Syat.g_03179
OG0002389	Syap.g_00600	Syat.g_01641
OG0002390	Syap.g_02274	Syat.g_02830
OG0002391	Syap.g_02223	Syat.g_02932
OG0002394	Syap.g_02490	Syat.g_02413
OG0002394	Syap.g_01329	Syat.g_02710
OG0002396	Syap.g_00507	Syat.g_01817
OG0002404	Syap.g_01585	Syat.g_01875
OG0002409	Syap.g_02093	Syat.g_02505
OG0002410	Syap.g_02593	Syat.g_02412
OG0002411	Syap.g_02704	Syat.g_00519
OG0002412	Syap.g_01488, Syap.g_00686, Syap.g_02484, Syap.g_01719, Syap.g_01755, Syap.g_01756, Syap.g_00092, Syap.g_01718, Syap.g_01757, Syap.g_01869, Syap.g_00358, Syap.g_00312, Syap.g_01211	Syat.g_01898
OG0002430	Syap.g_00317	Syat.g_01100
OG0002431	Syap.g_02126	Syat.g_01101
OG0002432	Syap.g_01335	Syat.g_02706
OG0002440	Syap.g_01874	Syat.g_00706
OG0002443	Syap.g_01627	Syat.g_00335
OG0002444	Syap.g_01983	Syat.g_01360
OG0002464	Syap.g_02552	Syat.g_01484
OG0002466	Syap.g_01500	Syat.g_02995
OG0002473	Syap.g_01119, Syap.g_01118	Syat.g_01498
OG0002474	Syap.g_01855, Syap.g_02768	Syat.g_00713
OG0002475	Syap.g_00005	Syat.g_01339
OG0002492	Syap.g_01333	Syat.g_02709
OG0002519	Syap.g_00778	Syat.g_02425
OG0002525	Syap.g_02158, Syap.g_01008	Syat.g_02650
OG0002527	Syap.g_02372	Syat.g_00835
OG0002528	Syap.g_02374	Syat.g_00833
OG0002537	Syap.g_02270	Syat.g_02827
OG0002539	Syap.g_01029	Syat.g_02674
OG0002541	Syap.g_00589	Syat.g_01628
OG0002543	Syap.g_01031	Syat.g_02676
OG0002547	Syap.g_00837	Syat.g_00759
OG0002548	Syap.g_00409	Syat.g_03387
OG0002549	Syap.g_00314, Syap.g_00687, Syap.g_01870, Syap.g_00313, Syap.g_01720, Syap.g_00316, Syap.g_01754	Syat.g_01907
OG0002573	Syap.g_01984	Syat.g_01361
OG0002580	Syap.g_02394, Syap.g_02538	Syat.g_02514
OG0002592	Syap.g_01327	Syat.g_02707
OG0002593	Syap.g_00754	Syat.g_02985
OG0002598	Syap.g_02388	Syat.g_00970
OG0002601	Syap.g_02373	Syat.g_00834
OG0002611	Syap.g_01065	Syat.g_02426
OG0002614	Syap.g_01487	Syat.g_00123
OG0002615	Syap.g_00714	Syat.g_03030
OG0002615	Syap.g_00695	Syat.g_00274
OG0002622	Syap.g_01448	Syat.g_00572
OG0002628	Syap.g_01081	Syat.g_02210
OG0002632	Syap.g_01334	Syat.g_02708
OG0002634	Syap.g_01153	Syat.g_01446
OG0002635	Syap.g_00937	Syat.g_01320
OG0002638	Syap.g_00768, Syap.g_00769	Syat.g_00797
OG0002643	Syap.g_00320	Syat.g_00854
OG0002668	Syap.g_01445	Syat.g_01359
OG0002669	Syap.g_02105, Syap.g_02106	Syat.g_01119
OG0002678	Syap.g_00151	Syat.g_00688
OG0002683	Syap.g_02139, Syap.g_02140	Syat.g_01403
OG0002687	Syap.g_02131	Syat.g_00104
OG0002714	Syap.g_01624	Syat.g_00334
OG0002722	Syap.g_01285	Syat.g_01202
OG0002723	Syap.g_01265	Syat.g_01218
OG0002730	Syap.g_02414	Syat.g_01925, Syat.g_01755
OG0002731	Syap.g_00533	Syat.g_00687
OG0002733	Syap.g_01679	Syat.g_03323
OG0002735	Syap.g_00781	Syat.g_01051
OG0002743	Syap.g_00782	Syat.g_01050
OG0002753	Syap.g_00775	Syat.g_03391
OG0002755	Syap.g_01980	Syat.g_00828
OG0002760	Syap.g_01472, Syap.g_01529	Syat.g_03406
OG0002761	Syap.g_00388	Syat.g_02564
OG0002763	Syap.g_00366	Syat.g_01944
OG0002764	Syap.g_01993	Syat.g_00824
OG0002765	Syap.g_00352	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350
OG0002766	Syap.g_00627	Syat.g_03245, Syat.g_01920, Syat.g_03244
OG0002776	Syap.g_02308	Syat.g_02432
OG0002797	Syap.g_01788	Syat.g_03135
OG0002800	Syap.g_00658	Syat.g_02220
OG0002808	Syap.g_01798	Syat.g_02300
OG0002837	Syap.g_01172	Syat.g_00283
OG0002838	Syap.g_00629	Syat.g_00777
OG0002842	Syap.g_01336	Syat.g_02705
OG0002844	Syap.g_01000, Syap.g_00861	Syat.g_01204
OG0002855	Syap.g_00780	Syat.g_01052
OG0002868	Syap.g_01625	Syat.g_02386
OG0002872	Syap.g_02269	Syat.g_02825
OG0002879	Syap.g_02107	Syat.g_01697
OG0002880	Syap.g_00685	Syat.g_01754, Syat.g_01764
OG0002881	Syap.g_02062	Syat.g_01919, Syat.g_03246
OG0002893	Syap.g_00729	Syat.g_02173
OG0002939	Syap.g_00681, Syap.g_00436	Syat.g_01543
OG0002994	Syap.g_00676	Syat.g_01721
OG0002996	Syap.g_00104	Syat.g_02782
OG0002999	Syap.g_01886	Syat.g_00227
OG0003000	Syap.g_02532	Syat.g_01282
OG0003002	Syap.g_02302	Syat.g_01729, Syat.g_01765, Syat.g_01732
OG0003004	Syap.g_00746	Syat.g_00107
OG0003005	Syap.g_00684	Syat.g_01753, Syat.g_01763
OG0003006	Syap.g_00692	Syat.g_02359, Syat.g_00157, Syat.g_02610, Syat.g_00264, Syat.g_01392
OG0003007	Syap.g_00777	Syat.g_01057
OG0003010	Syap.g_01271, Syap.g_00868	Syat.g_01211
OG0003041	Syap.g_00336, Syap.g_00334	Syat.g_01724
OG0003045	Syap.g_00439, Syap.g_02626	Syat.g_01541
OG0003064	Syap.g_00924, Syap.g_00960	Syat.g_02535
OG0003067	Syap.g_01865	Syat.g_01017
OG0003127	Syap.g_01447	Syat.g_00571
OG0003134	Syap.g_02357	Syat.g_01509
OG0003135	Syap.g_02267	Syat.g_02823
OG0003145	Syap.g_02572, Syap.g_02571	Syat.g_02601
OG0003146	Syap.g_01985	Syat.g_01362
OG0003149	Syap.g_01943	Syat.g_02527
OG0003150	Syap.g_01944	Syat.g_02528
OG0003154	Syap.g_02299, Syap.g_02303	Syat.g_01762, Syat.g_01759
OG0003159	Syap.g_01270	Syat.g_01213
OG0003196	Syap.g_00348	Syat.g_00193
OG0003201	Syap.g_01241	Syat.g_02536
OG0003216	Syap.g_00855	Syat.g_02255
OG0003257	Syap.g_00706, Syap.g_00728	Syat.g_02248
OG0003260	Syap.g_02297, Syap.g_02559	Syat.g_02363
OG0003293	Syap.g_00847	Syat.g_03395
OG0003301	Syap.g_00946	Syat.g_01061
OG0003301	Syap.g_00945	Syat.g_01060
OG0003303	Syap.g_01950	Syat.g_02569
OG0003304	Syap.g_00342	Syat.g_01702
OG0003304	Syap.g_00343	Syat.g_01701
OG0003305	Syap.g_00018	Syat.g_01352
OG0003310	Syap.g_02573	Syat.g_02602
OG0003316	Syap.g_02301	Syat.g_01728, Syat.g_01731
OG0003318	Syap.g_01951	Syat.g_01508
OG0003319	Syap.g_00214	Syat.g_00310
OG0003321	Syap.g_00944	Syat.g_01962
OG0003322	Syap.g_00783	Syat.g_01049
OG0003323	Syap.g_01851, Syap.g_01853	Syat.g_00715
OG0003324	Syap.g_01317	Syat.g_00046
OG0003327	Syap.g_02540	Syat.g_02232
OG0003329	Syap.g_00123, Syap.g_02309	Syat.g_02393
