Orthogroup	Prbg	Prar
OG0001122	Prbg.g_01324	Prar.g_01876
OG0001123	Prbg.g_01330	Prar.g_01880
OG0001124	Prbg.g_01332	Prar.g_01882
OG0001125	Prbg.g_01334	Prar.g_01883
OG0001126	Prbg.g_01245	Prar.g_01893
OG0001127	Prbg.g_01244	Prar.g_01894
OG0001128	Prbg.g_01242	Prar.g_01896
OG0001129	Prbg.g_01241	Prar.g_01897
OG0001130	Prbg.g_01240	Prar.g_01898
OG0001131	Prbg.g_00141	Prar.g_01935
OG0001132	Prbg.g_00022	Prar.g_01944
OG0001133	Prbg.g_00528	Prar.g_01309
OG0001134	Prbg.g_00749	Prar.g_01296
OG0001135	Prbg.g_00752	Prar.g_01293
OG0001136	Prbg.g_01489	Prar.g_01266
OG0001137	Prbg.g_01477	Prar.g_01255
OG0001138	Prbg.g_01456	Prar.g_01237
OG0001139	Prbg.g_01454	Prar.g_01236
OG0001140	Prbg.g_01453	Prar.g_01235
OG0001141	Prbg.g_01452	Prar.g_01234
OG0001142	Prbg.g_01451	Prar.g_01233
OG0001143	Prbg.g_01444	Prar.g_01226
OG0001144	Prbg.g_01439	Prar.g_01221
OG0001145	Prbg.g_00469	Prar.g_00963
OG0001146	Prbg.g_00481	Prar.g_00951
OG0001147	Prbg.g_00501	Prar.g_00925
OG0001148	Prbg.g_00531	Prar.g_00909
OG0001149	Prbg.g_00532	Prar.g_00908
OG0001150	Prbg.g_00533	Prar.g_00907
OG0001151	Prbg.g_00544	Prar.g_00896
OG0001152	Prbg.g_00545	Prar.g_00895
OG0001153	Prbg.g_00623	Prar.g_00815
OG0001154	Prbg.g_00624	Prar.g_00814
OG0001155	Prbg.g_00641	Prar.g_00802
OG0001156	Prbg.g_00644	Prar.g_00799
OG0001157	Prbg.g_00645	Prar.g_00798
OG0001158	Prbg.g_00646	Prar.g_00797
OG0001159	Prbg.g_00647	Prar.g_00796
OG0001160	Prbg.g_00673	Prar.g_00772
OG0001161	Prbg.g_01593	Prar.g_00760
OG0001162	Prbg.g_00726	Prar.g_00749
OG0001163	Prbg.g_01641	Prar.g_01151
OG0001164	Prbg.g_01645	Prar.g_01147
OG0001165	Prbg.g_01648	Prar.g_01144
OG0001166	Prbg.g_01669	Prar.g_01124
OG0001167	Prbg.g_01686	Prar.g_01959
OG0001168	Prbg.g_01688	Prar.g_01957
OG0001169	Prbg.g_01690	Prar.g_00596
OG0001170	Prbg.g_01692	Prar.g_00598
OG0001171	Prbg.g_01702	Prar.g_00607
OG0001172	Prbg.g_01718	Prar.g_01111
OG0001173	Prbg.g_01719	Prar.g_01110
OG0001174	Prbg.g_01727	Prar.g_01102
OG0001175	Prbg.g_01728	Prar.g_01101
OG0001176	Prbg.g_01736	Prar.g_01094
OG0001177	Prbg.g_01738	Prar.g_01091
OG0001178	Prbg.g_01655	Prar.g_01086
OG0001179	Prbg.g_01768	Prar.g_01043
OG0001180	Prbg.g_01791	Prar.g_01022
OG0001181	Prbg.g_01795	Prar.g_01018
OG0001182	Prbg.g_01803	Prar.g_01011
OG0001183	Prbg.g_01808	Prar.g_00618
OG0001184	Prbg.g_01826	Prar.g_00634
OG0001185	Prbg.g_01842	Prar.g_00648
OG0001186	Prbg.g_01866	Prar.g_00670
OG0001187	Prbg.g_01869	Prar.g_00674
OG0001188	Prbg.g_01871	Prar.g_00676
OG0001189	Prbg.g_01888	Prar.g_00693
OG0001190	Prbg.g_01893	Prar.g_00697
OG0001191	Prbg.g_01903	Prar.g_00707
OG0001192	Prbg.g_01908	Prar.g_00074
OG0001193	Prbg.g_01920	Prar.g_00064
OG0001194	Prbg.g_01921	Prar.g_00063
OG0001195	Prbg.g_01922	Prar.g_00062
OG0001196	Prbg.g_01938	Prar.g_00049
OG0001197	Prbg.g_01940	Prar.g_00048
OG0001198	Prbg.g_00764	Prar.g_00041
OG0001199	Prbg.g_00795	Prar.g_00254
OG0001200	Prbg.g_00793	Prar.g_00252
OG0001201	Prbg.g_00880	Prar.g_00220
OG0001202	Prbg.g_00978	Prar.g_00128
OG0001203	Prbg.g_01020	Prar.g_00089
OG0001204	Prbg.g_01026	Prar.g_00084
OG0001205	Prbg.g_00165	Prar.g_00493
OG0001206	Prbg.g_00185	Prar.g_00511
OG0001207	Prbg.g_00196	Prar.g_00527
OG0001208	Prbg.g_00201	Prar.g_00532
OG0001209	Prbg.g_00252	Prar.g_01365
OG0001210	Prbg.g_00257	Prar.g_01370
OG0001211	Prbg.g_00268	Prar.g_01380
OG0001212	Prbg.g_00315	Prar.g_01426
OG0001213	Prbg.g_00350	Prar.g_01459
OG0001214	Prbg.g_01420	Prar.g_01467
OG0001215	Prbg.g_01132	Prar.g_01520
OG0001216	Prbg.g_01153	Prar.g_01601
OG0001217	Prbg.g_00006	Prar.g_01638
OG0001219	Prbg.g_01258	Prar.g_01672
OG0001220	Prbg.g_01215	Prar.g_01735
OG0001221	Prbg.g_01095	Prar.g_01787
OG0001222	Prbg.g_01337	Prar.g_01825
OG0001223	Prbg.g_01305	Prar.g_01851
OG0001224	Prbg.g_01238	Prar.g_01900
OG0001225	Prbg.g_01236	Prar.g_01902
OG0001226	Prbg.g_00358	Prar.g_01928
OG0001227	Prbg.g_01534	Prar.g_01947
OG0001228	Prbg.g_01436	Prar.g_01218
OG0001229	Prbg.g_01548	Prar.g_00913
OG0001230	Prbg.g_00584	Prar.g_00347
OG0001231	Prbg.g_00142	Prar.g_00751
OG0001232	Prbg.g_01673	Prar.g_01120
OG0001233	Prbg.g_01693	Prar.g_00599
OG0001234	Prbg.g_01730	Prar.g_01099
OG0001235	Prbg.g_01734	Prar.g_01089
OG0001236	Prbg.g_01823	Prar.g_00631
OG0001237	Prbg.g_01827	Prar.g_00635
OG0001238	Prbg.g_01904	Prar.g_00708
OG0001239	Prbg.g_00798	Prar.g_00547
OG0001240	Prbg.g_00863	Prar.g_00235
OG0001241	Prbg.g_00873	Prar.g_00227
OG0001242	Prbg.g_00893	Prar.g_00209
OG0001243	Prbg.g_00900	Prar.g_00203
OG0001244	Prbg.g_00915	Prar.g_00187
OG0001245	Prbg.g_01525	Prar.g_00441
OG0001247	Prbg.g_01125	Prar.g_01513
OG0001248	Prbg.g_01127	Prar.g_01515
OG0001249	Prbg.g_00114	Prar.g_01661
OG0001250	Prbg.g_01202	Prar.g_01724
OG0001251	Prbg.g_01063	Prar.g_01760
OG0001252	Prbg.g_01243	Prar.g_01895
OG0001253	Prbg.g_00361	Prar.g_01948
OG0001254	Prbg.g_00751	Prar.g_01294
OG0001255	Prbg.g_01504	Prar.g_01279
OG0001256	Prbg.g_00680	Prar.g_00758
OG0001258	Prbg.g_01646	Prar.g_01146
OG0001259	Prbg.g_01691	Prar.g_00597
OG0001260	Prbg.g_01708	Prar.g_00613
OG0001261	Prbg.g_01776	Prar.g_01035
OG0001262	Prbg.g_01886	Prar.g_00691
OG0001263	Prbg.g_00902	Prar.g_00200
OG0001265	Prbg.g_00892	Prar.g_00210
OG0001266	Prbg.g_00982	Prar.g_00124
OG0001267	Prbg.g_00059	Prar.g_00307
OG0001268	Prbg.g_00122	Prar.g_00399
OG0001269	Prbg.g_01214	Prar.g_00419
OG0001270	Prbg.g_00154	Prar.g_00482
OG0001271	Prbg.g_00191	Prar.g_00522
OG0001272	Prbg.g_00205	Prar.g_00536
OG0001273	Prbg.g_01426	Prar.g_01461
OG0001274	Prbg.g_01006	Prar.g_01533
OG0001275	Prbg.g_01315	Prar.g_01860
OG0001276	Prbg.g_01329	Prar.g_01879
OG0001277	Prbg.g_01926	Prar.g_01937
OG0001278	Prbg.g_01432	Prar.g_01213
OG0001280	Prbg.g_00476	Prar.g_00956
OG0001281	Prbg.g_00482	Prar.g_00950
OG0001282	Prbg.g_00530	Prar.g_00910
OG0001283	Prbg.g_01935	Prar.g_00891
OG0001284	Prbg.g_00666	Prar.g_00777
OG0001285	Prbg.g_01676	Prar.g_01966
OG0001287	Prbg.g_01849	Prar.g_00655
OG0001288	Prbg.g_01859	Prar.g_00663
OG0001289	Prbg.g_00783	Prar.g_00241
OG0001290	Prbg.g_00872	Prar.g_00228
OG0001291	Prbg.g_00910	Prar.g_00193
OG0001292	Prbg.g_01031	Prar.g_00079
OG0001293	Prbg.g_01044	Prar.g_00326
OG0001295	Prbg.g_00714	Prar.g_00516
OG0001296	Prbg.g_00228	Prar.g_01340
OG0001298	Prbg.g_00295	Prar.g_01406
OG0001299	Prbg.g_01389	Prar.g_01496
OG0001300	Prbg.g_01136	Prar.g_01523
OG0001301	Prbg.g_01141	Prar.g_01526
OG0001302	Prbg.g_01254	Prar.g_01670
OG0001303	Prbg.g_01612	Prar.g_01864
OG0001304	Prbg.g_01342	Prar.g_01889
OG0001305	Prbg.g_01230	Prar.g_01908
OG0001306	Prbg.g_01501	Prar.g_01277
OG0001307	Prbg.g_00504	Prar.g_00928
OG0001308	Prbg.g_00601	Prar.g_00837
OG0001309	Prbg.g_00708	Prar.g_00754
OG0001310	Prbg.g_01663	Prar.g_01131
OG0001311	Prbg.g_01331	Prar.g_01881
OG0001312	Prbg.g_01267	Prar.g_01814
OG0001315	Prbg.g_01539	Prar.g_00556
OG0001316	Prbg.g_00914	Prar.g_00188
OG0001317	Prbg.g_01016	Prar.g_00093
OG0001318	Prbg.g_01040	Prar.g_00331
OG0001319	Prbg.g_00052	Prar.g_00315
OG0001320	Prbg.g_01578, Prbg.g_01611	Prar.g_00443
OG0001321	Prbg.g_00171	Prar.g_00499
OG0001322	Prbg.g_00172	Prar.g_00500
OG0001323	Prbg.g_00238	Prar.g_01349
OG0001324	Prbg.g_01137	Prar.g_01524
OG0001325	Prbg.g_01372	Prar.g_01604
OG0001327	Prbg.g_01072	Prar.g_01920
OG0001328	Prbg.g_00458	Prar.g_01946
OG0001329	Prbg.g_01609	Prar.g_01302
OG0001330	Prbg.g_00697	Prar.g_00977
OG0001331	Prbg.g_00535	Prar.g_00905
OG0001332	Prbg.g_00637	Prar.g_00804
OG0001333	Prbg.g_01687	Prar.g_01958
OG0001334	Prbg.g_01811	Prar.g_00621
OG0001335	Prbg.g_01812	Prar.g_00622
OG0001339	Prbg.g_00875	Prar.g_00225
OG0001340	Prbg.g_00110	Prar.g_00259
OG0001341	Prbg.g_01541	Prar.g_01636
OG0001342	Prbg.g_01632	Prar.g_01665
OG0001343	Prbg.g_01060	Prar.g_01757
OG0001344	Prbg.g_01482	Prar.g_01259
OG0001345	Prbg.g_01466	Prar.g_01244
OG0001346	Prbg.g_00478	Prar.g_00954
OG0001348	Prbg.g_00712	Prar.g_00732
OG0001349	Prbg.g_00553	Prar.g_00867
OG0001351	Prbg.g_00177	Prar.g_00502
OG0001352	Prbg.g_01121	Prar.g_01510
OG0001355	Prbg.g_01351	Prar.g_00722, Prar.g_01158
OG0001356	Prbg.g_01638	Prar.g_01181
OG0001359	Prbg.g_01061	Prar.g_01758
OG0001362	Prbg.g_00605	Prar.g_00833
OG0001363	Prbg.g_00607	Prar.g_00831
OG0001364	Prbg.g_01814	Prar.g_00624
OG0001365	Prbg.g_01897	Prar.g_00701
OG0001369	Prbg.g_00862	Prar.g_00236
OG0001370	Prbg.g_00182	Prar.g_00508
OG0001371	Prbg.g_01120	Prar.g_01509
OG0001372	Prbg.g_00359	Prar.g_01644
OG0001375	Prbg.g_01059	Prar.g_01756
OG0001380	Prbg.g_01551	Prar.g_00923
OG0001381	Prbg.g_01511	Prar.g_00917
OG0001382	Prbg.g_01554	Prar.g_00738
OG0001397	Prbg.g_00606	Prar.g_00832
OG0001403	Prbg.g_00843	Prar.g_00008
OG0001404	Prbg.g_00801	Prar.g_00550
OG0001407	Prbg.g_01558	Prar.g_01926
OG0001409	Prbg.g_01478	Prar.g_01256
OG0001410	Prbg.g_00503	Prar.g_00927
OG0001414	Prbg.g_01011	Prar.g_00098
OG0001415	Prbg.g_01013	Prar.g_00096
OG0001418	Prbg.g_01126	Prar.g_01514
OG0001419	Prbg.g_01557	Prar.g_01927
OG0001421	Prbg.g_00681	Prar.g_00757
OG0001422	Prbg.g_01561	Prar.g_00734
OG0001423	Prbg.g_00429	Prar.g_01560
OG0001424	Prbg.g_00025	Prar.g_01761
OG0001428	Prbg.g_00950	Prar.g_00155
OG0001429	Prbg.g_01259	Prar.g_01673
OG0001430	Prbg.g_01550	Prar.g_00982
OG0001431	Prbg.g_00722, Prbg.g_01532	Prar.g_00979
OG0001433	Prbg.g_01637	Prar.g_01180
OG0001435	Prbg.g_01080	Prar.g_01772
OG0001437	Prbg.g_01012	Prar.g_00097
OG0001440	Prbg.g_01614, Prbg.g_01608	Prar.g_00476
OG0001446	Prbg.g_00017	Prar.g_00249
OG0001448	Prbg.g_00175	Prar.g_00427
OG0001450	Prbg.g_01129	Prar.g_01517
OG0001451	Prbg.g_01226	Prar.g_01745
OG0001463	Prbg.g_00066	Prar.g_00301
OG0001464	Prbg.g_00111	Prar.g_00258
OG0001465	Prbg.g_01148	Prar.g_01532
OG0001467	Prbg.g_00524	Prar.g_01662
OG0001468	Prbg.g_01051	Prar.g_01918
OG0001472	Prbg.g_00367	Prar.g_00755
OG0001481	Prbg.g_00457	Prar.g_00434
OG0001483	Prbg.g_01566	Prar.g_00712
OG0001485	Prbg.g_00414	Prar.g_01166
OG0001486	Prbg.g_01488	Prar.g_01265
OG0001491	Prbg.g_01251	Prar.g_01668
OG0001500	Prbg.g_01046	Prar.g_00324
OG0001501	Prbg.g_01070	Prar.g_01535
OG0001503	Prbg.g_00011	Prar.g_01289
OG0001506	Prbg.g_00635	Prar.g_00806
OG0001521	Prbg.g_01249	Prar.g_01637
OG0001522	Prbg.g_01193	Prar.g_01716
OG0001523	Prbg.g_00754	Prar.g_01292
OG0001524	Prbg.g_00755	Prar.g_01291
OG0001526	Prbg.g_00813	Prar.g_01116
OG0001550	Prbg.g_00007	Prar.g_01304
OG0001552	Prbg.g_00684	Prar.g_01201
OG0001565	Prbg.g_00432	Prar.g_00475
OG0001566	Prbg.g_01117	Prar.g_01506
OG0001569	Prbg.g_00442	Prar.g_01954
OG0001571	Prbg.g_00404	Prar.g_01311
OG0001572	Prbg.g_00406	Prar.g_01192
OG0001581	Prbg.g_00496	Prar.g_00183
OG0001583	Prbg.g_01250	Prar.g_01667, Prar.g_00591
OG0001584	Prbg.g_01379	Prar.g_01806
OG0001587	Prbg.g_01710	Prar.g_01118
OG0001588	Prbg.g_00145	Prar.g_00363
OG0001595	Prbg.g_00803	Prar.g_00551
OG0001596	Prbg.g_00794	Prar.g_00253
OG0001597	Prbg.g_00632	Prar.g_00422
OG0001599	Prbg.g_00183	Prar.g_00509
OG0001600	Prbg.g_00230	Prar.g_01342
OG0001601	Prbg.g_01115	Prar.g_01504
OG0001603	Prbg.g_01253	Prar.g_01669
OG0001604	Prbg.g_01092	Prar.g_01784
OG0001605	Prbg.g_00012	Prar.g_01872
OG0001606	Prbg.g_00002	Prar.g_01934
OG0001607	Prbg.g_00416	Prar.g_01290
OG0001608	Prbg.g_01345	Prar.g_00920
OG0001609	Prbg.g_00633	Prar.g_00808
OG0001610	Prbg.g_00636	Prar.g_00805
OG0001611	Prbg.g_01571	Prar.g_00744
OG0001626	Prbg.g_00421	Prar.g_01635
OG0001628	Prbg.g_00357	Prar.g_01646
OG0001629	Prbg.g_00395	Prar.g_01647
OG0001630	Prbg.g_01068	Prar.g_01765
OG0001631	Prbg.g_00412	Prar.g_01923
OG0001648	Prbg.g_01586	Prar.g_00433
OG0001649	Prbg.g_00004	Prar.g_01924
OG0001650	Prbg.g_01610, Prbg.g_00719	Prar.g_00934
OG0001651	Prbg.g_01522	Prar.g_00746
OG0001663	Prbg.g_01505	Prar.g_01280
OG0001664	Prbg.g_00742	Prar.g_00987
OG0001665	Prbg.g_01512	Prar.g_00984
OG0001684	Prbg.g_00308	Prar.g_01418
OG0001685	Prbg.g_00362	Prar.g_01747
OG0001686	Prbg.g_01526	Prar.g_01871
OG0001687	Prbg.g_00181	Prar.g_01917
OG0001697	Prbg.g_01252	Prar.g_01754
OG0001699	Prbg.g_00748	Prar.g_01582, Prar.g_00711
OG0001701	Prbg.g_00812	Prar.g_01115
OG0001705	Prbg.g_01712	Prar.g_00463
OG0001706	Prbg.g_00732	Prar.g_01196
OG0001707	Prbg.g_01533	Prar.g_01941
OG0001709	Prbg.g_00567	Prar.g_00868
OG0001710	Prbg.g_00375	Prar.g_01096
OG0001722	Prbg.g_01066	Prar.g_01763
OG0001725	Prbg.g_00728	Prar.g_00449
OG0001746	Prbg.g_00731	Prar.g_01188
OG0001780	Prbg.g_00558	Prar.g_00860
OG0001834	Prbg.g_00555	Prar.g_00864
OG0001836	Prbg.g_00526	Prar.g_01167
OG0001922	Prbg.g_00573	Prar.g_00940
OG0002109	Prbg.g_00009	Prar.g_00937
OG0002275	Prbg.g_01620	Prar.g_01152
OG0002326	Prbg.g_01587	Prar.g_01176
OG0002377	Prbg.g_00527	Prar.g_01168
OG0002379	Prbg.g_01597	Prar.g_00587
OG0002421	Prbg.g_00560	Prar.g_00857
OG0002480	Prbg.g_00556	Prar.g_00863
OG0002556	Prbg.g_00499	Prar.g_00364
OG0002557	Prbg.g_00498	Prar.g_00365
OG0002558	Prbg.g_00497	Prar.g_00366
