Orthogroup	Prbg	Syar
OG0001096	Prbg.g_01186	Syar.g_02476
OG0001097	Prbg.g_01206	Syar.g_01823
OG0001098	Prbg.g_01225	Syar.g_01672
OG0001099	Prbg.g_01067	Syar.g_00035
OG0001100	Prbg.g_01075	Syar.g_01625
OG0001101	Prbg.g_01078	Syar.g_01623
OG0001102	Prbg.g_01081	Syar.g_01620
OG0001103	Prbg.g_01083	Syar.g_01618
OG0001104	Prbg.g_01106	Syar.g_02616
OG0001105	Prbg.g_01110	Syar.g_02620
OG0001106	Prbg.g_01278	Syar.g_02553
OG0001107	Prbg.g_01285	Syar.g_02541
OG0001109	Prbg.g_01290	Syar.g_02529
OG0001110	Prbg.g_01292	Syar.g_02527
OG0001111	Prbg.g_01293	Syar.g_02525
OG0001112	Prbg.g_01294	Syar.g_02523
OG0001113	Prbg.g_01295	Syar.g_02522
OG0001114	Prbg.g_01296	Syar.g_02521
OG0001115	Prbg.g_01298	Syar.g_02519
OG0001116	Prbg.g_01299	Syar.g_02517
OG0001117	Prbg.g_01300	Syar.g_02516
OG0001118	Prbg.g_01301	Syar.g_02515
OG0001119	Prbg.g_01302	Syar.g_02513
OG0001120	Prbg.g_01304	Syar.g_02507
OG0001122	Prbg.g_01324	Syar.g_01803
OG0001123	Prbg.g_01330	Syar.g_01796
OG0001124	Prbg.g_01332	Syar.g_01793
OG0001125	Prbg.g_01334	Syar.g_01791
OG0001126	Prbg.g_01245	Syar.g_01375
OG0001127	Prbg.g_01244	Syar.g_01374
OG0001128	Prbg.g_01242	Syar.g_01371
OG0001129	Prbg.g_01241	Syar.g_01369
OG0001130	Prbg.g_01240	Syar.g_01368
OG0001131	Prbg.g_00141	Syar.g_02448
OG0001132	Prbg.g_00022	Syar.g_00684
OG0001133	Prbg.g_00528	Syar.g_02249
OG0001134	Prbg.g_00749	Syar.g_02235
OG0001135	Prbg.g_00752	Syar.g_02232
OG0001136	Prbg.g_01489	Syar.g_01536
OG0001137	Prbg.g_01477	Syar.g_01944
OG0001138	Prbg.g_01456	Syar.g_01977
OG0001139	Prbg.g_01454	Syar.g_01980
OG0001140	Prbg.g_01453	Syar.g_01981
OG0001141	Prbg.g_01452	Syar.g_01982
OG0001142	Prbg.g_01451	Syar.g_01983
OG0001143	Prbg.g_01444	Syar.g_01698
OG0001144	Prbg.g_01439	Syar.g_01707
OG0001145	Prbg.g_00469	Syar.g_02769
OG0001146	Prbg.g_00481	Syar.g_02782
OG0001147	Prbg.g_00501	Syar.g_01276
OG0001148	Prbg.g_00531	Syar.g_01459
OG0001149	Prbg.g_00532	Syar.g_01458
OG0001150	Prbg.g_00533	Syar.g_01457
OG0001151	Prbg.g_00544	Syar.g_01238
OG0001152	Prbg.g_00545	Syar.g_01237
OG0001153	Prbg.g_00623	Syar.g_01398
OG0001154	Prbg.g_00624	Syar.g_01397
OG0001155	Prbg.g_00641	Syar.g_01211
OG0001156	Prbg.g_00644	Syar.g_01185
OG0001157	Prbg.g_00645	Syar.g_01184
OG0001158	Prbg.g_00646	Syar.g_01183
OG0001159	Prbg.g_00647	Syar.g_01182
OG0001160	Prbg.g_00673	Syar.g_02908
OG0001161	Prbg.g_01593	Syar.g_00382
OG0001162	Prbg.g_00726	Syar.g_03081
OG0001163	Prbg.g_01641	Syar.g_02917
OG0001164	Prbg.g_01645	Syar.g_02922
OG0001165	Prbg.g_01648	Syar.g_02927
OG0001166	Prbg.g_01669	Syar.g_02959
OG0001167	Prbg.g_01686	Syar.g_02982
OG0001168	Prbg.g_01688	Syar.g_02983
OG0001169	Prbg.g_01690	Syar.g_02985
OG0001170	Prbg.g_01692	Syar.g_02987
OG0001171	Prbg.g_01702	Syar.g_02999
OG0001172	Prbg.g_01718	Syar.g_00143
OG0001173	Prbg.g_01719	Syar.g_00142
OG0001174	Prbg.g_01727	Syar.g_00134
OG0001175	Prbg.g_01728	Syar.g_00133
OG0001176	Prbg.g_01736	Syar.g_01025
OG0001177	Prbg.g_01738	Syar.g_01023
OG0001178	Prbg.g_01655	Syar.g_02943
OG0001179	Prbg.g_01768	Syar.g_01055
OG0001181	Prbg.g_01795	Syar.g_01082
OG0001182	Prbg.g_01803	Syar.g_01090
OG0001183	Prbg.g_01808	Syar.g_01096
OG0001184	Prbg.g_01826	Syar.g_00653
OG0001185	Prbg.g_01842	Syar.g_00614
OG0001186	Prbg.g_01866	Syar.g_00562
OG0001187	Prbg.g_01869	Syar.g_00548
OG0001188	Prbg.g_01871	Syar.g_00546
OG0001189	Prbg.g_01888	Syar.g_00525
OG0001190	Prbg.g_01893	Syar.g_00330
OG0001191	Prbg.g_01903	Syar.g_00349
OG0001192	Prbg.g_01908	Syar.g_00356
OG0001193	Prbg.g_01920	Syar.g_00711
OG0001194	Prbg.g_01921	Syar.g_00622
OG0001195	Prbg.g_01922	Syar.g_00623
OG0001196	Prbg.g_01938	Syar.g_00453
OG0001197	Prbg.g_01940	Syar.g_00455
OG0001198	Prbg.g_00764	Syar.g_00467
OG0001199	Prbg.g_00795	Syar.g_03045
OG0001200	Prbg.g_00793	Syar.g_03047
OG0001201	Prbg.g_00880	Syar.g_03120
OG0001202	Prbg.g_00978	Syar.g_00991
OG0001203	Prbg.g_01020	Syar.g_03021
OG0001204	Prbg.g_01026	Syar.g_00154
OG0001205	Prbg.g_00165	Syar.g_02869
OG0001207	Prbg.g_00196	Syar.g_01462
OG0001208	Prbg.g_00201	Syar.g_01471
OG0001211	Prbg.g_00268	Syar.g_02323
OG0001212	Prbg.g_00315	Syar.g_02027
OG0001213	Prbg.g_00350	Syar.g_02239
OG0001214	Prbg.g_01420	Syar.g_02420
OG0001215	Prbg.g_01132	Syar.g_00965
OG0001216	Prbg.g_01153	Syar.g_01909
OG0001217	Prbg.g_00006	Syar.g_02852
OG0001218	Prbg.g_01549	Syar.g_01388
OG0001219	Prbg.g_01258	Syar.g_02585
OG0001222	Prbg.g_01337	Syar.g_02552
OG0001223	Prbg.g_01305	Syar.g_02505
OG0001224	Prbg.g_01238	Syar.g_01361
OG0001225	Prbg.g_01236	Syar.g_01929
OG0001226	Prbg.g_00358	Syar.g_03054
OG0001227	Prbg.g_01534	Syar.g_02213
OG0001230	Prbg.g_00584	Syar.g_02816
OG0001231	Prbg.g_00142	Syar.g_00485
OG0001232	Prbg.g_01673	Syar.g_02968
OG0001233	Prbg.g_01693	Syar.g_02988
OG0001235	Prbg.g_01734	Syar.g_01019
OG0001236	Prbg.g_01823	Syar.g_00657
OG0001237	Prbg.g_01827	Syar.g_00652
OG0001238	Prbg.g_01904	Syar.g_00351
OG0001239	Prbg.g_00798	Syar.g_03043
OG0001240	Prbg.g_00863	Syar.g_03101
OG0001241	Prbg.g_00873	Syar.g_03149, Syar.g_03112
OG0001242	Prbg.g_00893	Syar.g_00043
OG0001243	Prbg.g_00900	Syar.g_00051
OG0001244	Prbg.g_00915	Syar.g_00075
OG0001245	Prbg.g_01525	Syar.g_00999
OG0001247	Prbg.g_01125	Syar.g_02024
OG0001248	Prbg.g_01127	Syar.g_02059
OG0001249	Prbg.g_00114	Syar.g_01113
OG0001250	Prbg.g_01202	Syar.g_01819, Syar.g_03240
OG0001251	Prbg.g_01063	Syar.g_02575
OG0001252	Prbg.g_01243	Syar.g_01372
OG0001253	Prbg.g_00361	Syar.g_02015
OG0001254	Prbg.g_00751	Syar.g_02233
OG0001255	Prbg.g_01504	Syar.g_01746
OG0001256	Prbg.g_00680	Syar.g_02915
OG0001258	Prbg.g_01646	Syar.g_02925
OG0001259	Prbg.g_01691	Syar.g_02986
OG0001260	Prbg.g_01708	Syar.g_03007
OG0001262	Prbg.g_01886	Syar.g_00527
OG0001263	Prbg.g_00902	Syar.g_00054
OG0001265	Prbg.g_00892	Syar.g_00041
OG0001266	Prbg.g_00982	Syar.g_00987
OG0001267	Prbg.g_00059	Syar.g_00225
OG0001268	Prbg.g_00122	Syar.g_01124
OG0001269	Prbg.g_01214	Syar.g_00688
OG0001270	Prbg.g_00154	Syar.g_01175
OG0001271	Prbg.g_00191	Syar.g_01270
OG0001272	Prbg.g_00205	Syar.g_01475
OG0001273	Prbg.g_01426	Syar.g_02413
OG0001274	Prbg.g_01006	Syar.g_00929
OG0001275	Prbg.g_01315	Syar.g_02490
OG0001276	Prbg.g_01329	Syar.g_01797
OG0001277	Prbg.g_01926	Syar.g_02250
OG0001278	Prbg.g_01432	Syar.g_01720
OG0001279	Prbg.g_00407	Syar.g_02841
OG0001280	Prbg.g_00476	Syar.g_03317
OG0001281	Prbg.g_00482	Syar.g_02783
OG0001282	Prbg.g_00530	Syar.g_01460, Syar.g_01351
OG0001283	Prbg.g_01935	Syar.g_00447
OG0001284	Prbg.g_00666	Syar.g_02900
OG0001285	Prbg.g_01676	Syar.g_02972
OG0001286	Prbg.g_01789	Syar.g_01077
OG0001287	Prbg.g_01849	Syar.g_00606
OG0001288	Prbg.g_01859	Syar.g_00591
OG0001289	Prbg.g_00783	Syar.g_03080
OG0001290	Prbg.g_00872	Syar.g_03111
OG0001291	Prbg.g_00910	Syar.g_00064
OG0001292	Prbg.g_01031	Syar.g_00160
OG0001293	Prbg.g_01044	Syar.g_00198
OG0001295	Prbg.g_00714	Syar.g_00693
OG0001296	Prbg.g_00228	Syar.g_01506
OG0001297	Prbg.g_00233	Syar.g_01510
OG0001298	Prbg.g_00295	Syar.g_02210
OG0001299	Prbg.g_01389	Syar.g_01915
OG0001303	Prbg.g_01612	Syar.g_02583
OG0001304	Prbg.g_01342	Syar.g_01557
OG0001305	Prbg.g_01230	Syar.g_01937
OG0001306	Prbg.g_01501	Syar.g_01521
OG0001307	Prbg.g_00504	Syar.g_02591
OG0001308	Prbg.g_00601	Syar.g_02798
OG0001309	Prbg.g_00708	Syar.g_00360
OG0001310	Prbg.g_01663	Syar.g_02951
OG0001311	Prbg.g_01331	Syar.g_01795
OG0001312	Prbg.g_01267	Syar.g_02569
OG0001315	Prbg.g_01539	Syar.g_01094
OG0001317	Prbg.g_01016	Syar.g_03025
OG0001318	Prbg.g_01040	Syar.g_00186
OG0001319	Prbg.g_00052	Syar.g_00215
OG0001325	Prbg.g_01372	Syar.g_01577
OG0001327	Prbg.g_01072	Syar.g_01674
OG0001329	Prbg.g_01609	Syar.g_02337
OG0001331	Prbg.g_00535	Syar.g_01455
OG0001334	Prbg.g_01811	Syar.g_03166
OG0001337	Prbg.g_00109	Syar.g_01112
OG0001338	Prbg.g_00112	Syar.g_03232
OG0001339	Prbg.g_00875	Syar.g_03114
OG0001343	Prbg.g_01060	Syar.g_03210
OG0001345	Prbg.g_01466	Syar.g_01958
OG0001346	Prbg.g_00478	Syar.g_02778
OG0001348	Prbg.g_00712	Syar.g_02259
OG0001351	Prbg.g_00177	Syar.g_01420
OG0001353	Prbg.g_01192	Syar.g_01809
OG0001354	Prbg.g_01297	Syar.g_02520
OG0001355	Prbg.g_01351	Syar.g_01912
OG0001356	Prbg.g_01638	Syar.g_00176
OG0001359	Prbg.g_01061	Syar.g_03211
OG0001364	Prbg.g_01814	Syar.g_00284
OG0001365	Prbg.g_01897	Syar.g_00335
OG0001370	Prbg.g_00182	Syar.g_00013
OG0001371	Prbg.g_01120	Syar.g_03059
OG0001379	Prbg.g_00471	Syar.g_02772
OG0001382	Prbg.g_01554	Syar.g_02834, Syar.g_03204
OG0001394	Prbg.g_01099	Syar.g_02608
OG0001401	Prbg.g_01197	Syar.g_01813
OG0001402	Prbg.g_00344	Syar.g_02252
OG0001403	Prbg.g_00843	Syar.g_00504
OG0001411	Prbg.g_00808	Syar.g_02761, Syar.g_02360
OG0001415	Prbg.g_01013	Syar.g_01553
OG0001418	Prbg.g_01126	Syar.g_01546
OG0001428	Prbg.g_00950	Syar.g_00108
OG0001429	Prbg.g_01259	Syar.g_02582
OG0001430	Prbg.g_01550	Syar.g_03306
OG0001433	Prbg.g_01637	Syar.g_00173
OG0001434	Prbg.g_01104	Syar.g_02613
OG0001435	Prbg.g_01080	Syar.g_01621
OG0001437	Prbg.g_01012	Syar.g_01554
OG0001443	Prbg.g_01547	Syar.g_00378
OG0001450	Prbg.g_01129	Syar.g_00880
OG0001460	Prbg.g_01636	Syar.g_00172
OG0001461	Prbg.g_00817	Syar.g_02478
OG0001467	Prbg.g_00524	Syar.g_01745
OG0001476	Prbg.g_01479	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Prbg.g_00384	Syar.g_02277
OG0001486	Prbg.g_01488	Syar.g_01537
OG0001487	Prbg.g_00631	Syar.g_01389
OG0001488	Prbg.g_01473	Syar.g_03222, Syar.g_01948
OG0001489	Prbg.g_01800	Syar.g_01087
OG0001496	Prbg.g_00386	Syar.g_02279
OG0001497	Prbg.g_00385	Syar.g_02278
OG0001498	Prbg.g_00138	Syar.g_03286, Syar.g_01163
OG0001505	Prbg.g_00039	Syar.g_02696
OG0001510	Prbg.g_01853	Syar.g_00601
OG0001511	Prbg.g_00884	Syar.g_03129
OG0001512	Prbg.g_01543	Syar.g_03020
OG0001514	Prbg.g_00387	Syar.g_02280
OG0001515	Prbg.g_01134	Syar.g_03266, Syar.g_02594
OG0001516	Prbg.g_01392	Syar.g_01918
OG0001517	Prbg.g_00118	Syar.g_01119
OG0001518	Prbg.g_01906	Syar.g_00353
OG0001519	Prbg.g_01911	Syar.g_00380, Syar.g_00002
OG0001525	Prbg.g_01615	Syar.g_01315
OG0001527	Prbg.g_00281	Syar.g_02309
OG0001529	Prbg.g_00833	Syar.g_00518
OG0001530	Prbg.g_00883	Syar.g_03127
OG0001531	Prbg.g_01021	Syar.g_03019
OG0001532	Prbg.g_01455	Syar.g_01978
OG0001534	Prbg.g_01343	Syar.g_01558
OG0001535	Prbg.g_01327	Syar.g_01799
OG0001536	Prbg.g_01283	Syar.g_02544
OG0001537	Prbg.g_01096	Syar.g_02602
OG0001538	Prbg.g_01164	Syar.g_02644
OG0001539	Prbg.g_01074	Syar.g_01626
OG0001540	Prbg.g_00904	Syar.g_00056
OG0001541	Prbg.g_00958	Syar.g_00117
OG0001542	Prbg.g_00964	Syar.g_00128
OG0001543	Prbg.g_00463	Syar.g_00949
OG0001544	Prbg.g_01910	Syar.g_00379, Syar.g_00001
OG0001545	Prbg.g_01925	Syar.g_00865
OG0001549	Prbg.g_01224	Syar.g_02838
OG0001557	Prbg.g_01100	Syar.g_02609
OG0001559	Prbg.g_00882	Syar.g_03126
OG0001560	Prbg.g_00871	Syar.g_03110
OG0001561	Prbg.g_01333	Syar.g_01792
OG0001562	Prbg.g_01320	Syar.g_02484
OG0001563	Prbg.g_01784	Syar.g_01072
OG0001565	Prbg.g_00432	Syar.g_03069
OG0001574	Prbg.g_00279	Syar.g_02311
OG0001575	Prbg.g_00284	Syar.g_02306
OG0001576	Prbg.g_00491	Syar.g_02794
OG0001577	Prbg.g_01491	Syar.g_01534
OG0001580	Prbg.g_00826	Syar.g_00895
OG0001587	Prbg.g_01710	Syar.g_03010
OG0001591	Prbg.g_01113	Syar.g_01685
OG0001592	Prbg.g_00827	Syar.g_03309, Syar.g_00310
OG0001614	Prbg.g_01841	Syar.g_00617
OG0001616	Prbg.g_01463	Syar.g_01964
OG0001617	Prbg.g_01138	Syar.g_01972
OG0001619	Prbg.g_01276	Syar.g_02556
OG0001620	Prbg.g_00126	Syar.g_01131
OG0001621	Prbg.g_01036	Syar.g_00169
OG0001622	Prbg.g_01934	Syar.g_00446
OG0001636	Prbg.g_00839	Syar.g_00510
OG0001638	Prbg.g_01661	Syar.g_03132, Syar.g_02949
OG0001639	Prbg.g_00640	Syar.g_01212
OG0001640	Prbg.g_01246	Syar.g_01377
OG0001641	Prbg.g_01308	Syar.g_02500
OG0001642	Prbg.g_01213	Syar.g_01387
OG0001643	Prbg.g_01417	Syar.g_02423
OG0001644	Prbg.g_01362	Syar.g_01876
OG0001654	Prbg.g_00638	Syar.g_01214
OG0001657	Prbg.g_00933	Syar.g_00089
OG0001658	Prbg.g_00831	Syar.g_00329
OG0001659	Prbg.g_00717	Syar.g_01973
OG0001661	Prbg.g_00425	Syar.g_00911
OG0001678	Prbg.g_01717	Syar.g_00144
OG0001679	Prbg.g_00113	Syar.g_00032
OG0001717	Prbg.g_00391	Syar.g_00103
OG0001733	Prbg.g_01634	Syar.g_00179
OG0001769	Prbg.g_01538	Syar.g_02437
OG0001771	Prbg.g_01577	Syar.g_02677
OG0001842	Prbg.g_00020	Syar.g_02270
OG0001917	Prbg.g_01328	Syar.g_01798
OG0001923	Prbg.g_00566	Syar.g_00582, Syar.g_00583, Syar.g_00267
OG0001930	Prbg.g_00019	Syar.g_02271
OG0001931	Prbg.g_00018	Syar.g_02272
OG0001955	Prbg.g_00725	Syar.g_00733
OG0001977	Prbg.g_01916	Syar.g_00703
OG0001996	Prbg.g_00845	Syar.g_00502
OG0002003	Prbg.g_00014	Syar.g_02127
OG0002019	Prbg.g_00720	Syar.g_00615
OG0002109	Prbg.g_00009	Syar.g_00759, Syar.g_01997
OG0002270	Prbg.g_00562	Syar.g_02461, Syar.g_02463, Syar.g_02462
OG0002340	Prbg.g_00988	Syar.g_00960
OG0002344	Prbg.g_00133	Syar.g_00030, Syar.g_01149, Syar.g_01154
OG0002348	Prbg.g_00711	Syar.g_00309
OG0002384	Prbg.g_01621	Syar.g_00354
