Orthogroup	Prbg	Prbb
OG0001056	Prbg.g_00253	Prbb.g_00539
OG0001057	Prbg.g_00258	Prbb.g_00544
OG0001058	Prbg.g_00267	Prbb.g_00553
OG0001059	Prbg.g_00271	Prbb.g_00557
OG0001060	Prbg.g_00277	Prbb.g_00564
OG0001061	Prbg.g_00292	Prbb.g_00577
OG0001062	Prbg.g_00294	Prbb.g_00579
OG0001063	Prbg.g_00296	Prbb.g_00580
OG0001064	Prbg.g_00297	Prbb.g_00581
OG0001065	Prbg.g_00298	Prbb.g_00582
OG0001066	Prbg.g_00299	Prbb.g_00583
OG0001067	Prbg.g_00300	Prbb.g_00584
OG0001068	Prbg.g_00301	Prbb.g_00585
OG0001069	Prbg.g_00302	Prbb.g_00586
OG0001070	Prbg.g_00306	Prbb.g_00588
OG0001071	Prbg.g_00307	Prbb.g_00589
OG0001072	Prbg.g_00309	Prbb.g_00590
OG0001073	Prbg.g_00323	Prbb.g_00604
OG0001074	Prbg.g_00335	Prbb.g_00616
OG0001075	Prbg.g_00336	Prbb.g_00617
OG0001076	Prbg.g_00343	Prbb.g_00624
OG0001077	Prbg.g_00349	Prbb.g_00629
OG0001078	Prbg.g_01421	Prbb.g_00637
OG0001079	Prbg.g_01409	Prbb.g_00648
OG0001080	Prbg.g_01403	Prbb.g_00654
OG0001081	Prbg.g_01401	Prbb.g_00656
OG0001082	Prbg.g_01400	Prbb.g_00657
OG0001083	Prbg.g_01395	Prbb.g_00662
OG0001084	Prbg.g_01394	Prbb.g_00664
OG0001085	Prbg.g_01111	Prbb.g_00674
OG0001086	Prbg.g_01112	Prbb.g_00675
OG0001087	Prbg.g_01130	Prbb.g_00694
OG0001088	Prbg.g_01131	Prbb.g_00695
OG0001089	Prbg.g_01142	Prbb.g_00705
OG0001090	Prbg.g_01152	Prbb.g_00714
OG0001091	Prbg.g_01374	Prbb.g_00716
OG0001092	Prbg.g_01373	Prbb.g_00717
OG0001093	Prbg.g_01368	Prbb.g_00722
OG0001094	Prbg.g_01375	Prbb.g_00777
OG0001095	Prbg.g_01172	Prbb.g_00796
OG0001096	Prbg.g_01186	Prbb.g_00811
OG0001097	Prbg.g_01206	Prbb.g_00830
OG0001098	Prbg.g_01225	Prbb.g_00847
OG0001099	Prbg.g_01067	Prbb.g_00917
OG0001100	Prbg.g_01075	Prbb.g_00924
OG0001101	Prbg.g_01078	Prbb.g_00926
OG0001102	Prbg.g_01081	Prbb.g_00929
OG0001103	Prbg.g_01083	Prbb.g_00931
OG0001104	Prbg.g_01106	Prbb.g_00763
OG0001105	Prbg.g_01110	Prbb.g_00767
OG0001106	Prbg.g_01278	Prbb.g_00979
OG0001107	Prbg.g_01285	Prbb.g_00989
OG0001108	Prbg.g_01289	Prbb.g_00993
OG0001109	Prbg.g_01290	Prbb.g_00994
OG0001110	Prbg.g_01292	Prbb.g_00996
OG0001111	Prbg.g_01293	Prbb.g_00997
OG0001112	Prbg.g_01294	Prbb.g_00998
OG0001113	Prbg.g_01295	Prbb.g_00999
OG0001114	Prbg.g_01296	Prbb.g_01000
OG0001115	Prbg.g_01298	Prbb.g_01002
OG0001116	Prbg.g_01299	Prbb.g_01003
OG0001117	Prbg.g_01300	Prbb.g_01004
OG0001118	Prbg.g_01301	Prbb.g_01005
OG0001119	Prbg.g_01302	Prbb.g_01006
OG0001120	Prbg.g_01304	Prbb.g_01007
OG0001122	Prbg.g_01324	Prbb.g_01038
OG0001123	Prbg.g_01330	Prbb.g_01043
OG0001124	Prbg.g_01332	Prbb.g_01045
OG0001125	Prbg.g_01334	Prbb.g_01047
OG0001126	Prbg.g_01245	Prbb.g_01058
OG0001127	Prbg.g_01244	Prbb.g_01059
OG0001128	Prbg.g_01242	Prbb.g_01062
OG0001129	Prbg.g_01241	Prbb.g_01063
OG0001130	Prbg.g_01240	Prbb.g_01064
OG0001131	Prbg.g_00141	Prbb.g_00897
OG0001132	Prbg.g_00022	Prbb.g_01108
OG0001133	Prbg.g_00528	Prbb.g_01085
OG0001134	Prbg.g_00749	Prbb.g_01887
OG0001135	Prbg.g_00752	Prbb.g_01890
OG0001136	Prbg.g_01489	Prbb.g_01520
OG0001137	Prbg.g_01477	Prbb.g_01507
OG0001138	Prbg.g_01456	Prbb.g_01486
OG0001139	Prbg.g_01454	Prbb.g_01484
OG0001140	Prbg.g_01453	Prbb.g_01483
OG0001141	Prbg.g_01452	Prbb.g_01482
OG0001142	Prbg.g_01451	Prbb.g_01481
OG0001143	Prbg.g_01444	Prbb.g_01474
OG0001144	Prbg.g_01439	Prbb.g_01469
OG0001145	Prbg.g_00469	Prbb.g_01578
OG0001146	Prbg.g_00481	Prbb.g_01590
OG0001147	Prbg.g_00501	Prbb.g_01612
OG0001148	Prbg.g_00531	Prbb.g_01641
OG0001149	Prbg.g_00532	Prbb.g_01642
OG0001150	Prbg.g_00533	Prbb.g_01643
OG0001151	Prbg.g_00544	Prbb.g_01654
OG0001152	Prbg.g_00545	Prbb.g_01655
OG0001153	Prbg.g_00623	Prbb.g_01716
OG0001154	Prbg.g_00624	Prbb.g_01717
OG0001155	Prbg.g_00641	Prbb.g_01733
OG0001156	Prbg.g_00644	Prbb.g_01736
OG0001157	Prbg.g_00645	Prbb.g_01737
OG0001158	Prbg.g_00646	Prbb.g_01738
OG0001159	Prbg.g_00647	Prbb.g_01739
OG0001160	Prbg.g_00673	Prbb.g_01765
OG0001161	Prbg.g_01593	Prbb.g_01555
OG0001162	Prbg.g_00726	Prbb.g_01778
OG0001163	Prbg.g_01641	Prbb.g_01815
OG0001164	Prbg.g_01645	Prbb.g_01819
OG0001165	Prbg.g_01648	Prbb.g_01822
OG0001166	Prbg.g_01669	Prbb.g_01840
OG0001167	Prbg.g_01686	Prbb.g_01858
OG0001168	Prbg.g_01688	Prbb.g_01859
OG0001169	Prbg.g_01690	Prbb.g_01861
OG0001170	Prbg.g_01692	Prbb.g_01863
OG0001171	Prbg.g_01702	Prbb.g_01873
OG0001172	Prbg.g_01718	Prbb.g_01926
OG0001173	Prbg.g_01719	Prbb.g_01927
OG0001174	Prbg.g_01727	Prbb.g_01935
OG0001175	Prbg.g_01728	Prbb.g_01936
OG0001176	Prbg.g_01736	Prbb.g_01947
OG0001177	Prbg.g_01738	Prbb.g_01945
OG0001178	Prbg.g_01655	Prbb.g_01279
OG0001179	Prbg.g_01768	Prbb.g_01984
OG0001180	Prbg.g_01791	Prbb.g_02007
OG0001181	Prbg.g_01795	Prbb.g_02011
OG0001182	Prbg.g_01803	Prbb.g_02019
OG0001183	Prbg.g_01808	Prbb.g_02025
OG0001184	Prbg.g_01826	Prbb.g_02041
OG0001185	Prbg.g_01842	Prbb.g_02056
OG0001186	Prbg.g_01866	Prbb.g_02097
OG0001187	Prbg.g_01869	Prbb.g_02100
OG0001188	Prbg.g_01871	Prbb.g_02102
OG0001189	Prbg.g_01888	Prbb.g_02119
OG0001190	Prbg.g_01893	Prbb.g_02124
OG0001191	Prbg.g_01903	Prbb.g_02134
OG0001192	Prbg.g_01908	Prbb.g_02139
OG0001193	Prbg.g_01920	Prbb.g_02152
OG0001194	Prbg.g_01921	Prbb.g_02153
OG0001195	Prbg.g_01922	Prbb.g_02154
OG0001196	Prbg.g_01938	Prbb.g_02175
OG0001197	Prbg.g_01940	Prbb.g_02177
OG0001198	Prbg.g_00764	Prbb.g_02186
OG0001199	Prbg.g_00795	Prbb.g_00129
OG0001200	Prbg.g_00793	Prbb.g_00131
OG0001201	Prbg.g_00880	Prbb.g_00163
OG0001202	Prbg.g_00978	Prbb.g_00256
OG0001203	Prbg.g_01020	Prbb.g_00295
OG0001204	Prbg.g_01026	Prbb.g_00301
OG0001205	Prbg.g_00165	Prbb.g_00450
OG0001206	Prbg.g_00185	Prbb.g_00469
OG0001207	Prbg.g_00196	Prbb.g_00480
OG0001208	Prbg.g_00201	Prbb.g_00487
OG0001209	Prbg.g_00252	Prbb.g_00538
OG0001210	Prbg.g_00257	Prbb.g_00543
OG0001211	Prbg.g_00268	Prbb.g_00554
OG0001212	Prbg.g_00315	Prbb.g_00596
OG0001213	Prbg.g_00350	Prbb.g_00630
OG0001214	Prbg.g_01420	Prbb.g_00638
OG0001215	Prbg.g_01132	Prbb.g_00696
OG0001216	Prbg.g_01153	Prbb.g_00715
OG0001217	Prbg.g_00006	Prbb.g_00108
OG0001218	Prbg.g_01549	Prbb.g_00754
OG0001219	Prbg.g_01258	Prbb.g_00960
OG0001220	Prbg.g_01215	Prbb.g_00837
OG0001221	Prbg.g_01095	Prbb.g_00944
OG0001222	Prbg.g_01337	Prbb.g_00893
OG0001223	Prbg.g_01305	Prbb.g_01008
OG0001224	Prbg.g_01238	Prbb.g_01066
OG0001225	Prbg.g_01236	Prbb.g_01068
OG0001227	Prbg.g_01534	Prbb.g_01090
OG0001228	Prbg.g_01436	Prbb.g_01465
OG0001229	Prbg.g_01548	Prbb.g_01201
OG0001230	Prbg.g_00584	Prbb.g_01678
OG0001231	Prbg.g_00142	Prbb.g_00758
OG0001232	Prbg.g_01673	Prbb.g_01844
OG0001233	Prbg.g_01693	Prbb.g_01864
OG0001234	Prbg.g_01730	Prbb.g_01938
OG0001235	Prbg.g_01734	Prbb.g_01942
OG0001236	Prbg.g_01823	Prbb.g_02038
OG0001237	Prbg.g_01827	Prbb.g_02042
OG0001238	Prbg.g_01904	Prbb.g_02135
OG0001239	Prbg.g_00798	Prbb.g_00126
OG0001240	Prbg.g_00863	Prbb.g_00148
OG0001241	Prbg.g_00873	Prbb.g_00157
OG0001242	Prbg.g_00893	Prbb.g_00176
OG0001243	Prbg.g_00900	Prbb.g_00183
OG0001244	Prbg.g_00915	Prbb.g_00199
OG0001245	Prbg.g_01525	Prbb.g_01288
OG0001247	Prbg.g_01125	Prbb.g_00689
OG0001248	Prbg.g_01127	Prbb.g_00691
OG0001249	Prbg.g_00114	Prbb.g_00389
OG0001251	Prbg.g_01063	Prbb.g_01913
OG0001252	Prbg.g_01243	Prbb.g_01061
OG0001253	Prbg.g_00361	Prbb.g_01783
OG0001254	Prbg.g_00751	Prbb.g_01889
OG0001255	Prbg.g_01504	Prbb.g_01534
OG0001256	Prbg.g_00680	Prbb.g_01774
OG0001258	Prbg.g_01646	Prbb.g_01820
OG0001259	Prbg.g_01691	Prbb.g_01862
OG0001260	Prbg.g_01708	Prbb.g_01879
OG0001261	Prbg.g_01776	Prbb.g_01992
OG0001262	Prbg.g_01886	Prbb.g_02117
OG0001263	Prbg.g_00902	Prbb.g_00186
OG0001269	Prbg.g_01214	Prbb.g_00836
OG0001273	Prbg.g_01426	Prbb.g_00632
OG0001277	Prbg.g_01926	Prbb.g_02163
OG0001279	Prbg.g_00407	Prbb.g_01196
OG0001280	Prbg.g_00476	Prbb.g_01585
OG0001281	Prbg.g_00482	Prbb.g_01591
OG0001282	Prbg.g_00530	Prbb.g_01640
OG0001283	Prbg.g_01935	Prbb.g_02171
OG0001284	Prbg.g_00666	Prbb.g_01759
OG0001285	Prbg.g_01676	Prbb.g_01847
OG0001286	Prbg.g_01789	Prbb.g_02005
OG0001287	Prbg.g_01849	Prbb.g_02063
OG0001288	Prbg.g_01859	Prbb.g_02074
OG0001289	Prbg.g_00783	Prbb.g_00142
OG0001290	Prbg.g_00872	Prbb.g_00156
OG0001295	Prbg.g_00714	Prbb.g_01542
OG0001296	Prbg.g_00228	Prbb.g_00513
OG0001297	Prbg.g_00233	Prbb.g_00518
OG0001299	Prbg.g_01389	Prbb.g_00669
OG0001300	Prbg.g_01136	Prbb.g_00701
OG0001301	Prbg.g_01141	Prbb.g_00703
OG0001302	Prbg.g_01254	Prbb.g_00958
OG0001303	Prbg.g_01612	Prbb.g_01388
OG0001304	Prbg.g_01342	Prbb.g_01052
OG0001305	Prbg.g_01230	Prbb.g_00888
OG0001306	Prbg.g_01501	Prbb.g_01532
OG0001307	Prbg.g_00504	Prbb.g_01609
OG0001308	Prbg.g_00601	Prbb.g_01696
OG0001309	Prbg.g_00708	Prbb.g_00522
OG0001310	Prbg.g_01663	Prbb.g_01834
OG0001311	Prbg.g_01331	Prbb.g_01044
OG0001312	Prbg.g_01267	Prbb.g_00969
OG0001315	Prbg.g_01539	Prbb.g_02023
OG0001316	Prbg.g_00914	Prbb.g_00197
OG0001317	Prbg.g_01016	Prbb.g_00291
OG0001318	Prbg.g_01040	Prbb.g_00312
OG0001321	Prbg.g_00171	Prbb.g_00456
OG0001322	Prbg.g_00172	Prbb.g_00457
OG0001324	Prbg.g_01137	Prbb.g_00702
OG0001325	Prbg.g_01372	Prbb.g_00718
OG0001327	Prbg.g_01072	Prbb.g_00921
OG0001328	Prbg.g_00458	Prbb.g_00940
OG0001329	Prbg.g_01609	Prbb.g_01782
OG0001330	Prbg.g_00697	Prbb.g_01579
OG0001331	Prbg.g_00535	Prbb.g_01645
OG0001332	Prbg.g_00637	Prbb.g_01731
OG0001334	Prbg.g_01811	Prbb.g_02028
OG0001335	Prbg.g_01812	Prbb.g_02029
OG0001337	Prbg.g_00109	Prbb.g_00383
OG0001339	Prbg.g_00875	Prbb.g_00159
OG0001340	Prbg.g_00110	Prbb.g_00384
OG0001341	Prbg.g_01541	Prbb.g_00086
OG0001342	Prbg.g_01632	Prbb.g_01362, Prbb.g_01096
OG0001343	Prbg.g_01060	Prbb.g_00912
OG0001344	Prbg.g_01482	Prbb.g_01512
OG0001345	Prbg.g_01466	Prbb.g_01496
OG0001346	Prbg.g_00478	Prbb.g_01587
OG0001348	Prbg.g_00712	Prbb.g_01125
OG0001349	Prbg.g_00553	Prbb.g_00876
OG0001350	Prbg.g_01019	Prbb.g_00294
OG0001351	Prbg.g_00177	Prbb.g_00459
OG0001352	Prbg.g_01121	Prbb.g_00685
OG0001354	Prbg.g_01297	Prbb.g_01001
OG0001355	Prbg.g_01351	Prbb.g_01781
OG0001356	Prbg.g_01638	Prbb.g_01164
OG0001357	Prbg.g_00451	Prbb.g_01814
OG0001359	Prbg.g_01061	Prbb.g_00913
OG0001362	Prbg.g_00605	Prbb.g_01700
OG0001363	Prbg.g_00607	Prbb.g_00465
OG0001365	Prbg.g_01897	Prbb.g_02128
OG0001368	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441	Prbb.g_01213, Prbb.g_01193
OG0001369	Prbg.g_00862	Prbb.g_00147
OG0001370	Prbg.g_00182	Prbb.g_01235
OG0001371	Prbg.g_01120	Prbb.g_00684
OG0001372	Prbg.g_00359	Prbb.g_00053
OG0001375	Prbg.g_01059	Prbb.g_00911
OG0001380	Prbg.g_01551	Prbb.g_01541
OG0001381	Prbg.g_01511	Prbb.g_01637
OG0001394	Prbg.g_01099	Prbb.g_00948
OG0001397	Prbg.g_00606	Prbb.g_01701
OG0001398	Prbg.g_00737	Prbb.g_00732
OG0001401	Prbg.g_01197	Prbb.g_00820
OG0001402	Prbg.g_00344	Prbb.g_00625
OG0001403	Prbg.g_00843	Prbb.g_00031
OG0001404	Prbg.g_00801	Prbb.g_00123
OG0001407	Prbg.g_01558	Prbb.g_00903
OG0001409	Prbg.g_01478	Prbb.g_01508
OG0001410	Prbg.g_00503	Prbb.g_01610
OG0001414	Prbg.g_01011	Prbb.g_00285
OG0001415	Prbg.g_01013	Prbb.g_00287
OG0001418	Prbg.g_01126	Prbb.g_00690
OG0001419	Prbg.g_01557	Prbb.g_00750
OG0001421	Prbg.g_00681	Prbb.g_01775
OG0001422	Prbg.g_01561	Prbb.g_01086
OG0001423	Prbg.g_00429	Prbb.g_01665, Prbb.g_01664
OG0001424	Prbg.g_00025	Prbb.g_01449
OG0001425	Prbg.g_01907	Prbb.g_02138
OG0001429	Prbg.g_01259	Prbb.g_00961
OG0001430	Prbg.g_01550	Prbb.g_00901
OG0001431	Prbg.g_00722, Prbg.g_01532	Prbb.g_01207
OG0001433	Prbg.g_01637	Prbb.g_01163
OG0001434	Prbg.g_01104	Prbb.g_00953
OG0001435	Prbg.g_01080	Prbb.g_00928
OG0001437	Prbg.g_01012	Prbb.g_00286
OG0001440	Prbg.g_01614, Prbg.g_01608	Prbb.g_01286
OG0001443	Prbg.g_01547	Prbb.g_01896
OG0001446	Prbg.g_00017	Prbb.g_00134
OG0001450	Prbg.g_01129	Prbb.g_00693
OG0001451	Prbg.g_01226	Prbb.g_00848
OG0001455	Prbg.g_01542	Prbb.g_00054
OG0001460	Prbg.g_01636	Prbb.g_01162
OG0001461	Prbg.g_00817	Prbb.g_01437
OG0001463	Prbg.g_00066	Prbb.g_00338
OG0001464	Prbg.g_00111	Prbb.g_00739
OG0001467	Prbg.g_00524	Prbb.g_00115
OG0001468	Prbg.g_01051	Prbb.g_00910
OG0001472	Prbg.g_00367	Prbb.g_01371
OG0001476	Prbg.g_01479	Prbb.g_01509
OG0001477	Prbg.g_00384	Prbb.g_01415
OG0001481	Prbg.g_00457	Prbb.g_01077
OG0001483	Prbg.g_01566	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402
OG0001484	Prbg.g_00696	Prbb.g_01248
OG0001485	Prbg.g_00414	Prbb.g_01208
OG0001486	Prbg.g_01488	Prbb.g_01519
OG0001487	Prbg.g_00631	Prbb.g_01724
OG0001488	Prbg.g_01473	Prbb.g_01503
OG0001489	Prbg.g_01800	Prbb.g_02016
OG0001491	Prbg.g_01251	Prbb.g_00954
OG0001496	Prbg.g_00386	Prbb.g_01413
OG0001497	Prbg.g_00385	Prbb.g_01414
OG0001498	Prbg.g_00138	Prbb.g_00417
OG0001500	Prbg.g_01046	Prbb.g_00317
OG0001501	Prbg.g_01070	Prbb.g_01260
OG0001503	Prbg.g_00011	Prbb.g_01126
OG0001505	Prbg.g_00039	Prbb.g_00857
OG0001506	Prbg.g_00635	Prbb.g_01728
OG0001510	Prbg.g_01853	Prbb.g_02067
OG0001511	Prbg.g_00884	Prbb.g_00167
OG0001512	Prbg.g_01543	Prbb.g_01801
OG0001513	Prbg.g_01582	Prbb.g_00050
OG0001514	Prbg.g_00387	Prbb.g_01412
OG0001515	Prbg.g_01134	Prbb.g_00699
OG0001516	Prbg.g_01392	Prbb.g_00666
OG0001517	Prbg.g_00118	Prbb.g_00395
OG0001518	Prbg.g_01906	Prbb.g_02137
OG0001519	Prbg.g_01911	Prbb.g_02142
OG0001521	Prbg.g_01249	Prbb.g_01027, Prbb.g_01446
OG0001522	Prbg.g_01193	Prbb.g_00816
OG0001523	Prbg.g_00754	Prbb.g_01892
OG0001524	Prbg.g_00755	Prbb.g_01893
OG0001526	Prbg.g_00813	Prbb.g_00955
OG0001529	Prbg.g_00833	Prbb.g_00056
OG0001530	Prbg.g_00883	Prbb.g_00166
OG0001531	Prbg.g_01021	Prbb.g_00296
OG0001532	Prbg.g_01455	Prbb.g_01485
OG0001534	Prbg.g_01343	Prbb.g_01053
OG0001535	Prbg.g_01327	Prbb.g_01041
OG0001536	Prbg.g_01283	Prbb.g_00987
OG0001537	Prbg.g_01096	Prbb.g_00945
OG0001538	Prbg.g_01164	Prbb.g_00788
OG0001539	Prbg.g_01074	Prbb.g_00923
OG0001540	Prbg.g_00904	Prbb.g_00188
OG0001541	Prbg.g_00958	Prbb.g_00236
OG0001542	Prbg.g_00964	Prbb.g_00242
OG0001543	Prbg.g_00463	Prbb.g_00896
OG0001544	Prbg.g_01910	Prbb.g_02141
OG0001545	Prbg.g_01925	Prbb.g_02162
OG0001549	Prbg.g_01224	Prbb.g_00846
OG0001550	Prbg.g_00007	Prbb.g_01247
OG0001552	Prbg.g_00684	Prbb.g_01895
OG0001557	Prbg.g_01100	Prbb.g_00949
OG0001559	Prbg.g_00882	Prbb.g_00165
OG0001560	Prbg.g_00871	Prbb.g_00155
OG0001561	Prbg.g_01333	Prbb.g_01046
OG0001562	Prbg.g_01320	Prbb.g_01035
OG0001563	Prbg.g_01784	Prbb.g_02000
OG0001564	Prbg.g_00814	Prbb.g_00863
OG0001566	Prbg.g_01117	Prbb.g_00681
OG0001569	Prbg.g_00442	Prbb.g_01433
OG0001571	Prbg.g_00404	Prbb.g_01325
OG0001575	Prbg.g_00284	Prbb.g_00569
OG0001576	Prbg.g_00491	Prbb.g_01599
OG0001577	Prbg.g_01491	Prbb.g_01522
OG0001579	Prbg.g_00107	Prbb.g_00381
OG0001581	Prbg.g_00496	Prbb.g_01103
OG0001584	Prbg.g_01379	Prbb.g_00773
OG0001589	Prbg.g_01695	Prbb.g_01866
OG0001591	Prbg.g_01113	Prbb.g_00676
OG0001595	Prbg.g_00803	Prbb.g_00122
OG0001596	Prbg.g_00794	Prbb.g_00130
OG0001597	Prbg.g_00632	Prbb.g_01725
OG0001598	Prbg.g_01139	Prbb.g_01073
OG0001599	Prbg.g_00183	Prbb.g_00467
OG0001600	Prbg.g_00230	Prbb.g_00515
OG0001601	Prbg.g_01115	Prbb.g_00679
OG0001603	Prbg.g_01253	Prbb.g_00957
OG0001604	Prbg.g_01092	Prbb.g_00941
OG0001606	Prbg.g_00002	Prbb.g_01139
OG0001607	Prbg.g_00416	Prbb.g_01223
OG0001608	Prbg.g_01345	Prbb.g_01116
OG0001609	Prbg.g_00633	Prbb.g_01726
OG0001610	Prbg.g_00636	Prbb.g_01730
OG0001611	Prbg.g_01571	Prbb.g_01141
OG0001626	Prbg.g_00421	Prbb.g_01272
OG0001629	Prbg.g_00395	Prbb.g_01179
OG0001630	Prbg.g_01068	Prbb.g_00918
OG0001631	Prbg.g_00412	Prbb.g_00740
OG0001642	Prbg.g_01213	Prbb.g_01621
OG0001644	Prbg.g_01362	Prbb.g_00728
OG0001648	Prbg.g_01586	Prbb.g_01796
OG0001649	Prbg.g_00004	Prbb.g_00902
OG0001650	Prbg.g_01610	Prbb.g_01432
OG0001650	Prbg.g_00719	Prbb.g_01270
OG0001651	Prbg.g_01522	Prbb.g_01113
OG0001656	Prbg.g_00106	Prbb.g_00380
OG0001659	Prbg.g_00717	Prbb.g_01489
OG0001661	Prbg.g_00425	Prbb.g_01112
OG0001664	Prbg.g_00742	Prbb.g_01634
OG0001665	Prbg.g_01512	Prbb.g_01636
OG0001668	Prbg.g_01574, Prbg.g_01604	Prbb.g_01556, Prbb.g_00881, Prbb.g_00883, Prbb.g_01886
OG0001676	Prbg.g_00108	Prbb.g_00382
OG0001684	Prbg.g_00308	Prbb.g_00390
OG0001689	Prbg.g_01857	Prbb.g_02072
OG0001691	Prbg.g_01248	Prbb.g_01056
OG0001697	Prbg.g_01252	Prbb.g_00956
OG0001699	Prbg.g_00748	Prbb.g_00464
OG0001706	Prbg.g_00732	Prbb.g_01281
OG0001709	Prbg.g_00567	Prbb.g_00875
OG0001722	Prbg.g_01066	Prbb.g_00916
OG0001727	Prbg.g_00024, Prbg.g_01570	Prbb.g_01338
OG0001733	Prbg.g_01634	Prbb.g_01152
OG0001746	Prbg.g_00731	Prbb.g_01210
OG0001757	Prbg.g_00392, Prbg.g_00418	Prbb.g_01176
OG0001758	Prbg.g_01628	Prbb.g_01572
OG0001769	Prbg.g_01538	Prbb.g_01441
OG0001793	Prbg.g_00440, Prbg.g_00034	Prbb.g_01295
OG0001802	Prbg.g_00402, Prbg.g_01545	Prbb.g_02021
OG0001820	Prbg.g_00023	Prbb.g_01220
OG0001875	Prbg.g_01627	Prbb.g_01573
OG0001876	Prbg.g_01626	Prbb.g_01574
OG0001916	Prbg.g_00215	Prbb.g_00500
OG0001917	Prbg.g_01328	Prbb.g_01042
OG0001922	Prbg.g_00573	Prbb.g_00877
OG0001923	Prbg.g_00566	Prbb.g_00114
OG0001955	Prbg.g_00725	Prbb.g_00092
OG0001956	Prbg.g_01220	Prbb.g_00842
OG0001963	Prbg.g_00700	Prbb.g_01949
OG0001977	Prbg.g_01916	Prbb.g_02148
OG0001988	Prbg.g_00453	Prbb.g_01211
OG0002036	Prbg.g_00691	Prbb.g_01253
OG0002052	Prbg.g_01338	Prbb.g_00894
OG0002164	Prbg.g_01056	Prbb.g_01084
OG0002165	Prbg.g_01050	Prbb.g_00113
OG0002176	Prbg.g_00443, Prbg.g_00713	Prbb.g_01202
OG0002177	Prbg.g_00355	Prbb.g_01454
OG0002232	Prbg.g_01124	Prbb.g_00688
OG0002240	Prbg.g_00895	Prbb.g_00178
OG0002282	Prbg.g_00685	Prbb.g_00905
OG0002283	Prbg.g_01536	Prbb.g_01386
OG0002284	Prbg.g_00400	Prbb.g_01565
OG0002293	Prbg.g_00401	Prbb.g_01079
OG0002294	Prbg.g_01057	Prbb.g_00104, Prbb.g_01075
OG0002345	Prbg.g_00363	Prbb.g_01410, Prbb.g_01299
OG0002346	Prbg.g_01513	Prbb.g_01633
OG0002383	Prbg.g_00026	Prbb.g_01382
OG0002384	Prbg.g_01621	Prbb.g_01567, Prbb.g_01308
OG0002453	Prbg.g_01630	Prbb.g_01251
OG0002455	Prbg.g_00733	Prbb.g_01798
OG0002456	Prbg.g_01817	Prbb.g_02033
OG0002497	Prbg.g_00393	Prbb.g_01184
OG0002501	Prbg.g_00422	Prbb.g_00098
OG0002502	Prbg.g_01052	Prbb.g_00106
OG0002503	Prbg.g_00187	Prbb.g_00471
OG0002504	Prbg.g_01150	Prbb.g_00712
OG0002505	Prbg.g_00723	Prbb.g_00850
OG0002508	Prbg.g_00394	Prbb.g_01143
OG0002509	Prbg.g_00399	Prbb.g_01276
OG0002510	Prbg.g_00016	Prbb.g_01283
OG0002511	Prbg.g_00063	Prbb.g_01307
OG0002512	Prbg.g_00356	Prbb.g_01453
OG0002513	Prbg.g_01519	Prbb.g_01548
OG0002514	Prbg.g_00671	Prbb.g_01764
OG0002515	Prbg.g_00753	Prbb.g_01891
OG0002516	Prbg.g_01517	Prbb.g_01918
OG0002517	Prbg.g_00041	Prbb.g_01950
OG0002584	Prbg.g_01346	Prbb.g_00105
OG0002586	Prbg.g_01118	Prbb.g_01630
OG0002587	Prbg.g_01625	Prbb.g_01916
OG0002654	Prbg.g_01537	Prbb.g_01091
OG0002655	Prbg.g_01553	Prbb.g_01095
OG0002656	Prbg.g_00456	Prbb.g_01142
OG0002657	Prbg.g_00729	Prbb.g_01274
OG0002658	Prbg.g_01509	Prbb.g_01540
OG0002659	Prbg.g_01048	Prbb.g_01797
OG0002660	Prbg.g_01546	Prbb.g_01805
OG0002662	Prbg.g_00741	Prbb.g_01427
OG0002703	Prbg.g_00037	Prbb.g_00859
OG0002725	Prbg.g_01607	Prbb.g_00087
OG0002727	Prbg.g_01350	Prbb.g_01361
OG0002728	Prbg.g_01054	Prbb.g_00908
OG0002806	Prbg.g_00427	Prbb.g_01561
OG0002809	Prbg.g_01313	Prbb.g_01015
OG0002810	Prbg.g_00705	Prbb.g_01130
OG0002811	Prbg.g_00033	Prbb.g_01194
OG0002812	Prbg.g_00417	Prbb.g_01266
OG0002814	Prbg.g_00426	Prbb.g_01341
OG0002815	Prbg.g_01633	Prbb.g_01363
OG0002817	Prbg.g_01506	Prbb.g_01538
OG0002818	Prbg.g_01047	Prbb.g_01543
OG0002819	Prbg.g_01579	Prbb.g_00884
OG0002820	Prbg.g_01573	Prbb.g_01917
OG0002918	Prbg.g_00413	Prbb.g_01236
OG0003081	Prbg.g_00494	Prbb.g_00865
