Orthogroup	Prbg	Prbn
OG0001041	Prbg.g_00067	Prbn.g_00055
OG0001042	Prbg.g_00084	Prbn.g_00072
OG0001043	Prbg.g_00085	Prbn.g_00073
OG0001044	Prbg.g_00116	Prbn.g_00104
OG0001045	Prbg.g_00125	Prbn.g_00113
OG0001046	Prbg.g_01602	Prbn.g_01697
OG0001047	Prbg.g_00159	Prbn.g_00674
OG0001048	Prbg.g_00160	Prbn.g_00673
OG0001049	Prbg.g_00162	Prbn.g_00671
OG0001050	Prbg.g_00163	Prbn.g_00670
OG0001051	Prbg.g_00164	Prbn.g_00669
OG0001052	Prbg.g_00190	Prbn.g_00643
OG0001053	Prbg.g_00202	Prbn.g_00631
OG0001054	Prbg.g_00217	Prbn.g_00616
OG0001055	Prbg.g_00236	Prbn.g_00597
OG0001056	Prbg.g_00253	Prbn.g_00580
OG0001057	Prbg.g_00258	Prbn.g_00575
OG0001058	Prbg.g_00267	Prbn.g_00567
OG0001059	Prbg.g_00271	Prbn.g_00563
OG0001060	Prbg.g_00277	Prbn.g_00557
OG0001061	Prbg.g_00292	Prbn.g_00542
OG0001062	Prbg.g_00294	Prbn.g_00540
OG0001063	Prbg.g_00296	Prbn.g_00538
OG0001064	Prbg.g_00297	Prbn.g_00537
OG0001065	Prbg.g_00298	Prbn.g_00536
OG0001066	Prbg.g_00299	Prbn.g_00535
OG0001067	Prbg.g_00300	Prbn.g_00534
OG0001068	Prbg.g_00301	Prbn.g_00533
OG0001069	Prbg.g_00302	Prbn.g_00532
OG0001070	Prbg.g_00306	Prbn.g_00528
OG0001071	Prbg.g_00307	Prbn.g_00527
OG0001072	Prbg.g_00309	Prbn.g_00525
OG0001073	Prbg.g_00323	Prbn.g_00511
OG0001074	Prbg.g_00335	Prbn.g_00499
OG0001075	Prbg.g_00336	Prbn.g_00498
OG0001076	Prbg.g_00343	Prbn.g_00491
OG0001077	Prbg.g_00349	Prbn.g_00485
OG0001078	Prbg.g_01421	Prbn.g_00427
OG0001079	Prbg.g_01409	Prbn.g_00439
OG0001080	Prbg.g_01403	Prbn.g_00445
OG0001081	Prbg.g_01401	Prbn.g_00447
OG0001082	Prbg.g_01400	Prbn.g_00448
OG0001083	Prbg.g_01395	Prbn.g_00836
OG0001084	Prbg.g_01394	Prbn.g_00837
OG0001085	Prbg.g_01111	Prbn.g_01594
OG0001086	Prbg.g_01112	Prbn.g_01593
OG0001087	Prbg.g_01130	Prbn.g_01575
OG0001088	Prbg.g_01131	Prbn.g_01574
OG0001089	Prbg.g_01142	Prbn.g_01563
OG0001090	Prbg.g_01152	Prbn.g_01553
OG0001091	Prbg.g_01374	Prbn.g_00857
OG0001092	Prbg.g_01373	Prbn.g_00858
OG0001093	Prbg.g_01368	Prbn.g_00863
OG0001094	Prbg.g_01375	Prbn.g_00856
OG0001095	Prbg.g_01172	Prbn.g_01533
OG0001096	Prbg.g_01186	Prbn.g_01519
OG0001097	Prbg.g_01206	Prbn.g_01499
OG0001098	Prbg.g_01225	Prbn.g_01480
OG0001099	Prbg.g_01067	Prbn.g_01925
OG0001100	Prbg.g_01075	Prbn.g_01630
OG0001101	Prbg.g_01078	Prbn.g_01627
OG0001102	Prbg.g_01081	Prbn.g_01624
OG0001103	Prbg.g_01083	Prbn.g_01622
OG0001104	Prbg.g_01106	Prbn.g_01599
OG0001105	Prbg.g_01110	Prbn.g_01595
OG0001106	Prbg.g_01278	Prbn.g_01427
OG0001107	Prbg.g_01285	Prbn.g_01420
OG0001108	Prbg.g_01289	Prbn.g_01416
OG0001109	Prbg.g_01290	Prbn.g_01415
OG0001110	Prbg.g_01292	Prbn.g_01413
OG0001111	Prbg.g_01293	Prbn.g_01412
OG0001112	Prbg.g_01294	Prbn.g_01411
OG0001113	Prbg.g_01295	Prbn.g_01410
OG0001114	Prbg.g_01296	Prbn.g_01409
OG0001115	Prbg.g_01298	Prbn.g_01407
OG0001116	Prbg.g_01299	Prbn.g_01406
OG0001117	Prbg.g_01300	Prbn.g_01405
OG0001118	Prbg.g_01301	Prbn.g_01404
OG0001119	Prbg.g_01302	Prbn.g_01403
OG0001120	Prbg.g_01304	Prbn.g_01401
OG0001122	Prbg.g_01324	Prbn.g_01381
OG0001123	Prbg.g_01330	Prbn.g_01375
OG0001124	Prbg.g_01332	Prbn.g_01373
OG0001125	Prbg.g_01334	Prbn.g_01371
OG0001126	Prbg.g_01245	Prbn.g_01460
OG0001127	Prbg.g_01244	Prbn.g_01461
OG0001128	Prbg.g_01242	Prbn.g_01463
OG0001129	Prbg.g_01241	Prbn.g_01464
OG0001130	Prbg.g_01240	Prbn.g_01465
OG0001131	Prbg.g_00141	Prbn.g_00692
OG0001132	Prbg.g_00022	Prbn.g_01039
OG0001133	Prbg.g_00528	Prbn.g_01239
OG0001134	Prbg.g_00749	Prbn.g_01650
OG0001135	Prbg.g_00752	Prbn.g_01653
OG0001136	Prbg.g_01489	Prbn.g_01186
OG0001137	Prbg.g_01477	Prbn.g_01198
OG0001138	Prbg.g_01456	Prbn.g_00392
OG0001139	Prbg.g_01454	Prbn.g_00394
OG0001140	Prbg.g_01453	Prbn.g_00395
OG0001141	Prbg.g_01452	Prbn.g_00396
OG0001142	Prbg.g_01451	Prbn.g_00397
OG0001143	Prbg.g_01444	Prbn.g_00404
OG0001144	Prbg.g_01439	Prbn.g_00409
OG0001145	Prbg.g_00469	Prbn.g_01092
OG0001146	Prbg.g_00481	Prbn.g_01080
OG0001147	Prbg.g_00501	Prbn.g_01060
OG0001148	Prbg.g_00531	Prbn.g_01242
OG0001149	Prbg.g_00532	Prbn.g_00153
OG0001150	Prbg.g_00533	Prbn.g_00154
OG0001151	Prbg.g_00544	Prbn.g_00165
OG0001152	Prbg.g_00545	Prbn.g_00166
OG0001153	Prbg.g_00623	Prbn.g_00244
OG0001154	Prbg.g_00624	Prbn.g_00245
OG0001155	Prbg.g_00641	Prbn.g_00262
OG0001156	Prbg.g_00644	Prbn.g_00265
OG0001157	Prbg.g_00645	Prbn.g_00266
OG0001158	Prbg.g_00646	Prbn.g_00267
OG0001159	Prbg.g_00647	Prbn.g_00268
OG0001160	Prbg.g_00673	Prbn.g_00900
OG0001161	Prbg.g_01593	Prbn.g_01688
OG0001162	Prbg.g_00726	Prbn.g_00134
OG0001163	Prbg.g_01641	Prbn.g_01736
OG0001164	Prbg.g_01645	Prbn.g_01740
OG0001165	Prbg.g_01648	Prbn.g_01743
OG0001166	Prbg.g_01669	Prbn.g_01764
OG0001167	Prbg.g_01686	Prbn.g_01782
OG0001168	Prbg.g_01688	Prbn.g_01784
OG0001169	Prbg.g_01690	Prbn.g_01786
OG0001170	Prbg.g_01692	Prbn.g_01788
OG0001171	Prbg.g_01702	Prbn.g_01798
OG0001172	Prbg.g_01718	Prbn.g_01814
OG0001173	Prbg.g_01719	Prbn.g_01815
OG0001174	Prbg.g_01727	Prbn.g_01823
OG0001175	Prbg.g_01728	Prbn.g_01824
OG0001176	Prbg.g_01736	Prbn.g_01832
OG0001177	Prbg.g_01738	Prbn.g_01834
OG0001178	Prbg.g_01655	Prbn.g_01750
OG0001179	Prbg.g_01768	Prbn.g_01864
OG0001180	Prbg.g_01791	Prbn.g_01887
OG0001181	Prbg.g_01795	Prbn.g_01891
OG0001182	Prbg.g_01803	Prbn.g_01899
OG0001183	Prbg.g_01808	Prbn.g_01904
OG0001184	Prbg.g_01826	Prbn.g_01017
OG0001185	Prbg.g_01842	Prbn.g_01001
OG0001186	Prbg.g_01866	Prbn.g_00977
OG0001187	Prbg.g_01869	Prbn.g_00974
OG0001188	Prbg.g_01871	Prbn.g_00972
OG0001189	Prbg.g_01888	Prbn.g_00956
OG0001190	Prbg.g_01893	Prbn.g_00951
OG0001191	Prbg.g_01903	Prbn.g_00941
OG0001192	Prbg.g_01908	Prbn.g_00936
OG0001193	Prbg.g_01920	Prbn.g_00924
OG0001194	Prbg.g_01921	Prbn.g_00923
OG0001195	Prbg.g_01922	Prbn.g_00922
OG0001196	Prbg.g_01938	Prbn.g_00906
OG0001198	Prbg.g_00764	Prbn.g_00297
OG0001199	Prbg.g_00795	Prbn.g_00703
OG0001201	Prbg.g_00880	Prbn.g_01311
OG0001202	Prbg.g_00978	Prbn.g_00354
OG0001203	Prbg.g_01020	Prbn.g_00312
OG0001204	Prbg.g_01026	Prbn.g_00306
OG0001205	Prbg.g_00165	Prbn.g_00668
OG0001206	Prbg.g_00185	Prbn.g_00648
OG0001207	Prbg.g_00196	Prbn.g_00637
OG0001208	Prbg.g_00201	Prbn.g_00632
OG0001209	Prbg.g_00252	Prbn.g_00581
OG0001210	Prbg.g_00257	Prbn.g_00576
OG0001211	Prbg.g_00268	Prbn.g_00566
OG0001212	Prbg.g_00315	Prbn.g_00519
OG0001213	Prbg.g_00350	Prbn.g_00484
OG0001214	Prbg.g_01420	Prbn.g_00428
OG0001215	Prbg.g_01132	Prbn.g_01573
OG0001216	Prbg.g_01153	Prbn.g_01552
OG0001217	Prbg.g_00006	Prbn.g_01023
OG0001218	Prbg.g_01549	Prbn.g_01126
OG0001219	Prbg.g_01258	Prbn.g_01447
OG0001220	Prbg.g_01215	Prbn.g_01490
OG0001221	Prbg.g_01095	Prbn.g_01610
OG0001222	Prbg.g_01337	Prbn.g_01368
OG0001223	Prbg.g_01305	Prbn.g_01400
OG0001224	Prbg.g_01238	Prbn.g_01467
OG0001225	Prbg.g_01236	Prbn.g_01469
OG0001226	Prbg.g_00358	Prbn.g_00476
OG0001227	Prbg.g_01534	Prbn.g_01141
OG0001228	Prbg.g_01436	Prbn.g_00412
OG0001229	Prbg.g_01548	Prbn.g_01127
OG0001230	Prbg.g_00584	Prbn.g_00205
OG0001231	Prbg.g_00142	Prbn.g_00691
OG0001233	Prbg.g_01693	Prbn.g_01789
OG0001234	Prbg.g_01730	Prbn.g_01826
OG0001235	Prbg.g_01734	Prbn.g_01830
OG0001236	Prbg.g_01823	Prbn.g_01919
OG0001237	Prbg.g_01827	Prbn.g_01016
OG0001238	Prbg.g_01904	Prbn.g_00940
OG0001239	Prbg.g_00798	Prbn.g_00706
OG0001240	Prbg.g_00863	Prbn.g_01328
OG0001241	Prbg.g_00873	Prbn.g_01318
OG0001242	Prbg.g_00893	Prbn.g_01298
OG0001243	Prbg.g_00900	Prbn.g_01291
OG0001244	Prbg.g_00915	Prbn.g_01276
OG0001245	Prbg.g_01525	Prbn.g_01150
OG0001247	Prbg.g_01125	Prbn.g_01580
OG0001248	Prbg.g_01127	Prbn.g_01578
OG0001249	Prbg.g_00114	Prbn.g_00102
OG0001250	Prbg.g_01202	Prbn.g_01503
OG0001251	Prbg.g_01063	Prbn.g_01929
OG0001252	Prbg.g_01243	Prbn.g_01462
OG0001253	Prbg.g_00361	Prbn.g_00473
OG0001254	Prbg.g_00751	Prbn.g_01652
OG0001255	Prbg.g_01504	Prbn.g_01171
OG0001256	Prbg.g_00680	Prbn.g_00893
OG0001258	Prbg.g_01646	Prbn.g_01741
OG0001259	Prbg.g_01691	Prbn.g_01787
OG0001260	Prbg.g_01708	Prbn.g_01804
OG0001261	Prbg.g_01776	Prbn.g_01872
OG0001263	Prbg.g_00902	Prbn.g_01289
OG0001265	Prbg.g_00892	Prbn.g_01299
OG0001266	Prbg.g_00982	Prbn.g_00350
OG0001267	Prbg.g_00059	Prbn.g_00047
OG0001268	Prbg.g_00122	Prbn.g_00110
OG0001269	Prbg.g_01214	Prbn.g_01491
OG0001270	Prbg.g_00154	Prbn.g_00679
OG0001271	Prbg.g_00191	Prbn.g_00642
OG0001272	Prbg.g_00205	Prbn.g_00628
OG0001273	Prbg.g_01426	Prbn.g_00422
OG0001274	Prbg.g_01006	Prbn.g_00326
OG0001275	Prbg.g_01315	Prbn.g_01390
OG0001276	Prbg.g_01329	Prbn.g_01376
OG0001277	Prbg.g_01926	Prbn.g_00918
OG0001278	Prbg.g_01432	Prbn.g_00416
OG0001279	Prbg.g_00407	Prbn.g_00810
OG0001280	Prbg.g_00476	Prbn.g_01085
OG0001281	Prbg.g_00482	Prbn.g_01079
OG0001282	Prbg.g_00530	Prbn.g_01241
OG0001283	Prbg.g_01935	Prbn.g_00909
OG0001284	Prbg.g_00666	Prbn.g_00287
OG0001285	Prbg.g_01676	Prbn.g_01772
OG0001286	Prbg.g_01789	Prbn.g_01885
OG0001287	Prbg.g_01849	Prbn.g_00994
OG0001288	Prbg.g_01859	Prbn.g_00984
OG0001289	Prbg.g_00783	Prbn.g_01334
OG0001290	Prbg.g_00872	Prbn.g_01319
OG0001291	Prbg.g_00910	Prbn.g_01281
OG0001292	Prbg.g_01031	Prbn.g_00014
OG0001293	Prbg.g_01044	Prbn.g_00027
OG0001295	Prbg.g_00714	Prbn.g_00146
OG0001296	Prbg.g_00228	Prbn.g_00605
OG0001297	Prbg.g_00233	Prbn.g_00600
OG0001298	Prbg.g_00295	Prbn.g_00539
OG0001299	Prbg.g_01389	Prbn.g_00842
OG0001300	Prbg.g_01136	Prbn.g_01569
OG0001301	Prbg.g_01141	Prbn.g_01564
OG0001302	Prbg.g_01254	Prbn.g_01451
OG0001303	Prbg.g_01612	Prbn.g_01707
OG0001304	Prbg.g_01342	Prbn.g_01363
OG0001305	Prbg.g_01230	Prbn.g_01475
OG0001306	Prbg.g_01501	Prbn.g_01174
OG0001307	Prbg.g_00504	Prbn.g_01215
OG0001308	Prbg.g_00601	Prbn.g_00222
OG0001309	Prbg.g_00708	Prbn.g_00865
OG0001310	Prbg.g_01663	Prbn.g_01758
OG0001311	Prbg.g_01331	Prbn.g_01374
OG0001312	Prbg.g_01267	Prbn.g_01438
OG0001314	Prbg.g_00439	Prbn.g_00777
OG0001315	Prbg.g_01539	Prbn.g_01136
OG0001316	Prbg.g_00914	Prbn.g_01277
OG0001317	Prbg.g_01016	Prbn.g_00316
OG0001318	Prbg.g_01040	Prbn.g_00023
OG0001319	Prbg.g_00052	Prbn.g_00040
OG0001320	Prbg.g_01578	Prbn.g_01673
OG0001320	Prbg.g_01611	Prbn.g_01706
OG0001321	Prbg.g_00171	Prbn.g_00662
OG0001322	Prbg.g_00172	Prbn.g_00661
OG0001323	Prbg.g_00238	Prbn.g_00595
OG0001324	Prbg.g_01137	Prbn.g_01568
OG0001325	Prbg.g_01372	Prbn.g_00859
OG0001327	Prbg.g_01072	Prbn.g_01633
OG0001328	Prbg.g_00458	Prbn.g_01103
OG0001329	Prbg.g_01609	Prbn.g_01704
OG0001330	Prbg.g_00697	Prbn.g_00876
OG0001331	Prbg.g_00535	Prbn.g_00156
OG0001332	Prbg.g_00637	Prbn.g_00258
OG0001333	Prbg.g_01687	Prbn.g_01783
OG0001334	Prbg.g_01811	Prbn.g_01907
OG0001335	Prbg.g_01812	Prbn.g_01908
OG0001337	Prbg.g_00109	Prbn.g_00097
OG0001338	Prbg.g_00112	Prbn.g_00100
OG0001339	Prbg.g_00875	Prbn.g_01316
OG0001340	Prbg.g_00110	Prbn.g_00098
OG0001341	Prbg.g_01541	Prbn.g_01134
OG0001342	Prbg.g_01632	Prbn.g_01727
OG0001343	Prbg.g_01060	Prbn.g_01932
OG0001344	Prbg.g_01482	Prbn.g_01193
OG0001345	Prbg.g_01466	Prbn.g_01209
OG0001346	Prbg.g_00478	Prbn.g_01083
OG0001348	Prbg.g_00712	Prbn.g_00148
OG0001349	Prbg.g_00553	Prbn.g_00174
OG0001350	Prbg.g_01019	Prbn.g_00313
OG0001351	Prbg.g_00177	Prbn.g_00656
OG0001352	Prbg.g_01121	Prbn.g_01584
OG0001353	Prbg.g_01192	Prbn.g_01513
OG0001354	Prbg.g_01297	Prbn.g_01408
OG0001355	Prbg.g_01351	Prbn.g_01354
OG0001356	Prbg.g_01638	Prbn.g_01733
OG0001357	Prbg.g_00451	Prbn.g_01110
OG0001359	Prbg.g_01061	Prbn.g_01931
OG0001362	Prbg.g_00605	Prbn.g_00226
OG0001363	Prbg.g_00607	Prbn.g_00228
OG0001364	Prbg.g_01814	Prbn.g_01910
OG0001365	Prbg.g_01897	Prbn.g_00947
OG0001368	Prbg.g_00452	Prbn.g_01109
OG0001368	Prbg.g_00035	Prbn.g_01052
OG0001368	Prbg.g_00441	Prbn.g_00775
OG0001369	Prbg.g_00862	Prbn.g_01329
OG0001370	Prbg.g_00182	Prbn.g_00651
OG0001371	Prbg.g_01120	Prbn.g_01585
OG0001372	Prbg.g_00359	Prbn.g_00475
OG0001375	Prbg.g_01059	Prbn.g_01933
OG0001379	Prbg.g_00471	Prbn.g_01090
OG0001380	Prbg.g_01551	Prbn.g_01124
OG0001381	Prbg.g_01511	Prbn.g_01164
OG0001382	Prbg.g_01554	Prbn.g_01121
OG0001394	Prbg.g_01099	Prbn.g_01606
OG0001397	Prbg.g_00606	Prbn.g_00227
OG0001398	Prbg.g_00737	Prbn.g_01637
OG0001401	Prbg.g_01197	Prbn.g_01508
OG0001402	Prbg.g_00344	Prbn.g_00490
OG0001403	Prbg.g_00843	Prbn.g_00751
OG0001404	Prbg.g_00801	Prbn.g_00709
OG0001407	Prbg.g_01558	Prbn.g_01117
OG0001409	Prbg.g_01478	Prbn.g_01197
OG0001410	Prbg.g_00503	Prbn.g_01214
OG0001411	Prbg.g_00808	Prbn.g_00716
OG0001414	Prbg.g_01011	Prbn.g_00321
OG0001415	Prbg.g_01013	Prbn.g_00319
OG0001418	Prbg.g_01126	Prbn.g_01579
OG0001419	Prbg.g_01557	Prbn.g_01118
OG0001421	Prbg.g_00681	Prbn.g_00892
OG0001422	Prbg.g_01561	Prbn.g_01114
OG0001423	Prbg.g_00429	Prbn.g_00787
OG0001424	Prbg.g_00025	Prbn.g_01042
OG0001425	Prbg.g_01907	Prbn.g_00937
OG0001428	Prbg.g_00950	Prbn.g_00382
OG0001429	Prbg.g_01259	Prbn.g_01446
OG0001430	Prbg.g_01550	Prbn.g_01125
OG0001431	Prbg.g_00722	Prbn.g_00138
OG0001431	Prbg.g_01532	Prbn.g_01143
OG0001433	Prbg.g_01637	Prbn.g_01732
OG0001434	Prbg.g_01104	Prbn.g_01601
OG0001435	Prbg.g_01080	Prbn.g_01625
OG0001437	Prbg.g_01012	Prbn.g_00320
OG0001440	Prbg.g_01614	Prbn.g_01709
OG0001440	Prbg.g_01608	Prbn.g_01703
OG0001443	Prbg.g_01547	Prbn.g_01128
OG0001446	Prbg.g_00017	Prbn.g_01034
OG0001448	Prbg.g_00175	Prbn.g_00658
OG0001450	Prbg.g_01129	Prbn.g_01576
OG0001451	Prbg.g_01226	Prbn.g_01479
OG0001455	Prbg.g_01542	Prbn.g_01133
OG0001460	Prbg.g_01636	Prbn.g_01731
OG0001461	Prbg.g_00817	Prbn.g_00725
OG0001463	Prbg.g_00066	Prbn.g_00054
OG0001464	Prbg.g_00111	Prbn.g_00099
OG0001465	Prbg.g_01148	Prbn.g_01557
OG0001467	Prbg.g_00524	Prbn.g_01235
OG0001468	Prbg.g_01051	Prbn.g_01941
OG0001472	Prbg.g_00367	Prbn.g_00467
OG0001476	Prbg.g_01479	Prbn.g_01196
OG0001477	Prbg.g_00384	Prbn.g_00833
OG0001481	Prbg.g_00457	Prbn.g_01104
OG0001483	Prbg.g_01566	Prbn.g_01661
OG0001484	Prbg.g_00696	Prbn.g_00877
OG0001485	Prbg.g_00414	Prbn.g_00803
OG0001486	Prbg.g_01488	Prbn.g_01187
OG0001487	Prbg.g_00631	Prbn.g_00252
OG0001488	Prbg.g_01473	Prbn.g_01202
OG0001489	Prbg.g_01800	Prbn.g_01896
OG0001491	Prbg.g_01251	Prbn.g_01454
OG0001496	Prbg.g_00386	Prbn.g_00831
OG0001497	Prbg.g_00385	Prbn.g_00832
OG0001498	Prbg.g_00138	Prbn.g_00695
OG0001500	Prbg.g_01046	Prbn.g_00029
OG0001501	Prbg.g_01070	Prbn.g_01635
OG0001503	Prbg.g_00011	Prbn.g_01028
OG0001505	Prbg.g_00039	Prbn.g_01056
OG0001506	Prbg.g_00635	Prbn.g_00256
OG0001510	Prbg.g_01853	Prbn.g_00990
OG0001511	Prbg.g_00884	Prbn.g_01307
OG0001512	Prbg.g_01543	Prbn.g_01132
OG0001513	Prbg.g_01582	Prbn.g_01677
OG0001514	Prbg.g_00387	Prbn.g_00830
OG0001515	Prbg.g_01134	Prbn.g_01571
OG0001516	Prbg.g_01392	Prbn.g_00839
OG0001517	Prbg.g_00118	Prbn.g_00106
OG0001518	Prbg.g_01906	Prbn.g_00938
OG0001519	Prbg.g_01911	Prbn.g_00933
OG0001521	Prbg.g_01249	Prbn.g_01456
OG0001522	Prbg.g_01193	Prbn.g_01512
OG0001523	Prbg.g_00754	Prbn.g_01655
OG0001524	Prbg.g_00755	Prbn.g_01656
OG0001525	Prbg.g_01615	Prbn.g_01710
OG0001526	Prbg.g_00813	Prbn.g_00721
OG0001527	Prbg.g_00281	Prbn.g_00553
OG0001529	Prbg.g_00833	Prbn.g_00741
OG0001530	Prbg.g_00883	Prbn.g_01308
OG0001531	Prbg.g_01021	Prbn.g_00311
OG0001532	Prbg.g_01455	Prbn.g_00393
OG0001534	Prbg.g_01343	Prbn.g_01362
OG0001535	Prbg.g_01327	Prbn.g_01378
OG0001536	Prbg.g_01283	Prbn.g_01422
OG0001537	Prbg.g_01096	Prbn.g_01609
OG0001538	Prbg.g_01164	Prbn.g_01541
OG0001539	Prbg.g_01074	Prbn.g_01631
OG0001540	Prbg.g_00904	Prbn.g_01287
OG0001541	Prbg.g_00958	Prbn.g_00374
OG0001542	Prbg.g_00964	Prbn.g_00368
OG0001543	Prbg.g_00463	Prbn.g_01098
OG0001544	Prbg.g_01910	Prbn.g_00934
OG0001545	Prbg.g_01925	Prbn.g_00919
OG0001549	Prbg.g_01224	Prbn.g_01481
OG0001550	Prbg.g_00007	Prbn.g_01024
OG0001552	Prbg.g_00684	Prbn.g_00889
OG0001557	Prbg.g_01100	Prbn.g_01605
OG0001559	Prbg.g_00882	Prbn.g_01309
OG0001560	Prbg.g_00871	Prbn.g_01320
OG0001561	Prbg.g_01333	Prbn.g_01372
OG0001562	Prbg.g_01320	Prbn.g_01385
OG0001563	Prbg.g_01784	Prbn.g_01880
OG0001564	Prbg.g_00814	Prbn.g_00722
OG0001565	Prbg.g_00432	Prbn.g_00784
OG0001566	Prbg.g_01117	Prbn.g_01588
OG0001569	Prbg.g_00442	Prbn.g_00774
OG0001571	Prbg.g_00404	Prbn.g_00813
OG0001572	Prbg.g_00406	Prbn.g_00811
OG0001574	Prbg.g_00279	Prbn.g_00555
OG0001575	Prbg.g_00284	Prbn.g_00550
OG0001576	Prbg.g_00491	Prbn.g_01070
OG0001577	Prbg.g_01491	Prbn.g_01184
OG0001579	Prbg.g_00107	Prbn.g_00095
OG0001580	Prbg.g_00826	Prbn.g_00734
OG0001581	Prbg.g_00496	Prbn.g_01065
OG0001583	Prbg.g_01250	Prbn.g_01455
OG0001584	Prbg.g_01379	Prbn.g_00852
OG0001587	Prbg.g_01710	Prbn.g_01806
OG0001588	Prbg.g_00145	Prbn.g_00688
OG0001589	Prbg.g_01695	Prbn.g_01791
OG0001591	Prbg.g_01113	Prbn.g_01592
OG0001592	Prbg.g_00827	Prbn.g_00735
OG0001595	Prbg.g_00803	Prbn.g_00711
OG0001596	Prbg.g_00794	Prbn.g_00702
OG0001597	Prbg.g_00632	Prbn.g_00253
OG0001598	Prbg.g_01139	Prbn.g_01566
OG0001599	Prbg.g_00183	Prbn.g_00650
OG0001600	Prbg.g_00230	Prbn.g_00603
OG0001601	Prbg.g_01115	Prbn.g_01590
OG0001603	Prbg.g_01253	Prbn.g_01452
OG0001604	Prbg.g_01092	Prbn.g_01613
OG0001605	Prbg.g_00012	Prbn.g_01029
OG0001606	Prbg.g_00002	Prbn.g_01019
OG0001607	Prbg.g_00416	Prbn.g_00801
OG0001608	Prbg.g_01345	Prbn.g_01360
OG0001609	Prbg.g_00633	Prbn.g_00254
OG0001610	Prbg.g_00636	Prbn.g_00257
OG0001611	Prbg.g_01571	Prbn.g_01666
OG0001614	Prbg.g_01841	Prbn.g_01002
OG0001616	Prbg.g_01463	Prbn.g_00385
OG0001617	Prbg.g_01138	Prbn.g_01567
OG0001619	Prbg.g_01276	Prbn.g_01429
OG0001620	Prbg.g_00126	Prbn.g_00114
OG0001621	Prbg.g_01036	Prbn.g_00019
OG0001622	Prbg.g_01934	Prbn.g_00910
OG0001626	Prbg.g_00421	Prbn.g_00796
OG0001628	Prbg.g_00357	Prbn.g_00477
OG0001629	Prbg.g_00395	Prbn.g_00822
OG0001630	Prbg.g_01068	Prbn.g_01924
OG0001631	Prbg.g_00412	Prbn.g_00805
OG0001636	Prbg.g_00839	Prbn.g_00747
OG0001638	Prbg.g_01661	Prbn.g_01756
OG0001639	Prbg.g_00640	Prbn.g_00261
OG0001640	Prbg.g_01246	Prbn.g_01459
OG0001641	Prbg.g_01308	Prbn.g_01397
OG0001642	Prbg.g_01213	Prbn.g_01492
OG0001643	Prbg.g_01417	Prbn.g_00431
OG0001644	Prbg.g_01362	Prbn.g_01951
OG0001648	Prbg.g_01586	Prbn.g_01681
OG0001649	Prbg.g_00004	Prbn.g_01021
OG0001650	Prbg.g_01610	Prbn.g_01705
OG0001650	Prbg.g_00719	Prbn.g_00141
OG0001651	Prbg.g_01522	Prbn.g_01153
OG0001654	Prbg.g_00638	Prbn.g_00259
OG0001656	Prbg.g_00106	Prbn.g_00094
OG0001657	Prbg.g_00933	Prbn.g_01258
OG0001658	Prbg.g_00831	Prbn.g_00739
OG0001659	Prbg.g_00717	Prbn.g_00143
OG0001661	Prbg.g_00425	Prbn.g_00792
OG0001663	Prbg.g_01505	Prbn.g_01170
OG0001664	Prbg.g_00742	Prbn.g_01643
OG0001665	Prbg.g_01512	Prbn.g_01163
OG0001668	Prbg.g_01574	Prbn.g_01669
OG0001668	Prbg.g_01604	Prbn.g_01699
OG0001669	Prbg.g_00495	Prbn.g_01066
OG0001669	Prbg.g_01592	Prbn.g_01687
OG0001676	Prbg.g_00108	Prbn.g_00096
OG0001678	Prbg.g_01717	Prbn.g_01813
OG0001679	Prbg.g_00113	Prbn.g_00101
OG0001684	Prbg.g_00308	Prbn.g_00526
OG0001685	Prbg.g_00362	Prbn.g_00472
OG0001686	Prbg.g_01526	Prbn.g_01149
OG0001687	Prbg.g_00181	Prbn.g_00652
OG0001689	Prbg.g_01857	Prbn.g_00986
OG0001691	Prbg.g_01248	Prbn.g_01457
OG0001693	Prbg.g_01594	Prbn.g_01689
OG0001697	Prbg.g_01252	Prbn.g_01453
OG0001699	Prbg.g_00748	Prbn.g_01649
OG0001701	Prbg.g_00812	Prbn.g_00720
OG0001705	Prbg.g_01712	Prbn.g_01808
OG0001706	Prbg.g_00732	Prbn.g_00128
OG0001707	Prbg.g_01533	Prbn.g_01142
OG0001709	Prbg.g_00567	Prbn.g_00188
OG0001710	Prbg.g_00375	Prbn.g_00459
OG0001717	Prbg.g_00391	Prbn.g_00826
OG0001722	Prbg.g_01066	Prbn.g_01926
OG0001725	Prbg.g_00728	Prbn.g_00132
OG0001727	Prbg.g_00024	Prbn.g_01041
OG0001727	Prbg.g_01570	Prbn.g_01665
OG0001733	Prbg.g_01634	Prbn.g_01729
OG0001746	Prbg.g_00731	Prbn.g_00129
OG0001747	Prbg.g_00146	Prbn.g_00687
OG0001757	Prbg.g_00392	Prbn.g_00825
OG0001757	Prbg.g_00418	Prbn.g_00799
OG0001758	Prbg.g_01628	Prbn.g_01723
OG0001769	Prbg.g_01538	Prbn.g_01137
OG0001770	Prbg.g_01565	Prbn.g_01660
OG0001771	Prbg.g_01577	Prbn.g_01672
OG0001780	Prbg.g_00558	Prbn.g_00179
OG0001793	Prbg.g_00440	Prbn.g_00776
OG0001793	Prbg.g_00034	Prbn.g_01051
