Orthogroup	Prbb	Syam
OG0001121	Prbb.g_01627	Syam.g_00970
OG0001122	Prbb.g_01038	Syam.g_01184
OG0001123	Prbb.g_01043	Syam.g_01191
OG0001124	Prbb.g_01045	Syam.g_01194
OG0001125	Prbb.g_01047	Syam.g_01196
OG0001126	Prbb.g_01058	Syam.g_00757
OG0001127	Prbb.g_01059	Syam.g_00758
OG0001128	Prbb.g_01062	Syam.g_00764
OG0001129	Prbb.g_01063	Syam.g_00766
OG0001130	Prbb.g_01064	Syam.g_00767
OG0001131	Prbb.g_00897	Syam.g_01337
OG0001132	Prbb.g_01108	Syam.g_01020
OG0001134	Prbb.g_01887	Syam.g_00915
OG0001135	Prbb.g_01890	Syam.g_00917
OG0001136	Prbb.g_01520	Syam.g_01797
OG0001137	Prbb.g_01507	Syam.g_01780
OG0001138	Prbb.g_01486	Syam.g_00898
OG0001139	Prbb.g_01484	Syam.g_00896
OG0001140	Prbb.g_01483	Syam.g_00895
OG0001141	Prbb.g_01482	Syam.g_00894
OG0001142	Prbb.g_01481	Syam.g_00892
OG0001143	Prbb.g_01474	Syam.g_00883
OG0001144	Prbb.g_01469	Syam.g_00873
OG0001145	Prbb.g_01578	Syam.g_01817
OG0001146	Prbb.g_01590	Syam.g_01836
OG0001147	Prbb.g_01612	Syam.g_01665
OG0001148	Prbb.g_01641	Syam.g_00573
OG0001149	Prbb.g_01642	Syam.g_00572
OG0001150	Prbb.g_01643	Syam.g_00571
OG0001151	Prbb.g_01654	Syam.g_00558
OG0001152	Prbb.g_01655	Syam.g_00557
OG0001153	Prbb.g_01716	Syam.g_01652
OG0001154	Prbb.g_01717	Syam.g_01654
OG0001155	Prbb.g_01733	Syam.g_01925
OG0001156	Prbb.g_01736	Syam.g_01928
OG0001157	Prbb.g_01737	Syam.g_01929
OG0001158	Prbb.g_01738	Syam.g_01930
OG0001159	Prbb.g_01739	Syam.g_01931
OG0001160	Prbb.g_01765	Syam.g_01969
OG0001161	Prbb.g_01555	Syam.g_02338
OG0001162	Prbb.g_01778	Syam.g_01257
OG0001163	Prbb.g_01815	Syam.g_01977
OG0001164	Prbb.g_01819	Syam.g_01983
OG0001165	Prbb.g_01822	Syam.g_01988
OG0001166	Prbb.g_01840	Syam.g_02011
OG0001167	Prbb.g_01858	Syam.g_01888
OG0001168	Prbb.g_01859	Syam.g_01890
OG0001169	Prbb.g_01861	Syam.g_01892
OG0001170	Prbb.g_01863	Syam.g_01894
OG0001171	Prbb.g_01873	Syam.g_01904
OG0001172	Prbb.g_01926	Syam.g_00292
OG0001173	Prbb.g_01927	Syam.g_00293
OG0001174	Prbb.g_01935	Syam.g_00301
OG0001175	Prbb.g_01936	Syam.g_00302
OG0001176	Prbb.g_01947	Syam.g_00321
OG0001177	Prbb.g_01945	Syam.g_00319
OG0001178	Prbb.g_01279	Syam.g_01995
OG0001179	Prbb.g_01984	Syam.g_00351
OG0001180	Prbb.g_02007	Syam.g_00378
OG0001181	Prbb.g_02011	Syam.g_00382
OG0001182	Prbb.g_02019	Syam.g_00391
OG0001183	Prbb.g_02025	Syam.g_00396
OG0001184	Prbb.g_02041	Syam.g_00143
OG0001185	Prbb.g_02056	Syam.g_00121
OG0001186	Prbb.g_02097	Syam.g_00076
OG0001187	Prbb.g_02100	Syam.g_00073
OG0001188	Prbb.g_02102	Syam.g_00070
OG0001189	Prbb.g_02119	Syam.g_00054
OG0001190	Prbb.g_02124	Syam.g_02313
OG0001191	Prbb.g_02134	Syam.g_02324
OG0001192	Prbb.g_02139	Syam.g_02330
OG0001193	Prbb.g_02152	Syam.g_02355
OG0001194	Prbb.g_02153	Syam.g_02357
OG0001195	Prbb.g_02154	Syam.g_02358
OG0001196	Prbb.g_02175	Syam.g_02429
OG0001197	Prbb.g_02177	Syam.g_02431
OG0001198	Prbb.g_02186	Syam.g_02443
OG0001199	Prbb.g_00129	Syam.g_02068
OG0001200	Prbb.g_00131	Syam.g_02070
OG0001201	Prbb.g_00163	Syam.g_02122
OG0001202	Prbb.g_00256	Syam.g_02255
OG0001203	Prbb.g_00295	Syam.g_00511
OG0001204	Prbb.g_00301	Syam.g_00282
OG0001205	Prbb.g_00450	Syam.g_01852
OG0001206	Prbb.g_00469	Syam.g_01680
OG0001208	Prbb.g_00487	Syam.g_00585
OG0001209	Prbb.g_00538	Syam.g_00654
OG0001210	Prbb.g_00543	Syam.g_00663
OG0001211	Prbb.g_00554	Syam.g_00678
OG0001212	Prbb.g_00596	Syam.g_01717
OG0001213	Prbb.g_00630	Syam.g_01479
OG0001214	Prbb.g_00638	Syam.g_01466
OG0001215	Prbb.g_00696	Syam.g_00808
OG0001216	Prbb.g_00715	Syam.g_01245
OG0001217	Prbb.g_00108	Syam.g_01403
OG0001218	Prbb.g_00754	Syam.g_01662
OG0001219	Prbb.g_00960	Syam.g_01080
OG0001220	Prbb.g_00837	Syam.g_01754
OG0001221	Prbb.g_00944	Syam.g_01334
OG0001222	Prbb.g_00893	Syam.g_01111
OG0001224	Prbb.g_01066	Syam.g_00770
OG0001225	Prbb.g_01068	Syam.g_00772
OG0001227	Prbb.g_01090	Syam.g_02340
OG0001228	Prbb.g_01465	Syam.g_01858
OG0001229	Prbb.g_01201	Syam.g_00796
OG0001230	Prbb.g_01678	Syam.g_01603
OG0001231	Prbb.g_00758	Syam.g_00017
OG0001232	Prbb.g_01844	Syam.g_02022
OG0001233	Prbb.g_01864	Syam.g_01895
OG0001234	Prbb.g_01938	Syam.g_00306
OG0001235	Prbb.g_01942	Syam.g_00313
OG0001236	Prbb.g_02038	Syam.g_00146
OG0001237	Prbb.g_02042	Syam.g_00141
OG0001238	Prbb.g_02135	Syam.g_02326
OG0001239	Prbb.g_00126	Syam.g_02065
OG0001240	Prbb.g_00148	Syam.g_02105
OG0001241	Prbb.g_00157	Syam.g_02115
OG0001242	Prbb.g_00176	Syam.g_02145
OG0001244	Prbb.g_00199	Syam.g_02188
OG0001245	Prbb.g_01288	Syam.g_01057
OG0001246	Prbb.g_00508	Syam.g_00611
OG0001247	Prbb.g_00689	Syam.g_01253
OG0001248	Prbb.g_00691	Syam.g_01256
OG0001249	Prbb.g_00389	Syam.g_00436
OG0001251	Prbb.g_01913	Syam.g_02365
OG0001252	Prbb.g_01061	Syam.g_00763
OG0001253	Prbb.g_01783	Syam.g_01021
OG0001254	Prbb.g_01889	Syam.g_00916
OG0001255	Prbb.g_01534	Syam.g_01056
OG0001256	Prbb.g_01774	Syam.g_01976
OG0001257	Prbb.g_01779	Syam.g_01683
OG0001258	Prbb.g_01820	Syam.g_01986
OG0001259	Prbb.g_01862	Syam.g_01893
OG0001260	Prbb.g_01879	Syam.g_01912
OG0001261	Prbb.g_01992	Syam.g_00360
OG0001262	Prbb.g_02117	Syam.g_00056
OG0001263	Prbb.g_00186	Syam.g_02159
OG0001269	Prbb.g_00836	Syam.g_00956
OG0001273	Prbb.g_00632	Syam.g_01472
OG0001277	Prbb.g_02163	Syam.g_02415
OG0001279	Prbb.g_01196	Syam.g_01590
OG0001280	Prbb.g_01585	Syam.g_01827
OG0001281	Prbb.g_01591	Syam.g_01837
OG0001282	Prbb.g_01640	Syam.g_00574
OG0001283	Prbb.g_02171	Syam.g_02424
OG0001284	Prbb.g_01759	Syam.g_01960
OG0001285	Prbb.g_01847	Syam.g_02380
OG0001286	Prbb.g_02005	Syam.g_00376
OG0001287	Prbb.g_02063	Syam.g_00113
OG0001288	Prbb.g_02074	Syam.g_00102
OG0001289	Prbb.g_00142	Syam.g_02089
OG0001290	Prbb.g_00156	Syam.g_02114
OG0001294	Prbb.g_01553, Prbb.g_01628	Syam.g_01365
OG0001295	Prbb.g_01542	Syam.g_00665
OG0001296	Prbb.g_00513	Syam.g_00617
OG0001297	Prbb.g_00518	Syam.g_00621
OG0001299	Prbb.g_00669	Syam.g_01371
OG0001300	Prbb.g_00701	Syam.g_00800
OG0001301	Prbb.g_00703	Syam.g_00786
OG0001302	Prbb.g_00958	Syam.g_01437
OG0001303	Prbb.g_01388	Syam.g_01082
OG0001304	Prbb.g_01052	Syam.g_01204
OG0001305	Prbb.g_00888	Syam.g_00780
OG0001306	Prbb.g_01532	Syam.g_01811
OG0001307	Prbb.g_01609	Syam.g_00945
OG0001308	Prbb.g_01696	Syam.g_01623
OG0001309	Prbb.g_00522	Syam.g_00628
OG0001311	Prbb.g_01044	Syam.g_01192
OG0001312	Prbb.g_00969	Syam.g_01092
OG0001315	Prbb.g_02023	Syam.g_00394
OG0001316	Prbb.g_00197	Syam.g_02176
OG0001317	Prbb.g_00291	Syam.g_00505
OG0001321	Prbb.g_00456	Syam.g_01846
OG0001322	Prbb.g_00457	Syam.g_01845
OG0001324	Prbb.g_00702	Syam.g_00799
OG0001325	Prbb.g_00718	Syam.g_01241
OG0001326	Prbb.g_01905	Syam.g_02370
OG0001327	Prbb.g_00921	Syam.g_01359
OG0001328	Prbb.g_00940	Syam.g_01340
OG0001330	Prbb.g_01579	Syam.g_01819
OG0001331	Prbb.g_01645	Syam.g_00569
OG0001332	Prbb.g_01731	Syam.g_01919
OG0001334	Prbb.g_02028	Syam.g_00405
OG0001335	Prbb.g_02029	Syam.g_00406
OG0001336	Prbb.g_02172	Syam.g_02425
OG0001337	Prbb.g_00383	Syam.g_00402, Syam.g_00424
OG0001339	Prbb.g_00159	Syam.g_02117
OG0001340	Prbb.g_00384	Syam.g_00425
OG0001341	Prbb.g_00086	Syam.g_00795
OG0001343	Prbb.g_00912	Syam.g_02361
OG0001344	Prbb.g_01512	Syam.g_01790
OG0001345	Prbb.g_01496	Syam.g_01764
OG0001346	Prbb.g_01587	Syam.g_01831
OG0001347	Prbb.g_02088	Syam.g_00081
OG0001348	Prbb.g_01125	Syam.g_00750
OG0001350	Prbb.g_00294	Syam.g_00510
OG0001351	Prbb.g_00459	Syam.g_01695
OG0001352	Prbb.g_00685	Syam.g_00644
OG0001354	Prbb.g_01001	Syam.g_01145
OG0001355	Prbb.g_01781	Syam.g_00957
OG0001356	Prbb.g_01164	Syam.g_00751
OG0001357	Prbb.g_01814	Syam.g_00449
OG0001358	Prbb.g_00621	Syam.g_01495
OG0001359	Prbb.g_00913	Syam.g_02360
OG0001360	Prbb.g_01494	Syam.g_01762
OG0001362	Prbb.g_01700	Syam.g_01628
OG0001363	Prbb.g_00465	Syam.g_01630
OG0001368	Prbb.g_01213, Prbb.g_01193	Syam.g_00283
OG0001370	Prbb.g_01235	Syam.g_01536, Syam.g_01942, Syam.g_02033, Syam.g_02379
OG0001372	Prbb.g_00053	Syam.g_00450, Syam.g_00984
OG0001373	Prbb.g_01904	Syam.g_02369
OG0001374	Prbb.g_01912	Syam.g_02377
OG0001375	Prbb.g_00911	Syam.g_02362
OG0001376	Prbb.g_00899	Syam.g_02332
OG0001377	Prbb.g_00900	Syam.g_02331
OG0001378	Prbb.g_00439	Syam.g_01872
OG0001380	Prbb.g_01541	Syam.g_01409
OG0001381	Prbb.g_01637	Syam.g_00939
OG0001385	Prbb.g_01901	Syam.g_02366
OG0001386	Prbb.g_01902	Syam.g_02367
OG0001387	Prbb.g_01903	Syam.g_02368
OG0001388	Prbb.g_01906	Syam.g_02371
OG0001389	Prbb.g_01907	Syam.g_02372
OG0001390	Prbb.g_01908	Syam.g_02373
OG0001391	Prbb.g_01909	Syam.g_02374
OG0001392	Prbb.g_01910	Syam.g_02375
OG0001393	Prbb.g_01911	Syam.g_02376
OG0001394	Prbb.g_00948	Syam.g_01321
OG0001395	Prbb.g_01055	Syam.g_01225
OG0001396	Prbb.g_02089	Syam.g_00080
OG0001397	Prbb.g_01701	Syam.g_01629
OG0001398	Prbb.g_00732	Syam.g_01052
OG0001401	Prbb.g_00820	Syam.g_00738, Syam.g_00737
OG0001402	Prbb.g_00625	Syam.g_01490
OG0001404	Prbb.g_00123	Syam.g_02061
OG0001405	Prbb.g_00377	Syam.g_00408
OG0001406	Prbb.g_00898	Syam.g_02333
OG0001407	Prbb.g_00903	Syam.g_00645
OG0001408	Prbb.g_00097	Syam.g_00848
OG0001413	Prbb.g_00759	Syam.g_01430
OG0001414	Prbb.g_00285	Syam.g_00940
OG0001417	Prbb.g_01552	Syam.g_01144
OG0001419	Prbb.g_00750	Syam.g_00646
OG0001420	Prbb.g_01183	Syam.g_00642
OG0001421	Prbb.g_01775	Syam.g_01019
OG0001422	Prbb.g_01086	Syam.g_01822
OG0001423	Prbb.g_01665, Prbb.g_01664	Syam.g_00534, Syam.g_00553, Syam.g_00548
OG0001425	Prbb.g_02138	Syam.g_02329
OG0001429	Prbb.g_00961	Syam.g_01083
OG0001430	Prbb.g_00901	Syam.g_02305
OG0001432	Prbb.g_01033	Syam.g_00822
OG0001433	Prbb.g_01163	Syam.g_00752
OG0001434	Prbb.g_00953	Syam.g_01316
OG0001435	Prbb.g_00928	Syam.g_01353
OG0001439	Prbb.g_00358	Syam.g_00190
OG0001441	Prbb.g_00525	Syam.g_00633
OG0001442	Prbb.g_01667	Syam.g_01306
OG0001443	Prbb.g_01896	Syam.g_02335
OG0001445	Prbb.g_02092	Syam.g_00090, Syam.g_00089
OG0001447	Prbb.g_00184	Syam.g_02152
OG0001453	Prbb.g_01011	Syam.g_01166
OG0001454	Prbb.g_01280	Syam.g_01426
OG0001456	Prbb.g_01559	Syam.g_02387
OG0001457	Prbb.g_01558	Syam.g_02388
OG0001458	Prbb.g_01557	Syam.g_02389
OG0001460	Prbb.g_01162	Syam.g_00753
OG0001461	Prbb.g_01437	Syam.g_00928
OG0001467	Prbb.g_00115	Syam.g_01438
OG0001468	Prbb.g_00910	Syam.g_01435
OG0001470	Prbb.g_00853	Syam.g_01874
OG0001471	Prbb.g_01554	Syam.g_00195
OG0001472	Prbb.g_01371	Syam.g_00833
OG0001473	Prbb.g_01623	Syam.g_01440
OG0001474	Prbb.g_00399	Syam.g_00464
OG0001475	Prbb.g_00855	Syam.g_01876
OG0001476	Prbb.g_01509	Syam.g_01784
OG0001477	Prbb.g_01415	Syam.g_00789
OG0001480	Prbb.g_01215	Syam.g_01755
OG0001482	Prbb.g_01089	Syam.g_01154
OG0001484	Prbb.g_01248	Syam.g_02378
OG0001487	Prbb.g_01724	Syam.g_01661
OG0001488	Prbb.g_01503	Syam.g_01774
OG0001489	Prbb.g_02016	Syam.g_00387
OG0001495	Prbb.g_01944	Syam.g_00318
OG0001496	Prbb.g_01413	Syam.g_00791
OG0001497	Prbb.g_01414	Syam.g_00790
OG0001498	Prbb.g_00417	Syam.g_00490
OG0001499	Prbb.g_00110	Syam.g_02154, Syam.g_01397
OG0001507	Prbb.g_01181	Syam.g_00975
OG0001508	Prbb.g_02096	Syam.g_01873
OG0001509	Prbb.g_02090	Syam.g_00091
OG0001510	Prbb.g_02067	Syam.g_00109
OG0001511	Prbb.g_00167	Syam.g_02129
OG0001512	Prbb.g_01801	Syam.g_00512
OG0001513	Prbb.g_00050	Syam.g_00142
OG0001514	Prbb.g_01412	Syam.g_00792
OG0001515	Prbb.g_00699	Syam.g_00804
OG0001516	Prbb.g_00666	Syam.g_01374
OG0001517	Prbb.g_00395	Syam.g_00458
OG0001518	Prbb.g_02137	Syam.g_02328
OG0001519	Prbb.g_02142	Syam.g_02337
OG0001526	Prbb.g_00955	Syam.g_02183
OG0001528	Prbb.g_00854	Syam.g_01875
OG0001529	Prbb.g_00056	Syam.g_00047
OG0001530	Prbb.g_00166	Syam.g_02127
OG0001531	Prbb.g_00296	Syam.g_00513
OG0001532	Prbb.g_01485	Syam.g_00897
OG0001534	Prbb.g_01053	Syam.g_01205
OG0001535	Prbb.g_01041	Syam.g_01188
OG0001536	Prbb.g_00987	Syam.g_01119
OG0001537	Prbb.g_00945	Syam.g_01333
OG0001538	Prbb.g_00788	Syam.g_01285
OG0001539	Prbb.g_00923	Syam.g_01357
OG0001540	Prbb.g_00188	Syam.g_02161
OG0001541	Prbb.g_00236	Syam.g_02229
OG0001542	Prbb.g_00242	Syam.g_02238
OG0001543	Prbb.g_00896	Syam.g_02271
OG0001544	Prbb.g_02141	Syam.g_02336
OG0001545	Prbb.g_02162	Syam.g_02414
OG0001548	Prbb.g_01105	Syam.g_01420
OG0001549	Prbb.g_00846	Syam.g_01761
OG0001551	Prbb.g_01898	Syam.g_00755
OG0001556	Prbb.g_01154	Syam.g_00903
OG0001557	Prbb.g_00949	Syam.g_01320
OG0001559	Prbb.g_00165	Syam.g_02126
OG0001560	Prbb.g_00155	Syam.g_02113
OG0001561	Prbb.g_01046	Syam.g_01195
OG0001562	Prbb.g_01035	Syam.g_01180
OG0001563	Prbb.g_02000	Syam.g_00370
OG0001564	Prbb.g_00863	Syam.g_02383
OG0001575	Prbb.g_00569	Syam.g_00696
OG0001576	Prbb.g_01599	Syam.g_01699
OG0001577	Prbb.g_01522	Syam.g_01799
OG0001578	Prbb.g_01408	Syam.g_00825, Syam.g_00924, Syam.g_01423
OG0001579	Prbb.g_00381	Syam.g_00418
OG0001582	Prbb.g_01551	Syam.g_01128
OG0001589	Prbb.g_01866	Syam.g_01897
OG0001591	Prbb.g_00676	Syam.g_01363
OG0001623	Prbb.g_00385	Syam.g_00429
OG0001633	Prbb.g_01920	Syam.g_01586
OG0001634	Prbb.g_00672	Syam.g_01368
OG0001644	Prbb.g_00728	Syam.g_01229
OG0001656	Prbb.g_00380	Syam.g_00413
OG0001659	Prbb.g_01489	Syam.g_00901
OG0001667	Prbb.g_01206	Syam.g_00840
OG0001673	Prbb.g_00289	Syam.g_00503
OG0001676	Prbb.g_00382	Syam.g_00412
OG0001691	Prbb.g_01056	Syam.g_01497
OG0001692	Prbb.g_01682	Syam.g_01608
OG0001694	Prbb.g_00333	Syam.g_00228
OG0001695	Prbb.g_02158	Syam.g_02408
OG0001700	Prbb.g_01161	Syam.g_01388
OG0001703	Prbb.g_00481	Syam.g_00577
OG0001713	Prbb.g_01131	Syam.g_01783
OG0001715	Prbb.g_01219	Syam.g_01411
OG0001718	Prbb.g_01140	Syam.g_01501
OG0001733	Prbb.g_01152	Syam.g_01219
OG0001738	Prbb.g_00371	Syam.g_00175
OG0001739	Prbb.g_02157	Syam.g_02406
OG0001740	Prbb.g_02161	Syam.g_02411
OG0001755	Prbb.g_00856	Syam.g_00627
OG0001758	Prbb.g_01572	Syam.g_00551
OG0001769	Prbb.g_01441	Syam.g_01449
OG0001810	Prbb.g_00709	Syam.g_02174
OG0001816	Prbb.g_00920	Syam.g_01360
OG0001835	Prbb.g_01417	Syam.g_00964
OG0001875	Prbb.g_01573	Syam.g_00550
OG0001876	Prbb.g_01574	Syam.g_00549
OG0001907	Prbb.g_00198	Syam.g_02180
OG0001915	Prbb.g_02179	Syam.g_02437
OG0001916	Prbb.g_00500	Syam.g_00600
OG0001917	Prbb.g_01042	Syam.g_01189
OG0001954	Prbb.g_01209	Syam.g_01040
OG0001979	Prbb.g_00041	Syam.g_00806
OG0001990	Prbb.g_00074	Syam.g_02412
OG0001991	Prbb.g_01165	Syam.g_01389
OG0002018	Prbb.g_02160	Syam.g_02410
OG0002177	Prbb.g_01454	Syam.g_01406
OG0002229	Prbb.g_02081	Syam.g_00094
OG0002347	Prbb.g_01850	Syam.g_02020
OG0002434	Prbb.g_00563	Syam.g_00687
OG0002449	Prbb.g_02159	Syam.g_02409
OG0002454	Prbb.g_01339, Prbb.g_01369, Prbb.g_01335	Syam.g_01690
OG0002507	Prbb.g_01387, Prbb.g_01024	Syam.g_00828
OG0002813	Prbb.g_01268, Prbb.g_01430	Syam.g_02031
OG0003228	Prbb.g_00797	Syam.g_02184
OG0003804	Prbb.g_02085	Syam.g_00092
