Orthogroup	Prbb	Prau
OG0001098	Prbb.g_00847	Prau.g_00914
OG0001099	Prbb.g_00917	Prau.g_00946
OG0001100	Prbb.g_00924	Prau.g_00950
OG0001101	Prbb.g_00926	Prau.g_00952
OG0001102	Prbb.g_00929	Prau.g_00954
OG0001104	Prbb.g_00763	Prau.g_00978
OG0001105	Prbb.g_00767	Prau.g_00982
OG0001106	Prbb.g_00979	Prau.g_01006
OG0001107	Prbb.g_00989	Prau.g_01013
OG0001108	Prbb.g_00993	Prau.g_01017
OG0001109	Prbb.g_00994	Prau.g_01018
OG0001110	Prbb.g_00996	Prau.g_01020
OG0001111	Prbb.g_00997	Prau.g_01021
OG0001112	Prbb.g_00998	Prau.g_01022
OG0001113	Prbb.g_00999	Prau.g_01023
OG0001114	Prbb.g_01000	Prau.g_01024
OG0001115	Prbb.g_01002	Prau.g_01026
OG0001116	Prbb.g_01003	Prau.g_01027
OG0001117	Prbb.g_01004	Prau.g_01028
OG0001118	Prbb.g_01005	Prau.g_01029
OG0001119	Prbb.g_01006	Prau.g_01030
OG0001120	Prbb.g_01007	Prau.g_01032
OG0001121	Prbb.g_01627	Prau.g_01172, Prau.g_01035
OG0001122	Prbb.g_01038	Prau.g_01061
OG0001123	Prbb.g_01043	Prau.g_01065
OG0001124	Prbb.g_01045	Prau.g_01067
OG0001125	Prbb.g_01047	Prau.g_01068
OG0001126	Prbb.g_01058	Prau.g_01078
OG0001127	Prbb.g_01059	Prau.g_01079
OG0001128	Prbb.g_01062	Prau.g_01081
OG0001129	Prbb.g_01063	Prau.g_01082
OG0001130	Prbb.g_01064	Prau.g_01083
OG0001131	Prbb.g_00897	Prau.g_01118
OG0001132	Prbb.g_01108	Prau.g_01127
OG0001133	Prbb.g_01085	Prau.g_01160
OG0001134	Prbb.g_01887	Prau.g_01174
OG0001135	Prbb.g_01890	Prau.g_01177
OG0001136	Prbb.g_01520	Prau.g_01204
OG0001137	Prbb.g_01507	Prau.g_01214
OG0001138	Prbb.g_01486	Prau.g_01232
OG0001139	Prbb.g_01484	Prau.g_01233
OG0001140	Prbb.g_01483	Prau.g_01234
OG0001141	Prbb.g_01482	Prau.g_01235
OG0001142	Prbb.g_01481	Prau.g_01236
OG0001143	Prbb.g_01474	Prau.g_01243
OG0001144	Prbb.g_01469	Prau.g_01248
OG0001145	Prbb.g_01578	Prau.g_01362
OG0001146	Prbb.g_01590	Prau.g_01375
OG0001147	Prbb.g_01612	Prau.g_01395
OG0001148	Prbb.g_01641	Prau.g_01411
OG0001149	Prbb.g_01642	Prau.g_01412
OG0001150	Prbb.g_01643	Prau.g_01413
OG0001151	Prbb.g_01654	Prau.g_01424
OG0001152	Prbb.g_01655	Prau.g_01425
OG0001153	Prbb.g_01716	Prau.g_01563
OG0001154	Prbb.g_01717	Prau.g_01564
OG0001155	Prbb.g_01733	Prau.g_01576
OG0001156	Prbb.g_01736	Prau.g_01579
OG0001157	Prbb.g_01737	Prau.g_01580
OG0001158	Prbb.g_01738	Prau.g_01581
OG0001159	Prbb.g_01739	Prau.g_01582
OG0001160	Prbb.g_01765	Prau.g_01606
OG0001161	Prbb.g_01555	Prau.g_01619
OG0001162	Prbb.g_01778	Prau.g_01630
OG0001163	Prbb.g_01815	Prau.g_01724
OG0001164	Prbb.g_01819	Prau.g_01728
OG0001165	Prbb.g_01822	Prau.g_01731
OG0001166	Prbb.g_01840	Prau.g_01751
OG0001167	Prbb.g_01858	Prau.g_01768
OG0001168	Prbb.g_01859	Prau.g_01770
OG0001169	Prbb.g_01861	Prau.g_01772
OG0001170	Prbb.g_01863	Prau.g_01774
OG0001171	Prbb.g_01873	Prau.g_01783
OG0001172	Prbb.g_01926	Prau.g_01797
OG0001173	Prbb.g_01927	Prau.g_01798
OG0001174	Prbb.g_01935	Prau.g_01806
OG0001175	Prbb.g_01936	Prau.g_01807
OG0001176	Prbb.g_01947	Prau.g_01814
OG0001177	Prbb.g_01945	Prau.g_01817
OG0001178	Prbb.g_01279	Prau.g_01822
OG0001179	Prbb.g_01984	Prau.g_01853
OG0001180	Prbb.g_02007	Prau.g_01875
OG0001181	Prbb.g_02011	Prau.g_01879
OG0001182	Prbb.g_02019	Prau.g_01886
OG0001183	Prbb.g_02025	Prau.g_01890
OG0001184	Prbb.g_02041	Prau.g_01906
OG0001185	Prbb.g_02056	Prau.g_01920
OG0001186	Prbb.g_02097	Prau.g_01943
OG0001187	Prbb.g_02100	Prau.g_01947
OG0001188	Prbb.g_02102	Prau.g_01950
OG0001189	Prbb.g_02119	Prau.g_01967
OG0001190	Prbb.g_02124	Prau.g_01971
OG0001191	Prbb.g_02134	Prau.g_01981
OG0001192	Prbb.g_02139	Prau.g_01985
OG0001193	Prbb.g_02152	Prau.g_01995
OG0001194	Prbb.g_02153	Prau.g_01996
OG0001195	Prbb.g_02154	Prau.g_01997
OG0001196	Prbb.g_02175	Prau.g_02010
OG0001197	Prbb.g_02177	Prau.g_02011
OG0001198	Prbb.g_02186	Prau.g_02019
OG0001199	Prbb.g_00129	Prau.g_00075
OG0001200	Prbb.g_00131	Prau.g_00077
OG0001201	Prbb.g_00163	Prau.g_00109
OG0001202	Prbb.g_00256	Prau.g_00200
OG0001203	Prbb.g_00295	Prau.g_00239
OG0001204	Prbb.g_00301	Prau.g_00245
OG0001205	Prbb.g_00450	Prau.g_00486
OG0001206	Prbb.g_00469	Prau.g_00504
OG0001207	Prbb.g_00480	Prau.g_00518
OG0001208	Prbb.g_00487	Prau.g_00523
OG0001209	Prbb.g_00538	Prau.g_00575
OG0001210	Prbb.g_00543	Prau.g_00580
OG0001211	Prbb.g_00554	Prau.g_00590
OG0001212	Prbb.g_00596	Prau.g_00634
OG0001213	Prbb.g_00630	Prau.g_00669
OG0001214	Prbb.g_00638	Prau.g_00677
OG0001215	Prbb.g_00696	Prau.g_00730
OG0001216	Prbb.g_00715	Prau.g_00757
OG0001217	Prbb.g_00108	Prau.g_00800
OG0001218	Prbb.g_00754	Prau.g_00809
OG0001219	Prbb.g_00960	Prau.g_00843
OG0001220	Prbb.g_00837	Prau.g_00906
OG0001221	Prbb.g_00944	Prau.g_00967
OG0001222	Prbb.g_00893	Prau.g_01007
OG0001223	Prbb.g_01008	Prau.g_01033
OG0001224	Prbb.g_01066	Prau.g_01085
OG0001225	Prbb.g_01068	Prau.g_01087
OG0001227	Prbb.g_01090	Prau.g_01130
OG0001228	Prbb.g_01465	Prau.g_01251
OG0001229	Prbb.g_01201	Prau.g_01407
OG0001230	Prbb.g_01678	Prau.g_01520
OG0001231	Prbb.g_00758	Prau.g_01628
OG0001232	Prbb.g_01844	Prau.g_01755
OG0001233	Prbb.g_01864	Prau.g_01775
OG0001234	Prbb.g_01938	Prau.g_01809
OG0001235	Prbb.g_01942	Prau.g_01819
OG0001236	Prbb.g_02038	Prau.g_01903
OG0001237	Prbb.g_02042	Prau.g_01907
OG0001238	Prbb.g_02135	Prau.g_01982
OG0001240	Prbb.g_00148	Prau.g_00094
OG0001241	Prbb.g_00157	Prau.g_00102
OG0001242	Prbb.g_00176	Prau.g_00120
OG0001243	Prbb.g_00183	Prau.g_00126
OG0001244	Prbb.g_00199	Prau.g_00142
OG0001245	Prbb.g_01288	Prau.g_00383
OG0001246	Prbb.g_00508	Prau.g_00545
OG0001247	Prbb.g_00689	Prau.g_00723
OG0001248	Prbb.g_00691	Prau.g_00725
OG0001249	Prbb.g_00389	Prau.g_00832
OG0001251	Prbb.g_01913	Prau.g_00943
OG0001252	Prbb.g_01061	Prau.g_01080
OG0001253	Prbb.g_01783	Prau.g_01131
OG0001254	Prbb.g_01889	Prau.g_01176
OG0001255	Prbb.g_01534	Prau.g_01191
OG0001256	Prbb.g_01774	Prau.g_01621
OG0001257	Prbb.g_01779	Prau.g_01627
OG0001258	Prbb.g_01820	Prau.g_01729
OG0001259	Prbb.g_01862	Prau.g_01773
OG0001260	Prbb.g_01879	Prau.g_01789
OG0001261	Prbb.g_01992	Prau.g_01861
OG0001262	Prbb.g_02117	Prau.g_01965
OG0001263	Prbb.g_00186	Prau.g_00129
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Prau.g_01268
OG0001269	Prbb.g_00836	Prau.g_00361
OG0001273	Prbb.g_00632	Prau.g_00671
OG0001277	Prbb.g_02163	Prau.g_01120
OG0001279	Prbb.g_01196	Prau.g_01320
OG0001280	Prbb.g_01585	Prau.g_01370
OG0001281	Prbb.g_01591	Prau.g_01376
OG0001282	Prbb.g_01640	Prau.g_01410
OG0001283	Prbb.g_02171	Prau.g_01429
OG0001284	Prbb.g_01759	Prau.g_01601
OG0001285	Prbb.g_01847	Prau.g_01758
OG0001286	Prbb.g_02005	Prau.g_01873
OG0001287	Prbb.g_02063	Prau.g_01927
OG0001288	Prbb.g_02074	Prau.g_01936
OG0001289	Prbb.g_00142	Prau.g_00088
OG0001290	Prbb.g_00156	Prau.g_00101
OG0001294	Prbb.g_01553, Prbb.g_01628	Prau.g_00381
OG0001295	Prbb.g_01542	Prau.g_00509
OG0001296	Prbb.g_00513	Prau.g_00550
OG0001297	Prbb.g_00518	Prau.g_00555
OG0001299	Prbb.g_00669	Prau.g_00706
OG0001300	Prbb.g_00701	Prau.g_00733
OG0001301	Prbb.g_00703	Prau.g_00736
OG0001302	Prbb.g_00958	Prau.g_00841
OG0001303	Prbb.g_01388	Prau.g_01047
OG0001304	Prbb.g_01052	Prau.g_01074
OG0001305	Prbb.g_00888	Prau.g_01093
OG0001306	Prbb.g_01532	Prau.g_01193
OG0001307	Prbb.g_01609	Prau.g_01392
OG0001308	Prbb.g_01696	Prau.g_01541
OG0001309	Prbb.g_00522	Prau.g_01625
OG0001310	Prbb.g_01834	Prau.g_01744
OG0001311	Prbb.g_01044	Prau.g_01066
OG0001315	Prbb.g_02023	Prau.g_00063
OG0001316	Prbb.g_00197	Prau.g_00141
OG0001317	Prbb.g_00291	Prau.g_00235
OG0001318	Prbb.g_00312	Prau.g_00258
OG0001320	Prbb.g_01189	Prau.g_01284, Prau.g_00385
OG0001321	Prbb.g_00456	Prau.g_00492
OG0001322	Prbb.g_00457	Prau.g_00493
OG0001324	Prbb.g_00702	Prau.g_00734
OG0001325	Prbb.g_00718	Prau.g_00760
OG0001326	Prbb.g_01905	Prau.g_00931
OG0001327	Prbb.g_00921	Prau.g_01104
OG0001328	Prbb.g_00940	Prau.g_01129
OG0001329	Prbb.g_01782	Prau.g_01168
OG0001330	Prbb.g_01579	Prau.g_01345
OG0001331	Prbb.g_01645	Prau.g_01415
OG0001332	Prbb.g_01731	Prau.g_01574
OG0001334	Prbb.g_02028	Prau.g_01893
OG0001335	Prbb.g_02029	Prau.g_01894
OG0001336	Prbb.g_02172	Prau.g_02007
OG0001339	Prbb.g_00159	Prau.g_00104
OG0001340	Prbb.g_00384	Prau.g_00330
OG0001341	Prbb.g_00086	Prau.g_00798
OG0001342	Prbb.g_01379, Prbb.g_01020, Prbb.g_01019, Prbb.g_01626, Prbb.g_01362, Prbb.g_01096	Prau.g_00836
OG0001343	Prbb.g_00912	Prau.g_00940
OG0001344	Prbb.g_01512	Prau.g_01210
OG0001345	Prbb.g_01496	Prau.g_01225
OG0001346	Prbb.g_01587	Prau.g_01372
OG0001349	Prbb.g_00876	Prau.g_01530
OG0001350	Prbb.g_00294	Prau.g_00238, Prau.g_00784
OG0001351	Prbb.g_00459	Prau.g_00495
OG0001352	Prbb.g_00685	Prau.g_00720
OG0001355	Prbb.g_01781	Prau.g_01657, Prau.g_01309
OG0001358	Prbb.g_00621	Prau.g_00660
OG0001359	Prbb.g_00913	Prau.g_00941
OG0001360	Prbb.g_01494	Prau.g_01132
OG0001362	Prbb.g_01700	Prau.g_01545
OG0001363	Prbb.g_00465	Prau.g_01547
OG0001365	Prbb.g_02128	Prau.g_01975
OG0001369	Prbb.g_00147	Prau.g_00093
OG0001370	Prbb.g_01235	Prau.g_00501
OG0001371	Prbb.g_00684	Prau.g_00719
OG0001373	Prbb.g_01904	Prau.g_00930
OG0001374	Prbb.g_01912	Prau.g_00938
OG0001375	Prbb.g_00911	Prau.g_00939
OG0001376	Prbb.g_00899	Prau.g_01098
OG0001377	Prbb.g_00900	Prau.g_01099
OG0001378	Prbb.g_00439	Prau.g_01141
OG0001380	Prbb.g_01541	Prau.g_01397
OG0001381	Prbb.g_01637	Prau.g_01403
OG0001384	Prbb.g_01127, Prbb.g_01114	Prau.g_00788, Prau.g_01618
OG0001385	Prbb.g_01901	Prau.g_00927
OG0001386	Prbb.g_01902	Prau.g_00928
OG0001387	Prbb.g_01903	Prau.g_00929
OG0001388	Prbb.g_01906	Prau.g_00932
OG0001389	Prbb.g_01907	Prau.g_00933
OG0001390	Prbb.g_01908	Prau.g_00934
OG0001391	Prbb.g_01909	Prau.g_00935
OG0001392	Prbb.g_01910	Prau.g_00936
OG0001393	Prbb.g_01911	Prau.g_00937
OG0001394	Prbb.g_00948	Prau.g_00971
OG0001395	Prbb.g_01055	Prau.g_01076
OG0001397	Prbb.g_01701	Prau.g_01546
OG0001398	Prbb.g_00732	Prau.g_01653
OG0001404	Prbb.g_00123	Prau.g_00070
OG0001405	Prbb.g_00377	Prau.g_00328
OG0001406	Prbb.g_00898	Prau.g_01097
OG0001407	Prbb.g_00903	Prau.g_01110
OG0001408	Prbb.g_00097	Prau.g_01115
OG0001409	Prbb.g_01508	Prau.g_01213
OG0001410	Prbb.g_01610	Prau.g_01393
OG0001413	Prbb.g_00759	Prau.g_01616
OG0001414	Prbb.g_00285	Prau.g_00230
OG0001415	Prbb.g_00287	Prau.g_00232
OG0001417	Prbb.g_01552	Prau.g_00511
OG0001418	Prbb.g_00690	Prau.g_00724
OG0001419	Prbb.g_00750	Prau.g_01111
OG0001420	Prbb.g_01183	Prau.g_01150
OG0001421	Prbb.g_01775	Prau.g_01622
OG0001422	Prbb.g_01086	Prau.g_01645
OG0001429	Prbb.g_00961	Prau.g_00844
OG0001430	Prbb.g_00901	Prau.g_01341
OG0001431	Prbb.g_01207	Prau.g_01344
OG0001432	Prbb.g_01033	Prau.g_01614
OG0001434	Prbb.g_00953	Prau.g_00976
OG0001437	Prbb.g_00286	Prau.g_00231
OG0001439	Prbb.g_00358	Prau.g_00309
OG0001440	Prbb.g_01286	Prau.g_00458, Prau.g_00432
OG0001441	Prbb.g_00525	Prau.g_00562
OG0001442	Prbb.g_01667	Prau.g_00791
OG0001446	Prbb.g_00134	Prau.g_00080
OG0001447	Prbb.g_00184	Prau.g_00127
OG0001450	Prbb.g_00693	Prau.g_00727
OG0001451	Prbb.g_00848	Prau.g_00915
OG0001453	Prbb.g_01011	Prau.g_01037
OG0001454	Prbb.g_01280	Prau.g_01125
OG0001455	Prbb.g_00054	Prau.g_01162, Prau.g_00749
OG0001456	Prbb.g_01559	Prau.g_01184
OG0001457	Prbb.g_01558	Prau.g_01185
OG0001458	Prbb.g_01557	Prau.g_01186
OG0001463	Prbb.g_00338	Prau.g_00288
OG0001464	Prbb.g_00739	Prau.g_00331
OG0001466	Prbb.g_01212	Prau.g_00790, Prau.g_01703
OG0001468	Prbb.g_00910	Prau.g_01102
OG0001470	Prbb.g_00853	Prau.g_01463, Prau.g_01472
OG0001471	Prbb.g_01554	Prau.g_01617
OG0001472	Prbb.g_01371	Prau.g_01624
OG0001473	Prbb.g_01623	Prau.g_01944
OG0001474	Prbb.g_00399	Prau.g_00342
OG0001475	Prbb.g_00855	Prau.g_01474
OG0001480	Prbb.g_01215	Prau.g_00371
OG0001481	Prbb.g_01077	Prau.g_00376
OG0001482	Prbb.g_01089	Prau.g_00498
OG0001483	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402	Prau.g_01666
OG0001484	Prbb.g_01248	Prau.g_01709
OG0001485	Prbb.g_01208	Prau.g_01658
OG0001490	Prbb.g_01195	Prau.g_00429, Prau.g_00422
OG0001491	Prbb.g_00954	Prau.g_00839
OG0001494	Prbb.g_00870	Prau.g_01503
OG0001495	Prbb.g_01944	Prau.g_01816
OG0001499	Prbb.g_00110	Prau.g_00062
OG0001500	Prbb.g_00317	Prau.g_00265
OG0001501	Prbb.g_01260	Prau.g_00745
OG0001503	Prbb.g_01126	Prau.g_01181
OG0001506	Prbb.g_01728	Prau.g_01572
OG0001507	Prbb.g_01181	Prau.g_01664
OG0001508	Prbb.g_02096	Prau.g_01462
OG0001521	Prbb.g_01027, Prbb.g_01446	Prau.g_00799
OG0001522	Prbb.g_00816	Prau.g_00886
OG0001523	Prbb.g_01892	Prau.g_01178
OG0001524	Prbb.g_01893	Prau.g_01179
OG0001526	Prbb.g_00955	Prau.g_01272
OG0001528	Prbb.g_00854	Prau.g_01473, Prau.g_01464
OG0001548	Prbb.g_01105	Prau.g_00830
OG0001549	Prbb.g_00846	Prau.g_00913
OG0001550	Prbb.g_01247	Prau.g_01165
OG0001551	Prbb.g_01898	Prau.g_01183
OG0001552	Prbb.g_01895	Prau.g_01270
OG0001555	Prbb.g_01803	Prau.g_01637
OG0001557	Prbb.g_00949	Prau.g_00972
OG0001564	Prbb.g_00863	Prau.g_01501, Prau.g_01505
OG0001566	Prbb.g_00681	Prau.g_00716
OG0001569	Prbb.g_01433	Prau.g_01137
OG0001570	Prbb.g_01331	Prau.g_01152
OG0001571	Prbb.g_01325	Prau.g_01159
OG0001581	Prbb.g_01103	Prau.g_00145
OG0001582	Prbb.g_01551	Prau.g_00510
OG0001584	Prbb.g_00773	Prau.g_00988
OG0001585	Prbb.g_01306	Prau.g_01323
OG0001586	Prbb.g_00872	Prau.g_01467, Prau.g_01484
OG0001595	Prbb.g_00122	Prau.g_00069
OG0001596	Prbb.g_00130	Prau.g_00076
OG0001597	Prbb.g_01725	Prau.g_00364
OG0001599	Prbb.g_00467	Prau.g_00502
OG0001600	Prbb.g_00515	Prau.g_00552
OG0001601	Prbb.g_00679	Prau.g_00714
OG0001603	Prbb.g_00957	Prau.g_00840
OG0001604	Prbb.g_00941	Prau.g_00964
OG0001606	Prbb.g_01139	Prau.g_01117
OG0001607	Prbb.g_01223	Prau.g_01180
OG0001608	Prbb.g_01116	Prau.g_01400
OG0001609	Prbb.g_01726	Prau.g_01570
OG0001610	Prbb.g_01730	Prau.g_01573
OG0001611	Prbb.g_01141	Prau.g_01635
OG0001612	Prbb.g_00426, Prbb.g_01166	Prau.g_00780
OG0001612	Prbb.g_01241	Prau.g_01659
OG0001613	Prbb.g_02022	Prau.g_01888
OG0001626	Prbb.g_01272	Prau.g_00797
OG0001629	Prbb.g_01179	Prau.g_00812
OG0001630	Prbb.g_00918	Prau.g_00947
OG0001631	Prbb.g_00740	Prau.g_01107
OG0001632	Prbb.g_01187	Prau.g_01322
OG0001633	Prbb.g_01920	Prau.g_01406
OG0001648	Prbb.g_01796	Prau.g_00375
OG0001649	Prbb.g_00902	Prau.g_01108
OG0001651	Prbb.g_01113	Prau.g_01634
OG0001661	Prbb.g_01112	Prau.g_00440
OG0001662	Prbb.g_01365	Prau.g_01147
OG0001664	Prbb.g_01634	Prau.g_01336
OG0001665	Prbb.g_01636	Prau.g_01339
OG0001667	Prbb.g_01206	Prau.g_01348
OG0001684	Prbb.g_00390	Prau.g_01674
OG0001688	Prbb.g_01021, Prbb.g_01448	Prau.g_01106
OG0001689	Prbb.g_02072	Prau.g_01934
OG0001696	Prbb.g_00849	Prau.g_00916
OG0001697	Prbb.g_00956	Prau.g_00925
OG0001698	Prbb.g_01660	Prau.g_01105
OG0001699	Prbb.g_00464	Prau.g_01683, Prau.g_01667
OG0001706	Prbb.g_01281	Prau.g_00779
OG0001708	Prbb.g_01536	Prau.g_01189
OG0001709	Prbb.g_00875	Prau.g_01477
OG0001718	Prbb.g_01140	Prau.g_00365
OG0001719	Prbb.g_01267, Prbb.g_01425	Prau.g_00394
OG0001721	Prbb.g_01788	Prau.g_00802
OG0001722	Prbb.g_00916	Prau.g_00945
OG0001723	Prbb.g_01793	Prau.g_01299
OG0001724	Prbb.g_01297, Prbb.g_01301, Prbb.g_01303	Prau.g_01310
OG0001727	Prbb.g_01338	Prau.g_01710
OG0001742	Prbb.g_01249	Prau.g_00379
OG0001743	Prbb.g_01317	Prau.g_01145
OG0001744	Prbb.g_01261	Prau.g_01356
OG0001746	Prbb.g_01210	Prau.g_01296
OG0001772	Prbb.g_01250	Prau.g_00407
OG0001774	Prbb.g_00682	Prau.g_00717
OG0001775	Prbb.g_00109	Prau.g_01113
OG0001776	Prbb.g_01097	Prau.g_01143
OG0001778	Prbb.g_01602	Prau.g_01343
OG0001779	Prbb.g_01228	Prau.g_01357
OG0001781	Prbb.g_01257	Prau.g_01646
OG0001819	Prbb.g_01080	Prau.g_00395
OG0001821	Prbb.g_01191	Prau.g_00803
OG0001822	Prbb.g_01028	Prau.g_00822
OG0001823	Prbb.g_01343	Prau.g_00918
OG0001824	Prbb.g_00744	Prau.g_01055
OG0001825	Prbb.g_01074	Prau.g_01114
OG0001826	Prbb.g_00751	Prau.g_01116
OG0001827	Prbb.g_01088	Prau.g_01119
OG0001828	Prbb.g_00096	Prau.g_01140
OG0001829	Prbb.g_01178	Prau.g_01144
OG0001830	Prbb.g_01214	Prau.g_01161
OG0001831	Prbb.g_01102	Prau.g_01173
OG0001832	Prbb.g_01340	Prau.g_01333
OG0001833	Prbb.g_01638	Prau.g_01408
OG0001920	Prbb.g_01285	Prau.g_00746
OG0001921	Prbb.g_01394	Prau.g_00920
OG0001922	Prbb.g_00877	Prau.g_01386
OG0001959	Prbb.g_00077	Prau.g_01315
OG0001982	Prbb.g_01795	Prau.g_00370
OG0001988	Prbb.g_01211	Prau.g_01387
OG0002001	Prbb.g_01810	Prau.g_01712
OG0002027	Prbb.g_00755	Prau.g_00922
OG0002147	Prbb.g_01296	Prau.g_00747
OG0002319	Prbb.g_01631	Prau.g_00413
OG0002325	Prbb.g_01252	Prau.g_01707
OG0002428	Prbb.g_01440	Prau.g_00398
OG0002619	Prbb.g_01171	Prau.g_01048
OG0002626	Prbb.g_00081	Prau.g_01711
OG0002651	Prbb.g_00862	Prau.g_01490
OG0002698	Prbb.g_01784	Prau.g_01687
OG0002779	Prbb.g_01232	Prau.g_01365
OG0002794	Prbb.g_00871	Prau.g_01471
OG0003081	Prbb.g_00865	Prau.g_01529
OG0003657	Prbb.g_01422	Prau.g_01676
