Orthogroup	Prbb	Syaj
OG0001072	Prbb.g_00590	Syaj.g_00236
OG0001073	Prbb.g_00604	Syaj.g_00254
OG0001074	Prbb.g_00616	Syaj.g_01327
OG0001075	Prbb.g_00617	Syaj.g_01325
OG0001076	Prbb.g_00624	Syaj.g_01305
OG0001077	Prbb.g_00629	Syaj.g_01294
OG0001078	Prbb.g_00637	Syaj.g_01282
OG0001079	Prbb.g_00648	Syaj.g_01269
OG0001080	Prbb.g_00654	Syaj.g_01135
OG0001081	Prbb.g_00656	Syaj.g_00699
OG0001082	Prbb.g_00657	Syaj.g_00700
OG0001083	Prbb.g_00662	Syaj.g_00709
OG0001084	Prbb.g_00664	Syaj.g_00711
OG0001085	Prbb.g_00674	Syaj.g_00721
OG0001086	Prbb.g_00675	Syaj.g_00723
OG0001087	Prbb.g_00694	Syaj.g_00498
OG0001088	Prbb.g_00695	Syaj.g_00494
OG0001089	Prbb.g_00705	Syaj.g_00439
OG0001090	Prbb.g_00714	Syaj.g_00959
OG0001091	Prbb.g_00716	Syaj.g_00957
OG0001092	Prbb.g_00717	Syaj.g_00954
OG0001093	Prbb.g_00722	Syaj.g_00948
OG0001094	Prbb.g_00777	Syaj.g_01032
OG0001095	Prbb.g_00796	Syaj.g_01008
OG0001096	Prbb.g_00811	Syaj.g_00988
OG0001097	Prbb.g_00830	Syaj.g_00371
OG0001098	Prbb.g_00847	Syaj.g_01132
OG0001099	Prbb.g_00917	Syaj.g_01906
OG0001100	Prbb.g_00924	Syaj.g_00732
OG0001101	Prbb.g_00926	Syaj.g_00734
OG0001102	Prbb.g_00929	Syaj.g_00737
OG0001103	Prbb.g_00931	Syaj.g_00740
OG0001104	Prbb.g_00763	Syaj.g_01050
OG0001105	Prbb.g_00767	Syaj.g_01046
OG0001106	Prbb.g_00979	Syaj.g_00912
OG0001107	Prbb.g_00989	Syaj.g_00900
OG0001108	Prbb.g_00993	Syaj.g_00870
OG0001109	Prbb.g_00994	Syaj.g_00868
OG0001110	Prbb.g_00996	Syaj.g_00866
OG0001111	Prbb.g_00997	Syaj.g_00864
OG0001112	Prbb.g_00998	Syaj.g_00862
OG0001113	Prbb.g_00999	Syaj.g_00861
OG0001114	Prbb.g_01000	Syaj.g_00860
OG0001115	Prbb.g_01002	Syaj.g_00856
OG0001116	Prbb.g_01003	Syaj.g_00854
OG0001117	Prbb.g_01004	Syaj.g_00853
OG0001118	Prbb.g_01005	Syaj.g_00852
OG0001119	Prbb.g_01006	Syaj.g_00850
OG0001120	Prbb.g_01007	Syaj.g_00846
OG0001121	Prbb.g_01627	Syaj.g_00630
OG0001122	Prbb.g_01038	Syaj.g_00817
OG0001123	Prbb.g_01043	Syaj.g_00810
OG0001124	Prbb.g_01045	Syaj.g_00808
OG0001125	Prbb.g_01047	Syaj.g_00806
OG0001126	Prbb.g_01058	Syaj.g_00413
OG0001127	Prbb.g_01059	Syaj.g_00414
OG0001128	Prbb.g_01062	Syaj.g_00417
OG0001129	Prbb.g_01063	Syaj.g_00419
OG0001130	Prbb.g_01064	Syaj.g_00420
OG0001131	Prbb.g_00897	Syaj.g_01070
OG0001132	Prbb.g_01108	Syaj.g_01166
OG0001133	Prbb.g_01085	Syaj.g_01302
OG0001134	Prbb.g_01887	Syaj.g_00645
OG0001135	Prbb.g_01890	Syaj.g_00647
OG0001136	Prbb.g_01520	Syaj.g_00300
OG0001137	Prbb.g_01507	Syaj.g_00318
OG0001138	Prbb.g_01486	Syaj.g_00620
OG0001139	Prbb.g_01484	Syaj.g_00618
OG0001140	Prbb.g_01483	Syaj.g_00617
OG0001141	Prbb.g_01482	Syaj.g_00616
OG0001142	Prbb.g_01481	Syaj.g_00615
OG0001143	Prbb.g_01474	Syaj.g_00602
OG0001144	Prbb.g_01469	Syaj.g_00588
OG0001145	Prbb.g_01578	Syaj.g_00276
OG0001146	Prbb.g_01590	Syaj.g_01518
OG0001147	Prbb.g_01612	Syaj.g_01438
OG0001148	Prbb.g_01641	Syaj.g_00057
OG0001149	Prbb.g_01642	Syaj.g_00056
OG0001150	Prbb.g_01643	Syaj.g_00055
OG0001151	Prbb.g_01654	Syaj.g_00043
OG0001152	Prbb.g_01655	Syaj.g_00040
OG0001153	Prbb.g_01716	Syaj.g_01425
OG0001154	Prbb.g_01717	Syaj.g_01426
OG0001155	Prbb.g_01733	Syaj.g_01637
OG0001156	Prbb.g_01736	Syaj.g_01640
OG0001157	Prbb.g_01737	Syaj.g_01641
OG0001158	Prbb.g_01738	Syaj.g_01643
OG0001159	Prbb.g_01739	Syaj.g_01644
OG0001160	Prbb.g_01765	Syaj.g_01697
OG0001161	Prbb.g_01555	Syaj.g_02148
OG0001162	Prbb.g_01778	Syaj.g_00979
OG0001163	Prbb.g_01815	Syaj.g_01705
OG0001164	Prbb.g_01819	Syaj.g_01711
OG0001165	Prbb.g_01822	Syaj.g_01716
OG0001166	Prbb.g_01840	Syaj.g_01746
OG0001167	Prbb.g_01858	Syaj.g_01592
OG0001168	Prbb.g_01859	Syaj.g_01594
OG0001169	Prbb.g_01861	Syaj.g_01596
OG0001170	Prbb.g_01863	Syaj.g_01597
OG0001171	Prbb.g_01873	Syaj.g_01607
OG0001172	Prbb.g_01926	Syaj.g_02641
OG0001173	Prbb.g_01927	Syaj.g_02642
OG0001174	Prbb.g_01935	Syaj.g_02650
OG0001175	Prbb.g_01936	Syaj.g_02651
OG0001176	Prbb.g_01947	Syaj.g_02688
OG0001177	Prbb.g_01945	Syaj.g_02685
OG0001178	Prbb.g_01279	Syaj.g_01726
OG0001179	Prbb.g_01984	Syaj.g_02719
OG0001180	Prbb.g_02007	Syaj.g_02744
OG0001181	Prbb.g_02011	Syaj.g_02748
OG0001182	Prbb.g_02019	Syaj.g_02757
OG0001183	Prbb.g_02025	Syaj.g_02762
OG0001184	Prbb.g_02041	Syaj.g_02449
OG0001185	Prbb.g_02056	Syaj.g_02423
OG0001186	Prbb.g_02097	Syaj.g_02339
OG0001187	Prbb.g_02100	Syaj.g_02369
OG0001188	Prbb.g_02102	Syaj.g_02336
OG0001189	Prbb.g_02119	Syaj.g_02318
OG0001190	Prbb.g_02124	Syaj.g_02111
OG0001191	Prbb.g_02134	Syaj.g_02128
OG0001192	Prbb.g_02139	Syaj.g_02138
OG0001193	Prbb.g_02152	Syaj.g_02178
OG0001194	Prbb.g_02153	Syaj.g_02180
OG0001195	Prbb.g_02154	Syaj.g_02181
OG0001196	Prbb.g_02175	Syaj.g_02244
OG0001197	Prbb.g_02177	Syaj.g_02246
OG0001198	Prbb.g_02186	Syaj.g_02259
OG0001199	Prbb.g_00129	Syaj.g_01825
OG0001200	Prbb.g_00131	Syaj.g_01827
OG0001201	Prbb.g_00163	Syaj.g_01888
OG0001202	Prbb.g_00256	Syaj.g_02032
OG0001203	Prbb.g_00295	Syaj.g_02877
OG0001204	Prbb.g_00301	Syaj.g_02621
OG0001205	Prbb.g_00450	Syaj.g_01545
OG0001206	Prbb.g_00469	Syaj.g_01484
OG0001207	Prbb.g_00480	Syaj.g_00061
OG0001208	Prbb.g_00487	Syaj.g_00074
OG0001209	Prbb.g_00538	Syaj.g_00147
OG0001210	Prbb.g_00543	Syaj.g_00158
OG0001211	Prbb.g_00554	Syaj.g_00184
OG0001212	Prbb.g_00596	Syaj.g_00246
OG0001214	Prbb.g_00638	Syaj.g_01281
OG0001215	Prbb.g_00696	Syaj.g_00492
OG0001216	Prbb.g_00715	Syaj.g_00958
OG0001218	Prbb.g_00754	Syaj.g_01434
OG0001219	Prbb.g_00960	Syaj.g_00782
OG0001220	Prbb.g_00837	Syaj.g_00345
OG0001221	Prbb.g_00944	Syaj.g_01067
OG0001222	Prbb.g_00893	Syaj.g_00911
OG0001223	Prbb.g_01008	Syaj.g_00844
OG0001224	Prbb.g_01066	Syaj.g_00423
OG0001225	Prbb.g_01068	Syaj.g_00425
OG0001227	Prbb.g_01090	Syaj.g_02152
OG0001228	Prbb.g_01465	Syaj.g_01565
OG0001229	Prbb.g_01201	Syaj.g_00451
OG0001231	Prbb.g_00758	Syaj.g_02279
OG0001232	Prbb.g_01844	Syaj.g_01757
OG0001233	Prbb.g_01864	Syaj.g_01598
OG0001234	Prbb.g_01938	Syaj.g_02655
OG0001235	Prbb.g_01942	Syaj.g_02679
OG0001236	Prbb.g_02038	Syaj.g_02453
OG0001237	Prbb.g_02042	Syaj.g_02447
OG0001239	Prbb.g_00126	Syaj.g_01822
OG0001240	Prbb.g_00148	Syaj.g_01871
OG0001242	Prbb.g_00176	Syaj.g_01913
OG0001243	Prbb.g_00183	Syaj.g_01926
OG0001244	Prbb.g_00199	Syaj.g_01960
OG0001246	Prbb.g_00508	Syaj.g_00100
OG0001247	Prbb.g_00689	Syaj.g_00973
OG0001248	Prbb.g_00691	Syaj.g_00978
OG0001251	Prbb.g_01913	Syaj.g_02187
OG0001252	Prbb.g_01061	Syaj.g_00416
OG0001253	Prbb.g_01783	Syaj.g_01165
OG0001254	Prbb.g_01889	Syaj.g_00646
OG0001256	Prbb.g_01774	Syaj.g_01704
OG0001257	Prbb.g_01779	Syaj.g_01342
OG0001258	Prbb.g_01820	Syaj.g_01714
OG0001260	Prbb.g_01879	Syaj.g_01617
OG0001261	Prbb.g_01992	Syaj.g_02728
OG0001262	Prbb.g_02117	Syaj.g_02320
OG0001263	Prbb.g_00186	Syaj.g_01929
OG0001273	Prbb.g_00632	Syaj.g_01288
OG0001277	Prbb.g_02163	Syaj.g_02227
OG0001279	Prbb.g_01196	Syaj.g_01356
OG0001280	Prbb.g_01585	Syaj.g_01508
OG0001281	Prbb.g_01591	Syaj.g_01519
OG0001282	Prbb.g_01640	Syaj.g_00058
OG0001283	Prbb.g_02171	Syaj.g_02238
OG0001284	Prbb.g_01759	Syaj.g_01688
OG0001285	Prbb.g_01847	Syaj.g_01170
OG0001286	Prbb.g_02005	Syaj.g_02742
OG0001287	Prbb.g_02063	Syaj.g_02415
OG0001288	Prbb.g_02074	Syaj.g_02394
OG0001289	Prbb.g_00142	Syaj.g_01845
OG0001290	Prbb.g_00156	Syaj.g_01880
OG0001294	Prbb.g_01553, Prbb.g_01628	Syaj.g_00722
OG0001295	Prbb.g_01542	Syaj.g_00161
OG0001296	Prbb.g_00513	Syaj.g_00106
OG0001297	Prbb.g_00518	Syaj.g_00110
OG0001299	Prbb.g_00669	Syaj.g_00716
OG0001300	Prbb.g_00701	Syaj.g_00479
OG0001301	Prbb.g_00703	Syaj.g_00440
OG0001302	Prbb.g_00958	Syaj.g_01251
OG0001303	Prbb.g_01388	Syaj.g_00784
OG0001304	Prbb.g_01052	Syaj.g_00795
OG0001305	Prbb.g_00888	Syaj.g_00433
OG0001306	Prbb.g_01532	Syaj.g_00285
OG0001307	Prbb.g_01609	Syaj.g_02672
OG0001309	Prbb.g_00522	Syaj.g_00116
OG0001310	Prbb.g_01834	Syaj.g_01735
OG0001311	Prbb.g_01044	Syaj.g_00809
OG0001312	Prbb.g_00969	Syaj.g_00931
OG0001315	Prbb.g_02023	Syaj.g_02760
OG0001316	Prbb.g_00197	Syaj.g_01946
OG0001317	Prbb.g_00291	Syaj.g_02857
OG0001321	Prbb.g_00456	Syaj.g_01528
OG0001322	Prbb.g_00457	Syaj.g_01527
OG0001324	Prbb.g_00702	Syaj.g_00478
OG0001325	Prbb.g_00718	Syaj.g_00953
OG0001326	Prbb.g_01905	Syaj.g_02196
OG0001327	Prbb.g_00921	Syaj.g_00729
OG0001328	Prbb.g_00940	Syaj.g_00764
OG0001329	Prbb.g_01782	Syaj.g_00028
OG0001330	Prbb.g_01579	Syaj.g_01501
OG0001332	Prbb.g_01731	Syaj.g_01631
OG0001334	Prbb.g_02028	Syaj.g_02770
OG0001335	Prbb.g_02029	Syaj.g_02771
OG0001336	Prbb.g_02172	Syaj.g_02239
OG0001337	Prbb.g_00383	Syaj.g_02795, Syaj.g_02786
OG0001339	Prbb.g_00159	Syaj.g_01883
OG0001340	Prbb.g_00384	Syaj.g_02787
OG0001341	Prbb.g_00086	Syaj.g_00449
OG0001343	Prbb.g_00912	Syaj.g_02184
OG0001344	Prbb.g_01512	Syaj.g_00307
OG0001345	Prbb.g_01496	Syaj.g_00337
OG0001346	Prbb.g_01587	Syaj.g_01512
OG0001347	Prbb.g_02088	Syaj.g_02497
OG0001348	Prbb.g_01125	Syaj.g_00393
OG0001350	Prbb.g_00294	Syaj.g_02876
OG0001351	Prbb.g_00459	Syaj.g_00272
OG0001352	Prbb.g_00685	Syaj.g_00136
OG0001354	Prbb.g_01001	Syaj.g_00857
OG0001355	Prbb.g_01781	Syaj.g_01244
OG0001357	Prbb.g_01814	Syaj.g_00629
OG0001358	Prbb.g_00621	Syaj.g_01309
OG0001359	Prbb.g_00913	Syaj.g_02183
OG0001360	Prbb.g_01494	Syaj.g_00340
OG0001362	Prbb.g_01700	Syaj.g_01396
OG0001363	Prbb.g_00465	Syaj.g_01398
OG0001368	Prbb.g_01213, Prbb.g_01193	Syaj.g_02622
OG0001369	Prbb.g_00147	Syaj.g_01870
OG0001370	Prbb.g_01235	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252
OG0001373	Prbb.g_01904	Syaj.g_02195
OG0001374	Prbb.g_01912	Syaj.g_02203
OG0001375	Prbb.g_00911	Syaj.g_02185
OG0001376	Prbb.g_00899	Syaj.g_02140
OG0001377	Prbb.g_00900	Syaj.g_02139
OG0001378	Prbb.g_00439	Syaj.g_01559
OG0001381	Prbb.g_01637	Syaj.g_00405, Syaj.g_02663
OG0001385	Prbb.g_01901	Syaj.g_02192
OG0001386	Prbb.g_01902	Syaj.g_02193
OG0001387	Prbb.g_01903	Syaj.g_02194
OG0001388	Prbb.g_01906	Syaj.g_02197
OG0001389	Prbb.g_01907	Syaj.g_02198
OG0001390	Prbb.g_01908	Syaj.g_02199
OG0001391	Prbb.g_01909	Syaj.g_02200
OG0001392	Prbb.g_01910	Syaj.g_02201
OG0001393	Prbb.g_01911	Syaj.g_02202
OG0001394	Prbb.g_00948	Syaj.g_01059
OG0001395	Prbb.g_01055	Syaj.g_00935
OG0001396	Prbb.g_02089	Syaj.g_02372, Syaj.g_02498
OG0001397	Prbb.g_01701	Syaj.g_01397
OG0001398	Prbb.g_00732	Syaj.g_01116
OG0001401	Prbb.g_00820	Syaj.g_00381
OG0001402	Prbb.g_00625	Syaj.g_01304
OG0001403	Prbb.g_00031	Syaj.g_02297
OG0001404	Prbb.g_00123	Syaj.g_01817
OG0001405	Prbb.g_00377	Syaj.g_02773
OG0001406	Prbb.g_00898	Syaj.g_02141
OG0001407	Prbb.g_00903	Syaj.g_00137
OG0001408	Prbb.g_00097	Syaj.g_00561
OG0001410	Prbb.g_01610	Syaj.g_02673
OG0001413	Prbb.g_00759	Syaj.g_01241
OG0001414	Prbb.g_00285	Syaj.g_02664
OG0001417	Prbb.g_01552	Syaj.g_00858
OG0001419	Prbb.g_00750	Syaj.g_00138
OG0001420	Prbb.g_01183	Syaj.g_00131
OG0001421	Prbb.g_01775	Syaj.g_01235, Syaj.g_01167
OG0001425	Prbb.g_02138	Syaj.g_02137
OG0001430	Prbb.g_00901	Syaj.g_02104
OG0001432	Prbb.g_01033	Syaj.g_00509
OG0001434	Prbb.g_00953	Syaj.g_01054
OG0001435	Prbb.g_00928	Syaj.g_00736
OG0001439	Prbb.g_00358	Syaj.g_02520
OG0001443	Prbb.g_01896	Syaj.g_02145
OG0001446	Prbb.g_00134	Syaj.g_00527
OG0001447	Prbb.g_00184	Syaj.g_01927
OG0001453	Prbb.g_01011	Syaj.g_00838
OG0001454	Prbb.g_01280	Syaj.g_01231
OG0001456	Prbb.g_01559	Syaj.g_02205
OG0001457	Prbb.g_01558	Syaj.g_02206
OG0001458	Prbb.g_01557	Syaj.g_02207
OG0001463	Prbb.g_00338	Syaj.g_00403
OG0001464	Prbb.g_00739	Syaj.g_02788
OG0001470	Prbb.g_00853	Syaj.g_01567, Syaj.g_02342
OG0001471	Prbb.g_01554	Syaj.g_02526
OG0001473	Prbb.g_01623	Syaj.g_01255
OG0001474	Prbb.g_00399	Syaj.g_02812
OG0001475	Prbb.g_00855	Syaj.g_01569
OG0001477	Prbb.g_01415	Syaj.g_00444
OG0001480	Prbb.g_01215	Syaj.g_00343
OG0001482	Prbb.g_01089	Syaj.g_00848
OG0001487	Prbb.g_01724	Syaj.g_01433
OG0001488	Prbb.g_01503	Syaj.g_00324
OG0001489	Prbb.g_02016	Syaj.g_02753
OG0001494	Prbb.g_00870	Syaj.g_02353
OG0001496	Prbb.g_01413	Syaj.g_00446
OG0001497	Prbb.g_01414	Syaj.g_00445
OG0001498	Prbb.g_00417	Syaj.g_02830
OG0001499	Prbb.g_00110	Syaj.g_01211
OG0001505	Prbb.g_00857	Syaj.g_02359
OG0001508	Prbb.g_02096	Syaj.g_01566
OG0001509	Prbb.g_02090	Syaj.g_02376, Syaj.g_02499
OG0001510	Prbb.g_02067	Syaj.g_02410
OG0001511	Prbb.g_00167	Syaj.g_01896
OG0001512	Prbb.g_01801	Syaj.g_02878
OG0001513	Prbb.g_00050	Syaj.g_02448, Syaj.g_02690
OG0001514	Prbb.g_01412	Syaj.g_00447
OG0001515	Prbb.g_00699	Syaj.g_00483
OG0001516	Prbb.g_00666	Syaj.g_00713
OG0001517	Prbb.g_00395	Syaj.g_02806
OG0001518	Prbb.g_02137	Syaj.g_02132
OG0001519	Prbb.g_02142	Syaj.g_02147
OG0001522	Prbb.g_00816	Syaj.g_00385
OG0001523	Prbb.g_01892	Syaj.g_00673
OG0001524	Prbb.g_01893	Syaj.g_00672
OG0001528	Prbb.g_00854	Syaj.g_01568
OG0001529	Prbb.g_00056	Syaj.g_02311
OG0001530	Prbb.g_00166	Syaj.g_01894
OG0001531	Prbb.g_00296	Syaj.g_02879
OG0001532	Prbb.g_01485	Syaj.g_00619
OG0001534	Prbb.g_01053	Syaj.g_00794
OG0001535	Prbb.g_01041	Syaj.g_00813
OG0001536	Prbb.g_00987	Syaj.g_00903
OG0001537	Prbb.g_00945	Syaj.g_01066
OG0001538	Prbb.g_00788	Syaj.g_01018
OG0001539	Prbb.g_00923	Syaj.g_00731
OG0001540	Prbb.g_00188	Syaj.g_01931
OG0001541	Prbb.g_00236	Syaj.g_02002
OG0001542	Prbb.g_00242	Syaj.g_02011
OG0001543	Prbb.g_00896	Syaj.g_02057
OG0001544	Prbb.g_02141	Syaj.g_02146
OG0001545	Prbb.g_02162	Syaj.g_02226
OG0001548	Prbb.g_01105	Syaj.g_01222
OG0001551	Prbb.g_01898	Syaj.g_00395
OG0001556	Prbb.g_01154	Syaj.g_00636
OG0001557	Prbb.g_00949	Syaj.g_01058
OG0001559	Prbb.g_00165	Syaj.g_01893
OG0001560	Prbb.g_00155	Syaj.g_01879
OG0001561	Prbb.g_01046	Syaj.g_00807
OG0001562	Prbb.g_01035	Syaj.g_00821
OG0001563	Prbb.g_02000	Syaj.g_02737
OG0001564	Prbb.g_00863	Syaj.g_00657
OG0001570	Prbb.g_01331	Syaj.g_01124
OG0001575	Prbb.g_00569	Syaj.g_00201
OG0001576	Prbb.g_01599	Syaj.g_00266
OG0001577	Prbb.g_01522	Syaj.g_00298
OG0001579	Prbb.g_00381	Syaj.g_02777
OG0001582	Prbb.g_01551	Syaj.g_01215
OG0001586	Prbb.g_00872	Syaj.g_01769
OG0001589	Prbb.g_01866	Syaj.g_01600
OG0001623	Prbb.g_00385	Syaj.g_02791
OG0001633	Prbb.g_01920	Syaj.g_01347
OG0001634	Prbb.g_00672	Syaj.g_00719
OG0001642	Prbb.g_01621	Syaj.g_00347
OG0001644	Prbb.g_00728	Syaj.g_00941
OG0001656	Prbb.g_00380	Syaj.g_02776
OG0001659	Prbb.g_01489	Syaj.g_00634
OG0001673	Prbb.g_00289	Syaj.g_02855
OG0001676	Prbb.g_00382	Syaj.g_02779
OG0001691	Prbb.g_01056	Syaj.g_01312
OG0001692	Prbb.g_01682	Syaj.g_01374
OG0001694	Prbb.g_00333	Syaj.g_02563
OG0001695	Prbb.g_02158	Syaj.g_02223
OG0001700	Prbb.g_01161	Syaj.g_01115
OG0001703	Prbb.g_00481	Syaj.g_00062
OG0001713	Prbb.g_01131	Syaj.g_00314
OG0001715	Prbb.g_01219	Syaj.g_01213
OG0001733	Prbb.g_01152	Syaj.g_00726
OG0001738	Prbb.g_00371	Syaj.g_02505
OG0001739	Prbb.g_02157	Syaj.g_02222
OG0001740	Prbb.g_02161	Syaj.g_02224
OG0001755	Prbb.g_00856	Syaj.g_00115
OG0001758	Prbb.g_01572	Syaj.g_00665
OG0001769	Prbb.g_01441	Syaj.g_01264
OG0001810	Prbb.g_00709	Syaj.g_01944
OG0001816	Prbb.g_00920	Syaj.g_00728
OG0001835	Prbb.g_01417	Syaj.g_01801
OG0001907	Prbb.g_00198	Syaj.g_01955
OG0001915	Prbb.g_02179	Syaj.g_02253
OG0001916	Prbb.g_00500	Syaj.g_00089
OG0001917	Prbb.g_01042	Syaj.g_00812
OG0001954	Prbb.g_01209	Syaj.g_01128
OG0001956	Prbb.g_00842	Syaj.g_02662
OG0001978	Prbb.g_01808	Syaj.g_02377
OG0001979	Prbb.g_00041	Syaj.g_00486
OG0001991	Prbb.g_01165	Syaj.g_00761, Syaj.g_00762
OG0002227	Prbb.g_01156	Syaj.g_02135, Syaj.g_02136
OG0002347	Prbb.g_01850	Syaj.g_01755
OG0002374	Prbb.g_01159	Syaj.g_00607
OG0002380	Prbb.g_01431	Syaj.g_01781
OG0002384	Prbb.g_01567, Prbb.g_01308	Syaj.g_01198
OG0004275	Prbb.g_01661	Syaj.g_02470
