Orthogroup	Pral	Prba
OG0001170	Pral.g_00278	Prba.g_01070
OG0001171	Pral.g_00279	Prba.g_01071
OG0001172	Pral.g_00280	Prba.g_01072
OG0001173	Pral.g_00282	Prba.g_01074
OG0001174	Pral.g_00284	Prba.g_01076
OG0001175	Pral.g_00286	Prba.g_01078
OG0001176	Pral.g_00288	Prba.g_01079
OG0001177	Pral.g_00290	Prba.g_00753
OG0001178	Pral.g_00291	Prba.g_00754
OG0001179	Pral.g_00292	Prba.g_00755
OG0001180	Pral.g_00293	Prba.g_00756
OG0001181	Pral.g_00294	Prba.g_00757
OG0001182	Pral.g_00295	Prba.g_00758
OG0001183	Pral.g_00296	Prba.g_00759
OG0001184	Pral.g_00297	Prba.g_00760
OG0001185	Pral.g_00298	Prba.g_00761
OG0001186	Pral.g_00300	Prba.g_00762
OG0001187	Pral.g_00301	Prba.g_00763
OG0001188	Pral.g_00302	Prba.g_00764
OG0001189	Pral.g_00303	Prba.g_00766
OG0001190	Pral.g_00304	Prba.g_00767
OG0001191	Pral.g_00306	Prba.g_00769
OG0001192	Pral.g_00308	Prba.g_00771
OG0001193	Pral.g_00309	Prba.g_00772
OG0001194	Pral.g_00310	Prba.g_00773
OG0001195	Pral.g_00312	Prba.g_00774
OG0001196	Pral.g_00314	Prba.g_00776
OG0001197	Pral.g_00317	Prba.g_00779
OG0001198	Pral.g_00318	Prba.g_00780
OG0001199	Pral.g_00319	Prba.g_00781
OG0001200	Pral.g_00320	Prba.g_00782
OG0001201	Pral.g_00321	Prba.g_00783
OG0001202	Pral.g_00322	Prba.g_00784
OG0001203	Pral.g_00324	Prba.g_00786
OG0001204	Pral.g_00326	Prba.g_00789
OG0001205	Pral.g_00327	Prba.g_00790
OG0001206	Pral.g_00328	Prba.g_00792
OG0001207	Pral.g_00329	Prba.g_00793
OG0001208	Pral.g_00330	Prba.g_00794
OG0001209	Pral.g_00331	Prba.g_00795
OG0001210	Pral.g_00332	Prba.g_00796
OG0001211	Pral.g_00333	Prba.g_00797
OG0001212	Pral.g_00334	Prba.g_00798
OG0001213	Pral.g_00335	Prba.g_00799
OG0001214	Pral.g_00336	Prba.g_00800
OG0001215	Pral.g_00337	Prba.g_00801
OG0001216	Pral.g_00338	Prba.g_00802
OG0001217	Pral.g_00339	Prba.g_00803
OG0001218	Pral.g_00340	Prba.g_00804
OG0001219	Pral.g_00341	Prba.g_00805
OG0001220	Pral.g_00342	Prba.g_00806
OG0001221	Pral.g_00343	Prba.g_00807
OG0001222	Pral.g_00345	Prba.g_00809
OG0001223	Pral.g_00347	Prba.g_00811
OG0001224	Pral.g_00349	Prba.g_00812
OG0001225	Pral.g_00351	Prba.g_00814
OG0001226	Pral.g_00352	Prba.g_00815
OG0001227	Pral.g_00353	Prba.g_00816
OG0001228	Pral.g_00354	Prba.g_00817
OG0001229	Pral.g_00355	Prba.g_00818
OG0001230	Pral.g_00356	Prba.g_00819
OG0001231	Pral.g_00357	Prba.g_00820
OG0001232	Pral.g_00359	Prba.g_00822
OG0001233	Pral.g_00360	Prba.g_00823
OG0001234	Pral.g_00361	Prba.g_00824
OG0001235	Pral.g_00362	Prba.g_00825
OG0001236	Pral.g_00363	Prba.g_00826
OG0001237	Pral.g_00366	Prba.g_00829
OG0001238	Pral.g_00367	Prba.g_00830
OG0001239	Pral.g_00373	Prba.g_00833
OG0001240	Pral.g_00374	Prba.g_00834
OG0001241	Pral.g_00375	Prba.g_00835
OG0001242	Pral.g_00377	Prba.g_00836
OG0001243	Pral.g_00378	Prba.g_00837
OG0001244	Pral.g_00379	Prba.g_00838
OG0001245	Pral.g_00380	Prba.g_00839
OG0001246	Pral.g_00381	Prba.g_00840
OG0001247	Pral.g_00382	Prba.g_00841
OG0001248	Pral.g_00383	Prba.g_00842
OG0001249	Pral.g_00384	Prba.g_00843
OG0001250	Pral.g_00386	Prba.g_00844
OG0001251	Pral.g_00387	Prba.g_00845
OG0001252	Pral.g_00388	Prba.g_00846
OG0001253	Pral.g_00389	Prba.g_00847
OG0001254	Pral.g_00391	Prba.g_01777
OG0001255	Pral.g_00392	Prba.g_01778
OG0001256	Pral.g_00396	Prba.g_01780
OG0001257	Pral.g_00397	Prba.g_01781
OG0001258	Pral.g_00398	Prba.g_01782
OG0001259	Pral.g_00401	Prba.g_01784
OG0001260	Pral.g_00402	Prba.g_01785
OG0001261	Pral.g_00403	Prba.g_01786
OG0001262	Pral.g_00404	Prba.g_01787
OG0001263	Pral.g_00405	Prba.g_01788
OG0001264	Pral.g_00406	Prba.g_01789
OG0001265	Pral.g_00407	Prba.g_01790
OG0001266	Pral.g_00408	Prba.g_01791
OG0001267	Pral.g_00409	Prba.g_01792
OG0001268	Pral.g_00410	Prba.g_01793
OG0001269	Pral.g_00955	Prba.g_01880
OG0001270	Pral.g_00907	Prba.g_01926
OG0001271	Pral.g_00895	Prba.g_01938
OG0001272	Pral.g_00758	Prba.g_00498
OG0001273	Pral.g_00699	Prba.g_00549
OG0001274	Pral.g_00609	Prba.g_00979
OG0001276	Pral.g_00499	Prba.g_01727
OG0001277	Pral.g_01689	Prba.g_01555
OG0001278	Pral.g_01539	Prba.g_01448
OG0001279	Pral.g_01800	Prba.g_01396
OG0001280	Pral.g_01598	Prba.g_01288
OG0001281	Pral.g_01320, Pral.g_00967	Prba.g_01240
OG0001282	Pral.g_01856	Prba.g_01223
OG0001283	Pral.g_01317	Prba.g_01218
OG0001284	Pral.g_01732	Prba.g_00747
OG0001286	Pral.g_01364	Prba.g_00067
OG0001288	Pral.g_01116	Prba.g_00348
OG0001289	Pral.g_01102	Prba.g_00337
OG0001291	Pral.g_00572	Prba.g_00294
OG0001294	Pral.g_01040	Prba.g_00262
OG0001296	Pral.g_00098	Prba.g_00234
OG0001297	Pral.g_00102	Prba.g_00230
OG0001298	Pral.g_00105	Prba.g_00227
OG0001299	Pral.g_00175	Prba.g_00360
OG0001300	Pral.g_00112	Prba.g_00385
OG0001301	Pral.g_00285	Prba.g_01077
OG0001302	Pral.g_00316	Prba.g_00778
OG0001303	Pral.g_00346	Prba.g_00810
OG0001304	Pral.g_00400	Prba.g_01783
OG0001306	Pral.g_00657	Prba.g_01024
OG0001307	Pral.g_01013	Prba.g_01823
OG0001308	Pral.g_00976	Prba.g_01859
OG0001310	Pral.g_00971	Prba.g_01864
OG0001311	Pral.g_00954	Prba.g_01881
OG0001312	Pral.g_00926	Prba.g_01907
OG0001313	Pral.g_00919	Prba.g_01913
OG0001316	Pral.g_00787	Prba.g_00471
OG0001317	Pral.g_00671	Prba.g_00867
OG0001318	Pral.g_01438	Prba.g_01680
OG0001319	Pral.g_01308	Prba.g_01547
OG0001321	Pral.g_01565	Prba.g_01268
OG0001322	Pral.g_01703	Prba.g_01232
OG0001323	Pral.g_00348	Prba.g_00735
OG0001324	Pral.g_00034	Prba.g_00731
OG0001325	Pral.g_01701	Prba.g_00724
OG0001327	Pral.g_01237	Prba.g_00212
OG0001329	Pral.g_00130	Prba.g_00597
OG0001330	Pral.g_00166	Prba.g_00563
OG0001331	Pral.g_00281	Prba.g_01073
OG0001332	Pral.g_00904	Prba.g_01929
OG0001333	Pral.g_00802	Prba.g_00457
OG0001335	Pral.g_01810	Prba.g_01248
OG0001336	Pral.g_01829	Prba.g_01229
OG0001338	Pral.g_01047	Prba.g_01166
OG0001339	Pral.g_01276	Prba.g_01197
OG0001340	Pral.g_00394	Prba.g_00176
OG0001341	Pral.g_01069	Prba.g_00298
OG0001343	Pral.g_00103	Prba.g_00229
OG0001345	Pral.g_00247	Prba.g_00433
OG0001346	Pral.g_00307	Prba.g_00770
OG0001347	Pral.g_00344	Prba.g_00808
OG0001348	Pral.g_00917	Prba.g_01916
OG0001349	Pral.g_00927	Prba.g_01906
OG0001350	Pral.g_00670	Prba.g_01932
OG0001351	Pral.g_00841	Prba.g_00659
OG0001352	Pral.g_00791	Prba.g_00467
OG0001353	Pral.g_00778	Prba.g_00479
OG0001354	Pral.g_00759	Prba.g_00497
OG0001355	Pral.g_00693	Prba.g_00555
OG0001356	Pral.g_00025	Prba.g_00872
OG0001357	Pral.g_00660	Prba.g_01027
OG0001358	Pral.g_00620	Prba.g_00989
OG0001359	Pral.g_00605	Prba.g_00975
OG0001360	Pral.g_00581	Prba.g_00952
OG0001361	Pral.g_00576	Prba.g_00947
OG0001362	Pral.g_00511	Prba.g_01739
OG0001363	Pral.g_00818	Prba.g_01614
OG0001364	Pral.g_01666	Prba.g_01515
OG0001365	Pral.g_01529	Prba.g_01458
OG0001366	Pral.g_01822	Prba.g_01413
OG0001367	Pral.g_01585	Prba.g_01309
OG0001368	Pral.g_01597	Prba.g_01289
OG0001369	Pral.g_00073	Prba.g_00093
OG0001370	Pral.g_00072	Prba.g_00092
OG0001371	Pral.g_01425	Prba.g_00013
OG0001372	Pral.g_00024	Prba.g_01136
OG0001373	Pral.g_01082	Prba.g_00318
OG0001374	Pral.g_01055	Prba.g_00355
OG0001375	Pral.g_00144	Prba.g_00583
OG0001377	Pral.g_00315	Prba.g_00777
OG0001378	Pral.g_01599	Prba.g_01287
OG0001379	Pral.g_00981	Prba.g_01855
OG0001380	Pral.g_00979	Prba.g_01856
OG0001381	Pral.g_00960	Prba.g_01875
OG0001382	Pral.g_00909	Prba.g_01923
OG0001383	Pral.g_00806	Prba.g_00453
OG0001384	Pral.g_00782	Prba.g_00475
OG0001385	Pral.g_00766	Prba.g_00490
OG0001386	Pral.g_01119	Prba.g_00855
OG0001389	Pral.g_00634	Prba.g_01007
OG0001390	Pral.g_00628	Prba.g_01001
OG0001391	Pral.g_00586	Prba.g_00957
OG0001392	Pral.g_00579	Prba.g_00950
OG0001393	Pral.g_00570	Prba.g_00942
OG0001394	Pral.g_01468	Prba.g_01651
OG0001395	Pral.g_01768	Prba.g_01643
OG0001396	Pral.g_01767	Prba.g_01641
OG0001397	Pral.g_01760	Prba.g_01635
OG0001398	Pral.g_01724	Prba.g_01589
OG0001399	Pral.g_01664	Prba.g_01513
OG0001400	Pral.g_01823	Prba.g_01414
OG0001401	Pral.g_01821	Prba.g_01412
OG0001402	Pral.g_01794	Prba.g_01390
OG0001403	Pral.g_01791	Prba.g_01387
OG0001405	Pral.g_01577	Prba.g_01279
OG0001406	Pral.g_01557	Prba.g_01260
OG0001407	Pral.g_01834	Prba.g_01250
OG0001408	Pral.g_00051	Prba.g_01242
OG0001409	Pral.g_01855	Prba.g_01235
OG0001410	Pral.g_01352	Prba.g_00078
OG0001411	Pral.g_01903	Prba.g_01169
OG0001412	Pral.g_01280	Prba.g_01193
OG0001413	Pral.g_01693	Prba.g_00205
OG0001414	Pral.g_01221	Prba.g_00195
OG0001415	Pral.g_01117	Prba.g_00349
OG0001416	Pral.g_01113	Prba.g_00346
OG0001417	Pral.g_01068	Prba.g_00297
OG0001418	Pral.g_01862	Prba.g_00283
OG0001421	Pral.g_01651	Prba.g_01356
OG0001422	Pral.g_01888	Prba.g_00002
OG0001424	Pral.g_01326	Prba.g_01850
OG0001425	Pral.g_00713	Prba.g_00542
OG0001426	Pral.g_01695	Prba.g_00857
OG0001427	Pral.g_00568	Prba.g_00940
OG0001430	Pral.g_01659	Prba.g_01509
OG0001431	Pral.g_01819	Prba.g_01410
OG0001432	Pral.g_01814	Prba.g_01406
OG0001434	Pral.g_01892	Prba.g_00091
OG0001435	Pral.g_01067	Prba.g_01082
OG0001438	Pral.g_00395	Prba.g_01779
OG0001440	Pral.g_01294, Pral.g_00087	Prba.g_00866
OG0001441	Pral.g_01617	Prba.g_01327
OG0001442	Pral.g_01844	Prba.g_01296
OG0001444	Pral.g_00052	Prba.g_01241
OG0001445	Pral.g_01863	Prba.g_00285
OG0001448	Pral.g_00467	Prba.g_01697
OG0001449	Pral.g_00426	Prba.g_00744
OG0001451	Pral.g_01349	Prba.g_00081
OG0001452	Pral.g_01389	Prba.g_00044
OG0001453	Pral.g_00054	Prba.g_01124
OG0001454	Pral.g_00053	Prba.g_01126
OG0001455	Pral.g_01329	Prba.g_01127
OG0001456	Pral.g_01710	Prba.g_00265
OG0001458	Pral.g_00365	Prba.g_00828
OG0001459	Pral.g_00070	Prba.g_00254
OG0001460	Pral.g_01851	Prba.g_00860
OG0001461	Pral.g_01880	Prba.g_00870
OG0001463	Pral.g_01865	Prba.g_01046, Prba.g_00921
OG0001464	Pral.g_00531	Prba.g_01756
OG0001466	Pral.g_01735	Prba.g_01615
OG0001467	Pral.g_01223	Prba.g_01520
OG0001468	Pral.g_01520	Prba.g_01467
OG0001469	Pral.g_00448	Prba.g_01436
OG0001470	Pral.g_01330	Prba.g_01297
OG0001471	Pral.g_00630	Prba.g_01251
OG0001472	Pral.g_00428	Prba.g_01246
OG0001473	Pral.g_01850	Prba.g_01243
OG0001474	Pral.g_01309	Prba.g_01161
OG0001476	Pral.g_01168	Prba.g_00716
OG0001478	Pral.g_00273	Prba.g_01066
OG0001479	Pral.g_01365	Prba.g_00066
OG0001480	Pral.g_01057	Prba.g_01609, Prba.g_01083
OG0001482	Pral.g_00719	Prba.g_00536
OG0001484	Pral.g_01872	Prba.g_01042
OG0001487	Pral.g_01478	Prba.g_01364
OG0001494	Pral.g_01386	Prba.g_00047
OG0001496	Pral.g_01287	Prba.g_01186
OG0001497	Pral.g_01264	Prba.g_00151
OG0001498	Pral.g_00168	Prba.g_00353
OG0001500	Pral.g_01779	Prba.g_01376
OG0001501	Pral.g_00463	Prba.g_01540
OG0001507	Pral.g_01858	Prba.g_01523
OG0001509	Pral.g_01521	Prba.g_01466
OG0001525	Pral.g_01325	Prba.g_01228
OG0001526	Pral.g_01348	Prba.g_00082
OG0001529	Pral.g_00265	Prba.g_01058
OG0001531	Pral.g_00989	Prba.g_01315
OG0001535	Pral.g_00035	Prba.g_00883
OG0001539	Pral.g_01846	Prba.g_01849
OG0001542	Pral.g_00047	Prba.g_00746
OG0001552	Pral.g_01866	Prba.g_01163
OG0001555	Pral.g_00638	Prba.g_00163
OG0001572	Pral.g_01766	Prba.g_01640
OG0001610	Pral.g_01817	Prba.g_01408
OG0001623	Pral.g_01736	Prba.g_01616
OG0001627	Pral.g_00011	Prba.g_01209
OG0001637	Pral.g_01061	Prba.g_01429
OG0001681	Pral.g_00017	Prba.g_00730
OG0001711	Pral.g_01831	Prba.g_01257
OG0001788	Pral.g_01882	Prba.g_01106
OG0001858	Pral.g_00666	Prba.g_01033, Prba.g_01034
OG0001876	Pral.g_01319	Prba.g_01091
OG0001956	Pral.g_01244	Prba.g_01057
OG0002025	Pral.g_01889	Prba.g_01116
OG0002028	Pral.g_01241	Prba.g_01604
OG0002317	Pral.g_00152	Prba.g_00575
