Orthogroup	Pral	Prar
OG0001166	Pral.g_00271	Prar.g_00622
OG0001167	Pral.g_00272	Prar.g_00623
OG0001168	Pral.g_00274	Prar.g_00625
OG0001169	Pral.g_00275	Prar.g_00626
OG0001170	Pral.g_00278	Prar.g_00628
OG0001171	Pral.g_00279	Prar.g_00629
OG0001172	Pral.g_00280	Prar.g_00630
OG0001173	Pral.g_00282	Prar.g_00632
OG0001174	Pral.g_00284	Prar.g_00634
OG0001175	Pral.g_00286	Prar.g_00636
OG0001176	Pral.g_00288	Prar.g_00637
OG0001177	Pral.g_00290	Prar.g_00639
OG0001178	Pral.g_00291	Prar.g_00640
OG0001179	Pral.g_00292	Prar.g_00641
OG0001180	Pral.g_00293	Prar.g_00642
OG0001181	Pral.g_00294	Prar.g_00643
OG0001182	Pral.g_00295	Prar.g_00644
OG0001183	Pral.g_00296	Prar.g_00645
OG0001184	Pral.g_00297	Prar.g_00646
OG0001185	Pral.g_00298	Prar.g_00647
OG0001186	Pral.g_00300	Prar.g_00648
OG0001187	Pral.g_00301	Prar.g_00649
OG0001188	Pral.g_00302	Prar.g_00650
OG0001189	Pral.g_00303	Prar.g_00651
OG0001190	Pral.g_00304	Prar.g_00652
OG0001191	Pral.g_00306	Prar.g_00654
OG0001192	Pral.g_00308	Prar.g_00656
OG0001193	Pral.g_00309	Prar.g_00657
OG0001194	Pral.g_00310	Prar.g_00658
OG0001195	Pral.g_00312	Prar.g_00659
OG0001196	Pral.g_00314	Prar.g_00661
OG0001197	Pral.g_00317	Prar.g_00663
OG0001198	Pral.g_00318	Prar.g_00664
OG0001199	Pral.g_00319	Prar.g_00665
OG0001200	Pral.g_00320	Prar.g_00666
OG0001201	Pral.g_00321	Prar.g_00667
OG0001202	Pral.g_00322	Prar.g_00668
OG0001203	Pral.g_00324	Prar.g_00670
OG0001204	Pral.g_00326	Prar.g_00673
OG0001205	Pral.g_00327	Prar.g_00674
OG0001206	Pral.g_00328	Prar.g_00675
OG0001207	Pral.g_00329	Prar.g_00676
OG0001208	Pral.g_00330	Prar.g_00677
OG0001209	Pral.g_00331	Prar.g_00678
OG0001210	Pral.g_00332	Prar.g_00679
OG0001211	Pral.g_00333	Prar.g_00680
OG0001212	Pral.g_00334	Prar.g_00681
OG0001213	Pral.g_00335	Prar.g_00682
OG0001214	Pral.g_00336	Prar.g_00683
OG0001215	Pral.g_00337	Prar.g_00684
OG0001216	Pral.g_00338	Prar.g_00685
OG0001217	Pral.g_00339	Prar.g_00686
OG0001218	Pral.g_00340	Prar.g_00687
OG0001219	Pral.g_00341	Prar.g_00688
OG0001220	Pral.g_00342	Prar.g_00689
OG0001221	Pral.g_00343	Prar.g_00690
OG0001222	Pral.g_00345	Prar.g_00692
OG0001223	Pral.g_00347	Prar.g_00694
OG0001224	Pral.g_00349	Prar.g_00695
OG0001225	Pral.g_00351	Prar.g_00697
OG0001226	Pral.g_00352	Prar.g_00698
OG0001227	Pral.g_00353	Prar.g_00699
OG0001228	Pral.g_00354	Prar.g_00700
OG0001229	Pral.g_00355	Prar.g_00701
OG0001230	Pral.g_00356	Prar.g_00702
OG0001231	Pral.g_00357	Prar.g_00703
OG0001232	Pral.g_00359	Prar.g_00705
OG0001233	Pral.g_00360	Prar.g_00706
OG0001234	Pral.g_00361	Prar.g_00707
OG0001235	Pral.g_00362	Prar.g_00708
OG0001236	Pral.g_00363	Prar.g_00709
OG0001237	Pral.g_00366	Prar.g_00074
OG0001238	Pral.g_00367	Prar.g_00073
OG0001239	Pral.g_00373	Prar.g_00070
OG0001240	Pral.g_00374	Prar.g_00069
OG0001241	Pral.g_00375	Prar.g_00068
OG0001242	Pral.g_00377	Prar.g_00067
OG0001243	Pral.g_00378	Prar.g_00066
OG0001244	Pral.g_00379	Prar.g_00065
OG0001245	Pral.g_00380	Prar.g_00064
OG0001246	Pral.g_00381	Prar.g_00063
OG0001247	Pral.g_00382	Prar.g_00062
OG0001248	Pral.g_00383	Prar.g_00061
OG0001249	Pral.g_00384	Prar.g_00060
OG0001250	Pral.g_00386	Prar.g_00059
OG0001251	Pral.g_00387	Prar.g_00058
OG0001252	Pral.g_00388	Prar.g_00057
OG0001253	Pral.g_00389	Prar.g_00056
OG0001254	Pral.g_00391	Prar.g_00054
OG0001255	Pral.g_00392	Prar.g_00053
OG0001256	Pral.g_00396	Prar.g_00051
OG0001257	Pral.g_00397	Prar.g_00050
OG0001258	Pral.g_00398	Prar.g_00049
OG0001259	Pral.g_00401	Prar.g_00047
OG0001260	Pral.g_00402	Prar.g_00046
OG0001261	Pral.g_00403	Prar.g_00045
OG0001262	Pral.g_00404	Prar.g_00044
OG0001263	Pral.g_00405	Prar.g_00043
OG0001264	Pral.g_00406	Prar.g_00042
OG0001265	Pral.g_00407	Prar.g_00041
OG0001266	Pral.g_00408	Prar.g_00040
OG0001267	Pral.g_00409	Prar.g_00039
OG0001268	Pral.g_00410	Prar.g_00038
OG0001269	Pral.g_00955	Prar.g_00236
OG0001270	Pral.g_00907	Prar.g_00190
OG0001271	Pral.g_00895	Prar.g_00177
OG0001272	Pral.g_00758	Prar.g_00306
OG0001273	Pral.g_00699	Prar.g_00393
OG0001274	Pral.g_00609	Prar.g_00532
OG0001276	Pral.g_00499	Prar.g_01419
OG0001277	Pral.g_01689	Prar.g_01637
OG0001278	Pral.g_01539	Prar.g_01734
OG0001279	Pral.g_01800	Prar.g_01775
OG0001280	Pral.g_01598	Prar.g_01880
OG0001281	Pral.g_01320, Pral.g_00967	Prar.g_01928
OG0001282	Pral.g_01856	Prar.g_01946
OG0001283	Pral.g_01317	Prar.g_01951
OG0001284	Pral.g_01732	Prar.g_01322
OG0001286	Pral.g_01364	Prar.g_01266
OG0001288	Pral.g_01116	Prar.g_00807
OG0001289	Pral.g_01102	Prar.g_00796
OG0001291	Pral.g_00572	Prar.g_00754
OG0001294	Pral.g_01040	Prar.g_00722, Prar.g_01158
OG0001296	Pral.g_00098	Prar.g_01151
OG0001297	Pral.g_00102	Prar.g_01147
OG0001298	Pral.g_00105	Prar.g_01144
OG0001299	Pral.g_00175	Prar.g_01111
OG0001300	Pral.g_00112	Prar.g_01086
OG0001301	Pral.g_00285	Prar.g_00635
OG0001302	Pral.g_00316	Prar.g_00662
OG0001303	Pral.g_00346	Prar.g_00693
OG0001304	Pral.g_00400	Prar.g_00048
OG0001305	Pral.g_01891	Prar.g_01155, Prar.g_01007, Prar.g_01561
OG0001306	Pral.g_00657	Prar.g_00485
OG0001307	Pral.g_01013	Prar.g_00008
OG0001308	Pral.g_00976	Prar.g_00547
OG0001310	Pral.g_00971	Prar.g_00252
OG0001311	Pral.g_00954	Prar.g_00235
OG0001312	Pral.g_00926	Prar.g_00209
OG0001313	Pral.g_00919	Prar.g_00203
OG0001317	Pral.g_00671	Prar.g_00434
OG0001318	Pral.g_01438	Prar.g_01467
OG0001321	Pral.g_01565	Prar.g_01900
OG0001322	Pral.g_01703	Prar.g_01937
OG0001323	Pral.g_00348	Prar.g_01314
OG0001324	Pral.g_00034	Prar.g_01311
OG0001325	Pral.g_01701	Prar.g_01304
OG0001327	Pral.g_01237	Prar.g_00927
OG0001329	Pral.g_00130	Prar.g_01120
OG0001330	Pral.g_00166	Prar.g_00613
OG0001331	Pral.g_00281	Prar.g_00631
OG0001332	Pral.g_00904	Prar.g_00187
OG0001333	Pral.g_00802	Prar.g_00089
OG0001335	Pral.g_01810	Prar.g_01920
OG0001336	Pral.g_01829	Prar.g_01940
OG0001338	Pral.g_01047	Prar.g_00977
OG0001339	Pral.g_01276	Prar.g_00950
OG0001340	Pral.g_00394	Prar.g_00891
OG0001341	Pral.g_01069	Prar.g_00758
OG0001343	Pral.g_00103	Prar.g_01146
OG0001344	Pral.g_00155	Prar.g_00602
OG0001346	Pral.g_00307	Prar.g_00655
OG0001347	Pral.g_00344	Prar.g_00691
OG0001348	Pral.g_00917	Prar.g_00200
OG0001349	Pral.g_00927	Prar.g_00210
OG0001350	Pral.g_00670	Prar.g_00183
OG0001351	Pral.g_00841	Prar.g_00124
OG0001352	Pral.g_00791	Prar.g_00079
OG0001353	Pral.g_00778	Prar.g_00326
OG0001354	Pral.g_00759	Prar.g_00307
OG0001355	Pral.g_00693	Prar.g_00399
OG0001356	Pral.g_00025	Prar.g_00439
OG0001357	Pral.g_00660	Prar.g_00482
OG0001358	Pral.g_00620	Prar.g_00522
OG0001359	Pral.g_00605	Prar.g_00536
OG0001360	Pral.g_00581	Prar.g_01340
OG0001362	Pral.g_00511	Prar.g_01406
OG0001363	Pral.g_00818	Prar.g_01533
OG0001364	Pral.g_01666	Prar.g_00591, Prar.g_01667
OG0001365	Pral.g_01529	Prar.g_01724
OG0001366	Pral.g_01822	Prar.g_01757
OG0001367	Pral.g_01585	Prar.g_01860
OG0001368	Pral.g_01597	Prar.g_01879
OG0001369	Pral.g_00073	Prar.g_01292
OG0001370	Pral.g_00072	Prar.g_01291
OG0001371	Pral.g_01425	Prar.g_01213
OG0001373	Pral.g_01082	Prar.g_00777
OG0001374	Pral.g_01055	Prar.g_01116
OG0001375	Pral.g_00144	Prar.g_01958
OG0001378	Pral.g_01599	Prar.g_01881
OG0001379	Pral.g_00981	Prar.g_00551
OG0001380	Pral.g_00979	Prar.g_00550
OG0001381	Pral.g_00960	Prar.g_00241
OG0001382	Pral.g_00909	Prar.g_00193
OG0001383	Pral.g_00806	Prar.g_00093
OG0001384	Pral.g_00782	Prar.g_00331
OG0001385	Pral.g_00766	Prar.g_00315
OG0001386	Pral.g_01119	Prar.g_00422
OG0001389	Pral.g_00634	Prar.g_00502
OG0001390	Pral.g_00628	Prar.g_00509
OG0001391	Pral.g_00586	Prar.g_01335
OG0001392	Pral.g_00579	Prar.g_01342
OG0001393	Pral.g_00570	Prar.g_01349
OG0001394	Pral.g_01468	Prar.g_01496
OG0001395	Pral.g_01768	Prar.g_01504
OG0001396	Pral.g_01767	Prar.g_01506
OG0001397	Pral.g_01760	Prar.g_01512
OG0001398	Pral.g_01724	Prar.g_01604
OG0001399	Pral.g_01664	Prar.g_01669
OG0001400	Pral.g_01823	Prar.g_01756
OG0001401	Pral.g_01821	Prar.g_01758
OG0001402	Pral.g_01794	Prar.g_01781
OG0001403	Pral.g_01791	Prar.g_01784
OG0001405	Pral.g_01577	Prar.g_01889
OG0001406	Pral.g_01557	Prar.g_01908
OG0001407	Pral.g_01834	Prar.g_01918
OG0001408	Pral.g_00051	Prar.g_01926
OG0001409	Pral.g_01855	Prar.g_01934
OG0001410	Pral.g_01352	Prar.g_01277
OG0001411	Pral.g_01903	Prar.g_00975
OG0001412	Pral.g_01280	Prar.g_00954
OG0001413	Pral.g_01693	Prar.g_00920
OG0001414	Pral.g_01221	Prar.g_00910
OG0001415	Pral.g_01117	Prar.g_00808
OG0001416	Pral.g_01113	Prar.g_00805
OG0001417	Pral.g_01068	Prar.g_00757
OG0001418	Pral.g_01862	Prar.g_00744
OG0001420	Pral.g_00064	Prar.g_00988
OG0001421	Pral.g_01651	Prar.g_01814
OG0001422	Pral.g_01888	Prar.g_01172
OG0001424	Pral.g_01326	Prar.g_00556
OG0001425	Pral.g_00713	Prar.g_00261
OG0001426	Pral.g_01695	Prar.g_00424
OG0001427	Pral.g_00568	Prar.g_01351
OG0001430	Pral.g_01659	Prar.g_01673
OG0001431	Pral.g_01819	Prar.g_01760
OG0001432	Pral.g_01814	Prar.g_01765
OG0001434	Pral.g_01892	Prar.g_01290
OG0001435	Pral.g_01067	Prar.g_01201
OG0001437	Pral.g_01303	Prar.g_00732
OG0001438	Pral.g_00395	Prar.g_00052
OG0001440	Pral.g_01294, Pral.g_00087	Prar.g_00433
OG0001442	Pral.g_01844	Prar.g_01872
OG0001444	Pral.g_00052	Prar.g_01927
OG0001445	Pral.g_01863	Prar.g_00746
OG0001448	Pral.g_00467	Prar.g_01450
OG0001449	Pral.g_00426	Prar.g_01319
OG0001451	Pral.g_01349	Prar.g_01280
OG0001452	Pral.g_01389	Prar.g_01244
OG0001453	Pral.g_00054	Prar.g_00987
OG0001454	Pral.g_00053	Prar.g_00985
OG0001455	Pral.g_01329	Prar.g_00984
OG0001459	Pral.g_00070	Prar.g_00718, Prar.g_01169, Prar.g_01194, Prar.g_01161
OG0001460	Pral.g_01851	Prar.g_00427
OG0001461	Pral.g_01880	Prar.g_00437
OG0001464	Pral.g_00531	Prar.g_01389
OG0001465	Pral.g_00500	Prar.g_01418
OG0001466	Pral.g_01735	Prar.g_01532
OG0001467	Pral.g_01223	Prar.g_01662
OG0001469	Pral.g_00448	Prar.g_01747
OG0001470	Pral.g_01330	Prar.g_01871
OG0001471	Pral.g_00630	Prar.g_01917
OG0001472	Pral.g_00428	Prar.g_01922
OG0001473	Pral.g_01850	Prar.g_01925
OG0001474	Pral.g_01309	Prar.g_00982
OG0001476	Pral.g_01168	Prar.g_00342
OG0001478	Pral.g_00273	Prar.g_00624
OG0001479	Pral.g_01365	Prar.g_01265
OG0001480	Pral.g_01057	Prar.g_00724, Prar.g_01199
OG0001482	Pral.g_00719	Prar.g_00267
OG0001484	Pral.g_01872	Prar.g_00475
OG0001487	Pral.g_01478	Prar.g_01806
OG0001494	Pral.g_01386	Prar.g_01247
OG0001497	Pral.g_01264	Prar.g_00869
OG0001498	Pral.g_00168	Prar.g_01118
OG0001507	Pral.g_01858	Prar.g_01659
OG0001509	Pral.g_01521	Prar.g_01716
OG0001524	Pral.g_00425	Prar.g_01196
OG0001525	Pral.g_01325	Prar.g_01941
OG0001526	Pral.g_01348	Prar.g_01281
OG0001529	Pral.g_00265	Prar.g_00616
OG0001531	Pral.g_00989	Prar.g_01854
OG0001535	Pral.g_00035	Prar.g_00449
OG0001539	Pral.g_01846	Prar.g_00557
OG0001541	Pral.g_01816	Prar.g_01763
OG0001542	Pral.g_00047	Prar.g_01321
OG0001552	Pral.g_01866	Prar.g_00980
OG0001559	Pral.g_00434	Prar.g_01188
OG0001560	Pral.g_01803	Prar.g_01772
OG0001572	Pral.g_01766	Prar.g_01507
OG0001602	Pral.g_00745	Prar.g_00294
OG0001610	Pral.g_01817	Prar.g_01762
OG0001623	Pral.g_01736	Prar.g_01531
OG0001631	Pral.g_01869	Prar.g_01421
OG0001637	Pral.g_01061	Prar.g_01753
OG0001681	Pral.g_00017	Prar.g_01310
OG0001702	Pral.g_01229	Prar.g_00363
OG0001711	Pral.g_01831	Prar.g_01911
OG0001800	Pral.g_01295	Prar.g_00559
OG0001843	Pral.g_01194	Prar.g_00854
OG0001871	Pral.g_01842	Prar.g_01177
OG0001875	Pral.g_00067	Prar.g_00587
OG0001954	Pral.g_01196	Prar.g_00853
OG0001956	Pral.g_01244	Prar.g_00615
OG0001961	Pral.g_00016	Prar.g_00389
OG0001962	Pral.g_01375	Prar.g_00560
OG0002028	Pral.g_01241	Prar.g_01588
OG0002073	Pral.g_01242	Prar.g_01085
