Orthogroup	Pral	Praj
OG0001150	Pral.g_00249	Praj.g_01958
OG0001151	Pral.g_00250	Praj.g_01959
OG0001152	Pral.g_00251	Praj.g_01960
OG0001153	Pral.g_00252	Praj.g_01961
OG0001154	Pral.g_00253	Praj.g_01962
OG0001155	Pral.g_00254	Praj.g_01963
OG0001156	Pral.g_00255	Praj.g_01964
OG0001157	Pral.g_00257	Praj.g_01966
OG0001158	Pral.g_00259	Praj.g_01968
OG0001159	Pral.g_00260	Praj.g_01969
OG0001160	Pral.g_00261	Praj.g_01970
OG0001161	Pral.g_00266	Praj.g_01975
OG0001162	Pral.g_00267	Praj.g_01976
OG0001163	Pral.g_00268	Praj.g_01977
OG0001164	Pral.g_00269	Praj.g_01978
OG0001165	Pral.g_00270	Praj.g_01979
OG0001166	Pral.g_00271	Praj.g_01980
OG0001167	Pral.g_00272	Praj.g_01981
OG0001168	Pral.g_00274	Praj.g_01982
OG0001169	Pral.g_00275	Praj.g_01983
OG0001170	Pral.g_00278	Praj.g_01986
OG0001171	Pral.g_00279	Praj.g_01987
OG0001172	Pral.g_00280	Praj.g_01988
OG0001173	Pral.g_00282	Praj.g_01990
OG0001174	Pral.g_00284	Praj.g_01992
OG0001175	Pral.g_00286	Praj.g_01994
OG0001176	Pral.g_00288	Praj.g_01996
OG0001177	Pral.g_00290	Praj.g_01998
OG0001178	Pral.g_00291	Praj.g_01999
OG0001179	Pral.g_00292	Praj.g_02000
OG0001180	Pral.g_00293	Praj.g_02001
OG0001181	Pral.g_00294	Praj.g_02002
OG0001182	Pral.g_00295	Praj.g_02003
OG0001183	Pral.g_00296	Praj.g_02004
OG0001184	Pral.g_00297	Praj.g_02005
OG0001185	Pral.g_00298	Praj.g_02006
OG0001186	Pral.g_00300	Praj.g_02007
OG0001187	Pral.g_00301	Praj.g_02008
OG0001188	Pral.g_00302	Praj.g_02009
OG0001189	Pral.g_00303	Praj.g_02010
OG0001190	Pral.g_00304	Praj.g_02011
OG0001191	Pral.g_00306	Praj.g_02013
OG0001192	Pral.g_00308	Praj.g_02015
OG0001193	Pral.g_00309	Praj.g_02016
OG0001194	Pral.g_00310	Praj.g_02017
OG0001195	Pral.g_00312	Praj.g_02019
OG0001196	Pral.g_00314	Praj.g_02021
OG0001197	Pral.g_00317	Praj.g_02025
OG0001198	Pral.g_00318	Praj.g_02026
OG0001199	Pral.g_00319	Praj.g_02027
OG0001200	Pral.g_00320	Praj.g_02028
OG0001201	Pral.g_00321	Praj.g_02030
OG0001202	Pral.g_00322	Praj.g_02031
OG0001203	Pral.g_00324	Praj.g_02046
OG0001204	Pral.g_00326	Praj.g_02059
OG0001205	Pral.g_00327	Praj.g_02060
OG0001206	Pral.g_00328	Praj.g_02061
OG0001207	Pral.g_00329	Praj.g_02062
OG0001208	Pral.g_00330	Praj.g_02063
OG0001209	Pral.g_00331	Praj.g_02064
OG0001210	Pral.g_00332	Praj.g_02065
OG0001211	Pral.g_00333	Praj.g_02066
OG0001212	Pral.g_00334	Praj.g_02067
OG0001213	Pral.g_00335	Praj.g_02068
OG0001214	Pral.g_00336	Praj.g_02069
OG0001215	Pral.g_00337	Praj.g_02070
OG0001216	Pral.g_00338	Praj.g_02071
OG0001217	Pral.g_00339	Praj.g_02072
OG0001218	Pral.g_00340	Praj.g_02073
OG0001219	Pral.g_00341	Praj.g_02074
OG0001220	Pral.g_00342	Praj.g_02075
OG0001221	Pral.g_00343	Praj.g_02076
OG0001222	Pral.g_00345	Praj.g_02078
OG0001223	Pral.g_00347	Praj.g_02080
OG0001224	Pral.g_00349	Praj.g_02082
OG0001225	Pral.g_00351	Praj.g_02084
OG0001226	Pral.g_00352	Praj.g_02085
OG0001227	Pral.g_00353	Praj.g_02086
OG0001228	Pral.g_00354	Praj.g_02087
OG0001229	Pral.g_00355	Praj.g_02088
OG0001230	Pral.g_00356	Praj.g_02089
OG0001231	Pral.g_00357	Praj.g_02090
OG0001232	Pral.g_00359	Praj.g_02092
OG0001233	Pral.g_00360	Praj.g_02093
OG0001234	Pral.g_00361	Praj.g_02094
OG0001235	Pral.g_00362	Praj.g_02095
OG0001236	Pral.g_00363	Praj.g_02096
OG0001237	Pral.g_00366	Praj.g_02099
OG0001238	Pral.g_00367	Praj.g_02100
OG0001239	Pral.g_00373	Praj.g_02105
OG0001240	Pral.g_00374	Praj.g_02106
OG0001241	Pral.g_00375	Praj.g_02107
OG0001242	Pral.g_00377	Praj.g_02109
OG0001243	Pral.g_00378	Praj.g_02110
OG0001244	Pral.g_00379	Praj.g_02111
OG0001245	Pral.g_00380	Praj.g_02112
OG0001246	Pral.g_00381	Praj.g_02113
OG0001247	Pral.g_00382	Praj.g_02114
OG0001248	Pral.g_00383	Praj.g_02115
OG0001249	Pral.g_00384	Praj.g_02116
OG0001250	Pral.g_00386	Praj.g_02124
OG0001251	Pral.g_00387	Praj.g_02125
OG0001252	Pral.g_00388	Praj.g_02126
OG0001253	Pral.g_00389	Praj.g_02127
OG0001254	Pral.g_00391	Praj.g_02129
OG0001255	Pral.g_00392	Praj.g_02130
OG0001256	Pral.g_00396	Praj.g_02134
OG0001257	Pral.g_00397	Praj.g_02135
OG0001258	Pral.g_00398	Praj.g_02136
OG0001259	Pral.g_00401	Praj.g_02139
OG0001260	Pral.g_00402	Praj.g_02141
OG0001261	Pral.g_00403	Praj.g_02142
OG0001262	Pral.g_00404	Praj.g_02143
OG0001263	Pral.g_00405	Praj.g_02144
OG0001264	Pral.g_00406	Praj.g_02145
OG0001265	Pral.g_00407	Praj.g_02146
OG0001266	Pral.g_00408	Praj.g_02147
OG0001267	Pral.g_00409	Praj.g_02148
OG0001268	Pral.g_00410	Praj.g_02149
OG0001269	Pral.g_00955	Praj.g_00130
OG0001270	Pral.g_00907	Praj.g_00178
OG0001271	Pral.g_00895	Praj.g_00190
OG0001272	Pral.g_00758	Praj.g_00316
OG0001273	Pral.g_00699	Praj.g_00379
OG0001274	Pral.g_00609	Praj.g_00475
OG0001276	Pral.g_00499	Praj.g_00577
OG0001277	Pral.g_01689	Praj.g_00982, Praj.g_01392
OG0001278	Pral.g_01539	Praj.g_01326
OG0001279	Pral.g_01800	Praj.g_00886
OG0001280	Pral.g_01598	Praj.g_00997
OG0001282	Pral.g_01856	Praj.g_00895
OG0001283	Pral.g_01317	Praj.g_01342
OG0001284	Pral.g_01732	Praj.g_01137, Praj.g_01098
OG0001286	Pral.g_01364	Praj.g_01463
OG0001288	Pral.g_01116	Praj.g_01673
OG0001289	Pral.g_01102	Praj.g_01685
OG0001291	Pral.g_00572	Praj.g_00510
OG0001294	Pral.g_01040	Praj.g_01726
OG0001296	Pral.g_00098	Praj.g_01761
OG0001297	Pral.g_00102	Praj.g_01765
OG0001298	Pral.g_00105	Praj.g_01767
OG0001299	Pral.g_00175	Praj.g_01872
OG0001300	Pral.g_00112	Praj.g_01236
OG0001301	Pral.g_00285	Praj.g_01993
OG0001302	Pral.g_00316	Praj.g_02024
OG0001303	Pral.g_00346	Praj.g_02079
OG0001304	Pral.g_00400	Praj.g_02138
OG0001305	Pral.g_01891	Praj.g_01139
OG0001306	Pral.g_00657	Praj.g_00431
OG0001307	Pral.g_01013	Praj.g_00030
OG0001308	Pral.g_00976	Praj.g_00109
OG0001310	Pral.g_00971	Praj.g_00114
OG0001311	Pral.g_00954	Praj.g_00131
OG0001312	Pral.g_00926	Praj.g_00159
OG0001313	Pral.g_00919	Praj.g_00166
OG0001316	Pral.g_00787	Praj.g_00291
OG0001317	Pral.g_00671	Praj.g_01031
OG0001318	Pral.g_01438	Praj.g_00625
OG0001319	Pral.g_01308	Praj.g_00740
OG0001321	Pral.g_01565	Praj.g_01020
OG0001322	Pral.g_01703	Praj.g_02123
OG0001323	Pral.g_00348	Praj.g_02081
OG0001324	Pral.g_00034	Praj.g_01277
OG0001325	Pral.g_01701	Praj.g_01205
OG0001327	Pral.g_01237	Praj.g_01548
OG0001329	Pral.g_00130	Praj.g_01789
OG0001330	Pral.g_00166	Praj.g_01824
OG0001331	Pral.g_00281	Praj.g_01989
OG0001332	Pral.g_00904	Praj.g_00182
OG0001333	Pral.g_00802	Praj.g_00278
OG0001335	Pral.g_01810	Praj.g_00876
OG0001336	Pral.g_01829	Praj.g_00099
OG0001338	Pral.g_01047	Praj.g_01521
OG0001339	Pral.g_01276	Praj.g_01533
OG0001340	Pral.g_00394	Praj.g_02132
OG0001341	Pral.g_01069	Praj.g_01719
OG0001344	Pral.g_00155	Praj.g_01813
OG0001345	Pral.g_00247	Praj.g_01956
OG0001346	Pral.g_00307	Praj.g_02014
OG0001347	Pral.g_00344	Praj.g_02077
OG0001348	Pral.g_00917	Praj.g_00169
OG0001350	Pral.g_00670	Praj.g_01059
OG0001356	Pral.g_00025	Praj.g_01497, Praj.g_01564
OG0001360	Pral.g_00581	Praj.g_00501
OG0001361	Pral.g_00576	Praj.g_00506
OG0001366	Pral.g_01822	Praj.g_00867
OG0001369	Pral.g_00073	Praj.g_01837
OG0001370	Pral.g_00072	Praj.g_01838
OG0001372	Pral.g_00024	Praj.g_01155
OG0001373	Pral.g_01082	Praj.g_01705
OG0001374	Pral.g_01055	Praj.g_00910
OG0001377	Pral.g_00315	Praj.g_02023
OG0001378	Pral.g_01599	Praj.g_00998
OG0001379	Pral.g_00981	Praj.g_00105
OG0001380	Pral.g_00979	Praj.g_00106
OG0001381	Pral.g_00960	Praj.g_00125
OG0001383	Pral.g_00806	Praj.g_00274
OG0001384	Pral.g_00782	Praj.g_00295
OG0001386	Pral.g_01119	Praj.g_01671
OG0001388	Pral.g_01744	Praj.g_01027
OG0001389	Pral.g_00634	Praj.g_00448
OG0001390	Pral.g_00628	Praj.g_00456
OG0001391	Pral.g_00586	Praj.g_00496
OG0001392	Pral.g_00579	Praj.g_00503
OG0001394	Pral.g_01468	Praj.g_00655
OG0001395	Pral.g_01768	Praj.g_00665
OG0001396	Pral.g_01767	Praj.g_00667
OG0001397	Pral.g_01760	Praj.g_00674
OG0001398	Pral.g_01724	Praj.g_00703
OG0001399	Pral.g_01664	Praj.g_00912
OG0001400	Pral.g_01823	Praj.g_00866
OG0001401	Pral.g_01821	Praj.g_00868
OG0001402	Pral.g_01794	Praj.g_00892
OG0001403	Pral.g_01791	Praj.g_00896
OG0001405	Pral.g_01577	Praj.g_01006
OG0001406	Pral.g_01557	Praj.g_00842
OG0001407	Pral.g_01834	Praj.g_00865
OG0001408	Pral.g_00051	Praj.g_00858
OG0001409	Pral.g_01855	Praj.g_01094
OG0001410	Pral.g_01352	Praj.g_01475
OG0001411	Pral.g_01903	Praj.g_01164
OG0001412	Pral.g_01280	Praj.g_01529
OG0001413	Pral.g_01693	Praj.g_01073
OG0001414	Pral.g_01221	Praj.g_01576
OG0001415	Pral.g_01117	Praj.g_01672
OG0001416	Pral.g_01113	Praj.g_01676
OG0001417	Pral.g_01068	Praj.g_01720
OG0001418	Pral.g_01862	Praj.g_01096
OG0001419	Pral.g_00063	Praj.g_00412
OG0001421	Pral.g_01651	Praj.g_00924
OG0001423	Pral.g_01702	Praj.g_01152, Praj.g_01171
OG0001424	Pral.g_01326	Praj.g_01974
OG0001425	Pral.g_00713	Praj.g_00361
OG0001426	Pral.g_01695	Praj.g_00089
OG0001427	Pral.g_00568	Praj.g_00513
OG0001430	Pral.g_01659	Praj.g_00916
OG0001431	Pral.g_01819	Praj.g_01858
OG0001432	Pral.g_01814	Praj.g_00873
OG0001434	Pral.g_01892	Praj.g_01181
OG0001435	Pral.g_01067	Praj.g_01840
OG0001437	Pral.g_01303	Praj.g_01082
OG0001438	Pral.g_00395	Praj.g_02133
OG0001440	Pral.g_01294, Pral.g_00087	Praj.g_01741
OG0001441	Pral.g_01617	Praj.g_00956
OG0001442	Pral.g_01844	Praj.g_01056
OG0001444	Pral.g_00052	Praj.g_00736
OG0001445	Pral.g_01863	Praj.g_01069
OG0001448	Pral.g_00467	Praj.g_00608
OG0001449	Pral.g_00426	Praj.g_01319
OG0001451	Pral.g_01349	Praj.g_01478
OG0001452	Pral.g_01389	Praj.g_01441
OG0001453	Pral.g_00054	Praj.g_01570
OG0001454	Pral.g_00053	Praj.g_01571
OG0001455	Pral.g_01329	Praj.g_01572
OG0001456	Pral.g_01710	Praj.g_00717
OG0001458	Pral.g_00365	Praj.g_02098
OG0001459	Pral.g_00070	Praj.g_01322
OG0001461	Pral.g_01880	Praj.g_01207, Praj.g_01747
OG0001463	Pral.g_01865	Praj.g_01068
OG0001464	Pral.g_00531	Praj.g_00550
OG0001465	Pral.g_00500	Praj.g_00374
OG0001467	Pral.g_01223	Praj.g_00098
OG0001472	Pral.g_00428	Praj.g_01394, Praj.g_00977
OG0001473	Pral.g_01850	Praj.g_01090, Praj.g_01046
OG0001474	Pral.g_01309	Praj.g_00856
OG0001475	Pral.g_01053	Praj.g_01206
OG0001476	Pral.g_01168	Praj.g_01629
OG0001487	Pral.g_01478	Praj.g_00759
OG0001500	Pral.g_01779	Praj.g_00908
OG0001501	Pral.g_00463	Praj.g_00612
OG0001507	Pral.g_01858	Praj.g_01061
OG0001509	Pral.g_01521	Praj.g_00803
OG0001523	Pral.g_01784	Praj.g_00903
OG0001524	Pral.g_00425	Praj.g_01238
OG0001526	Pral.g_01348	Praj.g_01479
OG0001529	Pral.g_00265	Praj.g_01973
OG0001531	Pral.g_00989	Praj.g_00967
OG0001538	Pral.g_01854	Praj.g_01293
OG0001539	Pral.g_01846	Praj.g_00093
OG0001541	Pral.g_01816	Praj.g_00871
OG0001542	Pral.g_00047	Praj.g_01270
OG0001544	Pral.g_01234	Praj.g_02045
OG0001546	Pral.g_01900	Praj.g_01135
OG0001552	Pral.g_01866	Praj.g_01544
OG0001555	Pral.g_00638	Praj.g_02050
OG0001559	Pral.g_00434	Praj.g_01168
OG0001560	Pral.g_01803	Praj.g_00883
OG0001561	Pral.g_01672	Praj.g_00807
OG0001562	Pral.g_00423	Praj.g_01250
OG0001563	Pral.g_00030	Praj.g_01972
OG0001572	Pral.g_01766	Praj.g_00668
OG0001599	Pral.g_00457	Praj.g_01381
OG0001600	Pral.g_01300	Praj.g_01841
OG0001619	Pral.g_00197	Praj.g_01890
OG0001621	Pral.g_01049	Praj.g_01895
OG0001627	Pral.g_00011	Praj.g_01169
OG0001633	Pral.g_01120	Praj.g_01670
OG0001645	Pral.g_01048	Praj.g_01211
OG0001646	Pral.g_01667	Praj.g_01859
OG0001711	Pral.g_01831	Praj.g_00863
OG0001721	Pral.g_00311	Praj.g_02018
OG0001722	Pral.g_01310, Pral.g_01827	Praj.g_01039
OG0001723	Pral.g_01835	Praj.g_00096
OG0001725	Pral.g_00697	Praj.g_00381
OG0001726	Pral.g_01857	Praj.g_01161
OG0001740	Pral.g_01783	Praj.g_00904
OG0001741	Pral.g_01004	Praj.g_00045
OG0001743	Pral.g_00936	Praj.g_00149
OG0001744	Pral.g_00937	Praj.g_00148
OG0001745	Pral.g_00947	Praj.g_00138
OG0001747	Pral.g_01297	Praj.g_01746
OG0001748	Pral.g_00801	Praj.g_00279
OG0001749	Pral.g_00153	Praj.g_01811
OG0001750	Pral.g_01268	Praj.g_01541
OG0001751	Pral.g_01381	Praj.g_01448
OG0001752	Pral.g_01402	Praj.g_01431
OG0001753	Pral.g_01749	Praj.g_00685
OG0001754	Pral.g_01759	Praj.g_00675
OG0001755	Pral.g_01576	Praj.g_01007
OG0001756	Pral.g_01601	Praj.g_01000
OG0001757	Pral.g_01596	Praj.g_00996
OG0001758	Pral.g_01631	Praj.g_00942
OG0001759	Pral.g_01574	Praj.g_01010
OG0001760	Pral.g_01787	Praj.g_00900
OG0001761	Pral.g_01493	Praj.g_00774
OG0001762	Pral.g_01307	Praj.g_00077
OG0001763	Pral.g_01540	Praj.g_01558
OG0001764	Pral.g_01547	Praj.g_00830
OG0001765	Pral.g_01808	Praj.g_00878
OG0001766	Pral.g_01770	Praj.g_00662
OG0001767	Pral.g_01465	Praj.g_00652
OG0001768	Pral.g_00924	Praj.g_00161
OG0001769	Pral.g_00675	Praj.g_00404
OG0001770	Pral.g_00707	Praj.g_00367
OG0001771	Pral.g_00708	Praj.g_00366
OG0001772	Pral.g_00709	Praj.g_00365
OG0001773	Pral.g_00710	Praj.g_00364
OG0001774	Pral.g_00711	Praj.g_00363
OG0001775	Pral.g_00258	Praj.g_01967
OG0001776	Pral.g_00242	Praj.g_01951
OG0001777	Pral.g_00915	Praj.g_00171
OG0001778	Pral.g_00864	Praj.g_00219
OG0001779	Pral.g_00858	Praj.g_00225
OG0001780	Pral.g_01305	Praj.g_00850
OG0001781	Pral.g_00364	Praj.g_02097
OG0001782	Pral.g_00368	Praj.g_02101
OG0001783	Pral.g_00369	Praj.g_02102
OG0001784	Pral.g_01606	Praj.g_00848
OG0001785	Pral.g_00376	Praj.g_02108
OG0001786	Pral.g_00385	Praj.g_02122
OG0001788	Pral.g_01882	Praj.g_01233
OG0001800	Pral.g_01295	Praj.g_01179
OG0001801	Pral.g_01066	Praj.g_00860
OG0001803	Pral.g_00442	Praj.g_01513
OG0001804	Pral.g_01589	Praj.g_00990
OG0001805	Pral.g_01825	Praj.g_01029, Praj.g_00088
OG0001829	Pral.g_01362	Praj.g_01465
OG0001830	Pral.g_01374	Praj.g_01454
OG0001831	Pral.g_01734	Praj.g_01033
OG0001832	Pral.g_01876	Praj.g_01093, Praj.g_01221, Praj.g_00078
OG0001833	Pral.g_00036	Praj.g_01364, Praj.g_01254
OG0001834	Pral.g_01328	Praj.g_01569
OG0001871	Pral.g_01842	Praj.g_01074
OG0001897	Pral.g_01818	Praj.g_00870
OG0001898	Pral.g_00079	Praj.g_01209
OG0001899	Pral.g_01338	Praj.g_01491
OG0001900	Pral.g_00041, Pral.g_01318	Praj.g_01743
OG0001916	Pral.g_01839	Praj.g_01486
OG0001919	Pral.g_00424	Praj.g_01143
OG0001923	Pral.g_01315	Praj.g_00083
OG0001924	Pral.g_01833	Praj.g_00090
OG0001925	Pral.g_00704	Praj.g_00369
OG0001926	Pral.g_00624	Praj.g_00460
OG0001927	Pral.g_00594	Praj.g_00488
OG0001928	Pral.g_01730	Praj.g_00697
OG0001929	Pral.g_01714	Praj.g_00713
OG0001930	Pral.g_00026	Praj.g_00838
OG0001931	Pral.g_01848	Praj.g_01026
OG0001932	Pral.g_00086	Praj.g_01234
OG0001933	Pral.g_01700	Praj.g_01240
OG0001935	Pral.g_00452	Praj.g_01399
OG0001936	Pral.g_00453	Praj.g_01400
OG0001937	Pral.g_01077	Praj.g_01710
OG0001938	Pral.g_00074	Praj.g_01836
OG0001939	Pral.g_01339	Praj.g_01864
OG0001940	Pral.g_01031	Praj.g_01896
OG0001941	Pral.g_00276	Praj.g_01984
OG0001961	Pral.g_00016	Praj.g_01559
OG0001962	Pral.g_01375	Praj.g_01088
OG0001974	Pral.g_01838	Praj.g_01261
OG0001975	Pral.g_00433	Praj.g_01435
OG0001976	Pral.g_01765	Praj.g_01566
OG0001977	Pral.g_00084	Praj.g_01862
OG0002003	Pral.g_00432	Praj.g_01050
OG0002008	Pral.g_01837	Praj.g_01742
OG0002032	Pral.g_00808	Praj.g_00272
OG0002033	Pral.g_00614	Praj.g_00470
OG0002037	Pral.g_00757	Praj.g_00317
OG0002038	Pral.g_01688	Praj.g_00694
OG0002039	Pral.g_01056	Praj.g_00181
OG0002089	Pral.g_01293	Praj.g_01512
OG0002204	Pral.g_00439	Praj.g_01235
OG0002294	Pral.g_01811	Praj.g_00875
OG0002299	Pral.g_01864	Praj.g_00726
OG0002301	Pral.g_00029	Praj.g_01163
OG0002401	Pral.g_01054	Praj.g_00783
OG0002403	Pral.g_01901	Praj.g_00987
OG0002404	Pral.g_01694	Praj.g_01047
OG0002977	Pral.g_00437	Praj.g_01174
OG0002980	Pral.g_00096	Praj.g_01345
OG0003219	Pral.g_00058	Praj.g_01048
