Orthogroup	Pral	Prbh
OG0001114	Pral.g_00206	Prbh.g_01681
OG0001115	Pral.g_00207	Prbh.g_01680
OG0001116	Pral.g_00208	Prbh.g_01679
OG0001117	Pral.g_00209	Prbh.g_01678
OG0001118	Pral.g_00210	Prbh.g_01677
OG0001119	Pral.g_00211	Prbh.g_01676
OG0001120	Pral.g_00212	Prbh.g_01675
OG0001121	Pral.g_00213	Prbh.g_01674
OG0001122	Pral.g_00214	Prbh.g_01673
OG0001123	Pral.g_00215	Prbh.g_01672
OG0001124	Pral.g_00216	Prbh.g_01671
OG0001125	Pral.g_00217	Prbh.g_01670
OG0001126	Pral.g_00218	Prbh.g_01669
OG0001127	Pral.g_00219	Prbh.g_01668
OG0001128	Pral.g_00220	Prbh.g_01667
OG0001129	Pral.g_00221	Prbh.g_01666
OG0001130	Pral.g_00222	Prbh.g_01665
OG0001131	Pral.g_00223	Prbh.g_01664
OG0001132	Pral.g_00224	Prbh.g_01663
OG0001133	Pral.g_00225	Prbh.g_01662
OG0001134	Pral.g_00226	Prbh.g_01661
OG0001135	Pral.g_00227	Prbh.g_01660
OG0001136	Pral.g_00228	Prbh.g_01659
OG0001137	Pral.g_00229	Prbh.g_01658
OG0001138	Pral.g_00230	Prbh.g_01657
OG0001139	Pral.g_00232	Prbh.g_01656
OG0001140	Pral.g_01190	Prbh.g_01655
OG0001141	Pral.g_00234	Prbh.g_01653
OG0001142	Pral.g_00235	Prbh.g_01652
OG0001143	Pral.g_00236	Prbh.g_01651
OG0001144	Pral.g_00238	Prbh.g_01649
OG0001145	Pral.g_00240	Prbh.g_01647
OG0001146	Pral.g_00241	Prbh.g_01646
OG0001147	Pral.g_00244	Prbh.g_01643
OG0001148	Pral.g_00245	Prbh.g_01642
OG0001149	Pral.g_00246	Prbh.g_01641
OG0001150	Pral.g_00249	Prbh.g_01638
OG0001151	Pral.g_00250	Prbh.g_01637
OG0001152	Pral.g_00251	Prbh.g_01636
OG0001153	Pral.g_00252	Prbh.g_01635
OG0001154	Pral.g_00253	Prbh.g_01634
OG0001155	Pral.g_00254	Prbh.g_01633
OG0001156	Pral.g_00255	Prbh.g_01632
OG0001157	Pral.g_00257	Prbh.g_01630
OG0001158	Pral.g_00259	Prbh.g_01628
OG0001159	Pral.g_00260	Prbh.g_01627
OG0001160	Pral.g_00261	Prbh.g_01626
OG0001161	Pral.g_00266	Prbh.g_01621
OG0001162	Pral.g_00267	Prbh.g_01620
OG0001163	Pral.g_00268	Prbh.g_01619
OG0001164	Pral.g_00269	Prbh.g_01618
OG0001165	Pral.g_00270	Prbh.g_01617
OG0001166	Pral.g_00271	Prbh.g_01616
OG0001167	Pral.g_00272	Prbh.g_01615
OG0001168	Pral.g_00274	Prbh.g_01613
OG0001169	Pral.g_00275	Prbh.g_01612
OG0001170	Pral.g_00278	Prbh.g_01608
OG0001171	Pral.g_00279	Prbh.g_01607
OG0001172	Pral.g_00280	Prbh.g_01606
OG0001173	Pral.g_00282	Prbh.g_01604
OG0001174	Pral.g_00284	Prbh.g_01602
OG0001175	Pral.g_00286	Prbh.g_01600
OG0001176	Pral.g_00288	Prbh.g_01598
OG0001177	Pral.g_00290	Prbh.g_01596
OG0001178	Pral.g_00291	Prbh.g_01595
OG0001179	Pral.g_00292	Prbh.g_01594
OG0001180	Pral.g_00293	Prbh.g_01593
OG0001181	Pral.g_00294	Prbh.g_01592
OG0001182	Pral.g_00295	Prbh.g_01591
OG0001183	Pral.g_00296	Prbh.g_01590
OG0001184	Pral.g_00297	Prbh.g_01589
OG0001185	Pral.g_00298	Prbh.g_01588
OG0001186	Pral.g_00300	Prbh.g_01586
OG0001187	Pral.g_00301	Prbh.g_01585
OG0001188	Pral.g_00302	Prbh.g_01584
OG0001189	Pral.g_00303	Prbh.g_01583
OG0001190	Pral.g_00304	Prbh.g_01582
OG0001191	Pral.g_00306	Prbh.g_01580
OG0001192	Pral.g_00308	Prbh.g_01578
OG0001193	Pral.g_00309	Prbh.g_01577
OG0001194	Pral.g_00310	Prbh.g_01576
OG0001195	Pral.g_00312	Prbh.g_01574
OG0001196	Pral.g_00314	Prbh.g_01572
OG0001197	Pral.g_00317	Prbh.g_01569
OG0001198	Pral.g_00318	Prbh.g_01568
OG0001199	Pral.g_00319	Prbh.g_01567
OG0001200	Pral.g_00320	Prbh.g_01566
OG0001201	Pral.g_00321	Prbh.g_01565
OG0001202	Pral.g_00322	Prbh.g_01564
OG0001203	Pral.g_00324	Prbh.g_01562
OG0001204	Pral.g_00326	Prbh.g_01560
OG0001205	Pral.g_00327	Prbh.g_01559
OG0001206	Pral.g_00328	Prbh.g_01558
OG0001207	Pral.g_00329	Prbh.g_01557
OG0001208	Pral.g_00330	Prbh.g_01556
OG0001209	Pral.g_00331	Prbh.g_01555
OG0001210	Pral.g_00332	Prbh.g_01554
OG0001211	Pral.g_00333	Prbh.g_01553
OG0001212	Pral.g_00334	Prbh.g_01552
OG0001213	Pral.g_00335	Prbh.g_01551
OG0001214	Pral.g_00336	Prbh.g_01550
OG0001215	Pral.g_00337	Prbh.g_01549
OG0001216	Pral.g_00338	Prbh.g_01548
OG0001217	Pral.g_00339	Prbh.g_01547
OG0001218	Pral.g_00340	Prbh.g_01546
OG0001219	Pral.g_00341	Prbh.g_01545
OG0001220	Pral.g_00342	Prbh.g_01544
OG0001221	Pral.g_00343	Prbh.g_01543
OG0001222	Pral.g_00345	Prbh.g_01541
OG0001223	Pral.g_00347	Prbh.g_01539
OG0001224	Pral.g_00349	Prbh.g_01537
OG0001225	Pral.g_00351	Prbh.g_01535
OG0001226	Pral.g_00352	Prbh.g_01534
OG0001227	Pral.g_00353	Prbh.g_01533
OG0001228	Pral.g_00354	Prbh.g_01532
OG0001229	Pral.g_00355	Prbh.g_01531
OG0001230	Pral.g_00356	Prbh.g_01530
OG0001231	Pral.g_00357	Prbh.g_01529
OG0001232	Pral.g_00359	Prbh.g_01527
OG0001233	Pral.g_00360	Prbh.g_01526
OG0001234	Pral.g_00361	Prbh.g_01525
OG0001235	Pral.g_00362	Prbh.g_01524
OG0001236	Pral.g_00363	Prbh.g_01523
OG0001237	Pral.g_00366	Prbh.g_01520
OG0001238	Pral.g_00367	Prbh.g_01519
OG0001239	Pral.g_00373	Prbh.g_01514
OG0001240	Pral.g_00374	Prbh.g_01513
OG0001241	Pral.g_00375	Prbh.g_01512
OG0001242	Pral.g_00377	Prbh.g_01510
OG0001243	Pral.g_00378	Prbh.g_01509
OG0001244	Pral.g_00379	Prbh.g_01508
OG0001245	Pral.g_00380	Prbh.g_01507
OG0001246	Pral.g_00381	Prbh.g_01506
OG0001247	Pral.g_00382	Prbh.g_01505
OG0001248	Pral.g_00383	Prbh.g_01504
OG0001249	Pral.g_00384	Prbh.g_01503
OG0001250	Pral.g_00386	Prbh.g_01501
OG0001251	Pral.g_00387	Prbh.g_01500
OG0001252	Pral.g_00388	Prbh.g_01499
OG0001253	Pral.g_00389	Prbh.g_01498
OG0001254	Pral.g_00391	Prbh.g_01496
OG0001255	Pral.g_00392	Prbh.g_01495
OG0001256	Pral.g_00396	Prbh.g_01490
OG0001257	Pral.g_00397	Prbh.g_01489
OG0001258	Pral.g_00398	Prbh.g_01488
OG0001259	Pral.g_00401	Prbh.g_01485
OG0001260	Pral.g_00402	Prbh.g_01484
OG0001261	Pral.g_00403	Prbh.g_01483
OG0001262	Pral.g_00404	Prbh.g_01482
OG0001263	Pral.g_00405	Prbh.g_01481
OG0001264	Pral.g_00406	Prbh.g_01480
OG0001265	Pral.g_00407	Prbh.g_01479
OG0001266	Pral.g_00408	Prbh.g_01478
OG0001267	Pral.g_00409	Prbh.g_01477
OG0001268	Pral.g_00410	Prbh.g_01476
OG0001269	Pral.g_00955	Prbh.g_00691
OG0001270	Pral.g_00907	Prbh.g_00643
OG0001271	Pral.g_00895	Prbh.g_00632
OG0001272	Pral.g_00758	Prbh.g_00498
OG0001273	Pral.g_00699	Prbh.g_00440
OG0001274	Pral.g_00609	Prbh.g_00349
OG0001276	Pral.g_00499	Prbh.g_00240
OG0001277	Pral.g_01689	Prbh.g_01046
OG0001278	Pral.g_01539	Prbh.g_01006
OG0001279	Pral.g_01800	Prbh.g_00877
OG0001280	Pral.g_01598	Prbh.g_01124
OG0001281	Pral.g_01320, Pral.g_00967	Prbh.g_01444
OG0001282	Pral.g_01856	Prbh.g_01357
OG0001283	Pral.g_01317	Prbh.g_01889
OG0001284	Pral.g_01732	Prbh.g_00808
OG0001286	Pral.g_01364	Prbh.g_01286
OG0001287	Pral.g_01263	Prbh.g_00722
OG0001288	Pral.g_01116	Prbh.g_00143
OG0001289	Pral.g_01102	Prbh.g_00155
OG0001291	Pral.g_00572	Prbh.g_00205
OG0001294	Pral.g_01040	Prbh.g_01146
OG0001296	Pral.g_00098	Prbh.g_01790
OG0001297	Pral.g_00102	Prbh.g_01787
OG0001298	Pral.g_00105	Prbh.g_01784
OG0001299	Pral.g_00175	Prbh.g_01714
OG0001300	Pral.g_00112	Prbh.g_01777
OG0001301	Pral.g_00285	Prbh.g_01601
OG0001302	Pral.g_00316	Prbh.g_01570
OG0001303	Pral.g_00346	Prbh.g_01540
OG0001304	Pral.g_00400	Prbh.g_01486
OG0001305	Pral.g_01891	Prbh.g_01898
OG0001306	Pral.g_00657	Prbh.g_00395
OG0001307	Pral.g_01013	Prbh.g_00750
OG0001308	Pral.g_00976	Prbh.g_00711
OG0001310	Pral.g_00971	Prbh.g_00706
OG0001311	Pral.g_00954	Prbh.g_00690
OG0001312	Pral.g_00926	Prbh.g_00662
OG0001313	Pral.g_00919	Prbh.g_00655
OG0001316	Pral.g_00787	Prbh.g_00527
OG0001317	Pral.g_00671	Prbh.g_01356
OG0001319	Pral.g_01308	Prbh.g_01339
OG0001321	Pral.g_01565	Prbh.g_01035
OG0001324	Pral.g_00034	Prbh.g_00792
OG0001327	Pral.g_01237	Prbh.g_01937
OG0001329	Pral.g_00130	Prbh.g_01759
OG0001331	Pral.g_00281	Prbh.g_01605
OG0001332	Pral.g_00904	Prbh.g_00640
OG0001333	Pral.g_00802	Prbh.g_00542
OG0001335	Pral.g_01810	Prbh.g_00867
OG0001336	Pral.g_01829	Prbh.g_00850
OG0001338	Pral.g_01047	Prbh.g_00201
OG0001339	Pral.g_01276	Prbh.g_01378
OG0001340	Pral.g_00394	Prbh.g_01492
OG0001341	Pral.g_01069	Prbh.g_00188
OG0001343	Pral.g_00103	Prbh.g_01786
OG0001344	Pral.g_00155	Prbh.g_01734
OG0001345	Pral.g_00247	Prbh.g_01640
OG0001346	Pral.g_00307	Prbh.g_01579
OG0001347	Pral.g_00344	Prbh.g_01542
OG0001348	Pral.g_00917	Prbh.g_00653
OG0001349	Pral.g_00927	Prbh.g_00663
OG0001350	Pral.g_00670	Prbh.g_01389
OG0001351	Pral.g_00841	Prbh.g_00579
OG0001352	Pral.g_00791	Prbh.g_00531
OG0001353	Pral.g_00778	Prbh.g_00518
OG0001354	Pral.g_00759	Prbh.g_00499
OG0001355	Pral.g_00693	Prbh.g_00433
OG0001357	Pral.g_00660	Prbh.g_00398
OG0001358	Pral.g_00620	Prbh.g_00359
OG0001359	Pral.g_00605	Prbh.g_00345
OG0001360	Pral.g_00581	Prbh.g_00321
OG0001361	Pral.g_00576	Prbh.g_00316
OG0001362	Pral.g_00511	Prbh.g_00252
OG0001363	Pral.g_00818	Prbh.g_00556
OG0001364	Pral.g_01666	Prbh.g_01047
OG0001365	Pral.g_01529	Prbh.g_00995
OG0001366	Pral.g_01822	Prbh.g_00855
OG0001367	Pral.g_01585	Prbh.g_01112
OG0001368	Pral.g_01597	Prbh.g_01123
OG0001369	Pral.g_00073	Prbh.g_01863
OG0001370	Pral.g_00072	Prbh.g_01862
OG0001371	Pral.g_01425	Prbh.g_01228
OG0001372	Pral.g_00024	Prbh.g_01396
OG0001373	Pral.g_01082	Prbh.g_00175
OG0001374	Pral.g_01055	Prbh.g_00726
OG0001375	Pral.g_00144	Prbh.g_01744
OG0001377	Pral.g_00315	Prbh.g_01571
OG0001378	Pral.g_01599	Prbh.g_01125
OG0001379	Pral.g_00981	Prbh.g_00716
OG0001380	Pral.g_00979	Prbh.g_00714
OG0001381	Pral.g_00960	Prbh.g_00696
OG0001382	Pral.g_00909	Prbh.g_00645
OG0001383	Pral.g_00806	Prbh.g_00546
OG0001384	Pral.g_00782	Prbh.g_00522
OG0001385	Pral.g_00766	Prbh.g_00506
OG0001386	Pral.g_01119	Prbh.g_00140
OG0001387	Pral.g_01192	Prbh.g_00069
OG0001388	Pral.g_01744	Prbh.g_00932
OG0001389	Pral.g_00634	Prbh.g_00373
OG0001390	Pral.g_00628	Prbh.g_00368
OG0001391	Pral.g_00586	Prbh.g_00824
OG0001392	Pral.g_00579	Prbh.g_00319
OG0001393	Pral.g_00570	Prbh.g_00310
OG0001394	Pral.g_01468	Prbh.g_01186
OG0001395	Pral.g_01768	Prbh.g_00908
OG0001396	Pral.g_01767	Prbh.g_00910
OG0001397	Pral.g_01760	Prbh.g_00916
OG0001398	Pral.g_01724	Prbh.g_01168
OG0001399	Pral.g_01664	Prbh.g_01050
OG0001400	Pral.g_01823	Prbh.g_00854
OG0001401	Pral.g_01821	Prbh.g_00856
OG0001402	Pral.g_01794	Prbh.g_00883
OG0001403	Pral.g_01791	Prbh.g_00886
OG0001405	Pral.g_01577	Prbh.g_01136
OG0001406	Pral.g_01557	Prbh.g_01027
OG0001407	Pral.g_01834	Prbh.g_00846
OG0001408	Pral.g_00051	Prbh.g_01345
OG0001409	Pral.g_01855	Prbh.g_00842
OG0001410	Pral.g_01352	Prbh.g_01298
OG0001411	Pral.g_01903	Prbh.g_00809
OG0001412	Pral.g_01280	Prbh.g_01374
OG0001413	Pral.g_01693	Prbh.g_01139
OG0001414	Pral.g_01221	Prbh.g_00010
OG0001415	Pral.g_01117	Prbh.g_00142
OG0001416	Pral.g_01113	Prbh.g_00145
OG0001417	Pral.g_01068	Prbh.g_00189
OG0001418	Pral.g_01862	Prbh.g_01851
OG0001419	Pral.g_00063	Prbh.g_01820
OG0001420	Pral.g_00064	Prbh.g_01835
OG0001421	Pral.g_01651	Prbh.g_01063
OG0001422	Pral.g_01888	Prbh.g_01794
OG0001423	Pral.g_01702	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768
OG0001424	Pral.g_01326	Prbh.g_01861
OG0001425	Pral.g_00713	Prbh.g_00453
OG0001426	Pral.g_01695	Prbh.g_01140
OG0001427	Pral.g_00568	Prbh.g_00308
OG0001430	Pral.g_01659	Prbh.g_01055
OG0001431	Pral.g_01819	Prbh.g_00858
OG0001432	Pral.g_01814	Prbh.g_00862
OG0001434	Pral.g_01892	Prbh.g_01905
OG0001435	Pral.g_01067	Prbh.g_00191
OG0001437	Pral.g_01303	Prbh.g_01888
OG0001438	Pral.g_00395	Prbh.g_01491
OG0001441	Pral.g_01617	Prbh.g_01096
OG0001448	Pral.g_00467	Prbh.g_01463
OG0001449	Pral.g_00426	Prbh.g_01906
OG0001451	Pral.g_01349	Prbh.g_01301
OG0001453	Pral.g_00054	Prbh.g_01353
OG0001454	Pral.g_00053	Prbh.g_00404
OG0001455	Pral.g_01329	Prbh.g_01309
OG0001456	Pral.g_01710	Prbh.g_01399
OG0001458	Pral.g_00365	Prbh.g_01521
OG0001460	Pral.g_01851	Prbh.g_00375
OG0001463	Pral.g_01865	Prbh.g_00781
OG0001466	Pral.g_01735	Prbh.g_00941
OG0001467	Pral.g_01223	Prbh.g_00007
OG0001468	Pral.g_01520	Prbh.g_00985
OG0001469	Pral.g_00448	Prbh.g_01440
OG0001470	Pral.g_01330	Prbh.g_01322
OG0001471	Pral.g_00630	Prbh.g_00369
OG0001474	Pral.g_01309	Prbh.g_01340
OG0001475	Pral.g_01053	Prbh.g_00200
OG0001478	Pral.g_00273	Prbh.g_01614
OG0001479	Pral.g_01365	Prbh.g_01285
OG0001482	Pral.g_00719	Prbh.g_00459
OG0001484	Pral.g_01872	Prbh.g_01838
OG0001487	Pral.g_01478	Prbh.g_01175
OG0001494	Pral.g_01386	Prbh.g_01264
OG0001496	Pral.g_01287	Prbh.g_01367
OG0001497	Pral.g_01264	Prbh.g_00721
OG0001498	Pral.g_00168	Prbh.g_01722
OG0001501	Pral.g_00463	Prbh.g_01458
OG0001509	Pral.g_01521	Prbh.g_00986
OG0001523	Pral.g_01784	Prbh.g_00893
OG0001524	Pral.g_00425	Prbh.g_00785
OG0001525	Pral.g_01325	Prbh.g_01330
OG0001526	Pral.g_01348	Prbh.g_01302
OG0001529	Pral.g_00265	Prbh.g_01622
OG0001531	Pral.g_00989	Prbh.g_01927
OG0001535	Pral.g_00035	Prbh.g_00772
OG0001538	Pral.g_01854	Prbh.g_01852
OG0001541	Pral.g_01816	Prbh.g_00860
OG0001542	Pral.g_00047	Prbh.g_01899
OG0001552	Pral.g_01866	Prbh.g_00810
OG0001555	Pral.g_00638	Prbh.g_00063
OG0001559	Pral.g_00434	Prbh.g_01400
OG0001560	Pral.g_01803	Prbh.g_00874
OG0001561	Pral.g_01672	Prbh.g_00990
OG0001562	Pral.g_00423	Prbh.g_00767, Prbh.g_00790
OG0001563	Pral.g_00030	Prbh.g_01337, Prbh.g_00801
OG0001599	Pral.g_00457	Prbh.g_01839
OG0001600	Pral.g_01300	Prbh.g_01871
OG0001619	Pral.g_00197	Prbh.g_01693
OG0001621	Pral.g_01049	Prbh.g_00204
OG0001629	Pral.g_01255	Prbh.g_00068
OG0001633	Pral.g_01120	Prbh.g_00139
OG0001642	Pral.g_01248, Pral.g_01045	Prbh.g_01917
OG0001645	Pral.g_01048	Prbh.g_00197
OG0001646	Pral.g_01667	Prbh.g_00203
OG0001703	Pral.g_01836	Prbh.g_00844
OG0001721	Pral.g_00311	Prbh.g_01575
OG0001722	Pral.g_01310, Pral.g_01827	Prbh.g_00852
OG0001723	Pral.g_01835	Prbh.g_00845
OG0001725	Pral.g_00697	Prbh.g_00438
OG0001726	Pral.g_01857	Prbh.g_00820
OG0001739	Pral.g_00068	Prbh.g_01836
OG0001740	Pral.g_01783	Prbh.g_00894
OG0001741	Pral.g_01004	Prbh.g_00742
OG0001743	Pral.g_00936	Prbh.g_00672
OG0001744	Pral.g_00937	Prbh.g_00673
OG0001745	Pral.g_00947	Prbh.g_00683
OG0001747	Pral.g_01297	Prbh.g_01335
OG0001748	Pral.g_00801	Prbh.g_00541
OG0001749	Pral.g_00153	Prbh.g_01736
OG0001750	Pral.g_01268	Prbh.g_01386
OG0001751	Pral.g_01381	Prbh.g_01269
OG0001752	Pral.g_01402	Prbh.g_01251
OG0001753	Pral.g_01749	Prbh.g_00927
OG0001754	Pral.g_01759	Prbh.g_00917
OG0001755	Pral.g_01576	Prbh.g_01137
OG0001756	Pral.g_01601	Prbh.g_01127
OG0001757	Pral.g_01596	Prbh.g_01122
OG0001758	Pral.g_01631	Prbh.g_01082
OG0001759	Pral.g_01574	Prbh.g_01045
OG0001760	Pral.g_01787	Prbh.g_00890
OG0001761	Pral.g_01493	Prbh.g_00958
OG0001762	Pral.g_01307	Prbh.g_01873
OG0001763	Pral.g_01540	Prbh.g_01007
OG0001764	Pral.g_01547	Prbh.g_01014
OG0001765	Pral.g_01808	Prbh.g_00869
OG0001766	Pral.g_01770	Prbh.g_00906
OG0001767	Pral.g_01465	Prbh.g_01189
OG0001768	Pral.g_00924	Prbh.g_00660
OG0001769	Pral.g_00675	Prbh.g_00414
OG0001770	Pral.g_00707	Prbh.g_00447
OG0001771	Pral.g_00708	Prbh.g_00448
OG0001772	Pral.g_00709	Prbh.g_00449
OG0001773	Pral.g_00710	Prbh.g_00450
OG0001774	Pral.g_00711	Prbh.g_00451
OG0001775	Pral.g_00258	Prbh.g_01629
OG0001776	Pral.g_00242	Prbh.g_01645
OG0001777	Pral.g_00915	Prbh.g_00651
OG0001778	Pral.g_00864	Prbh.g_00603
OG0001779	Pral.g_00858	Prbh.g_00597
OG0001780	Pral.g_01305	Prbh.g_01876
OG0001781	Pral.g_00364	Prbh.g_01522
OG0001782	Pral.g_00368	Prbh.g_01518
OG0001783	Pral.g_00369	Prbh.g_01517
OG0001784	Pral.g_01606	Prbh.g_01132
OG0001785	Pral.g_00376	Prbh.g_01511
OG0001786	Pral.g_00385	Prbh.g_01502
OG0001788	Pral.g_01882	Prbh.g_00774
OG0001798	Pral.g_00526	Prbh.g_00266
OG0001800	Pral.g_01295	Prbh.g_01859
OG0001801	Pral.g_01066	Prbh.g_00192
OG0001803	Pral.g_00442	Prbh.g_00787
OG0001805	Pral.g_01825	Prbh.g_00853
OG0001806	Pral.g_00429	Prbh.g_00771, Prbh.g_00795
OG0001830	Pral.g_01374	Prbh.g_01275
OG0001831	Pral.g_01734	Prbh.g_00783
OG0001832	Pral.g_01876	Prbh.g_01324
OG0001833	Pral.g_00036	Prbh.g_01823
OG0001834	Pral.g_01328	Prbh.g_01310
OG0001854	Pral.g_01341	Prbh.g_01312
OG0001855	Pral.g_00001	Prbh.g_01802
OG0001875	Pral.g_00067	Prbh.g_01832
OG0001878	Pral.g_01010	Prbh.g_00747
OG0001879	Pral.g_00299	Prbh.g_01587
OG0001880	Pral.g_01109	Prbh.g_00148
OG0001881	Pral.g_00528	Prbh.g_00268
OG0001882	Pral.g_01392	Prbh.g_01259
OG0001883	Pral.g_01393	Prbh.g_01258
OG0001886	Pral.g_01745	Prbh.g_00931
OG0001887	Pral.g_01306	Prbh.g_01850
OG0001888	Pral.g_01572	Prbh.g_01043
OG0001889	Pral.g_01641	Prbh.g_01072
OG0001890	Pral.g_01894	Prbh.g_00777
OG0001891	Pral.g_00689	Prbh.g_00429
OG0001892	Pral.g_00786	Prbh.g_00526
OG0001893	Pral.g_00997	Prbh.g_00735
OG0001894	Pral.g_00998	Prbh.g_00736
OG0001895	Pral.g_01002	Prbh.g_00740
OG0001896	Pral.g_00393	Prbh.g_01493
OG0001897	Pral.g_01818	Prbh.g_00859
OG0001898	Pral.g_00079	Prbh.g_01846
OG0001899	Pral.g_01338	Prbh.g_01315
OG0001900	Pral.g_00041, Pral.g_01318	Prbh.g_01886
OG0001915	Pral.g_00118	Prbh.g_01771
OG0001916	Pral.g_01839	Prbh.g_00843
OG0001919	Pral.g_00424	Prbh.g_00796
OG0001922	Pral.g_01847	Prbh.g_00207
OG0001923	Pral.g_01315	Prbh.g_01842
OG0001924	Pral.g_01833	Prbh.g_00847
OG0001925	Pral.g_00704	Prbh.g_00444
OG0001926	Pral.g_00624	Prbh.g_00364
OG0001927	Pral.g_00594	Prbh.g_00335
OG0001928	Pral.g_01730	Prbh.g_00944
OG0001929	Pral.g_01714	Prbh.g_01158
OG0001930	Pral.g_00026	Prbh.g_01403
OG0001931	Pral.g_01848	Prbh.g_01143
OG0001932	Pral.g_00086	Prbh.g_00798
OG0001933	Pral.g_01700	Prbh.g_00830
OG0001935	Pral.g_00452	Prbh.g_01446
OG0001936	Pral.g_00453	Prbh.g_01447
OG0001937	Pral.g_01077	Prbh.g_00180
OG0001938	Pral.g_00074	Prbh.g_01864
OG0001939	Pral.g_01339	Prbh.g_01314
OG0001940	Pral.g_01031	Prbh.g_00210
OG0001941	Pral.g_00276	Prbh.g_01611
OG0001942	Pral.g_00055	Prbh.g_01352
OG0001954	Pral.g_01196	Prbh.g_00047
OG0001962	Pral.g_01375	Prbh.g_01360
OG0001974	Pral.g_01838	Prbh.g_00495
OG0001975	Pral.g_00433	Prbh.g_01407
OG0001976	Pral.g_01765	Prbh.g_00911
OG0001977	Pral.g_00084	Prbh.g_01795
OG0001978	Pral.g_01668	Prbh.g_00812
OG0001998	Pral.g_00174	Prbh.g_01715
OG0001999	Pral.g_01186	Prbh.g_01610
OG0002002	Pral.g_01230, Pral.g_01226, Pral.g_01301	Prbh.g_01404
OG0002009	Pral.g_00438	Prbh.g_00800
OG0002010	Pral.g_01051	Prbh.g_01346
OG0002028	Pral.g_01241	Prbh.g_01931
OG0002046	Pral.g_01050	Prbh.g_00378
OG0002076	Pral.g_00014	Prbh.g_00407
OG0002091	Pral.g_00980	Prbh.g_00715
OG0002092	Pral.g_00703	Prbh.g_00443
OG0002093	Pral.g_00876	Prbh.g_00822
OG0002094	Pral.g_00447	Prbh.g_00811
OG0002096	Pral.g_01573	Prbh.g_01044
OG0002097	Pral.g_01473	Prbh.g_01180
OG0002098	Pral.g_01867	Prbh.g_01323
OG0002099	Pral.g_01062	Prbh.g_00817
OG0002100	Pral.g_01841	Prbh.g_00198
OG0002102	Pral.g_00033	Prbh.g_01887
OG0002104	Pral.g_00081	Prbh.g_01831
OG0002105	Pral.g_00080	Prbh.g_01830
OG0002106	Pral.g_00106	Prbh.g_01783
OG0002137	Pral.g_01096	Prbh.g_00161
OG0002147	Pral.g_00427	Prbh.g_01023
OG0002149	Pral.g_01852	Prbh.g_00823
OG0002152	Pral.g_01661	Prbh.g_01052
OG0002156	Pral.g_00042	Prbh.g_01884
OG0002159	Pral.g_00264	Prbh.g_01623
OG0002204	Pral.g_00439	Prbh.g_01908
OG0002222	Pral.g_01245	Prbh.g_01932, Prbh.g_01929
OG0002299	Pral.g_01864	Prbh.g_01951
OG0002301	Pral.g_00029	Prbh.g_01910
OG0002316	Pral.g_00097, Pral.g_00002	Prbh.g_01419
OG0002397	Pral.g_00013	Prbh.g_00841
OG0002983	Pral.g_01885	Prbh.g_00784
OG0003295	Pral.g_01313	Prbh.g_01358
OG0003466	Pral.g_00006	Prbh.g_01412
OG0003467	Pral.g_00007	Prbh.g_01411
OG0003468	Pral.g_00049	Prbh.g_01879
OG0003469	Pral.g_00083	Prbh.g_01796
OG0003471	Pral.g_01162	Prbh.g_01883
