Orthogroup	Prav	Syac
OG0001171	Prav.g_01813	Syac.g_00650
OG0001172	Prav.g_00271	Syac.g_02187
OG0001173	Prav.g_00272	Syac.g_02186
OG0001174	Prav.g_00280	Syac.g_02178
OG0001175	Prav.g_00281	Syac.g_02177
OG0001176	Prav.g_00288	Syac.g_02141
OG0001177	Prav.g_00291	Syac.g_02143
OG0001178	Prav.g_00296	Syac.g_00539
OG0001179	Prav.g_00616	Syac.g_02112
OG0001180	Prav.g_00638	Syac.g_02087
OG0001181	Prav.g_00642	Syac.g_02083
OG0001182	Prav.g_00649	Syac.g_02074
OG0001183	Prav.g_00654	Syac.g_02070
OG0001184	Prav.g_00670	Syac.g_00186
OG0001185	Prav.g_00684	Syac.g_00162
OG0001186	Prav.g_00707	Syac.g_00082
OG0001187	Prav.g_00711	Syac.g_00085
OG0001188	Prav.g_00713	Syac.g_00076
OG0001189	Prav.g_00730	Syac.g_00054
OG0001190	Prav.g_00734	Syac.g_02353
OG0001191	Prav.g_00744	Syac.g_02368
OG0001192	Prav.g_00749	Syac.g_02374
OG0001193	Prav.g_00759	Syac.g_02406
OG0001194	Prav.g_00760	Syac.g_02408
OG0001195	Prav.g_00761	Syac.g_02409
OG0001196	Prav.g_00774	Syac.g_02477
OG0001197	Prav.g_00775	Syac.g_02479
OG0001198	Prav.g_00783	Syac.g_02491
OG0001199	Prav.g_00139	Syac.g_00445
OG0001200	Prav.g_00141	Syac.g_00443
OG0001201	Prav.g_00173	Syac.g_00395
OG0001202	Prav.g_00839	Syac.g_02285
OG0001203	Prav.g_00800	Syac.g_01967
OG0001204	Prav.g_01890	Syac.g_02200
OG0001205	Prav.g_01044	Syac.g_00706
OG0001206	Prav.g_01060	Syac.g_01715
OG0001207	Prav.g_01075	Syac.g_01915
OG0001208	Prav.g_01080	Syac.g_01902
OG0001209	Prav.g_01133	Syac.g_01833
OG0001210	Prav.g_01138	Syac.g_01826
OG0001211	Prav.g_01148	Syac.g_01809
OG0001212	Prav.g_01192	Syac.g_01751
OG0001213	Prav.g_01227	Syac.g_00968
OG0001214	Prav.g_01235	Syac.g_00981
OG0001215	Prav.g_01288	Syac.g_00919
OG0001216	Prav.g_00308	Syac.g_01285
OG0001217	Prav.g_00346	Syac.g_01043
OG0001218	Prav.g_00355	Syac.g_01679
OG0001220	Prav.g_00448	Syac.g_00813
OG0001221	Prav.g_00510	Syac.g_01379
OG0001223	Prav.g_00574	Syac.g_01215
OG0001224	Prav.g_00929	Syac.g_00880
OG0001225	Prav.g_00931	Syac.g_00882
OG0001226	Prav.g_00236	Syac.g_01026
OG0001227	Prav.g_00255	Syac.g_02387
OG0001228	Prav.g_01836	Syac.g_00700
OG0001229	Prav.g_01471	Syac.g_00906
OG0001230	Prav.g_01570	Syac.g_01621
OG0001231	Prav.g_01673	Syac.g_00017
OG0001232	Prav.g_01784	Syac.g_00509
OG0001233	Prav.g_01804	Syac.g_00660
OG0001234	Prav.g_00283	Syac.g_02173
OG0001235	Prav.g_00293	Syac.g_02147
OG0001236	Prav.g_00667	Syac.g_00189
OG0001237	Prav.g_00671	Syac.g_00184
OG0001238	Prav.g_00745	Syac.g_02369
OG0001240	Prav.g_00158	Syac.g_00411
OG0001241	Prav.g_00166	Syac.g_00402
OG0001242	Prav.g_00184	Syac.g_00370
OG0001243	Prav.g_00190	Syac.g_00363
OG0001244	Prav.g_00206	Syac.g_00333
OG0001245	Prav.g_00997	Syac.g_01064
OG0001246	Prav.g_01102	Syac.g_01876
OG0001247	Prav.g_01281	Syac.g_01303
OG0001248	Prav.g_01283	Syac.g_01306
OG0001249	Prav.g_00373	Syac.g_02029
OG0001250	Prav.g_00437	Syac.g_00838
OG0001251	Prav.g_00484	Syac.g_02415
OG0001252	Prav.g_00924	Syac.g_00874
OG0001253	Prav.g_00256	Syac.g_01063
OG0001254	Prav.g_00035	Syac.g_01465
OG0001255	Prav.g_00049	Syac.g_01957
OG0001256	Prav.g_01666	Syac.g_00563
OG0001257	Prav.g_01672	Syac.g_01686
OG0001258	Prav.g_01758	Syac.g_00553
OG0001259	Prav.g_01802	Syac.g_00662
OG0001260	Prav.g_01819	Syac.g_00640
OG0001262	Prav.g_00728	Syac.g_00056
OG0001263	Prav.g_00193	Syac.g_00360
OG0001265	Prav.g_00183	Syac.g_00372
OG0001266	Prav.g_00835	Syac.g_02289
OG0001267	Prav.g_01926	Syac.g_02253
OG0001268	Prav.g_01985	Syac.g_02014
OG0001269	Prav.g_00978	Syac.g_01960
OG0001270	Prav.g_01033	Syac.g_00690
OG0001271	Prav.g_01070	Syac.g_01703
OG0001272	Prav.g_01084	Syac.g_01898
OG0001273	Prav.g_01229	Syac.g_00974
OG0001274	Prav.g_01308, Prav.g_01311	Syac.g_02323
OG0001275	Prav.g_00584	Syac.g_01228
OG0001276	Prav.g_00908	Syac.g_01244
OG0001277	Prav.g_00244	Syac.g_02463
OG0001278	Prav.g_01831	Syac.g_01517
OG0001279	Prav.g_01392	Syac.g_01605
OG0001280	Prav.g_01437	Syac.g_00731
OG0001281	Prav.g_01443	Syac.g_00721
OG0001282	Prav.g_01474	Syac.g_01917
OG0001283	Prav.g_01493	Syac.g_02472
OG0001284	Prav.g_01648	Syac.g_00586
OG0001285	Prav.g_01787	Syac.g_01060
OG0001286	Prav.g_00636	Syac.g_02089
OG0001287	Prav.g_00691	Syac.g_00154
OG0001288	Prav.g_00700	Syac.g_00141
OG0001289	Prav.g_00152	Syac.g_00426
OG0001291	Prav.g_00200	Syac.g_00349
OG0001292	Prav.g_01895	Syac.g_02205
OG0001293	Prav.g_01908	Syac.g_02226
OG0001294	Prav.g_00995	Syac.g_01411
OG0001295	Prav.g_01065	Syac.g_01824
OG0001296	Prav.g_01107	Syac.g_01870
OG0001297	Prav.g_01112	Syac.g_01866
OG0001298	Prav.g_01174	Syac.g_01774
OG0001299	Prav.g_01264	Syac.g_01417
OG0001300	Prav.g_01291	Syac.g_00910
OG0001301	Prav.g_01294	Syac.g_00897
OG0001302	Prav.g_00383	Syac.g_01012
OG0001303	Prav.g_00946	Syac.g_01137
OG0001304	Prav.g_00918	Syac.g_01257
OG0001305	Prav.g_00937	Syac.g_00890
OG0001306	Prav.g_00051	Syac.g_00749
OG0001307	Prav.g_01456	Syac.g_02156
OG0001309	Prav.g_01670	Syac.g_01860
OG0001310	Prav.g_01773	Syac.g_00528
OG0001311	Prav.g_00910	Syac.g_01246
OG0001315	Prav.g_00126	Syac.g_02072
OG0001316	Prav.g_00205	Syac.g_00342
OG0001317	Prav.g_00804	Syac.g_01971
OG0001318	Prav.g_01903	Syac.g_02218
OG0001319	Prav.g_01919	Syac.g_02242
OG0001321	Prav.g_01050	Syac.g_00712
OG0001322	Prav.g_01051	Syac.g_00713
OG0001323	Prav.g_01117	Syac.g_01857
OG0001324	Prav.g_01292	Syac.g_00909
OG0001325	Prav.g_00311	Syac.g_01281
OG0001326	Prav.g_00472	Syac.g_02420
OG0001328	Prav.g_00254	Syac.g_01385
OG0001329	Prav.g_00026	Syac.g_01007
OG0001330	Prav.g_01408	Syac.g_00738
OG0001332	Prav.g_01621	Syac.g_00625
OG0001333	Prav.g_01798	Syac.g_00666
OG0001334	Prav.g_00657	Syac.g_02061
OG0001335	Prav.g_00658	Syac.g_02060
OG0001336	Prav.g_00771	Syac.g_02473
OG0001339	Prav.g_00168	Syac.g_00400
OG0001340	Prav.g_01974	Syac.g_02039
OG0001341	Prav.g_00344	Syac.g_00904
OG0001343	Prav.g_00481	Syac.g_02413
OG0001344	Prav.g_00069	Syac.g_00774
OG0001345	Prav.g_01862	Syac.g_00803
OG0001346	Prav.g_01439	Syac.g_00728
OG0001347	Prav.g_00299	Syac.g_00123
OG0001348	Prav.g_01693	Syac.g_00857
OG0001352	Prav.g_01278	Syac.g_01842
OG0001353	Prav.g_00429	Syac.g_00850
OG0001354	Prav.g_00566	Syac.g_01201
OG0001355	Prav.g_01704, Prav.g_00969	Syac.g_01823
OG0001358	Prav.g_01218	Syac.g_00952
OG0001359	Prav.g_00482	Syac.g_02412
OG0001360	Prav.g_00257	Syac.g_00805
OG0001361	Prav.g_01865	Syac.g_00800
OG0001362	Prav.g_01592	Syac.g_01649
OG0001363	Prav.g_01594	Syac.g_01651
OG0001364	Prav.g_00660	Syac.g_00204
OG0001372	Prav.g_00354, Prav.g_01325	Syac.g_01845
OG0001373	Prav.g_00471	Syac.g_02419
OG0001374	Prav.g_00479	Syac.g_02427
OG0001375	Prav.g_00480	Syac.g_02414
OG0001376	Prav.g_00220	Syac.g_02376
OG0001377	Prav.g_00221	Syac.g_02375
OG0001378	Prav.g_00003	Syac.g_00689
OG0001379	Prav.g_01432	Syac.g_00736
OG0001380	Prav.g_01461	Syac.g_01589
OG0001381	Prav.g_01467	Syac.g_02162
OG0001382	Prav.g_01686	Syac.g_00148
OG0001385	Prav.g_00468	Syac.g_02416
OG0001386	Prav.g_00469	Syac.g_02417
OG0001387	Prav.g_00470	Syac.g_02418
OG0001388	Prav.g_00473	Syac.g_02421
OG0001389	Prav.g_00474	Syac.g_02422
OG0001390	Prav.g_00475	Syac.g_02423
OG0001391	Prav.g_00476	Syac.g_02424
OG0001392	Prav.g_00477	Syac.g_02425
OG0001393	Prav.g_00478	Syac.g_02426
OG0001395	Prav.g_00920	Syac.g_01262
OG0001396	Prav.g_00300	Syac.g_00124, Syac.g_00229
OG0001398	Prav.g_01700	Syac.g_01120
OG0001401	Prav.g_01365	Syac.g_00844, Syac.g_00845
OG0001402	Prav.g_01328	Syac.g_00957
OG0001403	Prav.g_00098	Syac.g_00033
OG0001404	Prav.g_00133	Syac.g_00451
OG0001405	Prav.g_01972	Syac.g_02058
OG0001406	Prav.g_00219	Syac.g_02377
OG0001407	Prav.g_00234	Syac.g_01841
OG0001408	Prav.g_00239	Syac.g_01530
OG0001410	Prav.g_01457	Syac.g_02155
OG0001412	Prav.g_00298	Syac.g_00122
OG0001413	Prav.g_01662	Syac.g_01019
OG0001414	Prav.g_00809	Syac.g_02161
OG0001416	Prav.g_01057	Syac.g_00724
OG0001417	Prav.g_01067	Syac.g_01200
OG0001419	Prav.g_00235	Syac.g_01840
OG0001420	Prav.g_00012	Syac.g_01847
OG0001425	Prav.g_00748	Syac.g_02373
OG0001428	Prav.g_00866	Syac.g_00301
OG0001430	Prav.g_01403	Syac.g_02345
OG0001432	Prav.g_01661	Syac.g_01572
OG0001434	Prav.g_00518	Syac.g_01368
OG0001435	Prav.g_00495	Syac.g_01399
OG0001438	Prav.g_01939	Syac.g_00280
OG0001439	Prav.g_01953	Syac.g_00250
OG0001442	Prav.g_00337	Syac.g_01358
OG0001443	Prav.g_01744	Syac.g_02382
OG0001446	Prav.g_00144	Syac.g_01293
OG0001447	Prav.g_00191	Syac.g_00362
OG0001448	Prav.g_00986	Syac.g_01094
OG0001449	Prav.g_01010	Syac.g_02197
OG0001452	Prav.g_00485	Syac.g_02214
OG0001456	Prav.g_00042	Syac.g_02434
OG0001457	Prav.g_00043	Syac.g_02435
OG0001458	Prav.g_00044	Syac.g_02436
OG0001459	Prav.g_01377	Syac.g_01445
OG0001462	Prav.g_00102	Syac.g_00039
OG0001465	Prav.g_01300	Syac.g_01299
OG0001468	Prav.g_00225	Syac.g_01014
OG0001470	Prav.g_01509	Syac.g_00683
OG0001471	Prav.g_01663	Syac.g_00257
OG0001473	Prav.g_00708	Syac.g_01010
OG0001474	Prav.g_01986	Syac.g_02013
OG0001475	Prav.g_01511	Syac.g_00681
OG0001479	Prav.g_01983	Syac.g_02016
OG0001480	Prav.g_00988	Syac.g_00812
OG0001481	Prav.g_00992	Syac.g_01260
OG0001482	Prav.g_01055	Syac.g_01210
OG0001492	Prav.g_01834	Syac.g_01514
OG0001493	Prav.g_01826	Syac.g_01522
OG0001494	Prav.g_01553	Syac.g_00088
OG0001495	Prav.g_00290	Syac.g_02144
OG0001499	Prav.g_00125	Syac.g_01441
OG0001504	Prav.g_01378	Syac.g_01446
OG0001505	Prav.g_01503	Syac.g_00105
OG0001508	Prav.g_01508	Syac.g_00684
OG0001528	Prav.g_01510	Syac.g_00682
OG0001546	Prav.g_01122	Syac.g_01853
OG0001548	Prav.g_00371	Syac.g_01030
OG0001551	Prav.g_00041	Syac.g_00861
OG0001585	Prav.g_01395	Syac.g_01072
OG0001586	Prav.g_01523	Syac.g_00104
OG0001602	Prav.g_01299	Syac.g_01300
OG0001625	Prav.g_01905	Syac.g_02220
OG0001666	Prav.g_01376	Syac.g_01452
OG0001667	Prav.g_01411	Syac.g_00472
OG0001718	Prav.g_00982	Syac.g_00465
OG0001737	Prav.g_01364	Syac.g_00274
OG0001749	Prav.g_01554	Syac.g_00220
OG0001842	Prav.g_00966	Syac.g_00630
OG0001930	Prav.g_00967	Syac.g_00629
OG0001931	Prav.g_00968	Syac.g_00628
OG0002015	Prav.g_01525	Syac.g_00215
OG0002108	Prav.g_01322	Syac.g_01596
OG0002291	Prav.g_01391	Syac.g_02263
OG0002387	Prav.g_01527	Syac.g_00680, Syac.g_00687
OG0003011	Prav.g_01526	Syac.g_00099
OG0003246	Prav.g_00301	Syac.g_01545
OG0004269	Prav.g_01547	Syac.g_00089
