Orthogroup	Prav	Syai
OG0001162	Prav.g_01675	Syai.g_01374
OG0001163	Prav.g_01753	Syai.g_02363
OG0001164	Prav.g_01757	Syai.g_02369
OG0001165	Prav.g_01760	Syai.g_02374
OG0001166	Prav.g_01780	Syai.g_02400
OG0001167	Prav.g_01797	Syai.g_02254
OG0001168	Prav.g_01799	Syai.g_02256
OG0001169	Prav.g_01801	Syai.g_02258
OG0001170	Prav.g_01803	Syai.g_02260
OG0001171	Prav.g_01813	Syai.g_02270
OG0001172	Prav.g_00271	Syai.g_00323
OG0001173	Prav.g_00272	Syai.g_00324
OG0001174	Prav.g_00280	Syai.g_00332
OG0001175	Prav.g_00281	Syai.g_00333
OG0001176	Prav.g_00288	Syai.g_00352
OG0001177	Prav.g_00291	Syai.g_00350
OG0001178	Prav.g_00296	Syai.g_02383
OG0001179	Prav.g_00616	Syai.g_00385
OG0001180	Prav.g_00638	Syai.g_00410
OG0001181	Prav.g_00642	Syai.g_00414
OG0001182	Prav.g_00649	Syai.g_00423
OG0001183	Prav.g_00654	Syai.g_00429
OG0001184	Prav.g_00670	Syai.g_00156
OG0001185	Prav.g_00684	Syai.g_00117
OG0001186	Prav.g_00707	Syai.g_00084
OG0001187	Prav.g_00711	Syai.g_00081
OG0001188	Prav.g_00713	Syai.g_00078
OG0001189	Prav.g_00730	Syai.g_00061
OG0001190	Prav.g_00734	Syai.g_02776
OG0001191	Prav.g_00744	Syai.g_02788
OG0001192	Prav.g_00749	Syai.g_02793
OG0001193	Prav.g_00759	Syai.g_02835
OG0001194	Prav.g_00760	Syai.g_02838
OG0001195	Prav.g_00761	Syai.g_02839
OG0001196	Prav.g_00774	Syai.g_02913
OG0001197	Prav.g_00775	Syai.g_02915
OG0001198	Prav.g_00783	Syai.g_02930
OG0001199	Prav.g_00139	Syai.g_02480
OG0001200	Prav.g_00141	Syai.g_02482
OG0001202	Prav.g_00839	Syai.g_02674
OG0001203	Prav.g_00800	Syai.g_00540
OG0001204	Prav.g_01890	Syai.g_00312
OG0001205	Prav.g_01044	Syai.g_02212
OG0001206	Prav.g_01060	Syai.g_00853
OG0001207	Prav.g_01075	Syai.g_00629
OG0001208	Prav.g_01080	Syai.g_00640
OG0001209	Prav.g_01133	Syai.g_00711
OG0001210	Prav.g_01138	Syai.g_00720
OG0001211	Prav.g_01148	Syai.g_00735
OG0001212	Prav.g_01192	Syai.g_00799
OG0001213	Prav.g_01227	Syai.g_01082
OG0001214	Prav.g_01235	Syai.g_01106
OG0001215	Prav.g_01288	Syai.g_01958
OG0001216	Prav.g_00308	Syai.g_01388
OG0001217	Prav.g_00346	Syai.g_01185
OG0001218	Prav.g_00355	Syai.g_00893
OG0001219	Prav.g_00385	Syai.g_01561
OG0001220	Prav.g_00448	Syai.g_02087
OG0001221	Prav.g_00510	Syai.g_01284
OG0001222	Prav.g_00548	Syai.g_01516
OG0001223	Prav.g_00574	Syai.g_01463
OG0001224	Prav.g_00929	Syai.g_02011
OG0001225	Prav.g_00931	Syai.g_02009
OG0001226	Prav.g_00236	Syai.g_01154
OG0001227	Prav.g_00255	Syai.g_02806
OG0001228	Prav.g_01836	Syai.g_02218
OG0001229	Prav.g_01471	Syai.g_01986
OG0001230	Prav.g_01570	Syai.g_00964
OG0001231	Prav.g_01673	Syai.g_00017
OG0001232	Prav.g_01784	Syai.g_02410
OG0001233	Prav.g_01804	Syai.g_02261
OG0001234	Prav.g_00283	Syai.g_00337
OG0001235	Prav.g_00293	Syai.g_00343
OG0001236	Prav.g_00667	Syai.g_00159
OG0001237	Prav.g_00671	Syai.g_00137
OG0001238	Prav.g_00745	Syai.g_02789
OG0001239	Prav.g_00136	Syai.g_02477
OG0001240	Prav.g_00158	Syai.g_02527
OG0001241	Prav.g_00166	Syai.g_02537
OG0001242	Prav.g_00184	Syai.g_02566
OG0001243	Prav.g_00190	Syai.g_02573
OG0001244	Prav.g_00206	Syai.g_02605
OG0001245	Prav.g_00997	Syai.g_02091
OG0001246	Prav.g_01102	Syai.g_00666
OG0001247	Prav.g_01281	Syai.g_01380
OG0001248	Prav.g_01283	Syai.g_01377
OG0001249	Prav.g_00373	Syai.g_00464
OG0001250	Prav.g_00437	Syai.g_02053
OG0001251	Prav.g_00484	Syai.g_02845
OG0001252	Prav.g_00924	Syai.g_02018
OG0001254	Prav.g_00035	Syai.g_01744
OG0001255	Prav.g_00049	Syai.g_01915
OG0001256	Prav.g_01666	Syai.g_02362
OG0001257	Prav.g_01672	Syai.g_00848
OG0001258	Prav.g_01758	Syai.g_02372
OG0001259	Prav.g_01802	Syai.g_02259
OG0001260	Prav.g_01819	Syai.g_02281
OG0001261	Prav.g_00624	Syai.g_00394
OG0001262	Prav.g_00728	Syai.g_00063
OG0001263	Prav.g_00193	Syai.g_02576
OG0001265	Prav.g_00183	Syai.g_02563
OG0001266	Prav.g_00835	Syai.g_02679
OG0001267	Prav.g_01926	Syai.g_00259
OG0001268	Prav.g_01985	Syai.g_00492
OG0001269	Prav.g_00978	Syai.g_01699
OG0001270	Prav.g_01033	Syai.g_02231
OG0001271	Prav.g_01070	Syai.g_00862
OG0001272	Prav.g_01084	Syai.g_00644
OG0001273	Prav.g_01229	Syai.g_01099
OG0001274	Prav.g_01308, Prav.g_01311	Syai.g_02706
OG0001275	Prav.g_00584	Syai.g_01447
OG0001276	Prav.g_00908	Syai.g_01431
OG0001277	Prav.g_00244	Syai.g_02899
OG0001278	Prav.g_01831	Syai.g_01799
OG0001279	Prav.g_01392	Syai.g_00991
OG0001280	Prav.g_01437	Syai.g_02176
OG0001281	Prav.g_01443	Syai.g_02186
OG0001282	Prav.g_01474	Syai.g_00627
OG0001283	Prav.g_01493	Syai.g_02908
OG0001284	Prav.g_01648	Syai.g_02338
OG0001285	Prav.g_01787	Syai.g_02866
OG0001286	Prav.g_00636	Syai.g_00408
OG0001287	Prav.g_00691	Syai.g_00109
OG0001289	Prav.g_00152	Syai.g_02504
OG0001290	Prav.g_00165	Syai.g_02536
OG0001291	Prav.g_00200	Syai.g_02587
OG0001292	Prav.g_01895	Syai.g_00306
OG0001293	Prav.g_01908	Syai.g_00285
OG0001294	Prav.g_00995	Syai.g_01242
OG0001295	Prav.g_01065	Syai.g_00722
OG0001296	Prav.g_01107	Syai.g_00672
OG0001297	Prav.g_01112	Syai.g_00676
OG0001298	Prav.g_01174	Syai.g_00773
OG0001299	Prav.g_01264	Syai.g_01236
OG0001300	Prav.g_01291	Syai.g_01982
OG0001301	Prav.g_01294	Syai.g_01995
OG0001302	Prav.g_00383	Syai.g_01142
OG0001303	Prav.g_00946	Syai.g_01559
OG0001304	Prav.g_00918	Syai.g_01418
OG0001305	Prav.g_00937	Syai.g_02001
OG0001306	Prav.g_00051	Syai.g_02160
OG0001307	Prav.g_01456	Syai.g_01717
OG0001308	Prav.g_01588	Syai.g_00943
OG0001309	Prav.g_01670	Syai.g_00682
OG0001311	Prav.g_00910	Syai.g_01429
OG0001315	Prav.g_00126	Syai.g_00427
OG0001316	Prav.g_00205	Syai.g_02593
OG0001317	Prav.g_00804	Syai.g_00534
OG0001318	Prav.g_01903	Syai.g_00293
OG0001319	Prav.g_01919	Syai.g_00270
OG0001321	Prav.g_01050	Syai.g_02195
OG0001322	Prav.g_01051	Syai.g_02194
OG0001323	Prav.g_01117	Syai.g_00685
OG0001324	Prav.g_01292	Syai.g_01983
OG0001325	Prav.g_00311	Syai.g_01392
OG0001326	Prav.g_00472	Syai.g_02856
OG0001327	Prav.g_00227	Syai.g_01250
OG0001328	Prav.g_00254	Syai.g_01278
OG0001330	Prav.g_01408	Syai.g_02167
OG0001331	Prav.g_01479	Syai.g_00622
OG0001332	Prav.g_01621	Syai.g_02293
OG0001333	Prav.g_01798	Syai.g_02255
OG0001334	Prav.g_00657	Syai.g_00438
OG0001335	Prav.g_00658	Syai.g_00439
OG0001336	Prav.g_00771	Syai.g_02909
OG0001339	Prav.g_00168	Syai.g_02539
OG0001340	Prav.g_01974	Syai.g_00453
OG0001343	Prav.g_00481	Syai.g_02842
OG0001344	Prav.g_00069	Syai.g_02139
OG0001345	Prav.g_01862	Syai.g_02110
OG0001346	Prav.g_01439	Syai.g_02180
OG0001348	Prav.g_01693	Syai.g_02033
OG0001352	Prav.g_01278	Syai.g_00700
OG0001353	Prav.g_00429	Syai.g_02042
OG0001354	Prav.g_00566	Syai.g_01477
OG0001355	Prav.g_01704, Prav.g_00969	Syai.g_01698
OG0001356	Prav.g_00957	Syai.g_02032
OG0001359	Prav.g_00482	Syai.g_02841
OG0001360	Prav.g_00257	Syai.g_02107
OG0001361	Prav.g_01865	Syai.g_02113
OG0001362	Prav.g_01592	Syai.g_00938
OG0001363	Prav.g_01594	Syai.g_00936
OG0001364	Prav.g_00660	Syai.g_00173
OG0001373	Prav.g_00471	Syai.g_02855
OG0001374	Prav.g_00479	Syai.g_02863
OG0001375	Prav.g_00480	Syai.g_02843
OG0001376	Prav.g_00220	Syai.g_02795
OG0001377	Prav.g_00221	Syai.g_02794
OG0001378	Prav.g_00003	Syai.g_02232
OG0001379	Prav.g_01432	Syai.g_02169
OG0001380	Prav.g_01461	Syai.g_01168
OG0001381	Prav.g_01467	Syai.g_02819, Syai.g_01723
OG0001385	Prav.g_00468	Syai.g_02852
OG0001386	Prav.g_00469	Syai.g_02853
OG0001387	Prav.g_00470	Syai.g_02854
OG0001388	Prav.g_00473	Syai.g_02857
OG0001389	Prav.g_00474	Syai.g_02858
OG0001390	Prav.g_00475	Syai.g_02859
OG0001391	Prav.g_00476	Syai.g_02860
OG0001392	Prav.g_00477	Syai.g_02861
OG0001393	Prav.g_00478	Syai.g_02862
OG0001395	Prav.g_00920	Syai.g_01410
OG0001396	Prav.g_00300	Syai.g_02765
OG0001397	Prav.g_01593	Syai.g_00937
OG0001398	Prav.g_01700	Syai.g_01587
OG0001401	Prav.g_01365	Syai.g_02046, Syai.g_02047
OG0001402	Prav.g_01328	Syai.g_01070
OG0001404	Prav.g_00133	Syai.g_02473
OG0001405	Prav.g_01972	Syai.g_00441
OG0001406	Prav.g_00219	Syai.g_02796
OG0001407	Prav.g_00234	Syai.g_00701
OG0001408	Prav.g_00239	Syai.g_01831
OG0001413	Prav.g_01662	Syai.g_01148
OG0001414	Prav.g_00809	Syai.g_01722
OG0001416	Prav.g_01057	Syai.g_02183
OG0001417	Prav.g_01067	Syai.g_01478
OG0001419	Prav.g_00235	Syai.g_00702
OG0001420	Prav.g_00012	Syai.g_00697
OG0001421	Prav.g_01667	Syai.g_01621
OG0001422	Prav.g_01691	Syai.g_02171
OG0001425	Prav.g_00748	Syai.g_02792
OG0001428	Prav.g_00866	Syai.g_02637
OG0001430	Prav.g_01403	Syai.g_02768
OG0001432	Prav.g_01661	Syai.g_01943
OG0001433	Prav.g_00958	Syai.g_02031
OG0001435	Prav.g_00495	Syai.g_01256
OG0001438	Prav.g_01939	Syai.g_00244
OG0001439	Prav.g_01953	Syai.g_00219
OG0001441	Prav.g_01119	Syai.g_00687
OG0001442	Prav.g_00337	Syai.g_01305
OG0001443	Prav.g_01744	Syai.g_02800
OG0001446	Prav.g_00144	Syai.g_00832
OG0001447	Prav.g_00191	Syai.g_02574
OG0001448	Prav.g_00986	Syai.g_02808
OG0001449	Prav.g_01010	Syai.g_00315
OG0001452	Prav.g_00485	Syai.g_00298
OG0001453	Prav.g_00578	Syai.g_01455
OG0001454	Prav.g_00250	Syai.g_01153
OG0001456	Prav.g_00042	Syai.g_02873
OG0001457	Prav.g_00043	Syai.g_02874
OG0001458	Prav.g_00044	Syai.g_02875
OG0001459	Prav.g_01377	Syai.g_01712
OG0001460	Prav.g_00959	Syai.g_02030
OG0001462	Prav.g_00102	Syai.g_00045
OG0001465	Prav.g_01300	Syai.g_01384
OG0001467	Prav.g_00374	Syai.g_01141
OG0001468	Prav.g_00225	Syai.g_01144
OG0001470	Prav.g_01509	Syai.g_02235
OG0001471	Prav.g_01663	Syai.g_00224
OG0001472	Prav.g_01669	Syai.g_01931
OG0001473	Prav.g_00708	Syai.g_01130
OG0001474	Prav.g_01986	Syai.g_00493
OG0001475	Prav.g_01511	Syai.g_02237
OG0001479	Prav.g_01983	Syai.g_00490
OG0001480	Prav.g_00988	Syai.g_02088
OG0001482	Prav.g_01055	Syai.g_01468
OG0001492	Prav.g_01834	Syai.g_01796
OG0001493	Prav.g_01826	Syai.g_01820
OG0001495	Prav.g_00290	Syai.g_00349
OG0001499	Prav.g_00125	Syai.g_00831, Syai.g_01189
OG0001504	Prav.g_01378	Syai.g_01713
OG0001507	Prav.g_01722	Syai.g_01671
OG0001508	Prav.g_01508	Syai.g_02234
OG0001528	Prav.g_01510	Syai.g_02236
OG0001546	Prav.g_01122	Syai.g_00690
OG0001548	Prav.g_00371	Syai.g_01157
OG0001549	Prav.g_00455	Syai.g_02106
OG0001551	Prav.g_00041	Syai.g_02028
OG0001552	Prav.g_02005	Syai.g_01018
OG0001554	Prav.g_01668	Syai.g_02774
OG0001555	Prav.g_01683	Syai.g_01645
OG0001556	Prav.g_00963	Syai.g_01757
OG0001558	Prav.g_01353	Syai.g_00020, Syai.g_00021
OG0001582	Prav.g_01066	Syai.g_01500
OG0001585	Prav.g_01395	Syai.g_01635
OG0001586	Prav.g_01523	Syai.g_02464
OG0001602	Prav.g_01299	Syai.g_01383
OG0001625	Prav.g_01905	Syai.g_00291
OG0001633	Prav.g_01470	Syai.g_00995
OG0001652	Prav.g_01351	Syai.g_00018
OG0001667	Prav.g_01411	Syai.g_01923
OG0001700	Prav.g_00960	Syai.g_01204
OG0001737	Prav.g_01364	Syai.g_00238
OG0001749	Prav.g_01554	Syai.g_00148, Syai.g_00188
OG0001842	Prav.g_00966	Syai.g_02289
OG0001930	Prav.g_00967	Syai.g_02290
OG0001931	Prav.g_00968	Syai.g_02291
OG0001991	Prav.g_01343	Syai.g_01203
OG0002015	Prav.g_01525	Syai.g_00183, Syai.g_00146
OG0002244	Prav.g_01721	Syai.g_01672
OG0002291	Prav.g_01391	Syai.g_02653
OG0002293	Prav.g_01368	Syai.g_00879
OG0002295	Prav.g_01304	Syai.g_01534
OG0002380	Prav.g_01880	Syai.g_00478
OG0002387	Prav.g_01527	Syai.g_02238
OG0002664	Prav.g_01345	Syai.g_02462, Syai.g_01838
OG0002708	Prav.g_01303	Syai.g_01837
OG0003373	Prav.g_01335	Syai.g_01199
OG0003664	Prav.g_01336	Syai.g_01198
