Orthogroup	Prak	Prba
OG0001176	Prak.g_01825	Prba.g_01079
OG0001177	Prak.g_01827	Prba.g_00753
OG0001178	Prak.g_01828	Prba.g_00754
OG0001179	Prak.g_01829	Prba.g_00755
OG0001180	Prak.g_01830	Prba.g_00756
OG0001181	Prak.g_01831	Prba.g_00757
OG0001182	Prak.g_01832	Prba.g_00758
OG0001183	Prak.g_01833	Prba.g_00759
OG0001184	Prak.g_01834	Prba.g_00760
OG0001185	Prak.g_01835	Prba.g_00761
OG0001186	Prak.g_01837	Prba.g_00762
OG0001187	Prak.g_01838	Prba.g_00763
OG0001188	Prak.g_01839	Prba.g_00764
OG0001189	Prak.g_01840	Prba.g_00766
OG0001190	Prak.g_01841	Prba.g_00767
OG0001191	Prak.g_01843	Prba.g_00769
OG0001192	Prak.g_01845	Prba.g_00771
OG0001193	Prak.g_01846	Prba.g_00772
OG0001194	Prak.g_01847	Prba.g_00773
OG0001195	Prak.g_01849	Prba.g_00774
OG0001196	Prak.g_01851	Prba.g_00776
OG0001197	Prak.g_01854	Prba.g_00779
OG0001198	Prak.g_01855	Prba.g_00780
OG0001199	Prak.g_01856	Prba.g_00781
OG0001200	Prak.g_01857	Prba.g_00782
OG0001201	Prak.g_01858	Prba.g_00783
OG0001202	Prak.g_01859	Prba.g_00784
OG0001203	Prak.g_01861	Prba.g_00786
OG0001204	Prak.g_01863	Prba.g_00789
OG0001205	Prak.g_01864	Prba.g_00790
OG0001206	Prak.g_01865	Prba.g_00792
OG0001207	Prak.g_01866	Prba.g_00793
OG0001208	Prak.g_01867	Prba.g_00794
OG0001209	Prak.g_01868	Prba.g_00795
OG0001210	Prak.g_01869	Prba.g_00796
OG0001211	Prak.g_01870	Prba.g_00797
OG0001212	Prak.g_01871	Prba.g_00798
OG0001213	Prak.g_01872	Prba.g_00799
OG0001214	Prak.g_01873	Prba.g_00800
OG0001215	Prak.g_01874	Prba.g_00801
OG0001216	Prak.g_01875	Prba.g_00802
OG0001217	Prak.g_01876	Prba.g_00803
OG0001218	Prak.g_01877	Prba.g_00804
OG0001219	Prak.g_01878	Prba.g_00805
OG0001220	Prak.g_01879	Prba.g_00806
OG0001221	Prak.g_01880	Prba.g_00807
OG0001222	Prak.g_01882	Prba.g_00809
OG0001223	Prak.g_01884	Prba.g_00811
OG0001224	Prak.g_01886	Prba.g_00812
OG0001225	Prak.g_01888	Prba.g_00814
OG0001226	Prak.g_01889	Prba.g_00815
OG0001227	Prak.g_01890	Prba.g_00816
OG0001228	Prak.g_01891	Prba.g_00817
OG0001229	Prak.g_01892	Prba.g_00818
OG0001230	Prak.g_01893	Prba.g_00819
OG0001231	Prak.g_01894	Prba.g_00820
OG0001232	Prak.g_01896	Prba.g_00822
OG0001233	Prak.g_01897	Prba.g_00823
OG0001234	Prak.g_01898	Prba.g_00824
OG0001235	Prak.g_01899	Prba.g_00825
OG0001236	Prak.g_01900	Prba.g_00826
OG0001237	Prak.g_01903	Prba.g_00829
OG0001238	Prak.g_01904	Prba.g_00830
OG0001239	Prak.g_01908	Prba.g_00833
OG0001240	Prak.g_01909	Prba.g_00834
OG0001241	Prak.g_01910	Prba.g_00835
OG0001242	Prak.g_01912	Prba.g_00836
OG0001243	Prak.g_01913	Prba.g_00837
OG0001244	Prak.g_01914	Prba.g_00838
OG0001245	Prak.g_01915	Prba.g_00839
OG0001246	Prak.g_01916	Prba.g_00840
OG0001247	Prak.g_01917	Prba.g_00841
OG0001248	Prak.g_01918	Prba.g_00842
OG0001249	Prak.g_01919	Prba.g_00843
OG0001250	Prak.g_01922	Prba.g_00844
OG0001251	Prak.g_01923	Prba.g_00845
OG0001252	Prak.g_01924	Prba.g_00846
OG0001253	Prak.g_01925	Prba.g_00847
OG0001254	Prak.g_01927	Prba.g_01777
OG0001255	Prak.g_01928	Prba.g_01778
OG0001256	Prak.g_01931	Prba.g_01780
OG0001257	Prak.g_01932	Prba.g_01781
OG0001258	Prak.g_01933	Prba.g_01782
OG0001259	Prak.g_01936	Prba.g_01784
OG0001260	Prak.g_01937	Prba.g_01785
OG0001261	Prak.g_01938	Prba.g_01786
OG0001262	Prak.g_01939	Prba.g_01787
OG0001263	Prak.g_01940	Prba.g_01788
OG0001264	Prak.g_01941	Prba.g_01789
OG0001265	Prak.g_01942	Prba.g_01790
OG0001266	Prak.g_01943	Prba.g_01791
OG0001267	Prak.g_01944	Prba.g_01792
OG0001268	Prak.g_01945	Prba.g_01793
OG0001269	Prak.g_00096	Prba.g_01880
OG0001270	Prak.g_00146	Prba.g_01926
OG0001271	Prak.g_00161	Prba.g_01938
OG0001272	Prak.g_00299	Prba.g_00498
OG0001273	Prak.g_00355	Prba.g_00549
OG0001274	Prak.g_00443	Prba.g_00979
OG0001275	Prak.g_00459	Prba.g_00963
OG0001276	Prak.g_00551	Prba.g_01727
OG0001277	Prak.g_00935	Prba.g_01555
OG0001278	Prak.g_00898	Prba.g_01448
OG0001279	Prak.g_00769	Prba.g_01396
OG0001280	Prak.g_01016	Prba.g_01288
OG0001281	Prak.g_00600	Prba.g_01240
OG0001282	Prak.g_01258	Prba.g_01223
OG0001283	Prak.g_01222	Prba.g_01218
OG0001284	Prak.g_00681	Prba.g_00747
OG0001285	Prak.g_01190	Prba.g_00080
OG0001286	Prak.g_01175	Prba.g_00067
OG0001288	Prak.g_01434	Prba.g_00348
OG0001289	Prak.g_01447	Prba.g_00337
OG0001290	Prak.g_00609	Prba.g_00295
OG0001291	Prak.g_01508	Prba.g_00294
OG0001292	Prak.g_01526	Prba.g_00289
OG0001293	Prak.g_01247	Prba.g_00272
OG0001294	Prak.g_01037	Prba.g_00262
OG0001295	Prak.g_01604	Prba.g_00251
OG0001296	Prak.g_01636	Prba.g_00234
OG0001297	Prak.g_01640	Prba.g_00230
OG0001298	Prak.g_01643	Prba.g_00227
OG0001299	Prak.g_01713	Prba.g_00360
OG0001300	Prak.g_01650	Prba.g_00385
OG0001301	Prak.g_01822	Prba.g_01077
OG0001302	Prak.g_01853	Prba.g_00778
OG0001303	Prak.g_01883	Prba.g_00810
OG0001304	Prak.g_01935	Prba.g_01783
OG0001306	Prak.g_00399	Prba.g_01024
OG0001307	Prak.g_00031	Prba.g_01823
OG0001308	Prak.g_00076	Prba.g_01859
OG0001309	Prak.g_00079	Prba.g_01862
OG0001310	Prak.g_00081	Prba.g_01864
OG0001311	Prak.g_00097	Prba.g_01881
OG0001312	Prak.g_00127	Prba.g_01907
OG0001313	Prak.g_00134	Prba.g_01913
OG0001314	Prak.g_00212	Prba.g_00655
OG0001315	Prak.g_00260	Prba.g_00462
OG0001316	Prak.g_00269	Prba.g_00471
OG0001317	Prak.g_01257	Prba.g_00867
OG0001318	Prak.g_01106	Prba.g_01680
OG0001319	Prak.g_01235	Prba.g_01547
OG0001320	Prak.g_00929	Prba.g_01273
OG0001321	Prak.g_00924	Prba.g_01268
OG0001322	Prak.g_01921	Prba.g_01232
OG0001323	Prak.g_01885	Prba.g_00735
OG0001324	Prak.g_00671	Prba.g_00731
OG0001325	Prak.g_00727	Prba.g_00724
OG0001326	Prak.g_01139	Prba.g_00035
OG0001327	Prak.g_01303	Prba.g_00212
OG0001328	Prak.g_00384	Prba.g_00291
OG0001329	Prak.g_01668	Prba.g_00597
OG0001330	Prak.g_01703	Prba.g_00563
OG0001331	Prak.g_01818	Prba.g_01073
OG0001332	Prak.g_00149	Prba.g_01929
OG0001333	Prak.g_00254	Prba.g_00457
OG0001334	Prak.g_01514	Prba.g_00994
OG0001335	Prak.g_00758	Prba.g_01248
OG0001336	Prak.g_00741	Prba.g_01229
OG0001337	Prak.g_00632	Prba.g_01215
OG0001338	Prak.g_01497	Prba.g_01166
OG0001339	Prak.g_01282	Prba.g_01197
OG0001340	Prak.g_01930	Prba.g_00176
OG0001341	Prak.g_01480	Prba.g_00298
OG0001342	Prak.g_01586, Prak.g_01618	Prba.g_00287
OG0001343	Prak.g_01641	Prba.g_00229
OG0001345	Prak.g_01784	Prba.g_00433
OG0001346	Prak.g_01844	Prba.g_00770
OG0001347	Prak.g_01881	Prba.g_00808
OG0001348	Prak.g_00136	Prba.g_01916
OG0001349	Prak.g_00126	Prba.g_01906
OG0001350	Prak.g_01296	Prba.g_01932
OG0001351	Prak.g_00216	Prba.g_00659
OG0001352	Prak.g_00265	Prba.g_00467
OG0001353	Prak.g_00278	Prba.g_00479
OG0001354	Prak.g_00298	Prba.g_00497
OG0001355	Prak.g_00361	Prba.g_00555
OG0001357	Prak.g_00396	Prba.g_01027
OG0001358	Prak.g_00433	Prba.g_00989
OG0001359	Prak.g_00447	Prba.g_00975
OG0001360	Prak.g_00470	Prba.g_00952
OG0001361	Prak.g_00475	Prba.g_00947
OG0001362	Prak.g_00537	Prba.g_01739
OG0001363	Prak.g_00240	Prba.g_01614
OG0001364	Prak.g_00936	Prba.g_01515
OG0001365	Prak.g_00888	Prba.g_01458
OG0001366	Prak.g_00746	Prba.g_01413
OG0001367	Prak.g_01001	Prba.g_01309
OG0001368	Prak.g_01015	Prba.g_01289
OG0001369	Prak.g_01555	Prba.g_00093
OG0001370	Prak.g_01556	Prba.g_00092
OG0001371	Prak.g_01118	Prba.g_00013
OG0001372	Prak.g_00668	Prba.g_01136
OG0001373	Prak.g_01466	Prba.g_00318
OG0001374	Prak.g_00061	Prba.g_00355
OG0001375	Prak.g_01682	Prba.g_00583
OG0001377	Prak.g_01852	Prba.g_00777
OG0001378	Prak.g_01017	Prba.g_01287
OG0001379	Prak.g_00071	Prba.g_01855
OG0001380	Prak.g_00073	Prba.g_01856
OG0001381	Prak.g_00091	Prba.g_01875
OG0001382	Prak.g_00144	Prba.g_01923
OG0001383	Prak.g_00250	Prba.g_00453
OG0001384	Prak.g_00274	Prba.g_00475
OG0001385	Prak.g_00291	Prba.g_00490
OG0001386	Prak.g_01432	Prba.g_00855
OG0001389	Prak.g_00419	Prba.g_01007
OG0001390	Prak.g_00425	Prba.g_01001
OG0001392	Prak.g_00472	Prba.g_00950
OG0001393	Prak.g_00480	Prba.g_00942
OG0001394	Prak.g_01075	Prba.g_01651
OG0001395	Prak.g_00801	Prba.g_01643
OG0001396	Prak.g_00803	Prba.g_01641
OG0001397	Prak.g_00809	Prba.g_01635
OG0001398	Prak.g_01058	Prba.g_01589
OG0001399	Prak.g_00939	Prba.g_01513
OG0001400	Prak.g_00745	Prba.g_01414
OG0001401	Prak.g_00747	Prba.g_01412
OG0001402	Prak.g_00775	Prba.g_01390
OG0001403	Prak.g_00778	Prba.g_01387
OG0001404	Prak.g_01607	Prba.g_01305
OG0001405	Prak.g_01028	Prba.g_01279
OG0001406	Prak.g_00916	Prba.g_01260
OG0001407	Prak.g_00737	Prba.g_01250
OG0001408	Prak.g_01244	Prba.g_01242
OG0001409	Prak.g_00732	Prba.g_01235
OG0001410	Prak.g_01187	Prba.g_00078
OG0001411	Prak.g_00679	Prba.g_01169
OG0001412	Prak.g_01278	Prba.g_01193
OG0001413	Prak.g_01031	Prba.g_00205
OG0001414	Prak.g_01330	Prba.g_00195
OG0001415	Prak.g_01433	Prba.g_00349
OG0001416	Prak.g_01436	Prba.g_00346
OG0001417	Prak.g_01481	Prba.g_00297
OG0001418	Prak.g_01566	Prba.g_00283
OG0001421	Prak.g_00953	Prba.g_01356
OG0001424	Prak.g_01225	Prba.g_01850
OG0001426	Prak.g_01032	Prba.g_00857
OG0001428	Prak.g_00654	Prba.g_01557
OG0001429	Prak.g_00680	Prba.g_01544
OG0001430	Prak.g_00945	Prba.g_01509
OG0001431	Prak.g_00749	Prba.g_01410
OG0001432	Prak.g_00754	Prba.g_01406
OG0001433	Prak.g_00663	Prba.g_01245
OG0001434	Prak.g_00659	Prba.g_00091
OG0001435	Prak.g_01484	Prba.g_01082
OG0001436	Prak.g_01240	Prba.g_00277
OG0001440	Prak.g_01581	Prba.g_00866
OG0001441	Prak.g_00983	Prba.g_01327
OG0001442	Prak.g_00722	Prba.g_01296
OG0001443	Prak.g_00730	Prba.g_01244
OG0001444	Prak.g_01243	Prba.g_01241
OG0001445	Prak.g_01208	Prba.g_00285
OG0001446	Prak.g_01633	Prba.g_01535
OG0001451	Prak.g_01191	Prba.g_00081
OG0001452	Prak.g_01152	Prba.g_00044
OG0001453	Prak.g_01542	Prba.g_01124
OG0001454	Prak.g_01543	Prba.g_01126
OG0001455	Prak.g_01198	Prba.g_01127
OG0001456	Prak.g_01537	Prba.g_00265
OG0001458	Prak.g_01902	Prba.g_00828
OG0001459	Prak.g_00648	Prba.g_00254
OG0001460	Prak.g_00417	Prba.g_00860
OG0001462	Prak.g_01223	Prba.g_00886
OG0001463	Prak.g_00650	Prba.g_01046, Prba.g_00921
OG0001466	Prak.g_00834	Prba.g_01615
OG0001467	Prak.g_01324	Prba.g_01520
OG0001468	Prak.g_00878	Prba.g_01467
OG0001469	Prak.g_00604	Prba.g_01436
OG0001470	Prak.g_01212	Prba.g_01297
OG0001471	Prak.g_00423	Prba.g_01251
OG0001474	Prak.g_01236	Prba.g_01161
OG0001478	Prak.g_01809	Prba.g_01066
OG0001479	Prak.g_01174	Prba.g_00066
OG0001484	Prak.g_00642	Prba.g_01042
OG0001486	Prak.g_00938	Prba.g_01428
OG0001487	Prak.g_01065	Prba.g_01364
OG0001495	Prak.g_01549	Prba.g_00241
OG0001496	Prak.g_01271	Prba.g_01186
OG0001497	Prak.g_00066	Prba.g_00151
OG0001498	Prak.g_01705	Prba.g_00353
OG0001499	Prak.g_00617	Prba.g_00375
OG0001500	Prak.g_00790	Prba.g_01376
OG0001501	Prak.g_00586	Prba.g_01540
OG0001503	Prak.g_00184	Prba.g_00628
OG0001504	Prak.g_01707	Prba.g_00897
OG0001506	Prak.g_01524	Prba.g_01561
OG0001508	Prak.g_00875	Prba.g_01470
OG0001509	Prak.g_00879	Prba.g_01466
OG0001525	Prak.g_01219	Prba.g_01228
OG0001527	Prak.g_01610	Prba.g_00286
OG0001535	Prak.g_01528	Prba.g_00883
OG0001536	Prak.g_01632	Prba.g_01536
OG0001537	Prak.g_00062	Prba.g_00356
OG0001545	Prak.g_01631	Prba.g_01537
OG0001550	Prak.g_00910	Prba.g_01440
OG0001555	Prak.g_00695	Prba.g_00163
OG0001556	Prak.g_01355	Prba.g_00141, Prba.g_00142
OG0001592	Prak.g_01367	Prba.g_00117
OG0001593	Prak.g_01358	Prba.g_00138
OG0001616	Prak.g_01558	Prba.g_01210
OG0001626	Prak.g_01373	Prba.g_01207
OG0001627	Prak.g_01253	Prba.g_01209
OG0001644	Prak.g_00595	Prba.g_00005
OG0001650	Prak.g_00635	Prba.g_01562
OG0001704	Prak.g_00060	Prba.g_00133
OG0001734	Prak.g_01312	Prba.g_00147
OG0001796	Prak.g_00389	Prba.g_00123
OG0001844	Prak.g_00696	Prba.g_00166
OG0001866	Prak.g_01359	Prba.g_00140
OG0001876	Prak.g_01617	Prba.g_01091
OG0002155	Prak.g_01370	Prba.g_00119
