Orthogroup	Prak	Prax
OG0001177	Prak.g_01827	Prax.g_01380
OG0001178	Prak.g_01828	Prax.g_01381
OG0001179	Prak.g_01829	Prax.g_01382
OG0001180	Prak.g_01830	Prax.g_01383
OG0001181	Prak.g_01831	Prax.g_01384
OG0001182	Prak.g_01832	Prax.g_01385
OG0001183	Prak.g_01833	Prax.g_01386
OG0001184	Prak.g_01834	Prax.g_01387
OG0001185	Prak.g_01835	Prax.g_01388
OG0001186	Prak.g_01837	Prax.g_01389
OG0001187	Prak.g_01838	Prax.g_01390
OG0001188	Prak.g_01839	Prax.g_01391
OG0001189	Prak.g_01840	Prax.g_01392
OG0001190	Prak.g_01841	Prax.g_01393
OG0001191	Prak.g_01843	Prax.g_01395
OG0001192	Prak.g_01845	Prax.g_01397
OG0001193	Prak.g_01846	Prax.g_01398
OG0001194	Prak.g_01847	Prax.g_01399
OG0001195	Prak.g_01849	Prax.g_01400
OG0001196	Prak.g_01851	Prax.g_01402
OG0001197	Prak.g_01854	Prax.g_01405
OG0001198	Prak.g_01855	Prax.g_01406
OG0001199	Prak.g_01856	Prax.g_01407
OG0001200	Prak.g_01857	Prax.g_01408
OG0001201	Prak.g_01858	Prax.g_01409
OG0001202	Prak.g_01859	Prax.g_01410
OG0001203	Prak.g_01861	Prax.g_01412
OG0001204	Prak.g_01863	Prax.g_01415
OG0001205	Prak.g_01864	Prax.g_01416
OG0001206	Prak.g_01865	Prax.g_01418
OG0001207	Prak.g_01866	Prax.g_01419
OG0001208	Prak.g_01867	Prax.g_01420
OG0001209	Prak.g_01868	Prax.g_01421
OG0001210	Prak.g_01869	Prax.g_01422
OG0001211	Prak.g_01870	Prax.g_01423
OG0001212	Prak.g_01871	Prax.g_01424
OG0001213	Prak.g_01872	Prax.g_01425
OG0001214	Prak.g_01873	Prax.g_01426
OG0001215	Prak.g_01874	Prax.g_01427
OG0001216	Prak.g_01875	Prax.g_01428
OG0001217	Prak.g_01876	Prax.g_01429
OG0001218	Prak.g_01877	Prax.g_01430
OG0001219	Prak.g_01878	Prax.g_01431
OG0001220	Prak.g_01879	Prax.g_01432
OG0001221	Prak.g_01880	Prax.g_01433
OG0001222	Prak.g_01882	Prax.g_01435
OG0001223	Prak.g_01884	Prax.g_01437
OG0001224	Prak.g_01886	Prax.g_01438
OG0001225	Prak.g_01888	Prax.g_01440
OG0001226	Prak.g_01889	Prax.g_01441
OG0001227	Prak.g_01890	Prax.g_01442
OG0001228	Prak.g_01891	Prax.g_01443
OG0001229	Prak.g_01892	Prax.g_01444
OG0001230	Prak.g_01893	Prax.g_01445
OG0001231	Prak.g_01894	Prax.g_01446
OG0001232	Prak.g_01896	Prax.g_01448
OG0001233	Prak.g_01897	Prax.g_01449
OG0001234	Prak.g_01898	Prax.g_01450
OG0001235	Prak.g_01899	Prax.g_01451
OG0001236	Prak.g_01900	Prax.g_01452
OG0001237	Prak.g_01903	Prax.g_01454
OG0001238	Prak.g_01904	Prax.g_01455
OG0001239	Prak.g_01908	Prax.g_01458
OG0001240	Prak.g_01909	Prax.g_01459
OG0001241	Prak.g_01910	Prax.g_01460
OG0001242	Prak.g_01912	Prax.g_01461
OG0001243	Prak.g_01913	Prax.g_01462
OG0001244	Prak.g_01914	Prax.g_01463
OG0001245	Prak.g_01915	Prax.g_01464
OG0001246	Prak.g_01916	Prax.g_01465
OG0001247	Prak.g_01917	Prax.g_01466
OG0001248	Prak.g_01918	Prax.g_01467
OG0001249	Prak.g_01919	Prax.g_01468
OG0001250	Prak.g_01922	Prax.g_01469
OG0001251	Prak.g_01923	Prax.g_01470
OG0001252	Prak.g_01924	Prax.g_01471
OG0001253	Prak.g_01925	Prax.g_01472
OG0001254	Prak.g_01927	Prax.g_01474
OG0001255	Prak.g_01928	Prax.g_01475
OG0001256	Prak.g_01931	Prax.g_01477
OG0001257	Prak.g_01932	Prax.g_01478
OG0001258	Prak.g_01933	Prax.g_01479
OG0001259	Prak.g_01936	Prax.g_01481
OG0001260	Prak.g_01937	Prax.g_01482
OG0001261	Prak.g_01938	Prax.g_01483
OG0001262	Prak.g_01939	Prax.g_01484
OG0001263	Prak.g_01940	Prax.g_01485
OG0001264	Prak.g_01941	Prax.g_01486
OG0001265	Prak.g_01942	Prax.g_01487
OG0001266	Prak.g_01943	Prax.g_01488
OG0001267	Prak.g_01944	Prax.g_01489
OG0001268	Prak.g_01945	Prax.g_01490
OG0001269	Prak.g_00096	Prax.g_01126
OG0001270	Prak.g_00146	Prax.g_01080
OG0001271	Prak.g_00161	Prax.g_01068
OG0001272	Prak.g_00299	Prax.g_00894
OG0001273	Prak.g_00355	Prax.g_00840
OG0001274	Prak.g_00443	Prax.g_00720
OG0001275	Prak.g_00459	Prax.g_00703
OG0001276	Prak.g_00551	Prax.g_00049
OG0001277	Prak.g_00935	Prax.g_00429
OG0001278	Prak.g_00898	Prax.g_00322
OG0001279	Prak.g_00769	Prax.g_00560
OG0001280	Prak.g_01016	Prax.g_01180
OG0001281	Prak.g_00600	Prax.g_01229
OG0001282	Prak.g_01258	Prax.g_01247
OG0001283	Prak.g_01222	Prax.g_01252
OG0001284	Prak.g_00681	Prax.g_00128
OG0001285	Prak.g_01190	Prax.g_00184
OG0001286	Prak.g_01175	Prax.g_00197
OG0001288	Prak.g_01434	Prax.g_01688
OG0001289	Prak.g_01447	Prax.g_01677
OG0001290	Prak.g_00609	Prax.g_01635
OG0001291	Prak.g_01508	Prax.g_01634
OG0001292	Prak.g_01526	Prax.g_01629
OG0001293	Prak.g_01247	Prax.g_01613
OG0001295	Prak.g_01604	Prax.g_01591
OG0001296	Prak.g_01636	Prax.g_01567
OG0001297	Prak.g_01640	Prax.g_01563
OG0001298	Prak.g_01643	Prax.g_01560
OG0001299	Prak.g_01713	Prax.g_01265
OG0001300	Prak.g_01650	Prax.g_01290
OG0001301	Prak.g_01822	Prax.g_01376
OG0001302	Prak.g_01853	Prax.g_01404
OG0001303	Prak.g_01883	Prax.g_01436
OG0001304	Prak.g_01935	Prax.g_01480
OG0001306	Prak.g_00399	Prax.g_00763
OG0001307	Prak.g_00031	Prax.g_00283
OG0001308	Prak.g_00076	Prax.g_00642
OG0001309	Prak.g_00079	Prax.g_00645
OG0001310	Prak.g_00081	Prax.g_00647
OG0001311	Prak.g_00097	Prax.g_01125
OG0001312	Prak.g_00127	Prax.g_01099
OG0001313	Prak.g_00134	Prax.g_01093
OG0001314	Prak.g_00212	Prax.g_01019
OG0001315	Prak.g_00260	Prax.g_00932
OG0001316	Prak.g_00269	Prax.g_00923
OG0001317	Prak.g_01257	Prax.g_00800
OG0001318	Prak.g_01106	Prax.g_00096
OG0001319	Prak.g_01235	Prax.g_00420
OG0001320	Prak.g_00929	Prax.g_01195
OG0001321	Prak.g_00924	Prax.g_01200
OG0001322	Prak.g_01921	Prax.g_01237
OG0001323	Prak.g_01885	Prax.g_00140
OG0001324	Prak.g_00671	Prax.g_00144
OG0001325	Prak.g_00727	Prax.g_00151
OG0001326	Prak.g_01139	Prax.g_00228
OG0001327	Prak.g_01303	Prax.g_01879
OG0001328	Prak.g_00384	Prax.g_01631
OG0001329	Prak.g_01668	Prax.g_01536
OG0001330	Prak.g_01703	Prax.g_01501
OG0001331	Prak.g_01818	Prax.g_01372
OG0001332	Prak.g_00149	Prax.g_01077
OG0001333	Prak.g_00254	Prax.g_00980
OG0001334	Prak.g_01514	Prax.g_00734
OG0001335	Prak.g_00758	Prax.g_01221
OG0001336	Prak.g_00741	Prax.g_01240
OG0001337	Prak.g_00632	Prax.g_01255
OG0001338	Prak.g_01497	Prax.g_01929
OG0001339	Prak.g_01282	Prax.g_01894
OG0001340	Prak.g_01930	Prax.g_01843
OG0001341	Prak.g_01480	Prax.g_01638
OG0001342	Prak.g_01586, Prak.g_01618	Prax.g_01627
OG0001343	Prak.g_01641	Prax.g_01562
OG0001344	Prak.g_01692	Prax.g_01512
OG0001345	Prak.g_01784	Prax.g_01342
OG0001346	Prak.g_01844	Prax.g_01396
OG0001347	Prak.g_01881	Prax.g_01434
OG0001348	Prak.g_00136	Prax.g_01090
OG0001349	Prak.g_00126	Prax.g_01100
OG0001350	Prak.g_01296	Prax.g_01074
OG0001351	Prak.g_00216	Prax.g_01015
OG0001352	Prak.g_00265	Prax.g_00927
OG0001353	Prak.g_00278	Prax.g_00914
OG0001354	Prak.g_00298	Prax.g_00895
OG0001355	Prak.g_00361	Prax.g_00834
OG0001357	Prak.g_00396	Prax.g_00766
OG0001358	Prak.g_00433	Prax.g_00730
OG0001359	Prak.g_00447	Prax.g_00716
OG0001360	Prak.g_00470	Prax.g_00692
OG0001361	Prak.g_00475	Prax.g_00687
OG0001362	Prak.g_00537	Prax.g_00037
OG0001363	Prak.g_00240	Prax.g_00939
OG0001364	Prak.g_00936	Prax.g_00389
OG0001365	Prak.g_00888	Prax.g_00332
OG0001366	Prak.g_00746	Prax.g_00544
OG0001367	Prak.g_01001	Prax.g_01157
OG0001368	Prak.g_01015	Prax.g_01179
OG0001369	Prak.g_01555	Prax.g_00165
OG0001370	Prak.g_01556	Prax.g_00166
OG0001371	Prak.g_01118	Prax.g_00250
OG0001372	Prak.g_00668	Prax.g_01957
OG0001373	Prak.g_01466	Prax.g_01658
OG0001374	Prak.g_00061	Prax.g_01260
OG0001375	Prak.g_01682	Prax.g_01522
OG0001377	Prak.g_01852	Prax.g_01403
OG0001378	Prak.g_01017	Prax.g_01181
OG0001379	Prak.g_00071	Prax.g_00638
OG0001380	Prak.g_00073	Prax.g_00639
OG0001381	Prak.g_00091	Prax.g_00658
OG0001382	Prak.g_00144	Prax.g_01083
OG0001383	Prak.g_00250	Prax.g_00984
OG0001384	Prak.g_00274	Prax.g_00919
OG0001385	Prak.g_00291	Prax.g_00903
OG0001386	Prak.g_01432	Prax.g_00811
OG0001388	Prak.g_00825	Prax.g_00775, Prax.g_00507
OG0001390	Prak.g_00425	Prax.g_00741
OG0001392	Prak.g_00472	Prax.g_00690
OG0001393	Prak.g_00480	Prax.g_00682
OG0001394	Prak.g_01075	Prax.g_00976
OG0001395	Prak.g_00801	Prax.g_00968
OG0001396	Prak.g_00803	Prax.g_00966
OG0001397	Prak.g_00809	Prax.g_00960
OG0001398	Prak.g_01058	Prax.g_00480
OG0001399	Prak.g_00939	Prax.g_00387
OG0001400	Prak.g_00745	Prax.g_00543
OG0001401	Prak.g_00747	Prax.g_00545
OG0001402	Prak.g_00775	Prax.g_00566
OG0001403	Prak.g_00778	Prax.g_00569
OG0001404	Prak.g_01607	Prax.g_01161
OG0001405	Prak.g_01028	Prax.g_01189
OG0001406	Prak.g_00916	Prax.g_01208
OG0001407	Prak.g_00737	Prax.g_01218
OG0001408	Prak.g_01244	Prax.g_01227
OG0001409	Prak.g_00732	Prax.g_01234
OG0001410	Prak.g_01187	Prax.g_00186
OG0001411	Prak.g_00679	Prax.g_01926
OG0001412	Prak.g_01278	Prax.g_01898
OG0001413	Prak.g_01031	Prax.g_01872
OG0001414	Prak.g_01330	Prax.g_01862
OG0001415	Prak.g_01433	Prax.g_01689
OG0001416	Prak.g_01436	Prax.g_01686
OG0001417	Prak.g_01481	Prax.g_01637
OG0001418	Prak.g_01566	Prax.g_01624
OG0001421	Prak.g_00953	Prax.g_00601
OG0001424	Prak.g_01225	Prax.g_00633
OG0001426	Prak.g_01032	Prax.g_00809
OG0001428	Prak.g_00654	Prax.g_00431
OG0001429	Prak.g_00680	Prax.g_00417
OG0001430	Prak.g_00945	Prax.g_00383
OG0001431	Prak.g_00749	Prax.g_00547
OG0001432	Prak.g_00754	Prax.g_00551
OG0001433	Prak.g_00663	Prax.g_01224
OG0001434	Prak.g_00659	Prax.g_00167
OG0001436	Prak.g_01240	Prax.g_01618
OG0001437	Prak.g_01512	Prax.g_01610
OG0001440	Prak.g_01581	Prax.g_00801
OG0001441	Prak.g_00983	Prax.g_01139
OG0001442	Prak.g_00722	Prax.g_01172
OG0001443	Prak.g_00730	Prax.g_01225
OG0001444	Prak.g_01243	Prax.g_01228
OG0001445	Prak.g_01208	Prax.g_01625
OG0001446	Prak.g_01633	Prax.g_00527
OG0001451	Prak.g_01191	Prax.g_00183
OG0001452	Prak.g_01152	Prax.g_00219
OG0001460	Prak.g_00417	Prax.g_00806
OG0001462	Prak.g_01223	Prax.g_00785
OG0001466	Prak.g_00834	Prax.g_00940
OG0001467	Prak.g_01324	Prax.g_00394
OG0001468	Prak.g_00878	Prax.g_00341
OG0001469	Prak.g_00604	Prax.g_00310
OG0001470	Prak.g_01212	Prax.g_01171
OG0001471	Prak.g_00423	Prax.g_01217
OG0001475	Prak.g_01496	Prax.g_01921
OG0001478	Prak.g_01809	Prax.g_01365
OG0001479	Prak.g_01174	Prax.g_00198
OG0001486	Prak.g_00938	Prax.g_00302
OG0001487	Prak.g_01065	Prax.g_00593
OG0001496	Prak.g_01271	Prax.g_01905
OG0001497	Prak.g_00066	Prax.g_01822
OG0001498	Prak.g_01705	Prax.g_01258
OG0001499	Prak.g_00617	Prax.g_01280
OG0001500	Prak.g_00790	Prax.g_00581
OG0001501	Prak.g_00586	Prax.g_00412
OG0001503	Prak.g_00184	Prax.g_01046
OG0001504	Prak.g_01707	Prax.g_00778
OG0001506	Prak.g_01524	Prax.g_00436
OG0001508	Prak.g_00875	Prax.g_00344
OG0001509	Prak.g_00879	Prax.g_00340
OG0001523	Prak.g_00785	Prax.g_00576
OG0001524	Prak.g_01532	Prax.g_01163
OG0001525	Prak.g_01219	Prax.g_01242
OG0001527	Prak.g_01610	Prax.g_01626
OG0001535	Prak.g_01528	Prax.g_00788
OG0001536	Prak.g_01632	Prax.g_00526
OG0001537	Prak.g_00062	Prax.g_01261
OG0001538	Prak.g_01565, Prak.g_00710	Prax.g_01578
OG0001541	Prak.g_00752	Prax.g_00549
OG0001545	Prak.g_01631	Prax.g_00525
OG0001556	Prak.g_01355	Prax.g_01817
OG0001573	Prak.g_00711	Prax.g_01961, Prax.g_00435
OG0001588	Prak.g_00669	Prax.g_01964
OG0001592	Prak.g_01367	Prax.g_01821
OG0001593	Prak.g_01358	Prax.g_01813
OG0001599	Prak.g_00057	Prax.g_01569
OG0001616	Prak.g_01558	Prax.g_01585
OG0001626	Prak.g_01373	Prax.g_01884
OG0001702	Prak.g_00387	Prax.g_01756
OG0001704	Prak.g_00060	Prax.g_00489
OG0001740	Prak.g_00786	Prax.g_00577
OG0001796	Prak.g_00389	Prax.g_01773
OG0001827	Prak.g_01582	Prax.g_00495
OG0001903	Prak.g_01360	Prax.g_01810
OG0001946	Prak.g_01356	Prax.g_01816
OG0001958	Prak.g_01299	Prax.g_01764
OG0001959	Prak.g_01298	Prax.g_01765
OG0001960	Prak.g_01297	Prax.g_01766
OG0002020	Prak.g_01372	Prax.g_01837
OG0002081	Prak.g_01520	Prax.g_00503
OG0002158	Prak.g_01615	Prax.g_01574
