Orthogroup	Prak	Pran
OG0001172	Prak.g_01817	Pran.g_01138
OG0001173	Prak.g_01819	Pran.g_01139
OG0001174	Prak.g_01821	Pran.g_01141
OG0001175	Prak.g_01823	Pran.g_01143
OG0001176	Prak.g_01825	Pran.g_01144
OG0001177	Prak.g_01827	Pran.g_01146
OG0001178	Prak.g_01828	Pran.g_01147
OG0001179	Prak.g_01829	Pran.g_01148
OG0001180	Prak.g_01830	Pran.g_01149
OG0001181	Prak.g_01831	Pran.g_01150
OG0001182	Prak.g_01832	Pran.g_01151
OG0001183	Prak.g_01833	Pran.g_01152
OG0001184	Prak.g_01834	Pran.g_01153
OG0001185	Prak.g_01835	Pran.g_01154
OG0001186	Prak.g_01837	Pran.g_01155
OG0001187	Prak.g_01838	Pran.g_01156
OG0001188	Prak.g_01839	Pran.g_01157
OG0001189	Prak.g_01840	Pran.g_01158
OG0001190	Prak.g_01841	Pran.g_01159
OG0001191	Prak.g_01843	Pran.g_01161
OG0001192	Prak.g_01845	Pran.g_01163
OG0001193	Prak.g_01846	Pran.g_01164
OG0001194	Prak.g_01847	Pran.g_01165
OG0001195	Prak.g_01849	Pran.g_01166
OG0001196	Prak.g_01851	Pran.g_01168
OG0001197	Prak.g_01854	Pran.g_01171
OG0001198	Prak.g_01855	Pran.g_01172
OG0001199	Prak.g_01856	Pran.g_01173
OG0001200	Prak.g_01857	Pran.g_01174
OG0001201	Prak.g_01858	Pran.g_01175
OG0001202	Prak.g_01859	Pran.g_01176
OG0001203	Prak.g_01861	Pran.g_01178
OG0001204	Prak.g_01863	Pran.g_01182
OG0001205	Prak.g_01864	Pran.g_01183
OG0001206	Prak.g_01865	Pran.g_01184
OG0001207	Prak.g_01866	Pran.g_01185
OG0001208	Prak.g_01867	Pran.g_01186
OG0001209	Prak.g_01868	Pran.g_01187
OG0001210	Prak.g_01869	Pran.g_01188
OG0001211	Prak.g_01870	Pran.g_01189
OG0001212	Prak.g_01871	Pran.g_01190
OG0001213	Prak.g_01872	Pran.g_01191
OG0001214	Prak.g_01873	Pran.g_01192
OG0001215	Prak.g_01874	Pran.g_01193
OG0001216	Prak.g_01875	Pran.g_01194
OG0001217	Prak.g_01876	Pran.g_01195
OG0001218	Prak.g_01877	Pran.g_01196
OG0001219	Prak.g_01878	Pran.g_01197
OG0001220	Prak.g_01879	Pran.g_01198
OG0001221	Prak.g_01880	Pran.g_01199
OG0001222	Prak.g_01882	Pran.g_01201
OG0001223	Prak.g_01884	Pran.g_01202
OG0001224	Prak.g_01886	Pran.g_01203
OG0001225	Prak.g_01888	Pran.g_01205
OG0001226	Prak.g_01889	Pran.g_01206
OG0001227	Prak.g_01890	Pran.g_01207
OG0001228	Prak.g_01891	Pran.g_01208
OG0001229	Prak.g_01892	Pran.g_01209
OG0001230	Prak.g_01893	Pran.g_01210
OG0001231	Prak.g_01894	Pran.g_01211
OG0001232	Prak.g_01896	Pran.g_01213
OG0001233	Prak.g_01897	Pran.g_01214
OG0001234	Prak.g_01898	Pran.g_01215
OG0001235	Prak.g_01899	Pran.g_01216
OG0001236	Prak.g_01900	Pran.g_01217
OG0001237	Prak.g_01903	Pran.g_01220
OG0001238	Prak.g_01904	Pran.g_01221
OG0001239	Prak.g_01908	Pran.g_01224
OG0001240	Prak.g_01909	Pran.g_01225
OG0001241	Prak.g_01910	Pran.g_01226
OG0001242	Prak.g_01912	Pran.g_01227
OG0001243	Prak.g_01913	Pran.g_01228
OG0001244	Prak.g_01914	Pran.g_01229
OG0001245	Prak.g_01915	Pran.g_01230
OG0001246	Prak.g_01916	Pran.g_01231
OG0001247	Prak.g_01917	Pran.g_01232
OG0001248	Prak.g_01918	Pran.g_01233
OG0001249	Prak.g_01919	Pran.g_01234
OG0001250	Prak.g_01922	Pran.g_01235
OG0001251	Prak.g_01923	Pran.g_01236
OG0001252	Prak.g_01924	Pran.g_01237
OG0001253	Prak.g_01925	Pran.g_01238
OG0001254	Prak.g_01927	Pran.g_01240
OG0001255	Prak.g_01928	Pran.g_01241
OG0001256	Prak.g_01931	Pran.g_01243
OG0001257	Prak.g_01932	Pran.g_01244
OG0001258	Prak.g_01933	Pran.g_01245
OG0001259	Prak.g_01936	Pran.g_01247
OG0001260	Prak.g_01937	Pran.g_01249
OG0001261	Prak.g_01938	Pran.g_01250
OG0001262	Prak.g_01939	Pran.g_01251
OG0001263	Prak.g_01940	Pran.g_01252
OG0001264	Prak.g_01941	Pran.g_01253
OG0001265	Prak.g_01942	Pran.g_01254
OG0001266	Prak.g_01943	Pran.g_01255
OG0001267	Prak.g_01944	Pran.g_01256
OG0001268	Prak.g_01945	Pran.g_01257
OG0001270	Prak.g_00146	Pran.g_00296
OG0001271	Prak.g_00161	Pran.g_00282
OG0001272	Prak.g_00299	Pran.g_01913
OG0001273	Prak.g_00355	Pran.g_01861
OG0001274	Prak.g_00443	Pran.g_01696
OG0001275	Prak.g_00459	Pran.g_01680
OG0001276	Prak.g_00551	Pran.g_01588
OG0001277	Prak.g_00935	Pran.g_01417
OG0001278	Prak.g_00898	Pran.g_01293
OG0001279	Prak.g_00769	Pran.g_00428
OG0001280	Prak.g_01016	Pran.g_00544
OG0001281	Prak.g_00600	Pran.g_00159
OG0001282	Prak.g_01258	Pran.g_00142
OG0001283	Prak.g_01222	Pran.g_00137
OG0001284	Prak.g_00681	Pran.g_00127
OG0001285	Prak.g_01190	Pran.g_00076
OG0001286	Prak.g_01175	Pran.g_00063
OG0001288	Prak.g_01434	Pran.g_00693
OG0001289	Prak.g_01447	Pran.g_00682
OG0001290	Prak.g_00609	Pran.g_00638
OG0001291	Prak.g_01508	Pran.g_00637
OG0001292	Prak.g_01526	Pran.g_00632
OG0001293	Prak.g_01247	Pran.g_00607
OG0001295	Prak.g_01604	Pran.g_00923
OG0001296	Prak.g_01636	Pran.g_00962
OG0001297	Prak.g_01640	Pran.g_00966
OG0001298	Prak.g_01643	Pran.g_00969
OG0001299	Prak.g_01713	Pran.g_01035
OG0001300	Prak.g_01650	Pran.g_01060
OG0001301	Prak.g_01822	Pran.g_01142
OG0001302	Prak.g_01853	Pran.g_01170
OG0001304	Prak.g_01935	Pran.g_01246
OG0001305	Prak.g_01527	Pran.g_01804
OG0001306	Prak.g_00399	Pran.g_01743
OG0001307	Prak.g_00031	Pran.g_00394
OG0001308	Prak.g_00076	Pran.g_00361
OG0001309	Prak.g_00079	Pran.g_00358
OG0001310	Prak.g_00081	Pran.g_00356
OG0001311	Prak.g_00097	Pran.g_00340
OG0001312	Prak.g_00127	Pran.g_00314
OG0001314	Prak.g_00212	Pran.g_00233
OG0001315	Prak.g_00260	Pran.g_01949
OG0001316	Prak.g_00269	Pran.g_01940
OG0001317	Prak.g_01257	Pran.g_01821
OG0001318	Prak.g_01106	Pran.g_01541
OG0001319	Prak.g_01235	Pran.g_01407
OG0001320	Prak.g_00929	Pran.g_00559
OG0001322	Prak.g_01921	Pran.g_00152
OG0001323	Prak.g_01885	Pran.g_00115
OG0001324	Prak.g_00671	Pran.g_00112
OG0001325	Prak.g_00727	Pran.g_00105
OG0001326	Prak.g_01139	Pran.g_00032
OG0001328	Prak.g_00384	Pran.g_00634
OG0001329	Prak.g_01668	Pran.g_00993
OG0001330	Prak.g_01703	Pran.g_01027
OG0001332	Prak.g_00149	Pran.g_00293
OG0001334	Prak.g_01514	Pran.g_01711
OG0001335	Prak.g_00758	Pran.g_00167
OG0001336	Prak.g_00741	Pran.g_00149
OG0001337	Prak.g_00632	Pran.g_00134
OG0001339	Prak.g_01282	Pran.g_00871
OG0001340	Prak.g_01930	Pran.g_00820
OG0001341	Prak.g_01480	Pran.g_00641
OG0001342	Prak.g_01586, Prak.g_01618	Pran.g_00630
OG0001343	Prak.g_01641	Pran.g_00967
OG0001344	Prak.g_01692	Pran.g_01016
OG0001345	Prak.g_01784	Pran.g_01109
OG0001346	Prak.g_01844	Pran.g_01162
OG0001347	Prak.g_01881	Pran.g_01200
OG0001349	Prak.g_00126	Pran.g_00315
OG0001350	Prak.g_01296	Pran.g_00289
OG0001351	Prak.g_00216	Pran.g_00229
OG0001352	Prak.g_00265	Pran.g_01944
OG0001353	Prak.g_00278	Pran.g_01932
OG0001354	Prak.g_00298	Pran.g_01914
OG0001355	Prak.g_00361	Pran.g_01856
OG0001357	Prak.g_00396	Pran.g_01746
OG0001358	Prak.g_00433	Pran.g_01706
OG0001359	Prak.g_00447	Pran.g_01692
OG0001360	Prak.g_00470	Pran.g_01669
OG0001361	Prak.g_00475	Pran.g_01664
OG0001362	Prak.g_00537	Pran.g_01601
OG0001363	Prak.g_00240	Pran.g_01473
OG0001364	Prak.g_00936	Pran.g_01359
OG0001365	Prak.g_00888	Pran.g_01303
OG0001366	Prak.g_00746	Pran.g_00411
OG0001367	Prak.g_01001	Pran.g_00515
OG0001368	Prak.g_01015	Pran.g_00543
OG0001369	Prak.g_01555	Pran.g_00089
OG0001370	Prak.g_01556	Pran.g_00088
OG0001371	Prak.g_01118	Pran.g_00010
OG0001372	Prak.g_00668	Pran.g_00609
OG0001373	Prak.g_01466	Pran.g_00663
OG0001374	Prak.g_00061	Pran.g_01030
OG0001375	Prak.g_01682	Pran.g_01007
OG0001377	Prak.g_01852	Pran.g_01169
OG0001378	Prak.g_01017	Pran.g_00545
OG0001379	Prak.g_00071	Pran.g_00365
OG0001380	Prak.g_00073	Pran.g_00364
OG0001381	Prak.g_00091	Pran.g_00345
OG0001382	Prak.g_00144	Pran.g_00299
OG0001383	Prak.g_00250	Pran.g_00198
OG0001384	Prak.g_00274	Pran.g_01936
OG0001385	Prak.g_00291	Pran.g_01921
OG0001386	Prak.g_01432	Pran.g_01832
OG0001387	Prak.g_01365	Pran.g_00794
OG0001387	Prak.g_01363	Pran.g_00796
OG0001388	Prak.g_00825	Pran.g_00927
OG0001390	Prak.g_00425	Pran.g_01718
OG0001392	Prak.g_00472	Pran.g_01667
OG0001393	Prak.g_00480	Pran.g_01659
OG0001394	Prak.g_01075	Pran.g_01512
OG0001395	Prak.g_00801	Pran.g_01504
OG0001396	Prak.g_00803	Pran.g_01502
OG0001397	Prak.g_00809	Pran.g_01496
OG0001398	Prak.g_01058	Pran.g_01455
OG0001399	Prak.g_00939	Pran.g_01357
OG0001400	Prak.g_00745	Pran.g_00192
OG0001401	Prak.g_00747	Pran.g_00412
OG0001402	Prak.g_00775	Pran.g_00434
OG0001403	Prak.g_00778	Pran.g_00437
OG0001404	Prak.g_01607	Pran.g_01434
OG0001405	Prak.g_01028	Pran.g_00553
OG0001406	Prak.g_00916	Pran.g_00572
OG0001407	Prak.g_00737	Pran.g_00169
OG0001408	Prak.g_01244	Pran.g_00161
OG0001409	Prak.g_00732	Pran.g_00904
OG0001410	Prak.g_01187	Pran.g_00074
OG0001411	Prak.g_00679	Pran.g_00897
OG0001412	Prak.g_01278	Pran.g_00875
OG0001413	Prak.g_01031	Pran.g_00849
OG0001414	Prak.g_01330	Pran.g_00840
OG0001415	Prak.g_01433	Pran.g_00694
OG0001416	Prak.g_01436	Pran.g_00691
OG0001417	Prak.g_01481	Pran.g_00640
OG0001418	Prak.g_01566	Pran.g_00626
OG0001421	Prak.g_00953	Pran.g_00468
OG0001424	Prak.g_01225	Pran.g_00371
OG0001426	Prak.g_01032	Pran.g_01830
OG0001428	Prak.g_00654	Pran.g_00616, Pran.g_01419
OG0001429	Prak.g_00680	Pran.g_01404
OG0001430	Prak.g_00945	Pran.g_01353
OG0001431	Prak.g_00749	Pran.g_00414
OG0001432	Prak.g_00754	Pran.g_00419
OG0001433	Prak.g_00663	Pran.g_00164
OG0001434	Prak.g_00659	Pran.g_00087
OG0001435	Prak.g_01484	Pran.g_00920
OG0001436	Prak.g_01240	Pran.g_00618
OG0001437	Prak.g_01512	Pran.g_00604
OG0001439	Prak.g_00645	Pran.g_01777
OG0001440	Prak.g_01581	Pran.g_01822
OG0001441	Prak.g_00983	Pran.g_00497
OG0001442	Prak.g_00722	Pran.g_00536
OG0001443	Prak.g_00730	Pran.g_00163
OG0001444	Prak.g_01243	Pran.g_00160
OG0001445	Prak.g_01208	Pran.g_00628
OG0001446	Prak.g_01633	Pran.g_01390
OG0001452	Prak.g_01152	Pran.g_00041
OG0001456	Prak.g_01537	Pran.g_00596
OG0001457	Prak.g_01353	Pran.g_00805
OG0001458	Prak.g_01902	Pran.g_01219
OG0001460	Prak.g_00417	Pran.g_01827
OG0001462	Prak.g_01223	Pran.g_01800
OG0001465	Prak.g_00550	Pran.g_01589
OG0001466	Prak.g_00834	Pran.g_01476
OG0001468	Prak.g_00878	Pran.g_01311
OG0001469	Prak.g_00604	Pran.g_01281
OG0001470	Prak.g_01212	Pran.g_00535
OG0001471	Prak.g_00423	Pran.g_00170
OG0001475	Prak.g_01496	Pran.g_01414
OG0001477	Prak.g_01569	Pran.g_00592
OG0001478	Prak.g_01809	Pran.g_01132
OG0001479	Prak.g_01174	Pran.g_00062
OG0001484	Prak.g_00642	Pran.g_01757
OG0001486	Prak.g_00938	Pran.g_00178
OG0001487	Prak.g_01065	Pran.g_00460
OG0001496	Prak.g_01271	Pran.g_00882
OG0001497	Prak.g_00066	Pran.g_00809
OG0001498	Prak.g_01705	Pran.g_01029
OG0001499	Prak.g_00617	Pran.g_01051
OG0001500	Prak.g_00790	Pran.g_00448
OG0001503	Prak.g_00184	Pran.g_00260
OG0001504	Prak.g_01707	Pran.g_01793
OG0001506	Prak.g_01524	Pran.g_00900
OG0001508	Prak.g_00875	Pran.g_01314
OG0001523	Prak.g_00785	Pran.g_00444
OG0001525	Prak.g_01219	Pran.g_00147
OG0001527	Prak.g_01610	Pran.g_00629
OG0001528	Prak.g_01510	Pran.g_00617
OG0001535	Prak.g_01528	Pran.g_01803
OG0001536	Prak.g_01632	Pran.g_01391
OG0001537	Prak.g_00062	Pran.g_01031
OG0001541	Prak.g_00752	Pran.g_00417
OG0001545	Prak.g_01631	Pran.g_01392
OG0001556	Prak.g_01355	Pran.g_00802
OG0001573	Prak.g_00711	Pran.g_00901
OG0001588	Prak.g_00669	Pran.g_01768
OG0001593	Prak.g_01358	Pran.g_00799
OG0001599	Prak.g_00057	Pran.g_00916
OG0001600	Prak.g_01233	Pran.g_00595
OG0001626	Prak.g_01373	Pran.g_00861
OG0001627	Prak.g_01253	Pran.g_01836
OG0001702	Prak.g_00387	Pran.g_00817
OG0001718	Prak.g_01587, Prak.g_01295	Pran.g_00910
OG0001796	Prak.g_00389	Pran.g_01179
OG0001798	Prak.g_00523	Pran.g_01615
OG0001827	Prak.g_01582	Pran.g_00086
OG0001842	Prak.g_01364	Pran.g_00795
OG0001866	Prak.g_01359	Pran.g_00798
OG0001903	Prak.g_01360	Pran.g_00797
OG0001946	Prak.g_01356	Pran.g_00801
OG0001984	Prak.g_01366	Pran.g_00793
OG0002018	Prak.g_01362	Pran.g_00757
OG0002019	Prak.g_01320	Pran.g_00776
OG0002051	Prak.g_01357	Pran.g_00800
OG0002112	Prak.g_01315	Pran.g_00781
OG0002113	Prak.g_01316	Pran.g_00780
OG0002114	Prak.g_01313	Pran.g_00779
OG0002115	Prak.g_01314	Pran.g_00778
OG0002117	Prak.g_01249	Pran.g_01809
OG0002121	Prak.g_01354	Pran.g_00804
OG0002124	Prak.g_01260	Pran.g_00945
