Orthogroup	Prak	Praa
OG0001176	Prak.g_01825	Praa.g_01816
OG0001177	Prak.g_01827	Praa.g_01818
OG0001178	Prak.g_01828	Praa.g_01819
OG0001179	Prak.g_01829	Praa.g_01820
OG0001180	Prak.g_01830	Praa.g_01821
OG0001181	Prak.g_01831	Praa.g_01822
OG0001182	Prak.g_01832	Praa.g_01823
OG0001183	Prak.g_01833	Praa.g_01824
OG0001184	Prak.g_01834	Praa.g_01825
OG0001185	Prak.g_01835	Praa.g_01826
OG0001186	Prak.g_01837	Praa.g_01827
OG0001187	Prak.g_01838	Praa.g_01828
OG0001188	Prak.g_01839	Praa.g_01829
OG0001189	Prak.g_01840	Praa.g_01830
OG0001190	Prak.g_01841	Praa.g_01831
OG0001191	Prak.g_01843	Praa.g_01833
OG0001192	Prak.g_01845	Praa.g_01835
OG0001193	Prak.g_01846	Praa.g_01836
OG0001194	Prak.g_01847	Praa.g_01837
OG0001195	Prak.g_01849	Praa.g_01838
OG0001196	Prak.g_01851	Praa.g_01840
OG0001197	Prak.g_01854	Praa.g_01843
OG0001198	Prak.g_01855	Praa.g_01844
OG0001199	Prak.g_01856	Praa.g_01845
OG0001200	Prak.g_01857	Praa.g_01846
OG0001201	Prak.g_01858	Praa.g_01847
OG0001202	Prak.g_01859	Praa.g_01848
OG0001203	Prak.g_01861	Praa.g_01850
OG0001204	Prak.g_01863	Praa.g_01853
OG0001205	Prak.g_01864	Praa.g_01854
OG0001206	Prak.g_01865	Praa.g_01856
OG0001207	Prak.g_01866	Praa.g_01857
OG0001208	Prak.g_01867	Praa.g_01858
OG0001209	Prak.g_01868	Praa.g_01859
OG0001210	Prak.g_01869	Praa.g_01860
OG0001211	Prak.g_01870	Praa.g_01861
OG0001212	Prak.g_01871	Praa.g_01862
OG0001213	Prak.g_01872	Praa.g_01863
OG0001214	Prak.g_01873	Praa.g_01864
OG0001215	Prak.g_01874	Praa.g_01865
OG0001216	Prak.g_01875	Praa.g_01866
OG0001217	Prak.g_01876	Praa.g_01867
OG0001218	Prak.g_01877	Praa.g_01868
OG0001219	Prak.g_01878	Praa.g_01869
OG0001220	Prak.g_01879	Praa.g_01870
OG0001221	Prak.g_01880	Praa.g_01871
OG0001222	Prak.g_01882	Praa.g_01873
OG0001223	Prak.g_01884	Praa.g_01875
OG0001224	Prak.g_01886	Praa.g_01876
OG0001225	Prak.g_01888	Praa.g_01878
OG0001226	Prak.g_01889	Praa.g_01879
OG0001227	Prak.g_01890	Praa.g_01880
OG0001228	Prak.g_01891	Praa.g_01881
OG0001229	Prak.g_01892	Praa.g_01882
OG0001230	Prak.g_01893	Praa.g_01883
OG0001231	Prak.g_01894	Praa.g_01884
OG0001232	Prak.g_01896	Praa.g_01886
OG0001233	Prak.g_01897	Praa.g_01887
OG0001234	Prak.g_01898	Praa.g_01888
OG0001235	Prak.g_01899	Praa.g_01889
OG0001236	Prak.g_01900	Praa.g_01890
OG0001237	Prak.g_01903	Praa.g_01892
OG0001238	Prak.g_01904	Praa.g_01893
OG0001239	Prak.g_01908	Praa.g_01896
OG0001240	Prak.g_01909	Praa.g_01897
OG0001241	Prak.g_01910	Praa.g_01898
OG0001242	Prak.g_01912	Praa.g_01899
OG0001243	Prak.g_01913	Praa.g_01900
OG0001244	Prak.g_01914	Praa.g_01901
OG0001245	Prak.g_01915	Praa.g_01902
OG0001246	Prak.g_01916	Praa.g_01903
OG0001247	Prak.g_01917	Praa.g_01904
OG0001248	Prak.g_01918	Praa.g_01905
OG0001249	Prak.g_01919	Praa.g_01906
OG0001250	Prak.g_01922	Praa.g_01907
OG0001251	Prak.g_01923	Praa.g_01908
OG0001252	Prak.g_01924	Praa.g_01909
OG0001253	Prak.g_01925	Praa.g_01910
OG0001254	Prak.g_01927	Praa.g_01912
OG0001255	Prak.g_01928	Praa.g_01913
OG0001256	Prak.g_01931	Praa.g_01915
OG0001257	Prak.g_01932	Praa.g_01916
OG0001258	Prak.g_01933	Praa.g_01917
OG0001259	Prak.g_01936	Praa.g_01919
OG0001260	Prak.g_01937	Praa.g_01920
OG0001261	Prak.g_01938	Praa.g_01921
OG0001262	Prak.g_01939	Praa.g_01922
OG0001263	Prak.g_01940	Praa.g_01923
OG0001264	Prak.g_01941	Praa.g_01924
OG0001265	Prak.g_01942	Praa.g_01925
OG0001266	Prak.g_01943	Praa.g_01926
OG0001267	Prak.g_01944	Praa.g_01927
OG0001268	Prak.g_01945	Praa.g_01928
OG0001269	Prak.g_00096	Praa.g_00092
OG0001270	Prak.g_00146	Praa.g_00138
OG0001271	Prak.g_00161	Praa.g_00150
OG0001272	Prak.g_00299	Praa.g_00281
OG0001273	Prak.g_00355	Praa.g_00333
OG0001274	Prak.g_00443	Praa.g_00482
OG0001275	Prak.g_00459	Praa.g_00498
OG0001276	Prak.g_00551	Praa.g_00590
OG0001277	Prak.g_00935	Praa.g_00750
OG0001278	Prak.g_00898	Praa.g_00855
OG0001279	Prak.g_00769	Praa.g_00906
OG0001280	Prak.g_01016	Praa.g_01015
OG0001281	Prak.g_00600	Praa.g_01064
OG0001282	Prak.g_01258	Praa.g_01082
OG0001283	Prak.g_01222	Praa.g_01087
OG0001284	Prak.g_00681	Praa.g_01097
OG0001285	Prak.g_01190	Praa.g_01144
OG0001286	Prak.g_01175	Praa.g_01157
OG0001288	Prak.g_01434	Praa.g_01516
OG0001289	Prak.g_01447	Praa.g_01527
OG0001290	Prak.g_00609	Praa.g_01570
OG0001291	Prak.g_01508	Praa.g_01571
OG0001292	Prak.g_01526	Praa.g_01576
OG0001293	Prak.g_01247	Praa.g_01593
OG0001294	Prak.g_01037	Praa.g_01605
OG0001295	Prak.g_01604	Praa.g_01618
OG0001296	Prak.g_01636	Praa.g_01627
OG0001297	Prak.g_01640	Praa.g_01631
OG0001298	Prak.g_01643	Praa.g_01634
OG0001299	Prak.g_01713	Praa.g_01702
OG0001300	Prak.g_01650	Praa.g_01727
OG0001301	Prak.g_01822	Praa.g_01814
OG0001302	Prak.g_01853	Praa.g_01842
OG0001303	Prak.g_01883	Praa.g_01874
OG0001304	Prak.g_01935	Praa.g_01918
OG0001307	Prak.g_00031	Praa.g_00030
OG0001308	Prak.g_00076	Praa.g_00071
OG0001309	Prak.g_00079	Praa.g_00074
OG0001310	Prak.g_00081	Praa.g_00076
OG0001311	Prak.g_00097	Praa.g_00093
OG0001312	Prak.g_00127	Praa.g_00119
OG0001313	Prak.g_00134	Praa.g_00125
OG0001314	Prak.g_00212	Praa.g_00199
OG0001315	Prak.g_00260	Praa.g_00243
OG0001316	Prak.g_00269	Praa.g_00252
OG0001317	Prak.g_01257	Praa.g_00372
OG0001318	Prak.g_01106	Praa.g_00637
OG0001319	Prak.g_01235	Praa.g_00758
OG0001320	Prak.g_00929	Praa.g_01030
OG0001321	Prak.g_00924	Praa.g_01035
OG0001322	Prak.g_01921	Praa.g_01072
OG0001323	Prak.g_01885	Praa.g_01109
OG0001324	Prak.g_00671	Praa.g_01113
OG0001325	Prak.g_00727	Praa.g_01120
OG0001326	Prak.g_01139	Praa.g_01187
OG0001327	Prak.g_01303	Praa.g_01350
OG0001328	Prak.g_00384	Praa.g_01574
OG0001329	Prak.g_01668	Praa.g_01658
OG0001330	Prak.g_01703	Praa.g_01694
OG0001331	Prak.g_01818	Praa.g_01810
OG0001332	Prak.g_00149	Praa.g_00141
OG0001333	Prak.g_00254	Praa.g_00238
OG0001334	Prak.g_01514	Praa.g_00467
OG0001335	Prak.g_00758	Praa.g_01055
OG0001336	Prak.g_00741	Praa.g_01075
OG0001337	Prak.g_00632	Praa.g_01090
OG0001338	Prak.g_01497	Praa.g_01289
OG0001339	Prak.g_01282	Praa.g_01323
OG0001340	Prak.g_01930	Praa.g_01386
OG0001341	Prak.g_01480	Praa.g_01567
OG0001342	Prak.g_01586, Prak.g_01618	Praa.g_01578
OG0001343	Prak.g_01641	Praa.g_01632
OG0001344	Prak.g_01692	Praa.g_01683
OG0001345	Prak.g_01784	Praa.g_01779
OG0001346	Prak.g_01844	Praa.g_01834
OG0001347	Prak.g_01881	Praa.g_01872
OG0001349	Prak.g_00126	Praa.g_00118
OG0001350	Prak.g_01296	Praa.g_00144
OG0001351	Prak.g_00216	Praa.g_00203
OG0001352	Prak.g_00265	Praa.g_00248
OG0001353	Prak.g_00278	Praa.g_00261
OG0001354	Prak.g_00298	Praa.g_00280
OG0001355	Prak.g_00361	Praa.g_00339
OG0001357	Prak.g_00396	Praa.g_00434
OG0001358	Prak.g_00433	Praa.g_00472
OG0001359	Prak.g_00447	Praa.g_00486
OG0001360	Prak.g_00470	Praa.g_00509
OG0001361	Prak.g_00475	Praa.g_00514
OG0001362	Prak.g_00537	Praa.g_00577
OG0001363	Prak.g_00240	Praa.g_00703
OG0001364	Prak.g_00936	Praa.g_00786
OG0001365	Prak.g_00888	Praa.g_00845
OG0001366	Prak.g_00746	Praa.g_00890
OG0001367	Prak.g_01001	Praa.g_00992
OG0001368	Prak.g_01015	Praa.g_01014
OG0001369	Prak.g_01555	Praa.g_01131
OG0001370	Prak.g_01556	Praa.g_01132
OG0001371	Prak.g_01118	Praa.g_01209
OG0001372	Prak.g_00668	Praa.g_01257
OG0001373	Prak.g_01466	Praa.g_01547
OG0001374	Prak.g_00061	Praa.g_01698, Praa.g_01611
OG0001375	Prak.g_01682	Praa.g_01673
OG0001377	Prak.g_01852	Praa.g_01841
OG0001379	Prak.g_00071	Praa.g_00067
OG0001380	Prak.g_00073	Praa.g_00068
OG0001381	Prak.g_00091	Praa.g_00087
OG0001382	Prak.g_00144	Praa.g_00135
OG0001383	Prak.g_00250	Praa.g_00234
OG0001384	Prak.g_00274	Praa.g_00256
OG0001385	Prak.g_00291	Praa.g_00272
OG0001386	Prak.g_01432	Praa.g_00361
OG0001387	Prak.g_01365	Praa.g_01390
OG0001387	Prak.g_01363	Praa.g_01392
OG0001388	Prak.g_00825	Praa.g_00397
OG0001389	Prak.g_00419	Praa.g_00453
OG0001390	Prak.g_00425	Praa.g_00460
OG0001392	Prak.g_00472	Praa.g_00511
OG0001393	Prak.g_00480	Praa.g_00519
OG0001394	Prak.g_01075	Praa.g_00666
OG0001395	Prak.g_00801	Praa.g_00674
OG0001396	Prak.g_00803	Praa.g_00676
OG0001397	Prak.g_00809	Praa.g_00682
OG0001398	Prak.g_01058	Praa.g_00716
OG0001399	Prak.g_00939	Praa.g_00788
OG0001400	Prak.g_00745	Praa.g_00889
OG0001401	Prak.g_00747	Praa.g_00891
OG0001402	Prak.g_00775	Praa.g_00912
OG0001403	Prak.g_00778	Praa.g_00915
OG0001404	Prak.g_01607	Praa.g_00996
OG0001405	Prak.g_01028	Praa.g_01024
OG0001406	Prak.g_00916	Praa.g_01043
OG0001407	Prak.g_00737	Praa.g_01053
OG0001408	Prak.g_01244	Praa.g_01062
OG0001409	Prak.g_00732	Praa.g_01069
OG0001410	Prak.g_01187	Praa.g_01146
OG0001411	Prak.g_00679	Praa.g_01292
OG0001412	Prak.g_01278	Praa.g_01319
OG0001413	Prak.g_01031	Praa.g_01357
OG0001414	Prak.g_01330	Praa.g_01367
OG0001415	Prak.g_01433	Praa.g_01515
OG0001416	Prak.g_01436	Praa.g_01518
OG0001417	Prak.g_01481	Praa.g_01568
OG0001418	Prak.g_01566	Praa.g_01581
OG0001420	Prak.g_00660	Praa.g_01626
OG0001424	Prak.g_01225	Praa.g_00062
OG0001426	Prak.g_01032	Praa.g_00363
OG0001428	Prak.g_00654	Praa.g_00748
OG0001429	Prak.g_00680	Praa.g_00761
OG0001430	Prak.g_00945	Praa.g_00792
OG0001431	Prak.g_00749	Praa.g_00893
OG0001432	Prak.g_00754	Praa.g_00897
OG0001433	Prak.g_00663	Praa.g_01058
OG0001434	Prak.g_00659	Praa.g_01133
OG0001435	Prak.g_01484	Praa.g_01223
OG0001436	Prak.g_01240	Praa.g_01587
OG0001437	Prak.g_01512	Praa.g_01595
OG0001440	Prak.g_01581	Praa.g_00371
OG0001441	Prak.g_00983	Praa.g_00974
OG0001442	Prak.g_00722	Praa.g_01007
OG0001443	Prak.g_00730	Praa.g_01060
OG0001444	Prak.g_01243	Praa.g_01063
OG0001445	Prak.g_01208	Praa.g_01580
OG0001451	Prak.g_01191	Praa.g_01143
OG0001452	Prak.g_01152	Praa.g_01178
OG0001453	Prak.g_01542	Praa.g_01246
OG0001454	Prak.g_01543	Praa.g_01248
OG0001455	Prak.g_01198	Praa.g_01249
OG0001456	Prak.g_01537	Praa.g_01601
OG0001457	Prak.g_01353	Praa.g_01624, Praa.g_01794
OG0001460	Prak.g_00417	Praa.g_00366
OG0001462	Prak.g_01223	Praa.g_00387
OG0001463	Prak.g_00650	Praa.g_00410
OG0001465	Prak.g_00550	Praa.g_00589
OG0001466	Prak.g_00834	Praa.g_00702
OG0001467	Prak.g_01324	Praa.g_00781
OG0001468	Prak.g_00878	Praa.g_00836
OG0001469	Prak.g_00604	Praa.g_00867
OG0001470	Prak.g_01212	Praa.g_01006
OG0001471	Prak.g_00423	Praa.g_01052
OG0001474	Prak.g_01236	Praa.g_01284
OG0001475	Prak.g_01496	Praa.g_01296
OG0001477	Prak.g_01569	Praa.g_01625
OG0001478	Prak.g_01809	Praa.g_01803
OG0001484	Prak.g_00642	Praa.g_00416
OG0001486	Prak.g_00938	Praa.g_00875
OG0001487	Prak.g_01065	Praa.g_00937
OG0001495	Prak.g_01549	Praa.g_01237
OG0001496	Prak.g_01271	Praa.g_01312
OG0001497	Prak.g_00066	Praa.g_01397
OG0001498	Prak.g_01705	Praa.g_01696
OG0001499	Prak.g_00617	Praa.g_01717
OG0001503	Prak.g_00184	Praa.g_00172
OG0001504	Prak.g_01707	Praa.g_00394
OG0001506	Prak.g_01524	Praa.g_00743
OG0001508	Prak.g_00875	Praa.g_00833
OG0001509	Prak.g_00879	Praa.g_00837
OG0001523	Prak.g_00785	Praa.g_00922
OG0001524	Prak.g_01532	Praa.g_00998
OG0001525	Prak.g_01219	Praa.g_01077
OG0001527	Prak.g_01610	Praa.g_01579
OG0001528	Prak.g_01510	Praa.g_01588
OG0001541	Prak.g_00752	Praa.g_00895
OG0001550	Prak.g_00910	Praa.g_00863
OG0001555	Prak.g_00695	Praa.g_01411
OG0001556	Prak.g_01355	Praa.g_01436
OG0001570	Prak.g_00424	Praa.g_00459
OG0001573	Prak.g_00711	Praa.g_01254, Praa.g_00744
OG0001588	Prak.g_00669	Praa.g_01251
OG0001592	Prak.g_01367	Praa.g_01398
OG0001593	Prak.g_01358	Praa.g_01438
OG0001616	Prak.g_01558	Praa.g_01343
OG0001626	Prak.g_01373	Praa.g_01333
OG0001627	Prak.g_01253	Praa.g_01341
OG0001734	Prak.g_01312	Praa.g_01448
OG0001796	Prak.g_00389	Praa.g_01443
OG0001842	Prak.g_01364	Praa.g_01391
OG0001844	Prak.g_00696	Praa.g_01412
OG0001866	Prak.g_01359	Praa.g_01439
OG0001903	Prak.g_01360	Praa.g_01440, Praa.g_01417
OG0001946	Prak.g_01356	Praa.g_01416
OG0001984	Prak.g_01366	Praa.g_01389
OG0002018	Prak.g_01362	Praa.g_01441
OG0002019	Prak.g_01320	Praa.g_01442
OG0002020	Prak.g_01372	Praa.g_01446
OG0002051	Prak.g_01357	Praa.g_01437
OG0002112	Prak.g_01315	Praa.g_01451
OG0002113	Prak.g_01316	Praa.g_01452
OG0002114	Prak.g_01313	Praa.g_01453
OG0002115	Prak.g_01314	Praa.g_01454
OG0002165	Prak.g_01361	Praa.g_01435
OG0002166	Prak.g_01321	Praa.g_01456
OG0002228	Prak.g_01318	Praa.g_01444
OG0002229	Prak.g_01317	Praa.g_01455
OG0002230	Prak.g_01322	Praa.g_01457
