Orthogroup	Praf	Syad
OG0001152	Praf.g_00567	Syad.g_00872
OG0001153	Praf.g_01842	Syad.g_02318
OG0001154	Praf.g_01843	Syad.g_02319
OG0001155	Praf.g_00540	Syad.g_02540
OG0001156	Praf.g_00537	Syad.g_02543
OG0001157	Praf.g_01653	Syad.g_02544
OG0001158	Praf.g_00536	Syad.g_02546
OG0001159	Praf.g_00535	Syad.g_02547
OG0001160	Praf.g_00504	Syad.g_02595
OG0001161	Praf.g_01650	Syad.g_00026
OG0001162	Praf.g_01145	Syad.g_01844
OG0001163	Praf.g_00492	Syad.g_02610
OG0001164	Praf.g_00487	Syad.g_02616
OG0001165	Praf.g_00484	Syad.g_02621
OG0001166	Praf.g_00459	Syad.g_02647
OG0001167	Praf.g_00437	Syad.g_02486
OG0001168	Praf.g_00435	Syad.g_02488
OG0001169	Praf.g_00433	Syad.g_02490
OG0001170	Praf.g_00431	Syad.g_02492
OG0001171	Praf.g_00421	Syad.g_02503
OG0001172	Praf.g_02197	Syad.g_00594
OG0001173	Praf.g_02196	Syad.g_00595
OG0001174	Praf.g_02188	Syad.g_00603
OG0001175	Praf.g_02187	Syad.g_00604
OG0001176	Praf.g_02171	Syad.g_00644
OG0001177	Praf.g_02173	Syad.g_00641
OG0001178	Praf.g_00474	Syad.g_02629
OG0001179	Praf.g_02137	Syad.g_00675
OG0001180	Praf.g_02109	Syad.g_00700
OG0001181	Praf.g_02105	Syad.g_00704
OG0001182	Praf.g_02096	Syad.g_00712
OG0001183	Praf.g_02081	Syad.g_00717
OG0001184	Praf.g_02391	Syad.g_00378
OG0001185	Praf.g_00184	Syad.g_00354
OG0001186	Praf.g_00091	Syad.g_00247
OG0001187	Praf.g_00088	Syad.g_00245
OG0001188	Praf.g_00083	Syad.g_00238
OG0001189	Praf.g_00058	Syad.g_00217
OG0001190	Praf.g_02656	Syad.g_03034
OG0001192	Praf.g_02674	Syad.g_00013
OG0001193	Praf.g_02724	Syad.g_00072
OG0001194	Praf.g_02728	Syad.g_00075
OG0001195	Praf.g_02729	Syad.g_00076
OG0001196	Praf.g_02766	Syad.g_00144
OG0001197	Praf.g_02768	Syad.g_00146
OG0001198	Praf.g_02780	Syad.g_00159
OG0001199	Praf.g_00315	Syad.g_02735
OG0001200	Praf.g_00313	Syad.g_02737
OG0001201	Praf.g_00243	Syad.g_02802
OG0001203	Praf.g_00387	Syad.g_00821
OG0001204	Praf.g_02206	Syad.g_00577
OG0001205	Praf.g_01979	Syad.g_02440
OG0001206	Praf.g_01941	Syad.g_02385
OG0001207	Praf.g_00586	Syad.g_00893
OG0001208	Praf.g_00597	Syad.g_00906
OG0001209	Praf.g_00663	Syad.g_00980
OG0001210	Praf.g_00673	Syad.g_00993
OG0001212	Praf.g_00750	Syad.g_01082
OG0001213	Praf.g_01684	Syad.g_02163
OG0001214	Praf.g_01694	Syad.g_02150
OG0001215	Praf.g_01220	Syad.g_01366
OG0001216	Praf.g_01304	Syad.g_01816
OG0001218	Praf.g_01853	Syad.g_02328
OG0001219	Praf.g_01432	Syad.g_01653
OG0001220	Praf.g_01619	Syad.g_01195
OG0001221	Praf.g_01480	Syad.g_01950
OG0001222	Praf.g_02684	Syad.g_01770
OG0001223	Praf.g_01364	Syad.g_01715
OG0001224	Praf.g_01278	Syad.g_01286
OG0001225	Praf.g_01276	Syad.g_01288
OG0001226	Praf.g_00991	Syad.g_02100
OG0001227	Praf.g_00558	Syad.g_00029
OG0001228	Praf.g_00899	Syad.g_02460
OG0001229	Praf.g_00494	Syad.g_01314
OG0001231	Praf.g_00017	Syad.g_00179
OG0001232	Praf.g_00454	Syad.g_02658
OG0001233	Praf.g_00430	Syad.g_02493
OG0001234	Praf.g_02184	Syad.g_00608
OG0001235	Praf.g_02176	Syad.g_00633
OG0001236	Praf.g_02387	Syad.g_00412
OG0001237	Praf.g_02392	Syad.g_00376
OG0001238	Praf.g_02670	Syad.g_00007
OG0001239	Praf.g_00318	Syad.g_02732
OG0001240	Praf.g_00260	Syad.g_02785
OG0001241	Praf.g_00250	Syad.g_02795
OG0001243	Praf.g_02402	Syad.g_02841
OG0001244	Praf.g_02429	Syad.g_02873
OG0001245	Praf.g_01003	Syad.g_02223
OG0001246	Praf.g_00624	Syad.g_00933
OG0001247	Praf.g_01572	Syad.g_01837
OG0001248	Praf.g_01210	Syad.g_01843
OG0001249	Praf.g_02063	Syad.g_00756
OG0001250	Praf.g_01598	Syad.g_01227
OG0001252	Praf.g_01284	Syad.g_01279
OG0001253	Praf.g_01008	Syad.g_02037
OG0001254	Praf.g_02691	Syad.g_01528
OG0001255	Praf.g_01134	Syad.g_02224
OG0001256	Praf.g_00497	Syad.g_02609
OG0001258	Praf.g_00486	Syad.g_02619
OG0001260	Praf.g_00403	Syad.g_02514
OG0001261	Praf.g_02128	Syad.g_00684
OG0001262	Praf.g_00061	Syad.g_00219
OG0001263	Praf.g_02404	Syad.g_02844
OG0001265	Praf.g_00217	Syad.g_02825
OG0001266	Praf.g_02522	Syad.g_02949
OG0001267	Praf.g_02279	Syad.g_00523
OG0001268	Praf.g_02048	Syad.g_00767
OG0001270	Praf.g_01991	Syad.g_02453
OG0001271	Praf.g_01910	Syad.g_02356
OG0001272	Praf.g_00601	Syad.g_00910
OG0001273	Praf.g_01687	Syad.g_02157
OG0001274	Praf.g_02550	Syad.g_02988
OG0001275	Praf.g_01351	Syad.g_01699
OG0001276	Praf.g_01334	Syad.g_01683
OG0001277	Praf.g_02752	Syad.g_00127
OG0001278	Praf.g_00893	Syad.g_01445
OG0001279	Praf.g_01769	Syad.g_02248
OG0001280	Praf.g_00798	Syad.g_02402
OG0001281	Praf.g_00789	Syad.g_02413
OG0001283	Praf.g_02762	Syad.g_00138
OG0001285	Praf.g_00450	Syad.g_02043
OG0001286	Praf.g_02111	Syad.g_00698
OG0001287	Praf.g_00176	Syad.g_00346
OG0001288	Praf.g_00158	Syad.g_00326
OG0001290	Praf.g_00251	Syad.g_02794
OG0001291	Praf.g_02414	Syad.g_02854
OG0001292	Praf.g_02211	Syad.g_00572
OG0001293	Praf.g_02252	Syad.g_00549
OG0001294	Praf.g_01750	Syad.g_01597
OG0001295	Praf.g_00676	Syad.g_00997
OG0001298	Praf.g_00722	Syad.g_01055
OG0001300	Praf.g_01206	Syad.g_01339
OG0001301	Praf.g_01122	Syad.g_01303
OG0001302	Praf.g_00360	Syad.g_02123
OG0001303	Praf.g_01431	Syad.g_01655
OG0001307	Praf.g_01893	Syad.g_00626
OG0001309	Praf.g_00639	Syad.g_00950
OG0001310	Praf.g_00465	Syad.g_02638
OG0001311	Praf.g_01332	Syad.g_01681
OG0001312	Praf.g_01421	Syad.g_01788
OG0001313	Praf.g_01931	Syad.g_02372
OG0001313	Praf.g_01933	Syad.g_02373
OG0001316	Praf.g_02421	Syad.g_02861
OG0001321	Praf.g_01961	Syad.g_02423
OG0001322	Praf.g_01960	Syad.g_02422
OG0001323	Praf.g_00642	Syad.g_00953
OG0001324	Praf.g_01205	Syad.g_01338
OG0001326	Praf.g_02735	Syad.g_00092
OG0001327	Praf.g_01640	Syad.g_01605
OG0001328	Praf.g_01473	Syad.g_01638
OG0001329	Praf.g_00960	Syad.g_00866
OG0001330	Praf.g_00805	Syad.g_02395
OG0001332	Praf.g_00554	Syad.g_02535
OG0001333	Praf.g_00436	Syad.g_02487
OG0001334	Praf.g_02077	Syad.g_00725
OG0001335	Praf.g_02076	Syad.g_00726
OG0001336	Praf.g_02763	Syad.g_00139
OG0001337	Praf.g_02067	Syad.g_00750, Syad.g_00741
OG0001339	Praf.g_00248	Syad.g_02797
OG0001340	Praf.g_02066	Syad.g_00742
OG0001341	Praf.g_01580	Syad.g_01312
OG0001344	Praf.g_00859	Syad.g_01157
OG0001347	Praf.g_00085	Syad.g_00454
OG0001347	Praf.g_00130	Syad.g_00308
OG0001348	Praf.g_02569	Syad.g_01250
OG0001350	Praf.g_00386	Syad.g_00820
OG0001352	Praf.g_01127	Syad.g_00969
OG0001353	Praf.g_01589, Praf.g_01588	Syad.g_01244
OG0001354	Praf.g_01375	Syad.g_01728
OG0001355	Praf.g_01484	Syad.g_02116
OG0001356	Praf.g_01026	Syad.g_01251
OG0001358	Praf.g_01665	Syad.g_02179
OG0001360	Praf.g_00936	Syad.g_01191
OG0001361	Praf.g_00883	Syad.g_01185
OG0001362	Praf.g_01818	Syad.g_02294
OG0001363	Praf.g_01820	Syad.g_02296
OG0001366	Praf.g_00456	Syad.g_02650
OG0001369	Praf.g_00261	Syad.g_02784
OG0001370	Praf.g_01578	Syad.g_02045, Syad.g_02124
OG0001373	Praf.g_02734	Syad.g_00091
OG0001374	Praf.g_02742	Syad.g_00099
OG0001376	Praf.g_02677	Syad.g_00015
OG0001377	Praf.g_02676	Syad.g_00014
OG0001378	Praf.g_01997	Syad.g_02454
OG0001379	Praf.g_00803	Syad.g_02397
OG0001381	Praf.g_01294	Syad.g_01266, Syad.g_00614
OG0001383	Praf.g_00394	Syad.g_00827
OG0001385	Praf.g_02731	Syad.g_00088
OG0001386	Praf.g_02732	Syad.g_00089
OG0001387	Praf.g_02733	Syad.g_00090
OG0001388	Praf.g_02736	Syad.g_00093
OG0001389	Praf.g_02737	Syad.g_00094
OG0001390	Praf.g_02738	Syad.g_00095
OG0001391	Praf.g_02739	Syad.g_00096
OG0001392	Praf.g_02740	Syad.g_00097
OG0001393	Praf.g_02741	Syad.g_00098
OG0001394	Praf.g_01496	Syad.g_01920
OG0001395	Praf.g_01321	Syad.g_01792
OG0001396	Praf.g_00084	Syad.g_00455
OG0001397	Praf.g_01819	Syad.g_02295
OG0001398	Praf.g_01004	Syad.g_01977
OG0001400	Praf.g_02427, Praf.g_02594	Syad.g_00984
OG0001401	Praf.g_01593	Syad.g_01233
OG0001402	Praf.g_01670	Syad.g_02174
OG0001403	Praf.g_00036	Syad.g_00197
OG0001405	Praf.g_02074	Syad.g_00728
OG0001410	Praf.g_01894	Syad.g_00627
OG0001412	Praf.g_00131	Syad.g_00307
OG0001414	Praf.g_00374	Syad.g_00615
OG0001416	Praf.g_00792	Syad.g_02410
OG0001423	Praf.g_00331	Syad.g_02707, Syad.g_02708
OG0001425	Praf.g_02673	Syad.g_00012
OG0001431	Praf.g_01082	Syad.g_00393
OG0001433	Praf.g_01027	Syad.g_01253, Syad.g_01252
OG0001434	Praf.g_01500	Syad.g_01916
OG0001435	Praf.g_01457	Syad.g_01612
OG0001436	Praf.g_02363	Syad.g_00437
OG0001436	Praf.g_02364	Syad.g_00436
OG0001438	Praf.g_02294	Syad.g_00507
OG0001442	Praf.g_01504	Syad.g_01906
OG0001443	Praf.g_00493	Syad.g_00023
OG0001444	Praf.g_00266	Syad.g_02779
OG0001444	Praf.g_00166	Syad.g_00336
OG0001449	Praf.g_00353	Syad.g_00583
OG0001452	Praf.g_00953	Syad.g_00563
OG0001460	Praf.g_01028	Syad.g_01254
OG0001461	Praf.g_01953	Syad.g_02162
OG0001462	Praf.g_00043	Syad.g_00204
OG0001463	Praf.g_02287	Syad.g_01264
OG0001464	Praf.g_02065	Syad.g_00743
OG0001470	Praf.g_00094	Syad.g_02462
OG0001475	Praf.g_00118	Syad.g_02464
OG0001477	Praf.g_01119	Syad.g_01307
OG0001479	Praf.g_02050	Syad.g_00765
OG0001487	Praf.g_01852	Syad.g_02327
OG0001488	Praf.g_00876	Syad.g_00051, Syad.g_01175, Syad.g_00050
OG0001489	Praf.g_02100	Syad.g_00709
OG0001494	Praf.g_00110	Syad.g_00267
OG0001496	Praf.g_01115	Syad.g_01309
OG0001497	Praf.g_01118	Syad.g_01308
OG0001498	Praf.g_02014	Syad.g_00786
OG0001508	Praf.g_00093	Syad.g_02461
OG0001509	Praf.g_00126	Syad.g_00302
OG0001509	Praf.g_00127	Syad.g_00456
OG0001510	Praf.g_00172	Syad.g_00342
OG0001511	Praf.g_00232	Syad.g_02810
OG0001512	Praf.g_00389	Syad.g_00822
OG0001513	Praf.g_01976	Syad.g_00377
OG0001513	Praf.g_00988	Syad.g_00646
OG0001514	Praf.g_01114	Syad.g_01310
OG0001515	Praf.g_01214	Syad.g_01343
OG0001516	Praf.g_01740	Syad.g_01588
OG0001517	Praf.g_02053	Syad.g_00762
OG0001518	Praf.g_02672	Syad.g_00009
OG0001519	Praf.g_02682	Syad.g_00025
OG0001522	Praf.g_02169	Syad.g_01243
OG0001525	Praf.g_00977	Syad.g_00036
OG0001527	Praf.g_00704	Syad.g_01030
OG0001528	Praf.g_00096	Syad.g_02463
OG0001529	Praf.g_00051	Syad.g_00210
OG0001530	Praf.g_00238	Syad.g_02808
OG0001531	Praf.g_00390	Syad.g_00823
OG0001532	Praf.g_00924	Syad.g_01492
OG0001533	Praf.g_00996	Syad.g_02388
OG0001534	Praf.g_01324	Syad.g_01668
OG0001535	Praf.g_01336	Syad.g_01685
OG0001536	Praf.g_01396	Syad.g_01762
OG0001537	Praf.g_01488	Syad.g_01949
OG0001538	Praf.g_01535	Syad.g_01884
OG0001539	Praf.g_01637	Syad.g_01607
OG0001540	Praf.g_02406	Syad.g_02846
OG0001541	Praf.g_02478	Syad.g_02915
OG0001542	Praf.g_02496	Syad.g_02924
OG0001543	Praf.g_02571	Syad.g_02969
OG0001544	Praf.g_02681	Syad.g_00024
OG0001545	Praf.g_02751	Syad.g_00126
OG0001555	Praf.g_00345	Syad.g_01923
OG0001556	Praf.g_01032	Syad.g_01509
OG0001558	Praf.g_00020	Syad.g_00182
OG0001559	Praf.g_00239	Syad.g_02807
OG0001560	Praf.g_00252	Syad.g_02793
OG0001561	Praf.g_01330	Syad.g_01679
OG0001562	Praf.g_01344	Syad.g_01693
OG0001563	Praf.g_02120	Syad.g_00693
OG0001573	Praf.g_01943, Praf.g_00438, Praf.g_01171	Syad.g_01423
OG0001574	Praf.g_00702	Syad.g_01028
OG0001575	Praf.g_00707	Syad.g_01033
OG0001576	Praf.g_00778	Syad.g_01103
OG0001577	Praf.g_00835	Syad.g_01148
OG0001578	Praf.g_01053	Syad.g_01534
OG0001579	Praf.g_02070	Syad.g_00732
OG0001580	Praf.g_02612	Syad.g_03020
OG0001585	Praf.g_01193	Syad.g_02678
OG0001588	Praf.g_02371	Syad.g_00428
OG0001589	Praf.g_00428	Syad.g_02495
OG0001590	Praf.g_01617	Syad.g_02158
OG0001591	Praf.g_01642	Syad.g_01599
OG0001592	Praf.g_02613	Syad.g_03021
OG0001614	Praf.g_00186	Syad.g_00356
OG0001615	Praf.g_00682	Syad.g_01205, Syad.g_01002
OG0001616	Praf.g_00915	Syad.g_01515
OG0001617	Praf.g_01199	Syad.g_01335
OG0001618	Praf.g_01312	Syad.g_01805
OG0001619	Praf.g_01406	Syad.g_01773
OG0001620	Praf.g_02040	Syad.g_00774
OG0001621	Praf.g_02241	Syad.g_00562
OG0001622	Praf.g_02761	Syad.g_00137
OG0001634	Praf.g_01746	Syad.g_01594
OG0001635	Praf.g_00968	Syad.g_00322
OG0001636	Praf.g_00042	Syad.g_00203
OG0001637	Praf.g_00413	Syad.g_02508, Syad.g_02507
OG0001638	Praf.g_00467	Syad.g_02636
OG0001639	Praf.g_00541	Syad.g_02539
OG0001640	Praf.g_01288	Syad.g_01274
OG0001641	Praf.g_01361	Syad.g_01711
OG0001642	Praf.g_01615	Syad.g_01197
OG0001643	Praf.g_01697	Syad.g_02147
OG0001652	Praf.g_00018	Syad.g_00180
OG0001653	Praf.g_00263	Syad.g_02782
OG0001654	Praf.g_00543	Syad.g_02537
OG0001655	Praf.g_02006, Praf.g_02586	Syad.g_02108
OG0001656	Praf.g_02071	Syad.g_00731
OG0001657	Praf.g_02443	Syad.g_02889
OG0001658	Praf.g_02655	Syad.g_03033
OG0001671	Praf.g_02564	Syad.g_02974
OG0001672	Praf.g_00307	Syad.g_02743
OG0001673	Praf.g_00377	Syad.g_00812
OG0001675	Praf.g_01347, Praf.g_01345	Syad.g_01695
OG0001676	Praf.g_02068	Syad.g_00734
OG0001677	Praf.g_02080	Syad.g_00718, Syad.g_01497
OG0001678	Praf.g_02198	Syad.g_00593
OG0001690	Praf.g_02679	Syad.g_01561, Syad.g_03047
OG0001691	Praf.g_01446	Syad.g_02182
OG0001692	Praf.g_01789	Syad.g_02271
OG0001693	Praf.g_02009	Syad.g_01291
OG0001694	Praf.g_02281	Syad.g_00521
OG0001695	Praf.g_02747	Syad.g_00123
OG0001700	Praf.g_01043	Syad.g_01976
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syad.g_02772
OG0001703	Praf.g_00587	Syad.g_00894
OG0001715	Praf.g_01024	Syad.g_02084
OG0001716	Praf.g_01611	Syad.g_01200
OG0001728	Praf.g_00095	Syad.g_02036
OG0001729	Praf.g_00395	Syad.g_00828
OG0001730	Praf.g_00397	Syad.g_00832
OG0001731	Praf.g_00527	Syad.g_02563
OG0001732	Praf.g_00909	Syad.g_01464
OG0001733	Praf.g_01029	Syad.g_01602
OG0001735	Praf.g_01732	Syad.g_01573
OG0001736	Praf.g_02060, Praf.g_02058, Praf.g_02320, Praf.g_02348	Syad.g_00450
OG0001737	Praf.g_02299	Syad.g_00501
OG0001738	Praf.g_02334	Syad.g_00462
OG0001739	Praf.g_02744	Syad.g_00122
OG0001740	Praf.g_02750	Syad.g_00124
OG0001747	Praf.g_02425	Syad.g_02871
OG0001748	Praf.g_02562	Syad.g_02976
OG0001749	Praf.g_02353	Syad.g_00446
OG0001750	Praf.g_00265	Syad.g_02780
OG0001751	Praf.g_00376	Syad.g_00811
OG0001752	Praf.g_00401	Syad.g_02518
OG0001753	Praf.g_00407	Syad.g_02511
OG0001754	Praf.g_00410	Syad.g_02510
OG0001755	Praf.g_00638	Syad.g_00949
OG0001756	Praf.g_00780	Syad.g_00018, Syad.g_00022
OG0001758	Praf.g_01061	Syad.g_01546
OG0001759	Praf.g_01169	Syad.g_01373, Syad.g_02069
OG0001760	Praf.g_01215	Syad.g_01472
OG0001761	Praf.g_01255	Syad.g_02198
OG0001762	Praf.g_01354	Syad.g_01704
OG0001763	Praf.g_01365	Syad.g_01716
OG0001764	Praf.g_01439	Syad.g_01642
OG0001765	Praf.g_01647	Syad.g_02221, Syad.g_01545
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syad.g_00489
OG0001767	Praf.g_02362	Syad.g_00438
OG0001768	Praf.g_02503	Syad.g_02931
OG0001780	Praf.g_00099	Syad.g_00288
OG0001783	Praf.g_00181	Syad.g_00351
OG0001784	Praf.g_00277, Praf.g_00270	Syad.g_02774
OG0001785	Praf.g_00411	Syad.g_02509
OG0001786	Praf.g_00510	Syad.g_02588
OG0001787	Praf.g_00659	Syad.g_00976
OG0001788	Praf.g_00662	Syad.g_00979
OG0001789	Praf.g_00797	Syad.g_02404
OG0001790	Praf.g_00828	Syad.g_01126
OG0001791	Praf.g_00867	Syad.g_01165, Syad.g_01793
OG0001792	Praf.g_00903	Syad.g_01456
OG0001794	Praf.g_01071	Syad.g_01671
OG0001795	Praf.g_01144	Syad.g_00817
OG0001796	Praf.g_01342	Syad.g_01691
OG0001797	Praf.g_01413	Syad.g_01781
OG0001798	Praf.g_01672	Syad.g_02171
OG0001799	Praf.g_01715	Syad.g_02136
OG0001800	Praf.g_01771	Syad.g_02249
OG0001801	Praf.g_01780	Syad.g_02258
OG0001803	Praf.g_01983	Syad.g_02444
OG0001804	Praf.g_02013	Syad.g_00787
OG0001805	Praf.g_02216	Syad.g_00567
OG0001806	Praf.g_02270	Syad.g_00532
OG0001807	Praf.g_02365	Syad.g_00435
OG0001808	Praf.g_02374	Syad.g_00422
OG0001809	Praf.g_02417	Syad.g_02857
OG0001810	Praf.g_02419	Syad.g_02859
OG0001811	Praf.g_02493	Syad.g_02922
OG0001812	Praf.g_02614	Syad.g_03022
OG0001813	Praf.g_02701	Syad.g_00060
OG0001814	Praf.g_02769	Syad.g_00147
OG0001815	Praf.g_02778	Syad.g_00157
OG0001835	Praf.g_01120	Syad.g_00849
OG0001837	Praf.g_02563	Syad.g_02975
OG0001838	Praf.g_00008	Syad.g_00170
OG0001839	Praf.g_00038	Syad.g_00199
OG0001840	Praf.g_00057	Syad.g_00216
OG0001841	Praf.g_00065	Syad.g_00223
OG0001842	Praf.g_00168	Syad.g_02522
OG0001843	Praf.g_00187	Syad.g_00357
OG0001844	Praf.g_00188	Syad.g_00358
OG0001845	Praf.g_00190	Syad.g_00359
OG0001846	Praf.g_00215	Syad.g_02828
OG0001847	Praf.g_00216	Syad.g_02826
OG0001848	Praf.g_00220	Syad.g_02822
OG0001849	Praf.g_00298	Syad.g_02766
OG0001850	Praf.g_00305	Syad.g_02756
OG0001851	Praf.g_00311	Syad.g_02739
OG0001852	Praf.g_00312	Syad.g_02738
OG0001853	Praf.g_00319	Syad.g_02731
OG0001854	Praf.g_00380	Syad.g_00818
OG0001856	Praf.g_00506	Syad.g_02594
OG0001857	Praf.g_00509	Syad.g_02591
OG0001858	Praf.g_00531	Syad.g_02554
OG0001859	Praf.g_00574	Syad.g_00882
OG0001860	Praf.g_00588	Syad.g_00896
OG0001861	Praf.g_00602	Syad.g_00911
OG0001862	Praf.g_00613	Syad.g_00922
OG0001863	Praf.g_00618	Syad.g_00928
OG0001864	Praf.g_00671	Syad.g_00991
OG0001865	Praf.g_00736	Syad.g_01067
OG0001866	Praf.g_00762	Syad.g_01098
OG0001867	Praf.g_00772	Syad.g_02200
OG0001868	Praf.g_00793	Syad.g_02409
OG0001869	Praf.g_00834	Syad.g_01147
OG0001870	Praf.g_00857	Syad.g_01155
OG0001871	Praf.g_00862	Syad.g_01160
OG0001872	Praf.g_00896	Syad.g_01451
OG0001873	Praf.g_00916	Syad.g_01514
OG0001874	Praf.g_00935	Syad.g_01517
OG0001875	Praf.g_01062	Syad.g_01547
OG0001876	Praf.g_01063	Syad.g_01548
OG0001877	Praf.g_01213	Syad.g_01342
OG0001878	Praf.g_01350	Syad.g_01698
OG0001879	Praf.g_01357	Syad.g_01706
OG0001880	Praf.g_01389	Syad.g_01746
OG0001881	Praf.g_01390	Syad.g_01754
OG0001882	Praf.g_01410	Syad.g_01778
OG0001883	Praf.g_01414	Syad.g_01782
OG0001884	Praf.g_01423	Syad.g_01790
OG0001885	Praf.g_01434	Syad.g_01647
OG0001886	Praf.g_01438	Syad.g_01643
OG0001887	Praf.g_01472	Syad.g_01637
OG0001888	Praf.g_01513	Syad.g_01913
OG0001889	Praf.g_01544	Syad.g_01873
OG0001890	Praf.g_01605	Syad.g_01220
OG0001891	Praf.g_01609	Syad.g_01207
OG0001892	Praf.g_01621	Syad.g_01193
OG0001893	Praf.g_01673	Syad.g_02170
OG0001894	Praf.g_01691	Syad.g_02153
OG0001895	Praf.g_01774	Syad.g_02253
OG0001896	Praf.g_02000	Syad.g_02457
OG0001897	Praf.g_02046	Syad.g_00771
OG0001898	Praf.g_02064	Syad.g_00755
OG0001899	Praf.g_02130	Syad.g_00682
OG0001900	Praf.g_02253	Syad.g_00547
OG0001901	Praf.g_02254	Syad.g_00546
OG0001902	Praf.g_02286	Syad.g_00516
OG0001903	Praf.g_02295	Syad.g_00506
OG0001904	Praf.g_02367	Syad.g_00433
OG0001905	Praf.g_02376	Syad.g_00420
OG0001906	Praf.g_02407	Syad.g_02847
OG0001907	Praf.g_02423	Syad.g_02868
OG0001908	Praf.g_02479	Syad.g_02917
OG0001909	Praf.g_02501	Syad.g_02929
OG0001910	Praf.g_02558	Syad.g_02980
OG0001912	Praf.g_02666	Syad.g_00001
OG0001913	Praf.g_02668	Syad.g_00003
OG0001914	Praf.g_02695	Syad.g_01532
OG0001929	Praf.g_00073	Syad.g_00230
OG0001930	Praf.g_00169	Syad.g_02523
OG0001931	Praf.g_00170	Syad.g_02524
OG0001932	Praf.g_00185	Syad.g_00355
OG0001933	Praf.g_00241	Syad.g_02804
OG0001934	Praf.g_00256	Syad.g_02789
OG0001935	Praf.g_00314	Syad.g_02736
OG0001936	Praf.g_00347	Syad.g_02103
OG0001937	Praf.g_00519	Syad.g_02576
OG0001938	Praf.g_00590	Syad.g_00898
OG0001939	Praf.g_00680	Syad.g_01363, Syad.g_01362
OG0001940	Praf.g_00721	Syad.g_01054
OG0001941	Praf.g_00788	Syad.g_02414
OG0001943	Praf.g_00868	Syad.g_02034
OG0001944	Praf.g_00967	Syad.g_01981
OG0001946	Praf.g_01208	Syad.g_01341
OG0001947	Praf.g_01290	Syad.g_01272
OG0001948	Praf.g_01363	Syad.g_01714
OG0001949	Praf.g_01379	Syad.g_01734
OG0001950	Praf.g_01381	Syad.g_01736
OG0001951	Praf.g_01391	Syad.g_01755
OG0001952	Praf.g_01411	Syad.g_01779
OG0001953	Praf.g_01412	Syad.g_01780
OG0001954	Praf.g_01571	Syad.g_01991
OG0001957	Praf.g_01679	Syad.g_02165
OG0001958	Praf.g_01735	Syad.g_01575
OG0001959	Praf.g_01873	Syad.g_00304, Syad.g_00305
OG0001960	Praf.g_01885	Syad.g_02348
OG0001961	Praf.g_01912	Syad.g_02358
OG0001964	Praf.g_02186	Syad.g_00606
OG0001965	Praf.g_02240	Syad.g_02126
OG0001966	Praf.g_02248	Syad.g_00553
OG0001967	Praf.g_02250	Syad.g_00551
OG0001968	Praf.g_02251	Syad.g_00550
OG0001969	Praf.g_02317	Syad.g_00482
OG0001970	Praf.g_02409	Syad.g_02849
OG0001971	Praf.g_02499	Syad.g_02927
OG0001972	Praf.g_02546	Syad.g_03000
OG0001975	Praf.g_02694	Syad.g_01531
OG0001976	Praf.g_02696	Syad.g_01533
OG0001995	Praf.g_00667	Syad.g_01377
OG0001997	Praf.g_00267	Syad.g_02778
OG0001999	Praf.g_00439	Syad.g_02484
OG0002000	Praf.g_00640	Syad.g_00951
OG0002002	Praf.g_00897	Syad.g_01452
OG0002004	Praf.g_01229	Syad.g_02760
OG0002005	Praf.g_01233	Syad.g_01105, Syad.g_01106
OG0002006	Praf.g_01291	Syad.g_01259
OG0002007	Praf.g_01292	Syad.g_01258
OG0002008	Praf.g_01352	Syad.g_01700
OG0002009	Praf.g_01491	Syad.g_01933
OG0002010	Praf.g_01835	Syad.g_02309
OG0002011	Praf.g_02010	Syad.g_01964
OG0002012	Praf.g_02093	Syad.g_01387
OG0002014	Praf.g_02352	Syad.g_00442, Syad.g_02622
OG0002015	Praf.g_02355	Syad.g_00443
OG0002016	Praf.g_02565	Syad.g_02973
OG0002017	Praf.g_02721	Syad.g_00070
OG0002035	Praf.g_00340	Syad.g_01564
OG0002037	Praf.g_00593	Syad.g_00902
OG0002038	Praf.g_00864	Syad.g_01161
OG0002039	Praf.g_00877	Syad.g_01176
OG0002040	Praf.g_00878	Syad.g_01177
OG0002041	Praf.g_01367	Syad.g_01718
OG0002042	Praf.g_01386	Syad.g_01743
OG0002043	Praf.g_01430	Syad.g_01657
OG0002044	Praf.g_01587	Syad.g_01245
OG0002045	Praf.g_01914	Syad.g_02362
OG0002046	Praf.g_01927	Syad.g_02366
OG0002048	Praf.g_02083	Syad.g_00714
OG0002049	Praf.g_02178	Syad.g_00631
OG0002050	Praf.g_02261	Syad.g_00540
OG0002051	Praf.g_02477	Syad.g_02914
OG0002053	Praf.g_02689	Syad.g_00027
OG0002113	Praf.g_00039	Syad.g_00200
OG0002114	Praf.g_00417	Syad.g_02262
OG0002115	Praf.g_00488	Syad.g_02615
OG0002116	Praf.g_00514	Syad.g_02581
OG0002117	Praf.g_00871	Syad.g_01166
OG0002118	Praf.g_00907	Syad.g_01461
OG0002119	Praf.g_00934	Syad.g_02968
OG0002120	Praf.g_00986	Syad.g_01994
OG0002121	Praf.g_01090	Syad.g_02074
OG0002123	Praf.g_01306	Syad.g_01813
OG0002124	Praf.g_01610	Syad.g_01203
OG0002126	Praf.g_02354	Syad.g_00445
