Orthogroup	Praf	Praw
OG0001166	Praf.g_00459	Praw.g_00534
OG0001167	Praf.g_00437	Praw.g_00551
OG0001168	Praf.g_00435	Praw.g_00553
OG0001169	Praf.g_00433	Praw.g_00555
OG0001170	Praf.g_00431	Praw.g_00557
OG0001171	Praf.g_00421	Praw.g_00567
OG0001172	Praf.g_02197	Praw.g_01914
OG0001173	Praf.g_02196	Praw.g_01913
OG0001174	Praf.g_02188	Praw.g_01905
OG0001175	Praf.g_02187	Praw.g_01904
OG0001176	Praf.g_02171	Praw.g_01897
OG0001177	Praf.g_02173	Praw.g_01895
OG0001178	Praf.g_00474	Praw.g_01890
OG0001179	Praf.g_02137	Praw.g_00112
OG0001180	Praf.g_02109	Praw.g_00090
OG0001181	Praf.g_02105	Praw.g_00086
OG0001182	Praf.g_02096	Praw.g_00079
OG0001183	Praf.g_02081	Praw.g_00075
OG0001184	Praf.g_02391	Praw.g_00059
OG0001185	Praf.g_00184	Praw.g_00045
OG0001186	Praf.g_00091	Praw.g_00021
OG0001187	Praf.g_00088	Praw.g_00017
OG0001188	Praf.g_00083	Praw.g_00015
OG0001189	Praf.g_00058	Praw.g_01191
OG0001190	Praf.g_02656	Praw.g_01187
OG0001191	Praf.g_02669	Praw.g_01177
OG0001192	Praf.g_02674	Praw.g_01172
OG0001193	Praf.g_02724	Praw.g_01162
OG0001194	Praf.g_02728	Praw.g_01161
OG0001195	Praf.g_02729	Praw.g_01160
OG0001196	Praf.g_02766	Praw.g_01147
OG0001197	Praf.g_02768	Praw.g_01146
OG0001198	Praf.g_02780	Praw.g_01139
OG0001199	Praf.g_00315	Praw.g_01360
OG0001200	Praf.g_00313	Praw.g_01358
OG0001201	Praf.g_00243	Praw.g_01327
OG0001203	Praf.g_00387	Praw.g_01197
OG0001204	Praf.g_02206	Praw.g_00890
OG0001205	Praf.g_01979	Praw.g_00702
OG0001206	Praf.g_01941	Praw.g_00685
OG0001207	Praf.g_00586	Praw.g_00670
OG0001209	Praf.g_00663	Praw.g_00613
OG0001210	Praf.g_00673	Praw.g_00608
OG0001211	Praf.g_00690	Praw.g_00598
OG0001212	Praf.g_00750	Praw.g_01942
OG0001213	Praf.g_01684	Praw.g_00165
OG0001214	Praf.g_01694	Praw.g_01885
OG0001215	Praf.g_01220	Praw.g_01832
OG0001216	Praf.g_01304	Praw.g_01807
OG0001217	Praf.g_00710	Praw.g_01759
OG0001218	Praf.g_01853	Praw.g_01751
OG0001219	Praf.g_01432	Praw.g_01708
OG0001220	Praf.g_01619	Praw.g_01647
OG0001221	Praf.g_01480	Praw.g_01586
OG0001222	Praf.g_02684	Praw.g_01547
OG0001223	Praf.g_01364	Praw.g_01521
OG0001224	Praf.g_01278	Praw.g_01471
OG0001225	Praf.g_01276	Praw.g_01469
OG0001226	Praf.g_00991	Praw.g_01443
OG0001227	Praf.g_00558	Praw.g_01424
OG0001228	Praf.g_00899	Praw.g_00279
OG0001229	Praf.g_00494	Praw.g_01014
OG0001230	Praf.g_01784	Praw.g_01091
OG0001231	Praf.g_00017	Praw.g_00432
OG0001232	Praf.g_00454	Praw.g_00538
OG0001233	Praf.g_00430	Praw.g_00558
OG0001234	Praf.g_02184	Praw.g_01902
OG0001235	Praf.g_02176	Praw.g_01893
OG0001236	Praf.g_02387	Praw.g_00062
OG0001237	Praf.g_02392	Praw.g_00058
OG0001238	Praf.g_02670	Praw.g_01176
OG0001239	Praf.g_00318	Praw.g_01363
OG0001241	Praf.g_00250	Praw.g_01334
OG0001243	Praf.g_02402	Praw.g_01310
OG0001244	Praf.g_02429	Praw.g_01294
OG0001245	Praf.g_01003	Praw.g_00753
OG0001246	Praf.g_00624	Praw.g_00644
OG0001247	Praf.g_01572	Praw.g_01839
OG0001248	Praf.g_01210	Praw.g_01837
OG0001249	Praf.g_02063	Praw.g_01719
OG0001250	Praf.g_01598	Praw.g_01658
OG0001252	Praf.g_01284	Praw.g_01476
OG0001253	Praf.g_01008	Praw.g_01423
OG0001254	Praf.g_02691	Praw.g_00203
OG0001255	Praf.g_01134	Praw.g_00218
OG0001256	Praf.g_00497	Praw.g_00425
OG0001258	Praf.g_00486	Praw.g_00512
OG0001259	Praf.g_00432	Praw.g_00556
OG0001260	Praf.g_00403	Praw.g_00573
OG0001261	Praf.g_02128	Praw.g_00104
OG0001262	Praf.g_00061	Praw.g_01193
OG0001263	Praf.g_02404	Praw.g_01307
OG0001265	Praf.g_00217	Praw.g_01317
OG0001266	Praf.g_02522	Praw.g_01232
OG0001267	Praf.g_02279	Praw.g_00854
OG0001268	Praf.g_02048	Praw.g_00791
OG0001269	Praf.g_01616	Praw.g_00773
OG0001270	Praf.g_01991	Praw.g_00713
OG0001271	Praf.g_01910	Praw.g_00675
OG0001272	Praf.g_00601	Praw.g_00662
OG0001273	Praf.g_01687	Praw.g_00167
OG0001274	Praf.g_02550	Praw.g_01819
OG0001275	Praf.g_01351	Praw.g_01511
OG0001276	Praf.g_01334	Praw.g_01492
OG0001277	Praf.g_02752	Praw.g_01435
OG0001278	Praf.g_00893	Praw.g_00284
OG0001279	Praf.g_01769	Praw.g_00930
OG0001280	Praf.g_00798	Praw.g_00980
OG0001281	Praf.g_00789	Praw.g_00986
OG0001285	Praf.g_00450	Praw.g_00541
OG0001286	Praf.g_02111	Praw.g_00092
OG0001287	Praf.g_00176	Praw.g_00037
OG0001288	Praf.g_00158	Praw.g_00028
OG0001290	Praf.g_00251	Praw.g_01335
OG0001291	Praf.g_02414	Praw.g_01300
OG0001292	Praf.g_02211	Praw.g_00885
OG0001293	Praf.g_02252	Praw.g_00873
OG0001294	Praf.g_01750	Praw.g_00755
OG0001295	Praf.g_00676	Praw.g_00680
OG0001298	Praf.g_00722	Praw.g_01924
OG0001300	Praf.g_01206	Praw.g_01829
OG0001301	Praf.g_01122	Praw.g_01826
OG0001302	Praf.g_00360	Praw.g_01710
OG0001303	Praf.g_01431	Praw.g_01507
OG0001307	Praf.g_01893	Praw.g_00998
OG0001308	Praf.g_01808	Praw.g_00347
OG0001309	Praf.g_00639	Praw.g_00429
OG0001310	Praf.g_00465	Praw.g_00527
OG0001311	Praf.g_01332	Praw.g_01490
OG0001312	Praf.g_01421	Praw.g_01558
OG0001313	Praf.g_01931, Praf.g_01933	Praw.g_00921, Praw.g_00923, Praw.g_00315
OG0001316	Praf.g_02421	Praw.g_01295
OG0001319	Praf.g_02269	Praw.g_00862
OG0001321	Praf.g_01961	Praw.g_00696
OG0001322	Praf.g_01960	Praw.g_00695
OG0001323	Praf.g_00642	Praw.g_00629
OG0001324	Praf.g_01205	Praw.g_01828
OG0001326	Praf.g_02735	Praw.g_01622
OG0001327	Praf.g_01640	Praw.g_01452
OG0001328	Praf.g_01473	Praw.g_01425
OG0001329	Praf.g_00960	Praw.g_00194
OG0001330	Praf.g_00805	Praw.g_00953
OG0001331	Praf.g_00578	Praw.g_01022
OG0001332	Praf.g_00554	Praw.g_00380
OG0001333	Praf.g_00436	Praw.g_00552
OG0001334	Praf.g_02077	Praw.g_00072
OG0001335	Praf.g_02076	Praw.g_00071
OG0001336	Praf.g_02763	Praw.g_01150
OG0001339	Praf.g_00248	Praw.g_01332
OG0001340	Praf.g_02066	Praw.g_00806
OG0001341	Praf.g_01580	Praw.g_01761
OG0001344	Praf.g_00859	Praw.g_00238
OG0001347	Praf.g_00130	Praw.g_00340
OG0001348	Praf.g_02569	Praw.g_00453
OG0001351	Praf.g_01958	Praw.g_00693
OG0001352	Praf.g_01127	Praw.g_01842
OG0001353	Praf.g_01589, Praf.g_01588	Praw.g_01666
OG0001354	Praf.g_01375	Praw.g_01529
OG0001355	Praf.g_01484	Praw.g_00463
OG0001356	Praf.g_02686, Praf.g_01026	Praw.g_01734
OG0001358	Praf.g_01665	Praw.g_00156
OG0001360	Praf.g_00936	Praw.g_01422
OG0001361	Praf.g_00883	Praw.g_00250
OG0001362	Praf.g_01818	Praw.g_00351
OG0001363	Praf.g_01820	Praw.g_00353
OG0001365	Praf.g_02661	Praw.g_01183
OG0001369	Praf.g_00261	Praw.g_01342
OG0001371	Praf.g_00371	Praw.g_01843
OG0001372	Praf.g_00348	Praw.g_01752
OG0001373	Praf.g_02734	Praw.g_01623
OG0001374	Praf.g_02742	Praw.g_01615
OG0001376	Praf.g_02677	Praw.g_01458
OG0001377	Praf.g_02676	Praw.g_01457
OG0001378	Praf.g_01997	Praw.g_00171
OG0001379	Praf.g_00803	Praw.g_00975
OG0001380	Praf.g_01623	Praw.g_01003
OG0001381	Praf.g_01294	Praw.g_01010
OG0001382	Praf.g_01298	Praw.g_00445
OG0001385	Praf.g_02731	Praw.g_01626
OG0001386	Praf.g_02732	Praw.g_01625
OG0001387	Praf.g_02733	Praw.g_01624
OG0001388	Praf.g_02736	Praw.g_01621
OG0001389	Praf.g_02737	Praw.g_01620
OG0001390	Praf.g_02738	Praw.g_01619
OG0001391	Praf.g_02739	Praw.g_01618
OG0001392	Praf.g_02740	Praw.g_01617
OG0001393	Praf.g_02741	Praw.g_01616
OG0001395	Praf.g_01321	Praw.g_01480
OG0001396	Praf.g_00132, Praf.g_00084	Praw.g_00341
OG0001397	Praf.g_01819	Praw.g_00352
OG0001398	Praf.g_01004	Praw.g_00459
OG0001399	Praf.g_02089, Praf.g_02090, Praf.g_02643, Praf.g_01869	Praw.g_01900
OG0001401	Praf.g_01593	Praw.g_00908
OG0001402	Praf.g_01670	Praw.g_01744
OG0001403	Praf.g_00036	Praw.g_01398
OG0001405	Praf.g_02074	Praw.g_00808
OG0001406	Praf.g_02678	Praw.g_01459
OG0001409	Praf.g_00870	Praw.g_00241
OG0001410	Praf.g_01894	Praw.g_00999
OG0001414	Praf.g_00374	Praw.g_01206
OG0001415	Praf.g_00744	Praw.g_01204
OG0001416	Praf.g_00792	Praw.g_00688
OG0001418	Praf.g_02180	Praw.g_01838
OG0001422	Praf.g_01950	Praw.g_00451
OG0001425	Praf.g_02673	Praw.g_01173
OG0001431	Praf.g_01082	Praw.g_00951
OG0001433	Praf.g_01027	Praw.g_01735
OG0001434	Praf.g_01500	Praw.g_01578
OG0001437	Praf.g_00745	Praw.g_01205
OG0001438	Praf.g_02294	Praw.g_00841
OG0001441	Praf.g_00644	Praw.g_00627
OG0001442	Praf.g_01504	Praw.g_01770
OG0001443	Praf.g_00493	Praw.g_00498
OG0001446	Praf.g_00962	Praw.g_01355
OG0001449	Praf.g_00353	Praw.g_00738
OG0001450	Praf.g_01230	Praw.g_01835
OG0001451	Praf.g_01323	Praw.g_01638
OG0001452	Praf.g_00953	Praw.g_01609
OG0001455	Praf.g_02587	Praw.g_00189
OG0001460	Praf.g_01028	Praw.g_01736
OG0001462	Praf.g_00043	Praw.g_01394
OG0001463	Praf.g_02287	Praw.g_00848
OG0001464	Praf.g_02065	Praw.g_00805
OG0001472	Praf.g_01248	Praw.g_00428
OG0001477	Praf.g_01119	Praw.g_00320
OG0001479	Praf.g_02050	Praw.g_00793
OG0001485	Praf.g_00549	Praw.g_00464
OG0001491	Praf.g_00941	Praw.g_01712
OG0001496	Praf.g_01115	Praw.g_00318
OG0001497	Praf.g_01118	Praw.g_00319
OG0001500	Praf.g_00375	Praw.g_00871
OG0001501	Praf.g_00817	Praw.g_01817
OG0001503	Praf.g_00359	Praw.g_00208
OG0001506	Praf.g_00956	Praw.g_00378
OG0001514	Praf.g_01114	Praw.g_00317
OG0001523	Praf.g_01037	Praw.g_00205
OG0001524	Praf.g_01038	Praw.g_00206
OG0001525	Praf.g_00977	Praw.g_00436
OG0001550	Praf.g_02648, Praf.g_01002	Praw.g_00192
OG0001553	Praf.g_01791	Praw.g_01086
OG0001555	Praf.g_00345	Praw.g_00441
OG0001556	Praf.g_01032	Praw.g_01742
OG0001558	Praf.g_00020	Praw.g_00911
OG0001565	Praf.g_01576	Praw.g_00731
OG0001569	Praf.g_00969	Praw.g_01417
OG0001585	Praf.g_01193	Praw.g_00934
OG0001586	Praf.g_00115	Praw.g_01108
OG0001598	Praf.g_00819	Praw.g_00486, Praw.g_00336
OG0001627	Praf.g_00545	Praw.g_01754
OG0001635	Praf.g_00968	Praw.g_00480
OG0001652	Praf.g_00018	Praw.g_00909
OG0001670	Praf.g_01085	Praw.g_00469
OG0001671	Praf.g_02564	Praw.g_00916
OG0001684	Praf.g_00737	Praw.g_01936
OG0001696	Praf.g_01231	Praw.g_01637
OG0001698	Praf.g_01130	Praw.g_01451
OG0001700	Praf.g_01043	Praw.g_01737
OG0001780	Praf.g_00099	Praw.g_01122, Praw.g_01110
OG0001782	Praf.g_01861, Praf.g_01470	Praw.g_00799
OG0001792	Praf.g_00903	Praw.g_01068
OG0001834	Praf.g_00097	Praw.g_01074
OG0001959	Praf.g_01873	Praw.g_00924
OG0001963	Praf.g_02086	Praw.g_00488
OG0002036	Praf.g_00482	Praw.g_00489
OG0002291	Praf.g_02494	Praw.g_00927
OG0002425	Praf.g_00114	Praw.g_01105
OG0003183	Praf.g_00104	Praw.g_01041
