Orthogroup	Praf	Syag
OG0001153	Praf.g_01842	Syag.g_01375
OG0001154	Praf.g_01843	Syag.g_01374
OG0001155	Praf.g_00540	Syag.g_01616
OG0001156	Praf.g_00537	Syag.g_01619
OG0001157	Praf.g_01653	Syag.g_01620
OG0001158	Praf.g_00536	Syag.g_01621
OG0001159	Praf.g_00535	Syag.g_01622, Syag.g_01625
OG0001160	Praf.g_00504	Syag.g_01666
OG0001161	Praf.g_01650	Syag.g_02163
OG0001162	Praf.g_01145	Syag.g_01238
OG0001163	Praf.g_00492	Syag.g_01674
OG0001164	Praf.g_00487	Syag.g_01680
OG0001165	Praf.g_00484	Syag.g_01685
OG0001166	Praf.g_00459	Syag.g_01715
OG0001167	Praf.g_00437	Syag.g_02383
OG0001168	Praf.g_00435	Syag.g_01740
OG0001169	Praf.g_00433	Syag.g_01742
OG0001170	Praf.g_00431	Syag.g_01744
OG0001171	Praf.g_00421	Syag.g_01755
OG0001172	Praf.g_02197	Syag.g_02693
OG0001173	Praf.g_02196	Syag.g_02694
OG0001174	Praf.g_02188	Syag.g_02703
OG0001175	Praf.g_02187	Syag.g_02704
OG0001176	Praf.g_02171	Syag.g_02723
OG0001177	Praf.g_02173	Syag.g_02720
OG0001178	Praf.g_00474	Syag.g_01694
OG0001179	Praf.g_02137	Syag.g_02754
OG0001180	Praf.g_02109	Syag.g_02780
OG0001181	Praf.g_02105	Syag.g_02784
OG0001182	Praf.g_02096	Syag.g_02793
OG0001183	Praf.g_02081	Syag.g_02798
OG0001184	Praf.g_02391	Syag.g_02428
OG0001185	Praf.g_00184	Syag.g_02399
OG0001186	Praf.g_00091	Syag.g_02364
OG0001187	Praf.g_00088	Syag.g_02361
OG0001188	Praf.g_00083	Syag.g_02359
OG0001189	Praf.g_00058	Syag.g_02334
OG0001190	Praf.g_02656	Syag.g_02126
OG0001191	Praf.g_02669	Syag.g_02142
OG0001192	Praf.g_02674	Syag.g_02149
OG0001193	Praf.g_02724	Syag.g_02182
OG0001194	Praf.g_02728	Syag.g_02185
OG0001195	Praf.g_02729	Syag.g_02186
OG0001196	Praf.g_02766	Syag.g_02254
OG0001197	Praf.g_02768	Syag.g_02256
OG0001198	Praf.g_02780	Syag.g_02269
OG0001199	Praf.g_00315	Syag.g_01825
OG0001200	Praf.g_00313	Syag.g_01827
OG0001201	Praf.g_00243	Syag.g_01886
OG0001203	Praf.g_00387	Syag.g_01783
OG0001204	Praf.g_02206	Syag.g_02673
OG0001206	Praf.g_01941	Syag.g_01328
OG0001207	Praf.g_00586	Syag.g_01536
OG0001208	Praf.g_00597	Syag.g_01526
OG0001209	Praf.g_00663	Syag.g_01451
OG0001210	Praf.g_00673	Syag.g_01442
OG0001211	Praf.g_00690	Syag.g_00272
OG0001212	Praf.g_00750	Syag.g_00334
OG0001213	Praf.g_01684	Syag.g_00394
OG0001214	Praf.g_01694	Syag.g_00412
OG0001215	Praf.g_01220	Syag.g_01014
OG0001216	Praf.g_01304	Syag.g_00920
OG0001217	Praf.g_00710	Syag.g_00151
OG0001218	Praf.g_01853	Syag.g_01364
OG0001219	Praf.g_01432	Syag.g_00767
OG0001220	Praf.g_01619	Syag.g_00743
OG0001221	Praf.g_01480	Syag.g_00628
OG0001222	Praf.g_02684	Syag.g_00797
OG0001223	Praf.g_01364	Syag.g_00843
OG0001224	Praf.g_01278	Syag.g_00969
OG0001225	Praf.g_01276	Syag.g_00971
OG0001226	Praf.g_00991	Syag.g_01835
OG0001227	Praf.g_00558	Syag.g_01240
OG0001228	Praf.g_00899	Syag.g_00709
OG0001229	Praf.g_00494	Syag.g_00997
OG0001230	Praf.g_01784	Syag.g_01430
OG0001231	Praf.g_00017	Syag.g_02289
OG0001232	Praf.g_00454	Syag.g_01724
OG0001233	Praf.g_00430	Syag.g_01745
OG0001234	Praf.g_02184	Syag.g_02708
OG0001235	Praf.g_02176	Syag.g_02715
OG0001236	Praf.g_02387	Syag.g_02432
OG0001237	Praf.g_02392	Syag.g_02426
OG0001238	Praf.g_02670	Syag.g_02144
OG0001239	Praf.g_00318	Syag.g_01822
OG0001240	Praf.g_00260	Syag.g_01869
OG0001241	Praf.g_00250	Syag.g_01879
OG0001243	Praf.g_02402	Syag.g_01920
OG0001244	Praf.g_02429	Syag.g_01948
OG0001245	Praf.g_01003	Syag.g_00213
OG0001246	Praf.g_00624	Syag.g_01498
OG0001247	Praf.g_01572	Syag.g_00710
OG0001248	Praf.g_01210	Syag.g_00175
OG0001249	Praf.g_02063	Syag.g_02837
OG0001250	Praf.g_01598	Syag.g_00725
OG0001252	Praf.g_01284	Syag.g_00960
OG0001253	Praf.g_01008	Syag.g_00094
OG0001254	Praf.g_02691	Syag.g_02165
OG0001255	Praf.g_01134	Syag.g_00440
OG0001256	Praf.g_00497	Syag.g_01673
OG0001258	Praf.g_00486	Syag.g_01683
OG0001259	Praf.g_00432	Syag.g_01743
OG0001260	Praf.g_00403	Syag.g_01763
OG0001261	Praf.g_02128	Syag.g_02763
OG0001262	Praf.g_00061	Syag.g_02336
OG0001263	Praf.g_02404	Syag.g_01923
OG0001265	Praf.g_00217	Syag.g_01910
OG0001266	Praf.g_02522	Syag.g_02036
OG0001267	Praf.g_02279	Syag.g_02598
OG0001268	Praf.g_02048	Syag.g_02850
OG0001269	Praf.g_01616	Syag.g_00480
OG0001270	Praf.g_01991	Syag.g_00030
OG0001271	Praf.g_01910	Syag.g_01353
OG0001272	Praf.g_00601	Syag.g_01522
OG0001273	Praf.g_01687	Syag.g_00405
OG0001274	Praf.g_02550	Syag.g_02076
OG0001275	Praf.g_01351	Syag.g_00857
OG0001276	Praf.g_01334	Syag.g_00874
OG0001278	Praf.g_00893	Syag.g_01054
OG0001279	Praf.g_01769	Syag.g_00490
OG0001280	Praf.g_00798	Syag.g_01189
OG0001281	Praf.g_00789	Syag.g_01219
OG0001283	Praf.g_02762	Syag.g_02248
OG0001285	Praf.g_00450	Syag.g_00142, Syag.g_02205
OG0001286	Praf.g_02111	Syag.g_02778
OG0001287	Praf.g_00176	Syag.g_02391
OG0001288	Praf.g_00158	Syag.g_02373
OG0001290	Praf.g_00251	Syag.g_01878
OG0001291	Praf.g_02414	Syag.g_01933
OG0001292	Praf.g_02211	Syag.g_02667
OG0001293	Praf.g_02252	Syag.g_02625
OG0001294	Praf.g_01750	Syag.g_00593
OG0001295	Praf.g_00676	Syag.g_00968
OG0001298	Praf.g_00722	Syag.g_00309
OG0001300	Praf.g_01206	Syag.g_01003
OG0001301	Praf.g_01122	Syag.g_00987
OG0001302	Praf.g_00360	Syag.g_00442
OG0001303	Praf.g_01431	Syag.g_00769
OG0001307	Praf.g_01893	Syag.g_00577
OG0001308	Praf.g_01808	Syag.g_01406
OG0001309	Praf.g_00639	Syag.g_01482
OG0001311	Praf.g_01332	Syag.g_00876
OG0001312	Praf.g_01421	Syag.g_00779
OG0001313	Praf.g_01931	Syag.g_00391, Syag.g_01336
OG0001313	Praf.g_01933	Syag.g_01335
OG0001316	Praf.g_02421	Syag.g_01940
OG0001319	Praf.g_02269	Syag.g_02609
OG0001321	Praf.g_01961	Syag.g_00050
OG0001322	Praf.g_01960	Syag.g_00051
OG0001323	Praf.g_00642	Syag.g_01479
OG0001324	Praf.g_01205	Syag.g_01002
OG0001326	Praf.g_02735	Syag.g_02190, Syag.g_02195
OG0001328	Praf.g_01473	Syag.g_00620
OG0001329	Praf.g_00960	Syag.g_00498
OG0001330	Praf.g_00805	Syag.g_01181
OG0001331	Praf.g_00578	Syag.g_01543
OG0001332	Praf.g_00554	Syag.g_01611
OG0001333	Praf.g_00436	Syag.g_01739
OG0001334	Praf.g_02077	Syag.g_02807
OG0001335	Praf.g_02076	Syag.g_02808
OG0001336	Praf.g_02763	Syag.g_02249
OG0001337	Praf.g_02067	Syag.g_02804, Syag.g_02835, Syag.g_02824
OG0001339	Praf.g_00248	Syag.g_01881
OG0001341	Praf.g_01580	Syag.g_00233
OG0001344	Praf.g_00859	Syag.g_01136
OG0001347	Praf.g_00085	Syag.g_02350
OG0001348	Praf.g_02569	Syag.g_00941
OG0001351	Praf.g_01958	Syag.g_00055
OG0001352	Praf.g_01127	Syag.g_01459
OG0001353	Praf.g_01589, Praf.g_01588	Syag.g_00716
OG0001354	Praf.g_01375	Syag.g_00830
OG0001356	Praf.g_01026	Syag.g_00942
OG0001358	Praf.g_01665	Syag.g_00374
OG0001360	Praf.g_00936	Syag.g_01106
OG0001361	Praf.g_00883	Syag.g_01111
OG0001365	Praf.g_02661	Syag.g_02131
OG0001366	Praf.g_00456	Syag.g_01718
OG0001369	Praf.g_00261	Syag.g_01868
OG0001370	Praf.g_01578	Syag.g_01660, Syag.g_01395, Syag.g_02204
OG0001373	Praf.g_02734	Syag.g_02194
OG0001374	Praf.g_02742	Syag.g_02202
OG0001376	Praf.g_02677	Syag.g_02153
OG0001377	Praf.g_02676	Syag.g_02152
OG0001378	Praf.g_01997	Syag.g_00028
OG0001379	Praf.g_00803	Syag.g_01183
OG0001380	Praf.g_01623	Syag.g_00252
OG0001383	Praf.g_00393	Syag.g_01776
OG0001383	Praf.g_00394	Syag.g_01775
OG0001383	Praf.g_01157	Syag.g_02087, Syag.g_02090
OG0001385	Praf.g_02731	Syag.g_02191
OG0001386	Praf.g_02732	Syag.g_02192
OG0001387	Praf.g_02733	Syag.g_02193
OG0001388	Praf.g_02736	Syag.g_02196
OG0001389	Praf.g_02737	Syag.g_02197
OG0001390	Praf.g_02738	Syag.g_02198
OG0001391	Praf.g_02739	Syag.g_02199
OG0001392	Praf.g_02740	Syag.g_02200
OG0001393	Praf.g_02741	Syag.g_02201
OG0001394	Praf.g_01496	Syag.g_00635
OG0001395	Praf.g_01321	Syag.g_00898
OG0001396	Praf.g_00084	Syag.g_02349
OG0001398	Praf.g_01004	Syag.g_00751
OG0001401	Praf.g_01593	Syag.g_00720
OG0001402	Praf.g_01670	Syag.g_00379
OG0001403	Praf.g_00036	Syag.g_02308
OG0001405	Praf.g_02074	Syag.g_02810
OG0001406	Praf.g_02678	Syag.g_02154
OG0001409	Praf.g_00870	Syag.g_01125
OG0001410	Praf.g_01894	Syag.g_00576
OG0001416	Praf.g_00792	Syag.g_01198
OG0001425	Praf.g_02673	Syag.g_02148
OG0001433	Praf.g_01027	Syag.g_00943
OG0001435	Praf.g_01457	Syag.g_00605
OG0001436	Praf.g_02363	Syag.g_02454
OG0001436	Praf.g_02364	Syag.g_02453
OG0001438	Praf.g_02294	Syag.g_02583
OG0001442	Praf.g_01504	Syag.g_00648
OG0001443	Praf.g_00493	Syag.g_02157
OG0001444	Praf.g_00266	Syag.g_01863
OG0001444	Praf.g_00166	Syag.g_02380
OG0001449	Praf.g_00353	Syag.g_02676
OG0001452	Praf.g_00953	Syag.g_02638
OG0001460	Praf.g_01028	Syag.g_00944
OG0001461	Praf.g_01953	Syag.g_00521
OG0001462	Praf.g_00043	Syag.g_02315
OG0001470	Praf.g_00094	Syag.g_02420
OG0001472	Praf.g_01248	Syag.g_00104
OG0001475	Praf.g_00118	Syag.g_02418
OG0001477	Praf.g_01119	Syag.g_00990
OG0001479	Praf.g_02050	Syag.g_02848
OG0001484	Praf.g_01297	Syag.g_02203
OG0001487	Praf.g_01852	Syag.g_01365
OG0001488	Praf.g_00876	Syag.g_01119
OG0001489	Praf.g_02100	Syag.g_02789, Syag.g_00515
OG0001494	Praf.g_00110	Syag.g_02489
OG0001495	Praf.g_02174	Syag.g_02719
OG0001496	Praf.g_01115	Syag.g_00993
OG0001497	Praf.g_01118	Syag.g_00991
OG0001498	Praf.g_02014	Syag.g_00006
OG0001508	Praf.g_00093	Syag.g_02421
OG0001510	Praf.g_00172	Syag.g_02386
OG0001511	Praf.g_00232	Syag.g_01893
OG0001512	Praf.g_00389	Syag.g_01781
OG0001513	Praf.g_01976	Syag.g_02427
OG0001514	Praf.g_01114	Syag.g_00994
OG0001515	Praf.g_01214	Syag.g_01007
OG0001516	Praf.g_01740	Syag.g_00579
OG0001517	Praf.g_02053	Syag.g_02844
OG0001518	Praf.g_02672	Syag.g_02146
OG0001519	Praf.g_02682	Syag.g_02161
OG0001525	Praf.g_00977	Syag.g_00464
OG0001527	Praf.g_00704	Syag.g_00287
OG0001528	Praf.g_00096	Syag.g_02419
OG0001529	Praf.g_00051	Syag.g_02327
OG0001530	Praf.g_00238	Syag.g_01891
OG0001531	Praf.g_00390	Syag.g_01780
OG0001532	Praf.g_00924	Syag.g_01089
OG0001533	Praf.g_00996	Syag.g_01324
OG0001533	Praf.g_01998	Syag.g_00026
OG0001534	Praf.g_01324	Syag.g_00891
OG0001535	Praf.g_01336	Syag.g_00871
OG0001536	Praf.g_01396	Syag.g_00805
OG0001537	Praf.g_01488	Syag.g_00629
OG0001538	Praf.g_01535	Syag.g_00672
OG0001539	Praf.g_01637	Syag.g_00601
OG0001540	Praf.g_02406	Syag.g_01925
OG0001541	Praf.g_02478	Syag.g_01990
OG0001542	Praf.g_02496	Syag.g_01999
OG0001543	Praf.g_02571	Syag.g_02058
OG0001544	Praf.g_02681	Syag.g_02158
OG0001545	Praf.g_02751	Syag.g_02238
OG0001553	Praf.g_01791	Syag.g_01424
OG0001556	Praf.g_01032	Syag.g_01096
OG0001558	Praf.g_00020	Syag.g_02292
OG0001559	Praf.g_00239	Syag.g_01890
OG0001560	Praf.g_00252	Syag.g_01877
OG0001561	Praf.g_01330	Syag.g_00878
OG0001562	Praf.g_01344	Syag.g_00863
OG0001563	Praf.g_02120	Syag.g_02772
OG0001565	Praf.g_01576	Syag.g_00449
OG0001572	Praf.g_01094	Syag.g_00086
OG0001574	Praf.g_00702	Syag.g_00285
OG0001575	Praf.g_00707	Syag.g_00290
OG0001576	Praf.g_00778	Syag.g_01233
OG0001577	Praf.g_00835	Syag.g_01146
OG0001579	Praf.g_02070	Syag.g_02813, Syag.g_02817
OG0001580	Praf.g_02612	Syag.g_02112
OG0001586	Praf.g_00115	Syag.g_02483
OG0001588	Praf.g_02371	Syag.g_02446
OG0001589	Praf.g_00428	Syag.g_01748
OG0001590	Praf.g_01617	Syag.g_00404, Syag.g_00519, Syag.g_00497
OG0001591	Praf.g_01642	Syag.g_00595
OG0001592	Praf.g_02613	Syag.g_02113
OG0001614	Praf.g_00186	Syag.g_02401
OG0001615	Praf.g_00682	Syag.g_00256
OG0001616	Praf.g_00915	Syag.g_01102
OG0001617	Praf.g_01199	Syag.g_00998
OG0001618	Praf.g_01312	Syag.g_00909
OG0001619	Praf.g_01406	Syag.g_00794
OG0001620	Praf.g_02040	Syag.g_02857
OG0001621	Praf.g_02241	Syag.g_02637
OG0001622	Praf.g_02761	Syag.g_02247
OG0001634	Praf.g_01746	Syag.g_00585
OG0001635	Praf.g_00968	Syag.g_02369
OG0001636	Praf.g_00042	Syag.g_02314
OG0001637	Praf.g_00413	Syag.g_00020
OG0001638	Praf.g_00467	Syag.g_01700
OG0001639	Praf.g_00541	Syag.g_01615
OG0001640	Praf.g_01288	Syag.g_00955
OG0001641	Praf.g_01361	Syag.g_00847
OG0001642	Praf.g_01615	Syag.g_00742
OG0001643	Praf.g_01697	Syag.g_00415
OG0001652	Praf.g_00018	Syag.g_02290
OG0001653	Praf.g_00263	Syag.g_01462, Syag.g_01866
OG0001654	Praf.g_00543	Syag.g_01613
OG0001656	Praf.g_02071	Syag.g_02816
OG0001657	Praf.g_02443	Syag.g_01962
OG0001658	Praf.g_02655	Syag.g_02125
OG0001671	Praf.g_02564	Syag.g_02063
OG0001672	Praf.g_00307	Syag.g_01833
OG0001673	Praf.g_00377	Syag.g_01789
OG0001674	Praf.g_00409	Syag.g_01317
OG0001674	Praf.g_00408	Syag.g_01316
OG0001675	Praf.g_01347, Praf.g_01345	Syag.g_01692, Syag.g_00861
OG0001676	Praf.g_02068	Syag.g_02815
OG0001677	Praf.g_02080	Syag.g_02800
OG0001678	Praf.g_02198	Syag.g_02692
OG0001690	Praf.g_02679	Syag.g_02135, Syag.g_00545
OG0001691	Praf.g_01446	Syag.g_00486
OG0001692	Praf.g_01789	Syag.g_01426
OG0001693	Praf.g_02009	Syag.g_00976
OG0001694	Praf.g_02281	Syag.g_02596
OG0001695	Praf.g_02747	Syag.g_02232
OG0001700	Praf.g_01043	Syag.g_00537
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syag.g_01855
OG0001703	Praf.g_00587	Syag.g_01535
OG0001712	Praf.g_01581	Syag.g_00089
OG0001715	Praf.g_01024	Syag.g_00114
OG0001726	Praf.g_01442	Syag.g_00747
OG0001728	Praf.g_00095	Syag.g_00208
OG0001729	Praf.g_00395	Syag.g_01774
OG0001730	Praf.g_00397	Syag.g_01769
OG0001731	Praf.g_00527	Syag.g_01640
OG0001732	Praf.g_00909	Syag.g_01069
OG0001733	Praf.g_01029	Syag.g_00597
OG0001734	Praf.g_01613	Syag.g_00740
OG0001735	Praf.g_01732	Syag.g_00555
OG0001736	Praf.g_02060, Praf.g_02058, Praf.g_02320, Praf.g_02348	Syag.g_02468
OG0001737	Praf.g_02299	Syag.g_02577
OG0001738	Praf.g_02334	Syag.g_02539
OG0001739	Praf.g_02744	Syag.g_02230
OG0001740	Praf.g_02750	Syag.g_02235
OG0001747	Praf.g_02425	Syag.g_01945
OG0001748	Praf.g_02562	Syag.g_02065
OG0001749	Praf.g_02353	Syag.g_02461
OG0001750	Praf.g_00265	Syag.g_01864
OG0001752	Praf.g_00401	Syag.g_01766
OG0001753	Praf.g_00407	Syag.g_01760
OG0001754	Praf.g_00410	Syag.g_00022
OG0001755	Praf.g_00638	Syag.g_01483
OG0001756	Praf.g_00780	Syag.g_02151
OG0001758	Praf.g_01061	Syag.g_00524
OG0001759	Praf.g_01169	Syag.g_01250
OG0001761	Praf.g_01255	Syag.g_00361
OG0001762	Praf.g_01354	Syag.g_00854
OG0001763	Praf.g_01365	Syag.g_00842
OG0001764	Praf.g_01439	Syag.g_00758
OG0001765	Praf.g_01647	Syag.g_00080
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syag.g_02567
OG0001767	Praf.g_02362	Syag.g_02455
OG0001768	Praf.g_02503	Syag.g_02008
OG0001783	Praf.g_00181	Syag.g_02396
OG0001784	Praf.g_00277, Praf.g_00270	Syag.g_01860
OG0001786	Praf.g_00510	Syag.g_01658
OG0001787	Praf.g_00659	Syag.g_01455
OG0001788	Praf.g_00662	Syag.g_01452
OG0001789	Praf.g_00797	Syag.g_01191
OG0001790	Praf.g_00828	Syag.g_01153
OG0001791	Praf.g_00867	Syag.g_01127
OG0001792	Praf.g_00903	Syag.g_01063
OG0001794	Praf.g_01071	Syag.g_00887, Syag.g_00888
OG0001796	Praf.g_01342	Syag.g_00865
OG0001797	Praf.g_01413	Syag.g_00786
OG0001798	Praf.g_01672	Syag.g_00381
OG0001799	Praf.g_01715	Syag.g_00430
OG0001800	Praf.g_01771	Syag.g_01287
OG0001801	Praf.g_01780	Syag.g_01440
OG0001803	Praf.g_01983	Syag.g_00039
OG0001804	Praf.g_02013	Syag.g_00007
OG0001805	Praf.g_02216	Syag.g_02661
OG0001806	Praf.g_02270	Syag.g_02608
OG0001807	Praf.g_02365	Syag.g_02452
OG0001808	Praf.g_02374	Syag.g_02441
OG0001809	Praf.g_02417	Syag.g_01936
OG0001810	Praf.g_02419	Syag.g_01938
OG0001811	Praf.g_02493	Syag.g_01997
OG0001812	Praf.g_02614	Syag.g_02114
OG0001813	Praf.g_02701	Syag.g_02168
OG0001814	Praf.g_02769	Syag.g_02257
OG0001815	Praf.g_02778	Syag.g_02267
OG0001835	Praf.g_01120	Syag.g_01028
OG0001837	Praf.g_02563	Syag.g_02064
OG0001838	Praf.g_00008	Syag.g_02280
OG0001839	Praf.g_00038	Syag.g_02310
OG0001840	Praf.g_00057	Syag.g_02333
OG0001841	Praf.g_00065	Syag.g_02342
OG0001843	Praf.g_00187	Syag.g_02402
OG0001844	Praf.g_00188	Syag.g_02403
OG0001845	Praf.g_00190	Syag.g_02404
OG0001846	Praf.g_00215	Syag.g_01913
OG0001847	Praf.g_00216	Syag.g_01911
OG0001848	Praf.g_00220	Syag.g_01907
OG0001849	Praf.g_00298	Syag.g_01849
OG0001850	Praf.g_00305	Syag.g_01836
OG0001851	Praf.g_00311	Syag.g_01829
OG0001852	Praf.g_00312	Syag.g_01828
OG0001853	Praf.g_00319	Syag.g_01821
OG0001854	Praf.g_00380	Syag.g_01785
OG0001855	Praf.g_00414	Syag.g_01313
OG0001856	Praf.g_00506	Syag.g_01665
OG0001857	Praf.g_00509	Syag.g_01662
OG0001858	Praf.g_00531	Syag.g_01634
OG0001859	Praf.g_00574	Syag.g_01547
OG0001860	Praf.g_00588	Syag.g_01533
OG0001861	Praf.g_00602	Syag.g_01521
OG0001862	Praf.g_00613	Syag.g_01509
OG0001863	Praf.g_00618	Syag.g_01503
OG0001864	Praf.g_00671	Syag.g_01444
OG0001865	Praf.g_00736	Syag.g_00323
OG0001866	Praf.g_00762	Syag.g_00349
OG0001867	Praf.g_00772	Syag.g_00359
OG0001868	Praf.g_00793	Syag.g_01197
OG0001869	Praf.g_00834	Syag.g_01147
OG0001870	Praf.g_00857	Syag.g_01138
OG0001871	Praf.g_00862	Syag.g_01133
OG0001872	Praf.g_00896	Syag.g_01058
OG0001873	Praf.g_00916	Syag.g_01101
OG0001874	Praf.g_00935	Syag.g_01104
OG0001875	Praf.g_01062	Syag.g_00525
OG0001876	Praf.g_01063	Syag.g_00526
OG0001877	Praf.g_01213	Syag.g_01006
OG0001878	Praf.g_01350	Syag.g_00858
OG0001879	Praf.g_01357	Syag.g_00852
OG0001880	Praf.g_01389	Syag.g_00815
OG0001881	Praf.g_01390	Syag.g_00813
OG0001882	Praf.g_01410	Syag.g_00789
OG0001883	Praf.g_01414	Syag.g_00785
OG0001884	Praf.g_01423	Syag.g_00483
OG0001885	Praf.g_01434	Syag.g_00764
OG0001886	Praf.g_01438	Syag.g_00760
OG0001887	Praf.g_01472	Syag.g_00619
OG0001888	Praf.g_01513	Syag.g_00640
OG0001889	Praf.g_01544	Syag.g_00682
OG0001890	Praf.g_01605	Syag.g_00732
OG0001891	Praf.g_01609	Syag.g_00736
OG0001892	Praf.g_01621	Syag.g_00447
OG0001893	Praf.g_01673	Syag.g_00382
OG0001894	Praf.g_01691	Syag.g_00409
OG0001895	Praf.g_01774	Syag.g_01296
OG0001896	Praf.g_02000	Syag.g_00024
OG0001897	Praf.g_02046	Syag.g_02854
OG0001898	Praf.g_02064	Syag.g_02836
OG0001899	Praf.g_02130	Syag.g_02761
OG0001900	Praf.g_02253	Syag.g_02623
OG0001901	Praf.g_02254	Syag.g_02622
OG0001902	Praf.g_02286	Syag.g_02591
OG0001903	Praf.g_02295	Syag.g_02582
OG0001904	Praf.g_02367	Syag.g_02450
OG0001905	Praf.g_02376	Syag.g_02438
OG0001906	Praf.g_02407	Syag.g_01926
OG0001907	Praf.g_02423	Syag.g_01944
OG0001908	Praf.g_02479	Syag.g_01992
OG0001909	Praf.g_02501	Syag.g_02006
OG0001910	Praf.g_02558	Syag.g_02068
OG0001912	Praf.g_02666	Syag.g_02139
OG0001913	Praf.g_02668	Syag.g_02141
OG0001914	Praf.g_02695	Syag.g_00149
OG0001929	Praf.g_00073	Syag.g_02352
OG0001932	Praf.g_00185	Syag.g_02400
OG0001933	Praf.g_00241	Syag.g_01888
OG0001934	Praf.g_00256	Syag.g_01873
OG0001935	Praf.g_00314	Syag.g_01826
OG0001936	Praf.g_00347	Syag.g_00111
OG0001937	Praf.g_00519	Syag.g_01648
OG0001938	Praf.g_00590	Syag.g_01531
OG0001939	Praf.g_00680	Syag.g_00441
OG0001940	Praf.g_00721	Syag.g_00307
OG0001941	Praf.g_00788	Syag.g_01220
OG0001943	Praf.g_00868	Syag.g_01126
OG0001944	Praf.g_00967	Syag.g_00746
OG0001946	Praf.g_01208	Syag.g_01005
OG0001947	Praf.g_01290	Syag.g_00953
OG0001948	Praf.g_01363	Syag.g_00844
OG0001949	Praf.g_01379	Syag.g_00824
OG0001950	Praf.g_01381	Syag.g_00822
OG0001951	Praf.g_01391	Syag.g_00812
OG0001952	Praf.g_01411	Syag.g_00788
OG0001953	Praf.g_01412	Syag.g_00787
OG0001957	Praf.g_01679	Syag.g_00387
OG0001958	Praf.g_01735	Syag.g_00558
OG0001960	Praf.g_01885	Syag.g_01361
OG0001961	Praf.g_01912	Syag.g_01351
OG0001964	Praf.g_02186	Syag.g_02706
OG0001965	Praf.g_02240	Syag.g_01457
OG0001966	Praf.g_02248	Syag.g_02629
OG0001967	Praf.g_02250	Syag.g_02627
OG0001968	Praf.g_02251	Syag.g_02626
OG0001969	Praf.g_02317	Syag.g_02561
OG0001970	Praf.g_02409	Syag.g_01928
OG0001971	Praf.g_02499	Syag.g_02004
OG0001972	Praf.g_02546	Syag.g_02082
OG0001974	Praf.g_02653	Syag.g_02122
OG0001975	Praf.g_02694	Syag.g_00150
OG0001976	Praf.g_02696	Syag.g_00148
OG0001996	Praf.g_00034	Syag.g_02306
OG0001997	Praf.g_00267	Syag.g_01862
OG0001998	Praf.g_00416	Syag.g_01305
OG0001999	Praf.g_00439	Syag.g_01737
OG0002000	Praf.g_00640	Syag.g_01481
OG0002002	Praf.g_00897	Syag.g_01059
OG0002003	Praf.g_01216	Syag.g_01009
OG0002004	Praf.g_01229	Syag.g_01686
OG0002006	Praf.g_01291	Syag.g_00952
OG0002007	Praf.g_01292	Syag.g_00951
OG0002008	Praf.g_01352	Syag.g_00856
OG0002010	Praf.g_01835	Syag.g_01384
OG0002012	Praf.g_02093	Syag.g_01609
OG0002013	Praf.g_02338	Syag.g_01841
OG0002014	Praf.g_02352	Syag.g_02473, Syag.g_02462
OG0002015	Praf.g_02355	Syag.g_02459
OG0002016	Praf.g_02565	Syag.g_02062
OG0002017	Praf.g_02721	Syag.g_02179
OG0002018	Praf.g_02749	Syag.g_02234
OG0002035	Praf.g_00340	Syag.g_00549
OG0002037	Praf.g_00593	Syag.g_01037
OG0002038	Praf.g_00864	Syag.g_01131
OG0002039	Praf.g_00877	Syag.g_01118
OG0002040	Praf.g_00878	Syag.g_01117
OG0002041	Praf.g_01367	Syag.g_00840
OG0002042	Praf.g_01386	Syag.g_00818
OG0002043	Praf.g_01430	Syag.g_00771
OG0002044	Praf.g_01587	Syag.g_00715, Syag.g_01174
OG0002045	Praf.g_01914	Syag.g_01346
OG0002046	Praf.g_01927	Syag.g_01342
OG0002047	Praf.g_02017	Syag.g_00003
OG0002048	Praf.g_02083	Syag.g_02795
OG0002049	Praf.g_02178	Syag.g_02712
OG0002050	Praf.g_02261	Syag.g_02617
OG0002051	Praf.g_02477	Syag.g_01989
OG0002053	Praf.g_02689	Syag.g_00514
OG0002110	Praf.g_01468	Syag.g_00103
OG0002113	Praf.g_00039	Syag.g_02311
OG0002114	Praf.g_00417	Syag.g_01314
OG0002115	Praf.g_00488	Syag.g_01679
OG0002116	Praf.g_00514	Syag.g_01653
OG0002117	Praf.g_00871	Syag.g_01124
OG0002119	Praf.g_00934	Syag.g_02057
OG0002120	Praf.g_00986	Syag.g_00745
OG0002121	Praf.g_01090	Syag.g_00172
OG0002122	Praf.g_01217	Syag.g_01010
OG0002123	Praf.g_01306	Syag.g_00918
OG0002124	Praf.g_01610	Syag.g_00738
OG0002126	Praf.g_02354	Syag.g_02460
OG0002127	Praf.g_02426	Syag.g_01946
OG0002128	Praf.g_02693	Syag.g_00146
OG0002159	Praf.g_00167	Syag.g_02381
OG0002161	Praf.g_00415	Syag.g_01306, Syag.g_01311
OG0002162	Praf.g_00715	Syag.g_00300
OG0002163	Praf.g_00781	Syag.g_02150
OG0002167	Praf.g_01236	Syag.g_01842
OG0002168	Praf.g_01289	Syag.g_00954
