Orthogroup	Praf	Syan
OG0001166	Praf.g_00459	Syan.g_01430
OG0001167	Praf.g_00437	Syan.g_00992
OG0001168	Praf.g_00435	Syan.g_01456
OG0001169	Praf.g_00433	Syan.g_01458
OG0001170	Praf.g_00431	Syan.g_01460
OG0001171	Praf.g_00421	Syan.g_01470
OG0001172	Praf.g_02197	Syan.g_02110
OG0001173	Praf.g_02196	Syan.g_02111
OG0001174	Praf.g_02188	Syan.g_02119
OG0001175	Praf.g_02187	Syan.g_02120
OG0001176	Praf.g_02171	Syan.g_02253
OG0001177	Praf.g_02173	Syan.g_02256
OG0001179	Praf.g_02137	Syan.g_02218
OG0001180	Praf.g_02109	Syan.g_02191
OG0001181	Praf.g_02105	Syan.g_02187
OG0001182	Praf.g_02096	Syan.g_02179
OG0001183	Praf.g_02081	Syan.g_02166
OG0001184	Praf.g_02391	Syan.g_01929
OG0001185	Praf.g_00184	Syan.g_01902
OG0001186	Praf.g_00091	Syan.g_01864
OG0001187	Praf.g_00088	Syan.g_01811
OG0001188	Praf.g_00083	Syan.g_01806
OG0001189	Praf.g_00058	Syan.g_01723
OG0001190	Praf.g_02656	Syan.g_01565
OG0001191	Praf.g_02669	Syan.g_01578
OG0001192	Praf.g_02674	Syan.g_01585
OG0001193	Praf.g_02724	Syan.g_01626
OG0001194	Praf.g_02728	Syan.g_01627
OG0001195	Praf.g_02729	Syan.g_01628
OG0001196	Praf.g_02766	Syan.g_01693
OG0001197	Praf.g_02768	Syan.g_01695
OG0001198	Praf.g_02780	Syan.g_01793
OG0001199	Praf.g_00315	Syan.g_02913
OG0001200	Praf.g_00313	Syan.g_02915
OG0001201	Praf.g_00243	Syan.g_02975
OG0001203	Praf.g_00387	Syan.g_02426
OG0001204	Praf.g_02206	Syan.g_02097
OG0001205	Praf.g_01979	Syan.g_01337
OG0001206	Praf.g_01941	Syan.g_02880
OG0001207	Praf.g_00586	Syan.g_02772
OG0001208	Praf.g_00597	Syan.g_02762
OG0001209	Praf.g_00663	Syan.g_01163
OG0001210	Praf.g_00673	Syan.g_00830
OG0001211	Praf.g_00690	Syan.g_00852
OG0001212	Praf.g_00750	Syan.g_01002
OG0001213	Praf.g_01684	Syan.g_01141
OG0001214	Praf.g_01694	Syan.g_00814
OG0001215	Praf.g_01220	Syan.g_00539
OG0001216	Praf.g_01304	Syan.g_00319
OG0001217	Praf.g_00710	Syan.g_00617
OG0001218	Praf.g_01853	Syan.g_02837
OG0001219	Praf.g_01432	Syan.g_00477
OG0001220	Praf.g_01619	Syan.g_00203
OG0001221	Praf.g_01480	Syan.g_01446
OG0001222	Praf.g_02684	Syan.g_00552
OG0001223	Praf.g_01364	Syan.g_00599
OG0001224	Praf.g_01278	Syan.g_00294
OG0001225	Praf.g_01276	Syan.g_00292
OG0001226	Praf.g_00991	Syan.g_02922
OG0001227	Praf.g_00558	Syan.g_00940
OG0001228	Praf.g_00899	Syan.g_01938
OG0001229	Praf.g_00494	Syan.g_02631
OG0001230	Praf.g_01784	Syan.g_01288
OG0001231	Praf.g_00017	Syan.g_01764
OG0001232	Praf.g_00454	Syan.g_01439
OG0001233	Praf.g_00430	Syan.g_01461
OG0001234	Praf.g_02184	Syan.g_01995
OG0001235	Praf.g_02176	Syan.g_02130
OG0001236	Praf.g_02387	Syan.g_01933
OG0001237	Praf.g_02392	Syan.g_01928
OG0001239	Praf.g_00318	Syan.g_02910
OG0001240	Praf.g_00260	Syan.g_02963
OG0001243	Praf.g_02402	Syan.g_02289
OG0001244	Praf.g_02429	Syan.g_03004
OG0001245	Praf.g_01003	Syan.g_00179
OG0001246	Praf.g_00624	Syan.g_02734
OG0001247	Praf.g_01572	Syan.g_00199
OG0001249	Praf.g_02063	Syan.g_02150
OG0001250	Praf.g_01598	Syan.g_00382
OG0001252	Praf.g_01284	Syan.g_00304
OG0001253	Praf.g_01008	Syan.g_00099
OG0001254	Praf.g_02691	Syan.g_01148
OG0001256	Praf.g_00497	Syan.g_01384
OG0001258	Praf.g_00486	Syan.g_01395
OG0001259	Praf.g_00432	Syan.g_01459
OG0001260	Praf.g_00403	Syan.g_01478
OG0001261	Praf.g_02128	Syan.g_02209
OG0001262	Praf.g_00061	Syan.g_01721
OG0001263	Praf.g_02404	Syan.g_02286
OG0001264	Praf.g_01757	Syan.g_02949
OG0001265	Praf.g_00217	Syan.g_02299
OG0001266	Praf.g_02522	Syan.g_03088
OG0001267	Praf.g_02279	Syan.g_02023
OG0001268	Praf.g_02048	Syan.g_02138
OG0001270	Praf.g_01991	Syan.g_02393
OG0001271	Praf.g_01910	Syan.g_02849
OG0001272	Praf.g_00601	Syan.g_02758
OG0001274	Praf.g_02550	Syan.g_01528
OG0001275	Praf.g_01351	Syan.g_00628
OG0001276	Praf.g_01334	Syan.g_00360
OG0001277	Praf.g_02752	Syan.g_00007
OG0001278	Praf.g_00893	Syan.g_02585
OG0001279	Praf.g_01769	Syan.g_01306
OG0001281	Praf.g_00789	Syan.g_01220
OG0001283	Praf.g_02762	Syan.g_01687
OG0001285	Praf.g_00450	Syan.g_00977
OG0001286	Praf.g_02111	Syan.g_02193
OG0001287	Praf.g_00176	Syan.g_01894
OG0001291	Praf.g_02414	Syan.g_02273
OG0001292	Praf.g_02211	Syan.g_02091
OG0001293	Praf.g_02252	Syan.g_02051
OG0001294	Praf.g_01750	Syan.g_00758
OG0001295	Praf.g_00676	Syan.g_00836
OG0001298	Praf.g_00722	Syan.g_00944
OG0001303	Praf.g_01431	Syan.g_00479
OG0001308	Praf.g_01808	Syan.g_01248
OG0001309	Praf.g_00639	Syan.g_01196
OG0001310	Praf.g_00465	Syan.g_01422
OG0001311	Praf.g_01332	Syan.g_00358
OG0001312	Praf.g_01421	Syan.g_00496
OG0001313	Praf.g_01931	Syan.g_02860
OG0001319	Praf.g_02269	Syan.g_02034
OG0001323	Praf.g_00642	Syan.g_01193
OG0001326	Praf.g_02735	Syan.g_01636
OG0001327	Praf.g_01640	Syan.g_00753
OG0001328	Praf.g_01473	Syan.g_02675
OG0001329	Praf.g_00960	Syan.g_00838
OG0001330	Praf.g_00805	Syan.g_01202
OG0001331	Praf.g_00578	Syan.g_02779
OG0001332	Praf.g_00554	Syan.g_00412
OG0001333	Praf.g_00436	Syan.g_01455
OG0001336	Praf.g_02763	Syan.g_01688
OG0001337	Praf.g_02067	Syan.g_02151
OG0001341	Praf.g_01580	Syan.g_00524
OG0001347	Praf.g_00085	Syan.g_01852
OG0001351	Praf.g_01958	Syan.g_02804
OG0001353	Praf.g_01589, Praf.g_01588	Syan.g_00372
OG0001354	Praf.g_01375	Syan.g_00585
OG0001356	Praf.g_02686	Syan.g_00067
OG0001356	Praf.g_01026	Syan.g_00246
OG0001358	Praf.g_01665	Syan.g_00017
OG0001360	Praf.g_00936	Syan.g_02653
OG0001361	Praf.g_00883	Syan.g_02658
OG0001365	Praf.g_02661	Syan.g_01570
OG0001366	Praf.g_00456	Syan.g_01433
OG0001369	Praf.g_00261	Syan.g_02962
OG0001371	Praf.g_00371	Syan.g_02927, Syan.g_02928
OG0001373	Praf.g_02734	Syan.g_01635
OG0001374	Praf.g_02742	Syan.g_01644
OG0001376	Praf.g_02677	Syan.g_00511
OG0001377	Praf.g_02676	Syan.g_00510
OG0001378	Praf.g_01997	Syan.g_02392
OG0001379	Praf.g_00803	Syan.g_01206
OG0001380	Praf.g_01623	Syan.g_00442
OG0001382	Praf.g_01298	Syan.g_00680
OG0001383	Praf.g_00393	Syan.g_00826
OG0001383	Praf.g_01157	Syan.g_01507, Syan.g_02439
OG0001385	Praf.g_02731	Syan.g_01632
OG0001386	Praf.g_02732	Syan.g_01633
OG0001387	Praf.g_02733	Syan.g_01634
OG0001388	Praf.g_02736	Syan.g_01637
OG0001389	Praf.g_02737	Syan.g_01639
OG0001390	Praf.g_02738	Syan.g_01640
OG0001391	Praf.g_02739	Syan.g_01641
OG0001392	Praf.g_02740	Syan.g_01642
OG0001393	Praf.g_02741	Syan.g_01643
OG0001394	Praf.g_01496	Syan.g_00722
OG0001395	Praf.g_01321	Syan.g_00340
OG0001396	Praf.g_00084	Syan.g_01851
OG0001398	Praf.g_01004	Syan.g_02932
OG0001399	Praf.g_02089	Syan.g_02175
OG0001401	Praf.g_01593	Syan.g_00376
OG0001402	Praf.g_01670	Syan.g_00011
OG0001403	Praf.g_00036	Syan.g_01744
OG0001406	Praf.g_02678	Syan.g_00512
OG0001409	Praf.g_00870	Syan.g_00284
OG0001415	Praf.g_00744	Syan.g_01004
OG0001416	Praf.g_00792	Syan.g_00103
OG0001418	Praf.g_02180	Syan.g_02689
OG0001422	Praf.g_01950	Syan.g_00645
OG0001423	Praf.g_00331	Syan.g_01318
OG0001425	Praf.g_02673	Syan.g_01584
OG0001433	Praf.g_01027	Syan.g_00245
OG0001434	Praf.g_01500	Syan.g_00717
OG0001435	Praf.g_01457	Syan.g_00745
OG0001437	Praf.g_00745	Syan.g_01005
OG0001438	Praf.g_02294	Syan.g_02009
OG0001441	Praf.g_00644	Syan.g_01191
OG0001442	Praf.g_01504	Syan.g_00709
OG0001443	Praf.g_00493	Syan.g_01590
OG0001444	Praf.g_00266	Syan.g_02954
OG0001444	Praf.g_00166	Syan.g_02956
OG0001449	Praf.g_00353	Syan.g_02058
OG0001452	Praf.g_00953	Syan.g_02066
OG0001460	Praf.g_01028	Syan.g_00244
OG0001461	Praf.g_01953	Syan.g_00657
OG0001462	Praf.g_00043	Syan.g_01737
OG0001470	Praf.g_00094	Syan.g_01815
OG0001475	Praf.g_00118	Syan.g_01833
OG0001476	Praf.g_00865	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283
OG0001479	Praf.g_02050	Syan.g_02140
OG0001487	Praf.g_01852	Syan.g_02836
OG0001488	Praf.g_00876	Syan.g_02666
OG0001489	Praf.g_02100	Syan.g_02182
OG0001495	Praf.g_02174	Syan.g_02257
OG0001496	Praf.g_01115	Syan.g_01154
OG0001497	Praf.g_01118	Syan.g_01155
OG0001498	Praf.g_02014	Syan.g_02317
OG0001508	Praf.g_00093	Syan.g_01814
OG0001509	Praf.g_00127	Syan.g_01832
OG0001510	Praf.g_00172	Syan.g_01890
OG0001511	Praf.g_00232	Syan.g_02983
OG0001512	Praf.g_00389	Syan.g_02428
OG0001513	Praf.g_01976	Syan.g_03078
OG0001515	Praf.g_01214	Syan.g_00505
OG0001516	Praf.g_01740	Syan.g_00172, Syan.g_00767
OG0001517	Praf.g_02053	Syan.g_02143
OG0001518	Praf.g_02672	Syan.g_01582
OG0001519	Praf.g_02682	Syan.g_01592
OG0001522	Praf.g_02169	Syan.g_00464
OG0001525	Praf.g_00977	Syan.g_00831
OG0001527	Praf.g_00704	Syan.g_00867
OG0001528	Praf.g_00096	Syan.g_01818
OG0001529	Praf.g_00051	Syan.g_01730
OG0001530	Praf.g_00238	Syan.g_02981
OG0001531	Praf.g_00390	Syan.g_01511, Syan.g_02436
OG0001532	Praf.g_00924	Syan.g_02637
OG0001533	Praf.g_00996, Praf.g_01998	Syan.g_02390
OG0001534	Praf.g_01324	Syan.g_00344
OG0001535	Praf.g_01336	Syan.g_00362
OG0001536	Praf.g_01396	Syan.g_00560
OG0001537	Praf.g_01488	Syan.g_00729
OG0001538	Praf.g_01535	Syan.g_00685
OG0001539	Praf.g_01637	Syan.g_00750
OG0001540	Praf.g_02406	Syan.g_02284
OG0001541	Praf.g_02478	Syan.g_03048
OG0001542	Praf.g_02496	Syan.g_03059
OG0001543	Praf.g_02571	Syan.g_03110
OG0001544	Praf.g_02681	Syan.g_01591
OG0001545	Praf.g_02751	Syan.g_01661
OG0001553	Praf.g_01791	Syan.g_01282
OG0001556	Praf.g_01032	Syan.g_02338, Syan.g_00149, Syan.g_00276
OG0001558	Praf.g_00020	Syan.g_01760
OG0001559	Praf.g_00239	Syan.g_02980
OG0001560	Praf.g_00252	Syan.g_02969
OG0001561	Praf.g_01330	Syan.g_00356
OG0001562	Praf.g_01344	Syan.g_00650
OG0001563	Praf.g_02120	Syan.g_02200
OG0001574	Praf.g_00702	Syan.g_00865
OG0001575	Praf.g_00707	Syan.g_00870
OG0001576	Praf.g_00778	Syan.g_01242
OG0001577	Praf.g_00835	Syan.g_02701
OG0001580	Praf.g_02612	Syan.g_01551
OG0001588	Praf.g_02371	Syan.g_02262
OG0001589	Praf.g_00428	Syan.g_01463
OG0001590	Praf.g_01617	Syan.g_00821
OG0001591	Praf.g_01642	Syan.g_00756
OG0001592	Praf.g_02613	Syan.g_01552
OG0001614	Praf.g_00186	Syan.g_01905
OG0001616	Praf.g_00915	Syan.g_02649
OG0001617	Praf.g_01199	Syan.g_01033
OG0001618	Praf.g_01312	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536
OG0001619	Praf.g_01406	Syan.g_00549
OG0001620	Praf.g_02040	Syan.g_02131
OG0001621	Praf.g_02241	Syan.g_02064
OG0001622	Praf.g_02761	Syan.g_01686
OG0001627	Praf.g_00545	Syan.g_02410
OG0001634	Praf.g_01746	Syan.g_00761
OG0001635	Praf.g_00968	Syan.g_01876
OG0001636	Praf.g_00042	Syan.g_01738
OG0001637	Praf.g_00413	Syan.g_01295
OG0001638	Praf.g_00467	Syan.g_01418
OG0001639	Praf.g_00541	Syan.g_02407
OG0001640	Praf.g_01288	Syan.g_00309
OG0001641	Praf.g_01361	Syan.g_00606
OG0001642	Praf.g_01615	Syan.g_02603
OG0001643	Praf.g_01697	Syan.g_00811
OG0001652	Praf.g_00018	Syan.g_01762
OG0001653	Praf.g_00263	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Praf.g_00543	Syan.g_02409
OG0001655	Praf.g_02006, Praf.g_02586	Syan.g_00416
OG0001657	Praf.g_02443	Syan.g_03019
OG0001658	Praf.g_02655	Syan.g_01564
OG0001671	Praf.g_02564	Syan.g_01514, Syan.g_03115
OG0001672	Praf.g_00307	Syan.g_02921
OG0001673	Praf.g_00377	Syan.g_02896
OG0001675	Praf.g_01347, Praf.g_01345	Syan.g_00632
OG0001677	Praf.g_02080	Syan.g_02165
OG0001678	Praf.g_02198	Syan.g_02109
OG0001691	Praf.g_01446	Syan.g_01609
OG0001692	Praf.g_01789	Syan.g_01284
OG0001693	Praf.g_02009	Syan.g_00196
OG0001694	Praf.g_02281	Syan.g_02021
OG0001695	Praf.g_02747	Syan.g_01656
OG0001700	Praf.g_01043	Syan.g_00938
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syan.g_02948
OG0001703	Praf.g_00587	Syan.g_02770
OG0001712	Praf.g_01581	Syan.g_00786
OG0001714	Praf.g_00135	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Praf.g_01024	Syan.g_00415
OG0001716	Praf.g_01611	Syan.g_00662
OG0001726	Praf.g_01442	Syan.g_00041
OG0001728	Praf.g_00095	Syan.g_01799
OG0001729	Praf.g_00395	Syan.g_01506, Syan.g_02440
OG0001730	Praf.g_00397	Syan.g_00979
OG0001731	Praf.g_00527	Syan.g_01353
OG0001732	Praf.g_00909	Syan.g_01704, Syan.g_02602
OG0001733	Praf.g_01029	Syan.g_00275
OG0001734	Praf.g_01613	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489
OG0001735	Praf.g_01732	Syan.g_00775
OG0001737	Praf.g_02299	Syan.g_02002
OG0001738	Praf.g_02334	Syan.g_01970
OG0001739	Praf.g_02744	Syan.g_01654
OG0001740	Praf.g_02750	Syan.g_01659
OG0001747	Praf.g_02425	Syan.g_02260
OG0001748	Praf.g_02562	Syan.g_01516
OG0001750	Praf.g_00265	Syan.g_02955, Syan.g_01139
OG0001751	Praf.g_00376	Syan.g_02897
OG0001752	Praf.g_00401	Syan.g_01481
OG0001753	Praf.g_00407	Syan.g_01630
OG0001754	Praf.g_00410	Syan.g_01297
OG0001755	Praf.g_00638	Syan.g_02719
OG0001756	Praf.g_00780	Syan.g_01589
OG0001761	Praf.g_01255	Syan.g_00207
OG0001762	Praf.g_01354	Syan.g_00625
OG0001763	Praf.g_01365	Syan.g_00598
OG0001764	Praf.g_01439	Syan.g_00467
OG0001765	Praf.g_01647	Syan.g_00144
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syan.g_01996
OG0001768	Praf.g_02503	Syan.g_03066
OG0001782	Praf.g_01861, Praf.g_01470	Syan.g_01869
OG0001783	Praf.g_00181	Syan.g_01899
OG0001784	Praf.g_00277, Praf.g_00270	Syan.g_02950
OG0001785	Praf.g_00411, Praf.g_00412	Syan.g_01296
OG0001786	Praf.g_00510	Syan.g_01372
OG0001787	Praf.g_00659	Syan.g_01167
OG0001788	Praf.g_00662	Syan.g_01164
OG0001789	Praf.g_00797	Syan.g_01212
OG0001790	Praf.g_00828	Syan.g_02707
OG0001792	Praf.g_00903	Syan.g_02595
OG0001794	Praf.g_01071	Syan.g_00347
OG0001796	Praf.g_01342	Syan.g_00371
OG0001797	Praf.g_01413	Syan.g_00541
OG0001798	Praf.g_01672	Syan.g_00990, Syan.g_00005
OG0001799	Praf.g_01715	Syan.g_00797
OG0001800	Praf.g_01771	Syan.g_01305
OG0001801	Praf.g_01780	Syan.g_01293
OG0001803	Praf.g_01983	Syan.g_01341
OG0001804	Praf.g_02013	Syan.g_02318
OG0001805	Praf.g_02216	Syan.g_00039, Syan.g_00262
OG0001806	Praf.g_02270	Syan.g_02033
OG0001807	Praf.g_02365	Syan.g_01955
OG0001808	Praf.g_02374	Syan.g_01948
OG0001809	Praf.g_02417	Syan.g_02270, Syan.g_00619, Syan.g_02903
OG0001810	Praf.g_02419	Syan.g_02265
OG0001811	Praf.g_02493	Syan.g_03056
OG0001812	Praf.g_02614	Syan.g_01553
OG0001813	Praf.g_02701	Syan.g_01613
OG0001815	Praf.g_02778	Syan.g_00525
OG0001837	Praf.g_02563	Syan.g_01515
OG0001838	Praf.g_00008	Syan.g_01772
OG0001839	Praf.g_00038	Syan.g_01742
OG0001840	Praf.g_00057	Syan.g_01724
OG0001841	Praf.g_00065	Syan.g_01717
OG0001843	Praf.g_00187	Syan.g_01906
OG0001844	Praf.g_00188	Syan.g_01907
OG0001845	Praf.g_00190	Syan.g_01911
OG0001846	Praf.g_00215	Syan.g_02296
OG0001847	Praf.g_00216	Syan.g_02298
OG0001848	Praf.g_00220	Syan.g_02302
OG0001849	Praf.g_00298	Syan.g_02941
OG0001850	Praf.g_00305	Syan.g_02923
OG0001851	Praf.g_00311	Syan.g_02917
OG0001852	Praf.g_00312	Syan.g_02916
OG0001853	Praf.g_00319	Syan.g_02909
OG0001854	Praf.g_00380	Syan.g_02424
OG0001856	Praf.g_00506	Syan.g_01376
OG0001857	Praf.g_00509	Syan.g_01373
OG0001858	Praf.g_00531	Syan.g_01347
OG0001859	Praf.g_00574	Syan.g_02783
OG0001860	Praf.g_00588	Syan.g_02768
OG0001861	Praf.g_00602	Syan.g_02757
OG0001862	Praf.g_00613	Syan.g_02745
OG0001863	Praf.g_00618	Syan.g_02739
OG0001864	Praf.g_00671	Syan.g_01158
OG0001865	Praf.g_00736	Syan.g_00957
OG0001866	Praf.g_00762	Syan.g_01019
OG0001867	Praf.g_00772	Syan.g_01021
OG0001868	Praf.g_00793	Syan.g_01217
OG0001869	Praf.g_00834	Syan.g_02702
OG0001870	Praf.g_00857	Syan.g_02692
OG0001871	Praf.g_00862	Syan.g_02684
OG0001872	Praf.g_00896	Syan.g_02589
OG0001873	Praf.g_00916	Syan.g_02648
OG0001874	Praf.g_00935	Syan.g_02651
OG0001877	Praf.g_01213	Syan.g_00504
OG0001878	Praf.g_01350	Syan.g_00629
OG0001879	Praf.g_01357	Syan.g_00621
OG0001880	Praf.g_01389	Syan.g_00569
OG0001881	Praf.g_01390	Syan.g_00568
OG0001882	Praf.g_01410	Syan.g_00544
OG0001883	Praf.g_01414	Syan.g_00529
OG0001884	Praf.g_01423	Syan.g_00494
OG0001885	Praf.g_01434	Syan.g_00473
OG0001886	Praf.g_01438	Syan.g_00468
OG0001887	Praf.g_01472	Syan.g_02677
OG0001888	Praf.g_01513	Syan.g_00716
OG0001889	Praf.g_01544	Syan.g_00674
OG0001890	Praf.g_01605	Syan.g_00394
OG0001891	Praf.g_01609	Syan.g_00399
OG0001892	Praf.g_01621	Syan.g_00516
OG0001893	Praf.g_01673	Syan.g_00004
OG0001894	Praf.g_01691	Syan.g_00817
OG0001895	Praf.g_01774	Syan.g_01300
OG0001896	Praf.g_02000	Syan.g_02388
OG0001897	Praf.g_02046	Syan.g_02134
OG0001898	Praf.g_02064	Syan.g_02153
OG0001899	Praf.g_02130	Syan.g_02211
OG0001900	Praf.g_02253	Syan.g_02049
OG0001901	Praf.g_02254	Syan.g_02048
OG0001902	Praf.g_02286	Syan.g_02017
OG0001903	Praf.g_02295	Syan.g_02008
OG0001904	Praf.g_02367	Syan.g_01952
OG0001905	Praf.g_02376	Syan.g_01942
OG0001906	Praf.g_02407	Syan.g_02282
OG0001907	Praf.g_02423	Syan.g_00148
OG0001908	Praf.g_02479	Syan.g_03050
OG0001909	Praf.g_02501	Syan.g_03064
OG0001910	Praf.g_02558	Syan.g_01520
OG0001912	Praf.g_02666	Syan.g_01575
OG0001913	Praf.g_02668	Syan.g_01577
OG0001914	Praf.g_02695	Syan.g_01144
OG0001928	Praf.g_01813	Syan.g_01312
OG0001929	Praf.g_00073	Syan.g_01710
OG0001932	Praf.g_00185	Syan.g_01904
OG0001933	Praf.g_00241	Syan.g_02976
OG0001934	Praf.g_00256	Syan.g_02968
OG0001935	Praf.g_00314	Syan.g_02914
OG0001936	Praf.g_00347	Syan.g_00425
OG0001937	Praf.g_00519	Syan.g_01361
OG0001938	Praf.g_00590	Syan.g_02766
OG0001939	Praf.g_00680	Syan.g_01324
OG0001940	Praf.g_00721	Syan.g_00941
OG0001941	Praf.g_00788	Syan.g_01221
OG0001943	Praf.g_00868	Syan.g_02630
OG0001944	Praf.g_00967	Syan.g_02679
OG0001947	Praf.g_01290	Syan.g_03108
OG0001948	Praf.g_01363	Syan.g_00600
OG0001949	Praf.g_01379	Syan.g_00578
OG0001950	Praf.g_01381	Syan.g_00576
OG0001951	Praf.g_01391	Syan.g_00567
OG0001952	Praf.g_01411	Syan.g_00543
OG0001953	Praf.g_01412	Syan.g_00542
OG0001954	Praf.g_01571	Syan.g_00547
OG0001955	Praf.g_01612	Syan.g_00517
OG0001957	Praf.g_01679	Syan.g_01137
OG0001958	Praf.g_01735	Syan.g_00773
OG0001960	Praf.g_01885	Syan.g_02840
OG0001961	Praf.g_01912	Syan.g_02851
OG0001962	Praf.g_01951	Syan.g_02328
OG0001962	Praf.g_02619, Praf.g_02622	Syan.g_01556
OG0001964	Praf.g_02186	Syan.g_02122
OG0001966	Praf.g_02248	Syan.g_02055
OG0001967	Praf.g_02250	Syan.g_02053
OG0001968	Praf.g_02251	Syan.g_02052
OG0001969	Praf.g_02317	Syan.g_01989
OG0001970	Praf.g_02409	Syan.g_02280
OG0001971	Praf.g_02499	Syan.g_03062
OG0001972	Praf.g_02546	Syan.g_01532
OG0001974	Praf.g_02653	Syan.g_00279
OG0001975	Praf.g_02694	Syan.g_01145
OG0001976	Praf.g_02696	Syan.g_01143
OG0001977	Praf.g_02718	Syan.g_01621
OG0001995	Praf.g_00667	Syan.g_02683
OG0001996	Praf.g_00034	Syan.g_01746
OG0001997	Praf.g_00267	Syan.g_02953
OG0001999	Praf.g_00439	Syan.g_01453
OG0002000	Praf.g_00640	Syan.g_01195
OG0002002	Praf.g_00897	Syan.g_02590
OG0002003	Praf.g_01216	Syan.g_00010
OG0002004	Praf.g_01229	Syan.g_00433, Syan.g_02359, Syan.g_02490
OG0002006	Praf.g_01291	Syan.g_02104, Syan.g_03107
OG0002007	Praf.g_01292	Syan.g_00310
OG0002008	Praf.g_01352	Syan.g_00627
OG0002009	Praf.g_01491	Syan.g_00726
OG0002010	Praf.g_01835	Syan.g_02819
OG0002011	Praf.g_02010	Syan.g_02576
OG0002013	Praf.g_02338	Syan.g_02930
OG0002014	Praf.g_02352	Syan.g_01958
OG0002016	Praf.g_02565	Syan.g_03114
OG0002017	Praf.g_02721	Syan.g_01624
OG0002018	Praf.g_02749	Syan.g_01658
OG0002037	Praf.g_00593	Syan.g_02857
OG0002039	Praf.g_00877	Syan.g_02665
OG0002040	Praf.g_00878	Syan.g_02663
OG0002041	Praf.g_01367	Syan.g_00596
OG0002042	Praf.g_01386	Syan.g_00572
OG0002043	Praf.g_01430	Syan.g_00483
OG0002044	Praf.g_01587	Syan.g_00652
OG0002046	Praf.g_01927	Syan.g_02870
OG0002047	Praf.g_02017	Syan.g_02314
OG0002048	Praf.g_02083	Syan.g_02169
OG0002049	Praf.g_02178	Syan.g_02128
OG0002050	Praf.g_02261	Syan.g_02042
OG0002051	Praf.g_02477	Syan.g_03047
OG0002052	Praf.g_02683	Syan.g_00061
OG0002053	Praf.g_02689	Syan.g_00069
OG0002097	Praf.g_00140	Syan.g_01105
OG0002111	Praf.g_00845	Syan.g_00413
OG0002113	Praf.g_00039	Syan.g_01741
OG0002115	Praf.g_00488	Syan.g_01391
OG0002116	Praf.g_00514	Syan.g_01366
OG0002117	Praf.g_00871	Syan.g_02673
OG0002118	Praf.g_00907	Syan.g_02599
OG0002122	Praf.g_01217	Syan.g_00009
OG0002123	Praf.g_01306	Syan.g_00321
OG0002124	Praf.g_01610	Syan.g_00400
OG0002126	Praf.g_02354	Syan.g_00063
OG0002127	Praf.g_02426	Syan.g_03001, Syan.g_02264, Syan.g_03002
OG0002128	Praf.g_02693	Syan.g_02541
OG0002154	Praf.g_02401	Syan.g_00846
OG0002159	Praf.g_00167	Syan.g_02957
OG0002160	Praf.g_00368	Syan.g_01474
OG0002163	Praf.g_00781	Syan.g_01588
OG0002166	Praf.g_01222	Syan.g_02512, Syan.g_02676
OG0002167	Praf.g_01236	Syan.g_02931
OG0002168	Praf.g_01289	Syan.g_03109
OG0002169	Praf.g_02018	Syan.g_02313
OG0002170	Praf.g_02057	Syan.g_02148
OG0002172	Praf.g_02561	Syan.g_01517
OG0002173	Praf.g_02573	Syan.g_03104
OG0002174	Praf.g_02722	Syan.g_01153
OG0002229	Praf.g_00138	Syan.g_01871
OG0002230	Praf.g_00148	Syan.g_01085, Syan.g_01836
OG0002231	Praf.g_01235	Syan.g_00837
OG0002235	Praf.g_01505	Syan.g_00710
OG0002239	Praf.g_01854	Syan.g_01177
OG0002241	Praf.g_01928	Syan.g_02871
OG0002243	Praf.g_02606	Syan.g_01545, Syan.g_03098
OG0002274	Praf.g_00141	Syan.g_01104
OG0002277	Praf.g_00076	Syan.g_01707
OG0002280	Praf.g_00649	Syan.g_01185
OG0002281	Praf.g_00720	Syan.g_00885
OG0002285	Praf.g_01418	Syan.g_00499
OG0002286	Praf.g_01449, Praf.g_01448	Syan.g_02249
OG0002288	Praf.g_01799	Syan.g_00211
OG0002289	Praf.g_01930	Syan.g_02873
OG0002290	Praf.g_01974	Syan.g_00113
OG0002291	Praf.g_02494	Syan.g_03057
OG0002292	Praf.g_02510	Syan.g_03073
OG0002328	Praf.g_00262	Syan.g_02961
OG0002330	Praf.g_01117	Syan.g_00288
OG0002335	Praf.g_01800	Syan.g_00263
OG0002339	Praf.g_02370	Syan.g_02261
OG0002382	Praf.g_00604	Syan.g_02755
OG0002385	Praf.g_01450	Syan.g_02248
OG0002386	Praf.g_01752	Syan.g_00790
OG0002389	Praf.g_02095	Syan.g_02178
OG0002391	Praf.g_02631	Syan.g_02293
OG0002430	Praf.g_00653, Praf.g_00275	Syan.g_01277
OG0002431	Praf.g_00652	Syan.g_01278
OG0002440	Praf.g_01335	Syan.g_00038
