Orthogroup	Praf	Syap
OG0001401	Praf.g_01593	Syap.g_01844
OG0001406	Praf.g_02678	Syap.g_01989
OG0001412	Praf.g_00131	Syap.g_02535
OG0001415	Praf.g_00744	Syap.g_00447, Syap.g_00446
OG0001418	Praf.g_02180	Syap.g_00221
OG0001422	Praf.g_01950	Syap.g_01682
OG0001425	Praf.g_02673	Syap.g_01024
OG0001433	Praf.g_01027	Syap.g_00790
OG0001434	Praf.g_01500	Syap.g_00167
OG0001435	Praf.g_01457	Syap.g_01259
OG0001436	Praf.g_02363, Praf.g_02364	Syap.g_01711
OG0001437	Praf.g_00745	Syap.g_00448
OG0001438	Praf.g_02294	Syap.g_01346, Syap.g_01630
OG0001441	Praf.g_00644	Syap.g_02749
OG0001443	Praf.g_00493	Syap.g_01006
OG0001444	Praf.g_00266, Praf.g_00166	Syap.g_00761
OG0001452	Praf.g_00953	Syap.g_01590
OG0001460	Praf.g_01028	Syap.g_00789
OG0001461	Praf.g_01953	Syap.g_02707
OG0001470	Praf.g_00094	Syap.g_01138, Syap.g_00709
OG0001475	Praf.g_00118	Syap.g_01135, Syap.g_02462, Syap.g_01136, Syap.g_02463
OG0001478	Praf.g_01925	Syap.g_01790
OG0001479	Praf.g_02050	Syap.g_00565
OG0001487	Praf.g_01852	Syap.g_00699
OG0001488	Praf.g_00876	Syap.g_00209
OG0001489	Praf.g_02100	Syap.g_00603
OG0001495	Praf.g_02174	Syap.g_01921
OG0001498	Praf.g_02014	Syap.g_02044, Syap.g_02043
OG0001508	Praf.g_00093	Syap.g_01139
OG0001510	Praf.g_00172	Syap.g_01117
OG0001511	Praf.g_00232	Syap.g_02629, Syap.g_02676
OG0001512	Praf.g_00389	Syap.g_01151, Syap.g_01152
OG0001515	Praf.g_01214	Syap.g_00906
OG0001516	Praf.g_01740	Syap.g_01964
OG0001517	Praf.g_02053	Syap.g_00568
OG0001518	Praf.g_02672	Syap.g_01026
OG0001519	Praf.g_02682	Syap.g_02079
OG0001527	Praf.g_00704	Syap.g_00287, Syap.g_00292
OG0001528	Praf.g_00096	Syap.g_00806, Syap.g_01137, Syap.g_02464
OG0001529	Praf.g_00051	Syap.g_01809
OG0001530	Praf.g_00238	Syap.g_02627
OG0001531	Praf.g_00390	Syap.g_01150
OG0001533	Praf.g_00996	Syap.g_02326
OG0001534	Praf.g_01324	Syap.g_00534
OG0001535	Praf.g_01336	Syap.g_01875
OG0001536	Praf.g_01396	Syap.g_02018
OG0001537	Praf.g_01488	Syap.g_00153
OG0001538	Praf.g_01535	Syap.g_00199
OG0001539	Praf.g_01637	Syap.g_02370
OG0001540	Praf.g_02406	Syap.g_02214
OG0001541	Praf.g_02478	Syap.g_01187
OG0001542	Praf.g_02496	Syap.g_01177
OG0001543	Praf.g_02571	Syap.g_01417, Syap.g_01416
OG0001553	Praf.g_01791	Syap.g_02121
OG0001556	Praf.g_01032	Syap.g_00796, Syap.g_00041, Syap.g_00411
OG0001558	Praf.g_00020	Syap.g_00076, Syap.g_02636, Syap.g_02637
OG0001562	Praf.g_01344	Syap.g_02700
OG0001563	Praf.g_02120	Syap.g_00473
OG0001574	Praf.g_00702	Syap.g_00295, Syap.g_00289, Syap.g_00294
OG0001577	Praf.g_00835	Syap.g_00232
OG0001580	Praf.g_02612	Syap.g_01340, Syap.g_01341
OG0001590	Praf.g_01617	Syap.g_00889
OG0001592	Praf.g_02613	Syap.g_01342
OG0001614	Praf.g_00186	Syap.g_01101
OG0001615	Praf.g_00682	Syap.g_01937
OG0001616	Praf.g_00915	Syap.g_01884
OG0001618	Praf.g_01312	Syap.g_00518, Syap.g_02409
OG0001619	Praf.g_01406	Syap.g_01752
OG0001620	Praf.g_02040	Syap.g_00557
OG0001621	Praf.g_02241	Syap.g_01592
OG0001622	Praf.g_02761	Syap.g_02601
OG0001634	Praf.g_01746	Syap.g_01956
OG0001635	Praf.g_00968	Syap.g_01127
OG0001636	Praf.g_00042	Syap.g_01797
OG0001637	Praf.g_00413	Syap.g_01945, Syap.g_01946
OG0001638	Praf.g_00467	Syap.g_01778
OG0001639	Praf.g_00541	Syap.g_00751
OG0001641	Praf.g_01361	Syap.g_02685
OG0001642	Praf.g_01615	Syap.g_00530
OG0001643	Praf.g_01697	Syap.g_00902
OG0001652	Praf.g_00018	Syap.g_02634
OG0001654	Praf.g_00543	Syap.g_00753
OG0001657	Praf.g_02443	Syap.g_02175
OG0001658	Praf.g_02655	Syap.g_00131
OG0001672	Praf.g_00307	Syap.g_02553, Syap.g_02554
OG0001673	Praf.g_00377	Syap.g_01163
OG0001675	Praf.g_01347, Praf.g_01345	Syap.g_02698
OG0001677	Praf.g_02080	Syap.g_00592
OG0001678	Praf.g_02198	Syap.g_02678
OG0001690	Praf.g_02679	Syap.g_00647
OG0001692	Praf.g_01789	Syap.g_02120
OG0001694	Praf.g_02281	Syap.g_01358
OG0001700	Praf.g_01043	Syap.g_00975
OG0001714	Praf.g_00135	Syap.g_01040
OG0001715	Praf.g_01024	Syap.g_00665
OG0001729	Praf.g_00395	Syap.g_02666
OG0001730	Praf.g_00397	Syap.g_00770
OG0001731	Praf.g_00527	Syap.g_00029
OG0001732	Praf.g_00909	Syap.g_02315
OG0001733	Praf.g_01029	Syap.g_00794
OG0001735	Praf.g_01732	Syap.g_00095
OG0001737	Praf.g_02299	Syap.g_01637
OG0001738	Praf.g_02334	Syap.g_01657
OG0001739	Praf.g_02744	Syap.g_01815, Syap.g_01816
OG0001748	Praf.g_02562	Syap.g_01911
OG0001749	Praf.g_02353	Syap.g_02067
OG0001750	Praf.g_00265	Syap.g_00764
OG0001751	Praf.g_00376	Syap.g_01164
OG0001752	Praf.g_00401	Syap.g_02670
OG0001753	Praf.g_00407	Syap.g_02534
OG0001754	Praf.g_00410	Syap.g_01949, Syap.g_01948
OG0001755	Praf.g_00638	Syap.g_00250
OG0001762	Praf.g_01354	Syap.g_02692
OG0001764	Praf.g_01439	Syap.g_02336
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syap.g_01328
OG0001767	Praf.g_02362	Syap.g_01036, Syap.g_00863
OG0001768	Praf.g_02503	Syap.g_00610, Syap.g_02273, Syap.g_02275
OG0001783	Praf.g_00181	Syap.g_01108, Syap.g_01471
OG0001786	Praf.g_00510	Syap.g_00311, Syap.g_01210
OG0001787	Praf.g_00659	Syap.g_01454
OG0001788	Praf.g_00662	Syap.g_01449
OG0001789	Praf.g_00797	Syap.g_01482, Syap.g_01481
OG0001790	Praf.g_00828	Syap.g_00238
OG0001796	Praf.g_01342	Syap.g_01850, Syap.g_01852
OG0001797	Praf.g_01413	Syap.g_00947
OG0001798	Praf.g_01672	Syap.g_01291
OG0001799	Praf.g_01715	Syap.g_00638
OG0001800	Praf.g_01771	Syap.g_00771
OG0001801	Praf.g_01780	Syap.g_02110
OG0001804	Praf.g_02013	Syap.g_02045, Syap.g_02046
OG0001806	Praf.g_02270	Syap.g_02337
OG0001808	Praf.g_02374	Syap.g_01055
OG0001809	Praf.g_02417	Syap.g_00322, Syap.g_01685
OG0001811	Praf.g_02493	Syap.g_01180
OG0001812	Praf.g_02614	Syap.g_01343
OG0001813	Praf.g_02701	Syap.g_02086
OG0001814	Praf.g_02769	Syap.g_01166, Syap.g_00125
OG0001815	Praf.g_02778	Syap.g_01801
OG0001838	Praf.g_00008	Syap.g_00064, Syap.g_00537
OG0001839	Praf.g_00038	Syap.g_01794
OG0001840	Praf.g_00057	Syap.g_00978
OG0001841	Praf.g_00065	Syap.g_00987
OG0001842	Praf.g_00168	Syap.g_00147, Syap.g_00146
OG0001843	Praf.g_00187	Syap.g_01100
OG0001844	Praf.g_00188	Syap.g_01099
OG0001845	Praf.g_00190	Syap.g_01094
OG0001846	Praf.g_00215	Syap.g_02228, Syap.g_02226
OG0001847	Praf.g_00216	Syap.g_02230
OG0001848	Praf.g_00220	Syap.g_02236
OG0001849	Praf.g_00298	Syap.g_02364
OG0001850	Praf.g_00305	Syap.g_02550
OG0001851	Praf.g_00311	Syap.g_01700
OG0001852	Praf.g_00312	Syap.g_01699
OG0001853	Praf.g_00319	Syap.g_01691
OG0001854	Praf.g_00380	Syap.g_01157
OG0001856	Praf.g_00506	Syap.g_01216
OG0001857	Praf.g_00509	Syap.g_01212
OG0001858	Praf.g_00531	Syap.g_00025
OG0001859	Praf.g_00574	Syap.g_02516
OG0001860	Praf.g_00588	Syap.g_02262
OG0001861	Praf.g_00602	Syap.g_02248
OG0001862	Praf.g_00613	Syap.g_00276
OG0001863	Praf.g_00618	Syap.g_00272
OG0001864	Praf.g_00671	Syap.g_01974
OG0001865	Praf.g_00736	Syap.g_00651
OG0001866	Praf.g_00762	Syap.g_01522
OG0001867	Praf.g_00772	Syap.g_01524
OG0001868	Praf.g_00793	Syap.g_01495
OG0001869	Praf.g_00834	Syap.g_00233
OG0001870	Praf.g_00857	Syap.g_00224
OG0001871	Praf.g_00862	Syap.g_00217
OG0001872	Praf.g_00896	Syap.g_02442
OG0001873	Praf.g_00916	Syap.g_01885
OG0001874	Praf.g_00935	Syap.g_01882
OG0001877	Praf.g_01213	Syap.g_00905
OG0001878	Praf.g_01350	Syap.g_02695
OG0001879	Praf.g_01357	Syap.g_02690
OG0001883	Praf.g_01414	Syap.g_01741
OG0001884	Praf.g_01423	Syap.g_01733
OG0001885	Praf.g_01434	Syap.g_02792
OG0001886	Praf.g_01438	Syap.g_02335
OG0001887	Praf.g_01472	Syap.g_01245
OG0001888	Praf.g_01513	Syap.g_00168
OG0001889	Praf.g_01544	Syap.g_02724
OG0001890	Praf.g_01605	Syap.g_00825
OG0001891	Praf.g_01609	Syap.g_00832
OG0001893	Praf.g_01673	Syap.g_01290
OG0001894	Praf.g_01691	Syap.g_00893
OG0001895	Praf.g_01774	Syap.g_02658
OG0001896	Praf.g_02000	Syap.g_02053
OG0001897	Praf.g_02046	Syap.g_00559
OG0001898	Praf.g_02064	Syap.g_00577
OG0001899	Praf.g_02130	Syap.g_00484
OG0001900	Praf.g_02253	Syap.g_02355
OG0001901	Praf.g_02254	Syap.g_02354
OG0001902	Praf.g_02286	Syap.g_01354
OG0001903	Praf.g_02295	Syap.g_01631
OG0001904	Praf.g_02367	Syap.g_02063
OG0001905	Praf.g_02376	Syap.g_01060
OG0001906	Praf.g_02407	Syap.g_02213
OG0001908	Praf.g_02479	Syap.g_01185
OG0001909	Praf.g_02501	Syap.g_02279
OG0001910	Praf.g_02558	Syap.g_01907
OG0001911	Praf.g_02634, Praf.g_02638, Praf.g_02640, Praf.g_02623, Praf.g_02642	Syap.g_00845
OG0001912	Praf.g_02666	Syap.g_01042
OG0001913	Praf.g_02668	Syap.g_01032
OG0001929	Praf.g_00073	Syap.g_00994
OG0001930	Praf.g_00169	Syap.g_00148
OG0001931	Praf.g_00170	Syap.g_00149
OG0001932	Praf.g_00185	Syap.g_01102
OG0001935	Praf.g_00314	Syap.g_01697
OG0001937	Praf.g_00519	Syap.g_00037
OG0001938	Praf.g_00590	Syap.g_00731, Syap.g_02259
OG0001943	Praf.g_00868	Syap.g_00645
OG0001944	Praf.g_00967	Syap.g_02662
OG0001946	Praf.g_01208	Syap.g_01058
OG0001947	Praf.g_01290	Syap.g_01412
OG0001956	Praf.g_01628	Syap.g_01978
OG0001959	Praf.g_01873	Syap.g_02163
OG0001970	Praf.g_02409	Syap.g_02212
OG0001977	Praf.g_02718	Syap.g_02094
OG0001998	Praf.g_00416	Syap.g_00747, Syap.g_00748
OG0001999	Praf.g_00439	Syap.g_01375
OG0002002	Praf.g_00897	Syap.g_02443
OG0002005	Praf.g_01233	Syap.g_02284, Syap.g_02283
OG0002006	Praf.g_01291	Syap.g_01384, Syap.g_01413
OG0002009	Praf.g_01491	Syap.g_00155
OG0002010	Praf.g_01835	Syap.g_00002
OG0002011	Praf.g_02010	Syap.g_02399
OG0002013	Praf.g_02338	Syap.g_02542
OG0002015	Praf.g_02355	Syap.g_02069
OG0002016	Praf.g_02565	Syap.g_00102
OG0002017	Praf.g_02721	Syap.g_02099
OG0002039	Praf.g_00877	Syap.g_00208
OG0002046	Praf.g_01927	Syap.g_02164
OG0002047	Praf.g_02017	Syap.g_02039, Syap.g_02154, Syap.g_02153
OG0002048	Praf.g_02083	Syap.g_00598
OG0002049	Praf.g_02178	Syap.g_01926
OG0002053	Praf.g_02689	Syap.g_00836, Syap.g_00835
OG0002097	Praf.g_00140	Syap.g_00711
OG0002110	Praf.g_01468	Syap.g_00363
OG0002113	Praf.g_00039	Syap.g_01795
OG0002114	Praf.g_00417	Syap.g_01982
OG0002116	Praf.g_00514	Syap.g_00044
OG0002122	Praf.g_01217	Syap.g_01294
OG0002160	Praf.g_00368	Syap.g_01501
OG0002161	Praf.g_00415	Syap.g_01463, Syap.g_00649
OG0002167	Praf.g_01236	Syap.g_01318
OG0002168	Praf.g_01289	Syap.g_01411
OG0002169	Praf.g_02018	Syap.g_02038, Syap.g_02152
OG0002170	Praf.g_02057	Syap.g_00573
OG0002171	Praf.g_02350	Syap.g_02070
OG0002172	Praf.g_02561	Syap.g_01910
OG0002173	Praf.g_02573	Syap.g_01420
OG0002174	Praf.g_02722	Syap.g_02100
OG0002229	Praf.g_00138	Syap.g_00858, Syap.g_01002
OG0002235	Praf.g_01505	Syap.g_00176
OG0002236	Praf.g_01624	Syap.g_02346
OG0002238	Praf.g_01724	Syap.g_02235, Syap.g_02000
OG0002241	Praf.g_01928	Syap.g_02165
OG0002242	Praf.g_02351	Syap.g_02068
OG0002274	Praf.g_00141	Syap.g_00710
OG0002277	Praf.g_00076	Syap.g_00997
OG0002292	Praf.g_02510	Syap.g_02266
OG0002329	Praf.g_01080, Praf.g_00963	Syap.g_01423
OG0002335	Praf.g_01800	Syap.g_01161
OG0002341	Praf.g_02608	Syap.g_01330
OG0002382	Praf.g_00604	Syap.g_02246
OG0002389	Praf.g_02095	Syap.g_00600
OG0002390	Praf.g_02504	Syap.g_02274
OG0002391	Praf.g_02631	Syap.g_02223
OG0002425	Praf.g_00114	Syap.g_01019
OG0002430	Praf.g_00275	Syap.g_00317
OG0002431	Praf.g_00652	Syap.g_02126
OG0002432	Praf.g_00336	Syap.g_01335
OG0002440	Praf.g_01335	Syap.g_01874
OG0002443	Praf.g_01706	Syap.g_01627
OG0002444	Praf.g_01797	Syap.g_01983
OG0002492	Praf.g_00334	Syap.g_01333
OG0002495	Praf.g_01079	Syap.g_00398
OG0002570	Praf.g_01567	Syap.g_02566
OG0002573	Praf.g_01798	Syap.g_01984
OG0002580	Praf.g_02725	Syap.g_02394, Syap.g_02538
OG0002632	Praf.g_00335	Syap.g_01334
OG0002634	Praf.g_00388	Syap.g_01153
OG0002635	Praf.g_00831	Syap.g_00937
OG0002638	Praf.g_01200	Syap.g_00768, Syap.g_00769
OG0002643	Praf.g_01574	Syap.g_00320
OG0002645	Praf.g_01702	Syap.g_01443
OG0002648	Praf.g_02615	Syap.g_01456
OG0002649	Praf.g_02616	Syap.g_01457
OG0002650	Praf.g_02617	Syap.g_01458
OG0002714	Praf.g_01753	Syap.g_01624
OG0002797	Praf.g_00476	Syap.g_01788
OG0002800	Praf.g_00987	Syap.g_00658
OG0003041	Praf.g_01012	Syap.g_00334, Syap.g_00336
OG0003045	Praf.g_01584	Syap.g_00439, Syap.g_02626
OG0003196	Praf.g_01243	Syap.g_00348
OG0003201	Praf.g_01945	Syap.g_01241
