Orthogroup	Praf	Syar
OG0001140	Praf.g_00926	Syar.g_01981
OG0001141	Praf.g_00927	Syar.g_01982
OG0001142	Praf.g_00928	Syar.g_01983
OG0001143	Praf.g_00912	Syar.g_01698
OG0001144	Praf.g_00904	Syar.g_01707
OG0001145	Praf.g_00806	Syar.g_02769
OG0001146	Praf.g_00790	Syar.g_02782
OG0001147	Praf.g_01897	Syar.g_01276
OG0001148	Praf.g_00582	Syar.g_01459
OG0001149	Praf.g_00581	Syar.g_01458
OG0001150	Praf.g_00580	Syar.g_01457
OG0001151	Praf.g_00568	Syar.g_01238
OG0001152	Praf.g_00567	Syar.g_01237
OG0001153	Praf.g_01842	Syar.g_01398
OG0001154	Praf.g_01843	Syar.g_01397
OG0001155	Praf.g_00540	Syar.g_01211
OG0001156	Praf.g_00537	Syar.g_01185
OG0001157	Praf.g_01653	Syar.g_01184
OG0001158	Praf.g_00536	Syar.g_01183
OG0001159	Praf.g_00535	Syar.g_01182
OG0001160	Praf.g_00504	Syar.g_02908
OG0001161	Praf.g_01650	Syar.g_00382
OG0001162	Praf.g_01145	Syar.g_03081
OG0001163	Praf.g_00492	Syar.g_02917
OG0001164	Praf.g_00487	Syar.g_02922
OG0001165	Praf.g_00484	Syar.g_02927
OG0001166	Praf.g_00459	Syar.g_02959
OG0001167	Praf.g_00437	Syar.g_02982
OG0001168	Praf.g_00435	Syar.g_02983
OG0001169	Praf.g_00433	Syar.g_02985
OG0001170	Praf.g_00431	Syar.g_02987
OG0001171	Praf.g_00421	Syar.g_02999
OG0001172	Praf.g_02197	Syar.g_00143
OG0001173	Praf.g_02196	Syar.g_00142
OG0001174	Praf.g_02188	Syar.g_00134
OG0001175	Praf.g_02187	Syar.g_00133
OG0001176	Praf.g_02171	Syar.g_01025
OG0001177	Praf.g_02173	Syar.g_01023
OG0001178	Praf.g_00474	Syar.g_02943
OG0001179	Praf.g_02137	Syar.g_01055
OG0001181	Praf.g_02105	Syar.g_01082
OG0001182	Praf.g_02096	Syar.g_01090
OG0001183	Praf.g_02081	Syar.g_01096
OG0001184	Praf.g_02391	Syar.g_00653
OG0001185	Praf.g_00184	Syar.g_00614
OG0001186	Praf.g_00091	Syar.g_00562
OG0001187	Praf.g_00088	Syar.g_00548
OG0001188	Praf.g_00083	Syar.g_00546
OG0001189	Praf.g_00058	Syar.g_00525
OG0001190	Praf.g_02656	Syar.g_00330
OG0001191	Praf.g_02669	Syar.g_00349
OG0001192	Praf.g_02674	Syar.g_00356
OG0001193	Praf.g_02724	Syar.g_00711
OG0001194	Praf.g_02728	Syar.g_00622
OG0001195	Praf.g_02729	Syar.g_00623
OG0001196	Praf.g_02766	Syar.g_00453
OG0001197	Praf.g_02768	Syar.g_00455
OG0001198	Praf.g_02780	Syar.g_00467
OG0001199	Praf.g_00315	Syar.g_03045
OG0001200	Praf.g_00313	Syar.g_03047
OG0001201	Praf.g_00243	Syar.g_03120
OG0001203	Praf.g_00387	Syar.g_03021
OG0001204	Praf.g_02206	Syar.g_00154
OG0001205	Praf.g_01979	Syar.g_02869
OG0001207	Praf.g_00586	Syar.g_01462
OG0001208	Praf.g_00597	Syar.g_01471
OG0001211	Praf.g_00690	Syar.g_02323
OG0001212	Praf.g_00750	Syar.g_02027
OG0001213	Praf.g_01684	Syar.g_02239
OG0001214	Praf.g_01694	Syar.g_02420
OG0001215	Praf.g_01220	Syar.g_00965
OG0001216	Praf.g_01304	Syar.g_01909
OG0001217	Praf.g_00710	Syar.g_02852
OG0001218	Praf.g_01853	Syar.g_01388
OG0001219	Praf.g_01432	Syar.g_02585
OG0001222	Praf.g_02684	Syar.g_02552
OG0001223	Praf.g_01364	Syar.g_02505
OG0001224	Praf.g_01278	Syar.g_01361
OG0001225	Praf.g_01276	Syar.g_01929
OG0001226	Praf.g_00991	Syar.g_03054
OG0001227	Praf.g_00558	Syar.g_02213
OG0001230	Praf.g_01784	Syar.g_02816
OG0001231	Praf.g_00017	Syar.g_00485
OG0001232	Praf.g_00454	Syar.g_02968
OG0001233	Praf.g_00430	Syar.g_02988
OG0001235	Praf.g_02176	Syar.g_01019
OG0001236	Praf.g_02387	Syar.g_00657
OG0001237	Praf.g_02392	Syar.g_00652
OG0001238	Praf.g_02670	Syar.g_00351
OG0001239	Praf.g_00318	Syar.g_03043
OG0001240	Praf.g_00260	Syar.g_03101
OG0001241	Praf.g_00250	Syar.g_03149, Syar.g_03112
OG0001243	Praf.g_02402	Syar.g_00051
OG0001244	Praf.g_02429	Syar.g_00075
OG0001245	Praf.g_01003	Syar.g_00999
OG0001246	Praf.g_00624	Syar.g_01910
OG0001247	Praf.g_01572	Syar.g_02024
OG0001248	Praf.g_01210	Syar.g_02059
OG0001249	Praf.g_02063	Syar.g_01113
OG0001250	Praf.g_01598	Syar.g_01819, Syar.g_03240
OG0001252	Praf.g_01284	Syar.g_01372
OG0001253	Praf.g_01008	Syar.g_02015
OG0001254	Praf.g_02691	Syar.g_02233
OG0001255	Praf.g_01134	Syar.g_01746
OG0001256	Praf.g_00497	Syar.g_02915
OG0001258	Praf.g_00486	Syar.g_02925
OG0001259	Praf.g_00432	Syar.g_02986
OG0001260	Praf.g_00403	Syar.g_03007
OG0001262	Praf.g_00061	Syar.g_00527
OG0001263	Praf.g_02404	Syar.g_00054
OG0001265	Praf.g_00217	Syar.g_00041
OG0001266	Praf.g_02522	Syar.g_00987
OG0001267	Praf.g_02279	Syar.g_00225
OG0001268	Praf.g_02048	Syar.g_01124
OG0001269	Praf.g_01616	Syar.g_00688
OG0001270	Praf.g_01991	Syar.g_01175
OG0001271	Praf.g_01910	Syar.g_01270
OG0001272	Praf.g_00601	Syar.g_01475
OG0001273	Praf.g_01687	Syar.g_02413
OG0001274	Praf.g_02550	Syar.g_00929
OG0001275	Praf.g_01351	Syar.g_02490
OG0001276	Praf.g_01334	Syar.g_01797
OG0001277	Praf.g_02752	Syar.g_02250
OG0001278	Praf.g_00893	Syar.g_01720
OG0001279	Praf.g_01769	Syar.g_02841
OG0001280	Praf.g_00798	Syar.g_03317
OG0001281	Praf.g_00789	Syar.g_02783
OG0001283	Praf.g_02762	Syar.g_00447
OG0001285	Praf.g_00450	Syar.g_02972
OG0001286	Praf.g_02111	Syar.g_01077
OG0001287	Praf.g_00176	Syar.g_00606
OG0001288	Praf.g_00158	Syar.g_00591
OG0001290	Praf.g_00251	Syar.g_03111
OG0001291	Praf.g_02414	Syar.g_00064
OG0001292	Praf.g_02211	Syar.g_00160
OG0001293	Praf.g_02252	Syar.g_00198
OG0001294	Praf.g_01750	Syar.g_01687
OG0001295	Praf.g_00676	Syar.g_00693
OG0001298	Praf.g_00722	Syar.g_02210
OG0001303	Praf.g_01431	Syar.g_02583
OG0001307	Praf.g_01893	Syar.g_02591
OG0001308	Praf.g_01808	Syar.g_02798
OG0001309	Praf.g_00639	Syar.g_00360
OG0001310	Praf.g_00465	Syar.g_02951
OG0001311	Praf.g_01332	Syar.g_01795
OG0001312	Praf.g_01421	Syar.g_02569
OG0001313	Praf.g_01931	Syar.g_01264
OG0001319	Praf.g_02269	Syar.g_00215
OG0001326	Praf.g_02735	Syar.g_00632
OG0001327	Praf.g_01640	Syar.g_01674
OG0001329	Praf.g_00960	Syar.g_02337
OG0001331	Praf.g_00578	Syar.g_01455
OG0001334	Praf.g_02077	Syar.g_03166
OG0001336	Praf.g_02763	Syar.g_00448
OG0001337	Praf.g_02067	Syar.g_01112
OG0001339	Praf.g_00248	Syar.g_03114
OG0001347	Praf.g_00085	Syar.g_00565
OG0001348	Praf.g_02569	Syar.g_02259
OG0001351	Praf.g_01958	Syar.g_01420
OG0001353	Praf.g_01589, Praf.g_01588	Syar.g_01809
OG0001354	Praf.g_01375	Syar.g_02520
OG0001355	Praf.g_01484	Syar.g_01912
OG0001356	Praf.g_01026	Syar.g_00176
OG0001358	Praf.g_01665	Syar.g_02262
OG0001360	Praf.g_00936	Syar.g_01961
OG0001361	Praf.g_00883	Syar.g_01955
OG0001365	Praf.g_02661	Syar.g_00335
OG0001366	Praf.g_00456	Syar.g_02962
OG0001370	Praf.g_01578	Syar.g_00013
OG0001371	Praf.g_00371	Syar.g_03059
OG0001373	Praf.g_02734	Syar.g_00631
OG0001374	Praf.g_02742	Syar.g_00642
OG0001376	Praf.g_02677	Syar.g_03203, Syar.g_02600
OG0001377	Praf.g_02676	Syar.g_02599, Syar.g_03202
OG0001378	Praf.g_01997	Syar.g_01174
OG0001379	Praf.g_00803	Syar.g_02772
OG0001382	Praf.g_01298	Syar.g_02834, Syar.g_03204
OG0001383	Praf.g_00393	Syar.g_01880
OG0001383	Praf.g_00394, Praf.g_01157	Syar.g_03016
OG0001385	Praf.g_02731	Syar.g_00628
OG0001386	Praf.g_02732	Syar.g_00629
OG0001387	Praf.g_02733	Syar.g_00630
OG0001388	Praf.g_02736	Syar.g_00635
OG0001389	Praf.g_02737	Syar.g_00636
OG0001390	Praf.g_02738	Syar.g_00637
OG0001391	Praf.g_02739	Syar.g_00638
OG0001392	Praf.g_02740	Syar.g_00640
OG0001393	Praf.g_02741	Syar.g_00641
OG0001394	Praf.g_01496	Syar.g_02608
OG0001395	Praf.g_01321	Syar.g_01561
OG0001396	Praf.g_00084	Syar.g_00566
OG0001401	Praf.g_01593	Syar.g_01813
OG0001402	Praf.g_01670	Syar.g_02252
OG0001403	Praf.g_00036	Syar.g_00504
OG0001406	Praf.g_02678	Syar.g_02601
OG0001412	Praf.g_00131	Syar.g_02400
OG0001415	Praf.g_00744	Syar.g_01553
OG0001416	Praf.g_00792	Syar.g_00433
OG0001418	Praf.g_02180	Syar.g_01546
OG0001433	Praf.g_01027	Syar.g_00173
OG0001434	Praf.g_01500	Syar.g_02613
OG0001435	Praf.g_01457	Syar.g_01621
OG0001436	Praf.g_02364	Syar.g_03234
OG0001437	Praf.g_00745	Syar.g_01554
OG0001438	Praf.g_02294	Syar.g_00240
OG0001441	Praf.g_00644	Syar.g_02691
OG0001442	Praf.g_01504	Syar.g_02622
OG0001443	Praf.g_00493	Syar.g_00378
OG0001444	Praf.g_00266	Syar.g_03096
OG0001444	Praf.g_00166	Syar.g_03093
OG0001449	Praf.g_00353	Syar.g_01897
OG0001450	Praf.g_01230	Syar.g_00880
OG0001452	Praf.g_00953	Syar.g_00167
OG0001460	Praf.g_01028	Syar.g_00172
OG0001461	Praf.g_01953	Syar.g_02478
OG0001462	Praf.g_00043	Syar.g_00511
OG0001470	Praf.g_00094	Syar.g_02358, Syar.g_02369
OG0001475	Praf.g_00118	Syar.g_02370
OG0001476	Praf.g_00865	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Praf.g_01119	Syar.g_02277
OG0001479	Praf.g_02050	Syar.g_01122
OG0001487	Praf.g_01852	Syar.g_01389
OG0001488	Praf.g_00876	Syar.g_03222, Syar.g_01948
OG0001489	Praf.g_02100	Syar.g_01087
OG0001495	Praf.g_02174	Syar.g_01022
OG0001496	Praf.g_01115	Syar.g_02279
OG0001497	Praf.g_01118	Syar.g_02278
OG0001498	Praf.g_02014	Syar.g_03286
OG0001508	Praf.g_00093	Syar.g_02372
OG0001509	Praf.g_00127	Syar.g_00570
OG0001510	Praf.g_00172	Syar.g_00601
OG0001511	Praf.g_00232	Syar.g_03129
OG0001512	Praf.g_00389	Syar.g_03020
OG0001513	Praf.g_01976	Syar.g_00995
OG0001514	Praf.g_01114	Syar.g_02280
OG0001515	Praf.g_01214	Syar.g_03266, Syar.g_02594
OG0001516	Praf.g_01740	Syar.g_01918
OG0001517	Praf.g_02053	Syar.g_01119
OG0001518	Praf.g_02672	Syar.g_00353
OG0001519	Praf.g_02682	Syar.g_00380, Syar.g_00002
OG0001525	Praf.g_00977	Syar.g_01315
OG0001527	Praf.g_00704	Syar.g_02309
OG0001528	Praf.g_00096	Syar.g_02371
OG0001529	Praf.g_00051	Syar.g_00518
OG0001530	Praf.g_00238	Syar.g_03127
OG0001531	Praf.g_00390	Syar.g_03019
OG0001532	Praf.g_00924	Syar.g_01978
OG0001533	Praf.g_00996, Praf.g_01998	Syar.g_01173
OG0001534	Praf.g_01324	Syar.g_01558
OG0001535	Praf.g_01336	Syar.g_01799
OG0001536	Praf.g_01396	Syar.g_02544
OG0001537	Praf.g_01488	Syar.g_02602
OG0001538	Praf.g_01535	Syar.g_02644
OG0001539	Praf.g_01637	Syar.g_01626
OG0001540	Praf.g_02406	Syar.g_00056
OG0001541	Praf.g_02478	Syar.g_00117
OG0001542	Praf.g_02496	Syar.g_00128
OG0001543	Praf.g_02571	Syar.g_00949
OG0001544	Praf.g_02681	Syar.g_00379, Syar.g_00001
OG0001545	Praf.g_02751	Syar.g_00865
OG0001555	Praf.g_00345	Syar.g_01689
OG0001556	Praf.g_01032	Syar.g_00177
OG0001558	Praf.g_00020	Syar.g_00488
OG0001559	Praf.g_00239	Syar.g_03126
OG0001560	Praf.g_00252	Syar.g_03110
OG0001561	Praf.g_01330	Syar.g_01792
OG0001562	Praf.g_01344	Syar.g_02484
OG0001563	Praf.g_02120	Syar.g_01072
OG0001565	Praf.g_01576	Syar.g_03069
OG0001573	Praf.g_01943, Praf.g_00438, Praf.g_01171	Syar.g_02700
OG0001574	Praf.g_00702	Syar.g_02311
OG0001575	Praf.g_00707	Syar.g_02306
OG0001576	Praf.g_00778	Syar.g_02794
OG0001577	Praf.g_00835	Syar.g_01534
OG0001580	Praf.g_02612	Syar.g_00895
OG0001590	Praf.g_01617	Syar.g_02412
OG0001591	Praf.g_01642	Syar.g_01685
OG0001592	Praf.g_02613	Syar.g_03309, Syar.g_00310
OG0001614	Praf.g_00186	Syar.g_00617
OG0001615	Praf.g_00682	Syar.g_03185, Syar.g_02334
OG0001616	Praf.g_00915	Syar.g_01964
OG0001617	Praf.g_01199	Syar.g_01972
OG0001618	Praf.g_01312	Syar.g_01298, Syar.g_01196, Syar.g_01571
OG0001619	Praf.g_01406	Syar.g_02556
OG0001620	Praf.g_02040	Syar.g_01131
OG0001621	Praf.g_02241	Syar.g_00169
OG0001622	Praf.g_02761	Syar.g_00446
OG0001627	Praf.g_00545	Syar.g_01215
OG0001634	Praf.g_01746	Syar.g_01691
OG0001636	Praf.g_00042	Syar.g_00510
OG0001637	Praf.g_00413	Syar.g_00971, Syar.g_02007
OG0001638	Praf.g_00467	Syar.g_03132, Syar.g_02949
OG0001639	Praf.g_00541	Syar.g_01212
OG0001640	Praf.g_01288	Syar.g_01377
OG0001641	Praf.g_01361	Syar.g_02500
OG0001642	Praf.g_01615	Syar.g_01387
OG0001643	Praf.g_01697	Syar.g_02423
OG0001652	Praf.g_00018	Syar.g_00486
OG0001653	Praf.g_00263	Syar.g_03099
OG0001654	Praf.g_00543	Syar.g_01214
OG0001657	Praf.g_02443	Syar.g_00089
OG0001658	Praf.g_02655	Syar.g_00329
OG0001661	Praf.g_00966	Syar.g_00911
OG0001671	Praf.g_02564	Syar.g_00943, Syar.g_03173
OG0001672	Praf.g_00307	Syar.g_03053
OG0001673	Praf.g_00377	Syar.g_03028
OG0001675	Praf.g_01347, Praf.g_01345	Syar.g_02486
OG0001677	Praf.g_02080	Syar.g_01097
OG0001678	Praf.g_02198	Syar.g_00144
OG0001692	Praf.g_01789	Syar.g_02812
OG0001694	Praf.g_02281	Syar.g_00227
OG0001695	Praf.g_02747	Syar.g_00864
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syar.g_03087
OG0001703	Praf.g_00587	Syar.g_01463
OG0001712	Praf.g_01581	Syar.g_01846
OG0001714	Praf.g_00135	Syar.g_00576
OG0001715	Praf.g_01024	Syar.g_00804
OG0001716	Praf.g_01611	Syar.g_01642, Syar.g_00805
OG0001726	Praf.g_01442	Syar.g_01863
OG0001729	Praf.g_00395	Syar.g_03015
OG0001730	Praf.g_00397	Syar.g_00837, Syar.g_00806
OG0001731	Praf.g_00527	Syar.g_02884
OG0001732	Praf.g_00909	Syar.g_00464, Syar.g_01702
OG0001733	Praf.g_01029	Syar.g_00179
OG0001734	Praf.g_01613	Syar.g_00188
OG0001735	Praf.g_01732	Syar.g_02469
OG0001737	Praf.g_02299	Syar.g_00855
OG0001738	Praf.g_02334	Syar.g_00717
OG0001739	Praf.g_02744	Syar.g_00862
OG0001748	Praf.g_02562	Syar.g_00941
OG0001749	Praf.g_02353	Syar.g_00264
OG0001750	Praf.g_00265	Syar.g_03097, Syar.g_01648
OG0001751	Praf.g_00376	Syar.g_03029
OG0001752	Praf.g_00401	Syar.g_03214, Syar.g_03009
OG0001753	Praf.g_00407	Syar.g_00919, Syar.g_01879
OG0001754	Praf.g_00410	Syar.g_00973
OG0001755	Praf.g_00638	Syar.g_01515
OG0001756	Praf.g_00780	Syar.g_00840, Syar.g_01320, Syar.g_00384
OG0001761	Praf.g_01255	Syar.g_01703, Syar.g_00182
OG0001762	Praf.g_01354	Syar.g_02493
OG0001763	Praf.g_01365	Syar.g_02506
OG0001764	Praf.g_01439	Syar.g_01870
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syar.g_00902
OG0001767	Praf.g_02362	Syar.g_02733
OG0001768	Praf.g_02503	Syar.g_02918
OG0001783	Praf.g_00181	Syar.g_00611
OG0001784	Praf.g_00277, Praf.g_00270	Syar.g_03090
OG0001786	Praf.g_00510	Syar.g_02903
OG0001787	Praf.g_00659	Syar.g_03272, Syar.g_01927
OG0001788	Praf.g_00662	Syar.g_02351
OG0001789	Praf.g_00797	Syar.g_02776
OG0001790	Praf.g_00828	Syar.g_01528, Syar.g_03295
OG0001792	Praf.g_00903	Syar.g_01708
OG0001794	Praf.g_01071	Syar.g_03304
OG0001796	Praf.g_01342	Syar.g_01808
OG0001797	Praf.g_01413	Syar.g_00681
OG0001798	Praf.g_01672	Syar.g_02248
OG0001799	Praf.g_01715	Syar.g_02434
OG0001800	Praf.g_01771	Syar.g_02840
OG0001801	Praf.g_01780	Syar.g_02821
OG0001803	Praf.g_01983	Syar.g_02873
OG0001804	Praf.g_02013	Syar.g_01164
OG0001805	Praf.g_02216	Syar.g_00927
OG0001806	Praf.g_02270	Syar.g_00216
OG0001808	Praf.g_02374	Syar.g_00286, Syar.g_03226
OG0001809	Praf.g_02417	Syar.g_02274
OG0001810	Praf.g_02419	Syar.g_00071
OG0001811	Praf.g_02493	Syar.g_00125, Syar.g_02050
OG0001812	Praf.g_02614	Syar.g_03308, Syar.g_00311
OG0001813	Praf.g_02701	Syar.g_00696
OG0001814	Praf.g_02769	Syar.g_00456
OG0001815	Praf.g_02778	Syar.g_00465
OG0001837	Praf.g_02563	Syar.g_00942
OG0001838	Praf.g_00008	Syar.g_00478
OG0001839	Praf.g_00038	Syar.g_00506
OG0001840	Praf.g_00057	Syar.g_00524
OG0001841	Praf.g_00065	Syar.g_00531
OG0001842	Praf.g_00168	Syar.g_02270
OG0001843	Praf.g_00187	Syar.g_00618
OG0001844	Praf.g_00188	Syar.g_00619
OG0001845	Praf.g_00190	Syar.g_00621
OG0001846	Praf.g_00215	Syar.g_00044
OG0001847	Praf.g_00216	Syar.g_00042
OG0001848	Praf.g_00220	Syar.g_00037
OG0001849	Praf.g_00298	Syar.g_03079
OG0001850	Praf.g_00305	Syar.g_03055
OG0001851	Praf.g_00311	Syar.g_03049
OG0001852	Praf.g_00312	Syar.g_03048
OG0001853	Praf.g_00319	Syar.g_03042
OG0001854	Praf.g_00380	Syar.g_03023
OG0001856	Praf.g_00506	Syar.g_02907
OG0001857	Praf.g_00509	Syar.g_02904
OG0001858	Praf.g_00531	Syar.g_02339
OG0001859	Praf.g_00574	Syar.g_01451
OG0001860	Praf.g_00588	Syar.g_01465
OG0001861	Praf.g_00602	Syar.g_01476
OG0001862	Praf.g_00613	Syar.g_01488
OG0001863	Praf.g_00618	Syar.g_01495
OG0001864	Praf.g_00671	Syar.g_02227
OG0001865	Praf.g_00736	Syar.g_02198
OG0001866	Praf.g_00762	Syar.g_02174
OG0001867	Praf.g_00772	Syar.g_02172
OG0001868	Praf.g_00793	Syar.g_02780
OG0001869	Praf.g_00834	Syar.g_01533
OG0001870	Praf.g_00857	Syar.g_01543
OG0001871	Praf.g_00862	Syar.g_01552
OG0001872	Praf.g_00896	Syar.g_01715
OG0001873	Praf.g_00916	Syar.g_01965
OG0001874	Praf.g_00935	Syar.g_01962
OG0001877	Praf.g_01213	Syar.g_02593
OG0001878	Praf.g_01350	Syar.g_02489
OG0001879	Praf.g_01357	Syar.g_02495
OG0001880	Praf.g_01389	Syar.g_03302, Syar.g_02535
OG0001881	Praf.g_01390	Syar.g_03301, Syar.g_02536
OG0001882	Praf.g_01410	Syar.g_00678, Syar.g_03147
OG0001883	Praf.g_01414	Syar.g_02561
OG0001884	Praf.g_01423	Syar.g_02571
OG0001885	Praf.g_01434	Syar.g_02587
OG0001886	Praf.g_01438	Syar.g_01871
OG0001887	Praf.g_01472	Syar.g_01971
OG0001888	Praf.g_01513	Syar.g_02614
OG0001889	Praf.g_01544	Syar.g_02654
OG0001890	Praf.g_01605	Syar.g_01831
OG0001891	Praf.g_01609	Syar.g_01839
OG0001892	Praf.g_01621	Syar.g_03139, Syar.g_02837
OG0001893	Praf.g_01673	Syar.g_02247
OG0001894	Praf.g_01691	Syar.g_02417
OG0001895	Praf.g_01774	Syar.g_02824
OG0001896	Praf.g_02000	Syar.g_01171
OG0001897	Praf.g_02046	Syar.g_01128
OG0001898	Praf.g_02064	Syar.g_01110
OG0001899	Praf.g_02130	Syar.g_01062
OG0001900	Praf.g_02253	Syar.g_00200
OG0001901	Praf.g_02254	Syar.g_00201
OG0001902	Praf.g_02286	Syar.g_00232
OG0001903	Praf.g_02295	Syar.g_00241
OG0001904	Praf.g_02367	Syar.g_00282
OG0001905	Praf.g_02376	Syar.g_00288
OG0001906	Praf.g_02407	Syar.g_00057
OG0001907	Praf.g_02423	Syar.g_00072
OG0001908	Praf.g_02479	Syar.g_00119
OG0001909	Praf.g_02501	Syar.g_01010
OG0001910	Praf.g_02558	Syar.g_00937
OG0001912	Praf.g_02666	Syar.g_00345
OG0001913	Praf.g_02668	Syar.g_00347
OG0001914	Praf.g_02695	Syar.g_02237
OG0001929	Praf.g_00073	Syar.g_00538
OG0001930	Praf.g_00169	Syar.g_02271
OG0001931	Praf.g_00170	Syar.g_02272
OG0001932	Praf.g_00185	Syar.g_00616
OG0001933	Praf.g_00241	Syar.g_03122
OG0001934	Praf.g_00256	Syar.g_03106
OG0001935	Praf.g_00314	Syar.g_03046
OG0001936	Praf.g_00347	Syar.g_02054
OG0001937	Praf.g_00519	Syar.g_02892
OG0001938	Praf.g_00590	Syar.g_01467
OG0001939	Praf.g_00680	Syar.g_00339
OG0001940	Praf.g_00721	Syar.g_02211
OG0001941	Praf.g_00788	Syar.g_02784
OG0001943	Praf.g_00868	Syar.g_01382
OG0001944	Praf.g_00967	Syar.g_02836
OG0001946	Praf.g_01208	Syar.g_02597
OG0001947	Praf.g_01290	Syar.g_01379
OG0001948	Praf.g_01363	Syar.g_02504
OG0001949	Praf.g_01379	Syar.g_02524
OG0001950	Praf.g_01381	Syar.g_02526
OG0001951	Praf.g_01391	Syar.g_02537
OG0001952	Praf.g_01411	Syar.g_00679
OG0001953	Praf.g_01412	Syar.g_00680
OG0001954	Praf.g_01571	Syar.g_02066
OG0001955	Praf.g_01612	Syar.g_00733
OG0001957	Praf.g_01679	Syar.g_02242
OG0001958	Praf.g_01735	Syar.g_02471
OG0001960	Praf.g_01885	Syar.g_01278
OG0001961	Praf.g_01912	Syar.g_01268
OG0001964	Praf.g_02186	Syar.g_00131
OG0001966	Praf.g_02248	Syar.g_00194
OG0001967	Praf.g_02250	Syar.g_00196
OG0001968	Praf.g_02251	Syar.g_00197
OG0001969	Praf.g_02317	Syar.g_00827
OG0001970	Praf.g_02409	Syar.g_00059
OG0001971	Praf.g_02499	Syar.g_01012
OG0001972	Praf.g_02546	Syar.g_00916
OG0001974	Praf.g_02653	Syar.g_00325
OG0001975	Praf.g_02694	Syar.g_02236
OG0001976	Praf.g_02696	Syar.g_02238
OG0001977	Praf.g_02718	Syar.g_00703
OG0001991	Praf.g_01051	Syar.g_01636
OG0001995	Praf.g_00667	Syar.g_02034
OG0001996	Praf.g_00034	Syar.g_00502
OG0001997	Praf.g_00267	Syar.g_03095
OG0001998	Praf.g_00416	Syar.g_03218, Syar.g_00016, Syar.g_01735
OG0001999	Praf.g_00439	Syar.g_02142, Syar.g_02981
OG0002002	Praf.g_00897	Syar.g_01714
OG0002003	Praf.g_01216	Syar.g_02127
OG0002004	Praf.g_01229	Syar.g_00361
OG0002006	Praf.g_01291	Syar.g_01380
OG0002007	Praf.g_01292	Syar.g_01994, Syar.g_01381
OG0002008	Praf.g_01352	Syar.g_02491
OG0002009	Praf.g_01491	Syar.g_02604
OG0002010	Praf.g_01835	Syar.g_01406
OG0002011	Praf.g_02010	Syar.g_00966
OG0002013	Praf.g_02338	Syar.g_03062
OG0002015	Praf.g_02355	Syar.g_00280
OG0002016	Praf.g_02565	Syar.g_00944
OG0002017	Praf.g_02721	Syar.g_00706
OG0002038	Praf.g_00864	Syar.g_02839
OG0002039	Praf.g_00877	Syar.g_03221
OG0002040	Praf.g_00878	Syar.g_02140
OG0002041	Praf.g_01367	Syar.g_02508
OG0002042	Praf.g_01386	Syar.g_02530
OG0002043	Praf.g_01430	Syar.g_02580
OG0002045	Praf.g_01914	Syar.g_01265
OG0002046	Praf.g_01927	Syar.g_01258
OG0002047	Praf.g_02017	Syar.g_01160
OG0002048	Praf.g_02083	Syar.g_01092
OG0002049	Praf.g_02178	Syar.g_01016
OG0002051	Praf.g_02477	Syar.g_00116
OG0002053	Praf.g_02689	Syar.g_01842
OG0002110	Praf.g_01468	Syar.g_00859
OG0002113	Praf.g_00039	Syar.g_00507
OG0002114	Praf.g_00417	Syar.g_00920, Syar.g_01908
OG0002116	Praf.g_00514	Syar.g_02897
OG0002119	Praf.g_00934	Syar.g_00950
OG0002120	Praf.g_00986	Syar.g_01671
OG0002121	Praf.g_01090	Syar.g_01318
OG0002123	Praf.g_01306	Syar.g_01489, Syar.g_01579
OG0002125	Praf.g_02165, Praf.g_01882, Praf.g_02621, Praf.g_01876, Praf.g_01877	Syar.g_01280
OG0002126	Praf.g_02354	Syar.g_00271
OG0002127	Praf.g_02426	Syar.g_00073
OG0002154	Praf.g_02401	Syar.g_00251
OG0002159	Praf.g_00167	Syar.g_03094
OG0002160	Praf.g_00368	Syar.g_03003
OG0002161	Praf.g_00415	Syar.g_00923, Syar.g_01825
OG0002162	Praf.g_00715	Syar.g_03193
OG0002163	Praf.g_00781	Syar.g_00383
OG0002166	Praf.g_01222	Syar.g_02857
OG0002167	Praf.g_01236	Syar.g_01875
OG0002168	Praf.g_01289	Syar.g_01378
OG0002169	Praf.g_02018	Syar.g_01159
OG0002171	Praf.g_02350	Syar.g_00263
OG0002172	Praf.g_02561	Syar.g_00940
OG0002173	Praf.g_02573	Syar.g_00952
OG0002174	Praf.g_02722	Syar.g_00707
OG0002229	Praf.g_00138	Syar.g_00550
OG0002231	Praf.g_01235	Syar.g_02338
OG0002233	Praf.g_01254	Syar.g_00265
OG0002235	Praf.g_01505	Syar.g_02621
OG0002236	Praf.g_01624	Syar.g_00871
OG0002238	Praf.g_01724	Syar.g_00738
OG0002239	Praf.g_01854	Syar.g_02678
OG0002241	Praf.g_01928	Syar.g_01257
OG0002242	Praf.g_02351	Syar.g_00279
OG0002243	Praf.g_02606	Syar.g_03030
OG0002277	Praf.g_00076	Syar.g_00541
OG0002280	Praf.g_00649	Syar.g_02685
OG0002281	Praf.g_00720	Syar.g_02291
OG0002289	Praf.g_01930	Syar.g_01255
OG0002292	Praf.g_02510	Syar.g_01001
OG0002328	Praf.g_00262	Syar.g_03100
