Orthogroup	Prbb	Prba
OG0001101	Prbb.g_00926	Prba.g_01401
OG0001102	Prbb.g_00929	Prba.g_01398
OG0001103	Prbb.g_00931	Prba.g_01396
OG0001104	Prbb.g_00763	Prba.g_01374
OG0001105	Prbb.g_00767	Prba.g_01370
OG0001106	Prbb.g_00979	Prba.g_01346
OG0001107	Prbb.g_00989	Prba.g_01339
OG0001108	Prbb.g_00993	Prba.g_01335
OG0001109	Prbb.g_00994	Prba.g_01334
OG0001110	Prbb.g_00996	Prba.g_01332
OG0001111	Prbb.g_00997	Prba.g_01331
OG0001112	Prbb.g_00998	Prba.g_01330
OG0001113	Prbb.g_00999	Prba.g_01329
OG0001114	Prbb.g_01000	Prba.g_01328
OG0001115	Prbb.g_01002	Prba.g_01326
OG0001116	Prbb.g_01003	Prba.g_01325
OG0001117	Prbb.g_01004	Prba.g_01324
OG0001118	Prbb.g_01005	Prba.g_01323
OG0001119	Prbb.g_01006	Prba.g_01322
OG0001120	Prbb.g_01007	Prba.g_01320
OG0001121	Prbb.g_01627	Prba.g_00099, Prba.g_01317
OG0001122	Prbb.g_01038	Prba.g_01292
OG0001123	Prbb.g_01043	Prba.g_01288
OG0001124	Prbb.g_01045	Prba.g_01286
OG0001125	Prbb.g_01047	Prba.g_01285
OG0001126	Prbb.g_01058	Prba.g_01275
OG0001127	Prbb.g_01059	Prba.g_01274
OG0001128	Prbb.g_01062	Prba.g_01272
OG0001129	Prbb.g_01063	Prba.g_01271
OG0001130	Prbb.g_01064	Prba.g_01270
OG0001131	Prbb.g_00897	Prba.g_01234
OG0001132	Prbb.g_01108	Prba.g_01225
OG0001133	Prbb.g_01085	Prba.g_00729
OG0001134	Prbb.g_01887	Prba.g_00097
OG0001135	Prbb.g_01890	Prba.g_00094
OG0001136	Prbb.g_01520	Prba.g_00067
OG0001137	Prbb.g_01507	Prba.g_00055
OG0001138	Prbb.g_01486	Prba.g_00037
OG0001139	Prbb.g_01484	Prba.g_00036
OG0001140	Prbb.g_01483	Prba.g_00035
OG0001141	Prbb.g_01482	Prba.g_00034
OG0001142	Prbb.g_01481	Prba.g_00033
OG0001143	Prbb.g_01474	Prba.g_00026
OG0001144	Prbb.g_01469	Prba.g_00021
OG0001145	Prbb.g_01578	Prba.g_01184
OG0001146	Prbb.g_01590	Prba.g_01196
OG0001147	Prbb.g_01612	Prba.g_00210
OG0001148	Prbb.g_01641	Prba.g_00194
OG0001149	Prbb.g_01642	Prba.g_00193
OG0001150	Prbb.g_01643	Prba.g_00192
OG0001151	Prbb.g_01654	Prba.g_00181
OG0001152	Prbb.g_01655	Prba.g_00180
OG0001153	Prbb.g_01716	Prba.g_00681
OG0001154	Prbb.g_01717	Prba.g_00680
OG0001155	Prbb.g_01733	Prba.g_00343
OG0001156	Prbb.g_01736	Prba.g_00340
OG0001157	Prbb.g_01737	Prba.g_00339
OG0001158	Prbb.g_01738	Prba.g_00338
OG0001159	Prbb.g_01739	Prba.g_00337
OG0001160	Prbb.g_01765	Prba.g_00313
OG0001161	Prbb.g_01555	Prba.g_00300
OG0001162	Prbb.g_01778	Prba.g_00289
OG0001163	Prbb.g_01815	Prba.g_00234
OG0001164	Prbb.g_01819	Prba.g_00230
OG0001165	Prbb.g_01822	Prba.g_00227
OG0001166	Prbb.g_01840	Prba.g_00601
OG0001167	Prbb.g_01858	Prba.g_00584
OG0001168	Prbb.g_01859	Prba.g_00582
OG0001169	Prbb.g_01861	Prba.g_00580
OG0001170	Prbb.g_01863	Prba.g_00578
OG0001171	Prbb.g_01873	Prba.g_00569
OG0001172	Prbb.g_01926	Prba.g_00360
OG0001173	Prbb.g_01927	Prba.g_00361
OG0001174	Prbb.g_01935	Prba.g_00369
OG0001175	Prbb.g_01936	Prba.g_00370
OG0001176	Prbb.g_01947	Prba.g_00377
OG0001177	Prbb.g_01945	Prba.g_00380
OG0001178	Prbb.g_01279	Prba.g_00385
OG0001179	Prbb.g_01984	Prba.g_00413
OG0001180	Prbb.g_02007	Prba.g_00435
OG0001181	Prbb.g_02011	Prba.g_01048
OG0001182	Prbb.g_02019	Prba.g_01055
OG0001183	Prbb.g_02025	Prba.g_01060
OG0001184	Prbb.g_02041	Prba.g_01076
OG0001185	Prbb.g_02056	Prba.g_00762
OG0001186	Prbb.g_02097	Prba.g_00786
OG0001187	Prbb.g_02100	Prba.g_00790
OG0001188	Prbb.g_02102	Prba.g_00793
OG0001189	Prbb.g_02119	Prba.g_00810
OG0001190	Prbb.g_02124	Prba.g_00814
OG0001191	Prbb.g_02134	Prba.g_00824
OG0001192	Prbb.g_02139	Prba.g_00829
OG0001193	Prbb.g_02152	Prba.g_00839
OG0001194	Prbb.g_02153	Prba.g_00840
OG0001195	Prbb.g_02154	Prba.g_00841
OG0001196	Prbb.g_02175	Prba.g_01782
OG0001197	Prbb.g_02177	Prba.g_01783
OG0001198	Prbb.g_02186	Prba.g_01790
OG0001199	Prbb.g_00129	Prba.g_01862
OG0001200	Prbb.g_00131	Prba.g_01864
OG0001201	Prbb.g_00163	Prba.g_01896
OG0001202	Prbb.g_00256	Prba.g_00655
OG0001203	Prbb.g_00295	Prba.g_00457
OG0001204	Prbb.g_00301	Prba.g_00462
OG0001205	Prbb.g_00450	Prba.g_01016
OG0001206	Prbb.g_00469	Prba.g_00999
OG0001207	Prbb.g_00480	Prba.g_00984
OG0001208	Prbb.g_00487	Prba.g_00979
OG0001209	Prbb.g_00538	Prba.g_00926
OG0001210	Prbb.g_00543	Prba.g_01775
OG0001211	Prbb.g_00554	Prba.g_01765
OG0001212	Prbb.g_00596	Prba.g_01721
OG0001213	Prbb.g_00630	Prba.g_01688
OG0001214	Prbb.g_00638	Prba.g_01680
OG0001215	Prbb.g_00696	Prba.g_01627
OG0001216	Prbb.g_00715	Prba.g_01592
OG0001217	Prbb.g_00108	Prba.g_01554
OG0001218	Prbb.g_00754	Prba.g_01547
OG0001219	Prbb.g_00960	Prba.g_01510
OG0001220	Prbb.g_00837	Prba.g_01447
OG0001221	Prbb.g_00944	Prba.g_01384
OG0001222	Prbb.g_00893	Prba.g_01345
OG0001223	Prbb.g_01008	Prba.g_01319
OG0001224	Prbb.g_01066	Prba.g_01268
OG0001225	Prbb.g_01068	Prba.g_01266
OG0001227	Prbb.g_01090	Prba.g_01222
OG0001228	Prbb.g_01465	Prba.g_00018
OG0001229	Prbb.g_01201	Prba.g_00198
OG0001230	Prbb.g_01678	Prba.g_00105
OG0001231	Prbb.g_00758	Prba.g_00291
OG0001232	Prbb.g_01844	Prba.g_00597
OG0001233	Prbb.g_01864	Prba.g_00577
OG0001234	Prbb.g_01938	Prba.g_00372
OG0001235	Prbb.g_01942	Prba.g_00382
OG0001236	Prbb.g_02038	Prba.g_01073
OG0001237	Prbb.g_02042	Prba.g_01077
OG0001238	Prbb.g_02135	Prba.g_00825
OG0001239	Prbb.g_00126	Prba.g_01859
OG0001240	Prbb.g_00148	Prba.g_01881
OG0001241	Prbb.g_00157	Prba.g_01889
OG0001242	Prbb.g_00176	Prba.g_01907
OG0001243	Prbb.g_00183	Prba.g_01913
OG0001244	Prbb.g_00199	Prba.g_01929
OG0001245	Prbb.g_01288	Prba.g_00874
OG0001246	Prbb.g_00508	Prba.g_00957
OG0001247	Prbb.g_00689	Prba.g_01634
OG0001248	Prbb.g_00691	Prba.g_01632
OG0001249	Prbb.g_00389	Prba.g_01521
OG0001251	Prbb.g_01913	Prba.g_01410
OG0001252	Prbb.g_01061	Prba.g_01273
OG0001253	Prbb.g_01783	Prba.g_01221
OG0001254	Prbb.g_01889	Prba.g_00095
OG0001255	Prbb.g_01534	Prba.g_00080
OG0001256	Prbb.g_01774	Prba.g_00298
OG0001257	Prbb.g_01779	Prba.g_00292
OG0001258	Prbb.g_01820	Prba.g_00229
OG0001259	Prbb.g_01862	Prba.g_00579
OG0001260	Prbb.g_01879	Prba.g_00563
OG0001261	Prbb.g_01992	Prba.g_00421
OG0001262	Prbb.g_02117	Prba.g_00808
OG0001263	Prbb.g_00186	Prba.g_01916
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Prba.g_01832
OG0001269	Prbb.g_00836	Prba.g_00853
OG0001273	Prbb.g_00632	Prba.g_01686
OG0001277	Prbb.g_02163	Prba.g_01232
OG0001279	Prbb.g_01196	Prba.g_01136
OG0001280	Prbb.g_01585	Prba.g_01191
OG0001281	Prbb.g_01591	Prba.g_01197
OG0001282	Prbb.g_01640	Prba.g_00195
OG0001283	Prbb.g_02171	Prba.g_00176
OG0001284	Prbb.g_01759	Prba.g_00318
OG0001285	Prbb.g_01847	Prba.g_00594
OG0001286	Prbb.g_02005	Prba.g_00433
OG0001287	Prbb.g_02063	Prba.g_00770
OG0001288	Prbb.g_02074	Prba.g_00779
OG0001289	Prbb.g_00142	Prba.g_01875
OG0001290	Prbb.g_00156	Prba.g_01888
OG0001294	Prbb.g_01553, Prbb.g_01628	Prba.g_00872
OG0001295	Prbb.g_01542	Prba.g_00994
OG0001296	Prbb.g_00513	Prba.g_00952
OG0001297	Prbb.g_00518	Prba.g_00947
OG0001299	Prbb.g_00669	Prba.g_01651
OG0001300	Prbb.g_00701	Prba.g_01624
OG0001301	Prbb.g_00703	Prba.g_01621
OG0001302	Prbb.g_00958	Prba.g_01512
OG0001303	Prbb.g_01388	Prba.g_01305
OG0001304	Prbb.g_01052	Prba.g_01279
OG0001305	Prbb.g_00888	Prba.g_01260
OG0001306	Prbb.g_01532	Prba.g_00078
OG0001307	Prbb.g_01609	Prba.g_00213
OG0001308	Prbb.g_01696	Prba.g_00703
OG0001309	Prbb.g_00522	Prba.g_00294
OG0001310	Prbb.g_01834	Prba.g_00608
OG0001311	Prbb.g_01044	Prba.g_01287
OG0001312	Prbb.g_00969	Prba.g_01356
OG0001315	Prbb.g_02023	Prba.g_01850
OG0001316	Prbb.g_00197	Prba.g_01928
OG0001317	Prbb.g_00291	Prba.g_00453
OG0001318	Prbb.g_00312	Prba.g_00475
OG0001320	Prbb.g_01189	Prba.g_00876
OG0001321	Prbb.g_00456	Prba.g_01010
OG0001322	Prbb.g_00457	Prba.g_01009
OG0001324	Prbb.g_00702	Prba.g_01623
OG0001325	Prbb.g_00718	Prba.g_01589
OG0001326	Prbb.g_01905	Prba.g_01422
OG0001327	Prbb.g_00921	Prba.g_01248
OG0001328	Prbb.g_00940	Prba.g_01223
OG0001329	Prbb.g_01782	Prba.g_00104, Prba.g_00721
OG0001330	Prbb.g_01579	Prba.g_01166
OG0001331	Prbb.g_01645	Prba.g_00190
OG0001332	Prbb.g_01731	Prba.g_00345
OG0001334	Prbb.g_02028	Prba.g_01063
OG0001335	Prbb.g_02029	Prba.g_01064
OG0001336	Prbb.g_02172	Prba.g_01779
OG0001339	Prbb.g_00159	Prba.g_01891
OG0001340	Prbb.g_00384	Prba.g_00544
OG0001341	Prbb.g_00086	Prba.g_01556
OG0001342	Prbb.g_01379, Prbb.g_01020, Prbb.g_01019, Prbb.g_01626, Prbb.g_01362, Prbb.g_01096	Prba.g_01517
OG0001343	Prbb.g_00912	Prba.g_01413
OG0001344	Prbb.g_01512	Prba.g_00059
OG0001345	Prbb.g_01496	Prba.g_00044
OG0001346	Prbb.g_01587	Prba.g_01193
OG0001349	Prbb.g_00876	Prba.g_00116
OG0001350	Prbb.g_00294	Prba.g_00456
OG0001351	Prbb.g_00459	Prba.g_01007
OG0001352	Prbb.g_00685	Prba.g_01637
OG0001354	Prbb.g_01001	Prba.g_01327
OG0001355	Prbb.g_01781	Prba.g_00262
OG0001356	Prbb.g_01164	Prba.g_01535
OG0001358	Prbb.g_00621	Prba.g_01697
OG0001359	Prbb.g_00913	Prba.g_01412
OG0001360	Prbb.g_01494	Prba.g_01220
OG0001362	Prbb.g_01700	Prba.g_00699
OG0001363	Prbb.g_00465	Prba.g_00697
OG0001365	Prbb.g_02128	Prba.g_00818
OG0001369	Prbb.g_00147	Prba.g_01880
OG0001371	Prbb.g_00684	Prba.g_01638
OG0001373	Prbb.g_01904	Prba.g_01423
OG0001374	Prbb.g_01912	Prba.g_01415
OG0001375	Prbb.g_00911	Prba.g_01414
OG0001376	Prbb.g_00899	Prba.g_01254
OG0001377	Prbb.g_00900	Prba.g_01253
OG0001378	Prbb.g_00439	Prba.g_00750
OG0001380	Prbb.g_01541	Prba.g_00208
OG0001381	Prbb.g_01637	Prba.g_00202
OG0001384	Prbb.g_01127, Prbb.g_01114	Prba.g_01567, Prba.g_00301
OG0001385	Prbb.g_01901	Prba.g_01426
OG0001386	Prbb.g_01902	Prba.g_01425
OG0001387	Prbb.g_01903	Prba.g_01424
OG0001388	Prbb.g_01906	Prba.g_01421
OG0001389	Prbb.g_01907	Prba.g_01420
OG0001390	Prbb.g_01908	Prba.g_01419
OG0001391	Prbb.g_01909	Prba.g_01418
OG0001392	Prbb.g_01910	Prba.g_01417
OG0001393	Prbb.g_01911	Prba.g_01416
OG0001395	Prbb.g_01055	Prba.g_01277
OG0001397	Prbb.g_01701	Prba.g_00698
OG0001398	Prbb.g_00732	Prba.g_00265
OG0001402	Prbb.g_00625	Prba.g_01540
OG0001403	Prbb.g_00031	Prba.g_01823
OG0001404	Prbb.g_00123	Prba.g_01856
OG0001405	Prbb.g_00377	Prba.g_00542
OG0001406	Prbb.g_00898	Prba.g_01255
OG0001407	Prbb.g_00903	Prba.g_01242
OG0001408	Prbb.g_00097	Prba.g_01237
OG0001409	Prbb.g_01508	Prba.g_00056
OG0001410	Prbb.g_01610	Prba.g_00212
OG0001413	Prbb.g_00759	Prba.g_00303
OG0001414	Prbb.g_00285	Prba.g_00448
OG0001415	Prbb.g_00287	Prba.g_00450
OG0001417	Prbb.g_01552	Prba.g_00992
OG0001418	Prbb.g_00690	Prba.g_01633
OG0001419	Prbb.g_00750	Prba.g_01241
OG0001420	Prbb.g_01183	Prba.g_00741
OG0001421	Prbb.g_01775	Prba.g_00297
OG0001422	Prbb.g_01086	Prba.g_00272
OG0001424	Prbb.g_01449	Prba.g_01409
OG0001425	Prbb.g_02138	Prba.g_00828
OG0001429	Prbb.g_00961	Prba.g_01509
OG0001430	Prbb.g_00901	Prba.g_01161
OG0001431	Prbb.g_01207	Prba.g_01164
OG0001432	Prbb.g_01033	Prba.g_00305
OG0001433	Prbb.g_01163	Prba.g_01536
OG0001434	Prbb.g_00953	Prba.g_01376
OG0001437	Prbb.g_00286	Prba.g_00449
OG0001439	Prbb.g_00358	Prba.g_00523
OG0001440	Prbb.g_01286	Prba.g_01041
OG0001441	Prbb.g_00525	Prba.g_00940
OG0001442	Prbb.g_01667	Prba.g_01564
OG0001446	Prbb.g_00134	Prba.g_01867
OG0001447	Prbb.g_00184	Prba.g_01914
OG0001450	Prbb.g_00693	Prba.g_01630
OG0001451	Prbb.g_00848	Prba.g_01438
OG0001453	Prbb.g_01011	Prba.g_01315
OG0001454	Prbb.g_01280	Prba.g_01227
OG0001455	Prbb.g_00054	Prba.g_00727
OG0001456	Prbb.g_01559	Prba.g_00087
OG0001457	Prbb.g_01558	Prba.g_00086
OG0001458	Prbb.g_01557	Prba.g_00085
OG0001460	Prbb.g_01162	Prba.g_01537
OG0001463	Prbb.g_00338	Prba.g_00503
OG0001464	Prbb.g_00739	Prba.g_00545
OG0001466	Prbb.g_01212	Prba.g_01565
OG0001467	Prbb.g_00115	Prba.g_01520
OG0001468	Prbb.g_00910	Prba.g_01250
OG0001471	Prbb.g_01554	Prba.g_00302
OG0001472	Prbb.g_01371	Prba.g_00295
OG0001473	Prbb.g_01623	Prba.g_00787
OG0001474	Prbb.g_00399	Prba.g_00556
OG0001475	Prbb.g_00855	Prba.g_00162
OG0001480	Prbb.g_01215	Prba.g_00862
OG0001481	Prbb.g_01077	Prba.g_00867
OG0001482	Prbb.g_01089	Prba.g_01004
OG0001483	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402	Prba.g_00242
OG0001485	Prbb.g_01208	Prba.g_00261
OG0001486	Prbb.g_01519	Prba.g_00066
OG0001490	Prbb.g_01195	Prba.g_01044
OG0001491	Prbb.g_00954	Prba.g_01514
OG0001499	Prbb.g_00110	Prba.g_01849
OG0001500	Prbb.g_00317	Prba.g_00481
OG0001501	Prbb.g_01260	Prba.g_01612
OG0001503	Prbb.g_01126	Prba.g_00090
OG0001505	Prbb.g_00857	Prba.g_00163
OG0001506	Prbb.g_01728	Prba.g_00347
OG0001507	Prbb.g_01181	Prba.g_00250
OG0001508	Prbb.g_02096	Prba.g_00174
OG0001521	Prbb.g_01027, Prbb.g_01446	Prba.g_01555
OG0001522	Prbb.g_00816	Prba.g_01466
OG0001523	Prbb.g_01892	Prba.g_00093
OG0001524	Prbb.g_01893	Prba.g_00092
OG0001526	Prbb.g_00955	Prba.g_00355
OG0001548	Prbb.g_01105	Prba.g_01523
OG0001549	Prbb.g_00846	Prba.g_01440
OG0001550	Prbb.g_01247	Prba.g_00724
OG0001551	Prbb.g_01898	Prba.g_00088
OG0001552	Prbb.g_01895	Prba.g_01082
OG0001555	Prbb.g_01803	Prba.g_00281
OG0001564	Prbb.g_00863	Prba.g_00133
OG0001566	Prbb.g_00681	Prba.g_01641
OG0001569	Prbb.g_01433	Prba.g_01215
OG0001570	Prbb.g_01331	Prba.g_00738
OG0001571	Prbb.g_01325	Prba.g_00731
OG0001581	Prbb.g_01103	Prba.g_01932
OG0001582	Prbb.g_01551	Prba.g_00993
OG0001584	Prbb.g_00773	Prba.g_01364
OG0001585	Prbb.g_01306	Prba.g_01140
OG0001595	Prbb.g_00122	Prba.g_01855
OG0001596	Prbb.g_00130	Prba.g_01863
OG0001597	Prbb.g_01725	Prba.g_00855
OG0001599	Prbb.g_00467	Prba.g_01001
OG0001600	Prbb.g_00515	Prba.g_00950
OG0001601	Prbb.g_00679	Prba.g_01643
OG0001603	Prbb.g_00957	Prba.g_01513
OG0001604	Prbb.g_00941	Prba.g_01387
OG0001606	Prbb.g_01139	Prba.g_01235
OG0001607	Prbb.g_01223	Prba.g_00091
OG0001608	Prbb.g_01116	Prba.g_00205
OG0001609	Prbb.g_01726	Prba.g_00349
OG0001610	Prbb.g_01730	Prba.g_00346
OG0001611	Prbb.g_01141	Prba.g_00283
OG0001612	Prbb.g_01241	Prba.g_00259
OG0001613	Prbb.g_02022	Prba.g_01058
OG0001626	Prbb.g_01272	Prba.g_01557
OG0001629	Prbb.g_01179	Prba.g_01544
OG0001630	Prbb.g_00918	Prba.g_01406
OG0001631	Prbb.g_00740	Prba.g_01245
OG0001632	Prbb.g_01187	Prba.g_01139
OG0001633	Prbb.g_01920	Prba.g_00199
OG0001648	Prbb.g_01796	Prba.g_00866
OG0001649	Prbb.g_00902	Prba.g_01244
OG0001651	Prbb.g_01113	Prba.g_00285
OG0001661	Prbb.g_01112	Prba.g_00921, Prba.g_01046
OG0001662	Prbb.g_01365	Prba.g_00744
OG0001664	Prbb.g_01634	Prba.g_01124
OG0001665	Prbb.g_01636	Prba.g_01127
OG0001667	Prbb.g_01206	Prba.g_01169
OG0001688	Prbb.g_01021, Prbb.g_01448	Prba.g_01246
OG0001689	Prbb.g_02072	Prba.g_00777
OG0001696	Prbb.g_00849	Prba.g_01437
OG0001697	Prbb.g_00956	Prba.g_01428
OG0001698	Prbb.g_01660	Prba.g_01247
OG0001699	Prbb.g_00464	Prba.g_00241
OG0001708	Prbb.g_01536	Prba.g_00082
OG0001709	Prbb.g_00875	Prba.g_00117
OG0001711	Prbb.g_01333	Prba.g_00236
OG0001718	Prbb.g_01140	Prba.g_00856
OG0001719	Prbb.g_01267, Prbb.g_01425	Prba.g_00885
OG0001721	Prbb.g_01788	Prba.g_01553
OG0001723	Prbb.g_01793	Prba.g_01137
OG0001724	Prbb.g_01297, Prbb.g_01301, Prbb.g_01303	Prba.g_00246
OG0001742	Prbb.g_01249	Prba.g_00870
OG0001743	Prbb.g_01317	Prba.g_00746
OG0001744	Prbb.g_01261	Prba.g_01178
OG0001772	Prbb.g_01250	Prba.g_00898
OG0001774	Prbb.g_00682	Prba.g_01640
OG0001775	Prbb.g_00109	Prba.g_01239
OG0001776	Prbb.g_01097	Prba.g_00748
OG0001778	Prbb.g_01602	Prba.g_01163
OG0001779	Prbb.g_01228	Prba.g_01179
OG0001781	Prbb.g_01257	Prba.g_00271
OG0001819	Prbb.g_01080	Prba.g_00886
OG0001821	Prbb.g_01191	Prba.g_01552
OG0001822	Prbb.g_01028	Prba.g_01531
OG0001823	Prbb.g_01343	Prba.g_01435
OG0001824	Prbb.g_00744	Prba.g_01298
OG0001825	Prbb.g_01074	Prba.g_01238
OG0001826	Prbb.g_00751	Prba.g_01236
OG0001827	Prbb.g_01088	Prba.g_01233
OG0001828	Prbb.g_00096	Prba.g_00751
OG0001829	Prbb.g_01178	Prba.g_00747
OG0001830	Prbb.g_01214	Prba.g_00728
OG0001831	Prbb.g_01102	Prba.g_00098
OG0001832	Prbb.g_01340	Prba.g_01158
OG0001833	Prbb.g_01638	Prba.g_00197
OG0001920	Prbb.g_01285	Prba.g_01611
OG0001921	Prbb.g_01394	Prba.g_01433
OG0001922	Prbb.g_00877	Prba.g_01207
OG0001982	Prbb.g_01795	Prba.g_00861
OG0001987	Prbb.g_01374	Prba.g_01155
OG0001988	Prbb.g_01211	Prba.g_01209
OG0002027	Prbb.g_00755	Prba.g_01431
OG0002033	Prbb.g_00072	Prba.g_01211
OG0002062	Prbb.g_01275, Prbb.g_01167	Prba.g_01106
OG0002147	Prbb.g_01296	Prba.g_01610
OG0002271	Prbb.g_01397	Prba.g_00256
OG0002319	Prbb.g_01631	Prba.g_00912
OG0002327	Prbb.g_01337	Prba.g_00260
OG0002428	Prbb.g_01440	Prba.g_00889
OG0002651	Prbb.g_00862	Prba.g_00150
OG0003245	Prbb.g_00039	Prba.g_01038
