Orthogroup	Prbb	Syae
OG0001118	Prbb.g_01005	Syae.g_00384
OG0001119	Prbb.g_01006	Syae.g_00386
OG0001120	Prbb.g_01007	Syae.g_00390
OG0001121	Prbb.g_01627	Syae.g_00133
OG0001122	Prbb.g_01038	Syae.g_00417
OG0001123	Prbb.g_01043	Syae.g_00424
OG0001124	Prbb.g_01045	Syae.g_00426
OG0001125	Prbb.g_01047	Syae.g_00428
OG0001126	Prbb.g_01058	Syae.g_00807
OG0001127	Prbb.g_01059	Syae.g_00806
OG0001128	Prbb.g_01062	Syae.g_00803
OG0001129	Prbb.g_01063	Syae.g_00801
OG0001130	Prbb.g_01064	Syae.g_00800
OG0001131	Prbb.g_00897	Syae.g_00562
OG0001132	Prbb.g_01108	Syae.g_00242
OG0001133	Prbb.g_01085	Syae.g_00053
OG0001134	Prbb.g_01887	Syae.g_00638
OG0001135	Prbb.g_01890	Syae.g_00636
OG0001136	Prbb.g_01520	Syae.g_00923
OG0001137	Prbb.g_01507	Syae.g_00903
OG0001138	Prbb.g_01486	Syae.g_00654
OG0001139	Prbb.g_01484	Syae.g_00656
OG0001140	Prbb.g_01483	Syae.g_00657
OG0001141	Prbb.g_01482	Syae.g_00658
OG0001142	Prbb.g_01481	Syae.g_00660
OG0001143	Prbb.g_01474	Syae.g_00673
OG0001144	Prbb.g_01469	Syae.g_00684
OG0001145	Prbb.g_01578	Syae.g_00948
OG0001146	Prbb.g_01590	Syae.g_00968
OG0001147	Prbb.g_01612	Syae.g_02536
OG0001148	Prbb.g_01641	Syae.g_02297
OG0001149	Prbb.g_01642	Syae.g_02296
OG0001150	Prbb.g_01643	Syae.g_02295
OG0001151	Prbb.g_01654	Syae.g_02282
OG0001152	Prbb.g_01655	Syae.g_02281
OG0001153	Prbb.g_01716	Syae.g_02613
OG0001155	Prbb.g_01733	Syae.g_01083
OG0001156	Prbb.g_01736	Syae.g_01093
OG0001157	Prbb.g_01737	Syae.g_01094
OG0001158	Prbb.g_01738	Syae.g_01100
OG0001159	Prbb.g_01739	Syae.g_01103
OG0001160	Prbb.g_01765	Syae.g_01142
OG0001161	Prbb.g_01555	Syae.g_01597
OG0001162	Prbb.g_01778	Syae.g_00487
OG0001163	Prbb.g_01815	Syae.g_01150
OG0001164	Prbb.g_01819	Syae.g_01156
OG0001165	Prbb.g_01822	Syae.g_01161
OG0001166	Prbb.g_01840	Syae.g_01186
OG0001167	Prbb.g_01858	Syae.g_01031
OG0001168	Prbb.g_01859	Syae.g_01033
OG0001169	Prbb.g_01861	Syae.g_01035
OG0001170	Prbb.g_01863	Syae.g_01037
OG0001171	Prbb.g_01873	Syae.g_01047
OG0001172	Prbb.g_01926	Syae.g_02036
OG0001173	Prbb.g_01927	Syae.g_02037
OG0001174	Prbb.g_01935	Syae.g_02045
OG0001175	Prbb.g_01936	Syae.g_02046
OG0001176	Prbb.g_01947	Syae.g_02076
OG0001177	Prbb.g_01945	Syae.g_02073
OG0001178	Prbb.g_01279	Syae.g_01168
OG0001179	Prbb.g_01984	Syae.g_02106
OG0001180	Prbb.g_02007	Syae.g_02130
OG0001181	Prbb.g_02011	Syae.g_02134
OG0001182	Prbb.g_02019	Syae.g_02143
OG0001183	Prbb.g_02025	Syae.g_02147
OG0001184	Prbb.g_02041	Syae.g_01862
OG0001185	Prbb.g_02056	Syae.g_01835
OG0001188	Prbb.g_02102	Syae.g_01783
OG0001189	Prbb.g_02119	Syae.g_01767
OG0001190	Prbb.g_02124	Syae.g_01567
OG0001191	Prbb.g_02134	Syae.g_01580
OG0001192	Prbb.g_02139	Syae.g_01587
OG0001193	Prbb.g_02152	Syae.g_01617
OG0001194	Prbb.g_02153	Syae.g_01625
OG0001195	Prbb.g_02154	Syae.g_01626
OG0001196	Prbb.g_02175	Syae.g_01695
OG0001197	Prbb.g_02177	Syae.g_01697
OG0001198	Prbb.g_02186	Syae.g_01709
OG0001199	Prbb.g_00129	Syae.g_01291
OG0001200	Prbb.g_00131	Syae.g_01293
OG0001201	Prbb.g_00163	Syae.g_01364
OG0001202	Prbb.g_00256	Syae.g_01494
OG0001203	Prbb.g_00295	Syae.g_02240
OG0001204	Prbb.g_00301	Syae.g_02022
OG0001205	Prbb.g_00450	Syae.g_00984
OG0001206	Prbb.g_00469	Syae.g_02502
OG0001207	Prbb.g_00480	Syae.g_02300
OG0001208	Prbb.g_00487	Syae.g_02311
OG0001209	Prbb.g_00538	Syae.g_02377
OG0001210	Prbb.g_00543	Syae.g_02387
OG0001211	Prbb.g_00554	Syae.g_02403
OG0001212	Prbb.g_00596	Syae.g_02460
OG0001213	Prbb.g_00630	Syae.g_00062
OG0001214	Prbb.g_00638	Syae.g_00076
OG0001215	Prbb.g_00696	Syae.g_00757
OG0001216	Prbb.g_00715	Syae.g_00470
OG0001217	Prbb.g_00108	Syae.g_00151
OG0001218	Prbb.g_00754	Syae.g_02605
OG0001219	Prbb.g_00960	Syae.g_00312
OG0001220	Prbb.g_00837	Syae.g_00880
OG0001221	Prbb.g_00944	Syae.g_00559
OG0001222	Prbb.g_00893	Syae.g_00347
OG0001223	Prbb.g_01008	Syae.g_00392
OG0001224	Prbb.g_01066	Syae.g_00797
OG0001225	Prbb.g_01068	Syae.g_00795
OG0001227	Prbb.g_01090	Syae.g_01600
OG0001228	Prbb.g_01465	Syae.g_01004
OG0001229	Prbb.g_01201	Syae.g_00771
OG0001230	Prbb.g_01678	Syae.g_02662
OG0001231	Prbb.g_00758	Syae.g_01729
OG0001232	Prbb.g_01844	Syae.g_01197
OG0001233	Prbb.g_01864	Syae.g_01038
OG0001234	Prbb.g_01938	Syae.g_02050
OG0001235	Prbb.g_01942	Syae.g_02066
OG0001236	Prbb.g_02038	Syae.g_01867
OG0001237	Prbb.g_02042	Syae.g_01860
OG0001238	Prbb.g_02135	Syae.g_01582
OG0001239	Prbb.g_00126	Syae.g_01288
OG0001240	Prbb.g_00148	Syae.g_01347
OG0001241	Prbb.g_00157	Syae.g_01357
OG0001242	Prbb.g_00176	Syae.g_01387
OG0001243	Prbb.g_00183	Syae.g_01395
OG0001244	Prbb.g_00199	Syae.g_01425
OG0001245	Prbb.g_01288	Syae.g_00149
OG0001246	Prbb.g_00508	Syae.g_02337
OG0001247	Prbb.g_00689	Syae.g_00482
OG0001248	Prbb.g_00691	Syae.g_00485
OG0001249	Prbb.g_00389	Syae.g_02186
OG0001251	Prbb.g_01913	Syae.g_01632
OG0001252	Prbb.g_01061	Syae.g_00804
OG0001253	Prbb.g_01783	Syae.g_00243
OG0001254	Prbb.g_01889	Syae.g_00637
OG0001255	Prbb.g_01534	Syae.g_00667
OG0001256	Prbb.g_01774	Syae.g_01149
OG0001257	Prbb.g_01779	Syae.g_00295
OG0001258	Prbb.g_01820	Syae.g_01159
OG0001259	Prbb.g_01862	Syae.g_01036
OG0001260	Prbb.g_01879	Syae.g_01058
OG0001261	Prbb.g_01992	Syae.g_02115
OG0001262	Prbb.g_02117	Syae.g_01769
OG0001263	Prbb.g_00186	Syae.g_01399
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Syae.g_01222
OG0001269	Prbb.g_00836	Syae.g_00225
OG0001273	Prbb.g_00632	Syae.g_00069
OG0001277	Prbb.g_02163	Syae.g_01677
OG0001279	Prbb.g_01196	Syae.g_00007
OG0001280	Prbb.g_01585	Syae.g_00958
OG0001281	Prbb.g_01591	Syae.g_00969
OG0001282	Prbb.g_01640	Syae.g_02298
OG0001283	Prbb.g_02171	Syae.g_01688
OG0001284	Prbb.g_01759	Syae.g_01132
OG0001285	Prbb.g_01847	Syae.g_00237
OG0001287	Prbb.g_02063	Syae.g_01827
OG0001288	Prbb.g_02074	Syae.g_01815
OG0001289	Prbb.g_00142	Syae.g_01330
OG0001290	Prbb.g_00156	Syae.g_01356
OG0001294	Prbb.g_01553, Prbb.g_01628	Syae.g_00593
OG0001295	Prbb.g_01542	Syae.g_02389
OG0001296	Prbb.g_00513	Syae.g_02343
OG0001297	Prbb.g_00518	Syae.g_02347
OG0001299	Prbb.g_00669	Syae.g_00599
OG0001300	Prbb.g_00701	Syae.g_00766
OG0001301	Prbb.g_00703	Syae.g_00780
OG0001302	Prbb.g_00958	Syae.g_00110
OG0001303	Prbb.g_01388	Syae.g_00314
OG0001304	Prbb.g_01052	Syae.g_00436
OG0001305	Prbb.g_00888	Syae.g_00786
OG0001306	Prbb.g_01532	Syae.g_00943
OG0001307	Prbb.g_01609	Syae.g_02059
OG0001310	Prbb.g_01834	Syae.g_01178
OG0001311	Prbb.g_01044	Syae.g_00425
OG0001312	Prbb.g_00969	Syae.g_00326
OG0001315	Prbb.g_02023	Syae.g_02145
OG0001316	Prbb.g_00197	Syae.g_01415
OG0001317	Prbb.g_00291	Syae.g_02235
OG0001318	Prbb.g_00312	Syae.g_02004
OG0001321	Prbb.g_00456	Syae.g_00978
OG0001322	Prbb.g_00457	Syae.g_00977
OG0001324	Prbb.g_00702	Syae.g_00767
OG0001325	Prbb.g_00718	Syae.g_00465
OG0001326	Prbb.g_01905	Syae.g_01641
OG0001327	Prbb.g_00921	Syae.g_00586
OG0001328	Prbb.g_00940	Syae.g_00565
OG0001330	Prbb.g_01579	Syae.g_00950
OG0001331	Prbb.g_01645	Syae.g_02293
OG0001332	Prbb.g_01731	Syae.g_01077
OG0001334	Prbb.g_02028	Syae.g_02156
OG0001335	Prbb.g_02029	Syae.g_02157
OG0001336	Prbb.g_02172	Syae.g_01689
OG0001337	Prbb.g_00383	Syae.g_02153, Syae.g_02175
OG0001339	Prbb.g_00159	Syae.g_01359
OG0001340	Prbb.g_00384	Syae.g_02176
OG0001341	Prbb.g_00086	Syae.g_00737
OG0001342	Prbb.g_01379, Prbb.g_01020, Prbb.g_01019	Syae.g_02559
OG0001343	Prbb.g_00912	Syae.g_01629
OG0001344	Prbb.g_01512	Syae.g_00916
OG0001345	Prbb.g_01496	Syae.g_00886
OG0001346	Prbb.g_01587	Syae.g_00962
OG0001347	Prbb.g_02088	Syae.g_01907
OG0001348	Prbb.g_01125	Syae.g_00821
OG0001350	Prbb.g_00294	Syae.g_02239
OG0001351	Prbb.g_00459	Syae.g_02492
OG0001352	Prbb.g_00685	Syae.g_00666
OG0001354	Prbb.g_01001	Syae.g_00379
OG0001355	Prbb.g_01781	Syae.g_00120
OG0001356	Prbb.g_01164	Syae.g_00820
OG0001358	Prbb.g_00621	Syae.g_00046
OG0001359	Prbb.g_00913	Syae.g_01628
OG0001360	Prbb.g_01494	Syae.g_00883
OG0001362	Prbb.g_01700	Syae.g_02637
OG0001363	Prbb.g_00465	Syae.g_02635
OG0001368	Prbb.g_01213, Prbb.g_01193	Syae.g_02023
OG0001369	Prbb.g_00147	Syae.g_01346
OG0001370	Prbb.g_01235	Syae.g_01270, Syae.g_00109
OG0001373	Prbb.g_01904	Syae.g_01640
OG0001374	Prbb.g_01912	Syae.g_01648
OG0001375	Prbb.g_00911	Syae.g_01630
OG0001376	Prbb.g_00899	Syae.g_01589
OG0001377	Prbb.g_00900	Syae.g_01588
OG0001378	Prbb.g_00439	Syae.g_00998
OG0001385	Prbb.g_01901	Syae.g_01637
OG0001386	Prbb.g_01902	Syae.g_01638
OG0001387	Prbb.g_01903	Syae.g_01639
OG0001388	Prbb.g_01906	Syae.g_01642
OG0001389	Prbb.g_01907	Syae.g_01643
OG0001390	Prbb.g_01908	Syae.g_01644
OG0001391	Prbb.g_01909	Syae.g_01645
OG0001392	Prbb.g_01910	Syae.g_01646
OG0001393	Prbb.g_01911	Syae.g_01647
OG0001394	Prbb.g_00948	Syae.g_00553
OG0001395	Prbb.g_01055	Syae.g_00446
OG0001396	Prbb.g_02089	Syae.g_01791, Syae.g_01238, Syae.g_01908
OG0001397	Prbb.g_01701	Syae.g_02636
OG0001398	Prbb.g_00732	Syae.g_00289
OG0001401	Prbb.g_00820	Syae.g_00835
OG0001402	Prbb.g_00625	Syae.g_00051
OG0001404	Prbb.g_00123	Syae.g_01283
OG0001405	Prbb.g_00377	Syae.g_02159
OG0001406	Prbb.g_00898	Syae.g_01590
OG0001407	Prbb.g_00903	Syae.g_02368
OG0001408	Prbb.g_00097	Syae.g_00712
OG0001410	Prbb.g_01610	Syae.g_02060
OG0001412	Prbb.g_02086	Syae.g_01240
OG0001413	Prbb.g_00759	Syae.g_00123
OG0001417	Prbb.g_01552	Syae.g_00378
OG0001419	Prbb.g_00750	Syae.g_02369
OG0001420	Prbb.g_01183	Syae.g_00727, Syae.g_02365
OG0001421	Prbb.g_01775	Syae.g_00241
OG0001422	Prbb.g_01086	Syae.g_00953
OG0001425	Prbb.g_02138	Syae.g_01586
OG0001429	Prbb.g_00961	Syae.g_00315
OG0001430	Prbb.g_00901	Syae.g_01560
OG0001432	Prbb.g_01033	Syae.g_00742
OG0001433	Prbb.g_01163	Syae.g_00819
OG0001434	Prbb.g_00953	Syae.g_00548
OG0001435	Prbb.g_00928	Syae.g_00579
OG0001439	Prbb.g_00358	Syae.g_01929
OG0001442	Prbb.g_01667	Syae.g_00538
OG0001443	Prbb.g_01896	Syae.g_01594
OG0001445	Prbb.g_00084, Prbb.g_02084, Prbb.g_00068, Prbb.g_00083, Prbb.g_00085, Prbb.g_00102, Prbb.g_00095, Prbb.g_01564, Prbb.g_02092	Syae.g_02524
OG0001447	Prbb.g_00184	Syae.g_01396
OG0001453	Prbb.g_01011	Syae.g_00399
OG0001454	Prbb.g_01280	Syae.g_00131
OG0001456	Prbb.g_01559	Syae.g_01650
OG0001457	Prbb.g_01558	Syae.g_01651
OG0001458	Prbb.g_01557	Syae.g_01652
OG0001460	Prbb.g_01162	Syae.g_00818
OG0001461	Prbb.g_01437	Syae.g_00063
OG0001468	Prbb.g_00910	Syae.g_00113
OG0001470	Prbb.g_00853	Syae.g_01006
OG0001471	Prbb.g_01554	Syae.g_01934
OG0001473	Prbb.g_01623	Syae.g_00107
OG0001474	Prbb.g_00399	Syae.g_02199
OG0001475	Prbb.g_00855	Syae.g_01008
OG0001476	Prbb.g_01509	Syae.g_00908
OG0001477	Prbb.g_01415	Syae.g_00776
OG0001482	Prbb.g_01089	Syae.g_00388
OG0001484	Prbb.g_01248	Syae.g_01649
OG0001487	Prbb.g_01724	Syae.g_02606
OG0001488	Prbb.g_01503	Syae.g_00898
OG0001489	Prbb.g_02016	Syae.g_02139
OG0001495	Prbb.g_01944	Syae.g_02072
OG0001496	Prbb.g_01413	Syae.g_00774
OG0001497	Prbb.g_01414	Syae.g_00775
OG0001498	Prbb.g_00417	Syae.g_02220
OG0001499	Prbb.g_00110	Syae.g_00216
OG0001505	Prbb.g_00857	Syae.g_01204
OG0001507	Prbb.g_01181	Syae.g_00192
OG0001508	Prbb.g_02096	Syae.g_01005
OG0001509	Prbb.g_02090	Syae.g_01796, Syae.g_01242, Syae.g_01909
OG0001510	Prbb.g_02067	Syae.g_01823
OG0001511	Prbb.g_00167	Syae.g_01372
OG0001512	Prbb.g_01801	Syae.g_02241
OG0001513	Prbb.g_00050	Syae.g_01861
OG0001514	Prbb.g_01412	Syae.g_00773
OG0001515	Prbb.g_00699	Syae.g_00762
OG0001516	Prbb.g_00666	Syae.g_00602
OG0001517	Prbb.g_00395	Syae.g_02193
OG0001518	Prbb.g_02137	Syae.g_01584
OG0001519	Prbb.g_02142	Syae.g_01596
OG0001528	Prbb.g_00854	Syae.g_01007
OG0001529	Prbb.g_00056	Syae.g_01760
OG0001530	Prbb.g_00166	Syae.g_01370
OG0001531	Prbb.g_00296	Syae.g_02242
OG0001532	Prbb.g_01485	Syae.g_00655
OG0001534	Prbb.g_01053	Syae.g_00437
OG0001535	Prbb.g_01041	Syae.g_00421
OG0001536	Prbb.g_00987	Syae.g_00355
OG0001537	Prbb.g_00945	Syae.g_00558
OG0001538	Prbb.g_00788	Syae.g_00516
OG0001539	Prbb.g_00923	Syae.g_00584
OG0001540	Prbb.g_00188	Syae.g_01401
OG0001541	Prbb.g_00236	Syae.g_01465
OG0001542	Prbb.g_00242	Syae.g_01474
OG0001543	Prbb.g_00896	Syae.g_01516
OG0001544	Prbb.g_02141	Syae.g_01595
OG0001545	Prbb.g_02162	Syae.g_01676
OG0001548	Prbb.g_01105	Syae.g_00142
OG0001549	Prbb.g_00846	Syae.g_00882
OG0001551	Prbb.g_01898	Syae.g_00815
OG0001556	Prbb.g_01154	Syae.g_00648
OG0001557	Prbb.g_00949	Syae.g_00552
OG0001559	Prbb.g_00165	Syae.g_01369
OG0001560	Prbb.g_00155	Syae.g_01355
OG0001561	Prbb.g_01046	Syae.g_00427
OG0001562	Prbb.g_01035	Syae.g_00413
OG0001563	Prbb.g_02000	Syae.g_02124
OG0001564	Prbb.g_00863	Syae.g_02485
OG0001570	Prbb.g_01331	Syae.g_00278
OG0001575	Prbb.g_00569	Syae.g_02420
OG0001576	Prbb.g_01599	Syae.g_02478
OG0001577	Prbb.g_01522	Syae.g_00925
OG0001578	Prbb.g_01408	Syae.g_00625
OG0001579	Prbb.g_00381	Syae.g_02165
OG0001582	Prbb.g_01551	Syae.g_00443
OG0001586	Prbb.g_00872	Syae.g_01215, Syae.g_01251
OG0001589	Prbb.g_01866	Syae.g_01040
OG0001623	Prbb.g_00385	Syae.g_02179
OG0001634	Prbb.g_00672	Syae.g_00596
OG0001642	Prbb.g_01621	Syae.g_00878
OG0001644	Prbb.g_00728	Syae.g_00452
OG0001656	Prbb.g_00380	Syae.g_02164
OG0001659	Prbb.g_01489	Syae.g_00650
OG0001667	Prbb.g_01206	Syae.g_00731
OG0001673	Prbb.g_00289	Syae.g_02233
OG0001676	Prbb.g_00382	Syae.g_02167
OG0001691	Prbb.g_01056	Syae.g_00044
OG0001692	Prbb.g_01682	Syae.g_02657
OG0001694	Prbb.g_00333	Syae.g_01967
OG0001695	Prbb.g_02158	Syae.g_01670
OG0001700	Prbb.g_01161	Syae.g_00290
OG0001703	Prbb.g_00481	Syae.g_02301
OG0001713	Prbb.g_01131	Syae.g_00907
OG0001715	Prbb.g_01219	Syae.g_00148
OG0001733	Prbb.g_01152	Syae.g_00589
OG0001738	Prbb.g_00371	Syae.g_01915
OG0001739	Prbb.g_02157	Syae.g_01668
OG0001740	Prbb.g_02161	Syae.g_01673
OG0001746	Prbb.g_01210	Syae.g_01064
OG0001755	Prbb.g_00856	Syae.g_02352
OG0001758	Prbb.g_01572	Syae.g_00620
OG0001769	Prbb.g_01441	Syae.g_00093
OG0001810	Prbb.g_00709	Syae.g_01413
OG0001816	Prbb.g_00920	Syae.g_00587
OG0001835	Prbb.g_01417	Syae.g_00862
OG0001875	Prbb.g_01573	Syae.g_00619
OG0001876	Prbb.g_01574	Syae.g_00618
OG0001907	Prbb.g_00198	Syae.g_01419
OG0001915	Prbb.g_02179	Syae.g_01704
OG0001916	Prbb.g_00500	Syae.g_02326
OG0001917	Prbb.g_01042	Syae.g_00422
OG0001954	Prbb.g_01209	Syae.g_00273
OG0001978	Prbb.g_01808	Syae.g_01797, Syae.g_02689
OG0001979	Prbb.g_00041	Syae.g_00760
OG0001990	Prbb.g_00074	Syae.g_01674
OG0001991	Prbb.g_01165	Syae.g_00567
OG0002001	Prbb.g_01810	Syae.g_01315
OG0002018	Prbb.g_02160	Syae.g_01672
OG0002227	Prbb.g_01156	Syae.g_01585
OG0002347	Prbb.g_01850	Syae.g_01195
OG0002374	Prbb.g_01159	Syae.g_00669
OG0002380	Prbb.g_01431	Syae.g_00141
OG0002381	Prbb.g_01616	Syae.g_01314
OG0002449	Prbb.g_02159	Syae.g_01671
OG0002506	Prbb.g_00906	Syae.g_01623
OG0002651	Prbb.g_00862	Syae.g_01225
OG0002703	Prbb.g_00859	Syae.g_01206
OG0002916	Prbb.g_01807	Syae.g_00215
OG0002937	Prbb.g_01605	Syae.g_02252
OG0004663	Prbb.g_00860	Syae.g_01207
OG0005677	Prbb.g_00861	Syae.g_01208
