Orthogroup	Prbb	Pran
OG0001107	Prbb.g_00989	Pran.g_00485
OG0001108	Prbb.g_00993	Pran.g_00489
OG0001109	Prbb.g_00994	Pran.g_00490
OG0001110	Prbb.g_00996	Pran.g_00492
OG0001111	Prbb.g_00997	Pran.g_00493
OG0001112	Prbb.g_00998	Pran.g_00494
OG0001113	Prbb.g_00999	Pran.g_00495
OG0001114	Prbb.g_01000	Pran.g_00496
OG0001115	Prbb.g_01002	Pran.g_00498
OG0001116	Prbb.g_01003	Pran.g_00499
OG0001117	Prbb.g_01004	Pran.g_00500
OG0001118	Prbb.g_01005	Pran.g_00501
OG0001119	Prbb.g_01006	Pran.g_00502
OG0001120	Prbb.g_01007	Pran.g_00504
OG0001121	Prbb.g_01627	Pran.g_00095, Pran.g_00507
OG0001122	Prbb.g_01038	Pran.g_00540
OG0001123	Prbb.g_01043	Pran.g_00544
OG0001124	Prbb.g_01045	Pran.g_00546
OG0001125	Prbb.g_01047	Pran.g_00547
OG0001126	Prbb.g_01058	Pran.g_00557
OG0001127	Prbb.g_01059	Pran.g_00558
OG0001128	Prbb.g_01062	Pran.g_00560
OG0001129	Prbb.g_01063	Pran.g_00561
OG0001130	Prbb.g_01064	Pran.g_00562
OG0001131	Prbb.g_00897	Pran.g_00154
OG0001132	Prbb.g_01108	Pran.g_00144
OG0001133	Prbb.g_01085	Pran.g_00110
OG0001134	Prbb.g_01887	Pran.g_00093
OG0001135	Prbb.g_01890	Pran.g_00090
OG0001136	Prbb.g_01520	Pran.g_00063
OG0001137	Prbb.g_01507	Pran.g_00052
OG0001138	Prbb.g_01486	Pran.g_00034
OG0001139	Prbb.g_01484	Pran.g_00033
OG0001140	Prbb.g_01483	Pran.g_00032
OG0001141	Prbb.g_01482	Pran.g_00031
OG0001142	Prbb.g_01481	Pran.g_00030
OG0001143	Prbb.g_01474	Pran.g_00023
OG0001144	Prbb.g_01469	Pran.g_00018
OG0001145	Prbb.g_01578	Pran.g_00884
OG0001146	Prbb.g_01590	Pran.g_00872
OG0001147	Prbb.g_01612	Pran.g_00854
OG0001148	Prbb.g_01641	Pran.g_00839
OG0001149	Prbb.g_01642	Pran.g_00838
OG0001150	Prbb.g_01643	Pran.g_00837
OG0001151	Prbb.g_01654	Pran.g_00826
OG0001152	Prbb.g_01655	Pran.g_00825
OG0001153	Prbb.g_01716	Pran.g_00701
OG0001154	Prbb.g_01717	Pran.g_00700
OG0001155	Prbb.g_01733	Pran.g_00688
OG0001156	Prbb.g_01736	Pran.g_00685
OG0001157	Prbb.g_01737	Pran.g_00684
OG0001158	Prbb.g_01738	Pran.g_00683
OG0001159	Prbb.g_01739	Pran.g_00682
OG0001160	Prbb.g_01765	Pran.g_00658
OG0001161	Prbb.g_01555	Pran.g_00646
OG0001162	Prbb.g_01778	Pran.g_00632
OG0001163	Prbb.g_01815	Pran.g_00962
OG0001164	Prbb.g_01819	Pran.g_00966
OG0001165	Prbb.g_01822	Pran.g_00969
OG0001166	Prbb.g_01840	Pran.g_00989
OG0001167	Prbb.g_01858	Pran.g_01006
OG0001168	Prbb.g_01859	Pran.g_01008
OG0001169	Prbb.g_01861	Pran.g_01010
OG0001170	Prbb.g_01863	Pran.g_01012
OG0001171	Prbb.g_01873	Pran.g_01021
OG0001172	Prbb.g_01926	Pran.g_01035
OG0001173	Prbb.g_01927	Pran.g_01036
OG0001174	Prbb.g_01935	Pran.g_01045
OG0001175	Prbb.g_01936	Pran.g_01046
OG0001176	Prbb.g_01947	Pran.g_01053
OG0001177	Prbb.g_01945	Pran.g_01055
OG0001178	Prbb.g_01279	Pran.g_01060
OG0001179	Prbb.g_01984	Pran.g_01089
OG0001180	Prbb.g_02007	Pran.g_01111
OG0001181	Prbb.g_02011	Pran.g_01115
OG0001182	Prbb.g_02019	Pran.g_01122
OG0001183	Prbb.g_02025	Pran.g_01126
OG0001184	Prbb.g_02041	Pran.g_01141
OG0001185	Prbb.g_02056	Pran.g_01155
OG0001186	Prbb.g_02097	Pran.g_01178
OG0001187	Prbb.g_02100	Pran.g_01183
OG0001188	Prbb.g_02102	Pran.g_01185
OG0001190	Prbb.g_02124	Pran.g_01205
OG0001191	Prbb.g_02134	Pran.g_01215
OG0001192	Prbb.g_02139	Pran.g_01220
OG0001193	Prbb.g_02152	Pran.g_01230
OG0001194	Prbb.g_02153	Pran.g_01231
OG0001195	Prbb.g_02154	Pran.g_01232
OG0001196	Prbb.g_02175	Pran.g_01245
OG0001197	Prbb.g_02177	Pran.g_01246
OG0001198	Prbb.g_02186	Pran.g_01254
OG0001199	Prbb.g_00129	Pran.g_00358
OG0001200	Prbb.g_00131	Pran.g_00356
OG0001201	Prbb.g_00163	Pran.g_00325
OG0001202	Prbb.g_00256	Pran.g_00233
OG0001204	Prbb.g_00301	Pran.g_01949
OG0001205	Prbb.g_00450	Pran.g_01735
OG0001206	Prbb.g_00469	Pran.g_01716
OG0001207	Prbb.g_00480	Pran.g_01701
OG0001208	Prbb.g_00487	Pran.g_01696
OG0001209	Prbb.g_00538	Pran.g_01643
OG0001210	Prbb.g_00543	Pran.g_01638
OG0001211	Prbb.g_00554	Pran.g_01628
OG0001212	Prbb.g_00596	Pran.g_01582
OG0001213	Prbb.g_00630	Pran.g_01549
OG0001214	Prbb.g_00638	Pran.g_01541
OG0001215	Prbb.g_00696	Pran.g_01488
OG0001216	Prbb.g_00715	Pran.g_01458
OG0001217	Prbb.g_00108	Pran.g_01415
OG0001218	Prbb.g_00754	Pran.g_01407
OG0001219	Prbb.g_00960	Pran.g_01354
OG0001220	Prbb.g_00837	Pran.g_01292
OG0001221	Prbb.g_00944	Pran.g_00440
OG0001222	Prbb.g_00893	Pran.g_00479
OG0001223	Prbb.g_01008	Pran.g_00505
OG0001225	Prbb.g_01068	Pran.g_00566
OG0001227	Prbb.g_01090	Pran.g_00141
OG0001228	Prbb.g_01465	Pran.g_00015
OG0001229	Prbb.g_01201	Pran.g_00843
OG0001230	Prbb.g_01678	Pran.g_00741
OG0001231	Prbb.g_00758	Pran.g_00634
OG0001232	Prbb.g_01844	Pran.g_00993
OG0001233	Prbb.g_01864	Pran.g_01013
OG0001234	Prbb.g_01938	Pran.g_01048
OG0001235	Prbb.g_01942	Pran.g_01057
OG0001237	Prbb.g_02042	Pran.g_01142
OG0001238	Prbb.g_02135	Pran.g_01216
OG0001239	Prbb.g_00126	Pran.g_00361
OG0001240	Prbb.g_00148	Pran.g_00340
OG0001241	Prbb.g_00157	Pran.g_00332
OG0001242	Prbb.g_00176	Pran.g_00314
OG0001244	Prbb.g_00199	Pran.g_00293
OG0001245	Prbb.g_01288	Pran.g_01815
OG0001246	Prbb.g_00508	Pran.g_01674
OG0001247	Prbb.g_00689	Pran.g_01495
OG0001248	Prbb.g_00691	Pran.g_01493
OG0001249	Prbb.g_00389	Pran.g_01365
OG0001251	Prbb.g_01913	Pran.g_00414
OG0001252	Prbb.g_01061	Pran.g_00559
OG0001253	Prbb.g_01783	Pran.g_00140
OG0001254	Prbb.g_01889	Pran.g_00091
OG0001255	Prbb.g_01534	Pran.g_00076
OG0001256	Prbb.g_01774	Pran.g_00641
OG0001257	Prbb.g_01779	Pran.g_00635
OG0001258	Prbb.g_01820	Pran.g_00967
OG0001259	Prbb.g_01862	Pran.g_01011
OG0001260	Prbb.g_01879	Pran.g_01027
OG0001261	Prbb.g_01992	Pran.g_01097
OG0001262	Prbb.g_02117	Pran.g_01200
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Pran.g_01952
OG0001269	Prbb.g_00836	Pran.g_01835
OG0001273	Prbb.g_00632	Pran.g_01547
OG0001277	Prbb.g_02163	Pran.g_00152
OG0001279	Prbb.g_01196	Pran.g_00609
OG0001280	Prbb.g_01585	Pran.g_00877
OG0001281	Prbb.g_01591	Pran.g_00871
OG0001282	Prbb.g_01640	Pran.g_00840
OG0001283	Prbb.g_02171	Pran.g_00820
OG0001284	Prbb.g_01759	Pran.g_00663
OG0001285	Prbb.g_01847	Pran.g_00996
OG0001286	Prbb.g_02005	Pran.g_01109
OG0001287	Prbb.g_02063	Pran.g_01162
OG0001288	Prbb.g_02074	Pran.g_01171
OG0001289	Prbb.g_00142	Pran.g_00345
OG0001290	Prbb.g_00156	Pran.g_00333
OG0001294	Prbb.g_01553, Prbb.g_01628	Pran.g_01817
OG0001295	Prbb.g_01542	Pran.g_01711
OG0001296	Prbb.g_00513	Pran.g_01669
OG0001297	Prbb.g_00518	Pran.g_01664
OG0001299	Prbb.g_00669	Pran.g_01512
OG0001300	Prbb.g_00701	Pran.g_01485
OG0001301	Prbb.g_00703	Pran.g_01482
OG0001302	Prbb.g_00958	Pran.g_01356
OG0001303	Prbb.g_01388	Pran.g_01434
OG0001304	Prbb.g_01052	Pran.g_00553
OG0001305	Prbb.g_00888	Pran.g_00572
OG0001306	Prbb.g_01532	Pran.g_00074
OG0001308	Prbb.g_01696	Pran.g_00723
OG0001309	Prbb.g_00522	Pran.g_00637
OG0001310	Prbb.g_01834	Pran.g_00982
OG0001311	Prbb.g_01044	Pran.g_00545
OG0001312	Prbb.g_00969	Pran.g_00468
OG0001315	Prbb.g_02023	Pran.g_00371
OG0001316	Prbb.g_00197	Pran.g_00294
OG0001317	Prbb.g_00291	Pran.g_00198
OG0001318	Prbb.g_00312	Pran.g_01936
OG0001320	Prbb.g_01189	Pran.g_01813
OG0001321	Prbb.g_00456	Pran.g_01726
OG0001322	Prbb.g_00457	Pran.g_01725
OG0001324	Prbb.g_00702	Pran.g_01484
OG0001325	Prbb.g_00718	Pran.g_01455
OG0001326	Prbb.g_01905	Pran.g_00184
OG0001327	Prbb.g_00921	Pran.g_00167
OG0001328	Prbb.g_00940	Pran.g_00142
OG0001329	Prbb.g_01782	Pran.g_00101
OG0001331	Prbb.g_01645	Pran.g_00835
OG0001332	Prbb.g_01731	Pran.g_00690
OG0001334	Prbb.g_02028	Pran.g_01129
OG0001335	Prbb.g_02029	Pran.g_01130
OG0001336	Prbb.g_02172	Pran.g_01242
OG0001339	Prbb.g_00159	Pran.g_00330
OG0001340	Prbb.g_00384	Pran.g_01866
OG0001341	Prbb.g_00086	Pran.g_01418
OG0001342	Prbb.g_01379, Prbb.g_01020, Prbb.g_01019, Prbb.g_01626, Prbb.g_01362, Prbb.g_01096	Pran.g_01361
OG0001343	Prbb.g_00912	Pran.g_00411
OG0001344	Prbb.g_01512	Pran.g_00056
OG0001345	Prbb.g_01496	Pran.g_00041
OG0001346	Prbb.g_01587	Pran.g_00875
OG0001348	Prbb.g_01125	Pran.g_00604
OG0001349	Prbb.g_00876	Pran.g_00805
OG0001350	Prbb.g_00294	Pran.g_00195
OG0001352	Prbb.g_00685	Pran.g_01498
OG0001354	Prbb.g_01001	Pran.g_00497
OG0001356	Prbb.g_01164	Pran.g_01390
OG0001358	Prbb.g_00621	Pran.g_01558
OG0001359	Prbb.g_00913	Pran.g_00412
OG0001360	Prbb.g_01494	Pran.g_00139
OG0001362	Prbb.g_01700	Pran.g_00719
OG0001363	Prbb.g_00465	Pran.g_00717
OG0001365	Prbb.g_02128	Pran.g_01209
OG0001371	Prbb.g_00684	Pran.g_01499
OG0001372	Prbb.g_00053	Pran.g_01379
OG0001373	Prbb.g_01904	Pran.g_00183
OG0001374	Prbb.g_01912	Pran.g_00191
OG0001375	Prbb.g_00911	Pran.g_00192
OG0001376	Prbb.g_00899	Pran.g_00173
OG0001377	Prbb.g_00900	Pran.g_00172
OG0001378	Prbb.g_00439	Pran.g_00130
OG0001380	Prbb.g_01541	Pran.g_00852
OG0001381	Prbb.g_01637	Pran.g_00847
OG0001384	Prbb.g_01127, Prbb.g_01114	Pran.g_01464
OG0001385	Prbb.g_01901	Pran.g_00180
OG0001386	Prbb.g_01902	Pran.g_00181
OG0001387	Prbb.g_01903	Pran.g_00182
OG0001388	Prbb.g_01906	Pran.g_00185
OG0001389	Prbb.g_01907	Pran.g_00186
OG0001390	Prbb.g_01908	Pran.g_00187
OG0001391	Prbb.g_01909	Pran.g_00188
OG0001392	Prbb.g_01910	Pran.g_00189
OG0001393	Prbb.g_01911	Pran.g_00190
OG0001394	Prbb.g_00948	Pran.g_00444
OG0001395	Prbb.g_01055	Pran.g_00555
OG0001397	Prbb.g_01701	Pran.g_00718
OG0001398	Prbb.g_00732	Pran.g_00596
OG0001403	Prbb.g_00031	Pran.g_00394
OG0001404	Prbb.g_00123	Pran.g_00364
OG0001405	Prbb.g_00377	Pran.g_01868
OG0001406	Prbb.g_00898	Pran.g_00174
OG0001407	Prbb.g_00903	Pran.g_00161
OG0001408	Prbb.g_00097	Pran.g_00156
OG0001409	Prbb.g_01508	Pran.g_00053
OG0001413	Prbb.g_00759	Pran.g_00648
OG0001414	Prbb.g_00285	Pran.g_00203
OG0001415	Prbb.g_00287	Pran.g_00201
OG0001417	Prbb.g_01552	Pran.g_01709
OG0001418	Prbb.g_00690	Pran.g_01494
OG0001419	Prbb.g_00750	Pran.g_00160
OG0001420	Prbb.g_01183	Pran.g_00121
OG0001421	Prbb.g_01775	Pran.g_00640
OG0001422	Prbb.g_01086	Pran.g_00607
OG0001423	Prbb.g_01665, Prbb.g_01664	Pran.g_01777
OG0001424	Prbb.g_01449	Pran.g_00415
OG0001425	Prbb.g_02138	Pran.g_01219
OG0001429	Prbb.g_00961	Pran.g_01353
OG0001432	Prbb.g_01033	Pran.g_00650
OG0001433	Prbb.g_01163	Pran.g_01391
OG0001434	Prbb.g_00953	Pran.g_00448
OG0001437	Prbb.g_00286	Pran.g_00202
OG0001439	Prbb.g_00358	Pran.g_01887
OG0001440	Prbb.g_01286	Pran.g_01758, Pran.g_01778
OG0001441	Prbb.g_00525	Pran.g_01657
OG0001442	Prbb.g_01667	Pran.g_01431
OG0001443	Prbb.g_01896	Pran.g_00595
OG0001446	Prbb.g_00134	Pran.g_00353
OG0001447	Prbb.g_00184	Pran.g_00308
OG0001450	Prbb.g_00693	Pran.g_01491
OG0001451	Prbb.g_00848	Pran.g_01282
OG0001453	Prbb.g_01011	Pran.g_00509
OG0001454	Prbb.g_01280	Pran.g_00146
OG0001455	Prbb.g_00054	Pran.g_00108, Pran.g_00935
OG0001456	Prbb.g_01559	Pran.g_00082
OG0001457	Prbb.g_01558	Pran.g_00081
OG0001458	Prbb.g_01557	Pran.g_00080
OG0001460	Prbb.g_01162	Pran.g_01392
OG0001461	Prbb.g_01437	Pran.g_00916
OG0001463	Prbb.g_00338	Pran.g_01908
OG0001464	Prbb.g_00739	Pran.g_01865
OG0001466	Prbb.g_01212	Pran.g_00905
OG0001468	Prbb.g_00910	Pran.g_00169
OG0001471	Prbb.g_01554	Pran.g_00647
OG0001472	Prbb.g_01371	Pran.g_00638
OG0001473	Prbb.g_01623	Pran.g_01180
OG0001474	Prbb.g_00399	Pran.g_01855
OG0001480	Prbb.g_01215	Pran.g_01826
OG0001481	Prbb.g_01077	Pran.g_01821
OG0001482	Prbb.g_01089	Pran.g_01721
OG0001484	Prbb.g_01248	Pran.g_01414
OG0001485	Prbb.g_01208	Pran.g_00575, Pran.g_00912
OG0001486	Prbb.g_01519	Pran.g_00062
OG0001491	Prbb.g_00954	Pran.g_01358
OG0001499	Prbb.g_00110	Pran.g_00372
OG0001500	Prbb.g_00317	Pran.g_01930
OG0001501	Prbb.g_01260	Pran.g_01471
OG0001503	Prbb.g_01126	Pran.g_00085
OG0001506	Prbb.g_01728	Pran.g_00692
OG0001507	Prbb.g_01181	Pran.g_00613
OG0001521	Prbb.g_01027, Prbb.g_01446	Pran.g_01417
OG0001523	Prbb.g_01892	Pran.g_00089
OG0001524	Prbb.g_01893	Pran.g_00088
OG0001526	Prbb.g_00955	Pran.g_01030
OG0001548	Prbb.g_01105	Pran.g_01367
OG0001550	Prbb.g_01247	Pran.g_00105
OG0001551	Prbb.g_01898	Pran.g_00083
OG0001552	Prbb.g_01895	Pran.g_00920
OG0001555	Prbb.g_01803	Pran.g_00624
OG0001556	Prbb.g_01154	Pran.g_01398
OG0001566	Prbb.g_00681	Pran.g_01502
OG0001569	Prbb.g_01433	Pran.g_00134
OG0001570	Prbb.g_01331	Pran.g_00118
OG0001571	Prbb.g_01325	Pran.g_00112
OG0001581	Prbb.g_01103	Pran.g_00289
OG0001582	Prbb.g_01551	Pran.g_01710
OG0001584	Prbb.g_00773	Pran.g_00460
OG0001585	Prbb.g_01306	Pran.g_01784
OG0001595	Prbb.g_00122	Pran.g_00365
OG0001596	Prbb.g_00130	Pran.g_00357
OG0001597	Prbb.g_01725	Pran.g_01832
OG0001598	Prbb.g_01073	Pran.g_00927
OG0001599	Prbb.g_00467	Pran.g_01718
OG0001600	Prbb.g_00515	Pran.g_01667
OG0001601	Prbb.g_00679	Pran.g_01504
OG0001603	Prbb.g_00957	Pran.g_01357
OG0001604	Prbb.g_00941	Pran.g_00437
OG0001606	Prbb.g_01139	Pran.g_00904
OG0001607	Prbb.g_01223	Pran.g_00087
OG0001608	Prbb.g_01116	Pran.g_00849
OG0001609	Prbb.g_01726	Pran.g_00694
OG0001610	Prbb.g_01730	Pran.g_00691
OG0001611	Prbb.g_01141	Pran.g_00626
OG0001612	Prbb.g_01241	Pran.g_01428
OG0001613	Prbb.g_02022	Pran.g_01124
OG0001626	Prbb.g_01272	Pran.g_01419
OG0001629	Prbb.g_01179	Pran.g_01404
OG0001630	Prbb.g_00918	Pran.g_00419
OG0001631	Prbb.g_00740	Pran.g_00164
OG0001632	Prbb.g_01187	Pran.g_00520
OG0001633	Prbb.g_01920	Pran.g_00844
OG0001634	Prbb.g_00672	Pran.g_00610
OG0001648	Prbb.g_01796	Pran.g_01822
OG0001649	Prbb.g_00902	Pran.g_00163
OG0001651	Prbb.g_01113	Pran.g_00628
OG0001662	Prbb.g_01365	Pran.g_00124
OG0001667	Prbb.g_01206	Pran.g_00897
OG0001668	Prbb.g_01556, Prbb.g_00881, Prbb.g_00883	Pran.g_00592
OG0001684	Prbb.g_00390	Pran.g_01589
OG0001688	Prbb.g_01021, Prbb.g_01448	Pran.g_00165
OG0001689	Prbb.g_02072	Pran.g_01169
OG0001697	Prbb.g_00956	Pran.g_00178
OG0001698	Prbb.g_01660	Pran.g_00166
OG0001700	Prbb.g_01161	Pran.g_01393
OG0001708	Prbb.g_01536	Pran.g_00077
OG0001711	Prbb.g_01416, Prbb.g_01333, Prbb.g_01418	Pran.g_01769
OG0001718	Prbb.g_01140	Pran.g_01831
OG0001719	Prbb.g_01267, Prbb.g_01425	Pran.g_01801
OG0001721	Prbb.g_01788	Pran.g_01412
OG0001722	Prbb.g_00916	Pran.g_00417
OG0001723	Prbb.g_01793	Pran.g_00525
OG0001724	Prbb.g_01297, Prbb.g_01301, Prbb.g_01303	Pran.g_01425
OG0001742	Prbb.g_01249	Pran.g_01819
OG0001743	Prbb.g_01317	Pran.g_00126
OG0001744	Prbb.g_01261	Pran.g_00890
OG0001772	Prbb.g_01250	Pran.g_01790, Pran.g_00929
OG0001774	Prbb.g_00682	Pran.g_01501
OG0001775	Prbb.g_00109	Pran.g_00158
OG0001776	Prbb.g_01097	Pran.g_00128
OG0001779	Prbb.g_01228	Pran.g_00889, Pran.g_01432
OG0001781	Prbb.g_01257	Pran.g_00606
OG0001819	Prbb.g_01080	Pran.g_01800
OG0001820	Prbb.g_01220	Pran.g_00901
OG0001821	Prbb.g_01191	Pran.g_01411
OG0001822	Prbb.g_01028	Pran.g_01375
OG0001823	Prbb.g_01343	Pran.g_01280
OG0001824	Prbb.g_00744	Pran.g_00534
OG0001825	Prbb.g_01074	Pran.g_00157
OG0001826	Prbb.g_00751	Pran.g_00155
OG0001827	Prbb.g_01088	Pran.g_00153
OG0001828	Prbb.g_00096	Pran.g_00131
OG0001829	Prbb.g_01178	Pran.g_00127
OG0001830	Prbb.g_01214	Pran.g_00109
OG0001831	Prbb.g_01102	Pran.g_00094
OG0001832	Prbb.g_01340	Pran.g_01468
OG0001833	Prbb.g_01638	Pran.g_00842
OG0001835	Prbb.g_01417	Pran.g_01785
OG0001920	Prbb.g_01285	Pran.g_01470
OG0001921	Prbb.g_01394	Pran.g_01278
OG0001922	Prbb.g_00877	Pran.g_00861
OG0001923	Prbb.g_00114	Pran.g_00793
OG0001987	Prbb.g_01374	Pran.g_00524
OG0001988	Prbb.g_01211	Pran.g_01836
OG0001990	Prbb.g_00074	Pran.g_01773
OG0001991	Prbb.g_01165	Pran.g_01387
OG0002027	Prbb.g_00755	Pran.g_01275
OG0002033	Prbb.g_00072	Pran.g_00857
OG0002062	Prbb.g_01275, Prbb.g_01167	Pran.g_00102
OG0002147	Prbb.g_01296	Pran.g_01469
OG0002227	Prbb.g_01156	Pran.g_01396
OG0002271	Prbb.g_01397	Pran.g_01430
OG0002273	Prbb.g_01221	Pran.g_00860
OG0002325	Prbb.g_01252	Pran.g_00096
OG0002327	Prbb.g_01337	Pran.g_00600
OG0002372	Prbb.g_01894	Pran.g_00617
OG0002374	Prbb.g_01159	Pran.g_01389
OG0002423	Prbb.g_01315	Pran.g_01272
OG0002626	Prbb.g_00081	Pran.g_01271
OG0002701	Prbb.g_01168, Prbb.g_01290	Pran.g_01383
OG0003017	Prbb.g_01155	Pran.g_01397
OG0003021	Prbb.g_01332	Pran.g_01273
